,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
t330,-2.7457266,11.642846,7.2245297,3.5429864,6.0732303,0.77055126,2.312497,4.3099427,4.8801827,4.236595,5.8226748,3.9628375,4.01618,6.7319818,5.1257076,6.430997,3.6996627,5.158561,1.7224786,3.360872,5.178934,4.097507,6.927172,3.002838,5.024701,5.6202273,8.693945,6.7262235,3.3835785,2.8940384,3.3839295,2.4796185,2.9557874,2.779829,5.0184555,3.8258913,5.980874,4.402169,4.6695547,6.0395684,2.6733468,5.360997,4.4499154,7.6483088
t331,-2.748629,11.646082,7.225695,3.5324242,6.073281,0.7691107,2.3128495,4.3154616,4.8781075,4.242207,5.821616,3.9572785,4.01038,6.7387757,5.128807,6.442005,3.7047436,5.1599417,1.7201604,3.3627312,5.1774144,4.0917745,6.925375,3.0027182,5.0243897,5.6223927,8.690918,6.7273955,3.377435,2.9072292,3.3859723,2.482432,2.9509437,2.7837627,5.0200877,3.8298795,5.981862,4.4032526,4.670084,6.044645,2.6688573,5.353781,4.4480786,7.650323
t313,-2.7416263,11.670753,7.2593265,3.462033,6.1113243,0.7345356,2.3261268,4.3680077,4.827266,4.258204,5.8339624,3.9715765,3.9941843,6.7140675,5.15105,6.4851546,3.6879768,5.16428,1.683085,3.4064794,5.150645,4.0428576,6.906943,3.0371516,5.035588,5.615756,8.705818,6.703754,3.3107426,2.9529786,3.4320986,2.4856517,2.9056535,2.7745223,5.054873,3.8759582,5.957647,4.3752627,4.6398473,6.0612926,2.6869626,5.2866325,4.4161053,7.645694
t310,-2.6863108,11.652146,7.319174,3.4184816,6.1400046,0.7113444,2.3641667,4.4104867,4.797754,4.26383,5.818411,4.0133905,3.9968665,6.666426,5.175316,6.556223,3.6405406,5.197852,1.6958007,3.4374027,5.1201835,3.9944239,6.930876,3.09156,5.0050664,5.5566807,8.669421,6.701352,3.2760625,3.025874,3.4759867,2.4661613,2.8550828,2.7416432,5.034484,3.9243171,5.970569,4.3316593,4.5795794,6.0496445,2.7190042,5.25044,4.38961,7.623866
t283,-2.71941,11.654022,7.2751412,3.4657907,6.1102448,0.7367865,2.3368454,4.371854,4.8301296,4.2546654,5.8240705,3.986498,4.0014725,6.700654,5.15345,6.5030646,3.671651,5.176423,1.7020736,3.407027,5.1471953,4.0358753,6.9239182,3.0505595,5.017378,5.5913997,8.686247,6.710155,3.3159947,2.9708517,3.437998,2.4748354,2.8966098,2.7619007,5.0339394,3.8839006,5.970611,4.3667917,4.6224165,6.0502605,2.6966772,5.2913647,4.4164257,7.6357193
t211,-2.648959,11.6471,7.340133,3.4407642,6.140051,0.6957661,2.414602,4.402125,4.8160863,4.2919602,5.772848,4.043304,3.9847944,6.665297,5.2096825,6.5972857,3.617235,5.252377,1.7438881,3.431334,5.080158,3.9979734,6.9444485,3.0961359,4.9587903,5.505276,8.608218,6.737435,3.3043108,3.0695372,3.4670765,2.4280205,2.8528657,2.6970763,4.9729376,3.9286034,6.0185595,4.290441,4.548548,6.053781,2.7375426,5.2769575,4.377889,7.6323857
t346,-2.8193853,11.56513,7.121434,3.7176278,5.8630915,0.9806433,2.1241736,4.01914,5.130684,4.0519447,5.8909574,3.8654034,4.172995,6.7683268,4.8884273,6.2073965,3.7868593,4.992198,1.7834408,3.059211,5.376628,4.332581,6.937097,2.879129,5.14714,5.710328,8.829177,6.7360096,3.5871964,2.6498115,3.184044,2.541509,3.1797974,2.9114983,5.0975986,3.5754976,5.950372,4.5716705,4.79962,5.905247,2.5158246,5.577444,4.6850033,7.7726765
t382,-2.821298,11.580708,7.1154466,3.6968477,5.8909945,0.95106447,2.1693788,4.0312095,5.1057725,4.078962,5.8459787,3.892124,4.150356,6.7875543,4.9244237,6.232767,3.7883472,5.036241,1.7734027,3.065246,5.3330975,4.343009,6.917377,2.8739364,5.1106343,5.710636,8.7849245,6.7800183,3.5627456,2.6759305,3.1597311,2.500622,3.1876338,2.8652332,5.068724,3.5794673,5.996565,4.5578527,4.7804327,5.917655,2.5603735,5.552255,4.6574645,7.7703447
t416,-2.8259807,11.583758,7.1168246,3.6941037,5.8854914,0.9573533,2.145741,4.0402813,5.107021,4.0745597,5.8702774,3.8735232,4.1499815,6.783419,4.911167,6.224675,3.790445,5.0123267,1.7660757,3.078913,5.355709,4.3249407,6.922439,2.8764963,5.1307516,5.7146783,8.808752,6.7557764,3.564092,2.669313,3.1811152,2.523502,3.1717515,2.8890462,5.0877895,3.5905893,5.9722104,4.5590343,4.793376,5.925622,2.537145,5.5542827,4.6620154,7.772646
t417,-2.8279839,11.592921,7.1096916,3.6825833,5.9042597,0.9377778,2.1820045,4.039592,5.0925508,4.0923615,5.832509,3.8952053,4.1367292,6.798868,4.937018,6.239859,3.793102,5.0491023,1.7620486,3.0707483,5.320159,4.3428607,6.9066386,2.8690948,5.1024804,5.716214,8.772328,6.791776,3.5488515,2.6841822,3.1547284,2.4908943,3.186793,2.8528779,5.065244,3.5844855,6.008809,4.55274,4.7793355,5.9298434,2.5717204,5.538406,4.644431,7.773589
t370,-2.866077,11.626501,7.0770864,3.6481912,5.938508,0.91288096,2.1864395,4.04234,5.0535436,4.124505,5.825603,3.8474824,4.103013,6.8227186,4.954246,6.202934,3.8254657,5.060539,1.7231069,3.0882547,5.3113604,4.3286724,6.8904743,2.8389084,5.1427045,5.753759,8.764976,6.749343,3.5142362,2.6496577,3.1765442,2.5380316,3.179315,2.8681078,5.1142874,3.5877674,5.983545,4.565804,4.8253884,5.9726715,2.5353336,5.5030036,4.6092186,7.806492
t371,-2.8748875,11.632196,7.0694566,3.6583257,5.906521,0.95025593,2.1272905,4.0047,5.0912514,4.0981817,5.8763137,3.833166,4.1161284,6.8333497,4.905358,6.1836944,3.83486,5.011354,1.7176527,3.0519023,5.3621936,4.3534665,6.8848505,2.8297997,5.166374,5.7625885,8.814986,6.735765,3.5366123,2.6291099,3.1602666,2.558063,3.2045684,2.9211504,5.128931,3.5564497,5.9396877,4.5878744,4.8382664,5.968011,2.504062,5.5301347,4.6470656,7.817526
t316,-2.8384664,11.598179,7.104521,3.6799872,5.898562,0.94717765,2.1540105,4.038265,5.0951195,4.087496,5.8595204,3.8692,4.1364064,6.799086,4.9203305,6.2211018,3.8008134,5.0240135,1.7523918,3.0768735,5.3454847,4.331223,6.910557,2.8648336,5.1299505,5.726341,8.798087,6.7611656,3.5505357,2.666423,3.1730204,2.5218432,3.1783695,2.884561,5.0920033,3.5865881,5.9768963,4.5612717,4.8006754,5.9385276,2.5399532,5.541019,4.6499825,7.782312
t280,-2.8421168,11.612192,7.1113176,3.6594932,5.9108973,0.9359151,2.139912,4.076116,5.0738797,4.1001205,5.8825436,3.8527944,4.1186023,6.7960334,4.9240165,6.2285376,3.7980773,5.008066,1.7340846,3.1216745,5.3590746,4.288229,6.9143987,2.875286,5.143658,5.726961,8.814627,6.7328815,3.5338461,2.6778808,3.2148194,2.5436532,3.1384404,2.9016397,5.107751,3.6234183,5.9523435,4.547966,4.809173,5.964833,2.5251386,5.524482,4.6342616,7.776162
t258,-2.6613014,11.643452,7.340867,3.4234672,6.1463375,0.70408505,2.3850017,4.415547,4.7988954,4.268878,5.803151,4.0361114,3.9982362,6.6515064,5.1875577,6.5858464,3.6189435,5.219053,1.7146876,3.4416313,5.105149,3.9858856,6.9427285,3.1070032,4.9829655,5.5272894,8.645067,6.709848,3.2826884,3.0561295,3.4827836,2.448094,2.842956,2.7175744,5.0077286,3.9362977,5.9860034,4.312956,4.5528092,6.0445967,2.7363915,5.2567635,4.382079,7.6171618
t271,-2.6333027,11.630589,7.373571,3.407344,6.160725,0.697203,2.3948195,4.436918,4.784771,4.26346,5.8037257,4.0607033,4.0056453,6.622374,5.1920238,6.6247787,3.5912366,5.2253466,1.7189353,3.4568856,5.0992255,3.9605563,6.9559884,3.1382608,4.969905,5.4986377,8.638261,6.7020407,3.268459,3.095915,3.5068226,2.439048,2.8152223,2.7008183,4.9974008,3.962212,5.983565,4.2974334,4.5178337,6.03409,2.7564259,5.2428794,4.372352,7.601217
t272,-2.63456,11.620815,7.3566904,3.431672,6.139538,0.7138169,2.3908381,4.414505,4.808714,4.2625275,5.792826,4.0516953,4.0080786,6.6412973,5.184298,6.608311,3.6011827,5.229891,1.7402459,3.4345918,5.108553,3.9821596,6.964956,3.1187468,4.958757,5.497846,8.61985,6.717567,3.2937274,3.0786073,3.4847882,2.436723,2.835724,2.7055054,4.977979,3.9417238,6.0006433,4.3120604,4.5337787,6.0298195,2.744053,5.267538,4.3883967,7.607305
t72,2.4953382,0.92262965,-0.89748794,7.5870967,5.7367177,4.327466,4.160184,4.5680337,5.389449,2.3620756,4.251065,4.8733606,3.2183738,5.1955323,4.720694,4.055227,4.1002936,5.4168925,4.9978952,4.161196,6.210337,3.9320862,6.694666,4.0519505,4.9871464,6.053481,7.0278053,7.563475,3.9316325,3.613959,3.9397812,2.5598538,3.4879062,1.8229845,5.134361,3.9583364,5.821085,3.7753468,5.85152,6.4974666,3.7320101,4.9877806,5.1766124,8.533833
t73,2.5003483,0.90082335,-0.8693378,7.57349,5.7345815,4.326597,4.1515875,4.582291,5.3874884,2.371538,4.247547,4.86085,3.2257211,5.1987624,4.711372,4.0652447,4.1098824,5.415721,5.0139365,4.158302,6.217322,3.9384725,6.707382,4.046411,4.9944787,6.0612803,7.0438724,7.5497394,3.935294,3.622966,3.9472759,2.5481396,3.4983525,1.8027093,5.1357656,3.971631,5.824336,3.7928548,5.853646,6.4903355,3.741328,4.981187,5.16215,8.541938
t63,2.4540253,0.9806487,-0.9772332,7.6372523,5.711836,4.2976117,4.1766796,4.5102487,5.36401,2.355034,4.2637677,4.9230766,3.20665,5.210677,4.7626605,3.9959714,4.0898814,5.452107,4.930159,4.142678,6.161605,3.902504,6.64139,4.0835233,4.9618826,6.0044217,6.96937,7.624403,3.9180334,3.5670152,3.9435792,2.6097164,3.4462776,1.8699188,5.1616936,3.9037209,5.8401403,3.7212338,5.809956,6.493464,3.6925237,4.993174,5.229187,8.526023
t70,2.4995656,0.86647594,-0.8362095,7.5606804,5.7265525,4.321087,4.155791,4.6001973,5.3618503,2.388086,4.2516975,4.855039,3.2208743,5.1980605,4.7259293,4.086159,4.124452,5.446201,5.0407367,4.125974,6.213727,3.9132035,6.7149754,4.074128,4.980881,6.0576515,7.07093,7.530701,3.9280734,3.6108563,3.9648924,2.5479321,3.4904094,1.7692771,5.1526666,3.9864798,5.8391623,3.8317919,5.8355646,6.475292,3.7240486,4.981689,5.1412883,8.550354
t202,2.6089635,1.3796928,-1.1772748,8.208194,6.073542,4.6170354,4.8051705,4.1353016,5.3548503,1.7685947,4.4545574,5.449277,2.663249,4.684833,5.1764216,4.087314,3.510902,5.545496,4.7300196,4.039892,6.0595665,3.399744,6.280832,4.54606,4.543542,5.888206,6.5567966,7.8285875,3.6412213,3.1762743,3.6163883,3.0266197,3.0333881,2.1174362,5.0553045,3.5378602,5.591771,4.0551233,5.795166,6.8028283,3.152363,5.551348,5.62041,8.112601
t231,2.6482394,1.3545796,-1.1318944,8.236184,6.064302,4.627364,4.8301997,4.1767483,5.333775,1.7362623,4.4625874,5.471931,2.6413612,4.660279,5.162749,4.052979,3.4799001,5.509052,4.722085,4.001789,6.05602,3.3887434,6.2903833,4.5780306,4.5238204,5.9028525,6.5304904,7.833217,3.602116,3.1663134,3.598796,3.0194657,3.0325336,2.1624808,5.0519457,3.499302,5.574672,4.0947366,5.7599154,6.792553,3.1661704,5.5864925,5.593136,8.1021805
t232,2.616378,1.3792276,-1.1716297,8.21884,6.077677,4.6251855,4.8168445,4.1372466,5.354906,1.7569188,4.4561334,5.4587474,2.6535575,4.674431,5.1805735,4.08592,3.4999228,5.5419936,4.7307477,4.0353446,6.060789,3.3920872,6.279403,4.5561266,4.5349674,5.8908257,6.5485187,7.830836,3.6327984,3.169484,3.6091871,3.029558,3.0284398,2.1250727,5.050382,3.5293152,5.58761,4.0655613,5.791622,6.8048368,3.1464148,5.5626926,5.622345,8.10626
t190,2.5905483,1.4053371,-1.1944922,8.159524,6.078271,4.5690713,4.7524886,4.134817,5.32492,1.814841,4.4671936,5.4061956,2.6983943,4.7126894,5.1516237,4.095493,3.538585,5.5680084,4.693611,4.029622,6.0326405,3.427571,6.252652,4.49779,4.588019,5.8627925,6.5995555,7.820285,3.68196,3.2149224,3.6497824,3.0322676,3.0444689,2.088444,5.103147,3.5807762,5.5760674,4.0231056,5.810179,6.8205757,3.181216,5.5101767,5.600572,8.1296835
t115,2.5826344,1.3532451,-1.1757617,8.13453,6.0269914,4.5616913,4.717062,4.1630645,5.347059,1.8479937,4.434359,5.3806148,2.7363882,4.759098,5.1205297,4.0752773,3.5861053,5.541293,4.7384834,4.047436,6.062301,3.467682,6.3104534,4.475933,4.603115,5.8940263,6.608121,7.8073378,3.6838279,3.2309692,3.6640859,2.9785075,3.084567,2.0840304,5.080508,3.588517,5.618541,4.0003786,5.799366,6.7686324,3.2237554,5.4774456,5.5716233,8.166023
t178,2.5837345,1.3292651,-1.166106,8.132295,5.997464,4.556795,4.715834,4.1808043,5.3558755,1.8566624,4.417499,5.372577,2.756389,4.78555,5.1013846,4.058139,3.61099,5.525236,4.7582283,4.050684,6.0746174,3.489817,6.3374696,4.4762797,4.6060686,5.910278,6.602202,7.8046994,3.6795692,3.23539,3.6705277,2.9475675,3.1090183,2.0840034,5.0681553,3.586209,5.638459,3.990601,5.785456,6.7411723,3.2557425,5.46681,5.551351,8.187533
t179,2.5922465,1.3804368,-1.2316117,8.201027,6.07039,4.639658,4.804647,4.0805087,5.3974442,1.7815329,4.4307885,5.449087,2.6632822,4.6922183,5.195582,4.118621,3.5234993,5.5668936,4.768846,4.0858803,6.095228,3.3972578,6.2961316,4.5339155,4.5380435,5.9066043,6.5621533,7.823922,3.6614537,3.1676865,3.6081994,3.0196898,3.0281854,2.0666368,5.0211973,3.5627236,5.631098,4.0369945,5.828397,6.7914877,3.1230395,5.5347104,5.65036,8.11144
t151,2.588619,1.4165614,-1.2567421,8.183801,6.101575,4.6269307,4.7878933,4.057513,5.3821106,1.7923307,4.4450927,5.43781,2.6630998,4.681735,5.1974287,4.1445704,3.5140066,5.5945525,4.7445045,4.0796347,6.0790396,3.3948119,6.255941,4.5094166,4.5519514,5.8887734,6.5804763,7.8227224,3.6887038,3.179231,3.61536,3.0413892,3.0162618,2.0325942,5.044486,3.5915844,5.609541,4.0344005,5.8487034,6.824888,3.1159337,5.527168,5.6535077,8.10317
t234,2.5630548,1.3986319,-1.2725234,8.144045,6.0721383,4.60274,4.736407,4.0591154,5.390496,1.8381288,4.4306865,5.4050965,2.7004485,4.725458,5.1779437,4.139972,3.5598896,5.5937853,4.7580914,4.100394,6.084141,3.426593,6.2819133,4.468528,4.578793,5.8905044,6.6038575,7.8132477,3.7166703,3.1997283,3.63868,3.0162182,3.0435948,2.001451,5.049389,3.6192122,5.6382813,3.9960318,5.852393,6.800526,3.14569,5.484035,5.6404943,8.13254
t356,2.4657834,0.3944605,-1.1842347,8.58221,4.9061947,4.8865786,5.2919607,4.347674,5.8220468,1.7723861,4.1193175,5.6340647,2.844612,5.4150934,5.13807,3.3585145,4.298986,4.983266,5.3709016,4.351047,6.4942713,3.4436781,7.563491,5.1483235,4.283823,6.3088164,6.3774567,7.7427716,3.0039203,2.9639754,3.4481096,2.4432664,3.5120664,2.8537934,4.4957895,3.0938642,6.3349204,3.6974978,5.563511,5.7168775,3.3833966,5.500397,5.702253,8.504239
t357,2.472468,0.41899988,-1.1778274,8.575643,4.927811,4.8790817,5.2771497,4.3416004,5.816147,1.7635089,4.1310525,5.6342397,2.8381839,5.399377,5.1453376,3.378437,4.2816353,5.002712,5.3543167,4.341572,6.488118,3.4347992,7.5404205,5.139523,4.295217,6.3028193,6.372734,7.7403283,3.0212305,2.973338,3.4547775,2.4564908,3.5058272,2.832997,4.5034695,3.1022923,6.3160267,3.703144,5.557008,5.7453847,3.3773782,5.5098376,5.694557,8.4994545
t256,2.5790677,1.3760837,-1.2756106,8.201629,6.064905,4.662378,4.809586,4.0382094,5.4342937,1.7869532,4.4120293,5.4548764,2.6594348,4.697268,5.2142687,4.1391654,3.5331082,5.579568,4.8020725,4.124579,6.1242557,3.390729,6.315291,4.5304394,4.528149,5.92174,6.560942,7.8213444,3.6726031,3.155204,3.5979762,3.0140667,3.0243378,2.0293293,4.9901977,3.576555,5.6656475,4.024092,5.850923,6.7782125,3.0979152,5.525733,5.6771016,8.109723
t335,2.4462388,0.42297885,-1.2033662,8.602662,4.9125257,4.903851,5.273423,4.370251,5.843325,1.7911174,4.114401,5.6128354,2.86637,5.4004273,5.1202865,3.3799422,4.281913,5.005819,5.370521,4.363681,6.514912,3.4627776,7.555861,5.1659017,4.2758,6.3298354,6.3910584,7.741257,3.0044324,2.9513807,3.4293735,2.4376357,3.5329988,2.8258448,4.477719,3.0774314,6.3186555,3.6739147,5.56179,5.738676,3.406365,5.481808,5.7210937,8.527932
t358,2.413956,0.41237825,-1.2356572,8.632974,4.885144,4.9348755,5.2833576,4.4002357,5.8739004,1.8240879,4.0836883,5.587615,2.897125,5.41327,5.0863924,3.3666434,4.2946887,4.993389,5.3997526,4.3965545,6.5455,3.4957006,7.5818996,5.197756,4.243069,6.360471,6.4183607,7.745882,2.975681,2.9185028,3.3977244,2.4070184,3.5638332,2.8330789,4.446705,3.0475628,6.336499,3.6437283,5.57669,5.715289,3.4361591,5.4484625,5.7540007,8.558506
t361,2.465009,0.41632193,-1.183307,8.585098,4.9191003,4.8877077,5.2773943,4.350844,5.8260236,1.768682,4.12662,5.6294055,2.8465984,5.4007354,5.1388526,3.3770669,4.2830596,5.001627,5.3613615,4.3480315,6.497907,3.441213,7.5501323,5.150919,4.2896194,6.3126774,6.377183,7.7406993,3.013285,2.9669151,3.4466639,2.4496112,3.5159817,2.8339276,4.4932566,3.0926435,6.318098,3.6936493,5.5585623,5.7399006,3.3866544,5.5038314,5.7012134,8.509433
t368,2.4280593,0.43406066,-1.2201426,8.62069,4.909091,4.9201097,5.266801,4.388867,5.8610606,1.8066356,4.103436,5.5953484,2.8846228,5.397916,5.1024737,3.3856554,4.2783318,5.013221,5.3775434,4.3788013,6.5323157,3.479344,7.558039,5.1804333,4.263013,6.3474083,6.404975,7.7415037,2.997841,2.936355,3.4118736,2.4268181,3.5504394,2.8140388,4.4620805,3.06204,6.316568,3.6552098,5.564223,5.7417345,3.4249651,5.465607,5.7384453,8.547067
t369,2.4294925,0.4407563,-1.2075994,8.634011,4.9097385,4.932041,5.2547545,4.4023533,5.878971,1.7899845,4.1255174,5.604754,2.893458,5.3810267,5.113455,3.3978455,4.262902,5.023694,5.37561,4.3686013,6.550544,3.471282,7.562631,5.2029,4.2779274,6.365505,6.396551,7.742556,2.9951987,2.9454257,3.4058428,2.4316547,3.5689201,2.807158,4.4414587,3.0426664,6.301548,3.6395314,5.567328,5.753993,3.4401853,5.476966,5.7315235,8.563409
t235,2.4935684,0.45171103,-1.1698388,8.547861,4.9632993,4.8484616,5.2481503,4.317051,5.783676,1.7602785,4.154088,5.6375303,2.815578,5.3773246,5.1641626,3.4114697,4.256327,5.035601,5.3186145,4.3170633,6.455227,3.421753,7.5050874,5.103143,4.322188,6.269992,6.356335,7.731326,3.0569215,2.9987676,3.48152,2.4897103,3.4721787,2.8008401,4.5397925,3.137124,6.2836947,3.729513,5.5316696,5.780245,3.352731,5.5207243,5.6775117,8.469225
t217,2.5543668,1.3658261,-1.257527,8.116219,6.0334773,4.583684,4.7011228,4.0853324,5.3966866,1.8724167,4.410981,5.375807,2.7375903,4.7676125,5.147324,4.122686,3.6021395,5.577997,4.777431,4.1079617,6.097654,3.4630666,6.318609,4.4455023,4.601748,5.905935,6.621415,7.80195,3.723443,3.2224822,3.658287,2.9792027,3.0749025,2.0015502,5.048666,3.6306834,5.666228,3.9722962,5.846444,6.764862,3.1850164,5.4504,5.612941,8.163105
t155,2.5644085,1.3506006,-1.2064486,8.105735,6.019356,4.555122,4.684935,4.1387467,5.362755,1.8793807,4.4210825,5.358802,2.75648,4.781084,5.1160207,4.093265,3.612136,5.555803,4.7558713,4.0724964,6.076058,3.4837482,6.320031,4.444266,4.619987,5.8995547,6.6301355,7.7981195,3.711717,3.2439308,3.6751974,2.9668913,3.0943072,2.0406322,5.0761814,3.621021,5.6410055,3.9762506,5.820846,6.760188,3.2268546,5.4468303,5.5742683,8.178849
t219,2.5899525,1.3667047,-1.2448025,8.21806,6.058106,4.663759,4.826996,4.063188,5.425907,1.7704388,4.415226,5.464998,2.6535478,4.691806,5.2113137,4.120171,3.5244923,5.563202,4.7974133,4.10899,6.119138,3.38812,6.3194375,4.5517983,4.519577,5.92312,6.5467234,7.8260956,3.650048,3.1496034,3.5942018,3.011857,3.0251977,2.0667543,4.9898725,3.551221,5.6565237,4.0365543,5.831798,6.773467,3.1040652,5.541615,5.6695333,8.1082535
t220,2.580552,1.38536,-1.224454,8.158292,6.0632477,4.5949926,4.75046,4.103602,5.367403,1.822316,4.4398685,5.409855,2.6989968,4.721904,5.163263,4.1109004,3.552208,5.570144,4.7417073,4.068918,6.070866,3.428659,6.2853603,4.4914737,4.577418,5.889234,6.595581,7.81527,3.6883047,3.203488,3.6395526,3.0126424,3.0487182,2.0556176,5.062246,3.5910804,5.618038,4.012966,5.826776,6.7955737,3.1643646,5.499982,5.618776,8.133898
t144,2.5569208,1.3263551,-1.1834147,8.071032,5.9934816,4.527922,4.6450176,4.1751637,5.3552322,1.9158034,4.4128575,5.324969,2.7926905,4.8165126,5.0850043,4.078232,3.6487463,5.5443234,4.7592926,4.0704837,6.0753803,3.5178263,6.3407946,4.4172897,4.648775,5.902964,6.654789,7.7869115,3.7248967,3.2713215,3.6986952,2.9412117,3.1221273,2.0397017,5.090302,3.6378841,5.6508746,3.9551277,5.8146186,6.740842,3.268411,5.412859,5.543644,8.206377
t97,2.4882214,0.98594546,-0.9566228,7.6496897,5.7506294,4.3362284,4.2106466,4.5125895,5.3897047,2.3213947,4.268852,4.9315486,3.1745403,5.1715937,4.7661176,4.038073,4.0564294,5.422677,4.9542084,4.15861,6.1854916,3.8888733,6.6441846,4.0886626,4.949022,6.0268173,6.972821,7.6042185,3.9104025,3.5738492,3.9116025,2.6101308,3.441098,1.8717755,5.1296654,3.9108605,5.8059087,3.7621782,5.8448334,6.52587,3.678318,5.027339,5.230756,8.497046
t98,2.4896383,0.98919266,-0.9620592,7.6381984,5.7514806,4.338076,4.205355,4.5183125,5.3949337,2.3218517,4.268269,4.9217353,3.178504,5.1722965,4.760297,4.0365677,4.0569487,5.4190407,4.9529495,4.165701,6.189062,3.898295,6.6497574,4.0797644,4.950982,6.030023,6.973748,7.602731,3.912476,3.5798402,3.9088686,2.6027346,3.444472,1.8811488,5.1255946,3.9123595,5.8026996,3.7432284,5.8473134,6.5283217,3.6882515,5.025713,5.229355,8.496032
t99,2.4811642,0.97077346,-0.95675987,7.613159,5.728809,4.3169913,4.173319,4.537747,5.38597,2.3521767,4.2583013,4.8974524,3.207656,5.2007527,4.738187,4.0272284,4.089777,5.4241433,4.962717,4.1606045,6.191115,3.920942,6.6689916,4.061982,4.973215,6.034064,6.9920583,7.5932245,3.924308,3.5960586,3.9327948,2.5822623,3.4677134,1.8622218,5.138682,3.9289994,5.822134,3.7382355,5.83968,6.5038304,3.715894,4.9964013,5.2081738,8.522098
t125,2.3668942,1.1990774,-1.2560471,7.702239,5.5797424,4.164068,4.1505837,4.4057693,5.327716,2.4135947,4.2715654,4.9818144,3.2363036,5.3532543,4.790467,3.8224387,4.15362,5.4814544,4.773677,4.132247,6.069714,3.9166334,6.5596685,4.0764284,4.9582076,5.918545,6.837034,7.751974,3.9166007,3.523116,3.9831402,2.6686862,3.4087791,2.0387022,5.212933,3.7967553,5.9042673,3.5055742,5.735886,6.4466753,3.6852555,4.951701,5.332931,8.537553
t170,2.2721224,1.3775545,-1.4935541,7.73926,5.4424386,4.0245967,4.1042037,4.325464,5.278474,2.489391,4.2746043,5.0173736,3.287947,5.497881,4.807962,3.6546128,4.2306314,5.521134,4.630325,4.1121144,5.9794087,3.9415505,6.4961677,4.062338,4.966691,5.83048,6.7315497,7.8664503,3.919802,3.4836726,4.0344834,2.7130942,3.3826017,2.179412,5.273764,3.7064755,5.977026,3.3003428,5.651616,6.387873,3.6956446,4.891387,5.4124045,8.567268
t253,1.9620532,1.8837168,-2.2572763,7.633804,4.923003,3.395527,3.9154527,4.23925,5.0639935,2.8627734,4.281235,4.8776007,3.687613,6.0395393,4.701775,3.1700063,4.5746393,5.6071725,4.277785,3.9704614,5.788571,4.1797915,6.519256,3.8208382,5.1628757,5.5536027,6.6174884,8.04814,3.9997125,3.483784,4.241298,2.7224047,3.4398968,2.5146608,5.4669657,3.534381,6.2191195,2.5586154,5.4425945,6.1222043,4.03478,4.54739,5.4765787,8.791984
t254,2.152865,1.550747,-1.7515126,7.7153754,5.2569613,3.8230944,4.0018315,4.2918067,5.211148,2.6286201,4.2605104,4.9949765,3.4132242,5.703601,4.771578,3.4644349,4.3683925,5.5553555,4.4909086,4.088506,5.895465,4.024445,6.475755,3.9869816,5.0277615,5.735559,6.6641607,7.9594026,3.9439082,3.4787178,4.114708,2.718014,3.4026763,2.3167293,5.34508,3.640577,6.0724354,3.0389552,5.560142,6.293177,3.7876086,4.767327,5.450876,8.638282
t188,2.2317936,1.439181,-1.5819204,7.736961,5.380083,3.9612722,4.0711427,4.308766,5.2573705,2.5343373,4.2708445,5.0147634,3.3250284,5.5662937,4.799654,3.5874844,4.276149,5.5326767,4.579003,4.1047544,5.947743,3.9670446,6.484352,4.0418386,4.9834256,5.798603,6.7026916,7.903199,3.9273446,3.4793577,4.061625,2.718323,3.3855758,2.2305565,5.298949,3.6798573,6.0104513,3.213055,5.619232,6.3559194,3.7187977,4.852463,5.4309688,8.589968
t266,2.137434,1.5708392,-1.7786801,7.7100806,5.2323875,3.800908,3.9892104,4.293474,5.201703,2.6491792,4.260433,4.9876385,3.4329278,5.729842,4.7599835,3.4412696,4.388222,5.5571823,4.4740424,4.0801573,5.8849936,4.03902,6.4789186,3.9736514,5.038776,5.724336,6.661324,7.9656205,3.9501154,3.4800205,4.1266346,2.7195394,3.4067676,2.3326066,5.354451,3.629156,6.086419,3.008376,5.550555,6.2757053,3.8012173,4.748031,5.452172,8.648418
t267,2.1338458,1.5771391,-1.7925946,7.7109256,5.223049,3.7916443,3.9856956,4.2927713,5.1997333,2.6542907,4.2602897,4.9871044,3.4365797,5.7406907,4.7576003,3.432054,4.3947062,5.5566,4.466833,4.0780654,5.880084,4.04317,6.4773173,3.972086,5.0401955,5.722711,6.657847,7.970178,3.9520555,3.479651,4.1299477,2.7208183,3.4073815,2.339895,5.3576913,3.6249719,6.091396,2.9922755,5.547978,6.270307,3.8022473,4.7438383,5.4547477,8.651973
t227,2.1281133,1.58605,-1.8072852,7.7085676,5.214022,3.775138,3.9820864,4.2932835,5.1953735,2.661013,4.260132,4.9843526,3.4451053,5.749642,4.754255,3.4245834,4.400646,5.55813,4.461312,4.0748916,5.877046,4.047665,6.4783154,3.9666898,5.044117,5.717543,6.6571426,7.9721236,3.953714,3.4796178,4.133366,2.7207992,3.4092398,2.3448718,5.360656,3.6226232,6.0955987,2.9795191,5.544916,6.265649,3.8114285,4.737102,5.454547,8.6557
