,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
t310,0.048281506,0.01831473,0.076495565,-0.48972157,-0.03303659,5.089489,-0.5921963,0.15465629,-0.07381788,-0.0069048656,-0.64915067,0.04334628,-0.21302575,-0.0012746034,0.82421005,-0.020036973,-0.20473966,1.6121566,-0.0034812114,-0.37439257,10.730499,-0.553782,-0.63340193,0.15126052,-0.16269086,-0.0012991732,-0.08871539,-0.43255723,7.560702,10.777969,0.26992545,-0.2061437,15.524144,10.134885,0.0018850948,-0.009944371,0.37975982,0.01819487,12.437107,11.790976,11.977043,1.8147126,3.4431562,-0.45350263
t283,-0.00015793875,0.017949536,0.085486755,-0.48005798,-0.03708864,5.8443685,-0.519778,0.009722055,-0.061049942,-0.0066734636,-0.73913866,0.043261148,-0.20627345,-0.0014605528,-0.001626023,-0.022464659,-0.14568512,1.4933753,-0.0028953857,-0.28958592,12.132687,-0.5473025,-0.6642044,0.15497957,-0.071708985,-0.0012624871,-0.06688221,-0.43941915,8.066397,10.627449,0.0047880504,-0.12152594,16.030357,10.456754,0.0031613337,-0.0076122754,0.3947522,0.020685695,12.114979,11.050034,12.357172,2.3812792,3.1362998,-0.46889597
t211,0.16371395,0.017049085,0.06891212,-0.48937845,-0.03128811,4.7965617,-0.62158716,0.33915776,-0.08067325,-0.009333478,-0.60774547,0.041789327,-0.2142153,-0.0012229757,1.0650951,-0.019183243,-0.21420738,1.4044676,-0.0038683796,-0.3685321,10.256788,-0.5388608,-0.60651535,0.13961834,-0.17959282,-0.001223111,-0.08479386,-0.422197,7.3735976,10.220524,0.60030866,-0.2206947,14.749867,9.884158,0.0019336471,-0.010316164,0.3645842,0.016309064,11.681586,11.732331,11.252866,1.7226477,3.4788322,-0.43934557
t346,-0.00219832,0.019310497,0.08416386,-0.5058542,-0.044763036,6.6535954,-0.4830264,0.007845296,-0.054166667,-0.00969665,-0.8311935,0.044090502,-0.22452262,-0.0016356342,-0.029836403,-0.025089754,-0.05392791,1.4441684,-0.0017655231,-0.23930302,13.424366,-0.55537605,-0.7077591,0.16526242,-0.013319606,-0.0013060396,-0.054271095,-0.46814755,8.868351,10.710006,0.013252836,-0.059401438,17.022436,11.07461,0.0041097878,-0.0066682654,0.43198752,0.022043966,11.906572,10.725486,12.780675,2.8640358,3.0893376,-0.5172933
t382,-0.0017578155,0.019305648,0.08474443,-0.5092024,-0.04476338,6.6599765,-0.48116884,0.00771521,-0.053338572,-0.009838513,-0.82851547,0.04425521,-0.22592312,-0.0016404906,-0.028944777,-0.025224583,-0.057160467,1.4452559,-0.0015427325,-0.2434483,13.412408,-0.55593383,-0.70748055,0.16579702,-0.013799381,-0.0013143333,-0.054082733,-0.4690857,8.889822,10.74769,0.013363367,-0.0605673,17.09375,11.106695,0.0040814076,-0.006859928,0.4323345,0.0220641,11.937445,10.762079,12.851286,2.8422027,3.0744677,-0.5178471
t416,-0.0016058356,0.019367235,0.08526139,-0.51015383,-0.04484664,6.668031,-0.482556,0.0073511694,-0.052055396,-0.009912814,-0.82840544,0.044441197,-0.2259811,-0.0016441534,-0.02841731,-0.025317844,-0.05904387,1.4556049,-0.0015224675,-0.24233794,13.396911,-0.557039,-0.7077517,0.16615242,-0.012593919,-0.001317465,-0.05403991,-0.46956214,8.899623,10.750512,0.013536998,-0.06110052,17.114443,11.119544,0.0041046855,-0.00684522,0.4318603,0.022099769,11.959025,10.757168,12.872221,2.8441846,3.0753613,-0.51793116
t417,-0.0016194662,0.019377181,0.085237235,-0.5102679,-0.044853747,6.6681805,-0.4822774,0.00743514,-0.051922824,-0.009943834,-0.8281332,0.04447667,-0.22598201,-0.0016442243,-0.028429281,-0.025324116,-0.059046846,1.4522569,-0.0015184425,-0.24230766,13.395125,-0.5567958,-0.70777434,0.16611893,-0.012651547,-0.0013172942,-0.05384313,-0.46961358,8.900444,10.749931,0.013487341,-0.061243597,17.114117,11.119317,0.0041048178,-0.0068617505,0.43190128,0.02208827,11.95892,10.755409,12.868924,2.8426592,3.0771778,-0.5177878
t370,-0.0028525055,0.019058466,0.08514447,-0.50475633,-0.044461414,6.643908,-0.4762967,0.009971516,-0.05177124,-0.009676669,-0.83367836,0.04421509,-0.22293222,-0.0016364635,-0.030330032,-0.024989983,-0.05033738,1.4519353,-0.0015487274,-0.23718105,13.432186,-0.5532502,-0.70849913,0.16511871,-0.007193365,-0.0013073661,-0.053403616,-0.46650833,8.8528595,10.708338,0.013757022,-0.05481388,17.034044,11.104429,0.0039805104,-0.0066757146,0.43601894,0.02209602,11.909132,10.678945,12.782945,2.8408432,3.091961,-0.5154599
t371,-0.002493719,0.019047849,0.084802985,-0.50545335,-0.044420525,6.6559443,-0.47445372,0.009683967,-0.05216093,-0.009801303,-0.8322375,0.044271987,-0.22294931,-0.0016366232,-0.031260367,-0.024994828,-0.049185123,1.443043,-0.0014623819,-0.23687892,13.4128275,-0.55197877,-0.7077919,0.16448326,-0.009461138,-0.0013029092,-0.05304126,-0.46653482,8.846054,10.690446,0.013755654,-0.056832097,17.011917,11.090748,0.0040056948,-0.006680304,0.43505284,0.022140736,11.890241,10.653765,12.783339,2.8471143,3.0689683,-0.5168112
t316,-0.0016023264,0.019170526,0.08498371,-0.5007481,-0.045014266,6.6088276,-0.48014328,0.008898187,-0.05161336,-0.009197402,-0.8281711,0.04416706,-0.22416449,-0.0016388667,-0.030384427,-0.0254047,-0.050955545,1.4489783,-0.0019034963,-0.23776983,13.462791,-0.5531084,-0.7069932,0.16421133,-0.0083407285,-0.0012947172,-0.054305144,-0.4668867,8.843762,10.677651,0.013610135,-0.05399457,16.958246,11.127203,0.0040433328,-0.0066622254,0.43803245,0.02201924,11.826108,10.650524,12.652311,2.8685343,3.1311972,-0.5137499
t280,-0.0032155102,0.018869724,0.08434402,-0.5000351,-0.044253018,6.5332813,-0.47194946,0.009038697,-0.05001766,-0.00907701,-0.828565,0.04380801,-0.21712543,-0.0016275722,-0.03661595,-0.025437335,-0.045567192,1.2785956,-0.0019242972,-0.21828292,13.394207,-0.54631734,-0.70406485,0.16156244,-0.0003799968,-0.0012572206,-0.050050884,-0.46020615,8.788074,10.437119,0.013137585,-0.048747167,16.70341,11.065452,0.004236926,-0.0061958805,0.4380356,0.022204844,11.555124,10.36558,12.377922,2.9578485,3.0908012,-0.5043599
t258,0.18905613,0.017624643,0.06924629,-0.50522333,-0.03267272,4.916422,-0.62537414,0.34443745,-0.08170015,-0.010055658,-0.616762,0.042854752,-0.22204432,-0.0012172832,1.1149833,-0.01927021,-0.21563198,1.5699217,-0.0030640382,-0.38477817,10.35747,-0.5526183,-0.6188962,0.14608721,-0.1851437,-0.0012841757,-0.08875772,-0.43481,7.4464927,10.544743,0.4877089,-0.22289057,15.356397,10.018675,0.0017546039,-0.010740048,0.37512025,0.01646139,12.2214575,12.056757,11.747448,1.6088399,3.5452702,-0.46326384
t271,0.6755563,0.01911534,0.06107631,-0.50984746,-0.030520875,4.3099513,-0.6649648,0.6799376,-0.08399873,-0.012059789,-0.5363549,0.04194614,-0.22120252,-0.0010434178,2.160833,-0.016738467,-0.27119255,1.5821885,-0.0036315375,-0.44338527,9.491436,-0.5555031,-0.60577023,0.14103399,-0.21392933,-0.0013206508,-0.095905796,-0.42881092,7.1279554,10.638306,0.83400583,-0.28111708,14.91934,9.678679,0.0010556774,-0.012428631,0.3941958,0.013301136,12.560845,12.888191,11.465003,1.0699089,3.787324,-0.48257926
t272,0.24663703,0.01797559,0.068234995,-0.50689244,-0.032023076,4.827456,-0.63230747,0.41893333,-0.08196752,-0.010431846,-0.6073006,0.043211628,-0.22263925,-0.0011998082,1.2955593,-0.018829012,-0.22877894,1.5841326,-0.003198609,-0.3915753,10.266392,-0.55366176,-0.61642057,0.14596964,-0.18964991,-0.0012940019,-0.09156074,-0.43447837,7.3992434,10.550753,0.53355724,-0.23202781,15.3404455,9.978315,0.0016260267,-0.011063229,0.37785396,0.01594302,12.26577,12.181293,11.707814,1.4970963,3.6494718,-0.46641582
t72,8.677768,0.040131498,0.03884964,-0.7854232,-0.059042905,-0.11937523,-1.1065803,4.8136373,-0.1667922,-0.024137972,7.162057,0.0029711383,-0.13257568,-0.00035741742,12.902204,-0.023268316,-0.93941826,-0.24797963,-0.00064037356,-1.0981367,-0.10792563,-0.72239804,-0.44007954,0.06099538,-0.013825686,-0.0012340497,0.17282252,-0.33070993,4.2073507,5.0291038,7.1913204,-0.6454865,5.5871267,4.13736,2.7185874,-0.025444575,0.07306698,1.1374749,13.073093,18.356354,1.1634872,-0.08793199,2.316195,-0.9029537
t73,9.181758,0.043134738,0.04417047,-0.81703275,-0.062643304,-0.16100296,-1.1440974,4.93691,-0.17724761,-0.025640132,8.111233,0.0009152333,-0.13248576,-0.00034424174,13.715741,-0.024460584,-0.9855255,-0.27832606,0.060900304,-1.1521407,-0.14632161,-0.7653032,-0.4381768,0.060692675,0.25114077,-0.001266775,0.29391277,-0.3436885,4.2447534,5.0057373,7.52932,-0.6684302,5.6028504,3.913967,3.0744436,-0.027722973,0.04199604,1.3578541,13.622663,19.250715,0.8087172,-0.10168249,2.244725,-0.96331525
t63,7.598464,0.03433309,0.03064312,-0.7215568,-0.05145812,-0.05681807,-1.0283524,4.568189,-0.14432119,-0.020547634,5.301366,0.0065198448,-0.12753282,-0.00043045508,11.340383,-0.019798528,-0.8562424,-0.20908722,-0.0036588716,-0.9838971,-0.024284987,-0.63931346,-0.46436533,0.05982536,-0.10392998,-0.00115188,-0.0046114917,-0.3072447,4.333517,4.9692755,6.756989,-0.61807287,5.285469,4.8669467,1.843553,-0.021407112,0.15064462,0.76191354,11.705442,16.575642,1.7956653,-0.054713503,2.8289316,-0.7733012
t70,9.238626,0.043046266,0.043094113,-0.83097905,-0.062052332,-0.18544632,-1.1576964,5.13766,-0.16803603,-0.025593068,8.148491,0.0014504034,-0.12949704,-0.00037909404,13.803747,-0.024999958,-1.0169617,-0.29510754,-0.00036503497,-1.1573367,-0.14332744,-0.77565014,-0.45363802,0.060635336,0.03599757,-0.0012674666,0.38561058,-0.34313825,4.369691,4.9182415,7.743942,-0.690031,5.345233,4.2291474,2.9855406,-0.028183395,0.053759098,1.4550002,13.548985,19.319944,0.5169209,-0.09873069,2.4112122,-0.95388234
t202,1.895102,0.015453984,0.018699544,-0.5000095,-0.022898108,2.329769,-0.7319273,2.107358,-0.07215378,-0.013450075,-0.27609038,0.030819355,-0.13053495,-0.00095248147,4.207169,-0.012725419,-0.4412087,-0.015596514,-0.011916368,-0.41873658,6.1987104,-0.4583444,-0.49402946,0.06904803,-0.17072664,-0.0008469067,-0.04618868,-0.2743384,5.930174,5.826192,4.132642,-0.35772485,7.4355364,7.798304,0.0021492215,-0.014819982,0.27208722,0.009777269,8.700175,10.189636,4.8715096,1.4467688,3.0194447,-0.34427357
t231,2.4589007,0.016468748,0.016419532,-0.51836187,-0.02393178,2.0525453,-0.76847833,2.5652614,-0.075585455,-0.013611448,-0.20568672,0.029995026,-0.13072258,-0.0008861152,4.8419886,-0.012661706,-0.4750398,-0.027720107,-0.011505353,-0.46938732,5.527556,-0.47036153,-0.4990485,0.06534562,-0.17951533,-0.000882835,-0.0439981,-0.27083796,5.715036,5.7724085,4.581889,-0.3924723,7.2565136,7.468709,0.0017680058,-0.015327477,0.2729988,0.008474879,9.000333,10.67135,4.748422,1.0699427,3.079571,-0.38017875
t232,1.8749086,0.0152322175,0.017785208,-0.50251514,-0.022591302,2.4178483,-0.73438126,2.0851462,-0.0723363,-0.013407543,-0.28765556,0.03097035,-0.13150324,-0.0009570303,4.080478,-0.012938764,-0.4350148,-0.016392883,-0.012049709,-0.4205139,6.3211336,-0.45863834,-0.49568364,0.067649916,-0.17210963,-0.00083945063,-0.047572564,-0.27545902,5.9840083,5.833417,4.129041,-0.35163373,7.5078607,7.8301,0.0022031912,-0.015053217,0.26753527,0.009990546,8.649993,10.146534,4.9295335,1.4629424,3.003436,-0.34422258
t190,3.0922928,0.018081976,0.016053552,-0.5411929,-0.026351124,1.6103733,-0.79569143,2.9929836,-0.08192622,-0.01419597,-0.11369386,0.028600913,-0.13003431,-0.0008040517,5.717148,-0.012778099,-0.5278466,-0.0435762,-0.010756083,-0.5342887,4.491095,-0.48615724,-0.4953666,0.06346447,-0.18321735,-0.0009221746,-0.03468354,-0.2669498,5.4154468,5.6684895,5.107401,-0.43862337,6.95935,7.0272064,0.0012165898,-0.015313162,0.2714923,0.006757008,9.344266,11.282012,4.4688935,0.645932,3.18021,-0.42486724
t115,3.9083629,0.019687807,0.016523376,-0.5826405,-0.03057529,0.9658728,-0.8187304,3.4359431,-0.097802915,-0.016266111,-0.0115284445,0.02712448,-0.12983419,-0.00070880895,6.902276,-0.013316885,-0.6205614,-0.07002328,-0.00997594,-0.6371756,3.3073974,-0.5253893,-0.48328078,0.06054842,-0.17921469,-0.0009652163,-0.014991029,-0.2662086,5.23806,5.362793,5.6981087,-0.49083245,6.7294636,6.7376103,0.0006433127,-0.01523812,0.2580813,0.0047426773,9.876901,12.110265,3.8875027,0.121711545,3.1805198,-0.48428148
t178,4.348626,0.02206094,0.021160848,-0.59698135,-0.03292328,0.7570713,-0.82849604,3.4701886,-0.10687631,-0.015032819,0.18888219,0.028305171,-0.12294873,-0.00059286086,7.3393283,-0.013046036,-0.67394,-0.09952921,-0.00944734,-0.6992814,3.019774,-0.54643065,-0.48586592,0.06890801,-0.1929914,-0.0009864239,-0.019539772,-0.27572054,5.1524878,6.0035825,5.754704,-0.523511,6.6650577,6.6128983,0.09013009,-0.015475568,0.2635672,0.0029209524,10.159162,13.187365,4.012539,-0.010165242,3.0293493,-0.51275843
t179,1.6936183,0.014638071,0.018364236,-0.4896282,-0.021819174,2.5264769,-0.65485734,1.943288,-0.06980513,-0.013405521,-0.34074998,0.036389638,-0.12604128,-0.000920013,3.5710716,-0.0114218965,-0.4695236,-0.035075556,-0.012983241,-0.4076354,6.9571304,-0.4582973,-0.48297033,0.07311536,-0.17375661,-0.000765229,-0.048488174,-0.2923157,6.172455,6.0719285,3.6525621,-0.34366286,7.824452,7.929776,0.0023226764,-0.01372445,0.26177856,0.010187896,8.5019245,10.2872715,5.0023184,1.3420786,3.0104015,-0.3277522
t151,2.2854393,0.014500082,0.026329424,-0.5101537,-0.020897923,2.148246,-0.7230743,2.7183418,-0.08110776,-0.011844709,-0.2606564,0.032757387,-0.13583538,-0.000780641,4.171694,-0.010059012,-0.525511,-0.033823162,-0.011407877,-0.45154932,6.083091,-0.50291884,-0.49061942,0.07140711,-0.20434222,-0.00079643034,-0.06820661,-0.30119103,6.155191,6.598447,3.8971605,-0.42033464,7.916718,7.593507,0.0017334592,-0.012017049,0.28893462,0.0093444595,9.266445,11.2868395,5.320137,0.6975829,3.0826883,-0.37361434
t234,2.7650309,0.015780356,0.035002977,-0.5267228,-0.02112368,1.739998,-0.7979526,3.0527909,-0.086043134,-0.012627852,-0.20955461,0.031244732,-0.13609415,-0.0006652083,4.706488,-0.010467733,-0.54245216,-0.037800755,-0.009525328,-0.49354887,5.2313857,-0.53567296,-0.5163911,0.07709439,-0.23185329,-0.000889345,-0.07269282,-0.31054875,6.1423416,6.9311347,3.966394,-0.4723679,8.326732,7.5409746,0.0009592101,-0.011857213,0.28634116,0.0071786996,9.778322,12.071663,5.286011,0.19684206,3.2724707,-0.4164294
t356,-0.0044665486,0.011427101,0.06190097,-0.4349831,-0.028882721,4.7605457,-0.47219265,1.4671695,-0.05728771,-0.010222156,-0.704546,0.042322464,-0.14183064,-0.0013623284,-0.027252616,-0.02031811,-0.18057778,-0.011670801,-0.0069519463,-0.08970509,11.258001,-0.450884,-0.55782104,0.09456611,-0.056515835,-0.00066166586,-0.016769677,-0.34377766,8.118503,6.8734274,1.3892385,-0.1376744,11.027414,9.470366,0.0053167893,-0.0044708494,0.32321793,0.018528363,6.9271836,7.9036336,6.7686076,3.0908902,2.8698292,-0.33915445
t357,-0.0020997818,0.011429502,0.06133991,-0.43678623,-0.02768254,4.4960704,-0.50422287,1.5148523,-0.062363658,-0.010031461,-0.6736938,0.042043492,-0.14254196,-0.0013035988,-0.01670004,-0.019427484,-0.21143521,-0.0100505175,-0.007210493,-0.109370984,10.797603,-0.4547953,-0.54901606,0.09344323,-0.08061349,-0.00066251494,-0.024155708,-0.3402921,7.8860016,6.8601055,1.4993767,-0.16552924,10.8715515,9.302713,0.004922989,-0.0045702453,0.30869612,0.018049257,7.039083,8.137711,6.643022,2.9181676,2.9563668,-0.33218282
t256,1.3555468,0.012849034,0.040651474,-0.48587763,-0.017848352,2.6604004,-0.6996925,2.241485,-0.07633498,-0.012060219,-0.38748714,0.035408854,-0.14042577,-0.00084770704,2.8315353,-0.0110334605,-0.45925966,-0.013776821,-0.010383004,-0.3616276,7.210738,-0.49221787,-0.51106095,0.08067903,-0.2122874,-0.0007769482,-0.06828179,-0.3232414,6.622257,7.0377507,2.84552,-0.37585676,9.077142,8.222294,0.0022049772,-0.009966966,0.27514684,0.011100938,8.998444,10.839812,6.023713,1.145438,3.1569002,-0.3401947
t335,-0.0059199836,0.011179386,0.0721919,-0.43462977,-0.029151121,4.7924023,-0.4514194,1.3157346,-0.05802253,-0.011343496,-0.7008325,0.039657757,-0.14349073,-0.0013942942,-0.027506886,-0.020725025,-0.18473506,-0.01840637,-0.0063854684,-0.06394123,11.517819,-0.4610553,-0.56399614,0.10197666,-0.045654524,-0.0006935377,-0.024628367,-0.36145994,8.396398,6.8690166,1.127813,-0.121842444,11.257549,9.814933,0.0057346127,-0.0038419247,0.33121237,0.019327093,6.97223,7.9274597,6.8239207,3.0454526,2.898948,-0.33757564
t358,-0.0053802244,0.011269375,0.07301964,-0.4305834,-0.029599331,4.7474318,-0.45040116,1.3192276,-0.060440272,-0.010724355,-0.69709575,0.0394046,-0.14364222,-0.0013848984,-0.029602675,-0.02073733,-0.18346272,-0.019228289,-0.006354002,-0.06537209,11.531362,-0.45997545,-0.5624123,0.10119565,-0.05083462,-0.0006865692,-0.02510473,-0.3615344,8.3782015,6.909275,1.0855902,-0.1238125,11.235233,9.766579,0.0056309416,-0.003823959,0.3328088,0.019160274,6.932021,7.9592705,6.829759,3.0284414,2.8730638,-0.34083092
t361,-0.0058066533,0.011376644,0.07334218,-0.43018824,-0.029590514,4.758247,-0.45252338,1.3239827,-0.058639307,-0.010800697,-0.69783574,0.03927026,-0.14451636,-0.0013864172,-0.028282383,-0.020750318,-0.18298864,-0.018694121,-0.006292347,-0.06560275,11.520072,-0.4587487,-0.5634664,0.1015728,-0.048563424,-0.00069210597,-0.025079805,-0.36220723,8.38032,6.8880606,1.0588143,-0.12155868,11.290217,9.779193,0.005612025,-0.0038620478,0.3327329,0.01912891,6.937688,7.957014,6.839611,3.01639,2.886812,-0.34158388
t368,-0.005726672,0.011325683,0.07338559,-0.4294997,-0.029710703,4.743014,-0.45269603,1.2916248,-0.05877338,-0.0108381715,-0.6994863,0.03896592,-0.14389147,-0.0013859775,-0.0283848,-0.020727996,-0.1832484,-0.018946784,-0.006469835,-0.0664014,11.53763,-0.4619132,-0.5638803,0.10122229,-0.048244845,-0.0006857281,-0.026266472,-0.36212277,8.392182,6.869878,1.0488485,-0.121969245,11.273054,9.804539,0.0056191813,-0.0037513005,0.3325736,0.01917142,6.9399347,7.9581504,6.817504,3.0442808,2.8775501,-0.33986774
t369,-0.005674741,0.01126773,0.07357123,-0.43119326,-0.029366395,4.752284,-0.4515216,1.3208306,-0.05911309,-0.010850007,-0.6972505,0.039396428,-0.14408964,-0.0013863501,-0.0286764,-0.02083901,-0.18553728,-0.019227792,-0.0062689222,-0.06463608,11.52353,-0.45905772,-0.5633072,0.10132065,-0.049214322,-0.00068762945,-0.025425047,-0.36219978,8.386917,6.9039207,1.0837421,-0.12355667,11.269731,9.785907,0.0056727976,-0.0037949749,0.33324212,0.019175796,6.949666,7.9566655,6.844655,3.0109978,2.8857894,-0.34077802
t235,-0.0007118211,0.011894348,0.06519734,-0.43579662,-0.027899712,4.4505854,-0.48590702,1.333321,-0.056234542,-0.010418581,-0.65586686,0.041665744,-0.14457244,-0.001299335,-0.013986043,-0.019132746,-0.20881586,-0.017010229,-0.0078000785,-0.115081444,10.675065,-0.44826022,-0.5421683,0.092570946,-0.07239245,-0.0006624975,-0.02495367,-0.3395779,7.945028,6.773574,1.5703886,-0.16511956,10.764583,9.406448,0.0048598517,-0.005787045,0.30578914,0.018415518,7.033607,8.042848,6.5119405,2.8543491,2.949203,-0.3246226
t217,3.2203712,0.017566036,0.03407657,-0.5494708,-0.024020243,1.4414074,-0.8184575,3.2198992,-0.09003697,-0.013017357,-0.14493465,0.029553836,-0.13499352,-0.00061946356,5.4505343,-0.010926032,-0.57764184,-0.053370412,-0.009078923,-0.56057936,4.497454,-0.5479604,-0.5138396,0.076403916,-0.2310152,-0.000931212,-0.06334401,-0.3049685,5.9050355,6.8554444,4.3970156,-0.49864602,8.015101,7.331783,0.00046879594,-0.012720306,0.28501928,0.0057040844,10.014863,12.550008,5.023927,-0.0022234297,3.2738614,-0.44667286
t155,3.9938965,0.020714235,0.028238673,-0.58515775,-0.030216096,0.94581854,-0.83741117,3.501904,-0.09546487,-0.013749599,-0.02633026,0.02762709,-0.13400668,-0.00058611727,6.8404255,-0.011647662,-0.64341044,-0.09136888,-0.009242796,-0.67863095,3.2483368,-0.56112343,-0.49857146,0.07111055,-0.2092075,-0.00097464654,-0.042235296,-0.28716806,5.443128,6.400236,5.2986913,-0.5276107,7.200309,6.8714395,0.18816917,-0.014728965,0.2843522,0.003252172,10.368537,13.154965,4.4479384,-0.01676764,3.198776,-0.49812576
t219,1.058375,0.013914107,0.024378879,-0.4637952,-0.025003817,3.1262138,-0.61288434,1.3151551,-0.056260955,-0.011446,-0.4620974,0.04147591,-0.14126368,-0.0010891831,2.1187327,-0.013499735,-0.38924798,-0.02134185,-0.01286641,-0.31939656,8.167723,-0.45286036,-0.4712431,0.07570494,-0.14144307,-0.00070581347,-0.069121584,-0.31078365,6.616512,6.304718,3.0097506,-0.2824085,8.423541,8.437698,0.003298297,-0.010144734,0.28853005,0.013054329,7.7287173,9.80893,5.3729835,2.1324415,2.8781872,-0.31963626
t220,3.1846967,0.017287647,0.015009525,-0.5318415,-0.027032996,1.6398368,-0.7737241,2.9866445,-0.08014598,-0.011793717,-0.15685944,0.033500113,-0.13261785,-0.00076571276,5.312354,-0.010086326,-0.5631959,-0.0534304,-0.01162198,-0.5248659,4.936482,-0.5127646,-0.491687,0.06717765,-0.1775655,-0.00086238526,-0.06333723,-0.29032117,5.6707516,6.182808,4.72744,-0.4524982,7.346037,7.0158267,0.0010893975,-0.012321152,0.29680932,0.007072987,9.450226,11.837764,4.6570315,0.34560478,3.1631196,-0.43330112
t144,5.6215873,0.026576228,0.026666613,-0.6429557,-0.040856652,0.32748675,-0.91326994,4.061221,-0.112581566,-0.014579128,1.8990011,0.021846771,-0.12978025,-0.00052389543,8.7962265,-0.014655986,-0.76139176,-0.13011588,-0.007642721,-0.825743,1.7042557,-0.5893133,-0.49721572,0.06818825,-0.17881402,-0.0010560569,-0.01952097,-0.29165092,4.9031196,5.880751,6.1077604,-0.57768375,6.4080477,6.0159936,0.8177319,-0.016143698,0.24665715,8.473624e-05,10.790821,14.650492,3.3993597,-0.03100719,3.0317035,-0.6201115
t97,7.5788116,0.03386194,0.033137012,-0.72384256,-0.050570384,-0.05428485,-1.0441699,4.585533,-0.13520257,-0.018601237,5.0490174,0.009640794,-0.13010919,-0.0004127342,11.193376,-0.02042906,-0.8581632,-0.19972596,-0.0040676366,-0.9841912,-0.020787764,-0.64820355,-0.47383046,0.062454026,-0.11839768,-0.0011576707,-0.008320146,-0.31195897,4.45705,5.388356,6.6919518,-0.6311169,5.4995227,5.008501,1.8305694,-0.022164328,0.159759,0.82398,11.86935,16.64314,1.9467754,-0.054753814,2.8966384,-0.763867
t98,8.233445,0.037215993,0.03709767,-0.763675,-0.05449843,-0.099970445,-1.0879071,4.774384,-0.14549719,-0.020684063,6.1150336,0.0069827563,-0.13179584,-0.00038353333,12.167773,-0.022129463,-0.91575366,-0.23458008,-0.0027780095,-1.0506035,-0.06385919,-0.6971292,-0.4669623,0.062909946,-0.07696392,-0.0012105305,-0.0020578722,-0.32475862,4.452993,5.3618875,7.0486255,-0.65481156,5.511825,4.7727757,2.2936606,-0.024599662,0.12881564,1.1171774,12.536523,17.69813,1.4685296,-0.07174409,2.7790525,-0.8287484
t99,8.340494,0.03662621,0.03672721,-0.86632574,-0.0493994,-0.32790726,-1.0581852,4.907974,-0.14604577,-0.02809083,6.519648,0.010793772,-0.105850875,-0.0006580698,12.009229,-0.022875194,-1.0269306,-0.34180352,-0.0066672917,-1.0892084,-0.01098767,-0.7163268,-0.59914416,0.05094043,-0.2124574,-0.0010788509,-0.020365458,-0.34474847,5.502452,4.8437514,8.220299,-0.78646666,4.01584,7.424467,1.9164513,-0.026821665,0.20019965,0.7788483,12.26709,18.517141,0.04513145,-0.04557568,4.455021,-0.7977929
t125,6.2828794,0.031519897,0.025420241,-0.8804613,-0.03964361,-0.38959324,-0.9126837,4.2885604,-0.11395049,-0.031882286,3.774463,0.02921094,-0.09250941,-0.0009825008,9.628797,-0.01755322,-0.9790684,-0.3705779,-0.01384962,-0.99168974,2.2932904,-0.66441244,-0.7083945,0.05211134,-0.35724348,-0.0009579332,-0.045012783,-0.3302538,7.126782,4.989515,8.918225,-0.81114006,3.61062,10.704546,0.69270545,-0.02763466,0.3442392,0.03476601,10.944755,17.0694,-0.0022343223,-0.0027381915,5.801448,-0.62463623
t170,4.1265435,0.026558857,0.016431283,-0.8793642,-0.029946916,-0.38260683,-0.7665885,3.7714634,-0.098276064,-0.034922387,1.1183723,0.04442898,-0.084942006,-0.0011932489,7.4480796,-0.012122717,-0.8982978,-0.38018298,-0.019419366,-0.88241285,4.516994,-0.620443,-0.75782824,0.047844306,-0.41843748,-0.00082792353,-0.070857935,-0.31571725,8.224951,5.1869226,9.415191,-0.7727366,3.5309625,13.005065,0.00092141214,-0.02733054,0.45303515,0.0042936928,10.151689,15.313815,0.13528764,0.61267656,6.596476,-0.47124013
t253,-0.048422694,0.011693068,0.020168984,-0.7250359,-0.022323236,1.1309391,-0.34762257,0.746102,-0.039636623,-0.03078914,-0.66232437,0.073150605,-0.10489385,-0.0019560736,-0.0387438,-0.013372199,-0.30752283,-0.33913675,-0.023523899,-0.28559896,12.570452,-0.4359496,-0.7072876,0.04487739,-0.34305575,-0.00024506086,-0.0960173,-0.32371587,10.766245,4.6779013,6.472018,-0.3705905,5.723866,17.026924,0.006432739,-0.021587245,0.51302993,0.020544963,5.493852,8.696657,1.2637368,4.8229527,5.660406,-0.1364674
t254,0.29099444,0.015343147,0.007981618,-0.7707426,-0.015263259,-0.16574974,-0.53504425,1.8341086,-0.05607259,-0.032241628,-0.31617808,0.05913011,-0.096184246,-0.0014816906,2.7850113,-0.0042707096,-0.59467405,-0.34557477,-0.023805346,-0.5488574,8.809819,-0.49343997,-0.71589065,0.033210505,-0.43960702,-0.0004288002,-0.12453221,-0.30369222,9.313579,4.986108,7.760539,-0.59789616,4.303285,15.468467,0.003317948,-0.025900166,0.50196123,0.011488944,7.7553296,11.829917,0.6825525,2.2790737,6.1080623,-0.21898963
