"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96"
"t54",0.0500006378556937,0.00284432340192338,0.0133310705040672,0.0131144719015476,-0.0868674658829919,0.0486230339358095,0.000473270691190708,0.0037816053292915,-0.00189008248143571,0.0119571629123184,-0.0199252981628952,0.0976625168478323,-0.499926916092708,0.00495257059590043,0.0824161530008526,-0.0316128575066296,-0.0660905650285742,-2.0436269769052e-16,-0.0713966529883116,-0.107389835371396,0.280443161621446,-0.00133883483363462,0.0285981277116694,-0.0107752742083062,0.00917898206068125,-0.00379418079581215,0.00569986092903038,1.14491749414469e-16,-1.89431803576667e-15,-0.0562880520706552,0.000362508016099942,-0.0198619711931124,0.00535326275918849,-0.0874691357722036,0.00780318201450197,-0.0207659126972961,0.00501898855410298,0.0184416717297537,-0.0309842205992244,0.02284495057954,0.0109953952341902,-0.00405849364615693,0.0130413847795148,7.08428452932164e-05,-0.00294084613670288,-0.00890039459522511,0.00457308405970725,-0.30641061195842,0.00844105203969378,0.00971300520736134,-0.0109856255818733,0.00607276022741576,0.00204661758773562,-0.00906560814900906,1.20276090787564e-15,0.00850388072022265,-0.000125754517625467,-0.000318291776853382,0.000370340038855364,-0.000374773673125615,1.63393009103987e-05,0.000579580590334482,0.000294876157943136,-7.76733355978458e-05,-0.000222355239447012,-0.00138507897503269,2.6865076983558e-06,-2.83654268139876e-05,1.02385577324497e-05,0.0421561941596788,-0.0925348622868765,0.0198628701029579,-0.0855365110654092,0.00668010574826408,0.067418390704414,-0.0742104943499595,0.263278467429776,0.18509396055925,0.0443553748313388,0.0147594830406047,0.386816205378831,-0.170985154329718,0.264196694304179,0.0962016834967772,-0.15250423178742,0.128030055660288,0.139558396846903,0.130020055669305,0.00275595493295932,0.118642610897448,0.0282459377222274,0.0285742382914745,0.0972692056198345,0.0729867433496867,0.0393101694350041,0.0105597099711654
"t55",0.0500006378556937,0.0028443234019234,0.0133310705040672,0.0131144719015476,-0.0868674658829919,0.0486230339358095,0.000473270691190702,0.00378160532929149,-0.00189008248143575,0.0119571629123184,-0.0199252981628952,0.0976625168478324,-0.499926916092709,0.00495257059590042,0.0824161530008528,-0.0316128575066297,-0.0660905650285743,-1.65259639718328e-16,-0.0713966529883117,-0.107389835371396,0.280443161621447,-0.00133883483363462,0.0285981277116695,-0.0107752742083063,0.00917898206068155,-0.00379418079581211,0.00569986092903052,-4.57966997657877e-16,-1.94982918699793e-15,-0.0562880520706553,0.000362508016099993,-0.0198619711931125,0.00535326275918871,-0.0874691357722045,0.00780318201450208,-0.0207659126972966,0.00501898855410238,0.0184416717297538,-0.0309842205992246,0.0228449505795403,0.0109953952341902,-0.0040584936461567,0.0130413847795146,7.0842845293566e-05,-0.00294084613670267,-0.00890039459522539,0.00457308405970769,-0.306410611958428,0.00844105203969508,0.00971300520736103,-0.0109856255818726,0.0060727602274152,0.00204661758773579,-0.00906560814900917,7.17210336777872e-16,0.00850388072022366,-0.000125754517625492,-0.000318291776853904,0.000370340038854552,-0.000374773673125898,1.63393009105447e-05,0.000579580590335737,0.000294876157944791,-7.76733355965708e-05,-0.000222355239445183,-0.00138507897503328,2.68650770020393e-06,-2.83654268153181e-05,1.02385577325902e-05,-0.0421561941596784,0.0925348622868793,-0.0198628701029571,0.0855365110654085,-0.00668010574826448,-0.0674183907044146,0.0742104943499587,-0.263278467429774,-0.185093960559249,-0.044355374831338,-0.0147594830406043,-0.386816205378828,0.170985154329717,-0.264196694304177,-0.0962016834967763,0.152504231787419,-0.128030055660287,-0.139558396846902,-0.130020055669304,-0.00275595493295906,-0.118642610897447,-0.0282459377222254,-0.028574238291475,-0.0972692056198343,-0.0729867433496868,-0.0393101694350046,-0.010559709971165
"t14",-0.0750822113977088,-0.0111905145956757,0.116256082463994,-0.0216238189804324,0.00575842647413859,9.41901906191398e-05,-0.00106074247544429,0.000450323604270563,-9.42448295486349e-05,0.0502622635840016,-0.0150873603772116,0.00710102638085719,-0.0422188037302629,0.000520123218179523,-0.00581302612273318,0.0668123125455063,0.367773984880957,-3.34728015997928e-14,0.456868518130408,-0.116799968039682,0.0261474606826391,-0.041738885128457,0.00388739989581233,-0.00149136192902552,0.00563420723875928,0.273774197201011,0.00238551434457171,2.2516710718179e-15,2.42861286636753e-16,-0.0549817443117036,0.00545008529283627,-0.0820949084801894,0.0803402369950497,-0.0620567173013652,0.00118090744020929,-0.0501906905168704,-0.0128691659851621,0.0132347746440003,0.00716495951485964,0.0126836285960029,-0.00190845270523959,0.0407398645780329,-0.000547749758127868,-7.28139856462236e-05,0.00565232520969031,0.00731291431658386,-0.000461442872605558,0.00482152123276921,0.00462907930302774,0.0230049236868847,-0.00029191279269773,0.00495035413018197,5.96663337987333e-05,2.19081701765319e-05,-1.15811334340764e-15,6.92034215193527e-05,-0.000828267477057951,-0.0122373627357696,0.00211707224583353,-4.48674254416564e-06,0.000152903428352757,9.85822649583589e-05,5.01937564347762e-05,-0.00859357285901667,-2.85757084759527e-05,-2.71931882076942e-05,6.43919565729823e-05,-0.0040239757180923,2.02271923805536e-06,-0.057833079086293,-0.135520221908387,0.0940356039430815,0.0402013078688026,-0.267268421970066,0.0825150496843757,0.0960430238845816,0.0568223947057925,-0.0209228006341019,-0.137941767144264,0.107977272613857,-0.0929430151137876,0.252955001174351,0.125695604132716,-0.0113785813032377,-0.036307126717161,0.196204041608903,-0.0891764751083871,0.353128635726885,-0.0483291491177418,-0.0726393763143682,-0.0712231818434441,-0.167895409293877,-0.121035712549101,0.0666546509094423,-0.141617850583519,-0.070497424425497
"t15",-0.0750822113977088,-0.0111905145956757,0.116256082463994,-0.0216238189804324,0.00575842647413862,9.41901906190769e-05,-0.00106074247544425,0.000450323604270571,-9.42448295486211e-05,0.0502622635840015,-0.0150873603772116,0.00710102638085718,-0.0422188037302629,0.000520123218179553,-0.0058130261227331,0.0668123125455062,0.367773984880957,-3.3486384922978e-14,0.456868518130407,-0.116799968039681,0.0261474606826391,-0.0417388851284569,0.00388739989581231,-0.00149136192902553,0.00563420723875919,0.27377419720101,0.00238551434457182,1.62023172656234e-15,3.57353036051222e-16,-0.0549817443117033,0.00545008529283619,-0.0820949084801893,0.0803402369950493,-0.0620567173013647,0.0011809074402093,-0.0501906905168705,-0.0128691659851623,0.0132347746440004,0.00716495951485993,0.0126836285960019,-0.00190845270523931,0.0407398645780326,-0.000547749758127592,-7.28139856460817e-05,0.00565232520969072,0.00731291431658315,-0.00046144287260595,0.00482152123276903,0.00462907930302756,0.0230049236868826,-0.000291912792696932,0.00495035413018135,5.96663337972571e-05,2.19081701754789e-05,-1.20884740496481e-15,6.9203421520348e-05,-0.000828267477056684,-0.0122373627357714,0.00211707224583444,-4.48674254514055e-06,0.000152903428354216,9.85822649570301e-05,5.01937564358095e-05,-0.00859357285901594,-2.85757084750489e-05,-2.71931882067696e-05,6.43919565709939e-05,-0.00402397571809209,2.02271923708044e-06,0.0578330790862931,0.135520221908387,-0.0940356039430819,-0.0402013078688036,0.267268421970067,-0.0825150496843754,-0.0960430238845818,-0.0568223947057931,0.0209228006341024,0.137941767144264,-0.107977272613857,0.0929430151137875,-0.252955001174351,-0.125695604132716,0.0113785813032384,0.0363071267171605,-0.196204041608903,0.0891764751083882,-0.353128635726886,0.0483291491177418,0.0726393763143688,0.0712231818434441,0.167895409293877,0.121035712549101,-0.0666546509094426,0.141617850583519,0.0704974244254964
"t11",-0.0833942950049618,-0.0135452106819188,0.191626880839885,-0.0630513999938486,0.0219250262975649,-0.000655620582042037,0.00546390339940961,-0.000141996104744616,4.62836051728244e-06,0.168122864511195,0.0107923021866037,-0.00219123209506938,0.00582395641921153,1.15807716345904e-05,-0.000535804962946235,0.00733873168690628,0.0696074248100306,-7.12213200496932e-15,0.0910039981026766,-0.0251232365591825,0.00587836478698694,-0.0103120854281684,0.000979084257135386,-0.000378132378997897,0.00314784251634849,-0.229273241237305,-0.000193888358062289,-1.41857012248003e-15,-2.65152483303055e-15,-0.000253758030816199,6.00499490438766e-05,0.0128061126190018,-0.522062894832461,-0.0462272379605437,0.000371779510827101,-0.0146601828831358,-0.00332957309971431,0.00316758141474903,0.00144132717340136,0.00178012378791935,-9.03199976452786e-05,-0.0484927549068572,-0.000639686610484559,-5.81032479328169e-05,0.00289852782384438,-0.0039774640232213,0.000508028021047923,-0.020807170906981,-0.0773207830733823,-0.613293786334886,-0.00310285665143707,0.0218419413860169,0.000252167420390339,9.25386908360126e-05,-3.75398942553661e-15,0.000181464022506426,-0.00262372531480622,-0.131074612314504,-0.000147371520600532,-1.37632483551741e-06,4.33587764666359e-05,2.23092215334729e-05,1.12411566313469e-05,0.391001530617669,-0.000692351536526315,-0.000127382155369671,0.000380336617469744,-0.125809458244496,2.57627056452891e-06,-6.04551131377917e-16,1.06219286838405e-15,5.69422980989387e-16,-2.35271871429354e-17,-7.86371835703736e-16,9.84455572616838e-16,-1.10024836463829e-15,1.346145417358e-15,-3.47118167542959e-15,1.50573997714787e-15,2.21936184707783e-16,-2.05998412772246e-16,-5.908901840046e-16,2.87443679969357e-15,-1.51267887105178e-15,4.9439619065339e-17,1.02522157430229e-15,-6.44449771325384e-16,1.04560457514502e-15,1.0321604682062e-16,-2.36572914036337e-15,5.25404372786475e-16,4.38017677684144e-16,2.08166817117217e-16,1.20129600711394e-16,2.63461127913978e-16,2.05347891468755e-16
"t12",-0.0857161163199269,-0.0141919417874114,0.211293006019078,-0.0731676070712984,0.0257889035338257,-0.000814907163350527,0.0068285718278548,-0.000196478966447713,6.56643265408931e-06,0.269796965121141,0.0212556271314406,-0.00547316760461848,0.0215470049339713,-0.000140048372944314,0.000950683395340858,-0.00911857944925245,-0.00352411165735368,-6.04386625214946e-16,0.0034284503600303,-0.00420360725028712,0.00141544732036427,-0.00396766232129446,0.000399167572732239,-0.000156885988245309,0.00179398543415774,-0.138461870480521,-0.000123222555173163,2.27075303005364e-15,-5.82867087928207e-16,-0.00017027546783786,4.37334466660856e-05,0.0108011175061098,-0.514073656217809,-0.0526456531831122,0.000668952493744624,-0.0285988419765592,-0.00748678158371871,0.00784374271423279,0.00446033203625781,0.00877964289814185,-0.00162004438196813,0.202713165576631,0.00206380563177195,0.000177723339221922,-0.00815708247991278,0.00346336412268573,-0.000329482310043119,0.00868667110742541,0.0265816527409653,0.20456524148057,0.000836566799212009,-0.00430259895030633,-4.81874060601212e-05,-1.76762158002686e-05,-7.33364532391481e-15,7.70288046024075e-05,-0.00117020707934901,-0.0650735049427655,-0.000102761511112399,-3.16766162030183e-06,0.000117161720955457,8.82835856055066e-05,4.51989040095079e-05,-0.681071119502829,0.00114304199511259,0.000140876348687554,-0.000415981072480021,0.13513558272314,-2.35677093651798e-06,-1.52482193538361e-15,-1.05622975643538e-15,-2.39391839684799e-16,-9.98767041293647e-16,3.43908929112402e-16,-1.13103970633688e-15,4.66206934168767e-16,-1.38604405730547e-15,2.39478575858598e-15,-1.40165656858926e-15,7.56773116394882e-17,9.80118763926896e-17,5.61183044478497e-16,-2.42861286636753e-15,1.44849410244063e-15,4.35415592470179e-16,-3.37403716077489e-16,-1.37910516340156e-16,-1.04430353253804e-15,9.10729824887824e-17,2.46590942110103e-15,2.22044604925031e-16,-8.2421049152348e-16,-4.99166680212326e-16,4.71844785465692e-16,-5.26054894089967e-16,-1.64191577001205e-15
"t26",-0.0874700874618913,-0.0146828427314679,0.226397456783902,-0.0810196938407532,0.0287958126189248,-0.000940096831165515,0.00790210374476803,-0.000240002379125736,8.11980842152683e-06,0.352458767741181,0.0299142459572188,-0.00822807173701054,0.0349436444362247,-0.000273285509342985,0.00229328649361559,-0.0241314580582842,-0.0759058042570263,6.33820109558053e-15,-0.0849172325344913,0.0177606699589074,-0.00342543533759218,0.00364422729065006,-0.000312599661269141,0.000116742416225898,-0.00032912392580712,0.0151147363919645,6.18268352826695e-06,3.71100719598338e-15,7.64145691167784e-16,-1.0998681994635e-06,3.54249492278769e-06,0.00202863696905104,-0.140541657324267,-0.0177329491666832,0.000318529185058548,-0.0141449107707982,-0.0039213630366801,0.00424730981670048,0.0025731370105708,0.00554100460711911,-0.00113444241927575,0.172534605867143,0.0018368198918991,0.000159864407428484,-0.00746819909997607,0.00496661016279589,-0.000571789926412395,0.0213287429649403,0.0775279008339952,0.613327299009768,0.00306149479937157,-0.0213714178590166,-0.000246656786006495,-9.0516086851757e-05,6.97974255331159e-15,-0.000226203773100838,0.00331634715963334,0.171185078746968,0.000218982449392929,4.33913894020891e-06,-0.000155485125524311,-0.000110504205159062,-5.64618630012638e-05,0.557991787375671,-0.000921602311454395,-9.7952738030059e-05,0.000287824058410346,-0.0927519673956366,1.49758920166255e-06,5.80915524017733e-16,1.04826087046761e-15,-5.41667405373758e-16,-1.65741986107859e-15,-2.0908838896383e-16,2.43772016461641e-15,-8.26704156520197e-16,-7.71084585071691e-16,-1.82145964977565e-17,7.62410967691807e-16,-2.11961524720916e-17,-7.07984018633034e-16,-6.05906384093524e-16,7.76939276803112e-16,-7.61760446388315e-16,-5.42101086242752e-18,6.30571983517569e-16,5.83300768797201e-16,-5.404205728754e-16,1.00483857345957e-15,2.01770024299552e-16,3.52148865623292e-16,1.2378336203267e-15,5.20200202358545e-16,4.61219604175334e-16,3.03576608295941e-17,-1.63584423784613e-15
"t40",-0.0886445887628266,-0.0150125233303842,0.236614138163707,-0.0863646829816957,0.0308458336273796,-0.00102595146577887,0.00863872906158808,-0.000270138639543584,9.19748284604149e-06,0.410283185261498,0.0360329998149028,-0.0101906646719098,0.0445674528839836,-0.0003706331225881,0.00328880230180793,-0.0353217826016981,-0.132136617605415,1.17360970773396e-14,-0.154187899340959,0.0353112030964644,-0.00735162812744066,0.0100919714552925,-0.00092111091968973,0.000351392178202294,-0.00231110653815286,0.161839781927192,0.000132640674937019,-1.6757428777936e-15,7.23379689482329e-16,0.000168629252430912,-3.85823340265572e-05,-0.00801489455983431,0.332925408715978,0.0311015621054721,-0.000340254315024436,0.0143519196776277,0.00368894767757007,-0.00382865177302277,-0.00214441333661833,-0.00415913536305678,0.000762399705839977,-0.0971378231681234,-0.000998337939119261,-8.61878800452612e-05,0.00397332989488627,-0.00204488685743741,0.000218828675364423,-0.00740603365444858,-0.0259775742300383,-0.204464763812758,-0.000987934382873857,0.00663973402242607,7.63946800421177e-05,2.80335343452428e-05,-9.90919128494346e-16,5.43545193792217e-05,-0.000792671566942404,-0.0404427625590142,-4.98397538972522e-05,-8.90872290226514e-07,3.16409708727e-05,2.21097168135497e-05,1.12901942038733e-05,-0.096425477476949,0.000158243174845454,1.58012624754448e-05,-4.63301482097399e-05,0.0148767368777488,-2.31927139770181e-07,-0.0763285454287728,0.125154990076201,0.0242882273286987,0.0821036400142019,0.203653499645667,-0.0521689461200154,0.0300837104389571,0.228294442422146,-0.106516914517373,-0.0664459493184714,0.0284513204889429,-0.0490238606331279,0.0801053106641561,-0.0971992501083613,0.150081180732007,-0.28980615246925,-0.0673140945169368,-0.0726404186412314,0.111969220387546,-0.336629983629702,-0.0990625390342488,-0.106926113890555,0.0633381962499675,-0.00206079855280785,-0.0576687521090102,0.260864046310095,-0.0175017518264667
"t41",-0.0886445887628266,-0.0150125233303841,0.236614138163707,-0.0863646829816957,0.0308458336273796,-0.00102595146577886,0.00863872906158812,-0.000270138639543612,9.19748284603525e-06,0.410283185261498,0.0360329998149028,-0.0101906646719099,0.0445674528839837,-0.000370633122588113,0.00328880230180799,-0.035321782601698,-0.132136617605415,1.16765232412116e-14,-0.154187899340959,0.0353112030964644,-0.00735162812744074,0.0100919714552926,-0.000921110919689844,0.000351392178202284,-0.00231110653815289,0.161839781927193,0.000132640674937022,-1.2941037130787e-15,6.38378239159465e-16,0.000168629252430685,-3.85823340264756e-05,-0.00801489455983446,0.33292540871598,0.0311015621054724,-0.000340254315024846,0.0143519196776278,0.00368894767757015,-0.00382865177302284,-0.00214441333661803,-0.0041591353630569,0.000762399705840032,-0.0971378231681247,-0.000998337939119311,-8.61878800470822e-05,0.00397332989488573,-0.00204488685743754,0.000218828675365141,-0.00740603365444832,-0.0259775742300388,-0.20446476381276,-0.000987934382874541,0.00663973402242539,7.63946800423423e-05,2.80335343452046e-05,-7.46213513933383e-16,5.43545193794999e-05,-0.000792671566943238,-0.0404427625590154,-4.98397538983729e-05,-8.90872289813216e-07,3.16409708727874e-05,2.21097168139617e-05,1.12901942039731e-05,-0.0964254774769494,0.000158243174845282,1.5801262476156e-05,-4.63301482087623e-05,0.0148767368777489,-2.3192713970166e-07,0.076328545428773,-0.125154990076201,-0.0242882273286983,-0.0821036400142001,-0.203653499645667,0.0521689461200134,-0.0300837104389567,-0.228294442422145,0.106516914517373,0.0664459493184711,-0.0284513204889429,0.0490238606331285,-0.0801053106641558,0.0971992501083612,-0.150081180732007,0.289806152469249,0.0673140945169362,0.072640418641231,-0.111969220387546,0.336629983629701,0.099062539034248,0.106926113890555,-0.0633381962499684,0.00206079855280761,0.0576687521090094,-0.260864046310095,0.0175017518264684
"t21",-0.084078314639312,-0.0137592745158184,0.200607797665101,-0.069615383498339,0.0246969874905736,-0.000837393112321741,0.00710523296037005,-0.000496868496628328,8.58311510256508e-05,-0.0474972874631686,-2.8947459545936e-05,0.000362889011982256,-0.00430549533323292,8.99747047601976e-05,-0.0012343625615132,0.0149164659359375,0.102909684896562,-1.02522290541258e-14,0.131792626188738,-0.0355275427525972,0.00825319310639638,-0.0147028990004213,0.00140842711136679,-0.000545772165262845,0.0055055517295959,-0.444758228602286,-0.000433692202779584,-9.13158437754191e-15,-2.52575738102223e-15,-0.000733457213583559,0.000571111880702668,-0.0132228691601483,0.0794924723467513,0.000294771070065328,-0.00012218457885229,0.00669222619612283,0.00243589488656647,-0.00303364174365607,-0.00233315943159013,-0.00676809449349407,0.00190584916530884,-0.576304608616014,-0.00767269482822921,-0.00070993138922356,0.0370680723769333,0.00794101510292837,-0.000430368481887123,0.00488476359236759,0.00958353134436267,0.068303878908534,0.000148789986322491,-0.00016613241818151,-1.47189242097334e-06,-5.38106803206484e-07,2.90719803447194e-14,-0.000440743878936906,0.00732786412469956,0.5168752198424,0.0100655953468502,-7.11214191312544e-06,0.00023204433325907,0.00013869297528174,7.04396000206193e-05,-0.0319625205766132,2.95638304000888e-05,0.000147433191961262,-0.0005650837354588,0.305747912388582,4.19520614215046e-06,9.36750677027476e-16,-2.77555756156289e-17,-6.93889390390723e-17,1.33573707650214e-15,-3.12250225675825e-17,-7.42461647718073e-16,8.50014503228635e-16,2.91433543964104e-16,-3.36536354339501e-16,-7.14706072102445e-16,-2.71917904859365e-16,4.64905891561784e-16,-4.5102810375397e-17,-7.73686670285656e-16,1.73472347597681e-17,6.93889390390723e-16,-9.64506252643105e-16,-1.87350135405495e-16,8.32667268468867e-17,-3.81639164714898e-17,1.50227053019591e-15,3.33066907387547e-16,-2.6628005356244e-16,-1.76941794549634e-16,-1.47104550762833e-15,-6.88685219962792e-16,1.12410081243297e-15
"t27",-0.0870796241109496,-0.0146177189944851,0.229060947693286,-0.0860924562122947,0.0312407133391146,-0.00117084659406708,0.0100412527794204,-0.000886429235008066,0.000164214724529782,-0.146248821794658,0.00053190456266508,-0.000610871077128887,0.00238176841068159,6.44432293855875e-06,-0.000340705602938696,0.00483653477299918,0.0559945105831714,-6.17546414058478e-15,0.0758433290767253,-0.0224266220843817,0.00553095641640921,-0.0113466476373948,0.00111603542031773,-0.000436193005913077,0.00549842955278703,-0.471751768634781,-0.000488517223549638,-4.52415882534751e-15,-2.45636844198316e-15,-0.000888259845928174,0.000786864384897275,-0.0249482784714161,0.261288628634194,0.00387480431378237,0.000159218678924766,-0.00709244169051434,-0.00190293494715403,0.00198156736035618,0.0010631541657702,0.00165149380220518,-0.000110929572638406,-0.120259242784871,-0.00201576856665534,-0.000195501627962578,0.0109850049817696,0.00686731392398285,-0.000511082193177265,0.0102292867980614,0.0272587899816462,0.204676903465751,0.000675797656446925,-0.00189584047050389,-1.91816215235063e-05,-7.02588748915239e-06,-2.19387983266935e-14,0.000438418631018503,-0.00706035110444458,-0.464461397380855,-0.00721982348483768,2.19722953747649e-06,-6.3414515297447e-05,-2.79833646449623e-05,-1.4028094623898e-05,-0.091719953610234,0.000123711043700653,-0.000298696990433434,0.00110258009243303,-0.562843382330876,-5.15522555241676e-06,-4.85722573273506e-17,-1.51007678583781e-15,-6.59194920871187e-16,-1.32012456521835e-15,2.20309881449055e-16,5.41233724504764e-16,1.70002900645727e-16,-1.56819002228303e-15,2.77902700851484e-15,-7.35522753814166e-16,5.23019128007007e-16,6.93889390390723e-18,5.58580959264532e-16,-6.00214322687975e-16,9.71445146547012e-16,-1.54737334057131e-15,6.10622663543836e-16,1.5334955527635e-15,-2.48065457064683e-16,-5.13478148889135e-16,1.24206200879939e-15,-2.11983208764366e-15,-2.29850860566927e-16,-1.31145094783847e-15,-2.38004060904018e-15,5.22151766269019e-16,1.45716771982052e-16
"t42",-0.0895040504742619,-0.0153156581987603,0.252568825352499,-0.0999054582223188,0.0367463067864056,-0.0014553101333663,0.0125491632691252,-0.00122654561712423,0.00023297773055113,-0.234694361099909,0.00104759530061671,-0.00152580815033681,0.00881187495278022,-7.79323667531278e-05,0.000604516907854547,-0.00600952977547219,-0.00283491176455073,-2.58280875242423e-16,0.00285729302338523,-0.00375241107853373,0.00133179510329082,-0.0043657189050147,0.00045500185154125,-0.000180975167955364,0.00313360737623138,-0.284898629840795,-0.000310469081966539,5.89805981832114e-15,-1.54650597883332e-15,-0.000596035760285977,0.000573061129233055,-0.0210422393869199,0.257290073628434,0.0044128010466475,0.000286486288817521,-0.0138358177897209,-0.00427888437667552,0.00490686820966068,0.00329003759353887,0.00814523457878878,-0.00198971252918008,0.502716990230763,0.00650342597770147,0.000597990704157021,-0.0309141733748157,-0.00597969171429728,0.000331463097783777,-0.00427056856866603,-0.00937113749537802,-0.068270347940727,-0.000182203029632129,0.00037345770113457,3.6654718617963e-06,1.34204516804876e-06,-1.07819918381894e-14,0.000186102250962935,-0.00314898545152478,-0.230587224363965,-0.00503435106221938,5.05700361610036e-06,-0.000171355244538038,-0.000110737694929495,-5.64047387411299e-05,0.159763598335283,-0.000204241502669458,0.000330339373306984,-0.00120591189033816,0.60456637771495,4.71599758453882e-06,-4.83662589145784e-16,1.98211130668369e-15,1.00397121172158e-15,1.66072667770467e-15,-4.08283433103729e-16,1.38777878078145e-17,-1.35205431919805e-15,1.87913920535188e-15,-3.28014525263765e-15,1.80779870240233e-15,-2.05808677392061e-16,-1.16334893107695e-16,-1.13895438219602e-15,1.52037670647642e-15,-1.93985452701106e-15,1.16009632455949e-15,-3.99853761212654e-16,-1.61350967309293e-15,9.24336562152517e-16,8.32992529120613e-16,-3.46099017500823e-15,1.74795074248113e-15,6.41115849644991e-16,1.21127066710081e-15,5.24949007874032e-15,-1.51788304147971e-17,-1.81159341000603e-15
"t73",-0.0913355324447573,-0.0158454286263207,0.270623911316499,-0.110626955864566,0.0410308163459128,-0.00167888135762158,0.0145220395366058,-0.00149824620690296,0.000288091668347379,-0.306601244650531,0.00147434010262243,-0.00229381956205526,0.0142905719894744,-0.000152074501792535,0.00145824621187292,-0.0159036521569923,-0.0610611349492374,5.31009108960652e-15,-0.0707705787182197,0.0158543200513047,-0.00322299385049912,0.00400983518470763,-0.000356325098492233,0.00013466772029971,-0.000574890487939127,0.0311000253971028,1.55777655859307e-05,7.27196081129478e-15,3.53883589099269e-16,-3.85000133642285e-06,4.6419074993977e-05,-0.00395209705919561,0.0703400629918758,0.00148639007993142,0.000136413639179139,-0.00684315848302722,-0.00224115781197967,0.00265702105174123,0.00189800163513937,0.00514061709008712,-0.00139330398622904,0.427875898072309,0.00578815272981396,0.000537900255451959,-0.0283034041084244,-0.00857513001421496,0.000575227423516487,-0.0104857036934966,-0.0273318076014068,-0.204688087780156,-0.000666789105339826,0.00185499989094973,1.87624440503159e-05,6.8723237487342e-06,1.87369007553003e-14,-0.000546510251224014,0.00892417174889267,0.606592378810864,0.0107280879267313,-6.92720498616378e-06,0.000227405260775603,0.000138609922502791,7.0460041028582e-05,-0.130892021757951,0.000164674125490639,-0.000229688279083444,0.000834390017532121,-0.414951560679602,-2.99673886119262e-06,1.12063136548102e-15,-1.73472347597681e-15,-9.05525654459893e-16,-1.32185928869433e-15,4.52762827229947e-16,-8.67361737988404e-16,6.01081684425964e-16,-1.51267887105178e-15,2.78076173199082e-15,-1.80411241501588e-15,9.92695509127728e-16,-5.20417042793042e-17,2.0643209364124e-16,-1.59768032137464e-15,2.3557544803765e-15,-4.54497550705923e-16,-8.32667268468867e-17,1.70349845340922e-15,-5.89805981832114e-17,-2.4980018054066e-16,2.36442809775639e-15,3.29597460435593e-16,-6.11490025281825e-16,-5.03069808033274e-16,-4.46864767411626e-15,-6.99093560818653e-16,8.08381139805192e-16
"t91",-0.0925619368624359,-0.0162012132992989,0.282836408377878,-0.117925179910609,0.0439518672853791,-0.00183220571819672,0.0158757679006008,-0.00168637574972259,0.000326327671813815,-0.356902272758136,0.00177590625954172,-0.00284095067737809,0.0182263299693434,-0.000206245283918979,0.00209127098230342,-0.0232785496303429,-0.106295057648283,9.8948763098768e-15,-0.128501206904902,0.03152105841633,-0.00691715064239312,0.0111044506824047,-0.00104995295851532,0.000405346960423346,-0.0040368780912719,0.33300093350448,0.000334198787888235,-2.54657406273395e-15,1.66533453693773e-15,0.000590273313918629,-0.000505563535271852,0.015614248238069,-0.166626711727508,-0.00260695798253482,-0.00014571766586945,0.0069433072064631,0.00210832657630439,-0.00239511803935422,-0.0015817657600821,-0.00385860035197633,0.000936367092059358,-0.240896213927396,-0.00314594397255444,-0.000289998777336233,0.0150583507704342,0.00353061144163115,-0.000220144233581477,0.00364097755654192,0.00915817471089484,0.0682368151406688,0.000215170668729801,-0.000576316740834944,-5.81111484121433e-06,-2.12841198113378e-06,-3.57384097690799e-15,0.000131320983883503,-0.00213305087294981,-0.143308468973616,-0.00244168089060272,1.42223032418599e-06,-4.62766017539735e-05,-2.77331177553179e-05,-1.40892897342987e-05,0.0226191961628924,-2.82752724336463e-05,3.70522035246131e-05,-0.000134309179677617,0.0665551940144798,4.64095941864195e-07,0.0591450156551784,0.0584485326306328,0.0227400073758511,0.0989794059739651,-0.0114740980991845,0.0212298230024449,0.0471692369681249,0.0898665559187333,-0.0130231494918228,0.00116249967013476,-0.0536336930023675,0.144581846104896,0.371083636709892,0.144987353884643,0.0136312446264974,0.0303800028726591,0.268703644353696,-0.142940583999178,-0.417303811711667,0.00626287103721606,0.0323437729867316,-0.0787636049891354,0.0637653383205981,0.0435273036532197,-0.0541560607994166,0.0449605597392354,-0.0558888650503095
