"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121"
"t48",-0.0573145613360465,-0.0300911031394641,0.0996124751231163,0.00687084419633509,-0.0178851711326769,-0.321618463240423,-0.00900272792088238,0.0858220547536421,-0.0148230763441015,0.00733262031891188,-0.00359530230709264,5.75071103562539e-05,-0.0100284905481851,0.027800215607018,-0.00998742427536762,0.00184284484739736,-0.0362992777011631,-0.00503883064907992,0.0230475598315386,0.0456019870751152,-0.0046825464721289,4.49293380277993e-16,2.88367348141724e-05,0.00491239234219755,0.00102830306313644,0.0102570679281609,-0.0024350969204815,-0.00295997820466207,0.000192963477265056,-0.000950169566703974,0.00518911424030511,-0.000999951459672122,-0.0015544234407241,1.77277435294146e-16,-3.0906562274894e-16,-1.04745955387198e-16,0.00587975427221008,2.82668538169541e-05,-3.957015391764e-07,-0.129213841747527,0.184580745371612,0.0546642437349265,-0.0771513635327685,-0.103067074379338,0.478627042666645,0.157810327578163,0.000353246738919294,-0.0305094815796539,0.0657793285960883,-0.000536513304811607,0.00303276301366227,0.00870354829360834,-0.000892035072441785,-0.00842107598577035,0.00118060908451493,0.000360250232777509,-0.0246155303104411,0.0056798840424244,0.0013542073484169,0.000174262276441314,-0.00334471064308396,-0.00733338889162654,-0.212229133414183,-0.0045243627474662,-0.0107913640768292,0.000133491835424088,0.000509430703861226,0.00885545014203756,4.46108189850435e-06,3.0140820395097e-15,0.00401764886692359,0.0273335634482038,0.00332861459794223,-0.0449034798738269,0.0395589117535076,-0.0245201963544241,-0.0487525757062253,-0.00254648002533609,-0.000375784924006375,-9.61572623880288e-05,-0.000586357540924089,-0.000163152084005838,-0.00562288395952724,0.0112954424404207,0.000740775633345752,0.691224395400465,-8.36382467383871e-07,0.00114082950509372,-4.03106367730111e-15,1.46811816176262e-15,-5.33373258754244e-16,-1.02261948908833e-15,3.78169717762944e-16,-6.20597323530703e-16,-5.77012396196785e-16,-1.05400714198178e-15,6.16992351307188e-16,-1.57859836313889e-16,2.54624880208221e-16,-3.4274341177698e-17,1.61112442831346e-16,2.89209235444614e-16,5.69775346695445e-16,2.75821032680312e-16,7.16210402616768e-16,-1.4100049253174e-16,7.75096133109887e-16,-5.8416813053519e-16,4.1438207032396e-16,4.412702842016e-17,-3.69712940817557e-16,-1.68078441789565e-16,8.47249787688797e-16,1.80423099962849e-16,9.29574613898337e-16,9.91828147389739e-16,3.03359767861444e-16,-3.45481022262506e-16,-4.90926743701436e-16,-3.67197591777391e-15,-8.12067427191643e-16
"t92",-0.0579915158864107,-0.0310761636779766,0.103891314605493,0.00724410307173764,-0.0190031970809331,-0.350826867604715,-0.0102541633318927,0.0998380158332013,-0.0173921679993868,0.0090145869193913,-0.00448707240973923,7.33376759818259e-05,-0.0137679015770646,0.0396811744018487,-0.0154957801535119,0.00391260757703638,-0.0813873951341078,-0.0160573679910648,0.0867627899096713,0.195683610189121,-0.0675208314573984,7.19042880792387e-16,-0.00875626117543943,-0.0198493717688373,-0.00217993824445215,-0.0117492682939762,0.00210187271224287,0.00189692265430346,-0.000119033240201093,0.000582781546895211,-0.00216739956060096,0.000408883873900205,0.000286016877288593,1.56639849755737e-16,-1.97374204165062e-16,1.76658426880962e-16,0.000204919790715602,2.89491960537318e-06,-4.90129325441541e-08,-0.0274199176294334,0.0443233475813451,0.0157110226922994,-0.0224488419491233,-0.0319892194579677,0.157232437238723,0.0645626983334636,0.000155444426070702,-0.0146155437884099,0.0326880322483549,-0.00029598940792552,0.00176153215029524,0.00660145761177672,-0.000701402994114657,-0.00684142055593789,0.00102370686627356,0.000337920446569651,-0.0301235485296482,0.00881193132808934,0.00297713383531774,0.000420494892025829,-0.00920025506055643,-0.0211083194458918,-0.628733061504751,-0.013636645992394,-0.033748398806074,0.000489992691654019,0.00204006561874115,0.0377876027889202,2.41403520367008e-05,1.03320130229179e-14,-0.0150292902479345,-0.090102693386842,-0.00901996751649454,0.110624290795391,-0.0822025484332253,0.0495357625847396,0.0927968584997165,0.00454046893681043,0.000634756261651895,0.000132196058374058,0.000762538534502728,0.000204195587406221,0.00501904513053029,-0.009144805253623,-0.000598060670342309,-0.556634536645264,5.7576731663303e-07,-0.000783877178449813,-7.09501901674514e-16,-1.21105382666631e-16,-2.77393125830416e-16,1.69742692124331e-15,-1.31578775652841e-15,4.46691295064028e-17,7.45931094670027e-17,-2.90349341791618e-16,7.60567823998581e-16,-8.76035355368288e-17,7.25331253392802e-16,-3.12534828746103e-16,1.02023424430886e-16,7.50132378088408e-18,-5.47494992050868e-16,1.25138614748277e-15,-4.85912308653691e-16,-2.33537147953378e-16,8.5717023756704e-16,-8.2876414064792e-16,6.83047368665868e-16,9.68517800681301e-16,1.03031732451297e-15,-4.60189612111472e-16,7.3823325924538e-16,-2.48427987166108e-16,-2.48322955080649e-16,1.22905158272957e-15,1.51788304147971e-17,3.35723202710136e-16,-1.21213802883879e-15,2.63829756652623e-15,-1.47755072066325e-15
"t100",-0.0584439865892308,-0.0317374637804493,0.106769740946761,0.00749575860386175,-0.0197581635592611,-0.3706526222909,-0.0111104518099381,0.109464160348662,-0.0191592207970731,0.0101803991264348,-0.00510664253147744,8.43724529838921e-05,-0.0164018346945551,0.0480921539959848,-0.0194340440879054,0.00543451713717846,-0.114665443301572,-0.0243431482313925,0.134981184440651,0.309737235128973,-0.116213697775301,1.61025706657547e-15,-0.0156178579934147,-0.0396543485268227,-0.00479385824677142,-0.0301688486233991,0.00595861850349058,0.00610029196779092,-0.000389692923857572,0.00191310700337278,-0.00870988537665075,0.00166352771738483,0.00200386076717173,-2.63272816797553e-16,1.08378799176977e-16,-1.40564484090687e-16,-0.00557613992571005,-2.40983567942523e-05,3.25868090052662e-07,0.0921628947096921,-0.125897914932878,-0.0346586691882727,0.0486567314931519,0.0631814325844059,-0.285998901305593,-0.0853775189377857,-0.000185284979506877,0.0154840445389419,-0.0329576099876197,0.000260613092344377,-0.0014560311274417,-0.00410693259275476,0.000422348246932385,0.0040038901404834,-0.000567833365571421,-0.000176625245120549,0.0133687119123034,-0.00351319626009953,-0.00106188786701137,-0.000146595251384484,0.00311797827995272,0.00709049922239403,0.210060676920954,0.00454169934858977,0.0111666771560058,-0.000158049982183447,-0.000650129802623859,-0.0119448245329339,-7.43589962944307e-06,-3.06070273292658e-15,0.00372859417161462,0.0220025202181387,0.00214108686892957,-0.0258516474597614,0.0186171062938881,-0.0111556763113048,-0.0206416357928693,-0.000995661497377836,-0.000137476667129276,-2.7168414078068e-05,-0.000154280137749121,-4.08542623776541e-05,-0.000896594907674574,0.00157280480493885,0.000102744533390375,0.0955296566411994,-9.24706406403228e-08,0.000125789136557071,0.0115664578386343,-0.0157801801044541,0.0697123554951171,0.0111255488122914,-0.0075013471238382,0.0879422104499554,-0.103020902294859,0.190194811562616,-0.0730813464911444,0.0521943956641179,0.110027984486535,0.140413148612562,-0.0208414510684099,-0.0074863807434656,0.282122523733876,-0.33440246965099,-0.00692728569034527,-0.101359366132835,-0.039850824375085,0.113299857265039,-0.144377342760962,-0.0951406439879027,-0.20007039822731,0.1856877570866,-0.0319394432207628,0.00623243632952099,0.176489881597066,0.200418946003409,-0.00525631654501534,-0.0504379447886928,0.00780247021642798,-0.0219340843000995,0.0601674775616629
"t101",-0.0584439865892308,-0.0317374637804493,0.106769740946761,0.00749575860386177,-0.0197581635592611,-0.3706526222909,-0.0111104518099381,0.109464160348662,-0.0191592207970731,0.0101803991264348,-0.00510664253147743,8.43724529838699e-05,-0.0164018346945551,0.0480921539959849,-0.0194340440879054,0.00543451713717845,-0.114665443301572,-0.0243431482313926,0.134981184440651,0.309737235128973,-0.116213697775301,1.68485017604247e-15,-0.0156178579934147,-0.0396543485268227,-0.00479385824677149,-0.030168848623399,0.00595861850349044,0.00610029196779083,-0.000389692923857581,0.00191310700337279,-0.00870988537665081,0.0016635277173849,0.00200386076717181,-5.95579859375194e-17,1.99272210683803e-16,5.77929509539945e-17,-0.00557613992571,-2.40983567942783e-05,3.258680900892e-07,0.0921628947096925,-0.125897914932879,-0.0346586691882727,0.0486567314931522,0.0631814325844059,-0.285998901305593,-0.0853775189377857,-0.000185284979507302,0.0154840445389422,-0.0329576099876199,0.000260613092344757,-0.00145603112744177,-0.00410693259275505,0.000422348246933196,0.00400389014048281,-0.000567833365571514,-0.000176625245119884,0.0133687119123028,-0.00351319626009998,-0.00106188786701185,-0.000146595251383676,0.00311797827995242,0.00709049922239452,0.210060676920957,0.00454169934858953,0.011166677156005,-0.000158049982183193,-0.000650129802624132,-0.0119448245329345,-7.43589963005022e-06,-4.81385764583564e-15,0.00372859417161496,0.0220025202181386,0.00214108686893011,-0.0258516474597622,0.0186171062938873,-0.0111556763113066,-0.0206416357928694,-0.000995661497377746,-0.000137476667129988,-2.71684140774209e-05,-0.000154280137749266,-4.08542623769902e-05,-0.000896594907673513,0.00157280480493943,0.000102744533389761,0.0955296566412009,-9.24706414721227e-08,0.000125789136557808,-0.0115664578386323,0.0157801801044534,-0.0697123554951168,-0.0111255488122925,0.00750134712383859,-0.0879422104499554,0.103020902294859,-0.190194811562615,0.0730813464911439,-0.0521943956641175,-0.110027984486535,-0.140413148612562,0.0208414510684099,0.00748638074346545,-0.282122523733876,0.334402469650988,0.0069272856903455,0.101359366132836,0.0398508243750847,-0.113299857265039,0.144377342760961,0.0951406439879024,0.200070398227309,-0.1856877570866,0.031939443220762,-0.00623243632952079,-0.176489881597066,-0.20041894600341,0.00525631654501521,0.0504379447886926,-0.00780247021642747,0.0219340843000991,-0.0601674775616622
"t29",-0.0796161804008476,0.0182121867341047,-0.00149562644586642,0.00163556899481912,-0.0237634629491494,-0.0148144955189522,0.00231120603897391,-0.169392340662706,-0.104035057264721,-0.0736174977747113,-0.00203533107461764,0.00329279433959827,-0.0020957722425225,0.00666929606771392,0.000255481057252845,-0.00253133336297633,0.0118294481550906,0.0138116633042334,-0.00945978983814469,-0.0185592855607687,-0.00382043761995994,8.84708972748172e-17,-0.00777526453229696,-0.0125793088198711,-0.0230596954593428,-0.0321550025678553,0.00887546332693356,0.0131628789495672,-0.00732746727687016,0.00379154158592876,-0.0345047307209625,-0.00768684225301097,0.0188487063667952,-1.91896614908976e-15,2.37724579540114e-14,2.04788335774656e-15,0.485860680914894,0.00208645430989451,0.000788995087648272,0.2896617883789,-0.141534221047004,0.0716875766043797,-0.00716390318567768,-0.0240097990671014,0.133322764777008,0.023710459043064,-3.2405720318332e-06,0.229683125974345,-0.0999148156505542,-0.000139762858918376,0.000318821102744775,-0.158548370093635,-0.000977679218888076,-0.00445472075206313,0.000264077191790009,3.50499127090981e-05,0.00185032977507035,-9.3342634994581e-06,8.35506570364547e-06,1.4685938688133e-06,-3.14002271823693e-05,-0.00525623992044033,-0.00129679271836028,0.0018883129191043,0.0141961683466805,-1.6613676273973e-06,-1.96582125048025e-05,-0.00380302755700268,-2.00346801981777e-07,-1.22939852742476e-14,0.00377213421756468,0.0271991680363938,0.00405071108933756,-0.0675987988309557,0.340194059849172,0.593076805234779,0.0959157951009561,0.00178136815956655,0.000123133982964735,-1.20581513686317e-05,-9.81138272057279e-05,-0.0238461287669989,-0.000657198176067471,0.00114080027120534,4.55735003673796e-06,0.00187219189532066,2.51841383504259e-07,-0.000349045762800645,6.66133814775094e-16,-4.94613031087887e-16,5.8492707205593e-16,-9.61036805691151e-16,-1.22818422099158e-15,4.47558656802016e-16,1.85615411929518e-16,-5.6248408708548e-16,3.64075089520632e-16,7.75421393761633e-16,1.19500763451352e-15,-4.79542620890339e-16,5.26922255827955e-17,-2.00103063459356e-16,-1.49077798716757e-16,6.76542155630955e-16,-6.70579043682284e-17,-1.05818132034585e-16,4.39535560725623e-16,-2.23779328401008e-16,7.41594285980085e-16,2.38524477946811e-17,-1.96023752785379e-16,-6.41414005242424e-16,-9.79685083057902e-16,-5.65048902849766e-16,3.56140084870754e-16,-4.83771009363032e-16,-4.28476698566271e-16,-7.86263415486488e-16,-8.65193333643433e-16,1.73472347597681e-16,-5.46437894932694e-16
"t34",-0.0812180493039178,0.0192695067609202,-0.00161191395396191,0.00180020292942111,-0.0265638294145193,-0.0175147301360677,0.00303720000515483,-0.236209959627901,-0.148863215193828,-0.123966178925297,-0.00364872256665453,0.00653159167091045,-0.00698684483778768,0.0377522593626522,-0.001891186539482,0.000957552911174318,-0.00325642147311845,0.000417799245923611,-0.000876714467507339,-0.00236390875005666,-0.000942996923974766,-8.86443696224148e-16,-0.00219439413349171,-0.00456636826714396,-0.00944065946513864,-0.0148658450894172,0.0043275315745844,0.00676103894462251,-0.00378757769436537,0.0019617000182908,-0.0189280072186329,-0.0042291961441869,0.0113397848763832,-1.31768051770164e-15,1.75275444469917e-14,1.36086951807909e-15,0.331824322350553,0.00150208212109501,0.000578681326076819,0.232029004854452,-0.117088927478881,0.062970538181914,-0.00632306463993781,-0.0217684144386442,0.124082665815925,0.0250972227150744,-3.62160685026675e-06,0.275833191696207,-0.124156749464222,-0.00019355401810877,0.000468728686120232,-0.344153936366211,-0.0022642624268359,-0.010975650560248,0.00074337963956724,0.000118331649916172,0.015933574423882,0.000534644363015729,-4.88287716000832e-05,-7.17525213442076e-06,0.000126994109713376,0.0201513844621829,0.00481785146729081,-0.00689063208740436,-0.0499489401838987,5.12041703958771e-06,5.716383470646e-05,0.010650623775373,5.01149522914857e-07,1.301302815504e-14,-0.00470671640312136,-0.0326043373102235,-0.00453003275179348,0.0728434640643342,-0.341107422063649,-0.587190173973734,-0.0923960758935888,-0.00166336071127038,-0.000111952922814629,9.83482898214965e-06,7.75606398909787e-05,0.0184399423787286,0.000411569818996819,-0.000668616659104393,-2.66588826533173e-06,-0.00109323590408991,-1.31555258547911e-07,0.000182083192460363,-2.35120083125206e-15,6.86408395400573e-16,-1.06121708642881e-15,1.13364179155084e-15,1.32793082086025e-15,1.50292105149941e-15,1.78372941417315e-15,2.0830776339964e-15,-8.18572640226556e-17,8.53483950180589e-16,-2.15777916368065e-15,7.47760685836096e-16,7.57857318567368e-17,7.90044570563031e-17,1.22808935330149e-15,-4.263082942213e-16,8.18030539140313e-17,6.04225870726172e-16,-9.15066633577766e-16,-2.15149079108023e-15,-1.25203666878626e-15,5.68555619251399e-16,-4.16875735320676e-16,7.07062446786422e-16,9.56049475697718e-16,7.87960869512785e-16,-1.95935661358865e-17,6.47485537408343e-16,1.70826894296816e-15,5.30066442128163e-16,-8.75167993630299e-16,-5.17814957579077e-16,-4.24139889876329e-16
"t51",-0.0831492628082035,0.0205543538825583,-0.00175375328830046,0.00200182509442709,-0.0300031190636393,-0.0208624509682533,0.0039506319797942,-0.320857376643136,-0.205808223784198,-0.188842175702293,-0.00573679525637332,0.0107491047049435,-0.0134819526571293,0.0794247507625179,-0.00482375451203102,0.00598976386609552,-0.0251764202749823,-0.0197796529127912,0.012232785570626,0.0225819978055224,0.00366949680734677,5.46871575801688e-16,0.00689998026567288,0.00916351355867719,0.0148486358133601,0.0178751436490619,-0.00459512848448308,-0.00633571083129682,0.00349524204393548,-0.00180614917607808,0.0151004978215887,0.00334953924780248,-0.00721451565116793,0.075057443599734,-0.494334043232648,-0.000483592331217258,-0.157244215560633,-0.000636370849030941,-0.000236078724462251,-0.0802161458527798,0.0383122643682798,-0.0187416696765849,0.00186845426492792,0.00618610340770577,-0.0340017938258677,-0.00587948685089202,8.01800399866538e-07,-0.0570878752235684,0.0249538161764146,3.5795423890473e-05,-8.32636299514244e-05,0.0504463206121641,0.000324292275315123,0.0015402086938771,-0.000100341597879922,-1.52890825187279e-05,-0.00181892987624888,-5.61323324279502e-05,4.69017176277231e-06,6.76577270895926e-07,-1.17022233653034e-05,-0.00184351476700402,-0.000438812005396634,0.000625987008360585,0.00451343445947853,-4.53105522830143e-07,-5.00830545533087e-06,-0.000926903856898932,-4.26896050956943e-08,-5.23886489744996e-16,0.000333988307427813,0.0022823660351977,0.000309462383786007,-0.00490938622690446,0.0223731382730454,0.0383252727706531,0.00596610002562915,0.000106076530954957,7.06257272690275e-06,-5.92552430054172e-07,-4.60911231126232e-06,-0.00108505740756416,-2.18993639193952e-05,3.43885749390784e-05,1.36975249702583e-07,5.61195761840892e-05,6.36163694726216e-09,-8.79840245132917e-06,-0.0116806846487756,0.0141983916809537,-0.102402872779883,-0.028621891162931,-0.0533225803975648,-0.169068731691161,-0.0835029163906401,0.304819031173466,0.0784654289232802,0.275166164789744,-0.19797531727265,0.0862007972401879,0.0593234671783742,0.0358930643792399,0.00822227355939472,0.115326609726237,-0.00339730674026445,0.245656766087325,-0.211449477857993,-0.176832874197568,-0.154498686922325,0.0228106152705449,-0.0130065809340251,-0.0990283830049884,0.115742769169554,-0.0140607499495008,0.0416273044484845,0.109778209238425,-0.0276153427710868,-0.015406959848832,0.105646906407662,-5.9150856956902e-05,-0.0110950090236654
"t52",-0.0831492628082035,0.0205543538825583,-0.00175375328830047,0.00200182509442707,-0.0300031190636393,-0.0208624509682533,0.0039506319797942,-0.320857376643135,-0.205808223784198,-0.188842175702293,-0.00573679525637326,0.0107491047049435,-0.0134819526571293,0.0794247507625178,-0.00482375451203098,0.00598976386609536,-0.0251764202749822,-0.019779652912791,0.0122327855706261,0.0225819978055224,0.00366949680734677,5.45570533194706e-16,0.00689998026567284,0.00916351355867722,0.01484863581336,0.0178751436490618,-0.0045951284844831,-0.00633571083129686,0.00349524204393549,-0.00180614917607801,0.0151004978215886,0.00334953924780244,-0.00721451565116803,0.0750574435997338,-0.494334043232648,-0.000483592331217162,-0.157244215560632,-0.000636370849031009,-0.000236078724462157,-0.0802161458527787,0.0383122643682795,-0.0187416696765846,0.00186845426492773,0.00618610340770568,-0.0340017938258674,-0.00587948685089205,8.01800399984932e-07,-0.057087875223567,0.0249538161764142,3.57954238900792e-05,-8.32636299517454e-05,0.0504463206121634,0.000324292275315353,0.00154020869387681,-0.000100341597880054,-1.52890825185024e-05,-0.00181892987624872,-5.61323324279137e-05,4.69017176261619e-06,6.76577271455455e-07,-1.17022233661634e-05,-0.00184351476700452,-0.000438812005396559,0.000625987008360363,0.00451343445947846,-4.53105521425884e-07,-5.00830545455263e-06,-0.000926903856898457,-4.26896056785614e-08,-6.76108474761961e-16,0.000333988307426857,0.00228236603519806,0.000309462383786228,-0.0049093862269036,0.0223731382730437,0.0383252727706501,0.00596610002562834,0.000106076530954919,7.06257272648642e-06,-5.92552428531085e-07,-4.60911231122676e-06,-0.00108505740756386,-2.18993639194524e-05,3.4388574939138e-05,1.36975249954117e-07,5.61195761841933e-05,6.36163890056080e-09,-8.79840245212888e-06,0.0116806846487748,-0.0141983916809543,0.102402872779882,0.0286218911629308,0.0533225803975654,0.169068731691163,0.0835029163906427,-0.304819031173467,-0.0784654289232798,-0.275166164789744,0.19797531727265,-0.0862007972401881,-0.0593234671783745,-0.0358930643792398,-0.0082222735593944,-0.115326609726237,0.00339730674026415,-0.245656766087325,0.211449477857993,0.176832874197566,0.154498686922326,-0.0228106152705442,0.0130065809340246,0.0990283830049887,-0.115742769169554,0.0140607499495009,-0.0416273044484842,-0.109778209238426,0.0276153427710872,0.0154069598488314,-0.105646906407664,5.91508569577247e-05,0.0110950090236643
"t129",-0.0831492628082035,0.0205543538825582,-0.00175375328830046,0.00200182509442708,-0.0300031190636393,-0.0208624509682533,0.0039506319797942,-0.320857376643135,-0.205808223784198,-0.188842175702293,-0.00573679525637334,0.0107491047049436,-0.0134819526571293,0.0794247507625177,-0.00482375451203103,0.00598976386609523,-0.0251764202749821,-0.019779652912791,0.0122327855706261,0.0225819978055224,0.00366949680734671,6.99527241687647e-16,0.00689998026567289,0.0091635135586772,0.0148486358133598,0.0178751436490618,-0.00459512848448303,-0.0063357108312967,0.00349524204393456,-0.00180614917607778,0.0151004978215882,0.00334953924780213,-0.00721451565116882,-0.0750574435997337,0.494334043232638,0.000483592331215755,-0.157244215560679,-0.000636370849031312,-0.000236078724462236,-0.0802161458527842,0.0383122643682815,-0.0187416696765857,0.00186845426492802,0.00618610340770565,-0.0340017938258686,-0.00587948685089232,8.01800399966718e-07,-0.0570878752235702,0.0249538161764152,3.57954238905493e-05,-8.32636299514383e-05,0.0504463206121667,0.000324292275315949,0.00154020869387652,-0.000100341597879865,-1.52890825181329e-05,-0.00181892987624862,-5.6132332427716e-05,4.69017176261445e-06,6.76577271141254e-07,-1.17022233660489e-05,-0.00184351476700498,-0.000438812005396803,0.000625987008360181,0.00451343445947843,-4.5310552220304e-07,-5.00830545462094e-06,-0.000926903856898496,-4.26896051000311e-08,-1.00657329693554e-15,0.000333988307427258,0.00228236603519852,0.000309462383785591,-0.00490938622690399,0.0223731382730455,0.0383252727706539,0.00596610002562911,0.00010607653095536,7.06257272611172e-06,-5.92552428633e-07,-4.60911231143363e-06,-0.00108505740756456,-2.1899363919364e-05,3.43885749388283e-05,1.36975248626187e-07,5.61195761847875e-05,6.36163772788773e-09,-8.7984024517325e-06,0.00404241060268807,-0.026520350357595,-0.111101382310744,0.0194326207861268,0.168243670033181,0.366756953506916,0.397631032079425,0.0597372000463065,0.0351872399084174,0.113049756774297,-0.107699398921617,0.0226315190808519,-0.0242003723304177,0.0212761280875613,0.0525855729610474,-0.00812808889763881,-0.0335926087319999,-0.0299736987682613,-0.0135584238271231,-0.254592374606852,0.00290145677277074,0.0906888943926099,-0.074377461430998,0.0560400047876133,0.0110453456458628,0.00754143523136714,0.0379112845965348,-0.00806884404588479,0.0658338752240603,-0.0569936870766193,-0.184669004311491,0.0504330566308554,-0.0471286417112081
"t130",-0.0831492628082035,0.0205543538825582,-0.00175375328830045,0.00200182509442707,-0.0300031190636393,-0.0208624509682532,0.00395063197979417,-0.320857376643135,-0.205808223784198,-0.188842175702293,-0.00573679525637332,0.0107491047049436,-0.0134819526571293,0.0794247507625175,-0.00482375451203104,0.00598976386609526,-0.0251764202749821,-0.0197796529127909,0.0122327855706261,0.0225819978055223,0.00366949680734671,5.00034041950315e-16,0.00689998026567286,0.0091635135586771,0.0148486358133597,0.0178751436490617,-0.00459512848448299,-0.0063357108312966,0.00349524204393466,-0.00180614917607766,0.015100497821588,0.003349539247802,-0.00721451565116881,-0.0750574435997323,0.494334043232629,0.000483592331215771,-0.157244215560677,-0.000636370849031234,-0.000236078724462184,-0.080216145852782,0.0383122643682806,-0.0187416696765852,0.00186845426492804,0.00618610340770529,-0.0340017938258676,-0.00587948685089206,8.01800400052587e-07,-0.057087875223568,0.0249538161764145,3.5795423890506e-05,-8.32636299517558e-05,0.0504463206121638,0.000324292275315484,0.00154020869387652,-0.000100341597879932,-1.52890825184954e-05,-0.00181892987624872,-5.6132332427657e-05,4.69017176276711e-06,6.76577271527961e-07,-1.17022233652561e-05,-0.00184351476700457,-0.000438812005397132,0.00062598700836008,0.00451343445947859,-4.53105522579475e-07,-5.00830545492712e-06,-0.000926903856898904,-4.2689605809533e-08,-3.5301622736128e-16,0.000333988307426468,0.00228236603519775,0.000309462383787017,-0.00490938622690382,0.0223731382730437,0.0383252727706504,0.00596610002562843,0.000106076530953923,7.06257272730867e-06,-5.92552430014274e-07,-4.60911231143927e-06,-0.00108505740756349,-2.18993639192009e-05,3.43885749396374e-05,1.36975251486746e-07,5.61195761836207e-05,6.36163776084747e-09,-8.79840245150611e-06,-0.00404241060268905,0.0265203503575955,0.111101382310745,-0.019432620786127,-0.168243670033184,-0.36675695350692,-0.39763103207943,-0.0597372000463072,-0.0351872399084178,-0.113049756774298,0.107699398921618,-0.0226315190808523,0.024200372330418,-0.0212761280875617,-0.0525855729610481,0.00812808889763888,0.0335926087320004,0.0299736987682617,0.0135584238271238,0.254592374606855,-0.00290145677277077,-0.0906888943926106,0.0743774614309987,-0.0560400047876138,-0.0110453456458632,-0.00754143523136738,-0.0379112845965352,0.00806884404588482,-0.0658338752240614,0.0569936870766197,0.184669004311493,-0.0504330566308558,0.0471286417112086
"t20",-0.0876752169832087,0.0343492911322473,-0.03672600841709,-0.000939826723272079,0.00144080957284198,-0.00471108767498174,0.000901147679082152,-0.0646498240638367,-0.0391771096874591,0.0272588861742708,-5.47732544994653e-05,-0.00367622046501713,0.0016542804296648,-0.0146551842923127,0.00147973506046766,-0.0104676656442799,0.0174529423834346,0.0452713280601808,-0.00979540946197521,-0.0202775899026641,-0.00419215520867859,-3.3133218391157e-16,-0.00845049758599288,-0.0135009845108441,-0.0512802254429764,-0.0302309711836422,0.00831949992501256,0.0123953528256159,-0.0130721088634164,0.00302661783892601,-0.0341991095992584,-0.0183264141333994,0.01613427088494,-9.03325016955064e-16,1.66462762074816e-14,2.14072824867552e-15,0.379372314169501,0.001542988645877,0.000570708894890631,0.183479003962323,-0.0841157381389952,0.0366256986511208,-0.00360745998001015,-0.0110544625223325,0.0552920327550456,0.00275555933202866,2.69829503468308e-07,-0.259473393453114,-0.0533597339990514,7.82232073761532e-05,-0.000287732713250416,0.785983051179829,0.00608630966877622,0.0343979559191588,-0.00325473683510292,-0.000856054838259956,0.194012426379241,0.00231481497358799,-0.000103664015837106,-1.21243098218813e-05,8.72170966486653e-05,-0.0515570230254444,0.00180842726686218,0.0178606366169336,0.12659696402079,2.05005347122082e-05,0.000172396966701962,0.0285428174482442,1.05259440054753e-06,1.22298005056365e-15,-0.00296803507123187,-0.0183486246745445,-0.00201673603069809,0.0278333060060977,-0.0882681580627523,-0.139137612653732,-0.0175121773038093,-0.000225095929122607,-9.92877556134364e-06,-1.00114810491075e-06,-1.15347438078856e-05,0.0385193149282213,-0.000257652116000096,0.000512248330432322,2.05352747232115e-06,0.00084628510058617,1.34690240946589e-07,-0.000187001034260902,1.28369537222284e-16,4.00504282516145e-16,-5.30500122997157e-16,-3.88578058618805e-16,5.20417042793042e-16,-1.99926880606327e-16,-1.42247325030098e-16,5.28873819738429e-16,7.93635990259389e-17,3.46077333457373e-16,-3.0444397003393e-16,-1.0993810029003e-16,2.86663054405167e-16,4.04407410337093e-17,-4.25224092048815e-16,-2.05131051034257e-16,-1.28803218091278e-16,4.74880551548651e-16,3.77519196459453e-16,8.69963823202369e-16,1.63931368479808e-16,-4.92227786308419e-17,9.32413868337534e-18,3.1561125241053e-16,4.81602605018061e-16,2.09356051375162e-16,-2.34492601117881e-16,-1.72821826294189e-16,-8.8037216405823e-16,7.64796212471275e-16,1.95590071916385e-16,7.33354349469195e-16,-7.63278329429795e-17
