"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126"
"t98",-0.092903517948073,-0.0501481984699837,0.0189485942312115,0.116491747144135,0.0344368910909555,-0.0318657569120614,0.00194086311995306,-7.47424448801794e-05,0.0141683126231146,-0.00115885969310372,-0.322773808283065,0.149997077977452,0.0438309294994853,0.0629065040387907,-2.19311532763042e-05,5.16546832239999e-05,-0.000577423772539137,-0.00056947011092643,1.76868191361088e-05,-0.0514501773756999,-0.000786664380693975,0.000130686405619862,0.00216919649448219,-0.000767763752640771,4.2683315123879e-08,6.7533512947833e-06,3.06538496933756e-06,2.49038555794921e-05,3.34035152196456e-05,-0.000884315302532582,0.00177662170006992,0.053681997487738,0.000924265526683401,-0.000229980562234734,-0.000355544576848786,-0.00471848870227164,-0.000646920041399064,0.00232065743853255,-0.000763176389757214,0.0020527414059202,-1.13903794042147e-05,-1.57494202137822e-05,3.14196683876555e-05,-1.94251773467215e-06,-7.43625044154677e-05,-0.00834292742788036,-2.87535127890179e-05,0.000995323727828481,-0.000527034444583349,-5.61190819817982e-16,-0.000928418940452308,-0.00266713375576032,-0.000107682290617038,-3.48285605012599e-06,-0.00360353596486386,-0.00334786998599423,-0.0217564923957442,-0.120753471311987,-0.00430768251806021,7.37339324818993e-16,6.43629067728331e-05,0.000244066726136362,0.000726976324769406,-0.00102031874412048,-6.14760190242191e-06,7.93400694587435e-08,-3.6404830762572e-07,1.88189014664521e-10,-4.51355184849241e-05,-8.72723637995752e-09,4.36473801140652e-06,0.528382474453822,-1.36997470003428e-05,0.00033243804840428,-1.85690296954607e-08,-3.52296779856276e-15,2.7888820081935e-15,-2.82523668723347e-08,0.000102563919784653,-1.94611457387125e-07,0.00341109725664934,-4.88536317426347e-15,1.09563793024273e-15,-9.4482293487151e-16,-2.36600822320553e-16,-4.29482116286857e-16,2.21314221057518e-06,-1.26480848281105e-16,-9.28232990428324e-05,-0.000865707678728444,1.25346803633549e-15,0.17905777272269,0.00265141995943345,9.29834926299656e-08,-6.54390560078441e-16,-1.27521062406004e-07,2.01830547368467e-15,1.67930910452327e-08,6.3238181693515e-09,-7.37723851803895e-07,2.92562465853202e-15,-6.54356505528981e-15,-5.91455720451358e-16,-9.07416745915529e-16,-3.13148164136795e-16,0.000132714085245052,-1.39090528715351e-05,4.01611120151249e-14,0.707106781186547,-1.76960207671197e-15,3.10397806585101e-15,-2.45050976326781e-15,-3.91389470582862e-16,8.28971830808927e-09,-9.65351606531486e-16,-4.42414925343759e-16,-2.38311394270171e-16,4.5534186141575e-06,-1.49616350065628e-16,-1.31090553847079e-08,2.67762728085972e-15,-1.91855514023387e-15,-8.59949589887509e-16,1.26638203517121e-14,9.26680292243374e-16,0.0890870806374699
"t80",-0.0927859067803723,-0.0500382535413823,0.0188878927004467,0.116020236041527,0.0342050870967686,-0.0316283562821493,0.00192594325921544,-7.41268862863061e-05,0.0140308275796315,-0.0011462813880622,-0.31863415649475,0.147495327867441,0.0430763136579708,0.0617781363660239,-2.147425404617e-05,5.05580928897627e-05,-0.000563877610062925,-0.000555356680671434,1.72368762252556e-05,-0.0500396553192874,-0.000764700941200938,0.00012664320317298,0.00209889544469365,-0.000741026886978854,4.11650988186924e-08,6.50653964277613e-06,2.95273328700357e-06,2.39578514033035e-05,3.20216805162407e-05,-0.000844577440068862,0.001691860623211,0.0511099274617174,0.000878451471378578,-0.000216265351708729,-0.000332907396911242,-0.00439571013640687,-0.000601312439482167,0.00214902843732025,-0.000703969415040201,0.00189141648812378,-1.04629149789826e-05,-1.44187217039411e-05,2.86832573531952e-05,-1.77052653617389e-06,-6.69230395676244e-05,-0.00750348366616152,-2.56740553341657e-05,0.000880592202317782,-0.000464556464066575,8.03759011402781e-16,-0.000817118965928583,-0.00233855941051624,-9.40021766994976e-05,-3.04752669971897e-06,-0.00315429803163596,-0.00293789003541782,-0.0191372535431651,-0.10739476049767,-0.00388926978532917,3.61226202842805e-18,5.92556574071498e-05,0.000229741830350157,0.000727836590074155,-0.00104430213438209,-8.1087929882808e-06,1.83631573719798e-07,-9.40245702229681e-07,-1.43579838184007e-10,2.21388337441094e-05,2.15858350382278e-09,-7.3498630478666e-07,-0.0436943270895521,9.65601689121596e-07,1.60825112506572e-06,5.73858036306191e-10,-9.90100121583103e-17,5.17543526870514e-15,3.06586720491808e-09,-1.13667231800727e-05,3.79532274184798e-08,-0.000679593427800264,1.31003019452381e-14,1.02244978309344e-16,-1.66827223816771e-17,6.76513846328491e-16,1.263956504579e-15,-2.05564832302441e-06,7.60492968709315e-16,9.84163747897609e-05,0.00111194761229279,-2.58072924612314e-14,-0.9035932550121,-0.0161354622503625,-7.38760869594489e-07,4.71512044166564e-16,-3.34222304950947e-06,-1.50094747992426e-14,1.3940258822327e-07,3.60366983933217e-08,-2.32021471416265e-06,8.12706930150694e-16,5.16554253757621e-15,7.36875938559777e-16,2.72917637653489e-16,1.07388351009352e-15,0.000266441011871686,-2.73183647489818e-05,1.31071921154696e-16,3.58403123005633e-15,-8.08557707669601e-17,3.61578224461917e-16,3.15284809634233e-16,1.39780126712156e-17,1.31744310566625e-08,-1.75599179275953e-15,2.34280035743258e-16,7.34971847016407e-16,6.98567984243632e-06,1.74431894701325e-16,-1.97536725362702e-08,-1.81465236659022e-15,-1.35589425027302e-15,-1.54061776091346e-15,1.13000275536018e-14,5.77489144765835e-16,0.0890870806374843
"t117",-0.0930538056732308,-0.0502891177601803,0.019026656967478,0.117099815081018,0.0347385297907349,-0.0321754307987146,0.00196034079732999,-7.55475493930072e-05,0.0143490385531331,-0.00117545979002989,-0.32827470919681,0.153367221823327,0.0448494511359981,0.0644334541140953,-2.25560212383999e-05,5.31566038324636e-05,-0.000596131710224467,-0.000589058949627882,1.83128768074676e-05,-0.0534277010550023,-0.000817516710439026,0.000136433359858969,0.00226970690425855,-0.000806363669628926,4.4881825591651e-08,7.11219192400537e-06,3.22930689763371e-06,2.62874789104183e-05,3.54536210003099e-05,-0.000944190251859187,0.00190592132874414,0.0576091957645748,0.00099474526358365,-0.000252122543141612,-0.000392853430809268,-0.00526416502710395,-0.000724926387640246,0.00262010643930733,-0.000868750650665729,0.00234221053197235,-1.30847900702627e-05,-1.82303712012193e-05,3.66138664687674e-05,-2.27237500060018e-06,-9.00092418328815e-05,-0.010117646914918,-3.56948992256765e-05,0.0012817050309424,-0.000691398122923064,1.00532740148228e-16,-0.0012285304551361,-0.00362199805695656,-0.000154767668619208,-5.44842469023528e-06,-0.00566105882445135,-0.00538568028227609,-0.0356306151166852,-0.210374085639204,-0.00798077237576414,-2.28543678616032e-16,0.000127100629993624,0.00051257141717254,0.00175784820738958,-0.00257851403852355,-2.34654229533134e-05,6.16053059997135e-07,-3.20638066460425e-06,-7.13244986536759e-10,0.00012149292215385,1.45339045276869e-08,-5.70701702844959e-06,-0.465505288167531,1.11483552282198e-05,-7.08160601985429e-05,-2.94578715798311e-09,3.38415200371937e-15,-5.80156916187958e-15,-8.94873374441778e-09,3.2811574676306e-05,-7.98408468388473e-08,0.0014116840549994,-2.56090004357801e-15,-1.82703590662233e-15,-4.87811421886574e-17,-2.12315867174819e-16,4.80223919324399e-16,1.56067084119665e-06,5.16547170192089e-16,-6.82350033000346e-05,-0.00067645037833652,5.44076237510842e-15,0.241200094508168,0.00394481710430715,1.61448551810953e-07,5.29738107969278e-16,3.42023722975771e-07,5.15874613906434e-15,-5.60040539033309e-09,1.08779914526607e-10,-2.82938786845987e-07,1.40629674766921e-15,4.22754013870876e-16,2.87905169646118e-16,9.03974971360773e-16,-1.93258053280088e-15,7.74358209536521e-05,-8.24469141799505e-06,-6.42184093929214e-17,-5.95417153845711e-15,1.36241488859522e-15,-2.39830713269893e-15,1.28595074614482e-15,8.267175800984e-16,5.67846958245746e-09,-3.47909152719493e-15,-1.48713770523349e-16,-5.10804638710221e-16,3.19361553795854e-06,1.41186164080759e-15,-9.30577645007162e-09,0.707106781186547,-3.85027078925253e-15,1.1047347979009e-16,1.105361611311e-14,-1.84400542973415e-15,0.0890870806374923
"t118",-0.0930538056732308,-0.0502891177601803,0.019026656967478,0.117099815081018,0.0347385297907349,-0.0321754307987146,0.00196034079733,-7.55475493929807e-05,0.0143490385531331,-0.0011754597900299,-0.32827470919681,0.153367221823327,0.044849451135998,0.0644334541140952,-2.25560212385682e-05,5.31566038323751e-05,-0.000596131710224533,-0.000589058949627896,1.8312876807439e-05,-0.0534277010550025,-0.000817516710439094,0.000136433359859076,0.00226970690425867,-0.00080636366962895,4.48818255900226e-08,7.11219192425183e-06,3.22930689774495e-06,2.62874789103982e-05,3.54536210001312e-05,-0.000944190251859076,0.00190592132874377,0.0576091957645747,0.000994745263583844,-0.000252122543141607,-0.000392853430809405,-0.00526416502710387,-0.000724926387639874,0.00262010643930726,-0.000868750650665581,0.0023422105319723,-1.30847900701924e-05,-1.82303712012959e-05,3.66138664686959e-05,-2.27237500105954e-06,-9.00092418330364e-05,-0.0101176469149179,-3.56948992256414e-05,0.00128170503094278,-0.000691398122923248,1.35300178991013e-16,-0.00122853045513641,-0.00362199805695597,-0.000154767668619325,-5.44842469036312e-06,-0.0056610588244512,-0.00538568028227604,-0.035630615116685,-0.210374085639204,-0.00798077237576388,1.84320304632095e-16,0.000127100629992737,0.000512571417172116,0.00175784820738923,-0.00257851403852352,-2.34654229523579e-05,6.16053059866424e-07,-3.20638066455066e-06,-7.13244801815813e-10,0.00012149292215375,1.45339041685119e-08,-5.70701702929906e-06,-0.465505288167532,1.11483552281771e-05,-7.08160601985054e-05,-2.94578731887527e-09,3.29047693601671e-15,-5.19788539223921e-15,-8.94873289299922e-09,3.28115746770401e-05,-7.98408462967954e-08,0.00141168405499963,-1.27026577745126e-15,-1.79569808597532e-15,1.66324624685492e-16,1.44425003182599e-16,-5.80044327611322e-18,1.56067084070897e-06,1.97422730391981e-16,-6.82350032999477e-05,-0.00067645037833735,7.77223072681456e-15,0.241200094508168,0.00394481710430622,1.61448552054007e-07,3.01383399127498e-17,3.42023721295169e-07,5.38426019094132e-15,-5.60040548907797e-09,1.08780369564353e-10,-2.82938786196188e-07,5.14636056187519e-15,-9.99719236429349e-16,-1.60643079660137e-16,-1.05321305633732e-15,4.46751835899101e-16,7.74358209535079e-05,-8.24469142020297e-06,-4.03067252281306e-16,3.49876309053825e-15,-9.52650714542667e-16,1.47111899770745e-15,-8.38244223802908e-16,-3.59833189946629e-16,5.67847270493813e-09,2.60666169810443e-16,4.76877962792256e-16,2.64441007749908e-15,3.19361554256483e-06,-2.64402732114637e-16,-9.30577422382614e-09,-0.70710678118655,1.70794839879139e-15,-2.4978085880559e-15,1.48977633358741e-14,3.16091714233256e-15,0.0890870806374656
"t31",-0.0839935737861115,-0.0414520045745348,0.0138846974273897,0.0751017768848801,0.00874041673684621,-0.0027773267023965,3.78136437267219e-05,1.32479809765908e-05,-0.0278575129926485,-0.00292023761288901,-0.0846446834361177,-0.253749778178783,-0.0961342503343044,-0.197409051704381,-0.00355609586891585,0.00139872829034722,-0.00306598851083916,-0.00204920254980029,5.33374655168207e-05,-0.0465723515036403,0.000599120179139226,0.000404247435234061,0.00542757093158035,-0.00152251999354508,7.96660135326843e-08,1.16830675583292e-05,5.22174128023763e-06,3.86602143791882e-05,3.98682080203766e-05,-0.000737874255287829,0.000911988276727401,0.0260989025457716,0.000215155576247522,-0.000515896585332145,-0.000409028030166514,-0.00086394301384733,-0.000374699526044678,0.000745932834112453,-8.33114954341238e-05,0.000111049912669971,1.07623125770433e-06,3.90767121386457e-06,-1.17550522376188e-05,8.60029075075493e-07,4.84456410690415e-05,0.00315233552429619,4.53362304390065e-05,-0.002029721155057,0.00120285239443967,-4.78565946102248e-16,0.00222288630867918,0.00727291698920696,0.000373923136124913,1.85423111311578e-05,0.0198658820143266,0.0245349216619976,0.256610327538934,-0.0345127361803478,0.00710474856796037,-1.17841031870196e-15,-0.000127355917590845,-0.00045427339523284,-0.000206231942682793,0.000123030029100578,-6.71061012124338e-05,5.21173474837205e-06,-3.00887190686709e-05,1.28395047519012e-07,-0.0024215141580968,-2.92347582083124e-07,6.79135251514911e-05,0.000422356103042893,2.83873411211892e-05,-0.00654236626160877,7.67078852490684e-07,1.94629282889776e-15,5.11614176773002e-17,2.18205746395423e-06,-0.0080730450587809,3.61818133665349e-05,-0.672800993512955,8.76207792977905e-14,-1.40364764571603e-14,1.69732684390203e-16,-1.48766319303001e-15,1.59279217758221e-16,3.14531922140216e-05,2.88813739636627e-15,-0.0032659824933459,-0.025269923283718,-1.26136900417906e-16,0.00287061713165306,-0.00463900332944833,-1.20587112989267e-06,-2.83457330056699e-15,-1.48249289694043e-05,-1.74806667566262e-15,7.56555900569823e-07,2.13837144825731e-07,-1.53075279457176e-05,6.60971795383196e-15,2.23502540758942e-14,2.70111419387671e-16,1.94724650093093e-15,-1.54934965948526e-14,-0.576449055161375,-0.000480828944900675,2.06121844783013e-15,1.05781284029708e-16,-3.3775541082007e-16,-8.59787648139355e-16,-2.93098785705527e-16,8.56037926162502e-16,1.01353983981704e-07,-9.30332649548075e-16,-1.20365466028714e-16,-3.11724834768887e-16,5.17531190956911e-05,7.05387402282605e-16,-1.43530712638158e-07,-1.54337032905389e-15,-1.26277619047888e-15,-1.27056038716572e-15,1.17374240529573e-14,1.91979402029646e-15,0.0890870806374899
"t35",-0.084424922968554,-0.0418245512483962,0.0140691586001566,0.0763748314624699,0.00899480474596127,-0.00286757896224629,3.90852619925445e-05,1.37285236757836e-05,-0.0290702103962043,-0.00306453903500353,-0.0897162370548362,-0.274595369286144,-0.104349013970777,-0.215167133536943,-0.00394395765703811,0.00155512958429035,-0.00345829804636701,-0.00233220341592319,6.09807583268484e-05,-0.0540091713430449,0.000697406307328826,0.00048183806720433,0.00654958688455383,-0.00187723496211427,9.89149063747173e-08,1.46433279910969e-05,6.55791948932715e-06,4.91623845705579e-05,5.26129577090476e-05,-0.00101823098290099,0.00130930752921864,0.0375857974757606,0.000318114202035295,-0.000951274711311588,-0.000865585385958116,-0.00231751287059419,-0.00116840102491404,0.00338749447886053,-0.000935273435107484,0.00239780916728748,-1.15910780448078e-05,-1.36464520814075e-05,2.33719213339744e-05,-1.31485929291371e-06,-8.41665679457976e-06,-0.000453843656075087,5.10444779322828e-06,-0.000655241471104459,0.000471259743087701,-4.36179434574515e-16,0.000931683502364477,0.00355691741885983,0.000226863086605923,1.39706027819001e-05,0.0151127465819168,0.0196902662058832,0.214344459305496,-0.0332196619303333,0.00799608241574854,-9.75333623774323e-16,-0.000174096427710921,-0.000791447884707244,-0.00120809017178522,0.00449494610109033,3.22926304563648e-05,-1.14476655574998e-07,-9.41771245491614e-08,3.33803245564936e-08,-0.00069748223915621,-9.59528545920281e-08,2.36076567406176e-05,0.000159030591393217,1.08391963658373e-05,-0.00289450750344591,3.82260339978218e-07,-2.55750777162688e-16,2.90606203024072e-15,1.15399223935043e-06,-0.00427480199922432,1.98676424342368e-05,-0.369982639942141,5.00325825465806e-14,-4.22242517178402e-15,9.05233997423052e-17,-9.40108644759543e-16,8.40329579812883e-16,1.93836912708226e-05,1.74472818490111e-15,-0.00203185867523196,-0.0159311933860572,-3.54830979352377e-15,0.00194632051747125,-0.00316600042768055,-8.29598307617944e-07,4.06459110687156e-15,-1.06550318382526e-05,8.75710554868172e-16,5.61137903588539e-07,1.6301887703856e-07,-1.32629068060818e-05,-5.15578043010309e-15,-2.57685408309644e-14,-7.1973699490277e-17,-2.42853724411294e-15,1.97228501953476e-14,0.803855205551301,0.000243371420854386,-3.15678512860974e-15,-3.15349219988992e-16,1.4638572218752e-15,1.44769780468808e-15,1.78020071801005e-15,-4.38130122939053e-16,5.20473543063386e-08,-1.7685094860157e-15,6.86248989056221e-16,1.59555286014854e-15,2.83876512295378e-05,3.03741518216202e-16,-8.09680685823934e-08,-1.68430276090766e-15,-9.30703363065857e-16,-1.56775562253839e-15,1.24533119432475e-14,2.87730679136354e-16,0.0890870806374652
"t37",-0.0850408815982559,-0.0423556541567311,0.0143316403198336,0.0781835012973078,0.00935436731624076,-0.00299496438758243,4.08792245311111e-05,1.44057147459205e-05,-0.0307740607054459,-0.00326679769363348,-0.0967947389841013,-0.303437920355185,-0.115700838198243,-0.239664688085381,-0.00447522550421127,0.00176914324599225,-0.00399202162958073,-0.00271585137849385,7.13237661243798e-05,-0.0640171916153447,0.000829482422763523,0.000585172789458867,0.00803707246496101,-0.00234383634191036,1.24172597384031e-07,1.85148144330224e-05,8.30418111550247e-06,6.28287011983384e-05,6.89934577557222e-05,-0.00137352781185731,0.00180695382256877,0.0519604014487932,0.000446005076073355,-0.00146464998482848,-0.00139066060630163,-0.00393463695487101,-0.00203719994197274,0.00619558060828853,-0.00181020817483956,0.00472183706497428,-2.40658444236111e-05,-3.02853851589825e-05,5.54741488168946e-05,-3.25875473468317e-06,-4.78778917716017e-05,-0.00291167533359714,-1.5687710811688e-05,-0.000375020721854874,0.000461574097487327,-1.29336709248612e-15,0.00104060300175805,0.005109380717555,0.000440184972725422,3.59670755423662e-05,0.0393783614112885,0.0547737080431247,0.62505483059639,-0.112873220824272,0.0312770216891762,-1.69100587234527e-15,-0.000781926316829363,-0.00404012779385419,-0.00816659568875994,0.0331093704858731,0.000535217598286932,-2.40719499839762e-05,0.000133545934031847,-3.38679275584399e-07,0.00593108254688133,6.38520293405083e-07,-0.00013979320782347,-0.000791632004491175,-5.22629773713047e-05,0.00964079025391141,-8.90720558135695e-07,-1.20169696044292e-15,-2.37964346572867e-15,-2.19305319894851e-06,0.00808752943142243,-3.28657905579718e-05,0.608628277183482,-8.33124399683997e-14,9.68470640675278e-15,-1.03389462782591e-16,1.38733335468195e-15,-4.26432954895478e-16,-2.00245727899147e-05,-2.41565036451226e-15,0.00201527808862032,0.014920984545628,5.70498760145282e-16,-0.00133832448007195,0.00211970953460314,5.3784548831346e-07,-8.80665902238915e-16,5.85213313518308e-06,9.40983618670033e-16,-2.76803509720222e-07,-7.38659052501685e-08,4.46327974662929e-06,3.65470523840423e-15,3.90072454095627e-15,1.74029223827991e-16,-6.09686671367204e-17,-2.75917034444414e-15,-0.123903377880748,-3.43801808553208e-05,-1.99465918982439e-16,3.5804999821441e-16,-4.45320603000233e-16,-5.61186339224963e-16,-6.12370317723128e-16,-5.5120558541519e-18,8.23011518801599e-10,-1.45239676926192e-15,4.04835825961327e-16,3.20579026618698e-16,1.40739901377669e-06,2.19410540410231e-16,-5.4943655508128e-09,-1.44392186065427e-15,-1.52568806584553e-15,-1.35782679310906e-15,1.33368638462401e-14,5.81105302026755e-16,0.0890870806374705
"t58",-0.0855509834374108,-0.0427990173377122,0.0145526937174528,0.0797179903824554,0.00966675565941403,-0.00310635157063979,4.2451231178856e-05,1.50020606524207e-05,-0.0322946183304964,-0.00344920992419537,-0.103296307183875,-0.330913999848111,-0.126570997329332,-0.263286961976262,-0.00500228690821234,0.00198230047292446,-0.00453567221655707,-0.00311195442768331,8.20749673414192e-05,-0.0746366241366634,0.000970374285548005,0.00069902680228081,0.00970255894750323,-0.00288053306142559,1.53470762226242e-07,2.30560366757554e-05,1.03573178113803e-05,7.91283765529831e-05,8.93303558107551e-05,-0.00183449038605985,0.00247593155335073,0.0713353856490413,0.000622187786224341,-0.00228119825925574,-0.00228088781669419,-0.00690697495401984,-0.00369583416629455,0.0119235055169578,-0.00373348766186759,0.00994404311985035,-5.39694445775283e-05,-7.33001338664459e-05,0.00014443025562107,-8.87154242199086e-06,-0.000221543707292587,-0.0140303722179448,-0.000155147310442768,0.00537568132516287,-0.00291586886566266,8.64575548797025e-16,-0.00520509132308929,-0.0156518440559145,-0.000719917097428775,-3.40101628835304e-05,-0.0364485932386125,-0.0452746880522807,-0.477688288786804,0.0680938012414335,-0.0155130578368131,1.86905449913813e-15,0.000325847761383075,0.00145318222024642,0.00221461251416698,-0.00831628136932288,-7.77058898571117e-05,1.99922924463674e-06,-1.03551113318973e-05,-2.34321094443052e-09,0.000122705658419681,2.7251102463585e-08,-7.59766855101189e-06,-5.78991865994699e-05,-4.01232026663886e-06,0.00118299990673971,-1.53443963536776e-07,5.14477764416989e-15,1.95364073635496e-14,-4.42492078498005e-07,0.00163709348029946,-7.29428822978836e-06,0.135573314644225,-1.54503020074342e-14,0.707106781186551,9.84051218229462e-15,4.04219324225856e-15,-1.77651713935174e-15,-5.76793780803261e-06,-2.55790313776006e-15,0.000591351849824076,0.00448978114998269,1.18920966365137e-15,-0.000452963700561877,0.000723800991021736,1.85577133545299e-07,7.04474618852849e-16,2.12164295195452e-06,8.40546068066986e-16,-1.0325917005989e-07,-2.81337649563026e-08,1.80817995105435e-06,4.86501812480278e-15,2.40810968280901e-15,8.79927194496937e-17,3.01965242587967e-16,-1.50163483141913e-15,-0.0555339821026876,-1.55230556156508e-05,-1.87303147373322e-16,2.43584456487243e-16,-1.00538914724675e-16,-6.54203084585226e-16,-1.60877280433761e-16,1.01529682068533e-16,4.07523993802008e-10,-1.1933687667654e-15,1.04411651487156e-16,5.39409433716802e-16,7.11303726405178e-07,2.7282105932587e-16,-2.80809596767426e-09,-1.74036285184949e-15,-1.47815745508189e-15,-1.36980119064453e-15,1.21358058409362e-14,6.69075100701116e-16,0.0890870806374739
"t59",-0.0855509834374108,-0.0427990173377122,0.0145526937174527,0.0797179903824554,0.00966675565941402,-0.00310635157063978,4.24512311789195e-05,1.50020606524324e-05,-0.0322946183304963,-0.00344920992419533,-0.103296307183875,-0.330913999848111,-0.126570997329332,-0.263286961976262,-0.00500228690821243,0.00198230047292455,-0.00453567221655712,-0.0031119544276833,8.20749673414536e-05,-0.0746366241366634,0.0009703742855479,0.000699026802280455,0.00970255894750335,-0.00288053306142553,1.53470762249891e-07,2.30560366755552e-05,1.03573178113185e-05,7.9128376553034e-05,8.9330355811005e-05,-0.00183449038606016,0.00247593155335055,0.0713353856490413,0.000622187786224245,-0.00228119825925565,-0.00228088781669443,-0.00690697495401982,-0.00369583416629401,0.011923505516958,-0.00373348766186766,0.00994404311984999,-5.39694445773837e-05,-7.33001338663904e-05,0.00014443025562088,-8.87154242162637e-06,-0.000221543707292581,-0.0140303722179448,-0.000155147310442417,0.00537568132516385,-0.00291586886566299,1.00335342689907e-15,-0.00520509132308964,-0.0156518440559136,-0.000719917097428642,-3.40101628836278e-05,-0.0364485932386125,-0.0452746880522805,-0.477688288786805,0.0680938012414339,-0.0155130578368133,1.75716483489734e-15,0.000325847761383824,0.00145318222024698,0.00221461251416598,-0.00831628136932233,-7.77058898582936e-05,1.99922924536648e-06,-1.03551113319885e-05,-2.34321129937798e-09,0.000122705658421508,2.72511022034705e-08,-7.59766854648198e-06,-5.78991865946098e-05,-4.01232026879329e-06,0.00118299990674016,-1.53443965288059e-07,-6.03378043502463e-15,-1.8932820439712e-14,-4.42492079347559e-07,0.00163709348029425,-7.29428821665693e-06,0.13557331464425,-2.0474061193863e-14,-0.707106781186545,-1.07437165838092e-14,-2.70140675971816e-15,2.00518002018359e-15,-5.767937805724e-06,1.87936954177687e-15,0.00059135184982287,0.00448978114998055,-4.20613722055825e-16,-0.000452963700562361,0.000723800991021686,1.85577131999044e-07,-1.43270470318768e-15,2.12164295142532e-06,-4.32955429431953e-17,-1.03259170619147e-07,-2.81337658843223e-08,1.80817995233179e-06,5.29522954684504e-15,1.70034250461053e-15,3.68519988929801e-16,-6.3960961723678e-16,-1.19632335275706e-15,-0.0555339821026831,-1.5523055614912e-05,-2.5734320565856e-16,-1.0608997382259e-15,9.37494973389449e-17,6.43370081400154e-16,1.99943942500375e-16,4.13779908381022e-16,4.07523815823194e-10,-1.77623579630432e-15,1.94314529494938e-16,3.97556175302181e-16,7.1130372627332e-07,5.00118224350744e-16,-2.80809589460183e-09,-1.71807691592581e-15,-1.14843580276389e-15,-9.36122243126642e-16,1.2080294689705e-14,7.10771059621209e-16,0.0890870806374736
"t24",-0.063086240849731,-0.0212638928396714,0.00231372537548908,-0.0178014742251848,-0.0425986384898334,0.0514970871100242,-0.00340542031937063,0.000157567190565231,-0.0464856713895019,0.01356288921439,-0.0160368700206104,-0.260832905416084,-0.000953249662332088,0.390673994022718,-0.056817160509474,0.0173360557218423,-0.0202268804062118,-0.01107423625467,0.000261675334686363,-0.00903937626816625,0.00833696453261021,0.00182444447249821,0.0222275684711515,-0.00545222317556759,2.73970549312012e-07,3.80472453231556e-05,1.68084539692459e-05,0.000115531020754337,9.19662589871401e-05,-0.00101637685429504,0.000226194922620839,0.00337857507341364,-0.000340147141890913,0.00351259990518424,0.00595182957228762,0.00339477148256369,0.0214636862766572,-0.0627924067823456,0.0960762377964912,-0.342771460402448,-0.787773551552194,-0.00243462134150273,0.00266879044460112,-0.00013231278516771,-0.000968025372811511,-0.00668271138934888,-0.000733498071475336,0.0175685652141543,-0.00814954191226885,9.19492063431101e-17,-0.0135621249419107,-0.0331427631631395,-0.000938259102442398,-1.36790566931853e-05,-0.0132246622868666,-0.00281294737230101,-0.00559342325146072,-0.00257554775370299,0.0158334866154527,2.61412247403356e-17,-0.00047362737831181,-0.00270846605495262,-0.00149057765453357,0.0256295622883773,0.000435020488659552,-1.94213825603405e-05,0.000107488677311896,-2.49411564833324e-07,0.000300992414209937,4.42439815983628e-07,-9.37967662017512e-05,-3.8955316722611e-05,-3.26191211380055e-05,0.00480264955945161,-2.69260816274287e-07,-3.03392808298048e-16,3.47077085363805e-16,-3.17258589979531e-07,0.00113831563343589,-4.42336499625193e-07,0.00469965443773817,-9.59192519631213e-16,9.43110606859117e-17,-3.09595560146617e-16,1.67337941643245e-16,1.32836971435809e-16,1.18313385680453e-06,6.5448742763544e-17,-0.00138404960851646,-0.0117983766518977,-2.06123045989242e-15,0.000123867410407301,-0.000209109319753335,-8.75733570145292e-07,3.83063767108282e-17,-1.21674808245834e-05,4.45282035339463e-16,6.67376581562541e-07,1.98783792814391e-07,-1.6795190288289e-05,2.69607363739382e-15,4.77922708297058e-16,1.62220745096716e-16,3.61484036875356e-16,-2.57486848663234e-16,0.000196045255265909,-9.24964874354603e-05,-3.60707373171213e-16,-2.62345169443814e-16,5.71116330100318e-17,3.29115021246961e-17,6.94500052422657e-17,6.47059017022677e-17,1.28787550541807e-07,-1.35483572935706e-15,2.21995684147625e-16,5.39934401527044e-16,6.88338069976765e-05,5.59628594383095e-16,-1.95280467891287e-07,-1.67504977625444e-15,-1.35246703103379e-15,-1.21641807209909e-15,1.24946617041963e-14,8.4518396971127e-16,0.0890870806374753
