,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Ridsdalea_vietnamensis,5.5232124,5.9592853,4.0739894,5.8502355,11.339697,6.2142076,5.2177534,5.209728,3.2418058,4.246682,3.0550516,4.81579,3.4480453,5.9657083,3.63079,7.5927467,3.7534692,8.502928,4.7963853,4.8346972,5.2061324,6.7138414,2.853898,2.2164114,1.8963963,4.3763,5.811449,4.0482817,5.7220516,4.8624763,4.0596495,2.926718,5.6528764,5.51864,4.8513865,5.9836097,4.593946,5.4126616,6.806456,5.872233,3.952193,6.6571555,3.8167977,4.905775,4.4729066,4.854436,4.174566,4.7584996,6.5284886,2.2853863,5.706154,4.4342146,4.816954,4.200968
Gardenia_urvillei,4.3559313,4.2962794,5.267834,8.804141,4.307211,6.3862844,5.3278346,3.71006,5.0990715,3.0147264,7.0505404,0.9051528,8.604338,5.420369,5.760078,8.197016,5.561563,6.4589753,4.329027,5.535705,5.1995363,6.9390416,1.1420087,6.3136077,8.368554,11.285636,7.1324005,3.0002813,6.4562964,6.752961,7.550937,5.91121,5.352356,9.807803,3.6487455,3.0812368,4.757145,4.5066724,4.701081,2.987564,3.3161292,4.7699966,5.2765656,7.9860587,4.954098,5.874906,4.560014,4.409517,8.052959,4.2517796,2.8915362,2.8432117,3.3359668,4.924818
Gardenia_sokotensis,4.364903,4.304907,5.2768097,8.7951145,4.316076,6.377474,5.3225026,3.7017515,5.1080484,3.0057983,7.059535,0.9121692,8.595568,5.411751,5.7683725,8.203883,5.552776,6.4500904,4.338126,5.544639,5.208462,6.9330015,1.1360614,6.304814,8.374593,11.277692,7.1382647,2.990933,6.4646935,6.761723,7.560227,5.919673,5.360686,9.799499,3.6415336,3.0802388,4.7654376,4.5001287,4.6952705,2.995059,3.322086,4.7788105,5.2854834,7.9951267,4.963239,5.883625,4.5687985,4.418513,8.061964,4.2515397,2.9004428,2.8341894,3.3448086,4.915914
Gardenia_ternifolia,4.328727,4.2691164,5.240512,8.831406,4.279974,6.4135785,5.345349,3.7368484,5.071817,3.0420003,7.0232706,0.88067365,8.63162,5.447596,5.733588,8.175822,5.588823,6.4862714,4.3018255,5.5084534,5.172332,6.9584093,1.1602548,6.340943,8.350083,11.3125515,7.1138725,3.0274193,6.4296126,6.725802,7.5238028,5.8843284,5.325743,9.8349,3.6715257,3.0837736,4.7302995,4.5269957,4.7192793,2.9629674,3.2962108,4.7428403,5.2493906,7.9588194,4.9268475,5.8478084,4.5328283,4.382263,8.025736,4.2519984,2.8642235,2.8704207,3.3086562,4.9520593
Gardenia_annamensis,4.3609877,4.3011503,5.272909,8.799048,4.312213,6.3814154,5.324746,3.70521,5.1041183,3.0096965,7.0556498,0.9090464,8.599501,5.415599,5.7649455,8.201078,5.5566525,6.454044,4.3341403,5.540753,5.204638,6.9354944,1.1384318,6.3087277,8.372122,11.281226,7.135814,2.9949334,6.461199,6.7579145,7.5562296,5.9161463,5.357241,9.803228,3.6444843,3.0805702,4.7619634,4.5027742,4.6976495,2.9918897,3.3195083,4.775015,5.28158,7.991207,4.959274,5.87985,4.5649433,4.414598,8.058095,4.25158,2.8965077,2.83808,3.340862,4.9198275
Gardenia_stenophylla,4.3498015,4.290074,5.2617087,8.810245,4.301059,6.392636,5.331796,3.7160969,5.0929146,3.020896,7.044468,0.8991904,8.610691,5.4267564,5.7542057,8.192406,5.567821,6.465282,4.3229036,5.529568,5.1935225,6.943405,1.1458212,6.319946,8.364602,11.292079,7.128292,3.006159,6.450356,6.7468047,7.5450006,5.9052634,5.3464365,9.814251,3.6537564,3.0816042,4.7510786,4.5110865,4.705129,2.9819062,3.3114598,4.763915,5.270404,7.98,4.9480495,5.8687744,4.553805,4.403401,8.046942,4.2516723,2.8852904,2.8492563,3.3296268,4.9310374
Gardenia_erubescens,4.3943787,4.3326216,5.306017,8.765633,4.3449817,6.3479667,5.306224,3.6741138,5.137844,2.9764247,7.0891066,0.93441385,8.566363,5.3831396,5.795629,8.228109,5.5239325,6.4201584,4.3688054,5.5738864,5.2374983,6.911446,1.1175885,6.2755375,8.394474,11.253124,7.157079,2.959785,6.4926453,6.790662,7.591366,5.946319,5.3881636,9.772745,3.6170945,3.0772636,4.7930074,4.4769664,4.673569,3.020431,3.3412051,4.8074503,5.3151155,8.025419,4.9935946,5.911745,4.5978055,4.4480906,8.091587,4.251057,2.9301388,2.8046026,3.3745592,4.886377
Gardenia_thunbergia,4.382908,4.3228,5.2947607,8.777152,4.334041,6.359514,5.310901,3.6837451,5.126099,2.9878085,7.077604,0.9283467,8.577645,5.3938313,5.7860866,8.218274,5.5348415,6.4320827,4.356249,5.5626364,5.2265186,6.9200788,1.1237714,6.2868757,8.387142,11.260084,7.1507297,2.9727132,6.482611,6.7797947,7.5784497,5.937707,5.378524,9.78177,3.6262593,3.0784883,4.7833853,4.486406,4.6829486,3.011476,3.3353758,4.7968264,5.3035393,8.01328,4.981328,5.9015827,4.586797,4.436532,8.080068,4.2513356,2.9184294,2.8161106,3.3627913,4.8979163
Schumanniophyton_magnificum,3.6080327,4.543952,3.7716177,10.376893,3.7464128,3.9818387,6.0812206,4.250147,4.906998,3.4694252,5.671706,6.156724,6.225861,2.5263917,3.846055,6.3567104,4.5901256,4.631262,3.9642196,4.780854,3.0754611,7.0069857,5.953253,4.4149604,5.5836315,7.6448092,5.9155374,6.588998,5.278097,7.0552554,4.8551908,3.5083923,3.6822822,6.1559277,5.609304,6.1078176,4.59098,6.73008,4.9168897,4.2358985,5.33312,3.5393345,5.349821,6.831704,3.172222,5.362017,5.294061,3.3471284,6.1514716,6.5120606,3.6146233,4.56589,5.5395794,4.513843
Amaioua_glomerulata,3.6512475,4.54356,3.7843776,10.379298,3.7956243,3.9423335,6.068869,4.2760367,4.892901,3.4445086,5.700785,6.191745,6.1601944,2.5613163,3.8122737,6.356184,4.584058,4.560463,3.9530137,4.8522744,3.0124114,6.986732,5.965891,4.403504,5.557244,7.5899706,5.9877834,6.6222544,5.299332,7.0684514,4.811652,3.437738,3.6627567,6.1056275,5.6507173,6.1512733,4.6587996,6.7583947,4.9132943,4.284018,5.3791165,3.5810037,5.3270144,6.8040214,3.1983747,5.3019557,5.2992134,3.4131162,6.2141395,6.5056577,3.5998347,4.568903,5.5583224,4.548795
Alibertia_edulis,3.6264303,4.5546017,3.7555048,10.339727,3.7721872,3.9366426,6.0732336,4.2601023,4.889562,3.4319384,5.672332,6.1579223,6.1882954,2.5227396,3.840221,6.3905206,4.6187367,4.589961,3.9783099,4.8084335,3.0466418,6.9825377,5.9461184,4.4277086,5.567548,7.620578,5.9548383,6.605624,5.2643228,7.048791,4.8309793,3.4752545,3.6663485,6.1324716,5.6305575,6.128496,4.633703,6.736561,4.936316,4.254752,5.3574505,3.5721984,5.314549,6.81612,3.1806629,5.3289967,5.2731433,3.3915565,6.1852527,6.5102844,3.6151369,4.5268807,5.5503488,4.514393
Cordiera_triflora,3.6268237,4.5592966,3.740441,10.325096,3.773755,3.9221792,6.073093,4.2623725,4.8848753,3.419107,5.6670823,6.152128,6.1788654,2.5155876,3.8439384,6.403691,4.6331935,4.5786576,3.987243,4.823448,3.0392482,6.982376,5.941757,4.433771,5.5639124,7.618855,5.9658675,6.6071615,5.253412,7.0444183,4.8253446,3.4641538,3.6569664,6.1310267,5.6343365,6.133572,4.643851,6.737848,4.943474,4.25546,5.359179,3.579469,5.3017855,6.812181,3.1804852,5.3212643,5.262507,3.4008212,6.1936784,6.5093107,3.6157846,4.51175,5.552886,4.509627
Coffea_tricalysioides,3.6124198,4.543135,3.7351606,10.363314,3.7288876,3.9589434,6.123292,4.285094,4.9172134,3.4603903,5.6697307,6.175561,6.187133,2.5990198,3.8568873,6.3641653,4.5679727,4.557396,3.96284,4.9810634,2.9675171,7.037343,5.9465714,4.363302,5.53284,7.6085234,5.969004,6.6273713,5.294796,7.060247,4.749561,3.3954535,3.579977,6.159042,5.65537,6.218544,4.628737,6.829225,4.9332447,4.2537937,5.3417573,3.5704892,5.32938,6.785338,3.1852868,5.2801547,5.310041,3.376947,6.2240143,6.4820266,3.5909996,4.5562944,5.578062,4.545714
Coffea_canephora,3.632526,4.5212474,3.7300706,10.403114,3.750935,3.9691072,6.099129,4.3176484,4.932312,3.4787467,5.7032723,6.2062745,6.1844683,2.604739,3.8309433,6.329575,4.5539107,4.5732565,3.941858,4.9499063,2.9804046,7.076096,5.987903,4.3523827,5.515291,7.586764,5.9645553,6.625094,5.318723,7.094554,4.7831154,3.4034438,3.5842772,6.1343975,5.652311,6.1968675,4.628165,6.8149414,4.8870816,4.270117,5.3622446,3.554792,5.3531804,6.7650504,3.1935167,5.2967677,5.330794,3.3715866,6.2380776,6.50339,3.5584562,4.5934997,5.568997,4.5697827
Coffea_arabica,3.6226492,4.515425,3.7287004,10.42026,3.743429,3.9803421,6.0988855,4.3154745,4.9417615,3.4846797,5.7011952,6.205505,6.1944613,2.5969386,3.8388712,6.3111305,4.5507,4.5826507,3.9401531,4.943808,2.9922998,7.0847416,5.985007,4.354348,5.512574,7.5921173,5.9623537,6.6203876,5.325052,7.10186,4.7944903,3.4117475,3.5930247,6.1419663,5.637258,6.1855474,4.61674,6.8045897,4.8801594,4.259626,5.359498,3.543868,5.3625793,6.762476,3.1845505,5.308939,5.3350835,3.3595915,6.228467,6.5143113,3.5582287,4.6124873,5.563383,4.5629005
Coffea_mauritiana,3.6569495,4.50823,3.7414138,10.414304,3.78461,3.9604692,6.0652285,4.3340516,4.9337454,3.474085,5.732724,6.2319074,6.175722,2.5945039,3.803829,6.3219476,4.5576773,4.5908713,3.929122,4.8793807,3.015724,7.060358,6.0127554,4.364036,5.5056376,7.560976,5.9735274,6.6267796,5.3349123,7.1140766,4.82289,3.4370744,3.6160016,6.1022477,5.64641,6.160636,4.635875,6.7807336,4.8691926,4.293341,5.3932886,3.5556169,5.3598843,6.7531433,3.1993678,5.3209615,5.3364487,3.3824117,6.239491,6.529403,3.5428245,4.603783,5.558647,4.581699
Discospermum_malaccense,3.6375172,4.502279,3.7160366,10.409213,3.7904239,3.9476645,6.060992,4.331638,4.9466996,3.4467254,5.7207866,6.2268953,6.180407,2.5658426,3.8309948,6.315851,4.5807667,4.5948725,3.943456,4.8773026,3.042015,7.035735,5.9853325,4.3899217,5.476059,7.5519557,6.002786,6.6302304,5.34504,7.1221147,4.8229027,3.455209,3.6307557,6.0933485,5.612807,6.15204,4.6315703,6.7651734,4.8893967,4.2777057,5.406188,3.5592232,5.348661,6.7287674,3.1726794,5.3393564,5.3245487,3.383447,6.2326355,6.556993,3.5475736,4.6037283,5.5527787,4.552149
Tricalysia_atherura,3.61888,4.5138803,3.735813,10.407207,3.7505732,3.9744673,6.094744,4.3082476,4.944689,3.4731972,5.69941,6.206685,6.1988993,2.5928257,3.8471398,6.3214383,4.558495,4.592122,3.9426248,4.914985,3.0147328,7.0498414,5.9716477,4.3640194,5.5030627,7.5852146,5.976663,6.6245737,5.3298755,7.0995245,4.7963467,3.434119,3.6040454,6.1329184,5.6244764,6.1800494,4.611769,6.797242,4.8989825,4.2600894,5.3685436,3.5480733,5.358615,6.756021,3.1750278,5.323444,5.332261,3.3605375,6.2153096,6.527172,3.5659332,4.6021442,5.5599327,4.552015
Bertiera_borbonica,3.6159446,4.5236664,3.7337546,10.384817,3.7453258,3.9671233,6.1013813,4.2993393,4.9352665,3.4657269,5.688716,6.194869,6.1984076,2.5887945,3.8520951,6.342262,4.5666337,4.5872316,3.9512973,4.920371,3.008717,7.035875,5.9612703,4.3691707,5.5126715,7.593012,5.971422,6.624511,5.316084,7.085023,4.786073,3.432495,3.6012871,6.14017,5.630905,6.1865478,4.6147227,6.8013663,4.915938,4.2567625,5.361578,3.5553691,5.3474817,6.765474,3.1760974,5.3157525,5.3220577,3.365005,6.2131276,6.5162563,3.5758553,4.5788784,5.5637302,4.545918
Feretia_apodanthera,3.6139057,4.5382485,3.7403364,10.3556,3.7533708,3.9532812,6.0875545,4.2770987,4.915664,3.4484432,5.6756225,6.171685,6.207029,2.5448427,3.8533218,6.3709264,4.5980635,4.6039786,3.9677804,4.816845,3.041862,7.0073123,5.949279,4.4027314,5.5408688,7.6135507,5.9455266,6.611755,5.2842617,7.0654917,4.819417,3.472275,3.6380835,6.1441274,5.622904,6.14637,4.6127386,6.7578692,4.9311676,4.246788,5.356608,3.5590386,5.332094,6.79096,3.1725397,5.333992,5.2955604,3.3691366,6.1892233,6.520657,3.596741,4.545472,5.5544186,4.5231094
Burchellia_bubalina,3.6096847,4.5287914,3.7408125,10.369381,3.7507246,3.956896,6.1012173,4.2859426,4.930213,3.4511297,5.679513,6.188569,6.1966558,2.5728836,3.8586702,6.354743,4.5776615,4.584971,3.957928,4.869944,3.019836,7.0064387,5.9430437,4.383182,5.52003,7.5945363,5.981362,6.6268616,5.307398,7.0758653,4.7914863,3.4427567,3.620115,6.13815,5.625489,6.174599,4.6175184,6.7830257,4.936566,4.2545314,5.364466,3.5639968,5.3369846,6.7706413,3.1701982,5.318225,5.313349,3.3715432,6.203258,6.522669,3.587639,4.5638733,5.564974,4.5348263
Galiniera_saxifraga,3.6016443,4.5239472,3.7532523,10.383644,3.7375786,3.9852903,6.0927362,4.276682,4.936551,3.475936,5.6808057,6.180572,6.2365017,2.559066,3.859689,6.3441024,4.5736766,4.6363864,3.9528286,4.797238,3.0648289,7.022696,5.9554267,4.387043,5.535743,7.620466,5.9240294,6.60605,5.3046465,7.078502,4.831953,3.498679,3.6428108,6.155176,5.604299,6.1380334,4.5792727,6.7592406,4.916316,4.235934,5.347979,3.535076,5.3613615,6.7887673,3.1634693,5.360276,5.3183985,3.336218,6.167097,6.5308924,3.5910625,4.5737243,5.5469604,4.5256395
Lemyrea_krugii,3.6124918,4.54009,3.734823,10.355123,3.747539,3.9533317,6.0965405,4.279429,4.914709,3.4496686,5.672692,6.171486,6.201573,2.5512497,3.8533568,6.3704343,4.591698,4.5935483,3.967903,4.8405714,3.0252392,7.0129194,5.948136,4.3973966,5.543381,7.613285,5.948115,6.614681,5.285342,7.062906,4.8054357,3.4568975,3.6309724,6.1484222,5.6314535,6.158625,4.6176033,6.768843,4.9345455,4.247782,5.352237,3.562658,5.329685,6.79197,3.176,5.3205233,5.2973027,3.3715303,6.1984305,6.510272,3.5943427,4.5465126,5.5611835,4.52859
Wendlandia_thorelii,3.7541454,4.59885,3.8805592,10.333911,3.9032862,3.8640897,5.9233727,4.227778,4.778672,3.403012,5.7336226,6.1220584,6.0728803,2.382717,3.70582,6.4571157,4.7474494,4.5518746,3.9897616,4.579171,3.1235394,7.007288,6.059912,4.5542006,5.7345347,7.6612616,6.021781,6.5187984,5.1255426,7.0263195,5.01528,3.5001106,3.8325484,6.019832,5.6612897,5.945456,4.7426925,6.569988,4.804273,4.333639,5.369107,3.548865,5.2862444,6.9558454,3.2551086,5.3775234,5.185013,3.4792113,6.1621056,6.492172,3.6516495,4.5101223,5.461978,4.508887
Wendlandia_tonkiniana,3.7283742,4.579163,3.8687835,10.356705,3.8771362,3.8917224,5.9488196,4.237336,4.804839,3.4306917,5.7308035,6.139025,6.0994363,2.4075437,3.7294428,6.429705,4.7221394,4.579149,3.9734066,4.5884027,3.1132586,7.0207615,6.0509644,4.5288115,5.7104588,7.660107,5.9931965,6.5313325,5.150498,7.0378222,4.9912796,3.5020733,3.8083966,6.046602,5.651003,5.9692183,4.7160773,6.594141,4.81289,4.3163986,5.358967,3.5348103,5.313451,6.9310226,3.2417526,5.379786,5.211822,3.452001,6.156355,6.4976664,3.6346934,4.536404,5.473794,4.5206084
Wendlandia_uvariifolia,3.741736,4.5882244,3.8749177,10.346394,3.8906486,3.8781726,5.9359446,4.233577,4.7922487,3.4176493,5.7331905,6.1318197,6.0859003,2.3957562,3.7169428,6.4424653,4.734101,4.5657053,3.980619,4.5828514,3.1178029,7.015009,6.0564423,4.5408316,5.7220683,7.6599536,6.0071545,6.5254354,5.138761,7.032997,5.0032334,3.500611,3.820326,6.032803,5.6565146,5.9575086,4.7296486,6.582326,4.807617,4.3255606,5.364495,3.541529,5.300692,6.942735,3.2488263,5.378431,5.1993976,3.4656727,6.159912,6.495073,3.641987,4.524294,5.468074,4.515995
Wendlandia_glabrata,3.7225466,4.582343,3.8513517,10.34417,3.8688068,3.8877227,5.9608335,4.24169,4.8123364,3.4169269,5.72279,6.140844,6.101042,2.421015,3.7390707,6.4306726,4.709505,4.5583096,3.979511,4.611825,3.0939372,7.0038233,6.0326314,4.5162344,5.6965756,7.643695,6.005998,6.5474577,5.1635118,7.03711,4.9767723,3.4838588,3.7945375,6.048313,5.6573315,5.984007,4.716004,6.60832,4.8321047,4.3167887,5.36894,3.5556128,5.299444,6.918097,3.2381158,5.357565,5.2175536,3.4574852,6.1747427,6.4953947,3.6361103,4.523985,5.4892383,4.5200434
Wendlandia_ligustroides,3.761872,4.6008506,3.8868775,10.333182,3.9112368,3.8591933,5.914369,4.227008,4.7722783,3.4016755,5.737781,6.120167,6.0662217,2.3739324,3.6974523,6.4618006,4.75592,4.551144,3.9902997,4.5663915,3.1289053,7.011039,6.068199,4.5619574,5.7433724,7.6641693,6.024231,6.512882,5.116875,7.0256577,5.025586,3.5024843,3.8413773,6.013186,5.66287,5.9353313,4.7490325,6.5605674,4.7956367,4.3381557,5.36951,3.5462508,5.2850633,6.963351,3.2596288,5.38171,5.1794963,3.4838383,6.1606236,6.4915853,3.65241,4.508463,5.4561577,4.508858
Rytigynia_obscura,3.9953144,4.3536983,3.8470707,5.83749,4.2274494,12.31922,4.3160534,3.7768857,3.8709466,1.2346958,2.355858,4.4544196,5.047265,6.331087,3.7875407,7.239272,6.7710915,5.6039896,6.6572247,5.7621665,7.2911344,9.641362,5.121214,7.019608,6.740876,6.91195,2.0654922,6.6001635,7.1974673,5.0712075,3.0868142,6.4508977,2.4514863,4.713779,4.4126725,7.7605767,5.406508,3.8106685,2.789373,5.109644,6.260265,6.556118,6.5449533,6.611293,6.394712,4.7267675,4.0704403,5.1399136,7.0205297,4.810147,5.5343432,3.4131918,5.424561,7.0870395
Fadogia_cienkowskii,4.0095797,4.3418183,3.830305,5.8273525,4.2197213,12.298353,4.3036895,3.7917197,3.883258,1.2353573,2.366515,4.4562945,5.055561,6.3225236,3.782825,7.2436657,6.7775836,5.6236615,6.665746,5.7487445,7.2928123,9.630895,5.11816,7.0089126,6.7315617,6.904275,2.0901957,6.5894165,7.186036,5.079673,3.0961013,6.448907,2.4548275,4.7242975,4.40204,7.764122,5.3935823,3.8229177,2.806971,5.1004586,6.2718697,6.582058,6.534205,6.597861,6.3848505,4.717927,4.0639296,5.1534534,7.028242,4.8262763,5.5245886,3.4034793,5.421363,7.09223
Fadogiella_stigmatoloba,4.0261517,4.3471932,3.8270392,5.818538,4.22601,12.292227,4.288261,3.788944,3.897387,1.2301713,2.369826,4.473025,5.0470295,6.321346,3.7687151,7.2390733,6.7710943,5.6337633,6.660794,5.7455173,7.276236,9.624362,5.1190825,7.002662,6.713998,6.9108253,2.1021554,6.5952616,7.1810994,5.0919747,3.1130688,6.4604235,2.4706988,4.7433314,4.3849177,7.7729874,5.386837,3.823969,2.8198402,5.084228,6.284808,6.6300416,6.5390916,6.5834327,6.3675375,4.7250996,4.072273,5.171289,7.0355134,4.825783,5.520624,3.3862271,5.4329767,7.1072636
Vangueria_agrestis,4.054479,4.321215,3.792898,5.7912407,4.229723,12.259208,4.255749,3.8163798,3.9366639,1.247634,2.4018378,4.4692683,5.0532417,6.292504,3.7724605,7.2624865,6.763562,5.671928,6.6845164,5.731154,7.2866178,9.598469,5.124599,6.9726205,6.679024,6.889068,2.143365,6.590353,7.1486144,5.117785,3.1389136,6.4659085,2.474573,4.763179,4.3570814,7.7802086,5.3794427,3.856247,2.8557887,5.0757275,6.3117285,6.6898055,6.537981,6.5523577,6.3347106,4.703072,4.072558,5.1987453,7.0583353,4.856243,5.490833,3.366134,5.4336534,7.1079435
Vangueria_madagascariensis,4.0263433,4.349469,3.8284287,5.820837,4.219692,12.289906,4.2900805,3.788165,3.8971608,1.2250234,2.3665738,4.475607,5.050112,6.3251505,3.7648365,7.2340345,6.777836,5.633663,6.6581798,5.7402472,7.2736735,9.625286,5.114006,7.005379,6.7166934,6.91335,2.1029212,6.5899844,7.1839747,5.0900025,3.111002,6.457666,2.4721513,4.7432137,4.3869658,7.7731996,5.3811126,3.8208025,2.8199863,5.0812864,6.283596,6.6645045,6.5323133,6.583978,6.370292,4.727459,4.068118,5.1709933,7.0327587,4.824817,5.523831,3.3869488,5.431017,7.1102467
Vangueria_infausta,4.0469713,4.307586,3.7844813,5.7913103,4.226277,12.254901,4.260499,3.8283017,3.9344766,1.2564127,2.4074817,4.4551334,5.061831,6.2855625,3.782918,7.272951,6.766144,5.6744747,6.695308,5.7323403,7.3016133,9.59799,5.1282325,6.9698715,6.682885,6.8775625,2.148163,6.5848327,7.1443706,5.113525,3.1320772,6.457836,2.4623775,4.7527394,4.362958,7.774285,5.3816657,3.8652585,2.8528152,5.0856614,6.3076825,6.7256083,6.534661,6.558078,6.3388944,4.6902204,4.066238,5.191187,7.058922,4.8673515,5.4862847,3.3747694,5.42391,7.096564
Cuviera_pierrei,4.0379004,4.3148217,3.7947493,5.7976174,4.23496,12.269138,4.269445,3.8190246,3.9199095,1.2548383,2.3988678,4.458597,5.0527015,6.292544,3.7820997,7.268569,6.758467,5.6617427,6.687318,5.746445,7.2957397,9.6067095,5.1348104,6.9775095,6.6909814,6.8852935,2.1357596,6.5958076,7.153448,5.1078777,3.1277394,6.462325,2.463447,4.749582,4.3679137,7.773068,5.391797,3.8568761,2.8390818,5.0880246,6.300851,6.731296,6.545789,6.5685625,6.345853,4.697714,4.0742373,5.1842256,7.055068,4.8576655,5.493902,3.3775113,5.429151,7.0965347
Cuviera_longiflora,4.0582733,4.3489537,3.8143635,5.801835,4.218333,12.267185,4.259854,3.7933564,3.9314473,1.2220747,2.3820214,4.49112,5.049346,6.3145175,3.7511683,7.2347445,6.777642,5.660041,6.661847,5.718565,7.2626033,9.605518,5.105989,6.9877386,6.687077,6.9117975,2.1258297,6.5854473,7.165969,5.113764,3.1371336,6.4676323,2.490598,4.770075,4.360486,7.786082,5.363476,3.8316004,2.8533313,5.0604687,6.308293,6.6901298,6.5262995,6.551914,6.342173,4.7278285,4.0699687,5.200992,7.0464864,4.8329263,5.508865,3.362759,5.4401646,7.1272883
Canthium_parvifolium,4.023614,4.3441176,3.8229933,5.817762,4.229865,12.295193,4.293018,3.7925336,3.8936367,1.2347996,2.369589,4.470522,5.0462112,6.3199143,3.7725117,7.2423587,6.767169,5.633463,6.6619353,5.757886,7.2750793,9.628663,5.130462,7.0024605,6.714874,6.9100432,2.1121557,6.5984554,7.181884,5.0872607,3.11086,6.460289,2.4665484,4.7455773,4.386585,7.7711415,5.396107,3.8268404,2.814964,5.08738,6.2846065,6.684076,6.544378,6.5896564,6.368909,4.7228594,4.0742016,5.1706967,7.0387273,4.83063,5.5203238,3.383412,5.4319377,7.102652
Canthium_glaucum,4.0346885,4.373313,3.8481364,5.822437,4.232715,12.306075,4.2867937,3.7638936,3.8930721,1.2120855,2.3547933,4.4998565,5.0293336,6.338203,3.7492354,7.216932,6.766546,5.6224384,6.6373,5.7469053,7.249028,9.629282,5.112874,7.0121136,6.7152534,6.9351764,2.082389,6.6074743,7.193758,5.0961733,3.1203642,6.475167,2.492618,4.7593107,4.3800855,7.782773,5.3852954,3.8027058,2.8184562,5.0690536,6.2879553,6.6056266,6.5466084,6.578818,6.368066,4.7513576,4.084959,5.179962,7.031236,4.8009133,5.533361,3.3733602,5.4512153,7.1266828
Canthium_horridum,4.0067234,4.3786182,3.862002,5.8446035,4.220648,12.324914,4.3228145,3.7586198,3.8575182,1.204209,2.33099,4.4913006,5.0368867,6.3576,3.75508,7.205841,6.7812724,5.597629,6.6281323,5.7647057,7.252902,9.653952,5.1164894,7.035364,6.7501435,6.9422703,2.0683782,6.600546,7.218947,5.064909,3.0898688,6.459371,2.47595,4.7397623,4.4109855,7.7710094,5.395577,3.7862473,2.7862136,5.084131,6.263773,6.637455,6.5388937,6.61335,6.402422,4.755395,4.074122,5.153627,7.014943,4.793769,5.555675,3.3920887,5.4378324,7.114858
Pyrostria_media,3.9964907,4.3985705,3.8757463,5.8557954,4.222742,12.31104,4.2958527,3.7415845,3.8604524,1.1854658,2.328133,4.5124574,5.0255537,6.3665395,3.7238371,7.191489,6.779615,5.596852,6.6196227,5.72394,7.235855,9.640343,5.0772443,7.0421877,6.731206,6.9495254,2.0319302,6.60626,7.221844,5.088598,3.1104596,6.4702563,2.5072727,4.7135468,4.387139,7.776384,5.356718,3.7765744,2.7853963,5.047227,6.2508993,6.216928,6.536355,6.599447,6.3744407,4.769781,4.0824294,5.1460896,6.994817,4.7764015,5.56198,3.4177506,5.451559,7.1536775
Keetia_leucantha,4.014635,4.384854,3.8556705,5.840301,4.219436,12.286258,4.2761397,3.7575893,3.8886147,1.1912789,2.3463016,4.513623,5.0317125,6.3513503,3.721072,7.2016616,6.780832,5.621597,6.632318,5.707073,7.2394114,9.623174,5.074245,7.025032,6.7106433,6.937911,2.0569909,6.5986314,7.20302,5.1053667,3.1253386,6.4721074,2.5129488,4.7252517,4.3710327,7.781775,5.3444333,3.7943554,2.8088417,5.037732,6.267027,6.26986,6.5291986,6.579087,6.355835,4.7583685,4.0794015,5.162974,7.006442,4.7941523,5.545444,3.4062996,5.4510117,7.1586685
Keetia_multiflora,4.0027204,4.393834,3.8693025,5.8502297,4.222272,12.304775,4.2910566,3.746728,3.8688903,1.1884947,2.3341608,4.5119514,5.0274568,6.3611393,3.724724,7.195555,6.779393,5.60429,6.6238284,5.7215753,7.2375007,9.635487,5.0784993,7.0363026,6.725789,6.9457483,2.0387359,6.604321,7.2156234,5.093009,3.1144278,6.470823,2.5072625,4.7185664,4.3833137,7.7779393,5.355441,3.782488,2.7927306,5.047418,6.256706,6.235563,6.535001,6.593604,6.3701205,4.7658873,4.081694,5.1518598,6.999609,4.782128,5.556294,3.4127991,5.4511547,7.1527033
Keetia_hispida,4.007226,4.401985,3.8706012,5.850869,4.22173,12.290703,4.275997,3.741948,3.8805017,1.1766759,2.3337255,4.5286403,5.0219707,6.365309,3.7048364,7.1863036,6.7801347,5.611277,6.61867,5.7009273,7.2239137,9.627139,5.0613623,7.0366077,6.7132807,6.95104,2.0452216,6.6050663,7.2151065,5.106698,3.1273155,6.4782414,2.5269496,4.718017,4.3692327,7.7842746,5.3343854,3.7797046,2.7994936,5.024363,6.2579265,6.2194986,6.531364,6.581944,6.355349,4.773566,4.0856066,5.1572495,6.9945073,4.7782664,5.557818,3.414245,5.4600554,7.175515
Keetia_venosa,3.9739625,4.3959074,3.8864129,5.8687286,4.2283463,12.3361225,4.3216257,3.7386959,3.8341126,1.1951618,2.3173082,4.48691,5.0276027,6.3714476,3.7494466,7.1971345,6.774961,5.572647,6.621159,5.7492223,7.255169,9.659418,5.090947,7.05467,6.7571006,6.946548,2.036839,6.6113625,7.234648,5.0634804,3.0848944,6.4596453,2.4813843,4.6952047,4.4129977,7.7635255,5.3819847,3.7693594,2.761454,5.0740833,6.2336125,6.1889,6.5464134,6.625349,6.4001904,4.7645025,4.080078,5.1223044,6.9880214,4.7705626,5.571293,3.4342456,5.4420056,7.127698
