,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Pavetta_bruceana,0.015631339,-1.4539621,0.1551161,-0.31477696,-0.009587,0.14876473,-0.1010926,0.04623291,0.060654778,0.046628013,0.023324313,-0.15150046,-1.0565946,12.760355,-0.27297285,15.653911,0.05510655,13.951604,0.45895138,0.1049813,6.6167502,0.02784019,10.69281,-0.003299218,-0.26212415,-0.45305574,-0.30142966,-0.5074581,-0.16103342,2.8908074,0.06779216,1.980809,0.67326766,0.25234964,-0.13975209,0.4953945,-0.20734988,0.03442099,-0.008451338,0.023979686,0.121269085,-0.059230663,-0.23486778,-0.91700476,0.837928,-0.04422159,-0.7889464,-0.072651975,13.170062,17.113045,-0.13835678,-0.006802784,10.352322,-0.034981854
Pavetta_mazumbaiensis,0.015664918,-1.4530818,0.15497568,-0.31444532,-0.009573653,0.14875051,-0.1012121,0.046073172,0.0606836,0.046491988,0.023214214,-0.15125681,-1.0564281,12.760937,-0.2728272,15.665604,0.055092704,13.942758,0.45901772,0.104894705,6.612386,0.027879726,10.6963,-0.003569842,-0.26193392,-0.45322937,-0.30165306,-0.506356,-0.16085449,2.8830338,0.06748319,1.9812573,0.67976385,0.25210428,-0.13986333,0.49538708,-0.20730197,0.03459081,-0.008567545,0.023835149,0.12125791,-0.059269674,-0.23497221,-0.91725266,0.83727694,-0.04393415,-0.7881912,-0.072750546,13.157528,17.107319,-0.13829799,-0.0056788865,10.350126,-0.03500838
Pavetta_wallichiana,0.01566602,-1.4521251,0.15515292,-0.3147651,-0.009582529,0.14875439,-0.10092634,0.046214893,0.060689464,0.04659351,0.023115803,-0.15157136,-1.0564286,12.751648,-0.2730018,15.652243,0.055118106,13.951358,0.45879456,0.10468986,6.6148267,0.028046904,10.680192,-0.003662131,-0.26219204,-0.45290807,-0.30084348,-0.50798905,-0.16082619,2.8910813,0.06771058,1.9815248,0.6705157,0.25230065,-0.13986021,0.4950316,-0.20728642,0.03392568,-0.008724025,0.024077885,0.12123997,-0.05923568,-0.23498516,-0.9171826,0.8372165,-0.044216167,-0.78825104,-0.07261596,13.161439,17.108757,-0.13815124,-0.006580084,10.35441,-0.035008553
Pavetta_crassipes,0.015670642,-1.4533821,0.15500574,-0.31411454,-0.009594636,0.14876148,-0.10103821,0.046272725,0.06070083,0.046578802,0.022992594,-0.15168226,-1.0564007,12.760288,-0.2729533,15.658565,0.055018898,13.944656,0.45894095,0.10445669,6.606197,0.02812579,10.688721,-0.0035828236,-0.26222894,-0.4528654,-0.30124792,-0.50681406,-0.16085736,2.885917,0.06753718,1.9790298,0.68101835,0.25224546,-0.14008182,0.4951398,-0.2073,0.033851206,-0.008695407,0.02413327,0.12113125,-0.05925908,-0.2348181,-0.91696507,0.83750975,-0.044024725,-0.7883882,-0.07260989,13.168212,17.107107,-0.13848424,-0.0069113416,10.361705,-0.03504598
Pavetta_corymbosa,0.015651848,-1.453031,0.15506689,-0.3144955,-0.009590219,0.14876793,-0.10115338,0.046207055,0.060635388,0.046637032,0.023360383,-0.15162519,-1.0566593,12.76622,-0.27295697,15.655089,0.055106286,13.954221,0.45870966,0.1048999,6.611442,0.028312314,10.689968,-0.0034991081,-0.26195166,-0.45299768,-0.30137965,-0.5075517,-0.16081053,2.8870819,0.06780598,1.9815123,0.6797016,0.25228474,-0.13984403,0.49527866,-0.20728141,0.033902638,-0.008679902,0.024039095,0.12106357,-0.059286136,-0.23494023,-0.9173926,0.8376534,-0.044211525,-0.78829783,-0.072638005,13.166268,17.110031,-0.13831252,-0.0060890387,10.357565,-0.035016548
Pavetta_schumanniana,0.015651556,-1.4539199,0.15508938,-0.31436247,-0.009570479,0.14874253,-0.10094671,0.04620978,0.06055285,0.04653046,0.023400242,-0.15212522,-1.0570744,12.761898,-0.27303064,15.662889,0.05512688,13.947726,0.45922512,0.10500385,6.6108494,0.028277462,10.695514,-0.0035304136,-0.2616811,-0.45271716,-0.30188152,-0.5083067,-0.16096379,2.886277,0.06797117,1.9882874,0.6735716,0.25224313,-0.1398477,0.49557778,-0.2074351,0.034477044,-0.00840953,0.024070656,0.12120705,-0.05923077,-0.23517853,-0.91730165,0.83788455,-0.043865986,-0.78886396,-0.07290525,13.163018,17.105707,-0.13814889,-0.007078507,10.359332,-0.035039578
Pavetta_indica,0.015653653,-1.4539504,0.15504746,-0.31429252,-0.009570293,0.14872405,-0.10095635,0.046209183,0.060545582,0.046538025,0.023431743,-0.152093,-1.0570843,12.762486,-0.27304226,15.662434,0.055102114,13.947725,0.45916983,0.10514035,6.610144,0.028317383,10.696949,-0.0035206873,-0.26163834,-0.45280772,-0.30182067,-0.5080986,-0.16089556,2.8860483,0.0679181,1.9874959,0.6742002,0.25226387,-0.13980055,0.4956059,-0.20743734,0.034436546,-0.008416691,0.02402241,0.12123068,-0.05923161,-0.23517612,-0.91728103,0.8379819,-0.04389662,-0.7888931,-0.072935075,13.162406,17.106234,-0.13815013,-0.006919026,10.358148,-0.035040796
Oxyanthus_speciosus,0.015825463,-1.4394052,0.15291218,-0.31439418,-0.009588315,0.1479346,-0.10141112,0.04579742,0.059846446,0.046503063,0.024307495,-0.14794263,-1.0482411,12.804397,-0.27256724,15.6027565,0.055258386,13.873406,0.45659062,0.10642208,6.4821825,0.03043586,10.693367,-0.00041194205,-0.26023635,-0.4535604,-0.29910317,-0.49155426,-0.16115569,2.8544748,0.07319225,1.9337533,0.7882658,0.25076044,-0.13902533,0.4928492,-0.20656675,0.04188473,-0.0058637913,0.024358023,0.12002876,-0.058740996,-0.23135626,-0.9100517,0.8345908,-0.044972673,-0.7842864,-0.07138509,13.051709,16.932123,-0.13740279,0.009474043,10.214122,-0.035292972
Sherbournia_zenkeri,0.015809808,-1.4367156,0.15280157,-0.31373894,-0.009605404,0.14767775,-0.10157618,0.045728818,0.05990608,0.046048336,0.024283724,-0.14782883,-1.0473206,12.787256,-0.2723274,15.619452,0.055143487,13.855734,0.45700547,0.10716677,6.478655,0.03166488,10.6975155,-0.00068892946,-0.25997832,-0.454127,-0.29944277,-0.48990357,-0.1606046,2.855619,0.0728894,1.947575,0.7987797,0.25086173,-0.13902612,0.4933303,-0.2064961,0.042299163,-0.0060419766,0.024675392,0.120109186,-0.058840945,-0.23150024,-0.9107608,0.833979,-0.044529896,-0.78325444,-0.07145976,13.041041,16.944996,-0.13701403,0.03649879,10.210164,-0.03538234
Atractocarpus_ngoyensis,0.015701253,-1.4655634,0.1566187,-0.31647095,-0.009717232,0.14763083,-0.10040668,0.047353305,0.061082598,0.046352614,0.02278284,-0.15397605,-1.0638638,12.765183,-0.274512,15.756535,0.055455875,13.982528,0.45863903,0.10186114,6.645987,0.027168805,10.691751,-0.0059602614,-0.26414135,-0.4544254,-0.30136093,-0.5197524,-0.16131431,2.8946676,0.06433497,1.9728894,0.5678759,0.25383127,-0.1410556,0.49662477,-0.20771259,0.030450054,-0.009711479,0.021142725,0.122409776,-0.05944786,-0.23636352,-0.9206172,0.8407737,-0.045401033,-0.79211444,-0.07319911,13.232705,17.301685,-0.1381742,-0.0066879755,10.443758,-0.034827705
Catunaregam_spinosa,0.015685037,-1.4658852,0.15663499,-0.3165942,-0.009718353,0.14768346,-0.10042171,0.04730622,0.060970973,0.04639721,0.02276533,-0.1537482,-1.0641152,12.77406,-0.2745389,15.763905,0.055540964,13.9810505,0.4588607,0.1015384,6.64985,0.0269408,10.691031,-0.006203472,-0.26400065,-0.45413923,-0.30178383,-0.52018625,-0.1613508,2.89288,0.06452487,1.9825553,0.5718803,0.25366,-0.14102717,0.49677235,-0.20774591,0.030170955,-0.009743299,0.02114473,0.12229156,-0.059445743,-0.2366745,-0.92099404,0.84088594,-0.045302834,-0.7919902,-0.073240325,13.233355,17.303436,-0.13819598,-0.006832344,10.44278,-0.034881864
Catunaregam_nilotica,0.015683925,-1.4658463,0.15657496,-0.31659147,-0.0097159995,0.14773667,-0.100416176,0.047348235,0.060994618,0.046426844,0.022763431,-0.15357086,-1.0643215,12.775009,-0.2745135,15.764781,0.05553993,13.981,0.458858,0.10161624,6.652626,0.027168708,10.690276,-0.006180784,-0.2641869,-0.45411482,-0.30173436,-0.5208075,-0.16118017,2.8929985,0.06451547,1.9801497,0.5739417,0.25370687,-0.14099017,0.49680385,-0.20777212,0.030286493,-0.009797925,0.021265,0.12226221,-0.059412386,-0.23662886,-0.9211075,0.8407753,-0.04539111,-0.79201025,-0.07330368,13.232071,17.307383,-0.1381231,-0.0063295662,10.443111,-0.03487819
Duperrea_pavettifolia,0.01569184,-1.4652215,0.15650506,-0.31636077,-0.009708637,0.1477027,-0.10053476,0.047261912,0.06103541,0.046355974,0.022775395,-0.15390815,-1.0640067,12.76926,-0.27457538,15.763401,0.055533487,13.975219,0.45863074,0.10142886,6.646902,0.027237168,10.68991,-0.006011226,-0.26411256,-0.4541168,-0.30148193,-0.51911354,-0.16138823,2.890212,0.06435057,1.9796159,0.5750587,0.25364545,-0.14136526,0.49653557,-0.20756382,0.031053476,-0.009686404,0.021217426,0.12217074,-0.059405804,-0.23644657,-0.92047936,0.8401711,-0.04524538,-0.79142237,-0.073233984,13.227098,17.292652,-0.13804276,-0.006553239,10.43729,-0.034799047
Vidalasia_tonkinensis,0.015694285,-1.4658905,0.15662514,-0.31661537,-0.009709819,0.1475738,-0.10041965,0.047305312,0.06106689,0.04638448,0.022759091,-0.15417136,-1.0643514,12.764975,-0.27457052,15.762683,0.055533893,13.977275,0.45841193,0.101397485,6.649449,0.02720701,10.695478,-0.0061267517,-0.2642045,-0.45406535,-0.30131444,-0.5198309,-0.16154952,2.8931692,0.06417801,1.9758371,0.56982,0.2536078,-0.14137389,0.4966819,-0.20764998,0.030696843,-0.009674773,0.021123426,0.122249685,-0.0594428,-0.23651825,-0.92052317,0.84053445,-0.04529509,-0.7914678,-0.073177926,13.230481,17.298431,-0.13806641,-0.0069855233,10.445436,-0.03472959
Aidia_cochinchinensis,0.015708404,-1.465788,0.15660281,-0.3167849,-0.009730204,0.14774375,-0.1005144,0.047281925,0.061081342,0.04639706,0.022891734,-0.15388073,-1.0637571,12.764038,-0.27470398,15.762066,0.055442307,13.978178,0.4587196,0.101906285,6.6563134,0.027377693,10.694132,-0.005849869,-0.26421994,-0.45404136,-0.3012942,-0.51963454,-0.16153742,2.8948853,0.06430289,1.9832575,0.57958835,0.25370356,-0.14128599,0.49689695,-0.20778619,0.030717365,-0.009718319,0.02122588,0.12242568,-0.05936818,-0.23632668,-0.9205545,0.8405632,-0.045458425,-0.7922361,-0.07316567,13.239595,17.304121,-0.13819477,-0.00673311,10.437091,-0.034822084
Aidia_pycnantha,0.015702395,-1.4647194,0.15657341,-0.31667167,-0.009732734,0.1477203,-0.10051449,0.04730002,0.061078794,0.046388082,0.022808487,-0.15388507,-1.0636297,12.75999,-0.27469444,15.756815,0.055412337,13.975903,0.45876306,0.101874255,6.655036,0.027422044,10.689605,-0.0058250544,-0.26436594,-0.4539556,-0.30106422,-0.5196544,-0.16158944,2.8922663,0.06432244,1.9823797,0.5791378,0.25376275,-0.14119393,0.49684095,-0.20777081,0.03070504,-0.009676623,0.021358015,0.12243725,-0.059328165,-0.23625995,-0.9204228,0.8404715,-0.045540944,-0.7922636,-0.0731149,13.24022,17.304203,-0.13809134,-0.0066017546,10.433447,-0.03484148
Aidia_canthioides,0.015710434,-1.4657303,0.15660356,-0.31682453,-0.009736148,0.1477324,-0.100448035,0.047279257,0.061030097,0.046422888,0.02283682,-0.15400098,-1.063844,12.763483,-0.27471754,15.759851,0.05542195,13.979915,0.45859486,0.1018326,6.6549435,0.027498918,10.689097,-0.0058479565,-0.26430583,-0.45393938,-0.30111694,-0.5196096,-0.16165666,2.890809,0.06422225,1.9838864,0.58093816,0.2537873,-0.14126296,0.4968513,-0.20774092,0.030620938,-0.009663017,0.021304507,0.1224335,-0.059379425,-0.23626912,-0.9203681,0.8404374,-0.045525443,-0.79216397,-0.07311673,13.23882,17.300636,-0.13820899,-0.0070153396,10.437626,-0.034839258
Hyperacanthus_poivrei,0.015717298,-1.4650903,0.15660009,-0.31654787,-0.009709666,0.14776182,-0.10017585,0.04733891,0.061007563,0.046434917,0.022730509,-0.15353417,-1.0639038,12.767088,-0.27455887,15.755246,0.055551343,13.976553,0.45854002,0.10182769,6.648799,0.02775292,10.690637,-0.005773754,-0.2639562,-0.453774,-0.30092084,-0.520277,-0.16159777,2.893907,0.064635925,1.9818285,0.57631296,0.25376475,-0.14110586,0.496908,-0.20767766,0.030678023,-0.009705575,0.021401787,0.1222828,-0.059419334,-0.2362202,-0.92054987,0.8403447,-0.04559296,-0.7920273,-0.07307746,13.235748,17.288286,-0.13798358,-0.006950994,10.441937,-0.034810737
Aoranthe_cladantha,0.015708778,-1.464401,0.15655184,-0.31634024,-0.009712896,0.1477175,-0.10041844,0.047388475,0.06106749,0.04642386,0.022788966,-0.15370487,-1.0638142,12.764417,-0.27453297,15.756233,0.055567842,13.978114,0.45863536,0.101723485,6.6568475,0.027500916,10.688281,-0.0060243984,-0.26413232,-0.45387962,-0.30090865,-0.5198112,-0.16140524,2.896899,0.06458342,1.9772092,0.57849604,0.25367776,-0.14132097,0.49659345,-0.2076427,0.030722372,-0.009817309,0.021325186,0.12227216,-0.059437055,-0.23627071,-0.9205427,0.84043586,-0.045462366,-0.79174733,-0.073179744,13.229405,17.301304,-0.13814725,-0.006831883,10.437291,-0.034844436
Massularia_acuminata,0.015697537,-1.4641652,0.15645409,-0.31643274,-0.009716461,0.14761573,-0.10042661,0.04722889,0.06096798,0.046409864,0.022930875,-0.15373829,-1.0639213,12.767652,-0.27456152,15.767769,0.055525195,13.96971,0.4588231,0.10136523,6.6595135,0.027487883,10.695927,-0.0059872493,-0.26395378,-0.4539987,-0.30107114,-0.52029574,-0.16151437,2.8889086,0.06471819,1.981073,0.5897952,0.25381413,-0.14123884,0.49711087,-0.20772633,0.030934859,-0.009616606,0.02149776,0.12225493,-0.059421264,-0.23639911,-0.9205436,0.8405994,-0.045281418,-0.79160756,-0.0733164,13.230245,17.301043,-0.13802402,-0.006765283,10.44065,-0.03484157
Euclinia_squamifera,0.015702093,-1.4633857,0.15630129,-0.31607303,-0.009725571,0.14748085,-0.10054593,0.047221813,0.06114371,0.046391264,0.022854336,-0.15430835,-1.0637834,12.7608,-0.27441177,15.758333,0.055362422,13.967095,0.45822713,0.10161865,6.647763,0.027517928,10.694901,-0.0060149734,-0.2641037,-0.4540178,-0.30109763,-0.5178907,-0.16145155,2.883213,0.06389539,1.9805212,0.57988256,0.25339085,-0.14107148,0.49633297,-0.20758986,0.031015208,-0.009625923,0.021190228,0.12215392,-0.059348274,-0.23608768,-0.91980475,0.8404204,-0.045352254,-0.7911198,-0.07316762,13.231685,17.290346,-0.13806008,-0.006832395,10.429142,-0.034773663
Randia_armata,0.015705287,-1.464111,0.1564961,-0.31613788,-0.009719034,0.14749804,-0.10036315,0.04731359,0.061078254,0.046317324,0.022789812,-0.1541302,-1.0634671,12.7605915,-0.27449846,15.757931,0.055431373,13.966797,0.4581012,0.10156208,6.6466227,0.027999967,10.693691,-0.005938766,-0.2639186,-0.45394385,-0.30080953,-0.5190937,-0.16144559,2.8869033,0.06429739,1.9793348,0.5834641,0.25349987,-0.1411564,0.49664578,-0.20758815,0.030674465,-0.009618586,0.02135875,0.12208288,-0.05944298,-0.2360616,-0.91998726,0.84013176,-0.045251824,-0.79116046,-0.0730612,13.225469,17.295372,-0.13800283,-0.006340786,10.437581,-0.034736756
Rothmannia_longiflora,0.015689129,-1.4618158,0.15625697,-0.31604597,-0.009709063,0.1476078,-0.100590624,0.04705228,0.06102364,0.046311103,0.022776783,-0.15491006,-1.0628284,12.751291,-0.27433413,15.75896,0.05527897,13.961889,0.45848426,0.10207641,6.640186,0.027186012,10.693533,-0.005770732,-0.26372325,-0.45397025,-0.3010709,-0.51599574,-0.16107608,2.89477,0.064641535,1.9776056,0.5980492,0.2535609,-0.14121132,0.4963288,-0.20775838,0.03164323,-0.009517746,0.021437744,0.12220407,-0.059384428,-0.23588875,-0.91941583,0.83984554,-0.044972938,-0.79077727,-0.07290764,13.214013,17.274273,-0.13790682,-0.0058057336,10.418616,-0.03482909
Rothmannia_urcelliformis,0.015699225,-1.4618031,0.1563316,-0.31626436,-0.009714039,0.14760636,-0.100615904,0.047027145,0.061011817,0.046302356,0.022764856,-0.15498297,-1.0629401,12.756277,-0.27427623,15.756614,0.055310518,13.964878,0.45833933,0.102083884,6.640325,0.027133156,10.691486,-0.005745091,-0.26376364,-0.45402578,-0.30102035,-0.51581144,-0.16115154,2.8896332,0.06470789,1.9800935,0.598718,0.2534948,-0.14124668,0.49615902,-0.20770091,0.03155071,-0.009488148,0.021551494,0.12217374,-0.059399825,-0.2358637,-0.9193945,0.8398265,-0.045014683,-0.7907665,-0.072834134,13.213231,17.272886,-0.13798992,-0.0062558968,10.417274,-0.03479848
Rothmannia_engleriana,0.015696188,-1.4615259,0.15622379,-0.31598803,-0.009708584,0.1475367,-0.10054058,0.047043085,0.061019875,0.046301536,0.022813672,-0.15501393,-1.0627738,12.753784,-0.2743523,15.759447,0.055283602,13.961025,0.45836237,0.10196885,6.6382003,0.027150232,10.697391,-0.005747514,-0.2636068,-0.4540953,-0.30082133,-0.5161458,-0.16112712,2.893027,0.06466482,1.9755555,0.5977328,0.2535208,-0.14122273,0.49631092,-0.20773785,0.03170284,-0.009432246,0.021462008,0.12222832,-0.059381098,-0.23579785,-0.91926104,0.83992654,-0.04493466,-0.7907868,-0.072951436,13.2145405,17.271784,-0.137876,-0.006223314,10.418608,-0.03481154
Ridsdalea_vietnamensis,0.015684076,-1.4617596,0.15623564,-0.3159812,-0.009707178,0.14767064,-0.100608185,0.047125287,0.06102452,0.046345297,0.022733323,-0.1547911,-1.0624583,12.755918,-0.27429348,15.756632,0.055293087,13.960897,0.4582499,0.101946376,6.6364865,0.027439406,10.69368,-0.0055651227,-0.2637591,-0.45394677,-0.30067912,-0.5160075,-0.16120613,2.89309,0.06470714,1.9749973,0.6015688,0.25340098,-0.14138164,0.49618444,-0.20760626,0.031990875,-0.009423609,0.021685695,0.1221594,-0.059379883,-0.23567982,-0.9190694,0.8397031,-0.045010723,-0.79066163,-0.072935775,13.2110195,17.267384,-0.13794607,-0.006410357,10.417566,-0.03482771
Gardenia_urvillei,0.015674047,-1.4595729,0.15412246,-0.31456235,-0.009697377,0.14752032,-0.09972153,0.046348263,0.059671797,0.045926996,0.022985479,-0.1491823,-1.053939,12.796028,-0.274681,15.64582,0.054807022,13.929768,0.45655337,0.10440369,6.483874,0.029329969,10.673406,-0.0029911739,-0.2630443,-0.45484146,-0.2999744,-0.50477004,-0.1611848,2.8836148,0.067276545,1.9662014,0.6755361,0.25228688,-0.1398094,0.4946165,-0.20747499,0.03374171,-0.0077206297,0.02385409,0.121561445,-0.058906995,-0.2347584,-0.9141662,0.8364459,-0.044516742,-0.78867674,-0.07220979,13.1693735,17.09747,-0.13858129,-0.0068473034,10.337,-0.034806542
Gardenia_sokotensis,0.015673397,-1.4588969,0.1540833,-0.3145706,-0.009687463,0.1476053,-0.09975978,0.046335053,0.059653893,0.04595806,0.023217455,-0.14895512,-1.0535052,12.791883,-0.27468154,15.643704,0.054798897,13.926448,0.45659238,0.1046407,6.489383,0.029367657,10.673024,-0.002960456,-0.26296198,-0.45465323,-0.29973558,-0.5047903,-0.16098443,2.883743,0.067785,1.9663347,0.6739236,0.25226164,-0.13975738,0.49451393,-0.2075053,0.033830095,-0.007695709,0.02383063,0.12155441,-0.05886501,-0.23474191,-0.9142184,0.8363445,-0.04453298,-0.78881836,-0.07224694,13.16159,17.09966,-0.13849364,-0.006620812,10.325904,-0.0348216
Gardenia_ternifolia,0.015701491,-1.4586859,0.1541302,-0.31466764,-0.009700839,0.14745982,-0.09970817,0.046361987,0.059675217,0.045977056,0.023166724,-0.14950588,-1.0545889,12.792995,-0.2745551,15.647149,0.054762732,13.928214,0.4563166,0.10446694,6.490103,0.029387992,10.673206,-0.0031490189,-0.26289636,-0.4547922,-0.29977965,-0.50372654,-0.16104095,2.8783777,0.06733588,1.9692929,0.677928,0.25239623,-0.1397288,0.4944984,-0.20751178,0.033536073,-0.007598886,0.023722444,0.121568754,-0.058901805,-0.23467658,-0.9141957,0.83653533,-0.0445422,-0.78836805,-0.072201855,13.1626005,17.098616,-0.13846207,-0.006830192,10.329971,-0.03486087
Gardenia_annamensis,0.015708765,-1.4590054,0.15415664,-0.31484652,-0.009693615,0.147586,-0.09958251,0.046359416,0.059656233,0.045922294,0.023108022,-0.14920458,-1.054159,12.794594,-0.2745416,15.649205,0.054899897,13.9270315,0.4564116,0.104317844,6.492953,0.02943425,10.673971,-0.0031216054,-0.26286668,-0.45478016,-0.2998962,-0.5043509,-0.16125703,2.8808796,0.067444265,1.9654467,0.6745803,0.25228783,-0.13973084,0.49464315,-0.20750843,0.033577845,-0.0076609156,0.023598611,0.121570244,-0.058917187,-0.23488562,-0.9142434,0.8361403,-0.04459045,-0.78845334,-0.072212294,13.162454,17.098394,-0.13847531,-0.0070930566,10.334476,-0.034851406
Gardenia_stenophylla,0.015683053,-1.4589432,0.15395159,-0.31443766,-0.009696888,0.14749058,-0.09978473,0.046329748,0.059637412,0.045984942,0.023229329,-0.1493502,-1.0540391,12.789838,-0.27456352,15.642501,0.05477768,13.926461,0.4563026,0.10472787,6.483219,0.02955851,10.672123,-0.0030532817,-0.26310042,-0.45463863,-0.29992235,-0.50470746,-0.16092104,2.8846939,0.06745438,1.9629537,0.6773386,0.25233158,-0.1397814,0.49437472,-0.20751162,0.0339381,-0.007734375,0.023752127,0.12150426,-0.058871176,-0.2346974,-0.9140343,0.8362206,-0.0445551,-0.78821146,-0.07228328,13.159322,17.097687,-0.1384421,-0.0063235722,10.329882,-0.034814008
Gardenia_erubescens,0.015693218,-1.4594479,0.15408029,-0.31474197,-0.009704215,0.14752172,-0.099872224,0.04633103,0.059658106,0.046001744,0.023227176,-0.14963709,-1.0543926,12.794184,-0.27463076,15.649122,0.054779764,13.929697,0.45642567,0.10442759,6.491329,0.029271027,10.675823,-0.0031065696,-0.26322535,-0.45488864,-0.30000636,-0.50455534,-0.16109991,2.8796253,0.06741105,1.960411,0.6764594,0.25243264,-0.13987209,0.49447483,-0.20750865,0.03377514,-0.007646266,0.023645934,0.121547334,-0.058883127,-0.23473042,-0.9142621,0.8365395,-0.044533823,-0.7886521,-0.072303,13.166802,17.103022,-0.13855603,-0.0068556024,10.33208,-0.03484101
Gardenia_thunbergia,0.015701028,-1.4587483,0.15414806,-0.31482416,-0.009690779,0.14746982,-0.099619575,0.046376437,0.0596647,0.045931198,0.023134086,-0.14935794,-1.0539432,12.795554,-0.2744782,15.641359,0.054855507,13.929441,0.45643526,0.10466962,6.4895644,0.029413857,10.669784,-0.0029027297,-0.26280954,-0.45466146,-0.2997728,-0.50449646,-0.16114001,2.882574,0.06769386,1.9657757,0.68095046,0.25226596,-0.13962564,0.4944017,-0.20746508,0.03390824,-0.0077028247,0.02383114,0.121510684,-0.058904774,-0.2346005,-0.91357696,0.83648854,-0.044679236,-0.78873324,-0.0721164,13.163458,17.098671,-0.1385132,-0.0068518114,10.32965,-0.034830954
Schumanniophyton_magnificum,0.015777588,-1.4418982,0.15282062,-0.31354076,-0.00962431,0.14791615,-0.10064828,0.045755807,0.059459284,0.04614863,0.024000665,-0.14840971,-1.0498041,12.797646,-0.27270216,15.625276,0.055181403,13.867611,0.45609802,0.105220325,6.4658113,0.030967867,10.664868,-0.002051198,-0.26130444,-0.4534201,-0.2997853,-0.49688062,-0.16029261,2.8578935,0.07109509,1.9486765,0.7597653,0.2503095,-0.1390463,0.49260512,-0.20693682,0.039564367,-0.0062921504,0.0246192,0.12054365,-0.058792904,-0.23264572,-0.9118613,0.83286726,-0.04442558,-0.7834783,-0.07211589,13.057471,16.951483,-0.13744098,-0.002775392,10.237828,-0.035205986
Amaioua_glomerulata,0.015861476,-1.4315672,0.15249507,-0.31392416,-0.009552807,0.14769542,-0.10051694,0.045845762,0.059374314,0.04606244,0.025021296,-0.1463297,-1.0456567,12.786131,-0.27254605,15.588188,0.05558635,13.877912,0.45631027,0.10859887,6.441359,0.033288117,10.676583,-0.0006875858,-0.25953946,-0.45326746,-0.29763308,-0.49256557,-0.15841535,2.861565,0.07456186,1.9171757,0.7711076,0.251388,-0.13815711,0.49212793,-0.20721833,0.040830407,-0.0056060883,0.024742818,0.120650224,-0.058824133,-0.2313578,-0.91147184,0.83170915,-0.044986118,-0.78141314,-0.07159831,12.960879,16.885685,-0.13611326,0.029676203,10.187446,-0.035553668
Alibertia_edulis,0.015829375,-1.4321826,0.15281399,-0.3143526,-0.009570007,0.14768471,-0.10047121,0.04600646,0.05952939,0.04602203,0.024852384,-0.14634553,-1.0455983,12.792418,-0.27274668,15.587198,0.05571674,13.879044,0.45619076,0.10743732,6.460277,0.032616567,10.688229,-0.0004212359,-0.25930628,-0.4532242,-0.29752415,-0.49242845,-0.15907528,2.85065,0.074324965,1.922393,0.7724622,0.251424,-0.13803995,0.4926882,-0.20706248,0.03979094,-0.0055577583,0.024538836,0.12036479,-0.05881846,-0.23118088,-0.91151327,0.8316287,-0.045052122,-0.78201246,-0.07134827,12.98203,16.886621,-0.1358726,0.033532385,10.197331,-0.035330646
Cordiera_triflora,0.015877806,-1.4312314,0.15282218,-0.31460124,-0.009540633,0.14782451,-0.10033619,0.04576261,0.059358977,0.046000745,0.02494208,-0.14570367,-1.0465024,12.797532,-0.27251294,15.585714,0.055814695,13.881476,0.45660272,0.10795557,6.4594765,0.032294765,10.686353,-0.000883111,-0.25915644,-0.45319456,-0.29830727,-0.4928026,-0.15900171,2.8579688,0.07493992,1.9254191,0.78174293,0.25140244,-0.13774349,0.4926474,-0.2072456,0.039811663,-0.005608421,0.02442489,0.12036753,-0.0588302,-0.23186347,-0.91177696,0.8320361,-0.044850163,-0.7816634,-0.07135641,12.984241,16.897387,-0.13597074,0.03388143,10.19265,-0.035443246
Coffea_tricalysioides,0.015961085,-1.423597,0.15218651,-0.31460506,-0.009596793,0.14769104,-0.10118734,0.045364186,0.05951585,0.046205662,0.025189271,-0.1463051,-1.0473629,12.787457,-0.27142763,15.566006,0.0555199,13.841847,0.45633104,0.10838795,6.438451,0.032120507,10.632356,0.00477142,-0.25948408,-0.4529721,-0.2979039,-0.49729207,-0.15946089,2.8516006,0.07626427,1.9345486,0.8205901,0.24997137,-0.13755001,0.4914799,-0.20745628,0.044237267,-0.005426783,0.026004199,0.1199618,-0.058492478,-0.23035622,-0.91134435,0.83176696,-0.0462011,-0.78184074,-0.070830435,12.976573,16.862097,-0.13550876,0.048157934,10.15865,-0.03532611
Coffea_canephora,0.015927155,-1.4238865,0.15229431,-0.31433702,-0.009615719,0.14765263,-0.10153569,0.045389768,0.05959285,0.046078984,0.025308205,-0.14688294,-1.0465578,12.778754,-0.27184576,15.567088,0.0554,13.850221,0.45672244,0.1081827,6.4389763,0.032388143,10.624757,0.020837214,-0.25957027,-0.4535446,-0.29778355,-0.49696553,-0.15942231,2.851256,0.07603788,1.939521,0.81507576,0.25030655,-0.1375795,0.49155077,-0.20756994,0.044557504,-0.005188602,0.026456395,0.12004456,-0.058589485,-0.23001447,-0.9111804,0.8319129,-0.046021253,-0.7827263,-0.0707814,12.984568,16.881218,-0.13568187,0.036715273,10.151278,-0.035329595
