"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t8",0.071120892060571,-0.064390004043756,0.1014092103935,-0.0698606598095084,0.176545426599109,0.0195692323332322,-0.0122561470689234,-0.0115976336248812,-0.00498244620850719,0.0086325959082108,-0.0839534748931651,-0.0199638760231766,-0.000614248516859468,3.09564810464633e-05,0.000487764359636122,-0.00066577881675704,0.000484354624090092,-0.00236369222989395,0.00266052944038217,0.000390813341873839,-0.00127877048663231,0.0055394636175001,-0.644081116747194,-0.00778695249534145,0.00451105806338701,-0.00129771849883788,-8.52924927116638e-07,-1.6707054067748e-05,0.079983678872271,-5.94833969407016e-16,0.707106781186548,0.000460695010811103,9.14287648290725e-06,0.0110958118937523,4.44565744196074e-06,7.6754961032848e-05,0.0629381139803152,0.000751863128925948,4.1319865310198e-13,0.00205801419997462,4.3305931254619e-05,-0.000600114993146297,-0.000615842878287682,7.51849283869162e-12,0.000519188566830249,0.000300167760816244,0.00029939455634875,0.00623135073278184,-1.09639015107626e-05,-0.000117455021658699,4.26684132355556e-05,-3.72098185597025e-16,5.04732367833495e-17,2.19698732912604e-05,-3.24812940765296e-06,-1.93407719611765e-17,-0.000502168590620795,-7.30259829415935e-18,-9.11337631892801e-13,0.000242830099628008,-9.8879238130678e-17,-4.87890977618477e-17,4.23778887244862e-19,2.89821832988456e-17,-2.42888277851433e-16,-1.25689103957258e-05,-1.65908953242422e-14,6.83018816224163e-06,1.67482607375227e-05,-1.24040947682884e-05,8.50428264973769e-17,-1.18405252463309e-16,-1.73472347597681e-17,5.55921910342072e-17,-1.74453182085742e-05,5.57326455853993e-06,-1.38164162714184e-05,8.73703967243984e-17,-1.80423030835549e-17,1.36536712952132e-17,6.93889390390723e-17,-1.3864472545381e-18,-4.38017677684144e-16,4.70719833692637e-06,-1.9819215713035e-16,1.0439189972741e-16,2.22261445359528e-17,-1.86712882367967e-16,-2.51534904016637e-17,2.54687712447383e-17,1.71221189468778e-16,1.73472347597681e-18
"t14",0.0740318742332872,-0.0673717549653939,0.109283467960107,-0.0782222686259291,0.208130279355637,0.0235435345677471,-0.0161662227303379,-0.0154858739599017,-0.0119702729938777,0.0222429739171494,-0.281683865070973,-0.111860134004761,-0.00369420309658298,-0.000187232649527226,-0.00258307870606555,0.00105144847317236,-0.000373334688593275,0.00119093632154265,-0.000793498068346897,-8.37811165332186e-05,0.000168904284109938,-0.000707666718095405,0.0676740821554109,0.000250202106099943,-0.000127438089428812,2.73563207543075e-05,1.12520856521137e-08,4.45903592313779e-08,-8.56498065735501e-05,-1.84351638772215e-15,-1.09195980349863e-15,-0.000151866019046308,-5.09813717435585e-06,-0.00637415699638023,-4.4642455678855e-06,-0.000187680346212004,-0.905182291951436,-0.0156077056153389,4.93078441266268e-13,0.00231134857530562,4.56494536264797e-05,-0.000595538684410283,-0.00061034694248968,6.85836334027903e-12,0.000456208026111572,0.000255504594536585,0.000251262532275723,0.0050964615742971,-8.95655300432242e-06,-9.51594132973903e-05,3.30146396353496e-05,-2.38524477946811e-17,-1.19485307717444e-16,1.60691008962361e-05,-2.31545517689804e-06,1.60821348356707e-17,-0.0044833783744783,-3.00146175429892e-17,-7.80331511877777e-12,0.000165047863149123,-1.29236898960272e-16,1.10805462028019e-16,8.23511270576159e-17,-1.10333861722203e-16,7.90791350098396e-17,-8.36101333240421e-06,-1.10020499655139e-14,4.51444223960123e-06,1.10398686305692e-05,-8.17357831252893e-06,-7.98848439135983e-17,-2.2324621806647e-16,4.68375338513738e-17,1.1093636301137e-16,-1.14171029657495e-05,3.64721654559012e-06,-9.00422114950096e-06,-5.23317719832495e-18,2.59213585518502e-17,-1.70251494602711e-17,-1.04083408558608e-16,-1.1725453453738e-16,1.95590071916385e-16,3.04841260929598e-06,1.16443313324943e-16,4.89883914088909e-17,-1.95806912350882e-16,1.39540173891141e-16,7.97972798949331e-17,2.19631603730676e-17,4.51913860065116e-17,1.20563281580388e-16
"t38",0.0753129948290135,-0.0686813615428553,0.112703438627074,-0.0818052642998172,0.221442198606711,0.0252084111773021,-0.0177640110067278,-0.017069974767738,-0.0145630334996645,0.0272585450430286,-0.35303380988817,-0.144167052522504,-0.00477422669352512,-0.00025906297313184,-0.00358992665992075,0.00157673582613306,-0.000614591152796511,0.00212286552883119,-0.00160502776140471,-0.000186562786374397,0.000442911305503804,-0.00187848506643515,0.193419188690716,0.00121272525434496,-0.000659248863026493,0.000164997103595868,8.81502284985625e-08,9.96936411040358e-07,-0.00393035906684992,7.7012235564361e-16,8.32052270645796e-16,0.000114297620547687,2.94778317688254e-06,0.00363365121589854,1.99087231817895e-06,6.25461317366285e-05,0.234901885653203,0.00397373546950366,-3.47665059088119e-15,2.69209797640379e-05,1.52464685393297e-06,-3.36566539031776e-05,-3.48174358671268e-05,6.41971946248806e-13,5.1210706045831e-05,3.30516654652342e-05,3.45211422387106e-05,0.000778308856221249,-1.37426776995514e-06,-1.50898108851223e-05,6.23904391451699e-06,-4.72928987638177e-16,-2.89963491461332e-16,3.67759817223746e-06,-5.60672382070304e-07,-6.08207597470018e-16,0.818612514746681,5.65391642259079e-15,-4.87038766514667e-10,7.77081995564297e-05,-1.03042574473022e-15,3.55618312575245e-16,-4.77586508959767e-16,1.19271724827604e-16,-2.47938885608796e-16,-3.52728175428166e-06,-4.47645392975815e-15,1.94377960866454e-06,4.80899762016012e-06,-3.56604478149859e-06,1.75806797132739e-16,-6.82345803108048e-17,-5.55111512312578e-17,4.0551368564779e-16,-5.17554521548581e-06,1.65397371658935e-06,-4.21294472832369e-06,5.90518451087098e-17,8.77455261552055e-17,-1.70661700321103e-16,-3.12250225675825e-17,6.3268812607329e-17,-1.90385901488455e-16,1.54826403741225e-06,2.02962646689286e-16,5.08761604262409e-17,8.80914265144472e-18,-2.68309985319232e-16,5.00901403688303e-17,-6.34136402785493e-17,6.86008444976489e-17,-1.13190706807487e-16
"t39",0.0753382983971731,-0.0687072014044337,0.112770543667202,-0.0818751059884337,0.221699630712344,0.0252405151479434,-0.0177944699635601,-0.0171001317356329,-0.0146104698326674,0.027350059334441,-0.354325027903675,-0.14474596942032,-0.00479356159634285,-0.000260320298058061,-0.00360752614186433,0.00158571227239057,-0.000618612582520054,0.00213810704428925,-0.00161795152449121,-0.000188170909877099,0.000447089058552153,-0.00189630535287457,0.195313971976946,0.00122649480259005,-0.00066682209137312,0.000166938455378626,8.9220667968265e-08,1.00982756326591e-06,-0.00398200799599356,8.14229055273036e-16,-2.24884329910543e-16,0.000116775482245199,3.01645918678146e-06,0.00371863742875547,2.04067837089508e-06,6.42370459456403e-05,0.241662987992689,0.00408863612008682,-3.76065339747104e-15,2.8067295835895e-05,1.59305012152307e-06,-3.52631080723754e-05,-3.64818048081044e-05,6.76813082952372e-13,5.41558002589249e-05,3.50942207240912e-05,3.67350640403709e-05,0.00083226198021046,-1.46990783539468e-06,-1.61705289611022e-05,6.78751858292626e-06,-4.88975179790962e-16,7.10781327816824e-16,4.19519971582192e-06,-6.85730737883666e-07,-4.79396527468041e-18,-0.406111362986844,-4.68172677490694e-15,-0.707106780937384,4.6224038016819e-05,8.90953977261688e-15,-1.34918118344096e-15,3.12426351557277e-15,4.26832090321851e-16,-5.79244385033459e-16,-3.08017636672746e-06,-2.47718512369488e-15,1.75134267976079e-06,4.37883148669176e-06,-3.25107120215671e-06,2.70004143619019e-16,3.51732197618079e-16,-6.55725473919233e-16,6.08233207220916e-16,-4.82332962002842e-06,1.54167268465785e-06,-3.97251526845413e-06,-2.0400822042197e-16,-1.44517926090064e-16,1.03082557380327e-16,1.04083408558608e-16,4.02213484591854e-16,-1.87783816274489e-16,1.48800939899808e-06,-1.25767452008319e-16,-1.61416873621593e-16,-5.6920614055489e-17,5.52578276202706e-17,7.80625564189563e-18,5.75880686161035e-17,1.29067318496689e-16,2.02095284951298e-16
"t73",0.0753382983971026,-0.0687072014043617,0.112770543667015,-0.0818751059882392,0.221699630711628,0.025240515147854,-0.0177944699634754,-0.017100131735549,-0.0146104698325356,0.0273500593341868,-0.354325027900089,-0.144745969418713,-0.00479356159628917,-0.000260320298054658,-0.00360752614181542,0.00158571227236556,-0.000618612582508839,0.00213810704424709,-0.00161795152445543,-0.000188170909872575,0.000447089058540614,-0.00189630535282542,0.195313971971716,0.00122649480255212,-0.000666822091352373,0.000166938455373337,8.92206678711205e-08,1.00982756326765e-06,-0.00398200799585133,1.26296000567405e-16,1.4698700806603e-16,0.000116775482238243,3.01645918665572e-06,0.00371863742852349,2.04067836991496e-06,6.42370459411729e-05,0.241662987974359,0.00408863611977532,-3.45745861159864e-15,2.8067295833063e-05,1.59305012129712e-06,-3.52631080677659e-05,-3.64818048037663e-05,6.75945404364495e-13,5.41558002512808e-05,3.5094220718096e-05,3.67350640352461e-05,0.000832261980069959,-1.46990783494061e-06,-1.61705289591396e-05,6.78751858096659e-06,7.94286511562881e-16,-3.07779315254032e-16,4.19519971466719e-06,-6.85730736539256e-07,5.21464332613617e-16,-0.406111362136851,-9.4346868586244e-16,0.70710678143571,4.6224038296315e-05,-7.9805953512313e-15,8.23776810654486e-16,-2.65188101353702e-15,-4.13484281285859e-16,7.22188225662108e-16,-3.08017636671564e-06,-6.0880120389406e-15,1.75134268093737e-06,4.37883148783754e-06,-3.25107120308847e-06,-5.27366534825828e-16,-3.37527196601651e-16,4.63171168085807e-16,-1.11078724496591e-15,-4.8233296208448e-06,1.54167268514693e-06,-3.97251526943062e-06,1.3165936781865e-16,1.736402331836e-16,5.42943061176135e-17,-6.93889390390723e-18,-3.36776987474474e-16,5.85469173142172e-17,1.48800939932768e-06,-3.74483430376493e-16,4.38869959008576e-17,-4.17092575755174e-16,7.33640468048658e-17,3.55618312575245e-17,1.37320938303677e-17,-3.65716634802123e-17,-1.13624387676481e-16
"t19",0.0713644523541471,-0.0646238940151705,0.101786679095155,-0.069918623931052,0.174934074963212,0.0192721302229246,-0.0115163192138585,-0.0107992785579437,0.00421778281984314,-0.0118507299472886,0.375738538560194,-0.308145800845649,-0.0601372952770082,-0.000903539807248401,-0.011785612550672,0.00294536704474413,-0.000836484100709669,0.002380944496044,-0.00136540466971748,-0.000127224919506071,0.00018791911724503,-0.000762329248057726,0.0571224057309763,-0.000587172852849522,0.000383566379925281,-0.000134200717064559,-1.06464797065137e-07,-2.45583778424666e-06,0.00676540702274973,8.82269517860079e-17,5.12093620143364e-16,0.000128765843729426,2.4738009114006e-06,0.00299459515897281,1.12833409683828e-06,1.66437973759133e-05,0.00263715850269158,-3.18926325478634e-05,5.12516654282912e-15,-0.000177013812557034,-7.99286527231307e-06,0.000203285079959197,0.000211335271363397,-4.04309769668354e-12,-0.000744696307975239,-0.000839758328313563,-0.00133225579216984,-0.830704180203889,-0.00632921398544626,-0.00180138072037672,0.000113803359885855,-1.30949938392799e-15,4.18963641058989e-16,3.25133317852854e-05,-4.10413356335525e-06,8.90169721136113e-17,-0.000133861452100378,-4.81588617278829e-16,-2.3801747391769e-13,0.000249094057821919,-2.16840434497101e-16,1.59377719355369e-16,-9.80193029962232e-17,9.92252220748017e-16,1.83840119900986e-16,-1.1943970640878e-05,-1.48804579769291e-14,6.35573326934822e-06,1.54490239117639e-05,-1.14293738726447e-05,1.540423093667e-16,-1.3638573558233e-16,-7.28583859910259e-17,1.83714742546711e-18,-1.57224239118319e-05,5.02189715930628e-06,-1.22775315842577e-05,-3.40420931439362e-17,1.54077004517922e-16,9.48227662777414e-18,1.2490009027033e-16,-3.30875216308548e-16,1.61762964134837e-16,4.07625955983759e-06,-2.11419423634673e-16,-2.6630497953817e-16,-3.04660810468427e-16,2.34865223592808e-16,2.21177243187043e-17,3.2992497061367e-16,1.49244516083282e-16,2.08166817117217e-16
"t47",0.0717370699836028,-0.0650021213068983,0.102734693559159,-0.0708585104736449,0.178161442235391,0.0196627478578725,-0.0118341876373923,-0.0111068152073763,0.00444817917584609,-0.012519752173896,0.399037296643578,-0.329331779318661,-0.0643111405532943,-0.000980401161442918,-0.0127997317436006,0.00324642396493335,-0.000937236098302735,0.0027016825506883,-0.00157728729572829,-0.000148739581641334,0.000223612876774246,-0.000908213551893869,0.0685256676618877,-0.000730371710270138,0.000478649421005329,-0.000168607616392026,-1.35015208898442e-07,-3.17737654142308e-06,0.00880114401465313,1.88095524399079e-16,-1.80482102167072e-16,0.000222171266283805,4.58702077941333e-06,0.00557663877392569,2.28067021237378e-06,3.78296992534495e-05,0.00675875758303066,-8.25545455862588e-05,3.36162059661467e-13,0.0017743334010163,3.9498509741416e-05,-0.000593483852751174,-0.000610383229329732,5.93717383185075e-12,0.000786651078666497,0.000647539695553586,0.000877763578617485,0.393514449791321,0.00294811095362962,0.000740804951666866,-1.60353996100827e-05,9.5062846483529e-16,-3.755032853228e-16,4.32883419383359e-06,-1.00367111214965e-06,-4.16274611662655e-16,-5.31251781995118e-05,2.40332088746252e-16,-1.01328655559988e-13,0.000108743167039002,2.08513761812412e-15,5.55393404877425e-15,-1.49992822582386e-13,0.707106781186547,-1.66401998103767e-14,-6.32740556567033e-06,-9.79468242623405e-15,3.55594841521933e-06,8.84705970301313e-06,-6.56436255765786e-06,1.49604161949478e-15,3.89119343943672e-16,5.30825383648903e-16,-7.89526864223767e-16,-9.60032591708935e-06,3.06810649706882e-06,-7.8156886380847e-06,-1.00140616955437e-16,-2.71974600445529e-16,-6.06630616051922e-17,-7.63278329429795e-17,-7.78005021151188e-17,-1.39211558947139e-16,2.83425558422409e-06,3.12683906544819e-16,1.12258997273586e-17,-2.40150781205539e-17,-2.17043178970407e-17,-4.16333634234434e-17,-1.03064269090393e-16,9.11190885872968e-17,-2.73218947466347e-16
"t68",0.0717370699836028,-0.0650021213068983,0.102734693559159,-0.0708585104736449,0.178161442235391,0.0196627478578725,-0.0118341876373923,-0.0111068152073763,0.0044481791758461,-0.0125197521738959,0.399037296643578,-0.329331779318661,-0.0643111405532943,-0.00098040116144295,-0.0127997317436006,0.0032464239649334,-0.000937236098302771,0.00270168255068835,-0.0015772872957283,-0.00014873958164139,0.000223612876774199,-0.000908213551893917,0.0685256676618877,-0.000730371710270201,0.000478649421005121,-0.000168607616392026,-1.35015208835992e-07,-3.17737654135369e-06,0.00880114401465322,1.30592151675879e-16,-2.78659149987578e-16,0.000222171266284035,4.58702077933694e-06,0.00557663877392567,2.28067021229052e-06,3.78296992533385e-05,0.00675875758303086,-8.25545455862518e-05,3.3629045750653e-13,0.00177433340101597,3.94985097416007e-05,-0.000593483852750729,-0.000610383229329791,5.93647905129669e-12,0.000786651078666694,0.000647539695553843,0.000877763578617559,0.39351444979132,0.00294811095362961,0.000740804951666984,-1.6035399609983e-05,-3.4109000346394e-16,3.09992185633889e-17,4.32883419366163e-06,-1.0036711119198e-06,2.88249855792879e-16,-5.31251781994942e-05,2.47660781743871e-16,-1.02566646704275e-13,0.000108743167039427,-1.96023752785379e-15,-5.56206556506789e-15,1.50103793252788e-13,-0.707106781186548,1.65299043968897e-14,-6.32740556392791e-06,-8.30065183254902e-15,3.55594841437669e-06,8.84705970304695e-06,-6.56436255701601e-06,-1.62674854644459e-15,-5.10452159217406e-16,-6.76542155630955e-16,8.0757810097266e-16,-9.60032591721982e-06,3.0681064973326e-06,-7.81568863832832e-06,2.0071693949551e-16,3.14073943455592e-16,3.67101520854577e-17,-5.55111512312578e-17,4.09385744287385e-16,-1.60461921527855e-17,2.8342555841894e-06,-2.08383657551714e-16,1.98738665291816e-16,1.04191828775857e-16,-2.35725826827065e-16,9.75781955236954e-17,-2.01835087005778e-16,-7.10775564174119e-17,-1.55257751099924e-16
"t17",0.0691158000556747,-0.0621677531346161,0.0921867575354293,-0.0509351751072702,-0.199574230036192,0.203689856859155,-0.0228381058990303,-0.0211835378970545,-0.0074886720309233,0.0116752801927655,-0.00714959870003976,0.00221680132039412,-0.0153096486713369,-0.00311553124939958,-0.0953568605836018,2.87018704155763e-07,0.424081935227849,0.00212238624137108,-0.000923146059506838,-7.46633011992417e-05,6.48465596378958e-05,-0.000240878477202649,0.00367925481026469,-0.000931348160290101,0.000571810667363268,-0.00018190032069357,-1.32070236111975e-07,-2.5013166138569e-06,0.000503926314051743,5.56005979104879e-16,4.63985972357271e-16,0.000126912308780071,2.40392691789551e-06,0.0029074221388861,1.07480398315631e-06,1.51733006349189e-05,0.000202008252987076,-6.67963804373891e-05,-7.95989513915391e-14,-0.000650533761799039,-2.39779834540132e-05,0.0177923328144264,-0.00175498451153521,-1.55639777232043e-12,-0.835124223066031,0.00142851104961123,0.00100332644638543,0.00139635502070955,-0.000123823941572929,-0.000271951783443203,0.00231945113229665,-4.61219604175334e-16,5.48719321315257e-16,2.46544250574796e-05,-3.32735308980654e-06,4.52618047419344e-17,-1.19111156239876e-05,-1.06815275408591e-15,-2.13127149497541e-14,0.000218242269865484,-3.59087759527199e-16,4.03323208164608e-17,1.23656261765307e-17,-1.81174897517645e-16,1.62485431958651e-16,-1.07427943781422e-05,-1.4359173572398e-14,5.7580486589675e-06,1.40390203667848e-05,-1.0390215023034e-05,-3.8533185760478e-17,-5.01008302358899e-17,2.77555756156289e-17,2.39762815266429e-17,-1.44068854038052e-05,4.60202307287026e-06,-1.13103903692081e-05,4.54990154946223e-17,-6.80758511804176e-17,2.10851657008798e-17,4.16333634234434e-17,7.13240836658632e-18,-2.68882138776405e-17,3.79741091664602e-06,-4.27175655959289e-17,-8.79014161519415e-17,-6.30192512757199e-17,-2.89772148300254e-17,7.5243630770494e-17,-4.06242082034784e-17,1.22634655127953e-16,-2.60208521396521e-18
"t36",0.0694414557467074,-0.0624961207379522,0.0929619734947221,-0.0515537082264085,-0.20290253461565,0.20742269097463,-0.023408604330707,-0.0217295606367405,-0.00786019371087737,0.0122740422676018,-0.00755262635667298,0.00235547933719181,-0.0162765524341258,-0.0033571929079692,-0.102839579155497,3.13829520748331e-07,0.470874450436044,0.00238479092419874,-0.00105497871753138,-8.63042376410134e-05,7.62339910135397e-05,-0.000283503397933885,0.00435917602953105,-0.0011428542350406,0.000703874841993687,-0.000225400183640903,-1.65157491113788e-07,-3.19024449009497e-06,0.000646209929096124,-1.56667213924155e-17,-3.28268295190741e-17,0.000218535073288271,4.48600969709509e-06,0.00545211826953412,2.2154613272176e-06,3.60265272839151e-05,0.000558925655275023,-0.000187250754583299,3.76183449852917e-13,0.00201415081275261,4.86453883575518e-05,-0.0239285541227265,0.0023384223092405,1.06995138797828e-12,0.387963006152195,-0.00042754629336314,-0.000232275760045234,-0.000162085554352527,1.37491127644815e-05,2.06889052685324e-05,0.0002401400221973,5.18248638448071e-16,-2.15439806984506e-15,7.32581078144993e-06,-1.26248621548034e-06,2.31656216201443e-15,-5.9018065954965e-06,-0.707106781186548,-9.4236563908934e-15,0.000114889036314309,3.32199545649559e-15,-2.03613167992778e-15,1.16266052905956e-15,1.38760636159574e-16,-6.87003003963369e-16,-6.44858009196333e-06,-8.13151629364128e-15,3.59405017489548e-06,8.91238074471898e-06,-6.61014958965945e-06,-3.19346905132433e-16,-5.13577343265667e-16,4.37150315946155e-16,-2.29951348687491e-16,-9.59072265660423e-06,3.06483481751752e-06,-7.77022740053172e-06,1.74042179814238e-16,-1.82491204189153e-16,-9.80407045277557e-17,1.31838984174237e-16,2.85735239208156e-16,2.10335221462188e-16,2.79359156305295e-06,-2.4611389315421e-16,-2.03483565962563e-16,-3.35072681406645e-16,-8.19813674522439e-17,1.95156391047391e-17,1.04889017185793e-17,1.45863673337708e-16,-2.68882138776405e-17
"t37",0.0694414557467074,-0.0624961207379521,0.0929619734947221,-0.0515537082264085,-0.20290253461565,0.20742269097463,-0.023408604330707,-0.0217295606367405,-0.00786019371087735,0.0122740422676017,-0.007552626356673,0.00235547933719186,-0.0162765524341257,-0.00335719290796928,-0.102839579155497,3.13829520753731e-07,0.470874450436043,0.00238479092419872,-0.00105497871753143,-8.63042376410897e-05,7.62339910135241e-05,-0.000283503397933663,0.004359176029531,-0.00114285423504068,0.000703874841993742,-0.00022540018364086,-1.65157491238688e-07,-3.19024449000824e-06,0.000646209929096035,-7.96753071505285e-17,-1.14792513761212e-16,0.000218535073288239,4.48600969743303e-06,0.00545211826953401,2.21546132711872e-06,3.60265272837741e-05,0.000558925655274969,-0.00018725075458309,3.76162045647803e-13,0.00201415081275254,4.86453883577231e-05,-0.0239285541227267,0.00233842230924055,1.07029397998668e-12,0.387963006152193,-0.000427546293362936,-0.000232275760046004,-0.000162085554352672,1.37491127642996e-05,2.0688905270029e-05,0.000240140022198553,2.77989437025283e-16,1.87400820603012e-15,7.32581078203599e-06,-1.26248621533116e-06,-2.36089377567224e-15,-5.90180660524792e-06,0.707106781186549,-1.32593397218976e-14,0.000114889036312477,-3.26474958178835e-15,1.89626959967715e-15,-1.18846971805146e-15,1.84402612704845e-18,5.9980742327448e-16,-6.44858009075716e-06,-9.29117893733178e-15,3.59405017492042e-06,8.91238074446918e-06,-6.61014958996758e-06,3.0265632461537e-16,3.07552303925956e-16,-4.25007251614318e-16,2.11106521735549e-16,-9.5907226570152e-06,3.06483481733115e-06,-7.77022740087183e-06,-1.92068532217814e-16,6.19108354989665e-17,1.07832347436776e-16,-1.17961196366423e-16,-3.27489509516122e-16,-8.89045781438114e-17,2.79359156304601e-06,2.89698820488127e-16,2.00707003996881e-16,-9.56266316132215e-17,1.05368768031607e-16,-2.41126563160776e-16,1.39583486757363e-17,-3.32254558827622e-18,3.90312782094782e-17
"t16",0.0697707968772659,-0.0628324890638213,0.09381388102906,-0.0522929851438128,-0.207309826737869,0.212554599154059,-0.0243229288610287,-0.0226210981144482,-0.00897626100733726,0.0141625455324402,-0.00903798197984935,0.00298549480498252,-0.0207654830731765,-0.00550232987314758,-0.172877703523957,1.68517832363823e-06,-0.276963324508102,0.000148489848364599,-0.000340525818692687,-3.43318201411098e-05,3.48873890932476e-05,-0.000130528570608145,0.00206754796478339,-0.00058251831558644,0.00035967195486571,-0.000115643644536744,-8.50080117929808e-08,-1.64186451847258e-06,0.000332131904010324,3.28309970355767e-17,2.98471060350459e-16,7.97083597023289e-05,1.42478204342671e-06,0.00171620138081299,5.77977510901086e-07,6.64350041898964e-06,6.02777771062796e-05,-1.90249098035028e-05,-4.14495295126997e-13,-0.00322889597642091,-0.000147163531315722,0.86900415441371,-0.115765795959588,1.32832530156875e-12,0.0382653187126708,0.000413194042173975,0.000391004848281121,0.000735081080897778,-6.58236653284511e-05,-0.000153888328439467,0.0464062731351484,1.90819582357449e-17,-9.9915879028066e-16,1.91417757382804e-05,-2.67395745210883e-06,2.29462876883782e-16,-9.91199466276327e-06,1.9228959260135e-16,-1.82502714292008e-14,0.000182949478414405,-1.6826817716975e-16,4.0766001685455e-17,9.51923100067513e-17,1.75849361597022e-16,-1.06124747651978e-16,-9.142712512689e-06,-1.21673504605013e-14,4.9217709777832e-06,1.20225682719124e-05,-8.89995885256585e-06,-1.70901217238005e-17,-2.59236735449607e-16,-1.23165366794353e-16,1.62223862473145e-17,-1.24028943211936e-05,3.96206460571687e-06,-9.77182935972461e-06,2.29156547731795e-17,-3.15148735418414e-17,-2.71233489508936e-17,1.31838984174237e-16,3.30882365437343e-16,3.48245737802344e-16,3.307834993211e-06,4.46691295064028e-17,1.62448049591492e-17,-5.28277508543562e-17,1.40913271147869e-17,1.49186218934005e-16,4.92319586410544e-17,3.79549699957177e-17,-2.43728648374741e-16
"t18",0.0700890431773633,-0.0631538541197309,0.0945788589023967,-0.0529097830471699,-0.210674751503321,0.21634860328088,-0.0249164888834668,-0.0231909151221992,-0.00941614392026701,0.0148805345084022,-0.00954277008999532,0.00317105849209668,-0.0220688694665931,-0.00592926465375518,-0.186453434547602,1.84377726596478e-06,-0.307990442700242,0.000167242667508702,-0.000390636429559755,-3.98808146656361e-05,4.12962494305003e-05,-0.000154706287776789,0.00246894294161495,-0.000724254149030837,0.000448834659972719,-0.000145441552423557,-1.08078107827897e-07,-2.13752650612964e-06,0.000435258195505365,1.48251094560237e-16,2.73347709157515e-16,0.000159155458358096,3.28031913457114e-06,0.00398756222896485,1.62559622442562e-06,2.65337224761891e-05,0.00041319427074752,-0.000138472771952461,3.26701914884365e-13,0.00193335890494511,6.150532220515e-05,-0.22826524045296,0.0300392814940518,-9.79919198864964e-14,-8.38553124156443e-05,1.97617370817377e-05,2.52995943670773e-05,5.69012763374269e-05,-5.07110756352638e-06,-1.08336095364239e-05,-0.832262999477467,2.03396327558281e-16,-2.50364314772276e-15,1.06964550085674e-05,-1.52186088563187e-06,3.7980302227989e-16,-6.12632104029121e-06,6.65067125565761e-16,-1.16218853439578e-14,0.000116135325080736,-1.56125112837913e-16,-4.59593300916605e-16,-5.81882702281178e-17,1.27229902310163e-16,3.35484479173621e-17,-6.20854227832858e-06,-8.36266819681519e-15,3.41847090116251e-06,8.43538583917723e-06,-6.252572448614e-06,1.94278060396467e-16,-1.30183841673175e-16,-3.61689844741164e-16,4.96632631605778e-17,-8.96331372889572e-06,2.86404926750722e-06,-7.208379420627e-06,8.97511529650878e-17,-1.06919203631946e-17,-1.23888161786572e-17,-1.94289029309402e-16,-1.25568604943461e-16,-1.43548367637081e-16,2.55800324380946e-06,2.1467203015213e-17,-5.47952074573278e-17,-2.18629368081702e-16,-4.59729772742896e-17,4.01154803819637e-17,2.7897866751806e-17,-1.32180803050488e-18,2.45897052719712e-16
