"","t111","t112","t113","t9","t12","t15","t116","t117","t7","t6","t69","t70","t99","t100","t95","t82","t107","t108","t88","t89","t36","t37","t24","t25","t33","t34","t16","t40","t41","t93","t94","t17","t44","t45","t26","t8","t56","t63","t64","t101","t102","t92","t71","t54","t55","t18","t105","t106","t98","t67","t68","t74","t75","t77","t103","t104","t14","t80","t81","t90","t91","t57","t58","t19","t22","t23","t96","t97","t61","t42","t52","t53","t51","t29","t30","t43","t85","t86","t87","t4","t5","t10","t11","t20","t21","t27","t28","t65","t66","t35","t76","t83","t84","t114","t115","t48","t46","t47","t2","t31","t32","t3","t13","t109","t110","t78","t79","t49","t50","t62","t72","t73","t39","t38","t59","t60","t1"
"t91",16.124337087,16.12433708701,16.12433708701,12.99572696761,13.22093689053,15.30190100107,16.12433708731,16.12433708731,12.83044375197,16.12433708711,16.124337087,16.124337087,16.12433708703,16.12433708703,16.124337087,16.124337087,12.3430389342,12.3430389342,12.2038034358,12.3430389339,11.3328420885,12.3430389345,12.3430389343,12.3430389343,12.3430389342,12.3430389342,11.7428220138,12.3430389338,12.3430389338,12.34303893454,12.34303893454,12.34303893434,12.34303893454,12.34303893454,12.34303893454,10.1836053587,10.6639983384,10.6639983385,10.6639983385,8.7337387533,8.7337387533,8.7337387533,8.7337387533,8.7337387532,8.7337387532,8.1195014213,8.11950142097,8.11950142097,8.1195014209,8.1195014209,8.1195014209,8.1195014217,8.11950142177,8.11950142174,8.11950142174,8.11950142174,8.1195014215,1.2210973467,1.2210973467,0.559590816,0,4.58707164438,4.58707164438,4.58707164458,4.58707164458,4.58707164458,7.9003422959,7.9003422959,7.9003422959,7.9003422957,7.90034229583,7.62665981493,7.9003422958,7.9003422961,7.9003422961,7.9003422963,7.9003422959,7.90034229593,7.90034229593,13.6214940912,9.8887101561,13.6214940902,11.6217339862,14.47665604799,15.50118787449,15.50118787539,15.50118787539,15.24372199949,15.50118787519,15.50118787489,15.50118787529,15.50118787531,15.50118787531,15.50118787503,15.50118787503,15.50118787509,15.50118787619,15.50118787619,10.74454747079,15.50118787589,15.50118787589,15.50118787589,13.77464223559,15.50118787469,15.50118787469,15.501187874745,15.501187874745,15.50118787509,14.76812788709,15.50118787499,15.50118787509,15.50118787509,15.50118787479,14.32095080388,15.50118787499,15.50118787499,15.5011878758
"t57",16.12433708678,16.12433708679,16.12433708679,12.99572696739,13.22093689031,15.30190100085,16.12433708709,16.12433708709,12.83044375175,16.12433708689,16.12433708678,16.12433708678,16.12433708681,16.12433708681,16.12433708678,16.12433708678,12.34303893398,12.34303893398,12.20380343558,12.34303893368,11.33284208828,12.34303893428,12.34303893408,12.34303893408,12.34303893398,12.34303893398,11.74282201358,12.34303893358,12.34303893358,12.34303893432,12.34303893432,12.34303893412,12.34303893432,12.34303893432,12.34303893432,10.18360535848,10.66399833818,10.66399833828,10.66399833828,8.73373875308,8.73373875308,8.73373875308,8.73373875308,8.73373875298,8.73373875298,8.11950142108,8.11950142075,8.11950142075,8.11950142068,8.11950142068,8.11950142068,8.11950142148,8.11950142155,8.11950142152,8.11950142152,8.11950142152,8.11950142128,4.58707164448,4.58707164448,4.58707164438,4.58707164438,0,1.6216137952,3.1955281418,4.5213601398,4.5213601398,7.90034229568,7.90034229568,7.90034229568,7.90034229548,7.90034229561,7.62665981471,7.90034229558,7.90034229588,7.90034229588,7.90034229608,7.90034229568,7.90034229571,7.90034229571,13.62149409098,9.88871015588,13.62149408998,11.62173398598,14.47665604777,15.50118787427,15.50118787517,15.50118787517,15.24372199927,15.50118787497,15.50118787467,15.50118787507,15.50118787509,15.50118787509,15.50118787481,15.50118787481,15.50118787487,15.50118787597,15.50118787597,10.74454747057,15.50118787567,15.50118787567,15.50118787567,13.77464223537,15.50118787447,15.50118787447,15.501187874525,15.501187874525,15.50118787487,14.76812788687,15.50118787477,15.50118787487,15.50118787487,15.50118787457,14.32095080366,15.50118787477,15.50118787477,15.50118787558
"t58",16.12433708678,16.12433708679,16.12433708679,12.99572696739,13.22093689031,15.30190100085,16.12433708709,16.12433708709,12.83044375175,16.12433708689,16.12433708678,16.12433708678,16.12433708681,16.12433708681,16.12433708678,16.12433708678,12.34303893398,12.34303893398,12.20380343558,12.34303893368,11.33284208828,12.34303893428,12.34303893408,12.34303893408,12.34303893398,12.34303893398,11.74282201358,12.34303893358,12.34303893358,12.34303893432,12.34303893432,12.34303893412,12.34303893432,12.34303893432,12.34303893432,10.18360535848,10.66399833818,10.66399833828,10.66399833828,8.73373875308,8.73373875308,8.73373875308,8.73373875308,8.73373875298,8.73373875298,8.11950142108,8.11950142075,8.11950142075,8.11950142068,8.11950142068,8.11950142068,8.11950142148,8.11950142155,8.11950142152,8.11950142152,8.11950142152,8.11950142128,4.58707164448,4.58707164448,4.58707164438,4.58707164438,1.6216137952,0,3.1955281418,4.5213601398,4.5213601398,7.90034229568,7.90034229568,7.90034229568,7.90034229548,7.90034229561,7.62665981471,7.90034229558,7.90034229588,7.90034229588,7.90034229608,7.90034229568,7.90034229571,7.90034229571,13.62149409098,9.88871015588,13.62149408998,11.62173398598,14.47665604777,15.50118787427,15.50118787517,15.50118787517,15.24372199927,15.50118787497,15.50118787467,15.50118787507,15.50118787509,15.50118787509,15.50118787481,15.50118787481,15.50118787487,15.50118787597,15.50118787597,10.74454747057,15.50118787567,15.50118787567,15.50118787567,13.77464223537,15.50118787447,15.50118787447,15.501187874525,15.501187874525,15.50118787487,14.76812788687,15.50118787477,15.50118787487,15.50118787487,15.50118787457,14.32095080366,15.50118787477,15.50118787477,15.50118787558
"t19",16.12433708698,16.12433708699,16.12433708699,12.99572696759,13.22093689051,15.30190100105,16.12433708729,16.12433708729,12.83044375195,16.12433708709,16.12433708698,16.12433708698,16.12433708701,16.12433708701,16.12433708698,16.12433708698,12.34303893418,12.34303893418,12.20380343578,12.34303893388,11.33284208848,12.34303893448,12.34303893428,12.34303893428,12.34303893418,12.34303893418,11.74282201378,12.34303893378,12.34303893378,12.34303893452,12.34303893452,12.34303893432,12.34303893452,12.34303893452,12.34303893452,10.18360535868,10.66399833838,10.66399833848,10.66399833848,8.73373875328,8.73373875328,8.73373875328,8.73373875328,8.73373875318,8.73373875318,8.11950142128,8.11950142095,8.11950142095,8.11950142088,8.11950142088,8.11950142088,8.11950142168,8.11950142175,8.11950142172,8.11950142172,8.11950142172,8.11950142148,4.58707164468,4.58707164468,4.58707164458,4.58707164458,3.1955281418,3.1955281418,0,4.52136014,4.52136014,7.90034229588,7.90034229588,7.90034229588,7.90034229568,7.90034229581,7.62665981491,7.90034229578,7.90034229608,7.90034229608,7.90034229628,7.90034229588,7.90034229591,7.90034229591,13.62149409118,9.88871015608,13.62149409018,11.62173398618,14.47665604797,15.50118787447,15.50118787537,15.50118787537,15.24372199947,15.50118787517,15.50118787487,15.50118787527,15.50118787529,15.50118787529,15.50118787501,15.50118787501,15.50118787507,15.50118787617,15.50118787617,10.74454747077,15.50118787587,15.50118787587,15.50118787587,13.77464223557,15.50118787467,15.50118787467,15.501187874725,15.501187874725,15.50118787507,14.76812788707,15.50118787497,15.50118787507,15.50118787507,15.50118787477,14.32095080386,15.50118787497,15.50118787497,15.50118787578
"t22",16.12433708698,16.12433708699,16.12433708699,12.99572696759,13.22093689051,15.30190100105,16.12433708729,16.12433708729,12.83044375195,16.12433708709,16.12433708698,16.12433708698,16.12433708701,16.12433708701,16.12433708698,16.12433708698,12.34303893418,12.34303893418,12.20380343578,12.34303893388,11.33284208848,12.34303893448,12.34303893428,12.34303893428,12.34303893418,12.34303893418,11.74282201378,12.34303893378,12.34303893378,12.34303893452,12.34303893452,12.34303893432,12.34303893452,12.34303893452,12.34303893452,10.18360535868,10.66399833838,10.66399833848,10.66399833848,8.73373875328,8.73373875328,8.73373875328,8.73373875328,8.73373875318,8.73373875318,8.11950142128,8.11950142095,8.11950142095,8.11950142088,8.11950142088,8.11950142088,8.11950142168,8.11950142175,8.11950142172,8.11950142172,8.11950142172,8.11950142148,4.58707164468,4.58707164468,4.58707164458,4.58707164458,4.5213601398,4.5213601398,4.52136014,0,3.00647891,7.90034229588,7.90034229588,7.90034229588,7.90034229568,7.90034229581,7.62665981491,7.90034229578,7.90034229608,7.90034229608,7.90034229628,7.90034229588,7.90034229591,7.90034229591,13.62149409118,9.88871015608,13.62149409018,11.62173398618,14.47665604797,15.50118787447,15.50118787537,15.50118787537,15.24372199947,15.50118787517,15.50118787487,15.50118787527,15.50118787529,15.50118787529,15.50118787501,15.50118787501,15.50118787507,15.50118787617,15.50118787617,10.74454747077,15.50118787587,15.50118787587,15.50118787587,13.77464223557,15.50118787467,15.50118787467,15.501187874725,15.501187874725,15.50118787507,14.76812788707,15.50118787497,15.50118787507,15.50118787507,15.50118787477,14.32095080386,15.50118787497,15.50118787497,15.50118787578
"t23",16.12433708698,16.12433708699,16.12433708699,12.99572696759,13.22093689051,15.30190100105,16.12433708729,16.12433708729,12.83044375195,16.12433708709,16.12433708698,16.12433708698,16.12433708701,16.12433708701,16.12433708698,16.12433708698,12.34303893418,12.34303893418,12.20380343578,12.34303893388,11.33284208848,12.34303893448,12.34303893428,12.34303893428,12.34303893418,12.34303893418,11.74282201378,12.34303893378,12.34303893378,12.34303893452,12.34303893452,12.34303893432,12.34303893452,12.34303893452,12.34303893452,10.18360535868,10.66399833838,10.66399833848,10.66399833848,8.73373875328,8.73373875328,8.73373875328,8.73373875328,8.73373875318,8.73373875318,8.11950142128,8.11950142095,8.11950142095,8.11950142088,8.11950142088,8.11950142088,8.11950142168,8.11950142175,8.11950142172,8.11950142172,8.11950142172,8.11950142148,4.58707164468,4.58707164468,4.58707164458,4.58707164458,4.5213601398,4.5213601398,4.52136014,3.00647891,0,7.90034229588,7.90034229588,7.90034229588,7.90034229568,7.90034229581,7.62665981491,7.90034229578,7.90034229608,7.90034229608,7.90034229628,7.90034229588,7.90034229591,7.90034229591,13.62149409118,9.88871015608,13.62149409018,11.62173398618,14.47665604797,15.50118787447,15.50118787537,15.50118787537,15.24372199947,15.50118787517,15.50118787487,15.50118787527,15.50118787529,15.50118787529,15.50118787501,15.50118787501,15.50118787507,15.50118787617,15.50118787617,10.74454747077,15.50118787587,15.50118787587,15.50118787587,13.77464223557,15.50118787467,15.50118787467,15.501187874725,15.501187874725,15.50118787507,14.76812788707,15.50118787497,15.50118787507,15.50118787507,15.50118787477,14.32095080386,15.50118787497,15.50118787497,15.50118787578
"t96",16.1243370863,16.12433708631,16.12433708631,12.99572696691,13.22093688983,15.30190100037,16.12433708661,16.12433708661,12.83044375127,16.12433708641,16.1243370863,16.1243370863,16.12433708633,16.12433708633,16.1243370863,16.1243370863,12.3430389335,12.3430389335,12.2038034351,12.3430389332,11.3328420878,12.3430389338,12.3430389336,12.3430389336,12.3430389335,12.3430389335,11.7428220131,12.3430389331,12.3430389331,12.34303893384,12.34303893384,12.34303893364,12.34303893384,12.34303893384,12.34303893384,10.183605358,10.6639983377,10.6639983378,10.6639983378,8.7337387526,8.7337387526,8.7337387526,8.7337387526,8.7337387525,8.7337387525,8.1195014206,8.11950142027,8.11950142027,8.1195014202,8.1195014202,8.1195014202,8.119501421,8.11950142107,8.11950142104,8.11950142104,8.11950142104,8.1195014208,7.900342296,7.900342296,7.9003422959,7.9003422959,7.90034229568,7.90034229568,7.90034229588,7.90034229588,7.90034229588,0,0.4220444248,1.5118169,5.2113099998,5.21130999993,4.93762751903,5.2113099999,5.2113100002,5.2113100002,5.7717247976,5.7717247972,5.77172479723,5.77172479723,13.6214940905,9.8887101554,13.6214940895,11.6217339855,14.47665604729,15.50118787379,15.50118787469,15.50118787469,15.24372199879,15.50118787449,15.50118787419,15.50118787459,15.50118787461,15.50118787461,15.50118787433,15.50118787433,15.50118787439,15.50118787549,15.50118787549,10.74454747009,15.50118787519,15.50118787519,15.50118787519,13.77464223489,15.50118787399,15.50118787399,15.501187874045,15.501187874045,15.50118787439,14.76812788639,15.50118787429,15.50118787439,15.50118787439,15.50118787409,14.32095080318,15.50118787429,15.50118787429,15.5011878751
"t97",16.1243370863,16.12433708631,16.12433708631,12.99572696691,13.22093688983,15.30190100037,16.12433708661,16.12433708661,12.83044375127,16.12433708641,16.1243370863,16.1243370863,16.12433708633,16.12433708633,16.1243370863,16.1243370863,12.3430389335,12.3430389335,12.2038034351,12.3430389332,11.3328420878,12.3430389338,12.3430389336,12.3430389336,12.3430389335,12.3430389335,11.7428220131,12.3430389331,12.3430389331,12.34303893384,12.34303893384,12.34303893364,12.34303893384,12.34303893384,12.34303893384,10.183605358,10.6639983377,10.6639983378,10.6639983378,8.7337387526,8.7337387526,8.7337387526,8.7337387526,8.7337387525,8.7337387525,8.1195014206,8.11950142027,8.11950142027,8.1195014202,8.1195014202,8.1195014202,8.119501421,8.11950142107,8.11950142104,8.11950142104,8.11950142104,8.1195014208,7.900342296,7.900342296,7.9003422959,7.9003422959,7.90034229568,7.90034229568,7.90034229588,7.90034229588,7.90034229588,0.4220444248,0,1.5118169,5.2113099998,5.21130999993,4.93762751903,5.2113099999,5.2113100002,5.2113100002,5.7717247976,5.7717247972,5.77172479723,5.77172479723,13.6214940905,9.8887101554,13.6214940895,11.6217339855,14.47665604729,15.50118787379,15.50118787469,15.50118787469,15.24372199879,15.50118787449,15.50118787419,15.50118787459,15.50118787461,15.50118787461,15.50118787433,15.50118787433,15.50118787439,15.50118787549,15.50118787549,10.74454747009,15.50118787519,15.50118787519,15.50118787519,13.77464223489,15.50118787399,15.50118787399,15.501187874045,15.501187874045,15.50118787439,14.76812788639,15.50118787429,15.50118787439,15.50118787439,15.50118787409,14.32095080318,15.50118787429,15.50118787429,15.5011878751
"t61",16.1243370863,16.12433708631,16.12433708631,12.99572696691,13.22093688983,15.30190100037,16.12433708661,16.12433708661,12.83044375127,16.12433708641,16.1243370863,16.1243370863,16.12433708633,16.12433708633,16.1243370863,16.1243370863,12.3430389335,12.3430389335,12.2038034351,12.3430389332,11.3328420878,12.3430389338,12.3430389336,12.3430389336,12.3430389335,12.3430389335,11.7428220131,12.3430389331,12.3430389331,12.34303893384,12.34303893384,12.34303893364,12.34303893384,12.34303893384,12.34303893384,10.183605358,10.6639983377,10.6639983378,10.6639983378,8.7337387526,8.7337387526,8.7337387526,8.7337387526,8.7337387525,8.7337387525,8.1195014206,8.11950142027,8.11950142027,8.1195014202,8.1195014202,8.1195014202,8.119501421,8.11950142107,8.11950142104,8.11950142104,8.11950142104,8.1195014208,7.900342296,7.900342296,7.9003422959,7.9003422959,7.90034229568,7.90034229568,7.90034229588,7.90034229588,7.90034229588,1.5118169,1.5118169,0,5.2113099998,5.21130999993,4.93762751903,5.2113099999,5.2113100002,5.2113100002,5.7717247976,5.7717247972,5.77172479723,5.77172479723,13.6214940905,9.8887101554,13.6214940895,11.6217339855,14.47665604729,15.50118787379,15.50118787469,15.50118787469,15.24372199879,15.50118787449,15.50118787419,15.50118787459,15.50118787461,15.50118787461,15.50118787433,15.50118787433,15.50118787439,15.50118787549,15.50118787549,10.74454747009,15.50118787519,15.50118787519,15.50118787519,13.77464223489,15.50118787399,15.50118787399,15.501187874045,15.501187874045,15.50118787439,14.76812788639,15.50118787429,15.50118787439,15.50118787439,15.50118787409,14.32095080318,15.50118787429,15.50118787429,15.5011878751
"t42",16.1243370861,16.12433708611,16.12433708611,12.99572696671,13.22093688963,15.30190100017,16.12433708641,16.12433708641,12.83044375107,16.12433708621,16.1243370861,16.1243370861,16.12433708613,16.12433708613,16.1243370861,16.1243370861,12.3430389333,12.3430389333,12.2038034349,12.343038933,11.3328420876,12.3430389336,12.3430389334,12.3430389334,12.3430389333,12.3430389333,11.7428220129,12.3430389329,12.3430389329,12.34303893364,12.34303893364,12.34303893344,12.34303893364,12.34303893364,12.34303893364,10.1836053578,10.6639983375,10.6639983376,10.6639983376,8.7337387524,8.7337387524,8.7337387524,8.7337387524,8.7337387523,8.7337387523,8.1195014204,8.11950142007,8.11950142007,8.11950142,8.11950142,8.11950142,8.1195014208,8.11950142087,8.11950142084,8.11950142084,8.11950142084,8.1195014206,7.9003422958,7.9003422958,7.9003422957,7.9003422957,7.90034229548,7.90034229548,7.90034229568,7.90034229568,7.90034229568,5.2113099998,5.2113099998,5.2113099998,0,2.36804748813,2.09436500723,2.3680474881,3.051549364,3.051549364,5.7717247974,5.771724797,5.77172479703,5.77172479703,13.6214940903,9.8887101552,13.6214940893,11.6217339853,14.47665604709,15.50118787359,15.50118787449,15.50118787449,15.24372199859,15.50118787429,15.50118787399,15.50118787439,15.50118787441,15.50118787441,15.50118787413,15.50118787413,15.50118787419,15.50118787529,15.50118787529,10.74454746989,15.50118787499,15.50118787499,15.50118787499,13.77464223469,15.50118787379,15.50118787379,15.501187873845,15.501187873845,15.50118787419,14.76812788619,15.50118787409,15.50118787419,15.50118787419,15.50118787389,14.32095080298,15.50118787409,15.50118787409,15.5011878749
"t52",16.12433708623,16.12433708624,16.12433708624,12.99572696684,13.22093688976,15.3019010003,16.12433708654,16.12433708654,12.8304437512,16.12433708634,16.12433708623,16.12433708623,16.12433708626,16.12433708626,16.12433708623,16.12433708623,12.34303893343,12.34303893343,12.20380343503,12.34303893313,11.33284208773,12.34303893373,12.34303893353,12.34303893353,12.34303893343,12.34303893343,11.74282201303,12.34303893303,12.34303893303,12.34303893377,12.34303893377,12.34303893357,12.34303893377,12.34303893377,12.34303893377,10.18360535793,10.66399833763,10.66399833773,10.66399833773,8.73373875253,8.73373875253,8.73373875253,8.73373875253,8.73373875243,8.73373875243,8.11950142053,8.1195014202,8.1195014202,8.11950142013,8.11950142013,8.11950142013,8.11950142093,8.119501421,8.11950142097,8.11950142097,8.11950142097,8.11950142073,7.90034229593,7.90034229593,7.90034229583,7.90034229583,7.90034229561,7.90034229561,7.90034229581,7.90034229581,7.90034229581,5.21130999993,5.21130999993,5.21130999993,2.36804748813,0,1.5561919551,1.85562834563,3.05154936413,3.05154936413,5.77172479753,5.77172479713,5.77172479716,5.77172479716,13.62149409043,9.88871015533,13.62149408943,11.62173398543,14.47665604722,15.50118787372,15.50118787462,15.50118787462,15.24372199872,15.50118787442,15.50118787412,15.50118787452,15.50118787454,15.50118787454,15.50118787426,15.50118787426,15.50118787432,15.50118787542,15.50118787542,10.74454747002,15.50118787512,15.50118787512,15.50118787512,13.77464223482,15.50118787392,15.50118787392,15.501187873975,15.501187873975,15.50118787432,14.76812788632,15.50118787422,15.50118787432,15.50118787432,15.50118787402,14.32095080311,15.50118787422,15.50118787422,15.50118787503
"t53",15.85065460533,15.85065460534,15.85065460534,12.72204448594,12.94725440886,15.0282185194,15.85065460564,15.85065460564,12.5567612703,15.85065460544,15.85065460533,15.85065460533,15.85065460536,15.85065460536,15.85065460533,15.85065460533,12.06935645253,12.06935645253,11.93012095413,12.06935645223,11.05915960683,12.06935645283,12.06935645263,12.06935645263,12.06935645253,12.06935645253,11.46913953213,12.06935645213,12.06935645213,12.06935645287,12.06935645287,12.06935645267,12.06935645287,12.06935645287,12.06935645287,9.90992287703,10.39031585673,10.39031585683,10.39031585683,8.46005627163,8.46005627163,8.46005627163,8.46005627163,8.46005627153,8.46005627153,7.84581893963,7.8458189393,7.8458189393,7.84581893923,7.84581893923,7.84581893923,7.84581894003,7.8458189401,7.84581894007,7.84581894007,7.84581894007,7.84581893983,7.62665981503,7.62665981503,7.62665981493,7.62665981493,7.62665981471,7.62665981471,7.62665981491,7.62665981491,7.62665981491,4.93762751903,4.93762751903,4.93762751903,2.09436500723,1.5561919551,0,1.58194586473,2.77786688323,2.77786688323,5.49804231663,5.49804231623,5.49804231626,5.49804231626,13.34781160953,9.61502767443,13.34781160853,11.34805150453,14.20297356632,15.22750539282,15.22750539372,15.22750539372,14.97003951782,15.22750539352,15.22750539322,15.22750539362,15.22750539364,15.22750539364,15.22750539336,15.22750539336,15.22750539342,15.22750539452,15.22750539452,10.47086498912,15.22750539422,15.22750539422,15.22750539422,13.50095975392,15.22750539302,15.22750539302,15.227505393075,15.227505393075,15.22750539342,14.49444540542,15.22750539332,15.22750539342,15.22750539342,15.22750539312,14.04726832221,15.22750539332,15.22750539332,15.22750539413
"t51",16.1243370862,16.12433708621,16.12433708621,12.99572696681,13.22093688973,15.30190100027,16.12433708651,16.12433708651,12.83044375117,16.12433708631,16.1243370862,16.1243370862,16.12433708623,16.12433708623,16.1243370862,16.1243370862,12.3430389334,12.3430389334,12.203803435,12.3430389331,11.3328420877,12.3430389337,12.3430389335,12.3430389335,12.3430389334,12.3430389334,11.742822013,12.343038933,12.343038933,12.34303893374,12.34303893374,12.34303893354,12.34303893374,12.34303893374,12.34303893374,10.1836053579,10.6639983376,10.6639983377,10.6639983377,8.7337387525,8.7337387525,8.7337387525,8.7337387525,8.7337387524,8.7337387524,8.1195014205,8.11950142017,8.11950142017,8.1195014201,8.1195014201,8.1195014201,8.1195014209,8.11950142097,8.11950142094,8.11950142094,8.11950142094,8.1195014207,7.9003422959,7.9003422959,7.9003422958,7.9003422958,7.90034229558,7.90034229558,7.90034229578,7.90034229578,7.90034229578,5.2113099999,5.2113099999,5.2113099999,2.3680474881,1.85562834563,1.58194586473,0,3.0515493641,3.0515493641,5.7717247975,5.7717247971,5.77172479713,5.77172479713,13.6214940904,9.8887101553,13.6214940894,11.6217339854,14.47665604719,15.50118787369,15.50118787459,15.50118787459,15.24372199869,15.50118787439,15.50118787409,15.50118787449,15.50118787451,15.50118787451,15.50118787423,15.50118787423,15.50118787429,15.50118787539,15.50118787539,10.74454746999,15.50118787509,15.50118787509,15.50118787509,13.77464223479,15.50118787389,15.50118787389,15.501187873945,15.501187873945,15.50118787429,14.76812788629,15.50118787419,15.50118787429,15.50118787429,15.50118787399,14.32095080308,15.50118787419,15.50118787419,15.501187875
"t29",16.1243370865,16.12433708651,16.12433708651,12.99572696711,13.22093689003,15.30190100057,16.12433708681,16.12433708681,12.83044375147,16.12433708661,16.1243370865,16.1243370865,16.12433708653,16.12433708653,16.1243370865,16.1243370865,12.3430389337,12.3430389337,12.2038034353,12.3430389334,11.332842088,12.343038934,12.3430389338,12.3430389338,12.3430389337,12.3430389337,11.7428220133,12.3430389333,12.3430389333,12.34303893404,12.34303893404,12.34303893384,12.34303893404,12.34303893404,12.34303893404,10.1836053582,10.6639983379,10.663998338,10.663998338,8.7337387528,8.7337387528,8.7337387528,8.7337387528,8.7337387527,8.7337387527,8.1195014208,8.11950142047,8.11950142047,8.1195014204,8.1195014204,8.1195014204,8.1195014212,8.11950142127,8.11950142124,8.11950142124,8.11950142124,8.119501421,7.9003422962,7.9003422962,7.9003422961,7.9003422961,7.90034229588,7.90034229588,7.90034229608,7.90034229608,7.90034229608,5.2113100002,5.2113100002,5.2113100002,3.051549364,3.05154936413,2.77786688323,3.0515493641,0,2.676218838,5.7717247978,5.7717247974,5.77172479743,5.77172479743,13.6214940907,9.8887101556,13.6214940897,11.6217339857,14.47665604749,15.50118787399,15.50118787489,15.50118787489,15.24372199899,15.50118787469,15.50118787439,15.50118787479,15.50118787481,15.50118787481,15.50118787453,15.50118787453,15.50118787459,15.50118787569,15.50118787569,10.74454747029,15.50118787539,15.50118787539,15.50118787539,13.77464223509,15.50118787419,15.50118787419,15.501187874245,15.501187874245,15.50118787459,14.76812788659,15.50118787449,15.50118787459,15.50118787459,15.50118787429,14.32095080338,15.50118787449,15.50118787449,15.5011878753
"t30",16.1243370865,16.12433708651,16.12433708651,12.99572696711,13.22093689003,15.30190100057,16.12433708681,16.12433708681,12.83044375147,16.12433708661,16.1243370865,16.1243370865,16.12433708653,16.12433708653,16.1243370865,16.1243370865,12.3430389337,12.3430389337,12.2038034353,12.3430389334,11.332842088,12.343038934,12.3430389338,12.3430389338,12.3430389337,12.3430389337,11.7428220133,12.3430389333,12.3430389333,12.34303893404,12.34303893404,12.34303893384,12.34303893404,12.34303893404,12.34303893404,10.1836053582,10.6639983379,10.663998338,10.663998338,8.7337387528,8.7337387528,8.7337387528,8.7337387528,8.7337387527,8.7337387527,8.1195014208,8.11950142047,8.11950142047,8.1195014204,8.1195014204,8.1195014204,8.1195014212,8.11950142127,8.11950142124,8.11950142124,8.11950142124,8.119501421,7.9003422962,7.9003422962,7.9003422961,7.9003422961,7.90034229588,7.90034229588,7.90034229608,7.90034229608,7.90034229608,5.2113100002,5.2113100002,5.2113100002,3.051549364,3.05154936413,2.77786688323,3.0515493641,2.676218838,0,5.7717247978,5.7717247974,5.77172479743,5.77172479743,13.6214940907,9.8887101556,13.6214940897,11.6217339857,14.47665604749,15.50118787399,15.50118787489,15.50118787489,15.24372199899,15.50118787469,15.50118787439,15.50118787479,15.50118787481,15.50118787481,15.50118787453,15.50118787453,15.50118787459,15.50118787569,15.50118787569,10.74454747029,15.50118787539,15.50118787539,15.50118787539,13.77464223509,15.50118787419,15.50118787419,15.501187874245,15.501187874245,15.50118787459,14.76812788659,15.50118787449,15.50118787459,15.50118787459,15.50118787429,14.32095080338,15.50118787449,15.50118787449,15.5011878753
"t43",16.1243370867,16.12433708671,16.12433708671,12.99572696731,13.22093689023,15.30190100077,16.12433708701,16.12433708701,12.83044375167,16.12433708681,16.1243370867,16.1243370867,16.12433708673,16.12433708673,16.1243370867,16.1243370867,12.3430389339,12.3430389339,12.2038034355,12.3430389336,11.3328420882,12.3430389342,12.343038934,12.343038934,12.3430389339,12.3430389339,11.7428220135,12.3430389335,12.3430389335,12.34303893424,12.34303893424,12.34303893404,12.34303893424,12.34303893424,12.34303893424,10.1836053584,10.6639983381,10.6639983382,10.6639983382,8.733738753,8.733738753,8.733738753,8.733738753,8.7337387529,8.7337387529,8.119501421,8.11950142067,8.11950142067,8.1195014206,8.1195014206,8.1195014206,8.1195014214,8.11950142147,8.11950142144,8.11950142144,8.11950142144,8.1195014212,7.9003422964,7.9003422964,7.9003422963,7.9003422963,7.90034229608,7.90034229608,7.90034229628,7.90034229628,7.90034229628,5.7717247976,5.7717247976,5.7717247976,5.7717247974,5.77172479753,5.49804231663,5.7717247975,5.7717247978,5.7717247978,0,2.1714241856,2.17142418563,2.17142418563,13.6214940909,9.8887101558,13.6214940899,11.6217339859,14.47665604769,15.50118787419,15.50118787509,15.50118787509,15.24372199919,15.50118787489,15.50118787459,15.50118787499,15.50118787501,15.50118787501,15.50118787473,15.50118787473,15.50118787479,15.50118787589,15.50118787589,10.74454747049,15.50118787559,15.50118787559,15.50118787559,13.77464223529,15.50118787439,15.50118787439,15.501187874445,15.501187874445,15.50118787479,14.76812788679,15.50118787469,15.50118787479,15.50118787479,15.50118787449,14.32095080358,15.50118787469,15.50118787469,15.5011878755
