"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125"
"t109",0.0687969889014456,0.0300730436321596,-0.117098864800705,-0.100059065031469,0.0036360158606095,0.131832011860048,-0.0933441585375478,-0.0167599647597138,-0.0198124874162423,0.000859573245082004,-0.000344902190518379,0.000448004213011515,1.84371840115439e-05,0.155404842559469,-0.00012203012892709,-3.38051480273288e-05,0.000355230140391278,-0.00172579471404973,0.173412772747894,0.166971072006731,7.13470416690216e-05,0.559174965739695,-0.040512368293499,-0.00247568543905339,0.000881127859008229,0.000192172386966096,0.000212225420641143,-0.00375767242299859,-1.25478440113893e-06,0.00132557323402347,0.000171452237649412,0.00253449625146259,-0.188724204766229,-1.62809860543974e-05,-0.000330957304121764,0.0020947743671839,1.27021475898284e-05,0.0024600094326167,-0.0454321922583693,0.000980074837017375,0.00811644786316457,0.00173272206919224,0.03245078395141,-0.000936249029948828,9.75154727099325e-06,-0.000307144113852917,9.18663253519554e-06,0.00055415038478365,5.15472692779464e-05,-1.53814259505566e-09,-1.18124069357749e-06,-0.000164827795153691,5.82424647713907e-05,0.00190172252913028,2.08198495677046e-05,-2.02486606023809e-16,0.0230120143160193,8.929943304338e-05,-7.94625072895921e-06,-7.87218153057946e-06,-2.25434059061322e-05,-3.24383693272235e-05,-4.27138275529906e-07,9.06186532850667e-06,0.000777910155339482,-6.59122002571496e-06,5.28301317150506e-05,1.72501807385414e-16,3.78459022317321e-18,-2.66592483933002e-06,-0.000125380701006063,-0.000772232834758156,-0.000119938749498347,-5.68239351601649e-07,-9.75609125821118e-06,-2.24207709203596e-07,-5.06946689105122e-06,1.34652830413971e-16,-0.00390561661950749,4.53921258133637e-17,-2.05813593359019e-16,-3.64462213910829e-07,2.08167012618761e-16,6.01844256858142e-16,-5.41315780702236e-05,-0.00587120254010321,-0.000389003084330686,3.95057711742719e-07,1.08661054879187e-07,-1.15326541406137e-05,6.92461617398313e-10,-2.16399884724413e-16,8.75223268365004e-06,-1.65546887756591e-16,9.12037041268733e-16,-3.12112956814286e-06,0.002411469659815,-1.13391755565912e-15,1.23838078395338e-16,4.7934212906271e-16,-1.93741374490339e-07,-1.24497551931578e-07,1.90231016898471e-16,4.58968661543123e-07,7.2572599477633e-09,-3.71534830203309e-07,1.22430114695509e-15,-4.64623400259011e-16,1.22304506661691e-15,2.30202816926311e-16,1.47422894911738e-16,-1.700336938064e-05,-1.80504109490577e-15,6.26125890619581e-16,-1.72710999767089e-15,4.86228779079945e-08,-0.707106781186547,-1.81733605883843e-15,-1.06649946501143e-14,-3.8407692365132e-15,4.02507059801579e-15,1.53530446058755e-14,-5.07728615184324e-15,-4.8809730949068e-14,-0.0894427190999924
"t110",0.0687969889014456,0.0300730436321597,-0.117098864800705,-0.100059065031469,0.00363601586060954,0.131832011860048,-0.0933441585375478,-0.0167599647597138,-0.0198124874162424,0.000859573245081974,-0.000344902190518414,0.000448004213011586,1.8437184011607e-05,0.155404842559469,-0.000122030128927555,-3.38051480271716e-05,0.000355230140391275,-0.00172579471404987,0.173412772747894,0.166971072006731,7.13470416689874e-05,0.559174965739695,-0.0405123682934991,-0.00247568543905341,0.00088112785900821,0.000192172386966118,0.000212225420641162,-0.00375767242299857,-1.25478440117877e-06,0.00132557323402342,0.000171452237649491,0.00253449625146267,-0.188724204766229,-1.62809860543478e-05,-0.000330957304121963,0.00209477436718414,1.27021475899409e-05,0.00246000943261668,-0.0454321922583694,0.000980074837017834,0.00811644786316491,0.0017327220691939,0.0324507839514099,-0.000936249029948198,9.7515472708871e-06,-0.000307144113853216,9.18663253506354e-06,0.000554150384783705,5.15472692782045e-05,-1.53814201101837e-09,-1.1812406934929e-06,-0.000164827795153268,5.82424647713e-05,0.00190172252913027,2.08198495676152e-05,-1.16354007088717e-16,0.0230120143160189,8.92994330434336e-05,-7.94625072917725e-06,-7.87218153088486e-06,-2.25434059060062e-05,-3.24383693269216e-05,-4.2713827513761e-07,9.06186532902014e-06,0.000777910155339594,-6.59122002604123e-06,5.28301317149708e-05,8.24757834352664e-16,1.4039394910852e-16,-2.66592483990419e-06,-0.000125380701006357,-0.000772232834758085,-0.000119938749497684,-5.68239351819011e-07,-9.75609125817846e-06,-2.24207709228173e-07,-5.06946689112802e-06,1.83228828464141e-16,-0.00390561661950723,-7.92556735612605e-17,1.69544333631167e-15,-3.64462213776473e-07,-1.3877642799316e-17,2.93956702589061e-16,-5.41315780703502e-05,-0.00587120254010289,-0.000389003084330828,3.95057711772323e-07,1.08661055106364e-07,-1.15326541408281e-05,6.92461269782701e-10,-1.42381792051944e-15,8.75223268328242e-06,-1.51669099886615e-16,-1.08610310963119e-15,-3.12112956813761e-06,0.00241146965981352,1.62776221809623e-15,4.84807828222051e-16,-2.49567778485956e-16,-1.93741378775106e-07,-1.24497552173564e-07,-3.38091338292899e-16,4.58968662312743e-07,7.25725982680269e-09,-3.71534826483756e-07,-1.59288977801224e-15,-1.31450510223884e-16,-4.30247162417285e-16,9.11166601562888e-17,1.19350128625774e-16,-1.70033693821724e-05,-4.98233850323803e-16,-4.75812717330194e-15,3.75736418759149e-15,4.86239940360178e-08,0.707106781186548,4.50641814197958e-15,3.32338159513174e-15,-2.14230768066247e-15,8.43126822699688e-15,-8.96944446911474e-15,2.55648693278141e-14,-2.89575554900306e-14,-0.0894427190999884
"t20",0.0644279598671276,0.0532327745977482,0.151312429284108,-0.0330827730748656,0.000878217225900478,0.00583197035848711,-0.000604714315844398,-0.00249522534853871,0.00248551696124615,-0.161270209525701,-0.00733058144980296,0.00318235501121632,-8.8073997716717e-05,-0.000164558598947075,0.00102336910940109,-0.000218736506777741,0.00222979991038674,-0.00278659453052077,0.00683391789430923,-0.00588828275249078,-0.0003057897610799,0.000326663022223931,0.040078045884765,-0.252150636818239,0.00705971907507866,0.000100350371517616,-0.0016304437534598,0.583793598537911,-9.0173564169609e-05,0.00416233536944869,0.0011772541765224,0.00218182240333,-0.00805192704795322,-0.00631748799152488,-0.0110922685731696,0.0282906257190258,-0.59783238231828,0.00150001245311804,-0.0172086874407236,0.000152808668772599,0.00120587988502439,0.000829375184074277,0.00784891877597003,0.000787960707316482,-4.03845519363909e-05,0.066162544963963,-4.14102868010471e-05,-0.00268953016976072,-0.0200543608434628,9.47355588910373e-09,7.43796342245769e-06,0.0857581711885342,-0.000276350430276794,-0.000961546384559661,-0.00699350605913705,-3.61535158954277e-16,-0.00136441513942058,0.000694334930156714,-0.000175797092839109,0.000365843885009678,0.00092178284707269,0.000972667274744304,1.50367686405996e-05,-0.000245659792411618,-0.00854715258751444,0.000604929601565718,-0.000419145227509971,6.03818910383857e-15,-1.48089077132904e-15,0.00354418545197444,0.0150076324512454,0.0902247804101944,-0.220166712787492,-0.235918885179217,0.00107528142640944,-0.000179601924842451,-0.00269746652576303,-1.0037339535288e-15,-2.112300057223e-05,-1.9035082159505e-16,2.35009333288358e-15,0.0010763847329928,9.61016767313937e-16,-8.95836632449211e-17,0.000327654842659745,0.000339846571031101,-9.83610180848484e-05,1.46073790161868e-06,-1.21110731649314e-05,8.93690723114689e-06,-9.8315472161534e-08,1.36317093010464e-11,-0.212484817624272,3.39008770336541e-14,-1.45116550193589e-15,-0.000729960042732703,-1.50970233438157e-07,-1.81158361039226e-15,6.90522311538808e-16,-9.95905796151867e-16,2.06474504577166e-05,1.23481862946618e-05,6.65952976365596e-16,-1.5899909145483e-05,-2.28885410025609e-07,7.13223738313091e-06,3.88813620285175e-15,-4.67419123371528e-16,8.18742236675567e-16,2.49683299589924e-16,3.46462864318839e-16,6.10707808359031e-09,-1.64164299678895e-15,-2.05898698324951e-15,1.05725850873749e-15,-1.41853306045991e-08,2.93510929248377e-16,1.52861051133125e-15,-3.37923187464695e-15,-2.96574347778707e-15,6.63403049589247e-15,3.45603396081223e-15,1.07615198197361e-14,-3.920467457809e-14,-0.0894427190999967
"t21",0.0639171938494708,0.0521238927601227,0.14794384263906,-0.031925312423111,0.000831642591599014,0.00548287417411192,-0.000567576926735534,-0.00229532919342492,0.00213801581264099,-0.133535593538998,-0.00600061865442711,0.00253244344577547,-6.88651733468536e-05,-0.000127157638377963,0.000718174822320222,-0.000152217082274391,0.00153837219817393,-0.00187635814389159,0.00437728043165139,-0.00371839042742176,-0.000187027062618832,0.000191763752016669,0.02241849743693,-0.138924412320907,0.00377718797232008,5.24063004311362e-05,-0.000786426476408359,0.261708739533435,-3.98642213649258e-05,0.00178354332736449,0.000482742171006074,0.00082217751207989,-0.00297884673720604,-0.00219508969329059,-0.00344829813161928,0.00852306055792012,-0.123083324740567,0.000286301118487926,-0.00241334023067684,2.03144510294999e-05,0.000127683532859963,7.9857887683844e-05,0.000734518435081524,4.72909457071656e-05,2.26379389237014e-06,-0.00445855465804899,6.35282531055393e-06,0.000433860213115363,0.0032688658649991,-2.25276584558563e-09,-1.80224859493186e-06,-0.0266404598638333,0.000102306546584613,0.000410888729991586,0.00345237680612012,-6.50659812341951e-16,0.000791049052930792,-0.000415991171906155,0.000107890873698422,-0.000245766093232051,-0.000650126618195597,-0.000723563014320928,-1.23325042653419e-05,0.000213255965660777,0.00772840762368273,-0.000573159019395043,0.000408510939036636,-7.84947958580248e-15,1.58830697265368e-15,-0.00379031967793155,-0.0183867474317472,-0.111884768541296,0.285072344496503,0.325921897248819,-0.00158231525024997,0.000265795441845146,0.00410065855611068,1.72376115594147e-15,3.68447810709271e-05,4.90585113325863e-16,-5.09592524343639e-16,-0.00210883012032439,-1.29826084152049e-15,-3.5188458860588e-16,-0.000745879900823271,-0.00080129970204185,0.000236801237320052,-3.5773863503012e-06,3.3448305303524e-05,-2.73179628515526e-05,3.3903286764013e-07,-5.13052658353202e-11,0.799720200866383,-1.31364299204675e-13,5.01121223595459e-15,0.00388551552076024,8.61927551230356e-07,1.14045013200855e-14,7.23248769688098e-16,3.95400866684494e-15,-0.000142381937582843,-8.62642755189217e-05,-2.71267549101426e-15,0.000145653832003295,2.16654839314623e-06,-7.51962180932018e-05,-1.00826520098769e-14,1.35361486434422e-15,-1.59200653429226e-17,-7.02895011947086e-16,1.67998924494258e-16,-1.36009329542989e-07,-3.59198098534637e-16,-1.87126624742049e-15,1.31081019673574e-15,4.48430423109769e-06,3.82977363546675e-16,9.38391088071454e-16,-4.61463340727108e-15,-1.90872433201235e-15,7.26244152405312e-15,2.70039209728539e-15,8.47003626298257e-15,-3.8870363558976e-14,-0.0894427190999723
"t36",0.0655196945418539,0.055736954573963,0.158967595682591,-0.0358687112470389,0.00100052913771474,0.00678131754363461,-0.000706529674019454,-0.00310255638013788,0.0040871978150755,-0.337353474640512,-0.0168183653732521,0.00977207047938173,-0.000349361387999309,-0.00082098240990585,-0.00341950113268792,0.000623934387738926,-0.00551106814117238,0.00493113417333572,-0.00728526650730836,0.0055771832457846,0.000227799391308507,-0.000185682409570032,-0.0171739148471399,0.0994446312450853,-0.00238507043919055,-2.99790393348473e-05,0.000332122873020346,-0.0848669649053754,1.23009125824401e-05,-0.000492450205568799,-0.000113838576832981,-0.000141647473736116,0.000477764514287855,0.000272344486226674,0.000250457676480713,-0.00051631443844968,0.0047870579487459,7.28018329070983e-06,-2.48242309041395e-05,2.37736039855205e-08,-7.7248326873381e-06,-7.83120845476913e-06,-8.13797422166965e-05,-1.93945941156277e-05,5.20740474232961e-06,-0.00966756226515738,1.50901146635222e-05,0.00106836390256594,0.0081155227047374,-9.93520339396728e-09,-8.38344358353536e-06,-0.878866905243322,-0.000763226928828371,-0.00141362841780061,-0.00735617969702092,-3.88102178409226e-16,-0.00113911226377939,0.000559236296442016,-0.000138172301257647,0.000265626345908623,0.000645900328184756,0.000658861407678697,9.69358527481889e-06,-0.00015497799995988,-0.00532697646261719,0.000373218891721565,-0.000257591896232328,2.7286306902192e-15,-5.59682617994222e-16,0.00218530304789786,0.0105156769955297,0.0655555328667681,-0.219189207986924,-0.0312636063572897,0.000420887980246279,-7.17356220574103e-05,-0.00115558523248312,-4.90719429691965e-16,-1.06083750621057e-05,-6.24424631132285e-16,8.05987758254247e-16,0.000604716006276113,2.29090195319468e-16,1.01590124258591e-15,0.000244210260061221,0.000286942623211392,-9.13988520265631e-05,1.49428130296756e-06,0.000147662725014088,-4.6184242965393e-06,1.32065481030468e-08,-7.14855851972896e-13,0.0111403407203609,-2.36390093436522e-15,-9.15508336471632e-17,5.32364746507478e-06,2.73538381302661e-09,-1.99207459705879e-16,7.21738549970611e-16,-1.61268275012206e-16,-1.33862818284605e-06,-8.50625664902498e-07,5.83821501452133e-17,2.81079499647082e-06,4.41456504745365e-08,-1.78851143178181e-06,8.70049691198584e-16,-5.34763543156791e-16,4.2486051412839e-16,2.11462765949413e-16,-6.07445163277475e-17,-5.59344553337715e-09,-1.16980208889761e-15,-2.21523820586115e-15,9.83730512219705e-16,2.56052732079681e-07,5.67440297848348e-16,1.47801541788442e-15,-3.5569911014213e-15,-2.96126438625318e-15,4.88460297067956e-15,3.21770394146362e-15,1.04224386493715e-14,-3.83663892339581e-14,-0.089442719099993
"t59",0.0657876574929409,0.0563470009932064,0.160830911985579,-0.0365417233364312,0.00102975466897025,0.00700720168540135,-0.000730731827636778,-0.00324522697160335,0.00444863724988701,-0.37616977944765,-0.0188950041139526,0.0111890231115219,-0.000404919523678244,-0.000959505993268842,-0.00429919394552733,0.000789828150536859,-0.00702599213844963,0.00641629599694458,-0.00990755813131848,0.0076847943607487,0.000323602706332594,-0.000274865942337102,-0.0267717962997552,0.157679329890708,-0.00391267521569908,-5.06408921988446e-05,0.000622708479506022,-0.177469455535181,2.63066255531286e-05,-0.00110978666146155,-0.000277736935044542,-0.000411505800317009,0.00144854579216049,0.00097042203003012,0.00129673864907861,-0.00306455561129574,-0.0387626178317741,-4.07161900518868e-05,6.37606496220965e-05,-5.61827336240962e-08,1.38617007197961e-05,1.28706074954125e-05,0.000130574254225556,2.3613482335603e-05,-2.9050302343076e-06,0.00503345926842472,-4.70007975572346e-06,-0.0003173918043793,-0.00238673119195632,1.84170834879323e-09,1.50961227090973e-06,0.0991510612142309,5.37133847327929e-05,5.73026515281947e-05,0.000123469580977188,-2.35538604951593e-16,1.04682193774517e-06,2.68773918684429e-07,-1.4084059531403e-07,-3.44802749951207e-07,-3.87395895544233e-06,-9.67969445846987e-06,-4.23089813263135e-07,1.10901882223145e-05,0.000526547058734733,-5.24105523217134e-05,4.44746465839315e-05,6.86684413957634e-15,-7.19087562594035e-17,-0.000745836952555593,-0.0121704661517246,-0.0879687088641556,0.582593097645742,-0.631758477813451,0.00117670259068573,-0.00018808945378779,-0.00237797682897494,1.618312470863e-17,-1.21682303430107e-05,4.22173940265507e-16,7.0634821512582e-15,0.00056516648537089,1.75379011260236e-15,-7.41333984053935e-16,0.000198696860958527,0.000228484705444222,-7.19500576310674e-05,1.16607754414806e-06,0.000109835229302128,-3.34287996031126e-06,9.3479112627999e-09,-5.0004994623733e-13,0.00779521111490424,-2.77996768460934e-15,3.80629264678353e-16,3.63742243381278e-06,1.86463629524479e-09,-1.57691687922139e-15,1.23257744144824e-16,-9.03502003153869e-17,-9.08820086218537e-07,-5.77397423455707e-07,-8.98543342137489e-16,1.90367735891786e-06,2.98953563751563e-08,-1.21092269932422e-06,-1.25265202396806e-15,-3.22582585886124e-16,1.6344752296131e-15,-5.89491307864288e-16,2.92717742494802e-16,-3.79242889809166e-09,-1.23619503900731e-15,-1.9225493343246e-15,8.99456766347344e-16,1.74271457670933e-07,-2.09311485956926e-17,1.22858491386426e-15,-3.73169422878519e-15,-2.99403874635846e-15,5.79705698152775e-15,3.00182826258753e-15,9.61132072084973e-15,-3.89496167556942e-14,-0.0894427190999998
"t95",0.0659343948686516,0.056679951436482,0.161847491575462,-0.0369076792164663,0.00104557014958001,0.00712921497034748,-0.000743799337062849,-0.00332186680541483,0.00463952918745825,-0.396474932699177,-0.0199781927949999,0.0119229185744744,-0.000433569536331817,-0.00103073006478962,-0.00474091410361405,0.000872957872397318,-0.00778353421430757,0.00715459902161989,-0.0111956049914963,0.00871653914986232,0.000370147989394405,-0.000317780492789721,-0.0313389392805138,0.185294205395483,-0.00463224747429585,-6.0320570914648e-05,0.000756466797820841,-0.219428254768487,3.26340059681005e-05,-0.00138686158209576,-0.000350633399573199,-0.000529511396776906,0.00187152660623958,0.00127093748529101,0.00173802403808675,-0.00413335520049138,-0.0559657288891195,-5.94815659372442e-05,9.71467524883542e-05,-8.61497339360957e-08,2.17819728531235e-05,2.04072954742986e-05,0.000207566842557304,3.87969423195245e-05,-5.45883441405339e-06,0.00960260030745592,-1.02164290773571e-05,-0.000699353271961974,-0.00527450933637083,4.71533215741819e-09,3.90420318995318e-06,0.305503741739918,0.00020208250448522,0.000279658842011206,0.000965902876718277,3.92575383881211e-16,6.56772199369556e-05,-2.38065234817316e-05,4.34786900566244e-06,2.84057663807874e-06,2.19115785123929e-05,3.95542270389136e-05,1.07496005800139e-06,-2.223489243808e-05,-0.00090020725790873,7.5191746530174e-05,-5.75428728029512e-05,-1.05588326181442e-15,3.89278012693458e-16,0.000691683183990167,0.0068570344688168,0.0473036521135377,-0.263777371629141,0.216227977250257,-0.00029481715499135,4.56973537916188e-05,0.000495527607408257,2.10202761414415e-17,7.31397857944164e-07,-1.87666494977157e-16,-1.64443236898477e-15,2.05955023888612e-05,-1.17497230144038e-15,5.06811648276629e-16,2.66201491812912e-05,3.50390722858185e-05,-1.18228022883461e-05,2.0178773031166e-07,2.50446122198406e-05,-8.92828392868164e-07,2.86503144499051e-09,-1.65521970038337e-13,0.00258129143501635,-5.17812573392954e-16,-1.1193474013566e-15,1.47228414204589e-06,7.75810974600379e-10,3.13610741609893e-15,9.41978427105825e-16,-1.40364052458984e-15,-4.0181826417747e-07,-2.56200612775265e-07,5.16140034188071e-15,8.98237436531201e-07,1.41909015824253e-08,-5.85278791420269e-07,1.17089647305461e-14,5.01729935442432e-15,0.707106781186547,-2.0071183561743e-15,-5.43409423224468e-16,-1.9791165296058e-09,-2.27058653777099e-15,-1.86323665815876e-15,2.22840872387483e-16,9.62513206463622e-08,1.12623235374574e-15,1.59123193009151e-15,-4.08285084470393e-15,-3.54499924292434e-15,-7.04941326467648e-16,3.2441252725337e-15,7.07514420926793e-15,-3.71460525558935e-14,-0.0894427190999824
"t96",0.0659343948686516,0.0566799514364819,0.161847491575462,-0.0369076792164663,0.00104557014957998,0.00712921497034748,-0.00074379933706289,-0.00332186680541486,0.0046395291874582,-0.396474932699177,-0.0199781927949998,0.0119229185744744,-0.000433569536331793,-0.00103073006478956,-0.00474091410361434,0.000872957872397341,-0.00778353421430766,0.0071545990216199,-0.0111956049914963,0.00871653914986237,0.000370147989394429,-0.000317780492789707,-0.0313389392805137,0.185294205395483,-0.00463224747429542,-6.03205709144381e-05,0.000756466797820748,-0.219428254768487,3.26340059681024e-05,-0.00138686158209565,-0.000350633399573238,-0.000529511396777265,0.00187152660623957,0.00127093748529124,0.00173802403808663,-0.00413335520049162,-0.0559657288891198,-5.94815659373309e-05,9.71467524883943e-05,-8.61497338069706e-08,2.17819728530575e-05,2.04072954731183e-05,0.000207566842557491,3.87969423192233e-05,-5.45883441425499e-06,0.00960260030745601,-1.02164290758511e-05,-0.000699353271962022,-0.00527450933637101,4.7153320627784e-09,3.90420318990257e-06,0.305503741739917,0.000202082504484816,0.000279658842011326,0.000965902876718057,5.31237452014187e-16,6.56772199367909e-05,-2.38065234820663e-05,4.34786900562227e-06,2.84057663917013e-06,2.19115785119211e-05,3.95542270383321e-05,1.07496005803178e-06,-2.22348924365209e-05,-0.000900207257908363,7.51917465297497e-05,-5.7542872803061e-05,-2.08283955959272e-15,-3.81585168321221e-16,0.000691683183988941,0.00685703446881549,0.0473036521135363,-0.263777371629139,0.216227977250255,-0.000294817154991447,4.56973537914997e-05,0.000495527607407892,1.78888663107326e-16,7.31397858092425e-07,2.71774610318388e-16,-2.4277580039538e-16,2.05955023903417e-05,1.29539670002203e-16,2.54765897914461e-16,2.66201491835166e-05,3.50390722854945e-05,-1.18228022882542e-05,2.01787730957243e-07,2.50446122166636e-05,-8.92828392596419e-07,2.86503149321374e-09,-1.66153405722322e-13,0.00258129143501558,3.8424363422568e-16,-1.34290986011216e-17,1.47228414169446e-06,7.758156913923e-10,-1.80683869967833e-16,3.1665190279185e-16,1.50042652224304e-15,-4.0181827358661e-07,-2.5620061298672e-07,-5.05350601649672e-15,8.98237451130146e-07,1.4190893877944e-08,-5.85278812364272e-07,-1.16959244071482e-14,-5.60226883903337e-15,-0.707106781186548,2.1719651479062e-15,7.64266995022906e-16,-1.97911491753299e-09,-2.36540490835866e-16,-2.02595976372762e-15,1.76159659972374e-15,9.62513079620642e-08,-5.40627968064194e-16,1.05786765622659e-15,-3.20812417706327e-15,-1.84878300137395e-15,1.22187485695596e-14,3.39267325053064e-15,1.30981041178629e-14,-4.02407992371027e-14,-0.0894427190999884
"t17",0.0641566068299581,0.0526649038583824,0.149594951730511,-0.0325174241990594,0.000857102772725496,0.00567894206757299,-0.000588567229832135,-0.00241787981747638,0.002440058849935,-0.165573588254801,-0.00770903514302781,0.00368989150222362,-0.000114078124384981,-0.000239636172422592,1.0599365866313e-05,-1.87927250068989e-05,0.000319910146158423,-0.000680906751600911,0.00225657667231901,-0.00201034867265362,-0.000108924831746372,0.000118323379149576,0.0143929093559776,-0.089957351966217,0.00247742353133957,3.46358007839035e-05,-0.000525870841116045,0.174698667143002,-2.65746259545964e-05,0.00118414718342204,0.000317971598525868,0.000529840617965191,-0.00190847736070408,-0.00137469265807088,-0.00205161985087134,0.00498518693250746,0.082648965673245,9.12964814105707e-05,-0.000248500174729199,1.06769660328884e-06,-2.55037344578441e-05,-2.59521248028604e-05,-0.000268142660280975,-5.53748542757872e-05,8.15455326409721e-06,-0.0142525657758468,1.3399324074766e-05,0.000898919144195591,0.00674878183864948,-4.29145646003208e-09,-3.43461620008148e-06,-0.0796870908821098,0.000126768583587777,0.000565033609791546,0.00485749843754799,-6.82579924735165e-17,0.00112476299878404,-0.000592602914364002,0.000153918399730403,-0.000352783488222505,-0.000936996739421908,-0.00104824492106645,-1.8081705371355e-05,0.000315423968737803,0.0115140431089471,-0.000861985349226065,0.000618264243108092,-1.16510761388085e-14,2.89039296223235e-15,-0.00588040645106456,-0.0300946403827373,-0.184393660431377,0.488116788997969,0.542453428852398,-0.00278958492143364,0.000470654555244473,0.00741525802517545,2.42024644752086e-15,7.58947404422029e-05,-1.13133614415995e-15,-5.40193948602638e-15,-0.00513346479710685,-1.88581404752064e-15,3.05094833278465e-15,-0.00270356115736845,-0.00340364921796611,0.00113098911128498,-1.91595840500856e-05,-0.00248877614149463,0.000102397028715256,-4.42018875309535e-07,3.59540785674249e-11,-0.560452409220254,9.50772984840963e-14,-2.45565880578346e-15,0.000428367354074191,1.54138945081999e-07,-1.01319672141551e-14,-2.37109218590328e-15,-2.0199084473361e-15,-4.40189882573161e-05,-2.72644732880909e-05,2.28064963674134e-15,6.16569787830635e-05,9.37596042123981e-07,-3.46034948339782e-05,2.54327595236875e-15,-1.20692978650751e-15,5.9220980446871e-16,1.43194654467097e-15,5.59734273916023e-16,-7.64490919276345e-08,-5.36489205156106e-16,-2.06599342533933e-15,8.45304352713116e-16,2.80160502579355e-06,-1.60610741757929e-17,7.86068536125325e-16,-3.22236187566193e-15,-4.41853123379234e-15,3.63426649354657e-15,3.10043794151741e-15,1.06418175867625e-14,-3.90570301995772e-14,-0.0894427191000026
"t18",0.064656197462036,0.0537587919620176,0.152921279172171,-0.0336709667079026,0.000904204677342766,0.006034149461946,-0.000626409040728395,-0.00262544586447475,0.00283535713287655,-0.200080386751419,-0.00942707857141276,0.00464706667434759,-0.000146349775979452,-0.000311284206819752,1.52701485701678e-05,-2.73245853054997e-05,0.00046957376385878,-0.001026628019489,0.00359794820259467,-0.00325728185975,-0.000183043522874386,0.000208499280915654,0.0268443187099595,-0.170836654610332,0.0048736534314916,7.01712228274552e-05,-0.00117592798031217,0.429184742122476,-6.6490831895699e-05,0.00308798256513179,0.000879962543132679,0.00165015557233577,-0.0061034289992983,-0.00482228500914514,-0.00856167099247172,0.0219041630179857,0.782831950117081,0.00106224301790046,-0.0131500030491057,0.00011710022515858,0.000931339685266734,0.000641939488656853,0.00607856955145035,0.000614027265798582,-3.2044536017558e-05,0.0526036148523641,-3.36209056529515e-05,-0.00218982333503091,-0.0163387285360657,8.12262100758323e-09,6.41500834199088e-06,0.123685400230584,-0.000170879108641529,-0.000674332986700825,-0.00509900854930641,5.1341926323625e-16,-0.00101614604979851,0.000518729440246939,-0.000131618036314484,0.000275886358140461,0.000697576789708241,0.000738822974238494,1.14995300414677e-05,-0.000188657129096501,-0.00658494048993216,0.000467912903152148,-0.000325057559695318,5.01986928869515e-15,-7.16888937993085e-16,0.00277678904410018,0.0120552124511654,0.0727571817469121,-0.182369998142136,-0.186354850797367,0.000880836593011982,-0.000147471231485992,-0.00223949120056701,-7.90807913167399e-16,-1.88158213508391e-05,5.51627612498981e-16,2.90762331706844e-15,0.0010624918346079,8.82290394051248e-16,6.8091877949718e-17,0.000432329924729502,0.000509773513754324,-0.000162760533517327,2.66655300987939e-06,0.000268583380312794,-8.60829203867079e-06,2.58501856824542e-08,-1.49676974612203e-12,0.0233322553544873,-4.64442275927318e-15,-9.03483352640448e-17,5.58837037284399e-06,3.4028087889688e-09,1.24276205814464e-15,1.142458296509e-15,1.06448702113429e-16,-1.91921080239937e-06,-1.22529061321071e-06,-4.90033556955365e-16,4.27977588205402e-06,6.74669401741035e-08,-2.76076939974328e-06,1.26440455426057e-16,-9.66517511206535e-17,2.92235244821524e-16,1.20582428611819e-19,2.75423788410346e-16,-8.88799025539211e-09,-1.5733770299602e-15,-1.91626303526086e-15,9.04551345552315e-16,4.12103580992723e-07,1.74055276032845e-16,1.51047766360275e-15,-3.60558401041227e-15,-2.73601510986779e-15,5.55641768015279e-15,3.20684095014818e-15,1.08248092659863e-14,-3.91837183630961e-14,-0.0894427190999925
