"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119"
"t14",-0.104666369476512,-0.0186188358456609,0.0705358944292436,-0.0540172575786339,0.000741999498918847,-0.000410389424439004,0.0219416427605579,-0.00014545488186362,5.35744345911996e-05,0.0068038502963849,-0.0645995639693337,-0.00286323195007026,-0.232937730280016,0.000358735065516727,-0.000705757561021454,0.00145718283071516,0.00828612895630064,0.0093818084001468,-5.09019683471313e-05,9.03389003808093e-08,1.0262871205114e-06,0.00316812179816009,4.57552659413136e-06,-0.000124871528627172,-3.61063586753484e-05,0.000166643147061723,-0.000205039012589359,0.135788391118919,0.0417767340577704,0.075271771839886,-0.00129910537454937,-3.83776435274179e-06,-0.000253183139481094,-0.0317409470334384,0.0236047198192171,5.11254662082671e-05,-0.892347796935328,-0.00035671992378868,-4.80135168938297e-05,7.96944405137038e-05,-0.000773684875501942,-0.000241968785267454,8.27589117258245e-17,-0.297183883370257,-4.59659587435779e-06,0.000806722346869996,-0.0180603569125108,0.0157497771238843,6.78301662831673e-05,3.92246488496665e-08,1.0737541133255e-05,0.000868568317265675,0.022181544250299,6.24599340954413e-06,-0.000202004165530554,0.00400159716805971,-4.95152354398514e-05,-0.00109516860653083,-0.00990933805565794,-2.34089120017719e-17,2.50585771909316e-16,0.00361168640511363,-1.06680183907449e-16,-0.000196705172520182,-3.79259963042644e-05,0.000875172977785621,1.66649358794259e-16,0.00310908712844395,-1.54023493760308e-16,-1.90441729688543e-15,0.00363730794225684,-7.28233597918583e-07,-0.00134737469832195,1.36713927886712e-17,-6.0164252952699e-07,-2.11319819869796e-16,-7.33790556385274e-16,-1.62848020288548e-05,2.00212981298456e-16,-4.2430041783596e-18,3.35238180156025e-16,-0.00227046111931339,4.76008121808036e-15,7.84052297908403e-05,-0.000482131052971655,0.00384690318965907,4.6156010327371e-16,8.8553378998668e-17,-2.10586388538787e-16,1.90104833846302e-15,9.23584772951171e-18,3.87809603655884e-08,0.000426352303267295,2.89367864682987e-07,-2.99681110877839e-07,6.49121823964917e-07,-5.97555924102213e-08,-1.04864145418098e-16,-1.12113461450949e-16,2.38700127188437e-06,7.74757531139776e-17,-1.92667083979671e-16,-2.65877594249611e-16,1.31518548259951e-16,-2.67175128766955e-16,4.74035600802296e-06,-2.98417735515499e-06,7.05547422972328e-16,-0.000605607235144495,4.08889471403616e-17,-2.12607794326082e-07,-1.2172270272903e-16,0.000574765280875815,7.45567804877634e-16,-1.35965672113723e-16,1.69339261576767e-15,-3.51064021523731e-15,-2.07161155196266e-14,0.0916698497028189
"t23",-0.105809586369252,-0.019009797989228,0.0743222528329548,-0.0575198312877322,0.000799064667690978,-0.000448607336122778,0.0252484733311254,-0.00017192641400517,6.54578214110237e-05,0.00855379168741617,-0.0889978173078136,-0.00407624967224943,-0.346896690242342,0.000555682226562048,-0.00115386410309081,0.00247512408308362,0.0225016713025311,0.0265228768287297,-0.000174771383613669,1.34917163975993e-06,-4.96532607649957e-05,-0.0488422120791959,-4.02820114262331e-05,0.000567564636298862,3.44052349640952e-05,-0.000124533348416306,0.000109887385116458,-0.0352002905324528,-0.00843587809961878,0.00481133434355987,-0.000111499154768229,-3.66478359688363e-07,-2.9028615968109e-05,-0.00375368670090553,0.00311301403601089,6.85002166592372e-06,-0.127868385223341,-3.62402249228321e-05,-4.38812319731518e-06,5.07631984248095e-06,3.47401370828226e-05,1.4132500955103e-05,-5.27565600442599e-16,0.793583454715709,-3.41853648697978e-05,0.00506788401303254,-0.0316747210980752,0.0203488030735683,6.88242378000119e-05,3.83618311778152e-08,1.04987698974971e-05,0.00401277558879314,0.43543909802014,1.65340829501192e-06,-8.66723085194055e-05,0.00211459817889179,-2.64259283380436e-05,-0.000673816896465843,-0.00623426022565824,-7.88134006446819e-16,-9.19211728352427e-17,0.00229805253151262,7.0281361517023e-16,-0.00012546852407727,-2.42384849477374e-05,0.000562363183272582,-2.272476339095e-17,0.00200271915316759,1.59071185399402e-16,-2.58690546284883e-15,0.00235659076073908,-4.73405827799491e-07,-0.000876216821059182,6.60830470465774e-17,-3.92947941299993e-07,-8.62406062608804e-17,2.23863412736474e-16,-1.07529077467213e-05,-2.52689394769264e-16,-2.5246326865158e-17,1.19727875597172e-18,-0.00150511994636476,2.08513761812412e-15,5.23004602873942e-05,-0.000321776504695899,0.00257106839172583,5.8718501806535e-17,2.98189381556352e-16,-1.75606561316655e-16,1.75703869116205e-15,3.22691767610946e-17,2.60674373011592e-08,0.000286683807631359,1.94947298430916e-07,-2.02379495844639e-07,4.38385542030119e-07,-4.04577889697487e-08,-2.13698301616377e-16,-2.29521624909213e-16,1.6214636509214e-06,1.00201276530191e-16,-6.70599311483332e-17,2.71688218923032e-16,-1.27675063763079e-16,-3.7700031260724e-16,3.24890886060573e-06,-2.04635529884119e-06,7.02875717297759e-16,-0.000417457027272966,3.99405515964671e-17,-1.47472692116556e-07,-3.5937756500184e-17,0.000400346132944801,3.19627171581149e-17,4.78377827288487e-16,1.54145177522761e-15,-3.32022095781349e-15,-2.126166460588e-14,0.0916698497028237
"t25",-0.106199701897014,-0.0191430663464277,0.0756086466391926,-0.0587085455259254,0.00081841006476297,-0.000461544763370386,0.0263627046151379,-0.000180825862459738,6.94423684012195e-05,0.00913929400729872,-0.0971105438441269,-0.00447878653817566,-0.384616364289808,0.000620733458842908,-0.00130147641443297,0.00280985596210566,0.02710500260703,0.0320684729616018,-0.000214693190716156,1.74988667908244e-06,-6.57159541328251e-05,-0.0652922539329176,-5.44380357220237e-05,0.000785067592052298,5.5941491974287e-05,-0.000212817786678875,0.000204304488612528,-0.0850690847495312,-0.0229406505957654,-0.0132893620893329,0.000185024903511684,4.86456445072721e-07,2.3740744274487e-05,0.00276519170791756,-0.00140203157688722,-2.78527860119795e-06,0.0217014854947387,-5.46858774389851e-06,-7.28893922719264e-07,9.91408893434185e-07,8.59066391340965e-06,3.54526737335846e-06,-2.76672159126047e-16,0.247519842540813,-1.08522352221656e-05,0.00160970375246646,-0.00999887619903523,0.0061902025737382,1.64959172435496e-05,6.57789618135707e-09,1.78542854659222e-06,-0.00660881496877182,-0.858292400296949,8.57246496940744e-06,-0.00020537925187299,0.00316251421241462,-3.85117759558723e-05,-0.000617687623148941,-0.00526159913864995,9.8619194923248e-16,-1.87606645235897e-16,0.00189356777420724,-1.37422722937441e-15,-0.000103061409371244,-1.98693013354984e-05,0.000459213050541359,7.60634462380197e-17,0.00163368113592899,7.69272378605344e-19,2.20774497956702e-15,0.00192020663199356,-3.85754489781152e-07,-0.000714004880371285,-7.60533625703978e-17,-3.20405670946506e-07,-1.78796880350449e-17,-6.16893953777891e-16,-8.79832969461374e-06,1.79816435167477e-16,-1.52062254536396e-16,8.25330964312142e-16,-0.0012336295352411,1.93942084614207e-15,4.29955170007713e-05,-0.000264599246557821,0.00211575112508673,-6.15461209470536e-17,-9.64141403095541e-18,1.02642509887205e-17,9.02078080929825e-16,-1.77816101580598e-16,2.1516996636715e-08,0.000236685770897133,1.61120618971273e-07,-1.67490610564763e-07,3.62821704192873e-07,-3.35327494072445e-08,-5.46027700447718e-17,-1.0249310622533e-16,1.34651408081067e-06,-5.27630956587283e-17,-3.68683617484578e-18,-6.59100434225981e-16,-2.78614621910297e-16,-2.72532822532986e-16,2.71241779354927e-06,-1.70898906486612e-06,6.9363745357968e-16,-0.000349742408889831,-1.56550467449034e-16,-1.24025315447143e-07,-2.12226038907627e-16,0.000337558537290154,1.17961067535309e-15,-2.31809495844056e-16,1.69001727593285e-15,-3.95013194424542e-15,-2.12005530475053e-14,0.0916698497028161
"t86",-0.106952457856832,-0.0193998043699868,0.0780750442985606,-0.0609842590647586,0.000855388329203389,-0.000486225635045563,0.0284752827487082,-0.000197650531015219,7.69504730412391e-05,0.0102396637971277,-0.112246208635566,-0.00522808092035232,-0.454627571999938,0.000741197157941691,-0.00157404389007407,0.00342679174810221,0.0354612844945896,0.0421265838677635,-0.000286844804051348,2.46630497846194e-06,-9.43303540220763e-05,-0.0945467121679725,-7.95675006358028e-05,0.00116975634114793,9.32638440804893e-05,-0.000365070145946125,0.000365967377910642,-0.169080771540739,-0.0472485689247101,-0.0420870366899965,0.000652042031101769,1.82261397758025e-06,0.000105312003584498,0.0128108784567964,-0.00825588030603148,-1.73662189610795e-05,0.242734802450589,3.63129233254507e-05,4.19739498089771e-06,-4.40271788749055e-06,-2.42526339694557e-05,-9.6905416586187e-06,2.83045887988514e-16,-0.330653461310953,1.22556879657529e-05,-0.00179923754458246,0.00893163133286039,-0.00462474440189457,-8.66067705917981e-06,-2.89785126483077e-09,-7.84343735669226e-07,0.00150411851950511,0.191214709164535,-1.48484283836856e-06,3.00575322292497e-05,-0.000331673785601671,3.89637479437204e-06,-3.44793479897469e-05,-0.000847162990230563,-2.57760068704134e-16,2.14626809595717e-16,0.000436438032366775,-2.5762966419662e-16,-2.52857621803379e-05,-5.10476298410038e-06,0.0001320957149401,4.75551681998719e-16,0.000491503091911553,2.7667131059393e-16,-8.26050296751589e-16,0.000634324785485056,-1.33611791731778e-07,-0.000248531114095923,6.80720619105272e-16,-1.17748784254368e-07,-2.93086216014876e-16,7.87428201490339e-16,-3.62568943724628e-06,1.08737353256133e-15,9.87737503306703e-16,4.08064532096534e-16,-0.000526494258389038,1.17579557201708e-14,1.9291694449109e-05,-0.000119196175741685,0.000963134262321682,-1.3469831189736e-15,-2.20451676534217e-15,3.99326135609763e-16,-9.25273189770881e-15,-1.03075020363263e-15,1.01928244501409e-08,0.000112385832091302,7.74660971106713e-08,-8.17521697953031e-08,1.77150942449045e-07,-1.66243307741926e-08,1.33031689691111e-14,-0.707106781186548,6.80438711303641e-07,-3.62628198401959e-15,-4.26595306462922e-15,-3.2372500807508e-15,2.88082269100135e-15,-3.24315159063596e-16,1.43738415603622e-06,-9.08040287949898e-07,7.87277232773777e-16,-0.000190562256208163,-5.47596726730879e-16,-6.95024857671062e-08,-7.32470969268038e-18,0.000192538619480065,8.4099990163306e-16,9.42274488376041e-16,2.19777537680842e-15,-3.44547918275285e-15,-2.0629474423148e-14,0.091669849702822
"t87",-0.106952457856832,-0.0193998043699869,0.0780750442985606,-0.0609842590647586,0.00085538832920339,-0.000486225635045523,0.0284752827487082,-0.000197650531015052,7.69504730412111e-05,0.0102396637971277,-0.112246208635566,-0.0052280809203525,-0.454627571999938,0.000741197157941715,-0.00157404389007411,0.00342679174810232,0.0354612844945896,0.0421265838677635,-0.000286844804051272,2.4663049784515e-06,-9.43303540221853e-05,-0.0945467121679726,-7.95675006357362e-05,0.00116975634114799,9.32638440804984e-05,-0.000365070145946114,0.000365967377910597,-0.169080771540739,-0.04724856892471,-0.0420870366899965,0.00065204203110172,1.82261397704102e-06,0.000105312003584448,0.0128108784567963,-0.00825588030603136,-1.73662189610446e-05,0.24273480245059,3.63129233251358e-05,4.19739498077624e-06,-4.40271788710225e-06,-2.42526339703751e-05,-9.69054165900554e-06,2.77279103873467e-16,-0.330653461310953,1.22556879650171e-05,-0.00179923754458195,0.00893163133286045,-0.00462474440189449,-8.66067705765152e-06,-2.89785159845323e-09,-7.84343735619237e-07,0.00150411851950575,0.191214709164535,-1.48484283771489e-06,3.00575322291755e-05,-0.000331673785602452,3.89637479450969e-06,-3.44793479898206e-05,-0.000847162990230497,-4.91913663394298e-16,1.03604507140923e-16,0.00043643803236702,1.04688238973554e-15,-2.52857621807342e-05,-5.10476298413423e-06,0.000132095714939859,-4.6813788574689e-16,0.000491503091913409,-6.03378261353324e-17,-3.95722617088972e-15,0.000634324785486118,-1.33611792075348e-07,-0.000248531114095795,-4.59460391602196e-16,-1.17748786184037e-07,2.65494743249404e-16,-2.69018395376092e-16,-3.62568943612635e-06,-4.64769366138999e-16,-1.30004716744987e-15,-6.23366434648956e-16,-0.000526494258388817,-6.44623243672982e-15,1.92916944493722e-05,-0.000119196175744335,0.000963134262321191,1.51184117483666e-15,3.05624901356684e-15,-6.2763016262038e-16,8.38593640602337e-15,1.28464836630834e-15,1.01928204059633e-08,0.000112385832084957,7.74661015701375e-08,-8.17522034988464e-08,1.77150937556725e-07,-1.66243166672768e-08,-1.35572893532593e-14,0.707106781186547,6.8043867019536e-07,3.65608889334655e-15,4.66440339103038e-15,3.32694355238301e-15,-2.75355913266413e-15,-3.24323522047643e-16,1.43738414906187e-06,-9.08040283140823e-07,-5.68893385469089e-17,-0.00019056225621039,5.14053966452443e-16,-6.95024852879721e-08,-7.67135147665791e-17,0.000192538619479882,1.22824382578726e-16,-4.62851527165398e-16,1.60719840197872e-15,-4.1122635191723e-15,-2.19081490312594e-14,0.0916698497028246
"t31",-0.109871202592529,-0.0205853877813625,0.0995709479606779,-0.0868044040469799,0.00144433164098951,-0.00122763913429293,-0.021604888108088,4.06554502588585e-05,9.2332525379428e-07,0.000944084709538435,-0.0189651289285144,-0.000902430672217908,-0.0772504976324949,0.000121011606692893,-0.000236895323840761,0.000479795497769926,8.08647597193946e-05,-0.000347518052303299,1.59213390228753e-05,-7.09709258206289e-07,5.1724689365986e-05,0.122873093098925,-5.16312793890168e-05,-0.000156673427285386,-7.69346939648018e-05,0.000375154164178099,-0.000518080278040381,0.558914950393723,0.229895271630694,-0.090632118477363,0.0011040941623679,2.71954951714197e-06,6.96198083324508e-05,-0.200892044631882,-0.00909184186057847,-1.79103210885774e-05,0.159086902103921,-2.18858543640245e-05,-3.52924517667441e-06,7.7330462281037e-06,-0.000107349044547761,-3.42392899436838e-05,1.46895195495961e-16,-0.0188184998587668,-3.12520987689277e-06,0.000493934869206936,-0.00656233470370917,0.00551597302625926,2.42174799700041e-05,1.42582696065337e-08,3.90425518073322e-06,0.000295122096451086,0.00332383263280983,2.51268679324882e-06,-8.16054676599493e-05,0.00163595446248478,-2.02675904681466e-05,-0.000476004258927358,-0.00451061208803723,0.707106781186547,8.90995687055085e-16,0.00169978143767735,2.85839620372461e-15,-9.32954714970312e-05,-1.81031646228474e-05,0.000427919476435653,1.35469356261726e-15,0.00701397844741142,5.10921394190764e-16,-4.12765546011548e-15,0.00178320278776123,-3.60740377884858e-07,-0.000668131797631962,6.40847880989139e-16,-3.01753971605342e-07,6.94917248554741e-16,3.02797710990275e-16,-8.40216464148374e-06,3.30655079969271e-16,-2.23301607825735e-16,6.59630132489685e-16,-0.00494898219943186,8.52790060790198e-15,4.10054259635662e-05,-0.00103422707833344,0.00201604486567927,-1.00764630915048e-16,3.96337393455174e-16,-9.07265907956744e-16,-9.05441571782301e-16,-3.5860504281089e-16,2.06094824559775e-08,0.000918818594381269,1.54046353506404e-07,-1.60267572904118e-07,3.4717975986607e-07,-3.21046628319576e-08,1.0541524259332e-16,-1.74503508767804e-16,1.28980304848112e-06,4.07564690969652e-17,2.65111945164493e-17,2.36627439334676e-16,4.62223207108856e-16,-3.17565658262515e-16,2.599671063358e-06,-1.63798564846444e-06,1.63207348568315e-15,-0.00126946130000826,3.66929583373392e-17,-1.18725006717617e-07,-3.84069365906808e-17,0.00119201441028552,4.36003458658838e-16,2.16866150527824e-16,1.70692038809532e-15,-3.58880436002271e-15,-2.13621213199277e-14,0.0916698497028223
"t32",-0.109871202592529,-0.0205853877813625,0.0995709479606779,-0.08680440404698,0.00144433164098954,-0.00122763913429282,-0.021604888108088,4.06554502589071e-05,9.23325253786907e-07,0.000944084709538421,-0.0189651289285143,-0.00090243067221802,-0.0772504976324947,0.000121011606692762,-0.000236895323840751,0.000479795497769953,8.08647597193384e-05,-0.000347518052303276,1.59213390228906e-05,-7.09709258209334e-07,5.17246893659122e-05,0.122873093098925,-5.16312793891438e-05,-0.000156673427285381,-7.6934693964803e-05,0.000375154164178032,-0.000518080278040519,0.558914950393722,0.229895271630694,-0.090632118477363,0.00110409416236764,2.71954951729817e-06,6.96198083322335e-05,-0.200892044631882,-0.00909184186057841,-1.79103210880165e-05,0.159086902103921,-2.18858543640787e-05,-3.52924517655488e-06,7.73304622848594e-06,-0.000107349044548274,-3.42392899441712e-05,5.77594569850828e-16,-0.0188184998587669,-3.12520987583809e-06,0.000493934869206504,-0.00656233470370903,0.00551597302625934,2.42174799661599e-05,1.42582695462403e-08,3.90425518056533e-06,0.00029512209645066,0.00332383263280812,2.51268679382534e-06,-8.16054676599451e-05,0.00163595446248226,-2.0267590468217e-05,-0.000476004258925282,-0.00451061208802764,-0.707106781186548,-8.94902131462867e-16,0.00169978143767462,-4.52458691003285e-15,-9.32954714984217e-05,-1.81031646247365e-05,0.000427919476437061,-1.17800271228936e-15,0.0070139784474119,-1.44276372379419e-16,-1.22546308480628e-15,0.00178320278776069,-3.60740381518713e-07,-0.000668131797631893,-2.63473930330683e-16,-3.01753973638483e-07,-8.00414387737404e-16,-6.72116882508289e-16,-8.40216464139568e-06,3.93390738999888e-16,1.9497039328302e-16,1.22731814097014e-15,-0.00494898219943143,7.86176679312689e-15,4.10054259633034e-05,-0.00103422707833235,0.00201604486567913,6.57688227779775e-17,3.8984357403349e-17,-1.43987578532149e-16,2.49461644113224e-15,-3.5314730437448e-17,2.06094824666824e-08,0.000918818594382048,1.54046353588135e-07,-1.60267573938293e-07,3.47179759828578e-07,-3.21046626811749e-08,-3.03979497756747e-16,-2.57770389141731e-16,1.28980304905139e-06,5.12309071018016e-16,2.90189162863281e-16,-2.35217346130496e-16,-6.82694286949742e-16,-1.78823412674272e-16,2.59967106435911e-06,-1.63798564881029e-06,5.75569167901297e-16,-0.00126946130000835,-2.82496161204767e-16,-1.18725006802857e-07,7.9554260163824e-17,0.00119201441028507,6.71058489653712e-16,5.29224796420609e-16,1.73869709980536e-15,-4.3347354546914e-15,-2.12914473528381e-14,0.0916698497028215
"t44",-0.115449662338122,-0.0226956442455199,0.130763547666599,-0.122009600588904,0.00219766441889553,-0.00210230795340397,-0.0675400380954358,0.000234657165892847,-5.29393581187904e-05,-0.00493264330846895,0.0229808594595209,0.000828737515646394,0.0517636004489186,-6.38792756986413e-05,9.30658656484232e-05,-0.000154807686820105,2.58553761055367e-06,-1.64878084746568e-05,1.78611607836961e-06,-2.99655249567731e-07,3.713968139008e-05,0.127535758043972,-0.000100234426630303,0.000364512040761181,4.88256077155487e-06,-7.50999240713389e-06,-1.32117152772507e-05,0.0509688419082297,0.0245762676440674,-0.0228045606353005,0.000350667747307742,1.0453896698421e-06,0.000164721419244617,0.450952433764122,0.000498150934689588,3.4481520642973e-07,0.0141099338625953,-3.52290668014794e-06,-5.78291993783279e-07,1.31015046637867e-06,-1.92816344190064e-05,-6.17491026397386e-06,1.48517279941067e-16,-0.00367262741867412,-6.1862905959047e-07,9.78519498983525e-05,-0.00132023648248201,0.00112015423422952,4.97052125455135e-06,2.9309440951831e-09,8.02566820189387e-07,5.99185678772351e-05,0.000674321510936165,5.04663685144171e-07,-1.62680753394474e-05,0.000321150905057954,-3.97213071420883e-06,-7.95496930333049e-05,-0.00043756513703572,-2.85415901850219e-16,-1.69593210006051e-16,-0.0001374146031997,3.6743935082331e-15,1.67137105058148e-05,5.47470416392676e-06,-0.000717373330437938,2.62272075268679e-15,-0.844935957601089,-1.20554633832023e-14,3.42939298874876e-14,0.00217610616221736,-3.25522011400453e-07,-0.000588848313457365,3.41114873866936e-16,-2.1751920442697e-07,4.87878585207861e-16,-3.57461795689326e-16,-4.92790249423173e-06,6.82855472862177e-17,-4.58856344458917e-16,2.31029563914018e-15,-0.0206607235643702,3.30291349825984e-15,2.0596836117058e-05,-0.00392868581386453,0.000986806330131916,-2.43591503940795e-16,-1.04367648873191e-16,-2.31968562793211e-16,-8.08355558157212e-15,1.09680527047192e-16,1.01089796354763e-08,0.00323991642740432,7.34872108696947e-08,-7.60961918164296e-08,1.64823873249388e-07,-1.51566086080809e-08,-1.49658121447998e-16,7.62129460681168e-16,6.04927236915117e-07,-2.98689963047432e-16,6.28022447565469e-16,3.4510325968371e-16,1.25527963506012e-16,-1.31694031599481e-16,1.20488204322422e-06,-7.58897186802263e-07,2.28489843643749e-15,-0.00376749621050114,5.22138043851965e-16,-5.44347203923443e-08,-2.33565403649054e-16,0.0033602895056632,-2.41015681134927e-16,-3.68272453011863e-16,1.83931057984216e-15,-4.28111655120695e-15,-2.09350890822557e-14,0.0916698497028247
"t58",-0.115642071061718,-0.0227666492855697,0.131735355588509,-0.123079099376192,0.00221994642014156,-0.00212728655991014,-0.0687057443653667,0.000239290854925064,-5.41337214270711e-05,-0.00505489576881179,0.0236905227447289,0.0008558792573575,0.0535801984190959,-6.62400703251612e-05,9.67205122893941e-05,-0.000161117021700911,2.72154175338669e-06,-1.73658740085736e-05,1.88600679686449e-06,-3.18822326186301e-07,3.96125826053758e-05,0.136184704043415,-0.000107161754249061,0.00039066003359232,5.30144623604973e-06,-8.1787352836771e-06,-1.44504999750626e-05,0.0562746260732453,0.0272143018440701,-0.0259356662561575,0.000400705787032721,1.19749812859764e-06,0.000189812911388199,0.520347776358477,0.000578494053128764,4.00944573039363e-07,0.0165630315229774,-4.25894321352682e-06,-7.00958392584203e-07,1.5972564268428e-06,-2.38340437409348e-05,-7.64199385634452e-06,2.44926365501153e-16,-0.004712008887049,-8.02830711441805e-07,0.000127082342464949,-0.00174453025334202,0.00150306639488661,6.90157104354071e-06,4.14613806319841e-09,1.13566643595301e-06,9.1383142295415e-05,0.00103095106913417,7.93843543697996e-07,-2.60623803521734e-05,0.000532025962217109,-6.60248111442694e-06,-0.000170606412011635,-0.00183151355377716,-1.8807912541917e-16,1.85575627077604e-16,0.000846221519551477,-1.02622597615396e-16,-5.07950560148493e-05,-1.08895946117368e-05,0.000520887280408448,5.34301795567843e-16,0.37773682197912,6.42346257771403e-15,-1.70533998376756e-14,-9.89100069069316e-05,-3.24767310539563e-08,-6.67250657666999e-05,-9.9917101935816e-16,-5.35153383298435e-08,1.36588144457162e-15,-5.9206700272524e-15,-2.23763542578621e-06,2.02821223294371e-14,-4.168115456376e-13,-0.707106781186545,-0.0104101841908308,3.09197112358106e-14,1.16718307732838e-05,-0.00224445930623803,0.000575536873813609,-1.68436698507204e-15,-8.59179003193304e-16,-3.01780863238391e-16,7.68875237780346e-15,-9.25795767385212e-16,6.32460516374354e-09,0.0020347432241344,4.70581233730407e-08,-4.98234095163066e-08,1.07967361511597e-07,-1.0140423184017e-08,1.05322112434474e-16,-1.03003191329683e-15,4.14893536942622e-07,-2.66194848747146e-16,-1.10601932732776e-16,-9.99930321694688e-16,-1.91294728651703e-16,-4.82411690818628e-16,8.72875269477676e-07,-5.51319238431612e-07,2.82701051323568e-15,-0.00280722950281982,2.47189027079228e-16,-4.16279174258068e-08,-3.52540952132988e-16,0.00260914518944544,4.05679251563661e-16,-1.0587698145631e-15,1.52497184475975e-15,-4.45162657335858e-15,-2.1181905656158e-14,0.0916698497028182
"t59",-0.115642071061718,-0.0227666492855697,0.131735355588509,-0.123079099376192,0.00221994642014156,-0.00212728655991009,-0.0687057443653667,0.000239290854925064,-5.41337214270308e-05,-0.00505489576881183,0.0236905227447289,0.000855879257357546,0.053580198419096,-6.62400703251373e-05,9.67205122894201e-05,-0.000161117021700821,2.72154175332337e-06,-1.73658740085492e-05,1.88600679715809e-06,-3.18822326193616e-07,3.96125826053519e-05,0.136184704043415,-0.000107161754249024,0.000390660033592324,5.30144623603874e-06,-8.17873528393549e-06,-1.44504999749909e-05,0.056274626073245,0.0272143018440701,-0.0259356662561575,0.00040070578703301,1.1974981286011e-06,0.000189812911388185,0.520347776358477,0.000578494053128801,4.00944573216738e-07,0.0165630315229774,-4.25894321414865e-06,-7.00958392538653e-07,1.59725642691222e-06,-2.38340437411014e-05,-7.64199385755795e-06,1.04223154213094e-16,-0.00471200888704911,-8.02830711108739e-07,0.000127082342464944,-0.00174453025334199,0.0015030663948866,6.90157104381826e-06,4.14613763537075e-09,1.13566643590254e-06,9.13831422959076e-05,0.00103095106913525,7.93843544007652e-07,-2.60623803522979e-05,0.000532025962216772,-6.60248111478641e-06,-0.000170606412012161,-0.00183151355377685,5.47443646842492e-16,9.53700063282823e-17,0.000846221519550988,-3.29798324036478e-15,-5.07950560137354e-05,-1.08895946114477e-05,0.000520887280409306,-2.72611097833002e-15,0.377736821979118,4.78218711710796e-15,-1.79545886834455e-14,-9.89100069071766e-05,-3.2476727440507e-08,-6.67250657660722e-05,6.20562837543451e-16,-5.35153352273041e-08,-1.73059996004692e-15,8.0334456135042e-15,-2.23763541959872e-06,-1.95328823324969e-14,4.16801023431521e-13,0.70710678118655,-0.0104101841905802,1.11854969730985e-14,1.16718307620003e-05,-0.00224445930624537,0.000575536873810155,1.88222448298552e-15,1.6314502271233e-15,2.11697285657219e-16,2.29029292056364e-15,7.27443296485071e-16,6.32460710100499e-09,0.00203474322413291,4.70581216620638e-08,-4.98234131838923e-08,1.0796736111949e-07,-1.01404229105143e-08,-5.74689490992365e-16,-8.63401217999056e-17,4.148935384144e-07,6.93803870090522e-16,-4.64485521597954e-16,-9.63501128700918e-16,-1.78223807745484e-17,-3.1700155115423e-16,8.72875269698806e-07,-5.51319237999801e-07,1.37573997762683e-15,-0.00280722950281883,-5.95723963109904e-16,-4.16279173322957e-08,5.68537930206795e-17,0.00260914518944598,1.4499827841017e-15,5.84013317187041e-16,1.87185141227483e-15,-3.18441107412963e-15,-2.12063445912015e-14,0.091669849702819
