"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101"
"t24",0.0606385603298304,-0.117120828118213,-0.020994184888337,0.0515652049510368,0.0784996316670895,-0.000810208528491064,0.000288596034135256,0.000204189176722934,0.00148557646334568,-0.00876653043613832,0.0187677473089244,-0.308384022206872,-0.0802585828352625,0.0176803882109446,-0.00384553347550778,0.00364561994519816,-0.018761686129107,0.000518231608796328,-9.59498862457254e-05,0.000377708422756686,-0.000277874152796086,0.00379010243352756,0.00141112986728887,-0.00339919579738944,0.000143107305809104,2.67658408795498e-05,0.00079678874385017,1.75083898188186e-06,-5.27551662968613e-05,0.0023258061238831,-0.0391427503166085,-0.00268879799080264,1.38234076156242e-05,-0.000880764952336311,-0.00101975008289787,-0.000313755513802642,0.00531120091383138,0.0135923809776528,-0.152143890113044,-0.563602326918126,0.0315006476784299,0.0336538546079753,0.031508204402924,0.56898195236753,0.00012816966747439,-0.000220296093737329,0.00208149436367851,-0.4161447122758,0.0264641670114378,0.000522101765063484,0.000677346867668916,-2.98086978479245e-06,-0.00566722212969394,-2.00038665101311e-05,5.81460487141861e-16,-3.35356959614794e-06,-3.77694917799014e-05,-9.85665809128502e-06,3.29290953235859e-05,-0.000172183184841042,-1.77227684939653e-05,-8.07439014616104e-05,-8.08028540959238e-07,1.32389201159279e-16,-0.00204271318720317,2.79413461198945e-16,-3.55255490147359e-17,7.35366503831693e-05,4.28837182936403e-06,1.01269320934359e-16,2.03071066906535e-16,-7.08523019056608e-17,0.00106731859491932,2.31958072206498e-16,-1.20136619133736e-16,5.68233070234172e-07,0.132329491842843,-0.0005390126688886,1.13971332371676e-15,2.78284299811903e-16,3.59864942024726e-16,1.34011823094016e-05,-3.29434830109721e-16,-4.59901499947625e-17,-6.83860520295232e-17,-6.07153216591882e-17,8.45810590602639e-08,1.23295375129283e-19,-3.65206497337681e-17,-2.59230067851268e-16,-5.40200627230714e-17,-5.70290342727375e-17,8.37004077158809e-17,3.93170411363247e-16,1.42298113128408e-16,-1.61208523075547e-16,-1.19487320666431e-16,-5.34294830600857e-16,1.58226477743479e-16,7.23975729387804e-17,-5.90242723856565e-17
"t84",0.0618466797533542,-0.123327396557225,-0.0226848736602529,0.0564115215700682,0.0874324676776357,-0.000906053559446734,0.000326927484861643,0.000242649557725364,0.00184309262631961,-0.0113944385812935,0.0262868540964393,-0.433912457320179,-0.143328056226762,0.0363236096027068,-0.00991429968938251,0.0102319287534974,-0.0743226457234977,0.0105934299815585,-0.0185612845387997,-0.00463870564851696,0.00206866479190558,-0.0155288358607754,-0.00546911597827009,0.0103592260548725,-0.000320801290783928,-5.32926437065797e-05,-0.00123439186584735,-1.91727219393266e-06,5.51316416885458e-05,-0.00213018766784082,0.0297940228599445,0.00171175213791466,-8.69886391562623e-06,0.000490818464047041,0.00030970735408992,8.7710887844989e-05,-0.000993716809059001,-0.00224043398253331,0.01850410873547,0.0617796767681615,-0.00290962019592686,-0.00293292120410967,-0.00253784842345326,-0.0436630850312826,-8.60748386997282e-06,1.27140364178727e-05,-0.000114438438251829,0.0210622795269747,-0.000471003883392081,-4.02352036258345e-06,-4.26892167993808e-06,-3.02408800119391e-08,-6.04919219917175e-05,-2.44526528787997e-07,-2.05184665514991e-16,-4.78546716594893e-08,-5.4142598040585e-07,-1.42256271012514e-07,4.68854029979111e-07,-2.09999584697973e-06,-2.10998004016125e-07,-4.69600241710726e-07,-3.23079990104808e-09,-1.4251392915697e-15,1.14866124793611e-05,-8.00018267062911e-16,-1.54464422674406e-15,-6.78082033455166e-07,-2.19874986559423e-07,5.02644085993504e-17,3.57786716920216e-16,-2.41021765378087e-16,-0.00014280709314763,-5.23180366563088e-16,-5.335113530587e-16,-3.41077059920784e-07,-0.857220600213224,-0.0012334272859979,-1.02261948908833e-14,-3.95525045990529e-17,-9.48225824293062e-16,1.28958775829926e-05,5.05455052812742e-16,-1.43008345003947e-16,-5.45678953411954e-16,-5.3776427755281e-16,4.61427017983684e-08,-3.25291414253188e-16,4.0979717073906e-18,5.53287950648959e-17,6.84248018432393e-17,7.97972798949331e-17,-2.35922392732846e-16,-8.10967869774634e-16,2.49295795505892e-16,-1.06831443260345e-16,-9.26909631639864e-18,2.10768902331182e-16,1.65712292538758e-16,7.35591415653837e-17,7.73000115704736e-18
"t96",0.0622145879157127,-0.125209561820111,-0.023195920217544,0.0578742136563453,0.0901227723266737,-0.00093490558914547,0.000338449106995574,0.000254148929602525,0.00194951258157885,-0.0121731560238169,0.0285002027481618,-0.470849222347277,-0.161571466632861,0.0416741147335975,-0.0116383444302337,0.0120970979510112,-0.0898990067809628,0.0133661359668369,-0.023623748929434,-0.00600398671577109,0.00270453220198072,-0.0207182236396143,-0.00731525201963688,0.0140310766867352,-0.000443525821831279,-7.43857956073169e-05,-0.0017642052581254,-2.85736395177834e-06,8.27059415961704e-05,-0.00325970741316533,0.0470437940878382,0.00279750661544436,-1.42504425374203e-05,0.000825352355422408,0.000613808711562406,0.000178610251151331,-0.00234655851270386,-0.00557623560870835,0.0528538715357496,0.185659330366889,-0.00954618029342799,-0.00992523197201292,-0.0089646453090808,-0.158436176208418,-3.370275584751e-05,5.44748411177204e-05,-0.000505085778714761,0.0978686824517384,-0.00459199597633469,-7.88388806583141e-05,-9.99866874478807e-05,2.87679369818613e-07,0.00053274903583457,1.71170005280361e-06,-1.57688247934643e-16,2.22476161739086e-07,2.44781041449635e-06,5.98884124171162e-07,-1.70275051316749e-06,5.98242833253806e-06,5.89485705697115e-07,1.02449876327472e-06,6.72038572951646e-09,6.58439436849516e-16,-1.99248207824329e-05,3.88612867968898e-16,6.43435246725086e-16,1.11845397113389e-06,2.567852629689e-07,-5.08346931340984e-16,-5.67525627187537e-16,1.04855377925344e-16,0.000123999159342672,3.59323778497733e-16,3.8314109196228e-16,1.890558883249e-07,0.351853731761663,0.000415055157061711,5.54905513899806e-15,8.02589744595067e-16,9.68727536533104e-17,-3.13061273061094e-06,-8.24346016795041e-16,-5.68013256058691e-16,-4.74919515064225e-16,-6.48352899146332e-16,-2.71014326269376e-09,-8.11476251814143e-17,-3.66926193970121e-16,3.54188103644758e-16,-8.47374404431702e-17,6.38939313783726e-15,2.66525625354508e-14,0.707106781186548,-2.62897534867655e-14,-5.86752334414421e-16,5.57109194219744e-16,-1.43968495978919e-16,-3.49210014935431e-16,1.44275261825958e-16,6.5071974295168e-16
"t97",0.0622145879157127,-0.125209561820111,-0.023195920217544,0.0578742136563453,0.0901227723266737,-0.000934905589145463,0.000338449106995573,0.000254148929602525,0.00194951258157888,-0.0121731560238169,0.0285002027481618,-0.470849222347277,-0.161571466632861,0.0416741147335976,-0.0116383444302336,0.0120970979510112,-0.0898990067809628,0.0133661359668367,-0.023623748929434,-0.00600398671577112,0.00270453220198073,-0.0207182236396143,-0.00731525201963683,0.0140310766867353,-0.000443525821831402,-7.43857956074599e-05,-0.00176420525812542,-2.8573639517567e-06,8.27059415962456e-05,-0.0032597074131653,0.0470437940878384,0.00279750661544422,-1.4250442537395e-05,0.000825352355422437,0.000613808711562302,0.000178610251151266,-0.00234655851270394,-0.00557623560870817,0.0528538715357495,0.185659330366889,-0.00954618029342788,-0.00992523197201291,-0.00896464530908086,-0.158436176208419,-3.370275584767e-05,5.44748411178329e-05,-0.000505085778714627,0.0978686824517381,-0.00459199597633478,-7.88388806583491e-05,-9.99866874478948e-05,2.87679369640912e-07,0.000532749035834651,1.71170005264754e-06,-1.56721266767922e-16,2.22476161500358e-07,2.44781041480238e-06,5.98884124829138e-07,-1.7027505131479e-06,5.98242833274176e-06,5.89485705768764e-07,1.02449876308551e-06,6.72038655676272e-09,5.31354154049068e-16,-1.99248207827127e-05,3.47707749055334e-16,6.77538452093646e-16,1.11845397167488e-06,2.56785263840137e-07,1.66477589172679e-16,-1.22284452529209e-16,1.60472111725358e-16,0.000123999159342665,2.28716513021199e-17,8.47181825596267e-17,1.89055888538136e-07,0.351853731761664,0.000415055157062143,3.36636643040455e-15,-8.46098464424136e-16,5.85488787972857e-16,-3.13061273038475e-06,4.59674616079542e-16,6.81432552627989e-16,1.16969320785188e-15,9.85973455658318e-16,-2.71014278575323e-09,3.68836822061859e-16,4.80038979454836e-16,-4.70673159713898e-16,-8.82068959685355e-17,-6.62534263562442e-15,-2.64968711034819e-14,-0.707106781186547,2.59831704574135e-14,7.65464561475065e-16,-4.94133265218227e-16,-1.93448772625726e-16,1.22634529405408e-16,-2.16547370298195e-16,-5.150144557465e-16
"t15",0.0649774990411782,-0.145273007819758,-0.0307629486044719,0.0838301094812599,0.154935392771664,-0.0016867346007678,0.00073837327648886,-0.00733019638160614,-0.00260164343507085,0.00603698263885404,-0.00443507738740577,0.0684873612963623,0.00259645565008646,0.000806474276925307,5.94767355228035e-05,-0.00019082805972242,0.00515334795423212,-0.00215837076859309,0.00446283892110808,0.00152530107620742,-0.00083117809201689,0.0112526052619678,0.00449301705700485,-0.115225059624195,8.15230425477891e-07,8.24751403395035e-06,0.000430917862589208,1.08763609543602e-06,-3.29815614466696e-05,0.00147179594452054,-0.025086224272141,-0.0148839712241053,6.01466364307142e-06,-0.000535595250264596,-0.000614131694902427,-0.000188030362599716,0.00308459664425704,0.00778549646613439,-0.0829764864430993,-0.29955909302216,0.0157188250062468,0.0162763066810441,0.0144041725037251,0.248261136396606,4.43827923109129e-05,-1.5413107725282e-05,-0.000348462679942537,0.848315856533423,0.0198814981109086,0.000371088455562441,0.000478518389869452,-1.98398443139805e-06,-0.00376421802624631,-1.31989583305412e-05,5.19320679441813e-16,-2.18173615864362e-06,-2.45446431770297e-05,-6.38663072234225e-06,2.11933975642622e-05,-0.000109221307629805,-1.12252333366636e-05,-4.94802349115875e-05,-4.88001841706352e-07,1.0693912385589e-15,0.185986111182875,-1.09082413878623e-14,2.49184659049042e-14,5.68790368245184e-05,2.76667970169973e-06,4.73998056516023e-16,-6.13658429626796e-17,1.6143688263738e-16,0.00524768304010979,3.27938261297443e-16,-1.00784359948462e-16,3.26627203203582e-07,0.00538856800502261,-0.000447308541479479,4.10912623372006e-16,-9.07048490972554e-17,-2.80943114614365e-16,9.48415529071511e-06,-1.63606107828063e-16,-6.23144206370195e-17,-4.7043532264146e-16,1.49186218934005e-16,5.62420332129304e-08,2.5476463093913e-16,-8.91814902449162e-17,-9.65114647594071e-17,1.01847115857284e-17,1.58727198051878e-16,2.68014777038417e-16,-2.30247509173612e-16,-1.13592713776762e-16,3.46043771508066e-16,3.84437073987476e-16,-1.55474591534421e-16,-1.60627065822822e-16,-2.9147782099228e-17,-2.69938112427832e-16
"t82",0.0676800674101937,-0.161944668049968,-0.0363038648418031,0.101742518715664,0.196029080399821,-0.00215450742796688,0.000972695046126474,-0.0108965298721503,-0.00435725299809697,0.0116736843630271,-0.0113298577235247,0.178426744765546,-0.152545791900063,-0.00292784477709296,-7.42244789964345e-05,0.000179578514089714,-0.00157692421433434,-0.0010366296509965,0.00292163364717988,0.00162991933924498,-0.00116684243331264,0.0290397214800943,0.0126813451492415,-0.562328013113264,-0.000770594384917313,-9.61102525066015e-05,-0.0015565671673958,-1.89754537305031e-06,5.34962254558685e-05,-0.00197874412506582,0.0268088300525168,0.0130866083835182,-5.22554595821416e-06,0.000412387603297503,0.000283662623497057,8.17520434187712e-05,-0.00102630044622517,-0.00240018479692331,0.0216232376965349,0.0740464682160238,-0.00357933831260474,-0.00360937760305089,-0.00308491714949639,-0.0520763633884962,-8.81292690712788e-06,2.88747850205832e-06,6.41331276805858e-05,-0.151629566531111,-0.00270524831233824,-4.4935255560972e-05,-5.68827329493447e-05,1.72533350011397e-07,0.000321827328734143,1.06441083571857e-06,4.43241474168941e-18,1.53201537470438e-07,1.70431183265469e-06,4.30507230616256e-07,-1.33778522516301e-06,6.16703144493613e-06,6.28715344804084e-07,2.72032158804754e-06,2.82251578290205e-08,-3.87595850108996e-17,0.0627363327927025,-3.88732288760857e-15,8.31257364153403e-15,2.23929609214843e-06,3.83636424646124e-09,4.19350121379533e-16,-1.12323345069498e-16,3.59826371749625e-16,5.85218558839118e-05,1.58792576508355e-16,3.85670537197165e-16,9.26308452880477e-09,0.000209999135668473,-2.02468125907393e-05,5.79180800541756e-16,-2.67497185303485e-16,5.01651479451482e-17,5.14113529876542e-07,2.53052787058117e-16,2.07480482834984e-15,1.59979451561099e-15,-6.45317133063372e-16,4.25769908912743e-09,-8.76412062051382e-15,-0.707106781186548,-4.16350933741858e-15,3.03305139636475e-15,3.8597597340484e-16,-2.80157841370254e-16,-5.14061486720069e-16,-4.3888842345011e-16,2.22041876652393e-16,3.97019336306541e-17,-5.22585447138013e-16,1.10094829208914e-16,1.5723449548543e-16,4.30421938582765e-17
"t83",0.0676800674101937,-0.161944668049968,-0.0363038648418031,0.101742518715664,0.196029080399821,-0.00215450742796688,0.00097269504612646,-0.0108965298721503,-0.00435725299809696,0.0116736843630272,-0.0113298577235246,0.178426744765546,-0.152545791900063,-0.00292784477709298,-7.42244789964091e-05,0.000179578514089725,-0.00157692421433425,-0.00103662965099655,0.00292163364717988,0.00162991933924488,-0.00116684243331258,0.0290397214800942,0.0126813451492415,-0.562328013113263,-0.00077059438491732,-9.61102525065373e-05,-0.00155656716739579,-1.89754537301117e-06,5.34962254558355e-05,-0.00197874412506574,0.0268088300525167,0.0130866083835181,-5.22554595829266e-06,0.000412387603297763,0.000283662623497209,8.17520434188632e-05,-0.00102630044622505,-0.00240018479692346,0.0216232376965348,0.0740464682160237,-0.00357933831260478,-0.00360937760305074,-0.0030849171494965,-0.0520763633884964,-8.81292690675354e-06,2.88747850197679e-06,6.41331276802792e-05,-0.15162956653111,-0.00270524831233833,-4.49352555609841e-05,-5.68827329493022e-05,1.72533349407714e-07,0.00032182732873396,1.0644108347695e-06,-2.64042388019179e-16,1.53201537741326e-07,1.70431183284085e-06,4.30507230997242e-07,-1.33778522524042e-06,6.16703144450407e-06,6.28715344812975e-07,2.72032158823961e-06,2.82251581577506e-08,5.20517192345691e-16,0.0627363327927034,-3.42486652791756e-15,8.04279207590106e-15,2.2392960927313e-06,3.83636373818726e-09,1.76119513007676e-16,-8.3917248150378e-17,-3.54304015607316e-16,5.85218558838456e-05,-2.71118346927995e-16,-1.16619596133426e-15,9.26308475041569e-09,0.000209999135668454,-2.02468125905589e-05,-6.09755301805848e-16,3.6270190399679e-16,-1.02429752181325e-17,5.14113531003679e-07,-3.89120159705048e-16,-2.03638851040803e-15,-1.38002673524817e-15,4.64905891561784e-16,4.25769978648627e-09,8.71193346135415e-15,0.707106781186548,4.13193874064714e-15,-3.13746841372873e-15,-7.75855074630627e-16,4.33680868994202e-18,5.7100805874011e-16,4.81870273044501e-16,-1.17963838185864e-16,7.78659019284626e-17,5.62050406216485e-16,4.41757113349923e-17,-2.31343332357254e-16,2.09575682789066e-16
"t36",0.0679946796085986,-0.164059210961875,-0.0370545192471709,0.104244578578367,0.202023216642355,-0.00222339522333022,0.00100826178600191,-0.0114991610070944,-0.00468212400903612,0.0128183327293478,-0.0129397956738131,0.204308863109052,-0.206241005224802,-0.00450173312532669,-0.000149298028485603,0.000409207426072322,-0.00758763151920086,0.00213221863470584,-0.00421132451665035,-0.00136973713817304,0.000747280947536308,-0.0113689922434969,-0.00468439334031796,0.15652643985386,0.000135760446646378,1.36364293263062e-05,0.000124483961852729,3.77672787602993e-08,-7.56647162382363e-07,1.78005072377137e-06,0.000274165104681248,0.000167828651926622,-6.64724638731011e-08,3.9862086344503e-06,-1.60590851331484e-05,-5.86943619265469e-06,0.000167790529208268,0.00047529109439235,-0.00626718125679313,-0.0239667972124143,0.00136563062252037,0.00144981553144345,0.00132440131686655,0.0232496419353427,4.35486072588577e-06,-1.58476999232186e-06,-3.63249823874647e-05,0.0904169374912537,0.00254947428482393,5.10818879242664e-05,6.65985204170751e-05,-3.32920308041169e-07,-0.000638523932780538,-2.32658315290916e-06,1.42853745600133e-16,-4.26213301837956e-07,-4.84035878061523e-06,-1.29281529673101e-06,4.58181717194776e-06,-2.78883168230487e-05,-2.92008194345672e-06,-1.93764178181158e-05,-2.2425472193284e-07,-4.37405490836187e-15,-0.886981924391734,5.31895327627325e-14,-1.15192012509059e-13,-4.02738424603514e-05,8.64178620546899e-08,-3.62237971080813e-15,7.9060022417643e-16,-3.61640443336025e-16,0.000478292565065906,1.00461516045887e-17,2.87329640546286e-15,4.175569090568e-08,0.000763519398861941,-6.6472084157717e-05,2.31260323391158e-16,1.37085157599978e-16,7.12227112712683e-16,1.49273581702479e-06,-1.7130394325271e-16,7.54816108163548e-17,-3.69712940817557e-16,2.25514051876985e-16,9.87596174284455e-09,-8.3761186555768e-17,3.98270609776479e-16,-3.03200868982353e-16,1.33738134916578e-16,-2.0122792321331e-16,3.46944695195361e-17,1.30466686904704e-16,-1.7204170312542e-16,-8.34174985044807e-16,-2.65823512516048e-16,-1.16443313324943e-16,-2.50698747642216e-16,8.08858323321359e-17,-2.14512633725616e-16
"t52",0.0689178721431282,-0.169846569508623,-0.0390033633836856,0.110584618074089,0.21670254551942,-0.00239083790732584,0.00109269809875886,-0.0128165804235087,-0.00534548211715918,0.0150014299693967,-0.0157198362342562,0.248747670836084,-0.27787533219138,-0.0063715541333566,-0.000225898410254956,0.00063256212690298,-0.0125905743849406,0.00407647516201284,-0.00830558549398497,-0.00287516938026698,0.0016304633994898,-0.0269235910311564,-0.0112115348249686,0.395383773304276,0.000376565286686488,3.96030248072496e-05,0.000408504941760193,1.59584189652263e-07,-3.34491209571706e-06,9.12871903017412e-06,0.0018669109030057,0.00175716931726201,-7.22409569595128e-07,7.35691043565556e-05,9.79194325440395e-05,2.98047515151524e-05,-0.000462345583176137,-0.00114101808537478,0.0114984362866931,0.0407328720813954,-0.0020737610190911,-0.00212613134428344,-0.00185708328364829,-0.0317571708184408,-5.56052172759412e-06,1.88888899422786e-06,4.2418908245999e-05,-0.102134434333733,-0.0021699707874613,-3.90203714117205e-05,-5.00390596646322e-05,1.93274786352421e-07,0.00036589004395243,1.27555634792343e-06,-1.00230384450029e-16,2.11005179686339e-07,2.37676329921957e-06,6.2117778818469e-07,-2.09686365180615e-06,1.16452678497897e-05,1.2095969293425e-06,7.18500262457623e-06,8.12398949401501e-08,1.53318507460584e-15,0.292223256738292,-1.86301976287588e-14,3.99207228358794e-14,1.29014910311342e-05,-2.23649111935143e-08,2.81176585266077e-15,9.13483698405937e-15,3.05070968820326e-15,-0.000100002511915937,3.09817731211309e-15,0.707106781186547,-5.97434791677239e-09,-8.12625951042662e-05,5.6913475174232e-06,-3.54750950837257e-16,-1.1540270697665e-15,-1.37750842452549e-15,-8.5110322717687e-08,3.4743258617298e-16,-1.44003043090554e-15,7.40984422258062e-16,1.73472347597681e-17,7.67254784012072e-11,3.59052518579032e-16,7.183164019351e-16,-2.85389653071824e-16,9.89716514133877e-17,-2.35055030994857e-16,-1.88217497143484e-16,1.87291281600699e-16,-1.51942019866103e-17,4.72921281684831e-17,2.26966583886235e-16,-2.91433543964104e-16,-4.92591022821885e-17,-9.6902893231302e-17,7.12609045897854e-17
"t53",0.0689178721431282,-0.169846569508623,-0.0390033633836856,0.110584618074089,0.21670254551942,-0.00239083790732586,0.00109269809875886,-0.0128165804235087,-0.00534548211715916,0.0150014299693967,-0.0157198362342562,0.248747670836084,-0.27787533219138,-0.00637155413335662,-0.000225898410255021,0.000632562126902986,-0.0125905743849406,0.00407647516201286,-0.00830558549398496,-0.00287516938026701,0.00163046339948974,-0.0269235910311564,-0.0112115348249685,0.395383773304277,0.000376565286686386,3.96030248074811e-05,0.000408504941760241,1.59584189737769e-07,-3.34491209539505e-06,9.12871903015092e-06,0.0018669109030057,0.00175716931726188,-7.22409569736508e-07,7.35691043562667e-05,9.79194325441488e-05,2.98047515150894e-05,-0.000462345583176228,-0.00114101808537491,0.0114984362866929,0.0407328720813954,-0.00207376101909092,-0.00212613134428322,-0.00185708328364816,-0.0317571708184407,-5.56052172787706e-06,1.8888889938961e-06,4.24189082456924e-05,-0.102134434333732,-0.0021699707874614,-3.90203714120308e-05,-5.00390596642072e-05,1.93274787368969e-07,0.000365890043952175,1.27555634794912e-06,-1.85086019027481e-16,2.11005179713255e-07,2.37676329982938e-06,6.21177789623662e-07,-2.09686365157944e-06,1.16452678518087e-05,1.20959692936242e-06,7.18500262429386e-06,8.12398952992378e-08,1.39896084560968e-15,0.292223256738287,-1.65381211167308e-14,3.55648321877018e-14,1.29014910304176e-05,-2.23649104120214e-08,-6.23853991510199e-16,-9.58055249716816e-15,-2.88118023054486e-15,-0.000100002511915355,-3.15772343324032e-15,-0.707106781186549,-5.97434430952334e-09,-8.1262595103403e-05,5.69134751801171e-06,4.79000519804096e-16,1.15311258569373e-15,8.49876518632574e-16,-8.51103230431645e-08,-1.78568097808363e-16,1.32116145187251e-15,-4.0410925473966e-16,-2.75821032680312e-16,7.67254870748246e-11,-3.20811250318666e-16,-9.95590392394833e-16,4.7815972532024e-16,-3.23194651750567e-16,2.42861286636753e-17,1.45283091113058e-16,-3.88732916262636e-17,1.39917012407174e-16,5.72262819725108e-16,-2.60057032222342e-16,-2.8948198005363e-17,2.00757917023058e-16,1.20371221102433e-16,-9.18031023099329e-17
"t112",0.0656073224533259,-0.148316554132604,-0.0315282806388226,0.0859005039897454,0.158278540060166,-0.00172106803520872,0.000749449419582195,-0.00711796521069289,-0.00230142022396666,0.00428060382092682,-0.00033755565560146,0.000943854077648945,0.399930503996688,0.0241841184104218,-0.00561003540195341,0.00573295743416612,-0.0414663417253131,0.00605593771760887,-0.0106990802527634,-0.00273716397112313,0.00124993768809366,-0.0107433156367194,-0.00395111598387396,0.0449175423692484,-0.000122002266297566,-2.21594954496456e-05,-0.000533204567260263,-7.1711636637659e-07,1.95842797302877e-05,-0.000575714500318817,-0.00255104406282767,-0.509169092799423,-0.000106939044861099,0.000803906397401471,0.000268069039782671,7.46441203235628e-05,-0.000802128487490231,-0.00178298602306432,0.0140647514040008,0.0458187789429527,-0.00202803467630958,-0.00198116611549627,-0.00161944110682391,-0.0265739512891241,-4.14316046290439e-06,1.22745566401208e-06,2.63492857462879e-05,-0.0586521922779121,-0.000336843552047603,5.57344801652116e-07,2.03086985144367e-06,-8.80164920202906e-08,-0.000174134361298064,-6.94282167465509e-07,-5.51502415631324e-17,-1.45612616060124e-07,-1.66532889601267e-06,-4.51955583668399e-07,1.63664162109357e-06,-9.74318979962815e-06,-1.013154489489e-06,-5.23838290300336e-06,-5.36894819006309e-08,1.27498479301067e-16,-0.00134423740160557,6.390817726988e-17,-1.16394485129719e-16,5.3586027079388e-06,3.64452456384952e-07,-1.35733948743006e-16,-7.10016897706445e-17,2.41143309010145e-17,0.00680537935942539,-1.64000027037544e-16,7.27451526700584e-17,5.60985615255733e-08,0.000999823983805909,-8.65604334899369e-05,3.66555201990193e-16,4.60432847163582e-17,-8.05344015184553e-17,1.9412419827914e-06,-1.82654184745917e-16,-1.01225361672351e-16,-2.19042720159962e-17,-1.4137996329211e-16,1.2995818437448e-08,1.20467298519788e-16,-4.66919658641927e-16,-5.1373977476004e-17,-1.07975023426673e-16,5.32587212179192e-16,-8.115253261054e-17,-6.89704424990007e-16,7.93665416625792e-17,-2.6226998191599e-16,-5.11770197257142e-16,4.13690891439e-16,3.66472420327447e-15,-1.03929139635317e-14,0.707106781186548
"t113",0.0656073224533259,-0.148316554132604,-0.0315282806388226,0.0859005039897454,0.158278540060166,-0.0017210680352087,0.00074944941958219,-0.00711796521069287,-0.00230142022396672,0.0042806038209268,-0.000337555655601478,0.000943854077648852,0.399930503996688,0.0241841184104218,-0.00561003540195344,0.00573295743416617,-0.0414663417253131,0.00605593771760882,-0.0106990802527634,-0.00273716397112315,0.00124993768809366,-0.0107433156367194,-0.00395111598387394,0.0449175423692485,-0.000122002266297644,-2.21594954496094e-05,-0.00053320456726028,-7.17116366351898e-07,1.95842797303149e-05,-0.000575714500318784,-0.00255104406282761,-0.509169092799424,-0.000106939044861163,0.000803906397401413,0.000268069039782642,7.46441203237326e-05,-0.000802128487490027,-0.00178298602306436,0.0140647514040009,0.0458187789429528,-0.00202803467630946,-0.00198116611549625,-0.00161944110682412,-0.0265739512891245,-4.14316046303199e-06,1.22745566415183e-06,2.63492857462553e-05,-0.0586521922779125,-0.000336843552047492,5.57344801493714e-07,2.03086985101905e-06,-8.80164921431307e-08,-0.000174134361298058,-6.94282166997291e-07,-1.08530029549414e-16,-1.45612616069746e-07,-1.66532889604364e-06,-4.51955583514391e-07,1.6366416210246e-06,-9.74318979921555e-06,-1.01315448946178e-06,-5.2383829029174e-06,-5.36894823133325e-08,-1.28373235415672e-16,-0.00134423740160532,1.33297116291912e-16,-3.62725218776483e-16,5.35860270777693e-06,3.64452456499539e-07,6.20245274226143e-17,-1.8760763342146e-16,7.01377686181966e-17,0.0068053793594255,1.23638808546723e-16,1.02116580044594e-16,5.60985613508406e-08,0.000999823983805881,-8.65604334900623e-05,-4.30834838291427e-16,1.48010663764903e-17,-4.93093792720449e-17,1.94124198316044e-06,1.84673511292172e-16,2.99495762012874e-16,2.36652535133379e-16,-1.49619899803e-17,1.29958184621679e-08,-1.49910930899682e-16,3.79625362734394e-16,1.23763096715825e-17,-6.42139407456617e-17,-6.44449771325384e-16,6.09321620936853e-17,5.38479773271396e-16,-5.59689975816651e-17,2.48605905490053e-16,5.89779098690806e-16,-4.2193082794989e-16,-3.695708329099e-15,1.02572337834443e-14,-0.707106781186548
