,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
t349,10.619186,5.5834084,5.2019887,6.3670387,9.1353245,5.8147287,5.466992,4.3986874,5.4982452,4.9382854,4.03905,2.8918364,4.6010623,2.604597,4.1906567,4.1787763,4.6576643,5.991544,4.7189794,6.2262855,4.4938087,5.739038,3.155611,5.1798744,6.5024734,6.6462517,5.1108437,5.927724,6.4744735,4.298026,4.5695477,3.2623353,5.160815,5.7355614,4.6643825,5.2889915,4.4378867,5.726841,5.561362,4.9514747,5.6992154,5.24665,7.27285,4.155039,5.183573,4.931142,6.446714
t461,10.572554,5.5751476,5.1743784,6.434592,9.08802,5.85325,5.4978395,4.4172134,5.4497795,4.992036,3.9820535,2.8832495,4.530234,2.5872302,4.028344,4.1956306,4.591559,5.9382358,4.7294035,6.261065,4.5256395,5.7198997,3.1491241,5.1439342,6.4678473,6.654222,5.042892,5.985048,6.3947444,4.309601,4.5879555,3.2670918,5.1701603,5.679354,4.65052,5.3687468,4.458647,5.750413,5.4480324,4.959517,5.743446,5.181362,7.311223,4.1691194,5.235355,4.954973,6.3963156
t462,10.577588,5.5753202,5.1733336,6.447902,9.091412,5.8597097,5.496625,4.4132867,5.4486065,4.9915667,3.9821684,2.8858368,4.524036,2.5820072,3.9994333,4.1925244,4.5859523,5.9410353,4.7304325,6.255687,4.5330863,5.723306,3.151941,5.145335,6.4676437,6.651483,5.0350533,5.990928,6.389122,4.3061147,4.5860243,3.274346,5.164403,5.677863,4.6532693,5.3759418,4.4630723,5.7468476,5.440978,4.966528,5.745545,5.174692,7.3172703,4.1685305,5.238789,4.9577594,6.3901734
t308,10.656463,5.5374317,5.1681933,6.4185762,9.155172,5.797766,5.4702826,4.425752,5.5007854,4.9540195,4.043251,2.929514,4.6285963,2.5973134,4.244368,4.1908994,4.6658673,6.0374575,4.7218924,6.1837797,4.462713,5.7029796,3.1425161,5.171549,6.5066214,6.6371546,5.1253266,5.880026,6.4690504,4.269286,4.524174,3.2541678,5.1658697,5.7135806,4.6952353,5.277385,4.478989,5.7279763,5.5999064,4.950622,5.673244,5.2884636,7.2811623,4.197558,5.167574,4.9431763,6.433745
t258,10.696279,5.5632186,5.218464,6.4075513,9.1981535,5.7475395,5.539122,4.5472198,5.5726285,4.979101,4.096197,2.8730512,4.66198,2.7301714,4.30904,4.3092,4.59701,6.0669584,4.6916995,6.269391,4.4147224,5.6795583,3.0259283,5.0469112,6.400163,6.691442,5.0269847,5.849824,6.5187864,4.335132,4.575181,3.1935728,5.249917,5.7293906,4.635056,5.3579764,4.3502765,5.8301635,5.6630898,4.8804264,5.612449,5.3193064,7.225832,4.1730785,5.2909193,4.8381715,6.489389
t186,10.797408,5.5463214,5.2426977,6.3817472,9.285089,5.6986294,5.533661,4.612535,5.641743,4.947751,4.168629,2.8664238,4.7002645,2.8034022,4.386854,4.363406,4.597094,6.1448727,4.689083,6.2444024,4.3572073,5.6714745,2.950366,4.9929123,6.3626947,6.6902804,5.0321345,5.7998195,6.553776,4.3520885,4.5584655,3.1577785,5.2987137,5.7739816,4.6339602,5.364204,4.2941437,5.8865347,5.746373,4.854265,5.538693,5.377524,7.2098107,4.160108,5.308195,4.781445,6.5065665
t365,11.682685,5.6282187,5.0623074,6.7010655,10.120663,5.527194,5.7238274,5.096832,5.6600804,4.963736,4.3169713,2.8427987,4.8502655,2.4887128,3.864174,4.5349965,4.190119,6.6973705,4.7935886,6.072774,4.0317125,5.662413,2.2830317,4.467816,6.0153017,6.50434,4.5612326,5.433766,6.354353,4.4386287,4.5780563,2.8549283,5.541341,5.464875,4.7727785,6.1370044,4.8159394,6.275494,5.583968,4.6610203,5.223697,5.5940275,7.098806,4.223352,5.8083572,5.0163097,6.483452
t366,11.7507105,5.686709,4.9847074,6.8108587,10.20995,5.565444,5.8114066,5.1604114,5.589382,4.962618,4.2714334,2.8879502,4.8922963,2.4084983,3.7722085,4.5359917,4.1034164,6.7521625,4.7729883,6.0583143,3.997115,5.691498,2.2081034,4.400429,5.987456,6.5123944,4.4807625,5.347509,6.2825017,4.4034076,4.6229897,2.8207362,5.525103,5.387953,4.7713366,6.2527857,4.9412727,6.3076797,5.5272517,4.650991,5.2205873,5.6108565,7.0371165,4.232725,5.8831577,5.1034865,6.4441366
t252,11.271781,5.4941463,5.2760615,6.307646,9.642348,5.5745077,5.5046525,4.847951,5.8710012,4.858596,4.419151,2.8386617,4.7650394,2.994608,4.4461064,4.520697,4.533536,6.426271,4.718644,6.14825,4.158894,5.6620917,2.638457,4.8231025,6.2149334,6.652113,5.023161,5.6948776,6.60092,4.4192142,4.489326,3.0435793,5.464902,5.8706126,4.637424,5.435964,4.157955,6.10132,5.977948,4.7842197,5.2718267,5.518067,7.215779,4.109611,5.3587284,4.6561646,6.492542
t383,11.741849,5.686568,4.9873743,6.796739,10.197097,5.5702443,5.8162475,5.170138,5.6039243,4.949054,4.2860065,2.8931892,4.9008665,2.434902,3.799916,4.5447884,4.113536,6.7536187,4.7598066,6.0578485,3.9894772,5.694836,2.2143698,4.4089074,5.986127,6.526648,4.503186,5.3419566,6.296975,4.4038305,4.6201754,2.817209,5.5303626,5.4081388,4.7550187,6.2214136,4.9076185,6.314258,5.5509458,4.653981,5.2069364,5.620026,7.03128,4.223671,5.86291,5.0794644,6.4364758
t384,11.695678,5.637805,5.043761,6.735802,10.146662,5.5240755,5.7337704,5.092214,5.6232657,4.9914007,4.2855363,2.8416448,4.83806,2.4307957,3.8069577,4.5206923,4.16135,6.6992984,4.8108244,6.0707755,4.045893,5.657452,2.2678382,4.4472995,6.0139575,6.4850464,4.5167537,5.4267297,6.3175793,4.436054,4.587675,2.8554804,5.531844,5.4180875,4.796046,6.1934223,4.8775783,6.266543,5.5307207,4.6541915,5.2485886,5.5805783,7.098058,4.2459173,5.8496456,5.068697,6.490789
t251,11.699397,5.6458797,5.0330534,6.7518306,10.153415,5.5357704,5.75087,5.104982,5.6163816,4.984636,4.2807403,2.8518066,4.848319,2.4276493,3.8013592,4.5204973,4.153913,6.7061043,4.8021636,6.0695157,4.039422,5.6647606,2.261427,4.443631,6.0140834,6.4911733,4.5136104,5.410648,6.312498,4.4265046,4.5946035,2.853061,5.5268087,5.4160433,4.7913613,6.2046576,4.8897023,6.2699685,5.5306497,4.6575756,5.2472816,5.583304,7.086477,4.2413163,5.8513665,5.071652,6.480446
t440,11.814432,5.720167,4.9368997,6.8549747,10.275383,5.552751,5.8614526,5.2280006,5.5834913,4.954603,4.3007994,2.9025502,4.9307237,2.3967814,3.750987,4.592485,4.040773,6.8409305,4.7596283,6.032337,3.9383936,5.688366,2.1450553,4.322081,5.907466,6.503252,4.429995,5.2853336,6.2577486,4.4247603,4.6294017,2.7400708,5.5752187,5.3425527,4.777959,6.2966037,4.9756193,6.394159,5.5256495,4.607231,5.1438646,5.6775126,6.9915385,4.2484636,5.93949,5.135669,6.432675
t441,11.784322,5.709441,4.957994,6.8385005,10.244902,5.5733414,5.839817,5.192623,5.5783033,4.9540076,4.272965,2.9046113,4.9151344,2.400747,3.7585242,4.551205,4.070007,6.7862062,4.760068,6.050065,3.971532,5.7031803,2.1741674,4.36943,5.9618797,6.522353,4.4596114,5.3147655,6.2643347,4.3980885,4.637331,2.7939239,5.532872,5.3687487,4.7607865,6.277601,4.9665217,6.337558,5.527822,4.6396255,5.1988754,5.632474,7.01068,4.230591,5.9058876,5.1257033,6.4281697
t458,11.792334,5.7154546,4.954466,6.8396063,10.247405,5.574642,5.841232,5.198112,5.5834074,4.945947,4.28188,2.9087675,4.9222503,2.4137828,3.7714221,4.5631022,4.065219,6.797198,4.7545547,6.047706,3.9615495,5.7082925,2.167023,4.36349,5.948801,6.5275536,4.4643893,5.311499,6.265935,4.3990893,4.6408324,2.7815197,5.539878,5.375075,4.7549944,6.266554,4.962798,6.3505154,5.5396137,4.6336937,5.184565,5.6446805,7.004389,4.2236285,5.9022827,5.1232567,6.42301
t459,11.810519,5.7194695,4.9389677,6.853423,10.270768,5.5543203,5.854472,5.219603,5.575546,4.962672,4.2878213,2.9019907,4.921792,2.3854406,3.742305,4.5792785,4.0446553,6.826669,4.765994,6.0364475,3.9515717,5.69077,2.1488712,4.332935,5.920773,6.5018253,4.43192,5.293864,6.2508197,4.4190316,4.6335306,2.7544396,5.563079,5.3426127,4.7816463,6.2984715,4.9808125,6.3781557,5.5118155,4.612648,5.1638885,5.662563,6.9959283,4.2503037,5.9357615,5.1425176,6.434761
t427,11.789616,5.7129555,4.9543695,6.848189,10.253909,5.580578,5.8456173,5.1939855,5.5713844,4.9518433,4.264803,2.908953,4.920528,2.394542,3.7486157,4.543167,4.0629897,6.784364,4.756976,6.0515776,3.9693062,5.7092543,2.1691904,4.3669024,5.967385,6.5278482,4.451939,5.3093805,6.25882,4.389589,4.643138,2.7984502,5.5248466,5.362047,4.7544875,6.292418,4.981526,6.3322144,5.527544,4.6445737,5.206432,5.6275015,7.0087166,4.226455,5.912696,5.1343775,6.4227443
t428,11.788527,5.710985,4.948447,6.8455787,10.256778,5.5671144,5.852189,5.20448,5.5669603,4.9671288,4.2658157,2.9024062,4.9097857,2.3764205,3.732157,4.5492086,4.061784,6.790345,4.7667584,6.046446,3.9754436,5.6937795,2.1686568,4.3592963,5.9613876,6.5092,4.43998,5.302889,6.253694,4.404192,4.633631,2.7924538,5.5351634,5.346699,4.7760563,6.3059525,4.9769063,6.338482,5.505004,4.6358075,5.201723,5.6303997,7.005531,4.249692,5.9245796,5.1402006,6.4337735
t285,11.714672,5.6712956,5.0112796,6.748733,10.159822,5.564189,5.792854,5.161385,5.6453857,4.9290366,4.322919,2.8876472,4.902448,2.498611,3.866962,4.5616345,4.146148,6.747834,4.747637,6.059569,3.9837308,5.6908655,2.2398944,4.432254,5.9850993,6.5459433,4.553289,5.3634276,6.3371835,4.41672,4.6034446,2.8152373,5.5467615,5.4540405,4.730774,6.148853,4.8299346,6.3219275,5.6069617,4.657255,5.1829515,5.6337733,7.0404882,4.2084045,5.8192706,5.024954,6.4370985
t286,11.709602,5.6534553,5.0314894,6.73709,10.153065,5.544754,5.761054,5.1292195,5.640562,4.954185,4.3087673,2.8645074,4.8740044,2.475536,3.8457756,4.542529,4.1579633,6.723409,4.7768245,6.06601,4.010189,5.677332,2.2527492,4.442363,5.9998956,6.5176673,4.5406046,5.3957543,6.3330507,4.4253044,4.5955443,2.8361292,5.539613,5.4444175,4.7600775,6.1644144,4.844107,6.295826,5.579754,4.65691,5.211336,5.608677,7.0693045,4.221007,5.828679,5.0394597,6.4622865
t218,11.663161,5.612899,5.077734,6.6942353,10.105006,5.517148,5.6973524,5.0649586,5.6511035,4.987593,4.298372,2.827537,4.8228345,2.4591367,3.8418183,4.512634,4.2033224,6.6690373,4.816655,6.079639,4.0633073,5.651173,2.3025985,4.484037,6.036817,6.4848814,4.5549645,5.4632707,6.3488107,4.44026,4.5728893,2.8793893,5.528476,5.4575257,4.795623,6.14899,4.8369327,6.243952,5.5501094,4.667092,5.2587023,5.566689,7.1234207,4.234806,5.8115053,5.0276885,6.5023813
t193,11.116136,5.483916,5.279798,6.3224955,9.522126,5.6183176,5.5043654,4.772702,5.8252993,4.8847666,4.3599873,2.863985,4.7407823,2.9760163,4.4740005,4.4825025,4.5842338,6.3537536,4.698851,6.166318,4.231573,5.6476297,2.7409956,4.8827233,6.2805142,6.67615,5.052669,5.734767,6.589997,4.381382,4.489842,3.0981224,5.403885,5.872993,4.6389894,5.3792257,4.1660457,6.0225577,5.9462767,4.820742,5.346535,5.473526,7.2223406,4.1342583,5.323728,4.65589,6.4974446
t180,11.06941,5.4585085,5.275368,6.363549,9.459909,5.65348,5.502353,4.7788877,5.8079224,4.879099,4.329941,2.892137,4.7486234,2.980515,4.5984235,4.5051126,4.6291246,6.381454,4.669499,6.132134,4.2564406,5.6322155,2.7935534,4.873821,6.3061247,6.6933365,5.0784183,5.7393117,6.566506,4.3551316,4.4582777,3.1276307,5.374278,5.8919134,4.65712,5.352214,4.1958737,5.9871316,5.9492264,4.8278747,5.3415112,5.466528,7.2382474,4.163451,5.317807,4.6154723,6.4684677
t229,11.999342,5.452665,5.522863,5.717039,10.030516,5.2617126,5.26058,5.108913,6.4319406,4.5388794,4.9860272,2.5638793,4.895973,3.6595354,4.805586,4.783229,4.542889,6.621092,4.782294,6.1599045,3.7121482,5.8050222,2.2229528,4.796161,5.8922954,6.6779146,5.3264275,5.693772,7.026403,4.7407556,4.412651,2.864957,5.8258142,6.286454,4.4326425,5.074709,3.3703527,6.5078692,6.6269393,4.5785356,4.766724,5.7642922,7.2786546,3.7935848,5.107321,4.3049707,6.519363
t475,12.305755,5.5394897,5.5619903,5.62671,9.639345,5.3988743,5.136284,5.3391576,6.750176,4.4507265,5.1139584,2.9453552,4.9967747,4.1249638,4.81848,4.792589,4.348312,6.8385663,4.7435365,6.3183026,3.7068138,5.82079,2.2849488,4.8017654,6.123211,6.479542,5.3529124,5.8446093,7.210847,4.8501563,4.256902,2.688028,5.9626656,6.5664077,4.5931406,4.8122663,3.078785,6.778936,6.9800715,4.5838165,4.6171255,5.9470377,7.3055696,3.65179,5.0134697,4.128429,6.668756
t476,12.305048,5.515899,5.5746074,5.6254215,9.671482,5.4077477,5.136573,5.3454266,6.720945,4.439814,5.112476,2.913835,4.9933586,4.09026,4.831217,4.8027325,4.3418155,6.837109,4.734403,6.320618,3.6876674,5.8338695,2.264836,4.8176465,6.1192007,6.478161,5.3693023,5.853795,7.2044935,4.852948,4.259072,2.6761608,5.9607825,6.5470777,4.6000743,4.835749,3.1035237,6.748346,6.949299,4.594014,4.6209536,5.959383,7.2997317,3.6565542,5.0087714,4.131305,6.6716933
t400,12.287014,5.5229926,5.5722737,5.612424,9.597869,5.390579,5.122191,5.3271003,6.7524834,4.42978,5.1251464,2.9871194,5.011959,4.1539483,4.8303356,4.805866,4.3597937,6.8468657,4.735862,6.338725,3.6936479,5.8326483,2.27257,4.8097806,6.1094394,6.491744,5.3627057,5.867208,7.2127438,4.8575883,4.240456,2.7005644,5.9649267,6.5696635,4.583663,4.820453,3.0671165,6.777128,6.990932,4.5897408,4.6128554,5.9390965,7.3068423,3.6487455,4.9928956,4.108413,6.6885595
t401,12.311031,5.5207844,5.569319,5.638113,9.652566,5.4167643,5.1336427,5.3531,6.726126,4.439288,5.106042,2.932626,5.0016003,4.098356,4.8198295,4.8016453,4.33366,6.8456903,4.733703,6.331039,3.695919,5.8294244,2.2749221,4.8143287,6.128681,6.4704423,5.3621216,5.8622847,7.205002,4.8534193,4.249917,2.667283,5.9614253,6.5549006,4.6085715,4.831237,3.1100554,6.7506866,6.950295,4.5945063,4.622527,5.967703,7.300704,3.656943,5.0075135,4.124975,6.681804
t390,12.340386,5.506649,5.595057,5.623214,9.677013,5.442465,5.1242123,5.3813367,6.7343287,4.4208593,5.1244025,2.9091039,4.9961195,4.085422,4.839563,4.810135,4.30647,6.864181,4.704672,6.34063,3.6721797,5.854216,2.2583625,4.844084,6.151945,6.4445667,5.389281,5.8792796,7.2266984,4.876518,4.241499,2.6411302,5.985947,6.571412,4.634525,4.8141365,3.106386,6.757303,6.9439874,4.6202216,4.6008635,5.990615,7.289541,3.6347885,5.0029387,4.117777,6.6920085
t409,12.328403,5.5342155,5.55356,5.6661897,9.657303,5.4373345,5.142898,5.3723965,6.7281456,4.455466,5.0857263,2.9270859,5.003775,4.083533,4.795558,4.7920628,4.3139334,6.85033,4.73689,6.330605,3.7176764,5.8127723,2.2957647,4.804469,6.149861,6.45104,5.344372,5.858389,7.2024665,4.846366,4.252214,2.6443017,5.9594493,6.5600867,4.628112,4.8238144,3.1362512,6.747992,6.9362893,4.5879655,4.629712,5.9890785,7.3031526,3.6618817,5.0197787,4.1335473,6.6808333
t410,12.387683,5.5396833,5.5757704,5.663796,9.653049,5.487857,5.1261883,5.4284015,6.7693734,4.436581,5.105205,2.9338408,5.001591,4.107728,4.8018517,4.79418,4.2590084,6.8918123,4.706723,6.353567,3.7034733,5.835092,2.296117,4.8306026,6.196677,6.404348,5.3650975,5.885829,7.2360845,4.877087,4.2312326,2.5882475,5.9929347,6.600478,4.6785154,4.7802052,3.117494,6.789712,6.970567,4.6195545,4.6004086,6.029782,7.2894473,3.6302307,5.018961,4.117247,6.702858
t399,12.316336,5.5172453,5.582216,5.6298394,9.612648,5.4258423,5.120884,5.3588715,6.7506847,4.424011,5.120967,2.9719856,5.009846,4.1264687,4.8265553,4.8078322,4.3269615,6.865867,4.7147927,6.3492365,3.6877408,5.8419013,2.2721758,4.82824,6.1449656,6.457073,5.373134,5.882027,7.224523,4.8704658,4.2336287,2.6675951,5.980244,6.581184,4.618373,4.80857,3.093377,6.7690954,6.9635067,4.608495,4.6045003,5.9754066,7.297765,3.638425,4.9975443,4.108588,6.699318
t314,12.040425,5.4348125,5.5462575,5.6405053,10.101614,5.1997647,5.243072,5.0797653,6.452536,4.512767,5.049683,2.4960368,4.900833,3.6986952,4.8701725,4.811495,4.59236,6.587876,4.8137608,6.1377544,3.6504939,5.8204827,2.1611316,4.7916927,5.8261666,6.7279916,5.36473,5.6694236,7.05519,4.7638693,4.4293666,2.8940246,5.841419,6.2917924,4.3758492,5.064909,3.286697,6.5045166,6.6756034,4.5339317,4.7332177,5.7490215,7.2909317,3.7760518,5.083718,4.2815943,6.4971237
t432,12.284047,5.509321,5.570314,5.624924,9.700156,5.3843293,5.1412225,5.322606,6.6962533,4.4425063,5.106294,2.8858063,4.9919763,4.069886,4.8341646,4.804684,4.365086,6.8179517,4.7461896,6.311078,3.6857252,5.8303065,2.2582896,4.811395,6.0885324,6.5025196,5.3672295,5.843634,7.1894712,4.843331,4.267035,2.6950512,5.9469447,6.5250273,4.576715,4.8592687,3.113853,6.7258887,6.9329686,4.58534,4.633466,5.9421825,7.302136,3.6700392,5.008314,4.13681,6.6630874
t433,12.334587,5.4691396,5.615033,5.604804,9.7545,5.429335,5.118291,5.373276,6.6654787,4.397753,5.124529,2.8331573,4.9943857,4.0251484,4.86796,4.827619,4.3176394,6.853517,4.702687,6.343805,3.6357486,5.874265,2.2239752,4.8640614,6.1091666,6.4609704,5.4176283,5.892644,7.209991,4.8777385,4.239765,2.6382647,5.975833,6.529711,4.6222835,4.8669615,3.1389556,6.6967807,6.8906746,4.6288996,4.6131387,5.9983687,7.284026,3.6493812,4.9860563,4.114134,6.698369
t305,12.019418,5.4494815,5.531665,5.695943,10.041207,5.25139,5.252703,5.113564,6.446649,4.5290756,5.0039396,2.554494,4.899255,3.6804564,4.8203006,4.7899895,4.5454926,6.6234818,4.7841043,6.1601686,3.6975307,5.8104854,2.210491,4.7980266,5.8820333,6.680878,5.3377438,5.6947236,7.0399184,4.749165,4.410615,2.862383,5.8350196,6.297541,4.4251447,5.0639462,3.3427134,6.5164967,6.6468105,4.5716414,4.752831,5.7695866,7.2817764,3.7843103,5.0975027,4.2946305,6.5200496
t236,11.930721,5.461195,5.4967685,5.782922,9.977795,5.302096,5.2823315,5.0914164,6.383791,4.569919,4.92725,2.6049423,4.885988,3.6002061,4.765466,4.757831,4.5344462,6.610616,4.773787,6.1643233,3.7629726,5.7880874,2.2709434,4.796806,5.936772,6.666579,5.2941513,5.698691,6.985549,4.711854,4.414574,2.8754117,5.7927523,6.253722,4.461753,5.1025805,3.4523897,6.4741707,6.567051,4.603638,4.815632,5.7466655,7.2711415,3.8230667,5.1330676,4.3342223,6.5215597
t323,12.0055685,5.398698,5.567644,5.5601306,10.249555,5.1211057,5.2587414,5.0444875,6.420689,4.517461,5.065027,2.3464122,4.871399,3.656646,4.920675,4.8055162,4.6444764,6.5481596,4.797929,6.0969615,3.633137,5.83342,2.1369727,4.8188906,5.7174544,6.7783866,5.3916335,5.648485,7.053867,4.731378,4.4557066,2.9291272,5.822148,6.2592916,4.30762,5.090259,3.2172084,6.469751,6.659446,4.533252,4.735527,5.7171493,7.2996106,3.7896788,5.06336,4.3069434,6.4664874
t324,12.004889,5.415871,5.5547605,5.6014676,10.193256,5.158624,5.2550178,5.060242,6.4269476,4.5196247,5.04639,2.4026062,4.881299,3.6641657,4.894533,4.8052807,4.6185813,6.5680437,4.803113,6.116646,3.650095,5.8247533,2.1581635,4.807806,5.761974,6.7516136,5.3759995,5.6595945,7.0486073,4.7439704,4.4433002,2.9119678,5.828607,6.2727814,4.3424454,5.0788527,3.2569218,6.48121,6.6512895,4.5416384,4.7413507,5.7308536,7.292255,3.7857723,5.0776505,4.30106,6.480858
t337,12.000408,5.3944073,5.565595,5.4468718,10.438031,5.00518,5.235371,4.9669986,6.421723,4.499,5.1122937,2.154985,4.8922358,3.6828632,5.0341053,4.838161,4.738848,6.481312,4.8820415,6.0826893,3.5943894,5.828167,2.0752645,4.784601,5.582815,6.8628883,5.4236937,5.6145453,7.0593476,4.766299,4.4746842,2.9956033,5.8193765,6.2533197,4.2141514,5.07661,3.1069343,6.4253654,6.6854153,4.460927,4.7354174,5.6727834,7.31338,3.7823298,5.060108,4.268235,6.4373355
t380,11.968849,5.4075603,5.545489,5.4970617,10.383283,5.0396457,5.248183,4.9677105,6.393409,4.5154033,5.0757957,2.2110243,4.8908434,3.62949,4.99093,4.8314457,4.7249546,6.48191,4.878839,6.085703,3.6265342,5.816227,2.1090112,4.778342,5.614612,6.8545403,5.39238,5.611547,7.0336056,4.7590904,4.477877,2.9908223,5.805707,6.2336082,4.238283,5.095896,3.1669054,6.4117107,6.6446066,4.4786797,4.758317,5.671107,7.304664,3.798413,5.0817065,4.2821994,6.437614
t431,11.968005,5.383855,5.5833893,5.4810686,10.400827,5.0201883,5.249087,4.93989,6.380712,4.501073,5.108439,2.1936734,4.86399,3.6368873,5.026968,4.8575816,4.748022,6.446384,4.8386283,6.040478,3.5808136,5.827487,2.0714138,4.810281,5.587861,6.883422,5.4360337,5.5714946,7.0507274,4.7717714,4.512048,3.0322566,5.8099413,6.2243757,4.218032,5.099666,3.1529582,6.391598,6.6476474,4.512595,4.743095,5.6300263,7.304309,3.7895315,5.0645466,4.302083,6.393847
t451,11.999696,5.409485,5.551787,5.446771,10.416626,5.0567822,5.263307,4.9854136,6.420615,4.528353,5.066022,2.1800354,4.8719707,3.6698496,4.987074,4.8158836,4.708199,6.495034,4.8419695,6.0744543,3.6282942,5.8119516,2.124679,4.8133597,5.6112604,6.835955,5.3907423,5.614861,7.0357842,4.728837,4.478095,2.987913,5.791319,6.238929,4.2582235,5.106101,3.1182513,6.433977,6.6797256,4.5014415,4.7648087,5.663834,7.304781,3.8124056,5.0780573,4.3046794,6.4373264
t452,12.017003,5.3944964,5.568752,5.4295487,10.445809,5.00414,5.2337728,4.9788685,6.4403195,4.498529,5.109324,2.14848,4.894444,3.6954265,5.0367594,4.8333273,4.731041,6.493606,4.878946,6.0869446,3.5944855,5.8291802,2.0819933,4.790406,5.5798483,6.856582,5.421424,5.6223288,7.0647297,4.7608967,4.4684157,2.9859655,5.819748,6.2602625,4.2153397,5.073021,3.094177,6.447481,6.702911,4.4497886,4.7318196,5.686145,7.3168745,3.7817147,5.055275,4.2642593,6.4439616
t375,12.004997,5.3813534,5.584704,5.542713,10.282309,5.0946136,5.255646,5.033241,6.417309,4.50693,5.085325,2.313844,4.8624635,3.6592786,4.9462795,4.8152113,4.66114,6.5350523,4.7975,6.080884,3.6083019,5.8442864,2.1128156,4.828147,5.6910143,6.796525,5.414233,5.637448,7.0662494,4.736332,4.4661665,2.9419909,5.8292994,6.2590985,4.283765,5.087572,3.2021306,6.4618506,6.6598463,4.5287004,4.7217474,5.707183,7.3024845,3.7811313,5.0504107,4.309473,6.452729
t473,11.956583,5.390696,5.5729785,5.537051,10.362429,5.066908,5.2406745,4.980315,6.3948994,4.4961977,5.0828304,2.2311,4.8709044,3.6652606,4.9986486,4.8505754,4.702542,6.4994564,4.8668475,6.080274,3.585582,5.829676,2.098434,4.7989097,5.6383224,6.827327,5.43071,5.610666,7.056842,4.7909417,4.4788656,2.981949,5.841955,6.269405,4.269039,5.0620036,3.2080734,6.419449,6.618673,4.5105114,4.734263,5.6728144,7.28906,3.765789,5.078905,4.296179,6.432205
t474,11.949474,5.380202,5.574796,5.5051265,10.407488,5.014265,5.251682,4.9540243,6.374478,4.5049176,5.1016192,2.1871269,4.86547,3.613081,5.0126567,4.8452063,4.736301,6.46534,4.8609548,6.0554953,3.5798182,5.831147,2.0694158,4.8016863,5.593091,6.868944,5.4351544,5.5904593,7.046094,4.7652187,4.4991508,3.0086262,5.81674,6.2305737,4.216042,5.0963197,3.186846,6.3946133,6.620645,4.5029173,4.743239,5.6499386,7.3009214,3.7870781,5.0704465,4.3037806,6.411678
t419,12.008102,5.3642635,5.5979624,5.4918146,10.3519,5.0551805,5.258939,5.019832,6.417337,4.505614,5.102732,2.2439265,4.85451,3.6582985,4.976811,4.8109894,4.6861973,6.5209737,4.8044844,6.0663033,3.5887556,5.8531246,2.0923197,4.835663,5.6425858,6.8183036,5.4311767,5.6330805,7.0725694,4.720608,4.4731507,2.954929,5.8240104,6.250524,4.249133,5.0962906,3.152039,6.4571514,6.6715574,4.5146265,4.7155313,5.698976,7.3106236,3.7844245,5.0360036,4.3133664,6.444781
t420,11.988922,5.34838,5.617875,5.485745,10.388418,5.0202117,5.250423,4.9887643,6.4036536,4.4893146,5.126841,2.2064953,4.8467813,3.6508024,5.018216,4.835636,4.7147617,6.493604,4.824724,6.044656,3.5536995,5.860527,2.0572126,4.8365064,5.60984,6.8479404,5.463858,5.607825,7.0843115,4.7451982,4.4919257,2.9858198,5.835617,6.251025,4.2180195,5.0871725,3.1542609,6.4332814,6.6544824,4.5152574,4.7033186,5.6737857,7.3100524,3.7698033,5.028911,4.3130937,6.418918
t317,12.029622,5.3361754,5.6440744,5.4679255,10.388482,5.001806,5.2367105,4.9915223,6.432426,4.4681706,5.16769,2.2052565,4.8437524,3.7020242,5.0481176,4.8502398,4.7191157,6.4901967,4.802551,6.0313344,3.5297272,5.8744903,2.0210843,4.850038,5.614391,6.8545365,5.4930077,5.6002045,7.1165915,4.7574005,4.496509,2.9960682,5.8512945,6.269814,4.2016463,5.069111,3.1200979,6.4431844,6.6991673,4.521993,4.673779,5.6656594,7.3190727,3.750865,5.001204,4.3029737,6.408411
t434,11.965071,5.3420634,5.6149874,5.485375,10.412702,5.0200872,5.2644467,4.9799104,6.3807364,4.5007863,5.116322,2.182923,4.8338156,3.623618,5.010239,4.82845,4.721181,6.4844117,4.8169084,6.034154,3.5498183,5.8590198,2.058647,4.843288,5.5912623,6.8524833,5.4647737,5.6018457,7.0694356,4.729998,4.500764,2.9915373,5.824782,6.233172,4.217998,5.1056314,3.1634216,6.4202824,6.6295204,4.5211887,4.7160416,5.664088,7.3055015,3.7819505,5.0374694,4.3330936,6.411783
t435,11.980418,5.3632092,5.5954065,5.5071335,10.360726,5.054994,5.2622023,5.005561,6.396664,4.507606,5.0960865,2.2351496,4.849232,3.636641,4.9777513,4.8176785,4.6934505,6.5101933,4.8141427,6.060501,3.5818875,5.849792,2.090043,4.83259,5.632834,6.8246775,5.4356847,5.62275,7.0632305,4.728854,4.481411,2.9650238,5.8239293,6.243848,4.249729,5.099234,3.1771607,6.440097,6.6414065,4.5203505,4.72337,5.687486,7.3036866,3.7850745,5.0472383,4.321635,6.4355035
