,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
t123,-0.48367473,-0.0029624426,-0.118508086,-0.25456354,-0.37764677,-1.1339692,0.029247584,2.3590252,-0.24185047,0.03596611,4.8603153,0.30032006,2.6030583,6.5230846,-0.7892434,0.5147312,0.02032604,6.984329,7.723894,0.025443899,0.5303588,-0.019652491,-0.44983503,-0.069065385,-0.17699684,-0.11328285,-0.0050218757,-0.0064609693,6.6475973,-0.057468757,-1.1575633,0.6491275,1.3642908,6.1676245,-0.038515665,3.394893,-0.2820605,6.7454114,-0.035775807,0.09895115,1.2014362,-0.6201529,0.031243952,0.6150039,-0.014035056
t124,-0.5572703,2.6199534,0.043441948,-0.1687106,-0.4968712,-1.020034,0.029523745,4.658762,-0.082146615,1.1826234,0.67346346,0.24304025,3.8214014,3.8551667,-1.2727423,1.7801014,0.01611972,8.034172,1.0630453,0.1054798,0.35430548,-0.24187213,-0.11442078,0.7002771,-0.66002524,-0.08795299,0.91367936,-0.00489448,5.088378,3.025619,-0.84968144,1.4912859,-0.02784815,1.3123033,-0.0648012,0.0068344926,-0.19226018,2.2521386,-0.269834,0.101854764,-0.046465278,-0.2601626,0.029748203,0.69250727,-0.020485511
t125,-0.5512296,2.6583078,-0.00048914005,-0.16254528,-0.45589903,-0.9871302,0.029930307,4.503104,-0.08039963,1.0999308,0.50713885,0.23698492,3.5825279,3.9272997,-1.2334692,1.6777899,0.016697465,7.83942,0.9934836,0.10401225,0.34018022,-0.23293796,-0.109924935,0.75896376,-0.6263044,-0.09132058,0.765025,-0.0053734165,5.1672854,3.1186016,-0.83224046,1.5235758,-0.029329969,1.2994465,-0.061717287,0.0075342325,-0.19200566,2.2386432,-0.26299775,0.1003581,-0.05173704,-0.25371873,0.028700458,0.5226066,-0.017913288
t126,-0.30479884,0.4790767,0.118192226,-0.008999059,-0.9608629,-0.7994502,1.2203298,5.200664,-0.03215411,0.3981397,4.257234,0.21243913,4.1186404,0.2585732,-0.72265726,2.804704,2.9239767,5.3639174,0.67452306,1.1606609,0.23057939,-0.11074981,-0.047901537,-0.031908832,-0.5743305,3.6286669,1.3235198,3.5114498,-0.00906253,-0.21618778,-0.3781984,0.022288082,2.282962,-0.039995357,1.4889857,1.5423056,0.103678934,1.0755205,-0.17489977,0.018905764,3.0810423,0.8605951,0.020784399,4.091128,-0.026656624
t127,-0.32495448,0.5142845,0.07984063,-0.02829971,-1.0194573,-0.88020915,1.1780906,5.597526,-0.0381544,0.5687545,4.584183,0.22989365,4.575369,0.22816044,-0.81928927,2.985725,2.988219,5.901068,0.79430795,1.2035336,0.25605685,-0.13015668,-0.05540438,-0.03300148,-0.64143586,3.782466,1.5803492,3.6852856,-0.0061630243,-0.23890771,-0.42247772,-0.0068098484,2.4238708,-0.043236602,1.4217786,1.4817252,0.12611178,1.2343165,-0.19267553,0.018741218,3.187356,0.8534032,0.022775602,4.4822965,-0.030185217
t128,-0.45918325,0.17039242,-0.12240132,-0.23766413,-0.3235247,-1.0457712,0.02992978,2.0495577,-0.22202979,0.034797374,4.2515836,0.27457646,2.339034,6.0946198,-0.74507606,0.4052875,0.020089407,6.3981895,6.997585,0.028214077,0.48073995,-0.022889405,-0.40625978,-0.041155268,-0.14442612,-0.105493985,-0.0048945276,-0.006097055,6.379222,-0.024327865,-1.0468968,0.729249,1.1857364,5.67327,-0.040788505,2.9285514,-0.26403892,6.3584094,-0.04187515,0.093165874,1.1389104,-0.59207773,0.028351454,0.34472132,-0.0055173016
t129,-0.45256978,0.13837457,-0.11904214,-0.23363112,-0.32058248,-1.0199219,0.030377151,1.9326458,-0.21763729,0.00010080916,4.142013,0.2711053,2.121035,6.177519,-0.70911163,0.2761833,0.020103782,6.2788496,6.95173,0.02562772,0.47273877,-0.013515142,-0.40827274,-0.035573363,-0.120104976,-0.10722972,-0.005358987,-0.006013343,6.4972987,-0.013947936,-1.0291468,0.79356945,1.1827536,5.684724,-0.03736282,2.87632,-0.26550823,6.353365,-0.033711962,0.0939782,1.1981326,-0.6057006,0.027809322,0.20973662,0.0326526
t130,-0.21817915,6.488058,2.8317149,-0.31782433,1.1039279,-1.0365219,0.033202283,5.6718683,0.24760208,6.594998,0.46769965,0.22656281,4.3079743,0.2322052,-1.5756365,0.11932351,0.0118612135,7.503725,4.1271915,0.21165504,0.43580556,-0.24818297,-0.33269587,1.7920825,-0.31127104,-0.036388636,-0.0022376091,-0.005666579,3.6479576,1.0872552,-0.693562,0.10758323,-0.05353683,2.6853297,-0.12648794,1.700891,-0.24228254,2.3291988,-0.13942662,0.1103815,5.0817413,-0.7778611,0.03765249,3.4274428,2.4432979
t131,-0.5426082,2.9502718,-0.04366183,-0.09129533,-0.0907045,-0.76053524,0.039366085,3.4358532,-0.10697558,0.11794378,-0.01233485,0.15797138,0.37012973,5.504086,-0.8289626,-0.011109166,0.027799005,6.1521897,-0.038154397,0.07367444,0.13958761,-0.122565925,-0.13450073,3.7707772,-0.17778973,-0.15397511,-0.0030008333,-0.01236378,7.5248113,5.067137,-0.6599598,3.5368686,-0.011755352,1.4403572,-0.023254959,0.035960633,-0.16489583,2.5934966,-0.16718903,0.09987725,-0.06255254,-0.2643439,0.019367492,-0.07945453,-0.007396099
t132,-0.584385,3.1782072,-0.026699986,-0.12978275,-0.40538847,-0.9690115,0.03678526,4.666945,-0.11631393,0.75913584,-0.0017729688,0.23022777,2.525872,5.179069,-1.167917,1.3370488,0.025164507,8.134485,0.2557159,0.1011483,0.28781533,-0.2291173,-0.11170184,1.5690948,-0.5875174,-0.1376145,0.5896362,-0.00913741,6.541644,4.1464186,-0.86952156,2.1672864,-0.03303219,1.2414228,-0.053260576,0.010825615,-0.18281332,2.1271212,-0.27206984,0.10298153,-0.08190243,-0.31396046,0.028043203,-0.024388598,-0.022990102
t133,-0.51798636,1.647957,-0.031754963,-0.009695633,1.4066075,-0.61183447,0.04490576,2.1355188,-0.040933892,0.00025875517,-0.003094091,0.09737625,-0.037721775,5.476892,-0.4087492,-0.12985992,0.02549037,3.4029367,-0.19824812,0.058071475,0.020061262,1.2111441,-0.19505712,7.0489426,2.0247285,-0.1485755,-0.006003489,-0.0139417555,9.265107,6.2984033,-0.45255145,5.48428,0.49973017,0.96169615,0.2664939,0.08788125,-0.13688308,3.7950444,-0.049052995,0.09427515,-0.08475046,-0.094759844,0.0077975364,-0.10501293,-0.0026796588
t134,-0.338798,1.0329657,0.4612503,1.7432721,-1.2321965,-0.81225383,2.1247768,5.911345,0.07084099,0.00012667014,5.0428,0.2498046,4.5764985,0.046065245,-0.64528805,3.4403682,3.5258121,5.9425316,0.9787896,1.0824498,0.26160684,-0.12142164,-0.054363295,-0.039659683,-0.45588315,4.374291,0.73247015,3.8206995,-0.032134384,-0.1099786,-0.32082358,-0.0074873767,3.1249542,0.21703005,2.2464767,3.638388,-0.018797927,0.5159925,-0.15654047,0.031595413,3.8188853,1.5471594,0.018790295,3.5053196,-0.025585717
t135,-0.2171542,-0.012195167,2.8272955,-0.13916276,3.0695,-0.100856,0.026558988,0.104217835,5.794877,0.29591665,-0.007432856,0.055238377,3.2993774,-0.08967773,1.5315045,-0.060454395,0.020165697,4.2111545,-0.34120655,2.3428478,0.1507631,5.6406345,-0.32137114,4.149476,3.2696893,-0.010407349,-0.016175497,-0.013882265,6.773449,4.952025,1.8652297,3.5454795,1.1921421,0.87732315,2.6854553,0.12401745,-0.4391016,9.339699,2.5025907,0.06979901,0.41988805,1.4176407,3.8324127,-0.087292746,0.19586794
t136,-0.18954922,-0.018562201,2.9324567,-0.16020085,3.6962829,-0.08922366,0.030867498,0.11776744,6.305819,0.1553083,-0.007959622,0.05799063,2.942001,-0.09479006,2.2400873,-0.06717561,0.020865044,3.6760406,-0.37390316,2.5086539,0.15828992,6.220878,-0.3256281,5.0457497,3.8970294,-0.0094253225,-0.017478636,-0.015108039,7.231224,5.006613,2.3586836,4.211388,1.63223,1.1983418,3.1333835,0.14169139,-0.4709138,9.963522,2.4742002,0.071966894,0.8446495,1.9368484,4.5125723,-0.05142861,-0.0029886689
t137,-0.45494905,-0.036253665,-0.15883155,-0.2285616,-0.37127978,-1.1226398,0.031693164,1.8034693,-0.27849934,0.00070539734,5.1375504,0.30698237,1.8271178,7.582432,-0.5990313,-0.00032140882,0.022252375,6.3617287,8.249487,0.015474248,0.5240215,0.8833712,-0.47486514,-0.044697978,-0.03240868,-0.13328347,-0.0071740076,-0.0074107745,7.9801455,-0.05229401,-1.219532,0.8082627,1.7771107,6.8584905,-0.027922524,3.7740407,-0.2993822,7.3814163,0.22353639,0.10328839,1.2699577,-0.6769932,0.030129997,0.05387354,-0.0056927362
t138,-0.47606194,-0.03429076,-0.16019425,-0.23912169,-0.41493914,-1.1814305,0.031449083,2.1298792,-0.28688258,0.0004640291,5.40794,0.3183834,2.1642625,7.5349994,-0.6647615,0.20231661,0.022499043,6.709727,8.495183,0.018845273,0.54635495,0.64514375,-0.4770296,-0.06731908,-0.083278544,-0.13289475,-0.0065562185,-0.007436566,7.844138,-0.07249578,-1.2710814,0.7397047,1.6878091,6.963824,-0.0329405,3.9521508,-0.302167,7.414923,0.076512314,0.10476609,1.2948098,-0.6732421,0.0318753,0.37371913,-0.014971451
t139,-0.45740375,0.18806028,-0.09928348,-0.24030639,-0.32511002,-1.0339046,0.030027147,2.2136867,-0.20922387,0.11924477,4.2946086,0.26944453,2.3538544,6.060793,-0.7552318,0.3877817,0.018053861,6.503919,6.924912,0.027388925,0.48346743,-0.026848715,-0.41768855,-0.029313836,-0.13155402,-0.10265539,-0.0047378894,-0.005767858,6.2001247,-0.02551359,-1.0350337,0.6712418,1.0333387,5.539293,-0.0394646,2.9009557,-0.25556728,6.317963,-0.040321354,0.092242,1.1714286,-0.57096547,0.028556312,0.4192188,-0.008896268
t140,-0.43400046,-0.048982766,-0.16551182,-0.20827563,-0.3060404,-1.0742155,0.03321017,1.3656383,-0.27453056,0.0011715826,4.9814863,0.29894048,1.2785424,7.811076,-0.49767488,-0.02036184,0.022114316,5.87029,8.16249,0.016017603,0.50361913,1.5259008,-0.4871487,-0.012913125,0.4677965,-0.13488202,-0.008316112,-0.0076875933,8.460447,-0.020439122,-1.19016,0.9402886,1.9751655,6.968186,-0.022586752,3.6068716,-0.297949,7.5406475,0.555032,0.10356528,1.2688007,-0.67793345,0.027713146,-0.03195872,0.08168861
t141,-0.16706167,6.9601374,2.8366017,-0.28635117,2.3786743,-0.9028085,0.038434386,4.8105035,0.5649437,6.385651,-0.0018212253,0.18811007,2.9394374,0.50161177,-1.4097834,-0.039505072,0.017038612,6.709258,3.7661808,0.197164,0.34825414,-0.18350345,-0.33764705,2.895972,-0.107108325,-0.051900256,-0.004977546,-0.0073215365,4.1745124,1.671987,-0.56092465,0.7780815,-0.036023498,2.7536302,-0.11734451,1.3187207,-0.2176316,2.9469154,-0.090596154,0.11291869,5.777431,-0.77153575,0.03230306,2.8888888,3.0302558
t142,-0.29177272,1.2873482,0.5903365,2.836529,-1.2040411,-0.69183576,2.3445785,5.409682,0.5732559,0.0011158804,4.8488617,0.24134003,3.883165,0.4280274,-0.42410457,3.3767743,3.4972801,5.182713,0.86540556,0.7699458,0.22531986,-0.08707261,-0.040868443,-0.03676134,-0.28684208,4.4143004,0.090880685,3.5078917,-0.04379437,-0.010143958,-0.25510097,-0.015722401,3.1698909,0.65814763,2.550182,4.5304527,-0.030306287,-0.0069176108,-0.12683626,0.03189008,3.6767216,1.8164421,0.015057261,2.7278733,-0.0130834505
t143,-0.45812178,-0.01087787,-0.12003685,-0.23038484,-0.31445757,-1.0577215,0.030296654,1.9730393,-0.22927845,0.0003341513,4.510669,0.28727046,1.9583229,6.6018877,-0.6826777,0.1590432,0.020688087,6.4926815,7.506208,0.027497869,0.5026999,0.20231953,-0.4573698,-0.042490203,-0.084090926,-0.11481177,-0.0063025723,-0.00644546,7.053654,-0.041777436,-1.0901171,0.8014902,1.4416848,6.120303,-0.031025514,3.2008922,-0.2799426,6.8375287,-0.012332291,0.09816899,1.3053471,-0.62825096,0.02886673,0.16156754,0.037459902
t144,-0.3763039,-0.061273232,-0.10396008,-0.15260735,-0.10335212,-0.8582102,0.03640968,0.3503495,-0.19300789,0.0018940051,3.7576382,0.24283597,-0.00015637233,7.3311677,-0.23551443,-0.06809918,0.017436163,4.517252,6.8566513,0.027973248,0.4143487,2.3209658,-0.50905085,1.3000214,2.1131792,-0.11485313,-0.010264771,-0.007344271,8.632003,0.4420573,-0.90723884,1.6659019,1.8474023,6.0617027,-0.012871609,2.6008813,-0.2377345,7.2996235,1.2246392,0.09657964,1.2539881,-0.6086234,0.018504998,-0.10705341,0.74215466
t145,1.374734,-0.035047814,0.08716848,1.6943231,-0.124640405,-0.6306142,0.013817387,4.7811303,0.23531727,0.0013530874,5.0584373,0.15305853,0.1435601,-0.09211093,0.7040139,0.1805313,0.002151769,3.8415666,-0.09420209,3.1915936,0.06876673,-0.00031129905,-0.114826776,-0.068423584,-0.63047034,4.507008,4.3545723,2.9577458,-0.11743869,-0.117380105,-0.3673399,-0.07567673,2.441421,-0.3739011,0.12843604,0.010293333,2.977335,1.345291,-0.1552564,2.7856648,0.7643519,0.24966222,0.011625094,-0.01663889,-0.0044401935
t146,-0.0118670575,-0.009714851,-0.05236597,0.4211219,-0.67126834,-1.1050771,0.011376183,6.4439015,-0.036189534,0.56132156,6.7419295,0.2467929,2.5732558,-0.11707619,-0.5576624,0.88056767,0.32885203,6.0167766,-0.018338872,3.3244243,0.18778564,-0.079752006,-0.11275853,-0.04847694,-0.9708412,4.9103084,6.1149426,4.0915046,-0.10299112,-0.2811633,-0.67270005,-0.11548558,2.9628103,-0.41889665,-0.0055272165,0.0009949604,2.892757,1.9992099,-0.25916943,2.3363483,1.8056622,-0.08417211,0.02533247,2.0306957,0.33613968
t147,-0.56363153,3.2156854,-0.035180397,-0.117216825,-0.2643587,-0.855766,0.037888933,4.141645,-0.11046411,0.5001046,-0.008858189,0.18974192,1.5589296,5.38414,-1.0066204,0.7621149,0.026516287,7.3059554,0.03020586,0.06587999,0.21307728,-0.19117834,-0.10501004,2.2831988,-0.4140027,-0.15091278,-0.00048460517,-0.010878338,6.9344645,4.5671325,-0.7665244,2.6971552,-0.02782716,1.4111638,-0.035733387,0.015764501,-0.17662136,2.2470732,-0.22577529,0.103345886,-0.08282,-0.28196242,0.024474496,-0.04684265,-0.02010588
t148,-0.57407033,3.2534072,-0.027664943,-0.1255249,-0.35984185,-0.9191504,0.037374463,4.5291767,-0.11164172,0.6666193,-0.004820119,0.2129875,2.139017,5.3190517,-1.114385,1.16345,0.025431508,7.8706164,0.22406557,0.08030569,0.2638336,-0.2160479,-0.10251579,1.7164937,-0.5254158,-0.14528145,0.29767022,-0.009800945,6.71902,4.2842507,-0.8322743,2.3253067,-0.0336578,1.3116962,-0.044510413,0.008352723,-0.18356316,2.1600072,-0.25830778,0.105008975,-0.085527025,-0.29750055,0.026936047,-0.03209495,-0.024429416
t149,-0.12878633,-0.042427327,3.047154,-0.22911824,4.692017,-0.07197528,0.04091413,0.14673392,7.6849885,0.0008884211,-0.006268516,0.07196071,2.200561,-0.068026,3.7578325,-0.09498814,0.02068257,2.6058867,-0.4403697,3.041535,0.17343616,7.608539,-0.33177197,7.079484,5.412148,-0.017092375,-0.020755932,-0.017990448,8.367472,5.4293,3.3114169,5.8200464,2.5672224,1.9576377,4.235954,0.18646769,-0.56707805,11.438559,2.2499652,0.083421215,1.7260857,3.1445446,5.9170127,0.3447092,-0.02266446
t150,-0.16041957,8.674713,3.1684487,-0.34126964,1.8132741,-1.0050603,0.040227417,6.216677,0.40718254,8.052403,0.0882413,0.23340157,3.322409,0.41468748,-1.6618448,-0.0062088245,0.018446548,6.5552044,4.8489537,0.21675639,0.42211375,-0.26511297,-0.30707404,3.1534839,-0.27182308,-0.03812474,-0.00440067,-0.0043573272,4.436084,1.608368,-0.64685273,0.74623966,-0.05636856,3.5403855,-0.14705707,1.3520379,-0.23335436,2.1263866,-0.19029878,0.1302612,6.538327,-0.9265569,0.037922163,3.466875,3.1220956
t151,-0.17788422,7.081624,2.9621856,-0.29036072,2.363531,-0.9178697,0.038054828,4.8222117,0.6181784,6.341028,-0.0022132532,0.18877187,3.1014483,0.46207333,-1.4446429,-0.040493663,0.015923925,6.81243,3.7807283,0.20405893,0.35829064,-0.18742351,-0.33677033,2.8855937,-0.119652666,-0.051434,-0.00498042,-0.007166134,4.1209035,1.7008493,-0.56017643,0.7271699,-0.038687516,2.753043,-0.117467985,1.3349023,-0.21958351,2.9726973,-0.092963114,0.114036135,5.8051143,-0.76737183,0.03298351,2.8943553,3.0865586
t152,0.4066351,5.011841,3.0290847,-0.32226983,1.2317451,-1.1046193,0.042826544,6.5013285,-0.00038351596,12.761797,1.2335219,0.25875372,3.5353687,-0.06095625,-1.6774478,-0.051335078,0.022253651,7.110269,5.142629,0.23507565,0.3869133,-0.17188853,-0.4599132,3.832996,0.7583878,-0.12717214,-0.0036394405,-0.009497137,5.886955,0.55126965,-0.8150817,2.3800135,2.5717788,5.174335,-0.19640476,0.9665809,-0.14280549,-0.010470777,1.3913654,0.13268669,7.6956034,-0.98994267,0.03872556,2.971411,0.4861947
t153,-0.41808808,-0.06539824,-0.18220201,-0.19053367,-0.2650769,-1.0575837,0.03515555,1.1329185,-0.28247648,0.0015061884,4.9715257,0.29921594,0.8964706,8.168452,-0.40608275,-0.035579752,0.022320336,5.5212607,8.298839,0.011587796,0.49245834,1.988271,-0.5042072,0.08214238,1.001172,-0.13688931,-0.009400005,-0.008060462,8.986566,-0.0034227506,-1.2003584,1.086595,2.1822805,7.21762,-0.01949782,3.6382585,-0.29170397,7.7822046,0.8631306,0.10436649,1.3040377,-0.699745,0.026922883,-0.05068119,0.21640185
t154,-0.0039830855,5.27,2.9751098,-0.3243306,0.7335493,-1.1244979,0.038640156,6.501094,-0.015610563,11.918435,1.3351253,0.26741993,3.9695423,-0.06623516,-1.739106,-0.033767264,0.018985916,7.729355,5.2120337,0.21977067,0.4369891,-0.21833383,-0.44274986,3.1049652,-0.04880213,-0.11746539,-0.0021040821,-0.0068787984,5.309863,0.6455693,-0.84577817,1.9332111,1.9786674,4.81874,-0.19274145,1.4715028,-0.1698495,0.09710102,0.5507308,0.1288321,7.205535,-1.0106167,0.03912358,3.2246852,0.64376616
t155,-0.5290167,1.555208,-0.028116183,-0.022522284,1.4071252,-0.6362092,0.04859006,2.1978006,-0.07007858,0.00028816782,-0.0057424624,0.101168975,-0.03800943,5.724206,-0.41129565,-0.12726161,0.026283953,3.4917617,-0.19218275,0.055859074,0.033754684,0.9692922,-0.17083594,7.2483315,1.8646487,-0.1763988,-0.005218078,-0.0152284345,9.46755,6.493219,-0.46047127,5.888905,0.7545349,1.111032,0.24263242,0.093065605,-0.14048414,3.7078674,-0.047888618,0.10577712,-0.088034496,-0.053869657,0.007498772,-0.09913454,-0.0034209278
t156,-0.5233188,2.3671327,-0.04267013,-0.043982036,0.3434189,-0.6742984,0.041072022,2.9541824,-0.07870868,2.797934e-05,-0.012126825,0.11876433,-0.019391734,5.6251316,-0.6322756,-0.061038267,0.026637841,4.894755,-0.117818475,0.035907142,0.062080327,-0.025189452,-0.1426643,5.40121,0.42554992,-0.16163285,-0.0047034943,-0.0134891365,8.483199,5.849273,-0.5382055,4.5609546,0.33521286,1.2655011,-0.00959092,0.0599163,-0.1497,3.1221144,-0.10464761,0.101004876,-0.083032966,-0.19446772,0.0137184085,-0.09927235,-0.013217157
t157,1.2916348,-0.037048,-0.059576377,1.6141758,-0.41155535,-1.0939916,0.024204101,7.31772,-0.011779278,0.21475422,7.3572173,0.24808605,0.97128516,-0.14111994,-0.17482029,0.32008624,0.0050180163,6.1643066,-0.05079201,4.1898913,0.1504352,-0.043221653,-0.14374049,-0.08308096,-1.0390717,5.917721,6.9485188,4.1815453,-0.1284432,-0.23317239,-0.6835443,-0.14488386,3.3864229,-0.5105129,-0.010746718,0.0347288,4.579777,2.4908123,-0.25803182,3.771191,1.5502337,-0.006011086,0.02355198,0.5799644,0.26117367
t158,-0.15082754,7.3686385,3.0898497,-0.27124548,3.2716691,-0.8166263,0.04002395,4.2529,0.9955389,6.39466,-0.007215994,0.16012686,2.2840867,0.5458405,-1.312504,-0.06660812,0.018392846,6.0043902,3.2790666,0.18670024,0.28052053,-0.14543986,-0.34949335,3.979307,0.309013,-0.05900628,-0.007103585,-0.008263904,4.5206637,2.1463633,-0.43524525,1.2833403,-0.009894743,2.7912195,-0.11042431,0.7346848,-0.20757878,3.4498768,-0.044496182,0.11515596,6.1764107,-0.7480289,0.028713178,2.606964,3.454139
t159,-0.20865096,1.1290467,0.8549246,3.052856,-0.9837172,-0.48424754,2.3580303,4.344098,0.7274898,0.0015969393,3.994881,0.18599714,2.4088178,0.28430337,-0.16136079,2.7039065,3.2300992,3.7903247,0.5461273,0.79136395,0.15464725,-0.048546355,-0.012643464,-0.024091924,-0.09715556,3.794762,-0.0006321044,2.9680977,-0.06779543,0.2888375,-0.11652562,-0.018269807,2.8327498,0.58869827,2.5225477,4.2113924,-0.029338906,-0.06002569,-0.05970719,0.026649492,3.186962,1.7919103,0.009184481,1.4123027,-0.017486826
t160,-0.06296251,9.564515,3.3915899,-0.2842291,4.1954665,-0.71195054,0.046851344,4.404481,1.7077926,8.272755,-0.010354738,0.1540844,0.7224033,0.9141776,-1.2031081,-0.085568145,0.026778895,3.7522018,3.5851884,0.18729529,0.20028262,-0.11136958,-0.3609374,6.418013,1.9196172,-0.06512375,-0.010830326,-0.008006779,5.90154,2.544144,-0.28231567,2.3905706,0.39223388,3.8117669,-0.13425523,0.010509543,-0.21470366,3.4110734,-0.04641897,0.13572548,7.286514,-0.88276166,0.022777937,2.4633522,4.1916513
t161,-0.34809795,-0.092437044,-0.13761635,-0.1430865,-0.09437296,-0.87040067,0.041202754,0.0058341124,-0.21493953,0.0022431829,4.1238313,0.24521002,-0.012541402,7.9537573,-0.10699003,-0.0923959,0.018469704,3.7685914,7.2994566,0.00068071357,0.41780654,3.1338024,-0.50794774,1.9021605,2.837382,-0.13025339,-0.011133281,-0.008698817,9.691305,0.64629847,-0.9633523,1.6105415,2.1456263,6.6281114,-0.0074767442,2.7826116,-0.22664052,7.6703043,1.7042154,0.099333294,1.111275,-0.65318024,0.01927958,-0.13198644,0.8254025
t162,-0.39354712,-0.013001756,-0.09124034,-0.189053,-0.18383555,-0.8649973,0.03438085,1.0192126,-0.19116002,0.0009472873,3.541472,0.22996318,0.8594172,6.509816,-0.4772103,-0.033283092,0.018966693,5.224301,6.520875,0.029486472,0.4146745,0.9814791,-0.44288692,0.81887674,0.7095061,-0.10426828,-0.0072497493,-0.00651205,7.071895,0.3769591,-0.88696855,1.1773206,1.2548823,5.5734606,-0.02229247,2.528052,-0.24145094,6.5916104,0.22853124,0.09199669,1.4167945,-0.59845555,0.021293415,-0.06555861,0.48789072
t163,-0.4190464,-0.0018661876,-0.09560281,-0.2086445,-0.24532773,-0.93089956,0.03252141,1.5678316,-0.19730721,0.0004055369,3.8636029,0.2459162,1.5126424,6.3179493,-0.6050412,-0.009562389,0.018867759,5.805497,6.677812,0.026577815,0.44236127,0.37837547,-0.43005818,0.2159429,-0.005166828,-0.1038362,-0.0061139683,-0.0061797043,6.653737,0.1293582,-0.95030135,0.9108621,1.1589284,5.559511,-0.028541159,2.702405,-0.24814396,6.479078,-0.008773549,0.09147282,1.3299241,-0.5964975,0.024556708,-0.026747564,0.20126721
t164,-0.4142963,-0.07008158,-0.18723968,-0.18885693,-0.26326558,-1.0589075,0.035847038,1.0393581,-0.28459308,0.0015638229,5.0358205,0.3002691,0.82642007,8.295311,-0.3803596,-0.038808715,0.022131031,5.428709,8.35413,0.006595836,0.4905011,2.1503081,-0.50980765,0.1417558,1.1830782,-0.13939351,-0.009733504,-0.008228263,9.209809,0.0041336194,-1.2106564,1.1565619,2.2367318,7.2798653,-0.019751899,3.6487784,-0.29241025,7.8906283,0.97205013,0.10504814,1.273719,-0.70853263,0.026872626,-0.05464976,0.23387997
t165,0.3340979,0.8886025,3.5349476,-0.23988307,-1.3041399,-0.17081128,3.6699598,2.160295,0.03335034,0.0018288676,5.275411,0.14694801,2.3466704,-0.0525745,-0.38097492,4.8991466,1.6635118,5.109536,-0.122877404,5.343908,0.04600769,-0.31976438,1.2157373,4.146277,-0.62189245,2.533549,-0.0033695255,6.724476,0.4740517,-0.51492023,3.3110166,0.5304383,0.81360906,1.2267216,5.6000304,0.019144488,-0.19235553,-0.35911322,-0.07205839,0.028413298,4.1417565,-0.08317646,0.021499138,6.844689,2.7876701
t166,-0.17427158,-0.22452928,-0.03414381,-0.028740471,-0.46229038,-0.37852532,1.1308688,2.8537467,0.5477983,0.0014184009,1.4813219,0.19048704,1.5165039,-0.076849855,-0.06409378,1.7677001,7.9569736,-0.049785566,-0.27236217,0.15599905,0.20326297,5.286891,4.50851,-0.10601703,-0.23929834,6.545416,1.2693734,4.3652353,-0.3045381,-0.5628846,-0.34211218,4.0675645,4.3501005,2.5762188,4.0022635,0.005806103,0.15059063,0.6123122,-0.10226451,0.007615178,3.0481942,3.5814068,0.011704958,5.1407266,-0.15000983
t167,-0.121038355,7.1062284,2.833876,-0.27766588,2.6840782,-0.8141325,0.03865006,4.5262303,0.80165,6.4904075,-0.005103268,0.1724402,2.4650664,0.500188,-1.3244679,-0.04012817,0.019941637,6.269241,3.5915718,0.19911341,0.3072198,-0.16874935,-0.34002793,3.2768912,-0.044871956,-0.055493426,-0.0059049334,-0.007905436,4.364878,1.751936,-0.49385855,0.9991841,-0.017033227,2.858411,-0.11421352,0.99268687,-0.21047859,2.9408925,-0.0663692,0.10972365,5.7664022,-0.77627265,0.029034164,2.6590197,3.1390896
t168,-0.5660458,2.7585192,-0.03207391,-0.0860092,-0.097819574,-0.77488506,0.04136158,3.544645,-0.121607736,6.2919484e-05,-0.011391178,0.15324529,0.17847827,5.6284556,-0.81164,-0.013165538,0.027530316,6.184214,-0.065197796,0.05325565,0.13491587,-0.11737668,-0.117690325,4.1214585,-0.18508415,-0.17270742,-0.0024206026,-0.013110053,7.7740793,5.4644394,-0.6649412,3.8612785,-0.005188446,1.3716865,-0.02223121,0.040878545,-0.16394009,2.6618984,-0.16710986,0.10735987,-0.063650206,-0.21884596,0.019727174,-0.08350779,-0.017206509
t169,-0.56943655,2.8315427,-0.032097112,-0.09220838,-0.1200813,-0.7881242,0.040919945,3.6121528,-0.12537664,1.2531554e-05,-0.011437104,0.15787153,0.33170876,5.6169133,-0.8323751,-0.0065313135,0.027689725,6.3533635,-0.05895891,0.055503678,0.1436673,-0.1288055,-0.11613785,3.915695,-0.21501094,-0.17208494,-0.0022206588,-0.01297699,7.6907797,5.3746257,-0.67930394,3.7327373,-0.00740445,1.3847252,-0.024277713,0.037714295,-0.16624062,2.5911837,-0.173844,0.10748791,-0.063569255,-0.22210826,0.020425443,-0.080707386,-0.01817374
t170,1.4499819,0.49960804,1.6690123,5.8408613,-0.6887802,0.05044629,2.660408,1.6998794,2.3996208,0.004599569,3.0990393,0.11236662,0.05923986,1.67537,4.684148,1.7013159,3.086689,0.82552916,-0.011547808,0.035076354,0.09942993,1.0947714,0.4937407,0.32718524,3.435963,2.5636318,-0.0057927077,1.0833536,-0.0016740146,2.5738292,1.3889909,-0.03890946,3.1950085,1.9067894,4.104856,6.020033,-0.09937887,-0.40852717,0.14568035,0.016022248,2.1886473,3.1048176,1.6743402,-0.10055148,-2.208897e-05
