,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
t119,14.885473,1.2041562,4.2644143,4.5615125,4.0705233,5.347853,4.8519,5.8449264,7.3526316,4.6858063,5.358136,4.9749866,5.037761,5.0706143,4.829683,5.1861324,5.5153437,5.2927914,4.407726,5.158577,4.6476417,5.725433,5.2930737,4.484754,4.1792436,5.427724,5.9422965,5.370849,4.2638574,5.027347,4.7928867,3.5685267,5.334698,5.24347,5.2432146,4.9548383,5.3428016,5.1510515,4.949076,4.8641458,5.025523,5.0777173,5.3240685,5.018853,5.091265
t120,12.952408,7.42934,4.5143056,4.3234334,4.5171256,5.553954,4.9823823,4.814,5.8408155,5.6513605,5.2559385,5.0852995,5.039426,4.4193406,4.9369645,5.320057,5.447547,5.110588,4.8004284,5.448538,4.8827233,4.9751153,4.5764213,4.5864263,4.9340467,5.2442584,5.335181,5.280101,4.6004457,4.8815784,5.273193,4.6673923,5.3975306,4.2947693,4.961397,4.972737,4.994274,5.5287876,4.576295,5.2860646,5.0433455,4.977772,5.0888953,5.3815465,4.9357376
t121,14.812289,1.3243297,4.2637625,4.501434,4.0287156,5.3495874,4.8318977,5.8310018,7.3094378,4.7040863,5.3883624,4.9223695,5.04579,5.082134,4.850898,5.2232833,5.523554,5.2630095,4.445035,5.201299,4.6020904,5.723384,5.2485356,4.488408,4.1948595,5.4474683,5.935139,5.311604,4.2410297,4.9966865,4.8232827,3.5820282,5.360419,5.1995087,5.260634,4.9651704,5.2784724,5.221285,5.004284,4.8276258,5.054859,5.0862784,5.3487062,5.0391846,5.1019845
t122,14.914679,1.1305976,4.2641068,4.5849833,4.0910015,5.348277,4.861408,5.848423,7.3723707,4.6808505,5.3432508,4.998941,5.033098,5.0644794,4.819998,5.169246,5.5111113,5.3061485,4.3905106,5.137259,4.670377,5.7250276,5.3127303,4.483089,4.173971,5.4176617,5.9439535,5.3943133,4.275393,5.0418572,4.7805176,3.563562,5.3213987,5.262259,5.23285,4.949062,5.365802,5.128426,4.926119,4.8818946,5.0114636,5.0733104,5.3118258,5.0096126,5.0850167
t123,8.055662,6.0637374,8.770522,4.9900146,5.633801,6.448338,6.3354006,6.2803698,2.7602096,5.05774,4.168576,4.339865,5.378894,4.7487044,5.0162354,5.3024974,5.615857,4.483803,5.7826047,6.4987245,3.6080077,5.112916,3.6469157,5.678288,5.2724757,5.3928285,3.9079397,3.826678,4.5236554,4.0313845,4.3294244,5.604623,5.153281,5.5661726,5.817235,5.331792,3.6540747,6.1094937,5.1023936,4.4893184,5.6457176,5.334865,5.9425683,4.6417103,3.8976681
t124,8.26683,6.3256116,7.8851995,3.3699822,5.0616517,6.2741284,5.6635737,6.2712874,2.9680395,5.1096616,4.268512,4.7401953,4.851621,4.7044096,5.7000794,4.6324134,4.867093,4.569527,5.6507397,5.9252925,3.584478,4.5857573,4.163109,5.7264085,5.4807334,5.299539,3.8293698,4.0844274,5.3612595,3.9627028,5.180682,5.625281,5.0430875,5.1874795,6.1957655,5.3601003,3.6344385,6.0978045,5.1505213,4.6411347,5.214068,5.0654583,5.6162767,4.843921,4.6502805
t125,8.223475,6.349563,7.9222956,3.381886,5.109448,6.249822,5.6529393,6.26214,2.999898,5.080561,4.255582,4.691836,4.896041,4.7083974,5.7149076,4.676007,4.83188,4.5438914,5.6358514,5.9569488,3.6150482,4.578675,4.1711593,5.717048,5.470259,5.3159947,3.8587456,4.0430613,5.357133,4.0093675,5.1631713,5.5989304,5.0247107,5.1962695,6.200679,5.3129096,3.6335738,6.073629,5.174972,4.6476793,5.2048655,5.0580153,5.605923,4.820908,4.624181
t126,12.75043,7.3482833,4.5996995,4.3121467,4.556639,5.571647,4.969147,4.820864,5.753069,5.648808,5.2442474,5.0823817,5.0613923,4.39818,4.9354386,5.330694,5.478071,5.131543,4.7949095,5.4364514,4.897911,4.957619,4.572765,4.587994,4.9242935,5.223616,5.3457913,5.273908,4.571127,4.871822,5.2778144,4.679757,5.396081,4.2970057,4.971286,4.9685564,4.997067,5.502718,4.5475316,5.302891,5.065332,4.988191,5.1040344,5.3943973,4.944515
t127,12.680697,7.2965813,4.645242,4.2733955,4.5467453,5.577267,4.983176,4.865803,5.6991773,5.610687,5.2532344,5.0766654,5.0951986,4.3626776,4.9407787,5.317349,5.5121417,5.1377277,4.8045454,5.4286423,4.864906,4.9320893,4.576264,4.590196,4.924909,5.2035904,5.35688,5.2871222,4.5713043,4.8582544,5.2615333,4.6798816,5.3940144,4.335038,5.0144644,4.9611664,4.9961762,5.496192,4.560132,5.2817345,5.0661964,4.99098,5.129033,5.399633,4.9437356
t128,8.025774,6.040035,8.828589,5.0408506,5.6607213,6.4679904,6.3636537,6.298982,2.738848,5.0787487,4.151049,4.3108177,5.384302,4.7626147,4.984662,5.3365293,5.6439114,4.493381,5.8057256,6.5311975,3.6098619,5.127993,3.6176598,5.6761894,5.245697,5.4048023,3.9024386,3.7935288,4.495477,4.0147057,4.293829,5.606048,5.1584535,5.593302,5.788214,5.359426,3.633828,6.117146,5.1031804,4.4825196,5.677807,5.33239,5.977065,4.612519,3.8703525
t129,8.0110655,6.017763,8.818656,5.0307064,5.654294,6.46204,6.3533,6.300414,2.7492328,5.1015286,4.1481004,4.299005,5.3776155,4.762821,4.975662,5.339225,5.6483364,4.5065517,5.805205,6.531343,3.618372,5.1295776,3.6171339,5.660131,5.2325845,5.4073052,3.9066694,3.787598,4.501203,4.0077753,4.294066,5.601768,5.1592426,5.597108,5.7664247,5.380198,3.6286087,6.121301,5.1049914,4.4895205,5.6784945,5.3199754,5.982687,4.5951777,3.8730779
t130,6.1525416,4.1331882,1.6945596,3.2591453,5.856436,4.804722,3.7299745,4.5158954,4.1738973,4.6598005,4.1627173,4.67748,5.60688,4.5174203,4.05064,4.542857,5.3432384,4.2522173,5.0349903,5.746822,3.7057762,5.2092495,4.315277,4.7190332,6.0711603,4.9665055,4.0861826,4.6441283,5.244037,3.913363,4.7580028,6.378627,5.060627,5.898934,5.7679486,5.5674486,4.9311247,5.385841,4.666801,5.0488515,5.2648,4.462863,5.113997,4.90042,3.197134
t131,8.290541,6.4713774,8.002359,3.043012,4.9688215,6.2401404,5.52244,6.353262,2.966714,5.091293,4.1584496,4.672269,4.70455,4.7663484,6.054285,4.485328,4.4905562,4.460563,5.6894875,5.756966,3.5594501,4.2917514,4.321506,5.8438783,5.510118,5.3904204,3.729824,3.9687178,5.661143,3.9326274,5.5137815,5.581569,5.0177674,5.202314,6.378824,5.3421254,3.51347,6.17708,5.243363,4.6765723,5.169704,4.970344,5.5989113,4.8607097,4.9450946
t132,8.232303,6.384866,7.954294,3.2746093,5.0714684,6.267516,5.617294,6.300677,2.9744968,5.0781527,4.2280946,4.7089024,4.8414807,4.72722,5.7835884,4.61362,4.7644596,4.526374,5.662289,5.9062066,3.5873752,4.518313,4.2054744,5.762541,5.4822764,5.334711,3.8174198,4.0278225,5.4287453,3.9746246,5.241585,5.609084,5.0238514,5.188906,6.25066,5.331953,3.6005952,6.1055603,5.1920905,4.6505094,5.187868,5.0380163,5.6022954,4.834234,4.6990104
t133,8.333346,6.522567,8.060309,2.8166592,4.9397297,6.3424325,5.532929,6.3990593,2.8876858,5.0984693,4.152788,4.8648005,4.621925,4.779983,6.0988293,4.426688,4.408676,4.559275,5.7448378,5.779072,3.5162985,4.274346,4.360381,5.875127,5.5068345,5.3953066,3.7122414,4.0217338,5.7442346,3.8747828,5.5515475,5.6934257,5.031362,5.155157,6.4132533,5.3747053,3.508343,6.200761,5.1905193,4.648582,5.159483,4.9900856,5.5975614,4.8737364,4.9845996
t134,12.83156,7.3832235,4.544205,4.257674,4.4944882,5.5847087,5.002922,4.870489,5.7723613,5.6018596,5.2612624,5.0721273,5.092092,4.3576226,4.9368405,5.291833,5.4990034,5.127588,4.8140063,5.454019,4.8595953,4.9422264,4.556665,4.603449,4.947708,5.210744,5.372116,5.295916,4.5978713,4.844285,5.245577,4.6607256,5.3919516,4.338656,5.0131583,4.9694858,4.973367,5.50232,4.5749025,5.282758,5.0440845,4.980581,5.14015,5.412509,4.93145
t135,7.3858123,5.2804074,11.040554,9.79568,5.8846083,5.9743896,7.1464725,4.865503,3.3809333,4.9531207,4.538586,4.241996,5.265637,4.465695,4.7954593,5.794851,4.704176,4.905636,5.746895,5.757014,4.1854386,5.4412537,4.5464005,4.6211767,5.2103515,4.789534,4.4713087,3.6746564,4.45841,3.5688908,4.7211833,5.2001915,4.65848,5.3460526,5.867445,4.9970055,4.3229246,5.316981,4.287931,5.1418056,6.2306414,5.3648887,5.735455,5.138259,4.076784
t136,7.348344,5.259934,11.004519,9.740068,5.8568587,6.0110545,7.138474,4.887309,3.3869007,4.9110537,4.522509,4.280413,5.1976523,4.453781,4.8257203,5.747502,4.7300005,4.919117,5.7614875,5.787248,4.161125,5.3999076,4.530343,4.66786,5.2708893,4.816761,4.4106855,3.721857,4.5180817,3.5314813,4.7827787,5.181867,4.6300654,5.35141,5.83779,5.0042295,4.3227262,5.3495517,4.32541,5.1383514,6.265626,5.3198256,5.6708937,5.152167,4.128984
t137,8.044563,6.077098,8.949774,5.153974,5.69597,6.491571,6.42304,6.297895,2.7030134,5.036699,4.1543994,4.327847,5.395291,4.7654076,4.989717,5.3507023,5.6449995,4.4720387,5.816288,6.550555,3.5955474,5.1294026,3.6038635,5.70903,5.2635846,5.3970385,3.8943615,3.790536,4.464982,4.01777,4.270835,5.6108932,5.1530337,5.5983195,5.825097,5.327643,3.643268,6.101127,5.0974827,4.465016,5.696157,5.353259,5.9822583,4.639116,3.8489807
t138,8.08,6.1104717,8.887759,5.103711,5.6625366,6.4702153,6.391937,6.2804565,2.7251785,5.0097423,4.1727614,4.3612046,5.393247,4.750487,5.027369,5.3112082,5.6133385,4.4568057,5.7902274,6.5133553,3.5905764,5.1112227,3.6359756,5.7174015,5.2965503,5.3863273,3.8980155,3.8275597,4.4959106,4.036721,4.31032,5.6122966,5.1486692,5.565408,5.861417,5.291924,3.6648934,6.0971265,5.097504,4.472404,5.6590204,5.36067,5.943316,4.6743884,3.8810349
t139,8.010904,6.0287495,8.864295,5.071697,5.6789083,6.4799128,6.3851852,6.3082476,2.7244496,5.088228,4.1419787,4.2956495,5.385592,4.770289,4.967291,5.3568625,5.659259,4.4986277,5.8192945,6.5516753,3.6105106,5.135265,3.6000922,5.67633,5.2322693,5.410062,3.8994884,3.7748573,4.4775214,4.0052476,4.2717457,5.6064878,5.160365,5.608594,5.774707,5.3740025,3.6243014,6.118632,5.103403,4.477731,5.697418,5.3304687,5.9969554,4.5978622,3.853891
t140,8.037823,6.0851064,9.136588,5.328105,5.7511888,6.52807,6.495737,6.3026395,2.6600351,5.015187,4.1498604,4.326255,5.4064794,4.775009,4.970461,5.391581,5.6662745,4.4639497,5.83941,6.586887,3.588491,5.147808,3.5764956,5.7288857,5.252286,5.39166,3.88764,3.763776,4.418836,4.0088573,4.227547,5.611108,5.1482854,5.625748,5.834182,5.3215437,3.6382008,6.084792,5.0879374,4.4453897,5.735113,5.370665,6.0108986,4.6423917,3.8051693
t141,6.1133943,4.0955224,1.6090692,3.2294118,5.872266,4.772632,3.6604342,4.51244,4.142306,4.6839647,4.1263967,4.644772,5.6308503,4.539674,4.024313,4.5044017,5.3366613,4.249663,5.0053897,5.7663245,3.7137325,5.2456436,4.2774754,4.6961794,6.093863,4.9922037,4.0501046,4.6762977,5.254525,3.950544,4.764344,6.365535,5.0559406,5.9347215,5.7677503,5.525467,4.9730835,5.387535,4.6664777,5.083698,5.298938,4.477091,5.1455474,4.9382772,3.141591
t142,12.86823,7.4084125,4.530178,4.2735715,4.485706,5.5821733,4.9975886,4.851824,5.7925572,5.616042,5.2623315,5.080961,5.0798483,4.3655066,4.940941,5.293167,5.4827375,5.1215754,4.8154187,5.4530425,4.8684096,4.948659,4.558582,4.5979257,4.950458,5.217048,5.3642297,5.2981915,4.6048617,4.8551188,5.2558284,4.666661,5.394039,4.3240237,4.997455,4.969548,4.979582,5.508056,4.573724,5.2904253,5.033837,4.9804587,5.1305785,5.4063773,4.932414
t143,8.030841,6.048123,8.850389,5.0605536,5.6664367,6.470899,6.3753324,6.297556,2.7326422,5.0706687,4.1527123,4.3148727,5.3841863,4.7621675,4.986863,5.337966,5.6425734,4.4899383,5.806502,6.534906,3.6076415,5.125796,3.6154442,5.6824255,5.2512045,5.402257,3.901694,3.7942033,4.4904566,4.0150256,4.289654,5.6064043,5.1565967,5.592387,5.796556,5.3533516,3.637781,6.1127768,5.10268,4.4800496,5.6804585,5.3346124,5.977123,4.6183944,3.868195
t144,7.9876633,6.0485945,9.402182,5.580036,5.800409,6.5751224,6.555949,6.321285,2.6382287,5.044482,4.1362824,4.2898207,5.4097147,4.7889833,4.920554,5.4765496,5.7252336,4.481766,5.8646755,6.628768,3.5988772,5.191017,3.5435004,5.722176,5.173368,5.396301,3.8873813,3.688734,4.372245,3.9768713,4.168874,5.608031,5.1483727,5.668144,5.7890296,5.365963,3.5979779,6.088608,5.0713954,4.4428425,5.7861133,5.40481,6.0855412,4.602335,3.7379923
t145,15.097408,0.7785437,4.244579,4.6987133,4.172336,5.3370013,4.900003,5.8975005,7.491781,4.6211143,5.29682,5.1022677,5.021878,5.060253,4.7751665,5.092008,5.494906,5.365045,4.3070087,5.0555177,4.753045,5.7483625,5.418571,4.4748116,4.131184,5.387303,5.978088,5.5068197,4.316914,5.0980554,4.7100034,3.5101216,5.2835536,5.3713765,5.209828,4.9369645,5.4891357,4.995795,4.8219166,4.937861,4.959389,5.056867,5.262864,4.9737496,5.073531
t146,14.939941,1.1103257,4.2532372,4.609371,4.1103044,5.340603,4.873154,5.8751826,7.401495,4.653847,5.33384,5.024241,5.031868,5.071872,4.805085,5.1437287,5.5054784,5.326089,4.365388,5.1134877,4.6897225,5.740989,5.3390083,4.480061,4.153933,5.412619,5.962652,5.4187922,4.288942,5.056823,4.754672,3.536924,5.3135633,5.2893496,5.229606,4.9480987,5.390026,5.1054454,4.902765,4.8951626,4.9984784,5.065908,5.3000326,4.999579,5.089397
t147,8.2550125,6.420769,7.984133,3.1590843,5.0310917,6.261913,5.5751176,6.323078,2.971693,5.076993,4.191404,4.711668,4.793252,4.740302,5.893491,4.557292,4.649126,4.5059867,5.6810355,5.8537364,3.5731552,4.4295397,4.266845,5.791263,5.4904995,5.368015,3.7904394,4.000639,5.522626,3.9528818,5.352543,5.6025853,5.0234084,5.1852617,6.301952,5.3402963,3.574903,6.1379743,5.21058,4.6576333,5.1711936,5.0152235,5.591195,4.8449864,4.798492
t148,8.229554,6.390614,7.963287,3.248452,5.0687404,6.2664666,5.612389,6.301635,2.9740953,5.0734444,4.213433,4.706917,4.8371253,4.7322993,5.8075747,4.606506,4.7388444,4.520185,5.669048,5.901042,3.585388,4.4991093,4.2169824,5.764319,5.4807334,5.347513,3.815989,4.01496,5.4489455,3.9720182,5.2656016,5.6092854,5.023926,5.1919284,6.261509,5.3322215,3.5998132,6.1144605,5.19719,4.650634,5.1856723,5.0347786,5.599746,4.8328767,4.720394
t149,7.3798122,5.2400584,10.981557,9.630099,5.8887696,6.050324,7.1246953,4.9183297,3.3397083,4.9285116,4.5080676,4.308642,5.203624,4.450585,4.842406,5.756349,4.7408643,4.889201,5.765216,5.8098392,4.15111,5.3847594,4.5249267,4.700061,5.247924,4.843628,4.3845906,3.7196884,4.523419,3.555169,4.7602153,5.1999874,4.652298,5.3410573,5.85796,4.974128,4.3059745,5.3531904,4.3529363,5.1428366,6.2507005,5.3365545,5.6677775,5.16891,4.110702
t150,6.132746,4.063845,1.5089003,3.3363645,5.820957,4.8169594,3.5808165,4.386782,4.283716,4.657879,4.284284,4.7219234,5.465765,4.511778,4.1696997,4.6479907,5.2101083,4.2512074,5.15105,5.655288,3.7157483,5.180138,4.400333,4.723684,5.986818,4.856025,4.1440163,4.5418057,5.2784405,3.850775,4.76107,6.369339,5.0501566,5.877722,5.789359,5.6143055,4.9121633,5.3912044,4.776687,4.965368,5.1608667,4.4270535,5.03408,4.864342,3.2874973
t151,6.1416297,4.0924697,1.6404302,3.291437,5.8539133,4.8074512,3.6938548,4.47984,4.2102294,4.6864295,4.198711,4.6907716,5.563628,4.506045,4.0909743,4.5688443,5.2948537,4.252969,5.066766,5.71659,3.7069304,5.1879225,4.332874,4.72085,6.0446606,4.9332414,4.0945573,4.622536,5.2802544,3.8929539,4.7484183,6.380833,5.0584574,5.8997107,5.7723637,5.57865,4.9280286,5.4121456,4.7080374,5.032306,5.238332,4.430604,5.1008,4.8739653,3.2221196
t152,5.9835076,3.9252095,1.2810729,3.373354,5.792538,4.7300863,3.519283,4.2903304,4.5065966,4.67332,4.481491,4.7405696,5.327447,4.506973,4.252366,4.7323866,5.1202497,4.245382,5.255868,5.5920324,3.703099,5.163929,4.476797,4.655765,5.9002724,4.7875266,4.1850305,4.4705386,5.325835,3.8057578,4.7595944,6.3720574,5.0101447,5.839105,5.813108,5.6640944,4.9145613,5.411782,4.8497195,4.881419,5.078245,4.3759556,4.9696403,4.8340445,3.3697658
t153,8.037958,6.09032,9.174875,5.3626194,5.7647376,6.537124,6.5139027,6.303836,2.6477873,5.0058084,4.1500616,4.3298388,5.4112134,4.7766657,4.9685974,5.3988624,5.6693826,4.4592457,5.844671,6.594751,3.5855513,5.151714,3.569671,5.7362595,5.2536545,5.3899126,3.8851492,3.7601466,4.4070234,4.0069814,4.217903,5.6107697,5.145993,5.6319404,5.8396435,5.3153453,3.6389358,6.0804715,5.0849857,4.439954,5.744474,5.3747582,6.0151377,4.646482,3.7953992
t154,5.982907,3.9303668,1.2989198,3.3666415,5.7881927,4.727507,3.529127,4.298608,4.502752,4.671572,4.477787,4.7355194,5.334082,4.5108333,4.245744,4.7274847,5.1286626,4.246962,5.24991,5.5979385,3.706294,5.167043,4.472836,4.651904,5.900802,4.7951784,4.1842165,4.4754167,5.3226337,3.812425,4.7609286,6.3660245,5.007109,5.8409615,5.815415,5.660942,4.91403,5.408374,4.8424616,4.8829994,5.083654,4.382759,4.971092,4.8391805,3.3665426
t155,8.321655,6.5134015,8.053459,2.8418105,4.95165,6.3178263,5.528074,6.389104,2.9010165,5.100787,4.1511374,4.825934,4.628774,4.7812614,6.1041007,4.4422855,4.4109807,4.5350847,5.7254343,5.765603,3.526745,4.2643585,4.3551826,5.8706794,5.5134616,5.3944616,3.7071903,4.00534,5.740667,3.894467,5.5570107,5.6701293,5.0242047,5.166257,6.4109855,5.357815,3.500184,6.19203,5.204423,4.657457,5.1661873,4.9743667,5.601882,4.8703566,4.9897337
t156,8.309568,6.497464,8.032626,2.9110112,4.9442315,6.294874,5.506734,6.378097,2.9448807,5.058754,4.1327577,4.7944694,4.68928,4.7545505,6.054097,4.4355664,4.472281,4.5093913,5.7338552,5.7830067,3.5406547,4.308289,4.3741064,5.848776,5.4906063,5.424491,3.7609372,3.9910443,5.6771526,3.8921325,5.5098753,5.628853,5.0284214,5.1723013,6.391898,5.372112,3.5480716,6.210282,5.22708,4.664174,5.121177,4.998857,5.5584598,4.8675227,4.9388614
t157,15.048896,0.87712634,4.2499323,4.669949,4.151551,5.339937,4.8905373,5.8857574,7.462967,4.6354218,5.307438,5.0760536,5.02441,5.0610385,4.786102,5.110625,5.4988737,5.3511252,4.327282,5.0755563,4.732449,5.742626,5.39292,4.476899,4.141289,5.394599,5.9696794,5.478215,4.306992,5.0845194,4.726892,3.5235023,5.2921762,5.345496,5.215099,4.9397335,5.4594545,5.0294356,4.8485036,4.9248757,4.971912,5.0607476,5.2755947,4.9820337,5.0765986
t158,6.1488132,4.1475835,1.6620171,3.2431931,5.8808203,4.8033714,3.6914613,4.5101814,4.140776,4.643344,4.132459,4.6686807,5.6254277,4.5275373,4.034601,4.5197964,5.3448186,4.2402315,5.0187774,5.754889,3.6961894,5.245497,4.2957582,4.722946,6.1057353,4.9779286,4.066488,4.6572514,5.2166953,3.9326444,4.7764244,6.3924203,5.0705895,5.9067273,5.759557,5.543554,4.9577227,5.3650727,4.666262,5.074625,5.282973,4.488435,5.127797,4.9334574,3.1510246
t159,12.938214,7.4357476,4.5048256,4.275268,4.4737945,5.570737,5.0030518,4.856452,5.81277,5.6147513,5.2693195,5.082762,5.0718884,4.375184,4.9432087,5.290716,5.471353,5.111474,4.81792,5.4541006,4.8561134,4.954822,4.5652514,4.5944376,4.951683,5.226571,5.3561544,5.301765,4.6163473,4.8607335,5.2529764,4.662483,5.395059,4.3264847,4.9966354,4.969493,4.9817157,5.5211954,4.5895643,5.276695,5.025592,4.976343,5.123925,5.396164,4.929091
t160,6.200604,4.047149,1.323309,3.4278572,5.906506,4.887531,3.396317,4.3645,4.333131,4.698746,4.3395953,4.7477827,5.4142694,4.4446087,4.268541,4.621947,5.1261225,4.1859393,5.1543474,5.604649,3.622069,5.193712,4.368456,4.791493,6.0264206,4.842193,4.0946736,4.556635,5.2977734,3.8491483,4.7928276,6.4692345,5.108721,5.8417845,5.7400556,5.580873,4.9582376,5.4571977,4.8943686,5.0033607,5.170766,4.3985834,5.043834,4.840282,3.274688
t161,7.9653115,6.051428,9.499473,5.6842494,5.8359656,6.6083603,6.607933,6.337228,2.6201236,5.042432,4.133149,4.2812557,5.4245462,4.7931905,4.9051948,5.522838,5.7587934,4.476121,5.8726096,6.64269,3.600187,5.219275,3.5259962,5.737718,5.134332,5.4015374,3.883971,3.6490357,4.3481727,3.959148,4.142745,5.609706,5.1466646,5.681266,5.7750916,5.3716483,3.5775661,6.0947385,5.0578957,4.4454837,5.80836,5.447204,6.1252804,4.5914245,3.6985958
t162,7.9985743,6.04183,9.171324,5.3541713,5.757586,6.536848,6.4943137,6.3238783,2.6606553,5.0610757,4.1306977,4.2838125,5.3981175,4.788935,4.935836,5.4277253,5.699789,4.487061,5.85821,6.610442,3.5964386,5.162194,3.5535996,5.70858,5.205285,5.410008,3.8845112,3.7227201,4.4062643,3.9891386,4.201177,5.611836,5.1573625,5.6518564,5.784033,5.37215,3.6046784,6.1039734,5.08852,4.4493923,5.7594895,5.361923,6.0520663,4.5970736,3.7856848
t163,8.016102,6.042039,8.932286,5.1344113,5.697799,6.4933496,6.4133663,6.3091235,2.7070668,5.071266,4.1422825,4.300561,5.3908453,4.772924,4.9662867,5.3680973,5.6634517,4.4901576,5.826314,6.5626016,3.6043577,5.139075,3.591972,5.6900797,5.2349834,5.4073367,3.8953617,3.7691686,4.461289,4.0053363,4.2585154,5.608594,5.1583114,5.6146655,5.787752,5.362906,3.6249907,6.1118884,5.0996013,4.46912,5.7088313,5.3412433,6.003423,4.606891,3.8401077
t164,8.0339365,6.0931783,9.2688055,5.4536314,5.7953563,6.5563498,6.5535617,6.3034053,2.6260283,4.9955287,4.1484504,4.3294725,5.417017,4.780297,4.957845,5.419897,5.678907,4.4566817,5.8550777,6.612815,3.5846882,5.1616964,3.5579882,5.7452335,5.247144,5.3842,3.8846676,3.7469087,4.3844423,4.0021186,4.1968513,5.609335,5.1424656,5.644538,5.844334,5.312818,3.6392045,6.068455,5.080774,4.430491,5.763458,5.38476,6.0290437,4.6480503,3.7726154
t165,13.729073,8.802242,4.0370026,5.2856245,4.9290314,5.642344,4.2758927,3.8671474,6.1572757,6.4548774,5.023493,5.3070903,4.5615063,4.7871575,4.902568,5.69639,5.175383,5.080124,4.6134605,5.067487,5.6306243,5.3027725,4.75186,4.3605785,4.60679,5.3505483,5.2255754,5.049825,4.13176,5.294447,5.7147293,4.974879,5.5124884,3.6662674,4.4773364,4.9765477,5.559154,5.350353,4.1311436,5.759173,5.1255355,5.156828,4.68553,5.117137,5.1262684
t166,-1.8838247,4.1911798,4.455014,5.52975,5.45554,4.6631637,4.332341,5.2834673,3.469901,4.07234,4.556105,6.527754,6.225625,5.550225,5.974615,4.702567,5.276395,3.972,6.1163163,2.944981,7.1674776,5.623708,5.719044,4.3723574,4.14182,5.1178136,5.184093,4.518194,5.051989,5.70334,3.8757527,5.4135003,4.900279,4.0919576,6.0679183,4.518465,4.55232,3.2850556,3.859641,4.047756,5.139924,5.523513,4.6412926,4.818368,6.670474
t167,6.154264,4.1399903,1.6462408,3.2663286,5.871697,4.813185,3.6837094,4.4883637,4.166873,4.643056,4.1591134,4.68676,5.598914,4.518024,4.0600033,4.5430603,5.3213143,4.2424483,5.0427756,5.7327623,3.6962545,5.2266297,4.3175883,4.7291603,6.0856524,4.954319,4.0868235,4.634697,5.227483,3.9109316,4.7743626,6.395691,5.067007,5.8946915,5.7663255,5.5636106,4.9405355,5.37311,4.688951,5.054025,5.259798,4.47016,5.1075516,4.9114294,3.1757977
t168,8.278694,6.447694,8.06231,3.0294905,5.022501,6.2810965,5.5644703,6.358012,2.9391842,5.104584,4.1966767,4.768047,4.7494283,4.7217183,5.9722266,4.5398912,4.5344677,4.5481963,5.6424184,5.832758,3.570644,4.3839154,4.295329,5.8170314,5.5401917,5.354792,3.7649772,4.024091,5.601747,3.979181,5.422948,5.647247,4.999896,5.110683,6.297206,5.3070054,3.524149,6.0848413,5.188479,4.6614594,5.1725054,4.988432,5.5980835,4.85912,4.8545723
t169,8.281063,6.474133,8.042012,3.0135396,4.991937,6.2609167,5.5220366,6.364754,2.9638684,5.077918,4.1599054,4.7253723,4.7351317,4.7462897,6.0082507,4.490542,4.521154,4.4895105,5.6860857,5.793377,3.5576556,4.339301,4.3345947,5.8377285,5.514128,5.395517,3.7559814,3.9779613,5.6242537,3.9388208,5.4639,5.598981,5.0141735,5.1527767,6.354872,5.338184,3.5300307,6.1458917,5.229361,4.6667676,5.1471477,4.986885,5.579028,4.8630605,4.895753
t170,13.236551,7.560216,4.4090767,4.343795,4.433049,5.526996,4.9934597,4.8003497,5.953405,5.6667385,5.2826743,5.1023784,5.001173,4.444616,4.9509277,5.304407,5.392883,5.072376,4.8165083,5.46089,4.8671308,5.0059166,4.5856376,4.5752335,4.956375,5.2798467,5.3085237,5.3025517,4.6506414,4.908036,5.2758417,4.658445,5.401459,4.2817516,4.9309387,4.977692,5.0018444,5.5686703,4.612553,5.2724166,4.9961987,4.961872,5.0653415,5.3558884,4.9231925
t171,6.1622405,4.0825663,1.4581553,3.365626,5.872456,4.8473988,3.5229967,4.379624,4.3042903,4.6753874,4.3033967,4.7570896,5.4479265,4.472678,4.1936545,4.6303806,5.1901693,4.2459426,5.1502624,5.631162,3.6850693,5.1574154,4.391652,4.7521286,6.02239,4.8435655,4.130774,4.5474057,5.2879014,3.8277462,4.754285,6.427987,5.0638623,5.8649106,5.776616,5.624188,4.898314,5.4282928,4.814709,4.998053,5.1645746,4.3858995,5.054268,4.826406,3.2734308
t172,6.1660223,4.065501,1.4169134,3.3981853,5.8689065,4.8635263,3.481289,4.3437557,4.3052454,4.663544,4.312968,4.759766,5.421339,4.471517,4.2318807,4.652685,5.1493273,4.220914,5.176589,5.6067786,3.6681883,5.180263,4.4033947,4.7699614,6.007268,4.8178153,4.135076,4.5225196,5.279811,3.8269663,4.778585,6.423042,5.082302,5.852792,5.767672,5.613094,4.921177,5.4180627,4.8538733,4.978699,5.14268,4.403328,5.0276594,4.839892,3.2883809
t173,8.291217,6.4807262,8.039156,3.011023,4.992233,6.274921,5.5393195,6.366673,2.9372933,5.1058407,4.1707463,4.73193,4.698305,4.767374,6.0410433,4.4953303,4.485097,4.50436,5.688616,5.782932,3.5483549,4.309002,4.322034,5.847287,5.5220766,5.3778543,3.7216334,3.987295,5.6626663,3.934487,5.49533,5.6223626,5.0156837,5.162632,6.368899,5.334332,3.5041068,6.149055,5.213731,4.6615415,5.1783957,4.9736066,5.6082797,4.8629217,4.9306173
