"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118"
"t57",10.1701035517956,6.63523582524751,6.87881869807822,7.62749603943447,9.9884296635322,7.62749603943447,7.62749603943447,8.21383695712981,9.9884296635322,7.54645935792071,7.62749603943447,8.29861841783166,9.37632108316126,4.73586882381169,9.9884296635322,9.9884296635322,7.28035216550541,3.88093654919296,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,4.01705798610697,4.2563130384692,3.80225050901394,2.00398193824942,2.35525238339934,8.86129884779285,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,8.86129884779285,8.86129884779285,1.68261217755969,9.76703980887029,4.16642043952689,7.62749603943447,5.10850136588522,5.10850136588522,4.74469472394272,4.74469472394272,7.62749603943447,9.9884296635322,2.35525238339934,4.15184985178065,4.16642043952689,0,0.764817229389766,7.62749603943447,7.62749603943447,7.43587963242321,9.9884296635322,2.35525238339934,2.35525238339934,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,1.46730782873405,1.46730782873405,7.62749603943447,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,8.86129884779285,8.86129884779285,0.793319432623887,0.793319432623887,9.76703980887029,9.76703980887029,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447
"t58",10.1701035517956,6.63523582524751,6.87881869807822,7.62749603943447,9.9884296635322,7.62749603943447,7.62749603943447,8.21383695712981,9.9884296635322,7.54645935792071,7.62749603943447,8.29861841783166,9.37632108316126,4.73586882381169,9.9884296635322,9.9884296635322,7.28035216550541,3.88093654919296,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,4.01705798610697,4.2563130384692,3.80225050901394,2.00398193824942,2.35525238339934,8.86129884779285,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,8.86129884779285,8.86129884779285,1.68261217755969,9.76703980887029,4.16642043952689,7.62749603943447,5.10850136588522,5.10850136588522,4.74469472394272,4.74469472394272,7.62749603943447,9.9884296635322,2.35525238339934,4.15184985178065,4.16642043952689,0.764817229389766,0,7.62749603943447,7.62749603943447,7.43587963242321,9.9884296635322,2.35525238339934,2.35525238339934,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,1.46730782873405,1.46730782873405,7.62749603943447,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,8.86129884779285,8.86129884779285,0.793319432623887,0.793319432623887,9.76703980887029,9.76703980887029,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447
"t59",10.1701035517956,6.63523582524751,6.69408007023404,7.44275741159029,9.9884296635322,7.44275741159029,7.44275741159029,8.21383695712981,9.9884296635322,7.36172073007653,7.44275741159029,8.29861841783166,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,4.9135796693821,6.7637378646847,5.56472176543312,5.56472176543312,2.78000722524619,7.44275741159029,7.44275741159029,5.26072354331116,5.56472176543312,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,5.56472176543312,5.56472176543312,8.86129884779285,8.86129884779285,7.44275741159029,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,1.31364915962465,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,9.9884296635322,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,0,5.26072354331116,5.0691071362999,9.9884296635322,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,5.26072354331115,5.26072354331115,1.31364915962465,5.56472176543312,5.56472176543312,0.688876969373929,0.688876969373929,7.62749603943447,7.62749603943447,1.31364915962465,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,1.31364915962465,5.26072354331116,5.26072354331116,1.31364915962465,1.31364915962465,7.44275741159029,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,1.31364915962465,1.31364915962465,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029
"t60",10.1701035517956,6.63523582524751,6.69408007023404,7.44275741159029,9.9884296635322,7.44275741159029,7.44275741159029,8.21383695712981,9.9884296635322,7.36172073007653,7.44275741159029,8.29861841783166,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,3.20004400870633,6.7637378646847,5.56472176543312,5.56472176543312,5.26072354331116,7.44275741159029,7.44275741159029,2.74467331103506,5.56472176543312,9.98842966353219,9.98842966353219,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,5.56472176543312,5.56472176543312,8.86129884779285,8.86129884779285,7.44275741159029,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,5.26072354331116,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,9.98842966353219,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,5.26072354331116,0,0.491000506395624,9.98842966353219,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.98842966353219,9.98842966353219,1.92283896309324,1.92283896309324,5.26072354331116,5.56472176543312,5.56472176543312,5.26072354331116,5.26072354331116,7.62749603943447,7.62749603943447,5.26072354331116,9.81271566497821,9.98842966353219,9.98842966353219,9.98842966353219,5.26072354331116,3.54718788263539,3.54718788263539,5.26072354331116,5.26072354331116,7.44275741159029,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,5.26072354331116,5.26072354331116,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,7.44275741159029,7.44275741159029,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029
"t61",9.97848714478432,6.44361941823625,6.50246366322278,7.25114100457903,9.79681325652095,7.25114100457903,7.25114100457903,8.02222055011856,9.79681325652095,7.17010432306527,7.25114100457903,8.10700201082041,9.18470467615001,7.43587963242321,9.79681325652095,9.79681325652095,3.00842760169508,6.57212145767345,5.37310535842186,5.37310535842186,5.0691071362999,7.25114100457903,7.25114100457903,2.55305690402381,5.37310535842186,9.79681325652094,9.79681325652094,8.85483599512857,10.565233200189,10.8904847224701,6.71706879471849,6.95632384708072,6.49343541749442,7.40917308754929,7.43587963242321,8.6696824407816,5.37310535842186,5.37310535842186,8.6696824407816,8.6696824407816,7.25114100457903,8.6696824407816,8.6696824407816,7.43587963242321,9.57542340185903,7.43587963242321,5.0691071362999,7.43587963242321,7.43587963242321,7.43587963242321,7.43587963242321,7.25114100457903,9.79681325652094,7.43587963242321,7.42130904467697,7.43587963242321,7.43587963242321,7.43587963242321,5.0691071362999,0.491000506395624,0,9.79681325652094,7.43587963242321,7.43587963242321,8.6696824407816,8.6696824407816,9.79681325652094,9.79681325652094,1.73122255608198,1.73122255608198,5.0691071362999,5.37310535842186,5.37310535842186,5.0691071362999,5.0691071362999,7.43587963242321,7.43587963242321,5.0691071362999,9.62109925796696,9.79681325652094,9.79681325652094,9.79681325652094,5.0691071362999,3.35557147562414,3.35557147562414,5.0691071362999,5.0691071362999,7.25114100457903,9.79681325652095,9.79681325652095,7.25114100457903,7.25114100457903,7.25114100457903,7.25114100457903,5.0691071362999,5.0691071362999,7.43587963242321,7.43587963242321,8.6696824407816,8.6696824407816,7.43587963242321,7.43587963242321,9.57542340185903,9.57542340185903,7.25114100457903,7.25114100457903,7.43587963242321,7.43587963242321,5.37310535842186,5.37310535842186,7.43587963242321,7.43587963242321,5.37310535842186,5.37310535842186,7.25114100457903,7.25114100457903,7.25114100457903,7.25114100457903
"t62",10.1701035517956,3.98146752831665,9.23975232217595,9.98842966353219,4.7723358738097,9.9884296635322,9.9884296635322,2.71810841792634,4.49270112432873,9.90739298201844,9.98842966353219,8.52000827249357,9.59771093782317,9.9884296635322,4.31073667801127,4.12289197003319,9.64128578960314,9.12467148878243,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,4.31073667801127,8.36452742529723,9.26784225680174,10.7568496072003,11.0821011294813,9.26961882582747,9.5088738781897,9.04598544860341,9.96172311865828,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,0.954487470518453,9.9884296635322,9.97385907578596,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.79681325652094,0,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,4.31073667801127,4.31073667801127,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,8.18881342674324,8.36452742529723,0.680375398253985,0.680375398253985,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.98842966353219,4.12289197003319,4.12289197003319,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.98842966353219,9.98842966353219
"t63",10.1701035517956,6.63523582524751,6.87881869807822,7.62749603943447,9.9884296635322,7.62749603943447,7.62749603943447,8.21383695712981,9.9884296635322,7.54645935792071,7.62749603943447,8.29861841783167,9.37632108316126,4.73586882381169,9.9884296635322,9.9884296635322,7.28035216550541,3.88093654919296,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,4.01705798610697,4.2563130384692,3.80225050901394,2.32854583852542,1.87780480373958,8.86129884779285,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,8.86129884779285,8.86129884779285,2.35525238339934,9.76703980887029,4.16642043952689,7.62749603943447,5.10850136588522,5.10850136588522,4.74469472394272,4.74469472394272,7.62749603943447,9.9884296635322,1.71205616621314,4.15184985178065,4.16642043952689,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,7.43587963242321,9.9884296635322,0,0.64052238086868,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,1.74326249855917,1.74326249855917,8.86129884779285,8.86129884779285,2.35525238339934,2.35525238339934,9.76703980887029,9.76703980887029,7.62749603943447,7.62749603943447,1.29679799086966,1.29679799086966,7.62749603943447,7.62749603943447,1.71205616621314,1.71205616621314,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447
"t64",10.1701035517956,6.63523582524751,6.87881869807822,7.62749603943447,9.9884296635322,7.62749603943447,7.62749603943447,8.21383695712981,9.9884296635322,7.54645935792071,7.62749603943447,8.29861841783167,9.37632108316126,4.73586882381169,9.9884296635322,9.9884296635322,7.28035216550541,3.88093654919296,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,4.01705798610697,4.2563130384692,3.80225050901394,2.32854583852542,1.87780480373958,8.86129884779285,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,8.86129884779285,8.86129884779285,2.35525238339934,9.76703980887029,4.16642043952689,7.62749603943447,5.10850136588522,5.10850136588522,4.74469472394272,4.74469472394272,7.62749603943447,9.9884296635322,1.71205616621314,4.15184985178065,4.16642043952689,2.35525238339934,2.35525238339934,7.62749603943447,7.62749603943447,7.43587963242321,9.9884296635322,0.64052238086868,0,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,2.35525238339934,2.35525238339934,7.62749603943447,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,9.9884296635322,9.9884296635322,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,1.74326249855917,1.74326249855917,8.86129884779285,8.86129884779285,2.35525238339934,2.35525238339934,9.76703980887029,9.76703980887029,7.62749603943447,7.62749603943447,1.29679799086966,1.29679799086966,7.62749603943447,7.62749603943447,1.71205616621314,1.71205616621314,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447
"t65",10.1701035517956,6.63523582524751,8.1126215064366,8.86129884779285,9.9884296635322,8.86129884779285,8.86129884779285,8.21383695712981,9.9884296635322,8.78026216627909,8.86129884779285,8.29861841783167,9.37632108316126,8.86129884779285,9.9884296635322,9.9884296635322,8.51415497386379,7.99754067304308,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,9.98842966353219,9.04645240213983,10.7568496072003,11.0821011294813,8.14248801008813,8.38174306245036,7.91885463286406,8.83459230291893,8.86129884779285,1.80339635450761,8.86129884779285,8.86129884779285,1.78404006250225,1.78404006250225,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,8.86129884779285,8.84672826004661,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.6696824407816,9.98842966353219,8.86129884779285,8.86129884779285,0,0.627101176379939,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.81271566497821,9.98842966353219,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,8.86129884779285,9.76703980887029,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285
"t66",10.1701035517956,6.63523582524751,8.1126215064366,8.86129884779285,9.9884296635322,8.86129884779285,8.86129884779285,8.21383695712981,9.9884296635322,8.78026216627909,8.86129884779285,8.29861841783167,9.37632108316126,8.86129884779285,9.9884296635322,9.9884296635322,8.51415497386379,7.99754067304308,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,9.98842966353219,9.04645240213983,10.7568496072003,11.0821011294813,8.14248801008813,8.38174306245036,7.91885463286406,8.83459230291893,8.86129884779285,1.80339635450761,8.86129884779285,8.86129884779285,1.78404006250225,1.78404006250225,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.98842966353219,8.86129884779285,8.84672826004661,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.6696824407816,9.98842966353219,8.86129884779285,8.86129884779285,0.627101176379939,0,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.81271566497821,9.98842966353219,9.98842966353219,9.98842966353219,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,4.3550604284702,4.3550604284702,8.86129884779285,8.86129884779285,9.76703980887029,9.76703980887029,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285,8.86129884779285
"t67",10.1701035517956,3.98146752831665,9.23975232217595,9.98842966353219,4.7723358738097,9.9884296635322,9.9884296635322,2.71810841792634,4.49270112432873,9.90739298201844,9.98842966353219,8.52000827249357,9.59771093782317,9.9884296635322,3.58413508328064,4.31073667801127,9.64128578960314,9.12467148878243,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,2.39237550390912,8.36452742529723,9.26784225680174,10.7568496072003,11.0821011294813,9.26961882582747,9.5088738781897,9.04598544860341,9.96172311865828,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,4.31073667801127,9.9884296635322,9.97385907578596,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.79681325652094,4.31073667801127,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,0,0.623951044621342,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,8.18881342674325,8.36452742529723,4.31073667801127,4.31073667801127,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.98842966353219,4.31073667801127,4.31073667801127,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.98842966353219,9.98842966353219
"t68",10.1701035517956,3.98146752831665,9.23975232217595,9.98842966353219,4.7723358738097,9.9884296635322,9.9884296635322,2.71810841792634,4.49270112432873,9.90739298201844,9.98842966353219,8.52000827249357,9.59771093782317,9.9884296635322,3.58413508328064,4.31073667801127,9.64128578960314,9.12467148878243,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,2.39237550390912,8.36452742529723,9.26784225680174,10.7568496072003,11.0821011294813,9.26961882582747,9.5088738781897,9.04598544860341,9.96172311865828,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,4.31073667801127,9.9884296635322,9.97385907578596,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.79681325652094,4.31073667801127,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,0.623951044621342,0,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,8.18881342674325,8.36452742529723,4.31073667801127,4.31073667801127,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.98842966353219,4.31073667801127,4.31073667801127,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.9884296635322,9.98842966353219,9.98842966353219,9.98842966353219,9.98842966353219
"t69",10.1701035517956,6.6352358252475,6.69408007023404,7.44275741159028,9.9884296635322,7.44275741159029,7.44275741159029,8.21383695712981,9.9884296635322,7.36172073007653,7.44275741159029,8.29861841783166,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,3.20004400870633,6.7637378646847,5.56472176543312,5.56472176543312,5.26072354331115,7.44275741159029,7.44275741159029,2.74467331103506,5.56472176543312,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,5.56472176543312,5.56472176543312,8.86129884779285,8.86129884779285,7.44275741159029,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,5.26072354331116,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,9.9884296635322,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,5.26072354331115,1.92283896309324,1.73122255608198,9.9884296635322,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,0,0.583163963419843,5.26072354331115,5.56472176543312,5.56472176543312,5.26072354331115,5.26072354331115,7.62749603943447,7.62749603943447,5.26072354331115,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,5.26072354331115,3.54718788263539,3.54718788263539,5.26072354331115,5.26072354331115,7.44275741159029,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,5.26072354331115,5.26072354331115,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,7.44275741159028,7.44275741159028,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029
"t70",10.1701035517956,6.6352358252475,6.69408007023404,7.44275741159028,9.9884296635322,7.44275741159029,7.44275741159029,8.21383695712981,9.9884296635322,7.36172073007653,7.44275741159029,8.29861841783166,9.37632108316126,7.62749603943447,9.9884296635322,9.9884296635322,3.20004400870633,6.7637378646847,5.56472176543312,5.56472176543312,5.26072354331115,7.44275741159029,7.44275741159029,2.74467331103506,5.56472176543312,9.9884296635322,9.9884296635322,9.04645240213983,10.7568496072003,11.0821011294813,6.90868520172974,7.14794025409197,6.68505182450568,7.60078949456055,7.62749603943447,8.86129884779285,5.56472176543312,5.56472176543312,8.86129884779285,8.86129884779285,7.44275741159029,8.86129884779285,8.86129884779285,7.62749603943447,9.76703980887029,7.62749603943447,5.26072354331116,7.62749603943447,7.62749603943447,7.62749603943447,7.62749603943447,7.44275741159029,9.9884296635322,7.62749603943447,7.61292545168823,7.62749603943447,7.62749603943447,7.62749603943447,5.26072354331115,1.92283896309324,1.73122255608198,9.9884296635322,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,9.9884296635322,9.9884296635322,0.583163963419843,0,5.26072354331115,5.56472176543312,5.56472176543312,5.26072354331115,5.26072354331115,7.62749603943447,7.62749603943447,5.26072354331115,9.81271566497821,9.9884296635322,9.9884296635322,9.9884296635322,5.26072354331115,3.54718788263539,3.54718788263539,5.26072354331115,5.26072354331115,7.44275741159029,9.9884296635322,9.9884296635322,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029,5.26072354331115,5.26072354331115,7.62749603943447,7.62749603943447,8.86129884779285,8.86129884779285,7.62749603943447,7.62749603943447,9.76703980887029,9.76703980887029,7.44275741159028,7.44275741159028,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.62749603943447,7.62749603943447,5.56472176543312,5.56472176543312,7.44275741159029,7.44275741159029,7.44275741159029,7.44275741159029
