,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
t331,-0.017192306,-0.024193864,-0.10193482,-0.51958936,-0.025627118,18.543575,-0.060636576,0.0027859446,-0.24069211,-0.014240451,7.3345404,-0.010152428,10.949003,-0.2068424,0.015009956,7.4464884,-0.06119009,-0.052219804,5.722208,3.6109865,-0.023836082,7.1672807,19.467266,-0.1079067,0.5836825,0.020805221,-0.05299825,-0.013696561,13.947885,0.007439385,0.7321769,0.26229742,0.06814831,18.296114,-0.023865685,-0.20270856,-0.005119045,-0.008022076,0.05928661,6.016976,-0.05515211
t332,-0.022528218,-0.039515354,-0.10645749,-0.54284185,-0.034496944,18.28553,-0.057769097,0.002320974,-0.23739772,-0.042364947,7.1065245,-0.023074364,10.902528,-0.20205092,0.014970797,7.628503,-0.06036024,-0.054182313,5.4368644,3.653282,-0.03918023,6.8810315,19.531317,-0.10775934,0.47116265,0.018021638,-0.052840296,-0.017844971,13.44927,0.014210765,0.88327634,0.25666988,0.06781253,17.84561,-0.023983004,-0.20319258,0.16786468,-0.008193762,0.060023308,5.8806224,-0.1016726
t231,-0.036178224,-0.12586492,-0.121835835,-0.676899,-0.078941725,16.229183,-0.0473806,0.001155141,-0.19920936,-0.15986156,5.6143255,-0.09584237,10.354854,-0.16246386,0.014598697,8.215268,-0.053279426,-0.056373734,3.8074505,4.0307417,-0.1247891,5.4785004,19.631685,-0.108559646,-0.037624657,0.009480022,-0.05093966,-0.041483626,10.475552,0.043366093,1.7069447,0.22432551,0.05913541,15.021157,-0.027453035,-0.25692347,2.5328565,-0.010466403,0.057502467,4.822896,-0.3003814
t232,-0.017394021,-0.04160651,-0.10709375,-0.5123167,-0.026560389,17.709785,-0.05691212,0.0018900915,-0.22924519,-0.04171935,6.994636,-0.028256625,10.659832,-0.19805454,0.014096093,7.1920123,-0.059104167,-0.0496427,5.3255706,3.5451906,-0.032768052,6.7312403,18.954939,-0.10120537,0.49131447,0.01655659,-0.050716277,-0.0214353,13.215642,0.013589818,0.8419544,0.24789181,0.066575825,17.393717,-0.024490299,-0.20629573,0.16883925,-0.008314234,0.057156414,5.844146,-0.087249175
t119,-0.15820263,-0.40904105,-0.13046215,-1.7696224,-0.33977503,7.7415996,-0.03765009,0.19739681,-0.11474924,-0.6550692,-0.055992786,-0.40281862,8.935035,-0.017347852,0.020985032,12.476203,-0.023615604,-0.13727196,-0.10793837,4.9993033,-0.32830316,2.2031808,22.073067,-0.21454434,-0.5077023,0.18067415,-0.049836136,-0.16458894,-0.2166012,0.11301174,5.601646,0.0550617,0.030966472,4.9252806,-0.043821607,-0.46294355,12.510328,-0.0064221118,0.028887175,-0.016995642,-1.0756228
t100,-0.11989834,-0.3394231,-0.11029868,-1.3986422,-0.27684802,5.7214065,-0.030059189,0.3766794,-0.08977176,-0.54095745,-0.04627872,-0.33468965,7.117357,-0.017649593,0.015989963,9.726352,-0.017799104,-0.09195639,-0.11489406,3.7433693,-0.27469763,1.8414599,17.349306,-0.16395025,-0.34236565,0.5702982,-0.04016454,-0.14587058,-0.20902573,0.08658276,4.6350417,0.052461687,0.025679411,3.5492768,-0.037573233,-0.34640288,10.232765,-0.004209126,0.020879505,-0.009843199,-0.8503416
t76,-0.21666229,-0.34231627,-0.2304523,-2.2310326,-0.4483858,-0.45147228,-0.07453656,2.1406147,0.15301988,-0.6519239,-0.33018228,-0.5060663,5.540214,-0.04260452,0.0137380045,13.5501175,-0.005966989,-0.072932124,-0.2935364,2.9291942,-0.42546973,3.1488214,16.881254,-0.28001934,-0.35857335,2.4414515,-0.029366845,-0.30213284,-1.2320306,0.046656966,7.201761,5.2409515,0.11509274,-0.53729516,-0.056867417,-0.43374684,18.109531,0.26787198,2.7161708,-0.26727143,-1.5682143
t68,-0.14425653,-0.23487124,-0.15223871,-1.4200739,-0.2739107,-0.16616218,-0.05449682,1.4333202,-0.014301596,-0.39434537,-0.1533891,-0.32590947,3.6522253,-0.024528453,0.009182512,8.0604725,-0.004838226,-0.040794842,-0.2007903,2.087203,-0.27644488,2.324,11.480715,-0.17119579,-0.18305223,2.0375938,-0.019614946,-0.18538706,-0.6733645,0.033703454,4.7630033,2.4377773,0.0045924736,-0.21806401,-0.03836057,-0.21893774,11.388321,-0.00067230745,1.4309248,-0.13097553,-0.9476405
t67,-0.23850529,-0.30953988,-0.25698358,-2.311999,-0.48517978,-0.7930584,-0.08315493,2.7038567,0.82591534,-0.652946,-0.34703454,-0.49808133,5.035907,-0.07985019,0.011801981,14.156747,-0.006292531,-0.050355528,-0.2904733,2.11235,-0.43290424,3.563442,15.351809,-0.29337794,-0.28119773,2.9573233,-0.018697364,-0.3479169,-1.3264493,0.027621167,7.542024,7.3105106,0.7078309,-0.76155657,-0.059745073,-0.43350685,19.758385,0.6731011,3.571296,-0.31052887,-1.7539176
t61,-0.25761795,-0.28989813,-0.28228593,-2.4107766,-0.52214503,-1.0823052,-0.09147068,3.212792,1.4309288,-0.6747142,-0.36772132,-0.495782,4.704493,-0.115917765,0.010197751,14.892825,-0.0070839464,-0.0370944,-0.2819778,1.479987,-0.44248065,3.9754255,14.222208,-0.30557856,-0.23060526,3.4116576,-0.0098860655,-0.391233,-1.4223675,0.013397479,7.8249893,9.191195,1.1645358,-0.9693718,-0.06298023,-0.44945005,21.365524,1.0170935,4.304158,-0.3583778,-1.9276578
t62,-0.2631562,-0.29357496,-0.2872214,-2.451953,-0.5325051,-1.111995,-0.09287378,3.2719018,1.4755945,-0.6870077,-0.37633923,-0.5034041,4.7855783,-0.11899629,0.010299053,15.183659,-0.007206319,-0.038440384,-0.28474957,1.4786867,-0.44945794,4.0326405,14.403351,-0.31104156,-0.23580316,3.4575944,-0.009876019,-0.3987459,-1.4499747,0.013309212,7.9501057,9.420663,1.2067974,-0.99372035,-0.063962765,-0.4600214,21.742487,1.055602,4.389514,-0.3665968,-1.9645284
t51,-0.25519416,-0.25998655,-0.29087597,-2.3706644,-0.5257081,-1.2835435,-0.09512153,3.5933435,1.8862876,-0.65751505,-0.3541103,-0.466862,4.190208,-0.14216752,0.008112403,14.614897,-0.0075167012,-0.017392877,-0.26831183,0.87837553,-0.42414978,4.230255,12.444234,-0.2979279,-0.14979492,3.784508,-0.001375159,-0.41063416,-1.415318,0.015253529,7.69474,10.241408,1.5334404,-1.1033714,-0.06310494,-0.43870786,21.66454,1.20015,4.8201942,-0.37966475,-1.9703611
t52,-0.26545382,-0.26597956,-0.29893714,-2.4395626,-0.5426577,-1.3353167,-0.09755089,3.6773243,1.97169,-0.67712843,-0.3689168,-0.47998875,4.3057575,-0.1472905,0.008288126,15.096647,-0.0077287117,-0.019292241,-0.2728502,0.8661623,-0.43590343,4.3255343,12.747901,-0.30754372,-0.1583127,3.8576744,-0.0012866005,-0.4232035,-1.4630556,0.029300291,7.897604,10.625609,1.60105,-1.1443801,-0.06472086,-0.45837405,22.289957,1.2780597,4.9665327,-0.394458,-2.0334435
t41,-0.2879205,-0.25708902,-0.31791228,-2.5456917,-0.5733331,-1.5411083,-0.10428217,4.121452,2.309455,-0.693721,-0.38438097,-0.4859512,4.1348276,-0.17472437,0.007547116,15.835592,-0.009552739,-0.013051043,-0.26465237,0.5439091,-0.44835204,4.602959,12.238148,-0.3292071,-0.13733564,4.18875,0.4690004,-0.45318034,-1.549085,0.26711282,8.117843,11.939681,2.0064123,-1.2857096,-0.06764522,-0.47883904,23.536562,1.472033,5.498188,-0.44090018,-2.151888
t63,-0.17617536,-0.25365445,-0.27003062,-2.201054,-0.4454647,-1.4355414,-0.09756244,4.8599634,1.691311,-0.49423745,-0.31400734,-0.39354336,3.3564234,-0.1829528,0.0067551336,12.106435,-0.012262148,-0.026487729,-0.39963895,1.0458797,-0.3308484,4.905787,10.933126,-0.29896817,-0.100527935,3.8469176,-0.00079987355,-0.37595427,-1.0386852,0.038833894,6.208077,9.21086,2.9386652,-1.2229282,-0.07096372,-0.48216456,22.38503,0.51588625,7.9596014,-0.43083093,-1.6234139
t97,-0.015015074,-0.257424,-0.17728582,-1.5013483,-0.1958759,-1.1615126,-0.089920186,6.3694577,-0.005425194,-0.023359332,-0.2059566,-0.2213376,1.8962088,-0.17856903,0.003779855,5.2019753,-0.01841358,-0.10480592,-0.56981593,2.2249863,-0.0740311,5.3359485,7.7596035,-0.27077925,-0.04652494,2.2768166,-0.012781611,-0.21512851,0.21587637,0.11469207,1.9660741,3.6630037,4.771511,-1.0381966,-0.07937809,-0.46062225,18.268446,-0.0097195,11.704727,-0.37652373,-0.52823836
t98,-0.008547708,-0.23515025,-0.14798322,-1.320142,-0.15373807,-1.0549831,-0.08753146,6.076026,-0.014725703,0.55119175,-0.15822716,-0.18437132,1.4650913,-0.16520914,0.0031334045,3.95613,-0.019251948,-0.10712849,-0.541763,2.19164,-0.026786448,4.997272,6.783907,-0.2587205,-0.018240072,1.8823591,-0.0128831435,-0.17411919,1.1613705,0.11468373,1.3094455,2.7739558,4.6798463,-0.9306905,-0.07580564,-0.37089175,16.400747,-0.010211981,10.993575,-0.34954175,-0.37049887
t114,-0.09261731,-0.2596909,-0.050796352,-1.1032728,-0.09428669,-1.126865,-0.11282649,6.3569837,-0.095066525,5.138187,-0.05706376,-0.075571865,0.21095969,-0.16382882,0.0009294657,0.5007429,-0.020690976,-0.1550641,-0.64985055,3.2388136,1.7532537,4.853438,5.867909,-0.32076684,-0.047976535,0.3641402,-0.019249814,-0.021308437,5.823038,0.1320896,0.04030365,0.47052562,5.859394,-0.88341784,-0.08948151,-0.39000368,14.293829,-0.018825406,12.817616,-0.3976935,1.7760834
t122,-0.083059266,-0.2794228,-0.063568674,-1.2366955,-0.1182923,-1.2535309,-0.1174764,7.138167,-0.09172344,5.035193,-0.088753566,-0.102697246,0.39340636,-0.17640573,0.0009695419,1.1375673,-0.022763642,-0.17598346,-0.6972901,3.405006,1.6885514,5.272598,6.463379,-0.34416556,-0.06839634,0.40860897,-0.020456119,-0.044358004,5.736046,0.1448965,0.039939363,0.90462226,6.470377,-0.992891,-0.09596194,-0.43849242,16.026339,-0.018665645,13.960072,-0.44048965,1.2149174
t192,-0.22446963,-0.23461068,2.1357586,-0.61276823,2.0108752,-0.7476214,-0.13252431,3.639032,-0.18220861,10.63294,1.1774796,1.4384909,-0.011378981,-0.12951308,0.0010229499,0.019327786,-0.014998593,-0.10510791,-0.50806636,3.6062024,4.5716057,5.4323287,6.0783362,-0.18425408,-0.22878419,0.025146382,-0.03492016,2.7945423,12.574788,0.092361145,0.13953127,0.0974085,3.76501,-0.6250646,-0.0916011,-0.31571373,7.057361,-0.01998374,12.211145,-0.2771003,8.266166
t193,-0.2147069,-0.23764926,1.9224985,-0.64991784,1.7993432,-0.7756579,-0.13143905,3.9009073,-0.1777958,10.31847,1.0561181,1.2572728,-0.00839631,-0.13406073,0.00095892267,0.018079793,-0.015946906,-0.109159745,-0.5250061,3.6600618,4.471662,5.448706,6.088715,-0.19588555,-0.21993722,0.023521407,-0.034489077,2.6114395,12.187348,0.0964013,0.1352198,0.09045454,4.006531,-0.644333,-0.09201288,-0.3278655,7.6327558,-0.020841358,12.416196,-0.28959438,7.868371
t195,-0.23272185,-0.23333006,2.270563,-0.60850334,2.0212824,-0.7404474,-0.13266078,3.531213,-0.18647544,10.806606,1.1744368,1.5249482,-0.009689895,-0.12661082,0.0013574018,0.01983772,-0.014255864,-0.10658194,-0.5035101,3.6223097,4.6897163,5.4198384,6.180301,-0.18121438,-0.23426355,0.025402777,-0.035978988,2.9188898,12.797006,0.09260712,0.14038998,0.09940797,3.660429,-0.6271286,-0.09265719,-0.31023946,6.9681826,-0.020362573,12.221437,-0.2764478,8.497918
t228,-0.24219441,-0.23244715,2.5896115,-0.584467,2.2443447,-0.69894123,-0.13542227,3.1037295,-0.19500025,11.341177,1.33818,1.8602644,-0.015633665,-0.123443335,0.0018492173,0.0214153,-0.013625828,-0.10666925,-0.47581562,3.5075498,4.904763,5.4628735,6.2237706,-0.168708,-0.24789827,0.029228559,-0.037575286,3.2507513,13.4444275,0.086462185,0.14724189,0.10841579,3.3189492,-0.59817356,-0.093313634,-0.28784326,6.190673,-0.018973207,12.034636,-0.2574993,9.188369
t229,-0.26576015,-0.22738267,3.6858163,-0.48782054,3.0931792,-0.5476954,-0.14284392,1.7343407,-0.22245514,12.8884115,1.9029089,2.7812471,-0.02576952,-0.121178746,0.0032088049,0.026493432,-0.012746985,-0.094391465,-0.38897502,3.0496495,5.626202,5.499774,6.253283,-0.122225195,-0.27910754,0.04207484,-0.04146991,4.3240423,15.404192,0.06245206,0.1678998,0.13256443,2.131778,-0.4805396,-0.09336535,-0.18961157,3.6402664,-0.013199721,11.260394,-0.1999798,11.430239
t225,-0.24719407,-0.231226,2.7851374,-0.5690597,2.3816743,-0.67574155,-0.1367188,2.8638003,-0.19926015,11.622657,1.4305207,2.0193095,-0.017909713,-0.122398,0.0020967494,0.02232322,-0.013390758,-0.10443595,-0.46377328,3.4188805,5.0113583,5.457086,6.2412033,-0.16170554,-0.25287563,0.031261425,-0.03826664,3.4330738,13.767383,0.08248333,0.15008649,0.111909255,3.1300514,-0.5801093,-0.09339458,-0.27100217,5.7778797,-0.018040651,11.927114,-0.24850708,9.5707
t236,-0.27957588,-0.21588294,4.477906,-0.41529143,3.7589667,-0.4205795,-0.1503235,0.6927862,-0.24399255,14.125755,2.326798,3.5766826,-0.029670876,-0.11948125,0.0046445727,0.029755734,-0.012145877,-0.08718879,-0.31510982,2.6987216,6.218758,5.592168,6.304171,-0.09726059,-0.2925578,0.051422052,-0.045649994,5.1753564,17.01139,0.044330522,0.18498032,0.15668042,1.2388685,-0.3838453,-0.09351016,-0.12435865,1.7196971,-0.007857889,10.67998,-0.1533744,13.151771
t242,-0.27571443,-0.21643534,4.3755555,-0.4169366,3.7000673,-0.43466765,-0.14955628,0.8022537,-0.24349128,14.029616,2.272372,3.4991655,-0.028158419,-0.1202344,0.0045874217,0.029511878,-0.01192983,-0.08579732,-0.32391298,2.7100852,6.0998244,5.5683513,6.281136,-0.09737852,-0.28883606,0.05017795,-0.045150783,5.129074,16.856197,0.04615096,0.18511397,0.15384448,1.3397787,-0.39353278,-0.093458034,-0.1285372,1.9402226,-0.008697313,10.744994,-0.15885128,12.92988
t243,-0.25136715,-0.22986394,3.0036337,-0.5479156,2.545022,-0.64485884,-0.13800539,2.5869422,-0.20536087,11.942775,1.5486159,2.21413,-0.019723384,-0.121243805,0.0023737082,0.023427542,-0.013014437,-0.10189318,-0.44638744,3.3178177,5.148354,5.476826,6.2294383,-0.15059264,-0.2583463,0.0337786,-0.039021555,3.6475315,14.177122,0.07707913,0.15425992,0.11684361,2.8745816,-0.5569564,-0.09345692,-0.25212464,5.250115,-0.01677052,11.771675,-0.23598553,10.03883
t268,-0.2684757,-0.2263423,3.8170166,-0.48578027,3.124064,-0.5403893,-0.14405598,1.6363212,-0.22510397,13.086715,1.8942873,2.8932781,-0.026286205,-0.1201616,0.0032946654,0.026772903,-0.012402164,-0.09403391,-0.38645825,3.014322,5.7115736,5.493759,6.215348,-0.120447055,-0.28135014,0.044129338,-0.042436417,4.41407,15.604482,0.061562486,0.1698337,0.13511011,2.1199243,-0.4782366,-0.093513474,-0.18960221,3.456172,-0.012891668,11.244318,-0.19684921,11.593206
t297,-0.28259173,-0.20359409,5.127398,-0.3904938,4.2401595,-0.3503148,-0.15875046,0.021493759,-0.2557101,15.204321,2.5210016,4.0302052,-0.02283014,-0.11864856,0.0051167165,0.03112158,-0.01222852,-0.08391192,-0.27515188,2.6163304,6.6288533,5.6929765,6.320625,-0.08986379,-0.30386764,0.059682146,-0.050101865,5.6407743,18.144913,0.03646784,0.19361131,0.17182703,0.75481546,-0.32040006,-0.09423538,-0.07271698,0.6065819,-0.0055409614,10.465936,-0.1399119,14.400569
t298,-0.28267866,-0.20474492,5.131841,-0.38678712,4.238823,-0.35201088,-0.15918188,0.042092595,-0.25628164,15.170236,2.4896255,4.030405,-0.023620445,-0.11762101,0.0051025087,0.030916966,-0.012204789,-0.08490375,-0.27482802,2.591944,6.6542516,5.7089505,6.289622,-0.091548406,-0.30467832,0.059634868,-0.04985489,5.6147137,18.105614,0.03474929,0.19244912,0.17226051,0.75383514,-0.32415566,-0.094040066,-0.07203293,0.5897732,-0.0056128744,10.483298,-0.14100249,14.414074
t275,-0.26833966,-0.2269456,3.8742027,-0.4817726,3.167712,-0.53234154,-0.14454219,1.5729591,-0.22696732,13.148394,1.923386,2.9362347,-0.026033081,-0.12077646,0.0033746313,0.026995627,-0.012474444,-0.09412406,-0.38095105,2.9907808,5.756239,5.498259,6.2099676,-0.118251376,-0.28419676,0.044960584,-0.04271189,4.4611926,15.699172,0.060368497,0.17152153,0.13665712,2.0639663,-0.47201476,-0.09347001,-0.18329076,3.3290315,-0.012643617,11.196764,-0.19404475,11.709179
t187,-0.24368325,-0.23104942,2.6566775,-0.5696307,2.2954972,-0.6797025,-0.13525525,3.0090055,-0.19646268,11.387558,1.3898832,1.8967329,-0.01494936,-0.122879155,0.0018890239,0.021707337,-0.013371881,-0.10216824,-0.473068,3.447333,4.9275866,5.4173717,6.1780868,-0.16375324,-0.24268042,0.029936941,-0.03722196,3.322194,13.494142,0.08333636,0.14628834,0.108419925,3.2164228,-0.58350474,-0.09235871,-0.28043646,6.0112414,-0.018301368,11.925835,-0.25316823,9.297795
t166,-0.19717602,-0.24504575,1.2764717,-0.7672829,1.1741453,-0.8623669,-0.12918575,4.561916,-0.16525616,9.480704,0.7173648,0.7305519,-0.0023658269,-0.14458884,0.00095482904,0.014430267,-0.017875655,-0.120125495,-0.5649503,3.795385,4.139525,5.540306,6.1854806,-0.22540493,-0.18655036,0.018002408,-0.033137027,2.055312,11.154732,0.10830313,0.11791639,0.06858332,4.6631556,-0.7040858,-0.09425078,-0.3625987,9.30265,-0.022316257,12.977265,-0.31977773,6.7425876
t137,-0.13758607,-0.2736824,-0.018405944,-1.098789,-0.045650553,-1.1383154,-0.12642658,6.29623,-0.12137212,7.114413,-0.035630163,-0.03252814,0.08363633,-0.17503613,0.00048396338,0.002997792,-0.022782803,-0.16126113,-0.6855195,3.8603292,2.828202,5.552692,6.395087,-0.31654283,-0.10367499,0.005271361,-0.026178407,0.42705265,8.113961,0.13839297,0.0691717,0.010177701,6.1239877,-0.88866943,-0.09790213,-0.44596034,13.884294,-0.022648336,14.10672,-0.4066536,3.5137935
t138,-0.16697876,-0.2551379,0.28565866,-0.93769395,0.2754827,-0.9876077,-0.12696405,5.5162497,-0.1420298,8.103041,0.2447783,-0.00066255307,0.0098081585,-0.1638701,0.0008252024,0.008442389,-0.02087507,-0.13466185,-0.62805897,3.8483636,3.4181073,5.6017747,6.229018,-0.26848012,-0.12986985,0.010240155,-0.02838439,1.1756974,9.392686,0.1238507,0.08944598,0.03470696,5.5735083,-0.78166777,-0.09545245,-0.40453103,11.715679,-0.023134109,13.570074,-0.36381465,4.915589
t362,-0.29457235,-0.2207322,5.169027,-0.44164497,4.5930123,-0.3876039,-0.16428398,0.42009196,-0.26034474,15.752098,2.5993314,4.192533,-0.031657618,-0.13400255,0.0052360822,0.032004192,-0.015469153,-0.087763526,-0.296228,2.9158723,6.8187256,6.0447106,6.827812,-0.09428873,-0.33077964,0.064261116,-0.05044195,5.8705344,18.937809,0.040073093,0.19776188,0.17531592,1.0701393,-0.3312234,-0.09827895,-0.09049537,1.1242813,-0.0040343455,11.464296,-0.13958819,14.805862
t363,-0.29392812,-0.22119002,5.1635485,-0.44142255,4.591133,-0.38722086,-0.16451116,0.42137325,-0.2603433,15.750271,2.6015387,4.192164,-0.031035013,-0.13393967,0.005235668,0.031974528,-0.015457498,-0.087923095,-0.29706448,2.9139998,6.816374,6.0481415,6.8298063,-0.0947818,-0.3302517,0.064173944,-0.050467134,5.8612823,18.925383,0.03998356,0.19777575,0.17545272,1.071218,-0.331744,-0.09821142,-0.09091552,1.1349189,-0.0040079085,11.468418,-0.14071037,14.797044
t277,-0.2963735,-0.22184505,5.112296,-0.45174608,4.453136,-0.40403363,-0.16262804,0.5103458,-0.25733438,15.614256,2.5397828,4.074635,-0.030499192,-0.13481386,0.0051778997,0.03186625,-0.015449743,-0.08945879,-0.30699065,2.9473886,6.762312,6.04377,6.839547,-0.09786895,-0.3326114,0.06296213,-0.0501921,5.7694345,18.75475,0.042415705,0.19780016,0.17354085,1.1760261,-0.3388101,-0.09836905,-0.10521697,1.3597795,-0.004011995,11.545434,-0.14521031,14.614355
t284,-0.29715708,-0.22051997,5.2173786,-0.44417593,4.597219,-0.39234617,-0.16418684,0.4131739,-0.26000443,15.802015,2.537292,4.1454372,-0.029755278,-0.13233152,0.0050413054,0.03203525,-0.015593559,-0.089462,-0.3014279,2.9621022,6.89457,6.0336,6.84849,-0.09720819,-0.3411642,0.0647603,-0.050862167,5.770775,19.001062,0.040928736,0.1978174,0.17476833,1.1012049,-0.33722782,-0.098493375,-0.097732395,1.1625118,-0.0027840356,11.469785,-0.14258811,14.825576
t324,-0.29261822,-0.23031598,5.0050893,-0.47064087,4.373407,-0.42838025,-0.1620676,0.713579,-0.25380552,15.363169,2.4121478,3.8742328,-0.03038849,-0.13529983,0.0045002885,0.03142917,-0.016205383,-0.08834614,-0.3216832,3.100687,6.7108397,6.0217714,6.8888855,-0.10048511,-0.34477988,0.06313722,-0.049015008,5.5401692,18.479311,0.045709655,0.1941814,0.16705847,1.3981817,-0.36929035,-0.09836929,-0.11760233,1.7710915,-0.004555713,11.635274,-0.15671097,14.33434
t325,-0.29297486,-0.23060256,4.9808855,-0.47396073,4.33353,-0.43521523,-0.16158305,0.7632916,-0.25292382,15.300654,2.3905861,3.825212,-0.030136177,-0.13548024,0.0044970554,0.031353995,-0.01622257,-0.0882429,-0.32569933,3.1176689,6.6807284,6.0084705,6.8906274,-0.1022809,-0.34600958,0.062307518,-0.048782278,5.5084233,18.4054,0.046593636,0.19376184,0.16572016,1.4454528,-0.37417567,-0.098452665,-0.12168493,1.869505,-0.0049453066,11.666021,-0.16010088,14.263551
t241,-0.25755438,-0.24470499,2.9597867,-0.6509415,2.5844738,-0.7404569,-0.14407924,3.2996116,-0.19746655,12.290776,1.3688784,2.0297027,-0.019980181,-0.13794585,0.0014447314,0.022689892,-0.017187744,-0.10608728,-0.5019987,3.8739448,5.2432528,5.8496346,6.6980114,-0.17542471,-0.2908995,0.037770364,-0.039304897,3.5326931,14.47785,0.089150846,0.15330012,0.11247876,3.6591702,-0.59999025,-0.09765169,-0.30560112,6.533657,-0.01746634,13.052622,-0.26743418,9.932235
t370,-0.29406747,-0.21660073,5.231495,-0.45485783,4.602894,-0.39828977,-0.16329096,0.45067427,-0.26222715,15.81643,2.625304,4.1953025,-0.030831646,-0.13385071,0.0050748074,0.032153577,-0.015446555,-0.08929159,-0.29588583,2.9184535,6.859443,6.113692,6.821109,-0.09408511,-0.3419856,0.06453075,-0.05028492,5.88731,18.998474,0.03901796,0.19847171,0.17517628,1.117237,-0.3340629,-0.09864646,-0.082464814,1.2022213,-0.004112891,11.549044,-0.13493823,14.852249
t385,-0.2943194,-0.21679944,5.226356,-0.45572242,4.600203,-0.39780384,-0.16331115,0.44893217,-0.26223865,15.814404,2.6205163,4.1979227,-0.03110742,-0.13360341,0.005076013,0.032146804,-0.015484644,-0.08967379,-0.29587555,2.9206047,6.862171,6.112193,6.8210015,-0.094258144,-0.34225306,0.06460879,-0.050295137,5.8911734,18.993666,0.039103102,0.19845158,0.1750985,1.1292251,-0.33494598,-0.09860938,-0.0848859,1.2067982,-0.0041114697,11.554287,-0.13493073,14.845478
t386,-0.29400992,-0.21880515,5.166327,-0.46434766,4.5026417,-0.4125528,-0.16223393,0.55750513,-0.25970042,15.662511,2.5743532,4.0990686,-0.032210242,-0.13454759,0.004873048,0.03188133,-0.015625333,-0.08906997,-0.3049744,2.9588704,6.7883453,6.1064477,6.824103,-0.095999025,-0.34318703,0.06387009,-0.04954224,5.808637,18.787167,0.04088566,0.19694558,0.17217696,1.2530913,-0.3469885,-0.09847624,-0.09270756,1.4176232,-0.0047215675,11.619829,-0.14005022,14.64401
t381,-0.29409832,-0.21637994,5.2253447,-0.45476612,4.598036,-0.39695862,-0.16324629,0.45488802,-0.26242977,15.808943,2.6258516,4.1985283,-0.030712167,-0.13364805,0.005090256,0.032143667,-0.015442294,-0.08927733,-0.29678378,2.920732,6.861912,6.111981,6.8262186,-0.0940471,-0.34186968,0.06453923,-0.050256792,5.8958573,18.99419,0.038973007,0.19837296,0.17523104,1.127574,-0.3344568,-0.09857702,-0.08486596,1.2110364,-0.004119854,11.552227,-0.13519482,14.840925
t254,-0.2745055,-0.24007706,3.761983,-0.582419,3.1901722,-0.63622206,-0.14966187,2.3451607,-0.21798791,13.445882,1.7646291,2.7092419,-0.028671455,-0.13603362,0.0023965125,0.026353545,-0.016420823,-0.097013734,-0.43972474,3.5186343,5.758975,5.904846,6.696394,-0.14187178,-0.31548968,0.04707898,-0.041890852,4.3044434,15.911178,0.07109923,0.16764691,0.12966561,2.8147295,-0.51577747,-0.09767154,-0.2335592,4.7139554,-0.013425764,12.534102,-0.22602107,11.548368
t250,-0.27188388,-0.2406638,3.5876324,-0.5987001,3.043914,-0.66172254,-0.1478766,2.5570376,-0.21323548,13.193052,1.6788268,2.5577905,-0.02670563,-0.13609615,0.0021711881,0.025554739,-0.016540064,-0.09988863,-0.4565396,3.582949,5.639249,5.8908587,6.710347,-0.14923687,-0.31140697,0.044816278,-0.041294582,4.135976,15.570791,0.07556186,0.16354793,0.1254599,3.0023282,-0.535883,-0.09770274,-0.2519659,5.124447,-0.014365747,12.675723,-0.23520373,11.195276
t204,-0.26443946,-0.24208383,3.2868943,-0.59856236,2.7958665,-0.69087636,-0.14579272,2.7974646,-0.20542115,12.701636,1.5490041,2.3325057,-0.0254084,-0.13554089,0.0019758823,0.024289783,-0.016227787,-0.09903027,-0.4759884,3.5989857,5.4432344,5.8561597,6.6215553,-0.1574421,-0.29080218,0.04014168,-0.040179715,3.944426,14.974491,0.0788655,0.15978259,0.12141703,3.19876,-0.5647344,-0.096953414,-0.27556774,5.543963,-0.016130194,12.66421,-0.25139064,10.545385
t207,-0.2558185,-0.24374102,2.771676,-0.6441266,2.441556,-0.7538168,-0.14273821,3.406712,-0.19325319,12.015734,1.3192542,1.9276966,-0.020360708,-0.13740744,0.0013921388,0.022102106,-0.016995369,-0.10432782,-0.51121867,3.8342445,5.1558714,5.8424225,6.618397,-0.17867886,-0.2736984,0.034584742,-0.03860131,3.4598627,14.151243,0.090096004,0.15094534,0.110273816,3.7293172,-0.61377174,-0.09695468,-0.32010746,6.6661053,-0.018455088,13.004213,-0.2752345,9.560572
t378,-0.30277905,-0.21308634,5.274425,-0.43516335,4.4960856,-0.40283558,-0.1640619,0.39818913,-0.25670338,15.80757,2.601942,4.1926646,-0.03180881,-0.12896678,0.005026546,0.032128356,-0.0143061895,-0.08480718,-0.31885925,2.7388759,6.8212695,6.135183,6.8793616,-0.097272016,-0.31910634,0.060449466,-0.050615106,5.865119,18.8564,0.037480447,0.19314337,0.17723985,1.0771796,-0.35937846,-0.098298065,-0.090250224,1.0130274,-0.004578995,11.479442,-0.14921549,14.666694
