"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118"
"t105",0.0979176276068923,0.0311259055787559,0.00377901986392931,-0.0967328510679,0.000340782085292731,-0.00952379705910779,0.0567991077524723,-0.0594323482548241,-0.375570019145126,-0.0035573140206893,-0.164267911697567,0.0223043761676428,-0.000606197487105032,4.8541941727169e-06,-7.64567270445701e-06,0.00864171947871285,-0.0123614577691221,0.0145683356509587,-0.0323417246988956,-0.0217221179406196,-4.32750001423389e-05,0.0180327601671076,0.0429624850280974,-0.000876442776359419,0.0108144600975573,0.0024705505442614,0.00226271805596048,0.0153080937287602,-0.000213799478135268,0.0097704580941733,-0.0752795359985257,-3.43342218471229e-06,0.00233360929735056,-0.00272143385009272,0.000535917114165859,-0.0107896478288012,-3.25623870548503e-05,5.68704460109735e-05,-0.000328885213346612,0.000885604638941122,0.000209707723885002,-0.0180118244588691,-0.00452523212647982,0.018851455272906,-0.0238879690401598,0.0177376097052989,0.0115588305282666,-0.0172871202493211,-0.113521267631305,0.00503176478139631,-0.0896298381557671,0.00736087920103256,-0.205339599841755,-0.00195715855277729,0.0320123251160005,0.010185556813477,0.0146338623150574,0.000602058357918313,1.17066357476579e-05,-0.000602962964027753,-0.00259626191833988,-0.000337687704689077,0.00323677622346289,4.52143131471827e-06,0.000114018949030768,0.0004818242261361,-0.000851125121443845,-9.68082563570155e-05,-0.000686505533766999,-0.00187956439753154,-0.000401196373099485,0.000397732711375507,0.00026922918755829,0.479856825638699,-0.00258874140330599,-0.0294184760651051,2.0376393068469e-05,-0.00539643373967689,0.000131419875801642,4.74703252376062e-06,2.69983699173575e-05,-1.04819361001476e-07,-1.85004729157806e-09,-2.20899220039683e-05,-0.698692288874972,3.1641626688575e-09,0.000109055779187306,-1.27086281784554e-07,3.01199635146961e-16,-6.29064772896477e-16,1.54618616711336e-08,-1.6780078847494e-15,1.49527018001402e-16,1.93267743405662e-11,9.28819381557817e-16,-1.27777830676308e-15,-4.27292639166603e-16,-2.00415046604956e-14,3.58183150959699e-16,-9.83321431592671e-12,-2.12100009958301e-15,-1.68828088769712e-16,7.69783542464708e-16,-2.916067411954e-12,-6.13477296798019e-16,-9.12743864918482e-17,-3.12683906544819e-16,3.5263675660091e-16,1.29283817613262e-16,-3.49485660324873e-16,1.03617308218329e-15,-1.9586190835249e-16,-4.10684609444834e-16,-1.16226472890446e-16,2.54010543918048e-08,1.78242837156617e-16,-2.04722238710506e-15,1.97252045401638e-16
"t117",0.0990087328073086,0.0315507152103601,0.00389686431081467,-0.0999002450878963,0.000360931902171861,-0.0101364480332151,0.0608199906349028,-0.0644704828777308,-0.409098598327254,-0.00390424092212316,-0.181338023921943,0.0249136152481674,-0.000686316570930064,5.68842601373101e-06,-9.07691191521322e-06,0.0105532257820308,-0.0163119052637608,0.0195447114990986,-0.0455087695806083,-0.0313218099180393,-6.63980309912515e-05,0.0284890509618343,0.0701464731735918,-0.00143592183817598,0.0181526220172425,0.00471702363293978,0.00435081635143582,0.0360735376278089,-0.000562328780145766,0.026777245336153,-0.321292155371615,-1.69042145437547e-05,0.0156112340988087,-0.0213087528578766,0.0059482439131311,-0.169359906082956,-0.00317309412593778,-0.00145692753128282,0.00219665039887551,-0.00516465401683204,-0.000604171839567886,0.0452968859250582,0.00961239812183476,-0.0346712793806741,0.0405254049991502,-0.0281023568916655,-0.0153701522383534,0.0218047810405246,0.120766701585489,-0.0050269383121499,0.0835869672467867,-0.00684709334356741,0.182957512892019,0.00163193724184185,-0.0257962416273358,-0.00795862090277314,-0.0111896540303349,-0.000429727763930542,-8.02046442437143e-06,0.000363885441022903,0.00153429483975824,0.000195944385701714,-0.00183429479028967,-2.40677113268022e-06,-6.03204479037145e-05,-0.000251201654549165,0.000434000765298189,4.47426957121652e-05,0.00030247213981331,0.00079681423107668,0.000158929264536242,-0.000155824812761583,-0.000105321699295193,-0.18284179132863,0.000964029463948662,0.010954969118901,-7.58683263982381e-06,0.00199531490949309,-4.59613373716125e-05,-1.65793520927849e-06,-8.69262914422742e-06,2.99022841140917e-08,3.98532289634657e-10,4.63842593389252e-06,0.145988672443419,-6.09020844172248e-10,-2.07409060613236e-05,2.32242754257417e-08,-9.91629926550645e-17,7.3521598361536e-16,-1.60167323392905e-09,7.3579109842098e-16,3.59871937480928e-16,-1.2485041642945e-12,-5.74961887095962e-16,1.33623666744614e-15,-8.62707567093154e-16,1.92410945507103e-17,1.28140948969804e-15,3.23295425802543e-13,-2.18371831420718e-15,-2.48327159023842e-15,8.76035355368288e-16,6.30099542420909e-14,-2.3465777444895e-16,2.34296192417719e-17,4.09394740330526e-16,8.03176969377262e-16,-4.25830520587563e-15,-1.03471620166973e-15,-0.707106781186548,1.21436588724352e-11,-1.31023377924333e-14,-3.41740524767431e-14,1.34592104128473e-09,7.61543605953818e-16,1.1511140420566e-15,-1.0664300567979e-16
"t118",0.0990087328073086,0.0315507152103601,0.00389686431081465,-0.0999002450878963,0.000360931902171871,-0.0101364480332151,0.0608199906349028,-0.0644704828777308,-0.409098598327254,-0.00390424092212308,-0.181338023921943,0.0249136152481674,-0.0006863165709301,5.68842601387509e-06,-9.07691191518497e-06,0.0105532257820307,-0.0163119052637608,0.0195447114990986,-0.0455087695806082,-0.0313218099180394,-6.63980309912591e-05,0.0284890509618343,0.0701464731735919,-0.00143592183817604,0.0181526220172424,0.00471702363293978,0.0043508163514359,0.0360735376278091,-0.000562328780145809,0.0267772453361528,-0.321292155371614,-1.69042145437391e-05,0.0156112340988086,-0.0213087528578767,0.00594824391313151,-0.169359906082956,-0.00317309412593774,-0.00145692753128278,0.00219665039887536,-0.00516465401683196,-0.000604171839567775,0.0452968859250583,0.00961239812183607,-0.0346712793806741,0.0405254049991507,-0.0281023568916655,-0.0153701522383524,0.0218047810405235,0.120766701585489,-0.00502693831214909,0.0835869672467871,-0.00684709334356747,0.182957512892019,0.00163193724184085,-0.0257962416273367,-0.00795862090277339,-0.0111896540303348,-0.000429727763930696,-8.02046442413204e-06,0.000363885441022096,0.00153429483975845,0.000195944385701675,-0.00183429479028958,-2.40677113235409e-06,-6.03204479033181e-05,-0.000251201654549647,0.00043400076529768,4.47426957116057e-05,0.000302472139813296,0.000796814231076663,0.000158929264535774,-0.000155824812761881,-0.000105321699296144,-0.18284179132863,0.000964029463947469,0.0109549691189011,-7.5868326402306e-06,0.00199531490949148,-4.59613373723137e-05,-1.65793520965179e-06,-8.69262914379981e-06,2.99022851557931e-08,3.98533031228943e-10,4.63842593293015e-06,0.145988672443421,-6.0902043130806e-10,-2.07409060597678e-05,2.32242765191596e-08,-2.18318950319901e-16,-4.80685276356122e-16,-1.60167316182961e-09,-1.31030449862237e-16,-4.45000076961173e-16,-1.24642462909787e-12,3.6639550533762e-16,-4.65909273148347e-16,9.72115096481474e-16,9.57266556163804e-16,-1.53331294266569e-15,3.25229192769937e-13,3.34607829660286e-15,2.63147453981214e-15,-1.07639591684361e-15,6.27978571920984e-14,7.17819380685571e-16,-1.3879684452986e-16,-8.50014503228635e-17,-9.41954847455406e-16,4.20298754643377e-15,1.16077140309069e-15,0.707106781186547,-1.21434278297485e-11,1.33549563599228e-14,3.38028216528841e-14,1.34592140210721e-09,-1.35655375821386e-15,-1.18852638673889e-16,3.21348369764049e-17
"t6",0.0952824584466015,0.0303586557106116,0.0461243541982331,0.0802310104089976,-1.47028890028351e-05,-0.00172686839075161,0.023192045019848,0.00163981375586976,0.000620820094585177,4.91376459730116e-05,-0.00075322042888108,-0.0530377121341251,3.29226475133188e-05,-1.43029003191848e-06,2.88385242001402e-06,-0.00479553063120824,0.0127802861677826,-0.0164835538732155,0.0430144573731763,0.00720538613268757,0.0001065021996925,-0.0497435994909163,-0.122160352903417,0.00239019570912658,0.154330927041091,-0.00216209283928297,-0.000609691754171513,-0.0892650255538718,0.000617258284440065,-0.108553886393726,0.128322536944557,4.58709349600276e-06,0.00145030077276752,-0.00675650645242889,0.00536004126924461,-0.273054739432038,0.000507751659640502,0.0117917252641058,-0.00330379263742367,0.0061859101830586,-0.000426512070691801,0.0695741988823507,0.259405245370147,-0.0249251513157044,0.134528809631827,0.182591877963828,-0.0102834742822567,0.021340952866767,0.151977661865066,-0.0737427502546034,-0.131829128689418,0.0151107685485164,-0.155470095589776,-0.470555207733318,-0.440540645786245,-0.0896764012917516,-0.108911808514395,-0.00334153904406161,-5.81306593582841e-05,0.00198393223918648,0.00700988406789551,0.000546795391950562,0.0830841307398794,-1.3459164029994e-05,-0.000255985532273406,0.39543138029527,0.00428153170952368,0.000267855284111265,-0.0465775598470395,0.0718003162981676,0.00022122185631894,-0.000157366159570445,-0.000100803987645235,-0.0051660652695708,-1.15906248228589e-05,-4.39775988186611e-05,-1.40356190180338e-06,0.117769905136676,0.000221864423212311,8.12997310016035e-06,9.00371183274956e-05,-6.28126382126466e-07,-6.94402924007395e-09,0.00123408823289756,-0.000214561088650511,-7.78484555968156e-08,-0.000472863591228317,8.70606828604523e-06,7.13805493195418e-16,2.30793707676378e-16,1.19585646723713e-05,-1.80594165813279e-16,4.02231576889374e-16,0.00145199577192119,1.4429450718887e-16,-8.86626021863367e-16,-2.09951943735211e-16,1.69146286592678e-10,1.39350086414565e-16,3.45194951778901e-05,-3.2641227593442e-16,3.67498638564199e-16,-1.7130394325271e-16,-4.52849712924441e-08,-1.50271008491535e-16,-1.10687919608642e-16,-8.27463098040937e-16,-3.65701392779361e-16,-7.85908534415266e-17,2.51739175469721e-16,-1.69046605938799e-16,-4.92765255275206e-16,1.14894037499464e-17,-4.68375338513738e-16,6.94429996637297e-06,-2.45029690981724e-16,7.0884295174359e-16,-2.06259005739252e-16
"t8",0.108852725297237,0.0359275364106162,0.0767104847177568,0.139208417159841,-0.000810438158156483,0.0123658175217812,-0.0618740707359389,-0.00142004323444729,-0.000396256435622205,-1.68480914656396e-05,0.000123735599547699,-0.0145452811212748,-2.802593521992e-05,-9.84379333158298e-08,4.06152999694263e-07,-0.00118814534558789,0.00552386110064763,-0.00767802605907751,0.0243096920532989,0.00447624992330886,8.53797733984458e-05,-0.0458689609295558,-0.136060224358807,0.00272260413225621,0.210552957652252,0.00512647887178349,0.00113970505617188,-0.0484610209224447,0.00100880799335624,-0.323912565905796,-0.056021594335783,-1.3245207511688e-06,-0.000188177310855614,0.00056004238833067,-8.18147079958229e-05,-0.00690580623715331,4.91709619013549e-05,0.00183638094215204,-0.00093593678723531,0.00191676881267063,-0.000259453972831428,0.053334480853925,0.329063288188787,0.0178141571357271,0.138075285701006,0.386775836608625,0.0337033543990547,-0.0389650372611621,-0.0985232744860868,0.0355362853410139,0.0455730175632964,-0.005156420579509,0.0420581967276164,0.0809890217058113,0.0542817636797592,0.00703011781136377,0.00498158292614986,-0.000246208303456812,-9.77437910391291e-06,0.00234055671916634,0.0150776648725427,0.0033619856289502,-0.42097783495812,1.26561481613779e-05,0.000223395891113163,-0.294542557315753,-0.00260144069706915,-8.19030415714037e-05,-0.0144314578215125,-0.00767611225356823,3.06120868184927e-05,-3.58873540851103e-05,-2.44950930782905e-05,-0.00413059631550217,-0.000589099057303227,-0.00235889988904268,-0.00010753182141654,-0.448221087259881,-0.000126194059849516,-4.55354171495922e-06,-2.87907037239176e-05,1.32521264398743e-07,7.79102380049981e-10,-0.015644739348911,2.32229696670102e-05,7.04550838850904e-09,4.1810039927913e-05,-7.12323571842161e-07,-4.68866712808235e-16,-4.30486968296526e-16,-2.74118222002261e-07,2.48037643348404e-16,-3.77200011388289e-16,0.00134603238686571,-8.40749821372132e-16,1.31722197749696e-15,8.85533526239643e-16,2.66279544823864e-12,4.60108761905867e-17,3.19825057276417e-05,-5.88203903683904e-16,-5.42741636505178e-16,5.69422980989387e-16,-1.14813621816519e-09,9.83896217307645e-17,1.83391573687154e-17,5.31692745386891e-16,-9.01514106421697e-16,3.75590754740986e-16,-6.36133034938504e-17,-9.50271868215207e-16,6.52767297827546e-16,4.46799714640381e-16,3.79904441238921e-16,4.39535927071466e-07,5.14345510627123e-16,-5.82823303354819e-16,1.35459783248712e-16
"t19",0.11391115988998,0.0380203162708685,0.0889721311365524,0.16300695463172,-0.00118029890188196,0.0191685988862669,-0.105223526954571,-0.0032466403030653,-0.00104707186508167,-6.67936451672409e-05,0.000927011749537254,0.0737045841996514,3.20991164962175e-05,-4.18216103635876e-09,7.27862280583072e-08,-0.000420693327361616,0.00312572569634243,-0.00455507607675119,0.0160117253609787,0.00307595407998014,6.41616309413351e-05,-0.0357481513625833,-0.110174774735767,0.00221314327661587,0.175772699605916,0.00487586869712329,0.00109141532035714,-0.0562907593537302,0.00130241205752689,-0.435430314631621,-0.122772813602341,-3.50946718148269e-06,-0.000825751314994405,0.00347880899530586,-0.00235772899529432,0.108498337155417,-0.000166397754475833,-0.00325628980337164,0.00060224803024661,-0.00102319683781039,4.92491254004668e-06,0.00388458468846911,0.0619109277476761,0.00519851876924294,0.0489356125922995,0.15914079186469,0.0197817610116138,-0.0254641152692072,-0.0948674331370457,0.0408513303834328,0.0664844703661119,-0.00759900529072248,0.0749841824957622,0.217707069835631,0.201747966874337,0.0409882188882555,0.0499429862816536,0.00159898675832599,2.94841572360408e-05,-0.00197959501840803,-0.0105980045881399,-0.00199515293054772,0.196586325560191,-2.23240093643294e-06,-3.33523384918167e-05,0.0249413666422476,-4.06956290599914e-05,-5.14640374214398e-05,-0.0189965142653812,-0.0228377970769615,-0.000147555977707483,0.000126570780762892,8.34141013166701e-05,0.00885813333243115,0.000965202397874072,0.0038639517055714,0.000175903456925342,0.685090825721839,0.000127540697095436,4.56499349968342e-06,1.93452334210763e-05,-5.78972158245608e-08,-1.42600562217862e-10,0.0782518596249321,-6.59494559907484e-06,-1.09741559676385e-09,-6.28387132229937e-06,9.52777148383814e-08,-2.36996658188053e-17,4.21835760795482e-16,3.57872784412325e-10,-1.84717795034674e-17,2.29392102942767e-17,6.5665636390498e-05,9.87135915338323e-16,-1.56732156096583e-15,-1.47078999877583e-15,2.07480987086501e-13,2.46295220163069e-16,2.7142151737547e-06,7.69170432091028e-16,2.45394905193949e-16,-7.41594285980085e-16,-1.11413365431199e-10,1.14317936373289e-16,6.28747877459046e-17,-6.59194920871187e-17,1.87957288622087e-15,-6.17871532908042e-16,-1.2248381450852e-16,1.08625813662624e-15,-1.01704941943506e-15,-5.10721489900186e-16,-6.31439345255558e-16,7.42357239430502e-08,-1.35742111995185e-16,-8.67984260216041e-17,-1.98820660167146e-16
"t39",0.117983436266955,0.0397092455281804,0.0990399647683953,0.182577701493828,-0.00149254923512435,0.0249418154619516,-0.142252444557469,-0.00482915929842687,-0.0016135139785502,-0.000110632405486117,0.00163671626781636,0.152734956779261,8.68033126721466e-05,8.52829227122134e-08,-2.48975706613107e-07,0.000348685869993283,0.000420856603937273,-0.000931325556189882,0.00547676958004738,0.00120382377122724,3.10560356787595e-05,-0.0185058222173352,-0.0606819041952376,0.00122607091176366,0.101185935496397,0.00326669510706925,0.000736113831898546,-0.044362855166979,0.00109640512225423,-0.374946262819272,-0.128775682130202,-3.87127178308139e-06,-0.000998459954673213,0.00437626317567313,-0.00318841292259729,0.154897336623906,-0.000268046370651476,-0.00596322066044781,0.00162139537226754,-0.00304853987098995,0.000251310977938364,-0.0465416043016667,-0.251205746903457,-0.0120761755170186,-0.0873355447422302,-0.230203379921461,-0.0168952457068125,0.0184021216549027,0.0359246280766097,-0.0110529521214639,-0.0104517748301923,0.00116299088004446,-0.00621062681735077,0.00610588839869873,0.0177967144829096,0.00596310017293887,0.00938785479720771,0.000547273180789873,1.34297433397988e-05,-0.00212190243550827,-0.0134102711018788,-0.00295988882512586,0.368805172833261,-1.14273359186283e-05,-0.000203018242043993,0.272590554425242,0.00249488888894494,0.000108971749099921,0.0275065106673002,0.0262818662818066,0.000123563341210093,-0.000101323607594103,-6.63772865418793e-05,-0.0063693940043825,-0.000638632097551628,-0.00255638569834995,-0.000116322779316584,-0.442089366166262,-6.84134602636659e-05,-2.43819761777054e-06,-8.05890879526749e-06,1.6750486281573e-08,-5.57478916450007e-11,-0.393777931574077,1.23627210679411e-05,3.09375410823304e-10,1.64067983777209e-06,-2.02957540720808e-08,1.55926524378517e-16,4.70468377185711e-16,-1.07076359291312e-11,-4.07197348692078e-16,3.31592525485245e-16,1.46550224149252e-06,-2.26493307171008e-16,9.05468870834554e-16,1.16774230979011e-15,1.12495894902367e-14,-3.84090257529322e-16,1.61130399471004e-07,-8.8890632434525e-16,6.85778138289698e-16,3.17376892589082e-16,-8.00403241623917e-12,-5.21764330244665e-17,-1.15536285112233e-16,-7.37854635517957e-16,-1.10656500696332e-15,5.03068714628727e-16,2.85381282247321e-16,-4.53205654929439e-16,2.52882336312816e-16,1.17069459132014e-17,1.62901376415947e-16,1.08230648890184e-08,2.04973502906068e-17,2.2004150359029e-16,2.34269324542242e-16
"t58",0.120953727135559,0.0409440806430325,0.106524344259843,0.19714795975728,-0.00173085444343218,0.0293693228252748,-0.170821799680037,-0.00606610747689364,-0.00205811474556537,-0.000145305014059936,0.00220134960567938,0.216370886806693,0.000131468371901381,1.61012386680708e-07,-5.25132046604895e-07,0.00102945732036352,-0.00219010152877903,0.00263466346632606,-0.00549876547392651,-0.000806268205359064,-7.4353898382462e-06,0.00234157901776092,0.00194161852018085,-2.89184079792592e-05,0.00301743341896018,0.000678342693821872,0.000157750135787257,-0.0152918431180097,0.000425076888282402,-0.150392484532205,-0.0638670038251564,-1.99531344197077e-06,-0.000546540918392551,0.00245067848062333,-0.00185403215278573,0.0923887934369835,-0.00016800420398298,-0.00390675584386791,0.001171164359725,-0.00224487663415102,0.000217925892137784,-0.0424878548354996,-0.248363655721016,-0.0130345835081303,-0.100131421933184,-0.280105849816609,-0.0252214287065726,0.0298702579836144,0.0880959103562617,-0.0352491081716591,-0.0533649890033038,0.00608419159176817,-0.0576648831658355,-0.158627563331894,-0.143605213626373,-0.0286544394376349,-0.0345433418785084,-0.00108326598448309,-1.99789263376544e-05,0.00150463701544423,0.00847235714407636,0.00169020468149135,-0.184495236700246,3.94072987305242e-06,6.73195547922918e-05,-0.0821148726114692,-0.00064386071961176,-1.06903280357758e-05,-0.000907444651354383,0.000412418555655866,1.18987740278654e-05,-1.10545454868648e-05,-7.35662015589678e-06,-0.000899414286896818,-0.000107140134711024,-0.000428945031053245,-1.95362101874178e-05,-0.0778395733483709,-1.66055607598394e-05,-5.95890673539139e-07,-2.85876936606663e-06,1.00070555257006e-08,1.69635062182046e-10,0.740945186774533,-2.16247715339548e-05,-2.36409525202624e-10,-1.14813951239509e-06,1.09006123907569e-08,2.53989536060995e-16,-9.33397190597912e-16,-4.80926401675609e-14,-1.78395140158483e-16,-1.40600746541852e-16,1.3876127271791e-07,-2.69328410538645e-16,-7.45394548131874e-17,-4.99351844295308e-16,2.52035614970261e-15,-1.01192178699873e-16,2.37996571334687e-08,9.17388533980576e-16,-8.75269524122859e-16,-2.5245647586325e-16,-1.313449483114e-12,5.43777997778239e-17,3.35619289359439e-16,6.36643515683488e-16,8.49743452685514e-18,-1.65128151104655e-16,-1.44881357314205e-16,1.79762624173886e-16,7.91779245461304e-16,-6.93593090699481e-18,2.82326245715225e-16,2.7028135285434e-09,-7.32053306862213e-16,3.7876870486255e-17,-4.8113657675589e-16
"t64",0.123285417588062,0.0419141789727356,0.112435607449048,0.208661150498693,-0.00192063798208586,0.0329006839283421,-0.193651258400438,-0.00705850207997845,-0.00241527016947399,-0.000173222869156041,0.00265679585492066,0.267886794401989,0.000167776369808896,2.23222540413485e-07,-7.52885711728321e-07,0.00159572063895639,-0.00441279369764079,0.00568526919787451,-0.015020549900333,-0.00256257666235414,-4.167463247378e-05,0.021041044168728,0.0586378699132492,-0.0011662205944222,-0.0865510435301957,-0.00176798378111324,-0.000389912687757574,0.0137205162826638,-0.000263041505085822,0.0820195644002504,0.00986875740080386,1.90946560468279e-07,5.86888254065017e-06,4.71950874645719e-05,-0.000123076205876877,0.00891337797400694,-2.54579281393197e-05,-0.000769079624312646,0.000334652511396296,-0.00067732820292608,9.17208176291559e-05,-0.019264350800445,-0.124226348959053,-0.00713208450726076,-0.0577864920287919,-0.169438513004625,-0.017383785837034,0.0214880090687214,0.0738182217326066,-0.0314678684801304,-0.0513532356156683,0.00587190868723331,-0.0585433661310053,-0.175217538381938,-0.166250306807539,-0.0346900733182385,-0.0432164856793935,-0.00151891447175695,-3.02227248727902e-05,0.00304166151707043,0.018167181602257,0.00382856912546832,-0.451045815729314,1.22599004776431e-05,0.000215289141155437,-0.281399536891382,-0.0024777369666345,-9.36681383460203e-05,-0.0223613658476218,-0.0205609139035379,-9.16491425690018e-05,7.46356815178903e-05,4.88501883242277e-05,0.00462146828591047,0.000458826828606256,0.00183662470629179,8.35674269047562e-05,0.316804516772952,4.84710851535231e-05,1.72734415275438e-06,5.80590328902626e-06,-1.38021314405757e-08,-1.27183856545379e-10,-0.531384469066537,1.53785682488386e-05,1.47072795782244e-10,7.01139440561749e-07,-6.26646049550002e-09,-2.0560781519901e-16,3.96328090662943e-16,1.38358291837393e-14,4.33051008798626e-16,-3.06358148552992e-16,-2.66860869327956e-08,2.16274358745263e-16,-2.62190304305947e-16,-9.02289267001092e-16,-6.2004722857102e-16,4.570892392084e-16,-2.98730490590544e-09,1.37831054426451e-16,-6.96817029204901e-17,1.44849410244063e-16,1.36418355995219e-13,-1.87567131700776e-16,-4.83124749275894e-16,-7.02563007770607e-17,1.67075554780016e-16,-7.79416756783828e-17,-2.51390139324247e-16,1.30438834072914e-18,-6.8927258403153e-16,-1.04579643566259e-16,1.34441069388203e-16,4.90841360611949e-11,7.32486987731207e-16,2.0777569564656e-18,7.59643643032415e-16
"t119",0.124804562818547,0.0425470211237861,0.116325697748888,0.216243576186529,-0.00204722444938745,0.0352618828822765,-0.2089619279452,-0.00772834075129742,-0.00265683226168358,-0.000192175153847197,0.00296685823641594,0.303159440540585,0.000192798754808444,2.66804537954961e-07,-9.13417128244634e-07,0.00200010411779181,-0.00605620407713696,0.00795713070615454,-0.0222574827544133,-0.00391111597771375,-6.86351279920778e-05,0.035935729454549,0.104375234016131,-0.00208489283593708,-0.159566255369777,-0.00385640969359247,-0.000858581219414134,0.0402031696630449,-0.000910970764523244,0.303273749519473,0.0873055736780943,2.54455541389591e-06,0.000627279007941979,-0.00270656303470673,0.00192553329046604,-0.0922138100067053,0.000155875876800145,0.00341474476224526,-0.000915139255228785,0.00172115241041001,-0.000147618428027635,0.0280049258344043,0.158249834550796,0.00807863796321325,0.0611713204731092,0.16919996038278,0.0148882635401661,-0.0175508095312172,-0.0515592685268301,0.0207181724210714,0.0316647390396435,-0.00361179785058303,0.0345469626808493,0.096933860620969,0.0889359549558034,0.0180004017872505,0.0219476673221018,0.000719933244325084,1.37426150625865e-05,-0.00121366117357059,-0.00709165767919445,-0.0014660922697534,0.168473279158578,-4.28426816183151e-06,-7.47396023593239e-05,0.0961683512291893,0.000826759994536993,2.80742158234334e-05,0.00635568996248743,0.00559676250404639,2.30979899535667e-05,-1.85731572537738e-05,-1.21355463033364e-05,-0.0011137687859217,-0.000107672951233012,-0.000430988656924224,-1.96071828737002e-05,-0.0737296257971999,-1.05667103729902e-05,-3.759602473314e-07,-1.14633174288711e-06,2.34677293743657e-09,1.48907232030981e-11,0.059999771972198,-1.72424168818111e-06,-1.4629566655322e-11,-6.85015020161809e-08,5.76258499468754e-10,-7.525872456075e-16,-9.48124383995938e-16,-8.14777932622857e-16,-1.25980813586699e-15,-3.45417874070811e-16,-2.1945417202135e-11,-6.78558987406344e-16,-7.29889893386403e-16,2.99164104232035e-16,-1.01128242954536e-15,-5.16963199593009e-16,-7.81551813720173e-11,-3.16066817663126e-16,1.77834632976676e-15,-1.89865484445662e-15,4.67440214139969e-15,-4.34082777269258e-16,-5.53525350703846e-16,-2.55004350968591e-16,3.51715184754298e-15,-3.59963114601066e-16,-3.76399136972343e-15,-1.21439177700915e-11,-0.707106781186548,1.35903508253503e-15,-1.34406374918683e-14,4.72166750142833e-12,4.06619182768964e-15,-1.36928156056614e-16,-1.00573531380453e-15
"t120",0.124804562818547,0.0425470211237861,0.116325697748888,0.216243576186529,-0.00204722444938746,0.0352618828822765,-0.2089619279452,-0.00772834075129744,-0.00265683226168356,-0.000192175153847183,0.00296685823641597,0.303159440540585,0.00019279875480841,2.66804537907548e-07,-9.13417128277567e-07,0.00200010411779181,-0.006056204077137,0.00795713070615452,-0.0222574827544133,-0.00391111597771379,-6.8635127992148e-05,0.035935729454549,0.104375234016131,-0.00208489283593712,-0.159566255369777,-0.0038564096935924,-0.000858581219414127,0.040203169663045,-0.000910970764523197,0.303273749519473,0.0873055736780942,2.54455541387496e-06,0.000627279007942015,-0.00270656303470672,0.00192553329046592,-0.0922138100067055,0.000155875876800217,0.00341474476224527,-0.000915139255228927,0.00172115241040983,-0.00014761842802754,0.0280049258344044,0.158249834550796,0.00807863796321322,0.0611713204731094,0.16919996038278,0.0148882635401661,-0.0175508095312169,-0.05155926852683,0.0207181724210719,0.0316647390396436,-0.0036117978505832,0.0345469626808493,0.0969338606209688,0.0889359549558031,0.0180004017872507,0.0219476673221015,0.000719933244324866,1.37426150628242e-05,-0.00121366117357113,-0.00709165767919478,-0.00146609226975293,0.168473279158578,-4.28426816134753e-06,-7.47396023595868e-05,0.0961683512291893,0.000826759994536971,2.80742158234331e-05,0.00635568996248815,0.0055967625040461,2.30979899538547e-05,-1.8573157253668e-05,-1.21355463027362e-05,-0.00111376878592022,-0.000107672951232721,-0.000430988656924806,-1.96071828749769e-05,-0.0737296257971985,-1.05667103730017e-05,-3.75960246608054e-07,-1.14633174287497e-06,2.34677220278118e-09,1.48900852585399e-11,0.0599997719721968,-1.72424168784511e-06,-1.46269107936803e-11,-6.85015013194793e-08,5.76258232592389e-10,7.11813668281569e-16,1.04537878248847e-15,9.10729824887824e-18,1.17053945234394e-15,6.03952797118674e-16,-2.19465086145133e-11,7.7947609061751e-16,9.35444636338796e-16,4.76105889513803e-16,2.92406890699617e-16,3.68297255248739e-16,-7.81549441189755e-11,1.55777966349307e-16,-1.41701431306195e-15,1.93595139919012e-15,4.69009596784642e-15,5.98077693465614e-16,8.21774267346244e-16,1.14491749414469e-16,-3.46402594109119e-15,4.06471797513642e-16,4.00730088444248e-15,1.21437790836185e-11,0.707106781186548,-1.29232230125457e-15,1.34718625144359e-14,4.72377692517512e-12,-4.15553008670244e-15,1.89199840948945e-16,3.54287859838859e-16
