"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113"
"t60",13.6096835481233,13.7190720902751,27.7505716683675,23.6465486893606,27.7505716683675,20.0517963609515,23.805655676151,27.7505716683675,27.7505716683675,20.4482242521987,27.7505716683675,20.8782565715499,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,27.6125378002121,23.6465486893606,21.137053289861,23.6465486893606,23.6465486893606,27.7505716683675,7.55491466456321,27.7505716683675,26.7072645773672,27.7505716683675,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,22.8175622577307,27.7505716683675,27.7505716683675,4.42855897029363,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.42855897029363,6.12703205388605,6.12703205388605,23.6465486893606,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,0,1.37012269843036,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.01646310579647,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.42855897029363,4.42855897029363,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606
"t61",13.6096835481233,13.7190720902751,27.7505716683675,23.6465486893606,27.7505716683675,20.0517963609515,23.805655676151,27.7505716683675,27.7505716683675,20.4482242521987,27.7505716683675,20.8782565715499,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,27.6125378002121,23.6465486893606,21.137053289861,23.6465486893606,23.6465486893606,27.7505716683675,7.55491466456321,27.7505716683675,26.7072645773672,27.7505716683675,7.55491466456321,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,22.8175622577307,27.7505716683675,27.7505716683675,4.42855897029363,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.55491466456321,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.42855897029363,6.12703205388605,6.12703205388605,23.6465486893606,27.7505716683675,27.7505716683675,7.55491466456321,7.55491466456321,1.37012269843036,0,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.12703205388605,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,6.01646310579647,6.12703205388605,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,4.42855897029363,4.42855897029363,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606
"t62",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,7.88891283018717,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,6.47322635076698,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,4.27265522398123,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,1.86043643446234,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,0,1.33685425080176,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,3.38951658120627,18.3975588817771,3.38951658120627,3.38951658120627,18.2263142939452,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,4.27265522398123,4.27265522398123,4.27265522398123,6.47322635076698,6.47322635076698,4.27265522398123,4.11346896752338,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,4.27265522398123,4.27265522398123,7.88891283018717,7.88891283018717,27.7505716683675,27.7505716683675
"t63",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,7.88891283018717,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,6.47322635076698,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,4.27265522398123,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,1.86043643446234,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,1.33685425080176,0,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,3.38951658120627,18.3975588817771,3.38951658120627,3.38951658120627,18.2263142939452,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,4.27265522398123,4.27265522398123,4.27265522398123,6.47322635076698,6.47322635076698,4.27265522398123,4.11346896752338,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,4.27265522398123,4.27265522398123,7.88891283018717,7.88891283018717,27.7505716683675,27.7505716683675
"t64",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,4.70642108763036,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019888,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019888,27.7505716683675,18.3975588817771,14.5719161833576,4.71763654559234,27.7505716683675,9.32571575720979,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,2.73807068575731,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,9.32571575720979,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,0,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,9.32571575720979,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,1.30682524355144,1.30682524355144,1.30682524355144,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,3.1031570724648,15.7714793835667,15.7714793835667,3.1031570724648,3.1031570724648,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t65",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.5835204365067,24.1558193399584,11.6703072821414,15.6152232743579,7.75606665526223,24.5522472312056,15.5835204365067,24.9822795505568,15.5835204365067,15.6152232743579,18.3975588817771,15.5835204365067,27.7505716683675,15.4771894062025,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,15.6152232743579,27.7505716683675,18.3975588817771,3.78279519860806,15.6152232743579,27.7505716683675,15.6152232743579,15.6152232743579,15.6152232743579,15.7714793835667,26.9215852367376,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.5835204365067,15.5835204365067,15.6152232743579,15.6152232743579,27.7505716683675,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,15.6152232743579,0,27.7505716683675,27.7505716683675,18.3975588817771,15.6152232743579,18.3975588817771,18.3975588817771,15.443978686526,15.6152232743579,15.6152232743579,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,1.2153942163911,1.2153942163911,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,15.6152232743579,15.7714793835667,15.7714793835667,15.6152232743579,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t66",10.9170339770648,11.0264225192166,27.7505716683675,12.0017562329602,27.7505716683675,8.40700390455113,23.805655676151,27.7505716683675,27.7505716683675,8.27007288492398,27.7505716683675,9.23346411514947,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.6125378002121,12.0017562329602,9.49226083346056,11.4683973220859,11.4683973220859,27.7505716683675,23.6465486893606,27.7505716683675,26.7072645773672,27.7505716683675,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,10.6394108904559,27.7505716683675,27.7505716683675,23.6465486893606,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,11.4683973220859,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,0,1.14341110659969,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.5359797412711,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,1.14341110659969,1.14341110659969,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859
"t67",10.9170339770648,11.0264225192166,27.7505716683675,12.0017562329602,27.7505716683675,8.40700390455113,23.805655676151,27.7505716683675,27.7505716683675,8.27007288492398,27.7505716683675,9.23346411514947,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.6125378002121,12.0017562329602,9.49226083346056,11.4683973220859,11.4683973220859,27.7505716683675,23.6465486893606,27.7505716683675,26.7072645773672,27.7505716683675,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,10.6394108904559,27.7505716683675,27.7505716683675,23.6465486893606,11.4683973220859,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,11.4683973220859,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,1.14341110659969,0,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5793270805357,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.5359797412711,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,1.12995941237649,1.12995941237649,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.5913854119097,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,23.6465486893606,23.6465486893606,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,11.4683973220859,11.4683973220859
"t68",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,7.88891283018717,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,6.47322635076698,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,4.27265522398123,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,3.38951658120627,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,3.38951658120627,3.38951658120627,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,0,18.3975588817771,1.0927588079982,1.0927588079982,18.2263142939452,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,4.27265522398123,4.27265522398123,4.27265522398123,6.47322635076698,6.47322635076698,4.27265522398123,4.11346896752338,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,4.27265522398123,4.27265522398123,7.88891283018717,7.88891283018717,27.7505716683675,27.7505716683675
"t69",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,5.38079976499328,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019889,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019889,27.7505716683675,18.3975588817771,14.5719161833576,9.32571575720979,27.7505716683675,4.55155494349917,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,3.53801052818261,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,9.32571575720979,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,7.52755592940317,7.52755592940317,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,7.52755592940317,7.52755592940317,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,9.32571575720979,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,0,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,9.32571575720979,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,1.03442483095572,1.03442483095572,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,9.32571575720979,15.7714793835667,15.7714793835667,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t70",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,7.88891283018717,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,6.47322635076698,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,4.27265522398123,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,3.38951658120627,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,3.38951658120627,3.38951658120627,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,1.0927588079982,18.3975588817771,0,1.01170646681118,18.2263142939452,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,4.27265522398123,4.27265522398123,4.27265522398123,6.47322635076698,6.47322635076698,4.27265522398123,4.11346896752338,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,4.27265522398123,4.27265522398123,7.88891283018717,7.88891283018717,27.7505716683675,27.7505716683675
"t71",17.7137065271302,17.823095069282,18.3975588817771,27.7505716683675,18.3975588817771,24.1558193399584,14.4526428895606,18.3975588817771,18.3975588817771,24.5522472312056,18.3975588817771,24.9822795505568,18.3975588817771,18.3975588817771,7.88891283018717,18.3975588817771,27.7505716683675,18.2595250136217,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,18.3975588817771,27.7505716683675,6.47322635076698,17.3542517907768,18.3975588817771,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,26.9215852367376,18.3975588817771,4.27265522398123,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,18.3975588817771,27.7505716683675,27.7505716683675,7.88891283018717,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,3.38951658120627,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,3.38951658120627,3.38951658120627,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,1.0927588079982,18.3975588817771,1.01170646681118,0,18.2263142939452,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,7.88891283018717,27.640002720278,27.7505716683675,18.3975588817771,18.3975588817771,7.88891283018717,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,4.27265522398123,4.27265522398123,4.27265522398123,6.47322635076698,6.47322635076698,4.27265522398123,4.11346896752338,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675,4.27265522398123,4.27265522398123,7.88891283018717,7.88891283018717,27.7505716683675,27.7505716683675
"t72",17.5424619392983,17.6518504814501,15.6002347957348,27.5793270805357,15.443978686526,23.9845747521266,6.76448292194048,8.31024963178146,15.443978686526,24.3810026433738,15.443978686526,24.8110349627249,15.443978686526,5.87600127643142,18.2263142939452,15.443978686526,27.5793270805357,5.61546440676417,27.5793270805357,25.069831681036,27.5793270805357,27.5793270805357,5.34303481739432,27.5793270805357,18.2263142939452,14.4006715955257,10.709398914157,27.5793270805357,10.709398914157,5.34303481739432,5.34303481739432,15.6002347957348,26.7503406489057,10.709398914157,18.2263142939453,27.5793270805357,27.5793270805357,15.443978686526,15.443978686526,2.69582142613291,10.709398914157,27.5793270805357,2.19614787893838,27.5793270805357,27.5793270805357,18.2263142939452,5.75349827491959,5.75349827491959,10.709398914157,10.709398914157,18.2263142939452,27.5793270805357,27.5793270805357,27.5793270805357,27.5793270805357,10.709398914157,10.709398914157,27.5793270805357,27.5793270805357,27.5793270805357,27.5793270805357,18.2263142939452,18.2263142939452,10.709398914157,15.443978686526,27.5793270805357,27.5793270805357,18.2263142939452,10.709398914157,18.2263142939452,18.2263142939452,0,0.822469063309552,10.709398914157,10.709398914157,10.709398914157,27.5793270805357,27.5793270805357,15.443978686526,15.443978686526,18.2263142939452,18.2263142939452,27.4687581324461,27.5793270805357,5.45069637678112,5.45069637678112,18.2263142939452,27.5793270805357,27.5793270805357,10.709398914157,10.709398914157,15.6002347957348,15.6002347957348,18.2263142939452,18.2263142939452,18.2263142939453,18.2263142939452,18.2263142939452,18.2263142939453,18.0671280374874,10.709398914157,15.6002347957348,15.6002347957348,10.709398914157,10.709398914157,27.5793270805357,27.5793270805357,18.2263142939453,18.2263142939453,18.2263142939452,18.2263142939452,27.5793270805357,27.5793270805357
"t73",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,6.93572750977234,8.48149421961332,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,6.04724586426329,18.3975588817771,15.6152232743579,27.7505716683675,5.78670899459604,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,5.51427940522619,27.7505716683675,18.3975588817771,14.5719161833576,10.8806435019889,27.7505716683675,10.8806435019889,5.51427940522619,5.51427940522619,15.7714793835667,26.9215852367376,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,2.86706601396478,10.8806435019889,27.7505716683675,2.36739246677024,27.7505716683675,27.7505716683675,18.3975588817771,5.92474286275145,5.92474286275145,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,10.8806435019889,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,18.3975588817771,18.3975588817771,0.822469063309552,0,10.8806435019889,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,5.62194096461298,5.62194096461298,18.3975588817771,27.7505716683675,27.7505716683675,10.8806435019889,10.8806435019889,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,10.8806435019889,15.7714793835667,15.7714793835667,10.8806435019889,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
"t74",17.7137065271302,17.823095069282,15.7714793835667,27.7505716683675,15.6152232743579,24.1558193399584,4.70642108763036,10.8806435019888,15.6152232743579,24.5522472312056,15.6152232743579,24.9822795505568,15.6152232743579,10.8806435019889,18.3975588817771,15.6152232743579,27.7505716683675,10.7426096338334,27.7505716683675,25.2410762688679,27.7505716683675,27.7505716683675,10.8806435019889,27.7505716683675,18.3975588817771,14.5719161833576,4.71763654559234,27.7505716683675,9.32571575720979,10.8806435019889,10.8806435019889,15.7714793835667,26.9215852367376,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,10.8806435019889,2.73807068575731,27.7505716683675,10.8806435019889,27.7505716683675,27.7505716683675,18.3975588817771,10.8806435019889,10.8806435019889,9.32571575720979,9.32571575720979,18.3975588817771,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,27.7505716683675,27.7505716683675,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,1.30682524355144,15.6152232743579,27.7505716683675,27.7505716683675,18.3975588817771,9.32571575720979,18.3975588817771,18.3975588817771,10.709398914157,10.8806435019889,0,0.978154000873498,0.978154000873498,27.7505716683675,27.7505716683675,15.6152232743579,15.6152232743579,18.3975588817771,18.3975588817771,27.640002720278,27.7505716683675,10.8806435019889,10.8806435019889,18.3975588817771,27.7505716683675,27.7505716683675,9.32571575720979,9.32571575720979,15.7714793835667,15.7714793835667,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,18.2383726253193,3.1031570724648,15.7714793835667,15.7714793835667,3.1031570724648,3.1031570724648,27.7505716683675,27.7505716683675,18.3975588817771,18.3975588817771,18.3975588817771,18.3975588817771,27.7505716683675,27.7505716683675
