"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111"
"t72",-0.10681423214729,-0.06150192560557,0.0104755228355878,-0.00169784561951957,0.162957543178664,-0.00303963910209546,-0.14402718272911,-0.159249053429474,-0.0001950517096612,-0.00150720546229349,0.0197567015036585,0.0500394637812794,0.00284075012319754,-0.0495273422432853,0.0626014040030986,0.00713611698324061,-0.000395717544268833,-0.00734179526597141,0.00893276540853945,-0.536221779621528,0.000231789187946118,0.00163004982192514,-0.00118579650037066,0.00194039284910828,-0.000601797006460229,0.00069449361333572,-0.00850566045816471,0.000676096029693594,-0.00902313264213162,0.000262106517229001,-0.000431263074442379,2.80327060962351e-05,-1.83902118248121e-05,0.00185578299652057,1.83366366029054e-06,1.84684704346203e-05,-0.0177115860080928,0.016484310209726,-0.00815723050610995,-0.000152707021661255,0.000154610809639704,-8.26181046740209e-05,0.00967293155749507,0.15640226177117,0.0117916140052869,-0.00035930666207785,-6.42729407779319e-07,-1.61991646521562e-05,-0.00168210387044282,-0.000108881690486663,9.24254194755048e-05,4.20575391945931e-05,-3.10575453330254e-05,-0.000508279718882696,-0.000145025499014866,-0.00270826151268864,-0.000111974047844027,0.0018175466905898,0.00138726733195157,0.0110525683167165,0.0159632363829477,-0.000739835967058152,-0.161418405569429,0.00031875962408698,-1.31088386524335e-05,-1.02267959376252e-05,0.000655383612090326,0.232357132436402,-0.0122307824399148,0.00010489011173206,0.00111042456296284,5.90939208800243e-06,-3.63910230036756e-06,-7.32988184967936e-05,-8.69209995679396e-07,1.26946277934081e-08,2.10142632404916e-15,-6.41153796721028e-15,3.8208267341656e-15,1.05659110275269e-07,-3.91093407658971e-15,-3.28103210528192e-07,1.11163743027633e-14,-7.61813116010514e-15,3.40673120684496e-15,4.9273945131992e-15,-2.22391549620227e-15,1.47861052843588e-14,9.19056497572512e-15,-1.95240011458653e-12,-0.707106781186547,-2.32716645161682e-13,6.55117874688633e-14,2.12638927596471e-05,9.54271384134842e-15,6.03163352597136e-15,5.52552795185512e-15,8.6909646146438e-16,-8.5957784953794e-07,-5.49183611365273e-15,-8.60176964587704e-17,-1.62717062046625e-15,-6.2885350313118e-15,-2.07619263834739e-16,9.76705737125999e-16,2.83627288322208e-16,7.51638903074325e-16,-2.80505817894019e-16,-2.78291531485841e-09,1.00051099983343e-15,-3.97922428160869e-17
"t73",-0.0997544022895121,-0.0569559854757298,0.00848936796656349,-0.00135232504408885,0.122665911827403,-0.00225049537369111,-0.104254232983852,-0.100220355655555,-0.000105209005407802,-0.000546344408976827,0.00385819795446415,0.00943946063373319,-7.74204321340531e-05,0.0178703548622246,-0.417737341588387,-0.0603331931912451,-0.00819615787550334,0.00833121885516027,-0.00699944649920082,0.104761829093157,4.36639535626743e-05,0.00294944522540608,-0.00213943472446098,0.00333598870646211,-0.000999292521917636,0.00114442865445862,-0.0135299467877738,0.0010015396124981,-0.0132902010924588,0.000380800305095219,-0.000621469552586857,-0.500035994286404,-2.29275370623178e-05,0.00229984702839442,2.1223684629924e-06,2.01887469943144e-05,-0.0188991645288789,0.0161212961481517,-0.00775248720622142,-0.000113481580795374,0.000110825030642301,-5.13944768380232e-05,0.00342202822111879,0.027799389676234,0.00165074928096419,0.000138109392112082,3.056607165439e-06,-6.68279222683098e-05,-0.00255770814090988,-0.00016364059277811,0.00013705069285796,5.31671432555658e-05,-3.0311599909421e-05,-0.000387801949961676,-7.58201870327471e-05,-0.00139094503907991,-5.33697911173539e-05,0.000580992509232301,0.00038881495676197,0.0026849214552706,0.00277357112454126,-6.98060593051386e-05,-0.0109351951775548,-7.24941645108764e-06,4.35549305356493e-06,1.47681003132696e-05,5.65242451380921e-05,0.00829895171316072,0.00154572868753347,-2.36376902310676e-05,-0.0002759800465246,-2.01064226043351e-06,1.70775362443905e-06,4.48306991311637e-05,8.29535757290788e-07,-2.45894986924261e-08,-6.4320337858433e-15,2.11094162982928e-16,1.27015584676248e-15,-2.89923750666311e-07,8.31316081511407e-15,9.56647487041972e-07,2.06591694268683e-15,-1.4433983440971e-16,9.550900869683e-16,-1.81753578209943e-15,-9.07986793391435e-15,9.5360763136775e-16,8.47846098883664e-15,-1.18329793857182e-13,-2.32358376300271e-13,0.707106781186547,5.14866582912656e-14,-1.385752738967e-05,-4.06906496344672e-15,2.49677665695169e-14,4.9440067992801e-15,3.48668576649613e-15,5.46689027925633e-06,-3.97073225518163e-16,-1.01527694804121e-15,1.19265491579923e-14,-2.45976128413428e-16,5.92492329670404e-16,2.49174227665826e-15,1.13925253779346e-15,5.2208782243168e-16,-5.29831228776255e-16,-1.34033181729631e-07,6.90498425669477e-17,-5.26584289112266e-17
"t74",-0.0997544022895121,-0.0569559854757298,0.00848936796656351,-0.00135232504408884,0.122665911827403,-0.00225049537369113,-0.104254232983852,-0.100220355655555,-0.000105209005407781,-0.000546344408976804,0.00385819795446412,0.00943946063373319,-7.74204321341139e-05,0.0178703548622246,-0.417737341588386,-0.0603331931912451,-0.00819615787550344,0.00833121885516026,-0.00699944649920082,0.104761829093157,4.36639535626631e-05,0.00294944522540614,-0.00213943472446111,0.00333598870646203,-0.000999292521917576,0.00114442865445862,-0.0135299467877737,0.00100153961249806,-0.0132902010924588,0.000380800305095185,-0.000621469552586921,-0.500035994286404,-2.29275370618992e-05,0.00229984702839442,2.12236846291161e-06,2.01887469943977e-05,-0.0188991645288788,0.0161212961481516,-0.00775248720622138,-0.000113481580795722,0.000110825030642304,-5.13944768380304e-05,0.00342202822111884,0.0277993896762336,0.0016507492809643,0.000138109392111517,3.05660716547825e-06,-6.68279222677093e-05,-0.00255770814091066,-0.000163640592777881,0.000137050692857984,5.316714325553e-05,-3.03115999084713e-05,-0.000387801949961736,-7.58201870335282e-05,-0.00139094503908034,-5.3369791116596e-05,0.000580992509231903,0.000388814956762047,0.00268492145527064,0.00277357112454123,-6.98060593059021e-05,-0.0109351951775561,-7.24941645262736e-06,4.35549305280078e-06,1.47681003133527e-05,5.65242451384145e-05,0.00829895171316047,0.00154572868753478,-2.36376902308474e-05,-0.000275980046525472,-2.01064226109717e-06,1.70775362441292e-06,4.48306991307541e-05,8.29535756984826e-07,-2.4589497599984e-08,-5.34498738433122e-15,-3.32958487170298e-16,-1.4152096266748e-15,-2.89923749033739e-07,-8.14145029604668e-15,9.56647490291912e-07,-2.00885066329741e-15,8.38847218066135e-17,-9.75540238060262e-16,1.88772513447813e-15,9.07395903207431e-15,-9.10811604075531e-16,-8.61420310083183e-15,1.19003311950662e-13,2.3244533590095e-13,-0.707106781186547,-5.15587208617308e-14,-1.38575274053447e-05,4.02884106284751e-15,-2.50400828544217e-14,-4.91878215811087e-15,-3.3902595357807e-15,5.46689027742901e-06,2.85540454740294e-16,1.05968572019815e-15,-1.19571236592564e-14,3.05232223501903e-16,-4.28609276711296e-16,-2.49748661403727e-15,-6.63016733529198e-16,-5.09855891530385e-16,5.39625765857396e-16,-1.34033180344102e-07,-7.3427837036355e-17,2.50700375853396e-19
"t69",-0.0997555349628706,-0.056956704827735,0.00848962216953893,-0.00135236810490728,0.122670521704657,-0.00225058346024562,-0.104258526791534,-0.100225571023256,-0.000105215442255489,-0.000546386157607789,0.00385853816106113,0.00944029698482848,-7.74282435477664e-05,0.0178724195150106,-0.417813407145796,-0.060344453710541,-0.00819802218826638,0.00833383592816959,-0.00700166056915056,0.10479546542432,4.36781574737304e-05,0.0029509878771091,-0.00214057646162344,0.00333829608455748,-0.0010001179416899,0.00114541307561774,-0.013544138850916,0.00100325281729444,-0.0133140282018268,0.000381569350533722,-0.000622823481077013,0.499963999658161,-2.26639002200004e-05,0.00227719151334588,2.11441057868118e-06,2.01362879728457e-05,-0.0188551102753811,0.0160926994859275,-0.00773958316404902,-0.000113343019830917,0.000110693140701854,-5.13378266426506e-05,0.0034187204037193,0.0277737670329698,0.00164923969693096,0.000137990925749023,3.05415346881519e-06,-6.67763172313414e-05,-0.00255582840489361,-0.000163520444886967,0.000136950181596766,5.31287095324909e-05,-3.02902572045492e-05,-0.000387535773009539,-7.57698422451047e-05,-0.00139002264998172,-5.33345834327075e-05,0.000580617288128157,0.000388565079347272,0.00268320355922399,0.00277180962099197,-6.9762035010545e-05,-0.0109283121746308,-7.24487706543107e-06,4.35278604025676e-06,1.47589575036052e-05,5.64898969790074e-05,0.00829392538364268,0.00154480495466882,-2.36236926393264e-05,-0.000275816970171927,-2.00946414749346e-06,1.70676431057151e-06,4.48050302799083e-05,8.29072172999065e-07,-2.457638095376e-08,-4.20481685085083e-15,-1.52753244081483e-15,-4.3948259391224e-15,-2.8977270023672e-07,-5.04872294145031e-15,9.56151041105745e-07,-4.19863257484163e-15,-9.29172298387115e-15,2.10994492078542e-15,-1.68512108095314e-14,4.85231971790456e-15,-1.34262595653502e-14,-6.1858070748988e-15,0.707106781186547,-1.952264389073e-12,1.18188811084074e-13,-2.33490403511109e-14,-1.38505347289356e-05,-2.18894997613961e-15,-2.96447436910763e-14,7.89352036425356e-15,2.85904112884428e-16,5.46417383958807e-06,9.06041420137441e-16,-1.35574344004473e-17,-7.7487929267539e-16,-2.80807345648348e-15,-4.58060816173871e-16,1.50881030753297e-15,4.85939413708003e-16,5.66385408564359e-16,1.30108098574207e-15,-1.3397086316141e-07,-5.22001134252817e-17,2.13855101816276e-16
"t70",-0.0997555349628706,-0.056956704827735,0.00848962216953895,-0.00135236810490727,0.122670521704657,-0.00225058346024562,-0.104258526791534,-0.100225571023256,-0.000105215442255521,-0.000546386157607787,0.00385853816106112,0.0094402969848285,-7.74282435477821e-05,0.0178724195150105,-0.417813407145796,-0.0603444537105408,-0.00819802218826639,0.00833383592816958,-0.00700166056915058,0.10479546542432,4.36781574736411e-05,0.00295098787710918,-0.00214057646162351,0.0033382960845574,-0.00100011794168995,0.00114541307561759,-0.013544138850916,0.00100325281729453,-0.0133140282018268,0.000381569350533779,-0.000622823481077126,0.49996399965816,-2.26639002200337e-05,0.00227719151334585,2.11441057870229e-06,2.01362879728593e-05,-0.018855110275381,0.0160926994859273,-0.00773958316404899,-0.000113343019831263,0.00011069314070194,-5.13378266425046e-05,0.00341872040371912,0.0277737670329695,0.00164923969693108,0.000137990925748647,3.0541534682192e-06,-6.67763172308943e-05,-0.00255582840489346,-0.000163520444886911,0.000136950181597181,5.3128709532413e-05,-3.02902572039389e-05,-0.000387535773009302,-7.57698422450846e-05,-0.00139002264998218,-5.33345834328155e-05,0.000580617288127952,0.000388565079347187,0.00268320355922295,0.00277180962099194,-6.97620350107119e-05,-0.0109283121746309,-7.24487706551184e-06,4.35278603965221e-06,1.47589575025155e-05,5.6489896981757e-05,0.00829392538364124,0.0015448049546691,-2.36236926403134e-05,-0.000275816970169172,-2.00946414619287e-06,1.70676431191061e-06,4.48050302804767e-05,8.29072173311207e-07,-2.45763852719204e-08,-7.42579426961246e-15,1.63616949849787e-15,4.44451175707999e-15,-2.89772701928788e-07,5.15187800189873e-15,9.56151039162614e-07,4.25573410171001e-15,9.26461403787132e-15,-2.07793266724703e-15,1.70986286522959e-14,-4.6319827314012e-15,1.34636154678481e-14,6.21876682094236e-15,-0.707106781186548,1.95240119045393e-12,-1.18558723228758e-13,2.3356514937348e-14,-1.38505347129837e-05,2.13213778230137e-15,2.94960453631199e-14,-7.86787728880838e-15,-3.66758489897534e-16,5.46417383999638e-06,-8.66845977696955e-16,6.09182954941889e-17,9.95406014558942e-16,2.79161390070347e-15,2.49706361785435e-16,-1.52539393548893e-15,-5.71076389302427e-16,-5.33429336705543e-16,-1.37819944309732e-15,-1.33970862790478e-07,-8.23568798378699e-18,-1.60845123966691e-16
"t102",-0.00193584484435446,0.136861311576221,-0.0849504773044109,-0.0097514699165595,8.76240601582642e-05,-0.0889992482502136,-0.000367318895874661,-0.000622653259870755,-6.156511445183e-05,0.00785503843597723,-0.00871724047963594,-0.000130178530385802,-0.365449452167565,-0.00813325933208057,0.015344218216098,-0.0855254061327823,-0.00887628053378648,0.000392397974734244,-0.00328505659286556,7.0326751738777e-05,5.53182114834598e-05,0.119627677628865,0.023510372275817,-0.00122232893327956,-0.000148735331773307,0.000211588103216032,-0.0017000165501236,0.163375203895716,0.00559032952532696,-0.00390177035640216,0.000832044274210291,-5.0310582905794e-08,8.32597552588663e-07,-0.000167916644121948,1.93951661756346e-08,9.73530567452826e-06,-7.02322431651537e-05,7.15092627765171e-05,3.19501105393609e-06,-3.47258513153817e-05,0.00188387284254534,-0.000205654703072804,-3.28955982908848e-05,-0.000645022052789269,0.00841462450419124,0.000232598745414662,-1.40736796317136e-06,8.88275969599447e-05,0.00298220648732558,-0.00746450559855523,-0.0135026289412049,0.00547242928918128,-2.97739458433948e-05,3.54086833985124e-05,0.000399579469697318,5.79339806767875e-05,0.000448210116678721,-0.000146188969311451,-0.0266062689876069,0.000479827654652597,-0.000119368514922343,0.0107263951990512,1.97360426269598e-05,0.000129891776751241,-4.6970719185295e-05,-0.0876010016131034,-0.874763191197848,0.00299107972422208,0.00408302987350043,-0.00214607854193924,-4.28455153517749e-05,-0.000672053273987776,1.05679265869274e-05,5.57404553189311e-06,2.96783549119748e-06,-6.12058592593112e-08,-5.99700934693052e-14,-1.68875330386342e-15,3.95419076357793e-16,-1.17199217145036e-07,-1.59084984768798e-15,0.00267227149767159,-5.94149938322094e-17,3.84392892900768e-16,-2.61620692414731e-16,-7.04592080392486e-16,1.36175792864179e-16,-1.95081653441819e-16,3.97251675998689e-16,-1.6804212943132e-15,7.74926127670798e-16,-1.51225030950375e-16,-3.95110346594357e-17,-1.98694426497967e-07,-3.99853761212654e-16,4.73579508941668e-16,-2.86202268481861e-16,-4.18502038579405e-17,0.00150246366830506,-2.61598792086885e-17,2.20761112379244e-17,-3.18321757841744e-16,-1.06054704770827e-15,-3.25357650858901e-17,3.65996701985248e-16,-1.47885176327023e-16,4.30893851549941e-16,-6.36594588010108e-16,-2.6341687841683e-05,3.30016046261486e-17,-3.79274659242916e-17
"t123",-0.00196680869337638,0.139294406748044,-0.0884938645948991,-0.0101835110544818,9.21902466218398e-05,-0.0938251523415143,-0.000388251541572726,-0.000667199497442479,-6.67156120199643e-05,0.00866851410248656,-0.00975188209102605,-0.000145699788118613,-0.414717783047064,-0.00937836528876946,0.0189110992706313,-0.105852382992445,-0.011391124637206,0.000539119723237919,-0.0045205594599785,9.71088663937764e-05,7.66160924609851e-05,0.186908250919899,0.036935755626952,-0.00206565611800957,-0.000264605719793984,0.000380896619802978,-0.00324234908742664,0.357345097852253,0.0123799812632559,-0.00890907716516963,0.00193594474131241,-1.67373318794066e-07,3.09008726213141e-06,-0.000636225391832521,9.95062702110702e-08,7.10373915046858e-05,-0.000620282966349716,0.00225938832739077,0.000489018891542419,0.000201071522983001,-0.00972530123388736,0.000776141084026989,7.70435795934696e-05,0.00128175662248981,-0.0162761068671702,-0.000361111657797954,1.73334778152175e-06,-9.51408102644602e-05,-0.00265363537857984,0.00661734195490547,0.011918029145753,-0.0045662577380371,2.23568966961434e-05,-2.39010832653413e-05,-0.000233048704310206,-3.35886714041491e-05,-0.000253704274889191,7.48080610121189e-05,0.0132908913599185,-0.000234490095939869,5.61911750508976e-05,-0.00487015723640427,-8.86998713823498e-06,-5.67979679584426e-05,1.97304270015426e-05,0.036017466175372,0.323473439403962,-0.00108452790857295,-0.00136400721421296,0.00067619845764064,1.33105258923525e-05,0.000197274901805892,-2.8627912779999e-06,-1.38342875595213e-06,-6.01850623202331e-07,7.43256844612517e-09,5.6006567956727e-15,1.47451495458029e-17,-1.64733842937373e-16,9.76941552937443e-09,1.53414607406699e-16,-0.000206096676241628,8.93676928131429e-17,8.07523630152563e-18,-2.15372203233679e-18,5.7041333972088e-16,-4.68375338513738e-17,2.35812648746907e-16,2.02962646689286e-16,8.41942125214664e-16,-2.46826615142284e-16,9.2782588566569e-17,2.14001977887881e-17,6.78314369484487e-09,7.76288755499621e-16,-4.55364912443912e-16,-1.51883171838063e-16,-1.01633111648791e-15,-1.71668626906922e-05,-5.33550362698425e-16,-2.27434856085804e-17,1.1666015375944e-15,3.01739634901073e-16,5.70332397468306e-16,-1.83217925900137e-16,-1.66533453693773e-16,7.88266135524169e-17,7.4906201973927e-16,-2.09009262652272e-06,-1.28904775512637e-17,-0.707106781186548
"t124",-0.00196680869337638,0.139294406748044,-0.088493864594899,-0.0101835110544818,9.21902466218371e-05,-0.0938251523415143,-0.00038825154157273,-0.00066719949744248,-6.67156120199511e-05,0.00866851410248651,-0.00975188209102609,-0.00014569978811859,-0.414717783047063,-0.00937836528876931,0.0189110992706312,-0.105852382992445,-0.011391124637206,0.000539119723237974,-0.00452055945997849,9.71088663938241e-05,7.66160924609924e-05,0.186908250919899,0.0369357556269521,-0.0020656561180096,-0.000264605719793991,0.000380896619802835,-0.00324234908742668,0.357345097852252,0.0123799812632558,-0.00890907716516967,0.00193594474131235,-1.67373318864678e-07,3.09008726213878e-06,-0.000636225391832546,9.95062701023518e-08,7.10373915045935e-05,-0.000620282966349701,0.00225938832739087,0.000489018891542443,0.000201071522983025,-0.00972530123388738,0.000776141084027283,7.70435795933155e-05,0.00128175662249014,-0.01627610686717,-0.000361111657797477,1.73334778127889e-06,-9.51408102643388e-05,-0.00265363537857989,0.00661734195490568,0.0119180291457527,-0.00456625773803756,2.23568966960831e-05,-2.39010832652177e-05,-0.000233048704310302,-3.35886714038301e-05,-0.000253704274889205,7.48080610126577e-05,0.0132908913599183,-0.0002344900959396,5.61911750512e-05,-0.00487015723640429,-8.86998713885447e-06,-5.67979679582543e-05,1.97304270025869e-05,0.0360174661753717,0.323473439403962,-0.00108452790857299,-0.00136400721421307,0.000676198457641202,1.33105258929202e-05,0.000197274901806197,-2.86279127767811e-06,-1.38342875582813e-06,-6.01850622953398e-07,7.43256826571392e-09,5.51011774102182e-15,1.36002320516582e-15,-4.22189158982502e-17,9.7694159952544e-09,9.23523410523153e-16,-0.000206096676241801,-1.52761036670729e-16,-3.80502827143772e-16,2.01524451587474e-16,-1.02659405542912e-16,-3.16153353496773e-16,-1.19788803364435e-16,-5.7072402359637e-16,4.95787822164624e-16,-2.7209304724926e-16,1.64414585460691e-16,-8.92147563452095e-18,6.78314377385611e-09,-3.39138439553466e-16,1.42247325030098e-16,2.60438914358174e-16,1.17516673475704e-15,-1.71668626904042e-05,3.33811335697772e-16,-2.36692438468471e-17,-1.19869392189997e-15,5.2378406251192e-16,-7.06424082592934e-16,-9.04913174824634e-17,2.36789754470834e-16,-4.10365915697596e-16,-1.77280486683169e-16,-2.09009262634231e-06,-5.95132521021308e-18,0.707106781186548
"t39",-0.00191369245166888,0.135113592977333,-0.0822668673185345,-0.00942241540158915,8.40874374306182e-05,-0.0852445630434172,-0.000350936662788353,-0.000586707517344974,-5.73037981074234e-05,0.0071543994214163,-0.00779909879286316,-0.00011639037138366,-0.320342230207749,-0.00695312483583588,0.0114454798483156,-0.0631072854250442,-0.00588201871543743,0.000190806021192567,-0.00158184095549632,3.31398860437242e-05,2.55582585213832e-05,-0.00147638054037139,-0.00093843606389563,0.000572602246197209,0.000127120328495624,-0.000202145361924188,0.00259132694753872,-0.585827144766248,-0.0214748902180114,0.0177125447682621,-0.00417881256147419,2.08437705014015e-06,-0.000120624281913402,0.0379018769985112,1.28788488016249e-06,0.000511445952339553,-0.00385199196652954,0.00997489026054894,0.0020029886762072,0.000576927297647401,-0.0270870862159136,0.00197487589810451,0.000166179653471544,0.00258901217032149,-0.0325073236216151,-0.000653876567100389,2.78925804591493e-06,-0.000141149701346519,-0.00347591831590562,0.00864403619314545,0.0155178985706467,-0.00569498070975568,2.55084017412731e-05,-2.45847494295882e-05,-0.000201434556878733,-2.87979968511424e-05,-0.000210327229344633,5.27486683712746e-05,0.00896249725718634,-0.00015144815059785,3.35067233053531e-05,-0.00266517017210137,-4.72928350808215e-06,-2.8103974314784e-05,8.62638812125678e-06,0.0146149404872522,0.0783702104675155,-0.000228222449001966,-9.82077947272227e-05,-2.22523261303718e-05,-7.86222112169981e-07,-3.30148283866128e-05,9.46373411456203e-07,7.23740827051776e-07,6.24313176532734e-07,-2.28357703163651e-08,-2.98082592287557e-14,-8.38825536808585e-15,2.01905320807743e-15,-8.69147526289881e-08,2.8254633875624e-14,0.705408804480937,-8.00827748546229e-15,-7.70976138889536e-15,7.01928332203393e-16,2.21424998887829e-15,-2.48932818802672e-15,9.76399449564367e-16,-1.13450915328883e-15,-8.46786514625657e-16,-3.5570878272885e-16,1.70439529611455e-15,-1.14111519357597e-15,-7.94820684965549e-08,1.72604985859692e-16,-3.17454396103756e-16,-4.60081191894224e-16,8.96852037080009e-16,0.000676823792858518,4.94596968631144e-16,3.06029565336324e-16,-1.38430933382949e-15,-1.50850395496629e-16,-3.27317477847476e-16,4.50484618316273e-16,3.4477629085039e-16,-7.14100480310014e-16,-1.20718785433778e-16,-1.5609958116621e-05,7.78644081588705e-17,1.30261584236816e-17
"t40",-0.00191339507097087,0.135090294783282,-0.0822342999088942,-0.00941846253778729,8.40462344907462e-05,-0.0852011810127881,-0.000350749424124928,-0.000586319539885342,-5.72599512677658e-05,0.00714773763076569,-0.00779088164551177,-0.000116267238851502,-0.319963983459242,-0.00694394123852168,0.01142392254488,-0.0629862421973439,-0.00586902289594712,0.000190284530034321,-0.00157749891256175,3.30480760216923e-05,2.54868803716517e-05,-0.00147101142126809,-0.00093498913614287,0.000570232673392559,0.000126554935543522,-0.00020123231184424,0.00257877441754564,-0.58257388243006,-0.021354350339357,0.0176105603178792,-0.00415438853987007,2.06929907301422e-06,-0.000119710860184336,0.0376125882900185,1.2770811013401e-06,0.000506828323988129,-0.00381619371849432,0.00987307278721704,0.00198197549734503,0.000569690199565806,-0.026740687777487,0.00194797394890154,0.000163595539484443,0.0025463615104863,-0.0319663536730186,-0.000641970925164479,2.73257559822541e-06,-0.000138060109955353,-0.0033911172918241,0.00843266371877656,0.015137413444456,-0.00555032087198867,2.48139321609013e-05,-2.38639312777476e-05,-0.000194851117512065,-2.78524630648201e-05,-0.000203291409178049,5.08351910373687e-05,0.0086308222261799,-0.000145739439836112,3.22028291966259e-05,-0.00255815819203775,-4.5376888474677e-06,-2.69374396267611e-05,8.25514544317354e-06,0.0139735369994833,0.0745686658189456,-0.000216937895574839,-9.29372006422905e-05,-2.0983366606781e-05,-7.40711758364591e-07,-3.09833242446701e-05,8.82663269598759e-07,6.69742015463575e-07,5.63911634492154e-07,-1.74233655766964e-08,-1.49430921339061e-14,8.59555482346508e-15,-2.21029136582965e-15,-3.38551243446163e-09,-2.81611756483557e-14,-0.708795388804607,8.14183223081406e-15,7.67328959915555e-15,-6.72200341157173e-16,-1.8735781721199e-15,2.36746386383935e-15,-9.58250101012558e-16,9.67975699595058e-16,1.09038451487116e-15,2.8599040737514e-16,-1.54330815701545e-15,1.13312069862978e-15,-1.02757221437524e-07,-4.00721122950642e-16,4.28476698566271e-16,8.31000307628671e-16,-7.52869988573934e-16,0.000797316517730708,-6.02967339555875e-16,-2.58739137149165e-16,1.45369827286856e-15,3.29023085980477e-16,5.29404481412749e-16,-4.03713923937164e-16,-4.27609336828283e-16,7.3449243977732e-16,2.86584002436508e-16,-1.66168407838277e-05,-2.13740761329548e-16,-2.57379825341887e-16
"t75",-0.00199876848059152,0.142070540608119,-0.10170601749311,-0.0120168606447728,0.000121624560488243,-0.129067150371508,-0.000570255979684362,-0.00237116715078475,0.000143047141419634,-0.00138527719804479,-0.000316826073724998,-5.26825803026061e-06,-0.0406066456303873,-0.00103521487424905,-0.00117723322896863,0.00843771126282608,0.00290237989885247,-0.000394521604541953,0.00337226608471296,-7.5472358796555e-05,-6.1710020453137e-05,-0.595102744023806,-0.126915894957287,0.0552725836659307,-0.00227937903113534,0.00250747518299824,-0.00923194966369099,0.122699479848795,0.0023166179249928,0.00172075130440426,-0.000828800012329856,1.88454346131959e-06,-0.000117868117886076,0.0374732362647691,1.43308277053664e-06,0.00976087077275861,-0.00478551153112447,0.0140331756255845,0.00295385297718756,0.00251486191458695,-0.243386068957551,-0.00262293316865205,6.03008599252761e-05,0.0013339973356919,-0.0173831993442747,-0.000429297419415832,2.05819015297593e-06,-0.000109017617101914,-0.00280115038334015,0.00697076674478334,0.012523943951015,-0.00463998311081392,2.10842366561194e-05,-2.05343814063804e-05,-0.000169775119766999,-2.42790318046227e-05,-0.000177538708044143,4.48987934938705e-05,0.0076620021469611,-0.000130236972262179,2.93300109265645e-05,-0.00241980001604997,-4.36763002362043e-06,-2.79986668272718e-05,1.22152817634419e-05,0.0519946951889088,0.00447429748549007,3.08342773156639e-06,0.000154354061214293,-0.000143548132565421,-3.16734326148357e-06,-6.84217206518933e-05,1.47832827773753e-06,9.9863674754043e-07,7.74894130042836e-07,-2.64182002385205e-08,-3.15106803058209e-14,-1.45022882591661e-15,1.21690867817097e-15,-6.4045087020114e-08,-6.81746326058885e-16,0.000202783092931628,-3.03981117459125e-16,-8.98417615001606e-17,-4.74152663824234e-16,1.91531371774146e-16,-1.31838984174237e-16,2.1449687742863e-15,1.27675647831893e-15,1.3676310884359e-16,4.7286878313188e-16,-8.88188201113393e-16,-3.51141352344606e-16,-1.96392510856984e-07,3.71924713249427e-15,2.58126853225349e-15,1.50195611156589e-14,-5.62223878564083e-15,0.699435424203253,-1.19928060967101e-14,7.77596329233879e-15,-3.85386167423007e-14,-2.67514070682632e-16,1.0188236414351e-15,1.36459277556784e-16,-2.02962646689286e-15,2.58821646969234e-16,-8.97548508428692e-16,-7.58592661323117e-05,1.70318135261796e-16,-1.58593855097646e-16
