"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114"
"t114",-0.0967105743704174,0.001754816497807,0.186738297152724,0.0114167729533475,0.0974168672437495,-0.164820022174615,-0.0160891204066077,0.00246271960545625,0.00599770352437835,0.00822094543721326,-0.0172645501908292,-0.0933962115748974,0.000891990221284622,0.0122113114214552,-0.00310280397541283,0.00686918740773975,-0.232064234682026,-0.166014224711185,-0.000233243867792155,9.96069607073656e-05,-0.000117655365418901,-1.45196073305109e-07,-0.00134624030091798,-0.00519299257462011,0.00248975345652553,0.00755506674371454,-0.0277803897917353,0.00213097894032616,-0.00182347126173869,-0.000108098766845133,-0.000448453471641414,-8.2483641005308e-05,-0.205341196822579,-1.29089390617886e-16,0.000979285173497796,6.86723924679882e-06,-0.000121079378345541,0.0123773941702634,-1.30851712029684e-05,-1.05765720063618e-05,0.0018484241242771,-0.0200777081395475,0.000116109705106248,-0.00012830764991261,3.02130860399541e-07,3.75643619954583e-06,3.69029507871721e-07,-2.84109368135018e-06,1.15218363082483e-05,-2.97069347094175e-05,6.54773533931062e-05,1.41355119382116e-06,-0.000109643130544622,-0.000195802629670377,-0.000206757325734148,2.27374487721009e-16,-0.000128442187257262,6.31866010539122e-05,-6.66152660465144e-16,-9.47353801197868e-05,4.88671634151757e-05,2.04524541099451e-07,0.000184589527479456,-3.57671633191652e-07,-7.07198154408491e-07,-0.329717481987969,3.86536012777975e-15,-1.01828469179381e-15,1.70710868780052e-15,-2.14991787784961e-15,2.96848872184373e-06,-0.000681832421408369,2.01608706132273e-07,2.69475333848474e-05,2.69817874711134e-06,-1.30556941556492e-08,-5.1971262667185e-06,-3.50856508460869e-16,5.29361919647799e-16,3.97655940437245e-16,2.33389493575034e-08,1.47732303351007e-06,-0.0742158589277668,1.60525760142256e-06,0.00186034929284527,-0.00107442816453376,2.94269945884358e-18,4.78108135762199e-16,8.62929828553553e-16,8.79515567500195e-16,-1.8097792420136e-16,1.51152311222174e-10,-1.43235139451028e-16,3.29054254373773e-06,-1.90295607171765e-16,-1.17630625216127e-15,5.19568269721364e-16,9.25995635376916e-16,1.64026435207578e-11,-3.23773412110683e-15,-7.25132994690364e-16,-1.39953557052632e-15,-2.47216311065563e-15,1.36359625043742e-05,-2.19267201047317e-05,4.58465210105243e-15,-3.58701327158899e-14,-9.33819360384074e-14,0.401815737939774,1.09169366868461e-14,1.57357275453058e-15,-1.61776908291558e-16,-8.28232850514696e-14,-0.707106781186547
"t115",-0.0967105743704174,0.001754816497807,0.186738297152724,0.0114167729533475,0.0974168672437495,-0.164820022174615,-0.0160891204066076,0.00246271960545627,0.00599770352437836,0.00822094543721323,-0.0172645501908291,-0.0933962115748973,0.000891990221284567,0.0122113114214552,-0.00310280397541276,0.00686918740773971,-0.232064234682026,-0.166014224711185,-0.000233243867792091,9.96069607073881e-05,-0.000117655365419033,-1.45196073318151e-07,-0.00134624030091806,-0.00519299257462007,0.00248975345652557,0.00755506674371462,-0.0277803897917353,0.00213097894032618,-0.00182347126173885,-0.000108098766845227,-0.000448453471641427,-8.24836410052402e-05,-0.205341196822579,-2.37322171441357e-16,0.000979285173497782,6.86723924675655e-06,-0.000121079378345717,0.0123773941702633,-1.30851712031358e-05,-1.05765720068438e-05,0.00184842412427741,-0.0200777081395478,0.000116109705106274,-0.000128307649912183,3.02130860305866e-07,3.75643619935739e-06,3.69029507231276e-07,-2.8410936813788e-06,1.15218363080355e-05,-2.97069347095145e-05,6.5477353393096e-05,1.41355119346077e-06,-0.000109643130544359,-0.000195802629670524,-0.000206757325734386,-4.76923243525561e-16,-0.000128442187257177,6.31866010532512e-05,-6.55608584033267e-16,-9.4735380118458e-05,4.88671634167664e-05,2.04524540605744e-07,0.000184589527479071,-3.57671633001251e-07,-7.07198154237256e-07,-0.329717481987969,3.56004932013569e-15,-1.12942460233869e-15,2.03326173868479e-15,-1.49072295697832e-15,2.96848872250032e-06,-0.000681832421408193,2.01608706033068e-07,2.69475333844942e-05,2.69817874718088e-06,-1.30556940951242e-08,-5.19712626535756e-06,-3.78612084076496e-16,5.37791408453939e-16,7.06628175741105e-16,2.33389497393653e-08,1.47732303176364e-06,-0.0742158589277654,1.60525760335496e-06,0.00186034929284516,-0.00107442816453362,-3.19361430512769e-16,3.05211843199259e-16,1.77886382479944e-15,-6.4177625711105e-17,-1.51678642770516e-16,1.51152571580461e-10,-1.10275393407469e-16,3.29054254369753e-06,-3.09681824248656e-16,-3.48001902825838e-15,-8.19638253732472e-16,-1.48873941372692e-15,1.64034146539501e-11,2.75746936546341e-15,2.05736346077643e-15,-1.63609610185312e-15,6.64901292603042e-15,1.36359625013242e-05,-2.19267200995466e-05,2.96483764960375e-15,-3.42290842747764e-14,-9.5449707828569e-14,0.401815737939783,1.54942991665853e-15,-7.16536780226046e-15,-1.00657295395307e-15,8.116359457957e-14,0.707106781186547
"t19",-0.0653705113016075,0.000912745512710294,0.0869295195538324,0.00284831752897588,0.00992499754298011,0.00501301617545736,0.00339826174385323,-0.000942894017802796,-0.00388048077322055,-0.00721375161651114,0.0256343403972778,0.284454242735006,-0.00511353339718041,0.00838759341981985,-0.00103188113182022,0.00135095154382269,0.00161713469289054,0.00106355535893323,-0.00142261242080234,0.0018131625574785,0.00214882929015589,1.01472150140449e-06,0.00489011579003754,0.0186406009181364,-0.00888022051953831,-0.0268685283243948,0.0988385008354381,-0.00809113085092601,0.0062671506779446,0.000358633249233391,0.00139960645124276,0.000231774996152331,0.0533274339103006,2.87882082559861e-16,0.0130758858352414,0.000158061834464009,-0.00375177580748255,0.928863013713512,0.032936882821363,0.00126734893436286,-0.0392230527221631,0.127133871592418,-0.000241798160231599,-0.0112969502627175,-0.00336328123707162,-0.0258969923992623,-0.00139893274440335,0.0225811360623709,0.00421357755842227,-0.00140394503074074,0.00234403454627147,4.85853935152722e-05,-0.00358693023311237,-0.00503340434663084,-0.00423090146716185,-1.58601292786298e-16,-0.00145244954808011,0.000668861637820015,-6.57461373758329e-17,-0.00083364782454838,0.000408590376723908,1.13673307355026e-06,0.00101909065625513,-1.4841201441073e-06,-1.68258095185263e-06,-0.00401992375553858,1.98037081075961e-16,4.35651351122138e-17,2.53286908575125e-16,-5.84840582233664e-17,-1.89963387335661e-05,0.0050767328664599,-1.58921212253859e-06,-0.000215291618011459,-2.99290085237249e-05,1.66405749211308e-07,7.35065391235334e-05,-8.21354475110237e-16,4.25127638464204e-17,-6.74533942118422e-17,-4.43173720338336e-07,3.95461203004334e-05,-0.000482792133958702,-1.68924398869991e-05,-0.0175318479791835,0.00697849863807208,-1.011670878385e-16,2.46200500963623e-17,1.65067326703297e-17,2.98839681021642e-16,-1.45011767564931e-16,1.35610997264621e-07,6.13648846568827e-17,0.0109768639761407,-3.00547210804196e-16,1.974198120997e-16,1.18504102507492e-16,-3.46325819848686e-16,1.44065600089197e-09,3.25421751317663e-18,-2.93325530345773e-15,1.93726797880229e-17,-6.17802866889009e-16,0.000560528400681483,-1.88481539521767e-05,3.98180556077719e-16,1.58459307881662e-15,-7.36996939196962e-17,3.01561031149308e-05,1.18803516190716e-15,4.10315793717227e-16,-2.37035888730144e-15,-6.70722924344753e-15,2.16675794029528e-15
"t85",-0.0701189344588231,0.00101308976149928,0.0976508495698304,0.00335439775303433,0.0120662825186962,0.00626738427405524,0.00440893271139511,-0.00126511533757617,-0.0054629617812759,-0.010548236377479,0.0406768191975177,0.509311961025711,-0.00993666187360405,0.0415026398791567,-0.00777174462337194,0.0142443433935202,-0.0258805581663207,-0.0168514160998601,0.00473855535516322,-0.00556605976360649,-0.0059121123513736,-2.45798549421645e-06,-0.00691928971301298,-0.0244937265591326,0.0108294267183417,0.0287527759025696,-0.0953202163350414,0.00423044980175109,-0.00299274190982986,-0.000166552417036092,-0.000623477702296051,-9.76265062845423e-05,-0.0174925291162303,-1.40665936775145e-16,-0.00296903331952125,-3.24783300719952e-05,0.000729901314503077,-0.156161647849997,-0.00461544972785841,-0.000165145177544086,0.00485515180269566,-0.0155784682686968,2.95415701985435e-05,0.0012978399894058,0.000281909283865109,0.0021373478785067,0.00010737072936467,-0.0015537480343102,-0.00016821986485429,-3.0716796820681e-05,7.99133275293447e-05,1.74393916571625e-06,-0.000136576411954991,-0.000244111075320729,-0.000243913355755362,3.63749161537884e-15,-0.000109924729568149,5.15762215507823e-05,-3.09332376693415e-16,-6.71475693983779e-05,3.32443018045989e-05,9.8006113272216e-08,8.79235100857161e-05,-1.31119874718916e-07,-1.52544476806712e-07,-0.000373970539152391,-5.15817638073604e-16,-2.28949759867487e-16,3.48217910790981e-16,-4.0270079046205e-16,-1.8046524883765e-06,0.00048099336828093,-1.50333309821316e-07,-2.03571718312364e-05,-2.77853544239265e-06,1.52344871071796e-08,6.63860256832019e-06,-1.43837980639971e-15,9.06653867660744e-17,-1.68688421201549e-16,-3.78980767202926e-08,2.68170059093478e-06,-3.13852122500578e-05,-1.01479449078266e-06,-0.000726479184765947,0.000273263332205122,1.19534064116795e-16,2.95727105826536e-15,-2.10105346072286e-15,5.02030467885405e-15,1.94333141398854e-15,-2.62866886303137e-07,1.22578360718336e-14,-0.822562057521149,-4.94068997577331e-16,-1.08759993626714e-14,-2.51653492958494e-15,2.91362380462411e-15,7.54606564684484e-10,-8.42293778249537e-16,-6.54279819986867e-15,5.42882656654418e-16,-1.45230883089463e-15,0.000206759220841974,-6.66028150778532e-06,9.25160035944113e-16,1.37803532818462e-15,2.49947546809945e-16,1.04362350770502e-05,2.52441272398964e-16,-1.9186719768434e-15,-2.23919825011189e-15,-5.88342653727279e-15,2.0313620032775e-15
"t108",-0.0703005332380711,0.0010168975718862,0.098056619176982,0.00337335960596204,0.0121459968401497,0.00631382684801589,0.00444609341080939,-0.00127689162069004,-0.00552032386365775,-0.0106683636623146,0.0412120800694329,0.517184432024646,-0.0101038814704498,0.0425769247250675,-0.00798734029769363,0.0146536586372043,-0.0267270305380434,-0.0174028330615607,0.0049199557152701,-0.00578231492718238,-0.00614673997333128,-2.5581740375208e-06,-0.00724308174958675,-0.0256656860282519,0.0113597314630505,0.030221648163952,-0.100364368974501,0.00451182116597689,-0.0031990616135591,-0.000178162316267497,-0.000667664722442838,-0.000104701582483104,-0.0188927633815171,-1.24288675543992e-16,-0.00324288903129479,-3.55862521412588e-05,0.000801138497547778,-0.172202525706712,-0.0051190289901233,-0.000183581308762275,0.00540577913691134,-0.0173506665558809,3.29052041978583e-05,0.00144834567509118,0.000317525187560223,0.00240841727317251,0.000121229901353784,-0.00175940273185818,-0.000192869089082268,-3.68049457201465e-05,9.71188713205498e-05,2.12441529931564e-06,-0.000166866736798744,-0.000303077253756845,-0.000308182664069209,-1.84408874991606e-16,-0.000146242376834529,6.90131492832669e-05,1.10775560056926e-16,-9.12642520371123e-05,4.53724653624848e-05,1.37801047059277e-07,0.000123677884476466,-1.87548653987973e-07,-2.23428143362546e-07,-0.000567522383099684,4.82819258131871e-16,2.10755271280593e-16,-9.03123897364313e-17,1.28881502421692e-16,-3.07588671035227e-06,0.000837505889558001,-2.6414789297976e-07,-3.58490572145746e-05,-5.23170575205435e-06,2.97612016918897e-08,1.33821817483812e-05,-5.77534853169388e-16,-2.63479683383883e-16,7.95463252472389e-18,-8.48846019706453e-08,8.44867955197663e-06,-0.000104472748046598,-3.73273799977492e-06,-0.00414153303425871,0.00166046973313203,1.91840945905548e-17,-9.44579630652092e-16,1.9903509066405e-15,-2.29918011188967e-15,-9.56001210671024e-16,1.66424858748728e-07,-6.6667247989514e-15,0.402031140997377,-4.22962278212518e-16,5.12206840079591e-15,1.53415356201665e-15,-7.94573509309106e-16,7.37974775789261e-11,2.97159260395002e-16,-2.53285976236781e-15,-5.0769833252885e-16,1.87393866705572e-15,8.14283952288859e-05,-2.98438410335595e-06,5.04783353135759e-16,-1.342037464971e-14,3.75466458138264e-16,4.98745456975971e-06,-3.39221502480773e-15,0.707106781186549,-2.14402202351164e-15,1.43538324294918e-15,6.7287419955497e-15
"t109",-0.0703005332380711,0.00101689757188619,0.098056619176982,0.00337335960596205,0.0121459968401497,0.00631382684801589,0.00444609341080937,-0.00127689162069003,-0.00552032386365772,-0.0106683636623146,0.0412120800694329,0.517184432024646,-0.0101038814704498,0.0425769247250673,-0.00798734029769363,0.0146536586372043,-0.0267270305380432,-0.0174028330615609,0.00491995571527006,-0.00578231492718236,-0.00614673997333133,-2.55817403758521e-06,-0.00724308174958674,-0.025665686028252,0.0113597314630505,0.0302216481639518,-0.100364368974501,0.00451182116597684,-0.00319906161355899,-0.000178162316267278,-0.000667664722442806,-0.000104701582483029,-0.0188927633815171,-2.59878595642911e-16,-0.00324288903129449,-3.55862521411054e-05,0.000801138497547779,-0.172202525706712,-0.00511902899012259,-0.000183581308761984,0.00540577913691139,-0.0173506665558805,3.29052041972996e-05,0.0014483456750911,0.000317525187560175,0.00240841727317278,0.000121229901353645,-0.00175940273185832,-0.000192869089082216,-3.68049457201867e-05,9.71188713205757e-05,2.12441529917451e-06,-0.00016686673679908,-0.000303077253756792,-0.00030818266406899,-3.08486652682484e-15,-0.000146242376834644,6.90131492838125e-05,5.34458232483231e-17,-9.12642520369474e-05,4.53724653621426e-05,1.37801046352327e-07,0.000123677884476693,-1.87548653966268e-07,-2.23428143336121e-07,-0.000567522383099628,1.15057855994441e-16,-6.20245925926164e-18,2.79511319311073e-17,-1.45204806782757e-16,-3.07588671041125e-06,0.000837505889557769,-2.64147893542515e-07,-3.58490572142442e-05,-5.23170575140334e-06,2.97612016095646e-08,1.33821817474712e-05,2.62071309203387e-16,2.50105085138408e-16,8.86257219830746e-17,-8.48846018421453e-08,8.44867955220754e-06,-0.0001044727480471,-3.73273800127495e-06,-0.00414153303425875,0.00166046973313196,-1.72503732977723e-16,-1.72222398488322e-15,8.46300773746488e-16,-2.04937946951421e-15,-1.43031483120906e-15,1.66424858359439e-07,-4.76438366710834e-15,0.402031140997381,-4.07097947496719e-16,5.82983557899435e-15,1.59053207498566e-15,-2.82766944029776e-15,7.37987461335728e-11,3.13639711627812e-16,6.5209253952561e-16,4.25397557713238e-16,-1.6319374778934e-15,8.14283952354439e-05,-2.98438410595789e-06,-1.88177674590299e-16,1.67221804475783e-14,-1.34547266356858e-16,4.98745455936753e-06,6.59285330285044e-15,-0.707106781186546,-2.7545303056968e-15,-1.57730736387408e-14,-2.60278017988983e-15
"t58",-0.0159677781244592,-0.000277750027550718,-0.00305512900599643,-0.00704482933544903,-0.0351357785991638,0.033586878878691,-0.0394593450756264,0.020690747786427,-0.0074206535170983,-0.107759697861231,0.465855777179895,-0.0641611515618869,-0.0340376543947152,0.016633184228834,-0.0274208927281636,0.00382458719033829,-0.00352574845325729,9.39369734060166e-05,0.0105785273202903,-0.0117810416522499,-0.00665698629693591,-0.499979246085914,-0.00854115369310453,-0.0252655405246014,-0.000834122554161039,0.00775590110991703,-0.00555566727866156,0.00574808596457662,-0.0179223732761687,-0.00152654876944337,0.000921450788497225,-0.000435341491424402,-0.000897748773132754,-8.7315525856931e-17,-0.00197800368612725,-1.50277231772351e-05,0.000470574606811312,-0.00325250050761622,0.00207814324179155,0.000189499036397491,-0.00503869460593667,-0.000128646316245624,-9.14233295804288e-06,-0.00265076303952907,-0.000515161296422085,-0.0014548459262684,-0.000376631142664695,0.00942900395662534,0.000213575625579492,-0.00099848401070523,0.0017438616340149,3.60745642704937e-05,-0.000381288438358425,-0.00404299728430997,-0.00351763225893397,-3.25672334812201e-16,-0.00129224916144154,0.000597975371508781,2.42289990376763e-16,-0.000396041442960204,0.00019532145386587,1.45218635077818e-07,0.000130267920769835,-1.39116193041785e-06,-1.58638327584663e-06,-0.000141897439438036,-1.36531278255286e-15,2.18129304779067e-16,-5.15739419173171e-16,3.13825918827611e-16,-1.02604634407232e-05,0.00275274984068756,3.76143694637865e-05,-0.000116801607586738,-1.63792390627707e-05,1.77256796445861e-07,4.03898778044894e-05,3.54670125580679e-14,1.63531387967068e-13,-0.707106781186548,-4.60437902282009e-07,2.06920978211928e-05,-1.94525548782585e-05,-8.3329595034645e-06,-0.000984636760595991,-0.000114799644143951,5.54945194809158e-16,1.20868129780341e-16,4.29708439762211e-16,-2.44535896751808e-16,-1.36701460836656e-16,1.61630551145438e-07,2.16169327195537e-16,6.10424812340601e-05,-4.70229569110514e-16,5.77272563788426e-16,5.56746777180842e-16,-3.08168312199442e-16,1.78254073445757e-09,-2.2153215929774e-16,-2.47748558212435e-15,2.50622507060984e-17,-9.74070912166804e-16,0.000702149047485533,-9.3273872342589e-07,1.31972132044908e-16,1.47387940055571e-15,4.06083155165125e-16,1.50900097313269e-06,1.0543898979443e-15,1.06994121806722e-16,-2.34416159582452e-15,-6.44101329186907e-15,2.14951382825282e-15
"t59",-0.0159677781244592,-0.000277750027550727,-0.00305512900599644,-0.00704482933544905,-0.0351357785991638,0.0335868788786911,-0.0394593450756264,0.0206907477864269,-0.00742065351709831,-0.107759697861231,0.465855777179895,-0.0641611515618869,-0.0340376543947154,0.0166331842288341,-0.0274208927281636,0.00382458719033834,-0.00352574845325723,9.3936973406007e-05,0.0105785273202901,-0.0117810416522499,-0.00665698629693589,-0.499979246085914,-0.00854115369310452,-0.0252655405246015,-0.000834122554161084,0.00775590110991678,-0.00555566727866156,0.00574808596457673,-0.0179223732761688,-0.00152654876944287,0.000921450788497042,-0.000435341491424387,-0.000897748773132757,-5.88853399722264e-17,-0.00197800368612729,-1.5027723176428e-05,0.000470574606811289,-0.00325250050761624,0.00207814324179123,0.000189499036397308,-0.00503869460593653,-0.000128646316244582,-9.14233295805468e-06,-0.00265076303952861,-0.000515161296422114,-0.00145484592626829,-0.000376631142665028,0.0094290039566251,0.000213575625579691,-0.000998484010705113,0.00174386163401441,3.6074564272128e-05,-0.000381288438357556,-0.00404299728430936,-0.00351763225893372,4.36069251363773e-17,-0.00129224916144197,0.000597975371510422,-2.37711299355785e-16,-0.00039604144295949,0.000195321453865572,1.45218634883685e-07,0.000130267920770698,-1.39116193116615e-06,-1.58638327822658e-06,-0.000141897439437203,1.43800035462435e-15,-9.62074583863543e-17,8.33342731845465e-16,-3.90471812419116e-16,-1.02604634400709e-05,0.00275274984069761,3.76143694618626e-05,-0.000116801607586995,-1.63792390677152e-05,1.77256793460929e-07,4.0389877811001e-05,-3.72074927445045e-14,-1.63337622722042e-13,0.707106781186548,-4.60437938739305e-07,2.06920978208277e-05,-1.9452554874568e-05,-8.33295949983116e-06,-0.00098463676059766,-0.000114799644143107,-5.85399648495851e-16,1.1848331279101e-16,-1.5662809511711e-16,6.78336993102242e-16,-2.49380152378062e-16,1.61630551247081e-07,1.60658175964279e-16,6.10424812337935e-05,-4.22575477808036e-16,-4.98255991317144e-16,-3.99980985551526e-17,-1.98013371464759e-16,1.78254088820726e-09,4.44601654493284e-16,-3.28239727497758e-15,1.26602983400175e-16,1.50029900266179e-16,0.000702149047486244,-9.32738723380219e-07,6.84595260181895e-16,1.83470188347372e-15,-2.20152019595552e-16,1.50900097267042e-06,1.27643450287126e-15,2.59671822371787e-16,-2.35412351960632e-15,-7.14184157616372e-15,1.97593076763232e-15
"t56",-0.0159675812890477,-0.000277744901690239,-0.0030550659975032,-0.00704462325271647,-0.0351345438611132,0.0335855230513948,-0.0394574762414901,0.0206896352679844,-0.0074201857118799,-0.107752107177018,0.465815428448553,-0.0641540310793288,-0.0340333061491149,0.0166279266523301,-0.0274102797270523,0.00382292711503327,-0.00352314796167252,9.38675227005009e-05,0.0105488853678622,-0.0117375362952958,-0.00661246559203971,0.500020749950845,-0.00855319442381766,-0.0252965510134457,-0.000835027113812445,0.00776287569502488,-0.00556006246890951,0.00575078397937971,-0.0179303411245488,-0.00152721679909053,0.000921844900671137,-0.000435522289542963,-0.000898081161138096,-5.41781201787872e-17,-0.00197864771370106,-1.50324801126242e-05,0.000470721436133149,-0.00325348031919801,0.00207874605946971,0.000189553272616573,-0.00504012385609333,-0.000128682744770542,-9.14492048548219e-06,-0.00265150575790905,-0.000515299489910323,-0.00145523548035248,-0.000376731163791122,0.00943147965609256,0.000213629388731341,-0.000998712408238466,0.00174425249467214,3.60826251004121e-05,-0.000381373319232781,-0.00404388103025153,-0.00351838838637235,-4.82728514917198e-17,-0.0012925170093453,0.000598098919691177,-5.36610175592707e-16,-0.000396122616234086,0.000195361407896029,1.45247964856024e-07,0.000130294227329039,-1.39144115100312e-06,-1.58669923850073e-06,-0.000141925426328432,2.23189438755999e-15,-7.61709800574312e-16,-1.95220385679966e-15,2.16328327927437e-15,-1.02624422668366e-05,0.00275327912078998,3.76215928801203e-05,-0.000116824031451191,-1.63823592077079e-05,1.77290440394027e-07,4.03975234090567e-05,-5.43572956210925e-14,-0.707106781186548,-1.67123767914612e-13,-4.6052446440539e-07,2.06959301953071e-05,-1.94561523578786e-05,-8.33449699123618e-06,-0.000984817232805374,-0.000114820671941766,2.92205270434575e-16,-5.34626575510185e-17,3.0004644048439e-16,-7.00320010667283e-17,7.32199527243426e-16,1.61659204212754e-07,1.43709130891132e-15,6.10532769707281e-05,-3.91744265833493e-16,6.74872874037473e-16,-1.10191799200782e-15,-1.44185788219488e-16,1.78285070762702e-09,2.22252381462664e-16,-2.35258762722392e-15,3.45362852867799e-16,-4.14295021641297e-16,0.000702268588076029,-9.32896543883038e-07,7.51267574217025e-16,7.85469491616464e-16,7.32156523276078e-18,1.50925529933837e-06,1.33479713486769e-15,-1.89161632578353e-16,-2.09045211329381e-15,-6.48966000533071e-15,1.96644018651372e-15
"t57",-0.0159675812890477,-0.000277744901690239,-0.00305506599750321,-0.00704462325271647,-0.0351345438611132,0.0335855230513948,-0.0394574762414901,0.0206896352679845,-0.0074201857118799,-0.107752107177018,0.465815428448553,-0.0641540310793287,-0.0340333061491149,0.01662792665233,-0.0274102797270524,0.00382292711503329,-0.00352314796167241,9.38675227004315e-05,0.0105488853678623,-0.0117375362952958,-0.00661246559203969,0.500020749950845,-0.0085531944238176,-0.0252965510134457,-0.000835027113812483,0.00776287569502484,-0.00556006246890951,0.00575078397937963,-0.0179303411245487,-0.00152721679909039,0.000921844900671137,-0.000435522289542928,-0.000898081161138095,6.81683473105343e-17,-0.00197864771370108,-1.50324801127385e-05,0.000470721436133106,-0.00325348031919806,0.00207874605946952,0.000189553272616692,-0.00504012385609338,-0.000128682744770552,-9.14492048548999e-06,-0.00265150575790921,-0.000515299489910767,-0.00145523548035263,-0.000376731163790953,0.0094314796560927,0.000213629388731448,-0.00099871240823879,0.00174425249467191,3.60826250999783e-05,-0.000381373319234068,-0.00404388103025205,-0.00351838838637236,1.73771753433308e-16,-0.00129251700934614,0.000598098919690451,5.88016961871633e-16,-0.000396122616233868,0.000195361407896723,1.45247966195186e-07,0.000130294227329926,-1.39144115173368e-06,-1.58669923935378e-06,-0.000141925426327973,-2.05634204505478e-15,8.99907307508647e-16,2.26948452905124e-15,-2.43720337901617e-15,-1.02624422651574e-05,0.00275327912078852,3.7621592881359e-05,-0.000116824031446312,-1.63823592142857e-05,1.77290440952654e-07,4.03975234126903e-05,5.38061825530134e-14,0.707106781186547,1.66886829043833e-13,-4.60524387645415e-07,2.06959301927259e-05,-1.94561523504222e-05,-8.33449698860084e-06,-0.000984817232808807,-0.000114820671943376,-3.19317704689964e-16,3.30457606968164e-16,1.67400261614121e-18,5.47529556237818e-16,-1.12343669151337e-15,1.61659203898534e-07,-9.91521557456205e-16,6.10532769708393e-05,-4.29512682241817e-16,-5.68923858237875e-16,1.47935054024567e-15,-3.33399396111335e-16,1.78285069617449e-09,-6.65926037977934e-16,-3.32403277377093e-15,-1.35583958315453e-16,-4.97561748488183e-16,0.000702268588076019,-9.32896544061169e-07,1.83471116260377e-17,2.52019296761788e-15,2.01610594585595e-16,1.50925529931433e-06,1.06418027261371e-15,4.63088409689177e-16,-2.58180595181135e-15,-6.93374921518075e-15,2.17463931441891e-15
"t32",0.14404961350009,-0.145134112992525,0.00433816398765866,0.188897046413779,0.00879144604934967,-0.0106398332910458,0.0364722729171913,-0.000377781584342421,0.000549462677535153,0.00735053542637604,-0.0189067674882267,-0.00166535750094148,-0.159656969142668,0.00146249138593192,-0.015693775677582,-0.000642655850974415,-0.000230837157001866,6.19174454268272e-06,0.109838837018647,0.0508847046899514,0.00101601630536728,9.62932672856719e-07,0.00128054998110058,0.0022325054826541,0.000235789568616258,9.65640687851724e-05,1.52867863890456e-06,-3.13255583295065e-05,0.00038537791815196,5.65214551050614e-05,-0.00015777236429674,9.22985985608698e-06,-6.19325151408903e-06,1.65295532321253e-16,0.000105489067693171,1.33934384399137e-06,-0.000340817514466291,0.00076559584329209,-0.00161179924799518,-0.00093494795627745,0.0522611487416279,0.00504392330450414,0.00151735703107607,-0.0342424647846752,7.12522163781471e-05,0.000282643333080505,0.000208891910347588,-0.0192255341655856,0.000348627959814391,-0.907239103552798,-0.163065150906783,0.00206989030816519,-0.000385591012777428,-0.0259926210518118,0.0461114180840828,-2.90501736296055e-16,0.0443330083981793,0.0203941149782236,-5.83827709823269e-17,-7.67468835679181e-05,2.84492840372833e-05,3.92502945315678e-10,2.28984417801539e-07,-9.86539228216805e-06,-3.85876697245965e-05,9.34990364362356e-06,-1.72299887576586e-16,-3.59491241806559e-16,-8.40983012301709e-16,-1.12055972016395e-15,2.32623166286371e-06,-0.00190526235105054,-0.107455596280967,-0.00031302133443168,-1.00937139174955e-06,7.86176108714848e-07,8.23559303682652e-07,-2.97301181017864e-15,-1.10838483300218e-16,-1.22252346217478e-16,-1.44507332202346e-08,-9.54785507350007e-08,9.48413777759775e-08,4.29445867056365e-08,5.17706949759871e-06,5.99792021548686e-07,1.02037360015193e-16,3.73181195265104e-16,-3.32903161689325e-16,4.62290114797017e-16,4.00629773668524e-16,0.0270820629499842,8.21785514785025e-16,1.19452878735997e-07,-7.06670446219607e-16,-5.15621155744494e-16,-3.44434775198825e-16,-5.58476044071748e-16,4.29704491222289e-05,1.92294484588551e-16,-2.4162959961252e-15,-4.96523546983457e-19,-8.79370701891095e-16,0.00163938544123737,4.17659536156206e-09,5.06000756436148e-16,1.54173793565273e-15,1.63205885175785e-16,3.75499602181217e-09,1.27713132246798e-15,2.40653905526146e-16,-2.24668147318744e-15,-6.21970559220736e-15,1.99964176542233e-15
