"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125"
"t92",0.0198504301329067,0.202542361778382,-0.0511861523375096,-0.172006048078911,-0.132820903192324,-0.000928694923011796,6.85619599522489e-05,-0.0156016059931454,-0.00328222214077341,0.00278688696289441,-0.00847539816349807,-0.0157395736501615,-0.00148061803158732,0.0159707068278138,-0.00658039015223949,0.0809543924988153,0.267086330934382,0.00179740387601417,0.000421252823336258,0.000250374759322466,0.000958270129779058,-0.00303740425666218,0.00360138155097391,0.076892977537809,0.268525119161905,0.00994129234632286,0.000125271693194174,0.000155781168036538,0.000486207258367611,2.04132847858581e-06,-0.000135306304601596,1.98623813381414e-05,-4.07824934167999e-05,0.000204930820250687,-2.21440479540132e-05,-0.000142667377800286,0.0105074364801775,0.00101793649488305,-1.56549890541103e-05,0.000122059335469987,4.60845360534364e-05,-4.3282118196761e-18,-0.00711688090831051,0.000101697511858174,8.75844129850334e-05,0.0109388456430968,3.81211814743752e-05,9.75845922255223e-05,-0.00531941550642015,-0.000375020887478119,0.000149847654046944,-0.000322646743404529,1.0377529701995e-05,0.00165212199811594,0.000156133347919807,0.00254975147104214,-5.52645012931127e-05,6.3476553927082e-06,-0.00200287013573494,0.024346506219764,1.98654609699039e-05,-2.64485166931782e-05,-3.89135450387288e-07,5.75092636481923e-07,-2.38839781409552e-08,1.79348001837624e-16,-2.79062248011103e-16,-4.2708167985851e-06,8.51364220160849e-07,1.92428019269167e-16,2.15710996160977e-07,-2.04338007681179e-07,-2.75576435944506e-16,-2.56649079522732e-16,3.59894558659757e-08,2.15456468310046e-09,2.32648417334929e-06,-9.68447501763533e-16,1.84917005733117e-16,-0.00120985468429509,-1.16213084495601e-15,5.34953711141489e-16,-6.48533413252714e-08,-1.73380858318747e-05,0.00049149210563916,-8.05371744779428e-08,-0.000920922272135151,-0.00377606186155704,0.000170674759644312,1.66096866403982e-15,2.60584560856996e-16,0.284919358654516,1.59223342577217e-16,1.150815118253e-15,-4.27835337387547e-15,1.67368341127566e-15,-2.69175787674821e-08,2.01030362294854e-09,-8.28951216374642e-15,-0.402128194665169,-4.06931030689296e-15,1.24285534527776e-14,-0.707106781186533,2.58267627968602e-08,-1.42868279547586e-10,1.23879453210314e-14,-5.74960991950646e-15,5.01573578616864e-15,-8.32987418796936e-09,-6.72147564542309e-16,-2.12604186456537e-08,4.84959298836072e-16,-1.80607908909802e-15,-3.50825059034196e-15,-8.20943164657059e-16,-2.23955099246824e-08,-1.25068917369793e-15,-5.15421620730692e-16,6.37904352797756e-17,-7.94856736337577e-09,2.26862717969209e-16,2.04286875373115e-08,-4.09628879614339e-09,-2.77026167651021e-15,-0.0894427191000047
"t50",0.0193401382978969,0.192521663281526,-0.0474262394946869,-0.159083171624585,-0.120887092049804,-0.000839714222680271,6.08655013813686e-05,-0.013171943987975,-0.00263984703758843,0.00199210363025658,-0.00591392116378356,-0.0108893407499381,-0.000951236830810598,0.00835091776728111,-0.0033707354859735,0.0403579143032892,0.105001588294185,0.0004446619700779,-4.7990915522379e-06,-5.07563575864978e-05,-0.000547549152026022,0.00190549570119948,-0.00307260653050016,-0.0894835167893601,-0.380517696845224,-0.0306134581472552,-0.000710502061049229,-0.00157852594422128,-0.00983997819690169,-0.000413645019181831,-0.00863514410400711,0.000253918808019842,-0.000386206262227074,0.00086770699323206,-8.85498327971114e-05,-0.000561335163711023,0.0305484850173766,0.00235353688044025,-3.60304182309279e-05,0.000218915718737928,8.00311851071918e-05,-4.93744117527635e-16,-0.0115573525140327,0.000135229228919099,9.6934567868844e-05,0.0117185031319876,2.61890741104769e-05,5.46424346262258e-05,-0.00264011285318717,-0.000183587918515142,3.7909356740964e-05,1.0785122419187e-05,-7.22846270287075e-07,-0.00183198119066909,-0.000251402798659963,-0.00449328083636511,0.000129063606571322,-2.09751095675934e-05,0.00832816027850475,-0.862420444415168,-0.000889133291586461,0.00138196700340733,0.000131676460824905,1.27072950960648e-05,-3.65151247238901e-07,-5.39284001821332e-15,4.22023904154241e-16,-3.52837246425253e-05,6.98063275229044e-06,-1.12787491201095e-16,1.48198845008695e-06,-1.24499195601432e-06,1.2154085762143e-15,-2.3249296706735e-19,1.63246221074113e-07,7.55378054265175e-09,7.96890022651727e-06,1.36654644152065e-15,8.47546191650906e-16,-0.00333046977076644,-1.84837122856454e-15,-3.82170211253153e-16,-1.55839438078733e-07,-3.99302872773456e-05,0.00110702357032218,-1.58585640176402e-07,-0.00178950647611374,-0.00645452979485236,0.000231858846249728,1.09167522726548e-16,-4.90424280386098e-16,0.0157993124282783,-3.09440763774245e-17,-2.4556996232847e-16,2.00496147872509e-16,6.45653340819856e-18,-9.08685265338165e-08,4.57448863690272e-09,-5.25623698921578e-17,-0.00048829269811439,3.45978475569427e-16,2.88637789555802e-16,-4.80718925549443e-16,1.20210421115615e-07,-6.16146673585147e-10,7.59042551161724e-16,-6.89667134343229e-16,-3.40915894490988e-17,-3.16542567739081e-08,-1.90271601494955e-16,-8.02494722521955e-08,1.96784105226106e-17,7.04338553293423e-16,-1.19622383922997e-16,8.85207308620957e-16,-7.1491797078828e-08,-7.93857332477384e-16,-1.62405714879104e-16,3.11663397064562e-16,-2.45534302052763e-08,7.1492109192735e-17,6.19785215827131e-08,-1.22015781783729e-08,-4.24269278243825e-15,-0.0894427190999912
"t77",0.0194600490267905,0.194808469440749,-0.0482586719877122,-0.16193812102214,-0.123473830315388,-0.00085885155342983,6.24851407606282e-05,-0.0136536728000183,-0.0027600958549522,0.00212155465493268,-0.00631946962556284,-0.0116496093324048,-0.00102733515798105,0.00921454115528898,-0.00372606948947685,0.0447154811976977,0.118321354894146,0.000511716973296147,-5.69946012046339e-06,-6.14505182790601e-05,-0.000682873683658588,0.00238549213646353,-0.00390028220846721,-0.115396557827058,-0.495986235148663,-0.0416379382812118,-0.000993674601759711,-0.00224991751016371,-0.0142244500386494,-0.000606615989178454,-0.0127557733942597,0.00038444573172075,-0.000591887193933277,0.00142860050415535,-0.000147120896132416,-0.000935175964850585,0.0543901442975094,0.00452443219343275,-6.93911313545014e-05,0.000475129814775564,0.000176927149396494,-2.25824434250755e-16,-0.0266064208332522,0.000357070134824395,0.000295702982549989,0.0367305687552093,0.000122379624568717,0.000310372189164494,-0.0168559737503597,-0.00118792573855898,0.000470610302574894,-0.00101173243250798,3.25532270421174e-05,0.00541592186217812,0.000529407510243421,0.00874081839383388,-0.000197766130440011,2.44767872017262e-05,-0.00824165683428128,0.355519972113817,0.00035309156230843,-0.000537474392557038,-4.57989924136412e-05,-2.9061108869375e-06,6.59449930022918e-08,2.83385112509542e-15,-1.45579704699003e-16,1.90902818903563e-06,-3.63719146305758e-07,7.92302660954154e-17,-2.7183547830058e-09,-4.4957523229079e-08,-6.74987002277707e-16,-1.92655389567595e-16,2.29967489077153e-08,1.79611836337113e-09,1.96180950809005e-06,-1.65286421279914e-16,-1.49164600963102e-15,-0.00105338695330455,-1.75324323401843e-16,-1.01837358927747e-15,-5.43734333477172e-08,-1.42650505193399e-05,0.000399956068168843,-6.04906990226723e-08,-0.000685517903272105,-0.00255835437413703,9.55019181885908e-05,2.70485977425521e-15,9.75802050119447e-16,0.0069853409189187,-5.84561723032337e-16,-2.33708729238863e-15,-0.707106781186548,-4.668231056919e-14,-4.83651588489382e-08,2.45940096710542e-09,-2.29870474340003e-16,-0.000263904831475705,8.93811207213538e-16,-6.02879525648177e-16,2.47881945724369e-15,6.63131418307018e-08,-3.4188950643289e-10,2.81030454590562e-16,-1.01910759179262e-15,6.0936322497923e-16,-1.78680115537241e-08,-2.345905580132e-16,-4.53557604499008e-08,9.59347169345197e-16,1.11628343428647e-15,1.99982080496862e-15,-5.51307443736694e-17,-4.22723085333739e-08,-2.0180488747256e-15,-1.12684450800957e-15,2.70911604127901e-17,-1.46946153813412e-08,-1.19548159236139e-17,3.73554424377537e-08,-7.40954127366796e-09,-3.78317548553649e-15,-0.08944271909999
"t78",0.0194600490267905,0.194808469440749,-0.0482586719877121,-0.16193812102214,-0.123473830315388,-0.000858851553429808,6.24851407605745e-05,-0.0136536728000183,-0.00276009585495228,0.0021215546549326,-0.00631946962556282,-0.0116496093324046,-0.00102733515798099,0.00921454115528904,-0.00372606948947693,0.0447154811976978,0.118321354894146,0.000511716973296051,-5.69946012058276e-06,-6.14505182793983e-05,-0.000682873683658672,0.00238549213646354,-0.00390028220846728,-0.115396557827058,-0.495986235148663,-0.0416379382812118,-0.000993674601759775,-0.00224991751016404,-0.0142244500386495,-0.000606615989178384,-0.0127557733942596,0.000384445731720944,-0.000591887193933094,0.00142860050415597,-0.000147120896132403,-0.000935175964850668,0.0543901442975092,0.00452443219343275,-6.93911313544168e-05,0.000475129814775035,0.000176927149396612,-4.19437457972414e-17,-0.0266064208332526,0.000357070134824343,0.000295702982549886,0.0367305687552092,0.000122379624568322,0.000310372189164338,-0.0168559737503592,-0.00118792573855855,0.000470610302574733,-0.00101173243250788,3.25532270410419e-05,0.00541592186217748,0.000529407510244049,0.00874081839383311,-0.000197766130439838,2.4476787201219e-05,-0.00824165683428126,0.355519972113817,0.000353091562308698,-0.000537474392558001,-4.57989924130801e-05,-2.90611088668691e-06,6.59449925194467e-08,2.00552066531595e-15,-3.62770023959061e-16,1.90902818876204e-06,-3.63719145950526e-07,5.53880682690288e-17,-2.71835494274711e-09,-4.49575263246837e-08,-2.51714368447753e-16,4.77031826580026e-16,2.29967488792398e-08,1.79611936987147e-09,1.96180950822675e-06,-1.18877327210732e-15,1.33248380925919e-15,-0.00105338695330476,1.75715762883618e-15,8.48188870873878e-16,-5.43734341686679e-08,-1.42650505189433e-05,0.00039995606816803,-6.04907026277672e-08,-0.000685517903272161,-0.00255835437413645,9.55019181920648e-05,-2.1832722187522e-15,-5.58168380456534e-16,0.00698534091891534,1.64839299672375e-16,2.88312406337167e-15,0.707106781186547,4.57090617613347e-14,-4.83651573762795e-08,2.45940321551601e-09,-6.31952338725816e-16,-0.000263904831483864,-6.46625478918773e-16,1.30203568267535e-15,-2.25326326619944e-15,6.63131420679127e-08,-3.41893796669961e-10,5.58254254103224e-16,1.70745073824069e-16,-8.33926732030165e-16,-1.78680033592717e-08,-1.44384931989173e-16,-4.53557599185018e-08,-9.0027639690194e-16,-1.87739958736973e-16,-2.61107419417771e-15,5.83247477846629e-16,-4.2272308701522e-08,-1.25900366723265e-16,9.87785240852884e-16,1.05578339260581e-15,-1.46946153487069e-08,2.44867747496565e-16,3.7355442468688e-08,-7.40954068815301e-09,-4.02787272199584e-15,-0.0894427190999931
"t30",0.0186335416175783,0.178483136102551,-0.0420933442241315,-0.140737709193338,-0.10381122827559,-0.00071197598858476,4.97140996108666e-05,-0.00955856806176934,-0.0016589943654238,0.000691816972672099,-0.00165995246042528,-0.0027908875380997,-2.36456803196859e-05,-0.0071397408809497,0.00325943373364717,-0.0453135701913461,-0.313220134002052,-0.00507452831583339,0.00604347589103781,0.00083386373403455,0.00119516143642982,-0.00337316125212622,0.00251449594394613,0.0251812196369847,0.029673312775923,-0.00628784498858774,-0.000136754806529155,-0.000223065247614216,-0.000859110436592722,-8.51629752582545e-06,0.00014783377683467,-4.15697623995791e-05,9.50136088100496e-05,-0.000748485387969598,8.48038306094232e-05,0.000554046146565491,-0.0557936917840696,-0.00744968319084684,0.000115410905847779,-0.00143559510467704,-0.000582302527957152,1.57517720951788e-15,0.10547526984242,-0.00271211239552103,-0.00543937470447612,-0.850725749798347,0.00204423089140602,0.0035523303728528,-0.168416329788604,-0.01171531668203,0.00329336356207926,-0.00552177449834416,0.000173476722102156,0.0217410909846677,0.00336402425839081,0.24015053624126,-0.000203364117853521,3.53991272804812e-05,-0.0113207725587777,0.0210380733753723,-8.90071420884973e-06,3.9523851942904e-05,1.59304938869264e-05,4.82593606364085e-06,-1.75229686545737e-07,-1.39389478548553e-15,-8.74618597931647e-17,-2.57092944186692e-05,5.11257384566458e-06,4.43574223465811e-16,1.22191137477267e-06,-1.10962031732628e-06,2.58191682549844e-18,-1.8592149235576e-16,1.73363337550744e-07,9.06283029354509e-09,9.64795267233376e-06,-8.33269473247642e-16,6.64602439211376e-16,-0.00431105980249387,9.31637925942742e-16,1.55900234172379e-16,-2.06957014180058e-07,-5.33416723632702e-05,0.00148290547107055,-2.15076938893705e-07,-0.00242911806809872,-0.00881632452772335,0.000317810564244349,3.10346413398913e-16,-1.61266561706128e-16,0.00415373583904878,-1.4351104021066e-16,1.96160034501276e-16,-3.47715838645408e-17,-4.03909645355722e-16,-1.35671518499928e-07,6.83886467750598e-09,-4.86642103400964e-17,-0.000147082242659632,2.62102747929884e-16,2.41120497105645e-16,-3.67180055995735e-16,1.80401068937516e-07,-9.253772758847e-10,5.30333801975814e-16,-4.23168972437182e-16,9.11358159718445e-17,-4.76455774381315e-08,3.1561967269977e-16,-1.20809455328166e-07,7.81928889296e-17,5.15591543195315e-16,2.39400761768878e-16,3.47563191658129e-16,-1.08174087815528e-07,-9.26073786533413e-16,-1.8168153307376e-16,3.54103376319564e-16,-3.71942081280779e-08,4.26886355073409e-17,9.39448249054335e-08,-1.8506101822586e-08,-4.16648140813584e-15,-0.0894427190999961
"t42",0.0187788458788361,0.181186378442983,-0.0430485423654799,-0.144006252846211,-0.106710424492139,-0.000733226609126466,5.14631686381951e-05,-0.0100325096910243,-0.00176383625076537,0.000757472512801022,-0.00182782291325912,-0.00307921613249267,-2.65244358722667e-05,-0.00834135386646043,0.00382191794036714,-0.0533839361021785,-0.38264156124998,-0.00651890525226268,0.00847981418176136,0.00124671460729696,0.00200771193636744,-0.00576331073338765,0.00459106385950092,0.050108718718721,0.0630709989222668,-0.0190613910571262,-0.000607480538635397,-0.00151444675115508,-0.0100316390395253,-0.000442393088333027,-0.00942356316200984,0.000292534204132315,-0.000454195804164128,0.00109904751463268,-0.000112788694346049,-0.000716107372655085,0.0399189521216112,0.00307934194739454,-4.71285928607347e-05,0.000271122837327277,9.75063389773718e-05,-2.4243467585244e-16,-0.0134346341778912,0.000105873492409148,-5.5695885206528e-05,-0.0141042204991757,0.00011875003856218,0.000216205949919243,-0.0101403207147667,-0.000703619496015596,0.000148137110680631,2.05692278947543e-06,-1.46439197162088e-06,-0.0144841398687387,-0.00735246195118884,-0.874704195348752,-0.00119109014513522,6.70363309523728e-05,-0.0164915674298848,0.0188892083679538,-7.92764142371038e-06,3.50525022072121e-05,1.38391442325364e-05,3.97684530309121e-06,-1.41763704267475e-07,1.45630399612271e-15,3.38389730930791e-16,-1.99685224154274e-05,3.96875084925309e-06,-2.77336034988993e-16,9.36223887296376e-07,-8.42820067307936e-07,-7.34686362962019e-17,-1.99090713846459e-17,1.29232911832738e-07,6.68741721556424e-09,7.11530999881963e-06,5.67169668753188e-16,-5.9008398163358e-16,-0.00317205720470452,-9.68259588545412e-16,-1.25998305186068e-15,-1.52328588854035e-07,-3.92707900589171e-05,0.00109188128827734,-1.58505799985904e-07,-0.00179035292602622,-0.00650326671237692,0.00023470222141002,-1.18276125066116e-16,-7.87539479658351e-16,0.00307652325306062,-7.93890364829857e-17,4.94502402351336e-17,-4.70116304344563e-16,-5.15247819343364e-16,-1.01938101896187e-07,5.14430741278026e-09,-1.8132886903983e-16,-0.000110705568548936,2.01272560521423e-16,2.91047583002007e-16,-1.7536930963573e-16,1.36125784278978e-07,-6.98793735679713e-10,7.30907978151384e-16,-2.10492571464939e-16,-7.6930640253871e-17,-3.60626821114245e-08,-1.72355844588795e-16,-9.1456120185095e-08,-1.62849934331009e-16,4.74864320685407e-16,-7.25909570003168e-16,2.86990698656284e-16,-8.24581248296167e-08,-8.92876928597897e-16,5.43565149251805e-17,3.35641241598921e-16,-2.84104101516329e-08,5.41431542333288e-16,7.18480937087854e-08,-1.41725429575167e-08,-4.19921375281699e-15,-0.0894427190999876
"t70",0.0189127133334778,0.183668153812192,-0.0439224355473475,-0.146995861257899,-0.109356610274672,-0.000752606212881418,5.30545281728341e-05,-0.0104611159748432,-0.00185813677681821,0.000815843968271795,-0.0019767508374545,-0.00333482118071202,-2.90611528129472e-05,-0.00938578475073677,0.00431025621787301,-0.0603800989783163,-0.442171430987349,-0.00774071621759744,0.0104987548200031,0.00158452301167692,0.00265960148111523,-0.00767600522644164,0.00623747553506329,0.069663760315985,0.0890822526559531,-0.0287259762175778,-0.000956880199847437,-0.0024604905402528,-0.0166857152884321,-0.000754000620360045,-0.0162628637704137,0.000527170887102439,-0.000836600882023979,0.00232130233918686,-0.00024265369930402,-0.00154925576728097,0.0997350247132112,0.00929623433044116,-0.000142969950423081,0.00119052591393384,0.000458581812146913,-4.40571754939223e-16,-0.0746509642835748,0.00140891685819815,0.00216210915618037,0.323054458316955,-0.000438579008228335,-0.000602161174056471,0.0249977396571371,0.00171320564575324,-0.000247754923934309,-2.41627326530317e-06,1.65409831909452e-06,0.00709619748692829,0.00269782640312714,0.296444709705556,0.000306775127533335,-1.1525973662163e-05,0.00205543102134043,0.00121051093468075,-5.54172776144464e-07,2.56171489203841e-06,1.23522744812962e-06,5.5078789170509e-07,-2.2604166894687e-08,1.13120314536373e-16,-4.5177267523536e-16,-4.34839142232329e-06,8.6806281964955e-07,-2.0502929739543e-16,2.27806999678236e-07,-2.2120620841378e-07,9.18121265734425e-17,4.77973752948665e-16,4.10939284449984e-08,2.49562733244889e-09,2.69071140518439e-06,-1.33969841733978e-15,9.0414183827829e-16,-0.00133511052998834,-8.16328296737948e-15,-1.68206208680332e-15,-6.72642068403402e-08,-1.75518745545737e-05,0.000490865258499317,-7.33437255331995e-08,-0.000830362757790093,-0.00307346771108974,0.000113363967360667,-1.13175297567344e-14,0.707106781186548,0.00154947311335636,-1.69763994715926e-15,8.31087903359043e-16,5.78086195051703e-16,-8.12366180027037e-16,-5.7924220268211e-08,2.94376849042185e-09,-5.08411300451458e-16,-6.35842300670607e-05,9.95239334628688e-16,4.48329068790622e-16,3.78455233884924e-16,7.93288221684143e-08,-4.08944768240415e-10,8.1191872495355e-16,-4.80059090053316e-17,-4.35012464157854e-16,-2.13674900272955e-08,-2.56561975507873e-16,-5.42382810066628e-08,-1.10628777898243e-17,4.61224008252931e-16,-1.36344661177404e-15,1.83148718852051e-16,-5.05654383200889e-08,-8.46308114023215e-16,8.74411001603686e-17,7.61791925492711e-16,-1.75820117485001e-08,1.58004906438164e-16,4.47037646847899e-08,-8.86905852202078e-09,-3.88714064749451e-15,-0.0894427190999903
"t71",0.0189127133334778,0.183668153812192,-0.0439224355473475,-0.146995861257899,-0.109356610274672,-0.000752606212881476,5.30545281727673e-05,-0.0104611159748432,-0.00185813677681821,0.000815843968271885,-0.00197675083745444,-0.00333482118071195,-2.90611528130027e-05,-0.00938578475073662,0.0043102562178729,-0.0603800989783163,-0.442171430987349,-0.00774071621759724,0.0104987548200029,0.00158452301167676,0.00265960148111508,-0.00767600522644161,0.00623747553506327,0.0696637603159851,0.0890822526559534,-0.0287259762175777,-0.000956880199847258,-0.00246049054025281,-0.0166857152884322,-0.000754000620360024,-0.0162628637704136,0.000527170887102505,-0.000836600882023968,0.00232130233918742,-0.000242653699304584,-0.00154925576728068,0.0997350247132111,0.00929623433044129,-0.000142969950423157,0.00119052591393309,0.000458581812146817,-8.43027601365859e-16,-0.0746509642835749,0.00140891685819811,0.00216210915618033,0.323054458316955,-0.000438579008228611,-0.000602161174056225,0.0249977396571376,0.00171320564575299,-0.000247754923934573,-2.41627326537646e-06,1.65409832058608e-06,0.00709619748692893,0.00269782640312691,0.296444709705558,0.000306775127533386,-1.15259736629677e-05,0.00205543102134005,0.00121051093468167,-5.54172775814169e-07,2.56171489260035e-06,1.23522744747835e-06,5.5078789238046e-07,-2.26041672405559e-08,-5.34131391573006e-17,-4.57364466018679e-17,-4.34839142155046e-06,8.68062820746447e-07,6.01170515445676e-16,2.27807000052361e-07,-2.21206210112037e-07,2.93620786277522e-17,-3.45744554201172e-16,4.10939272221319e-08,2.49562711536631e-09,2.69071140620214e-06,1.65790374914804e-15,-3.72614640040647e-16,-0.00133511052998705,8.06332042690752e-15,1.89840716761293e-15,-6.72642076860376e-08,-1.75518745565326e-05,0.000490865258497179,-7.33437280081857e-08,-0.000830362757788602,-0.00307346771109134,0.000113363967372436,1.17299956705559e-14,-0.707106781186547,0.00154947311335758,1.44220952248556e-15,-4.17912743357143e-16,-8.1048506874835e-16,8.52968356910679e-16,-5.79242207202915e-08,2.94377071497309e-09,-3.96754427127296e-16,-6.35842300655684e-05,-6.44328866039092e-16,3.84580840497793e-16,-2.46055104627417e-16,7.93288238609612e-08,-4.08945148839337e-10,2.21535109288852e-16,-1.08619199025534e-15,3.94185357827927e-16,-2.13674863985605e-08,-4.855454747798e-16,-5.42382827273143e-08,-2.95557527850021e-16,6.69380838417021e-16,1.978045166051e-16,8.97854792197287e-16,-5.05654380174257e-08,-1.11692493027595e-15,-3.49709258561066e-16,2.17088734848696e-16,-1.7582012214564e-08,-4.46104802833699e-16,4.47037638715998e-08,-8.86905808286446e-09,-3.81621443795972e-15,-0.0894427190999914
"t6",0.0135257176579787,0.0757320375496429,0.00169852983446021,0.0125882129327488,0.0945903002193731,0.00150948823687468,8.69297129392437e-05,0.000233034838943589,0.00111092570965099,-0.00216743682091663,0.0152471932211118,0.0106189291788539,0.00128431007486699,-0.0121586098656531,0.00479233047291047,-0.0549976888261017,-0.00295755414625583,0.00462075136694299,-0.0123285963396973,-0.00228840113088809,-0.00481334233763996,0.0142410142147524,-0.0125873915895028,-0.144272509690423,0.0306921242333089,0.0380855508620409,0.00187453104830748,0.00614731828270616,0.0728245820249385,-0.000562047962909918,0.00774949338522075,-0.000679392110099955,0.00117611354260188,-0.00367972274455257,0.00038495799140044,0.00245775083074818,-0.154641368786247,-0.0140145017228141,0.000215557581199126,-0.00379297400217706,-0.00839489753186304,1.64886345583978e-17,-0.0451337739690625,0.00108032960344318,6.77027955350445e-05,0.0197627020359687,-0.000122781336775434,-0.000119653138234754,0.00224687113169092,0.000127770641707642,0.000341208491381885,-0.00167480647694336,5.75835625419264e-05,0.0241254598321084,0.00254909294561419,0.00280389662388169,-0.00607985019940529,0.000182866700207747,-0.0636513109627818,0.00194688339324968,-0.000370611934401105,0.000904097573799965,0.000258740218323765,9.38972320495641e-05,-3.89599973106003e-06,2.65897271880181e-15,2.06654639177371e-17,-0.000915081531588571,0.000183651344985967,-2.60080185996628e-15,5.66561435151205e-05,-6.49212238604322e-05,-2.46110360381979e-16,-8.2934814697417e-16,2.79220786779664e-05,-6.37805963102812e-06,-0.00494057167793178,1.20826846934816e-14,-7.48355559454272e-14,0.778164020494109,1.27858376633301e-14,3.81925410891642e-14,3.12137980138405e-05,0.00914027706148705,-0.0698083955988525,4.38463421583556e-05,-0.0387469345044504,-0.490473109282902,-0.24557263337241,2.8850156023358e-15,-6.06272388627017e-16,-0.00162221506496278,-1.28069018001297e-16,9.20577246212727e-17,6.79350848883659e-16,-8.21401207442204e-16,-7.4276283712023e-05,2.87759034255552e-06,-1.06830940061758e-15,-6.19058581187667e-06,4.97661514082683e-16,4.83224726954705e-16,2.86357402697783e-16,4.57549191274148e-05,-2.13509312572968e-07,1.12825719602318e-15,3.22803888272129e-16,-1.53859874326922e-17,-8.57782584231546e-06,1.47214235594172e-15,-2.13865378846114e-05,4.54644663305849e-16,1.03840435296567e-15,-1.48688027420485e-15,7.61288515174838e-16,-1.13778804638132e-05,-8.18744894635661e-16,-7.62145930546291e-16,5.79324828395474e-16,-0.000137764337109193,-1.65589921518079e-17,8.20443799183072e-06,-1.5083382037528e-06,-3.30690480702985e-15,-0.0894427190999953
"t22",0.0163270597292678,0.112712757746995,0.00329378629391025,0.0249358640617256,0.230859836319448,0.00406489357456124,0.000326849663791635,-0.026491510411248,-0.00442502581563586,0.00474787218230896,-0.215248528873593,0.0373581214092875,-0.000386248405741179,0.00266480135825876,-0.000986628983120659,0.0103993031097555,0.000217666424908542,0.000266999891396866,-0.00323614455560515,-0.000949093952440887,-0.0036134180173507,0.0115302136083343,-0.0135979470619476,-0.228994024174509,0.0684715719593485,-0.0549737517822979,0.00213081952271958,0.0198020723573538,0.526413174019401,-0.0260785885263738,-0.308801241403436,0.00463256812998436,-0.00612535257175889,0.0106010086914025,-0.00107796973506684,-0.00683112098314323,0.400721473610252,0.0404558155883829,-0.000625179838820132,0.0200490580695361,0.0529988738344845,5.93670605113968e-15,0.524439725066992,-0.00944684980663829,0.000132156636196519,0.0344555075459195,-8.54662012138483e-05,-6.63122244165602e-05,0.00112132919010694,6.30788182894502e-05,0.000119511551288517,-0.000416515567682002,1.37768024917075e-05,0.00253590984797692,0.000205149755394448,0.000210468147738428,-0.00170066346752231,7.79251876500968e-06,-0.00218640212228126,8.78063078097211e-06,-1.37195113634611e-06,2.9508475577111e-06,2.77874464976732e-07,-4.84816789878508e-07,2.96191370460008e-08,5.18985761301465e-16,2.18725650954551e-16,1.24654060419949e-05,-2.51808114124339e-06,1.71922666380526e-16,-8.9878012030609e-07,1.12740487590339e-06,-5.85488881965954e-17,3.70061340966296e-16,-5.8025949327663e-07,1.44280992198778e-07,0.000112185211230291,1.04130575379247e-16,1.61939218878994e-15,-0.0179311415295234,-8.50069711104381e-17,-1.45181741377943e-15,-7.4692681868374e-07,-0.000243234749060106,-0.000119572785539754,-2.10929400396283e-06,0.00946154187647895,0.00751731718853093,0.00414960212812564,3.94915433939602e-17,-7.39066940268587e-17,2.61784018134006e-05,-2.70123209079057e-16,1.61655726627116e-16,2.31061937701477e-18,-2.46529646688346e-16,5.85125562801738e-07,-2.05916552873937e-08,-4.0123987217425e-16,4.18778915821155e-08,-1.3740088628175e-16,4.3758342052081e-16,-9.79657432260375e-17,-2.35202876332096e-07,9.91624587466665e-10,5.50335543106497e-16,-4.74304040534146e-16,7.16352365011839e-17,2.66961140293797e-08,-3.10782134077059e-16,6.40437938680524e-08,1.99743019601538e-16,5.65473857881077e-16,-3.60119876409771e-16,4.12140261235139e-16,-1.98509788145201e-08,-9.84370290713737e-16,3.14380719534637e-17,5.69849366566364e-16,-0.000410209261507742,-8.64160834162729e-17,3.35859789712437e-08,-7.66027307769119e-09,-3.82900486433548e-15,-0.0894427190999907
