"","t1","t3","t4","t10","t19","t55","t57","t114","t121","t122","t123","t120","t56","t12","t13","t9","t15","t23","t33","t34","t26","t30","t31","t14","t164","t165","t85","t86","t160","t161","t100","t152","t153","t95","t48","t49","t167","t168","t140","t141","t118","t119","t76","t111","t112","t69","t116","t117","t107","t108","t80","t25","t20","t46","t154","t155","t72","t146","t147","t83","t50","t73","t131","t132","t88","t89","t51","t62","t70","t71","t11","t17","t77","t78","t148","t149","t92","t44","t144","t145","t93","t94","t171","t172","t128","t169","t170","t90","t91","t113","t126","t166","t173","t174","t96","t16","t53","t54","t52","t58","t59","t40","t41","t84","t129","t130","t38","t65","t66","t45","t5","t7","t8","t2","t6","t67","t101","t102","t75","t105","t106","t60","t61","t32","t18","t24","t115","t124","t125","t135","t136","t150","t151","t162","t163","t156","t157","t81","t82","t74","t103","t104","t97","t98","t99","t68","t47","t133","t134","t138","t139","t79","t127","t175","t176","t87","t137","t158","t159","t142","t143","t109","t110","t42","t43","t39","t63","t64","t29","t36","t37","t35","t21","t22","t27","t28"
"t84",12.59742059034,9.21807332124,9.23850994586,9.08606081406,11.54015773156,14.72913630086,13.92780046871,14.36210299581,14.72913630072,14.729136300626,14.583254325826,14.31295256217,14.72913630091,9.58008781316,9.57627434186,11.80850075196,10.39341350136,12.39262889826,12.12491200096,12.60642302656,11.70111067116,12.08110363936,11.98168127566,11.86479424086,14.72913630141,14.72913630141,14.40258183468,14.72913630148,14.72913630153,14.72913630153,14.72913630146,14.72913630146,14.72913630146,14.72913630156,14.72913630166,12.44560635215,14.72913630129,14.72913630129,14.729136301298,14.729136301298,14.729136301428,14.729136301428,14.496345359128,14.729136301428,14.729136301428,14.729136301428,14.729136301438,14.729136301438,14.729136301438,14.729136301438,14.729136301638,14.20203959359,11.68565918149,13.55768445989,14.72913630039,14.72913630039,14.72913630079,14.72913630059,14.72913630059,14.18241235299,12.88491802318,14.72913630091,14.56970678151,14.72913630071,14.72913630071,14.72913630071,14.72913630041,14.62598586878,13.4016201188,14.72913630148,5.81319214476,8.45966711556,9.76020557376,9.94506307626,10.24293750121,10.44425340996,10.44425340996,8.26027915006,10.27801220876,10.44425340956,9.79417619508,10.44425341006,10.44425341051,10.44425341051,10.44425340966,10.44425340965,10.44425340965,9.83515866902,9.83515866902,9.83515866896,9.83515866896,9.83515866896,9.83515866897,9.83515866897,9.83515866906,5.25442568766,6.52973197626,6.52973197626,5.10206454584,6.14900541244,6.52973197644,4.1678241387,3.87318376816,0,1.9937006742,1.9937006742,2.7912893816,6.81389020856,5.49226104206,5.85496684236,8.28984473896,8.56939766206,8.52584382806,11.58319651838,13.20350426994,20.25933810462,19.80035256802,19.70109066744,20.25933810432,20.25933810392,20.25933810392,20.07034453902,20.25933810402,18.02221567324,16.65139129414,17.76487312494,20.25933810444,20.25933810451,19.95334544991,20.259338103993,20.259338103993,20.06834864746,20.25933810394,20.25933810393,20.25933810393,20.25933810396,20.25933810396,20.25933810414,19.28516230454,20.25933810354,20.25933810376,20.25933810376,20.25933810374,19.70871283427,20.25933810414,18.79591909889,20.25933810384,20.25933810374,20.25933810374,20.25933810374,20.25933810374,20.25933810384,20.00176945124,20.2593381045,20.2593381045,19.42806648063,19.96244697262,20.25933810404,20.25933810404,20.25933810444,20.25933810444,20.25933810434,20.25933810434,17.81108763911,17.8161106639,19.24028327631,20.25933810401,18.89744013091,19.05811440824,18.34126570446,20.25933810386,20.25933810384,17.12495996733,17.08142918853,18.85744318824,17.57207259324
"t129",12.59742059034,9.21807332124,9.23850994586,9.08606081406,11.54015773156,14.72913630086,13.92780046871,14.36210299581,14.72913630072,14.729136300626,14.583254325826,14.31295256217,14.72913630091,9.58008781316,9.57627434186,11.80850075196,10.39341350136,12.39262889826,12.12491200096,12.60642302656,11.70111067116,12.08110363936,11.98168127566,11.86479424086,14.72913630141,14.72913630141,14.40258183468,14.72913630148,14.72913630153,14.72913630153,14.72913630146,14.72913630146,14.72913630146,14.72913630156,14.72913630166,12.44560635215,14.72913630129,14.72913630129,14.729136301298,14.729136301298,14.729136301428,14.729136301428,14.496345359128,14.729136301428,14.729136301428,14.729136301428,14.729136301438,14.729136301438,14.729136301438,14.729136301438,14.729136301638,14.20203959359,11.68565918149,13.55768445989,14.72913630039,14.72913630039,14.72913630079,14.72913630059,14.72913630059,14.18241235299,12.88491802318,14.72913630091,14.56970678151,14.72913630071,14.72913630071,14.72913630071,14.72913630041,14.62598586878,13.4016201188,14.72913630148,5.81319214476,8.45966711556,9.76020557376,9.94506307626,10.24293750121,10.44425340996,10.44425340996,8.26027915006,10.27801220876,10.44425340956,9.79417619508,10.44425341006,10.44425341051,10.44425341051,10.44425340966,10.44425340965,10.44425340965,9.83515866902,9.83515866902,9.83515866896,9.83515866896,9.83515866896,9.83515866897,9.83515866897,9.83515866906,5.25442568766,6.52973197626,6.52973197626,5.10206454584,6.14900541244,6.52973197644,4.1678241387,3.87318376816,1.9937006742,0,0.7222790254,2.7912893816,6.81389020856,5.49226104206,5.85496684236,8.28984473896,8.56939766206,8.52584382806,11.58319651838,13.20350426994,20.25933810462,19.80035256802,19.70109066744,20.25933810432,20.25933810392,20.25933810392,20.07034453902,20.25933810402,18.02221567324,16.65139129414,17.76487312494,20.25933810444,20.25933810451,19.95334544991,20.259338103993,20.259338103993,20.06834864746,20.25933810394,20.25933810393,20.25933810393,20.25933810396,20.25933810396,20.25933810414,19.28516230454,20.25933810354,20.25933810376,20.25933810376,20.25933810374,19.70871283427,20.25933810414,18.79591909889,20.25933810384,20.25933810374,20.25933810374,20.25933810374,20.25933810374,20.25933810384,20.00176945124,20.2593381045,20.2593381045,19.42806648063,19.96244697262,20.25933810404,20.25933810404,20.25933810444,20.25933810444,20.25933810434,20.25933810434,17.81108763911,17.8161106639,19.24028327631,20.25933810401,18.89744013091,19.05811440824,18.34126570446,20.25933810386,20.25933810384,17.12495996733,17.08142918853,18.85744318824,17.57207259324
"t130",12.59742059034,9.21807332124,9.23850994586,9.08606081406,11.54015773156,14.72913630086,13.92780046871,14.36210299581,14.72913630072,14.729136300626,14.583254325826,14.31295256217,14.72913630091,9.58008781316,9.57627434186,11.80850075196,10.39341350136,12.39262889826,12.12491200096,12.60642302656,11.70111067116,12.08110363936,11.98168127566,11.86479424086,14.72913630141,14.72913630141,14.40258183468,14.72913630148,14.72913630153,14.72913630153,14.72913630146,14.72913630146,14.72913630146,14.72913630156,14.72913630166,12.44560635215,14.72913630129,14.72913630129,14.729136301298,14.729136301298,14.729136301428,14.729136301428,14.496345359128,14.729136301428,14.729136301428,14.729136301428,14.729136301438,14.729136301438,14.729136301438,14.729136301438,14.729136301638,14.20203959359,11.68565918149,13.55768445989,14.72913630039,14.72913630039,14.72913630079,14.72913630059,14.72913630059,14.18241235299,12.88491802318,14.72913630091,14.56970678151,14.72913630071,14.72913630071,14.72913630071,14.72913630041,14.62598586878,13.4016201188,14.72913630148,5.81319214476,8.45966711556,9.76020557376,9.94506307626,10.24293750121,10.44425340996,10.44425340996,8.26027915006,10.27801220876,10.44425340956,9.79417619508,10.44425341006,10.44425341051,10.44425341051,10.44425340966,10.44425340965,10.44425340965,9.83515866902,9.83515866902,9.83515866896,9.83515866896,9.83515866896,9.83515866897,9.83515866897,9.83515866906,5.25442568766,6.52973197626,6.52973197626,5.10206454584,6.14900541244,6.52973197644,4.1678241387,3.87318376816,1.9937006742,0.7222790254,0,2.7912893816,6.81389020856,5.49226104206,5.85496684236,8.28984473896,8.56939766206,8.52584382806,11.58319651838,13.20350426994,20.25933810462,19.80035256802,19.70109066744,20.25933810432,20.25933810392,20.25933810392,20.07034453902,20.25933810402,18.02221567324,16.65139129414,17.76487312494,20.25933810444,20.25933810451,19.95334544991,20.259338103993,20.259338103993,20.06834864746,20.25933810394,20.25933810393,20.25933810393,20.25933810396,20.25933810396,20.25933810414,19.28516230454,20.25933810354,20.25933810376,20.25933810376,20.25933810374,19.70871283427,20.25933810414,18.79591909889,20.25933810384,20.25933810374,20.25933810374,20.25933810374,20.25933810374,20.25933810384,20.00176945124,20.2593381045,20.2593381045,19.42806648063,19.96244697262,20.25933810404,20.25933810404,20.25933810444,20.25933810444,20.25933810434,20.25933810434,17.81108763911,17.8161106639,19.24028327631,20.25933810401,18.89744013091,19.05811440824,18.34126570446,20.25933810386,20.25933810384,17.12495996733,17.08142918853,18.85744318824,17.57207259324
"t38",10.18708206774,6.80773479864,6.82817142326,6.67572229146,9.12981920896,12.31879777826,11.51746194611,11.95176447321,12.31879777812,12.318797778026,12.172915803226,11.90261403957,12.31879777831,7.16974929056,7.16593581926,9.39816222936,7.98307497876,9.98229037566,9.71457347836,10.19608450396,9.29077214856,9.67076511676,9.57134275306,9.45445571826,12.31879777881,12.31879777881,11.99224331208,12.31879777888,12.31879777893,12.31879777893,12.31879777886,12.31879777886,12.31879777886,12.31879777896,12.31879777906,10.03526782955,12.31879777869,12.31879777869,12.318797778698,12.318797778698,12.318797778828,12.318797778828,12.086006836528,12.318797778828,12.318797778828,12.318797778828,12.318797778838,12.318797778838,12.318797778838,12.318797778838,12.318797779038,11.79170107099,9.27532065889,11.14734593729,12.31879777779,12.31879777779,12.31879777819,12.31879777799,12.31879777799,11.77207383039,10.47457950058,12.31879777831,12.15936825891,12.31879777811,12.31879777811,12.31879777811,12.31879777781,12.21564734618,10.9912815962,12.31879777888,3.40285362216,6.04932859296,7.34986705116,7.53472455366,7.83259897861,8.03391488736,8.03391488736,5.84994062746,7.86767368616,8.03391488696,7.38383767248,8.03391488746,8.03391488791,8.03391488791,8.03391488706,8.03391488705,8.03391488705,7.42482014642,7.42482014642,7.42482014636,7.42482014636,7.42482014636,7.42482014637,7.42482014637,7.42482014646,2.84408716506,4.11939345366,4.11939345366,2.69172602324,3.73866688984,4.11939345384,1.7574856161,1.46284524556,2.7912893816,2.7912893816,2.7912893816,0,4.40355168596,3.08192251946,3.44462831976,5.87950621636,6.15905913946,6.11550530546,9.17285799578,10.79316574734,17.84899958202,17.39001404542,17.29075214484,17.84899958172,17.84899958132,17.84899958132,17.66000601642,17.84899958142,15.61187715064,14.24105277154,15.35453460234,17.84899958184,17.84899958191,17.54300692731,17.848999581393,17.848999581393,17.65801012486,17.84899958134,17.84899958133,17.84899958133,17.84899958136,17.84899958136,17.84899958154,16.87482378194,17.84899958094,17.84899958116,17.84899958116,17.84899958114,17.29837431167,17.84899958154,16.38558057629,17.84899958124,17.84899958114,17.84899958114,17.84899958114,17.84899958114,17.84899958124,17.59143092864,17.8489995819,17.8489995819,17.01772795803,17.55210845002,17.84899958144,17.84899958144,17.84899958184,17.84899958184,17.84899958174,17.84899958174,15.40074911651,15.4057721413,16.82994475371,17.84899958141,16.48710160831,16.64777588564,15.93092718186,17.84899958126,17.84899958124,14.71462144473,14.67109066593,16.44710466564,15.16173407064
"t65",12.59742059058,9.21807332148,9.2385099461,9.0860608143,11.5401577318,14.7291363011,13.92780046895,14.36210299605,14.72913630096,14.729136300866,14.583254326066,14.31295256241,14.72913630115,9.5800878134,9.5762743421,11.8085007522,10.3934135016,12.3926288985,12.1249120012,12.6064230268,11.7011106714,12.0811036396,11.9816812759,11.8647942411,14.72913630165,14.72913630165,14.40258183492,14.72913630172,14.72913630177,14.72913630177,14.7291363017,14.7291363017,14.7291363017,14.7291363018,14.7291363019,12.44560635239,14.72913630153,14.72913630153,14.729136301538,14.729136301538,14.729136301668,14.729136301668,14.496345359368,14.729136301668,14.729136301668,14.729136301668,14.729136301678,14.729136301678,14.729136301678,14.729136301678,14.729136301878,14.20203959383,11.68565918173,13.55768446013,14.72913630063,14.72913630063,14.72913630103,14.72913630083,14.72913630083,14.18241235323,12.88491802342,14.72913630115,14.56970678175,14.72913630095,14.72913630095,14.72913630095,14.72913630065,14.62598586902,13.40162011904,14.72913630172,5.813192145,8.4596671158,9.760205574,9.9450630765,10.24293750145,10.4442534102,10.4442534102,8.2602791503,10.278012209,10.4442534098,9.79417619532,10.4442534103,10.44425341075,10.44425341075,10.4442534099,10.44425340989,10.44425340989,9.83515866926,9.83515866926,9.8351586692,9.8351586692,9.8351586692,9.83515866921,9.83515866921,9.8351586693,5.2544256879,6.8138902087,6.8138902087,5.38622277828,6.43316364488,6.81389020888,4.61849282506,4.32385245452,6.81389020856,6.81389020856,6.81389020856,4.40355168596,0,1.8203284915,3.9445328862,8.2898447392,8.5693976623,8.5258438283,11.58319651862,13.20350427018,20.25933810486,19.80035256826,19.70109066768,20.25933810456,20.25933810416,20.25933810416,20.07034453926,20.25933810426,18.02221567348,16.65139129438,17.76487312518,20.25933810468,20.25933810475,19.95334545015,20.259338104233,20.259338104233,20.0683486477,20.25933810418,20.25933810417,20.25933810417,20.2593381042,20.2593381042,20.25933810438,19.28516230478,20.25933810378,20.259338104,20.259338104,20.25933810398,19.70871283451,20.25933810438,18.79591909913,20.25933810408,20.25933810398,20.25933810398,20.25933810398,20.25933810398,20.25933810408,20.00176945148,20.25933810474,20.25933810474,19.42806648087,19.96244697286,20.25933810428,20.25933810428,20.25933810468,20.25933810468,20.25933810458,20.25933810458,17.81108763935,17.81611066414,19.24028327655,20.25933810425,18.89744013115,19.05811440848,18.3412657047,20.2593381041,20.25933810408,17.12495996757,17.08142918877,18.85744318848,17.57207259348
"t66",11.27579142408,7.89644415498,7.9168807796,7.7644316478,10.2185285653,13.4075071346,12.60617130245,13.04047382955,13.40750713446,13.407507134366,13.261625159566,12.99132339591,13.40750713465,8.2584586469,8.2546451756,10.4868715857,9.0717843351,11.070999732,10.8032828347,11.2847938603,10.3794815049,10.7594744731,10.6600521094,10.5431650746,13.40750713515,13.40750713515,13.08095266842,13.40750713522,13.40750713527,13.40750713527,13.4075071352,13.4075071352,13.4075071352,13.4075071353,13.4075071354,11.12397718589,13.40750713503,13.40750713503,13.407507135038,13.407507135038,13.407507135168,13.407507135168,13.174716192868,13.407507135168,13.407507135168,13.407507135168,13.407507135178,13.407507135178,13.407507135178,13.407507135178,13.407507135378,12.88041042733,10.36403001523,12.23605529363,13.40750713413,13.40750713413,13.40750713453,13.40750713433,13.40750713433,12.86078318673,11.56328885692,13.40750713465,13.24807761525,13.40750713445,13.40750713445,13.40750713445,13.40750713415,13.30435670252,12.07999095254,13.40750713522,4.4915629785,7.1380379493,8.4385764075,8.62343391,8.92130833495,9.1226242437,9.1226242437,6.9386499838,8.9563830425,9.1226242433,8.47254702882,9.1226242438,9.12262424425,9.12262424425,9.1226242434,9.12262424339,9.12262424339,8.51352950276,8.51352950276,8.5135295027,8.5135295027,8.5135295027,8.51352950271,8.51352950271,8.5135295028,3.9327965214,5.4922610422,5.4922610422,4.06459361178,5.11153447838,5.49226104238,3.29686365856,3.00222328802,5.49226104206,5.49226104206,5.49226104206,3.08192251946,1.8203284915,0,2.6229037197,6.9682155727,7.2477684958,7.2042146618,10.26156735212,11.88187510368,18.93770893836,18.47872340176,18.37946150118,18.93770893806,18.93770893766,18.93770893766,18.74871537276,18.93770893776,16.70058650698,15.32976212788,16.44324395868,18.93770893818,18.93770893825,18.63171628365,18.937708937733,18.937708937733,18.7467194812,18.93770893768,18.93770893767,18.93770893767,18.9377089377,18.9377089377,18.93770893788,17.96353313828,18.93770893728,18.9377089375,18.9377089375,18.93770893748,18.38708366801,18.93770893788,17.47428993263,18.93770893758,18.93770893748,18.93770893748,18.93770893748,18.93770893748,18.93770893758,18.68014028498,18.93770893824,18.93770893824,18.10643731437,18.64081780636,18.93770893778,18.93770893778,18.93770893818,18.93770893818,18.93770893808,18.93770893808,16.48945847285,16.49448149764,17.91865411005,18.93770893775,17.57581096465,17.73648524198,17.0196365382,18.9377089376,18.93770893758,15.80333080107,15.75980002227,17.53581402198,16.25044342698
"t45",11.63849722438,8.25914995528,8.2795865799,8.1271374481,10.5812343656,13.7702129349,12.96887710275,13.40317962985,13.77021293476,13.770212934666,13.624330959866,13.35402919621,13.77021293495,8.6211644472,8.6173509759,10.849577386,9.4344901354,11.4337055323,11.165988635,11.6474996606,10.7421873052,11.1221802734,11.0227579097,10.9058708749,13.77021293545,13.77021293545,13.44365846872,13.77021293552,13.77021293557,13.77021293557,13.7702129355,13.7702129355,13.7702129355,13.7702129356,13.7702129357,11.48668298619,13.77021293533,13.77021293533,13.770212935338,13.770212935338,13.770212935468,13.770212935468,13.537421993168,13.770212935468,13.770212935468,13.770212935468,13.770212935478,13.770212935478,13.770212935478,13.770212935478,13.770212935678,13.24311622763,10.72673581553,12.59876109393,13.77021293443,13.77021293443,13.77021293483,13.77021293463,13.77021293463,13.22348898703,11.92599465722,13.77021293495,13.61078341555,13.77021293475,13.77021293475,13.77021293475,13.77021293445,13.66706250282,12.44269675284,13.77021293552,4.8542687788,7.5007437496,8.8012822078,8.9861397103,9.28401413525,9.485330044,9.485330044,7.3013557841,9.3190888428,9.4853300436,8.83525282912,9.4853300441,9.48533004455,9.48533004455,9.4853300437,9.48533004369,9.48533004369,8.87623530306,8.87623530306,8.876235303,8.876235303,8.876235303,8.87623530301,8.87623530301,8.8762353031,4.2955023217,5.8549668425,5.8549668425,4.42729941208,5.47424027868,5.85496684268,3.65956945886,3.36492908832,5.85496684236,5.85496684236,5.85496684236,3.44462831976,3.9445328862,2.6229037197,0,7.330921373,7.6104742961,7.5669204621,10.62427315242,12.24458090398,19.30041473866,18.84142920206,18.74216730148,19.30041473836,19.30041473796,19.30041473796,19.11142117306,19.30041473806,17.06329230728,15.69246792818,16.80594975898,19.30041473848,19.30041473855,18.99442208395,19.300414738033,19.300414738033,19.1094252815,19.30041473798,19.30041473797,19.30041473797,19.300414738,19.300414738,19.30041473818,18.32623893858,19.30041473758,19.3004147378,19.3004147378,19.30041473778,18.74978946831,19.30041473818,17.83699573293,19.30041473788,19.30041473778,19.30041473778,19.30041473778,19.30041473778,19.30041473788,19.04284608528,19.30041473854,19.30041473854,18.46914311467,19.00352360666,19.30041473808,19.30041473808,19.30041473848,19.30041473848,19.30041473838,19.30041473838,16.85216427315,16.85718729794,18.28135991035,19.30041473805,17.93851676495,18.09919104228,17.3823423385,19.3004147379,19.30041473788,16.16603660137,16.12250582257,17.89851982228,16.61314922728
"t5",5.61838783778,2.23904056868,2.2594771933,2.6467692519,5.1008661694,8.2898447387,7.48850890655,7.92281143365,8.28984473856,8.289844738466,8.143962763666,7.87366100001,8.28984473875,3.140796251,3.1369827797,5.3692091898,3.9541219392,5.9533373361,5.6856204388,6.1671314644,5.261819109,5.6418120772,5.5423897135,5.4255026787,8.28984473925,8.28984473925,7.96329027252,8.28984473932,8.28984473937,8.28984473937,8.2898447393,8.2898447393,8.2898447393,8.2898447394,8.2898447395,6.00631478999,8.28984473913,8.28984473913,8.289844739138,8.289844739138,8.289844739268,8.289844739268,8.057053796968,8.289844739268,8.289844739268,8.289844739268,8.289844739278,8.289844739278,8.289844739278,8.289844739278,8.289844739478,7.76274803143,5.24636761933,7.11839289773,8.28984473823,8.28984473823,8.28984473863,8.28984473843,8.28984473843,7.74312079083,6.44562646102,8.28984473875,8.13041521935,8.28984473855,8.28984473855,8.28984473855,8.28984473825,8.18669430662,6.96232855664,8.28984473932,2.9086663126,6.3052584454,7.6057969036,7.7906544061,8.08852883105,8.2898447398,8.2898447398,6.1058704799,8.1236035386,8.2898447394,7.63976752492,8.2898447399,8.28984474035,8.28984474035,8.2898447395,8.28984473949,8.28984473949,8.28984473966,8.28984473966,8.2898447396,8.2898447396,8.2898447396,8.28984473961,8.28984473961,8.2898447397,4.7785733927,8.2898447391,8.2898447391,6.86217730868,7.90911817528,8.28984473928,6.09444735546,5.79980698492,8.28984473896,8.28984473896,8.28984473896,5.87950621636,8.2898447392,6.9682155727,7.330921373,0,1.5903649095,1.5468110755,4.60416376582,6.22447151738,13.28030535206,12.82131981546,12.72205791488,13.28030535176,13.28030535136,13.28030535136,13.09131178646,13.28030535146,11.04318292068,9.67235854158,10.78584037238,13.28030535188,13.28030535195,12.97431269735,13.280305351433,13.280305351433,13.0893158949,13.28030535138,13.28030535137,13.28030535137,13.2803053514,13.2803053514,13.28030535158,12.30612955198,13.28030535098,13.2803053512,13.2803053512,13.28030535118,12.72968008171,13.28030535158,11.81688634633,13.28030535128,13.28030535118,13.28030535118,13.28030535118,13.28030535118,13.28030535128,13.02273669868,13.28030535194,13.28030535194,12.44903372807,12.98341422006,13.28030535148,13.28030535148,13.28030535188,13.28030535188,13.28030535178,13.28030535178,10.83205488655,10.83707791134,12.26125052375,13.28030535145,11.91840737835,12.07908165568,11.3622329519,13.2803053513,13.28030535128,10.14592721477,10.10239643597,11.87841043568,10.59303984068
"t7",5.67162433708,2.29227706798,2.3127136926,2.926322175,5.3804190925,8.5693976618,7.76806182965,8.20236435675,8.56939766166,8.569397661566,8.423515686766,8.15321392311,8.56939766185,3.4203491741,3.4165357028,5.6487621129,4.2336748623,6.2328902592,5.9651733619,6.4466843875,5.5413720321,5.9213650003,5.8219426366,5.7050556018,8.56939766235,8.56939766235,8.24284319562,8.56939766242,8.56939766247,8.56939766247,8.5693976624,8.5693976624,8.5693976624,8.5693976625,8.5693976626,6.28586771309,8.56939766223,8.56939766223,8.569397662238,8.569397662238,8.569397662368,8.569397662368,8.336606720068,8.569397662368,8.569397662368,8.569397662368,8.569397662378,8.569397662378,8.569397662378,8.569397662378,8.569397662578,8.04230095453,5.52592054243,7.39794582083,8.56939766133,8.56939766133,8.56939766173,8.56939766153,8.56939766153,8.02267371393,6.72517938412,8.56939766185,8.40996814245,8.56939766165,8.56939766165,8.56939766165,8.56939766135,8.46624722972,7.24188147974,8.56939766242,3.1882192357,6.5848113685,7.8853498267,8.0702073292,8.36808175415,8.5693976629,8.5693976629,6.385423403,8.4031564617,8.5693976625,7.91932044802,8.569397663,8.56939766345,8.56939766345,8.5693976626,8.56939766259,8.56939766259,8.56939766276,8.56939766276,8.5693976627,8.5693976627,8.5693976627,8.56939766271,8.56939766271,8.5693976628,5.0581263158,8.5693976622,8.5693976622,7.14173023178,8.18867109838,8.56939766238,6.37400027856,6.07935990802,8.56939766206,8.56939766206,8.56939766206,6.15905913946,8.5693976623,7.2477684958,7.6104742961,1.5903649095,0,0.9369305118,4.65740026512,6.27770801668,13.33354185136,12.87455631476,12.77529441418,13.33354185106,13.33354185066,13.33354185066,13.14454828576,13.33354185076,11.09641941998,9.72559504088,10.83907687168,13.33354185118,13.33354185125,13.02754919665,13.333541850733,13.333541850733,13.1425523942,13.33354185068,13.33354185067,13.33354185067,13.3335418507,13.3335418507,13.33354185088,12.35936605128,13.33354185028,13.3335418505,13.3335418505,13.33354185048,12.78291658101,13.33354185088,11.87012284563,13.33354185058,13.33354185048,13.33354185048,13.33354185048,13.33354185048,13.33354185058,13.07597319798,13.33354185124,13.33354185124,12.50227022737,13.03665071936,13.33354185078,13.33354185078,13.33354185118,13.33354185118,13.33354185108,13.33354185108,10.88529138585,10.89031441064,12.31448702305,13.33354185075,11.97164387765,12.13231815498,11.4154694512,13.3335418506,13.33354185058,10.19916371407,10.15563293527,11.93164693498,10.64627633998
"t8",5.62807050308,2.24872323398,2.2691598586,2.882768341,5.3368652585,8.5258438278,7.72450799565,8.15881052275,8.52584382766,8.525843827566,8.379961852766,8.10966008911,8.52584382785,3.3767953401,3.3729818688,5.6052082789,4.1901210283,6.1893364252,5.9216195279,6.4031305535,5.4978181981,5.8778111663,5.7783888026,5.6615017678,8.52584382835,8.52584382835,8.19928936162,8.52584382842,8.52584382847,8.52584382847,8.5258438284,8.5258438284,8.5258438284,8.5258438285,8.5258438286,6.24231387909,8.52584382823,8.52584382823,8.525843828238,8.525843828238,8.525843828368,8.525843828368,8.293052886068,8.525843828368,8.525843828368,8.525843828368,8.525843828378,8.525843828378,8.525843828378,8.525843828378,8.525843828578,7.99874712053,5.48236670843,7.35439198683,8.52584382733,8.52584382733,8.52584382773,8.52584382753,8.52584382753,7.97911987993,6.68162555012,8.52584382785,8.36641430845,8.52584382765,8.52584382765,8.52584382765,8.52584382735,8.42269339572,7.19832764574,8.52584382842,3.1446654017,6.5412575345,7.8417959927,8.0266534952,8.32452792015,8.5258438289,8.5258438289,6.341869569,8.3596026277,8.5258438285,7.87576661402,8.525843829,8.52584382945,8.52584382945,8.5258438286,8.52584382859,8.52584382859,8.52584382876,8.52584382876,8.5258438287,8.5258438287,8.5258438287,8.52584382871,8.52584382871,8.5258438288,5.0145724818,8.5258438282,8.5258438282,7.09817639778,8.14511726438,8.52584382838,6.33044644456,6.03580607402,8.52584382806,8.52584382806,8.52584382806,6.11550530546,8.5258438283,7.2042146618,7.5669204621,1.5468110755,0.9369305118,0,4.61384643112,6.23415418268,13.28998801736,12.83100248076,12.73174058018,13.28998801706,13.28998801666,13.28998801666,13.10099445176,13.28998801676,11.05286558598,9.68204120688,10.79552303768,13.28998801718,13.28998801725,12.98399536265,13.289988016733,13.289988016733,13.0989985602,13.28998801668,13.28998801667,13.28998801667,13.2899880167,13.2899880167,13.28998801688,12.31581221728,13.28998801628,13.2899880165,13.2899880165,13.28998801648,12.73936274701,13.28998801688,11.82656901163,13.28998801658,13.28998801648,13.28998801648,13.28998801648,13.28998801648,13.28998801658,13.03241936398,13.28998801724,13.28998801724,12.45871639337,12.99309688536,13.28998801678,13.28998801678,13.28998801718,13.28998801718,13.28998801708,13.28998801708,10.84173755185,10.84676057664,12.27093318905,13.28998801675,11.92809004365,12.08876432098,11.3719156172,13.2899880166,13.28998801658,10.15560988007,10.11207910127,11.88809310098,10.60272250598
