,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
t86,-3.8836446,-0.46415865,4.311506,8.43688,4.367851,6.4085,5.312338,5.6330256,4.9249153,5.3604407,5.018734,6.2456574,3.5393035,4.353674,4.8284335,5.5683017,5.113309,4.790283,2.9206717,5.1327176,4.912035,4.9151716,4.5833764,6.133348,4.738396,4.952718,5.6030016,6.5561624,5.0429792,4.9800906,6.1866565,4.5067596,4.576497,4.6425457,4.4767995,5.3901677,5.229307,4.8174725,4.449919,5.271615,3.9733899,5.231658,4.9481745
t93,-3.8652914,-0.43439934,4.3060536,8.449698,4.359581,6.4000535,5.3012304,5.6236806,4.9346733,5.35183,5.027418,6.239401,3.5452185,4.3383894,4.8390994,5.550053,5.117311,4.7883205,2.9334009,5.1240706,4.910031,4.9057574,4.598928,6.127289,4.728853,4.9639063,5.5831766,6.545733,5.0576525,4.9933186,6.198507,4.508248,4.5587707,4.654993,4.485653,5.3976073,5.2342887,4.817498,4.447877,5.265388,3.9864008,5.2370453,4.9532437
t162,-4.2999983,-0.7132763,4.340342,7.557539,4.4298987,6.3015113,5.812616,5.6410375,4.6584983,5.300094,4.9155927,6.125405,3.6507063,4.4229383,4.7516556,5.8994613,5.1466904,4.756233,2.7508214,5.104679,4.8794436,5.041961,4.038802,6.2628846,4.689608,4.7643237,5.9678216,7.0210037,4.9793124,4.5966396,5.672446,4.6499786,4.9551196,4.3946114,4.548111,5.3296485,5.1978617,5.1419687,4.6404924,5.2920165,3.7966583,5.28917,5.11059
t163,-4.3160625,-0.7006661,4.335964,7.5197268,4.454979,6.2993484,5.84182,5.646442,4.6315494,5.276978,4.918906,6.1305504,3.674392,4.436501,4.7576795,5.9364758,5.171172,4.733089,2.7360938,5.0891757,4.8765845,5.0348644,4.012803,6.2322955,4.662799,4.7454934,5.979161,7.046972,4.986609,4.5798793,5.648215,4.6587834,4.9647303,4.3927283,4.5567,5.300278,5.2290516,5.1625237,4.655747,5.260593,3.820216,5.3053875,5.0919633
t112,-3.9132662,-0.4758941,4.3159304,8.385011,4.372702,6.3957534,5.349616,5.6275053,4.9024177,5.3527684,5.0119114,6.227581,3.5506637,4.3561263,4.821435,5.5937243,5.1164136,4.787752,2.9096413,5.126829,4.906997,4.9141254,4.546959,6.1463466,4.7284355,4.93697,5.6296706,6.594379,5.041293,4.950654,6.153692,4.523707,4.604353,4.6212497,4.4886103,5.3881493,5.233068,4.84032,4.466679,5.254128,3.9568565,5.2406764,4.965266
t95,-3.9207244,-0.385799,4.3253603,8.4122715,4.371038,6.3791285,5.3610563,5.622217,4.892652,5.3559947,5.005773,6.2126293,3.5460234,4.3466506,4.8146424,5.583827,5.1127853,4.790002,2.897193,5.1203136,4.900371,4.903301,4.545188,6.170415,4.7320385,4.921087,5.639723,6.607718,5.0349517,4.939732,6.171373,4.534375,4.61222,4.6078296,4.494903,5.402825,5.2231054,4.841042,4.477807,5.2463846,3.935674,5.247749,4.976356
t102,-3.844305,-0.32639423,4.30591,8.490845,4.3528695,6.3881645,5.2887826,5.613515,4.94239,5.3470316,5.0339212,6.232077,3.5470726,4.324118,4.845403,5.527533,5.1179647,4.788648,2.9416225,5.1167006,4.908257,4.895522,4.6281576,6.1279426,4.723782,4.970739,5.5666084,6.5344806,5.067891,5.005464,6.221803,4.509741,4.5432706,4.6642137,4.4942036,5.407764,5.2341514,4.8131623,4.4463696,5.2588243,3.9915376,5.240923,4.9596114
t108,-2.5741584,6.999696,4.6634507,6.6030464,4.433124,5.2153487,5.4865127,4.4194975,5.1411166,5.130533,5.778526,5.1695104,4.7036366,4.859952,4.9148393,5.5538425,4.582144,5.7232347,4.0607357,5.5080185,5.05372,4.6562915,5.3573165,4.8174114,3.7251081,5.444483,4.856504,4.902912,5.856026,4.9278455,4.4105806,5.073525,4.766696,4.758098,4.7908473,5.1998024,4.930137,5.5775647,4.018783,4.218158,4.852476,5.423042,5.384139
t220,3.9669704,3.2629814,11.998687,3.2301452,5.46789,3.5369346,2.8450098,4.4888062,3.6095414,4.980226,5.1127825,5.015856,6.496829,5.046009,5.131405,5.9579363,4.907461,4.9713373,4.813581,4.3181705,4.7188654,5.022006,4.039918,5.0626674,5.7352204,4.9986353,3.9173691,4.8365884,5.4643736,5.791311,5.0429745,5.065504,5.3930306,3.9426234,5.992073,4.386768,5.4032855,5.011932,4.615668,4.3459463,6.0296164,5.401194,3.9553077
t221,3.9541917,3.2441022,12.014656,3.2210913,5.4806046,3.5209725,2.8358428,4.503783,3.6070464,4.961625,5.1250973,5.0272837,6.503034,5.049858,5.1232424,5.950639,4.9211493,4.97284,4.827539,4.3122225,4.736885,5.0140066,4.043203,5.0818024,5.7165976,4.9899435,3.9249363,4.822493,5.457095,5.773433,5.0567427,5.0792794,5.3822994,3.9553883,5.997329,4.390683,5.386026,5.0217514,4.632891,4.355787,6.029681,5.418475,3.9470966
t202,3.952715,3.2530599,11.985147,3.222252,5.476838,3.5182374,2.8182333,4.506153,3.6265633,4.94619,5.1181517,5.043446,6.4880533,5.0200224,5.1011972,5.9639077,4.935458,4.9639726,4.8338513,4.290054,4.7536526,5.0103984,4.0597296,5.094691,5.704729,5.002615,3.8986988,4.820002,5.4636855,5.761141,5.070329,5.092027,5.3608303,3.9521534,6.0184655,4.3687186,5.368029,5.021483,4.634549,4.3378415,6.021237,5.4293823,3.9494464
t184,4.0111003,3.3257315,11.947183,3.2633464,5.432714,3.5793202,2.8695781,4.450901,3.6150959,5.0397544,5.081078,4.974527,6.4833846,5.0414233,5.159722,5.9729,4.866826,4.95604,4.7754316,4.3320255,4.65675,5.052447,4.0210347,5.0065746,5.799112,5.0370107,3.886865,4.8771877,5.4732223,5.859537,5.00157,5.030878,5.4217806,3.897307,5.980422,4.3848004,5.449321,4.9910803,4.55115,4.320766,6.0416927,5.327464,3.9906976
t297,3.8506887,2.3960788,12.770905,2.790503,6.196512,2.8177254,2.7344806,4.5476665,3.911679,4.256656,5.0639925,5.3985167,6.5455027,4.839441,4.9995065,6.1340523,4.9654,5.451487,4.817463,3.9660046,4.880661,5.0955615,3.9544225,5.212754,5.3895974,5.3575773,4.100374,4.8683267,5.495481,5.454378,4.943015,5.1534176,5.2002587,3.9106696,6.3267174,4.9450474,5.4015646,5.3013325,4.900054,5.016582,5.968061,5.5136924,3.6681805
t382,3.8457503,2.3439832,12.828916,2.7617996,6.254927,2.7662256,2.7456295,4.5604115,3.9047287,4.292755,5.0528064,5.414492,6.590063,4.8559337,5.0304046,6.1327786,4.9594035,5.5017686,4.833002,3.9377542,4.847294,5.123177,3.9236133,5.1933584,5.37535,5.370016,4.099551,4.873461,5.5107937,5.494945,4.9496107,5.1534414,5.2034535,3.9023004,6.345529,4.998953,5.3902645,5.3266172,4.8932605,5.0703526,5.973777,5.48497,3.6236827
t383,3.8465893,2.342821,12.8316145,2.7724693,6.2581644,2.7645397,2.7530746,4.5661087,3.904668,4.2779317,5.051827,5.4138703,6.578159,4.851736,5.0305657,6.130257,4.96259,5.4948554,4.838985,3.9401143,4.8620358,5.1129,3.9269066,5.203223,5.3598967,5.3619165,4.1018844,4.864243,5.514717,5.482959,4.950145,5.1428313,5.200366,3.8994365,6.3433423,4.998012,5.3780093,5.318653,4.897007,5.069062,5.980237,5.4994426,3.6304295
t294,3.949376,2.5272088,12.822945,2.8078926,6.0376844,2.957385,2.7864563,4.638383,3.7264576,4.815753,5.1808767,5.2506,6.6101794,5.002306,5.2058644,6.092348,4.966893,5.427241,4.926259,4.104992,4.663996,5.0330653,3.8005867,5.192019,5.5590477,5.266322,3.9364455,4.777308,5.5948734,5.755897,5.0130877,5.0502644,5.3174987,3.8632996,6.2494893,4.9926066,5.3630557,5.2736998,4.739464,5.0208163,6.090202,5.293659,3.5768998
t334,3.864511,2.376578,12.855025,2.784462,6.216052,2.8037255,2.7680488,4.5914993,3.858475,4.470384,5.07354,5.3813972,6.6013193,4.8855324,5.0961227,6.125734,4.959301,5.490236,4.8705635,3.9633007,4.8017793,5.102062,3.8814452,5.1988473,5.397033,5.331832,4.058633,4.8361464,5.548397,5.574755,4.9728875,5.1007805,5.224563,3.88977,6.3322597,5.0329456,5.348294,5.305876,4.8579946,5.0950985,6.015248,5.4400034,3.606761
t335,3.8446462,2.3764846,12.793484,2.782782,6.219045,2.7983544,2.7365367,4.550414,3.9142718,4.263072,5.058376,5.4072046,6.559934,4.838824,5.0076056,6.1364245,4.962324,5.4687896,4.820435,3.9509368,4.872909,5.104648,3.9485614,5.20853,5.380663,5.3627505,4.104388,4.8700376,5.4997754,5.464605,4.944091,5.1516094,5.1964073,3.9103947,6.336778,4.9637346,5.3940034,5.3092694,4.9024696,5.035462,5.9677415,5.508443,3.6551144
t272,3.972908,2.599303,12.767766,2.8305578,5.9681664,3.022746,2.7811346,4.634074,3.700111,4.8738804,5.198262,5.216834,6.5976887,5.0208645,5.212615,6.086422,4.969084,5.390711,4.9272876,4.143833,4.6495886,5.0146103,3.8019042,5.1831346,5.603419,5.2424974,3.9119782,4.7740364,5.600543,5.7793465,5.024382,5.04275,5.3381844,3.859945,6.2197933,4.941417,5.380017,5.253608,4.7130127,4.9611616,6.095374,5.280233,3.5912457
t298,3.9151208,2.4548588,12.860789,2.7956157,6.1208057,2.885398,2.7876637,4.628842,3.77059,4.708589,5.1351676,5.303898,6.6218195,4.96391,5.1818795,6.1047187,4.9615245,5.466781,4.9153934,4.0413084,4.703537,5.066534,3.817543,5.191304,5.4885826,5.2897162,3.97982,4.795566,5.5883594,5.7075233,5.0023828,5.0591903,5.2825675,3.8692322,6.28845,5.035148,5.341648,5.28939,4.779551,5.075638,6.0684786,5.339192,3.5727825
t370,3.8452523,2.3473608,12.828893,2.774631,6.2506075,2.7647762,2.7569194,4.5715055,3.899097,4.2965117,5.057885,5.4075127,6.5777364,4.8561516,5.0359554,6.1258955,4.9632,5.4912553,4.845414,3.94518,4.8620977,5.1074533,3.9242773,5.2082396,5.358693,5.354272,4.0992436,4.857411,5.5222664,5.4918237,4.9498544,5.132665,5.1987047,3.8942106,6.3419933,5.00011,5.368085,5.3163548,4.8932214,5.0668793,5.9868307,5.5013204,3.624467
t371,3.8351243,2.3849013,12.789091,2.791385,6.2156,2.8067024,2.7311673,4.545425,3.9254525,4.256308,5.040827,5.4237766,6.561622,4.8175926,5.0099926,6.1470237,4.9620304,5.468567,4.8177357,3.9290469,4.8845606,5.1098003,3.9550877,5.2084403,5.3680415,5.3616652,4.1110806,4.871679,5.504203,5.451257,4.950396,5.141867,5.1846995,3.9154685,6.34861,4.968336,5.3814783,5.30328,4.915486,5.0461497,5.963602,5.522605,3.6642008
t292,3.9170232,2.4858944,12.863735,2.7861137,6.080847,2.9156997,2.7882385,4.6387305,3.7611024,4.781808,5.154527,5.288402,6.616853,4.969619,5.189609,6.103975,4.964438,5.462893,4.9199095,4.064473,4.6949677,5.0544014,3.8072467,5.2041206,5.51742,5.29325,3.9699028,4.783743,5.5854096,5.7230444,4.9996395,5.060228,5.2874737,3.8712947,6.284144,5.0336533,5.345884,5.293702,4.774111,5.064226,6.078814,5.322537,3.5703945
t392,3.727571,2.2187426,12.975652,2.7677019,6.405136,2.6325998,2.7807488,4.5992465,3.9683487,4.34024,5.013117,5.479949,6.6330323,4.7825212,5.080848,6.158365,4.932436,5.581354,4.8613114,3.804398,4.900867,5.1361914,3.9406102,5.2459826,5.2249465,5.3901205,4.189782,4.82474,5.551219,5.473222,4.9271173,5.055699,5.0966296,3.9147162,6.444364,5.178137,5.238442,5.3512764,4.973443,5.264293,5.9853144,5.560347,3.5853622
t393,3.7330682,2.2593973,12.943808,2.7664044,6.3689017,2.6622658,2.7608647,4.5791335,3.9693587,4.32932,4.997235,5.48705,6.6405573,4.7773194,5.0855784,6.1699076,4.9353437,5.5653124,4.844701,3.8171375,4.889191,5.131978,3.9565043,5.2466593,5.2295156,5.400132,4.1910677,4.8277507,5.5476365,5.4612494,4.9253874,5.0673776,5.1041517,3.9222136,6.446338,5.166747,5.2404165,5.347563,4.96766,5.253272,5.968645,5.5726466,3.592826
t428,3.8283193,2.2944465,12.924587,2.7376683,6.341289,2.7204525,2.7236676,4.54642,3.935327,4.3281736,4.97715,5.5081024,6.663259,4.8175387,5.0401587,6.1651144,4.9600573,5.5923963,4.828889,3.8065455,4.8389497,5.1766334,3.9462905,5.183598,5.288071,5.4174967,4.1084604,4.893519,5.5433354,5.51143,4.9832377,5.1409163,5.170575,3.9064937,6.4275723,5.0992665,5.3226395,5.348737,4.909894,5.210664,5.938027,5.515406,3.5751107
t429,3.7643046,2.236493,12.971595,2.7482247,6.4034243,2.6561878,2.7375844,4.556301,3.9735765,4.317062,4.9511733,5.5427737,6.6764693,4.772183,5.0635967,6.1880856,4.9412427,5.6173797,4.830351,3.7484274,4.872359,5.1738095,3.9612827,5.221754,5.2415423,5.4348016,4.1599894,4.8661757,5.553106,5.486548,4.9543047,5.0937757,5.120199,3.9250283,6.472506,5.167819,5.2619877,5.3587766,4.9598193,5.2803464,5.9334073,5.54627,3.575402
t398,3.7636695,2.2433414,12.971922,2.7440057,6.3892546,2.6671484,2.7567453,4.586877,3.9405904,4.352209,4.9880095,5.492805,6.6687417,4.8014684,5.094322,6.1515274,4.9497056,5.599168,4.8647494,3.7970314,4.848214,5.167014,3.9099288,5.20842,5.272587,5.3790374,4.150031,4.8513775,5.5687613,5.521572,4.9650693,5.071931,5.136021,3.8945231,6.4320416,5.1524987,5.2712483,5.3513026,4.942908,5.250634,5.9900913,5.5154824,3.5561748
t399,3.7733514,2.2356474,12.959855,2.7411802,6.394997,2.6605916,2.7441812,4.5662203,3.9573922,4.3076906,4.985333,5.5078325,6.6602507,4.7966356,5.0523753,6.16325,4.947676,5.6060143,4.8396435,3.7817338,4.866578,5.1753173,3.9440072,5.2063813,5.2616453,5.412723,4.153453,4.8735895,5.545469,5.493856,4.95924,5.108178,5.1328325,3.909668,6.443126,5.133986,5.290656,5.3581076,4.9447885,5.2438445,5.953745,5.531728,3.571218
t414,3.7428086,2.2537441,12.970786,2.7458344,6.379678,2.6659877,2.7592323,4.5921793,3.9436665,4.3613677,5.00033,5.483019,6.6677456,4.7965093,5.102903,6.1511016,4.946842,5.5882764,4.8668747,3.8060846,4.8528476,5.154885,3.9172006,5.2227006,5.257986,5.3767586,4.167062,4.8323298,5.570002,5.5181165,4.95528,5.0551534,5.1220775,3.8966541,6.43704,5.1610694,5.2451887,5.3526735,4.949553,5.254834,5.997979,5.533423,3.55544
t415,3.7698667,2.255296,12.988251,2.7350008,6.3869743,2.678616,2.7535815,4.591801,3.9261374,4.3807783,4.973465,5.502551,6.6935697,4.8066216,5.1170835,6.14941,4.956738,5.61417,4.8778806,3.7846868,4.823639,5.1793027,3.8915472,5.195716,5.2751703,5.370238,4.1348615,4.8475657,5.5900307,5.5544553,4.987644,5.057293,5.1449075,3.8824372,6.4372096,5.1683702,5.2576194,5.3520045,4.9324207,5.273439,6.0031123,5.4993906,3.5335777
t345,3.8091376,2.2755353,12.961839,2.7569935,6.344107,2.707224,2.7663646,4.5946646,3.9028113,4.446254,5.002864,5.4656076,6.6642313,4.838117,5.1115913,6.146784,4.9518943,5.58223,4.8774433,3.8356988,4.81482,5.1599646,3.882946,5.1932535,5.3054075,5.363388,4.1009955,4.848815,5.576502,5.573205,4.984368,5.0768757,5.173633,3.8900077,6.4073687,5.143983,5.284531,5.3361354,4.902243,5.232416,6.0004287,5.4699383,3.558661
t346,3.8731077,2.3862078,12.89509,2.7842546,6.204802,2.815215,2.7843287,4.617309,3.8213017,4.6210885,5.085068,5.3631034,6.633259,4.915714,5.1562014,6.1199393,4.9569254,5.5055556,4.9021487,3.96902,4.750152,5.0998783,3.841193,5.1939635,5.4134383,5.3142266,4.0293164,4.812895,5.5826116,5.653388,4.9922943,5.06452,5.240561,3.877291,6.331785,5.0774755,5.3164334,5.304913,4.82762,5.1337028,6.0449114,5.393593,3.5715246
t342,3.8590825,2.3455012,12.916683,2.7745464,6.2536798,2.778105,2.7787347,4.6082993,3.8473701,4.560549,5.0532527,5.400326,6.642338,4.891908,5.136487,6.128447,4.9567184,5.532811,4.8937097,3.924248,4.77214,5.124595,3.8517177,5.188384,5.376718,5.3303466,4.048014,4.8305187,5.579499,5.6272182,4.993161,5.075442,5.2229958,3.8802512,6.3551927,5.0972853,5.311963,5.3143225,4.849932,5.164987,6.028261,5.4160857,3.568269
t343,3.7690935,2.2262597,12.955898,2.735432,6.409344,2.662731,2.7423015,4.5746512,3.9562821,4.2983923,4.983226,5.5027595,6.6561,4.787771,5.0742035,6.1435184,4.95779,5.603692,4.8534656,3.7823918,4.8689837,5.1855083,3.9173565,5.1947565,5.28416,5.37498,4.14943,4.8787956,5.5560837,5.4918394,4.9682755,5.09248,5.1326256,3.8883362,6.423722,5.116346,5.308888,5.352069,4.9564223,5.215881,5.9831405,5.5148716,3.5635767
t337,3.8762014,2.3767223,12.910284,2.7823377,6.2134724,2.809218,2.7889636,4.6225595,3.8157082,4.6448326,5.080652,5.3658934,6.641688,4.920566,5.1665487,6.1190267,4.95693,5.514956,4.909462,3.9628778,4.7410016,5.1063743,3.829297,5.1890483,5.4105463,5.3112245,4.022662,4.8125267,5.5901284,5.669294,4.9988527,5.0600963,5.2441936,3.873569,6.33414,5.0920544,5.3105655,5.3055725,4.822834,5.1488457,6.050115,5.3830395,3.5626583
t338,3.7922308,2.2321334,12.981888,2.7219934,6.4145074,2.682517,2.732569,4.576356,3.937127,4.358475,4.954725,5.5217695,6.692771,4.7943106,5.10444,6.140405,4.9657865,5.6300006,4.86735,3.7611423,4.822922,5.2045903,3.8811846,5.1729684,5.323921,5.3599567,4.1132517,4.8901052,5.5834684,5.5517673,4.9970345,5.0809736,5.156718,3.8715334,6.4215775,5.1272097,5.3207,5.3509984,4.9421015,5.2276683,5.996584,5.4670978,3.5329657
t246,3.9873111,2.6764488,12.694491,2.8639915,5.904172,3.0860965,2.7781353,4.6205554,3.6853304,4.907731,5.1982636,5.192635,6.582307,5.026432,5.208546,6.081779,4.967566,5.351095,4.920706,4.1701446,4.6529713,5.005331,3.8176281,5.1701374,5.6304474,5.2171106,3.9016256,4.778553,5.6017017,5.78681,5.0322824,5.035614,5.3495812,3.8596582,6.1945224,4.881205,5.391205,5.228812,4.6954875,4.8932805,6.0911975,5.288502,3.6175458
t296,4.2041426,2.6769528,13.073254,2.6311738,5.6850076,3.2426524,2.6944866,4.842521,3.3761935,5.526167,5.556297,4.961201,6.7038193,5.3253155,5.495533,6.038713,5.046692,5.400631,5.100847,4.4438334,4.190498,4.814367,3.46142,5.229065,6.102217,5.2223415,3.5274255,4.5998435,5.7137446,6.2202544,5.1667604,5.039156,5.5756173,3.7929287,6.0761967,5.073522,5.5326567,5.3317285,4.4612465,5.0502496,6.3245564,4.73485,3.3337207
t321,4.224632,2.7142136,13.062458,2.646952,5.6537943,3.2731357,2.6717203,4.8270926,3.380482,5.5257244,5.557243,4.972263,6.6892385,5.315955,5.5039816,6.050959,5.0354047,5.3665686,5.0984597,4.4588594,4.1975317,4.8029594,3.4685864,5.2383523,6.0905323,5.2011127,3.4985209,4.6165705,5.7191906,6.216455,5.19673,5.0489974,5.597445,3.7926433,6.0636625,5.0474825,5.560289,5.3076015,4.436369,5.0253053,6.3145585,4.7458234,3.3420827
t330,4.1996984,2.6634,13.076556,2.6234279,5.6931324,3.2218442,2.704266,4.8482814,3.3713007,5.5100155,5.556714,4.952575,6.716341,5.3319845,5.487482,6.0276194,5.0570974,5.415839,5.1090307,4.4397755,4.1901674,4.8184185,3.4578562,5.224272,6.0914426,5.239336,3.536881,4.591066,5.712062,6.222881,5.1449914,5.032896,5.5655513,3.7919543,6.0893316,5.0829206,5.5153136,5.344473,4.468838,5.062063,6.333441,4.7421975,3.3267357
t350,4.3114395,2.7526839,13.236759,2.4730022,5.4998603,3.2649047,2.6736772,4.9325056,3.2206047,5.6270337,5.6584187,4.811853,6.880093,5.4835787,5.498247,5.949513,5.179178,5.4995794,5.268497,4.5383334,4.073278,4.7456794,3.3160949,5.212563,6.178498,5.3541403,3.4136167,4.470388,5.7805133,6.3720818,5.1170216,4.980544,5.580598,3.742764,6.1493387,5.1561522,5.4651685,5.4338164,4.406706,5.1989717,6.519371,4.640295,3.1535993
t351,4.320168,2.7248158,13.241566,2.483475,5.515061,3.2944045,2.683199,4.944487,3.2206986,5.658678,5.6635246,4.81735,6.8650994,5.4820485,5.5326385,5.954182,5.15595,5.471797,5.2601566,4.558022,4.0525904,4.743533,3.3021595,5.236918,6.2063713,5.331746,3.4034069,4.4698095,5.760363,6.3807216,5.150473,5.012314,5.616521,3.749604,6.1269584,5.164718,5.4953785,5.4304442,4.3797765,5.1851845,6.5011153,4.6144943,3.157721
t418,4.3099,2.7359862,13.2317295,2.4848146,5.5170026,3.2804995,2.679702,4.935533,3.229687,5.650403,5.654445,4.822701,6.8639364,5.473914,5.516092,5.9566226,5.1602144,5.4785266,5.2546835,4.5435967,4.067768,4.7495337,3.316316,5.2258053,6.198833,5.333828,3.415093,4.475174,5.766272,6.3671045,5.136365,4.998122,5.59853,3.7506356,6.131352,5.157462,5.484974,5.4272776,4.395556,5.1823754,6.49976,4.6241956,3.1662586
t419,4.317697,2.7526886,13.236161,2.4552882,5.4867983,3.2574062,2.6864948,4.941198,3.213162,5.6202683,5.6463747,4.796422,6.8934245,5.4919333,5.4912505,5.9261827,5.186829,5.507892,5.2829804,4.537968,4.0845895,4.76126,3.322124,5.219895,6.1710796,5.3638334,3.421222,4.456568,5.7723026,6.3686314,5.1109285,4.9747562,5.574114,3.7560842,6.160914,5.1674576,5.458223,5.4548454,4.4128532,5.213593,6.5304923,4.645586,3.1479607
t318,4.234265,2.6924372,13.113168,2.5986342,5.6413527,3.2632604,2.6874125,4.8666573,3.3380558,5.569764,5.5862293,4.927708,6.7368155,5.3625016,5.511259,6.0223436,5.0688653,5.409741,5.136168,4.474773,4.1519456,4.7942295,3.421877,5.232037,6.135357,5.2403016,3.4911036,4.571304,5.72655,6.262028,5.171091,5.034173,5.591738,3.782692,6.0805035,5.0921755,5.532377,5.3508377,4.4365115,5.0746803,6.363338,4.6982794,3.2934499
t287,4.122876,2.6635823,12.94687,2.7124424,5.7763133,3.172369,2.727485,4.76159,3.4903572,5.3005533,5.4346848,5.0486326,6.6585984,5.217114,5.3908873,6.053898,5.0203753,5.3939023,5.036305,4.340731,4.3547416,4.8849235,3.5912464,5.2100873,5.9231343,5.2274394,3.6591024,4.6676116,5.6749353,6.0669475,5.11262,5.0362215,5.4908657,3.8175585,6.123166,5.0138845,5.478066,5.297295,4.548698,5.007452,6.2393937,4.9296556,3.4344883
t365,4.2654223,2.6701963,13.162962,2.5620277,5.6174083,3.2987611,2.6985047,4.908269,3.3029552,5.6863894,5.6099415,4.8965135,6.767739,5.398499,5.5559607,6.002653,5.0718727,5.402438,5.1655626,4.5155787,4.096351,4.7827387,3.3724017,5.2573576,6.229188,5.2434096,3.4612575,4.5327954,5.7157984,6.303192,5.2009974,5.0549,5.63534,3.786236,6.067324,5.131616,5.5565276,5.379511,4.397313,5.099207,6.393531,4.621228,3.2566721
t372,4.3132915,2.6698275,13.23442,2.4993775,5.559516,3.3300803,2.704257,4.960226,3.2435837,5.776286,5.6465917,4.8407454,6.82873,5.4591413,5.5879955,5.9660106,5.1020985,5.417378,5.2240267,4.5676746,4.0337973,4.7630763,3.3050783,5.274868,6.30498,5.2751184,3.4151719,4.474103,5.7196393,6.3646717,5.212008,5.0587707,5.6691976,3.780324,6.0763993,5.17993,5.5589585,5.4246874,4.355889,5.1506376,6.4578276,4.5510736,3.1911662
t373,4.291721,2.674884,13.209723,2.5331507,5.5882096,3.3234448,2.6907294,4.933254,3.2670453,5.7412033,5.6432667,4.868011,6.794297,5.43402,5.57468,5.9946985,5.0890794,5.405299,5.1957054,4.5465384,4.0455256,4.7562485,3.3262103,5.2605777,6.2729225,5.250447,3.4259877,4.5055256,5.728491,6.3471284,5.2077937,5.0551286,5.6537595,3.7718682,6.0618052,5.1530375,5.5596695,5.395092,4.3684206,5.1161838,6.42324,4.5777946,3.215745
t364,4.317703,2.6877272,13.239163,2.489624,5.541602,3.318728,2.6999214,4.958387,3.2342334,5.7434955,5.650718,4.8301287,6.846258,5.4689655,5.570958,5.95793,5.121918,5.4363885,5.2396684,4.5663424,4.0401692,4.7585196,3.3026156,5.264042,6.278827,5.297563,3.4116445,4.468289,5.7312155,6.3701024,5.191839,5.043389,5.6530223,3.7718759,6.094856,5.178491,5.5378637,5.430769,4.363075,5.1665797,6.4760313,4.5668373,3.1778157
t305,4.1845818,2.6823046,13.076497,2.6453323,5.718534,3.2254303,2.667028,4.8273487,3.3889842,5.595453,5.5641313,4.9850545,6.6586857,5.3130984,5.505459,6.088832,5.024874,5.4083395,5.058605,4.4306664,4.1784134,4.79904,3.4678469,5.21506,6.170881,5.171719,3.5244956,4.6236033,5.7369337,6.2234488,5.181336,5.0344906,5.5650816,3.7805567,6.0267105,5.0571375,5.5603914,5.2949877,4.482722,5.038567,6.302814,4.673789,3.3505645
t387,4.2932215,2.6554723,13.208508,2.514508,5.585782,3.321785,2.7070782,4.9474254,3.2667475,5.7833157,5.628949,4.8607516,6.801674,5.435527,5.5864787,5.9751906,5.080006,5.4073677,5.194745,4.5478244,4.049676,4.778847,3.332596,5.276719,6.3093934,5.252733,3.4366405,4.4934163,5.710784,6.340749,5.218089,5.0634203,5.665148,3.7957273,6.0644608,5.1710773,5.5689497,5.415938,4.3702683,5.132379,6.434199,4.5648403,3.2216127
t388,4.3124046,2.6851087,13.2279005,2.4694498,5.530126,3.2961366,2.7159615,4.962853,3.2378979,5.7704597,5.625417,4.82074,6.864288,5.467234,5.556783,5.9337044,5.1260676,5.4564257,5.242519,4.5517287,4.0681434,4.7869253,3.324924,5.268128,6.291829,5.314458,3.4349756,4.458352,5.7199836,6.350541,5.1781735,5.0317774,5.638556,3.7955687,6.114139,5.1882935,5.525106,5.4526434,4.3853626,5.188614,6.4971414,4.572845,3.1857553
t347,4.299781,2.622212,13.2099085,2.4775777,5.5786724,3.3090475,2.7458682,4.9805408,3.264065,5.836812,5.5956273,4.840993,6.82565,5.442293,5.600672,5.9342365,5.068744,5.418519,5.2017455,4.552234,4.0712514,4.8237805,3.343481,5.3081765,6.3554163,5.2652063,3.460546,4.4599123,5.672553,6.3250155,5.2302804,5.0748,5.6821656,3.8390043,6.081675,5.208905,5.5791464,5.4566264,4.378152,5.16859,6.460244,4.54298,3.2283132
t376,4.3016047,2.6365197,13.213519,2.4854302,5.5749955,3.313805,2.7331486,4.972804,3.2600958,5.8201156,5.609141,4.8425016,6.823009,5.445034,5.5978265,5.9454055,5.0765023,5.4172893,5.204529,4.554205,4.0619326,4.806888,3.3360455,5.2977886,6.342544,5.2642703,3.4490345,4.4664903,5.6864667,6.334468,5.226214,5.068939,5.6775045,3.8234086,6.077042,5.198412,5.575874,5.445709,4.3739686,5.16076,6.457275,4.542388,3.2209852
t377,4.280233,2.6475575,13.184719,2.5611157,5.6315246,3.3276806,2.695558,4.931089,3.2910006,5.7532797,5.6320167,4.895443,6.7407393,5.408577,5.6098695,6.0201573,5.04343,5.377265,5.1523385,4.5469627,4.0565205,4.7690816,3.3424566,5.2796016,6.304753,5.199398,3.4333675,4.5245867,5.7073526,6.331721,5.252428,5.0850987,5.6826854,3.788184,6.025527,5.1449513,5.6091237,5.3726707,4.368543,5.084867,6.3779974,4.5481825,3.253405
