"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t66",-0.00770796167690331,-0.0813580868714301,0.0211578515691415,-0.0336177468891475,0.0181957825323112,0.0236753133649425,0.00640558413671791,0.00207097277976507,0.0442687696137937,-0.168707196149874,-0.139299550129484,0.456549351768386,-0.0288775506422582,-0.106920020773811,0.0353030443129021,-1.93881580229173e-07,0.00810181050389453,0.0435352925231186,0.0370842774732291,5.07517479622348e-06,0.00194670828573732,0.00968053211194677,-0.00431066222822828,0.00512423138073901,-0.00299747731995554,0.191450204203533,0.183134741790017,-0.367906065645863,2.81070856666606e-05,1.8676857997113e-06,-0.00115374157065001,1.96560387117868e-06,-0.00490071166163862,0.000863878792900396,0.00243885348875322,-0.00026011157975168,0.000461878470998318,0.0040122184140295,-0.00107066569386747,-0.00160753504177573,-0.00602572431101812,8.51488295953646e-05,2.70673490665762e-05,-0.000143571826539664,6.06546602530062e-05,-1.02208104321161e-05,0.00222837508172104,-4.66030541156471e-06,0.00106406986595324,7.12823108557408e-05,2.89864067452551e-05,-2.01323004640877e-16,-0.000877376231624121,-3.77433293331821e-05,0.000248585054780743,-1.69570176257057e-05,0.000676044838219175,3.06928224206692e-16,7.20080785779409e-05,-6.77233049507659e-07,-6.30398869122263e-16,5.06548652688102e-05,9.73055902196383e-05,-0.00014217517896142,-2.89087443312313e-16,-3.92339352345599e-16,1.99960863908014e-05,-0.000105122639379415,1.8351692916443e-05,-6.4522420915384e-17,0.000340708771981904,-2.39609851661998e-15,4.97440500839455e-16,4.16978955973707e-16,3.34822257705668e-15,3.55671770447346e-15,-1.65631726490216e-09,0.000324011053869873,1.02350047248772e-15,-6.32701425616162e-06,5.55579996264091e-05,-0.707106781186548,-1.13531281082808e-14,-0.000130440902827827,1.82328157641549e-15,-1.25379946463808e-15,-9.62268868677922e-06,-2.98739016499599e-16,2.18162777763821e-15,2.88242926952897e-15,1.42172482576502e-16,1.60125560490109e-15,4.80777510087568e-16,-7.48159269670212e-16,-7.1551332554276e-16,-2.00630177919273e-16,-2.09669633682339e-15,-1.8706868927504e-15,3.08833203794736e-15,-2.14623529099224e-15,-0.0995037190209988
"t67",-0.00770796167690331,-0.0813580868714301,0.0211578515691415,-0.0336177468891475,0.0181957825323112,0.0236753133649425,0.00640558413671789,0.00207097277976503,0.0442687696137937,-0.168707196149874,-0.139299550129484,0.456549351768386,-0.0288775506422584,-0.106920020773811,0.0353030443129021,-1.93881580173638e-07,0.00810181050389439,0.0435352925231188,0.0370842774732292,5.0751747962688e-06,0.00194670828573729,0.00968053211194678,-0.00431066222822826,0.00512423138073845,-0.0029974773199555,0.191450204203533,0.183134741790017,-0.367906065645863,2.81070856664043e-05,1.86768579964539e-06,-0.00115374157065005,1.96560387115446e-06,-0.00490071166163844,0.00086387879290017,0.00243885348875311,-0.000260111579751674,0.000461878470998194,0.00401221841402973,-0.00107066569386727,-0.00160753504177585,-0.00602572431101844,8.51488295950853e-05,2.70673490662611e-05,-0.000143571826539883,6.0654660253189e-05,-1.02208104321283e-05,0.00222837508172099,-4.66030541175569e-06,0.00106406986595245,7.1282310854722e-05,2.89864067454472e-05,3.43101175623008e-16,-0.000877376231623861,-3.77433293332103e-05,0.000248585054780718,-1.69570176257563e-05,0.000676044838219018,-6.49806648599459e-16,7.20080785780546e-05,-6.77233049074477e-07,1.50226695067298e-16,5.06548652692679e-05,9.73055902196507e-05,-0.000142175178962114,3.56569319012328e-16,4.08653476645606e-16,1.99960863917367e-05,-0.00010512263937552,1.83516929161324e-05,3.79162161778664e-17,0.000340708771978563,2.60781128675758e-15,-4.98835554574024e-16,5.48429750811479e-16,-3.21944050299151e-15,-3.58687356959695e-15,-1.6563230796948e-09,0.000324011053871676,-9.18663747248152e-16,-6.3270142650687e-06,5.55579996263213e-05,0.707106781186548,1.09901102622877e-14,-0.000130440902830353,-1.39636519500777e-15,1.12321711383541e-15,-9.62268868250841e-06,4.71478206797914e-16,-2.25926431919705e-15,-2.75195258044371e-15,-6.55850059493843e-16,-3.00617139291686e-15,3.61948952185832e-16,4.45329864289103e-16,1.0677824077614e-15,1.14469383985894e-15,-1.45897289198783e-15,-8.29852807164312e-16,7.80095420976669e-16,-1.61883078016335e-15,-0.0995037190209986
"t26",-0.00750714669934023,-0.0789026802160609,0.0201792542877981,-0.0313039109556593,0.0168780753085392,0.0218101250592764,0.00581426033731192,0.00186139742288716,0.0387613118391303,-0.140485184934342,-0.112287335678955,0.364728858170979,-0.0211860476259274,-0.071177794735298,0.0233413936875449,-1.26953102096183e-07,0.00518704720272497,0.0243490895325112,0.0191824042044158,2.49193703279765e-06,0.000847180523061525,0.00347591916056275,-0.00078814519491182,0.000873524384319111,-0.000466974222321375,-0.0598016364123691,-0.224757147221124,0.502475138943634,-5.37544674223072e-05,-4.9157383407647e-06,0.00402263782405804,5.00291801658239e-05,-0.0291240102698768,0.00233996350448904,0.00622507474710074,-0.000591411373974816,0.000919023584347149,0.00791204893023947,-0.00210863208668979,-0.0030204536816785,-0.0108319541924477,0.000151635167772648,4.80474083170754e-05,-0.000249531448136252,0.000101738427953948,-1.68639687926894e-05,0.00356896874683323,-7.4581644371307e-06,0.00169321610470908,0.000112420593969311,4.51963206495212e-05,3.56563048205438e-16,-0.0013475184201724,-5.7786415633649e-05,0.0003793593387004,-2.57870322613253e-05,0.00102369636260237,0.707106781186548,0.00010490099587893,-9.84145507814801e-07,1.45012278320968e-15,7.34542990084449e-05,0.000137259448791033,-0.00019863641260774,6.52149764619021e-16,-2.27400412531873e-17,2.74598115449562e-05,-0.000142985730503575,2.48605320080109e-05,-7.1126704644728e-16,0.000458170655394004,-2.32357749464023e-16,-1.43469144989899e-16,2.35869582099376e-16,2.5674271059243e-16,-9.83954082717656e-17,-2.20762528481948e-09,0.000431781146357272,-1.59723255916175e-16,-8.41418087696328e-06,7.35954594831774e-05,5.1957012855547e-16,1.02059540646728e-15,-0.000171743712990615,-1.26478719873882e-16,6.8321171359119e-17,-1.26279203942778e-05,-5.22970775819033e-17,-5.79305678836553e-16,-4.03600569580886e-16,-3.78078375418795e-16,-6.38270493670286e-16,4.27751668258236e-16,2.19661538465557e-17,1.45491222138183e-16,5.29495305542405e-16,-1.76188304508233e-15,-1.2746818597642e-15,2.14782811193493e-15,-1.96894922080046e-15,-0.0995037190209983
"t27",-0.00750714669934023,-0.078902680216061,0.0201792542877981,-0.0313039109556593,0.0168780753085392,0.0218101250592764,0.00581426033731194,0.00186139742288717,0.0387613118391303,-0.140485184934342,-0.112287335678955,0.364728858170979,-0.0211860476259274,-0.071177794735298,0.0233413936875449,-1.26953102075506e-07,0.00518704720272499,0.0243490895325112,0.0191824042044159,2.49193703279917e-06,0.00084718052306152,0.00347591916056272,-0.000788145194911861,0.000873524384319091,-0.000466974222321309,-0.0598016364123691,-0.224757147221124,0.502475138943635,-5.37544674223985e-05,-4.9157383406849e-06,0.004022637824058,5.00291801655539e-05,-0.0291240102698767,0.00233996350448913,0.00622507474710038,-0.000591411373975044,0.000919023584347556,0.00791204893024037,-0.00210863208669,-0.0030204536816786,-0.0108319541924477,0.000151635167773698,4.80474083170949e-05,-0.000249531448136276,0.000101738427954187,-1.68639687922596e-05,0.00356896874683296,-7.45816443681782e-06,0.00169321610470808,0.000112420593970037,4.51963206499528e-05,-3.35672105654793e-16,-0.00134751842017294,-5.77864156328408e-05,0.000379359338700268,-2.57870322605065e-05,0.00102369636260438,-0.707106781186547,0.000104900995880367,-9.84145498203731e-07,-1.78773858470103e-15,7.34542990118695e-05,0.000137259448790396,-0.000198636412606755,-5.40883725987798e-16,-1.63155080863852e-16,2.74598115455492e-05,-0.00014298573050477,2.48605320097508e-05,6.59994029215679e-16,0.000458170655395325,2.94835590685512e-16,1.67246873905055e-16,6.32937895462443e-16,-2.63674332200588e-16,1.51404772269524e-16,-2.20762496563049e-09,0.000431781146357436,2.78141997174627e-16,-8.41418087698497e-06,7.35954594822896e-05,-4.86569487516366e-16,-1.25536179401574e-15,-0.000171743712989723,2.06588187514274e-16,-1.0865767733067e-16,-1.26279203939471e-05,3.2140735649813e-18,3.2275052888441e-16,3.10075510457703e-16,-1.56610842978516e-16,-8.81131556881442e-16,4.47700988327655e-16,1.05232943904615e-16,-1.66759003537642e-16,3.27230042895547e-16,-1.86132056408234e-15,-1.54529872201659e-15,1.99323133350647e-15,-1.93071340192543e-15,-0.0995037190209986
"t31",-0.0065022971791669,-0.065296625506835,0.0115088496710287,0.0231492892088539,-0.0180009460041898,-0.00158950762593589,0.0640061478155459,0.0172436588574996,0.414428969981437,0.0949759476299399,0.0414093971906831,-0.0423294661761316,-0.00388344999155111,-0.0190660440114819,-0.00422466164391044,-2.80341112899515e-05,0.00749624512317158,0.0283311418894739,0.0212317127408509,-3.83913287409391e-05,0.00131799757080671,0.0014617836237339,-0.00226425225069324,0.00265556937935019,-0.00152827899902979,0.0401350910408696,-0.0307808506477305,-0.00750326485500421,0.0001979611289303,-8.0647299078045e-05,0.170250978331338,-3.87063209515265e-05,0.00154292018021026,2.6423907666828e-05,0.000154246643660866,-2.16317901265918e-05,-5.55075736541039e-06,-3.54824139253055e-05,-1.08366664624485e-05,5.60908013264727e-05,0.00049780509178695,-5.74881475623573e-05,-1.65279962217228e-05,9.88299382901409e-05,-7.10628796021822e-05,1.60593846107345e-05,-0.0030070927920742,3.80521829782252e-05,-0.000989592841793402,-9.56441067244329e-05,-0.0002911146343336,-6.28051452998619e-15,0.873317560083129,-0.00209010705319673,0.00666707017208353,-0.0002946011641751,0.00744535894415353,-4.48429828734716e-16,0.000271946307079577,-6.75640397640845e-07,2.32036523482324e-16,8.088909122933e-05,0.000254197314754824,-0.000344035475996237,-8.94428582798219e-17,1.62403727067888e-17,4.31467889528341e-05,-0.00019458252730358,3.67329921684736e-05,-8.27597301906334e-17,0.000315268759026671,-2.07024210146057e-16,-1.37445185036717e-16,4.98480787442901e-16,-1.2202433030847e-16,-1.74682666302047e-17,-3.03996423193865e-09,0.000290006538424457,-2.93004325650328e-17,-1.16503589435313e-05,4.87485386966157e-05,-1.49767812034401e-16,-3.27982136880543e-16,-0.00020945694340386,2.49209352616196e-16,-9.0619685157109e-17,-1.68005876415132e-05,3.14503203498086e-16,1.28945718552268e-16,-4.038347003406e-16,-1.31789377383174e-16,-3.27637912733628e-16,4.53540289339943e-16,-4.82043555753916e-17,2.91051474262516e-16,7.940852061303e-16,-1.57959759490965e-15,-1.03995182372167e-15,2.04864888960067e-15,-1.95990530491546e-15,-0.0995037190210013
"t92",-0.00670230750855284,-0.0676140829912142,0.0121252858879019,0.024955714017121,-0.0194739894073214,-0.00173018039934856,0.0705620508393234,0.0191642995000232,0.470013788072537,0.111479405100905,0.0495654863879879,-0.0509249650362163,-0.00487432175177983,-0.0248625551868215,-0.00552210388285893,-3.67643639982416e-05,0.00990326645475126,0.0388519984576261,0.0296245513871534,-5.41157911479881e-05,0.00189576301301777,0.00215536564218079,-0.00350169279087817,0.00411891551045553,-0.00237854324762761,0.0678422585259472,-0.0566445329045613,-0.0139249923764666,0.000377451285827848,-0.000157692701439071,0.339916561061904,-8.79720058909603e-05,0.00390793372136657,0.000105012389941819,0.000690549817900421,-0.000147978602395597,0.000370870832460057,0.00114762338098856,0.00032562883146742,-0.000411644772274468,-0.00181020882766024,0.000184111277652655,5.07272678143044e-05,-0.000231408855456989,0.000106817655981997,-1.95619332788597e-05,0.00243115471103125,-3.04126880300345e-05,0.000725631190022744,6.08481383183876e-05,0.00015201693398813,1.94012780376094e-15,-0.337353173934376,0.000752351097049278,-0.00222258128025785,8.99498029912508e-05,-0.00202603744468337,2.59262453328554e-16,-3.30139676128572e-06,-1.61713287162863e-09,-1.41039101974704e-16,1.18876903613139e-06,4.08269658577866e-05,-7.09013010191384e-05,2.3602068253165e-16,-2.59929384944881e-16,1.21618896529482e-05,-6.24679613297932e-05,1.23811668495547e-05,-1.31149897280875e-16,0.000115145916685185,7.38294087071097e-16,1.29681460518827e-16,3.87236688988473e-16,3.93370708001429e-16,1.85177789712724e-15,-1.20982677984579e-09,0.000115600124381374,2.99168885833735e-16,-4.72949396497142e-06,2.04659224346467e-05,-4.81822482062049e-16,5.90740133960888e-16,-9.23131841444081e-05,2.23300540429553e-16,7.69317035169476e-16,-7.59080468134209e-06,1.54400177980395e-18,-6.77096362038452e-17,4.14337247968751e-15,-1.11131544311497e-16,1.37987158301192e-15,-2.28604639387857e-15,1.02739089425881e-14,-4.29932486297248e-15,0.707106781186548,4.56975192599466e-15,2.69918304336577e-16,4.25407412699794e-15,-4.41504951513565e-15,-0.0995037190209936
"t93",-0.00670230750855286,-0.0676140829912142,0.0121252858879019,0.024955714017121,-0.0194739894073215,-0.00173018039934857,0.0705620508393234,0.0191642995000233,0.470013788072537,0.111479405100905,0.049565486387988,-0.0509249650362163,-0.0048743217517798,-0.0248625551868215,-0.00552210388285893,-3.67643639984153e-05,0.0099032664547513,0.0388519984576261,0.0296245513871536,-5.41157911480053e-05,0.00189576301301783,0.00215536564218076,-0.00350169279087816,0.00411891551045562,-0.00237854324762767,0.0678422585259473,-0.0566445329045613,-0.0139249923764665,0.000377451285827558,-0.000157692701439036,0.339916561061904,-8.79720058909635e-05,0.00390793372136664,0.000105012389941705,0.000690549817900532,-0.000147978602395759,0.000370870832459677,0.00114762338098843,0.000325628831467378,-0.000411644772274186,-0.00181020882765984,0.000184111277652548,5.07272678142879e-05,-0.000231408855457138,0.000106817655981966,-1.95619332790948e-05,0.00243115471103114,-3.04126880299481e-05,0.000725631190023154,6.08481383183066e-05,0.000152016933987965,2.2617787456524e-15,-0.337353173934376,0.000752351097049457,-0.00222258128025762,8.99498029914787e-05,-0.00202603744468369,1.82905218379768e-16,-3.30139676143803e-06,-1.61713301743723e-09,-1.41039101974699e-16,1.1887690361054e-06,4.08269658578084e-05,-7.09013010198461e-05,5.40651331416921e-17,2.75483681472447e-16,1.21618896530229e-05,-6.24679613303808e-05,1.2381166849173e-05,1.38574734886326e-16,0.000115145916684247,-4.96474592952195e-16,1.25246942444497e-16,4.33018415064725e-16,-1.7214914516696e-16,-1.58991347926439e-15,-1.20982399041065e-09,0.000115600124382115,-8.52522121139774e-17,-4.72949396372599e-06,2.04659224341807e-05,6.00615066569901e-16,-4.63971739046266e-16,-9.23131841453057e-05,-5.12872734003332e-16,-9.01072254404605e-16,-7.59080468183552e-06,-1.51111849152454e-16,-4.5626732181414e-16,-3.71145541953531e-15,-6.8210581124651e-16,-3.15325788411973e-15,3.24121621774497e-15,-1.04489964027063e-14,4.46449813766234e-15,-0.707106781186547,-8.44400703993003e-15,-2.97748404269201e-15,-2.68858861170614e-16,5.4309941880585e-16,-0.0995037190209998
"t22",-0.00625084896094139,-0.0623592384921206,0.0107029936415187,0.0206889360711847,-0.015982018491349,-0.0013945758154445,0.054712878742811,0.01448141060947,0.331537982022732,0.0688020349468621,0.0280110256950237,-0.0280794668656221,-0.00211000711831629,-0.007944704620653,-0.00172456615958714,-1.11099679878158e-05,0.0027667992591142,0.00618748210402075,0.00299014198118374,-3.55944156148099e-06,-1.12355368906494e-05,-0.000210408663292935,0.00100468913111224,-0.0012321423810513,0.000745657923176721,-0.0471492426707155,0.0664897982684601,0.0170917100808218,-0.000531301812844936,0.000250504984274178,-0.594524079447506,0.000267142922504188,-0.0185650368083784,0.00671478722409516,0.0151042831277688,-0.00129039019838767,0.00168145974909045,0.00500512511847254,0.00141232930023106,-0.00145981976215338,-0.00528353813690634,0.000514501199474508,0.000139621854230316,-0.000573866757701905,0.000215598687396921,-3.50324394154441e-05,0.00319776805484588,-3.95695840468046e-05,0.000865095493596893,6.10523004181842e-05,0.000108909814652735,-0.707106781186547,-0.0687533427264893,5.04158709600231e-05,0.000200801826457421,-2.54263857524479e-05,0.00112788416297054,4.44963622652063e-16,0.000164901475755294,-4.24752270178626e-07,-9.22408579227133e-16,5.2355992617804e-05,0.000215372322106739,-0.000310126205387586,4.5120841968887e-17,-2.32210943439463e-16,4.2388988047672e-05,-0.000198384395299652,3.79726570092993e-05,-1.14868879901581e-16,0.000333344110757554,4.44696636290423e-16,8.58539211598347e-17,5.17956378556292e-16,-1.82423946299985e-16,2.9916654677089e-16,-3.29061619721714e-09,0.000314052968095567,4.55130588775279e-17,-1.26778279825506e-05,5.35167021393766e-05,3.67473460984951e-16,-2.26352273123649e-16,-0.000232795679603625,-2.02171290953623e-16,-6.30989275766782e-16,-1.87866749915454e-05,7.18660322480181e-17,1.92245964925811e-16,-6.63871197046712e-17,-1.5017025595297e-16,-5.36148241868564e-16,2.47489672172116e-16,-3.63504926401605e-16,1.14776487278446e-16,1.82916185805965e-16,-1.74982356710642e-15,-1.65335590867931e-15,2.01820662605667e-15,-1.87861341495846e-15,-0.0995037190209996
"t23",-0.0062508489609414,-0.0623592384921205,0.0107029936415187,0.0206889360711847,-0.015982018491349,-0.00139457581544453,0.054712878742811,0.01448141060947,0.331537982022732,0.0688020349468622,0.0280110256950237,-0.0280794668656221,-0.00211000711831628,-0.00794470462065302,-0.00172456615958714,-1.11099679876421e-05,0.00276679925911421,0.00618748210402067,0.00299014198118363,-3.55944156143063e-06,-1.12355368907042e-05,-0.000210408663292976,0.00100468913111218,-0.00123214238105133,0.000745657923176773,-0.0471492426707155,0.0664897982684604,0.017091710080822,-0.000531301812845363,0.000250504984274133,-0.594524079447505,0.000267142922504103,-0.0185650368083784,0.00671478722409546,0.0151042831277689,-0.00129039019838733,0.00168145974909119,0.0050051251184729,0.0014123293002312,-0.00145981976215372,-0.00528353813690667,0.000514501199474812,0.000139621854230673,-0.000573866757700652,0.000215598687398195,-3.50324394150568e-05,0.0031977680548448,-3.95695840448724e-05,0.000865095493596382,6.10523004097446e-05,0.000108909814689862,0.707106781186549,-0.0687533427264792,5.04158709593578e-05,0.000200801826460257,-2.54263857545215e-05,0.00112788416297107,-4.15459221431333e-16,0.000164901475754712,-4.24752269230794e-07,7.22109275998881e-16,5.23559926188809e-05,0.000215372322107233,-0.00031012620538777,-2.68819159063245e-16,1.23875835769511e-16,4.23889880472134e-05,-0.000198384395301505,3.7972657008791e-05,2.1933905485367e-17,0.00033334411075772,-2.66836993599765e-16,-4.06037193537105e-17,5.4059093118466e-16,2.30440240982471e-16,-3.80845055811967e-16,-3.29061593353862e-09,0.000314052968096044,1.08225661296421e-16,-1.26778279824949e-05,5.35167021389594e-05,-1.83301242641386e-16,3.38562482728415e-17,-0.000232795679604097,1.68192171168296e-16,4.4892685598091e-16,-1.87866749915829e-05,-9.1197974505411e-17,-2.44904350986614e-16,1.2790190960474e-16,-3.4842410636662e-16,-1.05656516532481e-15,4.90350958832252e-16,2.05484366293702e-16,-3.78791786075146e-17,4.81195191768375e-16,-1.78686969082852e-15,-1.30641121348394e-15,1.87359410383286e-15,-1.98449484678254e-15,-0.0995037190209992
"t17",0.0196276847265535,-0.0064108793746534,-0.0106355998311699,0.250144688092783,0.178890624999082,0.00332856797978414,-0.0437647697269393,-0.0367787090922164,-0.027177918497726,0.0107033021178479,0.029763778036615,0.00275962573267639,-0.000636222213616085,-0.00784751536604101,-0.00830083774715196,2.24552947826242e-07,0.00607603654323579,0.00679682419930043,0.000747040482874331,-0.000223993866142639,0.000596900988962105,-5.48185656774375e-05,0.0216577635387497,-0.251057980839241,-0.0167522224582962,0.0137033177792126,-0.0102862242286639,-0.00310511083967143,1.60299196780881e-05,1.68497690107069e-05,0.000264466236148958,3.37314910387851e-05,-0.000600562469483466,0.000449724279431681,-6.41280958936513e-05,9.25822004397671e-05,-0.0185551638354342,-0.0694465425243962,-0.143307984872604,-0.000666124700945434,-0.000174908688243969,-0.000507188486073876,-0.000100064293188036,0.673623079627845,0.000946208739049624,-0.000124539913510008,0.00463503315235409,-0.5882682839575,0.000217851294967422,1.90416873091835e-05,0.000194172419339119,8.7557405899272e-17,-0.000917030986148581,-0.000243863469373781,0.000758099259027995,-0.000103193880827588,0.000598560857015863,-1.67027773414673e-16,0.000366305747527969,-1.6264282500059e-07,-5.66452643050501e-17,1.99803749235545e-05,0.0101783633607279,-0.000308021544551676,-3.96894743510095e-17,1.29010445476818e-17,8.14299828090106e-05,-7.11704740141124e-05,3.68222582961501e-05,-1.38631405815501e-17,0.000119703535079712,7.39180870809714e-17,-5.88319481557122e-17,4.35464134380444e-16,3.17191457483845e-17,1.83127337687526e-16,-3.13194362392308e-09,0.000112985177163708,1.61728528593299e-16,-2.34130986524905e-05,1.92869421633877e-05,-2.97604198631818e-17,2.18868400934407e-16,-8.40832997137548e-05,-1.2613864625331e-16,-9.89083981849658e-17,-3.41843414990819e-05,1.23114319124076e-16,-3.77968401169656e-17,-1.39112263146175e-16,-3.37626804674965e-18,-7.57776633380217e-16,4.2229066921873e-16,-2.1942687653753e-16,1.01040122227567e-16,2.53476809340277e-16,-1.86538940726396e-15,-1.38653715293878e-15,1.97962303543259e-15,-1.87312671032654e-15,-0.099503719020998
"t20",0.0197412671196893,-0.00645376056819444,-0.0107436923831012,0.253882769526411,0.181698022324878,0.00338520384837808,-0.0446311344001121,-0.0375731196732486,-0.0278909066637899,0.0110725812815251,0.0309380573072754,0.00287213439412999,-0.000669468813483129,-0.00834540029629829,-0.00883346813929222,2.39187780755172e-07,0.00648587182023107,0.00733747439950428,0.000810889332385645,-0.000243941707016662,0.000654441844928809,-6.06207608151159e-05,0.0243754666922584,-0.282881544215374,-0.018900754421244,0.0160078399053056,-0.0125313854389847,-0.00380019688811974,1.99182117959718e-05,2.12518688805161e-05,0.000337917266573314,4.74228173823243e-05,-0.000939150222612565,0.00315741739801821,0.00078503949887284,-5.11249096078136e-05,-0.00625319551302274,-0.0253659637627292,-0.0529010672798042,-0.000325158051352819,-9.90841304116689e-05,-0.000293876181599525,-5.83919874561132e-05,0.408380403154543,0.000584621426218151,-7.39630393577996e-05,-0.00354344601799175,0.796737093415653,0.000413716352965737,2.1017606813816e-05,0.00018563986101035,-1.35589550964703e-15,-0.000826859858429367,-0.000218582543834223,0.000676175498704948,-9.16570922691582e-05,0.000529595427649367,1.81415203472629e-16,0.000322542832106822,-1.4329636564419e-07,-1.91641636792832e-16,1.76133719372965e-05,0.00905782339267609,-0.000275177617421472,-6.25426777000634e-17,5.80649429310589e-16,7.32788916703618e-05,-6.43110493675226e-05,3.33317169677491e-05,-1.119103103086e-17,0.000108700629744533,1.65148858377091e-16,1.18440116907607e-16,5.37333323847947e-16,-6.91363100660264e-16,7.18439666672474e-17,-2.85496295163459e-09,0.000103000901725512,1.44623036040804e-16,-2.13628807149583e-05,1.76276134872842e-05,2.15472660078492e-16,-1.44739345450051e-16,-7.70475640091842e-05,2.14658370166847e-16,-7.55691823142992e-17,-3.13675133565861e-05,-3.99273246888358e-17,-7.29978933600956e-17,5.22508519506079e-16,-5.41164376636676e-16,-6.22967448470519e-16,3.715503708541e-16,-8.03722325568444e-17,2.95151934351545e-16,5.15967947792607e-16,-1.69021820978361e-15,-1.67839961829749e-15,1.96696319256391e-15,-1.83488220578215e-15,-0.0995037190209976
"t42",0.020187153913815,-0.0066220266735789,-0.0111671721028965,0.268496789754856,0.192670000839566,0.00360642590332181,-0.0480112653865965,-0.0406702374410573,-0.030665480649187,0.0125051747033458,0.0354856135045915,0.0033076417591531,-0.000797679252893404,-0.0102589950513851,-0.0108801830133482,2.95408293111502e-07,0.00805926957345646,0.00940640088996795,0.00105486030087555,-0.000320097669992658,0.000873742535721945,-8.26881036070143e-05,0.0346707774452713,-0.403407783472511,-0.0270356643259691,0.0246753350276269,-0.0209198064614294,-0.0063955165305756,3.4406630458067e-05,3.7623882780365e-05,0.000610669569230937,9.77955488349616e-05,-0.0021758502215126,0.0127970146294157,0.00379129979135228,-0.000551663827132725,0.0349237773095817,0.121525846339708,0.24816552456292,0.000775130404872548,0.000133328159923318,0.000349547394790723,6.65386509335589e-05,-0.347184830671938,-0.000278412555161051,2.49805877796964e-05,0.000451375155332837,-0.0975813076616019,-3.60808977909542e-05,-7.27663140234705e-07,5.24242553521131e-06,1.73234885090053e-16,-8.66279422856168e-05,-2.61861735615176e-05,9.13172350797983e-05,-1.38590299335183e-05,9.0263440206926e-05,2.86597520792387e-17,0.000104793720334073,-4.78239742228732e-08,3.03811143689207e-16,6.01047982226896e-06,0.00390841378566444,-0.000126610771489621,-7.25770244844634e-17,0.707106781186547,3.72480240578533e-05,-3.43081424702468e-05,1.81264507644907e-05,8.22362975721111e-17,6.10992759830451e-05,2.43106368784545e-15,-7.52379768358204e-16,-1.50018372617987e-16,1.33721586665878e-15,-4.35993839339681e-16,-1.66568911264099e-09,6.01375055630685e-05,2.32562971558709e-18,-1.25754393177188e-05,1.05370139997722e-05,-5.22151421711341e-16,2.46438150067433e-18,-4.71149620007741e-05,-8.18394105731074e-16,-3.29760973196444e-16,-1.94109286348141e-05,-1.31089123907577e-16,3.62028669666881e-17,5.54173903852559e-16,-3.81608582207367e-16,-1.28133640232728e-15,-2.99225463828805e-17,-1.93760087431162e-16,-6.96495795013109e-16,6.63525265378177e-16,-2.00273559668418e-15,-1.35976779065208e-15,2.17763441542216e-15,-2.13529235998449e-15,-0.0995037190209985
"t43",0.020187153913815,-0.00662202667357889,-0.0111671721028965,0.268496789754856,0.192670000839566,0.00360642590332185,-0.0480112653865965,-0.0406702374410572,-0.030665480649187,0.0125051747033458,0.0354856135045916,0.00330764175915301,-0.000797679252893425,-0.010258995051385,-0.0108801830133482,2.95408293125642e-07,0.00805926957345647,0.00940640088996797,0.00105486030087542,-0.000320097669992666,0.000873742535721993,-8.26881036069866e-05,0.0346707774452713,-0.403407783472511,-0.0270356643259692,0.0246753350276269,-0.0209198064614293,-0.0063955165305757,3.44066304581189e-05,3.76238827803702e-05,0.000610669569231062,9.77955488349054e-05,-0.00217585022151274,0.0127970146294159,0.00379129979135236,-0.000551663827133119,0.0349237773095819,0.121525846339709,0.24816552456292,0.000775130404872363,0.000133328159923333,0.000349547394790589,6.65386509336851e-05,-0.347184830671938,-0.00027841255516112,2.49805877799972e-05,0.000451375155332478,-0.0975813076616014,-3.60808977906927e-05,-7.27663140609803e-07,5.24242553549623e-06,7.17938056546978e-16,-8.66279422855274e-05,-2.618617356161e-05,9.13172350781813e-05,-1.38590299338382e-05,9.02634402071057e-05,9.80486910803321e-17,0.000104793720333963,-4.78239736178745e-08,2.48299992457912e-16,6.01047982233612e-06,0.00390841378566385,-0.000126610771478746,6.72196472040056e-17,-0.707106781186548,3.72480240578057e-05,-3.4308142459121e-05,1.81264507658368e-05,-1.59679534205964e-17,6.10992759824258e-05,-2.43291881712623e-15,8.99968830350806e-16,1.18349598086716e-15,-6.82002259378298e-16,3.84530364799786e-16,-1.66569021592819e-09,6.01375055628461e-05,3.22275851391783e-17,-1.25754393171345e-05,1.0537014000246e-05,2.2724912011211e-16,-2.26519117340518e-16,-4.7114961999262e-05,5.3469020553783e-16,2.4367684476501e-16,-1.94109286346941e-05,1.53405525877012e-16,-4.00947453423154e-16,-4.51965712214097e-16,-2.10810244902855e-16,-1.98864511359642e-16,9.35884749001376e-16,1.25428362020845e-16,9.82716529732451e-16,1.45299024924046e-16,-1.54602194734419e-15,-6.03428355126201e-16,1.8765965419886e-15,-1.85812314453132e-15,-0.0995037190209987
