"","t1","t3","t7","t9","t12","t13","t14","t18","t19","t78","t144","t145","t130","t131","t39","t59","t95","t100","t101","t127","t135","t136","t53","t98","t99","t159","t160","t73","t132","t133","t103","t77","t44","t60","t119","t120","t80","t28","t104","t105","t157","t158","t114","t163","t164","t177","t178","t109","t36","t57","t58","t89","t169","t170","t165","t156","t123","t124","t65","t86","t87","t50","t42","t15","t16","t30","t147","t148","t113","t45","t43","t46","t47","t66","t67","t61","t62","t17","t173","t179","t180","t121","t122","t64","t23","t24","t21","t29","t116","t117","t81","t102","t110","t111","t168","t175","t176","t174","t151","t91","t141","t142","t54","t55","t68","t118","t139","t140","t22","t82","t161","t162","t51","t52","t48","t49","t32","t128","t129","t152","t153","t35","t38","t181","t182","t94","t76","t166","t167","t106","t125","t126","t84","t85","t63","t40","t41","t26","t27","t34","t146","t149","t150","t90","t93","t171","t172","t143","t56","t69","t96","t97","t88","t107","t108","t74","t75","t33","t112","t134","t154","t155","t92","t79","t70","t71","t72","t37","t137","t138","t115","t83","t31","t25","t20","t8","t5","t6","t10","t11","t4","t2"
"t175",15.98109443262,14.49058971062,13.81302817787,11.90151213227,11.61889786727,11.59884018087,11.95772260767,11.59648028448,12.19451537947,18.08510899138,19.71368489038,19.71368489038,19.71368489038,19.71368489038,16.59797173648,17.93054682968,19.71368489038,19.71368489037,18.90150643747,19.71368489028,19.71368489028,19.71368489028,19.71368489008,18.75020685308,19.71368489008,19.71368489008,19.71368489008,19.10259193158,19.71368489028,19.71368489028,19.71368489008,19.71368488998,19.71368488988,19.71368489088,19.71368488998,19.71368488998,18.52144827768,15.89857419538,19.71368489038,19.71368489038,19.71368489058,19.71368489058,19.71368488998,19.71368488998,19.71368488998,19.71368488997,19.71368488997,19.36704195048,17.93858778068,19.71368489068,17.35054991418,19.71368489049,19.71368489075,19.71368489075,19.71368489072,19.71368489079,19.71368489069,19.71368489069,19.71368489009,19.71368488979,18.21676019059,18.61753029568,17.33123986798,10.37937610288,11.03737005998,14.37317568488,17.58482999578,17.58482999578,16.73243369018,17.34818829028,17.58482999568,16.33595792962,14.94375716872,15.60855674792,17.58482999622,15.45456405752,17.41933615922,10.25178730228,14.95933708841,14.9593370884,14.9593370884,14.95933708838,14.95933708838,13.40979844808,9.93971313108,10.71762959348,9.32583540448,5.44105822278,4.67284693588,5.08096039178,2.64944394944,3.16056734474,3.66284426584,3.66284426584,0.25754079324,0,0.1281145737,0.13627147812,0.53647680584,3.74574455868,3.82358957538,3.82358957538,4.4897076176,5.4614974376,6.94033062718,6.94033062688,6.94033062678,6.94033062678,8.45714708608,13.15895472114,13.15895472094,13.15895472094,13.15895472074,10.52098835976,11.39395339654,10.98977112284,9.80840392348,13.15895472038,13.15895472038,13.15895472048,13.15895472048,10.23563387038,10.70587539068,13.158954721166,13.158954721166,13.15895472088,12.262666878518,13.158954721118,13.158954721118,13.158954720718,12.709995622118,12.586282843818,13.158954720618,13.158954720618,12.21979795718,11.82066085398,11.55133465598,10.52826917428,11.58984137838,10.71357908958,13.69313093398,13.60352016549,13.84671260181,13.84671260198,13.84671260238,13.84671260186,13.84671260186,13.84671260188,11.49087692248,11.64352130923,13.84671260218,13.84671260218,13.84671260308,13.12323469188,13.84671260248,11.99256159468,13.84671260258,12.72080538278,13.84671260218,13.84671260208,13.84671260218,13.84671260218,13.61380547208,13.84671260258,12.55027463538,11.73419613911,12.30645672121,11.79236794368,13.84671260218,13.84671260218,13.84671260218,13.84671260248,13.29632878548,9.29995809448,10.47054529848,13.66468963007,13.62796645297,13.02650911447,15.51550124857,15.60520754047,14.18507652612,21.28141702012
"t176",15.98109443262,14.49058971062,13.81302817787,11.90151213227,11.61889786727,11.59884018087,11.95772260767,11.59648028448,12.19451537947,18.08510899138,19.71368489038,19.71368489038,19.71368489038,19.71368489038,16.59797173648,17.93054682968,19.71368489038,19.71368489037,18.90150643747,19.71368489028,19.71368489028,19.71368489028,19.71368489008,18.75020685308,19.71368489008,19.71368489008,19.71368489008,19.10259193158,19.71368489028,19.71368489028,19.71368489008,19.71368488998,19.71368488988,19.71368489088,19.71368488998,19.71368488998,18.52144827768,15.89857419538,19.71368489038,19.71368489038,19.71368489058,19.71368489058,19.71368488998,19.71368488998,19.71368488998,19.71368488997,19.71368488997,19.36704195048,17.93858778068,19.71368489068,17.35054991418,19.71368489049,19.71368489075,19.71368489075,19.71368489072,19.71368489079,19.71368489069,19.71368489069,19.71368489009,19.71368488979,18.21676019059,18.61753029568,17.33123986798,10.37937610288,11.03737005998,14.37317568488,17.58482999578,17.58482999578,16.73243369018,17.34818829028,17.58482999568,16.33595792962,14.94375716872,15.60855674792,17.58482999622,15.45456405752,17.41933615922,10.25178730228,14.95933708841,14.9593370884,14.9593370884,14.95933708838,14.95933708838,13.40979844808,9.93971313108,10.71762959348,9.32583540448,5.44105822278,4.67284693588,5.08096039178,2.64944394944,3.16056734474,3.66284426584,3.66284426584,0.25754079324,0.1281145737,0,0.13627147812,0.53647680584,3.74574455868,3.82358957538,3.82358957538,4.4897076176,5.4614974376,6.94033062718,6.94033062688,6.94033062678,6.94033062678,8.45714708608,13.15895472114,13.15895472094,13.15895472094,13.15895472074,10.52098835976,11.39395339654,10.98977112284,9.80840392348,13.15895472038,13.15895472038,13.15895472048,13.15895472048,10.23563387038,10.70587539068,13.158954721166,13.158954721166,13.15895472088,12.262666878518,13.158954721118,13.158954721118,13.158954720718,12.709995622118,12.586282843818,13.158954720618,13.158954720618,12.21979795718,11.82066085398,11.55133465598,10.52826917428,11.58984137838,10.71357908958,13.69313093398,13.60352016549,13.84671260181,13.84671260198,13.84671260238,13.84671260186,13.84671260186,13.84671260188,11.49087692248,11.64352130923,13.84671260218,13.84671260218,13.84671260308,13.12323469188,13.84671260248,11.99256159468,13.84671260258,12.72080538278,13.84671260218,13.84671260208,13.84671260218,13.84671260218,13.61380547208,13.84671260258,12.55027463538,11.73419613911,12.30645672121,11.79236794368,13.84671260218,13.84671260218,13.84671260218,13.84671260248,13.29632878548,9.29995809448,10.47054529848,13.66468963007,13.62796645297,13.02650911447,15.51550124857,15.60520754047,14.18507652612,21.28141702012
"t174",15.98109443262,14.49058971062,13.81302817787,11.90151213227,11.61889786727,11.59884018087,11.95772260767,11.59648028448,12.19451537947,18.08510899138,19.71368489038,19.71368489038,19.71368489038,19.71368489038,16.59797173648,17.93054682968,19.71368489038,19.71368489037,18.90150643747,19.71368489028,19.71368489028,19.71368489028,19.71368489008,18.75020685308,19.71368489008,19.71368489008,19.71368489008,19.10259193158,19.71368489028,19.71368489028,19.71368489008,19.71368488998,19.71368488988,19.71368489088,19.71368488998,19.71368488998,18.52144827768,15.89857419538,19.71368489038,19.71368489038,19.71368489058,19.71368489058,19.71368488998,19.71368488998,19.71368488998,19.71368488997,19.71368488997,19.36704195048,17.93858778068,19.71368489068,17.35054991418,19.71368489049,19.71368489075,19.71368489075,19.71368489072,19.71368489079,19.71368489069,19.71368489069,19.71368489009,19.71368488979,18.21676019059,18.61753029568,17.33123986798,10.37937610288,11.03737005998,14.37317568488,17.58482999578,17.58482999578,16.73243369018,17.34818829028,17.58482999568,16.33595792962,14.94375716872,15.60855674792,17.58482999622,15.45456405752,17.41933615922,10.25178730228,14.95933708841,14.9593370884,14.9593370884,14.95933708838,14.95933708838,13.40979844808,9.93971313108,10.71762959348,9.32583540448,5.44105822278,4.67284693588,5.08096039178,2.64944394944,3.16056734474,3.66284426584,3.66284426584,0.25754079324,0.13627147812,0.13627147812,0,0.53647680584,3.74574455868,3.82358957538,3.82358957538,4.4897076176,5.4614974376,6.94033062718,6.94033062688,6.94033062678,6.94033062678,8.45714708608,13.15895472114,13.15895472094,13.15895472094,13.15895472074,10.52098835976,11.39395339654,10.98977112284,9.80840392348,13.15895472038,13.15895472038,13.15895472048,13.15895472048,10.23563387038,10.70587539068,13.158954721166,13.158954721166,13.15895472088,12.262666878518,13.158954721118,13.158954721118,13.158954720718,12.709995622118,12.586282843818,13.158954720618,13.158954720618,12.21979795718,11.82066085398,11.55133465598,10.52826917428,11.58984137838,10.71357908958,13.69313093398,13.60352016549,13.84671260181,13.84671260198,13.84671260238,13.84671260186,13.84671260186,13.84671260188,11.49087692248,11.64352130923,13.84671260218,13.84671260218,13.84671260308,13.12323469188,13.84671260248,11.99256159468,13.84671260258,12.72080538278,13.84671260218,13.84671260208,13.84671260218,13.84671260218,13.61380547208,13.84671260258,12.55027463538,11.73419613911,12.30645672121,11.79236794368,13.84671260218,13.84671260218,13.84671260218,13.84671260248,13.29632878548,9.29995809448,10.47054529848,13.66468963007,13.62796645297,13.02650911447,15.51550124857,15.60520754047,14.18507652612,21.28141702012
"t151",15.98109443258,14.49058971058,13.81302817783,11.90151213223,11.61889786723,11.59884018083,11.95772260763,11.59648028444,12.19451537943,18.08510899134,19.71368489034,19.71368489034,19.71368489034,19.71368489034,16.59797173644,17.93054682964,19.71368489034,19.71368489033,18.90150643743,19.71368489024,19.71368489024,19.71368489024,19.71368489004,18.75020685304,19.71368489004,19.71368489004,19.71368489004,19.10259193154,19.71368489024,19.71368489024,19.71368489004,19.71368488994,19.71368488984,19.71368489084,19.71368488994,19.71368488994,18.52144827764,15.89857419534,19.71368489034,19.71368489034,19.71368489054,19.71368489054,19.71368488994,19.71368488994,19.71368488994,19.71368488993,19.71368488993,19.36704195044,17.93858778064,19.71368489064,17.35054991414,19.71368489045,19.71368489071,19.71368489071,19.71368489068,19.71368489075,19.71368489065,19.71368489065,19.71368489005,19.71368488975,18.21676019055,18.61753029564,17.33123986794,10.37937610284,11.03737005994,14.37317568484,17.58482999574,17.58482999574,16.73243369014,17.34818829024,17.58482999564,16.33595792958,14.94375716868,15.60855674788,17.58482999618,15.45456405748,17.41933615918,10.25178730224,14.95933708837,14.95933708836,14.95933708836,14.95933708834,14.95933708834,13.40979844804,9.93971313104,10.71762959344,9.32583540444,5.44105822274,4.67284693584,5.08096039174,2.6494439494,3.1605673447,3.6628442658,3.6628442658,0.5364768058,0.53647680584,0.53647680584,0.53647680584,0,3.74574455864,3.82358957534,3.82358957534,4.48970761756,5.46149743756,6.94033062714,6.94033062684,6.94033062674,6.94033062674,8.45714708604,13.1589547211,13.1589547209,13.1589547209,13.1589547207,10.52098835972,11.3939533965,10.9897711228,9.80840392344,13.15895472034,13.15895472034,13.15895472044,13.15895472044,10.23563387034,10.70587539064,13.158954721126,13.158954721126,13.15895472084,12.262666878478,13.158954721078,13.158954721078,13.158954720678,12.709995622078,12.586282843778,13.158954720578,13.158954720578,12.21979795714,11.82066085394,11.55133465594,10.52826917424,11.58984137834,10.71357908954,13.69313093394,13.60352016545,13.84671260177,13.84671260194,13.84671260234,13.84671260182,13.84671260182,13.84671260184,11.49087692244,11.64352130919,13.84671260214,13.84671260214,13.84671260304,13.12323469184,13.84671260244,11.99256159464,13.84671260254,12.72080538274,13.84671260214,13.84671260204,13.84671260214,13.84671260214,13.61380547204,13.84671260254,12.55027463534,11.73419613907,12.30645672117,11.79236794364,13.84671260214,13.84671260214,13.84671260214,13.84671260244,13.29632878544,9.29995809444,10.47054529844,13.66468963003,13.62796645293,13.02650911443,15.51550124853,15.60520754043,14.18507652608,21.28141702008
"t91",15.90324941654,14.41274469454,13.73518316179,11.82366711619,11.54105285119,11.52099516479,11.87987759159,11.5186352684,12.11667036339,18.0072639753,19.6358398743,19.6358398743,19.6358398743,19.6358398743,16.5201267204,17.8527018136,19.6358398743,19.63583987429,18.82366142139,19.6358398742,19.6358398742,19.6358398742,19.635839874,18.672361837,19.635839874,19.635839874,19.635839874,19.0247469155,19.6358398742,19.6358398742,19.635839874,19.6358398739,19.6358398738,19.6358398748,19.6358398739,19.6358398739,18.4436032616,15.8207291793,19.6358398743,19.6358398743,19.6358398745,19.6358398745,19.6358398739,19.6358398739,19.6358398739,19.63583987389,19.63583987389,19.2891969344,17.8607427646,19.6358398746,17.2727048981,19.63583987441,19.63583987467,19.63583987467,19.63583987464,19.63583987471,19.63583987461,19.63583987461,19.63583987401,19.63583987371,18.13891517451,18.5396852796,17.2533948519,10.3015310868,10.9595250439,14.2953306688,17.5069849797,17.5069849797,16.6545886741,17.2703432742,17.5069849796,16.25811291354,14.86591215264,15.53071173184,17.50698498014,15.37671904144,17.34149114314,10.1739422862,14.88149207233,14.88149207232,14.88149207232,14.8814920723,14.8814920723,13.331953432,9.861868115,10.6397845774,9.2479903884,5.3632132067,4.5950019198,5.0031153757,2.73234424224,3.24346763754,3.74574455864,3.74574455864,3.74574455864,3.74574455868,3.74574455868,3.74574455868,3.74574455864,0,2.7875236007,2.7875236007,4.41186260152,5.38365242152,6.8624856111,6.8624856108,6.8624856107,6.8624856107,8.37930207,13.08110970506,13.08110970486,13.08110970486,13.08110970466,10.44314334368,11.31610838046,10.91192610676,9.7305589074,13.0811097043,13.0811097043,13.0811097044,13.0811097044,10.1577888543,10.6280303746,13.081109705086,13.081109705086,13.0811097048,12.184821862438,13.081109705038,13.081109705038,13.081109704638,12.632150606038,12.508437827738,13.081109704538,13.081109704538,12.1419529411,11.7428158379,11.4734896399,10.4504241582,11.5119963623,10.6357340735,13.6152859179,13.52567514941,13.76886758573,13.7688675859,13.7688675863,13.76886758578,13.76886758578,13.7688675858,11.4130319064,11.56567629315,13.7688675861,13.7688675861,13.768867587,13.0453896758,13.7688675864,11.9147165786,13.7688675865,12.6429603667,13.7688675861,13.768867586,13.7688675861,13.7688675861,13.535960456,13.7688675865,12.4724296193,11.65635112303,12.22861170513,11.7145229276,13.7688675861,13.7688675861,13.7688675861,13.7688675864,13.2184837694,9.2221130784,10.3927002824,13.58684461399,13.55012143689,12.94866409839,15.43765623249,15.52736252439,14.10723151004,21.20357200404
"t141",15.98109443324,14.49058971124,13.81302817849,11.90151213289,11.61889786789,11.59884018149,11.95772260829,11.5964802851,12.19451538009,18.085108992,19.713684891,19.713684891,19.713684891,19.713684891,16.5979717371,17.9305468303,19.713684891,19.71368489099,18.90150643809,19.7136848909,19.7136848909,19.7136848909,19.7136848907,18.7502068537,19.7136848907,19.7136848907,19.7136848907,19.1025919322,19.7136848909,19.7136848909,19.7136848907,19.7136848906,19.7136848905,19.7136848915,19.7136848906,19.7136848906,18.5214482783,15.898574196,19.713684891,19.713684891,19.7136848912,19.7136848912,19.7136848906,19.7136848906,19.7136848906,19.71368489059,19.71368489059,19.3670419511,17.9385877813,19.7136848913,17.3505499148,19.71368489111,19.71368489137,19.71368489137,19.71368489134,19.71368489141,19.71368489131,19.71368489131,19.71368489071,19.71368489041,18.21676019121,18.6175302963,17.3312398686,10.3793761035,11.0373700606,14.3731756855,17.5848299964,17.5848299964,16.7324336908,17.3481882909,17.5848299963,16.33595793024,14.94375716934,15.60855674854,17.58482999684,15.45456405814,17.41933615984,10.2517873029,14.95933708903,14.95933708902,14.95933708902,14.959337089,14.959337089,13.4097984487,9.9397131317,10.7176295941,9.3258354051,5.4410582234,4.6728469365,5.0809603924,2.81018925894,3.32131265424,3.82358957534,3.82358957534,3.82358957534,3.82358957538,3.82358957538,3.82358957538,3.82358957534,2.7875236007,0,0.6722345954,4.48970761822,5.46149743822,6.9403306278,6.9403306275,6.9403306274,6.9403306274,8.4571470867,13.15895472176,13.15895472156,13.15895472156,13.15895472136,10.52098836038,11.39395339716,10.98977112346,9.8084039241,13.158954721,13.158954721,13.1589547211,13.1589547211,10.235633871,10.7058753913,13.158954721786,13.158954721786,13.1589547215,12.262666879138,13.158954721738,13.158954721738,13.158954721338,12.709995622738,12.586282844438,13.158954721238,13.158954721238,12.2197979578,11.8206608546,11.5513346566,10.5282691749,11.589841379,10.7135790902,13.6931309346,13.60352016611,13.84671260243,13.8467126026,13.846712603,13.84671260248,13.84671260248,13.8467126025,11.4908769231,11.64352130985,13.8467126028,13.8467126028,13.8467126037,13.1232346925,13.8467126031,11.9925615953,13.8467126032,12.7208053834,13.8467126028,13.8467126027,13.8467126028,13.8467126028,13.6138054727,13.8467126032,12.550274636,11.73419613973,12.30645672183,11.7923679443,13.8467126028,13.8467126028,13.8467126028,13.8467126031,13.2963287861,9.2999580951,10.4705452991,13.66468963069,13.62796645359,13.02650911509,15.51550124919,15.60520754109,14.18507652674,21.28141702074
"t142",15.98109443324,14.49058971124,13.81302817849,11.90151213289,11.61889786789,11.59884018149,11.95772260829,11.5964802851,12.19451538009,18.085108992,19.713684891,19.713684891,19.713684891,19.713684891,16.5979717371,17.9305468303,19.713684891,19.71368489099,18.90150643809,19.7136848909,19.7136848909,19.7136848909,19.7136848907,18.7502068537,19.7136848907,19.7136848907,19.7136848907,19.1025919322,19.7136848909,19.7136848909,19.7136848907,19.7136848906,19.7136848905,19.7136848915,19.7136848906,19.7136848906,18.5214482783,15.898574196,19.713684891,19.713684891,19.7136848912,19.7136848912,19.7136848906,19.7136848906,19.7136848906,19.71368489059,19.71368489059,19.3670419511,17.9385877813,19.7136848913,17.3505499148,19.71368489111,19.71368489137,19.71368489137,19.71368489134,19.71368489141,19.71368489131,19.71368489131,19.71368489071,19.71368489041,18.21676019121,18.6175302963,17.3312398686,10.3793761035,11.0373700606,14.3731756855,17.5848299964,17.5848299964,16.7324336908,17.3481882909,17.5848299963,16.33595793024,14.94375716934,15.60855674854,17.58482999684,15.45456405814,17.41933615984,10.2517873029,14.95933708903,14.95933708902,14.95933708902,14.959337089,14.959337089,13.4097984487,9.9397131317,10.7176295941,9.3258354051,5.4410582234,4.6728469365,5.0809603924,2.81018925894,3.32131265424,3.82358957534,3.82358957534,3.82358957534,3.82358957538,3.82358957538,3.82358957538,3.82358957534,2.7875236007,0.6722345954,0,4.48970761822,5.46149743822,6.9403306278,6.9403306275,6.9403306274,6.9403306274,8.4571470867,13.15895472176,13.15895472156,13.15895472156,13.15895472136,10.52098836038,11.39395339716,10.98977112346,9.8084039241,13.158954721,13.158954721,13.1589547211,13.1589547211,10.235633871,10.7058753913,13.158954721786,13.158954721786,13.1589547215,12.262666879138,13.158954721738,13.158954721738,13.158954721338,12.709995622738,12.586282844438,13.158954721238,13.158954721238,12.2197979578,11.8206608546,11.5513346566,10.5282691749,11.589841379,10.7135790902,13.6931309346,13.60352016611,13.84671260243,13.8467126026,13.846712603,13.84671260248,13.84671260248,13.8467126025,11.4908769231,11.64352130985,13.8467126028,13.8467126028,13.8467126037,13.1232346925,13.8467126031,11.9925615953,13.8467126032,12.7208053834,13.8467126028,13.8467126027,13.8467126028,13.8467126028,13.6138054727,13.8467126032,12.550274636,11.73419613973,12.30645672183,11.7923679443,13.8467126028,13.8467126028,13.8467126028,13.8467126031,13.2963287861,9.2999580951,10.4705452991,13.66468963069,13.62796645359,13.02650911509,15.51550124919,15.60520754109,14.18507652674,21.28141702074
"t54",15.00930461346,13.51879989146,12.84123835871,10.92972231311,10.64710804811,10.62705036171,10.98593278851,10.62469046532,11.22272556031,17.11331917222,18.74189507122,18.74189507122,18.74189507122,18.74189507122,15.62618191732,16.95875701052,18.74189507122,18.74189507121,17.92971661831,18.74189507112,18.74189507112,18.74189507112,18.74189507092,17.77841703392,18.74189507092,18.74189507092,18.74189507092,18.13080211242,18.74189507112,18.74189507112,18.74189507092,18.74189507082,18.74189507072,18.74189507172,18.74189507082,18.74189507082,17.54965845852,14.92678437622,18.74189507122,18.74189507122,18.74189507142,18.74189507142,18.74189507082,18.74189507082,18.74189507082,18.74189507081,18.74189507081,18.39525213132,16.96679796152,18.74189507152,16.37876009502,18.74189507133,18.74189507159,18.74189507159,18.74189507156,18.74189507163,18.74189507153,18.74189507153,18.74189507093,18.74189507063,17.24497037143,17.64574047652,16.35945004882,9.40758628372,10.06558024082,13.40138586572,16.61304017662,16.61304017662,15.76064387102,16.37639847112,16.61304017652,15.36416811046,13.97196734956,14.63676692876,16.61304017706,14.48277423836,16.44754634006,9.27999748312,13.98754726925,13.98754726924,13.98754726924,13.98754726922,13.98754726922,12.43800862892,8.96792331192,9.74583977432,8.35404558532,4.46926840362,4.08159416212,4.48970761802,3.47630730116,3.98743069646,4.48970761756,4.48970761756,4.48970761756,4.4897076176,4.4897076176,4.4897076176,4.48970761756,4.41186260152,4.48970761822,4.48970761822,0,4.29268812,5.96854080802,5.96854080772,5.96854080762,5.96854080762,7.48535726692,12.18716490198,12.18716490178,12.18716490178,12.18716490158,9.5491985406,10.42216357738,10.01798130368,8.83661410432,12.18716490122,12.18716490122,12.18716490132,12.18716490132,9.26384405122,9.73408557152,12.187164902006,12.187164902006,12.18716490172,11.290877059358,12.187164901958,12.187164901958,12.187164901558,11.738205802958,11.614493024658,12.187164901458,12.187164901458,11.24800813802,10.84887103482,10.57954483682,9.55647935512,10.61805155922,9.74178927042,12.72134111482,12.63173034633,12.87492278265,12.87492278282,12.87492278322,12.8749227827,12.8749227827,12.87492278272,10.51908710332,10.67173149007,12.87492278302,12.87492278302,12.87492278392,12.15144487272,12.87492278332,11.02077177552,12.87492278342,11.74901556362,12.87492278302,12.87492278292,12.87492278302,12.87492278302,12.64201565292,12.87492278342,11.57848481622,10.76240631995,11.33466690205,10.82057812452,12.87492278302,12.87492278302,12.87492278302,12.87492278332,12.32453896632,8.32816827532,9.49875547932,12.69289981091,12.65617663381,12.05471929531,14.54371142941,14.63341772131,13.21328670696,20.30962720096
"t55",15.98109443346,14.49058971146,13.81302817871,11.90151213311,11.61889786811,11.59884018171,11.95772260851,11.59648028532,12.19451538031,18.08510899222,19.71368489122,19.71368489122,19.71368489122,19.71368489122,16.59797173732,17.93054683052,19.71368489122,19.71368489121,18.90150643831,19.71368489112,19.71368489112,19.71368489112,19.71368489092,18.75020685392,19.71368489092,19.71368489092,19.71368489092,19.10259193242,19.71368489112,19.71368489112,19.71368489092,19.71368489082,19.71368489072,19.71368489172,19.71368489082,19.71368489082,18.52144827852,15.89857419622,19.71368489122,19.71368489122,19.71368489142,19.71368489142,19.71368489082,19.71368489082,19.71368489082,19.71368489081,19.71368489081,19.36704195132,17.93858778152,19.71368489152,17.35054991502,19.71368489133,19.71368489159,19.71368489159,19.71368489156,19.71368489163,19.71368489153,19.71368489153,19.71368489093,19.71368489063,18.21676019143,18.61753029652,17.33123986882,10.37937610372,11.03737006082,14.37317568572,17.58482999662,17.58482999662,16.73243369102,17.34818829112,17.58482999652,16.33595793046,14.94375716956,15.60855674876,17.58482999706,15.45456405836,17.41933616006,10.25178730312,14.95933708925,14.95933708924,14.95933708924,14.95933708922,14.95933708922,13.40979844892,9.93971313192,10.71762959432,9.32583540532,5.44105822362,5.05338398212,5.46149743802,4.44809712116,4.95922051646,5.46149743756,5.46149743756,5.46149743756,5.4614974376,5.4614974376,5.4614974376,5.46149743756,5.38365242152,5.46149743822,5.46149743822,4.29268812,0,6.94033062802,6.94033062772,6.94033062762,6.94033062762,8.45714708692,13.15895472198,13.15895472178,13.15895472178,13.15895472158,10.5209883606,11.39395339738,10.98977112368,9.80840392432,13.15895472122,13.15895472122,13.15895472132,13.15895472132,10.23563387122,10.70587539152,13.158954722006,13.158954722006,13.15895472172,12.262666879358,13.158954721958,13.158954721958,13.158954721558,12.709995622958,12.586282844658,13.158954721458,13.158954721458,12.21979795802,11.82066085482,11.55133465682,10.52826917512,11.58984137922,10.71357909042,13.69313093482,13.60352016633,13.84671260265,13.84671260282,13.84671260322,13.8467126027,13.8467126027,13.84671260272,11.49087692332,11.64352131007,13.84671260302,13.84671260302,13.84671260392,13.12323469272,13.84671260332,11.99256159552,13.84671260342,12.72080538362,13.84671260302,13.84671260292,13.84671260302,13.84671260302,13.61380547292,13.84671260342,12.55027463622,11.73419613995,12.30645672205,11.79236794452,13.84671260302,13.84671260302,13.84671260302,13.84671260332,13.29632878632,9.29995809532,10.47054529932,13.66468963091,13.62796645381,13.02650911531,15.51550124941,15.60520754131,14.18507652696,21.28141702096
"t68",15.98109443344,14.49058971144,13.81302817869,11.90151213309,11.61889786809,11.59884018169,11.95772260849,11.5964802853,12.19451538029,18.0851089922,19.7136848912,19.7136848912,19.7136848912,19.7136848912,16.5979717373,17.9305468305,19.7136848912,19.71368489119,18.90150643829,19.7136848911,19.7136848911,19.7136848911,19.7136848909,18.7502068539,19.7136848909,19.7136848909,19.7136848909,19.1025919324,19.7136848911,19.7136848911,19.7136848909,19.7136848908,19.7136848907,19.7136848917,19.7136848908,19.7136848908,18.5214482785,15.8985741962,19.7136848912,19.7136848912,19.7136848914,19.7136848914,19.7136848908,19.7136848908,19.7136848908,19.71368489079,19.71368489079,19.3670419513,17.9385877815,19.7136848915,17.350549915,19.71368489131,19.71368489157,19.71368489157,19.71368489154,19.71368489161,19.71368489151,19.71368489151,19.71368489091,19.71368489061,18.21676019141,18.6175302965,17.3312398688,10.3793761037,11.0373700608,14.3731756857,17.5848299966,17.5848299966,16.732433691,17.3481882911,17.5848299965,16.33595793044,14.94375716954,15.60855674874,17.58482999704,15.45456405834,17.41933616004,10.2517873031,14.95933708923,14.95933708922,14.95933708922,14.9593370892,14.9593370892,13.4097984489,9.9397131319,10.7176295943,9.3258354053,5.4410582236,6.5322171717,6.9403306276,5.92693031074,6.43805370604,6.94033062714,6.94033062714,6.94033062714,6.94033062718,6.94033062718,6.94033062718,6.94033062714,6.8624856111,6.9403306278,6.9403306278,5.96854080802,6.94033062802,0,4.5278550397,4.5278550396,4.5278550396,8.4571470869,13.15895472196,13.15895472176,13.15895472176,13.15895472156,10.52098836058,11.39395339736,10.98977112366,9.8084039243,13.1589547212,13.1589547212,13.1589547213,13.1589547213,10.2356338712,10.7058753915,13.158954721986,13.158954721986,13.1589547217,12.262666879338,13.158954721938,13.158954721938,13.158954721538,12.709995622938,12.586282844638,13.158954721438,13.158954721438,12.219797958,11.8206608548,11.5513346568,10.5282691751,11.5898413792,10.7135790904,13.6931309348,13.60352016631,13.84671260263,13.8467126028,13.8467126032,13.84671260268,13.84671260268,13.8467126027,11.4908769233,11.64352131005,13.846712603,13.846712603,13.8467126039,13.1232346927,13.8467126033,11.9925615955,13.8467126034,12.7208053836,13.846712603,13.8467126029,13.846712603,13.846712603,13.6138054729,13.8467126034,12.5502746362,11.73419613993,12.30645672203,11.7923679445,13.846712603,13.846712603,13.846712603,13.8467126033,13.2963287863,9.2999580953,10.4705452993,13.66468963089,13.62796645379,13.02650911529,15.51550124939,15.60520754129,14.18507652694,21.28141702094
