"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125"
"t97",0.0321782722496252,-0.00527545763693047,-0.00739425172090928,-0.0805948715707662,-0.284705945274085,-0.243006766148911,-0.0736331807783538,-0.00338554208465267,0.0144265448846593,0.0147780825088377,-0.0123468678545451,-0.00024110654480455,-0.00462369772712282,-0.00111731118435322,0.00107204207794604,-0.00306226720340594,-0.0132135610508122,-0.00131301013099221,-0.0198245740471181,-0.0078043708592428,0.0312898366087135,0.00226125903121254,-0.000710133323309361,-0.00264984762889477,0.000209243990611654,-0.0362401487495424,-0.121211082646674,0.0140698183911368,-0.00864474802607662,0.000247504598028353,-0.00521153945373744,-0.000165318324755162,-2.39754552385024e-05,-7.63087992368015e-06,-5.63436512252336e-06,-4.92389151454835e-05,-0.000247286094959917,9.00768417410865e-06,-1.04713665965458e-05,1.66188587264668e-05,6.99111917533914e-05,3.01387558068193e-06,0.000166126970812452,-6.49838212148768e-05,9.81955270556044e-05,0.000214631028840684,-0.411142450957074,0.00107615471247732,-0.0052981951173059,5.74046665081299e-05,2.49543091450824e-05,1.83004498722921e-05,0.000100018529985566,2.31894911473215e-06,0.000202967000004545,-0.388890674623918,-1.97290349000391e-05,-0.000213499106235897,-1.76302703570098e-06,-1.89577668725048e-06,-1.34999459610671e-06,-1.36163692225583e-16,5.52778940789752e-06,-7.34420939325596e-05,2.67580267390186e-17,-0.000220026607718036,-5.43014787904403e-05,-5.76641033489559e-05,-2.96422563719526e-08,4.52050489612215e-16,4.34972417922782e-05,-9.29457449762191e-09,4.67691301733786e-05,-1.04326771810002e-16,-0.000270038485020371,3.15797098951439e-16,-0.000167245766450208,4.18137752816507e-06,3.63026220966104e-05,-1.35612379517651e-16,-3.54671607786101e-06,-3.67527110422804e-17,-2.0683499717725e-05,4.76383091894827e-05,-0.000375350276473968,-3.9126140402202e-16,2.90395532765495e-07,2.54926829787477e-06,-5.56449686144354e-16,6.02624965082203e-16,7.1459844334593e-07,-9.41226036235398e-06,4.21309373845018e-07,3.68995861494971e-06,7.01929704693649e-16,-2.86261860806033e-08,8.23814150729961e-16,7.96527196380628e-16,5.76846436566126e-06,-9.17090375129933e-16,5.06222347110938e-16,1.3749367589963e-06,-7.77487630211313e-16,1.3390078672114e-05,-1.9989382168606e-07,2.13755146786402e-14,7.25476933697497e-05,-0.707106781186548,-3.0927903383566e-05,6.77500572640224e-15,-7.01787960626319e-08,2.28966348612099e-15,5.63687141225001e-05,2.17417731730721e-15,-4.16691483370543e-16,4.44693535628e-15,4.46367593712165e-16,2.5288337597566e-07,-1.19589282474009e-15,-4.01067007723493e-15,5.68562100462996e-16,-1.84873882915513e-15,5.92654983584343e-15,-1.09480477150333e-12,-0.0894427190999947
"t98",0.0321782722496251,-0.00527545763693048,-0.00739425172090929,-0.0805948715707662,-0.284705945274085,-0.243006766148911,-0.0736331807783538,-0.00338554208465272,0.0144265448846592,0.0147780825088377,-0.012346867854545,-0.000241106544804534,-0.00462369772712284,-0.00111731118435323,0.00107204207794591,-0.00306226720340601,-0.0132135610508121,-0.00131301013099226,-0.019824574047118,-0.00780437085924271,0.0312898366087133,0.0022612590312125,-0.000710133323309323,-0.00264984762889483,0.00020924399061146,-0.0362401487495426,-0.121211082646674,0.0140698183911368,-0.00864474802607654,0.000247504598028098,-0.00521153945373742,-0.000165318324755266,-2.39754552381534e-05,-7.63087992383513e-06,-5.63436512273202e-06,-4.92389151456939e-05,-0.000247286094959942,9.00768417404938e-06,-1.04713665964377e-05,1.66188587266374e-05,6.99111917537457e-05,3.01387558108647e-06,0.000166126970812285,-6.49838212159195e-05,9.81955270554e-05,0.000214631028840574,-0.411142450957075,0.00107615471247725,-0.00529819511730594,5.74046665078878e-05,2.49543091450449e-05,1.83004498724018e-05,0.000100018529985103,2.31894911472398e-06,0.000202967000003872,-0.388890674623918,-1.97290349002069e-05,-0.000213499106236087,-1.76302703598608e-06,-1.89577668715562e-06,-1.34999459630882e-06,-1.7496998722667e-16,5.52778940801114e-06,-7.34420939325492e-05,-1.6001181005343e-16,-0.000220026607717783,-5.43014787902754e-05,-5.76641033476874e-05,-2.96422564553637e-08,4.10190868306742e-15,4.34972417924716e-05,-9.29457328959588e-09,4.67691301731596e-05,1.16440053123513e-16,-0.000270038485018366,-1.0259536378147e-15,-0.000167245766449937,4.18137752906436e-06,3.63026220970484e-05,2.48628870435805e-16,-3.54671607749487e-06,6.68818395473552e-16,-2.06834997177804e-05,4.76383091893588e-05,-0.000375350276472244,-6.5892581817615e-16,2.90395532936907e-07,2.5492682969194e-06,7.79214834855004e-16,-1.17285277389548e-16,7.14598442647497e-07,-9.41226035689271e-06,4.21309374387198e-07,3.68995861749019e-06,-1.51287849325948e-15,-2.86261887929937e-08,-1.06441153709593e-15,-4.31657024609998e-16,5.76846436383871e-06,1.26866120209034e-15,-7.34758383902893e-16,1.37493676624912e-06,5.44371658475142e-16,1.339007867528e-05,-1.99893828144641e-07,-2.11826553458791e-14,7.25476933464875e-05,0.707106781186547,-3.09279033508461e-05,-4.83333009396556e-15,-7.01787877151651e-08,-5.00639224060719e-16,5.63687141195264e-05,-1.92161325855234e-15,-5.9467024099313e-16,-1.35289710145502e-15,8.83805603242361e-16,2.52883376201198e-07,-9.09260954535243e-16,-8.09173425424558e-16,-1.51310539632239e-15,-2.62589432637119e-15,3.4632424999689e-15,-1.09925954138964e-12,-0.0894427190999895
"t61",0.0319816540809807,-0.0052363443853958,-0.00733161079697395,-0.0794612093280519,-0.2798304296432,-0.238654329700315,-0.0719515020717881,-0.003301494661665,0.0137667641976358,0.0140526080286612,-0.0116886689371994,-0.000227180252459012,-0.00432233649353218,-0.00103858860269913,0.000995614381106262,-0.0028294726707292,-0.0121422434041729,-0.00120519677091494,-0.017828197182373,-0.00693198689106328,0.0273338423763277,0.00196096858664702,-0.000604410992613021,-0.00222615243613243,0.000171753078558717,-0.0293146361669452,-0.096478882172338,0.0110919477785468,-0.00677389135592427,0.000191468996797631,-0.00399804994195693,-0.000123910740708928,-1.76834009461304e-05,-5.58323169432338e-06,-4.11974721691101e-06,-3.57222200668657e-05,-0.000178863651194637,6.24376459194906e-06,-6.91285539069514e-06,1.0604654696224e-05,4.1468475020092e-05,1.75034480268334e-06,9.58556584202913e-05,-3.36802865279388e-05,3.70800593581297e-05,7.51604911067512e-05,-0.112481032482633,0.000272049023148769,-0.00102772857170578,9.4214170270999e-06,1.53949780624179e-06,-2.03641883470226e-06,-6.08792447375709e-05,-2.54178259338602e-06,-0.000237263141545469,0.565068069839068,5.53430531470296e-05,0.000615217693621347,3.87020468633584e-05,-3.24623802331964e-05,-6.93703078199187e-06,-7.13474734585462e-17,2.06768448446156e-05,-0.000267938146765311,3.4123758454321e-16,-0.000709850541099016,-0.00017300964117391,-0.000175026438744386,-8.43726405341261e-08,-2.5205689396909e-15,0.000100582196147766,-1.94804154744554e-08,9.79204546849908e-05,7.25365799543555e-16,-0.000536521879578105,3.99078830029064e-15,-0.00031589411224251,7.88177249230864e-06,6.69954223295095e-05,-5.66415572681839e-15,-6.20468897953777e-06,-0.707106781186549,-3.54826848029527e-05,8.08338017335821e-05,-0.000634578181701415,2.61807913100779e-15,4.63051026635823e-07,4.00560045023467e-06,1.8320200738085e-16,-1.34995519533776e-15,1.10170174690594e-06,-1.44699555144297e-05,6.42921825150489e-07,5.58123100650183e-06,3.91153103239172e-16,-4.26640956729495e-08,2.50232501629364e-19,-7.82457858654396e-16,8.50901653719782e-06,1.26589500671239e-16,3.59308460695814e-16,2.00073631837114e-06,2.51315745525873e-17,1.93841219523655e-05,-2.87908550999514e-07,7.1486515695907e-17,0.000103309822032294,4.8736344344106e-16,-4.38671702811066e-05,-1.94749653045196e-16,-9.85539422866221e-08,7.10619834112823e-16,7.84858905625e-05,1.91927423660173e-16,-4.20194416806031e-16,1.83936955106846e-15,5.38403838573536e-16,3.47632438449362e-07,-1.04778793301073e-15,-2.21963699609733e-15,-3.38219599443695e-16,-1.8611638196805e-15,4.17544365408129e-15,-1.09690564325584e-12,-0.0894427190999933
"t62",0.0319816540809807,-0.0052363443853958,-0.00733161079697396,-0.0794612093280519,-0.2798304296432,-0.238654329700315,-0.071951502071788,-0.00330149466166502,0.0137667641976358,0.0140526080286613,-0.0116886689371995,-0.00022718025245907,-0.00432233649353224,-0.00103858860269916,0.000995614381106276,-0.00282947267072914,-0.0121422434041728,-0.00120519677091498,-0.0178281971823731,-0.00693198689106323,0.0273338423763277,0.00196096858664705,-0.000604410992612978,-0.00222615243613262,0.000171753078558527,-0.0293146361669452,-0.0964788821723383,0.0110919477785468,-0.00677389135592439,0.000191468996797349,-0.00399804994195708,-0.000123910740708629,-1.76834009457572e-05,-5.58323169424849e-06,-4.11974721700456e-06,-3.5722220066759e-05,-0.00017886365119475,6.24376459184849e-06,-6.91285539068903e-06,1.06046546961937e-05,4.14684750198747e-05,1.75034480312656e-06,9.58556584202822e-05,-3.36802865274849e-05,3.70800593580624e-05,7.51604911067034e-05,-0.112481032482634,0.000272049023148744,-0.00102772857170604,9.4214170271606e-06,1.5394978064853e-06,-2.03641883548552e-06,-6.08792447371037e-05,-2.54178259345929e-06,-0.000237263141545049,0.56506806983907,5.53430531460718e-05,0.000615217693621508,3.87020468631621e-05,-3.24623802333572e-05,-6.93703078207081e-06,1.3950391486142e-16,2.0676844847307e-05,-0.000267938146765425,3.73731708501245e-16,-0.000709850541098526,-0.00017300964117354,-0.000175026438745762,-8.43726453289514e-08,-2.27076875915023e-15,0.000100582196146985,-1.94804140591851e-08,9.79204546843711e-05,-6.12177657231423e-16,-0.000536521879577991,-2.95207179781311e-15,-0.000315894112241391,7.88177249922889e-06,6.69954223304877e-05,5.68874206170942e-15,-6.20468897389367e-06,0.707106781186547,-3.54826848180341e-05,8.08338017421685e-05,-0.000634578181705006,-4.54035009517062e-15,4.63051026637322e-07,4.00560044886167e-06,-3.33906394353449e-16,1.76907761446781e-15,1.10170174528262e-06,-1.44699555156464e-05,6.42921826824345e-07,5.58123100765396e-06,-1.0703514252713e-15,-4.26640962871982e-08,-2.12546506148167e-16,9.38387829514678e-16,8.50901653740002e-06,-1.23210679891404e-16,-9.56279239844867e-16,2.00073631917679e-06,-1.04972686145481e-16,1.93841219543607e-05,-2.87908550284021e-07,-5.0777382823383e-16,0.000103309822032124,5.42874594661109e-16,-4.38671702811508e-05,-3.29624403302393e-16,-9.85539425784297e-08,1.1789951726304e-15,7.8485890562636e-05,1.74002063028387e-16,-3.35557180645059e-16,1.05541061510379e-15,4.56276005319961e-16,3.47632439095795e-07,-8.58754590463597e-16,-2.31191643016349e-15,-4.49241904462062e-16,-2.2636196644174e-15,4.12687139675399e-15,-1.09694727661926e-12,-0.0894427190999935
"t55",0.0317148663507675,-0.00518324059372057,-0.00724652239677559,-0.0779173289510307,-0.273181310682376,-0.232716414897824,-0.0696519797351444,-0.00318646211926353,0.0128548163244443,0.0130482537524352,-0.0107756128464293,-0.000207820330518538,-0.00390189008693964,-0.00092847616244866,0.00088866841396622,-0.00250296777359129,-0.0106359371751456,-0.0010535305725624,-0.0149937199985813,-0.00568642281830001,0.0216431363132102,0.00152757681723398,-0.00045054056682209,-0.00160588701390535,0.000116295942013106,-0.0190032291021712,-0.0593898751345351,0.00660717674919712,-0.00394873186060278,0.000106368206362593,-0.00214830517507512,-6.01421491184641e-05,-7.924726105537e-06,-2.39622290821979e-06,-1.76168057632465e-06,-1.46062894306e-05,-7.18324946495494e-05,1.83934423371714e-06,-1.12164499880636e-06,6.7374728791564e-07,-6.96790009412376e-06,-4.20413955965463e-07,-2.51973712768212e-05,2.26630109569145e-05,-8.70125331648004e-05,-0.000215643683854948,0.562479909082433,-0.00158876260789222,0.00959260858619662,-0.000114741579268053,-6.92996915080793e-05,-9.14352243812793e-05,0.00102832527865983,4.46586082872872e-06,0.000313979671917332,-0.1715871506074,5.0546324191269e-05,0.000576083723975564,5.53409460162634e-05,-4.90339510048251e-05,-1.08325895025892e-05,6.65077540653199e-16,3.23923355955321e-05,-0.000419684247937698,7.86419503044645e-16,-0.00110953301808119,-0.000270327159245527,-0.000273025314828537,-1.3122355789612e-07,-1.60828205135817e-15,0.000153733286523409,-2.93662429847265e-08,0.000147587311575191,1.22587134800189e-15,-0.000801165013555317,-0.707106781186548,-0.000466797743971333,1.16416429820539e-05,9.8471983796492e-05,1.78201266976948e-15,-8.99549588934647e-06,-3.18367885839891e-15,-5.11568855337133e-05,0.000116163488922351,-0.000910921449558073,-1.72132803928467e-16,6.5198012395972e-07,5.60975300071175e-06,-4.47360414460217e-16,-3.38504142629262e-16,1.53175532682949e-06,-2.00959801432289e-05,8.90260603120797e-07,7.70050741165497e-06,-8.17883900558838e-16,-5.84995206136509e-08,1.05156333206919e-16,-1.28588637592653e-16,1.16149380523824e-05,-2.91737020680889e-16,-1.86688757720547e-16,2.7143498913893e-06,1.08548526963666e-16,2.62352824069624e-05,-3.88740929656679e-07,-4.51177652408248e-16,0.000138733995712094,1.9053972516795e-16,-5.87943382381915e-05,7.28386048110058e-16,-1.31436642022509e-07,8.73231030818482e-16,0.000104216283225505,3.08183845607891e-16,-6.1443802516208e-16,1.61063712985114e-15,7.13729071757664e-16,4.5850300751868e-07,-9.61699525005195e-16,-2.42922396811605e-15,-3.46329021837599e-16,-1.8073142416698e-15,4.95202014357228e-15,-1.09745115780221e-12,-0.0894427190999905
"t56",0.0317148663507675,-0.00518324059372057,-0.00724652239677557,-0.0779173289510307,-0.273181310682376,-0.232716414897824,-0.0696519797351444,-0.00318646211926355,0.0128548163244443,0.0130482537524351,-0.0107756128464293,-0.00020782033051859,-0.0039018900869396,-0.000928476162448694,0.000888668413966259,-0.00250296777359117,-0.0106359371751455,-0.00105353057256242,-0.0149937199985813,-0.00568642281829996,0.0216431363132101,0.00152757681723397,-0.000450540566822093,-0.00160588701390539,0.000116295942012939,-0.0190032291021713,-0.0593898751345351,0.00660717674919724,-0.00394873186060264,0.000106368206362605,-0.00214830517507496,-6.01421491186083e-05,-7.92472610555722e-06,-2.39622290815236e-06,-1.76168057635444e-06,-1.46062894303663e-05,-7.18324946493379e-05,1.83934423376089e-06,-1.12164499868366e-06,6.73747287818387e-07,-6.96790009397285e-06,-4.20413956306421e-07,-2.51973712770464e-05,2.26630109563108e-05,-8.70125331643388e-05,-0.000215643683855063,0.562479909082433,-0.00158876260789216,0.00959260858619644,-0.00011474157926809,-6.92996915084537e-05,-9.14352243818462e-05,0.00102832527865987,4.46586082874957e-06,0.00031397967191742,-0.171587150607401,5.05463241907831e-05,0.000576083723975434,5.53409460161474e-05,-4.90339510056971e-05,-1.08325895030759e-05,-1.02708606472459e-15,3.23923355937453e-05,-0.000419684247937917,-8.73128356040364e-16,-0.00110953301808277,-0.000270327159245574,-0.00027302531482683,-1.31223553441209e-07,2.61056544221744e-15,0.000153733286524114,-2.93662196565918e-08,0.000147587311577884,-1.00936181498014e-15,-0.000801165013485083,0.707106781186548,-0.000466797743966468,1.16416429769039e-05,9.84719837971625e-05,-2.4390032281582e-15,-8.99549588965845e-06,3.68582610646844e-15,-5.11568855317264e-05,0.000116163488919572,-0.000910921449558906,-2.57686305826361e-15,6.51980124010571e-07,5.60975300090595e-06,3.38272637764763e-16,6.26002110013522e-16,1.53175532755564e-06,-2.00959801455848e-05,8.90260603817908e-07,7.70050741367987e-06,-1.59556341425758e-16,-5.84995207471859e-08,-3.0933471030166e-16,-6.96080394093002e-17,1.16149380524534e-05,5.13174672136145e-16,-1.84969916923242e-16,2.71434989112627e-06,1.7099857209876e-16,2.623528240784e-05,-3.88740929752896e-07,2.71530454879927e-16,0.00013873399571234,1.2730071741838e-15,-5.87943382380007e-05,5.02004634495085e-16,-1.31436641758929e-07,8.69761583872614e-16,0.000104216283225309,9.12954941142409e-17,-3.25999048128176e-16,1.30186334511348e-15,6.19361885098087e-16,4.5850300691085e-07,-9.28073600896136e-16,-2.61685818430587e-15,-4.29595746387571e-16,-2.26181179106876e-15,4.34139748002826e-15,-1.09631317920197e-12,-0.0894427190999909
"t6",0.0618471634921962,-0.0183095331777121,-0.142093034961598,0.0194507189370836,0.0138488820246131,0.00595745622725709,-0.00256217570371306,-0.000119541977701617,-0.00288060732951326,-0.00386827417951486,0.0041998134800013,0.000106592427447643,0.00289373987534119,0.00844892586358695,-0.000818864406558499,0.00299072998563251,0.0161102992506243,0.00174886876739799,0.136278950002671,-0.000271052128575748,-0.100483289061766,-0.0158683413264984,-0.00334224252313949,-0.00529731214253599,0.00014393288508516,-0.0114902531083268,-0.00713703881521541,-0.000517960518696432,0.000651154422572522,-0.0498928915812978,0.000131382268566924,-0.0719026142908216,-1.9977836081756e-05,-1.05235074939787e-05,-8.19571935372794e-06,-0.000108362749873975,-0.00063230551433993,0.000180414103207316,-0.416525389639714,0.00169644205026624,0.000915250495156094,2.79894300077032e-05,0.00140559970068656,-0.000133605028585276,-0.000187407858342665,-0.000439431803401971,0.00622162054324755,0.00249193852288978,-0.515435201731199,-0.00298184815141217,-0.000628820082914169,-0.000630840844124466,0.00577831733774973,2.01044979143954e-05,0.00129406466501693,-0.000421655746640391,0.000345471436761121,0.00395194725353735,-0.0317753786421419,-0.000301708832891216,-6.68690834236637e-05,-2.75198929020144e-16,0.000201869142405817,-0.00262364812992232,-8.1697629657573e-16,-0.00708327296941029,-0.00173062671650664,-0.00176986132574978,-8.69141769866826e-07,-1.2907432176556e-15,0.00120314887689806,-2.8262730468598e-07,0.00142589274752424,-7.15574721816867e-16,-0.0105462837698118,1.69693413202328e-15,-0.456738588137877,-0.00184379080709674,-0.000291196060127668,1.25443562014991e-14,-0.000124910144337323,-1.14191160397381e-15,-0.00158809802701866,0.0122407285433781,-0.529224893704124,-8.40434587261459e-13,-3.46961118141232e-06,-2.05046574929364e-05,-1.13273005512062e-15,-2.14136906370064e-15,0.000663966753858675,4.08640381560908e-05,-1.4674555832525e-06,-9.65889814281656e-06,-2.78137740224478e-15,-3.08161123698084e-05,-9.82729183561806e-16,2.90533158680795e-16,-4.89016944828591e-06,6.87972958613203e-16,6.75582132427756e-16,-2.12230118636076e-07,1.42775098844986e-15,9.17161382904633e-07,-3.56720476654533e-05,1.29749188357754e-16,0.000333551346074112,1.08974657992323e-15,-2.5138008139692e-05,2.7184428802913e-15,-8.28635010073951e-08,-2.75898605717571e-15,0.0230042565713091,-1.52861645974264e-15,-1.01404405729063e-15,1.27787187790953e-15,3.41028547750526e-16,3.26932875980895e-07,-5.04986971220734e-16,-2.45788826410822e-15,-1.31613662595221e-17,-2.00129820676305e-15,3.51323218057979e-15,-1.09643270283057e-12,-0.0894427190999946
"t7",0.0613075368513298,-0.0181162237521697,-0.14038271478607,0.0190665263055834,0.0135179715144766,0.00580881512592577,-0.00248148371424144,-0.000115466276493956,-0.00270709220644876,-0.00361979586788229,0.00390924747363196,9.86701676954305e-05,0.00265444888602892,0.00770112498669438,-0.000745643873778758,0.00270806595730806,0.0145014371498605,0.00157232381992993,0.119962565229328,-0.000235722449631701,-0.0860372467352096,-0.0134977040055852,-0.00279716873417414,-0.00438585575197367,0.00011701421915965,-0.00924003344104992,-0.00567362362138198,-0.00040903728369652,0.000512119850742409,-0.0389095370942289,0.000101912096643778,-0.0549819064247033,-1.51331369681071e-05,-7.93519599303053e-06,-6.17765458167109e-06,-8.13252991354171e-05,-0.000473755190585797,0.000132211105481952,-0.298338413962967,0.00119755264578598,0.000628304872965483,1.90740301891735e-05,0.00095578044745575,-8.79418455841034e-05,-0.000115384246633886,-0.000267458385950409,0.00367517355439826,0.00146086373298644,-0.296050316441268,-0.00169595236133472,-0.000346686426716758,-0.000332485978012539,0.00277279198750888,9.07587895552309e-06,0.000579858327319927,-0.000184117178696991,0.000139257848916156,0.00158798080171765,-0.0109301088086266,-9.38731264129671e-05,-1.65201510763419e-05,-1.67262501953312e-16,3.95129417574355e-05,-0.000498613543534761,5.47253826270324e-16,-0.00110807584585397,-0.000263725903284474,-0.000239503365108727,-9.44922212770545e-08,4.95388222129547e-16,-3.61891547055568e-05,4.30920976408364e-08,-0.000219780148710132,3.99437292028911e-16,0.00265749886013423,-4.0491564863946e-16,0.17551053978256,0.00072030835343562,0.000135102684697013,-1.08694493233403e-14,9.04795310144922e-05,1.14464549435402e-15,0.00136918972638657,-0.0116845556453535,0.52309985928923,8.31136855008283e-13,6.57595023876097e-06,4.79194436565572e-05,9.51584859052103e-16,2.16008212689313e-15,-0.00214447568958895,-0.000139491785350936,5.85972816371615e-06,4.7907625419109e-05,7.29773543428034e-16,0.000246151834243271,-1.25082677064154e-16,4.15212829630249e-15,6.48418026734139e-05,-1.5228453078883e-15,6.29512926927361e-16,1.44294811446408e-05,1.8608864931335e-16,0.000138618872868913,-0.00134821734834001,-5.96904910352217e-16,0.00512056515840538,1.15092690544282e-15,-0.000331568415154515,5.29769035996592e-15,-9.45259934330209e-07,-1.41927867774918e-13,0.677656120423282,-5.54815367419958e-14,1.05935866996684e-14,-6.1701861012477e-15,-6.11176471858719e-16,6.80223527380532e-07,6.35262974944249e-16,-1.26009336646343e-15,-1.20726973177951e-15,-2.71855038695506e-15,1.26431326552891e-14,-1.09891408006908e-12,-0.0894427191000514
"t8",0.0612543239408661,-0.0180972078468899,-0.140214801356885,0.0190291946538101,0.0134859955303574,0.00579447227325407,-0.00247376587306339,-0.000115077822053113,-0.00269113477537255,-0.00359707028287318,0.00388285428034829,9.79556834370628e-05,0.00263311902220101,0.00763501036718714,-0.000739178580433143,0.00268328604989356,0.0143614618286867,0.00155698756092221,0.118582816018633,-0.000232780530801339,-0.0848577367976802,-0.0133057449150086,-0.00275392274077672,-0.00431451028483202,0.000114954498490943,-0.00907017072104358,-0.00556471929404946,-0.000400997521300112,0.000501909278562865,-0.0381112870777503,9.97843409165291e-05,-0.0537814949668745,-1.47933815670846e-05,-7.75468972826052e-06,-6.03698030652616e-06,-7.94505761588255e-05,-0.000462783795595157,0.000128964319044215,-0.290595055057065,0.00116543422550488,0.00061044013535769,1.85238150292803e-05,0.000928092390015358,-8.52378560746203e-05,-0.000111442439358853,-0.000258172273805191,0.00354238814558538,0.00140757129922528,-0.28497701268393,-0.00163178094278045,-0.000333103428929106,-0.000318845060545163,0.00264926183281082,8.65265654372334e-06,0.000552677843037586,-0.000175334516136881,0.000132281000699431,0.00150827944008167,-0.010337400302868,-8.85723524279063e-05,-1.55167911064721e-05,-1.04350051154784e-16,3.69818044805329e-05,-0.000466491947732621,5.39103204016502e-16,-0.00103433500964514,-0.000246108377355656,-0.000223248931693229,-8.79240220064185e-08,1.53324245781066e-15,-3.33749379489569e-05,3.94453025776458e-08,-0.000201160628806169,1.71637962133628e-16,0.00241846578023406,-5.62633748979352e-16,0.158541952065484,0.000650440006716812,0.000121515948230017,-9.21157762010774e-15,8.03056605328059e-05,1.12463585749537e-15,0.0012072536722683,-0.0102588237160208,0.458569787485512,7.28540333638146e-13,5.56193428135394e-06,3.99463954370325e-05,5.53301436215433e-16,9.17862910731882e-16,-0.00174350179123712,-0.000112893995812695,4.67986000704477e-06,3.75389473525247e-05,1.89773562569969e-15,0.00018476063186322,1.81629893910084e-15,-3.4735167141674e-15,4.66005816355996e-05,8.15090932507679e-16,-2.22172273364431e-15,9.48043370842121e-06,-2.06750853742568e-15,8.6517441251582e-05,-0.000787045437962515,-5.69235526446606e-17,0.00227307834055977,-1.79226853058057e-15,-0.000121355728450368,-6.22038292298036e-15,-1.99499948714901e-09,1.53741178094545e-13,-0.734911992955089,6.0586566413869e-14,-1.07517180275956e-14,9.81718933921088e-15,2.33089899502506e-15,2.60123814983471e-06,-3.52470253365833e-15,-3.42739335750477e-15,-3.02737031157568e-16,-2.09350625406164e-15,-2.15233446077344e-15,-1.09544721350841e-12,-0.0894427190999292
"t15",0.071401072376244,-0.021920392135749,-0.175533279134164,0.02943390109832,0.0243400262759462,0.0109530390482861,-0.00692208268110157,-0.000411737661146729,0.00197978799686216,0.00176018792362008,-0.0010763538599223,-1.1480342553318e-05,0.000205471793838114,0.00868847006093354,-9.48123457095449e-05,0.000712029447353132,0.00513472466289487,0.000585950058826637,0.110119701936701,-0.0135893725644595,0.00452662497251165,-0.00175391889419428,-0.00100925965143017,-0.0020272626418846,7.14590770836089e-05,-0.00646827994471497,-0.00458373308575923,-0.000363399104005783,0.000490774227270148,-0.074176203909937,7.70310192017597e-05,-0.102746670088276,-1.2590995656835e-05,-7.71028393442936e-06,-6.05504927336813e-06,-8.67350865457141e-05,-0.000518854490023704,0.000190225757981841,-0.555399361675235,0.00266151148280419,0.0020973931846529,7.25385041394689e-05,0.00378988847007372,-0.000864448766676999,0.000695120053682799,0.00128793541651456,-0.0118164824429094,-0.00434510688143242,0.736565793835839,0.0039214218572299,0.000659924214089335,0.000511681809526356,-0.00316336824619101,-9.04322066644891e-06,-0.000569566634301537,0.000172610620969791,-0.000116060842309471,-0.00131831749487768,-0.0311255931200766,5.71410272219051e-05,8.97411008725226e-06,5.44458574155154e-17,-1.9465906274193e-05,0.000242884838769504,3.59738752472791e-17,0.000502198133677382,0.000118373711953894,0.000102798568350052,3.70316423810471e-08,3.05389811078559e-16,3.99917666912209e-05,-3.1139671628297e-08,0.000158887862272861,-1.05567241558063e-15,-0.00217976551378892,1.16649700868621e-15,-0.261512225359538,-0.0011331781140152,-0.00080582964930389,4.4851540044195e-16,3.55855256537202e-05,5.24184791980404e-16,0.000285085555954136,-0.00173611676087948,0.0694450393285553,1.10650727034131e-13,8.95655372216893e-08,1.88532122069595e-07,-5.79418575439901e-16,1.40935299824384e-15,-0.000157514384335296,4.52812949776074e-07,-2.44699780507745e-08,-2.13555993988255e-07,2.70354676864046e-16,6.43555573708119e-05,-8.38832304686996e-17,-2.46158229844158e-16,-8.25806868106452e-08,2.27274911892682e-16,-1.48321497082798e-16,3.38741908570503e-08,-2.7713709598659e-16,5.49253876068358e-07,-0.000499551621509336,-1.38214161737994e-16,4.78913949419772e-05,3.05682965388582e-16,-3.47908680862041e-06,-9.90968167653574e-16,-1.10282979311693e-08,4.94768986808195e-16,0.00242466611111402,-1.84164661323581e-16,-2.25797605657289e-16,1.2559474631829e-15,5.30766843924174e-16,4.95960902322406e-08,-1.11766362475653e-15,-2.45380449120751e-15,-3.03022167514066e-16,-2.30225977628352e-15,4.65597018900986e-15,-1.09768632315711e-12,-0.0894427190999934
