"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116"
"t88",0.0658474936804064,0.0537616319561196,-0.176302451366729,-0.0785721601432484,0.00024010770859396,0.00159920103608906,-0.0912085345652663,0.0023753789101227,-0.0012016334162847,0.00647723451077963,-0.00330461529537587,-0.0203414846600841,0.00246882431982481,-0.000257378186491731,0.157794988400089,-0.0168754391939588,2.66187614539686e-05,9.37319916617598e-06,-0.00120525719233894,0.000226239029040406,-0.00044511755159542,2.8664460855047e-05,-0.00286908227961407,-0.00695616490381445,0.142177657935234,0.00488942670511904,-0.0254260669549195,0.000762815967387443,-4.72160178576287e-05,-4.61108325501439e-06,0.000116886261615849,0.345209478237894,4.2410606170146e-05,8.09445121002362e-05,4.0382108932565e-07,1.80732028963803e-05,9.21270333062099e-05,0.00584478540953292,0.521012173349428,-1.26300787241854e-05,6.52423002069409e-07,0.00104175314912351,0.000654170661952298,-2.47562673099598e-07,0.000246405998588278,-4.45046981541043e-06,-0.00061225267080025,0.0002946178724612,1.13960153709719e-16,1.63723346732452e-07,0.000361057062812016,-0.0334915906612629,3.84767426538443e-07,7.94219995413617e-06,4.55584341364281e-05,-2.7150379862536e-07,0.00013762042649176,-0.0021258551445986,-4.55629073579166e-08,-0.000116279037980227,-0.00500317556801905,-5.01498780544073e-16,3.52643759844354e-07,-1.90814347377329e-07,-5.59797959991018e-16,3.33826065337849e-05,5.11923294279783e-05,-5.18373888222009e-06,3.18764833960607e-08,-2.12997657338994e-05,6.78696897909318e-17,0.000133748915066287,1.82440388072971e-16,-1.42394873627775e-05,1.90723056526758e-05,-1.5300117961652e-16,-4.47518214083345e-16,-4.20391457464699e-16,-0.0122746861779709,-7.17760504990736e-07,-3.44184536855414e-06,-4.8790444925906e-16,1.36014779971307e-06,-4.68411710463642e-06,0.000637640795144859,-8.38671737105309e-05,1.74943998113049e-15,1.12682889173308e-15,2.40078331222473e-06,5.94387334169854e-16,7.17567367322379e-05,-0.00236744930612019,2.88782591865451e-05,4.58752080790935e-15,8.29455762980853e-16,-0.000122535067838376,5.86294455996037e-15,1.82130265064654e-15,1.03961328365356e-15,0.707106781186548,3.94336250080634e-14,3.27926551434517e-16,7.72456060726627e-15,4.35203709036301e-05,6.13755592135285e-06,-6.19578109369198e-16,-8.37810034478757e-16,3.2329855814873e-16,1.03237068116385e-15,-2.26263142354369e-16,2.99700651096046e-15,-1.72166940121808e-14,-3.67222229734039e-15,3.16805629128572e-15,-3.81068249765113e-14,-0.0928476690885275
"t89",0.0658474936804065,0.0537616319561196,-0.176302451366729,-0.0785721601432484,0.000240107708593955,0.00159920103608907,-0.0912085345652663,0.00237537891012268,-0.00120163341628471,0.0064772345107797,-0.00330461529537585,-0.0203414846600841,0.00246882431982478,-0.000257378186491743,0.157794988400089,-0.0168754391939588,2.6618761454115e-05,9.37319916619701e-06,-0.00120525719233892,0.000226239029040349,-0.000445117551595305,2.86644608552307e-05,-0.00286908227961414,-0.00695616490381459,0.142177657935234,0.00488942670511898,-0.0254260669549193,0.000762815967387768,-4.72160178576868e-05,-4.61108325502881e-06,0.000116886261616048,0.345209478237894,4.24106061698985e-05,8.0944512100267e-05,4.03821089283204e-07,1.80732028965521e-05,9.21270333061176e-05,0.00584478540953282,0.521012173349428,-1.26300787241306e-05,6.52423002111582e-07,0.00104175314912388,0.000654170661952704,-2.47562672863644e-07,0.000246405998588285,-4.45046981545846e-06,-0.000612252670800372,0.000294617872461362,3.53351993394517e-16,1.63723346885304e-07,0.000361057062812118,-0.0334915906612627,3.84767426789097e-07,7.94219995392608e-06,4.55584341365607e-05,-2.71503798967426e-07,0.000137620426491333,-0.00212585514459871,-4.55629072776517e-08,-0.000116279037982822,-0.00500317556801996,-3.79788048101825e-16,3.52643760317446e-07,-1.90814348384363e-07,4.33331230005612e-16,3.33826065331886e-05,5.11923294282168e-05,-5.18373888195968e-06,3.18764836751505e-08,-2.12997657330251e-05,-5.35609528388528e-17,0.000133748915067765,2.27543198448401e-16,-1.42394873625907e-05,1.90723056531911e-05,8.29211962739672e-17,2.63718411273022e-16,7.10700367425605e-16,-0.0122746861779705,-7.17760503992986e-07,-3.4418453667014e-06,2.55736996332969e-17,1.36014779949571e-06,-4.68411710456236e-06,0.000637640795143009,-8.38671737118564e-05,-3.14248022112411e-15,-1.10153683349137e-15,2.40078331725287e-06,-5.21640564875882e-16,7.17567367318736e-05,-0.00236744930612138,2.88782591936406e-05,-1.42416339808828e-15,-7.6388110096905e-16,-0.000122535067831396,-5.90888894801924e-15,-1.39648049647231e-15,-2.86389020598087e-16,-0.707106781186547,-3.87394162007353e-14,-6.64383534942953e-16,-5.08463753934648e-15,4.35203709033893e-05,6.13755592494471e-06,-1.01249295969478e-15,-1.34688509605402e-15,-5.09369240254485e-16,-9.9639912248264e-16,1.2378434711193e-15,3.13687445142864e-15,-1.86808006259047e-14,-2.41737581505049e-15,3.16170896780059e-16,-3.78223302858734e-14,-0.0928476690885242
"t103",0.0659158737849637,0.053870716168762,-0.176950105872374,-0.0789246920652529,0.000241227170955746,0.0016077376811804,-0.0917882526505165,0.00239492136084869,-0.00121278352772891,0.00654902483560889,-0.00335811808065319,-0.0207143563599974,0.00252111607459181,-0.000262865556482193,0.161252828474802,-0.0172763346035164,2.72718154664634e-05,9.62550086601411e-06,-0.00124067729830356,0.000234531162135008,-0.000462774318860009,3.01651279472363e-05,-0.00304919837509762,-0.00743856432031192,0.154161166748264,0.00539663475631713,-0.0282852249470713,0.000850528922539482,-5.28739743631546e-05,-5.17601325391768e-06,0.000131424286678051,0.397319431571737,4.93250069411035e-05,9.50587796041335e-05,4.80152257223955e-07,2.23845044917641e-05,0.000128380931905156,-0.00565627734556865,-0.47745349246429,4.41074746586795e-06,-2.12705440569832e-07,0.000297087828641622,0.000341830760457847,-1.3856320883696e-07,0.000143252222310809,-2.66044500713936e-06,-0.000374795223282212,0.000212505782976814,-7.8103399125619e-16,1.22699638447718e-07,0.000279422236139541,-0.0263876886939373,3.03976617105756e-07,6.36473899756226e-06,3.71640738242485e-05,-2.24595760073059e-07,0.000114867506262602,-0.00178771531384289,-3.8803584203142e-08,-9.93624844239094e-05,-0.00433974050679035,4.38664949060667e-16,3.08481626887052e-07,-1.67725186743338e-07,3.86152286710914e-16,2.94835088620137e-05,4.56054081741899e-05,-4.62229015297092e-06,2.84474856292449e-08,-1.90515336706096e-05,-2.88176969191162e-16,0.000120248044000796,4.61123612587667e-16,-1.28322634910568e-05,1.7197309595277e-05,-3.31251119139994e-16,-2.49626870384849e-16,-1.44860629709822e-17,-0.0111255119044839,-6.5059246522888e-07,-3.12470598371289e-06,3.20759809521218e-16,1.2380250487235e-06,-4.27316439606319e-06,0.000582177968297406,-7.65752622699118e-05,-2.10315671935347e-15,-4.46072653964615e-18,2.19726044969471e-06,4.71941128062757e-16,6.57063466115109e-05,-0.0021730038529129,2.65071543148352e-05,2.94896125809685e-15,-3.54626450456835e-16,-0.000112788114712027,-2.81680099977205e-16,2.22813689244995e-16,-3.84320096982577e-16,-1.20422216511455e-15,1.43544006394133e-16,-1.69056660888913e-16,1.23562985351132e-15,4.02072547347181e-05,5.67162119275739e-06,-5.03358082432082e-15,-1.39672854989412e-15,4.21004925850358e-15,0.707106781186547,-1.3478077536956e-15,8.43788081544039e-15,-2.10061873155082e-14,-1.52473032960169e-15,6.04215047226291e-15,-3.8750825972955e-14,-0.0928476690885278
"t104",0.0659158737849637,0.053870716168762,-0.176950105872374,-0.0789246920652529,0.000241227170955783,0.00160773768118042,-0.0917882526505165,0.00239492136084869,-0.00121278352772888,0.00654902483560888,-0.00335811808065317,-0.0207143563599974,0.00252111607459189,-0.000262865556482205,0.161252828474802,-0.0172763346035165,2.72718154663561e-05,9.62550086604946e-06,-0.00124067729830348,0.000234531162135018,-0.000462774318860027,3.01651279471808e-05,-0.00304919837509758,-0.00743856432031181,0.154161166748264,0.00539663475631717,-0.0282852249470711,0.00085052892253967,-5.28739743630271e-05,-5.17601325399368e-06,0.000131424286678023,0.397319431571736,4.93250069413309e-05,9.5058779604137e-05,4.80152257232262e-07,2.2384504491953e-05,0.000128380931905227,-0.0056562773455686,-0.477453492464288,4.41074746580912e-06,-2.12705440418864e-07,0.000297087828641442,0.000341830760457788,-1.38563208954814e-07,0.000143252222310785,-2.66044500714905e-06,-0.000374795223282314,0.000212505782976828,-1.06899808826834e-15,1.22699638536548e-07,0.000279422236139408,-0.0263876886939366,3.03976617016011e-07,6.36473899775929e-06,3.71640738246722e-05,-2.24595759701286e-07,0.000114867506262852,-0.00178771531384274,-3.88035841285557e-08,-9.93624844238539e-05,-0.00433974050679004,4.34585935106777e-16,3.08481626708998e-07,-1.67725187664585e-07,-4.73836876504351e-16,2.94835088620784e-05,4.56054081743274e-05,-4.62229015273753e-06,2.84474858368925e-08,-1.90515336699573e-05,2.11423368445826e-16,0.00012024804400157,-5.79710472998403e-16,-1.28322634909129e-05,1.71973095950833e-05,-9.47020607855949e-17,4.18359874586744e-17,-3.15151996002305e-17,-0.0111255119044819,-6.50592465027719e-07,-3.12470598538938e-06,-2.48229490647656e-16,1.23802505036585e-06,-4.27316439536734e-06,0.000582177968297636,-7.65752622707579e-05,1.69935713998768e-15,2.61614253361401e-16,2.19726044886514e-06,-1.37970684988538e-16,6.57063466116991e-05,-0.00217300385291147,2.65071543157485e-05,2.7438302070626e-15,6.81505200688143e-16,-0.00011278811471245,-4.05535368124871e-17,4.2553208081959e-16,1.03809686961694e-15,7.92016979831387e-16,2.2028810798564e-16,-5.52776008985474e-18,9.02562946123778e-16,4.02072547350133e-05,5.67162119342449e-06,3.58452453417563e-15,-9.34255311680597e-16,-4.48559310922756e-15,-0.707106781186548,2.34021435845518e-15,-1.85855347321446e-15,-1.51428219667067e-14,-4.65004578081927e-15,-3.21780344250126e-15,-3.66622202340193e-14,-0.0928476690885226
"t23",0.0649032075770361,0.0522540577637813,-0.167338234026205,-0.073688689194414,0.000224597378412016,0.00148083604793434,-0.0831607600578646,0.00210341723285402,-0.00104622589097607,0.00547376319920019,-0.00254934580617839,-0.0150518061719435,0.00172152668764289,-0.000178928577176429,0.10827858561633,-0.0111035707195494,1.71939210985041e-05,5.70350841569943e-06,-0.000685511489242286,0.000100771066399718,-0.000173916272027333,3.68663328491483e-06,0.000418389399608549,0.00252765482145606,-0.156818886723552,-0.0185479661658041,0.2213236195445,-0.00962328209524084,0.00255139696181056,-0.000398089174436207,0.00375637065103992,-0.055273564307592,0.00011444522793511,0.000195101642676682,8.47287145283795e-07,2.75414545581148e-05,8.56366311918633e-05,7.42891166047818e-05,0.00159217619750354,1.7745898787211e-06,-9.69623451517012e-08,-0.000590984156443909,-0.000755860056175402,3.33281919270334e-07,-0.000366202814650686,7.17235382040787e-06,0.00106456155897725,-0.00122988748580631,9.63133499038945e-16,-1.06229181640231e-06,-0.00454161085095724,0.916904439566864,-1.28529364809727e-05,0.00152062660548776,0.00091018393425968,-3.15082199545049e-06,0.00125543798223301,-0.0164425682420358,-2.8170327845256e-07,-0.000685333575230929,-0.116914213350345,-4.91105571765042e-17,1.29079512390168e-06,-6.81236170541337e-07,1.30370761722033e-15,0.000114309706003386,0.000160785180942088,-1.6125218053403e-05,9.8306484062288e-08,-6.41398071799237e-05,1.85309231162806e-16,0.000380452023519246,1.01039291274282e-15,-3.93265041367477e-05,5.22526437024545e-05,2.59928916783126e-16,2.21508992278566e-16,-1.96220411834813e-16,-0.0122851206606089,-3.95067595008619e-07,-9.91761556584218e-06,-1.63706054503255e-16,3.6083912221921e-06,-1.20215556255915e-05,0.00161981004775079,-0.000212949838310199,-1.1100171544983e-15,2.61180393341528e-16,5.93346203629262e-06,2.98293529138905e-16,0.000176396514826079,-0.00567703629941253,6.92288000089451e-05,3.34975135964342e-15,4.99355772499181e-17,-0.00028567116869597,7.05202278716162e-16,3.88280773002154e-16,1.36318034896148e-16,-8.3322818980981e-17,2.68461243100452e-16,-1.26147461926485e-16,2.42600334489389e-15,9.78782444737803e-05,1.37731066249351e-05,-5.33848758693747e-16,-1.04447001984331e-15,-6.93461626858099e-19,6.12935540637777e-17,-4.98618509569395e-17,2.8024231784404e-15,-1.7947650213455e-14,-2.79941159656259e-15,1.90190790219271e-15,-3.76671460391999e-14,-0.0928476690885259
"t33",0.0652100517620034,0.0527371697605093,-0.170143255365008,-0.0751983804109972,0.000229379608003232,0.00151695721712693,-0.0855781204127283,0.00218268295386512,-0.00109073196143626,0.00575229808748026,-0.00273959881483237,-0.0163256466535391,0.00189022952932955,-0.000196580096171622,0.119262367399343,-0.0123262535666014,1.9150297913678e-05,6.41672459679335e-06,-0.000779262279822862,0.000118042763897501,-0.000206240105202742,4.59802451880869e-06,0.000543165939113429,0.00336339694398106,-0.220334655856392,-0.0278829751970912,0.342566404808863,-0.0150201961760844,0.0040458750030458,-0.000636783105508852,0.00604483327101816,-0.0966179033743719,0.000207370802032313,0.000365321012900205,1.65337113077885e-06,6.1248723226562e-05,0.000268558116409203,-0.000388683261809735,-0.00816416716070085,-6.7949402541966e-06,3.65494208524752e-07,0.00116262691792005,0.000849164134532052,-3.27636587726445e-07,0.000329685262848062,-6.00357685636164e-06,-0.000831860425065792,0.000433977301665273,-2.13151327845447e-15,2.58601779072703e-07,0.000688532114972949,-0.093638831309064,1.21950398390749e-06,-8.88583496326202e-05,-1.83103786682114e-05,5.43542505871807e-09,-1.9468533918223e-06,0.000251527143164068,3.15145621558445e-08,0.000120762824236911,0.861683807630837,-1.30069946837307e-14,1.66140035132384e-06,-6.43281799907018e-07,-1.01780517111874e-14,9.21053795022535e-05,0.000113167686184042,-1.12587603064043e-05,6.81970936914143e-08,-4.3853302835562e-05,2.33011110731692e-16,0.000255050336464429,-1.57138122497518e-15,-2.62516524127154e-05,3.48566358667018e-05,2.5268415109309e-16,-4.27607674635211e-16,-8.77689880349542e-16,-0.00818830873530292,-2.63329224662563e-07,-6.61954804304131e-06,4.75972771884991e-16,2.4169459585583e-06,-8.0860663269946e-06,0.00109146054561064,-0.000143502200842581,8.31153273053865e-18,6.1838049620981e-17,4.02139955292244e-06,-1.36087277727389e-17,0.000119708879685858,-0.0038786071677516,4.73017743667888e-05,-1.36478387229288e-15,7.56806964324165e-16,-0.000196900502889512,9.26619560386978e-17,-1.30072830574885e-17,3.37845728181245e-16,-8.52410643997693e-16,1.51473918361667e-16,2.06992260287942e-16,1.2245535268306e-15,6.83312928760903e-05,9.6233698004531e-06,-4.31052349227517e-16,-1.02516247522562e-15,-2.76925873959552e-16,-3.07573126515661e-16,6.42013906160907e-16,3.08707687256496e-15,-1.66529404224974e-14,-3.08629226192496e-15,1.20419782944533e-15,-3.82898717054717e-14,-0.0928476690885258
"t57",0.0653622609963816,0.0529762883725566,-0.171526633324322,-0.0759416287478224,0.000231733104037562,0.00153470818883779,-0.0867635463274848,0.00222140395986593,-0.00111242691220528,0.00588758866464294,-0.00283111970014884,-0.0169360590137323,0.00197066752464292,-0.000204994371927268,0.124492892006109,-0.0129066925350028,2.00778415512682e-05,6.75355818143051e-06,-0.000823365411024007,0.000126079946407083,-0.000221217649381346,5.01342132360947e-06,0.000599357228748171,0.00373714665331001,-0.248334696944696,-0.0319325357473643,0.394825840515202,-0.0173422877646883,0.00468676586991738,-0.000738961986838926,0.00702327583282668,-0.114019773387393,0.000246240250515955,0.000436136765971101,1.98656571091354e-06,7.49309363873698e-05,0.000340239860894629,-0.000550757808510195,-0.0115770601509231,-9.75549036501933e-06,5.25138610832467e-07,0.00174269276654935,0.00134961958619506,-5.30056133712873e-07,0.000540125289306435,-9.94417649465337e-06,-0.00139287025314866,0.000852730488543419,5.73021078647421e-16,5.5993893795395e-07,0.00172048888544887,-0.267615778293038,3.57826839941796e-06,-0.000312902270960727,-0.000100393583652723,9.09491042099453e-08,3.57735725860949e-05,-0.00135009919336626,-5.65833745071157e-08,-0.000169182127360945,-0.349028700980939,6.25159743867624e-15,-1.68348660512641e-07,-1.95692868564261e-08,4.68471537444687e-15,1.29003147231144e-05,3.39595338500856e-05,-3.54542019407433e-06,2.23554085654271e-08,-1.5855423925234e-05,-7.39057361362875e-16,0.000109939973381148,-1.22170078074094e-16,-1.20726336238606e-05,1.62655264961846e-05,-1.03658615080937e-14,8.45071915271401e-15,0.707106781186548,-0.00428939388758432,-1.3806816729111e-07,-3.57743872917186e-06,-8.47135698186255e-16,1.36696202968259e-06,-4.74076228880407e-06,0.000647905200436482,-8.52337160453179e-05,2.88258862464626e-15,-4.05579428304477e-16,2.47059308953735e-06,1.05746407981471e-16,7.40407181619372e-05,-0.00247372205578747,3.01789797804741e-05,4.10950050130849e-15,3.35350579274886e-16,-0.000129836475237263,-1.24239780126328e-16,5.91452684192235e-16,3.12327339980977e-16,4.64140024608682e-16,1.97994732830657e-16,-6.39230762609915e-17,9.9221930179047e-16,4.6880323450403e-05,6.61769095033162e-06,-1.01893364639944e-15,-1.01276888376634e-15,2.37285288639164e-16,-4.02177495971898e-16,5.68111450349445e-16,3.20304031462263e-15,-1.90506023333392e-14,-3.01517806883871e-15,8.92109509455676e-16,-3.74503714792359e-14,-0.0928476690885267
"t58",0.0653622609963816,0.0529762883725566,-0.171526633324322,-0.0759416287478224,0.000231733104037535,0.00153470818883777,-0.0867635463274848,0.00222140395986594,-0.00111242691220529,0.00588758866464287,-0.00283111970014885,-0.0169360590137323,0.00197066752464297,-0.000204994371927287,0.12449289200611,-0.0129066925350028,2.00778415512563e-05,6.75355818140276e-06,-0.000823365411023969,0.000126079946407072,-0.000221217649381355,5.01342132337528e-06,0.000599357228748286,0.00373714665331016,-0.248334696944697,-0.0319325357473642,0.394825840515202,-0.0173422877646888,0.00468676586991717,-0.000738961986838888,0.00702327583282693,-0.114019773387393,0.000246240250516128,0.000436136765970963,1.9865657108311e-06,7.49309363876929e-05,0.000340239860894751,-0.000550757808510277,-0.0115770601509229,-9.75549036495041e-06,5.25138611090451e-07,0.00174269276654909,0.00134961958619488,-5.30056133927744e-07,0.000540125289306424,-9.94417649547015e-06,-0.00139287025314881,0.000852730488542995,-1.20868311743301e-16,5.59938938092077e-07,0.00172048888544941,-0.267615778293038,3.57826839907916e-06,-0.000312902270961582,-0.00010039358365214,9.09491040420023e-08,3.57735725859218e-05,-0.00135009919336655,-5.65833735512695e-08,-0.000169182127356921,-0.34902870098094,6.19162519913066e-15,-1.68348660872948e-07,-1.956928463907e-08,3.71142708420701e-15,1.2900314721696e-05,3.39595338526953e-05,-3.54542019281257e-06,2.2355409146302e-08,-1.58554239264315e-05,3.29532301114048e-16,0.000109939973376065,4.6416645680609e-16,-1.20726336325204e-05,1.62655264974001e-05,9.60774459993421e-15,-8.61202095941432e-15,-0.707106781186547,-0.00428939388759462,-1.38068169870244e-07,-3.57743871884732e-06,8.9799611863876e-16,1.36696203405334e-06,-4.7407622916475e-06,0.000647905200434654,-8.52337160447078e-05,-3.65384943283439e-15,7.34701741942594e-16,2.4705930970488e-06,-9.74358212136019e-17,7.40407181617741e-05,-0.00247372205578806,3.01789797806207e-05,1.78323632002359e-15,-7.89290261913794e-16,-0.000129836475237483,8.30596752578132e-17,-7.10088472520052e-17,6.0452524162735e-16,-6.39124619787014e-16,5.47258405755896e-16,-3.94297566930635e-16,2.29673135572503e-15,4.68803234506666e-05,6.61769094914984e-06,-5.19333285812523e-16,-1.14090861482716e-15,-1.25149042915444e-17,-4.63173561082234e-16,5.19539192894238e-16,2.3049710143788e-15,-1.75379234622875e-14,-3.32362204815463e-15,2.61295519762469e-15,-3.76228680825272e-14,-0.0928476690885255
"t13",0.0485419014360586,0.0220947564744043,0.11402078376193,-0.0843099622144575,-0.00151995725054756,0.00810732847228352,-0.0128175745217742,0.00229178467300218,0.0758806976987961,0.00712821691645267,0.212957330160439,-0.0168983960893299,0.000691114981142774,-0.00169843211571737,0.00154073683168863,0.00221806873291225,0.000148837554182525,0.000125799216228122,-0.000579648506512934,-0.00320708923748044,0.000316134876771374,-6.95669001492353e-05,0.00730474510009292,0.00975689444784945,-0.00438322699269917,0.0444871744898222,-0.00175809948036461,-0.0148386087833898,0.0150167315310958,-0.00314940834278122,0.00705054987225351,1.53559819816117e-06,-0.0567452485999888,-0.945721611851165,0.000627976980923735,0.00481234209114874,0.0509413019018995,-0.0433044839234691,0.000395956488229238,-0.000932858070143058,4.55724998432176e-06,0.0169097310090132,0.0147586606260037,-7.99445587167117e-06,0.046666081116062,-0.0916888043876691,-0.000100253976206441,0.00168255066960642,6.91047639228311e-16,1.65416166732895e-06,0.00134560795498819,-0.000516026621557049,-1.10402960622359e-06,0.00842288315292687,0.000497821863914377,-4.43283589229615e-06,0.000420971375849518,-0.00047665730475915,-6.55194226624512e-07,-0.00162054510878321,-8.92861322485554e-05,2.27839995336314e-16,4.38908833689706e-06,-2.2933060553571e-06,5.22837807489503e-17,0.000213447009412841,0.000125472974936388,-3.13655515512566e-05,3.47762527842887e-07,-0.000126291163678632,1.39433931000784e-16,2.44640203804168e-05,8.00570270678387e-16,-0.00127067820052585,0.000924361806962677,-3.38129974362411e-17,-1.50219472879972e-16,3.27879533351746e-17,-9.89843231082388e-05,1.93027432355905e-06,-2.19674083550525e-05,1.02301590676042e-16,1.38882981558116e-05,-0.000200246952847977,0.0015552079298484,-0.000101971196457718,-2.37767951878571e-15,-3.50101667938624e-16,2.05029643602799e-05,6.2611314285323e-16,0.0280939406982765,-0.000349376914715198,-2.72573374940573e-05,2.45770856282439e-15,4.87460032218151e-17,-0.000624251895567623,3.45991339800733e-16,3.05445143639465e-16,1.58697264916523e-16,-2.28115781167163e-16,3.02725239313285e-16,-6.90578097246964e-17,1.30121073067507e-15,8.72062250782494e-05,1.22821862189502e-05,-8.30231393120042e-16,-9.86337473126591e-16,-5.17110908153862e-18,-3.42342390029142e-16,2.32669625828076e-16,2.90378273930558e-15,-1.80469740273015e-14,-3.12868991710951e-15,1.74370581203627e-15,-3.74782110743695e-14,-0.0928476690885262
"t111",0.0502726776335855,0.0236849654012639,0.129743527861742,-0.0989309494429722,-0.00179563285495985,0.00983379853463131,-0.016197508903719,0.00313617724529761,0.108890466188017,0.0111561955449214,0.446867591054859,-0.0413079712909477,0.00216178771252512,-0.00538610155273492,0.00519120004476502,0.00926741963082087,0.000691779882819687,0.000891130143041303,-0.0089520349877841,0.0202076796806649,-0.00125911654786869,0.000108936780270334,-0.00762767239599228,-0.00841188516142159,0.00269660360676876,-0.0197721783935915,0.00069249058098146,0.00565476346027655,-0.00538479869684003,0.00109319351280182,-0.00239382676103619,-3.92917111086237e-07,0.0129621281527492,0.19540598749706,-0.000114759702783507,-0.000602398905805474,-0.00199291902326265,-0.00776373187294025,7.16504586082198e-05,-0.000196269315803942,9.67519923022139e-07,0.00589610241154278,0.0125538064072298,-1.07020608662821e-05,0.102323017190734,-0.438398058776885,0.00336950785254774,-0.000485469409720871,1.79391853455781e-15,-2.83973917950644e-07,-0.000131372590144295,3.19525930482395e-05,6.26700082951324e-08,-0.000256076859820012,5.36205169495654e-07,-1.12473557431091e-07,1.72418640385858e-05,-2.57968212763333e-05,-5.04170101116136e-08,-0.000134826674796765,-1.00410372703351e-05,-4.19642189670226e-16,5.73138273723834e-07,-3.24925220499572e-07,9.16910333285522e-16,3.27482689162929e-05,2.22794406026811e-05,-5.6604327408138e-06,6.36843957129688e-08,-2.40920243326735e-05,9.4126587935594e-18,5.16126366258454e-06,-7.86154723966733e-17,-0.000282381021679955,0.000208210481760614,-5.32531998475219e-17,-2.36699838839783e-16,1.2037870790113e-16,-2.58642248095452e-05,5.05192795769541e-07,-6.11662360293919e-06,4.9282405965001e-17,4.44080050632531e-06,-7.84765324784044e-05,0.000686502951584689,-4.53110542770911e-05,-4.08706574302587e-15,7.64583689131126e-17,2.34006116341677e-05,2.40797746393983e-15,0.0735013791787907,4.84212862389971e-05,3.64241018401634e-06,1.87310891632388e-15,-5.50629288234165e-16,-4.89086256674949e-05,1.74341470543582e-15,4.49873714978016e-16,5.85991629002529e-16,-7.09594538900963e-16,8.84387047568239e-17,-3.57186434257055e-16,4.05689829673761e-15,1.3589935207388e-05,1.95085058204806e-06,-1.67887568895556e-15,6.2566401009387e-16,5.80007377972455e-16,1.36729588971917e-15,-3.93358308456987e-15,1.00261720584588e-15,-2.3754172437549e-14,-0.707106781186551,7.92889124810539e-14,-7.60427319433578e-14,-0.092847669088502
"t112",0.0502726776335855,0.0236849654012639,0.129743527861742,-0.0989309494429723,-0.00179563285495988,0.00983379853463128,-0.0161975089037189,0.00313617724529762,0.108890466188017,0.0111561955449215,0.446867591054859,-0.0413079712909476,0.00216178771252519,-0.0053861015527349,0.00519120004476502,0.00926741963082089,0.000691779882819649,0.000891130143041223,-0.00895203498778432,0.0202076796806649,-0.00125911654786879,0.000108936780270151,-0.0076276723959925,-0.00841188516142157,0.00269660360676876,-0.0197721783935915,0.000692490580981481,0.0056547634602766,-0.00538479869684003,0.00109319351280181,-0.00239382676103617,-3.92917111101154e-07,0.0129621281527492,0.195405987497059,-0.000114759702783475,-0.000602398905805262,-0.00199291902326274,-0.00776373187294035,7.16504586080687e-05,-0.000196269315804043,9.67519922969699e-07,0.00589610241154321,0.01255380640723,-1.07020608659283e-05,0.102323017190734,-0.438398058776884,0.00336950785254758,-0.000485469409721002,1.88065470835665e-15,-2.83973918038431e-07,-0.000131372590145023,3.19525930476802e-05,6.2670008186082e-08,-0.000256076859820041,5.36205169555779e-07,-1.12473558111319e-07,1.72418640384658e-05,-2.57968212763429e-05,-5.04170099387071e-08,-0.000134826674797528,-1.00410372703067e-05,-4.7417466479474e-16,5.73138273750966e-07,-3.24925220335397e-07,-9.21896551250192e-16,3.27482689163084e-05,2.22794406032586e-05,-5.66043274005429e-06,6.36843955470159e-08,-2.40920243325513e-05,3.02404117966314e-17,5.16126366238204e-06,2.89145904510413e-16,-0.000282381021680245,0.000208210481760399,-5.02027999792783e-17,2.79635692307008e-16,-2.09701547807073e-16,-2.58642248091354e-05,5.05192795671307e-07,-6.11662360183457e-06,-1.6637086016083e-17,4.44080050740061e-06,-7.84765324778365e-05,0.000686502951585059,-4.53110542761302e-05,-1.38783601440595e-15,-3.71686814081139e-16,2.34006116343831e-05,1.66461710150363e-15,0.0735013791787855,4.8421286238455e-05,3.64241018434508e-06,2.01622360309196e-15,8.93904074229481e-16,-4.89086256693557e-05,-5.11221247162932e-15,1.85325637669139e-16,3.97282650902884e-16,4.33198507606518e-16,7.85750589219993e-17,1.41317988869597e-16,-1.78565037035228e-15,1.35899352080916e-05,1.95085058261515e-06,2.46670136296442e-16,-2.7623590176524e-15,-4.19039894126173e-16,-1.87517869105154e-15,5.12167345604271e-15,4.82073888838583e-15,-1.25409198888346e-14,0.707106781186545,-7.48447378064373e-14,5.76538092966864e-16,-0.0928476690885486
