,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
t85,0.67726815,3.5457172,7.732039,7.89617,5.1843505,5.7486205,5.76273,5.5075226,2.817738,5.3881016,5.2623367,5.6404757,5.720648,4.300747,3.511479,6.0919666,4.8803897,6.061487,5.9801526,5.8738337,1.0067232,5.0912166,2.508468,3.947253,5.142541,4.6708198,2.3852673,2.7621033,5.0977488
t86,-1.4952759,0.1457549,1.5918016,7.711411,5.058799,7.979759,2.9981425,4.487737,4.291132,4.8225093,3.965687,7.63892,7.495013,4.154391,4.577475,6.176277,4.351813,7.2126775,7.074136,5.8986278,1.0904131,5.0913534,3.301129,3.5496278,5.1666327,3.4070039,3.610336,4.16043,5.259482
t87,-1.538957,-0.15471552,1.6341655,7.775234,5.0582438,8.05194,2.989239,4.5447435,4.374523,4.732801,3.925252,7.713351,7.4774218,4.0714526,4.578285,6.2448173,4.4489455,7.330515,6.8797936,5.8654437,1.0211607,5.1670084,3.308157,3.4822686,5.148925,3.2817476,3.6574836,4.270221,5.228594
t88,4.625118,13.109028,1.5726488,5.155307,5.444256,6.8560777,3.5102952,5.3942494,2.1656885,5.4408875,4.7553444,6.7826147,8.238244,4.841207,5.07089,6.36057,5.8323183,7.01985,7.162478,7.6618114,1.4907595,4.6824555,1.9786422,3.1746893,4.476988,3.2874212,2.3844995,1.4721566,7.550736
t89,13.583062,0.8318477,3.367084,8.070938,6.125902,6.804188,5.071649,3.4510453,4.3353705,4.974628,4.8522396,5.77764,8.052873,3.8507638,4.7964735,4.7742634,5.786039,4.944564,6.871592,5.680481,1.0912961,5.8444767,2.2663329,3.046362,5.3603673,5.179318,5.0444365,1.777889,5.49595
t90,13.511643,0.8701739,3.4167807,8.094081,6.044831,6.8238735,5.0701504,3.426038,4.3048687,4.927456,4.864786,5.7738194,8.145091,3.8794093,4.787997,4.796612,5.714254,4.8742757,6.8898964,5.7041464,1.1077557,5.8403654,2.2198653,3.0608594,5.285183,5.1641603,4.9889245,1.7743787,5.4850197
t91,13.581157,0.84248066,3.4389315,8.089487,6.213986,6.806475,5.0653152,3.454527,4.272744,4.9215865,4.8675237,5.7442355,8.086937,3.873125,4.8211784,4.7836704,5.7162414,4.939086,6.930916,5.753101,1.0582182,5.8592696,2.1964011,3.0837657,5.3058534,5.1327767,4.988307,1.7382199,5.4434996
t92,13.59715,0.82335424,3.4144652,8.078528,6.2105355,6.8071456,5.0712433,3.4699922,4.2943335,4.9433804,4.8545127,5.7486734,8.065388,3.865429,4.826025,4.777968,5.750619,4.945527,6.921254,5.7512574,1.0627182,5.8706446,2.2216876,3.0699182,5.3423815,5.144798,5.0093536,1.7383945,5.4525146
t93,2.8593724,8.551566,3.3608172,5.490405,5.208042,7.6533556,7.4594746,4.114092,3.4500477,5.4701924,6.988605,5.1195703,7.031528,5.227957,2.9552586,5.2323856,2.7402308,7.582425,4.945763,5.293361,1.822112,5.3261104,1.5939465,3.7701035,5.2862945,5.1792703,4.2897997,3.6774077,4.958102
t94,2.8484569,8.559515,3.3678007,5.4414096,5.1593523,7.6525564,7.4522243,4.1074853,3.4197721,5.5030346,6.9874086,5.121753,7.079722,5.233586,2.9563756,5.183887,2.7439358,7.583207,4.895804,5.24491,1.7809832,5.3757963,1.5955282,3.721353,5.2370033,5.1540785,4.2693515,3.7267082,4.972218
t95,0.69540644,3.6051989,7.6372924,7.8796406,5.1936445,5.764902,5.7511063,5.516209,2.8122292,5.394963,5.2524276,5.6253858,5.7188025,4.279927,3.5262582,6.065748,4.87728,6.0704026,5.972618,5.8628635,1.0195293,5.0887485,2.4991827,3.909804,5.1725335,4.6839767,2.3766663,2.7427475,5.1022105
t96,12.627484,1.9111254,3.096383,7.6940885,4.573117,7.658607,5.379709,3.227341,5.228871,5.803054,4.3434834,6.5769153,8.249482,4.1674585,4.082716,5.211642,5.6427526,3.9477267,6.837046,5.6680326,1.3577284,6.048984,2.4144332,2.2358344,4.8218093,5.4455037,5.5796633,1.9861307,6.5244703
t97,0.67602843,3.5720806,7.6832404,7.8930573,5.188888,5.7551475,5.755432,5.5173717,2.8139164,5.3942275,5.2519774,5.6338825,5.7141576,4.2863007,3.5249932,6.076559,4.887959,6.0608177,5.9767594,5.869665,1.0030595,5.088984,2.4994407,3.9210453,5.153808,4.6755457,2.3674934,2.7514517,5.104914
t98,0.6154752,3.2369056,8.37989,8.025882,5.143618,5.6806526,5.7972217,5.5066886,2.9637911,5.273578,5.4688888,5.7144947,5.8700547,4.399567,3.4393218,6.3845453,4.914345,6.1405883,6.0106134,6.007867,0.93619573,5.024615,2.5918593,4.277482,4.948512,4.521163,2.5448878,2.8816211,5.10596
t99,-1.4830225,0.061321933,1.6248077,7.723743,5.052448,8.004385,2.9915755,4.5131197,4.293333,4.7901964,3.9675128,7.647349,7.492662,4.158612,4.592406,6.207756,4.358769,7.228268,7.033395,5.8957505,1.0504918,5.121296,3.3133779,3.5167649,5.1726184,3.3872705,3.597447,4.180461,5.247942
t100,-1.4835571,0.0032959192,1.6616234,7.744408,5.0390143,8.0237465,2.9855962,4.523753,4.2796116,4.7480664,3.9607623,7.665297,7.496131,4.169859,4.610847,6.2474837,4.359943,7.2263246,7.008634,5.899965,1.0139518,5.159215,3.3406496,3.4816873,5.19463,3.3599646,3.581536,4.1891165,5.243372
t101,2.8182693,8.587898,3.3456657,5.4280415,5.151138,7.6624036,7.4699683,4.0807376,3.428978,5.495584,7.009992,5.102162,7.0875683,5.2434587,2.9365916,5.1782184,2.728206,7.5955477,4.884815,5.2431297,1.7641234,5.3855777,1.571705,3.708573,5.2236285,5.1655602,4.28277,3.731636,4.956485
t102,2.8830183,8.524585,3.3963382,5.455553,5.169006,7.653293,7.428295,4.1419086,3.3975637,5.522035,6.959775,5.1530676,7.070013,5.2337112,2.9878821,5.1907825,2.7587185,7.580327,4.906957,5.246021,1.7958285,5.3652463,1.625084,3.7360225,5.251353,5.1292014,4.243391,3.7226052,4.999918
t103,-1.47325,0.20082502,1.5693243,7.67237,5.1054196,7.9155774,3.0431888,4.4853363,4.304787,4.8811393,3.9795666,7.596217,7.473851,4.1404457,4.5505257,6.1289124,4.365403,7.2016435,7.083175,5.899721,1.1383781,5.0466743,3.2638338,3.590779,5.1363473,3.4560704,3.6367273,4.13733,5.2658787
t104,13.544732,0.853968,3.43567,8.096568,6.1131525,6.8121796,5.0681715,3.4415748,4.2774615,4.907983,4.86756,5.7572064,8.123917,3.8743966,4.808283,4.792668,5.706818,4.8938684,6.9083767,5.726816,1.0819722,5.8520403,2.2036464,3.0761065,5.294873,5.1515703,4.9719057,1.7526317,5.458454
t105,12.601363,1.9515529,3.082402,7.6759896,4.535081,7.6870604,5.396543,3.217431,5.257466,5.833382,4.3198605,6.602395,8.236859,4.1838713,4.061971,5.22722,5.6384215,3.908949,6.8346543,5.666623,1.362188,6.0654345,2.4123805,2.2070825,4.7999396,5.4602413,5.602167,1.9906731,6.5656643
t106,4.6190624,13.116282,1.5648835,5.1137457,5.4236073,6.8624496,3.535769,5.390897,2.1670144,5.476879,4.743491,6.762043,8.252932,4.8456764,5.0550613,6.3278174,5.817872,7.062694,7.1638503,7.6638756,1.4650464,4.651995,1.9659426,3.1950157,4.473289,3.3051198,2.4123595,1.4773234,7.550343
t107,4.6908417,13.13104,1.4745884,5.2211437,5.4673247,7.0676165,3.4617016,5.4666224,2.2279353,5.3601346,4.8121133,6.8496923,8.399945,4.7718987,5.1092343,6.3866506,5.8493266,6.9949055,7.146463,7.710694,1.4885565,4.7396245,2.0073764,3.1126418,4.48889,3.2179458,2.3301125,1.4149634,7.543054
t108,-1.5346326,-0.18550104,1.6230444,7.77728,5.0475307,8.090258,2.9671223,4.543191,4.410776,4.721458,3.9294817,7.758539,7.4883623,4.0579147,4.6032844,6.2446074,4.4482155,7.3753624,6.86662,5.8209934,1.0076467,5.1690164,3.3000972,3.48418,5.138541,3.2483578,3.638423,4.3199954,5.1880603
t109,12.608584,1.9375219,3.0806081,7.6779428,4.5524726,7.679451,5.39528,3.217761,5.249568,5.824834,4.3235574,6.597203,8.233521,4.183559,4.065908,5.2267876,5.6379256,3.9207606,6.833665,5.66619,1.3580128,6.0652266,2.4075959,2.2147088,4.8051486,5.4618573,5.597182,1.9837669,6.5512524
t110,-2.921064,1.3060808,1.2091407,7.811024,5.616353,5.9477444,3.8066652,4.595316,3.6824353,5.285269,4.250483,6.6018825,6.868656,4.267797,2.6018667,6.8614764,5.4800134,5.3091974,7.351093,7.829818,2.7839673,4.582013,2.908557,3.8715773,5.030599,3.4903972,4.730973,2.274797,6.2900023
t111,13.544524,0.4246193,3.0580158,8.864619,4.9991345,5.778307,4.576468,2.2755635,4.092236,4.5592556,5.360728,4.4204125,7.8756695,3.0491369,4.166431,4.91246,6.0252404,5.5615296,6.135992,4.783279,1.6990528,4.540309,2.0349908,4.2736673,5.5358615,4.805,5.1513925,3.0629036,5.5512323
t112,-2.9133394,1.3490477,1.1853325,7.7892103,5.5923533,5.9119186,3.8328369,4.5715256,3.70064,5.32073,4.240978,6.612855,6.8772388,4.2391086,2.5590067,6.8913007,5.47721,5.26664,7.377019,7.846124,2.8278582,4.5514503,2.933314,3.8732991,5.010895,3.4802854,4.7284684,2.246371,6.329501
t113,-2.9445865,1.3039964,1.2169757,7.8157406,5.5903254,5.9387436,3.8327398,4.574619,3.6677623,5.2764125,4.2697926,6.577872,6.8448386,4.2423916,2.6024473,6.8866286,5.5060797,5.3092,7.3421793,7.85329,2.7818453,4.557724,2.9338827,3.8936338,5.0447717,3.5085928,4.725489,2.2512693,6.2951922
t114,-1.611702,-0.26591998,1.5721436,7.812452,5.03241,8.116849,2.9360082,4.5197954,4.4506006,4.7283664,3.8818467,7.788417,7.520449,3.9968636,4.5989122,6.221957,4.4669714,7.4228606,6.7765245,5.8087754,1.0264051,5.1416683,3.2911794,3.5191357,5.1296988,3.1750014,3.6859953,4.3460383,5.2015953
t115,4.625921,13.137221,1.5449742,5.1138473,5.4481606,6.906149,3.5492013,5.395475,2.2176902,5.4880366,4.7387624,6.762306,8.309873,4.812018,5.0584393,6.319975,5.781126,7.058678,7.1721573,7.69947,1.4198949,4.6709523,1.9535148,3.1753826,4.450215,3.3113828,2.4257207,1.4793117,7.5118947
t116,4.6123495,13.147,1.5537469,5.1011505,5.4615498,6.8769207,3.5663867,5.3828707,2.223331,5.5091085,4.727373,6.7426605,8.295397,4.8217864,5.063889,6.3162174,5.764873,7.0645733,7.1722984,7.6962223,1.4160476,4.6667924,1.9405577,3.1764345,4.4411626,3.334198,2.4398017,1.4949986,7.4981446
t117,-1.4600639,0.12476065,1.5702243,7.683885,5.062121,7.9992213,2.977206,4.5082192,4.2959867,4.8323507,3.9975722,7.6327977,7.5145526,4.1806464,4.6018233,6.1627517,4.326514,7.2389507,7.0730166,5.8692064,1.0655347,5.0766406,3.2884827,3.5568225,5.1557207,3.426755,3.584155,4.183616,5.2299194
t118,-1.4616551,0.22875024,1.5510458,7.658712,5.1060734,7.922,3.03325,4.486857,4.3052635,4.8905325,3.994077,7.59325,7.4854,4.151115,4.557481,6.116571,4.349492,7.210248,7.0947814,5.886729,1.136495,5.0349708,3.2560394,3.6012583,5.132041,3.4676366,3.6287029,4.1440554,5.2555914
t119,12.515414,2.0732017,3.0465357,7.6206627,4.402507,7.7770066,5.447312,3.1869497,5.3482137,5.9284434,4.2493896,6.6829405,8.201738,4.2301693,3.9908028,5.2792926,5.634737,3.793651,6.8323975,5.668596,1.3804778,6.1156135,2.4105875,2.117869,4.725768,5.499972,5.675683,2.014674,6.6904473
t120,12.446964,2.167064,3.012468,7.5674405,4.292753,7.8481317,5.491065,3.15497,5.421074,6.0037284,4.1957536,6.7477674,8.175735,4.2751803,3.9332407,5.314137,5.6305156,3.7027876,6.831075,5.6694665,1.3991375,6.1575084,2.401839,2.0422246,4.6588373,5.53885,5.74552,2.0383613,6.7959747
t121,13.60176,0.81950384,3.4234333,8.087998,6.27981,6.80022,5.071166,3.4726079,4.276518,4.9288306,4.8537607,5.750559,8.044804,3.8570042,4.8355556,4.784007,5.7493877,4.9473047,6.920651,5.74627,1.0485262,5.8800683,2.2115123,3.0754259,5.346275,5.147221,4.995779,1.7274784,5.441732
t122,-2.9271364,1.3436397,1.174554,7.7882776,5.5937767,5.910881,3.8303356,4.5722837,3.6988063,5.321561,4.245163,6.5994525,6.865321,4.243202,2.5644221,6.887545,5.4918942,5.2715416,7.383976,7.8600416,2.8212905,4.5556307,2.931973,3.8787627,5.010113,3.4839845,4.735953,2.2474792,6.3246636
t123,-2.9092634,1.383935,1.1513345,7.783216,5.617736,5.8713355,3.8090746,4.5968456,3.7142003,5.3404894,4.222734,6.617981,6.8855586,4.2662997,2.5218399,6.8731174,5.470537,5.2250166,7.4032726,7.875773,2.8589973,4.5715466,2.91096,3.851438,4.990816,3.462546,4.7553444,2.2555938,6.3489113
t124,4.585646,13.083806,1.5628618,5.1015606,5.3914447,6.963122,3.5465713,5.3572917,2.156477,5.444609,4.707273,6.740694,8.361115,4.780015,5.036465,6.35982,5.838273,7.0290446,7.180638,7.6696754,1.4959977,4.627541,1.9287282,3.196283,4.435139,3.3167226,2.4140694,1.5079875,7.5891066
t125,4.753292,13.167493,1.435032,5.27153,5.4677606,7.099164,3.4078095,5.527886,2.1635725,5.3248024,4.8348126,6.908024,8.400881,4.7748685,5.1428304,6.4329457,5.919648,6.993322,7.1409183,7.737757,1.5004807,4.7779827,2.0553381,3.0642102,4.518707,3.1595929,2.296985,1.3537612,7.5528564
t126,4.636202,13.1364155,1.5609716,5.13908,5.44377,6.864977,3.5180528,5.4009404,2.1684093,5.4776692,4.751743,6.7829294,8.262005,4.832916,5.0730786,6.338603,5.812711,7.0532556,7.1637216,7.68953,1.4425287,4.676334,1.9846653,3.1745136,4.4780817,3.2930748,2.4084117,1.4613407,7.531601
t127,13.655181,0.7590721,3.4475684,8.108639,6.527889,6.7708693,5.074175,3.5177305,4.211801,4.8792925,4.8627977,5.7392654,7.954561,3.8339062,4.90941,4.7761354,5.7600656,4.9859047,6.9325085,5.7559137,0.9893876,5.9195786,2.19563,3.0829496,5.407074,5.14455,4.9540243,1.6793014,5.38945
t128,13.624056,0.8067876,3.41214,8.088525,6.483894,6.8019094,5.085974,3.5008996,4.2783093,4.9430203,4.814746,5.788556,7.973599,3.8376663,4.85013,4.808205,5.7894225,4.968129,6.9147096,5.742172,1.0234001,5.9360285,2.2195504,3.061524,5.377505,5.1887565,5.0105333,1.6883012,5.4351377
t129,-1.5738999,0.31570697,1.3845013,7.5687976,5.2973886,7.6791415,3.2140894,4.4440017,4.4588704,5.114816,3.9451146,7.5272093,7.41821,3.955165,4.3902383,5.9102635,4.546311,7.257043,6.968121,5.928874,1.4084842,4.8527474,3.0944457,3.7877815,4.9756136,3.5253284,3.8993795,4.131925,5.3235245
t130,14.236547,0.048682798,3.6174796,7.813118,7.8520055,6.542892,4.683118,3.4806893,3.068398,4.1090612,5.338388,4.5618505,6.320545,3.4619663,5.399082,4.022866,5.112194,6.670288,6.9677596,5.5884466,0.8863918,5.5851445,1.8239677,3.1044803,6.2118053,3.1023483,4.046136,2.816079,5.34894
t131,14.266782,0.07841111,3.6484118,7.7853155,7.8392363,6.509647,4.656936,3.4550343,3.0300076,4.091926,5.350404,4.5522394,6.37183,3.4513836,5.3939104,4.044726,5.099955,6.6477966,6.9594398,5.54669,0.8909543,5.57334,1.8261211,3.098936,6.216861,3.0919864,4.0638742,2.8414347,5.3502836
t132,0.56656057,3.1921706,8.7965,8.267594,4.9504175,5.506008,5.6637034,5.4368715,3.003839,5.022601,5.7623262,5.7645383,5.837129,4.534174,3.3030045,6.711906,5.0250726,6.376959,5.983159,5.9675093,0.9186745,5.1216626,2.6894608,4.6879983,4.933769,4.168993,2.7014086,2.7197745,5.056452
t133,-1.64252,-0.3148498,1.5642879,7.8215017,5.044478,8.12111,2.9419389,4.5257173,4.4683194,4.727286,3.8615298,7.7922482,7.513234,3.963583,4.5800886,6.2214074,4.499446,7.438004,6.721685,5.8175783,1.0330728,5.139201,3.2844338,3.5225124,5.1192584,3.1453636,3.7288113,4.3503685,5.2182
t134,-1.5510724,0.3000588,1.4116144,7.582839,5.270522,7.6845403,3.2013202,4.4524136,4.4245105,5.095991,3.9571316,7.521979,7.41558,3.9902575,4.4079,5.930548,4.5206914,7.22416,6.993279,5.9512177,1.3852656,4.8748307,3.1206186,3.765785,5.0041504,3.5368729,3.8634179,4.1086526,5.330679
t135,-1.582958,-0.17968331,1.5410498,7.7808332,5.041097,8.09402,2.9377391,4.494559,4.4502764,4.7838316,3.9032469,7.779139,7.533591,4.0132923,4.6001043,6.1740036,4.4365454,7.4038997,6.8505945,5.8051076,1.0680113,5.0947785,3.2663434,3.5600023,5.1140575,3.2108111,3.6618123,4.3321533,5.1847916
t136,-2.059635,-0.61793596,1.2972959,7.863367,5.2346125,8.223562,2.9110696,4.585346,4.9513187,4.7538395,3.6550155,7.939971,7.49446,3.5357685,4.5562305,6.1964073,4.830974,7.756828,6.0692534,5.62365,1.1186825,4.93026,3.0925426,3.6548657,4.9014473,2.7767236,4.084133,4.5813413,5.1909723
t137,14.003967,0.54521555,3.4154618,7.9068975,7.3819757,6.7998013,5.14205,3.7831697,3.9818091,4.7426386,4.9806576,5.582342,7.5635715,3.8354323,5.1725683,4.5460024,5.7367773,5.60168,7.10985,5.875425,0.75805193,5.92429,2.324023,2.9338286,5.701373,4.8686647,4.899095,1.61042,5.3453217
t138,0.67838746,3.5139968,7.8224726,7.9092717,5.16973,5.7350597,5.7621846,5.483743,2.8152926,5.376331,5.279418,5.6485176,5.7210298,4.3228154,3.489523,6.1184435,4.872004,6.069445,5.982545,5.870825,1.009346,5.1041975,2.5230477,3.990408,5.132405,4.657479,2.4121642,2.7658901,5.0814404
t139,-1.5578322,0.24827452,1.4349755,7.602179,5.2523828,7.7341,3.1776338,4.460411,4.427641,5.049985,3.948201,7.546483,7.425771,3.991521,4.4211483,5.972035,4.518894,7.246179,6.9802575,5.9361987,1.3394557,4.9083533,3.1382372,3.7304015,5.01102,3.4994576,3.84719,4.1355047,5.314688
t140,-1.3971944,0.82581973,1.3892883,7.4848413,5.2353497,7.6720204,3.1499007,4.418291,4.3188434,5.1891594,4.086261,7.4295692,7.4614177,4.118047,4.4599195,5.8457875,4.3260794,7.147039,7.2209997,5.866518,1.426894,4.8209896,3.1033645,3.8510172,5.058894,3.713755,3.7495422,4.0311923,5.2844124
t141,14.2074375,0.036173087,3.586548,7.803461,7.811968,6.4971905,4.7030954,3.509174,3.10441,4.1322265,5.3245792,4.579567,6.3716106,3.4720733,5.4127336,3.9607534,5.163079,6.6627874,6.9727297,5.526859,0.9271071,5.567852,1.8549336,3.1289635,6.1973615,3.1839442,4.0144677,2.7592087,5.385431
t142,-1.6845914,-0.37401986,1.532848,7.8280344,5.050962,8.14438,2.93312,4.5270433,4.51825,4.726638,3.8375628,7.819343,7.5168023,3.911574,4.5783176,6.213763,4.528313,7.4914336,6.636587,5.795053,1.0362089,5.126026,3.2687883,3.5388203,5.101687,3.091805,3.7663276,4.3879294,5.2188263
t143,14.323321,0.21747218,3.7233574,7.619725,7.814471,6.4282794,4.555356,3.40967,2.7734663,4.1889524,5.321049,4.607636,6.612521,3.5345426,5.2413864,4.1276793,5.008992,6.480563,7.039835,5.4110584,0.8724116,5.65589,1.8434814,2.9430232,6.184381,3.1808064,4.20487,2.7908278,5.2719173
t144,4.471978,13.070198,1.4614365,5.0068107,5.4909554,6.959729,3.721033,5.2671747,2.4447021,5.527337,4.5409827,6.5675235,8.546062,4.6091495,4.884819,6.2020755,5.546506,6.996787,7.2695656,7.716812,1.2706342,4.6423907,1.7277446,3.1116195,4.258777,3.5044723,2.517312,1.6856961,7.474512
t145,13.629267,0.7637621,3.451322,8.127145,6.457479,6.763383,5.070238,3.5029423,4.221046,4.8837442,4.858907,5.7463226,7.9748116,3.8222294,4.8992586,4.791962,5.7659307,4.9397445,6.913052,5.7366276,0.9975213,5.9224014,2.1873994,3.092925,5.403798,5.158763,4.953259,1.6781701,5.3902307
t146,12.501065,2.0935414,3.041523,7.612634,4.380608,7.7951565,5.4568634,3.1805425,5.366173,5.946185,4.23739,6.696038,8.195853,4.2402635,3.975811,5.2888846,5.63473,3.7717988,6.8313007,5.6693397,1.3820889,6.125904,2.4107914,2.1021705,4.713556,5.5039682,5.686238,2.0196686,6.7117567
t147,-3.493298,-4.034324,7.918472,-0.43081263,10.272554,6.252863,1.8419822,-0.51469594,5.3038516,5.934523,4.791505,5.275433,8.4170265,4.614962,1.4774754,5.3307204,3.1318436,6.9529977,9.797063,5.566407,2.119648,3.0506968,5.608216,2.458207,5.8649373,5.5134716,7.3947463,0.50770056,2.933702
t148,14.015879,0.52917105,3.3855655,7.8425064,7.549023,6.7927923,5.1510205,3.8513432,3.9622397,4.7026873,4.953227,5.5645046,7.4309587,3.8750749,5.18878,4.5271106,5.7096577,5.7197666,7.176266,5.912121,0.69648105,5.9536567,2.278623,2.943946,5.707841,4.727894,4.9298773,1.6040555,5.338789
t149,13.662953,0.7670741,3.4333756,8.092145,6.5515046,6.785651,5.0831795,3.5266538,4.224328,4.895729,4.8439374,5.7556815,7.9409604,3.8360302,4.9004292,4.781108,5.7712426,5.0081677,6.937058,5.760445,0.98789215,5.9344335,2.209975,3.0665329,5.4109225,5.1513777,4.9704704,1.6738232,5.400443
t150,0.6191047,3.2609975,8.312935,7.99589,5.164212,5.6998553,5.812125,5.5183015,2.9484775,5.3024898,5.429991,5.7119417,5.8612504,4.385351,3.4502726,6.3387427,4.9023666,6.110534,6.012297,5.9979935,0.9500196,5.0235376,2.5714128,4.2231503,4.958757,4.560651,2.5284674,2.8898284,5.1176705
t151,4.6993504,13.143725,1.4501575,5.230484,5.466857,7.123479,3.4580371,5.4756536,2.2153747,5.345778,4.800589,6.8567195,8.444855,4.737701,5.114414,6.4114256,5.87,6.985411,7.1554947,7.7352934,1.4864028,4.749391,1.9972366,3.0911367,4.4700007,3.2092955,2.328537,1.410899,7.5422244
t152,14.208174,0.038119324,3.5821679,7.843579,7.834891,6.579815,4.7301035,3.5201669,3.11783,4.154578,5.269677,4.6282277,6.295618,3.4926016,5.396076,4.0157185,5.1438565,6.6667485,6.9755425,5.6395073,0.85302484,5.627701,1.9146947,3.1126199,6.135206,3.0775821,4.0176673,2.7744794,5.3272815
t153,-3.4894,-4.1240363,7.9995613,-0.39703974,10.238278,6.180213,1.8736342,-0.42837587,5.287734,5.9688663,4.8096952,5.216324,8.371352,4.649951,1.4716787,5.424653,3.0635161,6.9978137,9.74897,5.611292,2.1749034,3.0557342,5.5617676,2.4888194,5.8396535,5.6063848,7.4492364,0.41551325,2.9391267
t154,-1.4430765,0.5527964,1.4410414,7.5662184,5.183506,7.7887073,3.0993867,4.439606,4.31928,5.0533376,4.0323496,7.515495,7.4769754,4.1265254,4.4971967,5.9700394,4.3444695,7.1810517,7.1594024,5.8758216,1.2953153,4.9097295,3.1692994,3.738885,5.0830483,3.5923421,3.703989,4.0878334,5.276922
t155,2.6965208,8.707245,3.265113,5.391923,5.125416,7.677489,7.520761,3.9674714,3.4673665,5.4639754,7.085405,5.0125675,7.1144714,5.259241,2.8461545,5.158948,2.6911514,7.616603,4.8560348,5.2358437,1.7239836,5.4132824,1.4839547,3.6714208,5.1868067,5.212426,4.337075,3.746516,4.890739
t156,2.6658223,8.734692,3.2729106,5.3929076,5.116427,7.6695495,7.504451,3.9418132,3.447844,5.4844627,7.0743895,5.0031805,7.127163,5.2533326,2.8358438,5.1423626,2.7093327,7.603522,4.851133,5.213029,1.7391238,5.4220815,1.4853354,3.6746538,5.191088,5.1941004,4.3196125,3.767096,4.902211
t157,0.5071282,3.0538235,8.811316,8.339294,4.8318186,5.3857026,5.5306296,5.2861347,3.0194151,5.000122,5.831353,5.8012557,5.811267,4.5944104,3.2700639,6.825167,5.110774,6.437471,5.995445,6.0036697,0.8380607,5.1780596,2.7777894,4.7822924,4.94558,4.039844,2.7160566,2.7393608,4.9839435
t158,-3.5182605,-4.1001463,7.983568,-0.365095,10.2064495,6.1970954,1.8654914,-0.45911705,5.3112016,5.965567,4.8162584,5.2197003,8.381321,4.657349,1.4598064,5.410649,3.07129,6.9951,9.779737,5.603373,2.1670756,3.0362477,5.578833,2.4923055,5.828065,5.5835586,7.4344487,0.43759882,2.9202611
t159,-3.5045874,-4.0958905,7.9776177,-0.40272447,10.244716,6.205065,1.8651332,-0.45654827,5.3050656,5.950316,4.810403,5.2336087,8.398599,4.645933,1.4663165,5.3948207,3.0938737,6.9773946,9.787489,5.595783,2.147333,3.045753,5.5776434,2.4773436,5.8356395,5.5762486,7.430379,0.44615117,2.9267094
t160,13.515655,0.4101458,3.0008714,8.853579,4.971911,5.764083,4.51238,2.2689319,4.069766,4.5307994,5.424009,4.455213,7.8297744,3.0177143,4.2131877,4.85478,5.9770985,5.5821657,6.1374207,4.7860746,1.714671,4.545889,2.0040612,4.286121,5.470624,4.783263,5.1082425,3.0184898,5.559098
t161,13.555295,0.43080363,3.0522518,8.89205,5.0253463,5.7612696,4.548299,2.2814767,4.0925574,4.541322,5.387217,4.407567,7.8331795,3.028763,4.14714,4.914073,6.0405436,5.562936,6.097605,4.7298284,1.6659641,4.494899,2.018807,4.2810445,5.5255976,4.7444744,5.1086054,3.0848577,5.519623
t162,-3.4190018,-4.171752,8.011084,-0.5736344,10.418198,6.166673,1.9274724,-0.38056347,5.2535005,5.9880157,4.7550445,5.2938313,8.346315,4.56207,1.4985723,5.373787,3.0653315,7.0037274,9.686079,5.643129,2.1837626,3.0797963,5.503124,2.4928775,5.9178543,5.623847,7.4402566,0.38972577,2.9677804
t163,0.5303444,3.2084339,8.578404,8.245802,4.925713,5.489311,5.6072736,5.335491,2.9055798,5.145083,5.630416,5.7793794,5.736025,4.503776,3.34412,6.5998006,5.065163,6.290345,5.9918404,5.925302,0.87478626,5.1587915,2.658799,4.6189375,5.03847,4.2458525,2.591112,2.6894665,5.009234
t164,0.58258283,3.1229692,8.700518,8.282305,4.8968606,5.4742413,5.6204925,5.311779,2.9413426,5.174677,5.6138196,5.7370925,5.805734,4.5081615,3.3734617,6.6526003,5.0488715,6.2648754,5.994872,6.011683,0.81117976,5.100593,2.6829886,4.690532,4.9850106,4.247697,2.5545151,2.7135842,4.9618006
t165,0.540648,3.2839062,8.371425,8.157187,4.9923067,5.552583,5.649004,5.3697886,2.867474,5.2277107,5.519258,5.7667956,5.715506,4.45728,3.382025,6.4626923,5.031051,6.205312,5.9967546,5.90282,0.9021248,5.1514406,2.6018467,4.460264,5.065567,4.3634357,2.532512,2.7138572,5.0372496
t166,13.485944,0.37024814,2.9729192,8.807342,4.9672694,5.771832,4.4660516,2.265423,4.004051,4.4771447,5.471191,4.4818616,7.7668977,2.9959092,4.263516,4.7829695,5.9299183,5.6483936,6.135122,4.795069,1.7081593,4.5821614,1.9496452,4.297869,5.404127,4.742833,5.066064,2.9723637,5.5408745
t167,14.322678,0.23751546,3.7232265,7.601802,7.792632,6.4100385,4.593745,3.4543502,2.8249815,4.243394,5.2640233,4.6325827,6.6546645,3.590127,5.2240376,4.0867395,5.049906,6.4301023,7.094664,5.382222,0.83896774,5.698884,1.8967621,2.9159198,6.1970916,3.2448258,4.2115197,2.7326066,5.2931304
t168,14.330858,0.21282086,3.7302084,7.59702,7.8104906,6.42198,4.560164,3.4201746,2.7749538,4.1808925,5.32742,4.614857,6.6208873,3.5334544,5.233599,4.1273127,4.991333,6.4712434,7.0442915,5.4175715,0.8553094,5.672539,1.8348806,2.9152915,6.178313,3.1920855,4.212415,2.7719762,5.2510786
