,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
t76,-0.9074979,-0.08950041,-0.5647785,-0.15691766,-0.04613836,11.047751,0.10378424,0.106197245,0.024775008,0.20829403,11.591668,-0.10387819,0.073721215,-0.5892812,8.428275,11.211136,-0.1910331,-0.664344,-1.0217088,11.418135,-1.1817012,-0.3805783,-1.8490031,-0.7024456,-0.25185034,-0.3088389,3.6104355,-0.41896924,8.149526
t77,-0.9930137,-0.49869058,-1.1176244,-0.37038568,-0.0484613,2.9336524,-0.14964849,0.13779937,0.0073299985,0.17292216,6.6761713,-0.021876253,0.16349296,-0.48525444,5.308523,21.677021,-0.2530051,-0.14553933,-2.0613294,8.113164,-1.9270289,-1.2849509,-3.0904758,-1.4090424,-0.26612243,-0.5285816,1.4412739,-0.5265694,11.102655
t78,-0.41948062,5.34971,-0.36431488,-0.8366632,16.588427,0.053668898,-0.89229345,0.08892195,8.239983,6.5631337,4.3662014,12.297018,0.22046332,2.6404278,0.119507015,-0.13890326,7.1741576,6.7890253,-0.008936146,-0.46978572,-0.5675345,-0.95272434,14.197071,-1.0849365,13.492366,12.028635,-0.7008029,6.4421215,7.393884
t79,-0.35910732,5.537902,-0.3723798,-0.7916992,15.168365,0.06070451,-0.9555129,0.085552655,8.025446,5.794085,4.99413,11.640075,0.22531377,3.657827,0.12873067,-0.17669281,7.4898744,7.630242,-0.013430567,-0.49465242,-0.62337285,-0.9112109,14.820095,-0.9668358,13.674071,11.667524,-0.648851,6.510502,6.698742
t80,-0.61135936,3.2927308,-0.40804666,5.3295045,0.23420393,0.04460487,-0.29507872,0.04817968,0.5655996,0.03619675,0.037135094,-0.10255016,0.07755515,-0.2474243,0.025288908,1.9267067,-0.07852754,-0.97529453,-0.05226396,1.8138127,-0.5613459,5.036902,-1.0756919,-0.48073992,-0.54334146,5.8698897,14.728103,8.712373,-0.011834322
t81,-1.1367872,-0.47010458,-0.9229015,-0.42273027,-0.03955806,0.28343797,-0.1486468,0.12186212,0.52284217,0.056110766,3.300125,0.1808351,0.2100054,-0.3500546,9.931776,21.308805,-0.21170174,-0.050171454,-2.0207775,7.445249,-1.764072,-1.4860483,-2.6149013,-1.6534303,-0.14377698,-0.44970322,3.832689,-0.72965723,9.912353
t82,-1.1815356,-0.4721088,-0.92823803,-0.4290417,-0.021223422,0.15781009,-0.15739274,0.121097855,0.675056,0.04863637,2.95429,0.33918288,0.21450949,-0.33918628,10.233125,21.447496,-0.22604574,-0.054279994,-2.0253203,7.408428,-1.7847515,-1.5120698,-2.600364,-1.6979982,-0.13700412,-0.43389943,4.0021873,-0.7301113,9.930794
t83,-0.9495982,-0.386237,-0.89066446,-0.36054844,-0.09153187,2.3867729,-0.08232954,0.12203845,0.0077065737,0.12294367,6.366743,-0.04769169,0.16529496,-0.48481962,7.942958,19.437542,-0.19647138,-0.1259128,-1.896732,8.590106,-1.7049367,-1.1977259,-2.6765974,-1.3895006,-0.20939654,-0.43238857,3.215505,-0.62732804,9.513634
t84,-0.4529909,8.062101,-0.7530446,-0.6275977,15.40935,0.07920401,-0.6527318,0.13131122,6.5597563,11.881799,-0.023689037,8.335546,0.27673692,3.3720596,0.00912897,-0.18638836,7.8549037,14.384377,-0.055512413,-0.5067041,-0.73521924,-0.67759013,7.664523,-1.0693476,17.08492,8.602326,-0.6561505,6.9620523,5.0304127
t85,-1.0773101,-0.4497055,-0.9133293,-0.4176335,-0.069786064,0.6211248,-0.12834229,0.12143369,0.21214017,0.07157499,4.0568423,-0.007757501,0.20195696,-0.38334885,9.441764,21.008698,-0.20685522,-0.025952084,-2.0174127,7.65761,-1.7336861,-1.4343756,-2.6350672,-1.5767246,-0.1470694,-0.4574372,3.5993977,-0.7230837,9.835752
t86,-1.3939829,-0.37229365,-0.4754718,-0.22723235,-0.070326224,8.314956,-0.18802169,0.10944768,0.0018827517,0.109797694,5.1485744,-0.0059180763,0.21167283,-0.09247784,15.225536,14.976219,-0.36975378,-0.69089234,-1.1974493,8.311316,-1.0851815,-0.9511848,-1.0159216,-1.0417507,-0.191335,-0.43598604,2.2731946,-0.69927317,8.154437
t87,-1.6701393,-0.4964692,-0.5308069,-0.26730928,-0.0007037784,7.8165255,-0.4156484,0.12558031,0.78560007,0.07614563,3.2181456,0.5789938,0.23414531,-0.01647584,17.011972,16.172688,-0.4769297,-0.70441705,-1.1343836,7.891949,-1.1964587,-1.0727062,-1.0027294,-1.310346,-0.15059277,-0.4735737,2.4255092,-0.7468327,8.324897
t88,-0.5493585,5.167771,-0.46284595,6.7326317,-0.057544056,1.2657193,-0.26332024,0.04068093,0.13574931,0.074543975,2.5216665,-0.12392998,0.08393269,-0.25743008,0.06053541,1.6792482,-0.073272035,-0.8217662,-0.11977507,2.2799997,-0.65504605,6.6963525,-1.0166547,-0.34199846,-0.4798577,6.1786366,15.105261,9.132926,-0.01703494
t89,-0.26630765,6.070199,-0.41504815,-0.65707946,12.428635,0.070044264,-1.0260329,0.07834912,7.2781267,4.984074,5.130284,9.669191,0.23496598,5.0864115,0.12409754,-0.23487008,7.671448,9.641405,0.1194429,-0.5157144,-0.756171,-0.7951935,14.346499,-0.75972635,13.987241,10.462023,-0.4418185,6.294008,5.034242
t90,-0.30694267,5.9913325,-0.4100204,-0.68466413,13.262016,0.06574917,-0.9839534,0.08045995,7.4013553,5.4105477,4.7408113,10.047748,0.23120296,4.4909987,0.118795335,-0.21328712,7.4726014,9.097873,0.091715544,-0.5018923,-0.7188997,-0.82244146,13.95395,-0.8335755,13.831294,10.686926,-0.47460508,6.2488785,5.48774
t91,-0.2967556,5.8301196,-0.38508704,-0.72061586,13.168559,0.06930754,-1.0319436,0.08227658,7.588665,4.851202,5.58818,10.614455,0.23192018,4.848532,0.13622174,-0.22854501,7.829578,8.821554,0.0055264737,-0.53002864,-0.68639565,-0.8740422,15.220223,-0.80209124,13.913157,11.004674,-0.52204734,6.4640703,5.657865
t92,-0.2928919,5.8402658,-0.38519403,-0.7174797,13.067731,0.06961412,-1.0446837,0.0813553,7.6113415,4.7249293,5.658288,10.54281,0.23144749,4.945296,0.1362006,-0.23212393,7.8316503,8.900978,-0.005094965,-0.53179294,-0.6913522,-0.8669759,15.284634,-0.7967159,13.94096,10.987693,-0.5101282,6.470614,5.598549
t93,5.977409,-0.038234852,-0.5692859,-0.11642598,-0.015030179,1.9916644,1.5489147,0.07890945,0.5489477,1.8066951,6.1970015,-0.03476431,0.109795526,-0.26629108,0.0047522946,1.9099226,-0.18025346,0.22493955,-0.35162938,-0.03506095,-0.07016503,-0.22274783,-1.6388786,5.165731,2.185482,4.8177295,8.872031,-0.47864965,7.623504
t94,4.929524,-0.07041276,-0.557036,-0.13428195,0.10043479,1.7312031,1.0741352,0.077777736,0.9429357,1.8933115,5.4931507,-0.015319134,0.107928984,-0.27162066,0.7891461,2.4950843,-0.20867988,-0.004268015,-0.42651907,-0.023532111,-0.17178333,-0.24381615,-1.6776245,4.0511065,2.0852547,4.7333374,8.936248,-0.46508536,7.2476745
t95,-1.2111388,-0.47163287,-0.93119365,-0.43630725,-0.023460187,0.06708454,-0.1645034,0.12107953,0.6575099,0.049449127,2.8910549,0.29322055,0.21643601,-0.34757802,10.252462,21.764767,-0.23044735,-0.03628874,-2.054,7.519345,-1.8120742,-1.5288293,-2.6153097,-1.730996,-0.13880171,-0.4428905,3.940648,-0.73397136,9.919186
t96,-0.4213589,8.334581,-0.7816183,-0.5967246,14.606813,0.0855322,-0.6865859,0.13310204,6.3803983,11.778074,0.049997166,7.8713837,0.28398848,4.060743,0.010905295,-0.21296766,8.207949,15.3970585,-0.065083995,-0.5313589,-0.7751845,-0.6508451,7.875664,-1.0017599,17.464201,8.273516,-0.63935786,7.1301594,4.521346
t97,-1.1646987,-0.46719396,-0.92459875,-0.43074372,-0.03713402,0.20876634,-0.152595,0.12194297,0.5362245,0.05608168,3.2079184,0.1576877,0.21247587,-0.35457698,10.009843,21.546125,-0.21744668,-0.034845356,-2.0430207,7.532309,-1.7839493,-1.5061162,-2.6215005,-1.6838613,-0.14198896,-0.4507745,3.799821,-0.73843706,9.92573
t98,-0.8140748,-0.19037212,-0.90833145,-0.29171252,-0.102808,6.497033,-0.0023407515,0.122304514,0.024528092,0.22203459,11.309534,-0.116256714,0.084111825,-0.7937409,4.304152,17.008371,-0.2081543,-0.18516774,-1.742819,11.298302,-1.7313508,-0.7251551,-2.9815533,-1.1442746,-0.29141203,-0.34561148,3.0808291,-0.4247351,9.636562
t99,-1.5446818,-0.4207465,-0.50510824,-0.2643094,-0.03651236,7.1297607,-0.23543242,0.11031855,0.5512469,0.071697205,3.4233391,0.57678616,0.23932783,-0.025393553,16.419327,16.262346,-0.42369682,-0.65725535,-1.2647678,7.850724,-1.1672126,-1.1250044,-1.0050232,-1.2195544,-0.15627877,-0.42497504,2.7752793,-0.7661993,8.379636
t100,-1.5978925,-0.4294636,-0.5287099,-0.2759233,-0.026017744,6.8414927,-0.24960734,0.1133536,0.85388196,0.06161607,2.9499,0.76808405,0.24375448,-0.016315015,16.618437,16.69693,-0.44045427,-0.6446584,-1.2899963,7.689443,-1.2111446,-1.1656836,-1.0618169,-1.2843622,-0.14204209,-0.4069717,3.0351198,-0.77402186,8.464399
t101,7.6523066,0.6840712,-0.6366233,-0.08194666,-0.104586594,2.6512616,2.824187,0.081714705,0.00037655764,1.4735485,7.7985663,-0.078878604,0.119258665,-0.23876181,0.096760154,0.32185245,-0.16711046,0.85614866,-0.13168183,-0.04643718,1.0402758,-0.16318578,-1.6343898,7.945917,2.8616326,5.327259,9.953767,-0.4354557,8.660862
t102,6.187249,-0.024096102,-0.58673686,-0.10767761,-0.038321473,2.1425014,1.7054819,0.0800736,0.4363763,1.8038658,6.4905453,-0.043650318,0.11224369,-0.26393688,0.021440824,1.6454126,-0.18514223,0.27740508,-0.31608886,-0.047782306,-0.0055069723,-0.20638344,-1.6437666,5.7263074,2.245135,4.926742,9.234025,-0.45779034,7.760007
t103,-1.4137794,-0.36976865,-0.4752694,-0.22957858,-0.0690961,8.460114,-0.19919392,0.10963143,0.0019032267,0.11099372,5.2129164,-0.005462172,0.21322617,-0.09253738,15.365552,14.973062,-0.38105032,-0.6962664,-1.1874572,8.44134,-1.0772862,-0.94271094,-1.0108949,-1.0335668,-0.19034205,-0.45149463,2.230103,-0.7031857,8.246792
t104,-0.2958381,5.67765,-0.37415913,-0.7556521,13.869138,0.06846563,-1.0281104,0.082100436,7.8646626,4.997663,5.7153416,11.121479,0.23082878,4.7223835,0.14387117,-0.21389517,7.8866024,8.299945,-0.021924842,-0.5211042,-0.6814051,-0.87811595,15.645655,-0.8527791,13.748146,11.418518,-0.6200878,6.62752,6.109021
t105,-0.33438575,8.509412,-0.7769999,-0.5352229,12.741291,0.094526805,-0.7703828,0.1265848,6.025604,10.666144,0.9330261,7.013992,0.29119477,5.3184686,0.024613142,-0.2585789,8.504807,16.33456,-0.056602854,-0.56067663,-0.8562201,-0.5942652,8.668569,-0.8356352,17.546038,7.8503356,-0.5658573,7.185004,3.5946593
t106,-0.54350096,5.1749754,-0.46108425,6.786579,-0.06404733,1.3066405,-0.25330544,0.041462366,0.082128,0.074175075,2.630449,-0.12744462,0.08272023,-0.2578021,0.059784178,1.6845219,-0.07473686,-0.80773044,-0.113304,2.2970593,-0.6460638,6.680716,-1.0167872,-0.33757794,-0.481808,6.2257185,15.079792,9.118663,-0.017172731
t107,-0.4073219,8.810339,-0.55598354,9.802883,-0.20117795,4.2826405,-0.15158166,0.034145895,0.008323781,0.15161866,8.0579405,-0.18741001,0.094703645,-0.24246687,0.16446169,0.9165492,-0.038983215,-0.5023228,-0.09246266,3.2784202,-0.8433414,9.557102,-0.76070815,-0.0039333515,-0.35257196,6.7623057,15.312997,9.629804,-0.010719249
t108,-1.5282815,-0.46573168,-0.5109119,-0.24517506,-0.031524785,7.955283,-0.3568721,0.11846467,0.3756494,0.0964341,4.1486354,0.20888108,0.2195242,-0.048313916,15.923308,15.398648,-0.42523035,-0.6879723,-1.1475323,7.870348,-1.1408033,-0.9743654,-1.0431198,-1.1806427,-0.16547495,-0.46865055,2.2189848,-0.6887249,8.33111
t109,-0.35733858,8.441545,-0.7770209,-0.55349606,13.26923,0.09189366,-0.7514406,0.12789863,6.1315846,10.940122,0.703027,7.249219,0.28918028,4.9666,0.021534475,-0.24631478,8.40704,16.050482,-0.056792546,-0.55172616,-0.8350641,-0.61282563,8.466346,-0.88041735,17.508677,8.0002,-0.58410805,7.163194,3.845041
t110,-1.0111086,-0.5781102,-0.8929334,-0.43379718,-0.018698903,5.180632,-0.4012269,0.17837575,0.22661069,0.032583226,7.1598854,-0.007854161,0.237135,-0.076532155,14.757974,13.8224945,-0.514393,-0.42999008,-1.3825116,5.8040147,1.6034782,-1.2492303,-2.9115338,-0.6154056,0.18365857,-0.47825631,7.077707,-0.57259566,17.925465
t111,-0.103087485,9.034636,-0.2581414,-0.22248858,6.1712856,0.061335336,-0.95618826,0.026049187,3.5455337,2.0377367,4.1633663,1.7870743,0.21530075,6.453674,0.130044,-0.3209742,3.511236,11.233723,9.713742,-0.28790864,-0.84964234,-0.4145709,9.010079,-0.38513356,12.661648,4.158147,5.971069,-0.13823636,3.7729704
t112,-0.9785215,-0.5509167,-0.8816162,-0.41394567,-0.031120554,5.786435,-0.3805756,0.1745149,0.012773778,0.050499752,7.8410764,-0.012022196,0.22861633,-0.09942508,14.277293,13.297794,-0.5153458,-0.4557181,-1.3674957,5.9067283,1.6570923,-1.1490742,-2.8964002,-0.54061943,-0.0026452127,-0.46946198,6.9122434,-0.5412547,17.884914
t113,-0.92893744,-0.55207247,-0.86596394,-0.3918552,-0.031030582,6.630386,-0.4001684,0.17957875,0.0053261085,0.07453463,8.979312,-0.03523649,0.2084148,-0.14949389,13.854,12.619395,-0.5225143,-0.513242,-1.3077263,6.363018,1.8284073,-1.0306765,-2.9850485,-0.47309408,-0.037882052,-0.46000502,6.8026123,-0.49099094,18.118586
t114,-1.6458914,-0.467334,-0.45267385,-0.21285027,-0.03548339,10.518654,-0.47266385,0.13387814,0.001594758,0.13826104,5.4231157,-0.00900127,0.20254503,-0.06724635,16.262564,14.549096,-0.44025117,-0.8142691,-1.0147302,8.7506275,-1.0825572,-0.854461,-0.8727158,-1.1451324,-0.20756678,-0.56422764,1.0236372,-0.6638395,8.144289
t115,-0.47377357,6.992491,-0.50393075,8.192467,-0.13097493,2.693437,-0.21140507,0.035578612,0.004329015,0.117442705,5.364753,-0.16069272,0.08770672,-0.2538176,0.109944664,1.2483681,-0.08795332,-0.6551037,-0.123950504,2.6522179,-0.7554707,8.220558,-0.90110826,-0.16884184,-0.41194966,6.396722,14.994667,9.258208,-0.017633105
t116,-0.51731145,5.802644,-0.47677848,7.2738295,-0.085399054,1.8383518,-0.23813914,0.04028206,0.0014470904,0.09174048,3.6793673,-0.14122853,0.083797894,-0.25863984,0.078322105,1.5224973,-0.09212717,-0.7546915,-0.1223778,2.3982098,-0.6821822,7.282171,-0.97241503,-0.26358208,-0.44900748,6.2356424,14.929801,9.145864,-0.017852187
t117,-1.4244437,-0.39375973,-0.47063363,-0.23341748,-0.06952347,8.019976,-0.20724206,0.10663107,9.6829375e-05,0.10097078,4.719921,0.14132673,0.21822673,-0.06963813,15.620472,15.197106,-0.37830952,-0.68151116,-1.2026694,8.213478,-1.0940777,-0.98089343,-0.9787855,-1.0734445,-0.18169087,-0.4508286,2.3013859,-0.71476126,8.181297
t118,-1.3497517,-0.333293,-0.4565236,-0.20354481,-0.07770282,9.252198,-0.16658635,0.1100266,0.0053703706,0.13009721,6.277584,-0.022484206,0.19148114,-0.13884325,14.55618,14.227266,-0.35179925,-0.71612656,-1.1432916,8.864297,-1.0475976,-0.84578437,-1.0203774,-0.96796405,-0.210534,-0.4608391,1.9426968,-0.65778595,8.093027
t119,-0.25578392,8.787052,-0.794326,-0.46453464,10.6314945,0.106289856,-0.8716939,0.1230445,5.6727014,9.629176,1.7692431,6.018697,0.3011458,6.811738,0.03599857,-0.31257197,8.994209,17.77937,-0.05235665,-0.60335916,-0.95639724,-0.5294086,9.45504,-0.6607946,17.821535,7.3209076,-0.47669005,7.3460493,2.4832869
t120,-0.21585011,9.002269,-0.80571556,-0.42302948,9.418165,0.113651834,-0.9374778,0.11693261,5.4935594,8.987119,2.260545,5.5302854,0.30613,7.612151,0.0399678,-0.34321603,9.160987,18.727327,-0.04127725,-0.62688303,-1.0658886,-0.4905648,9.897629,-0.5713209,18.039333,7.136209,-0.38527614,7.281023,1.8251913
t121,-0.22885416,6.01809,-0.36419368,-0.67450935,11.77887,0.075035885,-1.0941465,0.07540472,7.5383973,3.9222326,6.3297524,10.14527,0.24016841,5.928897,0.15352589,-0.26795998,8.177895,9.62062,-0.008977151,-0.5558583,-0.74190676,-0.82502943,16.117563,-0.6997117,14.06247,10.801289,-0.45431012,6.6912994,5.068755
t122,-0.9808647,-0.5531841,-0.8776445,-0.4150125,-0.028745933,5.5231433,-0.3724328,0.17287537,0.08986199,0.043697964,7.515468,-0.009688262,0.22977267,-0.09248896,14.247263,13.451075,-0.498933,-0.44496366,-1.3650973,5.8541207,1.4642699,-1.180766,-2.874685,-0.5760907,-0.0003325942,-0.47262952,6.899811,-0.5485628,17.609661
t123,-0.92380244,-0.53352296,-0.8558531,-0.3883303,-0.036892008,6.410724,-0.36364195,0.17267838,0.003970235,0.06983961,8.699769,-0.028548067,0.2106124,-0.14567852,13.601974,12.6821575,-0.49911174,-0.4933486,-1.312373,6.2817698,1.5407121,-1.0467672,-2.9234025,-0.49136823,-0.03753483,-0.46287477,6.7054296,-0.505699,17.619656
t124,-0.48809242,7.162047,-0.52070844,8.26471,-0.12742713,2.5140593,-0.22575253,0.03265314,0.0036337408,0.119360626,5.1220946,-0.15638952,0.09217672,-0.24744627,0.11187286,1.3049195,-0.06599181,-0.67842793,-0.1597013,2.7582984,-0.77583504,8.280152,-0.94132817,-0.21005647,-0.4197934,6.602315,15.574276,9.546982,-0.018600056
t125,-0.39858758,10.687701,-0.6558161,11.234959,-0.21530396,5.9500484,-0.12755208,0.03587225,0.01264023,0.19112232,10.741813,-0.21820295,0.10538569,-0.25620127,0.21195677,0.8246558,-0.057422686,-0.35473573,-0.052795257,3.9345715,-0.9569601,10.755786,-0.6595995,1.0561621,-0.22650035,7.2639375,15.938023,9.926118,0.17824243
t126,-0.46669582,6.970352,-0.4961768,8.334108,-0.12706165,2.7052813,-0.21016553,0.034669783,0.005350762,0.11697319,5.3526163,-0.16063519,0.087043524,-0.25122887,0.10421961,1.3177035,-0.07499646,-0.6523568,-0.12218848,2.6454697,-0.7387607,8.182557,-0.8728991,-0.16741313,-0.41901425,6.427204,15.019492,9.290261,-0.017228676
t127,-0.21369794,5.539815,-0.32100195,-0.75468147,12.020913,0.081729814,-1.1768246,0.076435514,8.141895,2.8572757,7.8647842,11.550419,0.23089977,6.5319877,0.17309116,-0.27582645,8.735862,8.999293,-0.117413945,-0.58362967,-0.7370975,-0.83062387,18.294952,-0.714326,13.857154,11.744054,-0.58638805,7.3726683,5.220927
t128,-0.22247021,5.5147367,-0.31966278,-0.7611653,12.1636,0.081038766,-1.168119,0.07696807,8.2023115,2.9231243,7.8094587,11.66226,0.22962184,6.419312,0.17205328,-0.271685,8.700957,8.911388,-0.11920316,-0.5811725,-0.7310821,-0.83405703,18.255894,-0.7325115,13.83158,11.779999,-0.59311265,7.3725395,5.3094373
t129,-0.96001786,-0.20873713,-0.56306785,-0.18778731,-0.03720378,8.504556,-0.06072807,0.10839687,0.015673695,0.14775172,8.912154,-0.0812648,0.12814057,-0.42650172,10.479674,12.964946,-0.18200931,-0.595625,-1.1252991,9.604925,-1.2134576,-0.64050627,-1.6283653,-0.86184233,-0.2612778,-0.34346107,3.4460785,-0.55212975,7.9409027
t130,-0.022283936,7.005308,-0.49200204,-0.50291514,6.592136,0.10708028,-1.3956876,0.05248895,6.8865623,0.9365822,8.903549,8.226589,0.26789722,9.8467245,0.20842923,-0.39095086,9.340552,13.417742,-0.03406829,-0.6476945,-1.1646034,-0.6909198,18.892227,-0.25290823,14.9075,10.154292,-0.17813098,7.040517,2.3420625
t131,-0.034028217,6.750082,-0.46070418,-0.51839584,7.0036755,0.10397737,-1.367738,0.055868454,6.944053,1.0147343,8.761923,8.398703,0.26463273,9.483235,0.19483308,-0.38331592,9.146765,12.96914,-0.040217753,-0.6400457,-1.1092678,-0.6793798,18.682726,-0.28793493,14.7339945,10.093637,-0.22194444,7.02355,2.5049767
t132,-0.88537234,-0.3648743,-1.2806675,-0.31633097,-0.05728709,6.5480566,-0.08213004,0.14527676,0.023650164,0.29256877,11.290916,-0.06979284,0.08446304,-0.784965,0.29571986,21.2312,-0.28543222,-0.16947566,-2.0886137,10.503608,-2.083009,-0.9224555,-3.6618252,-1.2265698,-0.3778587,-0.5081941,0.6306999,-0.29975596,12.328345
t133,-1.6887459,-0.48239362,-0.4459214,-0.21754853,-0.033952467,10.502234,-0.496737,0.13449907,0.00114036,0.1366662,5.1893225,-0.0056096786,0.20720933,-0.05500408,16.61856,14.75699,-0.45094702,-0.8219934,-1.0175726,8.778164,-1.0962509,-0.876272,-0.8460084,-1.1753219,-0.20646922,-0.57555896,0.996042,-0.6800682,8.14203
t134,-0.94030666,-0.18446623,-0.56127346,-0.18162835,-0.027471703,8.926199,-0.049146865,0.11071874,0.017578926,0.15674412,9.427635,-0.08801874,0.11899113,-0.4579006,10.244964,12.659338,-0.17494039,-0.6164448,-1.0997062,9.900007,-1.2195532,-0.5941526,-1.6631724,-0.8466898,-0.2695731,-0.33620405,3.4175103,-0.5526567,7.9122767
t135,-1.4392347,-0.40796357,-0.4892976,-0.2116115,-0.04886073,9.320026,-0.32244748,0.12057444,0.0023359219,0.13156648,5.83662,-0.018975252,0.19335327,-0.118745625,14.801568,14.340026,-0.38898382,-0.71812236,-1.097793,8.542618,-1.0818498,-0.8361647,-1.0554962,-1.0506496,-0.1947302,-0.48702642,1.6983563,-0.62802726,8.23372
t136,-1.2553587,-0.16943455,-0.5140258,-0.10651531,-0.031317744,14.219995,-0.21094564,0.11837241,0.0185403,0.24460867,11.108693,-0.08438508,0.09719651,-0.43408874,10.81455,11.197375,-0.35099065,-0.81400657,-0.88308865,11.307425,-1.080947,-0.33183798,-1.2484901,-0.7261958,-0.27111426,-0.4127347,1.4588339,-0.37985477,8.11515
t137,-0.09507446,5.917592,-0.35103622,-0.6621521,8.961485,0.0989667,-1.3234957,0.065421306,7.766461,1.1571829,9.227002,10.349851,0.23991199,8.672097,0.19442013,-0.35434833,9.409961,10.92432,-0.13657999,-0.64010483,-0.91514164,-0.7449587,19.646278,-0.47256833,14.235214,11.12788,-0.43954605,7.488985,3.668052
t138,-1.0293276,-0.41975397,-0.89593023,-0.4027524,-0.10499485,1.3718605,-0.112114124,0.119500615,0.0038982024,0.10272335,5.4156504,-0.031498212,0.18587358,-0.45012233,8.615573,20.571663,-0.21215738,-0.03716503,-2.00734,8.255156,-1.7388511,-1.3115455,-2.6880984,-1.4811251,-0.17969386,-0.47277325,3.2126763,-0.6792622,9.619417
t139,-1.001867,-0.2517367,-0.55275,-0.21054661,-0.038883764,7.5888042,-0.09079246,0.11128214,0.01274237,0.128649,7.9131403,-0.07074186,0.14248046,-0.37053937,11.324399,13.493601,-0.18935141,-0.5876956,-1.1517639,9.2106905,-1.2109193,-0.7342393,-1.5961322,-0.935469,-0.2483514,-0.35961598,3.5116272,-0.6030549,7.926605
t140,-1.2572832,-0.1371179,-0.45589,-0.13040262,-0.06539529,13.12326,-0.06221138,0.105317675,0.017520124,0.21454152,10.240121,-0.06503433,0.12714034,-0.36600664,12.008725,12.158703,-0.35720366,-0.79476994,-1.0079052,10.994545,-1.0464551,-0.4713666,-1.0652637,-0.69869685,-0.27243173,-0.39534423,1.5007367,-0.501017,8.097993
t141,-0.08160645,6.3925753,-0.4139041,-0.58677626,8.727757,0.09647227,-1.2813321,0.06333523,7.1727853,2.1070406,8.056556,8.9793825,0.2530871,8.465874,0.18495928,-0.34704667,9.000755,11.460002,-0.03712718,-0.6155049,-0.9701436,-0.72379273,18.100523,-0.42395666,14.375996,10.329986,-0.37101293,6.8331575,3.5952494
t142,-1.621069,-0.4213934,-0.44644704,-0.17828426,-0.03459963,12.072076,-0.4690272,0.13692154,0.006512702,0.17121035,6.7940784,-0.028858094,0.18292063,-0.1199702,15.541089,13.724734,-0.4371199,-0.868496,-0.95828,9.386236,-1.0382997,-0.72641295,-0.8383152,-1.0497004,-0.23325318,-0.5798837,0.54750866,-0.5975028,8.171414
t143,-0.086179316,6.8881373,-0.4248695,-0.47985455,6.934002,0.099948175,-1.2915871,0.06486697,6.6050906,1.8612336,7.6441894,7.5096397,0.25650865,8.865875,0.15179114,-0.36369538,8.759615,13.327409,0.056140557,-0.6346506,-1.0517331,-0.6429974,16.900137,-0.32392707,14.730415,9.457942,-0.1289433,6.589692,2.459374
t144,-0.0776833,2.923084,-0.4279724,9.618143,-0.0538734,5.138678,-0.09594083,0.12336242,0.01976558,0.08980533,11.054918,-0.14306512,0.09682889,-0.43780082,0.09727442,3.0576088,-0.28511286,-0.12059529,1.7416942,-0.023591956,-0.3866623,7.8991165,-0.9997741,6.1207623,-0.29013982,3.9807365,8.594801,8.692836,3.1728914
t145,-0.23233053,5.4583697,-0.32159895,-0.76923174,12.449621,0.07947096,-1.1599414,0.07753391,8.21739,3.100478,7.6799498,11.7438545,0.23031689,6.2414064,0.1702168,-0.2669348,8.610813,8.790627,-0.11520544,-0.5789621,-0.71753657,-0.84128237,18.155308,-0.7467591,13.840073,11.860414,-0.60714984,7.3589716,5.4261518
t146,-0.26287347,9.2325,-0.8505662,-0.44872975,10.441112,0.11205725,-0.8751583,0.12881185,5.6305037,10.262638,1.4905308,5.791519,0.30964553,7.2005644,0.0290526,-0.3272685,9.444853,19.017912,-0.07350036,-0.62851995,-0.99744594,-0.50477785,9.247451,-0.66786027,18.488066,7.0166416,-0.4825678,7.5604463,2.2400143
t147,-0.68845326,-0.20480575,-0.57562554,-0.29118115,-0.044484667,2.9121044,1.8665264,0.11878337,0.044217058,0.06885367,9.189345,-0.09644264,0.08360004,-0.8103031,12.270827,16.574135,2.0983644,-0.56938493,-1.3579315,16.928307,-2.5858505,-1.4329934,-2.4333737,-2.0332854,-0.4292457,-0.16064352,9.2893715,-1.2760725,5.486727
t148,-0.03788346,6.376002,-0.40475488,-0.5870192,7.212502,0.107713416,-1.4367195,0.055267666,7.562334,0.09681775,9.91149,9.649805,0.25335205,9.938142,0.20663111,-0.39700168,9.643155,12.5053425,-0.15841468,-0.68116903,-1.0674602,-0.6751811,20.341148,-0.32305956,14.713386,10.894275,-0.28063798,7.65037,2.7384973
t149,-0.21484196,5.5080647,-0.32345217,-0.7560846,12.037839,0.08150416,-1.1787052,0.0764093,8.155458,2.8758962,7.8564854,11.5534725,0.2317422,6.538276,0.17328404,-0.27805558,8.702617,9.024882,-0.1158068,-0.5861543,-0.7336203,-0.8291594,18.331495,-0.71247804,13.880331,11.753703,-0.5910229,7.376908,5.2239275
t150,-0.82284194,-0.19938448,-0.9049224,-0.30414063,-0.11962483,6.0126224,0.018486252,0.11833713,0.024590556,0.21770579,11.073142,-0.110210195,0.08844517,-0.78890985,4.215556,17.512743,-0.21865255,-0.1389029,-1.7930644,11.113546,-1.7304925,-0.75079346,-3.002845,-1.1542466,-0.27675128,-0.3839816,2.8372233,-0.45040473,9.5727415
