"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111"
"t82",0.0722742206482176,-0.130716463697782,-0.00186262225674723,0.00109407550672375,-0.0180181735348206,0.233917564716033,-0.01670371091676,-0.0181579217772538,-0.0111318888684735,0.00302409121776169,0.000326736940561258,0.000273853342860724,0.0504093409987812,0.331086325827969,0.046280377947316,-0.0102256535502865,-0.00955558372879398,0.00178509746797005,-0.00369262462468107,-2.08668578408871e-05,-0.00303874050481066,-0.000275734993319743,-0.245760103670635,-0.00132277591394714,0.000535851005460354,0.000281685769182712,-0.000271596924955538,-0.00136997032427798,-5.98398525084448e-05,0.000432070957123314,-0.000151635129662923,-0.0510278643871557,-0.00480072635568859,-0.000953785907421127,-4.72510798840524e-06,-0.000724815372529509,-0.000247859283136961,-0.000117700580722436,-0.0169420005678924,0.0971694139453619,-3.47488215000859e-07,-0.00205921935260752,-3.25098493199512e-09,1.59051081661034e-06,-1.48319650435194e-08,2.92115701835933e-06,2.01217809223074e-05,-9.34777447968396e-10,-8.42699706369086e-05,2.52701986270148e-05,4.21345513789263e-15,-0.00140565694657398,2.70287295106034e-05,3.24568210864322e-05,-0.475059132972526,-0.000961742818232708,4.39807098133796e-08,-2.4673457866913e-07,-0.000331724514550375,-0.000636182966468426,1.99965578508299e-05,7.70861664763044e-16,-2.79860397692553e-05,-6.01519325795043e-05,8.50807720729508e-05,-9.16924042214723e-16,-1.22044433389793e-06,-1.33702659250431e-16,-7.92314352284444e-16,2.94344575597851e-16,5.26144282248812e-16,0.000817827582674165,8.4073866111675e-06,1.75907312102298e-16,-5.99441454432903e-07,6.97531188832083e-06,1.17370968588541e-05,1.99324070387516e-15,4.37662175918027e-16,2.23075666518708e-07,8.53952280344739e-16,1.21277881336758e-17,7.21498586443475e-07,-1.16291976036639e-15,-7.35692027896391e-16,-1.84088809301226e-15,1.65275366563473e-06,1.02679890518226e-15,-1.21469017229004e-15,-0.000236174826828351,6.39081697296103e-15,-2.54082727558881e-16,-4.98224809835062e-09,0.707106781186547,-1.68518295162432e-14,1.30441175040022e-14,8.66776399259013e-09,1.42419636616389e-14,2.62774897839922e-16,9.24325028076797e-16,1.68471306129945e-06,2.11545433621023e-15,4.64489237877974e-16,-7.75357695647563e-16,-5.15323366665809e-08,-2.38583838516187e-15,1.25110229950892e-15,5.1569738962752e-08,5.22907341367116e-15,-1.63559148359918e-14,3.10282534151068e-13
"t77",0.0712488638119949,-0.125984891939575,-0.00176454878400067,0.00103213403401547,-0.0165548068907207,0.208540151264622,-0.0148744998463198,-0.0159425280616265,-0.00945090565034648,0.00230483999195282,0.000246848027443759,0.000186208662971684,0.0327533157769181,0.12767428679078,0.0178409969699477,-0.00018532393738787,0.00153519816105485,-0.000353281907181924,0.00130841726306024,2.47837032218383e-05,0.00373756375093596,0.000416682120420329,0.610850690730474,0.0137718028376307,0.0116454866275552,0.00323136435575708,-0.00121653232343328,-0.00545004200399385,-0.000232761437016699,0.00105946614781509,-0.000347636379753999,-0.111392787064701,-0.009933196314737,-0.00189856560339612,-9.10537535003114e-06,-0.00136836272863647,-0.000453210518456871,-0.00018898746331052,-0.0268271150148494,0.145637703793825,-4.33112380065842e-07,-0.00223089070437389,1.61788437901542e-08,4.10453151357171e-06,-3.11473804833746e-08,5.78465137487255e-06,3.27667778513493e-05,-1.46250765250847e-09,-0.000102488377990286,2.66310743448656e-05,-3.43020974310766e-16,-0.00116377255363893,2.66565227165634e-06,2.55754902348947e-06,-0.010052979377365,0.000593317006626517,-2.91197540884464e-06,-2.97112739083958e-05,-0.00178303984342729,-0.00312090135972189,8.19734299350538e-05,-2.56158523470782e-18,-9.26925657032402e-05,-0.000196060163635444,0.000250867776499749,1.65137163865122e-16,-3.52695232789968e-06,9.09484358455231e-17,5.93634945510493e-17,3.29974596498975e-16,-1.58424163644377e-17,0.00217291669021513,2.14567388224602e-05,-5.43349205070879e-16,-1.44471791589564e-06,1.65887906472853e-05,2.78693345292149e-05,5.68567013675877e-16,3.94486151779804e-16,5.03533619826439e-07,3.13947084928551e-16,-2.86162581379091e-16,1.58117490476335e-06,2.67029303792194e-16,7.63956749356167e-16,7.01721508755914e-16,3.3889391889331e-06,-4.16859591438721e-15,-1.25715181373685e-15,-0.000469611424095315,-0.707106781186547,-3.23383376221196e-13,-9.69063430766333e-09,6.000356834654e-15,-4.57960125048849e-15,-2.02171030984639e-14,1.66222620047472e-08,-2.07903440515344e-15,1.59963661474106e-15,-2.15887359106984e-15,3.19326116667544e-06,4.05118986883112e-16,7.05625437075195e-16,-2.48122500691085e-15,-9.5448887073573e-08,-2.36471801006902e-15,3.74189404935325e-16,9.44733242630658e-08,5.30337423916578e-15,-1.58304961068447e-14,3.10678576651951e-13
"t78",0.0712488638119949,-0.125984891939575,-0.00176454878400067,0.00103213403401544,-0.0165548068907207,0.208540151264621,-0.0148744998463197,-0.0159425280616265,-0.00945090565034644,0.00230483999195275,0.000246848027443754,0.000186208662971639,0.0327533157769181,0.12767428679078,0.0178409969699478,-0.000185323937387875,0.00153519816105496,-0.000353281907181941,0.00130841726306017,2.4783703221812e-05,0.00373756375093569,0.000416682120419976,0.610850690730474,0.0137718028376307,0.0116454866275553,0.00323136435575708,-0.0012165323234336,-0.00545004200399387,-0.000232761437016532,0.00105946614781517,-0.000347636379754199,-0.111392787064701,-0.00993319631473704,-0.00189856560339583,-9.10537534970501e-06,-0.00136836272863649,-0.000453210518456606,-0.000188987463310709,-0.0268271150148493,0.145637703793825,-4.33112379727351e-07,-0.00223089070437387,1.61788437084325e-08,4.10453151348025e-06,-3.11473809576536e-08,5.784651374777e-06,3.27667778509365e-05,-1.46250742733638e-09,-0.000102488377989893,2.66310743446853e-05,-6.39225007833865e-16,-0.00116377255363881,2.66565227216976e-06,2.55754902409189e-06,-0.0100529793773654,0.000593317006626325,-2.91197540923042e-06,-2.97112739082597e-05,-0.00178303984342713,-0.00312090135972168,8.1973429935008e-05,1.50094080454732e-16,-9.2692565703229e-05,-0.000196060163635761,0.000250867776499814,8.53398841047428e-17,-3.52695233141317e-06,-1.95661992718436e-16,-4.29788901337706e-17,-1.98782402059392e-16,-1.26864718800449e-16,0.00217291669021446,2.14567388227664e-05,8.44429573637662e-16,-1.44471791573978e-06,1.65887906442312e-05,2.78693345306214e-05,-9.11152111337081e-16,-1.81442043683223e-16,5.03533619221628e-07,-4.85967595117841e-16,1.53150004449199e-16,1.58117489293944e-06,-2.33809948190309e-16,-9.29133363345862e-16,-9.15040771325836e-16,3.38893919125227e-06,4.32461022399517e-15,1.42477967106614e-15,-0.000469611424089684,0.707106781186548,3.22801985919362e-13,-9.69073845281043e-09,-6.25980122324729e-15,4.63524985369441e-15,1.8838461239678e-14,1.66222424647814e-08,2.80941635014967e-15,-3.00084998598126e-15,6.06120276622876e-18,3.19326116371481e-06,3.10624155337634e-16,-6.94452424582646e-16,-2.59224730937338e-15,-9.54488893257443e-08,-2.47140850363211e-15,2.41715083432687e-16,9.44733233882161e-08,6.10679946935998e-15,-1.53633434994977e-14,3.10650821076335e-13
"t7",0.0480489976734877,0.0753033604074013,0.107105512541679,0.00329817871759942,-0.0208694874864099,1.00659167430331e-05,3.45697890018135e-05,0.00246088893073372,0.00475363019629422,-0.00544373902032597,-0.000342099328310572,-0.000332161007655741,-0.00603454344588866,0.000686839445339596,-0.0023242817361121,0.0114000309373008,0.184504527119219,-0.0431077304984742,-0.11383709873628,6.25997523703446e-05,0.00727856673432632,0.00064155725016434,0.00488704672846956,-0.0726375032892672,-0.250279552458628,-0.236796026890181,0.000735892517984157,0.21925189317474,0.0423531166291512,-0.00611252901481102,0.00174611286921038,0.0906170035902021,-0.391451977023114,-0.276697668667763,0.00181343347589553,0.225818585338001,0.0826011132034677,-0.00647833503687666,-0.662648653575373,-0.0834037986021529,2.42383731513617e-05,-0.00938603430795752,1.74815210235293e-05,-0.000311984535143546,7.74004807916843e-06,-1.0906703526102e-06,0.000821233319154389,-4.13555140638521e-08,-9.93994656079952e-05,0.00138240438384989,-6.52716587596232e-15,-0.0341985862894105,4.5480405388037e-05,0.00343063640462903,-0.000290123208904324,0.000617410094870189,-5.50849238123033e-05,-0.0109249402463703,-0.0323389418869031,-0.0561787842453682,0.00127469386445772,3.58909153353356e-16,3.76434554779112e-05,6.24052889785411e-05,0.00230227923573255,-1.72640948037827e-16,-3.01574903554442e-05,-3.60484906071913e-16,5.03638862547674e-16,-4.66867597762262e-16,-7.51612040732371e-16,0.0239008762057647,0.000181312416526691,1.87520926055588e-16,0.00316042176896203,0.000188270275732366,0.00031626047622,4.03689224599358e-16,-5.06194055547635e-17,0.000973253138179575,2.69638524770664e-16,4.02454997334608e-19,1.74279925133584e-05,1.40985504157318e-16,-4.91557542283404e-16,-7.05319055173323e-16,8.0186185780386e-05,-2.96317213917763e-16,2.64662284960618e-17,-1.49610682331456e-05,4.98258457455885e-16,-6.26228779633293e-16,-9.72260654156811e-08,-1.04689626677241e-16,3.69903415185789e-17,-1.54319148736187e-15,1.64293650677107e-07,-4.64856700097115e-16,-7.75997711800163e-16,-1.03947223263309e-15,3.64868817841984e-05,3.1103369405154e-17,2.93571629560357e-16,-2.14820478854111e-15,-1.2428324551184e-06,-2.31047502288386e-15,2.66986039939114e-16,1.58898840640102e-06,5.75326429689562e-15,-1.57171368668911e-14,3.10096319661341e-13
"t10",0.0514934064636408,0.0930438372152762,0.154344426627037,0.00498078378888669,-0.0504297357708265,-0.000199545407297366,-0.000462412850544517,-0.0055431971318234,-0.00177443283828795,-0.00182019673936657,-0.000121114800893102,-0.000167801301191041,-0.00329413930367734,0.000535817496248481,-0.00181343599295063,0.0123673341078449,0.24216000149572,-0.0593195831833029,-0.20211373091866,-1.51465842100855e-07,0.000457141262219512,0.000217023889645087,0.00334350341825775,-0.0826724445502175,-0.401135904111989,-0.445345946989897,0.000333857233020101,0.429718854855123,0.0942648454570907,0.0142324116158592,-0.00276970443177762,-0.1126146572057,0.380683485161217,0.227760191742875,-0.00130522332470213,-0.14966332106204,-0.0483190123233276,0.00239665120132065,0.234684135897475,0.0251696009715591,-4.95579845296214e-06,0.00161722586879544,-1.72103804237773e-06,2.15029018425094e-05,-4.32129991874114e-07,5.49808705356282e-08,-1.99041982410471e-05,7.13702169296958e-10,-3.01596382135774e-06,7.25512323585423e-05,1.0952708193763e-15,-0.00266309390845151,5.69555352915072e-06,0.00335916171978173,-3.63932176815545e-05,8.80404696144096e-05,-1.06633337028556e-05,-0.0110734378663362,-0.00675302491641239,-0.0119252867111676,0.00028160161314399,1.90604362583599e-16,8.88795329570856e-06,1.48251937403578e-05,0.000571003108849707,2.77919850097355e-16,-7.55266107677718e-06,-4.7933867588902e-16,6.91314736269255e-18,2.24846175741435e-16,-1.23577242478981e-16,0.00626357449607407,4.87151820279042e-05,2.35395570126718e-16,0.0036414202683174,5.27823467568556e-05,8.88111852417766e-05,6.34388929518882e-17,-7.01113557335688e-17,0.0011238200049332,1.41586956618918e-16,-2.79581932771487e-16,5.23365356270506e-06,4.5424719623026e-17,-2.74218343993556e-16,-2.25697980588143e-16,2.56033543387197e-05,7.280964566891e-16,5.345962823517e-17,-4.92632698276638e-06,3.95111430374785e-16,-2.07609007926311e-16,-3.27599474408785e-08,-2.05760358439145e-16,-1.9711984790205e-16,-8.26285847010286e-16,5.62065071497482e-08,3.66488819283022e-16,-8.4044625681003e-16,-1.12040645824987e-15,1.2643162173646e-05,5.68847828200999e-16,-1.19360709948694e-16,-2.3176413335023e-15,-4.41945088858622e-07,-2.5817706365039e-15,4.86410174805269e-16,5.72213065783186e-07,5.75759944111686e-15,-1.53972078082169e-14,3.09776677322798e-13
"t31",0.0552965044966188,0.113261870067529,0.209478253708633,0.00695593133085617,-0.0863982686357865,-0.000465063492032818,-0.00109290248444431,-0.0158880035282434,-0.0105871555695908,0.00377686228091653,0.000223884840871921,0.000122981574272522,0.00181627690014815,2.49456907673307e-05,-8.47013565415589e-05,0.00532809609663577,0.155981345613486,-0.0412716071969451,-0.193130716468045,-0.000135124202891337,-0.0148427549419159,-0.00100062589185923,-0.00524137545394414,0.058962834398712,0.222137665931114,0.240204673929415,0.00118436385917047,0.154317857450153,0.0262159136166274,-0.000110068245626899,1.1953227856942e-05,5.67590928673098e-05,0.00169211267528965,0.00188854076641722,-1.51020702256746e-05,-0.00204016001937183,-0.00081041390224879,6.6323919973242e-05,0.00671320039728595,0.000800473956958678,-1.8812923363508e-07,6.45639380356709e-05,-7.5071876739954e-08,9.54931444079278e-07,-1.92439923196961e-08,2.44838254048848e-09,-8.75168702186777e-07,3.11364631519237e-11,-1.13698459885363e-07,2.27674441041709e-06,2.52745635554302e-15,-4.961464840013e-05,-3.00590995807719e-07,-0.00233354990219514,1.61781456273658e-06,-9.81645988843623e-06,4.86699717446711e-05,0.851179649972422,-0.00429012686969472,-0.00689735591342243,0.000136173057907106,3.66055074307049e-16,3.52653202393344e-06,5.80124753760497e-06,0.000205860123177551,1.18476125989872e-15,-2.68178156663596e-06,-5.04578168372058e-16,-1.20502475151451e-15,4.65731562854704e-16,-6.28856090642495e-16,0.00210091153340085,1.60093032898824e-05,7.52888803807728e-16,0.0111820535351686,1.56244983082003e-05,2.64282262703049e-05,-7.15902328417401e-16,3.7136944717422e-16,0.00317739683368959,-1.43269093765407e-15,-1.72830803139732e-16,1.5703520579621e-06,5.26548660364368e-16,-1.11541167152003e-16,3.42010353316891e-16,7.62631226809639e-06,-5.67883672441752e-16,9.04461978073709e-17,-1.46788288254422e-06,4.14315236344314e-16,-2.57473546164444e-16,-9.78290800250609e-09,2.44760141913364e-17,1.60824774649598e-17,-2.55332878076358e-16,1.68240658996057e-08,-1.71429087778251e-16,-8.01619692703798e-16,-9.55945254465092e-16,3.79394636941536e-06,5.72497546228762e-16,-7.65548297848105e-17,-2.88576471535082e-15,-1.3349011769773e-07,-2.33440576777533e-15,3.73401793872414e-16,1.73511817860285e-07,5.35810086108862e-15,-1.57971978637515e-14,3.11014304963514e-13
"t54",0.0554639850319911,0.114122188039619,0.211763348530414,0.00703726918701691,-0.0878202466681646,-0.000475076379547001,-0.00111663569443348,-0.0162687571960418,-0.0108943680752655,0.00393873301650395,0.000233701449045556,0.000129669200197763,0.0019221131464282,2.70920240322264e-05,-9.19900012507111e-05,0.00592396536927115,0.174851057761547,-0.0463345352481224,-0.21807671573486,-0.000155683951142222,-0.0171133376671217,-0.00115861601410861,-0.00613137370777923,0.0704726562674651,0.270144033959384,0.294049166921,0.00149393060973124,0.196283924728793,0.0334057634296758,-0.000149959317527172,1.65761627879488e-05,7.9892530650595e-05,0.00242606144613983,0.00274790603698541,-2.2267745169462e-05,-0.00303478540568179,-0.00122285544990024,0.000106523021694079,0.0108549190622836,0.00132812751333268,-3.34306990272454e-07,0.000118461056331138,-1.53113511673744e-07,2.07439624844357e-06,-4.32504095537706e-08,5.58838289334777e-09,-2.18363937116474e-06,7.99562036624388e-11,-3.93832260611363e-07,1.02668807317312e-05,-1.75192027784498e-15,-0.000418569989171688,1.45194107081261e-06,0.0108503429953439,-6.79310890613048e-06,2.10533635058624e-05,-2.33053596647724e-05,-0.370099480684742,0.000308615199467271,0.000227804584306623,7.61686748649712e-06,-3.1943540821087e-16,6.59066189224185e-07,1.14848356577144e-06,5.58656758598587e-05,-2.41565433837383e-16,-7.69566515068572e-07,1.11172106185356e-15,-4.71458827850357e-16,2.75090894545018e-17,-2.10370103888974e-16,0.000746084479115661,6.2339993514962e-06,-4.67496244546189e-17,0.00491744224889763,7.0578222927624e-06,1.1975582390778e-05,1.42508747251011e-15,-6.79366169319587e-15,0.00158629260511769,0.707106781186549,1.25237981053528e-14,8.26779909421518e-07,-2.3177361490826e-16,-2.99757853416351e-16,-2.72709043437443e-15,4.48542017601095e-06,-3.53347756904676e-16,7.61147703199126e-16,-9.04930764647491e-07,5.94334109684888e-16,-6.06153198178565e-17,-6.22801562653473e-09,-8.04735680905919e-16,-6.19761200797674e-16,-1.84324131744986e-15,1.09262766922252e-08,7.5312279500729e-16,2.43978999254342e-16,-1.0831052362348e-15,2.50376953209039e-06,-4.50049705752037e-17,-1.90120715990243e-17,-3.86878040816226e-15,-9.08278631779116e-08,-2.4408824008772e-15,-5.26191453246387e-16,1.1972940156453e-07,5.9052202195508e-15,-1.56949205230121e-14,3.11509859594324e-13
"t55",0.0554639850319911,0.114122188039619,0.211763348530414,0.00703726918701694,-0.0878202466681646,-0.000475076379546982,-0.00111663569443353,-0.0162687571960418,-0.0108943680752654,0.00393873301650392,0.000233701449045588,0.000129669200197701,0.00192211314642821,2.70920240321738e-05,-9.19900012506377e-05,0.00592396536927109,0.174851057761547,-0.0463345352481225,-0.21807671573486,-0.000155683951142336,-0.0171133376671218,-0.00115861601410901,-0.00613137370777926,0.0704726562674652,0.270144033959384,0.294049166921,0.00149393060973116,0.196283924728793,0.0334057634296757,-0.000149959317527577,1.65761627882958e-05,7.98925306507147e-05,0.00242606144613973,0.00274790603698537,-2.22677451681705e-05,-0.00303478540568173,-0.00122285544990025,0.000106523021692662,0.0108549190622834,0.0013281275133326,-3.34306991039554e-07,0.00011846105633117,-1.53113510787544e-07,2.07439624808298e-06,-4.3250409334479e-08,5.58838251741745e-09,-2.18363937118903e-06,7.99545243854219e-11,-3.93832261281517e-07,1.02668807314851e-05,-1.15170595515701e-15,-0.000418569989172357,1.45194107070782e-06,0.0108503429953433,-6.79310890574118e-06,2.10533635061632e-05,-2.33053596639377e-05,-0.370099480684745,0.000308615199466849,0.000227804584307683,7.61686748736302e-06,1.17714907590761e-16,6.59066189066419e-07,1.14848356541755e-06,5.58656758576515e-05,4.98681101088982e-17,-7.69566520508665e-07,-2.67170312104668e-16,1.41932517710032e-15,-4.01403494736658e-16,5.80663801155322e-16,0.000746084479111998,6.23399935139019e-06,-1.16138566962955e-16,0.00491744224889392,7.05782226554676e-06,1.19755823855315e-05,-1.21169221097517e-15,6.87248985114718e-15,0.00158629260549779,-0.707106781186546,-1.23224289270377e-14,8.26779882134317e-07,-1.53552972075404e-16,1.39127186088349e-16,1.67910719456616e-15,4.48542017450571e-06,5.48708450603232e-16,-5.41712303579136e-16,-9.0493076534146e-07,1.2942821671964e-16,-4.28376696334949e-16,-6.22801393397317e-09,8.05087747907026e-16,4.76584036342915e-16,-3.0280687078246e-16,1.09262779244785e-08,1.1312925127703e-15,-1.61564456817684e-15,-1.03453297217952e-15,2.50376953216255e-06,5.57400328785767e-16,1.16217001300976e-16,-1.89813453945261e-15,-9.08278635366536e-08,-2.02086964264846e-15,1.14209027345945e-15,1.19729401262002e-07,5.60207043510279e-15,-1.56336092817776e-14,3.08435929594893e-13
"t59",0.0567546405352577,0.121203536656291,0.231537263465451,0.00774972826756794,-0.101265790521812,-0.000578364937722344,-0.00136226837594916,-0.020373701644588,-0.0145445867111469,0.00658105771320222,0.00039824348828406,0.000285646174390085,0.00479825677270482,-0.000426199899540186,0.00144225900447158,-0.00873190908099394,-0.182389268802941,0.0456326929450686,0.17484971362336,6.7099729271505e-05,0.00722694910983645,0.000433647588857471,0.00172202185906432,-0.0105192097336111,-0.0215677304701652,-0.0173053556591278,1.80785404032341e-05,0.00525215430187729,0.000992928585068026,-1.53645695471028e-05,1.88935270734394e-06,9.75793576989004e-06,0.000316934722521457,0.000374773174240916,-3.13711717173613e-06,-0.000435652333600224,-0.000180270678680537,1.69393903427901e-05,0.00173537892398492,0.00021591028538758,-5.56224336037281e-08,1.9772906962255e-05,-2.52664797568405e-08,3.36180892438505e-07,-6.92344715137096e-09,8.89127159717336e-10,-3.3356285592586e-07,1.2030963970362e-11,-4.86302917742658e-08,1.00135280482869e-06,1.17197178240005e-15,-1.60176605124256e-05,-1.0074705380241e-05,-0.346144322358813,-2.57768212102001e-05,1.04986682517554e-05,-1.28724007761369e-06,-0.00997803399296972,-0.000404553163296525,-0.000716604692818132,1.68933089653702e-05,-4.65914523912841e-16,5.17139136898275e-07,8.58042484793019e-07,3.11489662775749e-05,-1.53883069241422e-16,-4.03250435575112e-07,-2.00831483211118e-15,6.50982878763129e-16,1.11568016000849e-15,9.03140728870715e-16,0.000274816826778284,1.57382249856123e-06,-1.36552526794392e-15,-0.0227360536349831,1.56823419049639e-06,2.03200639324966e-06,-1.20794101605016e-15,2.09867657783175e-15,-0.849202738465189,-2.28121560809866e-13,1.17532226419786e-14,1.35767398938235e-06,-3.15876471332385e-15,4.13474017514542e-16,-6.08530600291568e-16,3.85887712132659e-06,-8.41312350224493e-15,-1.08359769635179e-15,-6.99190484001487e-07,2.32595473529462e-16,-4.78955244792324e-16,-4.55934611171395e-09,-1.11497978654625e-16,-2.9548915887962e-16,-2.47430921216374e-15,7.779665783101e-09,6.94343647759291e-16,-7.20536276785242e-16,-4.39059480377074e-16,1.74794230132989e-06,-2.42422784341367e-16,3.70523758738345e-16,8.1497627661908e-16,-6.14175536369822e-08,-2.20361081938576e-15,2.53266899604637e-16,7.9959090144525e-08,5.75956113630959e-15,-1.57246388027457e-14,3.14195656709411e-13
"t71",0.0568194839265605,0.121548113373855,0.23247726872234,0.00778340960356626,-0.101880286054455,-0.000582917181617782,-0.00137307972055344,-0.020551472306163,-0.0146969724296698,0.00668062560676962,0.000404397818946904,0.000291029586098242,0.00489456581606817,-0.000438302654262251,0.00148321918264258,-0.0090421493069519,-0.189307313558195,0.0473835993436195,0.181848826800946,7.01640504733935e-05,0.00755839922275319,0.000454037883463388,0.00180771272384247,-0.0111011940360579,-0.0228539861964506,-0.0183651080467221,1.93121913341565e-05,0.00562040504036856,0.00106294791181377,-1.66620779535183e-05,2.05532077648431e-06,1.06421664096095e-05,0.000346707674888037,0.000410946339133508,-3.44701475409655e-06,-0.000479329316004693,-0.000198765822000907,1.88392475637005e-05,0.00193169699841214,0.000241116312582973,-6.26109366528777e-08,2.23327640109052e-05,-2.88241593123363e-08,3.85512506051484e-07,-7.96002326268413e-09,1.02340583377687e-09,-3.86266583202351e-07,1.39572735736877e-11,-5.72595457428843e-08,1.18969689255093e-06,-2.6952767768068e-16,-1.9273413219054e-05,-1.25242649348768e-05,-0.430602573219571,-3.21290212285223e-05,1.33159040431361e-05,-1.74995249416334e-06,-0.013636726350268,-0.00059673762571231,-0.0010727054088654,2.64278374194511e-05,5.3688026199334e-16,9.08340215981156e-07,1.52990755975912e-06,6.40812563505891e-05,3.2531820537664e-17,-8.68497153289164e-07,4.15061698240516e-16,1.79476242729847e-17,-5.71501293011007e-16,-8.02861302025486e-16,0.000852379597636781,7.96427422293679e-06,2.62383382704546e-15,0.137402733481632,-4.8432512935845e-06,-5.8717110167037e-06,5.97874194731247e-16,-5.65558654705536e-16,0.362037782567377,9.65203279292558e-14,-5.13518124298049e-15,5.64904391556101e-09,2.77455070706691e-15,-5.14619698439416e-16,7.72975390042241e-15,1.7593304008537e-06,5.89737907749176e-14,0.707106781186549,-3.96649781352271e-07,-5.97983204170709e-16,-3.36834705383062e-16,-2.86573168848352e-09,9.67681132972148e-16,-6.24780405475352e-16,-9.65397303281344e-16,5.1491857837081e-09,-1.50840535587572e-15,-2.54105128290584e-16,-1.03902383920166e-15,1.19994063685963e-06,-2.45766950066329e-16,-8.18986936607377e-16,2.25229371987522e-15,-4.47569281824409e-08,-3.07793543024082e-15,-1.0950438751063e-15,5.96786635396919e-08,6.15232043706089e-15,-1.49184087769253e-14,3.0663337398247e-13
"t72",0.0568194839265605,0.121548113373855,0.23247726872234,0.00778340960356629,-0.101880286054455,-0.000582917181617759,-0.00137307972055337,-0.020551472306163,-0.0146969724296699,0.0066806256067696,0.000404397818947063,0.000291029586098186,0.00489456581606838,-0.000438302654262343,0.0014832191826426,-0.00904214930695181,-0.189307313558195,0.0473835993436195,0.181848826800946,7.01640504733914e-05,0.00755839922275328,0.000454037883463517,0.00180771272384243,-0.011101194036058,-0.0228539861964507,-0.018365108046722,1.93121913342207e-05,0.00562040504036848,0.00106294791181395,-1.66620779533078e-05,2.05532077665084e-06,1.06421664095687e-05,0.000346707674888067,0.00041094633913343,-3.44701475368456e-06,-0.000479329316004634,-0.00019876582200117,1.8839247563338e-05,0.00193169699841218,0.0002411163125832,-6.26109365530701e-08,2.23327640110745e-05,-2.88241594249849e-08,3.85512506004975e-07,-7.96002320861034e-09,1.02340630032511e-09,-3.86266584096601e-07,1.39578307018796e-11,-5.72595455266694e-08,1.18969689240668e-06,-8.1076140218541e-16,-1.92734132182672e-05,-1.25242649358586e-05,-0.430602573219573,-3.2129021228412e-05,1.33159040429091e-05,-1.74995249375172e-06,-0.0136367263502681,-0.000596737625712937,-0.00107270540886632,2.64278374191402e-05,1.9167029049062e-16,9.08340216310552e-07,1.5299075595483e-06,6.4081256350874e-05,-3.03137172062039e-16,-8.68497155478412e-07,8.22434456090737e-16,-7.20379013583763e-16,-4.38529835770424e-16,-4.97549970238954e-16,0.000852379597634636,7.96427422293772e-06,2.5128115282367e-15,0.137402733481632,-4.84325129061043e-06,-5.87171102249659e-06,-2.62548649352849e-16,-1.34271476926473e-15,0.362037782567379,9.7623612839162e-14,-5.39267924847648e-15,5.64904017200064e-09,1.0268793199064e-15,1.65391903965381e-16,-6.17232003602709e-15,1.75933040735487e-06,-5.10163512193919e-14,-0.707106781186546,-3.96649788000265e-07,1.983285210696e-15,-1.11320651858609e-16,-2.8657296379455e-09,-1.04459822402023e-15,7.0054832602194e-16,-2.99263488506248e-16,5.14917872141928e-09,1.28211419566744e-15,-7.81461069029778e-16,-1.48267937479888e-15,1.19994063590208e-06,1.49119295140513e-15,2.63225386977949e-16,-1.14312050586298e-14,-4.47569289612034e-08,-2.08015343233523e-15,8.14146008224906e-16,5.96786640668925e-08,5.10431464265773e-15,-1.57047105738138e-14,3.10657932446737e-13
