"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105"
"t54",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,4.19743725778386,4.19743725778386,7.4797738662436,7.4797738662436,2.04742179706397,7.4797738662436,8.53951281050116,8.53951281050116,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,6.23799393990095,6.23799393990095,5.14572610505308,3.98624136121697,3.98624136121697,3.98624136121697,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,2.65856005349978,2.65856005349978,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,0,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.38918722369111,7.4797738662436,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,2.26709161813204,5.14572610505308,4.19743725778386,4.19743725778386,2.41590519177598,0.810412044590697,0.810412044590697,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,2.41590519177598,2.41590519177598,5.14572610505308,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,2.26709161813204,2.26709161813204,5.14572610505308,5.14572610505308
"t55",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.0707717503526,7.4797738662436,5.93376782161846,4.69576426430418,7.4797738662436,7.4797738662436,4.87133582575652,8.53951281050116,4.69576426430418,6.23799393990095,5.93376782161846,3.06862191648403,3.06862191648403,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,4.69576426430418,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,1.55603097302616,1.55603097302616,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,0,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,1.55603097302616,1.55603097302616,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,4.87133582575652,4.87133582575652,2.95080962583519,2.95080962583519,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,4.69576426430418,4.69576426430418,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,0.805665923290177,0.805665923290177,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t56",7.4797738662436,3.08520014330218,5.93376782161846,2.85428403756827,3.2350339568943,6.07077175035259,7.4797738662436,3.40327212705461,5.93376782161846,7.4797738662436,7.4797738662436,5.93376782161846,8.53951281050116,5.93376782161846,6.23799393990095,2.87232619585359,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,1.70740814028436,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,1.7432126082479,1.48610628564339,5.93376782161846,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,0,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,5.93376782161846,7.4797738662436,7.4797738662436,7.4797738662436,1.7432126082479,1.7432126082479,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,0.804341611220857,0.804341611220857,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t57",6.36825704026309,5.36467762619085,7.4797738662436,5.74363880886521,6.12438872819124,5.81112137121252,7.22012348710353,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.22012348710353,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,0.875856282086498,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,0,0.776804040270742,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.12953684455103,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436
"t58",6.36825704026309,5.36467762619085,7.4797738662436,5.74363880886521,6.12438872819124,5.81112137121252,7.22012348710353,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.22012348710353,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,0.875856282086498,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,0.776804040270742,0,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.12953684455103,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436
"t59",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.0707717503526,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,5.14572610505308,7.4797738662436,8.53951281050116,8.53951281050116,2.5675363395185,6.23799393990095,6.23799393990095,2.5675363395185,6.23799393990095,6.23799393990095,1.74340259362583,5.14572610505308,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,6.23799393990095,1.74340259362583,1.74340259362583,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.80510068618899,2.80510068618899,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,0,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,1.74340259362583,1.74340259362583,7.38918722369111,7.4797738662436,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,0.736867523719142,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,0.736867523719142,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,0.736867523719142,0.736867523719142
"t60",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.07077175035259,7.4797738662436,5.93376782161846,4.69576426430418,7.4797738662436,7.4797738662436,4.87133582575652,8.53951281050116,4.69576426430418,6.23799393990095,5.93376782161846,3.06862191648403,3.06862191648403,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,4.69576426430418,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,0.997343149834077,0.997343149834077,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,1.55603097302616,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,0,0.669457336010986,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,4.87133582575652,4.87133582575652,2.95080962583519,2.95080962583519,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,4.69576426430418,4.69576426430418,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,1.55603097302616,1.55603097302616,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t61",7.4797738662436,3.81867158156571,4.92532538055474,4.19763276424007,4.5783826835661,6.07077175035259,7.4797738662436,5.93376782161846,4.69576426430418,7.4797738662436,7.4797738662436,4.87133582575652,8.53951281050116,4.69576426430418,6.23799393990095,5.93376782161846,3.06862191648403,3.06862191648403,5.26018839234039,5.26018839234039,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,4.69576426430418,4.87133582575652,6.23799393990095,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,4.87133582575652,6.23799393990095,6.23799393990095,0.997343149834077,0.997343149834077,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,1.55603097302616,5.93376782161846,7.4797738662436,7.4797738662436,6.23799393990095,0.669457336010986,0,7.4797738662436,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.3891872236911,7.4797738662436,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,4.87133582575652,4.87133582575652,2.95080962583519,2.95080962583519,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,4.69576426430418,4.69576426430418,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,1.55603097302616,1.55603097302616,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t62",7.22012348710353,5.36467762619085,7.4797738662436,5.74363880886521,6.12438872819124,2.25523650429497,3.97360507352009,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,8.53951281050115,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,2.02963957650801,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,0,0.629476706309779,0.812470318638631,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,3.88301843096759,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,0.812470318638631,0.812470318638631,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050115,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436
"t63",7.22012348710353,5.36467762619085,7.4797738662436,5.74363880886521,6.12438872819124,2.25523650429497,3.97360507352009,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,8.53951281050115,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,2.02963957650801,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,0.629476706309779,0,0.812470318638631,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,3.88301843096759,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,0.812470318638631,0.812470318638631,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050115,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436
"t64",7.22012348710353,5.36467762619085,7.4797738662436,5.74363880886521,6.12438872819124,2.25523650429497,3.97360507352009,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,4.74664540602404,4.74664540602404,7.4797738662436,2.02963957650801,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.22012348710353,7.22012348710353,7.4797738662436,7.4797738662436,7.4797738662436,0.812470318638631,0.812470318638631,0,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,3.88301843096759,3.97360507352009,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,0.625028205371759,0.625028205371759,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436,7.4797738662436
"t65",7.4797738662436,3.08520014330218,5.93376782161846,2.85428403756827,3.2350339568943,6.0707717503526,7.4797738662436,3.40327212705461,5.93376782161846,7.4797738662436,7.4797738662436,5.93376782161846,8.53951281050116,5.93376782161846,6.23799393990095,2.87232619585359,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,1.7432126082479,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,1.48632438746949,1.7432126082479,5.93376782161846,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,1.7432126082479,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,5.93376782161846,7.4797738662436,7.4797738662436,7.4797738662436,0,0.604849485565527,6.23799393990095,6.23799393990095,7.38918722369111,7.4797738662436,1.7432126082479,1.7432126082479,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t66",7.4797738662436,3.08520014330218,5.93376782161846,2.85428403756827,3.2350339568943,6.0707717503526,7.4797738662436,3.40327212705461,5.93376782161846,7.4797738662436,7.4797738662436,5.93376782161846,8.53951281050116,5.93376782161846,6.23799393990095,2.87232619585359,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,7.4797738662436,8.53951281050116,8.53951281050116,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,1.7432126082479,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,1.48632438746949,1.7432126082479,5.93376782161846,6.23799393990095,6.23799393990095,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,1.7432126082479,7.4797738662436,7.4797738662436,6.23799393990095,5.93376782161846,5.93376782161846,7.4797738662436,7.4797738662436,7.4797738662436,0.604849485565527,0,6.23799393990095,6.23799393990095,7.38918722369111,7.4797738662436,1.7432126082479,1.7432126082479,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,5.93376782161846,5.93376782161846,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,5.93376782161846,5.93376782161846,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095
"t67",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,5.14572610505308,7.4797738662436,8.53951281050116,8.53951281050116,2.5675363395185,6.23799393990095,6.23799393990095,2.5675363395185,6.23799393990095,6.23799393990095,1.66338345188887,5.14572610505308,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,6.23799393990095,1.57606217297813,1.57606217297813,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.80510068618899,2.80510068618899,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,1.74340259362583,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,0,0.561406052923052,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,1.74340259362583,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,1.74340259362583,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,1.74340259362583,1.74340259362583
"t68",7.4797738662436,4.1228976998482,6.23799393990095,4.50185888252256,4.88260880184859,6.07077175035259,7.4797738662436,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,6.23799393990095,8.53951281050116,6.23799393990095,5.79349173146038,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.79349173146038,5.79349173146038,5.14572610505308,5.14572610505308,7.4797738662436,7.4797738662436,5.14572610505308,7.4797738662436,8.53951281050116,8.53951281050116,2.5675363395185,6.23799393990095,6.23799393990095,2.5675363395185,6.23799393990095,6.23799393990095,1.66338345188887,5.14572610505308,5.14572610505308,5.14572610505308,6.23799393990095,6.23799393990095,6.23799393990095,1.57606217297813,1.57606217297813,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,2.80510068618899,2.80510068618899,7.4797738662436,7.4797738662436,5.14572610505308,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,1.74340259362583,6.23799393990095,6.23799393990095,7.4797738662436,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,0.561406052923052,0,7.3891872236911,7.4797738662436,6.23799393990095,6.23799393990095,2.5675363395185,2.5675363395185,7.4797738662436,7.4797738662436,6.23799393990095,6.23799393990095,6.23799393990095,6.23799393990095,5.14572610505308,1.74340259362583,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,5.14572610505308,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,1.74340259362583,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,8.53951281050116,6.23799393990095,6.23799393990095,5.14572610505308,5.14572610505308,1.74340259362583,1.74340259362583
"t69",7.12953684455103,5.27409098363835,7.38918722369111,5.65305216631272,6.03380208563875,2.47401631507659,3.4870150931911,7.3891872236911,7.3891872236911,4.65605876347155,4.65605876347155,7.3891872236911,8.44892616794866,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.38918722369111,7.38918722369111,7.3891872236911,7.3891872236911,4.65605876347155,4.65605876347155,7.38918722369111,3.88301843096759,8.44892616794866,8.44892616794866,7.3891872236911,7.3891872236911,7.38918722369111,7.3891872236911,7.3891872236911,7.38918722369111,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.38918722369111,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,7.38918722369111,7.38918722369111,7.3891872236911,7.3891872236911,7.12953684455103,0.732252962144271,7.38918722369111,7.3891872236911,7.3891872236911,7.12953684455103,7.12953684455103,7.38918722369111,7.3891872236911,7.3891872236911,3.88301843096759,3.88301843096759,3.88301843096759,7.38918722369111,7.38918722369111,7.3891872236911,7.3891872236911,0,0.46431582171374,7.3891872236911,7.3891872236911,7.3891872236911,7.3891872236911,3.88301843096759,3.88301843096759,7.38918722369111,7.38918722369111,7.3891872236911,7.3891872236911,7.38918722369111,7.3891872236911,7.3891872236911,7.3891872236911,7.38918722369111,7.38918722369111,7.38918722369111,8.44892616794866,8.44892616794866,7.3891872236911,7.3891872236911,7.38918722369111,7.38918722369111,7.3891872236911,8.44892616794866,8.44892616794866,8.44892616794866,8.44892616794866,8.44892616794866,7.3891872236911,7.3891872236911,7.38918722369111,7.38918722369111,7.3891872236911,7.3891872236911
