,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
t110,4.540119,6.5987873,4.946813,7.912283,6.3108997,6.503571,4.8519664,4.8994265,5.7013445,4.236595,6.421531,4.890431,5.7141266,6.465777,5.6806893,4.553361,4.5918064,5.414711,5.769409,3.9877248,3.5363445,5.761733,4.02953,3.3097937,3.2752008,5.298563,5.3679094,4.255952,5.4237175,3.9062757,4.5232673,3.2132254,5.371671,5.413585,4.1096106,2.9648664,4.6089306,5.6918025,5.6071687,7.3588786,5.764837,4.7209215,6.2267184
t111,6.662204,5.507599,1.4863961,8.784186,3.5750523,6.781971,5.6457253,3.24683,4.3942485,5.3588114,5.401693,5.0518103,4.7948647,6.035621,6.159357,3.732216,5.7355075,5.893695,6.539336,4.580561,2.5231225,6.2576528,4.2186527,3.6076663,2.9160883,4.4314384,5.63976,4.0475593,4.4311976,3.0027134,5.090848,4.014063,6.025925,4.8131986,3.477907,3.1001995,4.406563,5.785934,5.8289723,7.5824766,5.9843755,4.395556,5.4048123
t112,11.960831,0.4329421,9.8786545,9.218265,3.0629175,5.8980637,3.1907496,4.1443186,6.207624,3.7025528,6.1423097,4.8897247,6.459588,5.6277637,4.2289033,5.0873513,4.5480413,5.76671,5.752006,3.5576584,5.0410805,5.759177,4.1546445,3.3710086,3.2090425,5.832072,5.1010823,4.8606763,5.6904416,4.297775,4.6753206,3.7073343,5.6904206,4.469443,4.1434207,4.673133,4.8206167,5.8656287,5.953806,6.456312,5.6144104,5.112647,6.143422
t113,11.918222,0.47084534,9.829093,9.177777,3.0858693,5.87845,3.2172587,4.1353602,6.167176,3.7047088,6.122687,4.9127727,6.4969096,5.669681,4.232731,5.0586724,4.538204,5.8010855,5.7327,3.5184853,5.0492806,5.793163,4.182732,3.3512936,3.1870704,5.820106,5.1473136,4.8977723,5.6910033,4.266818,4.6851354,3.7213218,5.7047853,4.4367223,4.173257,4.651298,4.832475,5.8730297,5.959957,6.4136095,5.628396,5.080129,6.1210136
t114,12.021299,0.35178486,9.961355,9.2651415,2.9917917,5.9715652,3.1333706,4.1177464,6.2316527,3.6862104,6.199873,4.8250422,6.3661475,5.6191473,4.1900306,5.139734,4.586545,5.7774224,5.768192,3.647975,4.925409,5.7122855,4.10558,3.3600593,3.282109,5.771173,4.9910927,4.8449454,5.6219196,4.282965,4.607459,3.6841419,5.6781454,4.4969106,4.0921283,4.63657,4.8223486,5.878072,5.982864,6.5445375,5.6326175,5.1647596,6.2095
t115,4.5439262,6.584436,4.946424,7.9141145,6.310005,6.520983,4.8604865,4.9002595,5.6993585,4.2366657,6.426869,4.8854246,5.702319,6.480522,5.6729107,4.540954,4.5981293,5.409655,5.7594447,3.9710624,3.5298996,5.768389,4.0425644,3.3178482,3.2778122,5.315937,5.374861,4.255434,5.420308,3.8963184,4.5210385,3.2152681,5.3540044,5.4048796,4.108193,2.9606338,4.619491,5.6844854,5.59808,7.3438296,5.7611604,4.717814,6.216757
t116,9.810915,2.7267406,5.6552215,7.405947,3.4757106,6.2304797,4.3395452,5.371235,5.058138,4.3161893,7.8569217,3.4148543,6.9274955,5.903397,5.520454,5.3023415,3.32771,6.96564,6.415944,3.347644,4.6730494,4.523913,2.7091372,3.5199363,3.8593698,4.918319,6.6191325,3.307163,5.928118,3.9591613,5.458439,3.6762176,4.615888,5.2038007,3.319949,4.7169175,5.4299955,5.2539864,6.834619,6.1498737,4.9258056,5.3996077,5.667276
t117,10.125294,2.406159,6.433058,8.034857,2.8085883,5.5708528,3.5314982,4.5260305,5.0105267,3.9077218,7.3226376,4.147029,6.374274,6.4297075,4.915149,5.522219,4.082624,6.178996,5.727809,3.7591786,4.758415,5.2927823,3.5322886,2.8218744,3.1536994,4.7540236,5.8464565,4.0345902,5.1476545,4.5445027,4.8272142,2.878697,5.329997,5.331234,3.8609564,4.205426,5.521308,5.2098064,6.047011,6.3926096,5.7297435,4.7210693,6.1460943
t118,10.099919,2.4413955,6.407938,8.004187,2.798094,5.572948,3.5723119,4.5580773,4.9762616,3.945267,7.3607545,4.1125007,6.359789,6.4418793,4.952422,5.5215125,4.055933,6.2050977,5.728015,3.7719798,4.7666388,5.258679,3.4973767,2.803062,3.1548283,4.7345724,5.8830423,4.00089,5.142808,4.537194,4.8453383,2.8741841,5.311246,5.3550324,3.8709614,4.2025213,5.5461135,5.2056394,6.07905,6.416423,5.6981344,4.7125316,6.144181
t119,12.019231,0.36767206,9.948646,9.261147,3.0236988,5.938169,3.1577895,4.1402583,6.2335896,3.6952384,6.172877,4.852135,6.3996243,5.613922,4.204508,5.121821,4.569524,5.7565417,5.767885,3.6187127,4.9851203,5.727878,4.1269946,3.3747532,3.2497294,5.805435,5.0239744,4.8392906,5.653457,4.2970657,4.6334915,3.6923714,5.6783857,4.487253,4.112866,4.657394,4.8156843,5.872025,5.9635057,6.5164332,5.626077,5.148625,6.178845
t120,11.916946,0.4785688,9.828116,9.1796465,3.0892968,5.874481,3.208381,4.163577,6.186048,3.7114856,6.132308,4.905201,6.491312,5.628063,4.2511396,5.0665145,4.5289526,5.7558475,5.752828,3.523609,5.060078,5.7697735,4.160068,3.3806894,3.1842194,5.825218,5.14726,4.854643,5.7139006,4.307879,4.6928363,3.7018929,5.697795,4.472721,4.1531515,4.6861925,4.8152122,5.850323,5.9345236,6.421341,5.6056504,5.089587,6.12881
t121,6.8301063,5.513209,1.1022031,8.920515,3.2836025,6.8468094,5.7691674,3.005087,4.242304,5.524039,5.3344703,5.0412345,4.685956,5.9580135,6.240993,3.6069977,5.7877507,5.9601917,6.59571,4.6342754,2.4645138,6.2575083,4.234091,3.6031091,2.8010612,4.2915635,5.6521096,3.996774,4.4404235,3.0144541,5.1149063,4.062587,6.0504613,4.768259,3.4101834,3.0994015,4.3473473,5.8764095,5.7654986,7.5941997,6.0010796,4.421279,5.3156953
t122,4.5705805,6.567588,4.9907928,7.9184,6.354796,6.5413775,4.8723893,4.885326,5.6795006,4.247504,6.4163,4.8933268,5.6769776,6.4940963,5.658144,4.5260253,4.623856,5.390587,5.758923,3.958761,3.5035663,5.795933,4.0522075,3.3429465,3.2864025,5.3293266,5.388828,4.2403708,5.400782,3.8755164,4.529797,3.2352936,5.3449545,5.377674,4.0952754,2.956454,4.628097,5.659014,5.592478,7.3233814,5.767226,4.700065,6.1973357
t123,11.8936615,0.49992704,9.801426,9.167402,3.062506,5.903442,3.1859834,4.122635,6.2050123,3.6945946,6.1454883,4.893067,6.480116,5.6247654,4.2336135,5.0849833,4.550229,5.77882,5.7357063,3.5273352,5.048657,5.7596855,4.1474986,3.3490298,3.2148652,5.8435135,5.1443086,4.8744,5.7067914,4.300805,4.7001233,3.717023,5.69526,4.475583,4.1392756,4.6790323,4.8363395,5.8676863,5.9694657,6.431058,5.5960393,5.1097693,6.15247
t124,11.904305,0.48401853,9.794053,9.201283,3.027316,5.937491,3.1567266,4.106857,6.237915,3.686233,6.1633058,4.866762,6.434177,5.6104426,4.2103825,5.114595,4.5710263,5.773513,5.7432036,3.5709171,5.000454,5.7350345,4.129163,3.3460784,3.2496102,5.8317432,5.096332,4.8642554,5.6796503,4.2974453,4.6734076,3.7136946,5.683853,4.4855814,4.1168256,4.664291,4.8365192,5.876866,5.9836445,6.4767156,5.603076,5.141714,6.1785917
t125,11.871072,0.52076304,9.749274,9.181257,3.0525503,5.9041753,3.1977537,4.0888977,6.2030106,3.683326,6.124521,4.905153,6.488353,5.672772,4.2079186,5.085438,4.565372,5.843335,5.7051263,3.523374,5.0442286,5.7847896,4.181139,3.3061857,3.2188568,5.854545,5.156611,4.9358907,5.6834803,4.2476373,4.703017,3.7519193,5.693777,4.428529,4.167107,4.6382613,4.865332,5.9002724,6.01014,6.424987,5.6230655,5.1068625,6.132479
t126,4.583845,6.610921,5.063961,7.8962383,6.4267545,6.516864,4.836623,4.916968,5.660386,4.22813,6.4052777,4.9261384,5.7010193,6.465736,5.6305394,4.5599694,4.644693,5.3660135,5.7566133,3.968947,3.4758484,5.8194337,4.0433292,3.3435805,3.32635,5.3027563,5.382149,4.207456,5.365875,3.892288,4.515128,3.2456822,5.3868427,5.3902693,4.058406,2.990794,4.620258,5.623953,5.58209,7.296409,5.7548,4.6614227,6.217617
t127,4.61023,6.586751,5.017892,7.899325,6.38234,6.511266,4.842205,4.9057875,5.6608047,4.2364154,6.397535,4.926963,5.6959395,6.4640903,5.6394825,4.564632,4.644398,5.365954,5.768907,3.9778643,3.4773123,5.82617,4.037047,3.3425293,3.3168366,5.298875,5.381686,4.2080464,5.3711896,3.8930712,4.5230746,3.2516737,5.390762,5.382645,4.063591,2.9833202,4.6162324,5.6274786,5.5923,7.308211,5.762127,4.665451,6.21374
t128,-2.9957352,-1.1640985,6.966761,7.9657173,2.6232517,7.9120126,4.762019,5.0896983,6.011253,3.1087992,6.7339206,3.1536198,5.3088274,5.930917,3.5764282,4.5820847,3.6045296,5.27151,4.626634,3.1261795,4.346636,6.3410406,4.014739,3.1938453,4.0002375,5.658233,4.947133,4.09309,6.316224,4.1167603,3.9068868,3.142074,4.918851,5.332136,2.7148857,4.369346,4.648206,4.6611857,5.664705,6.1152844,6.0984907,4.311673,6.4362917
t129,4.4352827,6.7701936,5.1815634,7.8631353,6.568663,6.5126696,4.83694,5.0758114,5.7227397,4.187213,6.428647,4.9037976,5.7836537,6.5042124,5.6338215,4.639555,4.627708,5.37083,5.701777,3.9415977,3.4858534,5.767931,4.1473885,3.248542,3.3387637,5.3637886,5.349934,4.210643,5.41143,3.9325898,4.4478645,3.2440236,5.3125305,5.479375,4.0517535,3.0037758,4.6657224,5.6548405,5.535239,7.2590027,5.653678,4.651389,6.2144856
t130,11.912243,0.4762831,9.811749,9.204722,3.0330508,5.933691,3.159033,4.109275,6.23445,3.6876218,6.161295,4.871458,6.437743,5.6079197,4.212368,5.1092896,4.5697207,5.77012,5.7449594,3.5688818,5.0175242,5.7393084,4.131866,3.351303,3.2446156,5.841773,5.090733,4.863959,5.6850514,4.3016167,4.674927,3.71366,5.6872516,4.4838576,4.1193743,4.6718116,4.832039,5.876633,5.9790006,6.475019,5.5998893,5.1390567,6.176582
t131,4.509688,6.634778,5.082796,7.874666,6.441523,6.504331,4.844588,4.9624953,5.714076,4.201694,6.4480104,4.8857803,5.7429237,6.482753,5.6507287,4.5804024,4.5874643,5.390687,5.736496,3.9551852,3.5320237,5.769062,4.063423,3.291654,3.2945275,5.32854,5.3529487,4.247459,5.422955,3.9343023,4.4814568,3.2011278,5.346241,5.4423475,4.100462,2.9706388,4.630587,5.6747923,5.578808,7.3086405,5.726715,4.7046747,6.232937
t132,-3.0210054,-1.1809944,6.97953,7.9385324,2.6025534,7.8874116,4.7585773,5.0790834,6.040755,3.0826502,6.7471323,3.1411421,5.286241,5.941619,3.5720108,4.5734887,3.6096797,5.2757807,4.6268797,3.1104047,4.3453693,6.3310657,4.0130873,3.2073348,3.9903076,5.6766768,4.945925,4.0851274,6.3258643,4.1193376,3.9072652,3.1299732,4.9230576,5.326701,2.6874855,4.3885183,4.666389,4.644877,5.682179,6.105859,6.0916505,4.3266826,6.4194026
t133,6.7951035,5.4828696,1.1866468,8.888242,3.3394868,6.8055067,5.7152433,3.0681033,4.3029947,5.460249,5.37528,5.0652804,4.726783,5.991923,6.1953993,3.6513948,5.747443,5.9155865,6.552793,4.5947027,2.4994373,6.2842913,4.205742,3.5801148,2.8484464,4.319812,5.6633415,4.0164676,4.4107833,2.984664,5.119405,4.064078,6.03966,4.760558,3.4545383,3.0839949,4.372681,5.8305993,5.808949,7.5932302,5.9789286,4.3878284,5.352794
t134,6.732368,5.508336,1.3036001,8.8425865,3.4394183,6.8063064,5.6968465,3.1376095,4.328593,5.4310894,5.376792,5.0493426,4.7497582,6.0013075,6.1904364,3.6797366,5.753482,5.9173174,6.5581994,4.5987864,2.5004613,6.259154,4.222057,3.6031644,2.8667653,4.371199,5.647667,4.025009,4.435082,3.0078905,5.1011543,4.033935,6.0342464,4.7927647,3.4521525,3.0980632,4.3812385,5.8210773,5.804833,7.586491,5.991764,4.4037733,5.368787
t135,6.783783,5.503457,1.2086661,8.883056,3.36295,6.821837,5.729546,3.071409,4.2888703,5.4745016,5.359693,5.0500913,4.719003,5.9802885,6.211102,3.645027,5.765612,5.9332995,6.570659,4.6105385,2.4843936,6.264398,4.2223625,3.5978062,2.835228,4.329074,5.653518,4.0109453,4.4319787,3.0058124,5.1097593,4.051731,6.041359,4.774993,3.4359748,3.0956414,4.3650546,5.8454967,5.789039,7.5902057,5.994536,4.406506,5.3433127
t136,-3.0330987,-1.1965938,6.985782,7.928642,2.5863917,7.876609,4.754105,5.080569,6.0485854,3.0721164,6.7655234,3.1294398,5.274317,5.9457645,3.563746,4.5646224,3.609333,5.273786,4.6246176,3.0978255,4.3476167,6.3245797,4.010895,3.212094,3.9816725,5.686806,4.9462366,4.077459,6.3293233,4.1212187,3.9031765,3.1225665,4.927049,5.320769,2.6772585,4.401758,4.6801505,4.6300416,5.695729,6.098255,6.0855494,4.339292,6.407362
t137,-3.040958,-1.1978587,6.977083,7.9161944,2.551115,7.854657,4.7426405,5.097227,6.0749674,3.0423918,6.796528,3.1325316,5.266785,5.941847,3.5564663,4.5561037,3.599146,5.260834,4.6261744,3.0996819,4.349259,6.3281984,4.0117006,3.2031295,3.974574,5.6805267,4.9441285,4.076704,6.3198013,4.128316,3.8974814,3.1302996,4.924206,5.319871,2.6639998,4.405054,4.686324,4.6255474,5.697834,6.0987473,6.0762367,4.341015,6.4017253
t138,12.154774,0.20313087,10.1248455,9.372737,2.9045455,6.031442,3.0766656,4.0329623,6.2896852,3.6566799,6.242081,4.775141,6.2906733,5.611384,4.1439214,5.207647,4.66077,5.8033447,5.7586823,3.7467458,4.826756,5.6734653,4.0795484,3.3242054,3.356823,5.7309465,4.8753576,4.8473573,5.568076,4.266894,4.5731816,3.6999729,5.6559944,4.5023165,4.0557947,4.6060715,4.8464923,5.9131546,6.073236,6.637843,5.6377354,5.2372713,6.2499914
t139,12.148195,0.22523673,10.1204,9.371628,2.927864,6.0072613,3.0981286,4.053544,6.30024,3.6618323,6.214189,4.798427,6.313606,5.607792,4.15003,5.1975527,4.6399364,5.7862782,5.753425,3.7193086,4.886593,5.683033,4.098369,3.3292294,3.332141,5.7803297,4.9054627,4.84784,5.5951357,4.2799907,4.604026,3.7137897,5.650505,4.491832,4.0744,4.6273503,4.8481455,5.9141154,6.0531416,6.616459,5.6330132,5.2261286,6.2239695
t140,-3.0258553,-1.1863751,6.9731297,7.9402814,2.5889418,7.8768797,4.7561145,5.08638,6.0412946,3.0727284,6.7613754,3.1344037,5.292448,5.9364047,3.5705802,4.570915,3.6102178,5.2686915,4.622447,3.1084733,4.3521724,6.32897,4.01093,3.1998794,3.9916322,5.673994,4.948068,4.083083,6.3207603,4.116669,3.9032648,3.1290128,4.9277263,5.326249,2.6863616,4.389465,4.6691537,4.643243,5.6844754,6.107162,6.0954275,4.327435,6.4248734
t141,6.8465495,5.5105166,1.0297207,8.935664,3.237897,6.896158,5.82098,2.9599643,4.187525,5.576152,5.2874923,5.0009627,4.6502314,5.9542174,6.2961802,3.560397,5.8133564,5.9974833,6.635648,4.684428,2.4367344,6.259562,4.2803617,3.6390233,2.7549274,4.280267,5.62489,4.009621,4.428278,3.0029418,5.1283555,4.0672026,6.0936513,4.788681,3.3840878,3.116784,4.3559165,5.9383044,5.7546616,7.623758,6.0174956,4.4409585,5.2692037
t142,6.8123784,5.4877043,1.1601628,8.908697,3.3216798,6.818982,5.7338376,3.0432007,4.2810907,5.484007,5.3619227,5.05965,4.70908,5.977248,6.2114697,3.6332462,5.757025,5.926967,6.5630703,4.602528,2.4878907,6.277417,4.2134666,3.5879266,2.8261254,4.30045,5.668303,4.006258,4.4168944,2.9915032,5.1157627,4.062851,6.0436783,4.7573824,3.439163,3.0931945,4.361326,5.8499393,5.79088,7.59265,5.990162,4.398253,5.3358626
t143,4.4358172,6.7218733,5.203257,7.8414745,6.5587583,6.457717,4.807721,5.0044885,5.7267313,4.1709566,6.4616823,4.8938007,5.7934427,6.4473,5.647298,4.6174164,4.5550075,5.403006,5.7296796,3.9791582,3.556514,5.738385,4.0502224,3.2604566,3.3045628,5.2994003,5.318247,4.2513103,5.4282565,3.979848,4.454447,3.1703024,5.3702593,5.488475,4.0994883,2.9947815,4.6117926,5.6929455,5.57872,7.317725,5.7112484,4.70754,6.27654
t144,6.8596745,5.5052915,1.0263869,8.94445,3.2274141,6.874739,5.807343,2.9513712,4.1982074,5.570139,5.303755,5.025741,4.6549225,5.9442587,6.274798,3.5705576,5.8071985,5.985214,6.620189,4.660858,2.4399076,6.2620697,4.2543917,3.619484,2.7630458,4.2702413,5.643362,3.9976776,4.4304204,3.0055602,5.1252456,4.0745893,6.0764713,4.7657237,3.3913167,3.1070242,4.3449554,5.916801,5.7555027,7.610522,6.0148535,4.429745,5.2813187
t145,12.108894,0.24147034,10.067156,9.332829,2.9093275,6.039971,3.070408,4.052439,6.256863,3.6608126,6.257183,4.76623,6.2909107,5.611995,4.156323,5.193632,4.651311,5.807758,5.769735,3.7412996,4.8113985,5.67566,4.063724,3.3339028,3.3595076,5.7059293,4.883675,4.8410373,5.558114,4.265692,4.5527763,3.6771567,5.6740456,4.516813,4.044447,4.6014233,4.8332705,5.8974924,6.05238,6.629556,5.6386437,5.224075,6.2682896
t146,11.895271,0.48687458,9.797557,9.191077,3.0142856,5.9611793,3.1265838,4.118441,6.2408442,3.687047,6.202202,4.840275,6.4061217,5.5678124,4.2204022,5.1263156,4.5756083,5.72506,5.768003,3.594962,4.9931974,5.704433,4.0857897,3.3713815,3.2697377,5.8215756,5.0566583,4.812625,5.6843505,4.3386765,4.6568627,3.6816428,5.686363,4.5319786,4.077921,4.692352,4.815938,5.8568153,5.966359,6.502435,5.5780663,5.158904,6.219462
t147,4.452116,6.7052665,5.172455,7.852875,6.5292735,6.4712687,4.8177085,4.993261,5.723691,4.1807356,6.45601,4.892186,5.78001,6.457069,5.6495056,4.6079545,4.5657077,5.4008884,5.7312274,3.9736466,3.5486655,5.744909,4.0507607,3.2677674,3.3030045,5.3073587,5.328878,4.2494802,5.426833,3.9653008,4.462678,3.1806953,5.363315,5.476305,4.0980506,2.9899395,4.61761,5.688578,5.577879,7.3159604,5.7139454,4.70569,6.2635083
t148,12.147609,0.23007883,10.120911,9.372662,2.9316483,6.0027275,3.1012828,4.0585113,6.302946,3.662121,6.20762,4.803205,6.318915,5.604307,4.1526775,5.195638,4.636294,5.781024,5.752114,3.7142534,4.901685,5.6847987,4.1011896,3.330504,3.327975,5.7965465,4.9108334,4.846045,5.6021957,4.2858424,4.6120753,3.7170074,5.650694,4.491153,4.0770764,4.6353106,4.848003,5.9139304,6.0490017,6.6127243,5.629643,5.2249894,6.2188797
t149,12.142998,0.26448852,10.120492,9.382943,2.9671023,5.9672647,3.1283102,4.0633097,6.3072596,3.6625357,6.183095,4.841533,6.3667045,5.592411,4.173473,5.171926,4.613141,5.763742,5.73994,3.6677175,4.995647,5.7105823,4.122226,3.3305387,3.292001,5.877589,4.9628544,4.846806,5.6446786,4.325398,4.672967,3.737066,5.6613398,4.4857945,4.097632,4.6932883,4.8519034,5.9135194,6.0326576,6.5766683,5.59523,5.2046714,6.1929293
t150,4.40443,6.7780943,5.259622,7.814957,6.6277065,6.4381084,4.786731,5.0593443,5.727375,4.15011,6.458532,4.9101777,5.821109,6.4367,5.629508,4.6557584,4.560599,5.392808,5.714017,3.9861474,3.5431087,5.7413173,4.0581446,3.2382433,3.3321688,5.2964153,5.3000093,4.2320447,5.418284,4.001041,4.42876,3.1728384,5.3733444,5.510642,4.073878,3.020451,4.6143947,5.681336,5.5615377,7.2946053,5.6799703,4.680845,6.291131
t151,12.159988,0.16870308,10.126532,9.363249,2.8651857,6.0886865,3.0416398,3.992967,6.2437987,3.6520088,6.3135004,4.7202053,6.2332954,5.6519904,4.1191325,5.21919,4.692451,5.8703003,5.77568,3.8005326,4.664325,5.6609187,4.0424504,3.310426,3.4052465,5.59901,4.821703,4.8683147,5.47929,4.2098985,4.48239,3.6563146,5.668143,4.514358,4.0219827,4.5348606,4.843386,5.912202,6.103761,6.6767044,5.67012,5.242212,6.3145185
t152,4.424984,6.7375374,5.202092,7.835955,6.5590844,6.4515934,4.8032303,5.0248117,5.7315245,4.1661267,6.4615874,4.8964224,5.805211,6.4442964,5.6482124,4.632695,4.5552897,5.401372,5.728409,3.9820502,3.5554903,5.734114,4.049023,3.2496476,3.3087087,5.298372,5.313704,4.248328,5.4289737,3.986562,4.4478984,3.1708257,5.3712525,5.5014257,4.095777,2.99894,4.613515,5.693767,5.5779333,7.3145967,5.7017126,4.7029853,6.280175
t153,4.4451017,6.71129,5.1668944,7.855596,6.525702,6.474268,4.818744,4.999461,5.7277584,4.180512,6.457015,4.889488,5.781689,6.460218,5.6521344,4.6085777,4.565052,5.404194,5.727962,3.971446,3.5498538,5.7400975,4.05808,3.2630324,3.3027878,5.3111434,5.329635,4.2514567,5.4301643,3.9633734,4.4611707,3.1811247,5.3588195,5.4794526,4.098547,2.9906533,4.6206923,5.692344,5.575125,7.3162503,5.7090893,4.70693,6.2617745
t154,6.832431,5.503451,1.0915776,8.923534,3.2786617,6.846464,5.770077,3.002154,4.240809,5.5259905,5.333251,5.0423265,4.683613,5.9587097,6.2418685,3.6046972,5.7853217,5.958018,6.593302,4.632402,2.4626803,6.263809,4.233601,3.603808,2.7969675,4.288888,5.654669,3.9991972,4.4316587,3.0062602,5.117366,4.0658956,6.055371,4.7640452,3.4132156,3.0997038,4.3506594,5.8798065,5.7687006,7.597708,6.003239,4.4167833,5.311871
t155,12.22953,0.19152156,10.22847,9.46105,2.9326582,5.9742217,3.1032472,4.0127764,6.3655586,3.6433735,6.1847444,4.8417006,6.353178,5.556631,4.160792,5.207391,4.656694,5.736939,5.7212496,3.7042203,5.1597085,5.692394,4.12027,3.3151577,3.312085,6.0545535,4.908962,4.830143,5.667439,4.3589563,4.710125,3.7708786,5.6392627,4.4897175,4.088489,4.7296643,4.8690815,5.936391,6.086031,6.6168947,5.564022,5.2515535,6.1894464
t156,9.8061905,2.713274,5.642661,7.3692975,3.5087907,6.2625794,4.3678737,5.398175,5.0920205,4.31021,7.8457966,3.4168513,6.9037843,5.868681,5.5453615,5.319932,3.2984133,6.984062,6.437628,3.3447008,4.643032,4.498511,2.6821668,3.5501323,3.8885834,4.9535284,6.6403475,3.2761452,5.9560947,3.954334,5.4932103,3.7033997,4.5852785,5.169712,3.2858245,4.7529945,5.3971753,5.2826986,6.8533196,6.113705,4.898429,5.4301877,5.633218
t157,9.800283,2.723063,5.63691,7.380103,3.506293,6.261284,4.3700194,5.4015083,5.0752854,4.318732,7.8558407,3.4080107,6.9173336,5.874053,5.546642,5.309157,3.296299,6.988494,6.4416566,3.3364012,4.6585517,4.495157,2.6788251,3.5506835,3.8903768,4.93595,6.644304,3.276185,5.9595165,3.9477327,5.4883375,3.7064805,4.5851994,5.187117,3.290147,4.745702,5.4140925,5.2671494,6.8576975,6.1321,4.8951964,5.4302883,5.6406755
t158,9.818627,2.7003589,5.6649117,7.385762,3.487562,6.2404656,4.3414516,5.371233,5.092689,4.2946634,7.832591,3.4331462,6.8966193,5.887027,5.5257616,5.3310094,3.323165,6.9592137,6.4127,3.3604095,4.641296,4.5250764,2.7090085,3.5258965,3.8634446,4.952117,6.614762,3.2995274,5.929876,3.9742303,5.4756346,3.676398,4.6090016,5.171056,3.3057463,4.737159,5.397698,5.282964,6.828318,6.1179276,4.9253154,5.4065456,5.647252
t159,12.111549,0.22377239,10.068006,9.331063,2.889381,6.0660973,3.051422,4.0319066,6.225555,3.6544094,6.287968,4.740502,6.272682,5.6240573,4.1548257,5.1945686,4.668392,5.840784,5.776212,3.7661982,4.753347,5.674497,4.0408053,3.3252056,3.383476,5.6524887,4.859659,4.846106,5.521146,4.2512274,4.515719,3.653297,5.6909804,4.53073,4.0235553,4.5804563,4.8307543,5.8928857,6.07049,6.646716,5.642724,5.2263393,6.2986617
t160,12.309445,0.10902848,10.329989,9.530397,2.8812091,6.0112014,3.0631046,3.9613733,6.4045057,3.621644,6.212416,4.8167167,6.3104105,5.5359874,4.135165,5.2481136,4.7038927,5.736785,5.712013,3.7635298,5.1653686,5.6683187,4.100753,3.2948072,3.355184,6.096135,4.834657,4.8205466,5.6459947,4.3710647,4.7053294,3.7844398,5.6239223,4.5004005,4.0631804,4.7355733,4.883679,5.959536,6.1369133,6.6762075,5.550506,5.3000703,6.216349
t161,12.282476,0.13800499,10.295987,9.507115,2.9000251,5.9973226,3.0784225,3.9811804,6.3915195,3.629734,6.2015786,4.8257766,6.3255796,5.54349,4.1446695,5.233583,4.6855597,5.736268,5.7158093,3.7419465,5.158289,5.6768875,4.1080556,3.3024702,3.3394506,6.0763936,4.861543,4.823792,5.6540027,4.3671107,4.707423,3.7795596,5.6297593,4.496519,4.072461,4.734066,4.878269,5.9509573,6.1175375,6.655042,5.5556684,5.282449,6.206158
t162,6.8513436,5.524161,1.052038,8.957291,3.254064,6.8740964,5.7888823,2.9887192,4.2208085,5.5418963,5.3160415,5.0266986,4.6584926,5.9369216,6.2717752,3.5804448,5.7915497,5.9733405,6.6108217,4.640224,2.4631171,6.2372766,4.2568994,3.6296203,2.7681804,4.2558913,5.6743717,3.9766178,4.44895,3.0241613,5.0983047,4.042752,6.055513,4.767483,3.3839145,3.129153,4.3257523,5.9112115,5.7363377,7.5904016,6.022069,4.4461427,5.2862334
t163,6.863538,5.497665,1.0522128,8.943981,3.243142,6.8565784,5.7896814,2.971147,4.217863,5.5500026,5.3212733,5.040814,4.6665955,5.9513254,6.2548947,3.5848544,5.7930293,5.967583,6.6015015,4.642412,2.4523351,6.2679563,4.2358565,3.6034188,2.7791057,4.268252,5.6543674,3.9952176,4.427234,3.0024247,5.122643,4.0760493,6.062799,4.7552385,3.405598,3.0987337,4.3464255,5.894508,5.7600374,7.6021786,6.0047855,4.41687,5.2981305
t164,12.099621,0.24168101,10.054057,9.322304,2.9001336,6.055695,3.0602794,4.044185,6.237368,3.6597314,6.2796116,4.751076,6.278325,5.622913,4.153938,5.1931777,4.6579633,5.827127,5.775266,3.7529936,4.7646785,5.6742053,4.0511336,3.3309062,3.372317,5.6639934,4.87314,4.8458424,5.53498,4.2517767,4.5277658,3.6621635,5.6824584,4.523111,4.0334735,4.583633,4.8306484,5.894021,6.0574546,6.6366982,5.6456428,5.22222,6.2888665
t165,12.319331,0.11096269,10.343781,9.543141,2.8900447,5.997602,3.0710359,3.9599607,6.414969,3.620789,6.2007265,4.8304853,6.325344,5.527933,4.1408,5.2448797,4.7001467,5.725279,5.7060294,3.751601,5.2144585,5.673925,4.109468,3.2945337,3.3438857,6.1407633,4.845622,4.818176,5.665694,4.3868046,4.7303843,3.7960064,5.6228566,4.497561,4.070792,4.7574744,4.8866396,5.961658,6.1368775,6.6680617,5.537756,5.2989097,6.203503
t166,12.109959,0.25653267,10.07979,9.330996,2.9447756,6.0223584,3.1170468,4.0803895,6.2532825,3.6737838,6.229929,4.783852,6.2900167,5.671034,4.118775,5.1817226,4.6083136,5.846155,5.763138,3.7129703,4.791755,5.692228,4.102645,3.3210208,3.3266466,5.693298,4.922312,4.8929644,5.5316586,4.21132,4.5419517,3.683363,5.6413937,4.4690447,4.086633,4.5557356,4.8510666,5.918961,6.022661,6.608579,5.6934175,5.193808,6.241984
