,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
t112,-0.2924057,-0.0013895166,-0.14053279,14.226009,-0.0904494,-0.97876966,0.07475146,0.32198843,-0.12127541,10.865665,7.443253,8.066261,-0.10836368,-0.15324786,-0.13365665,14.224132,-0.2082313,-0.15945633,-0.16849694,7.5110397,-0.48523918,0.000116194715,5.7125626,-0.060159385,1.3696531,4.5194006,4.064825,12.565413,0.06999788,-0.3591443,-0.08253237,-0.6999585,2.5224476,-0.13093412,0.1787911,-0.23037201,-0.28570032,3.3413973,-0.047896545,4.673743,4.2552657,-0.0004906295,0.52254635
t113,-0.29209837,-0.0014095175,-0.14371207,14.1100235,-0.090793654,-1.0009855,0.07655236,0.3117514,-0.1257789,10.632112,7.398347,8.171825,-0.115416996,-0.15550165,-0.1316114,14.423098,-0.2154689,-0.15020905,-0.16050455,7.6957436,-0.49259812,0.00011642965,5.947991,-0.057905022,1.172088,4.7879653,3.6909351,12.423719,0.0666969,-0.34852105,-0.082528204,-0.7120281,2.4114895,-0.13565321,0.18090512,-0.24132554,-0.2902124,2.982638,-0.044666845,4.6948924,4.4675794,0.28245392,0.51161546
t114,-0.29407662,-0.0016842254,-0.13769507,15.266881,-0.093885735,-0.9435414,0.071400575,0.35443828,-0.104485,11.984933,8.102514,8.444126,-0.094712764,-0.15653528,-0.1407336,14.297458,-0.1932724,-0.1861072,-0.18962362,7.6498384,-0.48666677,0.00012112074,5.421411,-0.0672675,1.3336328,4.0617113,5.253772,13.506814,0.079168595,-0.3976893,-0.13742627,-0.7001947,2.6410303,-0.12179317,0.18028586,-0.21469148,-0.31114092,4.3488975,-0.057170216,5.152496,3.693078,-0.027118728,0.5645981
t115,6.536157,4.270979,7.461034,-0.44195223,9.165663,-1.4049095,0.0524772,0.64867514,-0.09926052,-0.5340057,0.027332185,-0.045802113,-0.49004528,4.8396726,-0.04227925,5.480724,6.0661163,2.9943736,14.109965,1.2793747,-0.22286178,0.15406363,4.945294,9.91411,-0.6721085,9.851439,-0.058184665,-0.10282013,10.689056,15.219584,0.62578064,-0.23406197,1.3260152,-1.2128063,0.13011386,0.05314203,-0.14750384,-0.061451197,-0.17251374,-0.11873208,3.0841484,-0.271433,0.09445393
t116,-0.37177417,-0.00010219609,-0.1205939,11.222706,-0.030396303,-0.84781736,0.06623422,0.09349271,-0.20292184,10.182654,1.0915802,3.086133,-0.19785084,-0.13437916,-0.108380154,10.857889,-0.2549417,-0.18333805,-0.16649184,3.5906615,-0.28225735,9.520652e-05,6.303848,-0.11415039,12.108792,4.9857874,3.410315,11.585835,0.10362219,-0.5489574,8.183062,-0.57650256,5.0106487,-0.28335598,0.22602533,-0.42481655,-0.060725216,11.356614,-0.0943426,-0.04082459,6.266556,-0.046550907,0.47184086
t117,-0.34728664,0.0018963441,-0.12809265,9.58937,-0.046263542,-0.92994225,0.07600101,0.063056834,-0.18272504,7.665159,1.9687119,4.013808,-0.21503483,-0.13473444,-0.094169624,11.62126,-0.278664,-0.093987584,-0.11887331,4.9992547,-0.36426055,9.2358154e-05,6.5798306,-0.08254426,8.128527,5.549694,0.39345834,9.103591,0.07101497,-0.38765115,6.1997447,-0.58913964,3.4028301,-0.23607062,0.19507271,-0.4588646,-0.06838193,6.0714765,-0.051658478,-0.0055286544,6.9297566,0.8096413,0.3685391
t118,-0.3508615,0.07158095,-0.12536596,9.673312,-0.04535046,-0.9085887,0.07438451,0.06816438,-0.17907397,7.9703035,1.9666775,3.9054925,-0.2061334,-0.13355108,-0.09431089,11.311726,-0.270734,-0.10280042,-0.12823828,4.80777,-0.3569191,9.1542875e-05,6.327151,-0.08497449,8.3533,5.3351226,0.7041491,9.178673,0.07510499,-0.39517128,6.308895,-0.5792022,3.5329363,-0.23365839,0.19150458,-0.44983494,-0.06422651,6.4049745,-0.054932736,-0.0073660673,6.8216143,0.56330675,0.38015294
t119,-0.30264834,-0.0015189623,-0.14043488,14.738343,-0.09384697,-0.96482545,0.07396561,0.33919805,-0.11324918,11.42316,7.7970014,8.2662,-0.1020527,-0.15413235,-0.13869391,14.323798,-0.20340315,-0.16959928,-0.18101501,7.5826526,-0.48878923,0.000118587035,5.5897937,-0.06459003,1.4650798,4.309378,4.4675546,13.041597,0.074951045,-0.374869,-0.10656983,-0.7016081,2.4941463,-0.12511,0.17991462,-0.23168273,-0.29672658,3.7693524,-0.04973644,4.9548416,4.073416,-0.012075757,0.5461121
t120,-0.30017108,-0.0015592233,-0.14913905,14.410501,-0.093612395,-1.0308777,0.07867347,0.31899133,-0.124318555,10.738796,7.7304635,8.567652,-0.12099946,-0.15861581,-0.13317211,14.862464,-0.22285415,-0.14532544,-0.15699977,8.042044,-0.5121779,0.000118863136,6.188584,-0.057757635,1.0227512,5.029059,3.5026972,12.706545,0.06577356,-0.33954751,-0.10395992,-0.7305209,2.2415087,-0.13115638,0.18557225,-0.25205103,-0.3079893,2.7313213,-0.042852093,4.961618,4.545997,0.43903235,0.5191603
t121,-0.17510155,12.919533,-0.07402805,1.9211583,-0.1305839,-0.6453471,0.054607995,0.13572901,-0.04033456,9.7244005,0.005694813,-0.07836901,-0.39378634,-0.11829808,-0.062003452,2.7231603,-0.23472345,-0.15285769,-0.22188029,3.899849,-0.25106803,0.00012757607,9.441005,-0.022620767,2.9732902,-0.07701431,2.121251,-0.0069044447,0.11102679,-0.4729187,8.711493,-0.39746878,11.273871,0.8285557,0.06762588,-0.29455426,4.8131227,2.973995,-0.06508894,-0.080697045,12.628031,8.4636965,0.24172892
t122,5.5723014,5.254805,7.200876,-0.4283062,8.898531,-1.3053427,0.05189862,0.01082074,-0.074871264,-0.5112513,0.026749142,-0.06320218,-0.4231916,5.611634,-0.032209173,4.4542193,4.8204226,3.5335932,14.131719,0.2841771,-0.19155192,0.5597645,3.9327443,10.360429,-0.68630123,8.868781,0.28046274,-0.08438425,10.52229,14.56216,0.84015286,-0.15875447,1.2511525,-1.1705909,0.113543704,-0.078651786,-0.16785297,-0.04340712,-0.16192642,-0.10139943,2.5983276,-0.2662928,0.09276496
t123,-0.28999954,-0.001716019,-0.15154201,14.834307,-0.09581892,-1.0483651,0.07954105,0.32176903,-0.12202657,10.975793,7.9893327,8.911115,-0.12271879,-0.16349918,-0.13183998,15.195454,-0.22241335,-0.14663672,-0.15389773,8.422512,-0.52674097,0.0001233087,6.3683424,-0.057743743,0.7021933,5.1435146,3.7063165,12.982106,0.06637171,-0.34481806,-0.13570932,-0.7471219,2.2469232,-0.13439588,0.18749245,-0.2510139,-0.32805216,2.687813,-0.04480317,5.174901,4.463122,0.47485915,0.5257335
t124,-0.28894904,-0.0017177454,-0.153356,14.7876,-0.0961623,-1.0632913,0.080592774,0.31846392,-0.12449384,10.862197,7.9822273,8.975349,-0.12552112,-0.16431534,-0.13093166,15.312778,-0.22641183,-0.14179201,-0.1497606,8.517585,-0.53213096,0.00012355926,6.4781413,-0.056485523,0.6329557,5.275687,3.5192487,12.932511,0.065111265,-0.33840477,-0.1347352,-0.7529386,2.1991253,-0.13652001,0.18858406,-0.25410646,-0.33035642,2.4875658,-0.043242816,5.171999,4.5652957,0.5996848,0.5211583
t125,-0.30138937,-0.0013932438,-0.14945053,13.902206,-0.09286998,-1.0335525,0.079636246,0.30242628,-0.12640226,10.245748,7.345716,8.345977,-0.12752528,-0.15128323,-0.13174652,14.789597,-0.22944166,-0.1351697,-0.15172112,8.030446,-0.5047309,0.00011769977,6.3837886,-0.05545647,0.93344086,5.2241263,2.9921768,12.200465,0.06088353,-0.33927894,-0.07161363,-0.72943175,2.2163165,-0.1472922,0.18690403,-0.27841654,-0.29020664,2.2672102,-0.037939005,4.5860105,4.9430094,0.86264825,0.4995937
t126,5.554386,5.1062884,7.0937843,-0.42288834,8.737435,-1.2726324,0.050825138,0.0049935663,-0.071837485,-0.50684494,0.025425311,-0.06417602,-0.41521588,5.434467,-0.03127591,4.2664227,4.9114704,3.3680892,13.799498,0.23913501,-0.18050766,0.6067983,3.7765493,10.125006,-0.66973627,8.579122,0.25198457,-0.08586914,10.285887,14.302708,0.7842339,-0.15184882,1.173967,-1.1447175,0.11011464,-0.05744759,-0.15999737,-0.04328793,-0.15913013,-0.09946542,2.5222776,-0.2643038,0.08912243
t127,5.4296827,5.118555,7.1382093,-0.43059295,8.742474,-1.3101097,0.050841365,0.004611168,-0.07642173,-0.52278,0.02664622,-0.06317849,-0.4336557,5.5497727,-0.030826433,4.5250874,4.837789,3.3872929,14.123415,0.3629773,-0.20082395,0.6131434,4.0326877,10.340318,-0.68519175,9.008437,0.029306546,-0.08727187,10.544622,14.654534,0.8033908,-0.16851667,1.3136002,-1.1734511,0.11669165,-0.07591236,-0.16689071,-0.041648503,-0.16306813,-0.103856124,2.7543952,-0.2680562,0.092612915
t128,0.26906773,2.5016465,4.164935,-0.49254665,7.363156,-1.2949532,0.03936518,2.8337798,-0.10230593,-0.6410657,0.02686037,-0.06254128,-0.53973484,5.388597,2.3707888,4.071493,3.1403856,1.0903691,13.157198,0.12797058,-0.20515077,4.769772,2.0992675,12.681801,-0.8562274,9.145891,-0.16496582,-0.14943852,11.535031,18.034466,-0.024076462,-0.1689971,1.5630287,-0.97083145,0.123678744,-0.12453109,-0.2763971,-0.029776044,-0.17660522,-0.12735374,3.438558,-0.2934483,0.15012349
t129,6.0429263,4.791132,6.830042,-0.38683993,8.679875,-1.0793285,0.04920655,0.039842382,-0.046286758,-0.43191028,0.019481126,-0.06914738,-0.31880277,4.8722324,-0.032771356,3.0322878,5.3251524,3.1842484,12.138689,0.022443602,-0.08018622,0.5090432,2.5003395,9.050124,-0.5918011,6.299052,1.1996933,-0.08357665,8.90827,12.520887,0.5620592,-0.06667555,0.51345766,-1.0001944,0.07422802,0.5772041,-0.13013937,-0.049542304,-0.14052102,-0.08000316,1.2917911,-0.24664982,0.07453765
t130,-0.28944203,-0.0017256687,-0.15090123,14.902741,-0.096085206,-1.0461346,0.07928743,0.3239154,-0.12011288,11.047155,8.024437,8.912924,-0.11967742,-0.16261813,-0.13265945,15.172343,-0.22051616,-0.14921103,-0.15589695,8.398376,-0.52656466,0.00012363766,6.333471,-0.057955716,0.7095662,5.061937,3.8038456,13.051365,0.06748003,-0.34698611,-0.137314,-0.74505115,2.2743218,-0.13681686,0.18726774,-0.24893074,-0.32767254,2.7486491,-0.045416087,5.174929,4.4282956,0.42385665,0.5292964
t131,5.813865,5.3661494,7.2215295,-0.42044163,9.014815,-1.2667332,0.0527696,0.017831028,-0.06840704,-0.48973733,0.025555734,-0.06468865,-0.39743197,5.555128,-0.033570573,4.1254244,4.889025,3.6404815,13.871622,0.1116336,-0.1627555,0.53370506,3.593751,10.214405,-0.67310107,8.312753,0.6918264,-0.08158673,10.273501,14.180501,0.84868246,-0.13474622,1.0739948,-1.1461922,0.104898885,-0.061929666,-0.16251789,-0.046096977,-0.15801403,-0.09499127,2.2347274,-0.26325184,0.08888338
t132,0.04499117,2.204021,4.0250945,-0.5274463,8.029457,-1.2508657,0.036377598,3.4890337,-0.09508958,-0.61925447,0.026893983,-0.074959576,-0.5168196,5.2343903,3.1139317,3.3866026,3.1440399,0.69911647,12.431043,0.19656852,-0.1103234,6.0679026,1.1636084,13.498262,-0.88453364,8.107575,-0.057175767,-0.17121966,11.539607,18.33134,-0.08968278,-0.09856375,0.9012629,-0.9110641,0.111642845,-0.09245408,-0.2697063,-0.050078336,-0.17645118,-0.1214204,2.6560233,-0.3134751,0.16240202
t133,-0.1710002,12.838031,-0.078091145,1.765306,-0.13353801,-0.6625308,0.0549876,0.02019336,-0.040960904,9.343618,0.004971622,-0.073169574,-0.39398324,-0.11695831,-0.061834425,3.07154,-0.24146116,-0.1456681,-0.2157665,3.9556568,-0.25172654,0.00013030387,9.664,-0.023475483,2.796421,-0.051119663,1.8024604,-0.0035277875,0.10725868,-0.46773592,8.640765,-0.41020063,11.034585,0.7256806,0.06918347,-0.29388246,4.849387,2.7123616,-0.062024895,-0.079965025,12.761693,8.632358,0.22797595
t134,-0.19389139,10.893815,-0.07255172,1.5966027,-0.11638712,-0.610513,0.050663162,0.17374435,-0.0554658,8.061112,0.0053003817,-0.05747369,-0.33111885,-0.12154193,-0.05289117,3.4106386,-0.21245223,-0.13263002,-0.19534114,3.2535098,-0.26046306,0.00011346072,7.701869,-0.025795171,2.5705967,-0.027381197,1.7453254,0.08281231,0.097712696,-0.39297754,7.71746,-0.34654194,8.950934,0.7901884,0.069345504,-0.31221017,4.299567,2.4419098,-0.05333562,-0.066510424,11.044121,6.9707956,0.18872872
t135,-0.21952641,10.996481,-0.064232804,2.086135,-0.11147607,-0.5554673,0.04901025,0.338219,-0.05490419,9.123911,0.006077866,-0.06346583,-0.32563028,-0.1211584,-0.052901197,2.7088122,-0.20364867,-0.14989765,-0.21693367,3.0683203,-0.2529775,0.00010689981,7.038529,-0.02418734,2.7113454,-0.08337971,2.7393346,0.03651786,0.10553766,-0.401057,8.001393,-0.3212587,9.505197,1.1770141,0.062384304,-0.32010835,4.3231535,3.2425573,-0.058347974,-0.058441624,10.799467,6.489661,0.22194196
t136,0.46564594,2.3581135,4.1514564,-0.4762923,7.490685,-1.1559241,0.036104538,2.960337,-0.08604716,-0.5777373,0.024025211,-0.06847364,-0.47996277,5.104632,2.3758335,3.0997512,3.0659113,0.8163317,11.847864,0.16442662,-0.11330838,5.010205,1.2069098,12.170025,-0.7930122,7.6372004,-0.03830791,-0.15276314,10.751586,16.636477,-0.049780536,-0.10006878,0.9500611,-0.88331604,0.10118909,-0.07240676,-0.2419543,-0.035991523,-0.1665427,-0.11195825,2.4124672,-0.27838936,0.1452694
t137,0.101790115,2.0975676,3.8629184,-0.5236567,8.232369,-1.1371436,0.032558072,3.5406778,-0.08743451,-0.5763735,0.0247108,-0.08369226,-0.47538278,4.964563,3.3357813,2.728893,2.874826,0.48445114,11.412971,0.22659494,-0.025401996,6.323227,0.5790428,13.309093,-0.82229215,6.8441052,0.3327024,-0.18357314,10.994172,17.196001,-0.11192584,-0.03415752,0.2627675,-0.83406633,0.09815022,-0.056083363,-0.23493305,-0.07064326,-0.16769582,-0.11512822,1.6818752,-0.30066648,0.15777498
t138,-0.3185718,-0.0010900388,-0.11946192,15.460002,-0.08061295,-0.7047018,0.05790349,0.39543757,-0.107003756,13.25452,7.249213,6.7256455,-0.09509364,-0.13128328,-0.15289775,13.0267,-0.16646133,-0.24631321,-0.24145375,6.1490283,-0.3816859,0.00010822835,3.511147,-0.08729165,2.4926238,2.495057,8.292274,13.614714,0.0937173,-0.48809266,-0.044004854,-0.6019281,3.99002,-0.088842615,0.1652439,-0.20664786,-0.24516015,7.4883075,-0.0837214,4.9905934,2.598653,-0.08673268,0.62281597
t139,-0.30410063,-0.0013866044,-0.12562811,14.99969,-0.08697342,-0.8379245,0.064058915,0.3701776,-0.098655656,12.222376,7.437704,7.3778605,-0.09274884,-0.14614342,-0.14743543,13.350883,-0.17685196,-0.20592009,-0.21789777,6.7713604,-0.42940092,0.0001149695,4.6420035,-0.07805244,2.1669505,3.2563093,6.044358,13.173266,0.08370577,-0.43286625,-0.06817974,-0.65149295,3.1033714,-0.13700962,0.1738049,-0.21147746,-0.26133433,5.444742,-0.06371278,4.6536307,3.3483808,-0.050157297,0.57449734
t140,0.18102194,2.2070215,4.007858,-0.5097892,7.9284396,-1.1785302,0.035280343,3.3782647,-0.08848677,-0.58896405,0.025187083,-0.07708555,-0.4867885,5.086348,2.9700024,3.0111098,3.0874875,0.677572,11.789195,0.20092222,-0.077446826,5.849631,0.8999039,12.931214,-0.83314353,7.4550796,-0.015485835,-0.16991463,11.0620575,17.333534,-0.089998506,-0.074465245,0.60180223,-0.86761534,0.09976521,-0.07344168,-0.24894999,-0.052133046,-0.16996095,-0.11505985,2.174585,-0.29976866,0.15638182
t141,-0.23254502,12.804674,-0.055387404,2.9022865,-0.121631645,-0.52183276,0.049360555,0.50455564,-0.046565015,11.358265,0.008322926,-0.08581402,-0.3747488,-0.11650914,-0.05538138,1.61174,-0.23049062,-0.17878707,-0.25748876,3.6934915,-0.240355,0.000114051916,7.9023004,-0.020905234,3.208699,-0.17750649,4.1810727,-0.01023864,0.12205072,-0.47375357,9.277944,-0.32818958,11.876665,1.5685475,0.0565914,-0.32164666,4.7767467,4.445464,-0.07723287,-0.0636109,11.869973,7.2561255,0.29723853
t142,-0.17511322,12.573801,-0.074339606,1.9028711,-0.13325801,-0.6446393,0.053945113,0.019794354,-0.043615203,9.195115,0.004869103,-0.070064306,-0.38601217,-0.1192057,-0.05869461,3.00207,-0.24039602,-0.14787959,-0.21608706,3.8619063,-0.25102735,0.00012729543,9.274663,-0.024642974,2.7352076,-0.0571712,1.9509672,-0.0033663467,0.10616584,-0.45924833,8.512867,-0.39278978,10.728515,0.70888245,0.0693462,-0.28860718,4.6949,2.7817163,-0.059954837,-0.07742281,12.388303,8.261791,0.22363429
t143,6.0063233,4.8384724,6.818013,-0.3872108,8.667599,-1.0874939,0.04886677,0.0038481788,-0.044317555,-0.43893534,0.019390114,-0.0677904,-0.3226634,4.9689484,-0.03419566,3.005459,5.2733088,3.1617155,12.262273,0.022115173,-0.08290254,0.5628124,2.507077,9.116275,-0.58996654,6.404027,1.1802984,-0.08323805,8.992239,12.568054,0.6285684,-0.06795256,0.5660101,-1.0138322,0.075854324,0.5434326,-0.13003068,-0.04974309,-0.14124028,-0.07995182,1.3691841,-0.2471686,0.07355398
t144,-0.22067264,13.145999,-0.0610346,2.5846972,-0.12590782,-0.55665874,0.050942264,0.4742326,-0.03914728,11.34596,0.0077521876,-0.088212,-0.38553163,-0.11531424,-0.060650676,1.6718488,-0.22889362,-0.17335206,-0.25355408,3.88595,-0.2450866,0.00011925042,8.510026,-0.01822763,3.2002106,-0.16806564,3.721167,-0.009816057,0.12187673,-0.47955972,9.264146,-0.3538552,12.146702,1.4927564,0.05757107,-0.3205322,4.8764167,4.0997663,-0.07807017,-0.0703679,12.351601,7.7508864,0.29129836
t145,-0.28702405,-0.0016308313,-0.1295172,15.759402,-0.09026912,-0.8744518,0.06614349,0.37666467,-0.098966785,12.747943,8.114059,8.063689,-0.08653432,-0.15751123,-0.1442798,13.884414,-0.17449787,-0.2105112,-0.21373197,7.2180877,-0.46619484,0.000121096804,4.8111343,-0.076311655,1.7837847,3.4543376,6.4362893,13.882458,0.08807353,-0.42778254,-0.138586,-0.67544526,3.0793061,-0.11971529,0.17333443,-0.19055045,-0.30384547,5.498987,-0.067825764,5.249884,3.0503,-0.059667952,0.5942042
t146,-0.28880692,-0.0016758047,-0.14367451,15.153926,-0.09467229,-0.9903024,0.07527969,0.33950335,-0.11285963,11.574764,8.0773945,8.670441,-0.10724223,-0.1607152,-0.13598312,14.719959,-0.20559852,-0.16876043,-0.17447388,8.014542,-0.50735074,0.00012344045,5.8340726,-0.06351386,1.090897,4.5500417,4.591505,13.2733755,0.074312456,-0.37558696,-0.13936958,-0.7218088,2.499234,-0.1325758,0.18188165,-0.2295719,-0.32011804,3.6176493,-0.052216846,5.1773014,3.9845357,-0.007387985,0.54992044
t147,6.277703,4.948556,6.7533994,-0.38135868,8.898479,-1.0493269,0.04953367,0.007888629,-0.041000515,-0.41137722,0.018347966,-0.071033224,-0.30763888,4.808754,-0.032681186,2.7637231,5.249227,3.2219734,11.906884,0.026502252,-0.052436117,0.6220892,2.2972105,8.870206,-0.5718627,6.021839,1.5481615,-0.08001034,8.829449,12.084626,0.6037913,-0.05230582,0.4302458,-0.9748295,0.07116374,0.66666836,-0.120632574,-0.054313645,-0.13754113,-0.07292028,0.93244225,-0.24271858,0.06900123
t148,-0.30538905,-0.0013618801,-0.12458311,15.097337,-0.086344615,-0.8264998,0.06306241,0.37529624,-0.09687802,12.371535,7.472933,7.3102617,-0.09087174,-0.14497705,-0.14866169,13.334639,-0.1752555,-0.20872025,-0.22233446,6.671555,-0.4232241,0.00011416108,4.5517106,-0.07828115,2.198541,3.1649714,6.248227,13.300794,0.08479893,-0.43614867,-0.06618026,-0.6468563,3.2508,-0.1349887,0.17188735,-0.20990817,-0.26018456,5.6505275,-0.06696536,4.7031164,3.2655568,-0.053529337,0.58109516
t149,-0.3062357,-0.0014017969,-0.12846607,14.889644,-0.08726783,-0.86470926,0.066203535,0.36458227,-0.101265974,11.968764,7.4551096,7.536675,-0.095844716,-0.14634973,-0.14668892,13.517637,-0.1829277,-0.19733864,-0.21029279,6.922692,-0.43886024,0.000115618146,4.853288,-0.074333906,2.0190387,3.5197735,5.6407886,13.037238,0.08092716,-0.42341414,-0.06981852,-0.6610204,2.9843147,-0.13850261,0.17508362,-0.21843675,-0.2645824,5.017301,-0.059971187,4.6131372,3.546176,-0.039384354,0.56801564
t150,6.3689895,4.610133,6.6839457,-0.36157787,8.81667,-0.9764237,0.047334258,0.07791687,-0.028456835,-0.3761129,0.016889594,-0.0661742,-0.26918823,4.6866455,-0.033891164,2.1511734,5.347465,3.1112378,11.246974,0.03781071,-0.022673674,0.5930105,1.8749616,8.560096,-0.53570735,5.1395597,2.0540373,-0.08015041,8.277465,11.245259,0.26301125,-0.017946878,0.043131,-0.92936873,0.059175014,1.0565819,-0.10675751,-0.06978821,-0.1274122,-0.067163855,0.7143848,-0.22871557,0.0675454
t151,-0.30777484,-0.0014104174,-0.12372039,16.237167,-0.08644135,-0.75421154,0.059581667,0.39604798,-0.10361242,13.6683035,7.9084845,7.3818207,-0.08544054,-0.14073229,-0.15080242,13.620066,-0.16409488,-0.24858946,-0.23169602,6.6464553,-0.42687947,0.0001159253,3.826314,-0.082482636,1.9934185,2.6645021,8.502029,14.334785,0.09721809,-0.4716053,-0.11004925,-0.6272624,3.907596,-0.0632046,0.16717856,-0.19657399,-0.28463075,7.395452,-0.08675982,5.5252,2.3899987,-0.091686375,0.63910943
t152,6.072828,4.84027,6.810421,-0.3835648,8.685163,-1.069511,0.0489818,0.0056643104,-0.04189392,-0.42986563,0.018879795,-0.06859555,-0.31474826,4.9569106,-0.03512178,2.8537717,5.3607583,3.176442,12.0840025,0.029088221,-0.07357505,0.5506415,2.3511524,9.00566,-0.58037674,6.2002897,1.3076019,-0.08276494,8.863911,12.401283,0.6144216,-0.059167664,0.49408865,-1.0026226,0.07174639,0.6626724,-0.12607455,-0.05123311,-0.13920988,-0.07711666,1.285528,-0.24503444,0.07231145
t153,6.2111673,5.005782,6.798562,-0.3860596,8.887888,-1.0753038,0.04994725,0.008579992,-0.045330144,-0.42553866,0.019321917,-0.07124549,-0.31577906,4.8706164,-0.032795936,2.9926572,5.229354,3.2047782,12.174568,0.022022622,-0.0695554,0.6068086,2.4606264,9.001432,-0.5839038,6.313561,1.3558882,-0.08077281,8.982679,12.45058,0.6907654,-0.06346158,0.5488907,-0.9974371,0.075353734,0.5372739,-0.12587595,-0.05082309,-0.14054778,-0.07694375,1.0729157,-0.24683335,0.07122727
t154,-0.2031057,13.076769,-0.06780854,2.202675,-0.13048354,-0.5935175,0.052646015,0.26068962,-0.038314745,10.60472,0.006464551,-0.08336471,-0.39003837,-0.1170625,-0.061562583,2.154539,-0.23083544,-0.16446535,-0.2382611,3.922822,-0.24446107,0.00012374256,8.920983,-0.018423153,3.045161,-0.1301254,2.9944487,-0.0079797255,0.11650525,-0.4818697,9.03436,-0.37248665,11.832349,1.2189987,0.061161455,-0.30715016,4.84701,3.611815,-0.07396834,-0.07257585,12.502621,8.07023,0.26512495
t155,-0.30789268,-0.0018090105,-0.14233786,15.445006,-0.09644056,-0.98248935,0.073778644,0.36581102,-0.11590758,11.991215,8.264194,8.828012,-0.09829488,-0.15749608,-0.14740016,14.778029,-0.20216577,-0.17921162,-0.18869169,7.9351377,-0.4918565,0.00011987182,5.8180914,-0.06673619,1.0032867,4.265312,4.9738684,13.798676,0.077947825,-0.38605052,-0.15976474,-0.71948403,2.5635724,-0.12687275,0.18209302,-0.1992183,-0.3283288,4.013957,-0.055364627,5.3856363,3.9065468,-0.019373043,0.57517785
t156,-0.37585676,-0.0003932172,-0.12682103,11.391069,-0.03143169,-0.9115476,0.07039077,0.071153544,-0.22240365,9.800798,0.88714504,3.3315878,-0.20117089,-0.13415033,-0.10855301,11.448389,-0.2825261,-0.17394921,-0.14568031,3.841163,-0.29179075,9.9764286e-05,7.112172,-0.11263815,12.755821,5.739998,2.789097,11.998678,0.09933898,-0.5615415,8.482334,-0.61413294,4.949496,-0.3156399,0.24009518,-0.45655066,-0.06681963,11.475827,-0.09141549,-0.048978455,6.7367096,-0.035451513,0.46673152
t157,-0.38153094,-0.00029554253,-0.1193995,11.701887,-0.02744656,-0.83411497,0.06418795,0.09720823,-0.21266696,10.528805,0.84222066,2.9492662,-0.19980235,-0.13821045,-0.11202196,10.839641,-0.25646755,-0.19820921,-0.17524754,3.3616378,-0.26384905,9.6341886e-05,6.358887,-0.12138715,13.100212,5.0856767,3.8841653,12.164024,0.10881403,-0.5877872,8.68495,-0.58104223,5.3044825,-0.30269656,0.23307513,-0.4199959,-0.05979567,12.521773,-0.102644734,-0.04792529,6.118161,-0.061933514,0.4919229
t158,-0.39914408,-0.00023255454,-0.11397016,12.054272,-0.023979906,-0.7613704,0.059793014,0.11059753,-0.21256667,11.271813,0.68474215,2.539124,-0.20618065,-0.14065294,-0.11745461,10.424098,-0.23738717,-0.22102705,-0.19605994,3.024091,-0.23709369,9.415082e-05,5.6333413,-0.12783377,13.448518,4.5408673,4.949653,12.281342,0.11740023,-0.62238204,8.941981,-0.55082256,5.7514515,-0.26688176,0.22804475,-0.40430894,-0.054732956,13.745302,-0.11409521,-0.046724737,5.590272,-0.08689941,0.5246517
t159,-0.2915036,-0.0017007447,-0.13104485,15.800969,-0.09132748,-0.8838243,0.06640492,0.37959835,-0.09495622,12.736635,8.136703,8.125762,-0.08384889,-0.15398419,-0.14620888,13.985334,-0.1764683,-0.2103689,-0.20981349,7.283829,-0.4698595,0.00012147211,4.8920984,-0.07536465,1.7058437,3.3762138,6.403346,13.964905,0.08793694,-0.42344534,-0.13797949,-0.6795769,3.0539608,-0.12310718,0.17470469,-0.19448479,-0.30446774,5.3304543,-0.06666991,5.29992,3.162834,-0.05386467,0.5951788
t160,-0.30795744,-0.0017925887,-0.13083263,16.023281,-0.091853954,-0.8754688,0.06518859,0.4025821,-0.104557194,13.087994,8.24867,8.270229,-0.083440706,-0.15691279,-0.15446535,14.10569,-0.17599417,-0.21648328,-0.22387227,7.2422843,-0.4513685,0.000116086434,4.9134884,-0.078927316,1.6172917,3.3065317,6.7358284,14.403492,0.09007835,-0.4303445,-0.15296811,-0.6797543,3.134204,-0.11751187,0.17542654,-0.16477372,-0.31342524,5.8023686,-0.07154723,5.5386972,3.0149765,-0.06542324,0.614455
t161,-0.30920607,-0.0018156907,-0.13517848,15.8133135,-0.09375206,-0.920201,0.06866021,0.3887541,-0.107931934,12.631709,8.290202,8.513156,-0.088232346,-0.15691946,-0.15200332,14.355599,-0.18526179,-0.20095555,-0.20993164,7.5198407,-0.4667601,0.00011867954,5.255843,-0.07386291,1.4162555,3.653421,5.94826,14.123141,0.085366905,-0.4148798,-0.15768664,-0.69490004,2.85277,-0.1225764,0.17775637,-0.17639329,-0.31999275,5.050296,-0.06432945,5.440265,3.3665867,-0.04786305,0.59947157
