,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
t58,-0.3438333,0.124766916,0.38850528,-0.004415715,-0.06322785,2.4923122,2.1173,-0.28056163,1.5025547,2.8576798,1.4201841,0.68927014,2.5268185,4.3582144,1.8262433,0.8010687,0.018796138,1.1250658,-0.026030313,-0.09681832,-0.18006347,-0.071951605,2.2736664,0.3292364,1.1552647,1.4199295,-0.044576578,0.69667757,2.3068287,0.8436071,-0.16328412,0.017203132,2.3976786,1.7304431,0.03905841,-0.12199863,0.0074810074,3.8880634
t59,-0.91965276,1.7466402,-0.7059788,-0.012320947,-0.055694442,12.389277,-0.34352833,-0.8587221,-0.3104985,3.9489732,4.7159686,8.609487,3.929005,10.150439,-0.11802629,-0.36313623,0.09920762,-0.027525626,-0.2250731,5.4601984,-0.29422098,9.364157,8.256499,4.4469543,0.2702832,1.0282425,3.9195712,-0.0024812887,-0.2780897,8.626864,-0.506749,0.011374185,1.7044139,-0.024213027,0.023740504,-0.61825544,0.05668797,7.977337
t60,-0.18392383,2.5872622,5.2247105,-0.0018885881,4.5205097,3.2394717,0.21407862,-0.67619693,-1.2352096,0.6118344,5.462191,3.944265,5.4337087,1.2115387,3.7541528,1.9487416,0.27195784,0.62835306,1.7227527,2.213376,-0.14200884,-1.0921443,-0.81784797,-0.025290195,0.45098335,11.894286,-0.45459867,0.9073497,4.6843576,8.233883,0.8596058,0.032085508,-0.13255861,-0.48191592,0.06702903,-0.28383812,3.302195,0.44326136
t61,-0.20660634,2.1258533,1.2770776,4.542283,-0.01964857,6.492833,-0.050412837,-0.41940242,-0.3907661,1.0017232,2.0942483,4.202911,10.486965,0.5806972,8.303749,0.13430789,0.29829934,-0.02346242,-0.003530686,3.0340931,-0.3308385,-1.1759012,-0.79141915,-0.36172047,0.49910688,7.429658,-0.32924315,1.3541723,2.2453308,7.166292,-0.0823152,0.051907394,-0.13517539,-0.99132746,0.05923578,-0.24402124,6.126056,-0.00355814
t62,-0.1805618,2.0910575,1.1835363,4.746781,-0.028260868,6.1305666,-0.0487893,-0.38655785,-0.33854306,0.9122584,1.7076546,3.9103951,10.378539,0.41498446,8.136529,0.15099506,0.52434856,-0.02568269,0.03718989,3.035167,-0.3248969,-1.1441042,-0.7692884,-0.37356287,0.48900133,6.8284698,-0.32344508,1.4366418,1.9612094,6.890835,-0.0756764,0.051843442,-0.1288564,-0.9805525,0.05571105,-0.22926833,6.231116,-0.013722831
t63,-0.8460896,2.6111739,-0.17687969,-0.006070887,-0.059729632,6.4555526,-0.12070106,-0.75027084,1.4659595,7.145424,1.7721123,4.684117,0.19851658,9.542704,-0.023735361,-0.14118288,0.06873847,-0.042515922,-0.13714242,0.6281247,-0.27578193,5.334825,11.253736,0.45283794,0.14794038,1.730584,3.3666706,2.585814,-0.08321272,4.2452073,-0.5905952,0.018391829,5.373302,6.778217,0.03588096,-0.31903023,0.04055385,6.3490214
t64,-0.15294771,2.5057905,5.256073,-0.0021995849,4.6729054,2.6125126,0.1696164,-0.6435305,-1.2238909,0.4303147,5.1852655,3.6261032,4.9737716,1.2082156,3.3126607,1.9927616,0.38216782,0.92227453,1.7205215,2.2232242,-0.1280903,-1.0502247,-0.7987576,-0.0038800952,0.4371206,11.461274,-0.42738706,0.9734164,4.564612,7.9907737,0.81764585,0.030611964,-0.12050968,-0.43763238,0.06390924,-0.27144134,3.352654,0.3066953
t65,-0.07554786,1.9028016,3.2489076,-0.0011702287,1.3381008,1.1314996,1.2815466,-0.42601582,-0.8857782,0.0029211428,2.2734592,2.758627,4.6026497,0.5855125,2.9127514,0.052041262,2.6401649,3.4654808,-0.035552643,0.9717171,-0.121745326,-0.9056106,-0.56176287,-0.17604078,0.3059633,8.860432,-0.25740144,1.1274192,4.183966,5.9724216,-0.16115655,0.025047995,-0.08981366,-0.25929815,0.047260802,-0.1364705,1.4213362,-0.013719377
t66,-0.939054,2.2633638,-0.7407967,-0.012529496,-0.05024145,12.206744,-0.34745806,-0.87142557,-0.34032357,3.9383285,4.618289,8.60916,4.129733,10.614421,-0.12870027,-0.39091069,0.10255797,-0.026701283,-0.23434079,6.043624,-0.30283853,9.800061,8.297887,4.607623,0.2748956,0.6115546,4.3102927,-0.016962754,-0.29550377,8.8989725,-0.5244653,0.010424222,1.7969059,-0.042830337,0.026390722,-0.6206789,0.057559162,8.438984
t67,-0.85930884,2.8389506,-0.15600915,-0.005797167,-0.062789574,6.142904,-0.11267095,-0.76116997,1.6342088,7.2671647,1.5879077,4.5702243,0.034765627,9.590089,-0.03032747,-0.13878877,0.06725753,-0.04368199,-0.13470855,0.6013843,-0.2708046,5.507707,11.494301,0.46260053,0.15003917,1.4774857,3.5872092,2.698162,-0.08868893,4.1287394,-0.61113685,0.017946377,5.4877357,7.2084517,0.034700546,-0.30914158,0.041563697,6.434705
t68,-0.896091,4.2341156,-0.08905648,-0.0048630917,-0.088407025,3.8716908,-0.09390416,-0.7856868,2.1619632,7.3991528,-0.00062893424,3.5400965,-0.031933866,9.383545,-0.047597352,-0.17306873,0.060529012,-0.05464757,-0.08589922,0.60548514,-0.24646606,6.594295,13.296464,1.3388183,0.13635595,-0.017095221,4.9042296,3.6514657,-0.14905144,2.9663038,-0.687202,0.023152603,6.575005,10.615773,0.028566426,-0.18692441,0.045506086,7.1350613
t69,-0.2005097,2.5564435,1.1862848,0.726634,0.7486378,2.1622484,0.6298753,-0.44715145,-0.40529096,0.3672594,2.9396853,3.2343256,6.122168,0.8838435,4.715802,-0.0073805447,0.011365012,0.9239174,-0.031499993,1.5448967,-0.23064075,-0.92384887,-0.60964835,-0.04854065,0.27364713,7.7633905,-0.21557371,0.012873589,2.7498984,4.7132397,-0.09842421,0.02371729,-0.13129412,-0.43215427,0.05104729,-0.14677694,1.9796178,1.3159163
t70,-0.14691809,2.4319336,1.0721204,0.62189287,0.62880164,0.94818026,0.72644687,-0.3673531,-0.2990176,0.083256915,2.252205,2.5324035,5.222259,0.59008753,3.988728,-0.018875388,0.007066156,1.0192142,-0.022502497,1.3247191,-0.20239626,-0.8206291,-0.53743166,-0.03743684,0.22293451,6.6129484,-0.17600054,-0.0014977637,2.296511,3.73421,-0.08337622,0.020295845,-0.11621599,-0.3350617,0.043099526,-0.10288998,1.7934877,1.15174
t71,-0.0517959,1.9330927,2.61958,-0.00023424064,1.7558908,0.026454475,0.74407643,-0.30729437,-0.49204734,0.0014286258,1.771683,1.8307347,3.1498835,0.35576734,2.0819914,0.35989267,0.7259715,1.442143,0.22092396,0.98961055,-0.100689486,-0.67232597,-0.44998643,-0.06408108,0.19998737,6.211462,-0.14542381,0.6732709,2.5272481,3.9374785,-0.058540724,0.016455596,-0.07643564,-0.20300907,0.038921084,-0.11690502,1.628218,0.23877053
t72,-0.7981583,0.14105427,-0.078569755,-0.009241926,-0.08178055,2.3973968,0.48604032,-0.6134636,4.196333,10.242599,0.31847462,-0.003806762,1.7159487,5.6495886,1.7917715,-0.15054427,0.025541581,-0.005310015,-0.022143133,-0.1867942,-0.30889088,-0.117549546,7.965322,-0.016836999,5.552784,0.45017356,5.907589,-0.01872394,3.0391893,-0.06957876,-0.48746195,0.037551135,9.987459,3.2907846,0.054012902,-0.031999484,1.9111428,5.1419983
t73,-0.4792445,0.69696236,1.6556802,-0.009912428,-0.15169063,3.0475156,6.2426662,-0.39188933,2.525747,2.910872,1.58113,1.3167388,5.3791533,7.5357814,3.90456,3.5321043,0.00818598,2.4204779,-0.0030430038,-0.11526779,-0.22897397,-0.12768513,0.63827074,0.76187027,2.0528147,1.2835593,-0.20558438,-0.00633107,3.96697,0.9071981,-0.1642914,0.031469263,1.1601887,3.0899458,0.061309796,-0.025875872,0.049611576,7.1031914
t74,-0.6579281,1.7989677,5.513518,-0.021748552,-0.23797812,-0.1637364,7.8638167,-0.24383187,7.8585477,1.271559,-0.10582465,-0.023686139,6.938767,4.7137938,0.9698889,6.7354183,1.4910752,0.92886513,2.9839535,-0.15683754,-0.13039649,3.1261601,4.5353785,4.548668,4.0525346,-0.083444126,2.6701798,0.40978482,2.6542423,-0.12534223,-0.19676328,0.02643656,8.010922,9.608872,0.03244844,2.6841595,0.07336512,9.104809
t75,-0.11012368,2.8025825,5.9269114,-0.0025779917,4.954853,2.0064244,0.21706803,-0.6410148,-1.2280257,0.30145356,5.3758135,2.889741,4.3746405,0.57129407,2.5999913,2.568793,0.8070795,-0.0016421246,2.8080468,2.1295455,-0.07353645,-0.9698887,-0.7274923,-0.0052681803,0.3942641,11.146728,-0.49303713,1.1022019,4.0088897,7.3173156,2.2103891,0.030460643,-0.10429058,-0.37765747,0.060654588,-0.17843308,3.0608778,0.008107408
t76,-0.15943077,2.0868433,1.1530114,4.9448266,-0.038580783,5.798536,-0.047518272,-0.35387102,-0.28646654,0.81212074,1.3518726,3.686881,10.317983,0.2216231,8.094609,0.18500271,0.7453186,-0.027828727,0.110199526,3.0345192,-0.31935462,-1.1176356,-0.74468,-0.39701343,0.47600257,6.3235164,-0.31426784,1.548767,1.7183095,6.6204505,-0.070364155,0.052812476,-0.12391932,-0.9667115,0.053817432,-0.20758972,6.3553214,-0.024421997
t77,-0.1855945,2.1376958,1.2210784,4.957361,-0.03291538,6.426972,-0.05574378,-0.39355528,-0.33974496,0.98022705,1.7284188,4.0608945,10.771581,0.39238676,8.483425,0.20658574,0.5491486,-0.027920013,0.009543929,3.1491175,-0.33531746,-1.1732153,-0.78432465,-0.39550605,0.5034029,6.930855,-0.33650088,1.5223382,1.9669147,7.093501,-0.0759461,0.05429644,-0.13249438,-1.0172782,0.05768633,-0.23254806,6.478176,-0.016777767
t78,-0.094434135,1.9719468,3.3860111,-0.0012495992,1.4006598,1.6044497,1.3352681,-0.4722022,-0.9547827,0.0020951342,2.5608547,3.1316514,5.081129,0.7541139,3.3072584,0.021793835,2.621095,3.6165967,-0.03912272,1.0161093,-0.14095809,-0.9732542,-0.6018886,-0.18547761,0.33107302,9.535498,-0.28676364,1.1611949,4.5283294,6.5254936,-0.17238007,0.027095303,-0.09998571,-0.2900605,0.051057626,-0.15969652,1.4528692,-0.01130669
t79,-0.16924113,2.8861992,0.96690017,0.69628954,0.78201586,1.7000086,0.94223017,-0.44256067,-0.33556068,0.24405451,3.0913327,3.0939226,6.3833013,0.8355878,4.9857063,-0.0018389559,0.009076819,0.75679547,-0.02329945,1.7255754,-0.22872059,-0.97709906,-0.639667,-0.045950137,0.27456918,8.000944,-0.17133167,-0.013376394,2.762196,4.833121,-0.07923844,0.024004806,-0.15112306,-0.44181943,0.05238594,-0.14372194,1.9093137,1.4362017
t80,-0.48705462,0.71803725,1.7918159,-0.010539771,-0.15761606,2.8874362,6.450246,-0.38936937,2.7751758,2.9462087,1.45367,1.2187757,5.3800726,7.569615,3.8301644,3.6467896,0.0061900695,2.3827364,0.062662214,-0.12401346,-0.2268801,-0.105251744,0.74444526,0.8530196,2.2830107,1.0729246,-0.19172366,-0.0055375127,3.932769,0.75230026,-0.1680993,0.031205857,1.37953,3.3714092,0.060028166,-0.01594988,0.05163901,7.221426
t81,-0.003923437,2.6175084,5.6887403,-0.002949096,4.8110147,0.3497968,0.2567662,-0.5055183,-1.0587754,0.00068231416,4.386195,1.7421652,2.9747412,0.09762416,1.2311032,2.6754189,1.4301015,-0.0007874001,2.9339087,1.9179009,-0.0132833645,-0.7728681,-0.5779416,0.11813895,0.3177065,9.105709,-0.4288729,1.2812052,3.0861938,5.8663907,2.364676,0.026965547,-0.061948027,-0.2505546,0.049563523,-0.09470515,2.9364839,-0.036541
t82,-0.7887712,-0.015270943,-0.11280904,-0.00921264,-0.08181778,2.7693212,0.37825692,-0.62333995,3.9569545,10.104019,0.6569168,-0.0021354696,1.8845261,5.6478086,2.1707911,-0.16303359,0.027931608,-0.0024338341,-0.035498664,-0.18577999,-0.31847873,-0.14792703,7.818381,-0.021828892,5.4567924,0.75940806,5.531287,-0.01766941,3.1045816,-0.057449676,-0.48705322,0.03800449,9.804886,2.9019465,0.05434513,-0.056671783,1.9637574,5.065012
t83,-0.08850651,1.9636395,3.3002734,-0.0011875961,1.4326303,1.3054179,1.2581588,-0.44337058,-0.90765846,0.0023974737,2.392653,2.8773637,4.7504687,0.6737081,3.0278547,0.06647892,2.508938,3.4404714,-0.035562377,1.0381025,-0.13028921,-0.9288793,-0.57672185,-0.17698961,0.31406683,9.124472,-0.26769447,1.0782412,4.291098,6.1474533,-0.16277431,0.02526063,-0.09573336,-0.27345473,0.049232826,-0.14729723,1.468908,-0.013800976
t84,-0.054653652,1.734349,3.282079,-0.0011324668,1.3485847,0.65185285,1.2691094,-0.3838766,-0.84080446,0.0031702023,1.9624941,2.4145725,4.0629387,0.50517887,2.4487274,0.07042297,2.7925243,3.5736458,-0.034777287,0.91199774,-0.10433138,-0.8461672,-0.5092812,-0.17303595,0.28410754,8.3407755,-0.23017143,1.1594913,3.9703825,5.589994,-0.16469686,0.023059387,-0.078939244,-0.21577123,0.04537524,-0.111890405,1.3983668,-0.02438183
t85,-0.95376354,-0.013951178,-0.6138,-0.011574657,-0.159525,15.849045,-0.43827257,-0.8201892,-0.3150205,3.4740014,4.0057473,10.22003,2.844634,7.1889706,-0.18760778,-0.48285523,0.09013114,-0.050963297,-0.20219131,2.975592,-0.21649568,12.43472,11.863027,5.146688,0.39697912,-0.0044134757,4.26971,2.3101377,-0.31697235,8.166434,-0.42666537,0.009853825,0.18955733,4.6668973,0.024858354,-0.71787214,0.08277351,6.782734
t86,-0.112347245,2.387788,1.1037258,0.5102684,0.6304956,0.22735101,0.835344,-0.31249484,-0.219182,0.00050619745,1.8436633,1.9856926,4.5780315,0.40999302,3.4166684,-0.010223195,0.0026764565,0.9372717,-0.0115993265,1.3061349,-0.17781982,-0.7629471,-0.48806193,-0.02717707,0.19835433,5.961444,-0.13737182,-0.0040462795,2.0001028,3.1156,-0.06695835,0.017175915,-0.10670235,-0.27838805,0.04055787,-0.09602849,1.6870704,1.2226712
t87,-0.17066902,2.5291824,1.1310719,0.5980374,0.72852427,1.4656985,0.7031235,-0.39448166,-0.33874118,0.22132628,2.5920887,2.6991272,5.5349545,0.7141119,4.2274933,-0.0015472734,0.008008557,0.864299,-0.022068404,1.5335165,-0.21144202,-0.8693694,-0.57507133,-0.03556565,0.2504024,7.1590266,-0.18251538,0.0022326792,2.539765,4.129623,-0.0835633,0.021428863,-0.12364548,-0.38176927,0.048209116,-0.1320917,1.8669227,1.347365
t88,-0.07119521,2.3533285,5.065221,-0.002951029,4.558916,0.97766083,0.22650987,-0.532314,-1.09986,6.119785e-05,4.3184385,2.5892591,3.774074,0.91709834,2.0945969,1.9280115,0.822033,1.2215755,1.7709333,1.9878178,-0.08444791,-0.89848626,-0.6919604,0.19784379,0.36660692,9.828174,-0.3657379,1.0684271,3.9291463,6.8500547,0.8750592,0.026585156,-0.08699574,-0.31531122,0.05410477,-0.20437488,3.0534782,-0.0025261657
t89,-0.013637244,2.0866523,4.9778876,-0.0029855159,4.4332128,0.010406792,0.18353136,-0.4425189,-0.98595196,0.0016183102,3.6971986,1.8985568,2.845712,0.6449455,1.2190527,1.9506341,1.2505872,1.276426,1.8253835,1.8463165,-0.04802639,-0.77268744,-0.58758885,0.3428787,0.32356367,8.535575,-0.3222394,1.2478497,3.366058,5.904305,0.9798377,0.024659013,-0.05946617,-0.23838857,0.047490425,-0.15758914,2.9568307,-0.0240399
t90,-0.98863626,7.04268,-0.014725755,-0.0032427544,-0.19432366,0.18987423,-0.040643975,-0.7236421,2.9930677,6.530325,-0.11005769,0.29739845,1.5632062,8.073209,-0.076653935,-0.1794146,0.04390964,-0.058265857,-0.026922613,1.3838619,-0.21976294,8.142301,16.477985,3.5101762,0.08389056,-0.09937057,8.379156,5.167566,-0.19088542,-0.022570191,-0.77948457,0.027722156,9.187943,16.402914,0.019723402,-0.060645256,0.05380929,9.320194
t91,-0.88301706,3.61428,-0.11786123,-0.0057750605,-0.07489293,4.7555075,-0.09359503,-0.76932395,1.983559,7.4675117,0.5229768,3.8801386,-0.036819894,9.497097,-0.045009818,-0.1477904,0.06429357,-0.05243335,-0.10352198,0.59653586,-0.2530326,6.257706,12.614617,0.910205,0.14376274,0.29846182,4.3947215,3.2730215,-0.1219723,3.416771,-0.64980984,0.020656029,6.196011,9.23141,0.030797986,-0.22218023,0.045383595,6.7956896
t92,-0.04327762,1.8931868,2.5710173,-0.0005562565,1.7679944,-0.02155847,0.7050922,-0.28885815,-0.475614,0.0018674725,1.7010554,1.6958712,2.9910758,0.33887652,1.90345,0.3861719,0.7537296,1.4585125,0.1762299,1.0595037,-0.09445376,-0.6517219,-0.43023765,-0.04918993,0.1949078,5.992111,-0.13956735,0.67324686,2.4145606,3.773444,-0.055428505,0.01647146,-0.07515199,-0.19539002,0.03810326,-0.11285096,1.587242,0.20857649
t93,-0.16630803,2.2115958,2.7404852,0.026271505,1.8169608,2.0519545,0.70775944,-0.4463453,-0.66515344,0.21446925,2.954234,3.084321,4.9832425,0.7624968,3.6593716,0.39538032,0.14748813,1.150914,0.17128052,1.2309321,-0.16742928,-0.89053166,-0.61797726,-0.082948394,0.29286775,8.418853,-0.24660413,0.46581316,3.481358,5.5791597,-0.077286705,0.022299133,-0.116218954,-0.36845753,0.051012903,-0.21053697,1.9142692,0.59922385
t94,-0.16851616,2.471099,0.9994435,0.60249335,0.64901567,1.3547173,0.7127114,-0.39294955,-0.33823133,0.23773342,2.477278,2.669019,5.436061,0.6300004,4.1351047,-0.006808492,0.008387581,0.8775383,-0.0257615,1.5106921,-0.20785193,-0.8506668,-0.5617108,-0.037843533,0.23852868,7.0142574,-0.17647758,-0.0017283007,2.4638731,3.939788,-0.086435325,0.020952327,-0.12102445,-0.37237972,0.047382776,-0.120639265,1.8453833,1.2787168
t95,-0.53197765,0.9575302,2.7818892,-0.015383334,-0.19400235,1.6196765,7.4044814,-0.32148337,4.3295975,2.94493,0.31142357,0.19515164,5.2460575,7.0795274,3.0764947,4.2616034,0.4733322,2.1037557,1.0387328,-0.18684731,-0.20365304,0.54336953,1.4755728,1.5183604,3.6083543,-0.007233179,-0.046004824,0.13504347,3.3040426,-0.01979141,-0.19980963,0.02717069,2.890908,5.142137,0.05003527,0.60866016,0.06265549,7.669342
t96,-0.831747,0.49081203,-0.036577877,-0.008699664,-0.090915225,2.10917,0.64897996,-0.6116572,4.5037975,10.485904,-8.206633e-06,-0.0055498155,1.7327683,5.546137,1.5595874,-0.15279235,0.023055892,-0.0063873734,-0.011285558,-0.20272587,-0.30707893,-0.108391486,8.28881,-0.012929766,5.733647,0.19102551,6.4049234,-0.020029264,3.049046,-0.08826605,-0.49870747,0.038075842,10.31259,3.7559114,0.0536748,-0.010832912,1.8522133,5.2943263
t97,-0.9583651,2.598079,0.6408045,-0.008986346,-0.1124548,0.32780308,1.3476506,-0.5615501,5.4650435,10.377908,-0.058718108,-0.016240466,2.776178,4.921096,0.41855934,-0.0807031,0.018607613,-0.022173468,1.1237522,-0.1827236,-0.26624694,0.45327002,10.053724,0.9614316,5.9992185,-0.040790305,8.307196,-0.008608362,2.3348546,-0.16837344,-0.5096944,0.037563954,12.014234,6.8648934,0.045081787,1.2472887,1.1871607,6.654221
t98,-0.05539484,2.760597,5.760284,-0.0028391345,4.907949,1.1650625,0.28504637,-0.5797741,-1.1571519,0.023882918,4.8787365,2.2246416,3.604349,0.31451938,1.9339803,2.737878,1.1356637,-0.0022435202,2.973451,2.0881732,-0.041522983,-0.8731039,-0.6584726,0.060058184,0.35364783,10.16301,-0.4642305,1.1121956,3.497071,6.5576878,2.339868,0.027919529,-0.083048746,-0.3078762,0.054617487,-0.13086478,2.9616694,-0.022438291
t99,3.4893434,0.6926428,0.46810788,6.4770546,-0.07334802,1.4320431,-0.094119295,2.116455,2.0525808,0.020851633,-0.04033296,0.9246828,5.2838755,-0.10810066,6.0472984,1.8042283,3.8030005,-0.031129433,1.1838567,3.8135128,-0.19704011,-0.575239,-0.36701941,-0.4370545,0.30830532,-0.041050803,-0.27608883,3.237763,-0.03878884,4.1852055,2.2978096,0.050359506,1.1620493,-0.5319341,0.027856423,0.6820522,7.662787,-0.05759736
t100,-0.8719627,3.1329372,-0.12472632,-0.005797236,-0.062006447,5.73165,-0.110827744,-0.7596883,1.7965807,7.379752,1.1682216,4.3921385,-0.023579702,9.647297,-0.038459484,-0.13805218,0.0657605,-0.047105767,-0.12549813,0.47825667,-0.2704049,5.737536,11.863615,0.5218693,0.15007426,1.0478652,3.8911426,2.7980618,-0.10086809,4.0436707,-0.62111735,0.019100966,5.6600966,7.8322396,0.034920633,-0.2766006,0.042843863,6.5335703
t101,-0.87621593,3.5623064,-0.12077394,-0.005886442,-0.06806881,4.9997835,-0.103265986,-0.7516405,2.0011349,7.4749117,0.68332624,3.9833057,-0.04328571,9.59813,-0.045295037,-0.13277549,0.06397586,-0.051306766,-0.105295636,0.48835376,-0.25890929,6.1573167,12.432382,0.79733473,0.14375003,0.41186866,4.198288,3.0498593,-0.1224641,3.666462,-0.6381085,0.020125257,6.0882363,8.854053,0.03215059,-0.23587237,0.043390006,6.692189
t102,-0.08899444,2.7724402,0.8495824,0.7201046,0.7375007,-0.032254346,1.0916821,-0.3350873,-0.11223585,0.105199814,2.0564477,2.0785728,4.972031,0.39034072,3.7960167,-0.0061072493,0.0013081746,0.90024006,-0.012816552,1.472471,-0.17743495,-0.826793,-0.48956797,-0.016455784,0.19876583,6.207709,-0.075080566,-0.020471381,1.805079,3.420784,-0.06963134,0.018135095,-0.12971614,-0.29121235,0.04281296,-0.07550899,1.8513001,1.4897187
t103,-0.9848892,0.10987954,-0.58754146,-0.011865,-0.21254523,16.141258,-0.48312354,-0.8389487,-0.31739283,2.9298315,2.707697,10.487532,2.282015,6.431463,-0.23956129,-0.5650146,0.08433012,-0.065547556,-0.18561928,2.6401849,-0.17765908,14.835987,13.821249,6.004095,0.4393667,-0.056684803,5.6445966,3.1992595,-0.3844464,7.793419,-0.442888,0.012885863,0.07611908,7.8406167,0.030094476,-0.7003564,0.09764637,7.147167
t104,-0.013344832,2.9956446,6.414776,-0.004592169,5.789394,0.12913382,-0.035972252,-0.5563985,-1.1641859,0.07316078,5.555488,1.9353725,3.0164325,-0.034180332,1.4309461,3.4640882,0.6194843,-0.003483222,3.388177,2.5524733,-0.023739958,-0.79125524,-0.57091135,0.74340177,0.31816193,9.789421,-0.5399585,1.5742913,3.0371819,6.276581,3.7237523,0.026189014,-0.08648916,-0.2468008,0.05163054,-0.03607117,2.7475252,-0.042825162
t105,0.6494401,1.6158372,5.4864974,-0.007193476,5.842312,-0.19088331,0.057928488,-0.40754363,-0.9879576,0.0076339706,2.8916354,1.2779888,1.7907642,1.1146345,0.027617786,2.7260644,1.3882751,2.6613927,1.8132449,2.43936,-0.029717222,-0.70905876,-0.5531863,1.433682,0.33291757,7.7897677,-0.2875223,1.2334603,3.7331774,5.893513,0.38428715,0.020038357,-0.009825784,-0.14976284,0.048756044,-0.2111472,4.02327,-0.08190002
t106,-0.9695157,0.7224923,-0.59268266,-0.011355381,-0.19570068,14.063445,-0.425863,-0.8379062,-0.26556405,3.09365,1.92078,9.413604,2.32249,6.8580136,-0.21849698,-0.5417833,0.08180109,-0.06150567,-0.159028,3.2436402,-0.18684535,14.004287,13.135014,6.069336,0.3866212,-0.06252939,5.9066343,2.7740946,-0.37758565,7.3088837,-0.48285946,0.016136535,0.8091048,7.486502,0.026563816,-0.6194538,0.084869586,7.2481937
t107,-0.9748649,0.69718057,-0.60986936,-0.012272425,-0.25635147,15.229403,-0.48845983,-0.80017227,-0.29878914,2.5751152,1.2467602,9.944369,2.188558,5.662327,-0.2611969,-0.6093614,0.07987138,-0.07627505,-0.16046871,2.685292,-0.14802276,16.193232,15.325764,6.7641177,0.44671062,-0.098782845,6.6268773,3.922723,-0.4439452,6.9205813,-0.46998844,0.015576914,0.54134595,10.51281,0.029487703,-0.6295637,0.10354719,7.407514
t108,-0.9611759,1.4894785,-0.5987538,-0.011378322,-0.21197206,12.763711,-0.40491182,-0.80688876,-0.23352969,2.9145825,0.8168994,8.674234,2.2576768,6.654163,-0.22954898,-0.55899143,0.07630116,-0.06676389,-0.12918691,3.5971675,-0.1661405,14.908407,14.004413,6.55843,0.37353826,-0.097204976,6.626359,3.2842495,-0.4135367,6.4010644,-0.5057043,0.017932195,1.5090833,9.305294,0.024834486,-0.5576005,0.0835449,7.571973
t109,-0.073901705,2.1737862,0.7926953,0.3930269,0.4205621,-0.101055324,0.83766675,-0.23338926,-0.10664042,0.0004685813,1.1947471,1.3513451,3.3895354,0.13479444,2.5768545,-0.028951008,0.029715355,0.8188869,-0.010387954,1.1785926,-0.14538738,-0.6308972,-0.38120657,-0.008105576,0.13174346,4.6064095,-0.05482666,-0.005044599,1.3884832,1.9245297,-0.05722489,0.014612918,-0.08498774,-0.19696882,0.035513442,-0.054181438,1.6195011,1.0235473
t110,-0.058665633,2.087253,0.73766184,0.36356658,0.3959356,-0.15033329,0.837167,-0.20652427,-0.0648351,0.00018610402,0.9898783,1.1012555,2.9824014,0.10087541,2.2733908,-0.031989116,0.16039352,0.8754218,-0.009146473,1.1357079,-0.13460357,-0.5908589,-0.33972156,0.022185817,0.11118627,4.1684027,-0.02813417,-0.008244776,1.1600426,1.5841035,-0.057816576,0.013294771,-0.07635612,-0.16950414,0.033460744,-0.04625306,1.5795993,1.0295494
t111,-0.58319044,1.2429726,3.6313682,-0.01842712,-0.2234084,1.0389737,7.922083,-0.3111785,5.3091,2.6672738,-0.019835122,-0.0036893836,5.5780387,6.7081227,2.5633307,4.9905357,0.8917174,1.8917171,1.4371974,-0.21335061,-0.18712401,1.4682821,2.1405845,2.1890576,3.9497192,-0.02868746,0.36556336,0.33556685,3.1919312,-0.048668332,-0.20866385,0.026650202,4.0724773,6.606821,0.04886107,1.0112369,0.07295806,8.3619375
t112,0.16370985,2.6763144,6.808765,-0.0018927024,4.9639883,0.46666193,0.92769355,-0.5499824,-1.1494657,0.00049561914,4.19768,1.2562665,2.36816,0.029465187,0.4470669,3.649178,3.092096,-0.019942235,4.3246126,1.6297569,1.3815514,-0.73112434,-0.5415156,-0.051427465,0.3334937,9.144938,-0.535309,1.4779475,3.2929406,5.722142,3.3857849,0.03393486,-0.012738499,-0.23362008,0.053962193,-0.10600337,3.460057,-0.049931373
t113,-0.5846832,1.2571021,3.5513403,-0.018043408,-0.21891072,1.0233737,7.8243527,-0.3163574,5.296876,2.6602898,-0.01447234,-0.003618572,5.556852,6.7985783,2.5827403,4.9779572,0.7860239,2.036591,1.4462333,-0.2188497,-0.19151013,1.4310355,2.073925,2.231259,3.8367245,-0.028794393,0.30763063,0.34461653,3.1723986,-0.042172298,-0.21435745,0.026276544,3.9649363,6.5436797,0.0482076,1.0602223,0.07246845,8.436624
t114,2.1924527,1.2324905,0.777096,5.1088057,-0.10817101,3.5665364,-0.0414703,0.15862745,1.4175502,0.011910329,-0.0491627,1.6342502,9.228637,-0.064777955,6.9612412,0.94634044,2.4755664,-0.03436533,-0.0048493315,2.7008774,-0.2286138,-0.77249724,-0.44350454,-0.49491128,0.36426958,1.4196502,-0.39500615,2.8040533,-0.021878134,4.9988184,0.36484167,0.052456908,-0.045183185,-0.7048896,0.03568291,-0.063769095,6.245465,-0.059329156
