,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
t65,5.0528283,8.799104,5.637398,5.1209707,3.9692562,3.7558055,3.5324721,5.377869,5.688872,3.8603735,3.8119738,4.8022814,4.011846,5.3342195,4.2158375,5.6494412,5.8189616,5.383521,4.771309,3.5534372,4.8490834,4.97457,3.5943525,4.21572,6.1892524,4.7202663,4.839224,6.171648,3.5643275,6.633677,5.6891766,3.6014812,4.441063,5.659244,4.464971,5.4349732,7.066908,4.372893
t66,11.643875,-0.81784755,4.2799106,4.316729,-0.5069173,5.6583366,3.4773107,5.789988,4.6981463,4.4380484,4.919149,5.55675,3.2944033,4.9455743,5.795271,4.6931696,5.864185,5.5887017,3.8432846,4.617343,5.6784744,4.82376,3.8926086,4.842788,6.0086007,3.6763587,4.8338885,6.2854085,3.6624944,6.9294815,6.3655305,4.767912,4.3083344,3.9717796,5.2812295,6.51095,5.73292,4.198045
t67,11.604319,-0.7827666,4.360934,4.351802,-0.36723742,5.561165,3.281428,5.8733735,4.7838306,4.3527365,4.942949,5.473284,3.40524,5.078972,5.698224,4.7972856,5.783396,5.6771684,3.8884299,4.5639014,5.651563,4.955245,3.824863,4.83144,6.021005,3.4948785,4.6726575,6.1537595,3.8420684,6.936913,6.224456,4.6914144,4.355485,4.1729,5.3675327,6.4141717,5.8733134,4.0580926
t68,11.603859,-0.77500707,4.3773055,4.3489203,-0.3450596,5.5636024,3.233263,5.90156,4.7821035,4.3458385,4.940663,5.447545,3.4395373,5.1132,5.703677,4.8279634,5.7694707,5.705558,3.9059656,4.5787587,5.674637,4.9912877,3.802511,4.8206224,6.0065856,3.447914,4.6254435,6.1102066,3.888819,6.9453483,6.179416,4.670343,4.3675504,4.2235317,5.3891053,6.411423,5.918317,4.015472
t69,5.1299663,8.382203,5.70142,5.2860985,4.0735965,3.8114886,3.6103125,5.386185,5.683912,3.9721546,3.840899,4.851129,4.0727153,5.346294,4.2283993,5.6009016,5.7719183,5.3696785,4.8177257,3.5362775,4.8629613,4.9038124,3.5580976,4.2665763,6.1713247,4.8710895,4.825743,6.2661467,3.6276383,6.685239,5.6903276,3.5671568,4.4510026,5.724174,4.5204372,5.4740415,7.112562,4.427916
t70,5.153301,8.477083,5.7197447,5.3180876,4.030127,3.8504424,3.7523687,5.387795,5.800451,4.038528,3.8986683,4.8514223,4.0927987,5.3600173,4.2404237,5.6153564,5.7612686,5.300475,4.885175,3.5419655,4.8687673,4.8529453,3.492157,4.30564,6.190144,4.902424,4.8863945,6.3458276,3.6322992,6.7996173,5.7400794,3.583161,4.467166,5.763299,4.531128,5.399555,7.0968394,4.452651
t71,5.049487,8.671722,5.6204515,5.164909,3.9781334,3.7589033,3.614909,5.3309474,5.7622724,3.9066544,3.85139,4.7743964,4.0583043,5.343986,4.244658,5.6311116,5.8235235,5.3449183,4.8281174,3.5165148,4.8519707,4.9395223,3.5537,4.245365,6.2316747,4.8030877,4.8838034,6.243026,3.5466146,6.7013774,5.737628,3.5739765,4.492206,5.6612124,4.438425,5.394525,7.0374312,4.355537
t72,8.022328,3.6221378,6.1684203,7.421265,5.77033,5.100931,3.402655,6.222707,4.23758,3.7016401,4.2063184,5.109193,3.85027,5.7818685,3.8727508,5.572432,5.62295,5.570382,4.082265,4.6367426,5.7035766,4.9659414,3.1631906,4.929787,5.86914,3.7045527,4.657013,6.214046,3.8874323,6.6915574,5.7336593,3.8329527,3.6840432,5.9189496,4.441532,6.24631,6.887287,4.9640236
t73,7.9121976,4.058652,6.179465,7.974148,5.4776325,5.1889424,3.394274,6.3453665,4.4536133,3.709968,4.0666842,5.131318,3.8652053,5.722895,3.7865248,5.673905,5.643178,6.3591967,4.121688,4.6051927,5.6803317,4.8964744,3.307215,5.0090756,5.875742,3.5399756,4.608582,6.295195,3.8807743,6.69585,5.649244,3.9543319,3.7990148,6.1018,4.651842,6.312843,6.8239603,4.9045653
t74,8.315055,3.8349364,6.2393546,8.539539,5.5836368,5.463748,3.6593454,6.6557455,4.3645024,3.6460295,3.8908908,5.0734415,3.7160664,5.703709,3.7515173,5.9335966,5.7262936,6.8053894,4.065357,4.7716875,5.8733153,4.997111,3.466815,5.0605216,5.831146,3.1469724,4.549217,6.266947,3.9431484,6.66282,5.6737337,3.9415967,3.7131996,6.271095,4.831764,6.56139,6.5290384,4.8878856
t75,4.949159,11.309599,5.3993716,4.8001847,3.7246163,3.8750947,3.4478,5.326933,5.8167176,3.591674,3.883552,4.6198373,3.7938929,5.3770585,4.2798796,5.7344627,5.968827,5.477523,4.557591,3.748956,4.84881,5.1155143,3.6407485,4.1363955,6.291833,4.260737,4.9914684,6.0487065,3.3045087,6.5342493,5.7349796,3.763387,4.370102,5.514166,4.2742233,5.193918,6.8512955,4.2847843
t76,5.1909175,7.9596877,5.900787,5.524784,4.481667,3.9615567,3.3934968,5.546611,5.3409653,4.100799,3.6825976,5.059666,4.1301317,5.420162,4.205089,5.3273993,5.5693,5.5826645,4.657661,3.5764701,4.822489,4.831098,3.8033168,4.1911764,6.056994,5.264732,4.3862705,6.2260785,4.0074716,6.4407535,5.3083315,3.2610826,4.2379804,5.8912306,4.708936,5.7634335,7.5354314,4.5611696
t77,5.223917,7.9367657,5.8726845,5.554309,4.4658904,3.992489,3.412701,5.580062,5.327745,4.0791736,3.7105513,5.0279093,4.0963902,5.3851676,4.1743236,5.354355,5.6119785,5.544517,4.677572,3.5593982,4.8334875,4.8463683,3.7661636,4.22022,6.0478196,5.275382,4.392444,6.21525,3.994052,6.4782057,5.325865,3.2812152,4.2651844,5.8515368,4.6689606,5.7311974,7.5281973,4.551623
t78,5.0862937,8.753273,5.662275,5.1587787,4.0085115,3.7874668,3.494529,5.4080763,5.646854,3.865341,3.7883215,4.8300505,4.0185723,5.336374,4.2105465,5.6262,5.800102,5.418344,4.736938,3.5586545,4.8474593,4.9668245,3.6216302,4.2104363,6.171242,4.731078,4.804414,6.1617746,3.596289,6.5969877,5.6553264,3.584901,4.408167,5.6698914,4.480832,5.4731216,7.099486,4.38719
t79,5.1179466,8.298233,5.690374,5.295826,4.0983205,3.7986777,3.5830922,5.3749647,5.661521,3.965405,3.8255236,4.842462,4.087285,5.346679,4.2357664,5.5892467,5.7749286,5.3846354,4.811342,3.517249,4.853988,4.9092402,3.5731533,4.2538266,6.1865144,4.88929,4.815531,6.2605295,3.622596,6.666358,5.6873226,3.5408633,4.461329,5.7089486,4.5032988,5.4910946,7.1104646,4.4104476
t80,7.961954,4.0162263,6.192748,8.017681,5.500791,5.2269926,3.4288173,6.387648,4.4431014,3.707218,4.041415,5.120181,3.847186,5.714468,3.7836266,5.709823,5.651975,6.396617,4.110184,4.6354876,5.7125535,4.9068904,3.3318307,5.0092783,5.8735995,3.4942958,4.5978785,6.2931232,3.8848429,6.696527,5.649924,3.9573538,3.7795544,6.1267147,4.674741,6.3426304,6.779534,4.9036326
t81,4.935378,11.541427,5.358438,4.745643,3.6802907,3.905194,3.436667,5.3256497,5.830138,3.5503109,3.885282,4.597007,3.7580614,5.372751,4.295088,5.7527823,5.9800606,5.504003,4.5093584,3.7957153,4.840366,5.1247787,3.649948,4.119776,6.3066387,4.173813,5.0000815,6.026503,3.262534,6.5071173,5.729107,3.7922802,4.359808,5.4911532,4.2539454,5.135215,6.7955885,4.2916055
t82,8.055306,3.5734568,6.1707363,7.4070754,5.813009,5.1049848,3.4151952,6.223141,4.2023187,3.691551,4.211704,5.1011086,3.840875,5.7971992,3.8826392,5.572108,5.622332,5.5220904,4.066809,4.650217,5.716088,4.979177,3.1447074,4.925981,5.8663335,3.702099,4.653278,6.205848,3.8929102,6.6869593,5.744329,3.8158684,3.6660757,5.902947,4.4201393,6.2524204,6.8799124,4.97811
t83,5.06065,8.877339,5.663393,5.0830326,3.9348104,3.7376447,3.5345807,5.413151,5.68926,3.841622,3.8029125,4.833618,3.9655743,5.322107,4.1868377,5.68571,5.814248,5.3781004,4.767471,3.5962896,4.8566155,4.999301,3.5938663,4.2076902,6.1432366,4.6609926,4.8312955,6.129823,3.5771656,6.6390586,5.6764264,3.6434774,4.4140525,5.6743884,4.5051355,5.442149,7.084449,4.408426
t84,5.053481,8.792145,5.63867,5.120252,3.9679193,3.753203,3.5353384,5.378243,5.692596,3.8606172,3.8122675,4.8036246,4.0117965,5.3341403,4.2153907,5.6495805,5.8185215,5.3814077,4.7733645,3.5538747,4.8499327,4.9744315,3.5930626,4.216547,6.1879735,4.7209783,4.840042,6.171766,3.5653317,6.636731,5.6901155,3.602801,4.44085,5.6602564,4.4664516,5.435314,7.067943,4.374159
t85,11.6600485,-0.8820494,4.3314147,4.290157,-0.578462,5.609711,3.545132,5.7193813,4.7188835,4.424277,5.0251904,5.620059,3.2273993,4.931838,5.7913437,4.54851,5.886964,5.500788,3.8905125,4.57475,5.624515,4.7446837,3.9055548,4.900392,5.98128,3.7770686,4.8810244,6.3118834,3.5047796,6.913955,6.4174542,4.726538,4.42103,3.865968,5.3689613,6.492642,5.6853805,4.2630405
t86,5.1394286,8.457613,5.6989,5.29799,4.013572,3.8416998,3.7533183,5.370941,5.828501,4.023677,3.895934,4.8297076,4.0956903,5.3613534,4.247793,5.621364,5.7733574,5.301968,4.888039,3.532236,4.8597226,4.8576226,3.4965456,4.295271,6.2155676,4.900974,4.8994484,6.342785,3.6112378,6.800884,5.7502427,3.5735629,4.481836,5.7441983,4.5039835,5.382735,7.0748897,4.430135
t87,5.1293774,8.442388,5.6962366,5.280684,4.033616,3.8258746,3.684867,5.3775206,5.762192,3.99428,3.869192,4.83647,4.080675,5.353646,4.237677,5.614762,5.775416,5.3335986,4.851715,3.5352304,4.860544,4.883223,3.5274487,4.2793155,6.1953254,4.8774786,4.865462,6.3019366,3.6155398,6.7432375,5.721439,3.5733576,4.466481,5.7319074,4.5097394,5.4213166,7.090306,4.4266596
t88,4.968902,11.240088,5.427091,4.8298216,3.7481148,3.860134,3.4434183,5.3327,5.7969165,3.6102245,3.8876352,4.636249,3.8157105,5.3792944,4.280717,5.718,5.955015,5.478354,4.5692253,3.7361012,4.853715,5.1039295,3.6415896,4.1409407,6.2790394,4.3002768,4.976773,6.060548,3.3275683,6.534016,5.7251506,3.742357,4.3706236,5.537663,4.2984967,5.214684,6.869485,4.2882514
t89,4.9471993,11.424195,5.36457,4.7633543,3.689056,3.8686254,3.4586132,5.3203955,5.8192296,3.5515556,3.892641,4.6266074,3.7789774,5.3662467,4.299598,5.7333302,5.9526534,5.496354,4.5218935,3.773729,4.851656,5.1139364,3.6529696,4.111475,6.292753,4.196956,4.992086,6.0367737,3.2774878,6.5235286,5.7248683,3.7945976,4.3422275,5.4813685,4.2668867,5.1675797,6.811318,4.302083
t90,11.696611,-0.8170722,4.4025636,4.2842493,-0.4430198,5.6415954,3.2485561,5.8826075,4.719723,4.3994684,4.976858,5.485121,3.4169884,5.0600386,5.8091507,4.761855,5.8287992,5.670566,3.9482944,4.6566243,5.7369604,4.9480386,3.8222895,4.843612,5.9377728,3.4730432,4.6352468,6.1081133,3.8413122,6.9489985,6.186116,4.644481,4.4160075,4.204233,5.4363065,6.464542,5.9200544,4.0345135
t91,11.63083,-0.78900295,4.387559,4.3315234,-0.3712771,5.581546,3.2336168,5.8943686,4.770157,4.3567576,4.954306,5.4566855,3.432418,5.1018934,5.732257,4.812672,5.782889,5.696117,3.916766,4.5955586,5.6858764,4.9835467,3.8086162,4.830399,5.990163,3.4497213,4.6253347,6.109452,3.8829393,6.947393,6.180852,4.658213,4.381986,4.222785,5.4053254,6.421642,5.9194717,4.0202117
t92,5.038391,8.660989,5.6085234,5.158189,3.9765255,3.7507212,3.613237,5.3175936,5.7660356,3.9028723,3.8527274,4.762774,4.0635567,5.3439846,4.249705,5.6279364,5.829865,5.34276,4.8316507,3.5066829,4.8512807,4.942138,3.5534947,4.2450094,6.241632,4.809564,4.8892655,6.245139,3.5367155,6.7011704,5.744495,3.5673172,4.50337,5.6523705,4.4265366,5.389203,7.0288587,4.3441286
t93,5.0983543,8.686818,5.6745253,5.1911435,4.0236435,3.7945147,3.5230522,5.4092774,5.64681,3.8906946,3.8048537,4.8371196,4.022394,5.338577,4.211471,5.6319556,5.7936273,5.4038777,4.756121,3.5632615,4.8503623,4.9518614,3.6004689,4.2229095,6.1674843,4.7493315,4.8110075,6.185804,3.602739,6.6189413,5.663874,3.5924602,4.4137235,5.6867366,4.4952826,5.475856,7.100109,4.4014854
t94,5.1541996,8.488578,5.7235556,5.2684717,4.0193357,3.8635461,3.6605933,5.4198637,5.7250357,3.9917743,3.8563948,4.8641825,4.0518503,5.3531303,4.2183695,5.627657,5.761829,5.3498573,4.812997,3.5693238,4.8606157,4.88495,3.5433834,4.27231,6.1631303,4.8304825,4.8416047,6.2788563,3.640263,6.709098,5.6874275,3.6010203,4.4230766,5.752183,4.5449295,5.4332438,7.1156726,4.458147
t95,8.103746,3.9514256,6.2202344,8.24436,5.5330625,5.3054614,3.4922307,6.477657,4.4340982,3.6996346,3.9903183,5.1014256,3.8151636,5.7016234,3.774437,5.782353,5.6653385,6.58013,4.0869393,4.690192,5.7703624,4.9206877,3.3772247,5.0158043,5.871572,3.3553512,4.574814,6.2973876,3.891499,6.698468,5.64437,3.9699492,3.746821,6.181993,4.7249045,6.4010825,6.6885867,4.9048486
t96,8.059311,3.5789273,6.1359572,7.4317794,5.8060436,5.083833,3.4179838,6.1904993,4.22732,3.705404,4.238244,5.1365457,3.8625426,5.782564,3.8431494,5.547317,5.627482,5.5377216,4.067032,4.611034,5.682847,4.9968896,3.152491,4.940801,5.8639245,3.724564,4.687932,6.1868596,3.8876321,6.6928225,5.7594547,3.8267925,3.6655784,5.915111,4.41036,6.255554,6.913873,4.98852
t97,8.0611105,3.5655637,6.141248,7.4220824,5.803684,5.085939,3.4155385,6.1943617,4.225858,3.7045264,4.2364964,5.131188,3.8597984,5.7834044,3.850329,5.5504107,5.62629,5.5315127,4.0690155,4.6163807,5.6871777,4.9924984,3.1522272,4.9376473,5.864745,3.7226748,4.684139,6.1905885,3.8877745,6.692506,5.756157,3.82607,3.6670177,5.912448,4.4130025,6.253065,6.909464,4.984894
t98,4.9460363,11.383487,5.3874974,4.784495,3.7122622,3.8809285,3.4481685,5.326126,5.8199244,3.580473,3.8845224,4.6158533,3.7852268,5.3752885,4.283606,5.7379413,5.9702735,5.4832416,4.545533,3.7595782,4.847191,5.1172714,3.6432028,4.1315255,6.2945848,4.236936,4.9933224,6.0438075,3.2934668,6.529282,5.733314,3.7720578,4.3660603,5.5060577,4.268766,5.1799946,6.8370037,4.28738
t99,-1.5603064,0.87775797,10.374821,4.467979,3.160508,5.3825755,3.0356314,4.9640503,5.5969777,4.997528,3.9531183,4.7285924,4.323782,5.253448,5.0430784,4.7554774,4.018334,6.6304326,5.860984,4.635937,7.0316386,4.2233653,4.196043,5.0205364,7.6343393,3.9815106,4.6539173,5.2880907,3.3230772,6.024662,4.649461,3.66183,4.999006,5.913363,4.851634,5.271539,6.4046755,4.6899195
t100,11.626515,-0.79834783,4.3637676,4.3363442,-0.3884915,5.571408,3.2851071,5.864776,4.7777715,4.362395,4.955291,5.4849143,3.3965132,5.0657296,5.7144284,4.7822366,5.796538,5.6661897,3.8926604,4.5747023,5.6578183,4.942738,3.8334382,4.840243,6.011474,3.5008824,4.679049,6.158758,3.8328335,6.937143,6.229889,4.688984,4.364128,4.1711373,5.3760295,6.4191637,5.8697357,4.065121
t101,11.630145,-0.78846896,4.3848977,4.328936,-0.37669027,5.5899744,3.2580094,5.884665,4.7572947,4.367354,4.9528656,5.4679146,3.417959,5.087862,5.734483,4.7996407,5.792956,5.6836963,3.9193952,4.6012573,5.6888957,4.9674253,3.8141751,4.831399,5.983776,3.4728959,4.64289,6.122974,3.8611236,6.9443088,6.1987157,4.661517,4.3850174,4.1956367,5.4042087,6.4361267,5.9017735,4.0388618
t102,5.1017656,8.44396,5.673479,5.2628174,4.023977,3.799743,3.6869185,5.350755,5.7848945,3.9860644,3.8677967,4.8144135,4.089577,5.3521194,4.2465677,5.616129,5.7884126,5.3281717,4.8645153,3.5152411,4.8538146,4.8925943,3.5276544,4.271718,6.217863,4.88412,4.8790827,6.3018756,3.5932841,6.749839,5.738228,3.55998,4.492641,5.7124767,4.485111,5.4054065,7.0696425,4.402432
t103,11.682494,-0.90031177,4.3464775,4.27538,-0.6187922,5.623133,3.567047,5.697476,4.709787,4.4314466,5.050386,5.643802,3.2053235,4.918725,5.8264546,4.503426,5.907892,5.468909,3.910125,4.592343,5.6282353,4.716044,3.9131908,4.919858,5.9586277,3.8088393,4.900329,6.3189235,3.4572399,6.9131746,6.436444,4.711838,4.4453573,3.836225,5.3865566,6.4986887,5.6706553,4.290334
t104,4.934749,11.458555,5.376215,4.7696204,3.713267,3.8994322,3.463624,5.3339086,5.824254,3.5927258,3.862607,4.609517,3.7752502,5.3704653,4.267722,5.7512417,5.9793825,5.4695015,4.555678,3.7510526,4.835395,5.115906,3.6358852,4.1420717,6.297514,4.2289677,4.991391,6.0462484,3.290647,6.5433426,5.7391906,3.7765605,4.377237,5.4944053,4.25309,5.1806235,6.8449726,4.290483
t105,4.9577537,11.593499,5.336234,4.7374578,3.6524754,3.854166,3.4484212,5.3055024,5.813412,3.495459,3.9307349,4.639623,3.7705307,5.3678885,4.336385,5.713272,5.933949,5.5382013,4.465349,3.8153565,4.8698635,5.1213007,3.6738935,4.076062,6.291314,4.129491,4.9995966,6.0167594,3.252532,6.4923296,5.7073565,3.8311708,4.3082666,5.4536686,4.271335,5.1542754,6.7583675,4.3116326
t106,11.723087,-0.9334596,4.3609605,4.2414966,-0.662739,5.6597304,3.576053,5.6827464,4.691834,4.454645,5.077551,5.662668,3.1883917,4.913009,5.8746963,4.4801617,5.9362683,5.45626,3.92626,4.630233,5.6605077,4.7047677,3.9257972,4.936634,5.9227395,3.8140736,4.902954,6.3184056,3.451085,6.922464,6.440263,4.689581,4.4745255,3.82855,5.418128,6.513961,5.675586,4.2928925
t107,11.7418165,-0.95111173,4.3727074,4.2300706,-0.69182837,5.6701975,3.593288,5.663553,4.6807756,4.4608994,5.1007304,5.6817503,3.1713483,4.901081,5.8986063,4.447246,5.953842,5.4296174,3.9408238,4.6454287,5.6657944,4.6794004,3.933362,4.952539,5.9058375,3.8385646,4.920672,6.3269534,3.4193714,6.9189296,6.458981,4.6810727,4.499809,3.80402,5.4343653,6.5185914,5.6605387,4.315194
t108,11.738852,-0.95446026,4.362168,4.224719,-0.6818442,5.669473,3.5869892,5.67055,4.688635,4.460952,5.094202,5.6725054,3.1751564,4.9201508,5.894072,4.470815,5.948096,5.4559884,3.9205015,4.643561,5.670806,4.7005696,3.935862,4.9436564,5.9100757,3.815559,4.909682,6.332847,3.4536583,6.92681,6.449538,4.68442,4.4940495,3.8191698,5.434034,6.5162125,5.6757436,4.2918463
t109,5.09455,8.501338,5.660648,5.2432704,4.003348,3.7923179,3.7008207,5.3418436,5.807503,3.9744096,3.8788955,4.801975,4.0852976,5.3526163,4.2495995,5.621979,5.797538,5.316702,4.87193,3.5174546,4.858052,4.894535,3.5177317,4.276239,6.225064,4.8732486,4.8962193,6.303551,3.5791645,6.764978,5.7517056,3.5697105,4.497836,5.7049603,4.4724746,5.389186,7.0553627,4.3933334
t110,5.1097255,8.465887,5.6747856,5.262618,4.0108757,3.8050382,3.7143345,5.3510423,5.808441,3.9897738,3.8823555,4.8135786,4.0873356,5.3537345,4.2474265,5.6210256,5.7891583,5.3148694,4.875835,3.5224767,4.8598695,4.8851514,3.5128706,4.2823873,6.2172117,4.8838954,4.893503,6.313169,3.590989,6.7723293,5.748682,3.571787,4.492907,5.718049,4.4867435,5.3926973,7.0641637,4.4074197
t111,8.145218,3.9034338,6.231012,8.286798,5.566838,5.3442554,3.5231786,6.511189,4.4129763,3.697192,3.9760935,5.088138,3.8060167,5.694801,3.7741609,5.8152833,5.676476,6.617583,4.0722713,4.7278957,5.811682,4.9358764,3.404701,5.018545,5.8641543,3.314906,4.563195,6.290263,3.9008763,6.6951947,5.650344,3.9645534,3.7245378,6.2030644,4.730277,6.4306965,6.647766,4.9054823
t112,4.9292545,11.699374,5.3422747,4.7178855,3.652881,3.9363708,3.4029293,5.3280115,5.837652,3.5335634,3.8889103,4.5677586,3.7317939,5.375224,4.3118577,5.7689013,5.997099,5.5353994,4.4676027,3.845891,4.831914,5.132195,3.6575959,4.1126595,6.321593,4.1233525,5.0049195,6.0075397,3.2332754,6.4685535,5.7204366,3.7989395,4.3664246,5.4981866,4.24849,5.0778756,6.746546,4.2920547
t113,8.179019,3.9002898,6.2317557,8.34379,5.559527,5.362254,3.5481985,6.538731,4.411285,3.6859007,3.9558303,5.088585,3.784922,5.698798,3.7681584,5.835582,5.684515,6.660578,4.0737424,4.7271004,5.813764,4.944595,3.411017,5.027082,5.860834,3.2812762,4.5615797,6.2897077,3.906239,6.690328,5.651368,3.9644573,3.72778,6.2162223,4.757595,6.4549737,6.6295624,4.901923
t114,-1.4339364,1.0676154,10.22008,4.4205375,3.087666,5.3440857,3.049217,5.0077224,5.577764,4.947443,3.9448385,4.6988816,4.27426,5.4048586,4.961009,4.8197293,4.168965,6.595745,5.9010015,4.70415,7.1146536,4.1757135,4.2771378,4.9989877,7.5684543,4.0250735,4.6075573,5.362621,3.3179061,5.8988776,4.5826397,3.6456754,5.0012,5.9734244,4.8744926,5.33488,6.5686865,4.661331
t115,-1.4847775,0.97451615,10.266858,4.4697375,3.07229,5.38999,3.0932055,4.9620442,5.600541,5.0034876,3.9655766,4.661413,4.3303084,5.3047657,4.999132,4.842058,4.1132483,6.6052923,5.842879,4.641732,7.0550566,4.223209,4.21726,4.963427,7.5721793,3.9961867,4.7089934,5.3110976,3.3284457,5.9751234,4.6416225,3.7040129,5.007632,5.942996,4.8156257,5.2598085,6.469693,4.653112
t116,-1.4444679,1.0836412,10.202525,4.4065356,3.0756907,5.340077,3.0606093,4.997337,5.60854,4.925761,3.9762304,4.6860237,4.286224,5.4054794,4.974188,4.827212,4.1816645,6.591538,5.884112,4.6955566,7.1097603,4.164891,4.288645,4.9831414,7.580682,4.002675,4.6026907,5.3603053,3.3035755,5.8953238,4.5968084,3.6539302,5.032497,5.982286,4.8613977,5.337173,6.569704,4.634952
t117,-1.4323586,1.092695,10.181136,4.4130006,3.0597367,5.344995,3.0659332,4.998758,5.596634,4.9343395,3.9667234,4.680916,4.2832522,5.41273,4.962075,4.8437243,4.193939,6.587475,5.889508,4.7002316,7.1183333,4.1711855,4.2843657,4.9800186,7.563699,4.015244,4.6040783,5.364927,3.312345,5.8896055,4.5887055,3.6586769,5.0213823,5.9831786,4.862703,5.3319364,6.5769014,4.638182
t118,4.9382105,12.04326,5.295624,4.664732,3.6074252,3.969702,3.3812575,5.3412666,5.8220596,3.4552896,3.8928747,4.5769424,3.6970131,5.360081,4.354561,5.779083,5.9704194,5.5960183,4.391292,3.9097974,4.8230243,5.125492,3.6871126,4.067433,6.3251367,4.0111303,4.989478,5.974833,3.1962457,6.4142427,5.681256,3.8432534,4.3114233,5.464773,4.2484727,5.0131326,6.682753,4.329877
t119,4.938677,11.805471,5.334251,4.7093143,3.6402469,3.9356499,3.3910267,5.3292975,5.8287816,3.4995363,3.8999364,4.57483,3.7279813,5.373214,4.332684,5.76369,5.9832425,5.5610723,4.435916,3.8700066,4.834569,5.12926,3.6695924,4.09473,6.3195467,4.086309,4.9997334,5.998301,3.224909,6.446115,5.704626,3.8095474,4.3449793,5.492846,4.2568235,5.0578485,6.720695,4.3026657
t120,-1.4897774,1.0171381,10.278789,4.4064064,3.1355305,5.3364043,3.020955,5.001635,5.607161,4.912514,3.9678974,4.726365,4.2833185,5.3667974,4.996716,4.7682076,4.11522,6.613279,5.8920255,4.6942945,7.0960574,4.16673,4.2755747,5.0248413,7.619296,3.995454,4.567586,5.3434453,3.293217,5.9271693,4.6044683,3.629941,5.024607,5.967374,4.876635,5.3350396,6.5186925,4.654173
t121,-1.4739947,1.0782714,10.230222,4.3733582,3.125347,5.3123956,3.0338051,4.9961967,5.6333632,4.871384,3.9972959,4.721943,4.27658,5.4161363,4.9935236,4.7747393,4.1675286,6.5987144,5.895423,4.7025437,7.110926,4.1356297,4.3156667,5.003026,7.6193476,3.98065,4.534133,5.35072,3.2753875,5.8839536,4.5979958,3.6372807,5.058872,5.9942255,4.87892,5.3465033,6.5729384,4.627035
t122,11.739749,-0.93640983,4.3451962,4.2439065,-0.70308906,5.689682,3.6174657,5.6742806,4.672859,4.49113,5.102844,5.7065983,3.1562893,4.883822,5.8992257,4.414895,5.9740667,5.423313,3.9359396,4.638929,5.677761,4.6704793,3.951076,4.9410014,5.907689,3.8480773,4.931362,6.311576,3.3821106,6.934319,6.472638,4.699636,4.4977093,3.777639,5.427996,6.555098,5.671226,4.302121
t123,11.875584,-0.9808881,4.390199,4.1390367,-0.7419936,5.778106,3.439792,5.7525144,4.6519117,4.5069814,5.07281,5.6105137,3.2595813,4.9488153,6.051039,4.5951715,5.9516397,5.5486307,3.9599047,4.769183,5.799537,4.813066,3.9069898,4.9245334,5.8345847,3.6633527,4.777214,6.2190423,3.6348317,6.978838,6.313123,4.613819,4.4765754,3.9930613,5.495759,6.552685,5.8015914,4.177163
t124,11.767693,-0.9657054,4.390808,4.2187576,-0.73259276,5.6874657,3.6106124,5.639578,4.6595607,4.4673424,5.1207137,5.7023673,3.1550734,4.8708463,5.934003,4.409229,5.9722047,5.3989553,3.9665759,4.66785,5.6714334,4.6470065,3.9378648,4.9721956,5.8831654,3.869234,4.9418454,6.3342776,3.3861852,6.905691,6.4794054,4.674008,4.5225224,3.7763188,5.447191,6.525606,5.63438,4.343018
t125,11.961686,-1.0523635,4.4286513,4.155308,-1.0302757,5.8569713,3.726723,5.522523,4.4871225,4.549205,5.240899,5.8544655,3.0464025,4.6838226,6.2111278,4.130536,6.124656,5.184265,4.0885525,4.858969,5.782457,4.42445,4.001323,5.0496535,5.729291,4.0532613,5.0788608,6.3867855,3.1214967,6.859308,6.629884,4.6871376,4.6780467,3.5873208,5.5308566,6.645916,5.505694,4.532627
t126,8.213738,3.8823154,6.234624,8.393094,5.566749,5.3866024,3.574335,6.5668664,4.4011025,3.6777203,3.9408433,5.084436,3.769995,5.6986055,3.7647274,5.8593526,5.6930876,6.697616,4.0708065,4.739591,5.829357,4.955983,3.4248397,5.0339804,5.854646,3.247279,4.558679,6.28489,3.9140413,6.6848836,5.655974,3.960329,3.7227104,6.229601,4.774599,6.4798117,6.6042624,4.8995867
t127,8.245856,3.8542106,6.2527447,8.431538,5.5917525,5.417524,3.6032898,6.5974216,4.3982744,3.6756256,3.9174037,5.0772476,3.749168,5.693431,3.7642415,5.889166,5.6985755,6.731778,4.053327,4.766334,5.8544984,4.9646506,3.4381084,5.031922,5.8604355,3.215106,4.5447416,6.293718,3.9119976,6.691115,5.647,3.9714897,3.699946,6.2500877,4.7958164,6.5083747,6.573966,4.90727
t128,11.879338,-0.9784744,4.4064026,4.124742,-0.72420454,5.775656,3.3987312,5.7882137,4.678741,4.4913626,5.0600047,5.5692987,3.297423,5.003932,6.0592,4.632681,5.925407,5.5933423,3.944822,4.7748404,5.806397,4.8572197,3.8891704,4.908165,5.8404117,3.6211495,4.732323,6.191287,3.6734881,6.993241,6.267519,4.5832396,4.480349,4.0374403,5.512131,6.5212026,5.8483953,4.134082
