"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123"
"t35",-0.113758934857856,-0.0935782233759272,0.0127876388492109,-0.00972563618766228,-0.0100904584502406,-0.107730065108933,-0.0362027635512876,0.00441372664325638,-0.0824316447862365,0.000390538916766909,2.77260827074297e-05,0.00020115504348767,0.000480722411522231,-0.0915606989671552,0.000175417636985095,-0.000151916915804309,-0.0057558825640252,-3.50497595593332e-05,-0.0153291024922003,0.00103566092099358,0.00105377732051226,0.000644940498107459,-5.79459427100703e-05,-0.00284083353182181,0.000620766595902181,-0.519325130908393,-0.000975587786499021,-3.2763382113552e-05,0.0703835410225041,0.00422184482707604,1.59175106625495e-06,0.00263944691482734,-7.98088824121625e-05,-0.000552006966381708,0.0267335660580519,0.00393473230658914,0.000511694887008035,-0.000305446456201258,3.07005783713224e-05,-2.43228920266054e-06,-2.77375369802445e-05,-0.297016483613401,-0.0364979335282977,-2.39469952201515e-05,1.05053614110554e-11,-2.15881279297293e-05,2.02802266950067e-07,-4.23667500081947e-05,-2.35129369531938e-05,-4.44236306724195e-06,-3.56901137816427e-05,-2.53771703491341e-05,-0.000302166179746634,1.66335381035816e-05,-0.00309171350761691,-0.000848551802534207,9.12838284154086e-15,-0.000456796609334798,-0.707106781186548,-3.15617488540161e-05,1.1390689736066e-15,-8.26469924181152e-05,-3.55487112354753e-07,-0.000397636546432881,0.0016107977180593,3.06963033957627e-15,-0.0264164691672826,-0.0828227612842977,0.027302002250161,-0.0391177388395645,0.00529525766016858,-0.258135029590395,-9.62578493144604e-06,2.71078802173344e-05,1.17569105088415e-15,-3.3440533463341e-07,-1.97072175852837e-05,-3.49380264198732e-07,-6.47500739132573e-17,1.25463070226174e-08,4.41858042651025e-07,-4.09760579428729e-16,5.47897789658332e-17,7.74475044570741e-16,-0.000354319193604179,-1.26262433591219e-08,-0.000135575105730378,-1.59300713160124e-16,-9.72831860044507e-05,-2.26157400594378e-09,-0.00385907501863076,4.43384332036654e-16,-2.01000340869967e-16,0.000453042821854088,1.11412293373281e-18,-1.54520526328356e-05,-4.30700851639597e-16,2.37966762614309e-07,-2.84230470388383e-09,9.13514780458084e-18,-1.28132596973595e-16,1.31838984174237e-16,-1.0362668378342e-05,2.16069440440819e-06,2.60031152360779e-16,8.283070440588e-07,-8.34170031847018e-16,-3.40405548261198e-16,-3.15114454636478e-16,9.97158454371472e-18,8.53613095851778e-17,0.00065648226305834,-2.90513466412316e-16,1.44123756391971e-16,-1.51770083782042e-16,2.56367618688073e-09,5.77893012975793e-16,1.80541963827153e-16,8.44417865399621e-16,-1.7759435034554e-07,5.37480524302742e-18,3.48685364594317e-15,5.32976424131696e-15
"t36",-0.113758934857856,-0.0935782233759272,0.0127876388492109,-0.00972563618766231,-0.0100904584502406,-0.107730065108933,-0.0362027635512876,0.00441372664325634,-0.0824316447862365,0.000390538916766924,2.77260827073705e-05,0.000201155043487838,0.00048072241152219,-0.0915606989671552,0.000175417636985047,-0.000151916915804345,-0.00575588256402527,-3.50497595593058e-05,-0.0153291024922003,0.00103566092099369,0.00105377732051193,0.000644940498107598,-5.79459427100764e-05,-0.00284083353182193,0.000620766595902425,-0.519325130908393,-0.000975587786499141,-3.27633821137147e-05,0.0703835410225041,0.0042218448270761,1.59175106591364e-06,0.00263944691482724,-7.98088824123421e-05,-0.000552006966379501,0.026733566058052,0.00393473230658917,0.000511694887008128,-0.000305446456201168,3.07005783718038e-05,-2.43228920128049e-06,-2.77375369796887e-05,-0.297016483613402,-0.0364979335282981,-2.39469952208772e-05,1.05049137511781e-11,-2.15881279295281e-05,2.02802265953572e-07,-4.23667500105921e-05,-2.35129369530901e-05,-4.44236306810429e-06,-3.56901137819466e-05,-2.53771703511615e-05,-0.000302166179745751,1.66335381034806e-05,-0.00309171350761966,-0.000848551802534777,-8.28477141031457e-15,-0.000456796609334657,0.707106781186547,-3.15617488542907e-05,-2.33435221389593e-15,-8.2646992406489e-05,-3.5548711667741e-07,-0.000397636546430874,0.00161079771806102,-1.20472830523058e-15,-0.026416469167281,-0.0828227612842978,0.0273020022501616,-0.0391177388395642,0.00529525766016928,-0.258135029590395,-9.62578493141888e-06,2.71078802177473e-05,1.45489536134389e-15,-3.34405334445465e-07,-1.97072175852375e-05,-3.49380264840217e-07,-2.45161317154134e-16,1.25463074933574e-08,4.41858043853922e-07,-3.228701274669e-16,-1.42968678806524e-16,2.67935789706422e-16,-0.000354319193604619,-1.26262435177553e-08,-0.000135575105729427,-3.11512004983172e-16,-9.72831860048718e-05,-2.26157451295186e-09,-0.00385907501863111,-2.23694696942967e-16,4.38620455821106e-16,0.000453042821853078,9.66145882739713e-16,-1.54520526328542e-05,-3.53010929958218e-16,2.37966763542365e-07,-2.84230426031128e-09,-1.3092546939377e-15,-1.62827066445529e-16,-3.08780778723872e-15,-1.03626683783606e-05,2.16069440437926e-06,-2.46508102619498e-16,8.28307044212416e-07,-7.7171998658777e-16,1.33496671050104e-18,-5.74033781656649e-16,-8.46981812588784e-16,2.31287635835e-16,0.000656482263058837,-1.76020084465112e-16,-1.53904892998424e-17,1.97990546193781e-16,2.56367599866677e-09,2.44826595737692e-16,-1.941626321067e-16,8.62020017347669e-16,-1.77594350395516e-07,3.34972265997327e-16,3.80017650408791e-15,5.39425649530833e-15
"t22",-0.113337889218988,-0.0930974462461157,0.0126830867675249,-0.00961598153581823,-0.00990190515741833,-0.105642543161404,-0.0354719559498461,0.00430454076581856,-0.080196186081242,0.000379273959813399,2.66063469970021e-05,0.000189420007999827,0.000439734894043974,-0.074175030861555,0.000133680760533451,-7.93483390181753e-05,0.00273843895336407,5.30998428184863e-05,0.18912239542215,-0.00459177189298223,-0.000496386838901752,-0.000250970187321187,2.22712527674475e-05,-4.54501481579637e-05,4.29870686610264e-05,-0.0508968783258249,-8.85592618511298e-05,-2.39154232327994e-06,0.00393252364335219,0.000182641640493791,6.01113896131829e-08,-7.81744726707304e-06,2.00405113048481e-06,7.42031139118419e-05,-0.00633638512244961,-0.00126208743378685,-0.000227022558542019,0.000144162341998141,-1.50563901866909e-05,1.84490663462055e-06,2.6717031911211e-05,0.432613859984728,-0.821219924543479,-0.00206472714075891,4.34012579217762e-05,-0.000459200882278554,4.25459385471351e-06,-0.000433520865895827,-0.00022693292355079,-3.31086265323526e-05,-0.000197506208162254,-9.85857235878128e-05,-0.00109181945148476,5.1848737985182e-05,-0.00858115176404656,-0.00202091730099592,-4.82889277637103e-17,-0.00100698732491212,-2.53306312207756e-16,-5.35428579607006e-05,-1.78632708498156e-16,-0.00012617914569377,-5.33957128381527e-07,-0.000584345346458133,0.00228427010390728,-4.43759015619558e-16,-0.0378330209001891,-0.138818930261583,0.0463813490316142,-0.150530539110279,-0.00659824689575893,0.00338779646949666,5.56635468790337e-08,-3.96790176557467e-07,6.60210860552482e-16,1.74994098283068e-07,1.95587854126139e-05,5.23305333471684e-07,5.36805899531167e-16,-2.82777127448375e-08,-2.17063061872056e-06,2.74193241965189e-16,-4.41520482387254e-16,-8.73166340440797e-16,-0.00282275997173858,-9.76877380953596e-08,-0.00376169642248759,-2.13004759552391e-16,-0.000388619978614402,-9.02266667325894e-09,-0.00417929278560393,4.33750883446318e-18,5.43156642869633e-16,0.00129609127743376,1.18681184115323e-17,-4.0547351846396e-05,-5.59442335792012e-17,5.82400743343422e-07,-6.83745031854575e-09,-1.71632605061392e-15,-6.36675050444684e-16,-3.10862446895044e-15,-2.18967121499184e-05,4.38053727381005e-06,3.85902566085091e-17,1.62216378206415e-06,-3.98182057863235e-16,-3.33868528012099e-16,-7.13703325542494e-16,-1.04741869886759e-15,1.97533246615624e-16,0.000522484233843588,3.45257213195356e-16,1.71523821935742e-16,7.89530237748741e-17,4.51760040665719e-09,1.1200690255508e-16,5.30757361073557e-17,1.07046363689043e-15,-3.01703828242678e-07,4.60304032771705e-16,3.57444274207838e-15,5.25306245785858e-15
"t41",-0.114330547483466,-0.094248600934487,0.0129415781295845,-0.00989563790476695,-0.0104129321785664,-0.111324506940414,-0.0374703720358869,0.00460858564558517,-0.0864457062877838,0.000410782847916422,2.96244697146712e-05,0.000217318448132662,0.000518972022886568,-0.0922127018627096,0.000168412187002489,-0.000103858055712778,0.0037800455935612,7.48574381631894e-05,0.279533169128057,-0.00848619198219871,-0.00147226205044303,-0.000803251895471195,7.16519236469378e-05,0.00121231503462777,-0.000174582435487903,0.0635218886592117,7.47938830647366e-05,1.40699634713629e-06,-0.00183289734672417,-7.37296858545829e-05,-2.28981058875638e-08,2.03832178977336e-06,-4.34363627477524e-07,-6.67082464516841e-06,0.000190085105526305,-1.14977662252772e-06,-7.02012807785068e-06,5.20943572033167e-06,-5.91348202726494e-07,1.27982653115754e-07,2.16860416306602e-06,0.0407940904227849,-0.0745242893828809,-0.000184350132951143,3.78055876326316e-06,-3.44251251370304e-05,3.18369725031646e-07,-2.7483750273857e-05,-1.40475192872881e-05,-1.77081020825311e-06,-7.5394553351506e-06,-4.09057949708839e-07,7.25192734205266e-06,-1.8384338713091e-06,0.000577423128918354,0.000261105102746651,-8.62708558559548e-16,0.000174810674559122,-7.00717432678383e-17,2.44723148114934e-05,-1.86230691374802e-16,8.73128209480968e-05,3.9562051220253e-07,0.000475971974299604,-0.00219455357483336,-2.92650869105986e-15,0.105811892005506,0.47626498082492,-0.161015565778487,0.71334957783553,0.0480285126601574,-0.239734807869544,1.07917853442132e-06,-6.45034725292317e-06,-1.69951713426002e-15,7.53252405488441e-07,6.61348120356528e-05,1.55294362088117e-06,-2.99687095418038e-15,-7.5446617446709e-08,-5.0346418451152e-06,7.68683387821946e-16,9.51821237163136e-16,3.39613533537116e-15,-0.00512533982830717,-1.76928112936537e-07,-0.132893254080661,-4.24313122245089e-15,-0.000574823394196209,-1.33471368454595e-08,-0.005723697701916,-1.0496992873163e-16,1.51756245059583e-16,0.00174264084128616,5.44705172383592e-16,-5.30902665836158e-05,-4.11826258131317e-16,7.4016468803668e-07,-8.61956512842331e-09,-2.74735393090311e-15,3.77635663940115e-16,4.23966417528732e-15,-2.57937441209277e-05,5.03901098806738e-06,1.10591414674744e-15,1.8282417437285e-06,-9.06995770515893e-16,1.74069120863529e-17,-4.32027876357078e-16,-3.29124454722604e-16,2.8798815023166e-16,0.000573224000773295,4.91435855267328e-16,2.76171793471071e-16,1.80384604951852e-17,4.77196895766653e-09,-1.40112635199802e-16,-3.95454406823315e-16,5.81108386656277e-16,-3.11591214115322e-07,3.81584496717779e-16,3.84556608361616e-15,4.86619491616222e-15
"t68",-0.115858083088504,-0.0960107007315966,0.0133328429861969,-0.0103141275996169,-0.0111576248042079,-0.119585012545931,-0.0403677768780908,0.00504305459234594,-0.0953142391414133,0.00045528525364405,3.37803737421298e-05,0.000254818110735527,0.000623347233859523,-0.115223508496406,0.000212396521634193,-0.000134301518907824,0.00504370089632323,0.000101032208797207,0.386434209226932,-0.0128211384342174,-0.00248670680393581,-0.00137334813614918,0.000122602439196704,0.00241052318564644,-0.000374507936405311,0.161407694878772,0.000209566663914433,4.4225459786772e-06,-0.00628946414999434,-0.000268574780423597,-8.55527864091165e-08,9.14867899021019e-06,-2.155917581458e-06,-5.88364461600686e-05,0.00411431711465811,0.000719471199894244,0.000110566241469107,-6.79971563854168e-05,6.95971970508075e-06,-6.66432974095754e-07,-8.30746160378077e-06,-0.0930952282854805,0.116387723201673,0.000276249204635585,-5.38161956014404e-06,4.04411787264903e-05,-3.73374760746907e-07,2.85567003728369e-05,1.43979059173565e-05,1.69157942968547e-06,6.46805311473671e-06,2.92008461246606e-07,-4.9327381251516e-06,1.11618792189901e-06,-0.000315150095273459,-0.000120234633651446,2.19632000117126e-15,-7.27433019944219e-05,-5.27908050202476e-16,-6.53202843044194e-06,-1.44251306238646e-16,-1.83943244404447e-05,-7.99990783417014e-08,-9.08647313855132e-05,0.000378326126289454,9.5831762870056e-16,-0.00939691007036628,-0.0376481796595308,0.0126452350968999,-0.0475682813614805,-0.00263594604798139,0.00817181256588067,-2.4270120076103e-08,1.33576811780754e-07,3.57416631247419e-16,7.9065879480254e-09,1.43646627185555e-06,4.41351838058541e-08,2.10666034488982e-15,-2.54293268831212e-09,-1.93115408324935e-07,-1.73520431104818e-15,-5.96289462896473e-15,-1.24380677831767e-14,0.000236047820512395,9.30544151294179e-09,0.853642235827461,2.59416525282325e-14,-0.000302008949831023,-6.96949268780137e-09,-0.00160740775708229,1.07881789190106e-15,-7.37490077059076e-16,0.000482149796408627,1.71175266775856e-15,-1.45983744179656e-05,1.16419991943008e-15,2.05165077992211e-07,-2.3994706581001e-09,-1.78175612659176e-15,-2.73988548398458e-15,-9.67281810204668e-15,-7.63398171481884e-06,1.53687742289865e-06,3.34641799197196e-15,5.73944430250422e-07,6.62980521803467e-16,1.70844890118768e-15,2.19601049004535e-16,-3.81389263092165e-16,5.40495892717874e-17,0.000187685938642838,-7.63228805764659e-16,-1.00211281479342e-15,-1.2002727654212e-16,1.67094221446284e-09,-2.4051441848307e-16,-3.71088538180759e-16,-5.85984690599336e-16,-1.14083960268827e-07,4.91156769413806e-17,4.31817924376549e-15,5.28958606522744e-15
"t106",-0.116203526529972,-0.096409101033229,0.0134212639977994,-0.0104086557945367,-0.0113256491250466,-0.12144863963644,-0.0410213771371784,0.00514100352318503,-0.0973130309873484,0.000465313248398389,3.47158667164666e-05,0.00026325090134834,0.000646799347476682,-0.120387079765168,0.000222263580747515,-0.000141125595224263,0.00532668868071182,0.000106891915842671,0.410349503208693,-0.0137886234309468,-0.00271251569172695,-0.00150021392646787,0.000133940465668349,0.00267636200649629,-0.00041880531452933,0.183040413356378,0.000239313365811242,5.08724257049784e-06,-0.00727089985106956,-0.000311459481589329,-9.93396586556452e-08,1.07109335678199e-05,-2.53390228504622e-06,-7.02571085424604e-05,0.00497161689869454,0.000876664890332757,0.000136167246900364,-8.39293863131324e-05,8.6026702947592e-06,-8.38728430551265e-07,-1.05749771055648e-05,-0.121930767454398,0.157281868514706,0.000374842104751409,-7.34103540116144e-06,5.63920188446254e-05,-5.2075096162457e-07,4.04641371465845e-05,2.04400442997865e-05,2.42578442341572e-06,9.43015293045726e-06,4.39481503472595e-07,-7.49201009790068e-06,1.73447292551396e-06,-0.000501232009240393,-0.000199220469417733,-6.17626927651004e-16,-0.00012380432045263,3.76889915911682e-16,-1.2793968455548e-05,4.81412790034467e-17,-3.94717070622483e-05,-1.74614952136775e-07,-0.000203254795594718,0.00088543087276443,1.20186724044893e-15,-0.0311964083012344,-0.134193793128939,0.0452567350391711,-0.189051424380244,-0.0119496294008842,0.0526101023255759,-2.18513264281459e-07,1.28893604561723e-06,5.01176995232641e-16,-1.12646856912206e-07,-8.46585151182675e-06,-1.75173569605507e-07,3.10172227654498e-16,7.37429174072867e-09,3.64682208389685e-07,1.40169928235451e-15,2.0122515358284e-15,4.88390080957521e-15,-0.000162919036160119,-6.307346744233e-09,-0.356099991761943,-1.14200344192633e-14,8.96301799760294e-05,2.06154722168925e-09,6.01149925044926e-06,-9.01910415627755e-16,-3.58235733055273e-17,2.00956448262056e-05,-3.94353250772393e-16,-1.51284142869339e-06,-6.26441970639632e-16,3.47573574004745e-08,-4.47923962912333e-10,-8.82710647412353e-16,-1.92114235207325e-16,-8.81239525796218e-16,-2.46723574330296e-06,5.65759894228294e-07,-1.19104680557737e-15,2.32916748677625e-07,-2.87706071158577e-16,-2.34834433607146e-15,-3.17468704141477e-16,3.82918390599302e-15,-1.63784685005167e-15,8.52578175398527e-05,-3.82934797634789e-16,0.707106781186548,-8.64477941467022e-15,8.70031291481899e-10,1.39494783850835e-14,-6.88079329936007e-15,3.93804410161901e-15,-6.38311393133399e-08,2.12889716002495e-15,3.85392174196122e-15,4.59127112644315e-15
"t107",-0.116203526529972,-0.096409101033229,0.0134212639977994,-0.0104086557945368,-0.0113256491250466,-0.12144863963644,-0.0410213771371784,0.00514100352318505,-0.0973130309873484,0.000465313248398479,3.47158667164583e-05,0.000263250901348231,0.000646799347476646,-0.120387079765168,0.000222263580747644,-0.00014112559522429,0.00532668868071172,0.000106891915842819,0.410349503208693,-0.0137886234309469,-0.00271251569172689,-0.00150021392646791,0.000133940465668328,0.00267636200649612,-0.000418805314529053,0.183040413356378,0.00023931336581106,5.08724257050871e-06,-0.00727089985106959,-0.000311459481589381,-9.93396581318869e-08,1.07109335678265e-05,-2.53390228480822e-06,-7.02571085436608e-05,0.00497161689869458,0.000876664890332756,0.000136167246900269,-8.39293863133619e-05,8.60267029512026e-06,-8.38728430744761e-07,-1.05749771054215e-05,-0.121930767454398,0.157281868514705,0.000374842104751739,-7.34103540095286e-06,5.63920188446545e-05,-5.2075096138846e-07,4.04641371467302e-05,2.044004430006e-05,2.42578442340855e-06,9.43015293013997e-06,4.39481503272868e-07,-7.49201009763627e-06,1.73447292583536e-06,-0.000501232009239799,-0.000199220469417478,-4.58032367861071e-16,-0.000123804320452281,3.11116054824263e-16,-1.27939684553209e-05,3.32567894628818e-16,-3.94717070611519e-05,-1.7461495132463e-07,-0.000203254795594355,0.000885430872764153,1.19492834654502e-15,-0.0311964083012349,-0.134193793128938,0.0452567350391712,-0.189051424380245,-0.0119496294008837,0.0526101023255754,-2.18513264405271e-07,1.28893604524779e-06,2.45254686149619e-16,-1.12646857284726e-07,-8.46585151187503e-06,-1.75173569824666e-07,1.08944438699437e-16,7.37429137538963e-09,3.64682209384152e-07,3.71798511137426e-16,1.79020821951815e-15,4.41205602400618e-15,-0.0001629190361589,-6.30734625013887e-09,-0.356099991761945,-1.08444410081561e-14,8.96301799768733e-05,2.06154703240587e-09,6.01149924940648e-06,2.76603651667367e-17,8.87106456172475e-16,2.00956448230344e-05,-1.26753165653742e-15,-1.5128414283422e-06,-5.26063064063058e-16,3.47573641242762e-08,-4.47922803249538e-10,-2.21150883001063e-15,2.49540611002153e-15,1.73472347597681e-16,-2.46723574141338e-06,5.65759892012911e-07,-2.69678678272633e-15,2.32916746074078e-07,-1.42741939446263e-15,1.29459304991961e-15,-1.21887876070792e-15,-4.11238016702884e-15,2.50997191489357e-15,8.52578175348419e-05,-4.84730085164218e-16,-0.707106781186548,8.88116500840734e-15,8.70061400332129e-10,-1.3611790011182e-14,7.42945939495969e-15,-5.19788161319539e-16,-6.38311393816272e-08,-1.33881508232548e-15,3.08278782630839e-15,6.18064059983271e-15
"t8",-0.0929675584170567,-0.0692922964080479,0.00722594857170125,-0.00353983473807832,0.00255455013810599,0.0349827260058373,0.0149400456863055,-0.00449330019789278,0.119233585006604,-0.00071675871662091,-0.000545295642261776,0.000596630263627811,0.000456625729142314,0.000346495389966277,-0.000483726345127397,0.000532625727898331,0.0626813190621309,0.00112461115609505,-0.00223640068005001,0.0055145456898457,0.00240846980679936,0.00138725062976199,-0.000523787706296595,-0.00847080845734928,0.000401248131349031,-0.0227489931365952,0.000263363096696251,2.34935085837463e-05,-0.0986172296351028,-0.0137041080613195,-1.34049583281309e-05,0.000444623495263585,0.000240781029278296,0.000425777306975047,-0.0272039911393058,-0.00450527451910253,-0.000644634594219804,0.000390006267931171,-3.94904605373898e-05,3.16598888763474e-06,3.27956342363263e-05,0.0136252889612352,-0.00635580575330923,0.0004634934400078,-1.98203614072178e-05,0.000535447284837584,-4.98629385588773e-06,0.000693058472205791,0.000373861630102067,6.29830338370112e-05,0.000455264718947328,0.000299748729462045,0.00354197036738811,-0.000420940622791705,0.00324459887317843,0.0104169726753771,-8.60195998331301e-16,0.00573424720139757,-1.59034855397423e-16,0.000445699525846562,-1.55379034503988e-16,0.00123005709133107,5.32843982382218e-06,0.00601176068288849,-0.0246154589675266,7.59519350170632e-15,0.296052571625152,0.632688577575499,-0.200647693146798,-0.560696637733665,-0.142507449006329,-0.129816249074816,-0.000242422841513547,0.000851860052972814,2.51752473382074e-17,0.000122875105291577,0.00468296098125902,8.19570323090269e-05,-2.92646766100073e-16,-3.25950622109019e-06,-0.000173123075509729,2.971251645108e-15,1.96025208148344e-15,-5.16002325628383e-15,-0.122987185428782,-4.22515894427671e-06,-0.000515868558281506,-4.42703435788806e-15,-0.226991073341282,1.10095883181352e-05,-0.00280631699058261,1.93325387699126e-16,1.53986228442272e-15,0.00181882510149311,2.30778972782304e-16,-0.00569296102113987,-9.39508373781645e-16,1.16205307629727e-05,-1.33747152627853e-07,-2.29101999169706e-15,-1.52810201419365e-15,-7.51829154488348e-15,-0.000361917168456614,6.81107981346943e-05,-1.70463674814919e-16,2.38980696089778e-05,3.36570317395577e-16,4.62368635424786e-16,-1.00131865019117e-15,1.04306443166961e-15,7.43242677904611e-16,0.000274114103813996,-5.48739567730661e-16,-2.46228316107955e-17,4.99135868408311e-16,5.5490063789765e-08,2.49440331883164e-16,-2.48105457861551e-16,8.80475160345961e-16,-3.45888358524164e-06,-1.89955534626708e-17,3.47210337123042e-15,5.39937735825995e-15
"t37",-0.10028866325899,-0.0771205815371717,0.00862217925291739,-0.00455802443290032,0.00402661986473512,0.05626041478412,0.0246039144720611,-0.00848139019922732,0.241961963022056,-0.00153289360009843,-0.0016392256334837,0.00291673650266159,0.00469393365816384,-0.00473696722168724,0.00431232411159167,-0.00246538820937626,-0.18250949490053,-0.00288821418311135,0.0046124699880021,-0.00657477977144871,-0.0017453886419691,-0.000947504339526269,0.000356331008629015,-0.268115452285868,-0.00040097502471138,0.0140669814947211,-0.000142434489299739,-1.11747096033204e-05,0.0426825081918436,0.00552448260592442,5.22232639475401e-06,-8.56647201093585e-05,0.545337855455229,-0.000179153049016598,0.00997092994928655,0.00153723990762923,0.000203483990562299,-0.000121274932618511,1.21657433017057e-05,-8.76154448633973e-07,-8.54938002237912e-06,-0.0031173739754538,0.00128898304152539,-9.26553221644934e-05,3.89074420734836e-06,-9.78899079650189e-05,9.1099887887325e-07,-0.00012078677265749,-6.48043372024517e-05,-1.06129624501581e-05,-7.34050341102217e-05,-4.47225295610627e-05,-0.000517609295595463,0.000586423178583863,-0.000430699741345489,-0.00128308231652479,5.64398521812949e-16,-0.00067549938630162,1.68529798392697e-15,-4.33766803712634e-05,0.707106781186548,-0.000108758861607446,-4.63625155074298e-07,-0.00051158043676918,0.00201565448030703,-2.2621815302804e-15,-0.0195111887963041,-0.0403912460023034,0.0127873535605627,0.0342853877175276,0.00833482828759313,0.00694961781408174,1.22637174519924e-05,-4.26963267554112e-05,5.18644494767279e-17,-5.03759831694502e-06,-0.000172912154201951,-2.78592342287231e-06,3.4257777038956e-16,1.01215831675248e-07,4.51186682690064e-06,9.88960794086837e-17,-5.31164507837754e-16,6.03984881073009e-16,0.000984977029232942,3.17549991096981e-08,-8.60220944907883e-06,-1.38730977595721e-15,-0.0682823426024951,3.60282304638587e-06,4.09311888319254e-05,4.02431534132975e-16,-3.74489669836483e-16,-2.01793799377503e-05,-2.03926761367494e-17,0.0194611270206162,-2.53182403450803e-16,1.20231528194021e-08,-2.94975641733617e-10,-2.5262400185126e-15,5.59824670185613e-16,-3.34454686168328e-15,-4.97733679045861e-06,1.25235339381831e-06,-4.5266524218762e-16,5.42494607253737e-07,2.55284470502376e-16,3.87286105523882e-17,-2.53006980918083e-16,-2.66748535211644e-16,3.26282559217295e-16,7.93669222944867e-06,-2.86728980027302e-16,1.59979756311843e-16,-8.44353519503714e-17,2.17736906440198e-09,5.95110074304941e-17,5.54310394230608e-17,5.44101374997939e-16,-1.60725322614575e-07,4.01146635345403e-16,3.65697937734584e-15,5.37607246730876e-15
"t38",-0.10028866325899,-0.0771205815371717,0.00862217925291739,-0.00455802443290033,0.0040266198647351,0.05626041478412,0.0246039144720611,-0.00848139019922731,0.241961963022056,-0.00153289360009843,-0.00163922563348366,0.00291673650266154,0.00469393365816389,-0.00473696722168725,0.00431232411159154,-0.00246538820937651,-0.18250949490053,-0.0028882141831114,0.00461246998800213,-0.0065747797714487,-0.00174538864196903,-0.000947504339526202,0.000356331008629008,-0.268115452285868,-0.000400975024711498,0.0140669814947212,-0.000142434489299736,-1.11747096032932e-05,0.0426825081918436,0.00552448260592444,5.22232639479672e-06,-8.56647201094486e-05,0.545337855455229,-0.000179153049017222,0.00997092994928677,0.00153723990762935,0.000203483990562368,-0.000121274932618508,1.21657433021189e-05,-8.76154448587202e-07,-8.54938002220313e-06,-0.00311737397545354,0.0012889830415255,-9.26553221660857e-05,3.89074420778278e-06,-9.78899079645582e-05,9.10998877801785e-07,-0.000120786772659328,-6.48043372021704e-05,-1.06129624456831e-05,-7.340503411051e-05,-4.47225295576663e-05,-0.000517609295595243,0.000586423178584326,-0.000430699741346656,-0.00128308231652574,-8.78891410199705e-16,-0.000675499386300814,-1.75639366471779e-15,-4.33766803838568e-05,-0.707106781186547,-0.000108758861612452,-4.6362515918386e-07,-0.000511580436769975,0.00201565448030278,1.08843686356881e-15,-0.0195111887963058,-0.0403912460023027,0.012787353560562,0.0342853877175278,0.00833482828759372,0.00694961781408467,1.22637174524757e-05,-4.26963267560016e-05,-3.23151807170887e-16,-5.03759831707393e-06,-0.000172912154202054,-2.78592342291059e-06,3.72664394327145e-17,1.01215831611648e-07,4.51186682686205e-06,1.56856638066259e-16,-4.30550550534351e-16,-6.51954915563969e-16,0.000984977029233444,3.17549995507655e-08,-8.60220944932735e-06,-1.45167577054336e-15,-0.0682823426024949,3.60282304587771e-06,4.09311888321586e-05,-1.60426058769389e-16,-2.57014020687625e-16,-2.017937993749e-05,-4.18974237932567e-16,0.0194611270206156,-8.16880242533656e-16,1.20231509597785e-08,-2.94975930648431e-10,-2.22439813369263e-15,-3.07537067813661e-16,-3.20576898360514e-15,-4.97733679107359e-06,1.25235339372756e-06,-1.6686954952159e-16,5.4249460741176e-07,-5.7738279799848e-16,3.00549951902806e-17,-4.91738032840746e-16,-1.21217282961901e-15,5.01850830004e-16,7.93669222964714e-06,1.23486930431536e-18,1.69208008080501e-16,-1.08571612593778e-16,2.17736905937938e-09,-1.42150706329496e-16,-2.15184748570556e-16,1.21017212606911e-15,-1.60725322589377e-07,4.08085529126992e-16,3.66115533080765e-15,5.20949269315465e-15
