"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109"
"t82",-0.0615422637184582,0.0195464242792826,0.0995248314101693,-0.139960707312222,0.00353834015094304,-0.0454095747609638,-0.0202147783780117,0.194147775833587,-0.00511823742126132,-0.098108897893105,0.00260025568374757,-2.66903508424875e-05,1.09037891378094e-05,-0.00151560124955291,-0.00361441672536253,0.174532737466616,0.476551283580881,-0.000735352402132202,-0.00826928249789467,-0.0791131093683013,0.0393712387788491,0.00197995163704595,0.025806940064577,2.06638503865964e-05,1.93404961979783e-16,0.000433619508970893,-0.000538957277990773,-0.00498273440912845,-0.00138502886225217,-6.09391362236792e-05,0.000114634993914953,5.71176724170374e-05,2.35380632231519e-05,0.000341847982385628,0.00278034676220987,-2.27355913068412e-05,-0.000173180605721052,-1.84623272607467e-07,-0.000282835141779588,0.0221715136954358,-1.38081940292488e-05,0.000206934765927352,7.57954953821815e-05,0.000218727573320225,0.00235813357674682,0.000435820543621091,-0.000360617580786436,-9.31761847137374e-16,-1.16025780344808e-05,0.00205484469840182,-0.375016543769234,0.000388045768719699,0.00461320434598664,-3.50403548986602e-06,-4.34474868700177e-05,1.67059876198777e-06,0.000343221779363271,4.30419908444176e-08,-2.52025383121484e-16,-9.91466445187238e-05,2.48643217837677e-15,4.50143948201663e-16,-1.85336150082165e-05,6.3938947913648e-07,-0.00225444084346427,2.52840301169033e-06,-7.10038147128342e-05,-1.17331866100823e-16,1.42405803475307e-16,-0.000301721480624192,-5.65404632217401e-06,-2.61021917759046e-05,-1.1382464617338e-07,-3.04277338300844e-07,2.72283999403615e-07,-3.00292263623672e-06,-1.34306307086948e-08,-5.03463152212492e-05,-2.36150369345345e-16,3.21937106897798e-07,-1.31606893226812e-05,-0.000101182890492204,-7.41733798355158e-16,1.26200572359802e-06,1.14927398760653e-06,1.00540080861118e-14,-1.01878190221539e-07,1.20574133390995e-15,-1.42693595686515e-14,-4.27569515442704e-16,5.58062771587287e-15,-7.51829154488348e-15,-1.12852158235909e-14,0.707106781186547,-2.8867199006053e-14,-6.72377657933576e-15,5.224737933894e-15,2.26655516862665e-16,1.96190985006035e-08,-1.40280672951607e-15,7.30957724206465e-16,2.25350091655668e-16,2.55481935827168e-15,3.66898207548962e-16,3.43797225875021e-15,3.45094452030741e-15,-1.18336487845655e-14,-1.43205952136908e-14,-0.0957826285221132
"t4",-0.0577587953011835,0.0171908030242551,0.0809342982676676,-0.103338145658566,0.0025675082262425,-0.0264453067269118,-0.00901740612232008,0.0739923038103767,-0.000848255565392313,-0.000172872292887682,-0.000179015329741901,1.02967213666101e-05,-1.15119281379637e-05,-0.00877910876017272,-0.00161855232446544,0.0157195360548327,0.00573045938798665,0.00142146099591055,0.0399976773887512,0.545350758847472,-0.31094384291256,-0.0175184072866689,-0.24387560726456,0.00206421608890174,0.707106781186547,0.00703369766443654,-0.008452542868897,-0.0754684658502382,-0.0207068205057186,-0.000723094134555752,0.00135599569688209,0.000658878856984104,0.000269275850927978,0.00329837683753985,0.0219018418646529,-0.000172950061430974,-0.00112306006322769,-1.12890958769769e-06,-0.00166575079102644,0.0276214672476182,-0.000192474598033989,0.00123216810308376,0.000435598967643006,0.000986167248753352,0.0094420822068442,0.00124763054077143,-0.00102721114832705,-1.47793750605066e-16,-1.98903694839936e-05,0.000858359366219458,-0.0108535709210145,-0.0001216721040442,-0.00200975462528344,1.95005951326406e-05,0.000370060110975712,-7.80860073205739e-05,0.00993002407123812,7.19642271074313e-07,1.35093333922794e-16,-0.00105557428598814,8.95855411871304e-16,6.57516356663275e-17,-0.000170392682664557,5.60064505081297e-06,-0.0060021191785748,4.77302130371389e-05,-0.000994685138830133,-5.33590796832897e-16,-4.86794794985104e-17,-0.000719864445679498,-4.52894527252656e-05,-0.000194574234079715,-8.25442285441179e-07,-2.02402889937014e-06,1.65518475435548e-06,-1.77107386400664e-05,-7.91138599915721e-08,-0.000293048510412568,-2.71256621028333e-17,1.8605736740383e-06,-7.52021161229073e-05,-0.000572525632440391,-3.60047680730905e-16,6.61413065842661e-06,5.98016514086291e-06,2.91798063789734e-15,-5.12640918909319e-07,-3.00551122874292e-17,2.50070240956182e-15,1.11864815070665e-16,-2.96113396317109e-16,7.97972798949331e-17,-3.48982170680691e-16,-2.39706272785735e-16,-4.14873955532356e-16,2.75998136361127e-16,3.18463561704911e-16,1.05268865122045e-15,9.0992639558766e-08,-2.95224304042037e-16,-8.02216664667467e-16,5.42518734781843e-16,-4.31377044240102e-15,-1.07960047941102e-15,1.53799285140937e-15,4.10444177602068e-15,-1.18125187911881e-14,-1.67827737815672e-14,-0.0957826285221175
"t5",-0.0577587953011835,0.0171908030242551,0.0809342982676676,-0.103338145658566,0.00256750822624249,-0.0264453067269118,-0.00901740612232007,0.0739923038103767,-0.000848255565392302,-0.000172872292887646,-0.000179015329741842,1.02967213666776e-05,-1.15119281379828e-05,-0.00877910876017254,-0.00161855232446522,0.0157195360548327,0.00573045938798674,0.0014214609959106,0.039997677388751,0.545350758847472,-0.31094384291256,-0.0175184072866688,-0.24387560726456,0.00206421608889184,-0.707106781186547,0.00703369766443505,-0.00845254286889614,-0.0754684658502364,-0.0207068205057198,-0.000723094134556344,0.00135599569688268,0.000658878856984686,0.000269275850933597,0.00329837683753994,0.0219018418646527,-0.0001729500614298,-0.00112306006322714,-1.12890958538341e-06,-0.0016657507910269,0.0276214672476179,-0.000192474598034075,0.00123216810308383,0.000435598967642586,0.000986167248753209,0.00944208220684438,0.0012476305407714,-0.00102721114832694,-2.9377431012276e-18,-1.9890369484736e-05,0.000858359366219201,-0.0108535709210145,-0.00012167210404414,-0.00200975462528301,1.95005951324628e-05,0.000370060110975875,-7.80860073205021e-05,0.00993002407123818,7.19642270888957e-07,-9.86102741497994e-19,-0.00105557428598819,7.60546980745127e-16,-7.99651271427643e-17,-0.000170392682664294,5.6006450510853e-06,-0.00600211917857469,4.77302130371344e-05,-0.000994685138830163,-3.4611451805055e-16,-6.25572007291739e-17,-0.000719864445679479,-4.52894527250912e-05,-0.000194574234079518,-8.25442285296606e-07,-2.02402889929457e-06,1.65518475442456e-06,-1.77107386399381e-05,-7.91138599950943e-08,-0.000293048510412519,-1.07322815269149e-16,1.8605736742989e-06,-7.52021161229412e-05,-0.000572525632440494,-3.25341844527924e-16,6.61413065759146e-06,5.98016514063487e-06,2.793080547627e-15,-5.12640918798297e-07,-9.19882177598264e-17,2.5770302425048e-15,-5.46686386066997e-17,-2.75297340230226e-16,1.6306400674182e-16,-3.03413240522887e-16,4.69499197903771e-17,1.5411534458809e-16,1.27096259742198e-16,3.47570163873875e-16,1.06112446628491e-15,9.09926395374034e-08,-4.16778118065205e-16,-5.52416467746396e-16,4.90477448124698e-16,-4.00498966367715e-15,-1.13158492428161e-15,1.48018652096796e-15,4.14240657511039e-15,-1.22478763271302e-14,-1.70493392819267e-14,-0.0957826285221177
"t11",-0.0603300070365642,0.0188484387072226,0.094653060135267,-0.132319946790263,0.00334683803066116,-0.046160918894055,-0.0424104195975621,-0.20851574127835,-0.00176108199503932,-0.0359770101101308,0.000936800275728584,-8.0775402241995e-06,2.2213060000293e-06,0.000532037821284706,6.3227359817254e-05,-0.000201529789762983,3.32895936517698e-05,0.000156754657733701,0.00474549600179716,0.0476512238685359,-0.0221288575965864,-0.000983267998176131,-0.0114275072074025,-0.00105196245155775,6.61270904586032e-16,-0.036669970201696,0.0562735389329507,0.703078778790632,0.22654181909899,-0.00390887635869485,0.00718974986150089,0.00302966764645757,0.00118641848194022,0.00798354772321631,0.0360773197444395,-0.000271750111082734,-0.00149641207291619,-1.44237416283259e-06,-0.00208195017743847,0.010200634587802,-0.000279060500112319,0.595552717224973,-0.000146849075931291,0.000831969400282078,0.00805837391889195,0.0431504753778009,-4.57732649676232e-05,-8.0954756522012e-16,-1.57225625510606e-05,0.000649525758601212,-0.00304548447486238,-0.000101670407748752,-0.000567874459383198,1.52554858912458e-05,0.000288388437438623,-6.03821737019731e-05,0.00763927164346111,5.53566902976863e-07,-8.75916445117587e-17,-0.0180068581549768,-2.14978303604205e-15,1.4384475414735e-16,-0.000122420507531034,4.02128259584128e-06,-0.0016624777139776,4.01376230831145e-05,-0.000805353993030527,-6.25664696433631e-16,5.58064186089753e-17,-0.00020057108147229,-3.37913023548497e-05,-0.000144695808633288,-6.13184428437005e-07,-1.49834508712855e-06,1.22118044484327e-06,-1.30944410804065e-05,-5.85215484782644e-08,-0.00402649306625992,-5.03397605827131e-16,1.35279561969195e-06,-5.49834153559468e-05,-0.000418918704008673,-1.58913624343419e-18,4.8251783894857e-06,4.36080729609751e-06,2.81853372225597e-15,-3.73039712243061e-07,-1.26147366753169e-16,2.70222493219904e-15,1.20956774370186e-16,-2.1564397762532e-16,3.22658566531686e-16,-4.10329015511236e-16,8.87300016487567e-17,-3.21433506960249e-16,2.69396760639282e-16,3.8414858533542e-16,1.15745509647467e-15,6.58549416586577e-08,-3.47820103634403e-16,-5.34790818207853e-16,5.48916796541139e-16,-3.6668205855195e-15,-1.15137895783509e-15,1.330598448796e-15,4.10774170158071e-15,-1.23798634370363e-14,-1.65856212488656e-14,-0.0957826285221147
"t16",-0.0611316231874962,0.0193531077985265,0.098707813555312,-0.140558301179388,0.00356673389037254,-0.0511324215457329,-0.0489392926470323,-0.24574217654705,-0.00224450605945216,-0.0491553094966952,0.00132282842041785,-1.35540384023435e-05,5.79855257055138e-06,0.00270091681804179,0.000403715892897813,-0.00141492212114495,-0.000417175449824831,-7.87789074787215e-05,0.0011500651604775,0.0158665546519323,-0.00790935784344423,-0.000368436122201918,-0.00438371763013856,-0.000530139628332017,6.60959922917472e-16,-0.0198783297196214,0.0305773687366158,0.382976241935523,0.123514604494141,-0.00216672130994939,0.0039862033686309,0.00168264958290518,0.000659299660813254,0.00448262579615419,0.0203521128082336,-0.000153160180496485,-0.000829072868787953,-7.87927612528549e-07,-0.00112395102587503,0.00412675923319439,-8.81349320370488e-05,-0.707578919556975,0.00101333230747328,0.000796967690336708,0.00732640738070598,0.472040690045376,0.00831056290900847,2.22796060394943e-16,-9.31141259057078e-06,0.00042260253235188,-0.00200220904036743,-6.73079627328482e-05,-0.000382293458518091,1.04599869530668e-05,0.000198865102936931,-4.22097376777813e-05,0.00542475829060988,3.99365497977725e-07,4.78798989123275e-16,-0.0399190078967201,-6.18417457654865e-15,1.75634105941773e-17,-8.01172559276233e-05,2.67713770793428e-06,-0.00112974760192632,2.7346769733475e-05,-0.000549189401020297,-1.50093541889523e-16,-2.38742630268542e-17,-0.000139718257540023,-2.35926503012413e-05,-0.00010175631552192,-4.32375474899714e-07,-1.06522378731238e-06,8.76797815270369e-07,-9.48763177273035e-06,-4.24465965058582e-08,-0.00755081550916907,-7.09004305702932e-16,9.56203921518899e-07,-3.93274677389184e-05,-0.000300608791012335,-3.95995538628427e-16,3.49954178606205e-06,3.16530747639855e-06,2.6387302722818e-15,-2.71791431370453e-07,1.81128579000645e-16,1.23260545449868e-15,3.89731151243181e-16,-1.4314346100161e-16,2.32452945780892e-16,-3.10129393727825e-16,-5.87791762583485e-17,1.70699543282247e-16,2.0843700113551e-16,4.08624346247779e-16,8.252979907027e-16,4.84375513770304e-08,-6.13956962220835e-16,-6.16799097343136e-16,4.6177156399311e-16,-4.294822014714e-15,-1.02356489568356e-15,1.56218535660156e-15,3.67141434357719e-15,-1.20081452230328e-14,-1.6613276958805e-14,-0.0957826285221151
"t23",-0.0616992793458147,0.0197107931563187,0.101584336672505,-0.146408763772114,0.00372291947676949,-0.0546700804080992,-0.0535927985345644,-0.272295370452973,-0.00259011920545508,-0.0585916858193542,0.00159942050355878,-1.7487816385792e-05,8.37646958706459e-06,0.00426689588187212,0.000649639817562426,-0.00229141658302922,-0.000743059681838375,-0.000249995464824286,-0.00148529437294935,-0.00750346636440685,0.00255704687918337,8.45020977430903e-05,0.000807774353436899,-0.000142245599188908,-3.0306301317983e-17,-0.00738679512519808,0.0114649117470118,0.144939480655877,0.0469077922094149,-0.000875428326994679,0.00161189232461013,0.00068492742887384,0.000268955440753644,0.0019089389864163,0.00905043114304128,-6.85215171820732e-05,-0.000378325220657354,-3.60828730083445e-07,-0.000515330881485955,0.00186960189499137,-3.96414789109521e-05,-0.309968397954935,0.000441005835068926,0.000299991951702254,0.00215451704999226,-0.858383014927707,-0.0166992977799983,8.14899049608632e-16,-1.21366412325179e-05,0.000427430073454703,-0.00196771144502188,-6.4910461723063e-05,-0.000353072017510994,9.2879021681437e-06,0.00017498442675942,-3.67038806681886e-05,0.00476044692479077,3.61561098318707e-07,1.13177338299134e-15,-0.119803432623381,-1.28154515089508e-14,8.11446358721204e-17,-4.29845365576987e-05,1.58631977527704e-06,-0.000740871916855842,1.81400057449895e-05,-0.000365677406237785,-1.10740453745193e-16,2.62775746904009e-16,-0.000100628699491553,-1.71042264241663e-05,-7.51254975861521e-05,-3.21044429011372e-07,-8.02379144897587e-07,6.70512013086942e-07,-7.41183161050499e-06,-3.32534486623286e-08,-0.0164344970021045,-1.1046726311116e-15,6.89503603456716e-07,-2.93709524557394e-05,-0.000226284737545426,-3.88390717937301e-16,2.67461807540351e-06,2.42095179698597e-06,3.31965413455106e-15,-2.08534175870861e-07,-2.4159600384499e-16,4.04315464196694e-15,2.83928226036768e-16,-1.70022884660665e-16,-3.01841884819964e-16,-2.58261971598815e-16,-3.4980469443019e-16,1.59613452401842e-16,4.52236018264774e-16,5.63474352802159e-16,1.04264228925348e-15,3.74302255317192e-08,-1.25180936688851e-17,-9.16927759400073e-16,3.90408352709145e-16,-3.43799445755364e-15,-1.29379554546677e-15,1.53741234054872e-15,4.06252873161463e-15,-1.20184334103296e-14,-1.75196230871977e-14,-0.0957826285221071
"t50",-0.0625231550022872,0.020229513972126,0.105752247597529,-0.154877425828046,0.0039489639195575,-0.0597807016026471,-0.0603040778579955,-0.310560339818785,-0.00308692936811836,-0.0721320397705317,0.00199601380607907,-2.31113745004615e-05,1.20464471939962e-05,0.00649049164741619,0.000998672080088745,-0.00353519970928233,-0.00120451314905174,-0.000490652811442058,-0.00513347303302474,-0.0396319463489621,0.0169081496542599,0.000704214356990811,0.00790209437313945,0.000370508097341309,-3.18665624427249e-17,0.00861224966187719,-0.0129721888852178,-0.158840974776098,-0.0507856491228291,0.000744496601168491,-0.00136585599786844,-0.000563520561135235,-0.000219100968774588,-0.00124734379914609,-0.00433622957866259,3.09595218428446e-05,0.000129173087517005,1.11238350793475e-07,0.000149317870854017,-0.00035179098737887,6.81666339274787e-06,0.0424540880321397,-5.77976788599743e-05,-2.18915571838375e-05,-9.76276642437298e-05,0.00169004277424833,2.74753593277719e-05,-1.43055398626225e-16,-1.18783004800227e-07,6.52467539917702e-07,5.7489761184423e-06,4.67064708289497e-07,8.87108901144428e-06,-6.69018490665117e-07,-1.72516939763349e-05,7.58579753492937e-06,-0.00213914663001981,-2.94198257487261e-07,-7.6697155510656e-15,0.879864033632962,1.15689246025931e-13,7.15323022284146e-16,-0.000232700336293898,6.24396275305637e-06,-0.00190115805805554,4.38877498603985e-05,-0.000867080041136199,-2.26681290391643e-15,-9.983835864944e-16,-0.000141352398779128,-2.26889982053689e-05,-8.37278684960409e-05,-3.37236314267916e-07,-7.28551260353775e-07,5.99074917426402e-07,-8.70917268622554e-06,-4.0513937186005e-08,-0.190769203261941,-1.45218190662499e-14,-1.57605474820788e-07,-1.05177065043301e-05,-0.000107114266200097,-2.64786718225696e-15,1.59276685441157e-06,1.44374603213423e-06,4.98754636827829e-15,-1.24511679790402e-07,2.18455137478005e-16,2.48349124377443e-15,3.86930634921198e-16,-1.79937230481867e-16,-2.55351295663786e-15,-8.62805365116162e-16,-1.97463191743201e-16,-6.07885266274634e-16,2.92564098357507e-16,2.59999150520304e-16,7.88308543002753e-16,2.22293581542377e-08,-2.68346528599403e-16,-5.70696781642211e-16,5.73758116796509e-16,-4.25592848796175e-15,-8.28015842719592e-16,1.01674156490249e-15,4.18583562068733e-15,-1.12774339258375e-14,-1.69551176438781e-14,-0.0957826285221239
"t63",-0.0627657041952242,0.0203817362524995,0.106971079840829,-0.157344490541034,0.00401477265642737,-0.0612583298579114,-0.0622326166279512,-0.321525450794274,-0.00322807075095393,-0.0759559640401193,0.00210774703569238,-2.46806829437441e-05,1.30578226522913e-05,0.00709871474683599,0.00109401593918325,-0.00387480668823385,-0.00132976208793547,-0.000554713931067611,-0.00607038650717166,-0.0477619217186416,0.0205199954175858,0.000859502609820904,0.00967544572181917,0.000491278184679559,-7.94711379546071e-17,0.0122062021568497,-0.0184485938889281,-0.226742902406158,-0.0726005538247343,0.00109848109950408,-0.00201632233717668,-0.000835448033530796,-0.000325301360171988,-0.00191822504929815,-0.00707480285074702,5.11500760350986e-05,0.000228050393242656,2.01744928830402e-07,0.000275471414567428,-0.000742714218481094,1.4855852111786e-05,0.100822469932862,-0.000139696960508368,-6.88596225411021e-05,-0.000396444644891134,0.0818099163916962,0.00157654822259601,-1.47210086592791e-16,4.70157184363426e-07,-1.17853883726974e-06,-9.02343420710797e-06,-6.60022310086987e-07,-9.28704393813485e-06,4.55280393734969e-07,9.99714360397759e-06,-2.85487566752826e-06,0.000483539482406089,4.47547356144006e-08,1.17613721817723e-15,-0.0491280078934855,-6.24652560090269e-15,4.27874047433025e-16,5.86453002731866e-06,-1.16548544434076e-07,1.18973687614715e-05,-1.83337119560896e-07,2.98721076815556e-06,7.34074991248438e-16,6.70876859001009e-16,-2.39200656250015e-06,-4.17066718013349e-07,-1.3605498335244e-06,-3.42143368417584e-09,4.28652731031814e-08,-3.26286456287751e-07,1.46751417380159e-05,7.30050580083415e-08,0.868364125633597,6.47219584473949e-14,3.29928672448483e-06,-5.55565681406209e-05,-0.000294348919356325,1.09700050569065e-14,1.42081677365347e-06,1.24733513651218e-06,3.68237401020229e-16,-9.70154488670824e-08,-8.7409721097319e-16,2.54635578538084e-15,6.95641631674397e-16,-3.93161460323197e-16,2.04697370165263e-15,8.4447929878376e-16,-8.48524751385785e-16,2.44625244427712e-15,8.15029886180437e-16,4.98004523852355e-16,2.01487530279302e-15,1.58250129644184e-08,-6.73950383273208e-17,-5.03958044156152e-16,4.42589774678075e-16,-5.23049986450965e-15,-8.42820412740188e-16,1.92275385161841e-15,3.68608957238394e-15,-1.21307102891367e-14,-1.54977166295406e-14,-0.0957826285221077
"t108",-0.0629393266289544,0.0204905064867579,0.107840317679741,-0.159100263622951,0.00406159157519865,-0.0623056698394963,-0.0635951111684001,-0.329260856866535,-0.00332719529836371,-0.0786333921469955,0.0021858853779268,-2.57729417745332e-05,1.3757466980251e-05,0.00751797451476277,0.00115969686759692,-0.00410870721440509,-0.00141578589494499,-0.000598324130726343,-0.0066984216586328,-0.0531787038158773,0.0229212324099627,0.000962562564833782,0.010851223216369,0.000569592397471916,-1.87062430656421e-16,0.0144995709868936,-0.0219404936061458,-0.270002737040138,-0.086494192432016,0.00132239110392523,-0.00242772464003696,-0.00100728102032549,-0.000392389831460228,-0.00233903475244518,-0.00877376517590754,6.36484350191418e-05,0.000288593856011487,2.56935900900625e-07,0.000352206577334257,-0.000976317433610867,1.96421130383303e-05,0.135254895071608,-0.000187926092746189,-9.59200671221254e-05,-0.000565999218744662,0.125356104095225,0.00241801072687416,-2.79075369784495e-17,7.76396866287304e-07,-2.09199362951044e-06,-1.63167408053367e-05,-1.2117760640459e-06,-1.7932888968414e-05,9.64764375123704e-07,2.2083428647826e-05,-7.19420541884803e-06,0.00148126510720647,1.64488256827927e-07,2.43935569321014e-15,-0.321816901714663,-4.22357331816657e-14,-5.26074637894865e-16,6.79728923275123e-05,-1.71428489478666e-06,0.000452564452486454,-1.01535861983218e-05,0.000198514621558796,3.94122738988734e-17,2.45645415945014e-16,1.90800933644891e-05,2.70081953102353e-06,4.76111965506597e-06,9.60031419022413e-09,-6.09305549857602e-08,2.05905509450916e-07,-6.52840619110723e-06,-3.19663169060429e-08,-0.323424661252266,-2.38230256427108e-14,-1.10599288833706e-06,1.54802287885815e-05,6.8320396674629e-05,-4.25523876970912e-15,9.47907703642299e-08,1.12117901274417e-07,5.73703693994683e-15,-1.83474178606988e-08,-5.35559138242776e-17,3.12154630570556e-15,7.95102272660207e-16,1.06243769724574e-15,-1.97758476261356e-16,-1.46297737688463e-15,2.96614739157425e-15,-1.03687092115024e-15,1.75791735616114e-15,-1.6401724545441e-16,1.04196440724605e-15,6.02935847491558e-09,1.3601356610713e-16,-3.16826778162237e-16,2.10920149284897e-15,2.94478446367571e-16,-1.85795723601119e-15,3.61628150083587e-15,-3.09203945335212e-15,-8.87667363787362e-14,-0.707106781186566,-0.0957826285219944
"t109",-0.0629393266289544,0.0204905064867579,0.107840317679741,-0.159100263622951,0.00406159157519864,-0.0623056698394963,-0.0635951111684,-0.329260856866535,-0.00332719529836378,-0.0786333921469955,0.0021858853779269,-2.57729417745526e-05,1.3757466980094e-05,0.00751797451476277,0.00115969686759713,-0.00410870721440511,-0.00141578589494503,-0.000598324130726276,-0.00669842165863305,-0.0531787038158774,0.0229212324099629,0.000962562564833759,0.0108512232163688,0.000569592397471987,-6.36073574017555e-16,0.0144995709868943,-0.0219404936061459,-0.270002737040138,-0.0864941924320162,0.00132239110392553,-0.00242772464003751,-0.00100728102032547,-0.00039238983145998,-0.00233903475244519,-0.00877376517590747,6.36484350199487e-05,0.000288593856011649,2.56935900559482e-07,0.000352206577334467,-0.000976317433610531,1.96421130385271e-05,0.135254895071608,-0.000187926092746115,-9.5920067122001e-05,-0.000565999218745092,0.125356104095224,0.00241801072687488,-8.28225103708745e-17,7.76396865980258e-07,-2.09199362951722e-06,-1.63167408054228e-05,-1.21177606412079e-06,-1.7932888969215e-05,9.64764374527533e-07,2.20834286474083e-05,-7.19420541869277e-06,0.00148126510721035,1.64488256511243e-07,2.20633998648554e-15,-0.321816901714664,-4.38871899307955e-14,-2.46968814944307e-16,6.79728923274084e-05,-1.71428489508035e-06,0.000452564452485469,-1.01535861982799e-05,0.00019851462155915,9.87109561389094e-17,-3.26091244079458e-18,1.90800933649072e-05,2.70081953157509e-06,4.76111965372173e-06,9.60031367194764e-09,-6.09305550368365e-08,2.05905509789826e-07,-6.52840618904291e-06,-3.1966318296668e-08,-0.323424661252269,-2.42847032836658e-14,-1.10599288834339e-06,1.548022878832e-05,6.83203966758972e-05,-4.18482067553884e-15,9.47907686916125e-08,1.12117900395093e-07,3.66333058322306e-16,-1.8347424910621e-08,6.39471054185974e-16,1.02600034672551e-15,-2.66548472082219e-16,-1.25713339590315e-15,1.38777878078145e-15,2.48677253596092e-16,-2.38149540243926e-15,-3.25634296000517e-16,-2.05767867780799e-15,3.53539263908686e-16,1.85728252920895e-16,6.02935778100883e-09,-1.06665629149662e-15,-1.02817366547073e-15,-1.27739435918776e-15,-6.72421273743455e-15,-4.72623215416608e-16,-9.04562723768956e-16,1.08962411517123e-14,6.41154727732154e-14,0.70710678118653,-0.0957826285222442
"t17",-0.0580171904121973,0.0172621771781015,0.0805836462648166,-0.100229509192621,0.00247291259950778,-0.0211583681310503,-0.00140245940528304,0.0301511992724957,0.00591699621963961,0.428591279327483,-0.0261760144749655,-0.000144685834297361,3.597240595315e-05,0.0157269511027747,0.00231495156090743,-0.00649768583671684,-0.00203636939298063,-0.000763768947610914,-0.00489858985817866,-0.0287946906837727,0.0106678505443196,0.000378597656121737,0.0037205117067952,3.34401518658828e-05,1.92486159467924e-16,-0.000745397696785824,0.000959381708791607,0.00894741295610939,0.00245480439907107,0.000263400768517416,-0.000498941881524816,-0.000263946623508033,-0.000111119058472047,-0.00298719395655112,-0.532267459064659,-0.00183907118190099,-0.00197607698021114,-1.63328359312632e-06,-0.00220069151285618,0.00652757760297893,-0.000203060527555855,0.000905286407861454,0.000383788319504477,0.000774984883044773,0.00711324410902376,0.000736570762769298,-0.000729597073240042,0.707106781186548,-1.36413109437569e-05,0.00055919672731541,-0.00220627065513833,-8.83346479658427e-05,-0.000412699536572086,1.32294370834347e-05,0.000250277935999697,-5.2507527080926e-05,0.00664884106540845,4.80690205838557e-07,1.00515650815655e-16,-0.000587787815495371,-3.43389112394402e-16,-1.02470586510544e-16,-0.000112158163509441,3.65965853752895e-06,-0.00126884546839012,3.67536214601143e-05,-0.000734925080461573,-4.24323522048503e-16,-1.78532043056523e-16,-0.000152265562212359,-3.04872022066314e-05,-0.000130595379375075,-5.5370000071912e-07,-1.35650144202693e-06,1.10960061899372e-06,-1.18768039294032e-05,-5.30543638464563e-08,-0.000166460602050633,-1.46340159601154e-16,1.24827189437389e-06,-5.04616064159237e-05,-0.000384245149416069,-2.26060922813644e-16,4.44878151818992e-06,4.0234578796625e-06,2.53902501006625e-15,-3.45398995655543e-07,8.49123443145142e-18,2.34678257842997e-15,4.40771914657778e-16,-3.23738648863678e-16,1.19348975147204e-15,-4.28116904015838e-16,-3.5512102360018e-16,-3.5647010984793e-16,2.58885092954172e-16,2.87771879700593e-16,8.88238211679037e-16,6.1599605524129e-08,-2.18330074993132e-16,-6.16099637699751e-16,4.85163730626466e-16,-4.36065848365874e-15,-1.22285461887368e-15,1.33536365737117e-15,3.98990462500999e-15,-1.19666272487227e-14,-1.68701846681988e-14,-0.0957826285221143
