"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126"
"t82",0.0392533971585217,0.139523772253499,0.144379937072374,-0.0125583072477941,0.00745106107179416,0.000540208929803563,0.0103926062152441,-0.00265476820459158,0.141960315440537,0.012499315324274,0.00859827660014745,0.0224416987451238,-0.187146938887844,-0.00293192853438698,0.38042101369859,-1.18529952603341e-05,-0.00137683168601164,0.00141978171317616,-0.000754456944593489,-0.00245148053329106,4.75199042599571e-07,-6.48588184214009e-06,0.0128811784913887,-0.000816507539073606,0.00097846675625008,-9.96401295322681e-05,-0.00723053195104523,0.0129656498082378,1.44585453455379e-06,-0.000440639137738558,-0.000650873001228865,0.000192320670908001,0.000175597130090583,0.0208817989004405,-0.00126217214658821,0.00053523208232612,-2.57721656181691e-17,-3.58495394097696e-05,0.0102227305328659,-0.0137672432758776,1.23533693575907e-05,1.81794655120786e-05,0.00395328681919296,-8.35582783383535e-05,-1.74846869617618e-06,-7.5092350800137e-05,0.000300982954044782,0.00030567826816865,2.48170905174072e-16,6.01458259745084e-06,2.10788471138867e-05,5.97916088206979e-05,0.000156888749843873,1.44357578069984e-16,1.26202893878305e-06,-2.03575597382659e-17,4.04328829754442e-07,3.84189736989145e-06,-6.35764471363301e-05,5.99687417391845e-06,-0.000106648342633871,1.66310202463079e-16,-1.1355415083323e-06,0.00104539636009632,2.81363606257192e-06,0.00370628902618981,6.0727535494855e-08,-3.19478946671755e-05,0.00329916052915719,2.33718082485363e-05,7.35467623854541e-07,0.00107090732819793,-9.37857300721252e-18,-4.66308428846975e-07,0.000731214102523282,-4.72551307617094e-06,4.92101525374411e-05,0.00355532995943149,0.18735485829604,0.00763796092303202,-0.00166647828052581,-0.00192312035729671,-4.7758197197825e-07,-8.20368240657714e-05,2.07562337455692e-08,-0.000160182965807837,6.98553154110728e-07,-8.35288666348566e-08,8.0803550155567e-08,9.31721782244714e-08,5.37551063623061e-15,-3.0315261775852e-15,1.4369638797421e-06,-2.26376996622817e-08,-6.14715317509927e-15,3.74224968779702e-10,-2.15622761016625e-08,0.844326716657965,-1.24861814345302e-08,7.97699820498819e-17,-7.28315324098657e-15,0.00104640109590178,-4.03099576854108e-16,2.72536424318013e-15,-3.28961474374433e-09,-2.6814676897845e-07,-4.78234348499231e-17,1.78717474978083e-15,1.35749099800647e-15,1.43923127728814e-15,2.32201356103734e-15,8.83223313456654e-16,-1.55744032536474e-15,1.30057767053004e-15,-2.64586724565761e-15,6.2635924737685e-17,-7.6590721291503e-15,1.41687314642109e-15,1.78531035135152e-15,4.29465368089416e-16,-1.09275068964393e-15,-1.26013593847044e-15,9.46544573174581e-16,-5.67578861187395e-07,-7.4423275422842e-15,-0.0890870806374879
"t59",0.0390359214341002,0.138609481586159,0.142347613851241,-0.0123601940061758,0.00731362829109639,0.000526590404212249,0.0101137761278972,-0.00258040654535839,0.136553535149459,0.0119964523128032,0.00824487243978629,0.0213869280475089,-0.178323196829987,-0.00278776352463029,0.358093729929804,-1.10799757098193e-05,-0.00126650994520419,0.00130150539237228,-0.000688212518639598,-0.00220402944994268,4.22208697893192e-07,-5.75119108370303e-06,0.0111630928360738,-0.000701089356213695,0.000827845946589323,-8.34345978390807e-05,-0.00603682033658865,0.0107775852204166,1.19871696820755e-06,-0.000364755445189583,-0.00053664642043804,0.000152597944977852,0.000139095276680693,0.0163854700416413,-0.000978703735337272,0.000395537460711884,1.26272002293049e-16,-2.54242917059472e-05,0.00711335069524041,-0.00955919399886804,8.41152483663903e-06,1.11422066585571e-05,0.00241774499420015,-5.02630264613486e-05,-1.03202067014542e-06,-4.09836761044994e-05,0.00015317663148967,0.000153722279352357,-3.35195974284582e-16,2.66873136659753e-06,8.65157989130352e-06,2.13426707182303e-05,5.31299079814533e-05,-2.01224642943506e-16,3.61703985936189e-07,7.56890943864392e-17,8.01186791885181e-08,5.38360356878501e-07,-8.20078309943841e-06,5.37954284292319e-07,-6.14560650835161e-06,-9.26708249935824e-16,-1.7856953190426e-08,-7.80695063009156e-05,-7.62095110547114e-07,-0.00159293203919697,-3.47506011590263e-08,1.9669139374927e-05,-0.00244374303586733,-2.0272687823058e-05,-7.37232595891119e-07,-0.00132824005789357,9.04033831129438e-16,6.40873126952758e-07,-0.00184157588308168,1.54642236261827e-05,-0.000161386830554196,-0.0160997354408658,-0.871118802414104,-0.0528879819013048,0.0142339479437492,0.0183323667047518,4.77180011312533e-06,0.00103068431897377,-2.73008419454802e-07,0.00391361356713768,-3.34297316066836e-05,-6.5800627468556e-06,5.68068900970036e-06,5.63997636558122e-06,-3.03255190036581e-15,-1.11692433677824e-15,0.000228794541150067,3.58304311764646e-07,-2.30751437424982e-16,-4.75705005985511e-09,8.54078066758575e-08,-0.0906365559086654,-8.1404020948527e-09,-8.99286420522758e-18,4.28295906469014e-16,0.00121726133757874,-1.60592886124704e-16,-6.12294782118487e-16,-4.21431386907913e-09,-3.62793719729798e-07,1.97254897421326e-16,1.08144771011026e-15,-2.72630946581822e-16,7.91123053542136e-16,1.03866023545969e-15,3.73538455734844e-15,5.60293201831628e-16,-1.33665267558208e-15,-9.48620367502007e-18,-7.9543771792712e-16,-1.23488034259506e-14,9.75423966786274e-16,1.01313361442217e-15,1.68481217413052e-15,-1.11995194817822e-15,-1.47826960666622e-15,1.16742338146055e-15,-9.12446518487566e-07,-6.27688345478692e-15,-0.0890870806374709
"t74",0.0382398122053783,0.135207381976477,0.133696599132415,-0.0114874417294007,0.00667222112467373,0.000450918232437208,0.00848498635366655,-0.00212867715694817,0.0825439216044171,0.00598102215185714,0.00362555823559661,-0.0285178593644532,0.272819070683228,-0.0533965021541853,-0.00528467129365059,-1.10086305530943e-05,-0.00104124846948222,0.00101692921015753,-0.000495923042082713,-0.00112132432234208,1.15985862785206e-07,-1.30714428548773e-06,-0.00714682475255318,0.000929075945726706,-0.00312622059734623,0.000847828748164714,0.0950749674639372,-0.594639530740616,0.000217251012078866,-0.0196740499647249,-0.0109625008870614,0.000707488279425954,0.000632458330642797,0.0679538243920941,-0.00372912459817508,0.00126609286713697,-6.82665726837656e-17,-7.68528957720421e-05,0.0212121036630276,-0.028471814082855,2.48489483626483e-05,2.75375254027068e-05,0.00306594742160428,-0.00261875366907373,-3.1993773075974e-06,-0.000131414845430671,0.000513827672742646,0.000519970557174091,-1.04798465701692e-16,9.92151649894133e-06,3.42665723107611e-05,9.51948497340411e-05,0.00024815343129242,-3.99262039295216e-16,1.96173685502679e-06,-2.11302265531842e-16,6.12024995177553e-07,5.72287809529469e-06,-9.44207908094533e-05,8.81460755085273e-06,-0.00015546911565198,1.60652083478116e-16,-1.63792564915333e-06,0.00147463478127043,3.78474361766327e-06,0.00479165635538604,7.54140256358856e-08,-3.90689079205929e-05,0.00200087377853655,2.79980071479656e-05,8.41876111764422e-07,0.00114457669362668,1.51809056451416e-16,-4.79317610145073e-07,0.000498712252043959,-2.12671529221174e-06,2.20393990373383e-05,0.000197095199142204,0.00315917128095819,-0.00549506909125771,0.00208995668348712,0.0030488902414536,8.30769234046676e-07,0.000214182438380297,-5.836609971409e-08,0.00107771636230852,-1.05031092225965e-05,-2.63834182611267e-06,2.31609465429745e-06,2.37479024262777e-06,-7.47979811977187e-16,1.87779153889037e-15,0.000110301349479279,1.88877704167124e-07,0.707106781186548,-2.52844107535044e-09,4.70925201494834e-08,-0.000367587925598704,-6.03874302695512e-09,-1.42531912759279e-15,1.88737833212986e-15,0.00088706421425105,-1.46872083400978e-15,1.89155474292042e-15,-3.09816865214361e-09,-2.68935776088636e-07,1.26177331774511e-15,-3.64868707349973e-16,2.68234008774383e-17,3.15775166779916e-16,2.66033063345386e-15,1.04436645755515e-15,-1.29788214162984e-15,-1.26168989874517e-15,3.99849243165167e-16,2.27946141223864e-16,-1.0091870385669e-14,9.43133453769335e-16,2.69080671249275e-15,1.16127137911465e-15,-1.56153752403065e-15,-9.78021537938357e-16,1.28581140915788e-15,-7.70530750540989e-07,-5.82026610653413e-15,-0.0890870806374757
"t75",0.0382398122053783,0.135207381976477,0.133696599132415,-0.0114874417294007,0.00667222112467373,0.000450918232437278,0.00848498635366655,-0.00212867715694814,0.0825439216044171,0.00598102215185716,0.0036255582355966,-0.0285178593644532,0.272819070683228,-0.0533965021541853,-0.00528467129365061,-1.10086305530614e-05,-0.0010412484694822,0.00101692921015744,-0.00049592304208263,-0.00112132432234203,1.1598586277182e-07,-1.30714428546317e-06,-0.00714682475255329,0.000929075945726686,-0.00312622059734623,0.000847828748164868,0.0950749674639372,-0.594639530740616,0.000217251012079085,-0.0196740499647247,-0.0109625008870616,0.000707488279425792,0.000632458330642845,0.067953824392094,-0.00372912459817521,0.00126609286713675,3.04914800862881e-17,-7.68528957726562e-05,0.0212121036630277,-0.0284718140828548,2.48489483624073e-05,2.75375254026374e-05,0.00306594742160447,-0.00261875366907418,-3.19937730714186e-06,-0.000131414845430952,0.000513827672742918,0.000519970557174526,1.31123927031158e-16,9.92151649906609e-06,3.4266572311854e-05,9.51948497338704e-05,0.000248153431292631,1.74468311706075e-16,1.96173685448783e-06,2.91593748500902e-16,6.12024995167739e-07,5.72287809533017e-06,-9.44207908106414e-05,8.81460755063068e-06,-0.000155469115652197,-2.59162570135646e-16,-1.63792564965813e-06,0.00147463478127018,3.78474361874964e-06,0.00479165635538654,7.54140257675462e-08,-3.90689079210716e-05,0.00200087377853691,2.79980071495486e-05,8.41876111604828e-07,0.00114457669362618,1.5812683676378e-16,-4.79317611693531e-07,0.000498712252043792,-2.12671529553536e-06,2.20393990375309e-05,0.000197095199140279,0.00315917128095955,-0.00549506909125859,0.00208995668348697,0.00304889024145456,8.3076923411883e-07,0.000214182438381718,-5.83661030971395e-08,0.00107771636230465,-1.05031092222675e-05,-2.63834182500478e-06,2.31609465180713e-06,2.37479024266811e-06,4.94082196822208e-16,-1.55002204963459e-15,0.000110301349475366,1.88877575873067e-07,-0.707106781186547,-2.52830170001048e-09,4.70925087705106e-08,-0.000367587925609124,-6.03874655562594e-09,1.43697460776939e-15,-1.94343907755619e-15,0.000887064214251296,1.10470420800509e-15,-2.69505412756865e-15,-3.09816799978359e-09,-2.68935774895716e-07,-7.94486634653624e-16,1.95231620309103e-15,-5.00532522779895e-16,-6.78221384953985e-16,-1.83065873605618e-15,4.80524695347286e-15,9.13660113133713e-16,-6.1637276567789e-16,1.3617396162886e-16,-1.02356309760557e-15,-1.38874453511062e-14,1.44893168761494e-15,4.75564758013695e-16,2.07720537443015e-15,-1.30965246496293e-15,-1.26537151546019e-15,8.60278412933458e-16,-7.70530750414156e-07,-5.93128840906558e-15,-0.0890870806374754
"t102",0.0390013599168999,0.138420379251855,0.141001638337086,-0.0122022420335189,0.00717029226513436,0.000500178028285472,0.00948847665182912,-0.00239485404199724,0.0982884242857699,0.00721819101736053,0.00440010435331621,-0.0360421860584386,0.345173955028457,-0.0685827956470308,-0.00735434607957177,-1.63639651424311e-05,-0.00189315711779025,0.00195585355953516,-0.00104493057736397,-0.00350833332704778,7.11732032818121e-07,-9.80739725772777e-06,0.0230489855781706,-0.00164388440043345,0.00275656770817467,-0.000489236318811537,-0.0487365471501112,0.254791068039753,-8.35150042868083e-05,0.00708401930859241,0.0033211214868966,1.59400856515164e-05,1.98219359606625e-05,0.00518125429097537,-0.000459754025796102,0.000316282572610763,-1.21549920277033e-16,-2.42827605626533e-05,0.00721312673804334,-0.00975453392152577,9.064077990591e-06,1.64080403170614e-05,0.00190836464087193,-0.498142784889849,-6.97775413065214e-07,-5.2333379350052e-05,0.000220416779806385,0.000224937770177009,7.49239248557159e-17,4.55482974014834e-06,1.60950187645826e-05,4.59992385715636e-05,0.000120876891472692,4.05941037968718e-16,9.74375775438593e-07,1.3610940555152e-16,3.11720997220928e-07,2.95230850663239e-06,-4.88169450341055e-05,4.59028230523698e-06,-8.13946971020823e-05,-6.31907648761135e-17,-8.62957828461422e-07,0.000785997900686638,2.05521128305783e-06,0.0026303957675933,4.17176892348953e-08,-2.16564715384584e-05,0.00111498002217447,1.56733279828286e-05,4.73268040181163e-07,0.000647383608567288,2.64208359985661e-16,-2.71891571286767e-07,0.000287352000756602,-1.23248353971419e-06,1.27729414760336e-05,0.000114935597596227,0.00184311462477596,-0.00322581786146835,0.00123021946681855,0.00179698496726082,4.89902863715235e-07,0.000126597204050892,-3.45132107386861e-08,0.00064021253149584,-6.25884837290305e-06,-1.58447055747347e-06,1.39186108062536e-06,1.42903573837535e-06,5.65010061237784e-16,-6.5517939602617e-16,6.68176917245381e-05,1.15099829821921e-07,-8.81140467515229e-16,-1.5418080285149e-09,2.88356439599605e-08,-0.000226638372445751,-3.73775136119915e-09,6.86357548337521e-16,-1.39951496836505e-15,0.000551924945185336,-1.95074628360972e-15,-9.2403662542899e-16,-1.93160234005979e-09,-1.67941335779782e-07,3.2308782590498e-15,1.77698928689137e-15,-1.93959470928411e-15,-5.09765702189571e-17,-9.85464840164474e-16,-1.67668208696056e-14,-0.707106781186548,-3.32688674787552e-14,7.82417557333437e-15,-1.01151904426299e-15,5.0058164049087e-15,-6.84429710069091e-16,6.16313039354842e-15,4.32538900234625e-15,-3.7766537400214e-15,-1.75797378911782e-15,6.37887564704589e-16,-4.92833806906247e-07,-6.9036337312612e-15,-0.0890870806374727
"t103",0.0390013599168999,0.138420379251855,0.141001638337086,-0.0122022420335189,0.00717029226513436,0.000500178028285453,0.00948847665182914,-0.00239485404199724,0.0982884242857699,0.00721819101736057,0.00440010435331621,-0.0360421860584386,0.345173955028457,-0.0685827956470308,-0.00735434607957179,-1.63639651424725e-05,-0.00189315711779024,0.00195585355953512,-0.00104493057736403,-0.00350833332704777,7.11732032869665e-07,-9.80739725768313e-06,0.0230489855781708,-0.00164388440043343,0.00275656770817468,-0.00048923631881164,-0.048736547150111,0.254791068039752,-8.35150042868835e-05,0.00708401930859233,0.00332112148689695,1.5940085651454e-05,1.98219359606226e-05,0.00518125429097543,-0.000459754025796026,0.000316282572610886,-6.19961914146529e-17,-2.42827605623601e-05,0.00721312673804339,-0.00975453392152583,9.06407799088696e-06,1.64080403171858e-05,0.00190836464087198,-0.498142784889848,-6.9777541283958e-07,-5.23333793500483e-05,0.000220416779806581,0.000224937770176677,-1.40390808119643e-18,4.55482973990389e-06,1.60950187638211e-05,4.59992385717989e-05,0.000120876891472773,3.71356297839169e-18,9.74375775600343e-07,-4.22728824954586e-16,3.11720996823307e-07,2.95230850625016e-06,-4.88169450345543e-05,4.59028230603495e-06,-8.13946971022225e-05,-1.42530411250528e-16,-8.62957827944474e-07,0.000785997900686605,2.05521128125935e-06,0.00263039576759387,4.17176887908108e-08,-2.16564715380132e-05,0.00111498002217378,1.56733279821888e-05,4.7326804239467e-07,0.000647383608567125,5.60791164196191e-17,-2.71891570629239e-07,0.000287352000756529,-1.23248353770371e-06,1.27729414758041e-05,0.000114935597596324,0.00184311462477622,-0.00322581786146781,0.00123021946681881,0.0017969849672607,4.89902863822344e-07,0.00012659720405104,-3.45132100996548e-08,0.000640212531495722,-6.25884837285825e-06,-1.58447055703266e-06,1.39186108023619e-06,1.42903573780266e-06,-4.48068448732667e-16,2.19121148285763e-16,6.68176917243171e-05,1.1509983012522e-07,9.23032655425278e-16,-1.54180840866648e-09,2.8835645594873e-08,-0.000226638372443645,-3.73775005678312e-09,-8.71424133089068e-16,1.06887395871646e-15,0.000551924945183234,1.53772838369426e-15,5.70960746084131e-19,-1.93160213615667e-09,-1.6794132632705e-07,-2.65672881025015e-15,-2.04414455987356e-16,1.26984380755059e-15,-5.92210294705916e-16,8.63444222705999e-16,2.40199974975611e-14,0.707106781186548,3.1009576200434e-14,-7.31124097121653e-15,2.80984518471977e-16,-2.99384532951681e-14,2.88136918155709e-15,-2.86841903041288e-15,-4.08671363596498e-16,1.1535644351012e-15,-5.94872877685855e-16,1.27464634361184e-15,-4.92833809199309e-07,-4.83584334343839e-15,-0.0890870806374749
"t98",0.0389863452636678,0.13835719314201,0.140860762769,-0.0121885203107577,0.00716080073881547,0.000499257224455854,0.00946980796986572,-0.00238991956503113,0.0980056073714983,0.00719612455455732,0.00438632949694308,-0.035911063814567,0.343913728984493,-0.0683201987670799,-0.00731982318315992,-1.62769885618941e-05,-0.00188023361473619,0.00194183673625322,-0.00103692689544944,-0.00347612013141615,7.04254819205796e-07,-9.70210747653145e-06,0.0227362294422736,-0.00161953398876967,0.00270988755995054,-0.000480170308503303,-0.0478104682657499,0.249765684874,-8.18312175439647e-05,0.00693933123243855,0.00325101001929609,1.54822849808421e-05,1.92451320822171e-05,0.00501895453439654,-0.000443962033548988,0.000300460859858339,1.16915684121961e-16,-2.25742943050517e-05,0.00661148649239546,-0.00892453396330325,8.13177802929458e-06,6.08488848405494e-06,0.000600609807129263,0.501841795800621,-2.02331500749912e-06,-6.51847852556332e-05,0.000254167390377066,0.000257542461818068,7.1872598775592e-17,5.0060619821001e-06,1.74808917074755e-05,4.93488093140915e-05,0.000129282221976941,-2.30136900271295e-16,1.03509993369717e-06,-7.20965126510861e-17,3.28670476581385e-07,3.10236829032452e-06,-5.12698722829482e-05,4.81246310882893e-06,-8.52278948967141e-05,1.08856813874399e-16,-9.02309608020319e-07,0.00081980330557443,2.13582949320276e-06,0.0027282681701752,4.32136025039115e-08,-2.24254531841923e-05,0.00115358589454333,1.62043381432597e-05,4.88986429826588e-07,0.000668273434514629,-3.55068704991731e-16,-2.80546691064479e-07,0.000295856125162916,-1.26799730111495e-06,1.31409152984937e-05,0.000118153685882223,0.00189461057214891,-0.0033134224245672,0.00126321642796726,0.00184490169023915,5.02934996119477e-07,0.000129929268535551,-3.54198477847098e-08,0.000656681906847649,-6.41758350848602e-06,-1.62326177732753e-06,1.42583508495744e-06,1.46370735169754e-06,-5.93882150814469e-17,3.64086458732705e-16,6.83907111836125e-05,1.17737687558794e-07,-2.56881427820324e-15,-1.57703478657084e-09,2.9482359023774e-08,-0.000231565898027313,-3.81760561157398e-09,8.9644370574438e-17,-1.74336847770323e-16,0.000563443471408041,3.92349279247909e-16,4.78181381372339e-15,-1.97154382471515e-09,-1.71389231532641e-07,-5.57031215679658e-15,2.45571543495489e-17,3.10596317084145e-14,2.8835878436417e-14,0.707106781186548,-8.49299002098166e-15,-1.24667463427943e-15,-1.97955047343631e-15,3.4861275218504e-15,-4.41226789322083e-18,8.99347801352076e-16,1.05431933158989e-15,4.80114049163759e-16,-1.52110146202839e-15,-1.97186178405736e-15,-8.87950374298329e-16,1.15868043753525e-15,-5.01919337825451e-07,-6.16547952588554e-15,-0.0890870806374724
"t99",0.0389863452636678,0.13835719314201,0.140860762769,-0.0121885203107577,0.00716080073881548,0.000499257224455865,0.00946980796986571,-0.00238991956503114,0.0980056073714983,0.00719612455455729,0.00438632949694306,-0.0359110638145669,0.343913728984493,-0.0683201987670798,-0.00731982318315976,-1.62769885618787e-05,-0.00188023361473628,0.00194183673625323,-0.0010369268954493,-0.00347612013141616,7.04254819215695e-07,-9.70210747657883e-06,0.0227362294422735,-0.00161953398876969,0.00270988755995054,-0.000480170308503241,-0.0478104682657498,0.249765684873999,-8.18312175438801e-05,0.00693933123243865,0.00325101001929619,1.54822849808276e-05,1.92451320822581e-05,0.00501895453439663,-0.000443962033549021,0.00030046085985811,1.42673941641752e-16,-2.25742943047048e-05,0.00661148649239556,-0.00892453396330327,8.13177802941059e-06,6.08488848395259e-06,0.000600609807129415,0.501841795800621,-2.0233150076202e-06,-6.51847852556566e-05,0.000254167390376822,0.00025754246181811,-1.74458134809625e-16,5.00606198238082e-06,1.74808917079612e-05,4.93488093145528e-05,0.000129282221976528,-1.07719869118098e-16,1.03509993357469e-06,3.41631101259945e-16,3.28670476269758e-07,3.10236829084664e-06,-5.1269872282314e-05,4.81246311052203e-06,-8.52278948968086e-05,3.53542552809255e-16,-9.02309608181648e-07,0.000819803305574881,2.13582949494095e-06,0.00272826817017485,4.32136022556229e-08,-2.24254531840505e-05,0.00115358589454142,1.62043381433377e-05,4.88986432546634e-07,0.000668273434515051,2.97440770508801e-16,-2.80546693838085e-07,0.00029585612516278,-1.26799730228329e-06,1.31409152990737e-05,0.000118153685882691,0.00189461057214772,-0.00331342242456767,0.00126321642796815,0.00184490169023998,5.02934995745048e-07,0.000129929268534967,-3.541984563452e-08,0.000656681906847941,-6.41758350824866e-06,-1.6232617769889e-06,1.42583508517179e-06,1.4637073526085e-06,-4.06332910276805e-16,-2.04902876157989e-16,6.83907111836989e-05,1.17737686414302e-07,2.32312542725724e-15,-1.5770358402244e-09,2.9482353362504e-08,-0.000231565898023767,-3.81760392553805e-09,-2.19136408143631e-16,-1.23188347361496e-17,0.000563443471406071,-7.46322257854886e-16,-5.26050040417212e-15,-1.97154790134318e-09,-1.71389230706641e-07,6.07537280701057e-15,1.60244143748792e-15,-3.15091285207757e-14,-2.88592896510705e-14,-0.707106781186547,1.50853714644951e-14,2.87374317513897e-16,2.40895576251931e-16,-3.37037669849447e-15,-6.96972204823216e-16,-2.41708758734647e-14,1.34595549320925e-15,2.88237761059646e-15,4.30756941725049e-15,-8.89521025887056e-16,-1.34195132158581e-15,1.00566618717916e-15,-5.01919335089826e-07,-5.54097906994788e-15,-0.0890870806374772
"t30",0.0300091630050155,0.0999788484943894,0.0437774326316835,-0.00243460530681589,6.30487590976219e-05,-0.000292368996520234,-0.00715768354152596,0.00212084064910118,-0.191683757776477,-0.0102514868891804,-0.00248207780943314,-0.0414472635855088,0.0280690279720718,0.44576090594291,-0.00271203633979417,-0.00103287168403072,-0.0250264379003734,0.0231802991617098,-0.0110051776975343,-0.0303760160228902,5.89072294568388e-06,-8.13778685295033e-05,0.347540730025185,0.0612542462491538,-0.00363105411126021,4.997993463408e-05,0.000506126838210149,0.000729009786513258,4.29110404125553e-06,-0.000740646427468027,-0.00104518551206283,0.000488343114561603,0.000448193780029224,0.0543353115978695,-0.00330103248530722,0.00121259739893489,7.53291252922575e-17,-5.1383823313874e-05,0.00805449188891261,-0.00963315901395503,-3.7068715530487e-06,0.00155423888422795,3.04707037040273e-05,-4.8316802487728e-06,-4.04993795606444e-05,-0.000980038422071724,0.0033986807790242,0.00340334639835984,-8.49955310137327e-16,6.24788260265702e-05,0.000217474631089882,0.000625590284236228,0.00165753123358818,0.707106781186547,1.38424691007212e-05,4.48118640347161e-15,4.84678376138969e-06,4.94836735462709e-05,-0.000831148096089347,8.28468132402123e-05,-0.00154574488933219,1.24242753022945e-16,-1.75754744100691e-05,0.00643630191437893,9.02216307132994e-05,0.262918323042219,-0.000157758279009479,0.00693549546488544,-0.00489801367101006,-0.00104612012367873,-2.73856865512061e-05,-0.204579512586336,6.30641783064574e-15,-7.78924038370502e-06,-0.00130082787295088,4.94247135840376e-06,-5.11546136337106e-05,-0.000296077165094886,-0.00111795368080364,0.00887473433511805,-0.00301185823312835,-0.00416042592073919,-1.10843213405571e-06,-0.000257892981110665,6.8939027036791e-08,-0.00102088200102566,8.41915178525754e-06,1.2644298935896e-06,-1.0521336610742e-06,-9.61497920239635e-07,5.43425341577033e-16,3.02031152806821e-17,-1.9517884294172e-05,5.00429455931874e-10,4.75227568340779e-16,-5.5386916738379e-11,6.27569338422354e-09,-6.3568346191375e-06,-2.33623535881129e-09,-2.66869671667622e-16,-6.11778517648382e-17,0.000107831272564287,-1.633248573598e-16,-3.08235493738322e-16,-1.70259462079785e-09,-1.54574261062567e-07,1.41338602918791e-16,1.05346148507551e-15,-9.39459661735047e-17,-3.54789578299508e-16,2.08627691683465e-16,3.13050973072223e-15,-2.125894835333e-16,-1.48149211897852e-15,-1.79212960521537e-16,-2.84171785171409e-16,-1.21701320546521e-14,1.2217575110397e-15,1.58217586973979e-15,2.02908531262049e-15,-1.53299811860542e-15,-1.13269217468663e-15,1.03147238635662e-15,-7.26161978096247e-07,-5.75828211240059e-15,-0.0890870806374777
"t31",0.0300091630050155,0.0999788484943895,0.0437774326316834,-0.00243460530681589,6.30487590977082e-05,-0.000292368996520244,-0.00715768354152601,0.00212084064910114,-0.191683757776477,-0.0102514868891803,-0.0024820778094332,-0.0414472635855088,0.0280690279720719,0.44576090594291,-0.00271203633979418,-0.0010328716840307,-0.0250264379003735,0.0231802991617098,-0.0110051776975342,-0.0303760160228901,5.89072294568274e-06,-8.13778685294929e-05,0.347540730025185,0.0612542462491536,-0.00363105411126021,4.99799346336436e-05,0.000506126838209875,0.000729009786513408,4.29110404119229e-06,-0.000740646427468118,-0.00104518551206275,0.000488343114561723,0.000448193780029161,0.0543353115978694,-0.00330103248530723,0.0012125973989347,-7.03879585276941e-17,-5.13838233139954e-05,0.00805449188891278,-0.00963315901395512,-3.70687155282383e-06,0.00155423888422823,3.04707037053397e-05,-4.83168024930425e-06,-4.04993795603836e-05,-0.000980038422072354,0.0033986807790244,0.00340334639836046,8.01501438992578e-16,6.24788260239961e-05,0.000217474631086933,0.000625590284220293,0.00165753123354981,-0.707106781186548,1.38424690735308e-05,-4.88328152312113e-15,4.84678376000611e-06,4.9483673544728e-05,-0.000831148096085952,8.28468132512278e-05,-0.0015457448893317,6.20347687982118e-17,-1.75754744031718e-05,0.00643630191437743,9.02216307115179e-05,0.262918323042217,-0.000157758279009722,0.00693549546488562,-0.00489801367101157,-0.00104612012367752,-2.73856865510812e-05,-0.204579512586336,6.51150411979954e-15,-7.78924038545406e-06,-0.00130082787295124,4.94247135842323e-06,-5.11546136324246e-05,-0.000296077165094257,-0.00111795368080344,0.00887473433511785,-0.00301185823312806,-0.00416042592073926,-1.10843213437137e-06,-0.000257892981110869,6.89390263879637e-08,-0.0010208820010256,8.41915178442075e-06,1.26442989384018e-06,-1.0521336609159e-06,-9.6149791984861e-07,2.79747373228557e-16,-2.35733124651715e-17,-1.95178842943345e-05,5.00429414329851e-10,-2.74172973550692e-16,-5.53864303675078e-11,6.27569432802153e-09,-6.35683461893916e-06,-2.33623594084539e-09,6.61972357195258e-17,-6.77827277662708e-17,0.000107831272563979,-3.26063174861586e-16,-1.48640933962843e-16,-1.70259480738682e-09,-1.54574261157082e-07,4.26243093642908e-16,4.78291652889039e-16,5.87096880743863e-17,2.4889419134087e-16,1.81016396413577e-16,2.78052926944391e-15,-3.58071945436851e-16,-7.59847152974484e-16,2.78754417293144e-16,-3.99919034421496e-16,-1.30652493682561e-14,8.58852076856704e-16,1.72095372862564e-15,1.66826282961773e-15,-1.13542435609194e-15,-1.11398683670683e-15,7.64502035435887e-16,-7.26161978134024e-07,-5.93717547097269e-15,-0.0890870806374774
