"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124"
"t37",0.0333338832787107,0.011706947963725,-0.0450983502592765,-0.0110100049958326,-0.170760670766854,-0.0120900250791251,0.0647817099955725,-0.0353036504907173,0.00584874263080167,-0.176077419052643,-0.295138135942549,0.00323306609304335,0.00189218081269787,0.00124731846516411,-0.0310999861299024,0.000104340443158794,-0.00853084087933426,-0.00298240414486321,-0.00470512165430329,-0.0230112733126786,-0.000139436705162016,-0.000174033077108723,-0.00385329698784325,0.00597842498167683,-0.000304102063432085,-0.000995733889933667,0.0015021207780298,-0.00129865166918813,-0.00461912342255216,-0.000202393540598218,-0.000229892401472246,0.0125223198348544,-8.29299092480668e-06,0.000184403650558114,0.00973729124165566,-6.4995097603191e-05,0.238938272184096,-0.000427177917782702,-0.0195107413841708,-0.00273943814883784,0.00794954706380964,0.0583620208695463,-0.0569885886044477,-0.185353430958192,0.332697700356248,0.00294338159537065,-0.000189034951509915,0.000101114496578509,-0.00516235222295182,0.0014206687397199,0.0202751404956438,-0.04805094121541,-0.00285730291963203,0.110927045663657,-0.340255154296627,-0.00395809886038887,-0.00152549345601457,-0.0010002480713881,-0.0121529332038967,-0.000261735279233495,-0.00318155573844723,-0.00932279011639369,0.00227886744363343,-0.0026163669403508,-9.38252992120983e-07,1.0295472893507e-05,2.15934876098348e-06,3.16329311669606e-05,5.66650717320673e-05,2.54542913760386e-06,-2.44559046971848e-09,-0.000631807576138503,0.000334697090446783,0.702422684858333,-0.000578144773278174,-9.8585445163495e-05,-3.33877005129651e-05,-6.97917884800464e-16,-1.91874507562257e-06,3.79609139718792e-06,-8.79150415261282e-06,-5.77337656848531e-18,-7.33179988032467e-09,1.41447142074207e-10,-8.76820477908186e-08,1.09270370442351e-16,-6.86299975183324e-16,-1.24566143698813e-09,1.05871065852932e-15,1.70354581129073e-06,7.56882207927588e-08,6.20442894914119e-07,-3.75792407808069e-08,-4.79350462500873e-17,-1.01896881291072e-05,2.16623594062604e-15,-2.85870491552303e-16,5.1664665748109e-16,-4.1512161645785e-17,-0.000810668415868258,3.38806828339283e-09,-1.05356151268995e-16,7.97584029282694e-09,2.69569406058755e-16,2.18575157973078e-16,-3.00049290671409e-16,1.23771144063735e-05,-2.68177457036145e-07,-0.000197546299653546,-1.03007867188298e-16,4.66521484147625e-06,5.27355936696949e-16,3.18172343350726e-16,-2.39240971897356e-16,-1.13738376490738e-16,1.70002900645727e-16,2.19426684270362e-16,2.61548094133121e-16,-7.81763935203921e-05,-1.68701858038744e-16,3.83359631373754e-16,-1.69365695701653e-16,1.9276595462658e-16,1.92584208707973e-16
"t43",0.0336581067049114,0.0119673710894792,-0.0467702022830337,-0.0114719426277533,-0.179050524032274,-0.0130237858301052,0.0706217557446914,-0.0387287300614147,0.00653349553784705,-0.201361774028282,-0.342325242944548,0.00385714405628934,0.0023026339199615,0.00157472299969811,-0.0428886226728673,0.000144526304033442,-0.0119215096218801,-0.00431025510587178,-0.00705751747778526,-0.0354740738118498,-0.00027745209656362,-0.000348194085087321,-0.0135434517629561,0.0256787036904649,-0.00483900283583751,0.00224269548415212,-0.00302373729509765,0.00246803497227597,0.00710608573103171,0.000237660197306356,0.000231599538217301,-0.00924926788055344,4.7643825120286e-06,-9.91768042449465e-05,0.000366763307840474,-7.95386827872099e-06,0.0402028160858052,-0.000106793921684285,-0.00530902332306233,-0.000918514446686373,0.0036325546416396,0.027555839457359,-0.0280330952409759,-0.0990992632559112,0.185975049850364,0.00183512222679434,-0.000134534969691816,7.52344965874716e-05,-0.0043637835557665,0.00121637013647748,0.0213306300827164,-0.0508760832427905,-0.00327502927221615,0.129224249609552,-0.51449657578775,-0.00640815365976601,-0.00254911522068085,-0.00181156547043273,-0.0266949056198883,-0.000657206705527431,-0.00811978356356207,-0.025623979625752,0.0066154145979069,-0.00781974049069879,-5.24203804078398e-06,-0.000171402231322756,-2.82791430948771e-05,-0.00038259231966339,-0.000213391954047306,-7.10448500904533e-06,3.53434374128492e-09,0.000801362045937292,-0.000382442390485379,-0.673699922131189,0.000534969542166443,8.86816099715424e-05,2.11923020525284e-05,1.16245276195798e-15,8.25749437250519e-07,-1.30875921298609e-06,2.78854893080312e-06,4.75558177906454e-16,1.74221515862443e-09,-2.49773149682512e-11,1.45486322806684e-08,-3.7245277410225e-16,3.3285006695305e-16,1.45412241075388e-10,-9.47536254893223e-16,-1.20839164320652e-07,2.79646563928582e-09,3.23602649278341e-08,-3.26684547806798e-09,-1.84405704440504e-16,-1.2261543883471e-06,-2.55568136098283e-15,1.66501651056472e-16,-4.34163636640204e-16,3.10604792674015e-16,-0.000136877616808766,6.08589055886566e-10,-3.02974330111908e-16,1.45758976515654e-09,-7.03553475730741e-16,-4.263082942213e-16,1.03388831023873e-16,2.71435338060142e-06,-5.93570561409004e-08,-4.37555147516881e-05,-1.29114038344543e-16,1.10270858746678e-06,-7.6067624421583e-16,-1.97218732109397e-16,-1.50759432308039e-16,-2.13182372545805e-16,-8.32667268468867e-17,-4.00845267991586e-17,-3.58052687788526e-16,-2.48586550591634e-05,9.34582272682505e-17,-1.54299881573006e-16,1.0845859571567e-16,7.94672212852905e-17,2.13401302991146e-16
"t97",0.0339818630898942,0.0122286521605149,-0.0484566289159803,-0.0119387131133954,-0.187446349198371,-0.013978529601727,0.0766172831132328,-0.0422523857212412,0.00724213856688743,-0.227721896515726,-0.391731450286928,0.00451596312388005,0.00273833916447227,0.0019256698519345,-0.0557916614582322,0.000188553132760658,-0.0156433314375716,-0.00577796530662365,-0.00967655325666971,-0.0494195404105415,-0.000437762496970692,-0.000550619548235141,-0.0253232346921576,0.0498504293445448,-0.010556066355971,0.00656894173368009,-0.00909776917302567,0.00753572800749945,0.0230359301511045,0.000843894091558007,0.00087280290006203,-0.0400553914862081,2.35237942590294e-05,-0.000508227933772901,-0.0149605646688704,8.91399623461524e-05,-0.307131690969146,0.000486727654826056,0.0214981605834418,0.00273976156558894,-0.0066180754152298,-0.0475410533850848,0.0451565738868778,0.138743558149356,-0.241585539863369,-0.00198842435537363,0.000118145832142266,-6.17901499721405e-05,0.00299586674358447,-0.000821133507501447,-0.0113133296594838,0.0268062573473275,0.00159640331441786,-0.0620518890206239,0.201542997894026,0.00240414164761399,0.000938555896098884,0.00063788454127953,0.00858487774604559,0.000200717586338178,0.00246566495061978,0.00759017753860326,-0.00192656532182756,0.00225772223672921,1.327623244582e-06,3.60669997349206e-05,5.87967778852699e-06,7.91794023048503e-05,3.88094934087957e-05,1.21407525962007e-06,-4.90214081133589e-10,-0.000105048019013739,4.77132258868086e-05,0.0766328602475828,-5.96193841562964e-05,-9.72117489630796e-06,-1.83725022338245e-06,-7.85566159825839e-16,-5.08367428438778e-08,6.29928305056343e-08,-1.20830169776053e-07,-1.3209106117934e-15,-4.86879178552766e-11,3.57272332028423e-13,-1.71263626544405e-10,-1.04673243239578e-15,5.56412554919561e-16,1.23687041866361e-13,7.49934935172301e-16,-1.68506737036056e-09,1.42624848404918e-10,1.84659632960526e-09,-2.34690320941487e-10,-1.27755194323303e-15,-1.07091521706339e-07,8.51011969227322e-15,3.56758196515126e-15,6.80748486007622e-15,-5.69575398050515e-15,-1.5387628537919e-05,7.20923936867179e-11,3.04775881449619e-14,1.75225471376359e-10,0.707106781186548,-3.1788374016406e-14,-6.58207004303511e-15,3.85910162944088e-07,-8.51519806814409e-09,-6.28148057277612e-06,1.19869469443171e-15,1.68908285933261e-07,1.59421087442269e-15,3.98808038915402e-15,2.98040987480392e-15,-3.59622286771794e-15,2.74259781551933e-15,-3.75590436656603e-16,1.41361410990004e-15,-5.29909110385946e-06,-4.17851517275913e-16,2.74135755963366e-16,-2.64219086896141e-16,1.06943565029348e-16,-5.25766936754721e-17
"t98",0.0339818630898942,0.0122286521605149,-0.0484566289159803,-0.0119387131133953,-0.187446349198371,-0.013978529601727,0.0766172831132328,-0.0422523857212412,0.00724213856688743,-0.227721896515726,-0.391731450286928,0.00451596312388004,0.00273833916447232,0.00192566985193457,-0.0557916614582322,0.000188553132760648,-0.0156433314375716,-0.00577796530662365,-0.00967655325666969,-0.0494195404105415,-0.000437762496970703,-0.000550619548235031,-0.0253232346921576,0.0498504293445448,-0.010556066355971,0.00656894173367992,-0.00909776917302559,0.00753572800749956,0.0230359301511045,0.000843894091557901,0.000872802900062082,-0.0400553914862081,2.35237942589943e-05,-0.000508227933772987,-0.0149605646688704,8.91399623460086e-05,-0.307131690969146,0.000486727654826014,0.0214981605834418,0.00273976156558901,-0.00661807541523009,-0.0475410533850848,0.0451565738868777,0.138743558149356,-0.241585539863369,-0.00198842435537355,0.000118145832141853,-6.17901499721631e-05,0.00299586674358424,-0.000821133507501456,-0.0113133296594837,0.0268062573473274,0.00159640331441713,-0.0620518890206249,0.201542997894027,0.00240414164761363,0.00093855589609848,0.000637884541279158,0.0085848777460455,0.0002007175863378,0.00246566495062086,0.00759017753860303,-0.00192656532182751,0.00225772223672996,1.32762324469389e-06,3.60669997346777e-05,5.87967778865883e-06,7.91794023037416e-05,3.88094934085876e-05,1.21407525957406e-06,-4.90213990927968e-10,-0.000105048019013694,4.77132258867985e-05,0.0766328602475836,-5.96193841569512e-05,-9.72117489934773e-06,-1.83725022405436e-06,2.35617190844576e-16,-5.08367441920832e-08,6.29928313131481e-08,-1.20830169241609e-07,8.75547464390669e-16,-4.86883751057041e-11,3.5846665522354e-13,-1.71262660303428e-10,1.23139317243131e-15,-5.86553375314658e-16,1.26203838697593e-13,-5.36324405129367e-16,-1.68506648912103e-09,1.42621865249163e-10,1.84659702861539e-09,-2.34689765846889e-10,1.30352955495947e-15,-1.07091521408188e-07,-7.74554032023644e-15,-3.52601848158116e-15,-6.801457860581e-15,5.48410514129681e-15,-1.53876285460036e-05,7.20767048476012e-11,-3.02938951867625e-14,1.75246798462151e-10,-0.707106781186547,3.18837838075847e-14,6.56411411704822e-15,3.85910157726011e-07,-8.51519647469216e-09,-6.2814805688911e-06,-1.17325697908575e-15,1.6890828606531e-07,-1.17093834628434e-15,-4.01761054047367e-15,-2.86734296271558e-15,3.90930017914203e-15,-2.61596300177303e-15,3.27244365761208e-16,-1.23357391446646e-15,-5.29909110427281e-06,4.41920805505092e-16,-1.95215364496941e-16,7.36183102016266e-17,1.24290800145202e-16,-8.98732483906404e-17
"t4",0.0525930060701003,0.00666349423807719,-0.0306696082944202,-0.00763295937964277,-0.121586664547536,-0.018733583437727,-0.00648970783672596,0.0205798986571744,0.000860156308258734,-0.0264223970830897,-0.0350880059280191,0.000101707435301929,-7.91597507410561e-05,-0.000246853219522409,0.0585037498709361,0.000582127508961632,0.0172427758786744,0.00209169524610325,0.00560827027910387,0.0713292973334244,0.000293240243050638,0.000371931372008528,0.0257492763874314,-0.0539615154246324,0.0329998058727152,-0.010588582754663,0.0152113694484793,-0.0129336859597377,-0.0713567551825981,-0.00133132655825245,-0.00150980164500486,0.120628336540152,-6.99333922119649e-05,0.000675474035499211,0.027776044111733,-0.000167961186732751,0.579938532944332,-0.000690934021499571,-0.0395410128840326,-0.00203887082319987,0.00694323443651505,0.0407978454557342,-0.0238190493034054,0.257169623270572,-0.548599762424659,0.0338250463540643,-0.000518900842229944,0.000228319810347367,-0.00696481667426002,0.00180556848807218,-0.0383904409251796,0.184319546336417,0.00494420560535049,-0.346492699599288,-0.241921543336755,-0.00130933066620704,-0.00026991092900388,0.000181834101796521,0.0116541222488644,-0.00575866484041242,0.00479450025507829,0.0153891687531603,-0.00264667140574079,-0.111601221055776,6.04305906660042e-06,0.000246045594040234,4.0921135770932e-05,0.00055523658382234,0.000320903172300122,0.00251034019247228,-3.76963927087304e-09,-0.0248633356406789,0.00022893897363167,0.0119905104246911,0.00222574752631066,2.40231470703527e-05,0.00128953533706778,-2.60994259837013e-17,9.54482566732715e-06,-3.03925016295354e-05,8.47309406549278e-05,5.02527706947031e-17,1.86041163504385e-06,-1.33519522500686e-07,1.44225560527594e-05,3.21145018620882e-16,3.1788807697275e-16,-5.85876906101078e-08,-7.54839944581514e-20,3.74041690005683e-05,7.56808500530304e-07,5.7703867836431e-06,-3.01468394873723e-07,1.02074631407451e-17,-0.000543343055868044,1.97628372000658e-15,-1.09584610513971e-16,8.11675927932126e-17,2.38920896273093e-16,-0.0049058250016786,1.98526760352216e-08,-3.02068210418158e-16,3.18323932441527e-07,3.47446129406371e-17,8.23993651088983e-18,-8.88910172547473e-17,0.000417343344441999,-1.39761745103929e-06,-0.00102908235496102,-1.30866824080745e-15,2.33675126355327e-05,-3.64291929955129e-17,-1.50404503380448e-17,-2.60929612194688e-17,-6.20345338832671e-17,-2.22044604925031e-16,4.05502619743079e-17,3.96665427774648e-17,-0.00175276889729001,-1.86049092798513e-16,-3.71131075226168e-18,-2.10752016547169e-16,-4.92514566377513e-18,-5.11346425971396e-18
"t19",0.0910696996697557,-0.000764625717845787,-0.0157863536005326,-0.00456797395164458,-0.0850377351428599,-0.0272755090219837,-0.055197603606296,0.0493018664707743,-0.000866104946701756,0.00202595866331658,-0.00335242438212989,2.96057996984178e-05,-3.08740823969909e-05,-0.000139973156557534,0.158781442761819,0.00237218940101161,0.0456871262033066,-7.4419044417702e-05,0.00532704263912943,0.16677487573504,-7.17146676170588e-05,-8.76629771297162e-05,0.00159085664210655,-0.00529873853641648,0.0534478674778141,-0.00275774217855677,0.00458204899162399,-0.00431757248537158,-0.0763320630418343,-3.63127996587387e-05,-0.000186926202100749,0.041927204885701,0.000413260699342672,1.92264513889789e-05,0.00606668056976832,-3.9628461717463e-05,0.142779612259316,-8.75592938840541e-05,-0.0107841305412676,0.00224064493359728,0.00239359981633913,0.0144522362471213,-0.00879738669139183,0.140174058904156,-0.192836681659077,0.0147532644095587,-0.000285234867958682,0.00013880674592012,-0.00648382999614579,0.00178804086410785,0.0612563923433717,-0.217662423333495,-0.00770088072652544,0.419862422379413,0.0470642805128957,0.000160729941535582,2.53671840618561e-05,-4.87305813662612e-06,0.00180041483028936,0.0422249362372982,0.00228510905327973,0.0176552390728675,-0.0148395250665119,0.730942876600218,-1.20867741305181e-06,-1.2183308765857e-05,-1.82779524936227e-06,-2.37999367774455e-05,-1.47296095571937e-06,-0.0199442828049738,-3.73337818992958e-11,0.241825975078323,2.48213775903839e-05,0.00102585351114231,-0.0246190614732595,2.14400294469684e-06,-0.0170874068901442,-1.24173936776473e-15,1.04338861773895e-06,-3.52970416377628e-06,1.00428862403519e-05,7.33083298926074e-16,-4.77839477429536e-05,4.37436937115709e-06,1.9247010455796e-06,-5.28872066378245e-16,7.41811126414582e-16,-8.1460516779103e-09,1.64868712373433e-16,5.40916913415596e-06,1.20581011391285e-07,9.32503245715076e-07,-5.03468453909826e-08,2.31369259276186e-16,-0.00115757247114675,3.89315316096095e-15,3.36592919419806e-16,-2.42663046349643e-16,-3.03128717984667e-16,-0.00088755564423216,3.63093101418688e-09,2.80105937514727e-17,6.41245678040419e-06,1.43063435112624e-16,1.40078920685127e-16,2.52635758860621e-17,0.000796593670798355,-2.66621416621028e-07,-0.000196356202957403,-1.93610055498901e-14,4.53023842652168e-06,-6.91287305176758e-16,2.4648462229245e-16,-1.64062548001161e-16,1.79024075449492e-16,2.53269627492614e-16,-6.86353196842625e-17,-5.47794174532333e-17,-0.0172755528925314,-1.09504419421036e-16,-6.31420264787719e-17,-1.49388655780261e-16,-3.47208128771222e-17,3.68437831220079e-17
"t38",0.115005010825261,-0.0060269778843839,-0.00221553488043893,-0.00139224878983483,-0.0367925967000205,-0.0189868276777566,-0.0541580496523877,0.0194669531202099,-0.000632058987044857,0.00167845085924213,-0.00294194630318409,2.8770022906966e-05,-3.2095970380984e-05,-0.000164688071181107,0.274220725494994,0.00424999264305303,0.0779970183090326,-0.00136068729823092,0.00657976978440368,0.263911322483138,-0.0003064119530254,-0.000383028921507141,-0.0150923261501585,0.0299180266365528,-0.00493585595063536,0.0108996327060623,-0.0193799998757379,0.0192037786243534,0.485919851237926,-0.00148207760614609,-0.000869965675964036,0.0388815216811802,-0.0471925604212337,4.22185642714578e-06,-0.00180475798438621,1.17803002126315e-05,-0.0419117269574572,2.47524419373736e-05,0.00301252855831256,-0.0189387528787071,-0.000628012706966743,-0.00389130222232503,0.00253600554150819,-0.11227560146979,-0.011167286749768,-0.00177086834603556,3.74577219563335e-05,-1.81569678107218e-05,0.00083193898098988,-0.000229323526228593,-0.0144615962468684,0.0619572064710871,0.000361105055891806,-0.023873292365614,-0.00372509158313795,-1.27005859741498e-05,-2.00069514492106e-06,3.8196658647691e-07,-0.000139077969915835,-0.00584977839694599,-0.000168827902922691,-0.00133236375174466,0.00111922791190815,-0.0550919509012697,9.04942088712085e-08,9.56035689943712e-07,1.44447371137196e-07,1.88636480667655e-06,1.3453541313822e-07,-0.00422448843797413,4.1791604898922e-11,0.067069389815192,2.813728977852e-06,3.9036274164128e-05,-0.0075161778840575,8.23864240903875e-08,-0.00574618662164491,1.06554297452442e-16,-2.53317052685727e-09,1.39640771654181e-08,-4.23700070604612e-08,2.0046898169257e-16,-1.8524290196866e-05,1.72372615191293e-06,-7.31734002210049e-09,1.62771806528621e-16,-2.64545330086463e-17,2.44317556890755e-11,-1.42502079607832e-16,-1.06212233730307e-08,1.69888827153135e-10,1.81240115986743e-09,-1.57105141134856e-10,8.9101393738909e-17,-4.66134535462461e-06,6.39245600897453e-16,2.49019893890438e-17,-1.90979294343429e-16,1.68466394726697e-16,-3.6494843821365e-06,1.34800642870303e-11,-4.67836478587397e-17,1.05525117119824e-06,-2.77853745958965e-16,-1.92554305833426e-16,2.45974887482908e-16,-6.94011662725052e-07,3.52493300390458e-10,2.66833387801034e-07,1.75944809899955e-15,-2.63876125507898e-08,-4.68375338513738e-17,-7.6333190443638e-17,-3.63525207333039e-16,1.06227161439939e-16,-4.78783679369599e-16,-4.42348837970119e-18,-1.7505120639024e-16,0.744066633274484,-9.94603704951302e-15,1.02406971924973e-16,-5.899411813227e-16,-1.13511272635389e-15,2.22032405403481e-17
"t39",0.115230883857205,-0.00605347352385809,-0.00223136546952163,-0.0014034165623007,-0.0371303913372378,-0.0192516437299021,-0.0550220981297346,0.0197976708428331,-0.000644628925042459,0.00171782649043353,-0.00301702013846273,2.96165794787563e-05,-3.31238631204273e-05,-0.000170707140259052,0.28684169257793,0.00444741234599876,0.0816861440857226,-0.00142922874434123,0.00693200910986964,0.278614878617721,-0.000328281590444171,-0.000410467585526019,-0.0164402390556868,0.0326949987762843,-0.00544325456165457,0.0122388154022826,-0.0217906439910381,0.0216081477669116,0.548306801466054,-0.00167897978292777,-0.000987884897955039,0.0443713898851772,-0.0540736307273468,4.84248636762035e-06,-0.00213216254075607,1.40321260882077e-05,-0.050182249310883,2.99561176745607e-05,0.00365774810837724,-0.0232311792415855,-0.000788554709032521,-0.0049017733223101,0.00320813645380509,-0.143375537401969,-0.0143384811917134,-0.002306911376601,4.97412718327961e-05,-2.42727173412082e-05,0.00113376213040991,-0.000313118252957642,-0.020332286749511,0.0871827595618035,0.00051334112484188,-0.0340061070966386,-0.00545926031347503,-1.87308270579222e-05,-2.95879990148962e-06,5.68646560045573e-07,-0.000209914471691891,-0.00889981777138603,-0.00025708277535771,-0.00203671738954645,0.00171545906399361,-0.0845546787125366,1.41807601061056e-07,1.54372369731779e-06,2.33696829658736e-07,3.05419281928219e-06,2.22461279191649e-07,-0.00705654688827577,7.21927725932936e-11,0.116894119478229,4.9420905027975e-06,6.95465349579784e-05,-0.0134324279940243,1.476037544347e-07,-0.0106525183891234,6.95499905795476e-16,-4.91024184268336e-09,2.78283872161278e-08,-8.53445643722135e-08,2.13316777436523e-16,-3.87372987518199e-05,3.74393955367717e-06,-1.60167485593887e-08,7.44662468740501e-17,-9.84455572616838e-17,5.57315313956892e-11,-3.77533050328017e-17,-2.54494745138834e-08,4.93805888978242e-10,5.49863130932966e-09,-5.40388037197354e-10,3.48665747121566e-17,-1.9170306082962e-05,-1.74339709335669e-16,1.67044517019403e-17,-1.21136474872867e-17,-9.30736740615871e-17,-2.49515911185466e-05,1.14063454861868e-10,6.95314741940322e-17,9.64060816999233e-06,1.50468036808504e-16,1.37043154602168e-16,-2.1722507665229e-16,3.79473451113134e-05,-1.29895657101625e-08,-9.58332903639823e-06,-3.55134039536759e-14,2.62584635326199e-07,-3.64291929955129e-17,1.22153535681631e-16,5.27404989220905e-16,-2.57005766354366e-16,4.30211422042248e-16,-2.29362226561937e-16,2.7668256826945e-16,-0.666729588212609,8.95724466820624e-15,-8.89169740673799e-17,6.62059460495504e-16,1.30701675898608e-15,4.31832576330988e-17
"t15",0.130446978395407,-0.00979943775575412,0.0088888219589813,0.00132852007236513,0.00729673103943631,-0.00802184471556083,-0.0392678845734332,-0.00999932200505976,-0.00023709956805449,0.00074930998956128,-0.00137118594997293,1.40722233765399e-05,-1.60250554408282e-05,-8.45220727600098e-05,0.157534733777881,0.00248497999877983,0.0426093701163162,-0.00128982609384119,0.00158051831918006,0.0934802933400466,-0.000129092751254631,-0.000161355244341884,-0.00646819070101287,0.013353566673013,-0.0750254068302618,0.00208920584657413,-0.00368009068129049,0.00362389091775981,0.0888548437270419,-0.000255395230210623,-0.00014369284029154,0.00585922065952918,0.0147161708217999,4.10074694232737e-07,6.94726255900941e-05,-1.11368250375183e-06,0.00558675601078006,-5.56453491049745e-06,-0.000774213960435267,0.0336149856546009,0.000482580128868287,0.00340144924595127,-0.00269866504009716,0.246413921746012,0.112542766276611,-0.000577379367694545,-1.64547038396172e-05,1.08209994349596e-05,-0.000866626990686793,0.000250475586907517,0.0486657875583748,-0.228130603540584,0.00115172716330502,-0.0386592459290171,0.00485481731053076,1.91788188917002e-05,3.19328901162179e-06,-6.86232333385942e-07,0.000307775898360027,0.0270727122051307,0.000390853828337679,0.00341452915207374,-0.0029752212150468,0.149037269961073,-3.13150379045854e-07,-4.6382973750169e-06,-7.16502669403929e-07,-9.43757835857196e-06,-8.61801279951177e-07,0.0499673209149155,-4.69875995751101e-10,-0.86500515412024,-4.12908575977076e-05,-0.000781625783616045,0.102913884390054,-1.65381202322581e-06,0.0860996781916263,-5.01935908311942e-15,-1.94001515811448e-07,4.86125773329314e-07,-1.24342315828314e-06,-1.78572163566509e-15,0.000370983392909822,-3.76561010642612e-05,-1.11017799113867e-07,-1.26586012032171e-15,6.28945680258841e-16,3.17989663093724e-10,5.54077545466547e-16,-1.22321597137778e-07,1.60889773918323e-09,1.69541577825395e-08,-1.46500907145602e-09,-1.92009862501915e-16,-4.56613366197906e-05,-9.51170565921533e-16,-4.4373257328999e-16,7.57811562292412e-16,-4.52381062310788e-17,-4.82729042564972e-05,2.09583616737549e-10,-5.57660499235072e-16,-0.000249575216118874,-2.01995180796525e-17,9.86623976961809e-17,-5.64892278011509e-17,5.58947110458156e-05,-1.88813636020136e-08,-1.3915453412576e-05,1.45876131660963e-12,3.42926313425334e-07,1.03758147906863e-15,-2.1999944226852e-16,1.24175183284057e-16,4.89422215117261e-16,1.9298798670242e-16,6.15470340004436e-16,-3.36464352866641e-18,-0.0378958277497783,5.94251210739305e-16,2.71425664566373e-16,-9.71362958109803e-17,-1.82259170992135e-17,-9.10235754003601e-17
"t20",0.147589460262351,-0.0138114761135995,0.0200252853704967,0.00399582482873248,0.0490226570762988,-0.00134279404488394,-0.0672075433956971,-0.0804759554130144,0.000247818137643946,-0.000229754772693117,0.000202654677687943,3.72634315487975e-07,-1.62365061995923e-06,-1.66833683524365e-05,0.0605658651619241,0.00100262276970316,0.0107240223350053,-0.00081339056488534,-0.000504728302075177,0.0115054989319338,-5.18406997377262e-05,-6.51599377210048e-05,-0.00376524450260277,0.00860871703641343,-0.10067300664802,0.000705915286101781,-0.00133286054428288,0.00135622300935417,0.0370856567757081,-0.000121054973020819,-7.34586719558113e-05,0.00377044476342055,0.0744055955984477,-1.25683479091808e-07,4.7554541428692e-05,-8.40739409746837e-07,0.0044863698769333,-5.11564490596828e-06,-0.000745069779452491,0.0639518696181217,0.000764356551602598,0.00578311241715288,-0.00508372217464536,0.614243778404885,0.348184760457148,-0.0059450681791227,5.46380774288562e-05,-2.13620195279977e-05,0.00037025756324437,-8.19490949309133e-05,0.0829077544217721,-0.416613684245325,0.00586529849512194,-0.268085235941914,-0.0129668568872102,-4.147955049988e-05,-6.39411669035319e-06,1.17329240655165e-06,-0.000413708881729714,-0.0820919817397514,-0.000350513764185914,-0.00361058595827313,0.00308687964325409,-0.152701652781207,2.61485952666226e-07,3.03542558848562e-06,4.62217106042898e-07,6.0546767449854e-06,4.6888954917092e-07,0.0557344492621447,2.16124158500253e-10,0.381287756381642,1.75913620631941e-05,0.000319836503910679,-0.0326311647287319,6.3093610794635e-07,-0.0160135786928624,1.93147720737811e-15,5.65891489552215e-08,-1.30898974535967e-07,3.25052207584841e-07,-4.34046787227416e-16,0.00181071125748745,-3.64698982049435e-06,2.35899578430315e-08,2.18966443180393e-16,-7.23162849047831e-17,-6.17548406176109e-11,-4.50972370426661e-16,2.15268257282297e-08,-2.05921042034089e-10,-2.04461993470521e-09,1.50998121084993e-10,2.47690083520746e-16,3.89895678355813e-06,-1.35958952429682e-16,2.79339256864608e-16,-4.56353129991143e-16,1.98940354904336e-16,2.80825197709561e-06,-1.08725892872252e-11,4.27580936539925e-16,-0.000767984394759095,1.05921192943615e-16,1.86699614102004e-16,-3.72160034807444e-16,-1.5586574623329e-06,5.02698452363535e-10,3.69100932179546e-07,6.61695900109632e-13,-5.89254440392235e-09,-8.18355799792059e-16,2.68959055525842e-17,9.14185444700116e-17,-2.17769495652465e-16,1.47451495458029e-17,-4.60226850861687e-16,1.44625788325865e-16,-0.00140678492992913,1.79652299980848e-16,6.46418298997648e-17,6.13743474470525e-17,1.53038245031405e-16,-6.5469603361737e-17
