"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115"
"t38",0.0236588759431404,-0.00528985645068806,0.00474163335859521,-0.00240154075740443,0.0256855652228443,-0.0109791221593482,-0.0120739654652114,0.419373210767094,-0.00583062756947664,0.0157808105893019,0.00677201210584159,-0.0187547711111321,-0.0103397762653309,0.0212519721976867,-1.33422508850648e-06,0.000571421894743175,0.0216231730937347,-0.00054807005019267,7.85529164226649e-06,0.00334648668742073,-0.00129630926960606,0.00359020754378657,-0.000809099164354384,-0.00179184435412754,-5.09540774858998e-05,-0.00279026789585086,0.00223480980319385,0.000545849075688929,-0.000733111751646585,-0.000399402607721836,0.00121774203978965,0.000396119674567323,-0.00300925299996376,-0.00102062252869169,2.66836884075502e-05,-5.20076439046965e-05,-7.29783015470653e-05,0.000116538029336637,4.27164753359397e-05,0.000126609636743826,2.83759101293165e-05,4.12882004026194e-05,-1.89808145182192e-16,0.00023732422880701,-1.15490910199145e-09,0.000287599683892774,-1.76555686598421e-05,-6.84126120285268e-17,-3.04629045334761e-05,-6.09516315474258e-06,-0.000731772323527557,-0.059951981380322,0.000411489374259429,5.85546386452945e-05,-0.00301942440139976,-0.000413358826437591,0.898969638207274,5.91149857666594e-05,0.00336730571944307,0.0140585193528617,-0.000616029035513021,-0.000554409922325318,-0.00361199503941338,-3.48585573420111e-16,-4.45506121720908e-16,-2.24626741676671e-05,-5.22492985843193e-05,1.99912289893439e-05,-0.0113400639761545,-1.83859139203189e-16,1.01535712268143e-05,-4.59291563213718e-05,-0.000345284334415606,-0.00458582177593455,0.00140749452451887,2.3197175510259e-05,-0.000214084340915399,-2.45790713406815e-16,2.66908093062423e-05,0.000648478203609231,4.4588512485893e-16,5.19725156401573e-17,1.55279594801428e-05,-6.86901584266481e-16,-7.2821280576536e-05,0.000117480368597577,7.55366148212315e-07,1.88021250339937e-05,-5.93277376218572e-05,-1.32177704455036e-15,-6.12238009869871e-16,-0.00033841211696888,-2.88181987842638e-16,-4.90991055559071e-16,2.94608851190132e-16,3.0291223023533e-16,-1.33939827625213e-16,-1.53793250014931e-15,1.76489767870516e-16,-1.08946456483771e-05,-1.20605564700415e-06,1.27528297998612e-05,5.2735829413884e-16,1.37662939318527e-05,1.06561095349893e-15,3.84982318092421e-16,-5.33685663815114e-16,1.04460370459134e-06,-3.24643928120482e-16,-1.01425198185529e-15,-3.08774010098185e-07,7.650195910332e-15,-2.02440084423287e-14,1.23880669317252e-13,-0.0932504808240281
"t77",0.0238657609770026,-0.00536929226723421,0.00482761005845508,-0.00245214051072418,0.0263934706946624,-0.0113137677802162,-0.0124775051215626,0.436470081944631,-0.00610756959715172,0.0167253684216448,0.00735548324008738,-0.0204978027272972,-0.0114136309059867,0.0241186519465279,-1.51647156253567e-06,0.000650547424925767,0.0257289089708777,-0.000672319899717871,9.68051693529672e-06,0.0041894323594699,-0.00164048862748445,0.00459304856364131,-0.00104438610356487,-0.00244152976851924,-7.42469446624886e-05,-0.00406694635821699,0.00334818929973057,0.000827015277047014,-0.00112180753332029,-0.000623128431280724,0.00199682115321521,0.000654862314269637,-0.00510898015013762,-0.00183781944119886,4.85443439910626e-05,-9.64487801248286e-05,-0.000136527850412076,0.000245468919647413,9.09607348779271e-05,0.000274576475975897,6.23910645821044e-05,9.76358285292606e-05,6.46358684108789e-17,0.000643064187828194,-5.26613922307949e-09,0.00139997726636074,-9.33834869638252e-05,-2.10074588231538e-15,-0.000193424444341264,-3.92700295286308e-05,-0.00590164683011461,-0.484258288736901,0.0033905014540725,-0.000456357480304554,0.0079913861663021,0.000241608572000054,-0.249538951724963,-1.52102392919529e-05,-0.000757044980554992,-0.00304586851375251,0.000120114373308504,3.21636528954653e-06,-0.000314067798495848,1.78089207440543e-16,5.68782792668483e-17,-3.89930573595423e-06,-9.74459376110256e-06,4.7914136118847e-06,-0.00318132801961282,-1.72635220181452e-16,3.19545653756878e-06,-1.45772392672003e-05,-0.000115878102703055,-0.00155165611215509,0.000476921991173688,8.18027089952431e-06,-8.12765034651794e-05,5.12475185539381e-16,1.0549471728717e-05,0.000256586860942486,1.09225406028557e-15,-1.21460565626663e-15,6.603673707739e-06,5.69012583500377e-16,-3.15942867078704e-05,5.22697640271982e-05,3.38445448425155e-07,8.6803976223415e-06,-2.79356858057495e-05,6.57033770375448e-15,-7.5805816093993e-15,-0.000166000284794023,0.707106781186548,-7.28149184879283e-16,3.27469499460146e-15,2.14945666660966e-15,6.72628893793251e-15,3.25753642489371e-15,-2.96870435989911e-15,-5.64853129486613e-06,-6.33985299648396e-07,6.75019450749985e-06,8.42763634126634e-16,7.47897087699254e-06,1.23255630152978e-15,6.26507726474107e-16,2.78580064034682e-17,5.82400628778574e-07,-4.80307317727489e-16,-1.59925179304658e-15,-1.75080845402956e-07,7.62085651376175e-15,-1.86889025395112e-14,1.23990420883679e-13,-0.0932504808240286
"t78",0.0238657609770026,-0.0053692922672342,0.00482761005845508,-0.00245214051072418,0.0263934706946625,-0.0113137677802161,-0.0124775051215626,0.436470081944631,-0.00610756959715181,0.0167253684216448,0.00735548324008735,-0.0204978027272972,-0.0114136309059868,0.024118651946528,-1.51647156254119e-06,0.000650547424925765,0.0257289089708777,-0.00067231989971785,9.68051693573412e-06,0.00418943235946993,-0.00164048862748455,0.00459304856364131,-0.00104438610356473,-0.00244152976851919,-7.42469446623907e-05,-0.004066946358217,0.00334818929973054,0.000827015277046807,-0.00112180753332025,-0.000623128431280784,0.00199682115321519,0.000654862314269798,-0.00510898015013759,-0.00183781944119877,4.85443439909156e-05,-9.64487801248555e-05,-0.000136527850412246,0.000245468919648183,9.09607348778215e-05,0.000274576475975407,6.23910645818912e-05,9.76358285291817e-05,7.11302657172801e-17,0.000643064187827964,-5.26613882756272e-09,0.00139997726636068,-9.33834869642646e-05,-1.89951795910157e-15,-0.00019342444434131,-3.92700295285468e-05,-0.00590164683011506,-0.484258288736902,0.00339050145407247,-0.000456357480304618,0.00799138616630183,0.000241608571999753,-0.249538951724964,-1.52102392918559e-05,-0.000757044980556186,-0.00304586851375223,0.00012011437330752,3.21636528946017e-06,-0.000314067798496887,-2.7976720533489e-16,8.98380253102185e-17,-3.89930573615268e-06,-9.74459376183447e-06,4.79141361089411e-06,-0.00318132801961532,-2.13533886378578e-16,3.19545653728831e-06,-1.4577239265574e-05,-0.000115878102703888,-0.00155165611215697,0.000476921991174364,8.18027090027843e-06,-8.12765034628297e-05,-6.21166606011559e-16,1.05494717259054e-05,0.00025658686094389,-1.01552107885674e-15,9.36451453946875e-16,6.60367370856682e-06,-1.17937912986498e-16,-3.15942867066626e-05,5.22697640292069e-05,3.38445452042241e-07,8.68039762133975e-06,-2.79356858100822e-05,-5.32292644754246e-15,3.4453208039093e-15,-0.00016600028478818,-0.707106781186547,1.99126563351919e-16,-2.70692244284995e-15,-1.75311386999542e-15,-7.32410385570616e-15,-1.76622276153521e-15,3.19178177421694e-15,-5.64853129379241e-06,-6.33985298433668e-07,6.7501945074174e-06,8.63572871087493e-18,7.4789708754621e-06,-5.40331090918523e-16,-2.29410831650609e-17,-8.24890119191561e-16,5.82400625903586e-07,-4.80307321088414e-16,-4.81393181773228e-16,-1.75080848649061e-07,7.49940679810557e-15,-2.14790788800972e-14,1.23459426116142e-13,-0.0932504808240276
"t83",0.0238620674636151,-0.00536789284016845,0.00482610548987853,-0.00245126063268874,0.02638133443338,-0.0113080675963532,-0.0124706763686595,0.436185527345179,-0.00610303108511869,0.0167103338819489,0.00734678464790102,-0.0204722724787873,-0.0113983553777911,0.0240813358509322,-1.51411137248998e-06,0.000649528522976795,0.0256843726527926,-0.000671155392630433,9.66382641561308e-06,0.00418239096993273,-0.00163780442400756,0.00458579440001525,-0.00104279501304633,-0.00243907828664495,-7.42533551459903e-05,-0.00406732062216483,0.0033504986288953,0.000827808691224365,-0.00112316550321794,-0.000624210464970739,0.00200342344766804,0.000657216264245637,-0.00513247246279494,-0.00185101319438691,4.89172630085828e-05,-9.72847727481236e-05,-0.000137775223795357,0.000249596129602719,9.25664756841861e-05,0.000279825857913608,6.36556482124482e-05,0.000100280776124586,-1.09418059929023e-17,0.000671244615800149,-6.43810534426436e-09,0.00179165138609622,-0.000129445243374738,2.192259711868e-15,-0.000396894474425101,-8.57977898617319e-05,0.00644618756338862,0.513422559620539,-0.00246996354409076,-0.000375820507165886,0.00683523533711063,0.000198575065281639,-0.18288065232065,-1.09357430609455e-05,-0.000523363597761765,-0.00208043455338659,7.89861279031167e-05,-2.50656397128318e-05,-0.000472681502160242,-1.07770297008625e-16,-4.46903763271208e-17,-4.74548130939228e-06,-1.16659573029847e-05,5.45452045868263e-06,-0.00352723832656339,6.68877745908884e-17,3.48323886499507e-06,-1.58713714244089e-05,-0.000125219428134587,-0.00167494900391567,0.000514721795111465,8.78387543761029e-06,-8.6503595317167e-05,2.34522283219559e-16,1.11769183117919e-05,0.00027181523287603,9.77549567328225e-17,1.44468050136769e-16,6.94217035658619e-06,-2.22623826706205e-16,-3.31468534057762e-05,5.4702702922797e-05,3.53958926734642e-07,9.052643290244e-06,-2.90809787812255e-05,1.07841019310825e-14,-3.76089742580074e-16,-0.000172181953040711,1.56339892151814e-15,1.01910910736691e-15,2.14430301356748e-14,-0.707106781186548,-1.64060005440598e-14,-1.25955734103318e-13,3.87685710188313e-15,-5.83189922373754e-06,-6.53847429519596e-07,6.95789489841563e-06,-2.22044950180098e-15,7.69366280867905e-06,8.99612484993637e-17,1.37913877675345e-15,1.92781369806537e-16,5.97968104908809e-07,-4.61953174383832e-16,-9.61744224861279e-16,-1.79542175462588e-07,6.96481307899153e-15,-2.00158866304924e-14,1.23678865834738e-13,-0.093250480824036
"t84",0.0238620674636151,-0.00536789284016846,0.00482610548987852,-0.00245126063268876,0.02638133443338,-0.0113080675963532,-0.0124706763686595,0.436185527345179,-0.00610303108511883,0.0167103338819488,0.00734678464790098,-0.0204722724787874,-0.0113983553777911,0.0240813358509321,-1.51411137251255e-06,0.0006495285229768,0.0256843726527926,-0.000671155392630488,9.66382641520468e-06,0.00418239096993274,-0.00163780442400751,0.00458579440001526,-0.00104279501304616,-0.00243907828664511,-7.42533551458864e-05,-0.00406732062216478,0.00335049862889524,0.00082780869122425,-0.00112316550321808,-0.000624210464970554,0.00200342344766773,0.000657216264245574,-0.00513247246279486,-0.00185101319438693,4.89172630085487e-05,-9.72847727480943e-05,-0.000137775223795628,0.00024959612960266,9.25664756842148e-05,0.000279825857913635,6.36556482123695e-05,0.000100280776124355,-4.54348796504675e-16,0.000671244615800111,-6.43810495915576e-09,0.00179165138609618,-0.000129445243374791,2.05348183379214e-15,-0.000396894474425084,-8.57977898614224e-05,0.00644618756338827,0.51342255962054,-0.00246996354409012,-0.000375820507166044,0.00683523533711121,0.00019857506528157,-0.18288065232065,-1.09357430613207e-05,-0.000523363597761432,-0.00208043455338669,7.89861279036554e-05,-2.50656397134985e-05,-0.000472681502159025,-8.22995823628719e-17,1.68680611218325e-16,-4.7454813083495e-06,-1.16659573025483e-05,5.45452045813695e-06,-0.00352723832656052,-1.6102028556297e-16,3.48323886541319e-06,-1.5871371424511e-05,-0.000125219428134696,-0.00167494900391297,0.000514721795111107,8.78387543891812e-06,-8.65035953156944e-05,-4.04289636810222e-16,1.11769183108457e-05,0.000271815232873431,-7.89588943999418e-17,-6.04932491451284e-16,6.94217035665718e-06,1.9370980752634e-16,-3.31468534048763e-05,5.47027029220117e-05,3.53958927332552e-07,9.05264329216449e-06,-2.90809787796942e-05,-1.12954584711503e-14,-3.95655899699621e-15,-0.000172181953040662,-1.76553542891437e-15,-1.75662559949304e-15,-2.13867165503655e-14,0.707106781186547,1.5855952981416e-14,1.23566890681186e-13,-3.51436031375732e-15,-5.83189921827304e-06,-6.53847434926344e-07,6.95789490043445e-06,2.86481834147416e-15,7.6936628158618e-06,9.43445198679954e-16,-7.66551826114241e-16,-1.04528827647814e-15,5.97968106708218e-07,-7.67264529973903e-16,-1.14135794250078e-15,-1.79542174110743e-07,8.17951930506116e-15,-2.04702311024484e-14,1.24208754449625e-13,-0.0932504808240366
"t6",0.0365787509973595,-0.0969241645428637,-0.0104463637784098,0.00207692956222829,-0.00628803855924792,0.00182592171556776,0.054977540233061,-0.00209591678331918,6.59052052493334e-06,-0.00633003437849584,-0.025464670211901,0.00367363967511374,0.00351158307618397,-0.0532538503055003,5.4960826925174e-06,-0.0105093258759993,-0.00955982946676614,0.000457805276406075,-7.10700242510252e-06,-0.00410507507441835,0.00223258391237975,-0.0367605206869204,-0.000129299415373454,0.00301611735387413,0.00155248150133851,0.0983735180382405,0.000993115276862785,-0.00200065511400375,0.000563086898537606,0.000581203988518225,-0.00414695735213823,-0.00160597149616576,0.049673005841242,0.0196784497872398,-0.000527315824104193,1.06867802877058e-05,3.96538699388871e-05,-0.000279571343789872,-0.000107335173868952,-0.000341880339353959,-0.000825814824785832,-0.000146173963324784,-4.2875517944432e-16,-0.00117243891547231,3.06341313028001e-08,-0.0768906875344688,-0.0017037642093365,7.28118015674312e-17,0.000315240510167684,7.00664345494429e-05,-0.00014721301620655,-8.76735974718116e-05,-0.000882326314392135,0.00654047282756799,-0.0211748500535408,-0.000615020899786466,0.00715350907031436,-7.57406355245445e-06,-0.00153562503757951,-0.0324777368593341,0.000285426054755471,0.00138844200967636,0.0161115754047358,-5.56180663174119e-17,-3.02256911932647e-15,0.000192063335884591,0.000505026274948227,-0.000386188361518456,0.854210420228794,1.5802163078995e-14,0.000284565767405747,0.00866276574199784,0.0141758825182049,0.440207374436697,-0.164442060055481,0.00114712671072862,-0.00442795653469829,4.50025320502371e-16,0.00043273035087523,0.0104534961931597,-5.53478663231273e-15,4.52077390942703e-16,0.0038679751885987,1.58461188117122e-15,0.0133689582953466,0.00116352346870337,7.30432090824916e-06,0.000165041713356196,-0.000490779854355359,4.17371487315266e-15,-1.27608602723381e-14,-0.0266727906512369,-2.33684074253366e-15,4.21724609331967e-16,1.72533909996478e-16,-2.68833004627701e-15,-1.03565683948881e-15,-1.20732693711076e-15,-7.48081167741182e-16,0.0100032408459062,-7.25554034218772e-06,0.000702200620566413,3.03903396116456e-16,7.61163357432405e-05,-2.25908024017216e-15,1.96627774475826e-16,-5.88333495021593e-16,0.000948858238961501,-8.93094107535008e-16,-1.81446289158255e-15,-0.000185564093025307,8.74052998975827e-15,-2.00869748214784e-14,1.24400171058321e-13,-0.0932504808240319
"t31",0.0435500917895707,-0.134623480842467,-0.0158675594402765,0.00346855975113956,-0.0136391833753199,0.00461486817429476,0.168062537072904,-0.0149218996752112,-0.000108347236403856,0.00998404662010322,-0.219391930765272,-0.0118168376750347,-0.00435006836207302,0.0236524310852095,-2.33930620039474e-06,0.00427019209621949,0.000972866433185744,5.80628482323977e-06,-1.94371700576804e-07,-0.00030595224448424,0.000234684837440158,-0.00496205197108681,-2.0595476565393e-05,0.000969553891581745,0.00132541104809189,0.0845859104529097,0.00455786899317282,0.00642215134827873,-0.00060925172319037,-0.000191956012709302,-0.000353441629591782,-0.000188627182008038,0.0100450030278051,0.00667102777442387,-0.000189650681908882,4.24384039690043e-06,1.64091721347048e-05,-0.000178383852701606,-7.07994845126511e-05,-0.000238114270940434,-0.000598630552765627,-0.000129638794411961,3.67900417075149e-16,-0.00148624394046023,2.3370985615313e-07,-0.930656710337287,-0.0622257967628816,-2.972881236368e-17,-0.00426822750258623,-0.000865884758030048,0.000843943306116164,0.000501005270070231,0.00484641880258939,-0.00845859170250993,0.0177398472025781,0.000262701750654046,-0.0024107951806094,2.50411562505178e-06,0.000491796785072546,0.0103158744323088,-8.86535754441507e-05,-0.000341536809985307,-0.00341500108484854,-2.78725145464479e-16,-2.32266483227664e-17,-3.43418768421285e-05,-8.77673436836869e-05,5.92127612679739e-05,-0.119235299418886,-2.21731268893068e-15,-4.17785605696769e-05,-0.00133200666912143,-0.000820697780897886,-0.0303507163306989,0.0115556216066338,-9.5103770371536e-05,0.000346582509273831,-5.04316915681438e-16,-3.13866713437348e-05,-0.000756438176090214,7.38099804726889e-16,-1.41009025121402e-16,-0.000233566887284864,1.63481033590691e-15,0.0125130096469628,-5.68128721433901e-05,-3.47028953847769e-07,-6.78390469666561e-06,1.79236480556334e-05,-7.47341184315234e-16,-3.84092906388831e-16,0.000703192518159709,2.2493808302107e-16,-5.36648842089934e-16,4.74883082389593e-17,2.42386090280953e-16,-2.14677352758398e-16,-2.03993607151145e-16,-1.12157024714236e-16,0.00165826701660485,5.19529001236141e-08,-3.59781427623279e-06,1.58919217014587e-16,2.17213614246225e-07,7.50145005368831e-16,3.94137094686918e-16,-3.44617226415222e-16,0.000209908004355907,-4.37293942866598e-16,-9.08163272606308e-16,-4.36026958031543e-05,7.25565373226451e-15,-2.0226122296129e-14,1.23773824173628e-13,-0.0932504808240364
"t112",0.0455509322983891,-0.145564916005654,-0.0174484276912214,0.0038759498446729,-0.0158042269574523,0.00543731576115229,0.201415194194139,-0.0186797598797692,-0.000141358151619949,0.0141083069322341,-0.375021441076192,-0.0213324572564812,-0.00862539528949159,0.0645780245438855,-6.51973593011918e-06,0.012179761053335,0.00739401842995961,-0.000305517033417289,4.6644606988449e-06,0.00256819887221827,-0.00136173435662718,0.0219852884932076,7.64165865664787e-05,-0.00181525159384451,-0.00154170681765318,-0.0982333996114371,-0.00458675665220546,-0.00613016459983672,0.000556273739654823,0.000161569306281326,0.000248010268427899,0.000128867571085687,-0.00632012664288103,-0.00357678186139905,9.91478626000972e-05,-2.12000133529124e-06,-8.03492084919047e-06,6.90858812908888e-05,2.69116618293366e-05,8.77905458622485e-05,0.000215849574735816,4.19235758870248e-05,-3.82512726558613e-16,0.000405114802764382,-4.18058015801838e-08,0.160528262964193,0.0102865698554426,7.29807345950451e-18,0.000650702196312868,0.000131242494850148,-0.000118212094641923,-7.01423548385016e-05,-0.000674373990733129,0.000630927736843997,-0.000648937785680581,1.08307064599419e-05,-0.000174386754445923,1.87551255790367e-07,3.89348629873172e-05,0.000828130737612401,-7.38411781274386e-06,-3.9326256251574e-05,-0.00046444781294413,-1.25096104071805e-16,-1.35503660870756e-15,-5.52674793961354e-06,-1.45097299707964e-05,1.10267815565689e-05,-0.0246847472088742,-3.03955042689073e-16,-9.62428603148861e-06,-0.000309761982994529,-0.000204845056500755,-0.00766592310734806,0.00292490621157024,-2.57143076616649e-05,0.000112091741404706,1.31769662593393e-15,-1.19954220279936e-05,-0.000290780274745018,1.58088587525656e-16,-3.32354797402338e-15,-0.000240337659305863,6.60203907460307e-14,0.493930479242176,2.53337311310954e-05,1.02976121492772e-07,2.56242720276958e-07,5.61181847512434e-07,-2.52304070990283e-15,-4.08985083743314e-15,7.60842245009585e-05,1.81400716582463e-15,-1.38174651041572e-15,1.94831626595109e-16,-4.3989106649808e-16,-1.09762602470384e-15,-1.13807397925509e-15,-4.29734486920231e-16,0.000271670129733571,9.04853216074204e-09,-6.44155497467442e-07,-9.34452560490076e-16,4.25882666503923e-08,-5.03590910571985e-16,-8.00130757691894e-16,-1.01391342520209e-16,4.43951308500028e-05,-1.61576984569683e-15,1.41628628139661e-16,-9.63862504038417e-06,-1.2153163021148e-13,-0.707106781186567,-1.09619155715917e-13,-0.0932504808238728
"t113",0.0455509322983891,-0.145564916005654,-0.0174484276912213,0.00387594984467293,-0.0158042269574523,0.00543731576115231,0.201415194194139,-0.0186797598797693,-0.000141358151619956,0.0141083069322341,-0.375021441076192,-0.0213324572564812,-0.00862539528949156,0.0645780245438854,-6.51973593014202e-06,0.012179761053335,0.00739401842995963,-0.000305517033417239,4.66446069876471e-06,0.00256819887221829,-0.0013617343566272,0.0219852884932076,7.64165865664301e-05,-0.00181525159384462,-0.00154170681765325,-0.098233399611437,-0.00458675665220542,-0.00613016459983675,0.000556273739654948,0.000161569306281299,0.000248010268427856,0.000128867571085634,-0.00632012664288109,-0.00357678186139911,9.91478625999268e-05,-2.12000133520773e-06,-8.03492084914174e-06,6.90858812908796e-05,2.69116618294466e-05,8.77905458617143e-05,0.000215849574735749,4.19235758871393e-05,-6.65336501916215e-17,0.000405114802764255,-4.18058015073254e-08,0.160528262964193,0.0102865698554425,3.68120556467326e-16,0.000650702196312905,0.000131242494850118,-0.000118212094642182,-7.0142354838208e-05,-0.000674373990732976,0.000630927736844061,-0.000648937785680582,1.08307064603426e-05,-0.000174386754445753,1.87551256174896e-07,3.89348629866545e-05,0.000828130737612604,-7.38411781312637e-06,-3.93262562507884e-05,-0.000464447812943849,-1.67557152200452e-16,-9.94214125701928e-16,-5.52674794007164e-06,-1.45097299713022e-05,1.10267815572077e-05,-0.0246847472088745,-3.5494095275834e-16,-9.62428603174664e-06,-0.000309761982994206,-0.00020484505650052,-0.00766592310734757,0.00292490621157031,-2.5714307662255e-05,0.000112091741403594,2.52506410814348e-15,-1.19954220274511e-05,-0.000290780274745653,6.35370079511041e-16,-4.71132599422889e-15,-0.000240337659305749,6.5409768078819e-14,0.493930479242174,2.53337311301914e-05,1.02976117849504e-07,2.5624272048889e-07,5.61181848089053e-07,-4.71573118353774e-15,-4.38822327530115e-15,7.60842245022817e-05,-9.12977582909339e-16,7.67841178427478e-16,8.70740494842167e-17,-1.69284800065969e-16,-3.48225438355378e-16,-7.63373708442981e-16,9.04925610604562e-16,0.000271670129733811,9.04853155247624e-09,-6.44155497885089e-07,2.0299102728057e-16,4.25882652495372e-08,2.35523337783779e-15,1.54537912855022e-15,-7.54273236850471e-16,4.43951308525559e-05,1.08355772683535e-15,-2.64895588921589e-15,-9.63862502081622e-06,1.36957972629385e-13,0.707106781186528,3.56802463731576e-13,-0.0932504808241788
"t93",0.045466375919202,-0.145106190892043,-0.0173824078600652,0.00385899877206838,-0.0157148613774071,0.00540348899792521,0.200048319022111,-0.0185271084618764,-0.00014002784557898,0.0139444752833543,-0.3690186119306,-0.0209681141411981,-0.00846359097101184,0.063077623981964,-6.36673367657878e-06,0.0118908116815457,0.00717056821373008,-0.000295027160713455,4.50152528514274e-06,0.00247336425529268,-0.00130963470031593,0.0211153921497811,7.33125865355864e-05,-0.00173067798954227,-0.00145978619384378,-0.0930111025744391,-0.00433170764340285,-0.0057834083036087,0.000524344940626101,0.000152039952542683,0.000232436772843548,0.000120699151919967,-0.00590767029308972,-0.00332958317003883,9.22328559738483e-05,-1.96969599512245e-06,-7.46112795626502e-06,6.37179101278751e-05,2.48066332500697e-05,8.08486822621891e-05,0.000198646470377204,3.84521680349414e-05,-7.084105879117e-17,0.000369552493472893,-3.76179787267521e-08,0.14427885478374,0.0092327580866061,8.59620344273808e-17,0.000582545254113439,0.000117474252469693,-0.000105551152081074,-6.26289176301536e-05,-0.000602023413347669,0.000553548042489481,-0.000561358859823848,8.94894978932148e-06,-0.000139874781433097,1.49999004082226e-07,3.09835567859242e-05,0.00065812752856531,-5.8464547391258e-06,-2.96700870680214e-05,-0.000335597114966866,6.58947319360997e-18,2.16685939111089e-15,-3.72789087699419e-06,-9.64616582943433e-06,6.76094268058017e-06,-0.013658279356567,-3.78866435543909e-16,-4.60492139807595e-06,-0.000145949089678635,-8.46862490053261e-05,-0.00309119964363221,0.0011740651526577,-8.81007499578908e-06,1.9415162362053e-05,-1.56346306257324e-15,-1.97794250232069e-07,-3.2597341934277e-06,2.93072693827272e-16,4.10916775331418e-15,0.00014961297078575,-6.68256144013618e-14,-0.505829286562819,-5.12292195342377e-05,-2.60235891376422e-07,-3.34672698248497e-06,7.70388080914682e-06,3.10032553220231e-15,3.04221978703557e-15,0.00025875190853503,-1.52064557531432e-16,-7.88931796324231e-16,-1.44885248756705e-16,2.87012364419293e-15,6.84114036756707e-15,-5.56366638986716e-15,2.64434835335816e-15,0.000559335208873342,1.73461842052155e-08,-1.19656479903416e-06,-0.707106781186546,7.16128950159389e-08,1.27697052511461e-15,-1.2535562124649e-15,-2.5151079938996e-15,6.91392586150822e-05,-2.24021244250526e-15,-3.07713270100238e-16,-1.44015507915699e-05,5.93879162270754e-15,-2.0219396541922e-14,1.24793362317564e-13,-0.0932504808240385
"t94",0.045466375919202,-0.145106190892043,-0.0173824078600653,0.00385899877206836,-0.0157148613774071,0.00540348899792518,0.200048319022111,-0.0185271084618764,-0.000140027845578949,0.0139444752833543,-0.3690186119306,-0.0209681141411982,-0.00846359097101186,0.063077623981964,-6.36673367655353e-06,0.0118908116815456,0.00717056821373002,-0.000295027160713349,4.50152528505404e-06,0.00247336425529267,-0.00130963470031588,0.021115392149781,7.33125865356975e-05,-0.00173067798954209,-0.00145978619384475,-0.093011102574439,-0.00433170764340268,-0.00578340830360876,0.000524344940625865,0.000152039952542603,0.000232436772843522,0.000120699151920095,-0.00590767029308967,-0.00332958317003888,9.22328559739105e-05,-1.96969599489391e-06,-7.46112795604607e-06,6.37179101284677e-05,2.4806633250204e-05,8.08486822619255e-05,0.000198646470377156,3.84521680350594e-05,4.01535480581666e-17,0.000369552493472878,-3.76179794032943e-08,0.14427885478374,0.00923275808660613,-3.02616024490755e-16,0.000582545254113632,0.000117474252469646,-0.0001055511520808,-6.26289176302382e-05,-0.000602023413347502,0.00055354804248934,-0.000561358859823919,8.94894978904965e-06,-0.000139874781433375,1.49999003946453e-07,3.09835567860928e-05,0.00065812752856459,-5.84645473920939e-06,-2.96700870681997e-05,-0.000335597114967255,-5.96607596438401e-17,1.40702371166131e-16,-3.72789087654575e-06,-9.64616582743743e-06,6.760942681237e-06,-0.0136582793565666,-5.0552532587299e-16,-4.60492139853233e-06,-0.000145949089679463,-8.46862490050909e-05,-0.0030911996436325,0.001174065152658,-8.81007499660527e-06,1.94151623616402e-05,-2.49327484560985e-15,-1.9779424950646e-07,-3.25973419415226e-06,-4.44919262390713e-17,3.40140057402783e-15,0.0001496129707847,-6.77831817594417e-14,-0.505829286562818,-5.12292195361367e-05,-2.60235891486754e-07,-3.34672698466667e-06,7.70388080851125e-06,3.83584828601687e-15,-6.77027345458703e-16,0.000258751908538485,-8.2860671314855e-16,3.27360869850786e-17,4.80674058110818e-16,-2.21131509824666e-15,-6.25255244415878e-15,5.39284708440044e-15,-2.64001463471131e-15,0.000559335208874571,1.73461868093879e-08,-1.19656480947007e-06,0.707106781186549,7.16129019113904e-08,-8.81025479000533e-16,1.79281916238121e-15,1.69576159640413e-15,6.91392586176504e-05,7.97290678868755e-16,-1.11695709452161e-15,-1.44015507843967e-05,8.90673436365592e-15,-2.13983879711302e-14,1.23569331575748e-13,-0.0932504808240325
