"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110"
"t58",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,18.4665880540654,14.4918704974854,11.0735788103645,56.4109965389784,56.4109965389784,56.4109965389784,15.3458602089982,9.6529610518926,18.4665880540654,18.4665880540654,38.8906385479895,38.8906385479895,16.7501207355974,14.5829799426969,56.4109965389784,56.4109965389784,5.9194410616019,56.4109965389784,18.4665880540654,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,16.3731025712618,18.4665880540654,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,18.4665880540654,18.4665880540654,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,18.4665880540654,0,2.70435445897952,38.8906385479895,56.4109965389784,18.4665880540654,18.4665880540654,25.6766011624762,25.6766011624762,18.4665880540654,38.8906385479895,38.8906385479895,18.4665880540654,18.4665880540654,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,8.65279964838422,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,8.65279964838422,8.65279964838422,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t59",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,18.4665880540654,14.4918704974854,11.0735788103645,56.4109965389784,56.4109965389784,56.4109965389784,15.3458602089982,9.6529610518926,18.4665880540654,18.4665880540654,38.8906385479895,38.8906385479895,16.7501207355974,14.5829799426969,56.4109965389784,56.4109965389784,5.9194410616019,56.4109965389784,18.4665880540654,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,16.3731025712618,18.4665880540654,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,18.4665880540654,18.4665880540654,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,18.4665880540654,2.70435445897952,0,38.8906385479895,56.4109965389784,18.4665880540654,18.4665880540654,25.6766011624762,25.6766011624762,18.4665880540654,38.8906385479895,38.8906385479895,18.4665880540654,18.4665880540654,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,8.65279964838422,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,8.65279964838422,8.65279964838422,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t60",32.9090002245149,20.5093018908214,38.8906385479895,38.8906385479895,25.5917124177544,18.6769651508926,55.9655854182566,52.9157542393419,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,35.4723468608686,56.4109965389784,56.4109965389784,56.4109965389784,35.7699107029223,38.8906385479895,38.8906385479895,38.8906385479895,25.5917124177544,25.5917124177544,38.8906385479895,36.7234977550889,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,38.8906385479895,56.4109965389784,38.8906385479895,38.8906385479895,56.4109965389784,36.7971530651858,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.5917124177544,56.4109965389784,56.4109965389784,25.5917124177544,25.5917124177544,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,0,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.5917124177544,25.5917124177544,38.8906385479895,38.8906385479895,55.6439326099786,56.4109965389784,25.5917124177544,25.5917124177544,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,25.5917124177544,38.8906385479895,38.8906385479895,25.5917124177544,25.5917124177544,25.5917124177544,25.5917124177544,38.8906385479895,38.8906385479895,38.8906385479895,2.69196959811022,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479894,38.8906385479894,25.5917124177544,25.5917124177544,38.8906385479895,38.8906385479895,25.5917124177544,25.5917124177544,2.69196959811022,2.69196959811022
"t61",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,12.4281900776819,9.37835889876717,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,10.2851516641267,16.4607461587015,16.4607461587015,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,9.65358256612186,56.4109965389784,16.4607461587015,56.4109965389784,56.4109965389784,5.06779632898376,54.3175110561747,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,21.5398553984073,9.65358256612186,9.65358256612186,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,7.88630490195243,7.88630490195243,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,0,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,20.7727914694075,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,16.4607461587015,16.4607461587015,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,2.54671410649093,2.54671410649093,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
"t62",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,7.03310713901664,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,4.93962165621303,7.03310713901664,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,7.03310713901664,7.03310713901664,2.71651929524254,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,0,2.47930632275698,25.6766011624762,25.6766011624762,7.03310713901664,38.8906385479895,38.8906385479895,7.03310713901664,7.03310713901664,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t63",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,7.03310713901664,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,4.93962165621303,7.03310713901664,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,7.03310713901664,7.03310713901664,2.71651929524254,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,2.47930632275698,0,25.6766011624762,25.6766011624762,7.03310713901664,38.8906385479895,38.8906385479895,7.03310713901664,7.03310713901664,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t64",32.9090002245149,21.3935273937623,25.6766011624761,20.904516027508,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,11.5481225816476,20.904516027508,25.6766011624762,25.6766011624762,22.2583094753553,56.4109965389784,56.4109965389783,56.4109965389783,22.555873317409,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624761,23.5094603695756,56.4109965389784,56.4109965389784,25.6766011624762,56.4109965389783,25.6766011624762,56.4109965389783,13.6505153058395,13.6505153058395,56.4109965389783,23.5831156796725,25.6766011624761,14.7988925453037,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,38.8906385479895,56.4109965389783,56.4109965389783,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,14.7988925453037,14.7988925453037,56.4109965389783,56.4109965389783,14.7988925453037,14.7988925453037,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389783,25.6766011624762,25.6766011624762,0,2.28293686689044,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,55.6439326099786,56.4109965389783,38.8906385479895,38.8906385479895,20.904516027508,20.904516027508,56.4109965389783,56.4109965389783,25.6766011624762,38.8906385479895,13.6505153058395,13.6505153058395,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,14.7988925453037,20.904516027508,20.904516027508,38.8906385479894,56.4109965389783,56.4109965389783,13.6505153058395,13.6505153058395,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,38.8906385479895,38.8906385479895,14.7587980115899,14.7587980115899,38.8906385479895,38.8906385479895,38.8906385479894,38.8906385479894
"t65",32.9090002245149,21.3935273937623,25.6766011624761,20.904516027508,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,11.5481225816476,20.904516027508,25.6766011624762,25.6766011624762,22.2583094753553,56.4109965389784,56.4109965389783,56.4109965389783,22.555873317409,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624761,23.5094603695756,56.4109965389784,56.4109965389784,25.6766011624762,56.4109965389783,25.6766011624762,56.4109965389783,13.6505153058395,13.6505153058395,56.4109965389783,23.5831156796725,25.6766011624761,14.7988925453037,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,38.8906385479895,56.4109965389783,56.4109965389783,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,14.7988925453037,14.7988925453037,56.4109965389783,56.4109965389783,14.7988925453037,14.7988925453037,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389783,25.6766011624762,25.6766011624762,2.28293686689044,0,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,55.6439326099786,56.4109965389783,38.8906385479895,38.8906385479895,20.904516027508,20.904516027508,56.4109965389783,56.4109965389783,25.6766011624762,38.8906385479895,13.6505153058395,13.6505153058395,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,14.7988925453037,20.904516027508,20.904516027508,38.8906385479894,56.4109965389783,56.4109965389783,13.6505153058395,13.6505153058395,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,14.7988925453037,14.7988925453037,38.8906385479895,38.8906385479895,14.7587980115899,14.7587980115899,38.8906385479895,38.8906385479895,38.8906385479894,38.8906385479894
"t66",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,5.71262000613088,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,3.84780047242631,5.94128595522993,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,4.01442863380512,4.01442863380512,7.03310713901664,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,7.03310713901664,7.03310713901664,25.6766011624762,25.6766011624762,0,38.8906385479895,38.8906385479895,2.2043760666553,2.2043760666553,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t67",32.9090002245149,20.5093018908214,38.8906385479895,38.8906385479895,23.1008266412669,10.754954114873,55.9655854182566,52.9157542393419,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,35.4723468608686,56.4109965389784,56.4109965389784,56.4109965389784,35.7699107029223,38.8906385479895,38.8906385479895,38.8906385479895,23.1008266412669,23.1008266412669,38.8906385479895,36.7234977550889,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,38.8906385479895,56.4109965389784,38.8906385479895,38.8906385479895,56.4109965389784,36.7971530651859,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,17.6697013817349,56.4109965389784,56.4109965389784,23.1008266412669,23.1008266412669,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.5917124177544,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,0,2.02748473694217,38.8906385479895,38.8906385479895,55.6439326099786,56.4109965389784,17.6697013817349,17.6697013817349,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,23.1008266412669,38.8906385479895,38.8906385479895,4.33291857014211,4.33291857014211,23.1008266412669,23.1008266412669,38.8906385479895,38.8906385479895,38.8906385479895,25.5917124177544,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479894,38.8906385479894,23.1008266412669,23.1008266412669,38.8906385479895,38.8906385479895,2.31719609872191,2.31719609872191,25.5917124177544,25.5917124177544
"t68",32.9090002245149,20.5093018908214,38.8906385479895,38.8906385479895,23.1008266412669,10.754954114873,55.9655854182566,52.9157542393419,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,35.4723468608686,56.4109965389784,56.4109965389784,56.4109965389784,35.7699107029223,38.8906385479895,38.8906385479895,38.8906385479895,23.1008266412669,23.1008266412669,38.8906385479895,36.7234977550889,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,38.8906385479895,56.4109965389784,38.8906385479895,38.8906385479895,56.4109965389784,36.7971530651859,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,17.6697013817349,56.4109965389784,56.4109965389784,23.1008266412669,23.1008266412669,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.5917124177544,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,2.02748473694217,0,38.8906385479895,38.8906385479895,55.6439326099786,56.4109965389784,17.6697013817349,17.6697013817349,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,23.1008266412669,38.8906385479895,38.8906385479895,4.33291857014211,4.33291857014211,23.1008266412669,23.1008266412669,38.8906385479895,38.8906385479895,38.8906385479895,25.5917124177544,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479894,38.8906385479894,23.1008266412669,23.1008266412669,38.8906385479895,38.8906385479895,2.31719609872191,2.31719609872191,25.5917124177544,25.5917124177544
"t69",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,5.71262000613088,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,3.84780047242631,5.94128595522993,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,4.01442863380512,4.01442863380512,7.03310713901664,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,7.03310713901664,7.03310713901664,25.6766011624762,25.6766011624762,2.2043760666553,38.8906385479895,38.8906385479895,0,1.69106888687008,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t70",32.9090002245149,21.3935273937623,18.5468811458634,25.6766011624761,38.8906385479895,31.9758912811276,55.9655854182566,52.9157542393419,25.6766011624762,25.6766011624762,12.1092882408036,18.4665880540654,15.0482963669445,56.4109965389784,56.4109965389784,56.4109965389784,12.1681819707481,18.4665880540654,15.2889098158153,15.2889098158153,38.8906385479895,38.8906385479895,18.4665880540654,16.2994472611648,56.4109965389784,56.4109965389784,18.4665880540654,56.4109965389784,5.71262000613088,56.4109965389784,25.6766011624762,25.6766011624762,56.4109965389784,3.84780047242631,5.94128595522993,25.6766011624762,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,38.8906385479895,56.4109965389784,56.4109965389784,38.8906385479895,38.8906385479895,12.1092882408036,12.1092882408036,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,4.01442863380512,4.01442863380512,7.03310713901664,18.4665880540654,18.4665880540654,38.8906385479895,56.4109965389784,7.03310713901664,7.03310713901664,25.6766011624762,25.6766011624762,2.2043760666553,38.8906385479895,38.8906385479895,1.69106888687008,0,55.6439326099786,56.4109965389784,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,56.4109965389784,56.4109965389784,18.4665880540654,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,25.6766011624762,38.8906385479895,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,18.4665880540654,18.4665880540654,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,25.6766011624762,25.6766011624762,38.8906385479895,38.8906385479895,38.8906385479895,38.8906385479895
"t71",32.1419362955152,38.1468214557515,55.6439326099786,55.6439326099786,55.6439326099786,48.7291853431168,20.3273803486858,17.2775491697711,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,52.2256409228578,20.7727914694075,20.7727914694075,20.7727914694075,52.5232047649114,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,53.4767918170781,26.6460263574997,26.6460263574997,55.6439326099786,20.7727914694075,55.6439326099786,20.7727914694075,55.6439326099786,55.6439326099786,20.7727914694075,53.550447127175,55.6439326099786,55.6439326099786,16.5091584269445,16.5091584269445,3.36050937016623,20.7727914694075,20.7727914694075,55.6439326099786,16.5091584269445,16.5091584269445,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,20.7727914694075,20.7727914694075,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,20.7727914694075,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,0,0.866831515551226,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,20.7727914694075,20.7727914694075,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,20.7727914694075,20.7727914694075,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,26.6460263574997,26.6460263574997,26.6460263574997,26.6460263574997,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786,55.6439326099786
"t72",32.9090002245149,38.9138853847512,56.4109965389784,56.4109965389784,56.4109965389784,49.4962492721165,21.0944442776855,18.0446130987708,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,52.9927048518575,21.5398553984073,21.5398553984073,21.5398553984073,53.2902686939112,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,54.2438557460778,27.4130902864994,27.4130902864994,56.4109965389784,21.5398553984073,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,21.5398553984073,54.3175110561747,56.4109965389784,56.4109965389784,17.2762223559443,17.2762223559443,4.12757329916595,21.5398553984073,21.5398553984073,56.4109965389784,17.2762223559443,17.2762223559443,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,0.866831515551226,0,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,21.5398553984073,21.5398553984073,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,27.4130902864994,27.4130902864994,27.4130902864994,27.4130902864994,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389783,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784,56.4109965389784
