"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109"
"t32",0.0700762556674336,0.061494671734117,-0.162626556569149,-0.00393701041469195,9.13579130429042e-05,0.0329293283171054,0.00384608003814155,0.0705606942349975,0.0148138416366887,-0.283990720780679,-0.0135469995296071,0.000609475223286615,-0.000176335290502078,-0.0253192536378711,-0.000216913984729574,0.210151617330714,-0.00501745398019086,0.0987530091357701,0.00141639165945601,2.56928530707311e-05,0.00206635774015896,-0.000729926610459503,0.184010079862619,-0.0117616599578851,-0.00352647503742938,-0.000533231482852988,-3.0090446347269e-06,-8.18563616425196e-07,3.61832289306939e-05,1.63510107931479e-06,4.35410477562428e-05,-6.3256875895788e-05,-7.59706090312957e-06,-8.17833214673087e-06,0.00192170552913955,0.0146598046608331,1.91340405191812e-07,3.81194444746708e-05,-1.04911368247813e-05,-3.23694123301795e-06,4.38259855517487e-07,-5.09283607710604e-05,0.000993721924993539,-7.32202117809318e-17,-1.75192785952186e-05,-8.35865019482936e-05,5.61746221558718e-16,-2.90058952353881e-06,-5.73243417109694e-16,0.505348990862172,3.54749885336809e-05,-0.000239122104342402,9.67466569419539e-07,-6.33864608714368e-07,-4.03316915431997e-07,0.000894277054416819,-2.14602073741167e-05,-5.96336921307063e-16,-1.06554195127385e-05,-0.000484099170559597,0.000127587985346205,-0.000300678144783611,0.724169831851227,-0.0013001635890876,-3.64831156876197e-07,-8.39086596522587e-05,-7.69263993669562e-16,0.00027384803675785,4.98593909263315e-15,-3.93517480157907e-15,6.90200596348663e-06,1.00135369685977e-16,1.27925524680109e-15,-1.7855343393248e-16,2.33905389961048e-07,8.55791469297494e-15,1.74520864296277e-16,-1.416018382877e-08,-2.21111366388955e-16,-2.30070398901767e-06,-2.28130272858078e-16,-5.21154278410355e-16,2.40298862659895e-06,1.38986298121403e-16,7.63812698393411e-16,-5.37678823663097e-05,-6.07897342229215e-16,-5.60323362085385e-16,3.52101370800244e-16,-8.4656321501147e-16,5.155665183029e-06,-1.12206350929684e-07,-1.33609523807697e-06,-2.20871618248796e-16,2.23692530208696e-15,-7.23486980517003e-16,-8.853419786245e-05,-5.5385606971999e-07,8.88843340313809e-16,-5.51887910705678e-15,5.19307790896351e-16,8.30660540003221e-16,-7.47116557795122e-17,1.53282559492099e-15,4.34050632119209e-16,2.15717527464431e-15,-9.83166650192992e-16,-9.05040996672245e-16,1.85440460678984e-14
"t81",0.0702823938173585,0.0619138803213318,-0.164967984927629,-0.00404965595269514,9.44905154734999e-05,0.0342396582958198,0.00400721754151808,0.0738986543110505,0.0155183207310498,-0.307659017906855,-0.0146944289766402,0.000661315753209536,-0.000196776530460268,-0.0286354690961843,-0.000250646575991468,0.246694991681734,-0.00602833807850868,0.120835181830956,0.00177473994150849,3.22858609051427e-05,0.00261435626304398,-0.000943215097476597,0.240479207562503,-0.015382035941544,-0.00473123606600163,-0.000722050997262333,-4.21048268659706e-06,-1.16377162968989e-06,5.17232769445949e-05,2.44061530450808e-06,6.76108570922575e-05,-9.84760926772969e-05,-1.27974683735276e-05,-1.50814396354376e-05,0.00363649425098227,0.0299879224790859,4.15516348467539e-07,9.16195994451631e-05,-2.94419969690843e-05,-9.42700612450688e-06,1.38458539362951e-06,-0.000164340721935156,0.00358500780220048,-1.27885334137759e-15,0.00424479895507547,0.000707450890812511,-8.60288049211237e-16,1.56139688681745e-05,6.062316035818e-16,-0.466349031783003,-2.56817680713978e-05,0.000149491720542225,-4.61196841335218e-07,2.58846158869043e-07,1.40539146223579e-07,-0.000274636253469821,6.45894144103963e-06,-6.12037193463137e-15,2.3957663484673e-06,4.26333689507443e-05,-1.03318417670477e-05,1.28077068858107e-05,-0.0173937402933146,-6.0557976321737e-05,-3.67712714356061e-08,-9.51158378371948e-06,1.25209048299754e-15,5.67211798995675e-05,-2.08566206183089e-15,1.40402026259221e-15,1.77605246252912e-06,7.91327848716055e-18,1.56180882301549e-16,1.09489360468766e-15,6.86075550081198e-08,1.08266800005877e-15,2.80948180464884e-16,-4.72439422440985e-09,-2.08724698363813e-16,-8.36299396755977e-07,3.53256282160926e-16,-4.11559131339598e-16,9.65505947323086e-07,-4.94090308540246e-16,-3.36097128906931e-16,-2.40098207560665e-05,-1.3151482728371e-16,-6.74513576600257e-16,1.00703562035945e-15,4.24919957023806e-15,2.48718735227288e-06,-5.55476837232146e-08,-6.65611241352513e-07,-0.707106781186549,6.74966273107104e-14,-3.60480395184131e-14,-4.46306725076686e-05,-2.82248824208052e-07,-2.3586739277468e-15,3.44491292307174e-14,4.87619803765387e-15,2.84429315326755e-15,-1.9355230010309e-15,2.26599835245957e-15,2.29048451335124e-16,1.72001218404835e-15,-4.1748329635019e-17,-2.01011870368111e-15,1.71301382197692e-14
"t82",0.0702823938173584,0.0619138803213318,-0.164967984927629,-0.00404965595269519,9.4490515473473e-05,0.0342396582958199,0.00400721754151812,0.0738986543110506,0.0155183207310498,-0.307659017906855,-0.0146944289766402,0.000661315753209906,-0.000196776530460194,-0.0286354690961845,-0.000250646575991466,0.246694991681735,-0.00602833807850853,0.120835181830956,0.0017747399415087,3.22858609050473e-05,0.00261435626304376,-0.000943215097476783,0.240479207562503,-0.0153820359415435,-0.00473123606600144,-0.000722050997262353,-4.21048268645161e-06,-1.16377162962728e-06,5.17232769448051e-05,2.44061530449534e-06,6.76108570923598e-05,-9.84760926770636e-05,-1.27974683745476e-05,-1.50814396344687e-05,0.00363649425098187,0.0299879224790858,4.155163472131e-07,9.16195994450048e-05,-2.94419969688406e-05,-9.42700612472551e-06,1.38458539454545e-06,-0.000164340721935001,0.00358500780219988,-1.27191444747276e-15,0.00424479895507544,0.000707450890813291,-6.56037849374965e-16,1.56139688678691e-05,1.48264594585808e-16,-0.466349031783004,-2.56817680715192e-05,0.000149491720542073,-4.61196841758165e-07,2.58846159733803e-07,1.40539149836357e-07,-0.000274636253470177,6.45894144081824e-06,-4.94075997100387e-15,2.3957663479338e-06,4.26333689504394e-05,-1.03318417675146e-05,1.28077068866975e-05,-0.0173937402933152,-6.05579763218824e-05,-3.67712728619858e-08,-9.51158378343088e-06,4.47178790128946e-16,5.67211798992623e-05,1.70991290360636e-15,8.76664325891025e-16,1.77605246238657e-06,-7.83120629101372e-16,3.68143301041884e-16,2.16593359162773e-16,6.86075540875177e-08,-7.76955566188365e-16,8.75615106566637e-18,-4.72439721556101e-09,7.57535924104599e-16,-8.36299396693217e-07,-4.13879818040241e-16,1.43706311120763e-16,9.65505947481354e-07,7.48999195811469e-17,1.32576794964412e-15,-2.40098207592599e-05,9.12517595345629e-16,-4.66346712598629e-16,-7.25849524088141e-16,-5.21827064033958e-15,2.48718734541242e-06,-5.55477023904392e-08,-6.65611122756258e-07,0.707106781186547,-6.32681296558749e-14,3.48952118884259e-14,-4.46306724969991e-05,-2.82248801999662e-07,4.48125506453657e-15,-3.92002906653539e-14,-3.67372303105145e-15,-2.68002832267635e-16,1.79760191958842e-15,2.12661741025536e-17,1.7286145011417e-15,1.98390867473357e-15,4.57303333671433e-16,-9.49859806506597e-17,2.00661582116419e-14
"t93",0.0697518738479262,0.0608236246820364,-0.15875021353414,-0.00373820100370524,8.56841360345085e-05,0.0304952572016705,0.00354382472919031,0.0641400076390024,0.0134571725752808,-0.229832113153156,-0.0109035544929939,0.000489831319658541,-0.000120981081013384,-0.0155663092703314,-0.000102500815836632,0.0711271770731691,-0.000372231337356063,-0.0215837496344657,-0.00112610439665181,-2.28135629033084e-05,-0.00234847358240012,0.00167915775054534,-0.621745686912063,0.0407596151757955,0.0384861432944641,0.0124417337196221,-3.87073583138006e-05,-6.97988474898243e-06,0.000280779943265285,8.31053471488201e-06,0.000185729943756699,-0.00026766213460963,-2.76130013278589e-05,-2.80512251841845e-05,0.00655430207720678,0.0500029573590534,6.6061632323592e-07,0.000136423860905044,-4.06036029083019e-05,-1.28015168494645e-05,1.82283932932681e-06,-0.000214746613961005,0.00451888134962441,1.44498188610117e-16,0.00401476006840621,0.000593711551343805,-2.77313824989199e-16,1.2160945981813e-05,1.97128920297488e-16,-0.0269322816133222,4.31801327349657e-06,-4.9648817297004e-05,3.24325410506489e-07,-2.49278225595249e-07,-1.78965295394816e-07,0.000427775514955753,-1.0375245956025e-05,-1.67087769348866e-16,-5.82528042531343e-06,-0.00032017381079082,8.52091545042203e-05,-0.000214851755062927,-4.01031964509147e-05,-0.000978453002517822,-2.90318716642885e-07,-6.75752271639455e-05,5.85265043971386e-16,0.000239320734635449,4.60189111110187e-16,-1.48723748260331e-15,6.27230736136989e-06,-1.42768392955061e-17,4.44143056426881e-16,4.08348390066215e-16,2.182166892117e-07,1.57364536412737e-15,-3.12623110346988e-16,-1.35812415846359e-08,7.684037575e-16,-2.24973882291494e-06,9.01533650859492e-17,1.09093515605169e-16,2.40533616324263e-06,-2.2794081161876e-16,1.33584108402654e-15,-5.51968653378229e-05,-3.01994916862441e-16,-3.22642246239098e-16,3.49140944641381e-16,2.5944798908451e-15,5.39201742342977e-06,-1.18078534220074e-07,-1.40813163375192e-06,3.57250775131596e-15,1.85133481783875e-15,-7.61402839666474e-15,-9.35706959789167e-05,-5.86871943967976e-07,9.45327419040045e-15,-1.21500607060628e-13,0.707106781186548,-3.42285684172291e-14,-1.00271920446262e-13,5.8899883375986e-15,2.70612133629226e-15,1.04238941165608e-16,9.30931090841108e-15,-3.89255696661466e-15,1.49368840779357e-14
"t94",0.0697518738479262,0.0608236246820363,-0.15875021353414,-0.00373820100370528,8.56841360345209e-05,0.0304952572016705,0.00354382472919033,0.0641400076390025,0.0134571725752808,-0.229832113153156,-0.0109035544929938,0.000489831319658639,-0.000120981081013373,-0.0155663092703314,-0.000102500815836334,0.0711271770731693,-0.000372231337355938,-0.0215837496344658,-0.00112610439665182,-2.28135629032332e-05,-0.00234847358240033,0.00167915775054493,-0.621745686912063,0.0407596151757951,0.0384861432944642,0.0124417337196222,-3.87073583142811e-05,-6.97988474890057e-06,0.000280779943265158,8.31053471489176e-06,0.000185729943756822,-0.000267662134609996,-2.7613001327963e-05,-2.80512251841151e-05,0.00655430207720733,0.050002957359054,6.6061632324296e-07,0.00013642386090496,-4.06036029080711e-05,-1.28015168504639e-05,1.82283932891047e-06,-0.000214746613960612,0.00451888134962401,-4.24491111509488e-16,0.00401476006840688,0.000593711551344574,-1.0549379045648e-16,1.21609459817094e-05,1.90190838666811e-16,-0.0269322816133219,4.31801327369606e-06,-4.96488172972218e-05,3.24325411627012e-07,-2.49278225412019e-07,-1.78965295581516e-07,0.000427775514955593,-1.03752459559437e-05,-6.99432546716053e-17,-5.82528042492047e-06,-0.000320173810790472,8.52091545040143e-05,-0.000214851755062855,-4.01031964510685e-05,-0.000978453002517759,-2.90318715323682e-07,-6.75752271638851e-05,-3.86180102589529e-16,0.000239320734635557,-1.10453146422089e-15,1.17729777649338e-15,6.27230736054803e-06,1.08888188772722e-16,4.89814879161168e-17,5.71485480349524e-17,2.18216689359105e-07,1.16425062379685e-15,2.74164632708129e-16,-1.358124371737e-08,6.05466023173415e-19,-2.24973882278312e-06,-3.49395633095096e-17,-5.50641837476011e-16,2.40533616381061e-06,2.78728459512984e-16,-2.18254000743378e-16,-5.51968653361213e-05,7.38975825681466e-16,-5.25604956265454e-16,-1.79587618764834e-16,-3.59327874796391e-15,5.39201742397779e-06,-1.18078527342315e-07,-1.40813163117883e-06,-4.93341494235185e-15,2.66492069708606e-15,6.70784571712286e-15,-9.35706959571845e-05,-5.86871951339859e-07,-7.39540680052254e-15,1.15476497545612e-13,-0.707106781186547,3.67086674292683e-14,1.00477219087985e-13,-3.26241272453986e-15,-1.20385265272367e-15,4.09178515738327e-15,-9.26881577464293e-15,1.89102071058366e-15,2.21411900481951e-14
"t105",0.0688259396254743,0.0589090626393598,-0.147695444470783,-0.00317059909451142,6.94659325896347e-05,0.0235262870698709,0.00267779513192737,0.0457019318234387,0.00956082110782662,-0.0696212538481928,-0.00307024584593821,0.000135126521564161,5.27423032251313e-05,0.0164288306363525,0.000317628880541025,-0.519517970221822,0.0343810144051672,0.41471118990618,-0.0312619281184711,-0.00121844054051786,0.0649456243756187,-0.00244051634478328,0.0298776869432472,0.000351283844887142,0.0412988999326024,0.0153629201933096,-5.8377136136326e-05,-1.09076709341727e-05,0.000442384242525698,1.34584953082837e-05,0.000299770821659062,-0.000431703602588193,-4.27050052337549e-05,-3.89630834691018e-05,0.00861076128047034,0.0408755593909816,-1.20082671905267e-06,0.000387784285665574,-8.66824650676828e-05,-2.6676102209328e-05,3.66025616796439e-06,-0.000428079448531889,0.00875066579933381,5.9711116141829e-17,0.00703898140118015,0.00101989361143565,-1.4769543370257e-16,2.0662516905465e-05,1.18372022240789e-16,-0.0054885365927519,9.84611274119397e-06,-9.99247730475947e-05,6.04105155863587e-07,-4.54774537036063e-07,-3.21781666463503e-07,0.000762504331792582,-1.84713886714544e-05,2.11855967594844e-16,-1.02295617285521e-05,-0.000550756107624646,0.000146431039827426,-0.000367296315170949,-9.15283958191079e-06,-0.00165318894401924,-4.87079659362057e-07,-0.000113188256917927,-1.70044924395139e-15,0.000395893227236597,-1.14703566161732e-15,-2.13456603489407e-16,1.03035064293427e-05,-7.29581499911494e-17,4.01027078949039e-17,-1.03037949439923e-16,3.56593020643724e-07,8.19496570127564e-16,-9.94934081249888e-17,-2.20576136412552e-08,-5.14155712282972e-17,-3.63645965284748e-06,1.89102057521133e-16,-3.18794535745741e-16,3.8629239210455e-06,2.90924560683836e-16,4.5316529668078e-16,-8.79264013038745e-05,-1.32864494791179e-15,4.79286513595714e-16,6.74531332587888e-18,4.87581317732625e-15,8.52861109309488e-06,-1.86274641453065e-07,-2.21992077611501e-06,-1.6695778632344e-16,3.17466767269622e-15,2.05654964080233e-15,-0.000147326473236514,-9.22919631400898e-07,4.2700461383413e-16,1.63591243554855e-14,9.85896237480966e-15,-7.30942893042593e-16,-8.78828168373948e-15,-3.86038531295788e-15,6.94089367892634e-15,9.6171212254084e-15,-0.707106781186547,4.14611195091931e-17,1.89448408284415e-14
"t106",0.0688259396254743,0.0589090626393597,-0.147695444470783,-0.00317059909451145,6.94659325896454e-05,0.023526287069871,0.00267779513192723,0.0457019318234386,0.00956082110782667,-0.0696212538481928,-0.00307024584593802,0.000135126521564375,5.27423032249973e-05,0.0164288306363527,0.00031762888054105,-0.519517970221822,0.0343810144051673,0.41471118990618,-0.0312619281184711,-0.00121844054051784,0.0649456243756188,-0.00244051634478326,0.0298776869432473,0.000351283844887524,0.0412988999326024,0.0153629201933096,-5.83771361364764e-05,-1.09076709339521e-05,0.000442384242525742,1.34584953084634e-05,0.000299770821658406,-0.000431703602588195,-4.27050052339076e-05,-3.89630834685024e-05,0.0086107612804706,0.0408755593909819,-1.20082671771377e-06,0.000387784285665713,-8.66824650677438e-05,-2.66761022102176e-05,3.66025616994892e-06,-0.00042807944853206,0.00875066579933339,7.53600506532441e-16,0.00703898140117943,0.00101989361143425,-3.48843609182486e-16,2.06625169058745e-05,2.08575417673549e-16,-0.00548853659275115,9.84611274507802e-06,-9.99247730475948e-05,6.0410515590934e-07,-4.54774535632021e-07,-3.2178166559549e-07,0.0007625043317932,-1.84713886719153e-05,-2.32233242267238e-16,-1.02295617285606e-05,-0.000550756107624927,0.000146431039827599,-0.000367296315171515,-9.15283958067645e-06,-0.001653188944019,-4.87079659802769e-07,-0.000113188256919718,1.61981148907049e-15,0.000395893227236271,-1.82529408974234e-16,2.09815924649527e-16,1.03035064295555e-05,3.85010624300163e-16,3.49169250073392e-16,4.37353219842056e-16,3.56593019418006e-07,2.34605322898715e-15,6.49523536171755e-17,-2.20576142916681e-08,8.21034859976003e-16,-3.6364596548054e-06,-8.70475308500297e-17,-3.28229260678553e-16,3.8629239205343e-06,1.37415018378045e-16,6.12759393398186e-16,-8.79264013042691e-05,1.74110285350423e-15,-1.25543692131467e-15,3.89162147669425e-16,-6.35738869136166e-15,8.52861109149389e-06,-1.86274644391762e-07,-2.21992077984668e-06,-7.87264503232057e-16,1.44688263777278e-15,-3.11986015573038e-15,-0.000147326473239195,-9.22919639739814e-07,1.63201339379065e-15,-2.09027359084963e-14,-8.63180399874655e-15,3.1194824179794e-15,8.17422393507054e-15,5.88182172900739e-15,-4.87198709750553e-15,-5.40871541476027e-15,0.707106781186547,-1.79041825840482e-15,1.82930188333365e-14
"t49",0.0707112174787436,0.0628776556743997,-0.171557908300962,-0.00453183745639774,0.000110726041705634,0.0425839313616342,0.00512527510101494,0.10348195925586,0.0218391686776277,0.245882524555404,0.0095917855239069,-0.000409434314099777,-4.12545483008816e-05,-0.00808919887925382,-8.05422378841817e-05,0.077865831157573,-0.00148174238634898,0.0112846489223496,-0.00815062090220262,-0.000438594112807943,0.145150573680552,0.00031621536413087,-0.00191184149244033,-2.80922420619056e-05,-0.000416624870646839,2.08699487784919e-06,-1.18757521000125e-06,-2.69229381128885e-07,1.13263670490838e-05,3.39723888857199e-07,4.76098498453439e-06,-6.49224817828855e-06,1.00445073230801e-06,3.73440726179593e-06,-0.00105284499595957,-0.00889312114206994,4.09275869507877e-07,-0.000224838601076712,0.000117880499440066,4.56686634405023e-05,-1.15039985284088e-05,0.00164224678156976,-0.592701180472999,-3.56573986934412e-15,0.00762538640337001,0.000949153891497469,-6.56646734312091e-17,1.811112382679e-05,4.83218851743885e-16,-0.00362881731093256,6.50305965939346e-06,-6.50890708812025e-05,3.85077474403402e-07,-2.8691298475437e-07,-2.01150992957524e-07,0.000473613263744883,-1.14622092595298e-05,-2.10411903733075e-15,-6.27370154178863e-06,-0.000331495881987239,8.80750177044626e-05,-0.000220445996338306,-5.37675397468788e-06,-0.00826680383630258,-2.7249105721303e-07,-6.35044292702049e-05,-3.04881017375273e-15,0.000221129245986979,1.22061907834082e-15,8.64417672519354e-16,5.71504424873987e-06,4.90235980782904e-15,1.17368743983035e-14,0.707106781186547,1.96727465685119e-07,5.65217259101492e-16,-1.06155855413722e-15,-1.20948449580855e-08,-3.15434923866973e-16,-1.9851645088478e-06,-1.06295419725406e-15,-2.77274360295942e-16,2.09739834219142e-06,4.49977646597825e-16,1.49780930339362e-16,-4.74699039992865e-05,3.33322639614527e-16,-4.97385042862332e-16,8.22198327246168e-16,-1.94959994316581e-15,4.58863006147381e-06,-1.00230616078492e-07,-1.19559878349366e-06,-5.62930107683279e-16,2.1507314160497e-15,-1.52777647627916e-15,-0.0033570235971482,-4.92921150483056e-07,8.3141186853037e-16,-3.31787563451549e-15,5.67064300449899e-16,4.80155157001797e-16,-1.69971267920418e-16,7.39354612240522e-16,1.30177001000781e-15,2.46516536833193e-15,-4.93721575690367e-16,-1.1984071193489e-15,1.83225511965418e-14
"t50",0.0707112174787437,0.0628776556743997,-0.171557908300962,-0.00453183745639775,0.000110726041705569,0.0425839313616342,0.00512527510101494,0.10348195925586,0.0218391686776277,0.245882524555404,0.00959178552390694,-0.000409434314099813,-4.1254548300987e-05,-0.00808919887925373,-8.05422378844162e-05,0.0778658311575731,-0.00148174238634875,0.0112846489223494,-0.00815062090220263,-0.00043859411280787,0.145150573680552,0.000316215364130845,-0.00191184149244017,-2.80922420618692e-05,-0.000416624870646624,2.08699487775229e-06,-1.18757521016914e-06,-2.69229380990094e-07,1.13263670489012e-05,3.39723888992695e-07,4.76098498484664e-06,-6.49224817819054e-06,1.00445073254567e-06,3.7344072622578e-06,-0.0010528449959588,-0.00889312114206891,4.09275870178805e-07,-0.000224838601076389,0.000117880499439627,4.56686634408843e-05,-1.15039985303239e-05,0.00164224678156955,-0.592701180472999,-4.07574857128043e-15,0.00762538640337136,0.00094915389149716,-9.45631477794399e-17,1.81111238266087e-05,-3.49448415836633e-16,-0.00362881731093368,6.50305966024001e-06,-6.50890708806039e-05,3.85077473880166e-07,-2.86912984293368e-07,-2.01150989589125e-07,0.000473613263744155,-1.14622092593232e-05,2.03319645281329e-15,-6.27370154138864e-06,-0.000331495881988067,8.80750177035868e-05,-0.00022044599633522,-5.37675397470259e-06,-0.00826680383630611,-2.72491053799692e-07,-6.3504429270095e-05,2.57169388840446e-15,0.000221129245986886,-2.1135194424866e-15,-5.78872259496578e-16,5.71504426192333e-06,-4.71494715062246e-15,-1.1312726332413e-14,-0.707106781186548,1.96727477687023e-07,3.16685288500666e-18,5.46131842995225e-16,-1.20948332066892e-08,1.17667285133729e-15,-1.98516451008204e-06,1.29522369706273e-15,-5.0945088984659e-16,2.09739834172032e-06,2.69566914500381e-16,1.19061501310845e-15,-4.74699039997546e-05,2.46913343458875e-16,-4.5575167691737e-16,-1.63429942888729e-17,9.07489621768328e-16,4.58863006206263e-06,-1.00230615185205e-07,-1.19559878438181e-06,-1.17355315369023e-15,2.38665378786682e-15,2.06946999031193e-16,-0.0033570235971493,-4.92921149871675e-07,1.41129559886634e-15,-5.85751080334554e-15,9.83117040577251e-16,2.05010754543647e-15,-2.25482419083532e-16,1.3291605950838e-15,6.12712859169832e-16,1.54927159151248e-15,1.01727102147063e-16,-1.03187406142752e-15,1.87666404203789e-14
"t87",0.071097013413296,0.063677857053514,-0.176228707602653,-0.00478311565775871,0.000118157251561556,0.0459329439660455,0.00555125929538628,0.11328776979181,0.0239204539203145,0.2897649147083,0.0113360452014814,-0.000484255450479924,-5.21744770188339e-05,-0.0105846894513159,-0.000111638522987728,0.112897817726084,-0.0023061531744243,0.0186505672855046,-0.0146625682194208,-0.000797608260840343,0.270978432336472,0.000643673177371402,-0.00409065377143496,-6.030225288935e-05,-0.00101272239367867,5.33058050338152e-06,-3.70616641960127e-06,-9.42563155790981e-07,4.13838496610727e-05,1.90894542839588e-06,5.33614960768567e-05,-7.7783032607187e-05,-1.03471040608424e-05,-1.20854188859292e-05,0.00284301099613348,0.0159614315354509,-5.82770058657498e-07,0.00023637730821329,-8.82964421196275e-05,-3.20018174488017e-05,7.06249381497714e-06,-0.000976787514386379,0.30306795442131,1.32342353080315e-15,-0.00118838715677533,-8.47148515000355e-05,-1.32248557789979e-16,-1.06350671570204e-06,-5.57710655769996e-16,-0.000420239853638737,9.0306024641898e-07,-9.88068221126049e-06,6.67989088305385e-08,-5.29265730532611e-08,-3.91662557347287e-08,9.57330298626465e-05,-2.32980311747821e-06,-3.45016447638749e-16,-1.36658097806944e-06,-8.18734155992722e-05,2.18960787207598e-05,-5.67905220200177e-05,-1.40928104090803e-06,-0.00231438184185824,-8.02579827860154e-08,-1.89254321678925e-05,-1.15402685852744e-16,7.18864191687832e-05,2.33955215765818e-15,-1.95284809296135e-16,1.94329074108068e-06,-4.38547211984024e-16,-4.65287070814474e-16,-3.13617631520127e-16,6.89639604796053e-08,-1.76311043872063e-15,-4.99635217838401e-16,-4.37192294882758e-09,2.69670573974243e-16,-7.3068039112988e-07,-3.14702442256122e-17,-8.73052984133058e-17,7.80002901032933e-07,3.44990560348098e-16,1.13803882055071e-15,-1.68165361968949e-05,9.34876885120102e-16,2.39475829163565e-16,-1.11863930238845e-15,5.84140407930627e-16,1.02116314528766e-06,1.07579238024863e-08,4.89962209334491e-07,-6.72450889137309e-15,-1.05182192834185e-14,1.36476015081981e-14,0.819808083630908,-7.09591774663615e-07,8.65917432419517e-16,-7.61206207712441e-14,1.31582180183594e-14,4.55266036991895e-15,-1.29383623820847e-15,1.50092984663255e-15,8.83126114100787e-15,-1.69791256212591e-16,1.59755176737374e-15,1.08761656054518e-15,1.68154389784217e-14
"t101",0.0711107891440712,0.0637062342320559,-0.176392161073971,-0.00479169800581243,0.000118408664983876,0.0460452229785895,0.00556549169907239,0.113612521046043,0.0239893546988794,0.291138977278608,0.011390551213437,-0.000486592271083251,-5.25006102958821e-05,-0.0106576804654203,-0.00011251873605204,0.113866295955266,-0.00232818189552511,0.0188423040659984,-0.0148265239342209,-0.000806611500546245,0.274104423176127,0.000651578235772498,-0.0041424635538028,-6.10674471037687e-05,-0.00102641675341157,5.40421163338229e-06,-3.76101306562906e-06,-9.56940059307465e-07,4.20213638064407e-05,1.94054590832202e-06,5.42964508634912e-05,-7.91505313250127e-05,-1.05467790901224e-05,-1.23390383023358e-05,0.00290390904756497,0.0163225067707934,-5.96433266445567e-07,0.000242210334079605,-9.06123979831023e-05,-3.28515216296352e-05,7.25462059020243e-06,-0.00100351419319607,0.311591257251642,2.28018731890883e-15,-0.00122839064047865,-8.7721678527602e-05,-1.35224617324599e-16,-1.10231461777895e-06,4.06015064428506e-16,-0.000439412174934402,9.46035579624249e-07,-1.0363106261615e-05,7.02161615254377e-08,-5.57046471475961e-08,-4.12747559585397e-08,0.000100986946795514,-2.4580479016866e-06,-2.94648384383631e-16,-1.44491447526674e-06,-8.70237917544338e-05,2.3281414537765e-05,-6.05043699990145e-05,-1.50305235918592e-06,-0.00248043642968376,-8.64397614627174e-08,-2.04103521573183e-05,5.40987795864462e-16,7.85849201427227e-05,-2.70362149241525e-15,-1.80369756463835e-15,2.1490393900094e-06,1.16682303981701e-16,3.35589789118938e-16,9.08746391602421e-16,7.71642592732376e-08,1.67844459717956e-15,2.61179703456993e-16,-4.98618896649025e-09,3.56508742201727e-16,-8.51358979149331e-07,-4.59274137545687e-16,-1.7891947938376e-17,9.51938804680984e-07,-6.37551692685747e-16,1.16195363328978e-15,-2.35531118788029e-05,4.19850435720055e-16,-8.66088092412506e-16,7.61680361860427e-16,2.58773405611094e-15,2.70603318103062e-06,-7.64051715562241e-08,-1.0921324329265e-06,3.34922623770046e-15,8.61458661374673e-15,-5.9705291946848e-15,-0.404901826786546,-7.57153690777984e-09,2.79435124257945e-15,6.07228574741117e-14,-4.01810039300505e-15,-6.27971598322438e-15,1.05016018596545e-14,-1.26650304834303e-14,-0.707106781186551,1.13349782563655e-14,-6.84667093733031e-15,-5.17826823699382e-15,2.05506501312857e-14
