"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122"
"t10",0.0317585018247943,-0.0177773733592548,-0.000233329320107343,-0.158583616875427,0.0448507717756418,-0.141372393654227,0.0335027965098039,0.0158878397245189,-0.00611183627372142,0.00301592469367628,-0.00579913951456731,0.0154828251943767,-0.00161500794108733,-0.000201497347100402,0.00013910048641025,0.00149731032077904,-1.69089187794229e-05,0.00268430027280398,0.00038414745180398,-0.000104936795606494,-9.19651645158855e-05,0.000587476600061773,0.0914687341764853,-0.000113511002212004,8.44189361475043e-06,-0.00216997180079863,-0.0068771567402642,-0.000466459691396975,-0.00311324202813967,-0.00845291750197441,0.0199223859449526,-0.0463979230572383,0.0103427426916825,0.00742588418071073,-0.961755752735749,-0.017095904332644,0.061555987221951,-0.000869123146170249,-0.000288932382651933,0.00322595520510037,0.0126342464654972,0.00320999257524508,-0.000914558083793427,0.000577245710623612,1.96079675571108e-15,0.00161155692661357,-0.00565150260491675,-0.0041114765737232,0.000371671850128464,-0.00114640166296557,0.0169746567848631,0.00110502127264657,-2.42420983223379e-16,0.00140004496715003,-2.1185399151263e-16,0.00521824329667044,1.0181557122112e-15,0.00405444116310466,0.00152668244190156,-0.00157404509768471,-0.000129109420552362,-0.017805467317096,0.000679913007095445,-0.000113325599266105,2.337855571696e-16,-9.53424280963104e-05,-2.59824774690518e-06,-3.445662085988e-07,-0.000530139561591345,0.00142448703732707,-7.88124708392705e-05,0.000185468600239967,0.0124212342497679,4.95100583584815e-14,0.000146568499753967,-4.85165309518876e-17,-1.5361527992542e-05,0.000437644447974573,-0.000341294783360222,-6.06284710594627e-05,-1.12399860511142e-05,-7.29486927077622e-05,-5.16054924568815e-05,3.50863040191677e-05,-9.37300774135826e-17,0.000344309724368216,-2.03571528330768e-15,0.0146645503469369,1.00995143729859e-05,7.77160138257101e-07,1.85632954626293e-08,-2.97421030207659e-06,0.000216586478231886,1.52185153774663e-16,-1.52873041703804e-06,-0.0126266154626556,-2.32115578533579e-16,-5.69960785312261e-17,4.45002140360431e-17,-6.94275795940529e-17,2.99597471048923e-06,-1.18483393818943e-17,1.70728200981673e-05,2.57376336226561e-16,-1.56825610306611e-16,-2.49570701818937e-16,6.10800768873914e-16,-6.71183840190117e-16,-5.88003114847046e-05,-5.31338315659751e-16,-4.36826799492805e-16,-1.95856940056275e-16,3.80861536036392e-16,-3.31637040086354e-16,2.5306820998277e-16,-2.58601000850405e-05,-8.6943857888722e-16,9.52889628759912e-16,-5.37176965460474e-17,-6.9424696887074e-16,-5.73931826969518e-15,-2.07997318896916e-15
"t37",0.0336749569923605,-0.0197426894793958,-0.000263359269750957,-0.19864544433705,0.0581354737821632,-0.199924256971442,0.048666045113608,0.0235485703037726,-0.0107996409016163,0.0079167443031169,-0.016789803282571,0.0484431726564406,-0.00758468516488822,-0.00201912858621332,0.00487917582274477,-0.00779358118026668,5.58936243742566e-05,-0.00832525836199215,-0.000856632183801933,0.000209132346418772,0.000153167078631599,-0.000929471299143068,-0.154958595312979,0.00192640456475064,5.44277343004921e-06,0.000648327580952721,0.00245192798696744,0.000112829243423246,0.000653274766188872,0.00172422727065028,-0.00344345977389972,0.00795731694817776,-0.455506507090807,-0.000576895243044728,0.0581246861494253,0.000398712423867118,-0.000312417109607685,-2.54789855012871e-07,-2.53630262071145e-06,5.47672085630287e-05,0.000422221139280647,0.000123630157123715,-6.27554389538454e-05,4.37289140835137e-05,3.46527359506237e-16,0.000153107620843363,-0.00696314401017088,-0.000427712194191174,4.07029202963902e-05,-0.000128668065021149,0.00184871044253536,0.000111570140232462,5.80516724779125e-16,0.000132378053295709,-3.26542056793062e-16,-0.00017562879010678,-9.89940035424978e-15,-0.794169147819448,0.0017220346868456,-0.000945572659482128,-5.84573845086531e-05,-0.0427479767923172,0.00205352405302114,-2.51068802440863e-05,1.3742388674682e-16,-2.55736911586888e-05,-7.29400896086779e-07,-9.72588703394241e-08,-0.000157400139531683,0.000431495421614282,-2.4238301275232e-05,5.9990468411204e-05,0.00402041567182663,1.7233240330624e-14,4.760481102194e-05,1.89364285846141e-16,-5.51333778521045e-06,0.00015820009537887,-0.000125835829902442,-2.26268482740734e-05,-4.54123539748609e-06,-3.28209914744719e-05,-2.4685720950334e-05,1.70753766992156e-05,-8.08920519398923e-16,0.000304265754050355,-4.55803137938202e-15,0.0326062006506524,3.62450058471944e-06,3.48508912995236e-07,1.01300943722844e-08,-1.75234419155617e-06,0.000159020098410216,5.2668791227274e-17,-1.57763172041425e-06,-0.181522109790354,-3.27384088408328e-15,-9.81283609361812e-16,3.69544024459057e-16,-7.03717469323821e-16,-1.08377337377401e-07,-2.15458472480011e-15,1.92796139451908e-06,-2.38709528379851e-16,-1.46133860675187e-16,3.0429018435261e-16,6.41029524789982e-16,-4.54887658544192e-16,-1.30934045220336e-05,-3.38898826377167e-16,-5.67299194158265e-16,1.53713333429507e-16,1.70984021798316e-16,-5.51640980034869e-16,-2.28367825487023e-16,-6.3407756007427e-06,-1.2071186773324e-15,8.87849633849198e-16,2.83032906093371e-16,-9.26045468992525e-16,-5.659628617655e-15,-2.17350454589887e-15
"t46",0.0335263820712601,-0.0195925352260475,-0.000261076158409023,-0.19568731663856,0.0571631096677949,-0.195726425505776,0.0475853591507641,0.0230049503273398,-0.0104779734637361,0.0075982241588346,-0.0160826096462174,0.0463375312846895,-0.00721421678673016,-0.00190959935853648,0.00459858086350586,-0.00727092328477989,5.1889450935762e-05,-0.00772201500925486,-0.000790062574607779,0.000192392713814138,0.000140129080100119,-0.000847599482037551,-0.140704749773215,0.00174081845553368,4.90707117524773e-06,0.00058143991635622,0.00219373959006114,9.77440570329532e-05,0.000561992061816097,0.00148119125544861,-0.0029284176504452,0.00675610683134049,-0.384185441920246,-0.00048232690562992,0.0481183100808458,0.000324112172930718,-0.000251427960055173,-2.04407239672716e-07,-2.02429350837412e-06,4.34833014653687e-05,0.00033148308757158,9.67036592679808e-05,-4.79492384309067e-05,3.32226026532684e-05,1.40862154500919e-18,0.00011489530614441,-0.00521718033575496,-0.000320741034539444,3.07820686004769e-05,-9.87141483444432e-05,0.00162237407671047,0.000109875580486892,-6.57144734236119e-16,0.000142510042276374,-3.81394300468808e-17,0.000703081930309281,1.67343718449207e-15,0.180959844597396,-0.000192295554338582,6.78890793390306e-06,-6.02409805334177e-06,-0.00535735452684735,0.000257634973716749,-3.27011955901627e-06,-5.46544580458903e-17,-2.55354496246177e-06,-3.2472376166715e-08,-3.47554872061913e-09,8.91343668833723e-06,-4.15840656943204e-05,3.07839414158912e-06,-1.37689365437855e-05,-0.000928250874211828,-2.96241458716884e-15,-1.13228429135342e-05,8.69711660580659e-19,2.33665197611607e-06,-6.89073345232893e-05,5.87323586194394e-05,1.09709771584976e-05,2.65342982726564e-06,2.20989389264267e-05,1.74572618846607e-05,-1.22109376819751e-05,1.90977055606963e-15,-0.000250215522754136,3.12244625749118e-15,-0.0277651868970957,-4.69330192211205e-06,-6.0068452805898e-07,-2.19995963025764e-08,4.10086955676893e-06,-0.000442052448550639,-1.5762553466821e-15,5.23959425750867e-06,0.83760336905687,1.63083600394978e-14,4.91094145789089e-15,-4.75768176687038e-16,4.47016076272689e-15,5.07717288188238e-06,8.9220185055198e-15,1.76921638118624e-05,6.32225275059896e-15,6.31530465520345e-16,-4.2390332672299e-16,1.03942063894703e-15,-7.04201441211633e-16,-3.71330727034239e-05,-1.00512482157818e-15,-3.17247216903076e-16,-6.7681619844192e-16,5.75635611057662e-16,-7.18130066507778e-16,8.47862078785671e-16,-1.48427804359101e-05,2.52163567412838e-15,1.32117730606748e-15,3.69379920491926e-17,4.67971599644261e-16,-5.88446074028743e-15,-1.49639997755361e-15
"t47",0.0337749354247279,-0.0198441009619245,-0.000264903138355524,-0.200660421814955,0.058799266632311,-0.202804773724098,0.0494086998147326,0.0239225531039877,-0.0110227906400229,0.00814072539642632,-0.0172883494844178,0.0499302605684929,-0.00784825182711729,-0.00209764358438496,0.0050812576829069,-0.00817533522646024,5.88388294014389e-05,-0.00876952834749955,-0.000906065456219599,0.000221609494855875,0.000162966323929454,-0.00099131119778107,-0.165796765443572,0.00206859493214826,5.85473777178205e-06,0.000700210081376459,0.0026529875940617,0.000125277925252278,0.000729652292490781,0.00192816496011772,-0.00388484299500954,0.00899036608043641,-0.517750809340017,-0.000661121287791784,0.0672566965286544,0.000470268741448732,-0.0003727442040592,-3.05137711858333e-07,-3.05699088312255e-06,6.64591685762168e-05,0.000520500591464946,0.000153265961665265,-8.13212981380577e-05,5.75075757686655e-05,-1.14168408974109e-16,0.000212230997312902,-0.00981592274558369,-0.000630921789407477,6.31498505600034e-05,-0.000209612309827433,0.00386307054737916,0.000272818249671598,-1.098139894252e-16,0.000361644382738112,2.40411142465384e-16,0.00203286395791252,6.7788340403943e-15,0.57966338020197,-0.00063562262373472,2.35991835385018e-05,-2.42565237765386e-05,-0.0241008982664062,0.00116054184760658,-1.72947491300058e-05,9.35453293547924e-17,-2.17531148165737e-05,-6.92387045133542e-07,-9.34127110454522e-08,-0.000165305117927722,0.000466025956811285,-2.66855630433644e-05,6.97481641144845e-05,0.0046773979071011,1.77698952828217e-14,5.55669409228327e-05,-4.12432604852674e-16,-6.94910772422138e-06,0.000200259391595933,-0.000161084522597314,-2.91500649677634e-05,-6.04859595969501e-06,-4.49511089853283e-05,-3.41559855805342e-05,2.36819729742174e-05,-1.46658768078438e-15,0.000435255695060823,-6.2258482813781e-15,0.0470245105261728,5.84871065789811e-06,6.17990529061353e-07,1.96208763656455e-08,-3.50102774608475e-06,0.000342882487045969,1.03089160098509e-15,-3.70732121226287e-06,-0.510019365998793,-1.02533065292021e-14,-3.14426158023594e-15,3.11411107252185e-16,-2.74679044259987e-15,-1.91479778385125e-06,-5.6938607363479e-15,-3.88277047293149e-06,-2.92973072018161e-15,-5.39504384867462e-16,-1.32081209992047e-15,7.99421091628872e-16,-2.47632310024241e-16,-3.11658851235908e-06,4.58354450065628e-16,-2.56501325403265e-16,8.84531213177299e-17,3.53251898247462e-16,1.67545773946723e-16,-2.45525528632161e-17,-2.66636651013453e-06,-2.72673662850174e-15,9.78949545669877e-16,-3.86573944322965e-16,-9.48776522083364e-16,-5.73794323643376e-15,-2.87433342512121e-15
"t30",0.0336972663760817,-0.0197653979574899,-0.000263705363764937,-0.19909983087696,0.0582853929023454,-0.200576905443756,0.0488344445933426,0.0236334184571641,-0.0108504312456603,0.00796777589581599,-0.0169033415963473,0.048781688883076,-0.00764450238182843,-0.00203685386163224,0.00492459283226115,-0.00787765994148583,5.65329785638464e-05,-0.00842141368020622,-0.000867092309717058,0.000211740462876237,0.000155150089964512,-0.000941696308851806,-0.157022946919275,0.00195210045375351,5.51498460601854e-06,0.000656666317210205,0.00248269120475835,0.000111242530449412,0.000628972156720982,0.00164785588184566,-0.00288317045721452,0.0062734813263577,0.296148802214467,-0.000818992389071288,0.0724185939582469,0.000477628393378158,-0.000374473537131693,-3.0592637318555e-07,-3.05803723961776e-06,6.6418545933632e-05,0.000521467827544231,0.000153911941739985,-8.59679029036519e-05,6.31220871014349e-05,8.52308358255463e-16,0.000402482875598798,-0.513866780962449,-0.000240247189023784,3.71377544377781e-05,-0.000134973356103596,0.00264066428313692,0.000184323159648163,1.41835247426323e-15,0.000241520561155824,-0.707106781186549,0.00108743434015706,-1.15604703643226e-15,0.00738469613037552,0.00037703591571622,-0.000437669419249928,-6.08031245380307e-05,-0.120740748239613,0.00595152783331989,1.01302885977326e-05,1.08307884814339e-15,-1.01893267161165e-05,-3.95051704600236e-07,-5.38374762705249e-08,-9.91755507757305e-05,0.000280483581667851,-1.6070306747868e-05,4.19276152144315e-05,0.00281165231319336,1.15546914684748e-14,3.33984840644376e-05,-3.61204995970126e-16,-4.22721912292856e-06,0.000122107663259743,-9.89785582260237e-05,-1.8010963081856e-05,-3.92880335745325e-06,-3.19902632360086e-05,-2.56935261400895e-05,1.80918379953288e-05,-7.15373054522449e-16,0.000489501915875996,-9.73304023466873e-15,0.0667659386608788,7.14792513566547e-07,1.07594495844693e-07,3.1174891241999e-09,-5.23831212078149e-07,4.23424802260568e-05,-1.91142697222056e-16,-3.40413734005189e-07,-0.0139187857538539,-2.66566284731443e-16,-8.13455516915315e-17,2.10981353090333e-16,5.40502053918818e-17,5.53051313823482e-07,-7.55054349212725e-16,3.55355831413744e-06,1.64868546150523e-15,-6.76284215303812e-17,-2.98829352997924e-16,1.00243939097797e-15,-4.85575527685754e-16,-1.43875252990833e-05,-7.12082859456553e-17,-5.24783537230541e-16,-1.81055268412236e-16,2.98279359265143e-16,-4.47531297759581e-16,1.7028810143115e-17,-6.65538098926692e-06,-4.42228812281429e-16,1.14494937021222e-15,-7.34262764768608e-17,-8.48470719618992e-16,-5.57755436551006e-15,-2.4367499880123e-15
"t31",0.0336972663760817,-0.0197653979574899,-0.000263705363764949,-0.19909983087696,0.0582853929023454,-0.200576905443756,0.0488344445933426,0.0236334184571641,-0.0108504312456601,0.00796777589581601,-0.0169033415963472,0.0487816888830761,-0.00764450238182834,-0.00203685386163225,0.00492459283226108,-0.00787765994148582,5.65329785638145e-05,-0.00842141368020628,-0.000867092309716726,0.000211740462876312,0.000155150089964543,-0.000941696308851761,-0.157022946919275,0.00195210045375359,5.51498460610788e-06,0.000656666317210198,0.00248269120475855,0.000111242530449541,0.00062897215672102,0.00164785588184588,-0.00288317045721468,0.00627348132635781,0.296148802214467,-0.000818992389071308,0.0724185939582467,0.000477628393378246,-0.00037447353713152,-3.05926372946158e-07,-3.05803723944987e-06,6.64185459335088e-05,0.000521467827544686,0.000153911941739795,-8.59679029028316e-05,6.3122087101909e-05,1.77518124747487e-15,0.0004024828755989,-0.513866780962454,-0.000240247189023759,3.71377544366299e-05,-0.000134973356103254,0.00264066428313562,0.000184323159649007,-9.68627028693006e-16,0.000241520561155364,0.707106781186546,0.00108743434017458,3.1946394413176e-15,0.00738469613037506,0.000377035915716542,-0.000437669419249077,-6.08031245376992e-05,-0.120740748239613,0.00595152783331905,1.01302885947681e-05,-7.60566829036016e-16,-1.01893267163898e-05,-3.95051704235484e-07,-5.38374761983994e-08,-9.91755507771643e-05,0.000280483581667604,-1.6070306747928e-05,4.19276152155351e-05,0.0028116523131926,1.11973384324236e-14,3.33984840639932e-05,5.23510033609908e-16,-4.22721912274013e-06,0.000122107663260779,-9.89785582248287e-05,-1.80109630805364e-05,-3.92880336094569e-06,-3.19902632357697e-05,-2.56935261402884e-05,1.80918379948915e-05,-5.97865883984577e-16,0.000489501915875961,-9.2587355119606e-15,0.0667659386608784,7.14792513973704e-07,1.07594495923387e-07,3.11748875391998e-09,-5.23831211913064e-07,4.23424802261427e-05,-1.98081591136411e-16,-3.40413734252526e-07,-0.0139187857538537,-2.28402365688773e-16,-1.79523735383378e-16,4.54925924105538e-18,-7.66264429311165e-17,5.53051314160676e-07,3.89863144957254e-16,3.55355831408482e-06,8.16018193036366e-16,5.26883336296968e-18,1.17495467443881e-16,1.06488943611314e-15,-3.74104248062862e-16,-1.43875252992289e-05,-3.73050170654148e-16,-1.49504249683173e-16,-2.78199783174095e-16,4.65695377042815e-16,-3.07054970723372e-16,1.92235881224284e-16,-6.65538098938042e-06,-1.15693488445816e-15,1.03045761347055e-15,-2.45652493064329e-17,-1.07745421844734e-15,-5.62795993145022e-15,-2.30664572729635e-15
"t27",0.033578735390212,-0.0196446301463319,-0.00026186407571658,-0.196675535359101,0.0574846836607892,-0.197081107914832,0.0479316048159836,0.023178200173562,-0.0105761906379179,0.00768832509708447,-0.016279620007313,0.0469175724626049,-0.00731150790055698,-0.00193686834244532,0.00466601378644729,-0.00738226249163935,5.26852291924366e-05,-0.00784030017631352,-0.000801933890388294,0.000195238284811628,0.000142094210546977,-0.000858955431542622,-0.142441657825876,0.00175965014496114,4.95583165247004e-06,0.000585809048807464,0.00220736485624777,9.39490146720356e-05,0.000524414773928075,0.00137021486807864,-0.00234966485999428,0.00509517650496577,0.237073959994257,-0.000642325024858282,0.0553700577705024,0.000345588409659527,-0.000261220087242497,-2.10721218325133e-07,-2.05996663784675e-06,4.36464425038526e-05,0.000321677505034239,9.26213563107619e-05,-3.97394275141101e-05,2.53963014756882e-05,-1.01715201650226e-15,-7.23813147500036e-06,0.238997958133921,-0.000378488100179291,2.72189604598189e-05,-7.20692722223698e-05,0.000367863948407722,6.60500523007701e-07,-4.44231802930574e-16,-1.69570290828162e-05,7.5424690401911e-16,-0.000646228424079952,-1.53690097527516e-15,-0.00860787860659369,-0.000521803395788261,0.00078445962253942,0.000222626361923601,0.793597368491047,-0.039419199735162,-0.000248396525726742,-1.56704107020007e-15,-9.30759478799721e-05,-2.03222012828988e-06,-2.65053505474884e-07,-0.00037815731365128,0.00101360796053515,-5.63678795671045e-05,0.000139424152609366,0.00934645970320616,3.91779831002672e-14,0.000110837653620279,3.68902369556834e-16,-1.42547187018521e-05,0.000413583162258897,-0.000339815832918017,-6.24024324707679e-05,-1.45600839223014e-05,-0.000129604537901074,-0.000108649109992727,7.73410670700096e-05,-3.28979367461108e-15,0.00252226046025589,-5.20337069761113e-14,0.368069769494333,-4.26107337250105e-06,-6.96687714299246e-08,5.1118690940406e-10,-1.61545331374045e-07,2.28838447250595e-05,-1.42067818354993e-16,-2.35759171214092e-07,-0.0119199296897661,-1.7235053413655e-16,-2.15481368137346e-16,-6.28569081551547e-16,-2.29407384073575e-16,5.98545032707582e-07,-4.4208357914215e-16,4.12548574715062e-06,-2.1112144735529e-16,-3.76450364207809e-17,1.98997086662107e-16,1.86237694451203e-16,-5.80653371307806e-16,-1.75225019399144e-05,-1.14348118379115e-16,-6.92493762020614e-17,-1.12396019513506e-17,3.85945270635269e-16,-4.67273075209052e-16,-5.82528095145651e-18,-8.10686999579263e-06,-8.72696992988252e-16,8.59144813550257e-16,1.31810802602651e-16,-5.39092961355666e-16,-5.57926240319223e-15,-1.88498028651503e-15
"t34",0.0337676055837307,-0.0198366019546027,-0.000264788613503447,-0.200507680275814,0.0587485732936036,-0.202580508383545,0.0493505337225066,0.0238931305325942,-0.0110045502912582,0.0081209960707141,-0.0172437468492982,0.049795680305794,-0.00782319489876643,-0.00208975731254681,0.00506021662688986,-0.00813062276886096,5.84713917790834e-05,-0.00871344436246812,-0.000899311364157084,0.000219840174830809,0.000161452715758987,-0.00098124087639729,-0.163897789214635,0.00204142145306184,5.77249378773165e-06,0.000688708417263738,0.0026061447816763,0.000118021118456746,0.000668530217840406,0.00175210643414852,-0.00307227283148783,0.00668695375018619,0.315997188911998,-0.000874647834359787,0.0773499698432779,0.00050852860298976,-0.000396864358049864,-3.23556647460754e-07,-3.22089284586133e-06,6.9578139316304e-05,0.000536790076503155,0.000157132289906949,-7.70646464305992e-05,5.15596971963699e-05,-1.88482660584653e-15,-1.73905408212711e-05,0.606958103868711,-0.00112029160585785,9.62395924532757e-05,-0.000305352444166138,0.00538963950451131,0.000377748489295247,2.02051551447064e-16,0.000497998521836666,2.17317596621166e-15,0.00241612913826326,1.3154469343769e-15,0.0180415635766367,0.000954369144907858,-0.00118091640094084,-0.000211051387092284,-0.564397313944437,0.0279445148674792,0.000122116056678712,1.68375670466567e-15,1.73800782110741e-05,5.31627497064653e-10,-5.38506713446139e-09,-6.70518299508535e-05,0.000228790452063783,-1.45744784223854e-05,4.88220370244803e-05,0.00328296677973223,1.19663349299999e-14,3.95397801931839e-05,-5.52777026524483e-16,-6.91772406824433e-06,0.000203777073331719,-0.000174050630773284,-3.26628726375663e-05,-8.51188396602292e-06,-8.29834080757726e-05,-7.19328167022087e-05,5.16049162026691e-05,-2.73119067529679e-15,0.0018673080819417,-3.9681855551134e-14,0.280288354321417,-5.25706847054898e-06,-1.98202484550301e-07,-2.98035971563003e-09,4.14935179404658e-07,-2.20585756106094e-05,1.46450749826087e-16,1.14083456715201e-07,0.00170586150259734,2.5962946895856e-16,1.81460964224286e-16,-9.06909114182785e-17,-2.16111087411477e-16,1.21653716345917e-07,-5.18386150908317e-16,1.35445117798248e-06,9.28242995736376e-16,-1.33656985848479e-16,-2.60018936040141e-16,8.39741055275201e-17,-3.50204234999285e-16,-8.72869553755029e-06,-3.81432234845139e-17,-3.97820901944334e-16,-5.86020210981243e-17,4.06597389372266e-16,2.79140124904857e-17,2.83860844200508e-16,-4.41365199313024e-06,-1.08530561773585e-15,1.23788451147174e-15,1.00887398202148e-16,-3.96079050296632e-16,-5.79833436749433e-15,-1.67612098919843e-15
"t35",0.0334803812882592,-0.019545399948652,-0.000260356144703031,-0.194728631117926,0.0568454075813465,-0.194328394914105,0.0472234819569243,0.0228221883430586,-0.0103664540883422,0.00748218496453625,-0.0158225953458503,0.0455582185741696,-0.00707337439911285,-0.0018667880664893,0.00448700508681551,-0.00705189833830143,5.0166460027684e-05,-0.00746117865137698,-0.000760346229212058,0.000184809836269066,0.000134023810747246,-0.000808478608911191,-0.133702093417383,0.00164660936560901,4.63062530232168e-06,0.000545532260199423,0.0020525009234316,8.56251131380239e-05,0.000475944591185829,0.00124251394778684,-0.00211805458347175,0.00458858690364553,0.212690068943463,-0.000573438524379301,0.0491681539823665,0.000304082593503848,-0.000228809433804947,-1.8433258055367e-07,-1.79830326330624e-06,3.8029684961409e-05,0.000279336734834906,8.0362755480713e-05,-3.4490080493146e-05,2.21046289059982e-05,-6.44142241419401e-16,-6.43726024847355e-06,0.214832782002576,-0.000353362578442643,2.69388465754773e-05,-7.67813944552677e-05,0.000867583662230362,4.89058173802378e-05,-2.30801493535399e-16,5.64764348770685e-05,4.01193547391821e-16,5.29944006364751e-05,-9.10734214278638e-16,-0.000800786357352027,-6.08603535548765e-05,0.000110950253698792,3.71258127645984e-05,0.130899846461598,-0.00649896371079181,-3.72913547843555e-05,-4.34627911418539e-16,-8.20992667348301e-06,-3.44934967964231e-10,3.63017493570554e-09,6.2035460994909e-05,-0.000235523398792148,1.61671800015059e-05,-6.71986631182952e-05,-0.00453040723107546,-1.78412366328559e-14,-5.52850335530797e-05,3.70059883016352e-17,1.31025770289141e-05,-0.000392498359147952,0.00035012291025531,6.73403060789718e-05,1.99257565197185e-05,0.000215603503216933,0.000194068279599427,-0.00014044051810018,7.73940143619651e-15,-0.00568711067483124,1.24660825519097e-13,-0.878940128056734,2.43371657379523e-05,1.25635647134848e-06,2.53186885473994e-08,-3.91263641415184e-06,0.000270848728562989,2.6650554235698e-16,-1.9294496877395e-06,-0.0674194137904571,-1.84580433917461e-15,-7.26948412208251e-16,1.61448726217086e-15,5.83151650199499e-16,1.96336060869666e-06,-2.8881835524248e-16,1.05374255701205e-05,-8.87570690442232e-17,-9.72086479566346e-17,-1.49133071454448e-16,1.37876631506997e-15,-5.49558960490112e-16,-3.15146902738878e-05,-9.32568757077387e-16,-5.59410471690832e-16,-1.975128208132e-16,9.07045873022417e-18,-3.66351797157741e-16,1.84785401029012e-16,-1.33564174136768e-05,-4.0003050849119e-16,8.16758192849899e-16,-2.64842452506149e-17,-2.22392101775469e-16,-6.31326667050598e-15,-2.50455800018552e-15
"t116",0.0329462784264712,-0.0189819704832273,-0.000251663702960641,-0.182432761938261,0.0526936652594445,-0.175212624940311,0.0422092667161057,0.020264909080814,-0.00867833100853111,0.0054621048357809,-0.0111678048477978,0.031317581238559,-0.00426442664886895,-0.000924886196642157,0.00186627916780064,-0.000595472474824832,-7.95843550803717e-06,0.00157521178151243,0.00048818089583408,-0.000167861006838046,-0.000238929985511712,0.00213484924445982,0.633761999147854,-0.0202598063019804,-0.000139792948889067,0.0101874182243961,0.0242409641842846,0.000300203166107512,0.00158352207024959,0.00410383294507153,-0.00698937619295623,0.0154461753260133,-0.00347605973297648,-0.00147346283128883,0.130204725747952,0.000815559060920677,-0.000619928631096431,-5.01519472846657e-07,-4.93243468275786e-06,0.000105346191924935,0.000796027799845569,0.00023175920815037,-0.000114382743110982,7.93055727580066e-05,-3.20310906885257e-16,0.000272824480728917,-0.00162544413840747,-0.000789975166472673,7.60802223515342e-05,-0.000244915779381341,0.00402374796100034,0.000269411088012735,1.38299138095802e-17,0.00034585898346854,-2.17466146421466e-17,0.00137338729231967,-6.77889021921321e-16,0.00163822093286436,0.000419748711183988,-0.000439796419185327,-3.77074547083205e-05,-0.0076039885868465,0.000318001118084324,-3.30446721964102e-05,2.21423247523883e-16,-2.92371502715952e-05,-8.22469347917432e-07,-1.09485528476941e-07,-0.000173747387761871,0.000471650488505597,-2.62796927934488e-05,6.30887905809335e-05,0.00422618927295493,1.67227109271357e-14,4.99278451440406e-05,1.9613685154789e-16,-5.37820503808432e-06,0.000153460618357569,-0.000120163312754258,-2.13964204899158e-05,-4.01995862495331e-06,-2.64784281460992e-05,-1.88768497491569e-05,1.28618333052098e-05,-2.99085058401165e-16,0.000137573505707523,-9.94182002439027e-16,0.00742189351048386,3.65000163997809e-06,2.86282921639074e-07,6.92731218788224e-09,-1.11451681769989e-06,8.1997967664755e-05,2.61283598412739e-16,-5.8689769089975e-07,-0.00669665272829699,-1.22952030633296e-16,-2.89470065878547e-16,1.75278604323842e-17,-6.75917961870335e-17,1.15331114238344e-06,-6.89084179156778e-16,6.73400473818183e-06,5.22850645193534e-16,-3.9231136822751e-16,-1.74659168365494e-16,-2.23185652602618e-15,-5.456877185614e-16,-2.45185268945209e-05,-2.45759860335724e-16,-9.26262900489601e-17,2.26107499036947e-15,9.87383760234908e-16,1.35147763536168e-16,-1.04422031567814e-16,-1.1033162028999e-05,-4.9115116261172e-16,1.68776346975593e-15,-0.707106781186548,6.89680645486105e-14,-5.99869614500101e-15,-5.82795070365393e-15
