,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
t324,11.186895,-0.29978552,-0.25688243,0.61291116,4.4567704,-0.1444333,2.2396,17.493484,-0.1416342,4.9122796,-0.005316484,0.07910961,6.162665,-0.58177555,0.29925328,-0.17170833,0.1362564,2.6726167,-0.02568576,5.0059886,6.271857,14.711745,-0.61588097,-0.1846913,-0.5040372,-0.22754987,17.565094,3.5581348,4.9195876,6.776178,-0.48277152,12.284068,6.5765047,2.9099808,7.769351,0.35080534,6.85468,-0.10118749,0.07994964,0.096580535,0.028759345,-0.051679213,7.5731387,4.296801,3.7367716,-0.023097456,-0.40883735,-0.006832893
t325,11.527041,-0.31158024,-0.27320674,1.1318539,4.565569,-0.15469228,2.790557,18.41548,-0.088795505,5.6936564,-0.0134935975,0.080777295,6.7637997,-0.61110765,0.30699232,-0.17790353,0.1516059,2.7835543,-0.033731174,5.3900023,5.991525,14.242986,-0.62745184,-0.17800352,-0.5262528,-0.2302532,18.29832,4.2272215,4.9766426,7.7180057,-0.5179566,13.271767,6.6867228,2.1124725,8.036023,0.33591765,6.9926386,-0.10768853,0.088353366,0.09508857,0.029416991,-0.054473404,8.205765,4.9985437,4.1886578,-0.035265207,-0.30517125,-0.0065436396
t245,9.756818,-0.2519444,-0.19066939,-0.08570019,3.8670747,-0.11048098,0.4933245,14.456951,-0.3005348,2.482664,0.6460483,0.07666359,4.1016307,-0.48146832,0.26931682,-0.14340234,0.08419687,2.3252652,-0.0010497159,3.772754,7.0808253,15.859081,-0.5852344,-0.1811039,-0.43950352,-0.21627657,15.493515,1.4087389,4.5037484,3.7403412,-0.36101747,9.073357,6.0629625,5.577366,7.013362,0.4319969,6.2881866,-0.0758577,0.055091824,0.09968299,0.027467582,-0.04406817,5.257993,2.2749617,2.5307095,0.80400217,-0.7609433,-0.0075628427
t385,11.809502,-0.34581748,-0.3611726,1.9638404,4.729616,-0.17363434,3.4750202,19.78888,0.47398463,7.2932863,-0.0319946,0.08889742,7.952526,-0.6540626,0.31396332,-0.19862263,0.17087333,2.6021583,-0.04860381,5.909886,5.945872,13.17918,-0.63897145,-0.12221965,-0.6252582,-0.22893806,19.095173,5.1722465,5.192227,9.179208,-0.5737379,15.04369,6.62517,1.0910555,8.186775,0.37096792,7.0593843,-0.1059492,0.10552704,0.09682073,0.026986504,-0.062078323,9.234733,6.285338,4.8380256,-0.0341318,-0.095119216,-0.006052357
t386,11.66499,-0.33174956,-0.32331157,1.5617096,4.6591325,-0.16737898,3.1302698,19.208447,-0.0031826287,6.5562925,-0.023004964,0.08555679,7.3968935,-0.6351908,0.31034523,-0.18782577,0.16213433,2.7071507,-0.041962173,5.656136,5.9222436,13.722987,-0.6345797,-0.15433055,-0.5897172,-0.23173244,18.593615,4.6707892,5.065525,8.533346,-0.54418725,14.237272,6.540337,1.5268657,8.100799,0.36634454,7.0899773,-0.106016785,0.09782148,0.09566557,0.028321205,-0.05836131,8.792469,5.6806273,4.4133296,-0.033716176,-0.17914423,-0.0065684393
t364,11.644433,-0.33158898,-0.32023847,1.5665939,4.6305623,-0.16725926,3.118616,19.161436,-0.0064162966,6.5188317,-0.02331361,0.08503233,7.3724194,-0.63307965,0.31005022,-0.1869698,0.16151023,2.7287722,-0.04144955,5.674462,5.922727,13.743649,-0.63777727,-0.15555893,-0.585803,-0.23231244,18.577103,4.647572,5.038866,8.489806,-0.5423961,14.19351,6.5282674,1.534234,8.096605,0.36188716,7.085006,-0.105330765,0.09759657,0.09594397,0.0284312,-0.05807685,8.76277,5.645264,4.4031405,-0.034186777,-0.17877074,-0.006573155
t292,10.933974,-0.29456705,-0.2580053,0.3839275,4.463941,-0.14079946,1.9503784,16.996313,-0.15574951,4.5241218,-0.003113109,0.07973926,5.8346043,-0.56546175,0.29338765,-0.16347441,0.1266716,2.5560486,-0.023032269,4.811444,6.376158,14.878883,-0.609507,-0.18203588,-0.5107726,-0.22704296,17.079727,3.1591396,4.8110127,6.311725,-0.45750666,11.831377,6.416991,3.3625503,7.59151,0.37891763,6.80364,-0.09526999,0.07698437,0.098070644,0.028564073,-0.050644245,7.180641,4.1374817,3.4227555,-0.012630496,-0.44825056,-0.007264455
t287,10.771685,-0.28906778,-0.25029397,0.20695324,4.3749137,-0.13686372,1.7445287,16.601559,-0.17743713,4.248878,-0.0007772472,0.07942422,5.5818825,-0.55378765,0.29002357,-0.1596515,0.12055771,2.5467882,-0.019699762,4.6861653,6.5014734,15.0525675,-0.60915,-0.18121262,-0.5000692,-0.2259303,16.845152,2.9037058,4.764585,5.9758453,-0.44272086,11.409784,6.350081,3.7077603,7.5174174,0.38537955,6.7385817,-0.09271404,0.073989704,0.09884035,0.02861595,-0.049786847,6.9132347,3.8760812,3.2913694,-0.008171449,-0.49484292,-0.007360564
t394,11.587373,-0.3251549,-0.30451462,1.5604624,4.7866697,-0.16606264,3.1817522,19.145079,-0.01651199,6.4218287,-0.025798561,0.083361395,7.2967677,-0.6209198,0.30774212,-0.18243673,0.1608707,2.7416859,-0.04190493,5.508699,5.7727795,13.654045,-0.6393327,-0.17062971,-0.57782465,-0.23134787,18.529264,4.6575365,4.974056,8.455071,-0.5370272,14.007781,6.5628767,1.6026013,8.200863,0.35963812,7.088604,-0.10768826,0.09642915,0.09880509,0.02760573,-0.05684217,8.735979,5.751926,4.4135666,-0.039291006,-0.18168598,-0.0068545146
t395,11.775908,-0.34234747,-0.36129278,2.1111834,4.937989,-0.17494862,3.5853372,19.963575,0.5637293,7.3318863,-0.036408853,0.08791123,7.95967,-0.6431156,0.31445068,-0.19524021,0.1717756,2.5715768,-0.051341522,5.841198,5.732274,12.938445,-0.6406301,-0.12462315,-0.62073225,-0.22737685,19.156729,5.3375726,5.0674157,9.354735,-0.57462025,15.087072,6.7074723,0.9520144,8.316374,0.36295623,7.0183268,-0.10521444,0.105535336,0.10100102,0.026036052,-0.062053192,9.275812,6.6677866,5.018119,-0.039292328,-0.06303233,-0.006199805
t317,11.582016,-0.32789466,-0.30975893,1.5592629,4.7934055,-0.1659706,3.2512474,19.12886,-0.0011002417,6.4531045,-0.027371375,0.083604574,7.359128,-0.622455,0.3074335,-0.1844225,0.16211618,2.691673,-0.04253358,5.539896,5.8213696,13.6208935,-0.64517397,-0.1671634,-0.57901436,-0.2318902,18.591623,4.7632403,5.013465,8.5141,-0.53871346,14.081618,6.5966682,1.6153278,8.259188,0.3603043,7.073802,-0.10738621,0.09761902,0.100724906,0.02750418,-0.05701422,8.777093,5.7072883,4.4559894,-0.03987133,-0.18196668,-0.006845088
t89,0.5761579,0.39558035,5.640349,-0.59013563,-0.37146536,-0.017593127,-1.0693694,3.5189133,-0.5911201,-0.11307477,5.7614245,0.052389145,-0.59471804,-0.14327389,0.2797787,2.396775,0.05009271,1.8554912,6.1208982,1.4881867,12.241432,11.0837555,-0.30336097,-0.24027644,-0.9471198,-0.13895705,7.363323,0.93541646,-0.10357463,-0.42198122,6.5690174,-0.52230996,6.4060407,9.317978,5.474478,1.2278976,5.333385,-0.0985003,0.040727843,0.15890615,0.012551702,-0.019245422,-0.09876919,-0.40842727,2.973092,2.221814,-1.389105,-0.017201683
t126,2.4774969,-0.06292502,1.4642496,-0.41750336,-0.13962439,-0.058163732,-0.72323996,4.291392,-0.5816088,-0.04653942,3.275329,0.06584452,-0.31690317,-0.22268882,0.23055044,0.86861813,0.03467392,2.7084892,6.6877227,1.5541581,10.225657,12.018315,-0.19893204,-0.28636312,-0.5314482,-0.15261456,7.246662,1.3008975,-0.057535168,-0.19173628,2.3198957,-0.19541875,4.049301,9.602764,5.169964,0.78155965,5.0144033,-0.08038933,0.028303651,0.14373833,0.014831432,-0.024605185,-0.04866231,-0.13697486,0.40730596,3.7149074,-0.98771006,-0.01489203
t127,2.324294,-0.053090423,1.8190094,-0.43686783,-0.16301835,-0.055361986,-0.7566808,4.1395936,-0.59368503,-0.053723402,3.5580208,0.06633235,-0.3571835,-0.2139672,0.2362739,1.0241024,0.03587586,2.6560042,6.7737145,1.5200593,10.458194,12.047852,-0.20317835,-0.28705156,-0.5614649,-0.15308625,7.229883,1.2801502,-0.069601655,-0.21809693,2.8209863,-0.23189013,4.255373,9.801517,5.1587815,0.82144475,5.0426064,-0.08385281,0.028970582,0.14698176,0.014894374,-0.024395991,-0.054644406,-0.16039272,0.50964385,3.7099612,-1.0196824,-0.01526399
t147,2.9007235,-0.08593057,0.5338011,-0.37803614,-0.080143034,-0.066669956,-0.6385777,4.661946,-0.5590888,-0.028463682,2.6029036,0.06692652,-0.22134617,-0.2487822,0.21783586,0.4650819,0.031925462,2.8884883,6.572413,1.6041509,9.714052,12.083702,-0.18196674,-0.28441787,-0.45482978,-0.15466271,7.332474,1.3795829,-0.03376645,-0.12820071,1.1371533,-0.10245444,3.5452645,9.346129,5.135768,0.6840669,5.004414,-0.07169333,0.026235938,0.13652025,0.01510271,-0.025443153,-0.033266556,-0.06296682,0.05941812,3.9091043,-0.9013863,-0.014154563
t148,3.3026888,-0.109321885,-0.023719357,-0.3288726,-0.0146247735,-0.07443439,-0.5455395,5.037201,-0.5264154,-0.01212063,1.9203607,0.06798933,-0.11073307,-0.27607116,0.20601921,-0.00023189042,0.028507242,2.911114,6.274181,1.5938096,9.09338,12.093507,-0.16475065,-0.27338842,-0.39348555,-0.15834506,7.410411,1.4535643,-0.0048372643,-0.062218975,-0.0005376784,0.012526045,3.1041586,9.030447,5.094891,0.59618884,4.9535937,-0.06115599,0.02409136,0.12788883,0.016416071,-0.025815247,-0.015175065,-0.006488252,-0.0032668114,4.0808673,-0.82597476,-0.013214261
t140,2.8351786,-0.08195684,0.7013815,-0.38693795,-0.092513315,-0.06535617,-0.6530302,4.5831413,-0.5637296,-0.031774223,2.7211545,0.06660483,-0.23956093,-0.24399479,0.2205054,0.5357157,0.0325605,2.8678167,6.604288,1.6089191,9.808498,12.093739,-0.19004302,-0.28356478,-0.46917063,-0.15371384,7.3249993,1.3744953,-0.03887825,-0.13743764,1.3374174,-0.118944995,3.6314466,9.410147,5.15926,0.7014346,5.010892,-0.07324667,0.026850278,0.13796858,0.015137681,-0.02539903,-0.035716854,-0.076457895,0.1308377,3.8597033,-0.9196078,-0.014314479
t139,2.7833674,-0.07897169,0.8154567,-0.38936776,-0.10056758,-0.064495966,-0.6634373,4.5491934,-0.5678044,-0.033905942,2.8172755,0.06666716,-0.25001606,-0.24104081,0.22213244,0.5891606,0.032552693,2.8667815,6.6349545,1.5996925,9.875016,12.102669,-0.19084603,-0.28528783,-0.47691345,-0.15398404,7.313563,1.3675705,-0.0425922,-0.14538288,1.4876529,-0.13057873,3.675553,9.4477005,5.164515,0.7124846,5.019808,-0.0740995,0.026967146,0.13877414,0.015219398,-0.025319338,-0.037387893,-0.08391904,0.15452315,3.8594577,-0.9302104,-0.014431046
t172,4.1800933,-0.12800209,-0.097575165,-0.2155771,0.65606046,-0.08722092,-0.34565425,5.7674227,-0.45207912,0.25671205,1.1018995,0.07120839,0.4099246,-0.3168166,0.19349736,-0.04599139,0.025245586,3.0332518,5.485684,1.7459275,8.224542,12.102737,-0.1759725,-0.24635933,-0.31784165,-0.17020024,7.888698,1.6920726,0.13410215,0.644047,-0.061275184,1.4714363,2.3868575,8.80058,5.042933,0.4960534,4.9409204,-0.043818533,0.024697889,0.1160232,0.023979295,-0.02691713,0.78980213,0.42496797,-0.006422512,4.271076,-0.60396177,-0.012059389
t219,5.533541,-0.12012393,-0.13414077,-0.07090956,1.3329207,-0.097215235,-0.105721146,7.8652205,-0.34985766,1.4233626,0.38924226,0.077312864,1.674248,-0.3656331,0.18150973,-0.12670293,0.03847382,3.0770001,3.869459,1.8288215,7.155815,10.890184,-0.20011637,-0.20329523,-0.36421543,-0.18685111,9.316662,2.4531438,0.6371799,2.7730663,-0.1270891,4.028197,2.2844267,7.214513,5.2236514,0.46475434,5.1099515,-0.034541063,0.03425149,0.099301495,0.020624503,-0.034112066,3.1080828,1.1396848,4.364364e-05,2.8151002,-0.30615446,-0.008809776
t220,5.2666235,-0.12434527,-0.1255036,-0.101970166,1.1804817,-0.095217206,-0.15302241,7.360846,-0.38284373,1.2042344,0.43809286,0.07582765,1.4248946,-0.3601836,0.18130027,-0.11534385,0.0336621,3.0804076,4.247693,1.8124307,7.389416,11.228603,-0.18864742,-0.21520886,-0.35584316,-0.18565519,8.957056,2.2064033,0.44311702,2.296837,-0.11216598,3.4281905,2.1569812,7.662113,5.148129,0.46310303,5.032608,-0.034258146,0.03095671,0.10041006,0.021750223,-0.03245176,2.5479887,1.0445616,-0.0023602492,3.228438,-0.35708156,-0.009714279
t197,4.768253,-0.13368781,-0.11692589,-0.16359763,0.93432707,-0.09213662,-0.24636695,6.3825855,-0.42520636,0.6546699,0.7264495,0.07296793,0.9559016,-0.34012,0.18611586,-0.082590036,0.027961647,3.1004648,4.9284925,1.8281461,7.787876,11.810016,-0.18778181,-0.23057608,-0.32303515,-0.17908674,8.240927,1.9268088,0.19963832,1.3500756,-0.08610245,2.2825198,2.1564958,8.443635,5.085213,0.46652204,4.989458,-0.03655405,0.02561737,0.10560185,0.024364779,-0.028840026,1.5605454,0.7449877,-0.0066129016,3.9864542,-0.49204418,-0.011332835
t196,4.702133,-0.1325061,-0.11588293,-0.16747727,0.9061079,-0.09177675,-0.2533646,6.2966223,-0.4285061,0.5906825,0.75517994,0.073024586,0.89694226,-0.33649185,0.18674956,-0.07925001,0.027437983,3.1028998,5.0022545,1.8146893,7.815582,11.84706,-0.18683347,-0.23211254,-0.3209066,-0.17841329,8.184847,1.9031098,0.1818384,1.278186,-0.08306598,2.200695,2.1737945,8.505605,5.06792,0.4687555,4.9910507,-0.037021574,0.02548584,0.10685027,0.024399916,-0.028676707,1.4949307,0.7086914,-0.0068014464,4.037172,-0.49905673,-0.011387666
t151,3.3062296,-0.10980493,-0.031724874,-0.31864348,-0.0033057288,-0.07614751,-0.5282187,5.022887,-0.5197809,-0.010152793,1.8914846,0.06888187,-0.09012208,-0.2783399,0.20561953,-0.0026536551,0.028181111,2.961475,6.2416883,1.6248293,9.015658,12.180248,-0.16645066,-0.27295882,-0.38330126,-0.15854098,7.3743467,1.4477786,-0.011090702,-0.047884807,-0.0041358843,0.10816383,2.9088092,9.063775,5.031629,0.58550483,5.020544,-0.05895693,0.024952626,0.12680094,0.017672392,-0.02616843,-0.011442059,0.003305683,-0.0047627483,4.1665845,-0.7853864,-0.013314618
t121,1.2455033,-0.00047060035,4.1404953,-0.5397235,-0.30130184,-0.034229457,-0.97152567,3.540613,-0.61300814,-0.09489966,5.0898185,0.060233787,-0.5398744,-0.16902773,0.26690382,1.9317979,0.04483198,2.2344341,6.6494107,1.3916442,11.677879,11.730923,-0.25275055,-0.27111658,-0.7966859,-0.14720082,7.267528,1.1041445,-0.110699125,-0.3551773,5.4867573,-0.43924442,5.58399,10.037002,5.2431564,1.0855106,5.26211,-0.098626085,0.035976376,0.15967005,0.014089974,-0.021621365,-0.08563904,-0.32234928,1.7940946,2.999592,-1.2508879,-0.017125808
t114,1.3179623,-0.010541383,3.7853339,-0.50534743,-0.27009273,-0.032476515,-0.9051681,3.6865597,-0.5674897,-0.08586065,4.525561,0.057797864,-0.48757175,-0.16750339,0.2529902,1.6389184,0.044258706,2.0232913,6.170864,1.3528346,11.1389885,11.260737,-0.24972166,-0.26518622,-0.7517692,-0.14154519,7.2242417,1.0135295,-0.07835949,-0.3277271,4.651599,-0.3787043,5.4039235,9.372511,5.321623,1.0163815,4.9477997,-0.09372133,0.03230043,0.15038016,0.012615044,-0.020971304,-0.079036586,-0.31138504,1.7241831,2.7124732,-1.2509899,-0.015827581
t115,1.0832907,0.049773835,4.4309196,-0.53964704,-0.31224924,-0.028611595,-0.9718289,3.6071465,-0.58359414,-0.096176185,5.01918,0.05675737,-0.5282446,-0.16114019,0.26431122,1.9056803,0.045866992,2.0318332,6.2810197,1.4059824,11.58696,11.346342,-0.26607263,-0.26163998,-0.8200465,-0.14185701,7.282369,1.0144544,-0.09365695,-0.3633079,5.384206,-0.43442798,5.7254777,9.532146,5.3116117,1.0956453,5.1195064,-0.09673745,0.03548539,0.15420699,0.012970616,-0.02067119,-0.08662689,-0.34170705,2.0855281,2.6247067,-1.2892728,-0.016571082
t91,1.3066597,-0.004639661,3.7015274,-0.5001417,-0.25587723,-0.030651985,-0.88163733,3.7623954,-0.5428667,-0.08326831,4.353899,0.055316444,-0.48592344,-0.1598461,0.2472198,1.6191517,0.04541163,1.8815736,5.991059,1.2762074,11.010559,10.922559,-0.2489082,-0.25573295,-0.74608296,-0.13382316,7.2169247,1.0021442,-0.06608707,-0.31986043,4.438722,-0.35931605,5.520441,9.003228,5.4555907,1.0066503,4.867084,-0.09368149,0.03221379,0.15074769,0.010879869,-0.02072356,-0.077566855,-0.31408072,1.9430541,2.4675512,-1.2703296,-0.015188611
t86,-0.09404011,1.0952537,8.962172,-0.45205957,-0.44321415,1.093428,-1.1926589,0.42627054,-0.21721593,-0.1448329,6.323607,0.011206874,-0.6235895,-0.05295567,0.18383835,4.143449,0.03025853,-0.013620167,2.4179826,0.682725,8.192279,2.7044003,1.3693755,-0.016397737,-1.0115032,-0.059790254,2.144266,0.5957038,-0.21517776,-0.5021725,8.517884,-0.7366088,4.255598,2.731517,0.8891349,1.2737365,3.026899,-0.074958436,0.047042206,0.07133896,0.013951257,-0.0034967416,-0.13451517,-0.35146764,4.4924498,0.69489646,-0.59287596,-0.013046154
t87,-0.12329106,1.724833,11.709977,-0.5974997,-0.582575,1.5833124,-1.4884926,0.00440183,-0.23325202,-0.19288652,8.54036,0.015497102,-0.831415,-0.04914497,0.23969981,5.2756233,0.038897365,-0.029687822,2.5749404,1.146357,10.386626,3.320983,1.0610067,-0.016804611,-1.3345392,-0.070852935,2.8449879,0.46181992,-0.3028064,-0.6518164,11.226335,-0.9456036,5.4777794,3.9322097,1.1355485,1.6731794,3.9307206,-0.09243365,0.059080336,0.09297647,0.017175555,-0.0038702404,-0.16049409,-0.4545316,5.7995787,0.7563747,-0.8017449,-0.01629923
t79,-0.15921527,2.137563,14.8651285,-0.7488958,-0.7548764,1.9844971,-1.8865485,0.025971621,-0.3220049,-0.24660145,10.933137,0.020554462,-1.015881,-0.048202015,0.30017462,6.5213118,0.05059549,-0.04834173,3.2324317,1.7879784,13.329082,3.5681818,1.3072307,-0.017971326,-1.6904908,-0.08703033,3.5749848,0.76579916,-0.38288525,-0.80786693,14.082496,-1.2028577,6.8633385,5.2164025,1.290767,2.1420934,5.010942,-0.115862526,0.075274624,0.11902746,0.022799224,-0.0052940464,-0.20639311,-0.59492856,7.5560756,0.7807037,-1.0087416,-0.01982982
t90,-0.12510683,0.7460386,10.482376,-0.4334239,-0.56195474,1.1146041,-1.4383879,2.0185976,-0.4509976,-0.15347528,7.0147653,0.025595017,-0.56159335,-0.06667012,0.19965152,4.449461,0.037138123,0.011405335,3.6219532,0.6841669,10.519965,2.1582105,3.8115504,-0.039214708,-1.1143101,-0.07218796,2.2074418,1.6387517,-0.21300809,-0.49832505,8.547475,-0.90842956,4.3673625,3.2400322,0.9904927,1.4826194,3.3526132,-0.1038209,0.054317836,0.09248879,0.021733169,-0.010046594,-0.19689971,-0.3831054,6.0245166,1.4572992,-0.5698089,-0.013956001
t110,-0.13709071,0.44323695,11.057345,-0.42693296,-0.5931902,1.085218,-1.5517502,2.710957,-0.55071104,-0.1555524,7.249985,0.031871777,-0.5245103,-0.07436779,0.20802724,4.5829678,0.041223556,0.022743192,4.0842557,0.7431665,11.568182,1.8862152,4.893092,-0.042203303,-1.15554,-0.078243874,2.1710134,2.10918,-0.20529403,-0.4970156,8.440523,-0.98532397,4.3904586,3.3968818,0.8912279,1.5620404,3.5280232,-0.11863784,0.057809703,0.09944605,0.023760242,-0.012497613,-0.2243173,-0.400872,6.6996846,1.8376076,-0.55968785,-0.014678516
t131,-0.114842944,-0.04944445,8.239752,-0.23884313,-0.47243676,0.33179387,-1.2707552,3.9248643,-0.5795084,-0.088320345,4.86468,0.039902356,-0.20408991,-0.094109915,0.13957475,3.2635145,0.036799524,-0.019892476,4.335752,0.17819497,9.614484,1.1731949,6.578106,-0.04547396,-0.78423816,-0.06968225,1.3995582,2.643568,-0.104695305,-0.30514804,4.186797,-0.7514275,2.620996,2.0487266,0.82054585,1.1164439,2.1889155,-0.115402035,0.04189535,0.08004555,0.021221435,-0.016471472,-0.21619725,-0.29467106,5.811703,2.5587926,-0.28243607,-0.010942764
t159,-0.07010913,-0.10046976,4.9847183,-0.037497018,-0.19073255,-0.013032286,-0.8910957,4.288585,-0.4239484,-0.017587801,2.3100479,0.043880377,0.21099259,-0.11647453,0.0784461,2.5238335,0.027761826,-0.13820694,3.6806855,0.12905106,7.633507,0.6140746,7.232292,-0.005126483,-0.4208688,-0.063163266,0.62859803,2.5861912,-0.041389793,-0.08480681,0.056269426,-0.39718014,0.882671,0.90766543,0.23065802,0.65560097,0.4994152,-0.10268995,0.017299108,0.057793625,0.017912254,-0.01783823,-0.18311946,-0.13413571,4.264785,3.5305717,0.46649206,-0.008557825
t160,-0.08663854,-0.08552986,6.046873,-0.11585585,-0.30265087,-0.0057218736,-1.0295154,4.146304,-0.48328587,-0.03998804,3.1077015,0.0424214,-0.055061847,-0.10683763,0.09757513,2.810054,0.029478261,-0.09368498,4.0151577,0.14860266,8.238673,0.8827212,7.079258,-0.024343967,-0.54188156,-0.062882744,0.79290146,2.6259031,-0.0632692,-0.16890983,1.392269,-0.5359916,1.3827658,1.1858604,0.5593735,0.8041394,1.0248442,-0.10674058,0.02534196,0.062397063,0.0180022,-0.017709155,-0.19630764,-0.18811956,4.71754,3.2155852,-0.062762104,-0.009417305
t161,-0.06791494,-0.09972741,4.940961,-0.030599223,-0.17407583,-0.013919964,-0.87830573,4.349278,-0.41397604,-0.01594448,2.210689,0.044115264,0.266452,-0.118245274,0.07670825,2.500079,0.028248005,-0.14114054,3.6063173,0.09276926,7.6303077,0.55560195,7.2997084,-0.0014979346,-0.41068366,-0.06391141,0.63505065,2.5958228,-0.039314497,-0.07880768,-0.0034661468,-0.3807878,0.89465576,0.9198741,0.19958644,0.6438705,0.4703085,-0.103934586,0.01713839,0.059035666,0.017552009,-0.01800232,-0.18241692,-0.13127658,4.2472024,3.5322995,0.53899515,-0.008664578
t135,-0.09524603,-0.102459714,6.645313,-0.13635674,-0.33797118,-0.009863802,-1.1247393,4.3976274,-0.5437071,-0.049196456,3.3357675,0.04871709,-0.065103404,-0.10653836,0.10375516,3.1435833,0.029259378,-0.08802426,4.530032,0.25260922,9.170779,1.0195425,7.6786947,-0.01261405,-0.61142147,-0.07103163,0.95744586,2.809373,-0.06410185,-0.2000203,1.8544669,-0.5941691,1.4508742,1.4204301,0.64417815,0.89921546,1.3411328,-0.10618763,0.029055128,0.07471176,0.019980418,-0.01928161,-0.2168083,-0.22098143,5.240399,3.4525533,-0.10469318,-0.010035248
t149,-0.11060131,-0.086452745,7.7650566,-0.20293051,-0.43350682,-0.0035053745,-1.2393826,4.3181725,-0.60854626,-0.07215163,4.236708,0.047758184,-0.13714473,-0.09778659,0.12504075,3.394247,0.033515815,-0.04878803,4.741635,0.29165456,9.843188,1.2076046,7.427731,-0.028315319,-0.7233242,-0.074350454,1.2160612,2.8744116,-0.08498268,-0.26852176,3.1872725,-0.7045922,2.0367584,1.7357614,0.87921226,1.050465,1.9022795,-0.11179669,0.03724512,0.08233856,0.021322444,-0.018896515,-0.22707249,-0.26692936,5.802447,3.122408,-0.2179821,-0.010719014
t162,-0.08986329,-0.112976804,6.256905,-0.11005606,-0.29161865,-0.012972096,-1.0673298,4.4496655,-0.53388053,-0.03963082,3.0694041,0.050354935,-0.031887654,-0.10822402,0.09538838,3.110018,0.028682832,-0.1096786,4.42358,0.26158363,9.042069,0.9332992,7.763485,-0.008434169,-0.5632373,-0.072128244,0.84486324,2.7821908,-0.051824976,-0.17285183,1.3578079,-0.5453269,1.2416418,1.2275963,0.5604266,0.84408873,1.0993493,-0.10572869,0.025835918,0.07261187,0.01964376,-0.01969092,-0.21411869,-0.19683646,5.051302,3.6380022,-0.053172596,-0.009605344
t163,-0.09718649,-0.10370543,6.786557,-0.14385447,-0.3416476,-0.009523258,-1.1300601,4.4223,-0.559743,-0.05012509,3.4190006,0.049683362,-0.067884885,-0.10453368,0.104666345,3.192668,0.029626068,-0.0886239,4.566345,0.2631966,9.338611,1.0358028,7.70604,-0.016721958,-0.6184045,-0.07261046,0.9383393,2.8157053,-0.061372966,-0.20778276,1.949049,-0.60307604,1.4824284,1.3773113,0.725566,0.91443545,1.370381,-0.10720983,0.029632863,0.075688325,0.019982832,-0.019563172,-0.21946067,-0.21839352,5.290143,3.4727955,-0.11790452,-0.0100592505
t136,-0.11391267,-0.08182084,8.033167,-0.21890652,-0.4595686,-0.0015254435,-1.2681252,4.2718534,-0.6210023,-0.07924639,4.4986577,0.046719514,-0.15536143,-0.09542975,0.13089359,3.423684,0.03495026,-0.038294926,4.7366276,0.31002143,9.9452095,1.256026,7.329375,-0.030986995,-0.75555116,-0.07437119,1.3349175,2.8825574,-0.093036,-0.28589728,3.5592897,-0.7301179,2.2154996,1.85802,0.890981,1.0882128,2.0590308,-0.113323994,0.03934789,0.08444416,0.02198248,-0.018572032,-0.22836994,-0.28387484,5.9537644,3.0082018,-0.24190237,-0.0108039845
t134,-0.086932555,-0.12278708,6.08045,-0.08846631,-0.28193057,-0.01586776,-1.0568757,4.6285233,-0.5201894,-0.035352394,2.8926578,0.05129896,-0.0022435002,-0.11505838,0.092422634,3.0610719,0.02911748,-0.12067888,4.3847055,0.28267673,8.898485,0.90918577,8.076303,0.03987064,-0.5371148,-0.07201513,0.89098,2.8576934,-0.054641917,-0.14849249,0.88744974,-0.50403297,1.0976163,1.2286773,0.39119753,0.8030838,0.96197,-0.10535666,0.023365736,0.06855614,0.020114614,-0.019962875,-0.21337841,-0.20398784,5.0239778,3.768908,0.028462002,-0.009463186
t176,-0.060496405,-0.15674303,4.8682475,0.9612272,-0.0757399,-0.03757085,-0.84601223,5.728407,-0.4718328,0.76938534,1.1623805,0.05921733,1.8465011,-0.15894958,0.061812717,2.655748,0.028214881,-0.18966326,4.1896787,0.23659834,8.50346,0.36343607,9.826245,0.60128933,-0.37625548,-0.08050426,0.24924058,3.1977708,0.045058884,0.6151843,-0.083197,-0.22567035,-0.0051613348,0.69203967,-1.868058e-05,0.5857759,0.22278471,-0.09789066,0.011999688,0.0644312,0.022475114,-0.025019515,-0.19509216,-0.08430136,4.903612,5.036094,2.4379363,-0.008342406
t177,-0.050227657,-0.14550014,4.553879,1.4522346,-0.0093842875,-0.043220203,-0.7586097,6.050329,-0.44240305,1.3121731,0.7356678,0.06033165,2.2557497,-0.16711864,0.05433053,2.52353,0.030007437,-0.20528656,3.8959792,0.21769467,8.218749,0.20432979,10.084229,0.7324102,-0.33222052,-0.080950245,0.07306955,3.2645705,0.2967215,1.2364914,-0.11006536,-0.12730262,-0.018529845,0.6783071,-3.2153228e-05,0.5315586,0.00039303466,-0.091404095,0.010076375,0.06082855,0.02344779,-0.026392145,-0.18354858,-0.067123815,4.848666,5.293229,3.1958394,-0.0076716896
