"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105"
"t94",-0.090915149769672,-0.168941167484823,-0.00719700655763424,0.00426325212503215,0.0127753457932894,0.00155729949917455,0.0005202552766416,-0.00241246822451175,0.352142730474913,-0.00166112378105251,0.00201622753317128,-0.0170473206230004,-3.51771380461616e-05,-0.000351488539002306,0.0441872116778425,0.000671872106852042,5.30539226404676e-05,0.00351835364702121,0.000520266126995386,0.000952423543945682,0.000135450372837551,1.03265546745364e-05,-0.000855067658725132,0.000478873345066944,-0.00393500959897192,0.00144962012610603,-0.0241314810061995,4.68915367482566e-16,1.1442693026036e-05,-0.000112120864295407,-0.000257061721726951,0.000102652066661125,1.90251665306346e-05,-7.07135770678022e-05,-0.0215232246655941,-1.52495068116164e-05,-1.02316967196759e-05,-5.07957535040925e-16,0.00552613760835672,-3.50156144607696e-06,0.000755110325285033,-0.411911304915507,1.401967995503e-15,-0.000294465231925661,1.08790256343698e-05,-7.97003121082517e-05,0.000171677594037935,2.02552111113224e-05,-2.53901542859408e-15,0.000597964205203657,-0.388600791253143,-3.93903991098935e-05,-1.10187099410997e-15,1.44791424653623e-05,-2.07671890567797e-05,-2.43005863068876e-05,-1.63315973572857e-14,-1.83106696820101e-06,-0.0733604708927373,0.000110713157140091,0.00035618003631034,4.2248504752181e-05,2.28942648652352e-06,-3.56718225354946e-16,-6.30364233950806e-06,1.65135299782344e-15,-1.33432131793902e-16,-3.91168397041771e-06,-2.14128171461039e-06,5.30092439984174e-16,7.06807415128158e-06,-1.31101279442849e-16,6.18519487796684e-06,2.54540580787397e-16,-1.32689113431203e-15,3.9720535956569e-16,9.15129337031785e-07,-2.63225702768058e-07,1.68253306388235e-07,5.53790768617928e-17,-5.62488943858629e-16,6.62349337191396e-16,-3.44844298609096e-16,-5.38987218221696e-16,2.26505808045864e-07,3.93548725911583e-16,1.69103764656636e-15,-2.78869234454477e-06,6.32693087994134e-16,-1.77506743992661e-16,1.26024192141415e-15,1.02114304863576e-15,1.29181968951477e-15,-8.39005099174623e-16,-5.73052528352176e-07,-1.93365362336857e-16,1.99866199646574e-15,3.13138420582463e-14,0.707106781186548,-1.56371196151346e-14,6.79545117986956e-15,-4.0285085103514e-15,-8.32100459704208e-16,9.16556569799535e-15,-0.0975900072948499
"t95",-0.090915149769672,-0.168941167484823,-0.00719700655763426,0.00426325212503214,0.0127753457932895,0.00155729949917457,0.000520255276641687,-0.0024124682245117,0.352142730474913,-0.00166112378105248,0.0020162275331713,-0.0170473206230004,-3.51771380462008e-05,-0.00035148853900229,0.0441872116778425,0.000671872106852102,5.30539226404892e-05,0.00351835364702153,0.000520266126995509,0.000952423543945722,0.000135450372837939,1.03265546744976e-05,-0.000855067658725144,0.000478873345066973,-0.00393500959897173,0.00144962012610546,-0.0241314810061994,1.70542929612635e-16,1.14426930259726e-05,-0.000112120864295377,-0.000257061721726845,0.000102652066661065,1.90251665305623e-05,-7.0713577067708e-05,-0.0215232246655934,-1.52495068117001e-05,-1.02316967195483e-05,-2.22290527712213e-16,0.00552613760835651,-3.5015614460401e-06,0.00075511032528521,-0.411911304915507,1.18994528100921e-15,-0.000294465231925321,1.08790256348844e-05,-7.97003121079391e-05,0.00017167759403874,2.02552111109199e-05,-2.21982630901615e-15,0.000597964205204145,-0.388600791253143,-3.93903991103008e-05,-1.27897782137678e-15,1.44791424657304e-05,-2.0767189057425e-05,-2.43005863078135e-05,-1.99536999751273e-14,-1.83106697110764e-06,-0.0733604708927379,0.000110713157140533,0.000356180036308443,4.22485047520607e-05,2.28942648667318e-06,-9.60401549589664e-16,-6.30364233957968e-06,1.66523078558789e-15,-2.04921771077229e-17,-3.91168396957551e-06,-2.14128171460056e-06,1.86883104182144e-16,7.06807415117347e-06,-2.99063119470331e-17,6.18519487631444e-06,-1.40769366152537e-16,4.2517959885291e-16,2.96591397962317e-16,9.15129336471581e-07,-2.63225701452452e-07,1.68253307392246e-07,-1.13117407979356e-15,2.28228330609068e-15,-1.06543550734853e-15,1.31462576315554e-17,-2.32922184542976e-15,2.26505806813304e-07,-9.0969889987446e-16,-1.46689362229926e-15,-2.78869234629092e-06,-4.30314125743754e-16,5.99645030454523e-16,-1.0928032635158e-15,-2.33728160085534e-15,-8.25688739574497e-16,2.8445169819654e-16,-5.73052532219433e-07,6.35198036856872e-16,-1.68589066650899e-15,-3.2093770435658e-14,-0.707106781186547,1.79887602432001e-14,-4.12636782488041e-15,4.97771114703327e-15,-2.09515060521539e-16,1.34102264773724e-14,-0.0975900072948549
"t87",-0.0906854469407804,-0.168054936815047,-0.00714174706806547,0.00422351422175387,0.0126058244885628,0.00153153430527203,0.000510877192180628,-0.0023636161150612,0.34247021607382,-0.00160757289984759,0.00193059412768342,-0.0162716502546056,-3.34824746804462e-05,-0.000333269355510803,0.0416059774696805,0.000632048739178444,4.94178824261973e-05,0.0032167923992324,0.000473587884797381,0.000854726366255627,0.000120545075721346,9.18988384691267e-06,-0.000760481227619634,0.000419266911352756,-0.00341954799732413,0.00124348135624224,-0.020600876765934,1.51127269115908e-17,9.19069536780812e-06,-8.95100815136771e-05,-0.000199017151237104,7.83435435916759e-05,1.37687936895792e-05,-4.89342094965169e-05,-0.0144311940589719,-9.70688502672104e-06,-6.49993649412853e-06,1.3077209047364e-16,0.0012065733892354,-1.87104396928591e-07,-5.25017637750062e-05,0.557229244580713,-1.78827740813231e-15,-0.000490766955299856,1.58188964323521e-05,-7.00996769124548e-05,0.000142297637828592,1.54722983344224e-05,-7.29367306638004e-16,0.000353997994706326,-0.152678805807788,-5.62010869097303e-06,-6.20918579676948e-16,-1.27332805476463e-07,5.26751355760428e-06,2.12419148167939e-05,-1.72831261311264e-15,2.44024537154033e-05,-0.00319873582887182,-5.24896378151646e-05,-0.000264322697631457,-7.94467962253179e-05,4.69802256590796e-05,-7.43810087261976e-16,-2.28574169292999e-05,7.62593822720722e-16,5.67639636491286e-16,-8.6156328315078e-06,-4.58049526143921e-06,-4.5531167973503e-17,1.42261722012586e-05,-1.3071493794832e-16,1.20667883479029e-05,-4.92612050713986e-16,-1.2868601133489e-15,-5.34613471484316e-16,1.61905052426847e-06,-4.57475301237814e-07,2.91037693065523e-07,3.67596598564075e-16,9.57336472615885e-16,6.39673289006173e-16,5.71476965472456e-16,5.53233787802767e-15,3.65077139379148e-07,-1.09611236512394e-15,-2.76648498097925e-15,-4.38025607329733e-06,-2.07669258084045e-15,-9.41266103335107e-16,3.86977937304766e-18,2.4923633584639e-15,8.2608715477693e-15,-8.95101009020189e-15,-8.52257738338604e-07,0.707106781186548,-1.01978082114775e-13,-9.25295068473615e-15,8.49162769412643e-16,-3.80851952230927e-15,5.09090154996458e-15,-1.49862651718469e-15,-1.53497782491878e-16,1.15312394982735e-14,-0.0975900072948525
"t88",-0.0906854469407804,-0.168054936815047,-0.00714174706806549,0.00422351422175386,0.0126058244885629,0.00153153430527202,0.000510877192180638,-0.00236361611506118,0.34247021607382,-0.00160757289984761,0.00193059412768342,-0.0162716502546056,-3.34824746804514e-05,-0.000333269355510776,0.0416059774696806,0.000632048739178376,4.94178824261947e-05,0.00321679239923235,0.000473587884797402,0.000854726366255551,0.000120545075721186,9.18988384699461e-06,-0.000760481227619623,0.000419266911352761,-0.00341954799732386,0.00124348135624215,-0.020600876765934,-2.20809665823026e-16,9.19069536777315e-06,-8.9510081513492e-05,-0.000199017151236944,7.83435435916501e-05,1.3768793689624e-05,-4.8934209496432e-05,-0.0144311940589721,-9.70688502667741e-06,-6.4999364944922e-06,2.91358848631466e-16,0.00120657338923531,-1.87104396906254e-07,-5.25017637749729e-05,0.557229244580713,-2.08017435009254e-15,-0.000490766955300312,1.58188964324059e-05,-7.00996769133438e-05,0.000142297637828323,1.5472298334103e-05,-1.04866855312295e-16,0.00035399799470606,-0.152678805807789,-5.62010869090384e-06,2.38806882798529e-16,-1.27332805869817e-07,5.2675135579678e-06,2.12419148163887e-05,-2.99119130362555e-15,2.44024537161052e-05,-0.00319873582887124,-5.24896378167224e-05,-0.000264322697631182,-7.94467962259156e-05,4.69802256591184e-05,5.46824259722171e-16,-2.28574169298622e-05,-3.77119501037332e-16,-6.16843036282921e-16,-8.61563283179086e-06,-4.58049526175435e-06,-5.81050998458258e-17,1.42261722004817e-05,2.49600571328316e-16,1.20667883482179e-05,-2.31893480688579e-16,-4.81948400413923e-16,1.16194608802419e-15,1.6190505235558e-06,-4.57475301694102e-07,2.91037693553347e-07,-1.42263931452031e-15,-1.39041814414448e-16,-1.09727462970085e-16,-9.45081928008158e-16,-5.16743652179728e-15,3.65077137955431e-07,4.31058959447517e-16,2.73594215503474e-15,-4.38025607344598e-06,2.1162605638824e-15,2.08408867919426e-15,-2.06388411899849e-16,-2.93732112134351e-15,-7.9345890749177e-15,8.42622750255484e-15,-8.52257731693451e-07,-0.707106781186547,1.02365404461389e-13,1.07310637585167e-14,-1.91225241429673e-16,4.80958670634377e-15,-4.12394955442421e-15,2.52577035515691e-15,-1.68802717923854e-15,1.14238180582609e-14,-0.0975900072948549
"t16",0.0919886389708587,-0.00175127504678041,-0.000519531405719321,0.00505526756103337,-0.00205139956828041,-0.0441808157496262,-0.0143182934038259,0.0305344020271823,0.000843462529644311,0.0338060789771155,-0.146290708062947,0.102418409948656,0.6490422140309,-0.00211520796898121,0.00413753692776795,-0.00310077997714872,0.0226846951141257,0.00814691239122125,0.00127620499934567,0.119287410948627,0.00142288990938778,0.000113876380734926,-0.0910078883043692,0.0355515720762023,-0.000389005306412917,0.000329229525698386,-0.000482530174069731,-8.29401575359438e-17,0.000928253292736986,-0.00878490341489866,-0.00691156672113701,0.00731925980166448,0.00102575922380365,-0.00250048551644526,-0.000665072156300124,-3.16768768620552e-05,-0.00177333261706468,-3.47501428375431e-16,0.000134581667182114,-0.000150352809051593,1.49377202822623e-05,-3.74533146384481e-05,0.707106781186548,-1.28109736553584e-05,9.09504401490034e-06,-0.00129116490355873,7.89340114129222e-05,8.15675439087225e-06,2.09383001191997e-17,0.00161477807536941,-0.000121841857473019,0.000806113038779342,-3.02180890023803e-16,-0.000476050706932896,0.000496364613721634,3.6701107551557e-05,-5.16970652828287e-16,3.27246549638408e-05,-3.74201962665365e-06,-7.17954195691151e-05,-1.87954238647667e-05,-0.000106948553923878,0.00373796015090126,-8.77321165071921e-17,-1.2860153276493e-06,4.36165726978235e-16,1.16498643758598e-16,-8.59157619507159e-06,-0.000302553722197486,-4.33574940310401e-17,1.39531438834249e-05,2.99999883023388e-16,1.17674998263144e-05,-3.87920550159826e-17,-6.30649167194845e-16,1.33113719117058e-16,0.00010122558056207,-4.35692765017499e-07,1.80531479896233e-05,-2.58460794999738e-16,-9.78776244323381e-17,3.85694667290238e-16,-2.892518301844e-16,4.23929938988509e-19,2.20347694199561e-05,-3.51299119664425e-16,1.7833722017555e-16,-0.000121229090222543,-1.08172724508942e-16,4.7955918715245e-16,-1.45014969399179e-16,-4.93155375710295e-16,-1.43228267401875e-17,-3.2128437166832e-16,-2.30749062652726e-05,7.16670620743671e-17,7.14655806778539e-16,7.86215866148067e-16,3.20138249704069e-16,4.89968808082643e-16,7.24141646988898e-16,3.73511366804213e-16,-7.09004763879563e-16,1.15525493184583e-14,-0.0975900072948536
"t17",0.0919886389708587,-0.0017512750467804,-0.000519531405719306,0.00505526756103334,-0.00205139956828043,-0.0441808157496262,-0.0143182934038259,0.0305344020271823,0.000843462529644291,0.0338060789771156,-0.146290708062947,0.102418409948656,0.6490422140309,-0.00211520796898138,0.00413753692776802,-0.00310077997714916,0.0226846951141258,0.00814691239122127,0.00127620499934567,0.119287410948627,0.00142288990938826,0.000113876380735018,-0.0910078883043692,0.0355515720762022,-0.000389005306412862,0.000329229525698309,-0.000482530174070368,3.47271264506276e-16,0.000928253292737201,-0.00878490341489848,-0.00691156672113709,0.00731925980166435,0.00102575922380349,-0.0025004855164451,-0.00066507215629905,-3.16768768624606e-05,-0.00177333261706506,2.40207695629527e-16,0.000134581667181402,-0.000150352809056045,1.49377202791081e-05,-3.7453314643273e-05,-0.707106781186548,-1.28109736621177e-05,9.09504401352154e-06,-0.00129116490355882,7.89340114146044e-05,8.1567543916078e-06,-3.39884182881577e-16,0.00161477807537036,-0.0001218418574727,0.000806113038779711,1.37769792215931e-16,-0.000476050706932775,0.000496364613721593,3.67011075538904e-05,3.81616107727288e-16,3.27246549644461e-05,-3.74201962675827e-06,-7.17954195727649e-05,-1.87954238657904e-05,-0.000106948553925693,0.00373796015090113,-8.07932226222696e-17,-1.28601532711735e-06,-1.86600000896197e-16,2.69801655018481e-16,-8.59157619401797e-06,-0.0003025537221973,1.51754433690025e-16,1.39531438834873e-05,-3.32702620915933e-16,1.17674998256295e-05,-4.64651833425003e-16,-4.50237925638898e-16,-1.99953188270905e-16,0.000101225580562113,-4.35692765192497e-07,1.805314798988e-05,-7.02550005375465e-16,3.67028268871496e-16,4.96716969734558e-16,-2.54954058977753e-16,-1.73048417658692e-16,2.20347694198919e-05,-2.65069104023709e-16,-3.06969601669731e-17,-0.000121229090222213,-3.44427361603231e-16,7.54539964578634e-16,-1.39949003779527e-16,3.39511892758574e-16,3.72390145690509e-16,-3.38509838901332e-16,-2.3074906265172e-05,2.38088791609039e-16,1.08935607758954e-15,5.36415685607408e-16,3.58355512973952e-16,9.34058017932281e-16,1.84824245942188e-15,5.40044798520014e-16,-6.3883047901615e-16,1.1650240082786e-14,-0.0975900072948539
"t52",0.119413500992659,-0.00350447913852298,-0.00219550273312258,0.101841508510661,0.00537753804458814,0.136443018974628,-0.0536317131638094,-0.00310344751219212,-5.87942548387004e-05,0.000987663292713856,-0.445955680444988,-0.0494931264127888,-0.138146871000034,0.000192101056631922,2.81617826017161e-05,-4.95594118073428e-05,0.0779052403810791,0.00175709660253807,0.000336752602689932,0.0763477036912487,0.00132233767812023,0.00010639785459481,-0.0935968725485279,-0.152146915202861,-0.00159911027240161,3.37991328915356e-05,-1.6876653328279e-05,3.37189982461417e-17,0.000828682767532025,-0.00137779649394944,-0.000152249696914619,0.000630038827037266,0.00014019022206553,-0.00925962684994259,-1.55206177520668e-05,-1.41601521845748e-06,-0.000193489135761544,2.30276286339542e-16,8.68507878449571e-06,-6.00894594250385e-05,1.0087085429279e-06,-2.65985787832954e-06,2.45488141527246e-16,-9.90025569764613e-07,7.11165326507705e-07,-0.000105258995831391,6.43166527744311e-06,6.62482418975879e-07,-5.35350299450108e-17,0.000128458503380749,-9.35499570314938e-06,0.00027359187952826,-5.35150773384957e-17,-0.000989035536119865,3.21729479517283e-05,2.17029475501173e-06,8.42175443790317e-15,1.55148496721046e-06,-1.69669693862151e-07,-3.23240399771607e-06,-8.42357902626728e-07,-4.65646379654914e-06,0.000156285210551449,8.62956009321924e-17,5.60260454912341e-08,-5.50590885695441e-16,2.20534259468906e-15,1.45485067551046e-05,0.824608910999798,1.39595525178056e-14,1.2631689043014e-05,1.61393628743855e-15,7.30602578408068e-06,2.43938142395641e-15,-3.08925585674663e-15,-1.88484761664846e-14,0.000147167931794473,-1.37165292352777e-07,0.000141998174443663,-4.11580756856298e-16,-1.43944454715184e-15,-7.85198734103067e-16,-5.96692711444515e-16,-3.07630038917407e-15,2.35984910755694e-05,1.77179198508369e-15,6.88797016015869e-16,-2.89487011728556e-05,-7.10322750644539e-16,-1.51370002021232e-16,-5.75738536749107e-16,-1.24949206975438e-15,1.04181228030104e-15,-1.60083175502514e-16,-5.01628535665891e-06,-9.75343470470256e-17,-2.79358278294715e-15,6.9617624632648e-15,3.88076121243139e-16,-1.12741626969336e-16,-3.24102370530017e-16,6.11610552388068e-16,-8.36518655052023e-16,1.21124242760593e-14,-0.0975900072948513
"t83",0.119628198265591,-0.0035175205258673,-0.00220742780944126,0.102511757300893,0.00542769023180871,0.138023552846138,-0.0543074150172314,-0.00314725657635257,-5.99104237231948e-05,0.00100954402659062,-0.458811012577527,-0.0510159107435823,-0.142632297378844,0.000198781680961203,2.92564673095659e-05,-5.15119893576138e-05,0.0814128925848033,0.00185386906885869,0.00035606532396681,0.0812693921219995,0.00141287651436032,0.000113684484000899,-0.100033906481675,-0.163702486380802,-0.00172579201169096,3.66612703480542e-05,-1.8338692767878e-05,-2.16656846543941e-16,0.000918607490498761,-0.00152993764696951,-0.000170432155674652,0.000707706542390105,0.000159237361304636,-0.010599719133952,-1.78512837967128e-05,-1.63963560238816e-06,-0.000224097688353226,-1.01332026007752e-17,1.04784719071408e-05,-7.29894455643893e-05,1.229778100942e-06,-3.29226560557413e-06,2.35338569177935e-16,-1.2808506823461e-06,9.29688909332318e-07,-0.000152055701539006,9.46791032438822e-06,1.0012497137917e-06,1.35923258610499e-16,0.000209407008626495,-1.66373903269115e-05,0.000536820081932222,-2.75666737234146e-16,-0.00204540890277741,7.17138715726206e-05,5.59318498220709e-06,-4.29109762799854e-15,5.34798918178005e-06,-6.18619814141729e-07,-1.18902159523537e-05,-3.1163353471776e-06,-1.7860434721082e-05,0.00140112779954507,-6.28707999918546e-16,-2.69009024242648e-07,1.00599345576124e-15,-1.30216040188516e-15,-8.74169992535874e-06,-0.39996967265775,-6.22209852995875e-15,-3.35361420241894e-06,-6.59017872846404e-16,-1.19343566708391e-06,-1.42799201358366e-15,1.68399438723104e-15,8.87650844096238e-15,1.73974164248769e-05,-2.2486127995269e-08,2.49638688601463e-05,-1.60175862547889e-15,7.80934251570573e-16,6.92656574776285e-16,6.00281049071417e-17,4.69739540288229e-15,8.04200418467764e-06,-1.24170109643864e-15,-9.67546695767553e-16,-1.14538929381628e-05,7.42200150367799e-16,6.77047454297498e-16,3.9631303311346e-15,1.65005710493073e-14,0.707106781186548,-9.05776152119811e-14,-2.52418116636615e-06,-8.11735639963191e-15,-1.17964446246114e-14,3.70971324957297e-15,-7.92304014877629e-16,2.68291903386206e-15,-8.98193636984219e-15,6.59711687689383e-16,-6.38337460051384e-16,1.20140937308033e-14,-0.0975900072948529
"t84",0.119628198265591,-0.00351752052586731,-0.00220742780944126,0.102511757300893,0.00542769023180877,0.138023552846138,-0.0543074150172314,-0.00314725657635258,-5.99104237232082e-05,0.00100954402659073,-0.458811012577528,-0.0510159107435821,-0.142632297378844,0.000198781680961072,2.92564673095366e-05,-5.15119893578359e-05,0.0814128925848034,0.00185386906885889,0.000356065323967199,0.0812693921219994,0.0014128765143605,0.000113684484001035,-0.100033906481675,-0.163702486380802,-0.00172579201169081,3.66612703479961e-05,-1.83386927676808e-05,8.17155913228052e-17,0.000918607490498667,-0.00152993764696941,-0.000170432155674444,0.000707706542389949,0.000159237361304658,-0.010599719133952,-1.78512837970424e-05,-1.63963560310512e-06,-0.000224097688353203,2.00144672489e-16,1.04784719075743e-05,-7.29894455644248e-05,1.22977810117498e-06,-3.29226560562758e-06,-2.88554369254365e-16,-1.28085068245759e-06,9.29688909362524e-07,-0.000152055701539051,9.46791032495251e-06,1.00124971314632e-06,6.95700856350027e-17,0.0002094070086265,-1.66373903269304e-05,0.000536820081932094,3.75694390553563e-16,-0.00204540890277634,7.1713871572935e-05,5.59318498254818e-06,-4.16619753773032e-15,5.34798918167223e-06,-6.18619814408606e-07,-1.18902159481071e-05,-3.11633534700933e-06,-1.7860434717783e-05,0.00140112779954439,5.71720634476707e-16,-2.69009024511304e-07,-2.84640810396067e-16,-4.3037280203529e-16,-8.74169992463248e-06,-0.399969672657748,-6.98802825467512e-15,-3.35361420206097e-06,-9.67781953665044e-16,-1.19343566715536e-06,-1.62862035695964e-15,-3.4910151268524e-16,9.79244243628056e-15,1.73974164227443e-05,-2.24861284270828e-08,2.49638688591753e-05,6.32564709240802e-16,9.37060579261846e-16,1.08123450252459e-15,-1.14393288332188e-16,-3.68478843303765e-15,8.04200418868223e-06,-1.0394474683556e-15,5.31257914211951e-16,-1.14538929417239e-05,-7.163134256326e-16,1.2182796113858e-15,-3.69716997996733e-15,-1.52518074549722e-14,-0.707106781186548,8.98107914628308e-14,-2.52418099464624e-06,8.6895968872449e-15,1.77354878304178e-14,-9.09948489703978e-15,1.42918355670916e-15,-3.70194283856957e-16,1.26396570347327e-14,2.57222099520002e-16,-5.44120217893733e-16,1.06562444208897e-14,-0.0975900072948556
"t9",0.116046176657952,-0.00329550822568039,-0.00200068358331024,0.090746354148421,0.0045202801141716,0.108687131909334,-0.0416183199721165,-0.002309872985221,-3.72833726941319e-05,0.000547836296983965,-0.162124390607423,-0.0148906518989848,-0.0335600997539848,3.06274953655803e-05,-1.20893352967277e-07,1.33771053652254e-06,-0.023062216139457,-0.00165321368539592,-0.000379727266089997,-0.141876216976768,-0.00318104139236057,-0.000256212637601217,0.229566339106138,0.589318158260587,0.00769437850594323,-0.000241447619970178,0.000141134186330266,2.03897694921022e-16,0.0281190044834307,-0.0362480363849897,-0.00209773046786196,0.00741351318011196,0.00118559822825445,-0.0678223914666577,-0.000106179498565859,-8.94939720146926e-06,-0.00121988401889744,0.707106781186547,4.23368326797465e-05,-0.000286138445191274,4.74873014721166e-06,-1.2041441130263e-05,2.41994930554065e-16,-4.19241216255775e-06,2.98422117518567e-06,-0.000430143725939779,2.63459439860919e-05,2.72904853272747e-06,6.53117713336969e-17,0.000543646535352779,-4.13669451924994e-05,0.00128397644952068,-4.97893649141858e-17,-0.00480608058513794,0.000164734309786568,1.2380935727224e-05,3.53551061416428e-16,1.11928157589017e-05,-1.28338119389651e-06,-2.46343430289203e-05,-6.45094558121442e-06,-3.67768033011512e-05,0.00266077225627799,-6.33457443444766e-17,-4.28021472153114e-07,1.81017303999121e-16,1.15312110311391e-16,-2.99215094824395e-06,-0.00523971489543732,-5.21270457746831e-17,4.64658519004906e-06,3.9213836197993e-17,3.9436744559386e-06,-2.16945236473498e-16,-7.36993732567316e-16,-4.06819133681336e-16,0.000147501081179751,-1.47458990113769e-07,0.000155317174317939,-4.76757545988067e-16,1.6609175448804e-16,6.3583473431062e-16,-1.63480524506993e-16,1.27021397746803e-16,3.17744396542994e-05,-2.21277255506542e-16,3.52236625562916e-17,-4.12846271300916e-05,-2.62830198800893e-16,9.93551273460103e-16,6.19479075083081e-17,3.35968775884902e-16,1.3059260955699e-16,-2.57776554607678e-16,-7.88791920475418e-06,2.09820521988391e-16,9.61306177015658e-16,7.5029192102506e-16,5.11280472794511e-16,1.11356464335826e-15,1.16881475613625e-15,1.26969051936037e-16,-8.44441897152024e-16,1.1731870292481e-14,-0.097590007294853
"t10",0.116046176657952,-0.00329550822568039,-0.00200068358331022,0.090746354148421,0.00452028011417154,0.108687131909334,-0.0416183199721166,-0.00230987298522103,-3.72833726941827e-05,0.000547836296984051,-0.162124390607423,-0.0148906518989846,-0.0335600997539848,3.06274953652484e-05,-1.20893352937353e-07,1.33771053685561e-06,-0.023062216139457,-0.0016532136853962,-0.000379727266090091,-0.141876216976768,-0.00318104139235987,-0.000256212637601217,0.229566339106138,0.589318158260587,0.00769437850594298,-0.000241447619971475,0.000141134186330921,-3.54941447637618e-17,0.0281190044834298,-0.0362480363849891,-0.00209773046786146,0.00741351318011203,0.00118559822825416,-0.0678223914666589,-0.000106179498562437,-8.94939720481256e-06,-0.00121988401889708,-0.707106781186548,4.23368326781354e-05,-0.00028613844519103,4.74873014757293e-06,-1.20414411294288e-05,-2.68014081854034e-16,-4.19241216249159e-06,2.98422117555749e-06,-0.000430143725939587,2.63459439852585e-05,2.72904853167629e-06,-2.9551071166768e-16,0.000543646535352512,-4.13669451924113e-05,0.00128397644952034,7.58991188141986e-17,-0.00480608058513797,0.000164734309786291,1.23809357271385e-05,2.84162122379764e-16,1.11928157585156e-05,-1.28338119402678e-06,-2.46343430286705e-05,-6.45094558161363e-06,-3.67768033023459e-05,0.00266077225627816,-7.72235320542021e-17,-4.28021471927532e-07,1.116283649607e-16,1.82642213347793e-16,-2.99215094842347e-06,-0.00523971489543783,-2.60845256908985e-17,4.64658519028442e-06,9.88422364658114e-17,3.94367445612553e-06,-2.88045118107477e-16,-3.70967079113159e-16,3.28703620133676e-16,0.000147501081179715,-1.47458990100804e-07,0.000155317174318219,-6.98802148608317e-16,2.02520947651341e-16,5.52568007931087e-16,-1.54620063883756e-16,-1.08900994986042e-16,3.17744396544285e-05,-3.47474867737457e-16,7.33875767839045e-17,-4.1284627130344e-05,-3.05739557039346e-16,6.32728792260354e-16,1.23792300382332e-16,-1.497537973886e-16,-1.16790278252071e-16,-1.82283437445159e-16,-7.88791920484437e-06,1.31790012599609e-16,7.39261572090598e-16,1.00703099546963e-15,1.81113290961014e-16,5.53833230140059e-17,2.16801547829886e-15,8.20858549359686e-16,-6.19872463951719e-16,1.14752967668384e-14,-0.0975900072948523
"t48",0.122163934427331,-0.00369177414822806,-0.00238713136491602,0.113536494016749,0.00647337492482442,0.179734714281293,-0.0744707763184465,-0.00476172343754668,-0.000197197614503003,-0.00634194584184789,0.111189925771812,0.00521445978678379,0.00441648133986229,3.16024261137553e-06,-7.75620484758576e-07,2.48871764732539e-06,-0.353278003535402,0.00116725701426231,0.000205742821902307,0.0379344511286807,0.000578766000102654,4.65424405013246e-05,-0.0405234542024024,-0.0461682127193052,-0.000362916808916463,2.05606296974688e-06,2.23713892896337e-07,-8.60742019715726e-16,-0.515334854497221,-0.0381247151434076,-0.000888959091406664,0.00311695384660108,0.000701389952112441,-0.123122634430695,0.000144308684677514,1.68712433676502e-06,0.000217189660431685,6.22879156372636e-16,7.37297182473937e-06,-5.33424887616755e-05,9.12626568715307e-07,-2.54302684058879e-06,-4.53124967910973e-16,-1.02496221821375e-06,7.45418045030635e-07,-0.000120997858603891,7.51075867777732e-06,7.90779318997709e-07,-3.87142546759134e-16,0.000163469862097707,-1.2899046949723e-05,0.000432595816679872,9.70076102485523e-17,-0.00784397675014299,4.77616482862357e-05,3.81835765179874e-06,1.12139373841363e-15,3.55256260992337e-06,-4.08563579784701e-07,-7.84574357075296e-06,-2.05511702674153e-06,-1.1735708944785e-05,0.000865246971226167,4.08238622977993e-16,-1.42109182303084e-07,-4.48017512057929e-15,-8.95280592990037e-16,-1.00745736366238e-06,-0.000933926469798915,7.17496398450042e-15,1.61683363230149e-06,1.53953522486752e-14,1.37410178355259e-06,0.707106781186547,-9.06463796320908e-14,1.08716775835835e-14,5.20518671168711e-05,-5.22261549988736e-08,0.000253084723385766,-9.89959982032206e-17,4.77188747969851e-15,7.0078007444307e-17,-5.34700867691145e-16,3.55694921667173e-15,1.14294311678782e-05,2.65716477755243e-17,3.20739646642218e-16,-1.49519564337972e-05,1.59245586965485e-16,6.33114316892978e-16,-2.75624310145622e-16,-2.59818885787503e-16,5.85783098998083e-17,-3.79807150236244e-16,-2.9063844636592e-06,2.78508272378747e-16,4.64277255447697e-15,-3.17940200041519e-15,1.59953893851544e-16,-5.78062252113856e-17,2.92173088790076e-15,1.50966015937863e-16,-5.13350863767414e-16,1.10588156750159e-14,-0.0975900072948565
