"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126"
"t105",0.0541670727271156,0.0498430690483462,0.0575328283106561,-0.189512060007489,-0.166564067878978,-0.0164254204998834,0.00427833642312832,-0.132947752001924,-0.0214727183817689,0.0107628740413227,-0.00171107051517956,-0.00747687602186716,0.00484704944993284,0.0298122627204592,-0.278253366279879,-0.0119090708220059,0.00302662718649429,-0.00312693112616062,-3.53399188787792e-05,0.000652509555427836,-0.000707671678159348,-0.0124789930368328,0.000100468788015088,-0.00389508390483362,2.82104221657193e-05,-0.00241048103040533,-0.0028230604195029,-5.4985475332534e-05,-0.000665451618676738,0.0021564128169876,-0.000240876627597948,6.25716194975325e-05,-0.000191275907908153,-0.000146992255978124,0.00707142120366906,0.000104526478806441,0.00336731381296441,-0.000789151364598382,-0.000414613994126882,-6.41892177318908e-05,-1.07411780378941e-06,-0.00617697733249697,5.69278882104787e-05,-0.00231279913888269,0.0012156286204935,0.0179784547334922,-0.00012675474713264,0.475326986269803,3.05978159597154e-15,0.0335280887467682,-0.000109253353667962,-6.11442953045683e-06,-6.90721780116688e-07,0.307583382665702,1.20851171864207e-05,6.48635276399131e-06,3.37546618714001e-05,1.79801558549289e-05,-3.76014340821903e-05,2.03450284704649e-07,3.00595747495386e-06,2.17194188907373e-06,-8.40369359709061e-16,-3.02358748439629e-05,9.14079146909881e-06,7.66827331659825e-09,-7.73577350066049e-05,-3.55626004512159e-05,1.05614030656199e-07,3.86774005340693e-06,-4.68401915088359e-06,2.94396224402799e-06,-8.60807745294783e-08,-4.50339410039391e-07,-2.84422986591756e-16,4.1044828528583e-05,-1.84206599937839e-05,-0.00243742108878554,7.53990672481208e-09,-3.79193530705691e-05,-4.45168820942403e-06,-1.04001839822064e-05,2.01525123021705e-05,2.45003837214718e-05,-0.00501887665790351,-3.42777226316483e-16,3.33746246536126e-16,4.3771039940801e-07,-1.77574338980995e-17,7.44835815491043e-05,3.03749200447232e-05,0.0179333764296755,-6.13719317929657e-16,2.65452464556531e-06,-3.26706575434128e-10,6.95047436787911e-17,-2.52816527320755e-16,1.17244426794624e-15,-1.04062805267048e-15,-4.58019885117423e-16,-9.64321589482112e-16,-1.09966138144334e-05,-2.04814325493135e-16,-5.47845895534993e-17,1.52102048708565e-15,-1.08231388244151e-16,-1.59448986626924e-15,6.72254651698293e-06,-2.24310607966894e-06,-4.17697295020232e-15,-2.18409745803143e-06,-5.9689508546561e-06,-6.59972675695878e-14,-0.707106781186547,-9.67221795796792e-15,0.000912275112651345,-4.16425544653397e-07,1.5310589304501e-17,2.2071741459237e-07,1.18553116513703e-15,3.30234193266433e-16,3.83875313300087e-17,1.63603034410367e-15,1.49549441487219e-14,-2.72142205509438e-14,5.80508545661036e-13
"t106",0.0541670727271156,0.0498430690483462,0.0575328283106561,-0.189512060007489,-0.166564067878978,-0.0164254204998834,0.00427833642312831,-0.132947752001924,-0.0214727183817689,0.0107628740413227,-0.00171107051517964,-0.00747687602186713,0.00484704944993284,0.0298122627204593,-0.278253366279879,-0.0119090708220059,0.00302662718649427,-0.00312693112616053,-3.53399188787945e-05,0.000652509555427902,-0.000707671678159433,-0.0124789930368328,0.000100468788015132,-0.00389508390483364,2.82104221657719e-05,-0.00241048103040543,-0.00282306041950278,-5.49854753323937e-05,-0.000665451618677057,0.00215641281698763,-0.000240876627597996,6.25716194976788e-05,-0.000191275907908005,-0.000146992255978199,0.00707142120366926,0.000104526478806311,0.0033673138129645,-0.000789151364598467,-0.000414613994126806,-6.41892177319684e-05,-1.07411780371054e-06,-0.00617697733249721,5.69278882110703e-05,-0.00231279913888296,0.00121562862049388,0.017978454733492,-0.000126754747132529,0.475326986269803,3.51127785631283e-15,0.0335280887467687,-0.000109253353667871,-6.11442952982539e-06,-6.90721780343781e-07,0.307583382665702,1.20851171864661e-05,6.48635276405933e-06,3.37546618717091e-05,1.79801558544853e-05,-3.76014340822996e-05,2.03450284701613e-07,3.00595747530774e-06,2.17194188991074e-06,-1.60357757126167e-16,-3.02358748437218e-05,9.1407914691016e-06,7.66827370810485e-09,-7.7357735006499e-05,-3.55626004514293e-05,1.0561402934433e-07,3.86774005373257e-06,-4.68401915105143e-06,2.94396224384541e-06,-8.60807767753205e-08,-4.50339410584637e-07,6.05853876709105e-17,4.10448285283332e-05,-1.84206599937885e-05,-0.00243742108878533,7.53990671133409e-09,-3.7919353070505e-05,-4.45168820955728e-06,-1.04001839821623e-05,2.01525123026184e-05,2.45003837192079e-05,-0.00501887665790391,-1.10025517101784e-16,-2.92488928197558e-16,4.37710402885046e-07,-3.25494731686658e-16,7.44835815495027e-05,3.03749200461565e-05,0.0179333764296772,9.05783522038063e-17,2.65452464519609e-06,-3.26706893242055e-10,-2.65296891015632e-16,1.86068513135389e-16,-8.01670978282098e-16,-9.57361325823601e-16,1.80904675845412e-16,1.00357494632135e-15,-1.09966138142279e-05,6.58210603805305e-16,3.00148611362984e-17,-1.45576499896421e-15,9.69976848103635e-17,-6.0916693191441e-16,6.72254651675255e-06,-2.24310607158354e-06,3.75340585224806e-15,-2.18409746094044e-06,-5.96895086459548e-06,6.56149014998508e-14,0.707106781186547,9.56532329965503e-15,0.000912275112653951,-4.16425541286178e-07,1.66709460489225e-15,2.20717411183533e-07,-1.46968950496163e-16,2.02001723753053e-15,1.89410791205482e-15,2.27385920244308e-15,1.49780931343812e-14,-2.45947881021359e-14,5.80220855706811e-13
"t60",0.0539489066642541,0.0495361000095714,0.0570088153620878,-0.187353675019129,-0.164455433834291,-0.0161808589070154,0.00421381183087712,-0.130410826799543,-0.020979599312354,0.0104321201723098,-0.0016518804467577,-0.00721746300446378,0.00460216642300336,0.0281733682137657,-0.262448174105485,-0.0112033065410282,0.00283815158938747,-0.002906233980661,-3.26869362320049e-05,0.000603040325527769,-0.000653787240795569,-0.0112637499749464,8.80978273519672e-05,-0.00327880935601814,2.36298066098692e-05,-0.00195826222302854,-0.00226918753413747,-4.30034340089427e-05,-0.000513634676191794,0.0015755718030587,-0.000175680935024304,4.52166108796307e-05,-0.000136273169759614,-0.000102999295574016,0.0046222882093614,6.32779967115708e-05,0.0019883998752855,-0.000457566256583631,-0.000228583260706354,-3.06352657412267e-05,-4.77642965618233e-07,-0.00253870416243547,2.27998197656874e-05,-0.000568557829662971,0.000295473476455448,0.00330745625427293,-1.85762615074698e-05,0.0108692042737832,4.18889730595954e-16,-0.0117782804510509,4.97472836916919e-05,3.38676843451623e-06,5.23985382399749e-07,-0.576504553810945,-3.10254809749168e-05,-2.58812391240703e-05,-0.000215718210237838,-0.000309433948844118,0.00131287889478564,8.10828417918501e-06,7.21615858113034e-05,9.10391330497012e-06,1.55349785388897e-15,-8.93359542265557e-05,2.65160042387257e-05,2.20485682041694e-08,-0.000215853851109225,-9.22145747198795e-05,2.62580055495272e-07,8.87951629574522e-06,-1.0392313638633e-05,6.35129147090159e-06,-1.8443275282897e-07,-9.52045655672467e-07,1.05261258370094e-15,7.79774845824921e-05,-3.470747728823e-05,-0.0044471159597973,1.31733209339715e-08,-6.37674590624713e-05,-7.45485616383988e-06,-1.72718202459275e-05,3.33332751749317e-05,3.97387463886215e-05,-0.00800624161276889,-0.707106781186547,-2.89039522099802e-14,6.93869597369948e-07,5.81971748872939e-15,0.00011371253418823,4.62942890851977e-05,0.0272582463390272,-7.43174852121951e-16,3.99397734621889e-06,-4.91156349555765e-10,1.39650745807609e-15,1.67500395719837e-15,-1.91038336613431e-15,-6.45771553288036e-16,-5.81386412772398e-16,1.94131952856323e-16,-1.60229512256374e-05,7.61855577477106e-16,-4.80642838034389e-17,7.88338928510497e-16,-7.37856423563957e-16,5.42689783792594e-16,9.38196423660097e-06,-3.12419766660892e-06,9.64713833930525e-17,-3.03039572941563e-06,-8.21232795392196e-06,-3.26970193599673e-16,-1.50353916339804e-16,1.7820640674423e-17,0.0012344164078581,-5.61709695003926e-07,6.86305956188745e-16,2.94329729846059e-07,4.84399797180048e-16,1.37669349639232e-15,1.22453131842178e-15,1.76533195925027e-15,1.49694178245358e-14,-2.62342625292939e-14,5.80140699184505e-13
"t61",0.0539489066642541,0.0495361000095714,0.0570088153620879,-0.187353675019129,-0.164455433834291,-0.0161808589070154,0.00421381183087709,-0.130410826799543,-0.020979599312354,0.0104321201723099,-0.00165188044675776,-0.00721746300446379,0.0046021664230033,0.0281733682137658,-0.262448174105485,-0.0112033065410282,0.00283815158938748,-0.00290623398066099,-3.26869362320542e-05,0.000603040325527901,-0.000653787240795619,-0.0112637499749463,8.80978273521313e-05,-0.00327880935601821,2.36298066099457e-05,-0.00195826222302836,-0.00226918753413732,-4.3003434009052e-05,-0.000513634676191864,0.00157557180305845,-0.000175680935024261,4.52166108796862e-05,-0.000136273169759736,-0.00010299929557408,0.00462228820936144,6.32779967121094e-05,0.00198839987528557,-0.000457566256583529,-0.000228583260706098,-3.06352657413319e-05,-4.77642965438899e-07,-0.00253870416243497,2.27998197655722e-05,-0.000568557829663248,0.000295473476455956,0.0033074562542724,-1.85762615078216e-05,0.0108692042737845,3.22658229499918e-16,-0.0117782804510499,4.97472836920426e-05,3.38676843454115e-06,5.23985382487556e-07,-0.576504553810946,-3.10254809741082e-05,-2.58812391239933e-05,-0.000215718210238077,-0.000309433948844352,0.00131287889478533,8.10828417951764e-06,7.21615858105505e-05,9.10391330522194e-06,-1.18042634425045e-15,-8.93359542260518e-05,2.65160042387475e-05,2.20485683451155e-08,-0.00021585385110911,-9.221457471917e-05,2.62580052643476e-07,8.87951629836391e-06,-1.03923136385441e-05,6.35129147070384e-06,-1.84432744329728e-07,-9.52045655239653e-07,-5.00839558368924e-16,7.79774845858366e-05,-3.47074772884369e-05,-0.00444711595979743,1.31733218994501e-08,-6.37674590638719e-05,-7.45485616154268e-06,-1.72718202462466e-05,3.33332751722874e-05,3.97387463634761e-05,-0.00800624161271611,0.707106781186548,2.89594840547448e-14,6.93869625949422e-07,-5.44247412988943e-15,0.000113712534187893,4.6294289083889e-05,0.0272582463390331,-1.29082766067488e-16,3.99397734754312e-06,-4.91154664712947e-10,-1.22639443932397e-15,-1.39892604348842e-15,2.05866401705399e-15,5.61595985991824e-16,7.8354812807017e-16,1.11771006933207e-16,-1.60229512264754e-05,-9.15622023792446e-16,2.31488643802441e-16,-2.80250732928036e-16,1.36456347727584e-16,-8.38150103084945e-16,9.38196423804395e-06,-3.12419766550864e-06,-4.16445252851376e-16,-3.03039573031047e-06,-8.21232795376469e-06,-1.76482933171786e-16,-1.16778190200421e-18,7.24644276183305e-17,0.00123441640785847,-5.61709695396652e-07,7.85538736180553e-16,2.9432972974743e-07,4.92192560635071e-16,1.23195216233381e-15,1.51076070804334e-15,2.3831118630312e-15,1.52828692386993e-14,-2.54848619876187e-14,5.80477371154785e-13
"t56",0.0536498352619468,0.0491160959523758,0.0562937215077163,-0.184414150602768,-0.161586860613099,-0.0158488045578297,0.00412621798103572,-0.126978745665121,-0.0203146861067915,0.00998902647995891,-0.00157283790620644,-0.00687107146244829,0.00427927882425286,0.0260198530703703,-0.241709146669441,-0.0102789612446443,0.00259186412301606,-0.00261961573047031,-2.92527830424912e-05,0.000539039313232547,-0.000584090624792791,-0.00971510117425352,7.25963824739312e-05,-0.00252270810864973,1.80231747082871e-05,-0.00141234171115927,-0.00160354616234919,-2.87596665509075e-05,-0.000334047067859935,0.000901109745483534,-0.000100018909149201,2.51322548483833e-05,-7.28872350749558e-05,-5.25388463675641e-05,0.00186178926765331,1.75173116541542e-05,0.00046551915732209,-9.25050788723025e-05,-2.53893264791476e-05,5.36055265195538e-06,1.57882722834641e-07,0.00131293680591674,-1.32620630663122e-05,0.00123568810198302,-0.000656069024985662,-0.0117849216471914,9.24239217214871e-05,-0.463510562143594,-3.19591386383505e-15,-0.0590483046171526,0.000218350812072141,1.3669607169359e-05,1.92328244462511e-06,0.233055372295332,-4.08057407050976e-05,-4.05471619009213e-05,-0.000344573074666116,-0.000488693064284428,0.00205790877950736,1.24875683213068e-05,0.000110430304120796,1.25016676960811e-05,4.22638402671362e-16,-0.000112754631132429,3.32551606387532e-05,2.7565158870051e-08,-0.000266848493630598,-0.000110471360423609,3.07954589296345e-07,9.91214393410834e-06,-1.1300171002909e-05,6.73753452465624e-06,-1.94357252533084e-07,-9.89789668952691e-07,4.07618104430129e-16,6.89942614933575e-05,-3.01263496076445e-05,-0.00351856933136454,8.45935305132453e-09,-2.68285041276013e-05,-2.88391569984946e-06,-5.371217275583e-06,8.97987508323087e-06,-9.31209491461527e-09,0.00308600776671941,3.41721217469607e-15,-4.70302496253421e-15,-4.19206093559892e-07,2.85619015576897e-15,-0.00112332717955223,-0.000616769651387225,-0.757908923497776,3.71201494869e-15,4.62416591417143e-05,-5.17548551341502e-09,-1.40336399860446e-16,-4.38179085822567e-16,-6.1687846098822e-16,-3.40505141785743e-15,3.40032207683301e-16,-8.42818664582058e-16,-4.91992401806662e-05,-3.91122028100398e-16,2.56392575845439e-16,2.03612679011092e-15,-1.15098004487414e-15,1.9246819684791e-15,1.88923589645595e-05,-6.21723364667746e-06,6.7698947080423e-17,-5.90233076320024e-06,-1.53207401025653e-05,-5.81048962637898e-16,8.88872352279193e-16,-1.14876031744463e-16,0.00214366702817663,-9.63923569978215e-07,7.03450139951208e-16,4.85238132769545e-07,4.46916000659518e-16,1.16663809658045e-15,1.0659298254118e-15,2.08217974036765e-15,1.49573108606515e-14,-2.61075110670189e-14,5.80411505559327e-13
"t57",0.0537756732154721,0.0492916574026876,0.0565899094570938,-0.185623078771055,-0.162761947270967,-0.0159838839658145,0.00416182963498903,-0.128356680701432,-0.0205783941955693,0.0101604814748661,-0.00160304810076843,-0.0070034192168796,0.00439647934287453,0.0267901766941749,-0.249082989242814,-0.01060494842984,0.0026778571938001,-0.00271694206638897,-3.04013156679355e-05,0.000560390061038024,-0.000607315379879011,-0.0101945633701057,7.69699635321425e-05,-0.00270921339411616,1.93833841403062e-05,-0.00153165645303509,-0.00174372960886088,-3.14799545972052e-05,-0.000366728621815454,0.00100038345956643,-0.000111075016273544,2.79579556053649e-05,-8.12881665665432e-05,-5.87612163334743e-05,0.00210455573882682,1.99962780098943e-05,0.000532894829173732,-0.000106101945525716,-2.92682516762212e-05,6.25296728569967e-06,1.85032238733435e-07,0.00154574444476724,-1.56349970617645e-05,0.00148256778217131,-0.00078736294191941,-0.0142229838719192,0.000111914138359963,-0.566764762846695,-4.4283296143245e-15,-0.0737898805385942,0.000274119401350271,1.72285247346837e-05,2.44124905696712e-06,0.302904259052619,-5.34733618197934e-05,-5.36909511260537e-05,-0.000460441264971018,-0.000660969120384492,0.00279537906641592,1.7114164270067e-05,0.000151808012018868,1.8162542912454e-05,3.50746108288527e-16,-0.000173046592789891,5.1275307870735e-05,4.26016593139035e-08,-0.000415922445428592,-0.000176542430363958,5.0102369660361e-07,1.68614887725548e-05,-1.97141241146241e-05,1.20472545415814e-05,-3.498731452051e-07,-1.8067384477568e-06,-5.51334095215139e-16,0.000150458316261599,-6.71655999930888e-05,-0.00874071711055182,2.68692063936755e-08,-0.000138554206699392,-1.63611367983425e-05,-3.87710294066558e-05,7.57571463156859e-05,9.77754083009999e-05,-0.0219386087369514,-1.40820874003798e-15,4.07622201957682e-15,2.01380559229001e-06,-2.41298097639695e-15,0.00113977605879512,0.000587075069127678,0.650463906481812,-3.3388297115064e-15,-2.62194473782395e-05,2.83009552667572e-09,8.52924268970779e-17,4.12721524301145e-16,6.39253638644551e-16,-3.11307954694618e-16,-5.17666670052152e-16,6.44995572119058e-16,5.1621109587156e-07,1.01495768080013e-16,-4.50828970241628e-16,-1.09328378472932e-15,9.33362133457001e-16,-2.56003370170945e-15,6.85701223086132e-06,-2.33255258390193e-06,-3.27551833911359e-16,-2.34683643149832e-06,-6.79231979566179e-06,1.49397044495005e-16,-6.40575010397998e-16,-2.29178583376939e-16,0.00111727066187503,-5.14998601666335e-07,7.0404770491757e-16,2.80715980582717e-07,5.36222015264592e-16,8.60044412947896e-16,1.13301330241235e-15,1.8925368588479e-15,1.49808500600019e-14,-2.56310345581887e-14,5.8020505126389e-13
"t8",0.0399380849340252,0.0294734992150228,0.0216341860625294,-0.0365492081720991,-0.0135137519424997,0.00232139923056337,-0.00069603460765052,0.101589900459167,0.0561653612856184,0.00595384142278335,0.00828621833032467,0.0552124199518521,-0.00201991376174602,-0.00810980560836867,0.00334612128182844,-0.0114920265089187,0.0332144957528289,0.00951321920166818,0.000110673298478924,-0.00205739895989548,0.0022385132471322,0.0569727976255429,-0.000373171963808243,0.105784878916834,0.00139714952243544,0.00535655034573258,0.00866641558289647,0.000238925765125491,0.00317931698034276,-0.024331728463109,-0.0153978371858011,-0.000315897213502939,0.00112345162778728,0.00092730860788534,-0.0574401517434987,-0.000646995505607333,-0.0227728506308857,0.00554641167714526,0.00312774941510614,0.000569789832899697,1.09714942316727e-05,0.0993773204876868,-0.00152641364339263,0.0128901943331557,-0.00682250310789432,-0.126622973635733,0.00145168063018781,0.00181265728876117,2.02126518940834e-16,0.00334344828841601,0.00856199967167411,-0.000110703884158213,-1.26696777372588e-05,-8.05167388921833e-05,0.000469354224418827,0.000504438162700483,0.00468269290972409,0.00743957148314278,-0.0325577754699346,-0.000213228944069766,-0.00193391532057004,-0.000324479248904894,2.91626442834164e-15,0.00406515997779678,-0.00123890564845583,-1.04741372014276e-06,0.033557539138229,0.00472742054227581,-1.44295182060089e-05,-0.000570992842126616,0.000727241951267348,-0.000481730219530759,1.42962068248441e-05,7.7165472916619e-05,1.00949155246042e-16,-0.0110084333647126,0.0052523540821644,0.958651831407926,-8.1413373163922e-06,-0.0406826464561767,-0.00379067207096058,-0.00614499761111584,-0.0135869031797881,0.00664675074922537,-0.0248467328854904,9.66614859447931e-16,-1.11657034866612e-15,0.000332372343587674,7.82463768818326e-16,0.00722092017624359,0.00232358756008678,0.00317957509467772,2.28929559665826e-16,0.000465934840617537,-5.52713514645627e-08,-7.06770553218442e-16,8.5537761516769e-16,-3.52165298205498e-16,-1.65314982456317e-15,4.04958565661514e-16,7.15455286643479e-16,-0.00106263253458066,-4.25923743848013e-16,-9.69771826074991e-17,4.78560180940327e-16,-5.18791347999805e-16,-2.09504426498463e-15,0.000419561239461537,-0.000137447276885281,-7.04693906827456e-17,-0.000129263871275057,-0.00854647151344044,-1.85158128648372e-16,-2.3441153709287e-16,-8.64669848505091e-16,0.00140439974005853,-1.96671354160665e-05,9.82387183718184e-16,9.34422985118865e-06,4.97601704003029e-16,1.01000342255557e-15,9.6192252228293e-16,2.21071040807928e-15,1.48602581409719e-14,-2.5588739089383e-14,5.80171839319221e-13
"t15",0.0426844527105481,0.0327166364300476,0.0254027397515447,-0.0449816633275511,-0.0170997785312704,0.00309391960496867,-0.000932025999063163,0.151361158469369,0.0949057740256396,0.0147029069315763,0.0286563636854546,0.193209210009053,0.00252236892241834,0.00400200798471259,-0.00101440382228916,0.00117144626914372,0.00296193412455175,0.00435401108075627,6.74650100340178e-05,-0.00130245421978216,0.00144013620132043,0.0719860571698355,-0.000864497212048749,0.85580451905349,0.0149382731658049,-0.0771863545325913,-0.0735643414754879,-0.00106922369455544,-0.0120975898337851,0.233211205591324,0.294513512736453,-0.000375573499728678,-0.000738323238617214,-0.000918563025758558,0.0590864431289062,0.000588160158528128,0.0199622904165151,-0.00474165382285176,-0.00251246488163692,-0.000400299849802107,-7.34246118782063e-06,-0.0635831299758496,0.000963978040575564,-0.00699048295805218,0.00369181297186097,0.0656062564330935,-0.000733894115747443,-0.000855659611959399,4.28035992114898e-16,-0.00137966063682603,-0.00344343527818533,4.35830232225378e-05,4.80671520163123e-06,2.73135535796586e-05,-0.000153710505645969,-0.000158362044806989,-0.00141955722110375,-0.00215845418660957,0.0093057267982526,5.91502594300097e-05,0.00053114751385447,7.61928931541795e-05,-4.85639663337161e-16,-0.000862344810398736,0.00026375611102323,2.24540416312579e-07,-0.014497098480389,-0.000877414884489417,2.61878404584556e-06,9.70780314158867e-05,-0.000119352650004933,7.65281749158164e-05,-2.25173520314602e-06,-1.19458083795608e-05,2.68233841307657e-16,0.00142633329136715,-0.000668623188769134,-0.113099092782154,8.46727685673608e-07,0.00366606648521169,0.000335421259044206,0.000523512508601588,0.00113546839377854,-0.000500975232149668,0.00168939414240814,2.11909843267117e-17,3.02443544383436e-17,-2.16351843869022e-05,-1.4257631717717e-16,-0.000334883679366817,-0.000105665398591354,-0.000139969146864833,-2.05497337738699e-16,-1.79078123771809e-05,2.09877834375661e-09,4.59443413700687e-17,-1.92012711120787e-16,1.32806622442448e-16,-6.21878724416032e-16,-1.22058198856505e-16,3.55442437062376e-18,2.05709684615632e-05,-1.03775715189142e-16,1.27761879680851e-16,2.31273299553681e-16,-1.28147449908415e-16,-7.52894851382939e-16,4.3531971603182e-06,-1.63529766696871e-06,-2.1748496738391e-16,-1.91911210441999e-06,-0.00280789591094118,-2.1980174810934e-16,6.27117547946413e-18,-1.314126679269e-16,4.93384547939692e-05,-7.44448336454524e-07,6.54443262080317e-16,4.49709507200135e-07,4.6789542287216e-16,1.09043186153993e-15,1.14781202789823e-15,1.95033417025617e-15,1.50910913215276e-14,-2.6175490579641e-14,5.80239599280837e-13
"t20",0.0436869533371535,0.0339400690163887,0.0268922839958444,-0.0484404131426337,-0.0186018934448015,0.00342990035373728,-0.00103500002706531,0.174651662506349,0.114370147189852,0.0198273655003651,0.0416177670989269,0.281215881054666,0.00686676394356432,0.0173412630779018,-0.00612836136431654,0.0174224358496598,-0.0408126534121934,-0.00693296613258476,-6.10597649675435e-05,0.00108247220103309,-0.00115301810905591,-0.000388207766400709,-0.000180286291289194,0.234008156347141,0.00407951040405513,-0.0185491615278365,-0.015845231787718,-0.000111033788633809,-0.000138156423490927,-0.498437009225078,-0.73149399732284,0.00300585921722398,-0.0043240001164452,-0.00229724471932114,0.0707070128488723,0.000583261886799077,0.0191770251669472,-0.00447007235491334,-0.00227809542670899,-0.000342375577546111,-6.18372364369849e-06,-0.0528917350826354,0.000799265638586838,-0.00562357108120571,0.00296889742092802,0.0524233148511606,-0.000584506706401895,-0.000676055852716245,9.96214961252866e-17,-0.00107744587491745,-0.00268453864359661,3.39331227044929e-05,3.7347423234992e-06,2.11241548749625e-05,-0.000118761704240422,-0.000122247302196001,-0.00109530392674017,-0.00166503186940354,0.0071785990048262,4.56397175313866e-05,0.000409882408590113,5.9356304120368e-05,-7.60085449387688e-16,-0.000734770591208557,0.000234749227005301,2.07312844914807e-07,-0.0343346550722422,-0.000604480837546655,1.87773142601502e-06,7.14750810912532e-05,-8.83566923444625e-05,5.68436279638309e-05,-1.67373351087866e-06,-8.89072852221337e-06,1.16894006638822e-17,0.00106896750910911,-0.000501295901445983,-0.0849143586001874,6.36800585848632e-07,0.00276107038277207,0.000252659520605936,0.000394464275120582,0.000855700226736541,-0.000377824997698748,0.00127495992960839,-1.13503829201348e-16,1.04537724009142e-16,-1.6332045099126e-05,-1.28860687890176e-16,-0.000253240782872369,-7.99117646769679e-05,-0.000105869873227024,-3.06742519097269e-16,-1.35527574192687e-05,1.58844582482115e-09,6.63089497869999e-17,-3.19953172373406e-17,1.34999012510437e-16,-8.36886470345724e-16,-1.43927994714291e-16,-9.33636516699601e-17,1.56025643786229e-05,1.97817886970796e-16,4.54155247429957e-17,4.146817811626e-16,-6.32444226023524e-17,4.75200816215616e-16,3.32772914693231e-06,-1.25165285741751e-06,-2.5672041772995e-16,-1.4745761401227e-06,-0.00812816886804244,-2.3793162373307e-16,-5.9529177015522e-17,-6.83433278603065e-18,3.7328938492359e-05,-5.63935583779513e-07,6.30589431484092e-16,3.41670649445168e-07,4.95822095394166e-16,1.07259200386715e-15,1.30260668236546e-15,1.99563131349415e-15,1.50091597004765e-14,-2.6090567674118e-14,5.80320360708698e-13
"t45",0.0449619877572966,0.0354910575389883,0.0287719783745842,-0.0527892529520326,-0.0204866855243926,0.00384993062441469,-0.00116369297598434,0.203562322966565,0.138366918312887,0.0260546078881687,0.0572496298228424,0.387332876466957,0.0119291195707518,0.0327208967052022,-0.0119981026349182,0.0359600678008276,-0.0903596289353793,-0.0194205585036108,-0.000201394607668142,0.00368071329909164,-0.00397528794821948,-0.0736175135857265,0.00043508517829256,-0.201006447893882,-0.00321106014167486,0.00917931810826825,0.00681414482667853,3.42438491120652e-05,3.66888362719007e-05,0.0730632613222832,0.10518357533093,-0.000391171916288539,0.000481461895038379,0.000211950612745146,-0.00250149900671476,1.26656881310205e-06,0.000211240883498655,-7.49031458286077e-05,-6.83150110364767e-05,-1.84975986994729e-05,-3.79204004211775e-07,-0.00356433751578964,5.51665984166439e-05,-0.000469674927030707,0.00024838023704964,0.0045101384357494,-5.08450456354026e-05,-5.95039126897571e-05,4.05193565357614e-17,-8.77762859132355e-05,-0.000210997046853271,2.56989424244398e-06,2.59987081360491e-07,8.3858485180774e-07,-3.03320129287592e-06,-5.33596068903433e-07,1.91438983642458e-05,8.68882065647597e-05,-0.00047627513197727,-4.52449943085377e-06,-4.5757885344281e-05,-3.1980582728757e-05,4.28829406752802e-15,0.00263984409626603,-0.00116560526033336,-1.2592386772953e-06,0.829788517173263,-0.00241674316090088,4.57584658128837e-06,0.000102361472908033,-0.000108443769976028,6.26799429866301e-05,-1.80145555170705e-06,-9.15050312188842e-06,-6.91181247040181e-16,0.000834114747601089,-0.000384671943458483,-0.0613711243456723,4.29617354910637e-07,0.00177112000674443,0.000161265510025489,0.000249379298828241,0.000538560154321999,-0.000233016817931866,0.00077434851193222,-8.3881395207736e-17,-8.12159398505108e-16,-9.86653299266121e-06,3.06697982466218e-16,-0.000149043931300947,-4.69885825343134e-05,-6.21639040647089e-05,-3.25552140348793e-16,-7.92034765733088e-06,9.27988481277718e-10,-5.17361820011757e-17,-1.37783510385046e-16,-1.54316174646371e-16,-7.799084111939e-16,4.81599876456521e-16,-1.79431708264707e-17,9.05834792519732e-06,3.33737631573386e-16,-3.21411060830115e-16,3.01718655472928e-16,-2.83142170020728e-16,-1.51592091886839e-15,2.07776624503564e-06,-7.95283054796183e-07,3.04078005295053e-16,-9.89459667856491e-07,-0.0653117530895545,-7.13547209754377e-18,-6.45960561754818e-16,-1.07568815649138e-15,1.83865823476924e-05,-2.83195645398278e-07,8.72159858702955e-16,1.78057135605294e-07,4.49363384791539e-16,1.01198535591534e-15,1.29071190559551e-15,2.46654740986616e-15,1.5372599492104e-14,-2.57338690141014e-14,5.80513485736953e-13
