,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
t60,9.197392,8.260651,4.493595,4.58701,2.3269181,4.0494084,6.0083346,4.372132,5.0389524,5.803895,4.110211,4.1395044,5.116546,7.581324,5.0996604,3.8725328,5.0942335,4.84072,5.0807934,6.05756,4.4262776,6.96834,5.3635316,7.684629,5.4386706,5.260527,5.589498,3.9509857,4.5536866,5.7023983,3.8126433,7.352513,6.158616,4.9582934,4.7153087,4.165189,6.1875963,4.6738477,4.604214,3.8888433,3.7047074
t61,-2.825466,2.547035,5.649445,7.004236,8.529382,3.7965312,6.889356,3.5769963,7.6558666,7.249959,3.8106043,2.569108,2.9966419,7.6209927,4.199382,3.7433105,4.1763663,3.6326623,5.3633523,5.0322742,4.63205,7.780327,6.650266,7.094457,4.7872844,5.4697657,5.6296706,4.017972,4.957338,5.5950603,4.1119933,6.66818,5.2239027,5.32686,5.3904266,6.35314,6.5111475,6.1085277,6.032351,3.5561664,4.568261
t62,8.611959,10.3476305,0.7510512,6.5039797,5.370992,5.4660115,6.9675307,6.800176,5.3139153,6.490273,4.679351,3.920687,2.4580724,6.979818,5.0850825,3.9376295,4.761352,4.7813864,5.6338534,5.9229436,4.634798,7.732502,5.4801307,7.314437,4.1943913,4.0448346,5.9419184,2.8892934,4.768861,5.5196004,4.155205,7.0110197,6.4850054,5.275846,5.2066264,4.5191975,5.8867254,5.3738513,4.9284315,5.0145826,4.419152
t63,8.601078,10.316151,0.7862885,6.536517,5.278337,5.3902965,6.965408,6.873179,5.340306,6.5194783,4.678768,3.8924928,2.4749503,7.0019116,5.031519,3.9598556,4.750332,4.798175,5.5909348,5.951443,4.665004,7.7256846,5.451174,7.3084745,4.152647,4.0466123,5.914155,2.924638,4.710929,5.524577,4.172471,7.026977,6.446818,5.279114,5.2011237,4.497993,5.915597,5.394698,4.930692,4.971864,4.4391866
t64,8.627099,10.25202,1.0036937,6.6705976,4.979602,5.5095325,6.8589444,7.132399,5.348493,6.568502,4.5379176,3.9488468,2.6788135,7.0396924,4.9470778,3.967644,4.7089396,4.9945016,5.419445,5.846381,4.536654,7.8013935,5.454796,7.125123,4.1623745,4.0283556,5.867333,3.1279662,4.5577345,5.6483207,4.3496404,6.9723773,6.572478,5.120971,5.035768,4.534418,5.885192,5.4303517,4.749633,4.69645,4.287528
t65,-2.814272,2.543226,5.5904403,6.9702697,8.524025,3.6369064,6.9041333,3.465627,7.691481,7.2699876,3.8335028,2.5915785,2.8387325,7.7613435,4.2076097,3.773789,4.223712,3.6196647,5.4025297,5.0527673,4.695617,7.792278,6.6800847,7.099984,4.772119,5.4805717,5.7821026,4.0232306,4.9685793,5.5844483,4.102715,6.6577487,5.0751014,5.3156414,5.3822746,6.366883,6.501459,6.0628805,6.0590944,3.546787,4.4884276
t66,-2.840119,2.5294485,5.6080356,6.973413,8.511863,3.7061455,6.8875146,3.5016491,7.6896887,7.295187,3.8344789,2.5697687,2.90915,7.6992335,4.1835155,3.7473817,4.2086697,3.6098163,5.3834624,5.0508604,4.6785765,7.769366,6.6723886,7.10574,4.763367,5.487052,5.7124085,4.057386,4.964781,5.5973835,4.1132545,6.655,5.139445,5.338888,5.3757405,6.376124,6.495507,6.0870843,6.0573735,3.537501,4.5196295
t67,9.2131405,8.289868,4.4756923,4.608479,2.3725836,4.0384674,5.9882646,4.3920746,5.027952,5.825559,4.11673,4.121272,5.1095953,7.601892,5.1202226,3.881489,5.0879955,4.832803,5.07208,6.06931,4.432076,6.9658623,5.36781,7.709591,5.4593186,5.271262,5.5890956,3.9385352,4.564726,5.6844263,3.8303058,7.3288937,6.1598196,4.9525084,4.7137804,4.152468,6.188893,4.6562805,4.585767,3.8684769,3.692559
t68,9.207978,8.279215,4.4843593,4.6051955,2.3571823,4.0412755,5.9904203,4.387033,5.0281754,5.821677,4.1130843,4.126662,5.112691,7.599755,5.117353,3.8783696,5.091674,4.8347178,5.0712347,6.066528,4.431037,6.963941,5.366086,7.7057266,5.4564276,5.2690606,5.588379,3.937672,4.56117,5.6850014,3.826941,7.3349886,6.161625,4.9494805,4.7173653,4.1550555,6.1885166,4.658309,4.588691,3.871521,3.691588
t69,8.602009,10.301398,0.82140946,6.5598197,5.2341723,5.4133224,6.947542,6.9171805,5.34905,6.5240564,4.6557894,3.897392,2.5101507,7.0045557,5.0005374,3.9682834,4.7422733,4.8335285,5.560053,5.944122,4.660832,7.733934,5.4423428,7.2802534,4.1416163,4.044186,5.897572,2.9594326,4.682067,5.5429115,4.1994514,7.0174804,6.4502554,5.246145,5.1788497,4.497493,5.9242363,5.399302,4.9047127,4.9302382,4.4275684
t70,9.175949,8.123712,4.6425524,4.571964,2.1274624,4.0564504,5.9831285,4.2731657,5.0454764,5.7958508,4.0465727,4.1797266,5.2040167,7.6263914,5.126999,3.8620274,5.0804453,4.8561234,5.019203,6.0505085,4.424994,6.8957105,5.350246,7.61969,5.473784,5.2997518,5.564487,3.9238317,4.5643406,5.67545,3.809091,7.391664,6.209233,4.8782263,4.7442956,4.142374,6.2103157,4.6226263,4.5827613,3.8561683,3.7020202
t71,7.993272,11.148679,-2.8132813,8.386678,7.9179873,3.5725434,9.151867,5.0664825,5.3840914,6.45857,5.4800215,3.8503077,1.711401,6.560373,5.2218847,3.2622848,4.611866,4.5906,6.5340924,5.772584,4.833479,7.2379174,5.1284842,7.948744,4.3617234,3.3982897,6.4611073,3.7939646,4.9652243,4.333927,3.6586347,7.5564694,5.816232,5.7099752,5.4689918,4.683375,5.7245703,5.1986246,5.704749,5.8866434,5.1013365
t72,9.197253,8.200613,4.56256,4.5632706,2.237423,4.052931,6.0074196,4.309804,5.0636487,5.7960277,4.082276,4.1583366,5.161448,7.602671,5.109717,3.8729303,5.0638084,4.8474803,5.0568614,6.0544615,4.421522,6.938198,5.3608003,7.629017,5.4562736,5.2852874,5.5773144,3.9553607,4.569548,5.708283,3.8066568,7.367452,6.179653,4.9336705,4.7096195,4.1529946,6.2037697,4.6516767,4.5947156,3.8744211,3.7362406
t73,8.597358,10.323266,0.7675923,6.523689,5.304332,5.389359,6.9764524,6.851754,5.3405747,6.510482,4.690737,3.890271,2.4585407,6.9958587,5.0364785,3.9571779,4.754515,4.78264,5.606124,5.956862,4.6753564,7.716525,5.450103,7.322087,4.152419,4.0517354,5.917115,2.9060864,4.729539,5.5152917,4.1561947,7.030208,6.43796,5.2899075,5.214549,4.493461,5.9207335,5.387947,4.94476,4.991529,4.4513116
t74,8.007602,11.055147,-2.819807,8.327425,7.994409,3.6194162,9.223339,5.0657635,5.4412003,6.56325,5.4298553,3.8231876,1.6828002,6.5889893,5.214989,3.2580817,4.640333,4.524875,6.4513626,5.6952734,4.8053617,7.1721954,5.1491942,7.9600787,4.415595,3.5223265,6.502905,3.744534,4.989991,4.4444623,3.7517385,7.593857,5.884343,5.8571787,5.4738474,4.576195,5.7597804,5.2137628,5.6612706,5.874696,5.0267506
t75,7.969207,11.168033,-2.8381984,8.365705,7.9208097,3.5575223,9.171547,5.071895,5.3624973,6.444538,5.4981513,3.873083,1.7283373,6.5436487,5.216879,3.2380733,4.6230984,4.583623,6.5200677,5.7635803,4.855125,7.249331,5.1114364,7.9716797,4.38401,3.3862543,6.4803247,3.7803814,4.974769,4.3353868,3.6677222,7.5674086,5.7983084,5.703714,5.4692717,4.6975803,5.7052617,5.2042027,5.6844206,5.8821616,5.120645
t76,8.64844,10.347051,0.8023348,6.519268,5.306024,5.5689173,6.895686,6.8753614,5.277119,6.5091686,4.6063395,3.9536867,2.511766,6.9790187,5.1126533,3.9476297,4.7509646,4.851916,5.614184,5.894079,4.5784397,7.7947326,5.521041,7.271168,4.224536,4.004588,5.960526,2.9310067,4.7307553,5.5447497,4.210181,6.9771233,6.545083,5.1905375,5.1619086,4.5672584,5.8343215,5.3916235,4.863089,4.9356804,4.366598
t77,8.605495,10.307084,0.81816137,6.554877,5.2310038,5.413744,6.947212,6.917103,5.340581,6.524503,4.655537,3.902862,2.505817,7.0063,5.0176215,3.9625804,4.744815,4.8295913,5.566548,5.9353194,4.6473618,7.7388377,5.4527283,7.2814493,4.154128,4.0419736,5.9080153,2.9548304,4.688455,5.5428753,4.1990004,7.0163407,6.4643416,5.2506433,5.1778297,4.5054636,5.9104514,5.398964,4.9028707,4.9274197,4.418188
t78,8.616167,10.258156,0.9577237,6.6356974,5.036954,5.503512,6.880573,7.0799294,5.345964,6.5454636,4.565066,3.95484,2.632983,7.037333,4.9741635,3.9737046,4.724189,4.9512978,5.4595895,5.8475122,4.5587487,7.7962556,5.465331,7.158623,4.1713557,4.033635,5.889643,3.088781,4.594721,5.6339,4.32047,6.975239,6.550325,5.1503716,5.0773616,4.5392346,5.878544,5.4134135,4.7852983,4.7502465,4.3164725
t79,9.249232,8.38333,4.4206123,4.6465397,2.5366673,4.016415,5.9552727,4.4435973,5.0243855,5.8641725,4.135592,4.076373,5.0974603,7.6613665,5.1697083,3.903533,5.0611067,4.8163304,5.0561085,6.0975914,4.441901,6.9595537,5.377636,7.768203,5.535317,5.2994204,5.591179,3.9247072,4.5952783,5.65239,3.8710961,7.2633314,6.158198,4.954902,4.697349,4.126388,6.19251,4.591549,4.5408936,3.7953348,3.682984
t80,9.171963,8.049882,4.7121863,4.543743,2.0485616,4.058484,5.9962025,4.209725,5.0547814,5.7639756,4.019905,4.2036066,5.256277,7.6285224,5.1175747,3.8600082,5.080024,4.873925,5.015488,6.0386715,4.4309025,6.8776097,5.3484397,7.582791,5.4720316,5.3133297,5.5587015,3.9379442,4.567172,5.6874595,3.7821555,7.4216614,6.2198052,4.848796,4.752146,4.1308417,6.2226505,4.613958,4.5948925,3.8599682,3.6857934
t81,-2.8229802,2.5542314,5.543114,6.9653597,8.53743,3.628843,6.9207206,3.4262094,7.660992,7.320498,3.803322,2.5880017,2.833539,7.7790394,4.2041817,3.788338,4.2819505,3.6338866,5.4573603,5.0582104,4.7654777,7.7860622,6.7456098,7.0774484,4.7820196,5.4765625,5.790689,4.055987,5.017434,5.580422,4.0527964,6.7039447,5.070411,5.348619,5.4061317,6.3355865,6.522915,6.0193987,6.120552,3.5512826,4.4904337
t82,-2.8240871,2.5677898,5.5765314,6.991553,8.553817,3.6528492,6.908927,3.4705184,7.656142,7.270553,3.798725,2.579237,2.8522253,7.753065,4.2069554,3.7745245,4.2457395,3.6406674,5.4002824,5.0694084,4.694056,7.7864447,6.6834207,7.088172,4.7905674,5.4790564,5.7701707,4.0283694,4.9967785,5.597001,4.0903153,6.6664977,5.0860205,5.331469,5.3788953,6.3309317,6.4970636,6.0517573,6.071026,3.562564,4.507185
t83,-2.8247497,2.5377746,5.5807643,6.964649,8.521404,3.6156375,6.896683,3.4494195,7.690645,7.2823863,3.8311155,2.583409,2.8148081,7.78336,4.197393,3.7682197,4.2380524,3.6142707,5.402872,5.0599856,4.7084074,7.783375,6.6942716,7.1021953,4.765608,5.4900236,5.8037357,4.034624,4.9822793,5.592729,4.097877,6.6601467,5.0529284,5.3273664,5.375996,6.366666,6.494946,6.06484,6.076399,3.539491,4.4828844
t84,8.313669,10.470166,-0.71567875,6.9092064,7.2319016,4.5298605,7.9986014,5.837861,5.586305,6.3535323,5.539416,3.8329175,1.9089698,6.7753367,5.1021547,3.7991998,4.738806,3.9190557,5.9407287,5.9797473,4.859167,7.244107,5.2376943,7.6216617,4.1221657,4.1750135,5.917592,2.731984,5.0525746,5.192841,3.792404,7.220795,6.1279325,6.253347,5.50796,4.2097955,6.1219397,5.178363,5.505619,6.007489,4.7290893
t85,8.298262,10.450169,-0.69616884,6.9120326,7.259828,4.5316987,8.006686,5.8173547,5.6091437,6.358148,5.564757,3.8092551,1.8949158,6.787753,5.079025,3.8173897,4.754784,3.8949232,5.9513836,6.0079355,4.8528476,7.244163,5.2481785,7.6349287,4.126083,4.187858,5.934018,2.7118518,5.077272,5.193395,3.7793555,7.238797,6.1055307,6.276918,5.532803,4.187237,6.1298738,5.19454,5.531077,6.0319185,4.739529
t86,8.613022,10.290824,0.8840819,6.5937147,5.1453176,5.449219,6.9178247,6.9852777,5.342033,6.5344553,4.613773,3.925116,2.5694523,7.0169415,4.997643,3.9589462,4.7343264,4.887321,5.516495,5.893672,4.5984592,7.7603884,5.455925,7.2232947,4.164697,4.038377,5.8955812,3.015084,4.6486297,5.583748,4.2519865,6.9969063,6.512773,5.2055507,5.1252284,4.5189486,5.8970547,5.40613,4.844592,4.8464994,4.3633595
t87,9.152775,7.9120355,4.878432,4.459367,1.7906523,4.117165,6.0970507,4.0270996,5.2219653,5.7315106,4.019569,4.219981,5.2522483,7.61704,5.106792,3.887228,4.936191,4.864093,5.011464,6.0453672,4.400287,6.8595314,5.3429236,7.3317046,5.4670835,5.332795,5.568172,3.9841268,4.624125,5.7643437,3.7736812,7.427958,6.2368913,4.890105,4.685997,4.1147375,6.238393,4.6160684,4.613751,3.865605,3.9455888
t88,-2.8158813,2.5332494,5.5586753,6.9494715,8.514575,3.586191,6.908053,3.4148986,7.693836,7.3044224,3.8322227,2.5927942,2.7903192,7.8108616,4.201479,3.7819836,4.260381,3.6128154,5.4404902,5.0520906,4.7524276,7.7900157,6.730469,7.094312,4.763036,5.4860816,5.831411,4.041161,4.993403,5.5797954,4.0739503,6.683631,5.0289087,5.3323493,5.3948374,6.367091,6.512797,6.0408607,6.1038656,3.5354805,4.468728
t89,9.1200285,7.6709595,5.157082,4.2930727,1.375436,4.196763,6.2166624,3.7392917,5.468219,5.6103754,3.9395084,4.339156,5.3553643,7.561232,5.0448,3.8682141,4.8083005,4.8790526,4.9956937,6.0088835,4.3086567,6.8298173,5.3167567,7.0013065,5.405048,5.3675404,5.53935,4.088859,4.696167,5.9012203,3.6969714,7.5311394,6.291902,4.9504743,4.5612984,4.1703176,6.2918053,4.6460176,4.6641436,3.9240944,4.276057
t90,9.229726,8.421342,4.3901715,4.6506677,2.5818822,4.0235662,5.9437313,4.5023727,4.9918847,5.87037,4.1293435,4.102288,5.0710154,7.6269283,5.1404614,3.8654292,5.10838,4.81682,5.060733,6.074074,4.415554,6.97761,5.373459,7.830105,5.4926496,5.261313,5.574099,3.9027557,4.5612793,5.637316,3.8597224,7.2841454,6.1613355,4.97093,4.7053227,4.171466,6.1860247,4.633619,4.5546007,3.8413222,3.6483397
t91,9.223951,8.381935,4.4216313,4.63753,2.5277061,4.0287795,5.956504,4.468243,5.001555,5.8577275,4.1237164,4.1095963,5.0833545,7.618776,5.1342926,3.8701563,5.1019635,4.8216395,5.0624437,6.0724335,4.4209776,6.9727273,5.371366,7.7945065,5.4798393,5.2647586,5.5779614,3.9111845,4.562542,5.6506557,3.8500712,7.300484,6.1627,4.9617352,4.7100024,4.1638007,6.187425,4.642215,4.5648007,3.8518298,3.6612303
t92,7.9798408,11.081277,-2.8386362,8.347074,8.000507,3.5561056,9.238177,5.013391,5.444683,6.5396237,5.498923,3.8669193,1.7317268,6.5824256,5.2524095,3.2235055,4.600298,4.4858856,6.4360285,5.695774,4.8089147,7.2230964,5.1613483,7.9458485,4.390037,3.4687722,6.4985123,3.7174752,5.0099545,4.3661294,3.7275944,7.563626,5.8353386,5.8354907,5.508451,4.5881696,5.7114286,5.1641283,5.682576,5.843065,5.0330133
t93,9.427568,11.556264,-3.3983636,7.5706353,11.363822,2.2130055,5.386903,4.1808076,4.860941,5.4418426,6.066783,4.403363,3.748577,7.441423,6.1994042,4.529518,4.7717004,3.1087599,4.1369915,7.653481,4.0645704,4.966899,5.590317,6.8596363,4.2993846,3.6797786,4.904863,3.1541846,4.5511227,5.595864,3.9794512,6.776625,6.4521203,5.8508663,4.918142,3.9966915,6.6365223,4.554653,4.6616516,5.0617185,5.426674
t94,9.205403,8.370585,4.4109592,4.6280565,2.5210216,4.040127,5.9763546,4.4730973,5.0010376,5.8393474,4.1255,4.123796,5.0739374,7.5940185,5.1120524,3.8589597,5.123062,4.826936,5.0792217,6.0604234,4.416949,6.986139,5.367165,7.7927194,5.4546714,5.2423725,5.583338,3.9188724,4.542531,5.665128,3.8337107,7.3190703,6.154816,4.97163,4.718187,4.1843195,6.178747,4.66821,4.585797,3.876539,3.658911
t95,8.602544,10.190158,1.0203125,6.670593,4.957922,5.5738406,6.8327966,7.148987,5.368167,6.546561,4.5011325,3.998215,2.6703732,7.083549,4.9593015,4.020173,4.7173944,5.0082026,5.418657,5.783375,4.5165977,7.8592863,5.483967,7.083253,4.1754665,4.0282235,5.8985333,3.1696246,4.5486298,5.71527,4.4104,6.9439807,6.582992,5.0747776,5.057559,4.5763435,5.846947,5.415173,4.7226653,4.6724405,4.269323
t96,8.624858,10.219843,1.0718805,6.716576,4.884777,5.5383515,6.831182,7.2142153,5.3632874,6.587776,4.497779,3.9606624,2.7358143,7.0598965,4.9103208,3.9783194,4.695877,5.0511866,5.3600855,5.81826,4.5080457,7.8220973,5.449897,7.067218,4.155199,4.030654,5.848808,3.1997602,4.5032516,5.690499,4.407763,6.9615045,6.596615,5.076383,4.9908633,4.5387907,5.8848114,5.4436326,4.6991105,4.6132555,4.2485
t97,-2.811207,2.5283399,5.5761023,6.950413,8.508858,3.588666,6.9031224,3.4280643,7.703235,7.286605,3.840436,2.5910857,2.7910953,7.8058434,4.201112,3.776363,4.2417283,3.6080499,5.4238286,5.047294,4.730102,7.7940516,6.711648,7.101023,4.75976,5.4868655,5.829471,4.0292125,4.9780245,5.580051,4.0880175,6.672087,5.0301113,5.3267817,5.389653,6.3774457,6.5083637,6.0571165,6.0856323,3.5333068,4.469642
t98,-2.8469005,2.542413,5.551304,6.964649,8.528101,3.6521676,6.901908,3.4432044,7.6622524,7.320794,3.8137457,2.5799444,2.86,7.750679,4.18696,3.767018,4.273482,3.6209245,5.4337726,5.06461,4.7440786,7.7633247,6.729326,7.088656,4.7697463,5.4882126,5.7628956,4.071288,5.015647,5.593247,4.068364,6.687919,5.0965858,5.349803,5.390183,6.3454537,6.5078616,6.037684,6.1135993,3.5403945,4.497803
t99,7.990308,11.151107,-2.8296847,8.39022,7.9176536,3.5697422,9.155923,5.071264,5.3797817,6.4581704,5.4772754,3.8471313,1.7050266,6.5596614,5.220545,3.2613974,4.6122518,4.6002975,6.541702,5.775193,4.83573,7.2358594,5.1261973,7.951437,4.3664846,3.3987403,6.462798,3.8022451,4.9617925,4.3427525,3.6584733,7.5578823,5.816955,5.707429,5.4681854,4.685495,5.7244143,5.2015834,5.7022676,5.889337,5.1050353
t100,9.183307,10.491909,0.65255946,6.084322,5.683725,7.539197,6.05904,7.1477456,4.66116,6.627128,3.9430015,4.283124,2.485748,6.4617243,5.9860926,4.518836,4.6493993,5.2019334,6.274402,5.9777594,4.2588396,8.664523,6.406888,7.2446904,4.6102448,3.4929159,6.4949646,2.61841,4.871123,5.5842276,4.4965606,6.537366,6.997454,4.413452,5.146723,5.2052603,5.1086297,5.6096325,4.5469947,4.8369093,4.1190786
t101,8.657617,10.335733,0.83965397,6.5396175,5.2544394,5.595914,6.8688955,6.9251976,5.2733445,6.520879,4.5759683,3.964407,2.5458593,6.985116,5.1038036,3.9550908,4.7431517,4.888974,5.5878887,5.8790355,4.55612,7.816741,5.5277033,7.2410183,4.227566,3.994199,5.957064,2.965382,4.7004976,5.565334,4.243966,6.9646893,6.5670395,5.1564903,5.1350236,4.580197,5.822291,5.401226,4.8299017,4.885593,4.341085
t102,8.638623,10.259106,1.0291817,6.6931634,4.9436574,5.4923935,6.854172,7.1646967,5.3471293,6.5868006,4.532593,3.9337087,2.7091582,7.031832,4.923519,3.9543931,4.6969624,5.01695,5.3939495,5.859009,4.530873,7.7906528,5.43913,7.1155553,4.150571,4.025973,5.8458543,3.141304,4.534409,5.6445403,4.354648,6.978033,6.5808706,5.116878,5.0062733,4.5202823,5.900162,5.4436517,4.7359443,4.6675124,4.2765603
t103,9.212778,8.155641,4.6528316,4.5541716,2.1270285,4.0445323,6.017028,4.2570043,5.070157,5.7810364,4.0869713,4.1483316,5.184807,7.6266193,5.122169,3.9038713,5.052906,4.852686,5.05977,6.0733023,4.4620986,6.9298954,5.36522,7.602103,5.482182,5.308953,5.596653,3.956205,4.583737,5.7076864,3.7992477,7.3608246,6.1748304,4.8937664,4.729169,4.1052995,6.2031507,4.6177354,4.599299,3.8488655,3.716757
t104,8.697468,10.36336,0.810376,6.494997,5.315595,5.72211,6.8178835,6.9077096,5.218337,6.5191607,4.5374503,3.9919882,2.530936,6.9494433,5.184346,3.973859,4.7445507,4.8985286,5.6477747,5.881039,4.5307355,7.8708997,5.5907917,7.253345,4.269262,3.9557958,6.0045123,2.9255152,4.73147,5.5533466,4.2452655,6.9359503,6.6037374,5.1087985,5.143306,4.629423,5.764142,5.4067597,4.8157845,4.9032245,4.3275104
t105,9.175007,8.09779,4.704519,4.607457,2.034527,4.052337,5.966363,4.256058,5.034297,5.809546,4.0510406,4.1539354,5.201924,7.664954,5.161878,3.8939135,5.0727315,4.8475304,4.9997325,6.0774302,4.4588947,6.873637,5.348665,7.6186876,5.5136056,5.3202186,5.5823307,3.8921645,4.5738125,5.645075,3.8307614,7.3713994,6.216128,4.8268743,4.7833133,4.0926876,6.199303,4.5777745,4.568051,3.8114479,3.6688783
t106,8.0039015,10.953134,-2.6917315,8.2009,8.008707,3.643235,9.273285,5.0186086,5.5254407,6.599491,5.476487,3.912992,1.8268687,6.643003,5.2593937,3.1948884,4.616446,4.357059,6.3108816,5.6664715,4.7794724,7.1578174,5.2040057,7.913513,4.406168,3.6050248,6.499407,3.611783,5.0029893,4.4355774,3.7708569,7.5838723,5.924998,5.98113,5.5269566,4.4586005,5.746633,5.1365714,5.6426115,5.807539,4.9454327
t107,9.2489605,8.464311,4.4046216,4.6716237,2.6699116,4.0120234,5.910687,4.5268354,4.9759045,5.9032764,4.1265187,4.087974,5.0675383,7.661608,5.1701107,3.8715215,5.1003695,4.8064847,5.036026,6.0872703,4.420002,6.9633455,5.3766923,7.872017,5.5226088,5.2792497,5.5651765,3.8736665,4.5760736,5.6036825,3.8829,7.258983,6.1751056,4.952135,4.7077837,4.154311,6.1932316,4.603055,4.528007,3.8151362,3.6327233
t108,8.635757,10.253739,1.0558629,6.714103,4.899074,5.488099,6.8466125,7.200206,5.3569584,6.595057,4.5195103,3.9270346,2.7334445,7.037267,4.9028096,3.9519708,4.691424,5.0375614,5.367918,5.860608,4.5210776,7.787365,5.4324207,7.091025,4.144467,4.0294476,5.827787,3.1718957,4.5131636,5.6538267,4.3732057,6.976098,6.587828,5.102549,4.986159,4.514668,5.9077535,5.4477587,4.718028,4.634478,4.2632866
t109,7.9461026,11.138681,-2.873532,8.3495,7.97932,3.5561385,9.232793,5.0398974,5.3783617,6.48448,5.5037684,3.8983848,1.7441305,6.550738,5.222009,3.1976585,4.6328344,4.5229344,6.467475,5.72701,4.857014,7.22816,5.121377,7.997152,4.4171405,3.4203098,6.511457,3.7498236,4.9859085,4.34475,3.69461,7.590486,5.816566,5.7685566,5.4791856,4.652889,5.702962,5.200353,5.66974,5.8730493,5.096498
t110,9.180534,8.079477,4.7406282,4.620477,1.9903575,4.0455046,5.9583054,4.245136,5.024734,5.8114953,4.053654,4.1413884,5.2084346,7.685538,5.178594,3.9119155,5.07419,4.8461933,4.9931917,6.0920835,4.48349,6.8637424,5.3490353,7.623889,5.535172,5.333416,5.593618,3.8789198,4.578161,5.629595,3.8370588,7.3625965,6.216093,4.796528,4.805386,4.062534,6.1952324,4.5531535,4.563157,3.7882237,3.6398525
t111,9.16436,8.022079,4.7735844,4.5733123,1.9612952,4.0609546,5.9804554,4.189156,5.0519433,5.7813044,4.01801,4.1917596,5.2540016,7.6637936,5.1502566,3.8838365,5.069198,4.864965,4.989626,6.0612364,4.453995,6.850669,5.344499,7.5746284,5.507166,5.3313427,5.5689063,3.9044967,4.577106,5.657981,3.8054976,7.4099846,6.2346735,4.802449,4.7856708,4.093198,6.2144527,4.5739894,4.5779476,3.8206358,3.6672974
t112,8.672959,10.288944,1.084616,6.746143,4.870284,5.4614654,6.848688,7.2332525,5.3339353,6.6324015,4.530629,3.8887103,2.772368,6.999823,4.8676534,3.9135153,4.664173,5.067619,5.336289,5.8938665,4.52447,7.754165,5.3959517,7.108936,4.1180196,4.0172424,5.791643,3.15517,4.481378,5.6227655,4.350748,6.9994974,6.5985417,5.1202335,4.944048,4.477453,5.944342,5.481505,4.7113094,4.6062884,4.256196
t113,8.645413,10.25257,1.0534278,6.7109013,4.9111714,5.5014334,6.8485656,7.1960154,5.3451614,6.5980816,4.52564,3.9367907,2.735029,7.031465,4.909162,3.9522343,4.689254,5.037873,5.371007,5.85132,4.525442,7.7948384,5.432223,7.1025467,4.1451597,4.026204,5.8389506,3.1579165,4.5144825,5.654668,4.370244,6.979652,6.588705,5.10947,4.982432,4.516314,5.9041915,5.451129,4.722006,4.6364617,4.2662764
t114,8.605344,10.205335,1.0680113,6.711388,4.8841248,5.5566616,6.8465834,7.207368,5.370482,6.569958,4.512518,3.9786375,2.7220013,7.0721006,4.9155135,3.9861894,4.705816,5.0386295,5.357234,5.798921,4.5247145,7.820643,5.4530563,7.061479,4.1585574,4.0493765,5.8573446,3.2092643,4.5157413,5.695465,4.410954,6.9657316,6.578514,5.089788,5.0067163,4.537569,5.8851795,5.4251103,4.712603,4.614545,4.265109
t115,8.625469,10.233704,1.0552384,6.7071004,4.9037437,5.525576,6.8450794,7.1954703,5.3586555,6.5837398,4.5161114,3.953066,2.7234986,7.050921,4.915671,3.9683459,4.6986513,5.0350704,5.3708,5.830288,4.52159,7.8069925,5.4451637,7.084447,4.1538806,4.034546,5.8478484,3.1802278,4.5182543,5.671579,4.3865614,6.97017,6.585602,5.09688,4.9989595,4.5293627,5.8925967,5.43918,4.7171516,4.632555,4.2638373
t116,9.3866,11.589882,-3.4199405,7.591862,11.400104,2.2150576,5.3495493,4.145112,4.840988,5.4827504,6.0861263,4.4122844,3.736087,7.411243,6.1601896,4.5473695,4.788967,3.0900023,4.1089354,7.6412134,4.1045804,4.9315977,5.5810905,6.8365993,4.2950153,3.6635866,4.891995,3.1500406,4.566313,5.5865374,3.9684463,6.777069,6.4565163,5.8354144,4.912386,4.0158663,6.633624,4.5423956,4.6893654,5.085048,5.398693
t117,10.591588,6.9300566,11.571168,10.7607,8.4672575,3.8881674,5.9304433,1.6067332,5.4596586,6.2891884,4.433719,5.3263583,4.2002435,5.9732146,3.5977938,4.2812552,4.547159,4.1176376,5.3817325,4.682021,4.6469593,7.7054796,5.396431,8.762228,4.5922318,4.84251,5.7931633,4.3485036,4.733091,6.2127047,2.5876112,7.184943,6.4163666,4.6378527,5.5606036,4.0298147,6.9237494,5.949277,4.762753,4.181745,4.8773193
t118,10.661143,7.23623,10.721613,10.292817,8.257616,3.0577374,5.7916803,2.4360456,5.7519526,6.6909475,4.0634284,5.903195,2.9779894,5.8257465,4.7695165,4.97098,4.3784676,3.74565,5.5052824,5.4134593,4.1693034,7.7400913,5.155742,8.443733,4.9883237,4.928236,5.7630005,5.053498,4.306919,6.043596,2.3427844,7.3358846,6.6345863,4.427893,5.5013647,3.8464892,7.722395,4.7701287,4.576394,4.4858522,3.8871005
t119,7.980143,11.067516,-2.830804,8.330315,8.010433,3.5628269,9.249106,5.005188,5.4605374,6.552836,5.4947124,3.873791,1.7395712,6.589345,5.2568674,3.2146995,4.598056,4.468908,6.4203367,5.683523,4.80239,7.212083,5.1674795,7.9389606,4.3927703,3.488364,6.499011,3.7037222,5.01587,4.3745837,3.7423203,7.564953,5.845221,5.858021,5.5113497,4.568925,5.7159157,5.154887,5.6786714,5.837233,5.0175714
