,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
t103,4.3344345,5.9487834,2.8189807,0.04256201,2.5333335,-0.03750288,0.11978278,-0.15674818,-0.1372046,-0.7919676,5.1406474,2.7346206,0.27704576,5.19582,-0.047389634,7.231896,1.1903689,-0.0008099661,0.03686004,1.1359677,-0.030664474,0.18305634,-0.20880407,-0.59931266,0.03304484,1.0040854,-0.27094373,21.704197,-1.1364082,0.014597366,3.922722,0.87975276,5.613783,-0.10327569,0.6250407,-0.16205779,1.507231,-0.15876746,-0.15983063,-0.018321868,-0.27753943
t104,-0.010098295,4.604658,3.9940388,0.08719754,0.63156825,-0.088799044,0.23985784,-0.15875559,-0.2068507,-1.1410252,-0.00570832,10.371359,0.2769128,-0.117140055,-0.0968709,1.1538316,-0.31865275,-0.012781786,3.536892,7.385642,-0.5883562,0.4401619,-0.592606,-0.91385967,1.7259805,-0.07805904,-0.25297973,12.094794,-0.6008702,0.15420575,8.929423,-0.047587086,0.073859915,-0.5950316,0.8704325,13.287698,11.435488,10.703866,-0.036720887,-0.16637966,-0.55849355
t105,4.698918,5.253105,3.121607,0.116931066,1.6153588,-0.03468306,0.1342589,-0.1460108,-0.13599859,-0.79473454,5.532572,3.0258076,0.3110904,4.347535,-0.084308624,7.100717,0.39121053,-0.004491832,0.024441762,1.3050095,-0.249768,0.21015337,-0.2895508,-0.6066489,0.031115673,0.034591988,-0.26794103,22.045845,-1.1251618,0.01515438,4.261468,1.0779485,4.5790296,-0.08275155,0.9047343,-0.10115991,2.572628,-0.16948955,-0.069142275,-0.018609477,-0.25982893
t106,-0.04802828,6.609103,15.429312,0.04944829,0.5190046,-0.11845639,0.28283265,-0.22554313,-0.18789448,-0.47603592,-0.025946595,6.4766645,0.41591197,-0.1714355,-0.21828324,0.03943505,-0.4227805,8.076239,1.8072138,-0.2114335,-0.5533796,0.4319407,-0.48718324,2.759577,8.0221195,13.4492445,-0.039788745,5.384191,-0.23257841,10.470377,8.656998,14.06381,-0.0003104549,-0.19308805,-0.11203236,12.890085,0.3502747,10.339224,15.200037,-0.43212545,-0.5441804
t107,11.395251,9.543076,3.2488208,4.004128,1.267332,-0.042997945,0.1811553,-0.108442456,-0.11170706,-0.43675905,3.0561643,-0.029531026,0.2714914,1.1730015,0.41293818,7.5311265,0.009350445,3.9733431,0.09603055,3.937971,1.1599021,0.34448928,-0.18899153,-0.7241649,0.09068324,0.5474423,-0.40124276,26.320765,-1.3586233,0.045782633,3.031122,-0.007851459,6.483364,5.4814396,-0.08031287,-0.09561302,4.820758,1.7966957,-0.004922586,-0.055006567,-0.117892206
t108,-0.011285848,-0.02127302,1.3203036,0.15144728,0.02506938,-0.07385161,0.17332721,-0.094471835,-0.0253394,-0.82594264,3.9883773,7.492778,0.31437856,-0.021971442,-0.15283538,0.016983591,-0.10116914,-0.0008882302,11.601139,3.7313933,-0.8524972,0.43190432,-0.2150807,-0.43742996,2.898876,-0.24858218,-0.053651396,12.024394,-0.47902158,0.89260745,5.7503166,1.224972,2.2657232,-0.60916346,0.08028325,6.2511973,8.611837,-0.25869203,2.6567106,-0.025276845,-0.41743827
t109,-0.033660274,3.733582,14.734937,0.27716705,0.030261327,-0.13218439,0.3830351,-0.1813822,-0.17770013,-0.7532873,-0.016416365,8.6536455,0.5556483,-0.13540605,-0.1862728,0.0631146,-0.36964664,4.3821807,4.634398,-0.37436488,-0.7208854,0.5546687,-0.64496624,-0.12914807,4.8267207,10.359322,-0.026596906,10.99117,-0.57355356,10.034609,3.7757642,15.685533,-0.026391668,-0.340552,-0.055433363,8.50319,0.12625776,7.3389688,8.068595,-0.27564377,-0.7923143
t110,2.8764834,4.3516917,0.66136485,0.335694,2.9314208,-0.022764912,0.07756593,-0.107985236,-0.08799856,-0.52598345,3.9848711,1.4058999,0.15020922,4.7743564,-0.02716082,4.279114,1.8243542,0.12476403,0.02590444,0.3729431,1.1044915,0.10139937,-0.09247039,-0.3897884,0.02275818,0.85942966,-0.18643914,13.982715,-0.7032806,0.013482193,2.7976742,0.24260104,4.1936555,-0.09263611,-0.016751494,-0.16007783,0.3167641,-0.1307268,-0.14488703,-0.0115728015,-0.13771266
t111,3.508861,4.952688,1.4678117,0.036801934,2.7940269,-0.027748635,0.092852265,-0.12362162,-0.10674422,-0.63280606,4.4259562,1.9593754,0.19559193,4.932157,-0.036165502,5.358452,1.5834949,0.04976274,0.030019023,0.62149173,0.6637361,0.130256,-0.12683094,-0.46800327,0.02704087,0.8858699,-0.22121122,16.767069,-0.85856616,0.0137986485,3.2240162,0.41579235,4.7130666,-0.09648827,0.20631865,-0.16491935,0.8243406,-0.13069534,-0.14613345,-0.009569091,-0.1825557
t112,-0.010537195,-0.019383129,1.4551253,0.16324376,0.02644446,-0.07331107,0.17627081,-0.09947039,-0.02831028,-0.84692967,4.1317854,7.625242,0.3220323,-0.02263367,-0.154245,0.11179632,-0.108026244,-0.0010794995,11.63656,3.8108635,-0.8739473,0.43671083,-0.22271572,-0.4606175,2.84367,-0.24699304,-0.05841046,12.527763,-0.50744885,0.9341059,5.8060412,1.2110282,2.2811322,-0.6138681,0.18040667,6.1999474,8.751966,-0.27065864,2.6698983,-0.025582658,-0.42137122
t113,-0.011893329,-0.022691766,1.2529352,0.14593638,0.024032181,-0.073668085,0.17107514,-0.092429765,-0.022882685,-0.8177069,3.9519982,7.472701,0.30945376,-0.021761553,-0.14987227,0.00049989356,-0.097611986,-0.00080951134,11.6595745,3.7342956,-0.845455,0.42975807,-0.20810355,-0.42293924,2.9888096,-0.25597063,-0.05131846,11.740553,-0.46360457,0.92616236,5.778004,1.1881856,2.288518,-0.6134737,0.034054182,6.3022246,8.579584,-0.2598789,2.7027102,-0.02282223,-0.4142871
t114,-0.016254978,-0.01286543,0.8448704,0.048686065,0.018192688,-0.06966827,0.16325657,-0.07999077,-0.02479231,-0.7114788,3.1069424,6.6308193,0.27125624,-0.048267394,-0.13598606,0.0011257029,-0.07609585,-0.0008662335,10.678372,3.4731452,-0.74395484,0.4034629,-0.19933012,-0.33895588,3.090321,-0.1932798,-0.026816128,9.660585,-0.3757252,0.9357033,5.1384916,1.3982438,1.8342457,-0.5700654,-0.024954395,6.4149,7.625786,-0.20167968,2.158175,-0.023348548,-0.4168044
t115,-0.015510785,-0.012304002,0.94038296,0.06024613,0.018649742,-0.068750724,0.16635156,-0.081496336,-0.027468527,-0.72273946,3.2293613,6.7426586,0.27596363,-0.044584945,-0.138154,0.00059080595,-0.081207015,-0.000932277,10.713616,3.496662,-0.75952023,0.40393913,-0.20548472,-0.3600314,3.0017314,-0.19266109,-0.029324034,9.960194,-0.3891437,0.9682648,5.176097,1.3206886,1.7781501,-0.57108593,-0.012356852,6.3153114,7.7260847,-0.20261008,2.1378744,-0.02461916,-0.42017347
t116,-0.046760462,8.675593,10.671206,0.35271183,12.345491,-0.09329973,0.20067027,-0.0828397,-0.08019214,-0.92182565,-0.026572242,1.3563471,0.45810008,-0.25773856,-0.05637978,0.047597595,-0.16990466,1.2793711,3.6346881,1.5376542,-0.45892414,0.60735846,-0.07044224,10.776987,6.271816,0.50026315,-0.06484901,2.9934902,-0.6171041,8.395808,6.9643435,11.86061,7.256069,-0.60228086,0.16251162,13.879392,0.29332533,0.91721994,8.962217,-0.2791566,-0.4239956
t117,6.683858,6.2248917,-0.043235656,5.1552105,0.0072532403,-0.011736239,0.026184078,-0.1167398,-0.057213724,6.3336077,0.4714194,-0.065596476,0.08813668,-0.13035145,1.6482791,3.763095,4.6279874,8.435727,0.027112411,2.7956648,4.5103974,0.24131547,-0.23109356,-0.16257828,0.02466148,3.849203,-0.04844226,-0.08194389,-0.46776083,0.056004442,-0.13158356,-0.1236813,2.0921087,5.357847,-0.07186488,-0.16414589,2.4910111,3.7296698,2.4159095,-0.035054892,-0.08960624
t118,10.866236,7.0094986,0.9185724,1.5822067,1.4085269,-0.022944119,0.12054181,-0.14529718,-0.10379564,-0.19605051,1.4412743,-0.07671493,0.20858108,1.1312606,-0.00062282395,5.217234,-0.037101053,5.6666856,0.09265265,4.5696507,3.8381853,0.27329582,-0.041108433,-0.48193544,0.073320925,1.5046837,-0.3377572,17.655401,-0.91108805,0.05851134,1.4710116,-0.09186972,6.012416,5.8543115,-0.076943174,-0.10582137,5.304192,2.311982,0.6388713,-0.06605713,-0.07476481
t119,-0.037279673,4.265059,14.783516,0.18157583,0.016046096,-0.12137197,0.3496148,-0.19402869,-0.17530183,-0.6605572,-0.019701885,7.723607,0.5156419,-0.14399987,-0.19175091,0.010134512,-0.38906422,5.4358916,3.6792831,-0.31393707,-0.65498734,0.52771187,-0.5590725,0.21715975,5.6694636,10.990366,-0.023043726,9.249975,-0.4863368,10.11592,5.189638,15.213753,-0.012727886,-0.28134403,-0.08111067,9.673986,0.19607171,8.25414,10.219603,-0.32395193,-0.7174993
t120,-0.03417561,3.7129748,14.584211,0.26156798,0.02601088,-0.12718126,0.37693164,-0.1793398,-0.17061943,-0.74396986,-0.016288696,8.440656,0.5550471,-0.14063248,-0.18715458,0.1456244,-0.35774082,4.186979,4.5960035,-0.34686086,-0.7163915,0.5511961,-0.6095384,-0.10062449,4.907824,10.170597,-0.0264083,10.880645,-0.58700854,9.867935,3.8606727,15.400284,-0.02406465,-0.3226869,-0.044482473,8.518209,0.12907188,7.257079,8.1711,-0.2730924,-0.78728634
t121,-0.039853103,4.995319,14.8982525,0.14634602,0.007442702,-0.1206649,0.32713392,-0.20220466,-0.17799723,-0.6030518,-0.021485804,7.3632417,0.48010877,-0.1500996,-0.20133469,0.0210419,-0.40635353,6.3567476,3.0676663,-0.30319694,-0.6223954,0.49653235,-0.5394501,0.97063035,6.3710427,11.760542,-0.02638001,8.028784,-0.4031518,10.207074,6.3083196,14.910035,-0.007350272,-0.2550295,-0.08667754,10.657445,0.25557026,8.998253,11.834675,-0.36320204,-0.65704894
t122,1.0683342,2.115679,5.0639553,2.3546917,0.039223924,-0.036413066,0.18301544,-0.2544499,-0.08317043,-0.93896616,4.022852,1.343188,0.17750657,0.65937114,-0.08780156,4.010285,-0.09447017,2.8532915,0.00013715956,5.870955,-0.70517695,0.3171775,1.0955124,-0.4306784,3.5567203,0.0928082,-0.21660031,15.189383,-0.9265038,0.012564084,4.629614,-0.06368725,-0.03746974,-0.20367037,-0.012808057,1.2113205,9.147157,-0.10955344,0.08652771,5.627361,-0.33474544
t123,4.294045,4.7243915,2.3710222,0.08160674,1.5614134,-0.030971555,0.1171985,-0.13068667,-0.11657803,-0.7100303,5.296855,2.5119061,0.27355665,4.171312,-0.07456708,6.224958,0.69041234,-0.0038509916,0.021659201,1.088623,-0.20160085,0.17705338,-0.23814626,-0.5270051,0.02746245,-0.0020631754,-0.2375075,19.403717,-0.9802347,0.015192136,3.8765419,0.77236784,4.067707,-0.0764295,0.5787912,-0.10561609,2.2279985,-0.14840347,-0.058209535,-0.012516928,-0.19684094
t124,3.2629628,3.4429584,0.7409613,0.012880598,1.4661314,-0.020725476,0.08275943,-0.09003859,-0.070042625,-0.49637756,4.684825,1.3807112,0.17669322,3.5751753,-0.04864117,4.0467315,1.1938347,-0.0021784436,0.014151005,0.5797284,-0.094142616,0.10920331,-0.12029123,-0.3509068,0.017092288,-0.016888538,-0.16477256,13.229525,-0.632397,0.013912091,2.9745717,-0.0021434722,2.9622276,-0.05798663,-0.023110706,-0.11228393,1.5195458,-0.11451448,-0.017360616,-0.002072056,-0.052545022
t125,3.3581862,3.599874,0.87192416,0.01256569,1.4805759,-0.022769047,0.083656386,-0.093457185,-0.07597728,-0.5202973,4.671155,1.4752971,0.18500677,3.6231577,-0.052428424,4.2806516,1.1393381,-0.00245477,0.015562095,0.5844744,-0.103335194,0.11091615,-0.13359472,-0.3692718,0.017653339,-0.023130668,-0.17268592,13.81689,-0.6684624,0.01458854,3.099295,0.05990027,3.087046,-0.056821167,-0.0112469625,-0.10873934,1.5791059,-0.11850237,-0.027335828,-0.0027865535,-0.06672216
t126,-0.037746157,4.365671,15.156525,0.21109425,0.021647338,-0.1280514,0.35705388,-0.19575529,-0.18379879,-0.66387945,-0.02021649,8.017538,0.51624507,-0.14146255,-0.193728,0.011897541,-0.4133714,5.940299,3.6992648,-0.34351265,-0.66133976,0.53370655,-0.6052099,0.05826979,5.749094,11.427846,-0.021964917,9.283335,-0.46165872,10.446424,5.2208605,15.661903,-0.015238434,-0.2964391,-0.09055498,9.91754,0.20399815,8.578346,10.44742,-0.3384804,-0.72921455
t127,-0.015226784,-0.029674927,0.6875562,0.09956224,0.019236378,-0.07542598,0.15723078,-0.07821825,-0.00620663,-0.7370805,3.4434857,7.1302238,0.29093298,-0.024251828,-0.14119971,0.0088213235,-0.06483952,-0.00033061128,11.778559,3.573752,-0.79232967,0.4074223,-0.19170024,-0.33380908,3.3576717,-0.24524885,-0.030693613,9.81818,-0.3481586,0.9027883,5.8113775,1.1992913,2.1959395,-0.6167838,-0.044290107,6.739833,8.134473,-0.22645366,2.978267,-0.015833413,-0.38634598
t128,-0.012327996,-0.025692405,1.1042527,0.1328501,0.023274427,-0.07444855,0.168384,-0.08841653,-0.018462753,-0.7979947,3.8519275,7.4036646,0.3062302,-0.025142794,-0.14876819,0.0025964654,-0.090201564,-0.0006504582,11.764184,3.710588,-0.8364797,0.42752182,-0.20549725,-0.40430567,3.069773,-0.25900894,-0.04550809,11.325913,-0.43330047,0.90891564,5.794903,1.2086071,2.2583337,-0.61617905,-0.0070699933,6.4366517,8.503069,-0.25368443,2.7828705,-0.022981238,-0.41164622
t129,9.990938,9.518111,0.19462584,9.218004,1.0512,-0.03549682,0.1413056,-0.09215639,-0.049423583,2.1952822,2.4555488,-0.11183052,0.10283773,-0.040031802,2.2054942,4.2016516,1.9997209,5.555364,0.0898608,3.7938197,3.0434284,0.33612213,-0.06880961,-0.5612769,0.084627084,-0.02165666,-0.2415724,15.040916,-0.8795579,0.057354596,1.9676796,-0.05793794,4.879551,7.5176735,-0.2505977,-0.11689594,2.3045795,2.2298613,0.5108032,-0.0846033,1.4233958
t130,-0.044226587,6.2015576,15.281679,0.076800615,0.12067833,-0.123443455,0.29476237,-0.22483875,-0.18738025,-0.51280284,-0.024404297,6.7180014,0.42455456,-0.17156358,-0.21559453,0.039182704,-0.42492318,7.700739,2.1450894,-0.25092992,-0.59049594,0.44682842,-0.51464057,2.1240118,7.4777436,12.976009,-0.038770758,6.034142,-0.24940018,10.358537,7.885281,14.172741,-0.007776473,-0.20965885,-0.12649114,12.134851,0.30313712,9.873192,14.137165,-0.3976101,-0.5594929
t131,-0.04849239,9.126217,10.807736,0.3501178,13.100089,-0.09517209,0.1986368,-0.07830858,-0.08083314,-0.9413949,-0.027743377,1.1124157,0.48099762,-0.26565877,-0.055159923,0.048589468,-0.16374768,1.3100952,3.6927917,1.5320301,-0.45246515,0.63094157,-0.06446879,11.447459,6.5857506,0.2928488,-0.06880643,2.837452,-0.6453744,8.556462,7.0604143,12.486884,7.667893,-0.63604605,-0.012477499,14.344232,0.18288866,0.93686527,9.17389,-0.28272614,-0.45184737
t132,0.44109988,1.5276364,3.5829227,1.6584853,0.020563863,-0.029106356,0.13139832,-0.18234421,-0.06330863,-0.7247494,3.373539,1.3316531,0.115882225,0.9709472,-0.06189867,3.0180683,-0.050356295,1.9777374,0.5650052,4.521674,-0.551563,0.24118501,1.0834434,-0.33641002,2.7952454,-0.0286347,-0.1485896,11.257096,-0.6980302,0.006589577,4.057532,-0.04801012,-0.022000324,-0.24457376,-0.04199323,1.0849164,6.852322,-0.08179113,0.23128703,4.063226,-0.22494173
t133,-0.037725043,4.4639883,15.165337,0.20353004,0.018961206,-0.12689033,0.35335398,-0.19953738,-0.18414782,-0.654831,-0.020400392,7.9411135,0.5104001,-0.14140579,-0.1971954,0.01424522,-0.41557547,6.0275826,3.5806983,-0.33352944,-0.65116215,0.5280057,-0.60385084,0.18079694,5.8881493,11.451615,-0.022665504,9.076063,-0.44286296,10.464976,5.4462485,15.539931,-0.014966522,-0.29081208,-0.09272913,10.050466,0.21509068,8.757382,10.678728,-0.34422353,-0.71489686
t134,0.18273143,1.2086664,3.9864385,3.4178743,0.038219426,-0.021023894,0.16816564,-0.25218984,-0.043874912,-0.7513031,3.441313,0.1267523,0.11009971,0.7906176,-0.061627645,1.7141465,-0.036234606,3.4991696,0.07320957,6.5965805,-0.6539586,0.2770746,2.9939084,-0.24885154,4.4440136,0.45162413,-0.1746538,10.67088,-0.72777057,0.010829163,4.794528,-0.083286874,-0.10937799,-0.19539885,-0.11370456,2.0906813,9.903268,-0.08776321,1.6788625,6.150657,-0.1796594
t135,-0.038110137,4.5511456,15.195146,0.19907726,0.01783668,-0.1268107,0.3507306,-0.20119098,-0.18479642,-0.64752376,-0.020637847,7.8989515,0.50589836,-0.14238343,-0.19929352,0.015705356,-0.41875598,6.1743684,3.4961674,-0.33121774,-0.64803827,0.52431196,-0.6017254,0.28140914,5.9927135,11.559564,-0.02349661,8.92006,-0.431758,10.484086,5.603107,15.502633,-0.014553878,-0.28694463,-0.095827326,10.181091,0.22326651,8.8772745,10.908946,-0.34970644,-0.70740265
t136,-0.040885683,5.222814,15.369187,0.1628838,0.009634642,-0.12551484,0.3272924,-0.2101719,-0.1871173,-0.59269375,-0.022489155,7.536557,0.47226363,-0.14900777,-0.2139796,0.027193343,-0.43674147,7.1865067,2.879778,-0.30886614,-0.6198094,0.49359104,-0.5808998,1.0508474,6.7458134,12.379397,-0.02820528,7.7001457,-0.34587997,10.55992,6.779861,15.18284,-0.0095369555,-0.25856617,-0.111718565,11.192193,0.28006518,9.680983,12.618263,-0.38720447,-0.6443006
t137,-0.04352867,6.0401254,15.223846,0.1062659,0.00014541707,-0.12237971,0.2989219,-0.2180161,-0.18707341,-0.52972037,-0.024035813,6.942166,0.43358698,-0.16691771,-0.21327275,0.0364756,-0.42949593,7.4852633,2.2879846,-0.27290046,-0.58544713,0.45124987,-0.5254824,1.8529172,7.2858825,12.706094,-0.03327622,6.393126,-0.2686708,10.376721,7.5573545,14.329562,-0.009448909,-0.21871996,-0.11871024,11.773711,0.29847237,9.822379,13.6088505,-0.388513,-0.5750363
t138,-0.03818902,4.765337,14.839084,0.17513569,0.013013194,-0.12332869,0.3365487,-0.20199531,-0.1795558,-0.6294462,-0.020768858,7.568056,0.48667023,-0.15130316,-0.19323933,0.019402456,-0.4074312,5.9435763,3.2829335,-0.31670594,-0.64253306,0.5018285,-0.5581642,0.48206145,5.9493794,11.303739,-0.023437243,8.492642,-0.40993533,10.170311,5.627122,14.891655,-0.013380873,-0.27081734,-0.10166842,10.035866,0.20927551,8.592369,10.829505,-0.33023098,-0.6734306
t139,-0.046645585,8.34957,10.6412735,0.4351569,12.134068,-0.09773191,0.23849216,-0.06378188,-0.073418975,-1.0020518,-0.0246723,1.8632495,0.49952394,-0.24694887,-0.05063409,0.03539356,-0.15804535,0.61483234,4.6892114,1.4075537,-0.56158924,0.6555617,-0.08236033,10.253718,5.6452913,-0.07825587,-0.05019635,4.6618767,-0.754796,8.398965,5.654401,13.098108,7.518904,-0.6831123,0.06030979,13.214014,0.6900867,0.017275307,7.26706,-0.25264832,-0.5355097
t140,13.061873,7.4163985,1.4988064,0.04066274,1.5368925,-0.023607599,0.13630112,-0.19649836,-0.14526342,-0.31143337,0.9967933,-0.07273538,0.2629259,1.3295784,-0.02486558,6.3569694,-0.0973594,6.8360963,0.10865952,5.79108,4.6502004,0.31755096,-0.0497857,-0.5768062,0.07884544,2.4611378,-0.41683373,21.386066,-1.0782963,0.06958689,1.7595654,-0.123827964,7.237415,6.252019,-0.057627846,-0.12334936,7.4036293,2.861592,0.81555563,-0.06089646,-0.15297085
t141,-0.027722657,6.077498,7.6157765,0.1476106,4.6387753,-0.066055186,0.19165277,-0.12454705,-0.059068326,-0.4749564,-0.01923224,1.9176466,0.29062617,-0.11596261,-0.15423185,0.04945591,-0.18251655,1.0954981,2.9657118,1.0064025,-0.40613908,0.2917538,-0.3548908,2.0369797,5.065368,4.182846,-0.031878073,2.54838,-0.39769822,5.135626,5.6430798,5.077982,1.6672544,-0.2483972,2.1444962,10.634567,0.19657972,1.4533775,8.619127,-0.17383939,-0.33125392
t142,-0.013793805,5.0642805,2.1602898,1.1716986,2.3926556,-0.09930124,0.19570655,-0.13528559,-0.21266252,-1.038743,-0.016334264,9.433637,0.27970767,-0.13838246,-0.07078518,0.012780338,-0.25853595,-0.013849395,2.6230774,7.690256,-0.40989026,0.392184,-0.6473195,-0.7018211,3.0937958,-0.015192528,-0.27600393,6.178971,-0.21115747,0.000460236,11.795882,-0.084878854,0.4687107,-0.66981065,-0.104462385,17.885534,11.566294,14.342858,1.4666426,-0.26861554,-0.50625044
t143,1.9336588,1.711998,-0.042268805,0.79838717,1.0312302,-0.00766497,0.04355107,-0.05994877,-0.009534686,-0.17979953,4.4683933,-0.024035394,0.06866295,3.0415587,-0.008915855,0.8264679,1.3552865,0.15913421,0.012915878,0.09107303,0.5498145,0.041645583,0.16891432,-0.17115857,0.12728761,-0.043575484,-0.062914245,5.202305,-0.21239537,0.013729235,1.3956801,-0.028716533,1.748205,0.24351911,-0.15088049,-0.111571535,0.47456607,-0.16805582,0.042372238,-0.026188798,1.3438499
t144,2.5948243,2.5585682,-0.015721243,0.020001773,1.3713824,-0.011662311,0.068784244,-0.06821955,-0.035815362,-0.32873836,4.731395,0.44909033,0.11210332,3.4596832,-0.038095895,2.3730288,1.3595781,-0.0024435588,0.012160266,0.07789193,-0.0033609136,0.068505935,-0.057598352,-0.2470274,0.004124503,-0.05172822,-0.10987971,8.951473,-0.3901407,0.011618326,2.2936587,-0.02221752,2.112773,-0.029183121,-0.08858365,-0.11717101,0.74417526,-0.1601067,0.08364964,-0.010209858,0.73196024
t145,-0.013262583,5.0696063,1.9834299,1.3300815,2.6099308,-0.09561991,0.18341458,-0.13764545,-0.21608974,-1.0082786,-0.016999625,9.129826,0.28393927,-0.13943316,-0.07588175,0.016538188,-0.24942152,-0.014043964,2.3029628,7.670304,-0.37611026,0.37956318,-0.64948887,-0.6438654,3.1710465,-0.0002019308,-0.27841267,5.27116,-0.16690621,0.09106429,12.167335,-0.093525924,0.6817449,-0.6609518,-0.12807572,18.304695,11.214894,14.4913645,2.0699534,-0.2777379,-0.46222708
t146,-0.049221694,9.113342,10.821263,0.39149895,13.314836,-0.09808365,0.21312016,-0.073429845,-0.07891599,-0.982482,-0.027468167,1.2348557,0.50487036,-0.2667394,-0.051487725,0.045101944,-0.1598532,1.0919145,4.0709906,1.5060565,-0.4940243,0.65931433,-0.060251866,11.523519,6.476151,-0.028247744,-0.06335595,3.409164,-0.7038921,8.66498,6.59649,13.1854,7.9148674,-0.67165196,-0.023204735,14.221708,0.27409226,0.598235,8.655106,-0.28063667,-0.4914141
t147,12.494399,7.013434,0.6910479,0.12831277,1.5141214,-0.019680414,0.11668605,-0.18966328,-0.12727274,-0.19701353,0.8756924,-0.09228355,0.22780482,1.0219976,-0.01787725,5.427628,-0.081631556,7.2103257,0.106177814,5.591294,5.16749,0.28666654,-0.022238387,-0.49950302,0.07273699,2.5524156,-0.379401,18.161419,-0.9417049,0.070072964,1.1630569,-0.13220292,6.737497,6.440108,-0.08675292,-0.11749043,6.803888,3.0005982,0.94800174,-0.0737803,-0.109175235
t148,12.159792,6.809512,0.11744066,0.43144014,1.4808812,-0.01735775,0.10323034,-0.18312077,-0.115403526,-0.126323,0.87904286,-0.104302905,0.20275564,0.90495735,-0.013282364,4.8584027,-0.069450565,7.561094,0.1046526,5.406874,5.5081143,0.26514557,-0.006342817,-0.4594598,0.06815406,2.6619394,-0.35807696,16.032122,-0.863721,0.07072518,0.7255523,-0.13520536,6.4268336,6.5186977,-0.1063338,-0.11635922,6.448996,3.177092,1.1137754,-0.086445995,-0.079664394
t149,-0.027251419,6.019886,7.610137,0.15748398,4.6058855,-0.066439204,0.1945575,-0.12296046,-0.05705329,-0.48181257,-0.019061552,1.9587009,0.28962696,-0.11497719,-0.15385726,0.049571075,-0.18788229,1.0572473,3.0323586,0.9585293,-0.41444463,0.2959694,-0.35586205,1.9031695,5.0013475,4.1133285,-0.030824618,2.674044,-0.39770085,5.112498,5.5298357,5.08298,1.6610659,-0.24708536,2.1985419,10.566286,0.25965065,1.323108,8.452946,-0.17083913,-0.3334095
t150,-0.034109212,7.0230594,8.277347,0.03137318,5.4003434,-0.0681455,0.16219622,-0.14068805,-0.08054451,-0.43293288,-0.022923928,1.4052647,0.2939219,-0.12034856,-0.1667571,0.048685033,-0.16301997,1.8572587,2.3734052,1.3238894,-0.36267963,0.2675014,-0.34801507,3.5666258,6.393747,4.86597,-0.04247223,0.9766194,-0.41074902,5.9185295,7.214075,5.3780828,1.8819871,-0.26695177,1.7809588,11.796979,0.00826975,2.6099422,10.882794,-0.20331356,-0.3253582
t151,2.705778,2.7352943,-0.011331463,0.01771528,1.4685427,-0.013877691,0.07381521,-0.07400308,-0.04356448,-0.37018165,4.8823853,0.6975297,0.1255401,3.6354723,-0.04763674,2.713729,1.3860235,-0.0027625067,0.012881794,0.11256928,-0.024944033,0.07714078,-0.07414518,-0.2795061,0.003947674,-0.04330392,-0.12327057,9.9689455,-0.44333908,0.011691921,2.5133083,-0.0211357,2.2768931,-0.044756062,-0.07259292,-0.120128006,0.91249907,-0.1605926,0.092759006,-0.00514521,0.48597962
t152,-0.048807263,8.843664,10.763392,0.3990599,12.875865,-0.09726696,0.21950582,-0.07120955,-0.076147676,-0.9809918,-0.02653975,1.3839053,0.49450642,-0.25603306,-0.05072234,0.042304102,-0.16172281,1.012594,4.2055697,1.5148218,-0.5116632,0.65062493,-0.05900697,11.049316,6.1899786,-0.032475874,-0.058373455,3.697059,-0.70893985,8.557529,6.379189,13.051125,7.775717,-0.66603816,-0.005838399,13.893015,0.40269044,0.4219594,8.289393,-0.27213657,-0.49628863
t153,-0.011231808,1.2410736,2.9097998,4.5029864,0.02761336,-0.011713775,0.13423233,-0.24265587,-0.010941283,-0.48636556,2.7982278,-0.04737836,0.046206255,1.1676613,-0.03876514,0.0080310395,0.53484696,4.3549604,0.011308633,6.297776,-0.60637236,0.17683552,3.5371723,-0.08586808,5.007175,0.5190471,-0.126692,5.725816,-0.44840595,0.008259492,5.397081,-0.08630669,-0.1570683,-0.14934155,-0.20390259,2.7787538,8.918734,-0.16035569,4.043343,5.5030584,0.15764636
t154,-0.0073605427,0.80099803,3.4208448,3.7954235,0.03509116,-0.013777336,0.15168005,-0.24634801,-0.02085732,-0.60508597,3.224437,-0.024099806,0.07371345,0.8327696,-0.051312793,0.32186028,-0.01146549,3.8386502,0.0067018173,6.1795397,-0.635693,0.21975362,3.2057753,-0.16139115,4.808954,0.22627553,-0.1411603,7.6459064,-0.5521708,0.006724286,4.84417,-0.09075586,-0.14357167,-0.16400024,-0.16242158,2.1981902,9.364558,-0.13421583,2.8872228,6.134931,-0.070858315
t155,-0.012981144,5.1207643,2.0148911,1.3414277,2.630003,-0.0969528,0.18670277,-0.13712123,-0.2182596,-1.0207982,-0.01736629,9.2289505,0.28640985,-0.13824329,-0.07423458,0.01612266,-0.25000626,-0.014059328,2.3339932,7.6894646,-0.37841257,0.3832032,-0.6507341,-0.6569038,3.1850255,-0.002142461,-0.28047383,5.4196877,-0.17535165,0.03752457,12.191226,-0.09243297,0.6225089,-0.66473776,-0.12378166,18.383295,11.359266,14.686324,1.9822825,-0.27826244,-0.47196558
