"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122"
"t95",0.042629638732559,0.128150491183765,-0.13885494277558,-0.164947957093706,-0.0014135999950064,-0.0274325145314157,-0.00630247261574743,0.000940465858251947,-0.000966206966410749,0.00701527543442818,-0.000566680606877262,-0.00063530513826922,0.00370719134176099,-0.00012951627144435,-0.00190474366998824,-0.399870212347779,0.00243401743848802,-0.00178820013629187,-0.00994879094754791,-0.0048502025057704,-0.00119615326439187,-0.00241229257853244,0.00295106163045936,-5.35558389451537e-06,-0.0201173908752599,-0.00551166343502269,6.97544102103154e-05,-0.00241803520525862,-0.00215362024164675,0.00127544303142746,0.0213805466669513,-0.00196446501969305,-0.00214559220322644,8.60653229789318e-05,-0.0445615704035105,-0.226543298850139,-0.0272738814674847,0.00125892773696789,0.00603600605439676,-0.00044489654419385,-0.02161262504067,-0.0522136171963069,-0.000956218577903491,6.24675318630454e-17,4.28692475645513e-05,-2.05159625575712e-05,-1.31040830344799e-05,-1.98170330583235e-16,6.35887493710256e-06,0.00582445534860862,-0.000105310603520315,8.09385779562401e-09,6.29069591553433e-05,0.000244096439813086,0.000598313250846713,0.000251708450496119,1.45936896233398e-07,8.40722273911667e-05,0.000363406477618059,2.07301183693389e-16,-6.64125504178185e-05,6.00430244360631e-10,0.00144093387058189,1.93643427070825e-06,-1.39039072322821e-05,-4.27751718102172e-05,-1.33547832592878e-05,-5.5899334073643e-05,6.41609625084185e-05,5.26764417429908e-06,4.9921046024526e-16,0.000644885992896566,7.11258947180669e-05,1.88122421985732e-17,-4.01520328107071e-05,-0.00048663404073388,-0.00519616903149303,-5.15976310009028e-05,4.25566073564351e-05,-4.99946722557159e-05,-0.017289509711625,-8.71192812101212e-06,-0.000987708345208061,-0.00572601057394392,1.17266257793427e-14,-0.342011721780973,-1.5221434036618e-13,1.61341165647925e-14,0.000383476016026995,-8.60129843997946e-15,2.04985502674718e-14,0.301112004951237,-3.82108688093588e-05,6.07899669739291e-05,8.11735985037213e-06,-7.74359790305086e-07,-8.11423408418565e-08,9.8304680048955e-16,1.47554718925646e-15,1.12017229350784e-15,1.11081791487227e-15,8.66595175165174e-16,2.68041258093978e-15,1.48905351226081e-06,4.58343521786451e-14,0.707106781186546,-4.40683548415487e-15,6.86360150208371e-15,2.22852989397946e-15,1.18024205917739e-06,1.21326681352605e-06,2.62648790280368e-15,-4.56503774222631e-16,1.28020505652713e-08,-1.18474122100839e-15,1.29639148127869e-17,-1.028308251588e-15,8.64974089016125e-16,-5.13198913263926e-15,-3.49275039176745e-15,-2.68978132858567e-16,1.03282126157654e-13
"t22",0.040945504233131,0.119697232839385,-0.124865061311784,-0.146157966577054,-0.00123163226708071,-0.0236784060072684,-0.00541119576282627,0.000784639626661254,-0.000757557442664748,0.00526626102193796,-0.000381805730269398,-0.000334072505449985,0.00171741498295684,-5.91249042153933e-05,-0.000666073559365221,-0.123862165620968,0.000542689755481435,-0.000317695434838675,-0.000287938799792052,-2.3537880900407e-05,3.52761338535859e-06,7.9500528654616e-06,-0.000118824690460527,1.11264775202707e-06,0.00478170365716687,0.00276075738114163,-3.51368202803366e-05,0.00133710267068244,0.00126942441593137,-0.000884557162026557,-0.0197618855832762,0.00198247765395952,0.00294269159043469,-0.000158085432746085,0.0862203445818185,0.462835973063325,0.058954970852785,-0.00310705274729359,-0.0268748913808493,0.00218192782158866,0.158170435009732,0.399633543472391,0.00735682142689399,6.19497242591334e-16,0.0028931846510097,-0.00109286702633149,-0.000235695554751056,0.707106781186549,9.23003349284718e-05,0.0807498981975371,-0.000970343316085465,7.09153589634767e-08,0.000404118218420833,0.00141137543585957,0.00320771987298186,0.00132669478242769,7.53615123019332e-07,0.000376414545060558,0.00159026576599617,-2.51201609856356e-16,-0.000256568511014093,2.30336282868739e-09,0.00520404073789453,6.06906631096733e-06,-4.11755329028887e-05,-0.000118770660337131,-3.65627174087234e-05,-0.000150934122007576,0.000157769142136351,1.07490150788496e-05,-2.0416043446368e-16,0.00109282327476261,9.26212718968663e-05,-1.81508860177874e-16,-4.93898210724627e-05,-0.000527860330153398,-0.00493217741400852,-3.7475574056841e-05,3.02732484821285e-05,-3.17866067305352e-05,-0.00741715677852917,-3.48015050667672e-06,-0.000347102139368546,-0.00137584154759367,2.13042594396738e-15,-0.0693740170652398,-3.04622855586718e-14,3.80437162055357e-15,1.6069817301667e-05,4.48729432809447e-16,-1.1903832468194e-15,-0.0198767643723431,-1.20443167943103e-05,2.647604799584e-05,-0.00014092602377199,5.7273407991454e-06,4.05154318446976e-07,-1.02434576635034e-15,-4.47141821749074e-17,-6.75128473760568e-17,1.90524936519946e-16,1.62205787902149e-16,2.16053830084692e-16,-1.07199778123576e-05,-1.33499984220449e-16,-2.45062359397392e-16,4.92950084944089e-16,2.21481872420209e-16,-2.13281416792627e-16,-1.18691158198527e-05,-1.31528036655886e-05,1.88791667989454e-16,-1.90524725764597e-16,-2.40662526338499e-06,-1.77620095691439e-16,-1.18260053174001e-16,-1.84223879863149e-15,8.05535597341657e-16,-5.722036171398e-15,-4.20614008850873e-15,1.15905918865867e-15,1.01617132960386e-13
"t23",0.040945504233131,0.119697232839385,-0.124865061311784,-0.146157966577054,-0.00123163226708069,-0.0236784060072684,-0.00541119576282627,0.000784639626661285,-0.000757557442664715,0.00526626102193794,-0.000381805730269273,-0.00033407250544997,0.0017174149829568,-5.91249042155182e-05,-0.000666073559365132,-0.123862165620968,0.00054268975548159,-0.000317695434838838,-0.000287938799792062,-2.35378809002292e-05,3.52761338540803e-06,7.95005286557103e-06,-0.000118824690460423,1.11264775175331e-06,0.00478170365716685,0.00276075738114173,-3.51368202802169e-05,0.00133710267068246,0.00126942441593135,-0.000884557162026522,-0.0197618855832756,0.0019824776539593,0.00294269159043457,-0.000158085432746325,0.0862203445818187,0.462835973063325,0.0589549708527849,-0.00310705274729349,-0.0268748913808501,0.00218192782158921,0.158170435009732,0.399633543472392,0.00735682142689492,4.00435855540773e-16,0.00289318465101482,-0.0010928670263369,-0.000235695554751995,-0.707106781186547,9.23003349230677e-05,0.0807498981975474,-0.000970343316084483,7.0915356666486e-08,0.000404118218419907,0.00141137543585674,0.00320771987298296,0.00132669478242649,7.53615119962044e-07,0.000376414545059591,0.00159026576599612,4.54963615426018e-18,-0.000256568511013369,2.30336368911288e-09,0.00520404073789492,6.06906631073342e-06,-4.11755329030727e-05,-0.000118770660338279,-3.65627174091437e-05,-0.00015093412200726,0.000157769142136361,1.07490150788643e-05,-1.95486817083796e-16,0.00109282327476222,9.26212718959244e-05,-2.10699807279638e-16,-4.93898210723903e-05,-0.00052786033015355,-0.00493217741400849,-3.74755740567982e-05,3.02732484822882e-05,-3.17866067306787e-05,-0.00741715677852892,-3.48015050677386e-06,-0.000347102139368458,-0.00137584154759374,2.0645064518847e-15,-0.0693740170652392,-3.10590304344079e-14,3.45742692535821e-15,1.60698173016297e-05,9.76085369505916e-16,-5.35525134638123e-16,-0.0198767643723429,-1.2044316794077e-05,2.64760479960262e-05,-0.000140926023772253,5.72734079887475e-06,4.05154318329006e-07,-1.17952750152454e-16,-3.93504973141021e-17,-1.2649344554616e-16,1.73680472614428e-16,5.88593198831514e-17,-3.78610925280295e-17,-1.07199778124609e-05,-1.87276411901545e-16,-4.3935138783209e-16,6.12926758488871e-16,1.45793030269735e-16,-1.64709159422837e-16,-1.18691158199023e-05,-1.31528036655989e-05,1.05524941100816e-16,2.4404137088864e-16,-2.40662526311616e-06,-3.07162381343328e-18,-1.66832310418449e-16,-2.21000017553995e-15,2.83794619874209e-17,-5.99525511886567e-15,-4.18566606801757e-15,5.39979629422274e-16,1.01743767774132e-13
"t30",0.0420886588824975,0.125561014838549,-0.134872811568688,-0.159767190636966,-0.0013653527398557,-0.0264598940648439,-0.00607467335648986,0.000903706901809072,-0.000927010309961152,0.0067549264996291,-0.000562174923819589,-0.000828793989761724,0.00757557436290159,-0.000289822170435407,0.00186938685581147,0.152039644524968,-1.33647337606444e-05,-0.000116784240714686,-0.00145030089758063,-0.000722585057553037,-0.000179062253219815,-0.000361185293743471,0.000446569988441025,-7.2545339275741e-07,-0.00262022360218111,-0.000397084489070111,4.97732572421038e-06,-0.000143298986643109,-0.000108178000123438,3.10189769823012e-05,-0.000688164589742334,0.000102603440145243,0.000281565531896685,-1.84597609433626e-05,0.0102172965917157,0.0553904888498041,0.00708716638765019,-0.000369093087002701,-0.00186920728003662,0.000120798926662592,-0.00293192047844334,-0.0112353900885843,-0.000215101620892451,-2.62300192683594e-15,-0.00268356268006401,0.00110993790078243,0.000763016285766647,-6.29114114786399e-15,-0.000711158961787104,-0.895821051879105,-0.00358347238622321,2.2532979067401e-07,0.000720874960539436,0.00234751009739726,0.304952324121533,0.000853744243504308,7.62102683772974e-07,0.000423286405669566,0.00177297089222997,9.02120013097608e-16,-0.00028084785322223,2.53320383631963e-09,0.0806216161396998,5.3907981384749e-06,-3.61976860973439e-05,-0.000102818820949925,-3.15419672216276e-05,-0.000129762040291943,0.000132616996080315,8.68942130769828e-06,-9.92398247716892e-17,0.000856164364096584,0.000539074684416387,1.01525365451455e-15,-3.7302081052068e-05,-0.000401738227807024,-0.0248729463072154,-2.39820212487863e-05,1.93278591278459e-05,-1.99227380253527e-05,-0.00416140117538797,-1.9001430467333e-06,-0.000179251082358288,-0.000559241566411445,7.92657032036288e-16,-0.0238886700691921,-1.05895585934144e-14,1.42015081770452e-15,-1.74229208500005e-05,-4.56418970664457e-16,-2.3946168103573e-16,-0.00697685777546694,-1.56045048606319e-05,3.26515021616899e-05,-0.00014150198022232,5.65979757544356e-06,3.93650465238386e-07,-5.99111446520436e-16,2.49429430940076e-16,-1.08781704780931e-17,3.04165380449906e-16,1.65054377181473e-16,-1.35921957843888e-17,-8.98959142250058e-06,1.14028005099699e-16,1.5260778760671e-17,5.54829877098186e-16,1.60809860937212e-16,4.87832126730259e-17,-9.83647389220167e-06,-1.08778972362172e-05,3.88129364611095e-17,-8.80823684345431e-17,-1.94453949837502e-06,-4.06252333584859e-17,-2.96816772702504e-16,-1.53152601405153e-15,4.8694525858662e-16,-6.0114563511641e-15,-3.92312865779655e-15,9.92265464649048e-16,1.01783451105145e-13
"t40",0.0428015815451099,0.129173403597647,-0.140936235075564,-0.167959375890359,-0.00144525179292281,-0.0281150076139498,-0.00646854980403801,0.000973500702185346,-0.00102362207238775,0.00758711974521185,-0.000658038535998294,-0.00105936356711131,0.0100895368590049,-0.000387777548626495,0.00270119512720703,0.226614654555328,-2.14132704886341e-05,-0.000194877644914822,-0.0028132015895035,-0.00144035163049206,-0.000360166158213599,-0.000726781693893743,0.000939175388358893,-1.93018393766026e-06,-0.00732646707548657,-0.00206262318360544,2.6101371626311e-05,-0.000902379693502595,-0.000801354067634701,0.000468956273707479,0.00755442749888968,-0.000681821586771191,-0.000681593811290914,2.39400631144086e-05,-0.0120288473970698,-0.0591180616531469,-0.00685238978183412,0.000285596657851377,0.000585573422228725,-3.28107856958485e-05,0.000437404605242869,0.0015640708982705,2.97036132185145e-05,-7.2453781572552e-16,-0.000152712494039248,6.75535964153795e-05,7.0986206448206e-05,-1.28204096963905e-15,-7.26881221154659e-05,-0.0933513516540557,-0.000423630391034555,2.67080603039613e-08,6.02621659057622e-05,-1.91311211075863e-05,-0.401561719648695,0.00149386364936903,4.43829341079897e-07,5.0314398062349e-05,0.00014586358427789,7.73526864485239e-17,0.000124498803733546,-1.34524379103404e-09,-0.833113200266178,4.58078720187598e-06,-2.63135489673661e-05,-6.759546673981e-05,-2.04144060169445e-05,-8.28326818627367e-05,7.94642107977884e-05,4.97378590459656e-06,-8.34137686405777e-16,0.000489562900563704,0.00165770877311569,-3.76689117910515e-16,-2.29174050680545e-05,-0.000276576924433491,-0.0698462446157775,-1.06535256972116e-05,8.71438056362722e-06,-9.45672807183134e-06,-0.00210125578780632,-9.6434475152507e-07,-9.16368209847502e-05,-0.000289783383076228,8.821671855901e-16,-0.0124256755228798,-6.76427033149055e-15,4.69718093336025e-15,-9.18950655665462e-06,1.09549342257653e-16,-1.04491182751513e-16,-0.00376046482384726,-8.45118044064544e-06,1.7695089211199e-05,-7.72149232274293e-05,3.09194626198524e-06,2.15349329657466e-07,-1.94142032570505e-15,3.48323468104444e-16,1.74428462009206e-16,1.74774090028387e-16,-3.64034588457275e-18,-2.43077674408182e-16,-5.06715300291669e-06,-1.8777227982358e-16,-6.92748847622269e-16,8.83908833813841e-16,2.8503229906486e-16,1.42706641274809e-16,-5.575998069923e-06,-6.17313528382831e-06,4.86783887794516e-17,-7.58114780461956e-17,-1.12080933552372e-06,-3.85525362659674e-17,-1.21018811039891e-16,-1.96058634393451e-15,2.58345507105728e-16,-6.18820568106141e-15,-4.19580808597255e-15,7.13009294206604e-16,1.0150793020394e-13
"t51",0.0432394383302682,0.131389376644395,-0.144649927213697,-0.172973904800389,-0.00149412630299363,-0.0291270761334874,-0.00670934784321778,0.00101612295809186,-0.00108248919548148,0.00809343510808819,-0.000716164568131134,-0.0011982672305193,0.0115999709432907,-0.000446613897157085,0.00319856061179751,0.27113109788703,-2.6200522504816e-05,-0.000241241661173137,-0.00361755559164234,-0.00186356106439787,-0.000466916014787787,-0.000942275856957946,0.00122911493397316,-2.6347623377406e-06,-0.0100758171828533,-0.00302645803123561,3.83244972049319e-05,-0.00134086381622037,-0.00120126924601378,0.000720733945474458,0.0122581386083197,-0.00112828697573582,-0.00122401373063248,4.75278761833111e-05,-0.024375130780679,-0.122504880443254,-0.0145475230608849,0.000644579302403411,0.00188684698999852,-0.000113760514318755,0.00217033059053079,0.00812968930792421,0.000155240592918186,5.64252797031096e-16,0.00100195869633427,-0.000405293062395296,-0.000222263281069942,2.32983323466255e-15,0.000188921938263895,0.232443869769851,0.000683273807230503,-4.05445218450195e-08,-6.10503593721473e-05,1.68827577465066e-05,0.325776083200211,-0.00119403270875409,-3.49608543138942e-07,-5.02223379962261e-05,-0.000187950325294571,2.88272385784556e-16,1.58115200539314e-05,-1.37171928325487e-10,-0.0049679387830786,4.80439619477566e-08,-8.28440283078959e-07,-3.90443944698954e-06,-1.29788913037671e-06,-5.73918486694669e-06,8.46782909399903e-06,8.41553776853707e-07,-1.81218261823281e-15,0.000103600158469641,-0.817990185152952,3.89945366122458e-14,-9.88050703588325e-06,-0.00011019785287943,-0.0421921205912344,-2.66898233676264e-06,2.24433128090641e-06,-2.67032931917953e-06,-0.000665535423405011,-3.08700267522e-07,-2.98021768817381e-05,-9.72799222510264e-05,-3.95215101475108e-16,-0.00421153523372185,1.5901350964888e-15,-4.39374773803928e-15,-3.23546682781042e-06,-1.7973998774715e-15,2.46251249667284e-15,-0.00141895967678338,-3.2430393253575e-06,6.80596523424332e-06,-3.04445957063272e-05,1.22415761578997e-06,8.56940887993033e-08,-3.31971404230137e-15,-5.68848603083184e-16,-6.92144052941124e-16,-1.48583420093637e-16,1.41887194140664e-16,-5.53196883012589e-16,-2.2486344567387e-06,-4.78291088098941e-16,-2.15746867718195e-16,6.94767181058203e-16,-4.62457714958216e-16,-6.24560118288294e-16,-2.52375861375059e-06,-2.80461317409293e-06,-4.63668388186e-17,-1.45289811255536e-16,-5.36113842726128e-07,-1.77951701511782e-16,3.18499773943711e-16,-2.3822204252292e-15,4.65779914873903e-16,-6.16036109774338e-15,-3.79000897339812e-15,8.94066119005234e-16,1.02572972099242e-13
"t52",0.0432433748717767,0.131409255485499,-0.144683146216003,-0.173018711484622,-0.00149456248795009,-0.0291361024722639,-0.00671149465423253,0.00101650220886493,-0.00108301089687073,0.00809791048909055,-0.00071667530676384,-0.00119947440189564,0.0116130390619217,-0.000447122700183055,0.00320283007043649,0.271512209081278,-2.62412741182418e-05,-0.000241635194905762,-0.00362432069379792,-0.00186711541881473,-0.00046781214806335,-0.00094408482936866,0.0012315435811107,-2.64060891226736e-06,-0.010098594413923,-0.00303433684828544,3.84244008921732e-05,-0.00134443929284941,-0.00120452466034104,0.000722773792011078,0.0122958743396333,-0.00113185662615472,-0.00122829329255057,4.77112780080119e-05,-0.0244708603753069,-0.122994914277958,-0.0146068281365397,0.000647325296349474,0.00189646364864841,-0.000114355448897402,0.00218279612272131,0.00817681336730646,0.00015614139265648,1.38755496461313e-15,0.00100962430137742,-0.000408422810079796,-0.000224145375332665,1.67813860876611e-15,0.000190580104961518,0.234502358588533,0.000690006223197165,-4.09510528485754e-08,-6.17533137913575e-05,1.70896496568088e-05,0.329976791428214,-0.00120961904852328,-3.54241816145209e-07,-5.09721964512464e-05,-0.000190817708526906,6.68546086816109e-16,1.60865094922891e-05,-1.39571390180545e-10,-0.00506166859396419,4.91505706399183e-08,-8.49355186600743e-07,-4.01487034025308e-06,-1.33557363584346e-06,-5.91027160423227e-06,8.77373975840471e-06,8.90547128186403e-07,-2.5614153742389e-15,0.00011570608176106,0.406734749749397,0.707106781186529,-5.53038464623492e-06,-8.97979594528782e-05,-0.0370449653687694,-2.45610817643381e-06,2.0692369367571e-06,-2.48246738363678e-06,-0.000628325268338194,-2.919187365516e-07,-2.82514457168129e-05,-9.26704133027055e-05,4.21519425335364e-16,-0.00401779914596278,-5.87874007865339e-15,2.39917020961972e-15,-3.10361508665934e-06,1.03871289654841e-15,-1.19016589119553e-15,-0.00137286780411319,-3.14332651962438e-06,6.59827023165879e-06,-2.95872506140424e-05,1.19014043660225e-06,8.33512878658503e-08,8.43513927513883e-16,1.74150147465606e-16,5.28991691998733e-16,3.00845867568368e-16,8.5057852351195e-16,4.55664351662706e-16,-2.20494797754985e-06,8.63436954014735e-18,-1.00575401361972e-15,3.19237834910728e-16,1.04702072951822e-15,4.25385834836432e-17,-2.47759531428812e-06,-2.75389960423133e-06,1.11387534862817e-16,7.70081291976158e-17,-5.27817455682028e-07,2.19818468049072e-16,-1.51735684324428e-16,-2.50798965553849e-15,5.03799475698391e-16,-6.4192103842511e-15,-4.3323970526346e-15,9.07096992140897e-16,1.00757762275311e-13
"t53",0.0432433748717766,0.131409255485499,-0.144683146216003,-0.173018711484622,-0.00149456248795007,-0.0291361024722639,-0.00671149465423255,0.00101650220886489,-0.00108301089687071,0.00809791048909051,-0.000716675306763854,-0.00119947440189562,0.0116130390619218,-0.000447122700183062,0.00320283007043646,0.271512209081278,-2.62412741181436e-05,-0.000241635194905634,-0.00362432069379802,-0.00186711541881462,-0.000467812148063326,-0.000944084829368587,0.00123154358111068,-2.64060891234727e-06,-0.0100985944139231,-0.00303433684828534,3.84244008925783e-05,-0.00134443929284945,-0.00120452466034113,0.000722773792011115,0.0122958743396334,-0.00113185662615478,-0.00122829329255018,4.77112780081971e-05,-0.0244708603753069,-0.122994914277958,-0.0146068281365397,0.000647325296349597,0.0018964636486481,-0.000114355448897384,0.00218279612272164,0.00817681336730665,0.000156141392656673,1.47864134531998e-15,0.00100962430137874,-0.000408422810078877,-0.000224145375332867,1.74058865390032e-15,0.000190580104961268,0.234502358588533,0.000690006223196846,-4.09510515169109e-08,-6.17533137913323e-05,1.70896496574364e-05,0.329976791428216,-0.00120961904852352,-3.54241813874578e-07,-5.09721964510792e-05,-0.000190817708526604,8.90753394292695e-16,1.60865094925585e-05,-1.39572097938697e-10,-0.00506166859396326,4.91505709533493e-08,-8.49355188232433e-07,-4.01487033959001e-06,-1.33557363555659e-06,-5.91027160478087e-06,8.77373975988264e-06,8.90547127085749e-07,3.79287671826414e-15,0.000115706081761987,0.406734749749329,-0.707106781186566,-5.53038461581726e-06,-8.97979594539307e-05,-0.0370449653687875,-2.45610817319004e-06,2.06923693448895e-06,-2.48246738922056e-06,-0.000628325268338207,-2.91918732554797e-07,-2.82514457160995e-05,-9.2670413301442e-05,6.08869560734264e-16,-0.00401779914595816,-2.9088934877812e-15,4.38369386613719e-15,-3.10361508543529e-06,9.97079533124193e-16,-1.20924784943125e-15,-0.00137286780411003,-3.14332651993887e-06,6.59827023212924e-06,-2.95872506180723e-05,1.19014043706814e-06,8.33512865520944e-08,-7.656589368891e-16,5.95814054304773e-16,-1.40611569727515e-16,2.97166926805654e-16,-4.58890999306597e-16,3.88231972362085e-16,-2.20494797617674e-06,3.41701276814648e-16,1.8773574175414e-16,3.04576726554205e-16,2.53183767783053e-16,1.53560885958597e-16,-2.47759531451058e-06,-2.75389960460425e-06,1.53020898259765e-16,3.44002033837916e-16,-5.2781745540871e-07,-3.95795460981356e-16,-1.79491260034461e-16,-1.53654450899178e-15,8.68091420914198e-16,-6.36543395649615e-15,-4.18730984362527e-15,1.2332249091821e-15,1.01719408944724e-13
"t47",0.0429169332121982,0.129758574471734,-0.141919895098349,-0.169289097212583,-0.00145822837630305,-0.0283839044070948,-0.00653255207146075,0.000984852262807663,-0.00103936404459246,0.00772287156792269,-0.000673713829677566,-0.00109720944956758,0.0105027265529834,-0.000403879436001965,0.00283818306237255,0.238903416856547,-2.27409867781437e-05,-0.000207766299777406,-0.00303838951007115,-0.00155896083160012,-0.000390094259256392,-0.000787197971142297,0.00102059309119036,-2.12936322800335e-06,-0.00810454940181035,-0.00233778073859142,2.95911492561437e-05,-0.00102775018147462,-0.000915815183461251,0.000541220246104708,0.00891186981762714,-0.000810897279968282,-0.000839430771003274,3.08463286671759e-05,-0.015647541398711,-0.0777169220415736,-0.00911276618621555,0.000391303252221603,0.000971686056833552,-5.68454530468025e-05,0.000952342793289026,0.00351489600882843,6.70036966684062e-05,-2.83117441556984e-17,0.000181459118299827,-6.89960282590366e-05,-1.12222099443511e-05,-4.83225434157902e-16,-5.72468957605298e-07,-0.00397206103237498,-0.000144345980589963,1.00786657138981e-08,3.82623198706867e-05,-1.46458447528096e-05,-0.363825277689371,0.00141636764049247,4.468076223504e-07,0.000119116671539161,0.000505161698069749,-1.16403783657645e-15,-0.00011990537111646,1.14706574460729e-09,0.270798467837964,2.4105898556845e-07,-2.9181399553364e-06,-1.01765729858992e-05,-3.19250770670979e-06,-1.33591919947058e-05,1.39238590122626e-05,5.94235009131624e-07,1.26048308815898e-15,-2.81939304817612e-05,-0.0022390649541013,-1.07016281636531e-14,2.45659962168282e-05,0.000690820311903117,0.808419574053206,-4.50568967960936e-05,3.44924215542383e-05,-2.89028599329797e-05,-0.00434820713731607,-1.92387230094765e-06,-0.000173291589837731,-0.00049490867066658,3.00807704962778e-17,-0.020612436342848,-6.2651895407447e-15,-4.40031245228174e-15,-1.37120202112188e-05,9.70502468486589e-16,-2.26350922986004e-15,-0.0048158780874632,-1.05042148052925e-05,2.19080331484796e-05,-9.19287248226232e-05,3.65893451538108e-06,2.53001243855309e-07,-2.44846959313954e-15,-7.89815671883902e-16,-2.63410312752348e-16,4.23768334132412e-16,9.78133119915206e-17,2.33735787122465e-16,-5.29782576463322e-06,-2.05506606542931e-16,-7.70336228563828e-16,1.02957353392401e-15,-1.82269547410448e-16,5.52173161082639e-16,-5.74460110589897e-06,-6.34299875808855e-06,-4.07663382371781e-16,-2.67663250508155e-16,-1.11653607751075e-06,-1.61521027417729e-16,-5.83058325580392e-16,-1.65705998675645e-15,5.5464759973341e-16,-5.7323128011699e-15,-4.75740311190743e-15,9.95026029542205e-16,1.01889294869781e-13
"t48",0.043042475530383,0.130389776788359,-0.142968643362133,-0.170700610981185,-0.0014719357175215,-0.0286671827165348,-0.00659987591915848,0.000996698147957968,-0.00105552548798155,0.00786075607894792,-0.000689253293603065,-0.00113307133965006,0.0108870844871428,-0.000418828201275775,0.00296152136547652,0.249844533861039,-2.38952489610539e-05,-0.000218835519225965,-0.00322443697860047,-0.00165635805204417,-0.000414621761694418,-0.000836707665874594,0.00108669868607754,-2.28465789573274e-06,-0.00870695682951381,-0.00253863184409399,3.21369666233537e-05,-0.00111825618421846,-0.000997815973822732,0.000591896611350894,0.00982193726190281,-0.000896079850548841,-0.000937232740088517,3.48285667623675e-05,-0.0177050399426109,-0.0881335837625766,-0.0103585928739843,0.000447319755837272,0.00113964505350208,-6.69427320185375e-05,0.00113919361956961,0.00421128974250596,8.02936909129873e-05,-3.56662493107135e-16,0.000229914630755554,-8.76077644039401e-05,-1.45702418999353e-05,-4.32184361215024e-16,-7.50126950093866e-07,-0.00521694676866411,-0.000195267985339812,1.37041902055788e-08,5.43489174946673e-05,-2.12577132568359e-05,-0.537992390459035,0.00210409024167674,6.67602694977813e-07,0.000186817752672166,0.000799723081463297,-1.83675162098575e-15,-0.000201795793072322,1.93830080318764e-09,0.475304215315381,4.7612433978586e-07,-6.1356775464915e-06,-2.3317162462767e-05,-7.4724745629581e-06,-3.19647009678691e-05,3.99340183005437e-05,3.44967042279112e-06,-2.67107776163181e-16,0.000438617315476254,0.00419877178998654,6.8683419630887e-15,-3.71967555177614e-05,-0.000704010497062029,-0.579779976147147,1.77338334837717e-05,-1.29985032089897e-05,8.64315244759088e-06,0.000569607010464541,2.13664187377616e-07,1.39133459021781e-05,7.82620436094584e-06,8.80347151573922e-16,-8.6079700893753e-05,-1.93013906965344e-15,3.89028471878739e-15,-1.14860543664709e-06,-1.33619759302095e-16,1.19840319556373e-15,-0.00107110244372447,-2.66629431122684e-06,5.65359375545044e-06,-2.77871233652602e-05,1.13212982631949e-06,8.04764666858744e-08,1.47656590876588e-15,8.70474893874221e-16,1.39735237989877e-16,4.65460137353432e-17,-1.72880506981276e-16,9.00782247461847e-17,-2.55349168462538e-06,-2.37990230025024e-16,-4.79843362989062e-16,1.13822272822573e-16,8.49468424026503e-17,-5.20708664433337e-16,-2.91487216880918e-06,-3.24855274395981e-06,1.37528045711994e-16,1.59046510346487e-16,-6.39394241967116e-07,1.89518763791074e-17,-1.26987874996705e-16,-2.55270128165877e-15,4.81772049706679e-16,-5.39804276913673e-15,-3.82919051064975e-15,9.00081711147604e-16,1.0186334681317e-13
