"","t1","t11","t12","t3","t22","t75","t76","t51","t69","t70","t64","t90","t91","t63","t13","t7","t88","t89","t79","t80","t40","t20","t21","t105","t106","t66","t29","t26","t61","t62","t48","t45","t49","t50","t96","t97","t92","t93","t39","t54","t55","t85","t86","t33","t34","t46","t47","t41","t42","t71","t72","t103","t104","t52","t53","t32","t59","t60","t43","t44","t10","t8","t9","t14","t77","t78","t73","t74","t56","t57","t99","t100","t84","t25","t83","t98","t101","t102","t67","t68","t4","t19","t30","t31","t37","t38","t35","t36","t27","t28","t17","t18","t87","t94","t95","t65","t58","t23","t24","t81","t82","t15","t16","t5","t6","t2"
"t61",6.8265663069,6.8248801593,6.8248801593,5.5095537815,3.70356429148,3.70356429148,3.70356429148,3.70356429148,3.70356429152,3.70356429152,3.70356429147,3.70356429151,3.70356429151,3.70356429147,3.7035642911,3.54715725497,3.54715725528,3.54715725528,3.5471572552629,3.5471572552629,3.54715725529,3.54715725519,3.54715725519,3.54715725525,3.54715725525,3.54715725527,3.54715725527,1.44715786611,0,0.5072228008,0.8389565527,0.86575653211,2.06129012631,2.06129012631,3.40431173273,3.40431173273,3.40431173312,3.40431173312,3.40431173307,3.40431173307,3.40431173307,3.40431173307,3.40431173307,3.40431173298,3.40431173298,3.40431173304,3.40431173304,3.40431173304,3.40431173304,4.4911570387,4.4911570387,4.49115703833,4.49115703833,4.4911570386,4.4911570386,4.4911570391,4.4911570391,4.4911570391,4.4911570387,4.4911570387,3.9992520513,4.565369957761,6.013267930561,6.013267930361,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930541,6.013267930541,6.013267930561,5.585767559761,6.013267930361,6.013267930321,6.013267930317,6.013267930317,6.013267930361,6.013267930361,5.58204155553,6.013267930689,6.013267930689,6.013267930689,6.013267930489,6.013267930489,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793053,6.01326793053,6.01326793017,6.01326793017,6.01326793017,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.013267929843,6.013267929843,6.01326793093,6.01326793093,5.8234668471
"t62",6.8265663069,6.8248801593,6.8248801593,5.5095537815,3.70356429148,3.70356429148,3.70356429148,3.70356429148,3.70356429152,3.70356429152,3.70356429147,3.70356429151,3.70356429151,3.70356429147,3.7035642911,3.54715725497,3.54715725528,3.54715725528,3.5471572552629,3.5471572552629,3.54715725529,3.54715725519,3.54715725519,3.54715725525,3.54715725525,3.54715725527,3.54715725527,1.44715786611,0.5072228008,0,0.8389565527,0.86575653211,2.06129012631,2.06129012631,3.40431173273,3.40431173273,3.40431173312,3.40431173312,3.40431173307,3.40431173307,3.40431173307,3.40431173307,3.40431173307,3.40431173298,3.40431173298,3.40431173304,3.40431173304,3.40431173304,3.40431173304,4.4911570387,4.4911570387,4.49115703833,4.49115703833,4.4911570386,4.4911570386,4.4911570391,4.4911570391,4.4911570391,4.4911570387,4.4911570387,3.9992520513,4.565369957761,6.013267930561,6.013267930361,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930541,6.013267930541,6.013267930561,5.585767559761,6.013267930361,6.013267930321,6.013267930317,6.013267930317,6.013267930361,6.013267930361,5.58204155553,6.013267930689,6.013267930689,6.013267930689,6.013267930489,6.013267930489,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793053,6.01326793053,6.01326793017,6.01326793017,6.01326793017,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.013267929843,6.013267929843,6.01326793093,6.01326793093,5.8234668471
"t48",6.826566307,6.8248801594,6.8248801594,5.5095537816,3.70356429158,3.70356429158,3.70356429158,3.70356429158,3.70356429162,3.70356429162,3.70356429157,3.70356429161,3.70356429161,3.70356429157,3.7035642912,3.54715725507,3.54715725538,3.54715725538,3.5471572553629,3.5471572553629,3.54715725539,3.54715725529,3.54715725529,3.54715725535,3.54715725535,3.54715725537,3.54715725537,1.44715786621,0.8389565527,0.8389565527,0,0.86575653221,2.06129012641,2.06129012641,3.40431173283,3.40431173283,3.40431173322,3.40431173322,3.40431173317,3.40431173317,3.40431173317,3.40431173317,3.40431173317,3.40431173308,3.40431173308,3.40431173314,3.40431173314,3.40431173314,3.40431173314,4.4911570388,4.4911570388,4.49115703843,4.49115703843,4.4911570387,4.4911570387,4.4911570392,4.4911570392,4.4911570392,4.4911570388,4.4911570388,3.9992520514,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t45",6.82656630699,6.82488015939,6.82488015939,5.50955378159,3.70356429157,3.70356429157,3.70356429157,3.70356429157,3.70356429161,3.70356429161,3.70356429156,3.7035642916,3.7035642916,3.70356429156,3.70356429119,3.54715725506,3.54715725537,3.54715725537,3.5471572553529,3.5471572553529,3.54715725538,3.54715725528,3.54715725528,3.54715725534,3.54715725534,3.54715725536,3.54715725536,1.4471578662,0.86575653211,0.86575653211,0.86575653221,0,2.0612901264,2.0612901264,3.40431173282,3.40431173282,3.40431173321,3.40431173321,3.40431173316,3.40431173316,3.40431173316,3.40431173316,3.40431173316,3.40431173307,3.40431173307,3.40431173313,3.40431173313,3.40431173313,3.40431173313,4.49115703879,4.49115703879,4.49115703842,4.49115703842,4.49115703869,4.49115703869,4.49115703919,4.49115703919,4.49115703919,4.49115703879,4.49115703879,3.99925205139,4.565369957851,6.013267930651,6.013267930451,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930631,6.013267930631,6.013267930651,5.585767559851,6.013267930451,6.013267930411,6.013267930407,6.013267930407,6.013267930451,6.013267930451,5.58204155562,6.013267930779,6.013267930779,6.013267930779,6.013267930579,6.013267930579,6.01326793082,6.01326793082,6.01326793072,6.01326793072,6.01326793062,6.01326793062,6.01326793026,6.01326793026,6.01326793026,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.013267929933,6.013267929933,6.01326793102,6.01326793102,5.82346684719
"t49",6.82656630699,6.82488015939,6.82488015939,5.50955378159,3.70356429157,3.70356429157,3.70356429157,3.70356429157,3.70356429161,3.70356429161,3.70356429156,3.7035642916,3.7035642916,3.70356429156,3.70356429119,3.54715725506,3.54715725537,3.54715725537,3.5471572553529,3.5471572553529,3.54715725538,3.54715725528,3.54715725528,3.54715725534,3.54715725534,3.54715725536,3.54715725536,2.0612901264,2.06129012631,2.06129012631,2.06129012641,2.0612901264,0,0.8212090456,3.40431173282,3.40431173282,3.40431173321,3.40431173321,3.40431173316,3.40431173316,3.40431173316,3.40431173316,3.40431173316,3.40431173307,3.40431173307,3.40431173313,3.40431173313,3.40431173313,3.40431173313,4.49115703879,4.49115703879,4.49115703842,4.49115703842,4.49115703869,4.49115703869,4.49115703919,4.49115703919,4.49115703919,4.49115703879,4.49115703879,3.99925205139,4.565369957851,6.013267930651,6.013267930451,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930631,6.013267930631,6.013267930651,5.585767559851,6.013267930451,6.013267930411,6.013267930407,6.013267930407,6.013267930451,6.013267930451,5.58204155562,6.013267930779,6.013267930779,6.013267930779,6.013267930579,6.013267930579,6.01326793082,6.01326793082,6.01326793072,6.01326793072,6.01326793062,6.01326793062,6.01326793026,6.01326793026,6.01326793026,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.013267929933,6.013267929933,6.01326793102,6.01326793102,5.82346684719
"t50",6.82656630699,6.82488015939,6.82488015939,5.50955378159,3.70356429157,3.70356429157,3.70356429157,3.70356429157,3.70356429161,3.70356429161,3.70356429156,3.7035642916,3.7035642916,3.70356429156,3.70356429119,3.54715725506,3.54715725537,3.54715725537,3.5471572553529,3.5471572553529,3.54715725538,3.54715725528,3.54715725528,3.54715725534,3.54715725534,3.54715725536,3.54715725536,2.0612901264,2.06129012631,2.06129012631,2.06129012641,2.0612901264,0.8212090456,0,3.40431173282,3.40431173282,3.40431173321,3.40431173321,3.40431173316,3.40431173316,3.40431173316,3.40431173316,3.40431173316,3.40431173307,3.40431173307,3.40431173313,3.40431173313,3.40431173313,3.40431173313,4.49115703879,4.49115703879,4.49115703842,4.49115703842,4.49115703869,4.49115703869,4.49115703919,4.49115703919,4.49115703919,4.49115703879,4.49115703879,3.99925205139,4.565369957851,6.013267930651,6.013267930451,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930651,6.013267930631,6.013267930631,6.013267930651,5.585767559851,6.013267930451,6.013267930411,6.013267930407,6.013267930407,6.013267930451,6.013267930451,5.58204155562,6.013267930779,6.013267930779,6.013267930779,6.013267930579,6.013267930579,6.01326793082,6.01326793082,6.01326793072,6.01326793072,6.01326793062,6.01326793062,6.01326793026,6.01326793026,6.01326793026,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.01326793032,6.013267929933,6.013267929933,6.01326793102,6.01326793102,5.82346684719
"t96",6.82656630661,6.82488015901,6.82488015901,5.50955378121,3.70356429119,3.70356429119,3.70356429119,3.70356429119,3.70356429123,3.70356429123,3.70356429118,3.70356429122,3.70356429122,3.70356429118,3.70356429081,3.54715725468,3.54715725499,3.54715725499,3.5471572549729,3.5471572549729,3.547157255,3.5471572549,3.5471572549,3.54715725496,3.54715725496,3.54715725498,3.54715725498,3.40431173282,3.40431173273,3.40431173273,3.40431173283,3.40431173282,3.40431173282,3.40431173282,0,0.10412630226,3.20527313065,3.20527313065,3.2052731306,3.2052731306,3.2052731306,3.2052731306,3.2052731306,3.20527313051,3.20527313051,3.20527313057,3.20527313057,3.20527313057,3.20527313057,4.49115703841,4.49115703841,4.49115703804,4.49115703804,4.49115703831,4.49115703831,4.49115703881,4.49115703881,4.49115703881,4.49115703841,4.49115703841,3.99925205101,4.565369957471,6.013267930271,6.013267930071,6.013267930271,6.013267930271,6.013267930271,6.013267930271,6.013267930271,6.013267930271,6.013267930251,6.013267930251,6.013267930271,5.585767559471,6.013267930071,6.013267930031,6.013267930027,6.013267930027,6.013267930071,6.013267930071,5.58204155524,6.013267930399,6.013267930399,6.013267930399,6.013267930199,6.013267930199,6.01326793044,6.01326793044,6.01326793034,6.01326793034,6.01326793024,6.01326793024,6.01326792988,6.01326792988,6.01326792988,6.01326792994,6.01326792994,6.01326792994,6.01326792994,6.01326792994,6.01326792994,6.013267929553,6.013267929553,6.01326793064,6.01326793064,5.82346684681
"t97",6.82656630661,6.82488015901,6.82488015901,5.50955378121,3.70356429119,3.70356429119,3.70356429119,3.70356429119,3.70356429123,3.70356429123,3.70356429118,3.70356429122,3.70356429122,3.70356429118,3.70356429081,3.54715725468,3.54715725499,3.54715725499,3.5471572549729,3.5471572549729,3.547157255,3.5471572549,3.5471572549,3.54715725496,3.54715725496,3.54715725498,3.54715725498,3.40431173282,3.40431173273,3.40431173273,3.40431173283,3.40431173282,3.40431173282,3.40431173282,0.10412630226,0,3.20527313065,3.20527313065,3.2052731306,3.2052731306,3.2052731306,3.2052731306,3.2052731306,3.20527313051,3.20527313051,3.20527313057,3.20527313057,3.20527313057,3.20527313057,4.49115703841,4.49115703841,4.49115703804,4.49115703804,4.49115703831,4.49115703831,4.49115703881,4.49115703881,4.49115703881,4.49115703841,4.49115703841,3.99925205101,4.565369957471,6.013267930271,6.013267930071,6.013267930271,6.013267930271,6.013267930271,6.013267930271,6.013267930271,6.013267930271,6.013267930251,6.013267930251,6.013267930271,5.585767559471,6.013267930071,6.013267930031,6.013267930027,6.013267930027,6.013267930071,6.013267930071,5.58204155524,6.013267930399,6.013267930399,6.013267930399,6.013267930199,6.013267930199,6.01326793044,6.01326793044,6.01326793034,6.01326793034,6.01326793024,6.01326793024,6.01326792988,6.01326792988,6.01326792988,6.01326792994,6.01326792994,6.01326792994,6.01326792994,6.01326792994,6.01326792994,6.013267929553,6.013267929553,6.01326793064,6.01326793064,5.82346684681
"t92",6.826566307,6.8248801594,6.8248801594,5.5095537816,3.70356429158,3.70356429158,3.70356429158,3.70356429158,3.70356429162,3.70356429162,3.70356429157,3.70356429161,3.70356429161,3.70356429157,3.7035642912,3.54715725507,3.54715725538,3.54715725538,3.5471572553629,3.5471572553629,3.54715725539,3.54715725529,3.54715725529,3.54715725535,3.54715725535,3.54715725537,3.54715725537,3.40431173321,3.40431173312,3.40431173312,3.40431173322,3.40431173321,3.40431173321,3.40431173321,3.20527313065,3.20527313065,0,0.1415593421,1.06872281465,2.62422763325,2.62422763325,2.68695746539,2.68695746539,2.6869574653,2.6869574653,2.68695746536,2.68695746536,2.68695746536,2.68695746536,4.4911570388,4.4911570388,4.49115703843,4.49115703843,4.4911570387,4.4911570387,4.4911570392,4.4911570392,4.4911570392,4.4911570388,4.4911570388,3.9992520514,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t93",6.826566307,6.8248801594,6.8248801594,5.5095537816,3.70356429158,3.70356429158,3.70356429158,3.70356429158,3.70356429162,3.70356429162,3.70356429157,3.70356429161,3.70356429161,3.70356429157,3.7035642912,3.54715725507,3.54715725538,3.54715725538,3.5471572553629,3.5471572553629,3.54715725539,3.54715725529,3.54715725529,3.54715725535,3.54715725535,3.54715725537,3.54715725537,3.40431173321,3.40431173312,3.40431173312,3.40431173322,3.40431173321,3.40431173321,3.40431173321,3.20527313065,3.20527313065,0.1415593421,0,1.06872281465,2.62422763325,2.62422763325,2.68695746539,2.68695746539,2.6869574653,2.6869574653,2.68695746536,2.68695746536,2.68695746536,2.68695746536,4.4911570388,4.4911570388,4.49115703843,4.49115703843,4.4911570387,4.4911570387,4.4911570392,4.4911570392,4.4911570392,4.4911570388,4.4911570388,3.9992520514,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t39",6.82656630695,6.82488015935,6.82488015935,5.50955378155,3.70356429153,3.70356429153,3.70356429153,3.70356429153,3.70356429157,3.70356429157,3.70356429152,3.70356429156,3.70356429156,3.70356429152,3.70356429115,3.54715725502,3.54715725533,3.54715725533,3.5471572553129,3.5471572553129,3.54715725534,3.54715725524,3.54715725524,3.5471572553,3.5471572553,3.54715725532,3.54715725532,3.40431173316,3.40431173307,3.40431173307,3.40431173317,3.40431173316,3.40431173316,3.40431173316,3.2052731306,3.2052731306,1.06872281465,1.06872281465,0,2.6242276332,2.6242276332,2.68695746534,2.68695746534,2.68695746525,2.68695746525,2.68695746531,2.68695746531,2.68695746531,2.68695746531,4.49115703875,4.49115703875,4.49115703838,4.49115703838,4.49115703865,4.49115703865,4.49115703915,4.49115703915,4.49115703915,4.49115703875,4.49115703875,3.99925205135,4.565369957811,6.013267930611,6.013267930411,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930591,6.013267930591,6.013267930611,5.585767559811,6.013267930411,6.013267930371,6.013267930367,6.013267930367,6.013267930411,6.013267930411,5.58204155558,6.013267930739,6.013267930739,6.013267930739,6.013267930539,6.013267930539,6.01326793078,6.01326793078,6.01326793068,6.01326793068,6.01326793058,6.01326793058,6.01326793022,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.013267929893,6.013267929893,6.01326793098,6.01326793098,5.82346684715
"t54",6.82656630695,6.82488015935,6.82488015935,5.50955378155,3.70356429153,3.70356429153,3.70356429153,3.70356429153,3.70356429157,3.70356429157,3.70356429152,3.70356429156,3.70356429156,3.70356429152,3.70356429115,3.54715725502,3.54715725533,3.54715725533,3.5471572553129,3.5471572553129,3.54715725534,3.54715725524,3.54715725524,3.5471572553,3.5471572553,3.54715725532,3.54715725532,3.40431173316,3.40431173307,3.40431173307,3.40431173317,3.40431173316,3.40431173316,3.40431173316,3.2052731306,3.2052731306,2.62422763325,2.62422763325,2.6242276332,0,0.7608921768,2.68695746534,2.68695746534,2.68695746525,2.68695746525,2.68695746531,2.68695746531,2.68695746531,2.68695746531,4.49115703875,4.49115703875,4.49115703838,4.49115703838,4.49115703865,4.49115703865,4.49115703915,4.49115703915,4.49115703915,4.49115703875,4.49115703875,3.99925205135,4.565369957811,6.013267930611,6.013267930411,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930591,6.013267930591,6.013267930611,5.585767559811,6.013267930411,6.013267930371,6.013267930367,6.013267930367,6.013267930411,6.013267930411,5.58204155558,6.013267930739,6.013267930739,6.013267930739,6.013267930539,6.013267930539,6.01326793078,6.01326793078,6.01326793068,6.01326793068,6.01326793058,6.01326793058,6.01326793022,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.013267929893,6.013267929893,6.01326793098,6.01326793098,5.82346684715
"t55",6.82656630695,6.82488015935,6.82488015935,5.50955378155,3.70356429153,3.70356429153,3.70356429153,3.70356429153,3.70356429157,3.70356429157,3.70356429152,3.70356429156,3.70356429156,3.70356429152,3.70356429115,3.54715725502,3.54715725533,3.54715725533,3.5471572553129,3.5471572553129,3.54715725534,3.54715725524,3.54715725524,3.5471572553,3.5471572553,3.54715725532,3.54715725532,3.40431173316,3.40431173307,3.40431173307,3.40431173317,3.40431173316,3.40431173316,3.40431173316,3.2052731306,3.2052731306,2.62422763325,2.62422763325,2.6242276332,0.7608921768,0,2.68695746534,2.68695746534,2.68695746525,2.68695746525,2.68695746531,2.68695746531,2.68695746531,2.68695746531,4.49115703875,4.49115703875,4.49115703838,4.49115703838,4.49115703865,4.49115703865,4.49115703915,4.49115703915,4.49115703915,4.49115703875,4.49115703875,3.99925205135,4.565369957811,6.013267930611,6.013267930411,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930591,6.013267930591,6.013267930611,5.585767559811,6.013267930411,6.013267930371,6.013267930367,6.013267930367,6.013267930411,6.013267930411,5.58204155558,6.013267930739,6.013267930739,6.013267930739,6.013267930539,6.013267930539,6.01326793078,6.01326793078,6.01326793068,6.01326793068,6.01326793058,6.01326793058,6.01326793022,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.013267929893,6.013267929893,6.01326793098,6.01326793098,5.82346684715
"t85",6.82656630695,6.82488015935,6.82488015935,5.50955378155,3.70356429153,3.70356429153,3.70356429153,3.70356429153,3.70356429157,3.70356429157,3.70356429152,3.70356429156,3.70356429156,3.70356429152,3.70356429115,3.54715725502,3.54715725533,3.54715725533,3.5471572553129,3.5471572553129,3.54715725534,3.54715725524,3.54715725524,3.5471572553,3.5471572553,3.54715725532,3.54715725532,3.40431173316,3.40431173307,3.40431173307,3.40431173317,3.40431173316,3.40431173316,3.40431173316,3.2052731306,3.2052731306,2.68695746539,2.68695746539,2.68695746534,2.68695746534,2.68695746534,0,0.18680925074,2.16168614865,2.16168614865,2.16168614871,2.16168614871,2.16168614871,2.16168614871,4.49115703875,4.49115703875,4.49115703838,4.49115703838,4.49115703865,4.49115703865,4.49115703915,4.49115703915,4.49115703915,4.49115703875,4.49115703875,3.99925205135,4.565369957811,6.013267930611,6.013267930411,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930591,6.013267930591,6.013267930611,5.585767559811,6.013267930411,6.013267930371,6.013267930367,6.013267930367,6.013267930411,6.013267930411,5.58204155558,6.013267930739,6.013267930739,6.013267930739,6.013267930539,6.013267930539,6.01326793078,6.01326793078,6.01326793068,6.01326793068,6.01326793058,6.01326793058,6.01326793022,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.013267929893,6.013267929893,6.01326793098,6.01326793098,5.82346684715
"t86",6.82656630695,6.82488015935,6.82488015935,5.50955378155,3.70356429153,3.70356429153,3.70356429153,3.70356429153,3.70356429157,3.70356429157,3.70356429152,3.70356429156,3.70356429156,3.70356429152,3.70356429115,3.54715725502,3.54715725533,3.54715725533,3.5471572553129,3.5471572553129,3.54715725534,3.54715725524,3.54715725524,3.5471572553,3.5471572553,3.54715725532,3.54715725532,3.40431173316,3.40431173307,3.40431173307,3.40431173317,3.40431173316,3.40431173316,3.40431173316,3.2052731306,3.2052731306,2.68695746539,2.68695746539,2.68695746534,2.68695746534,2.68695746534,0.18680925074,0,2.16168614865,2.16168614865,2.16168614871,2.16168614871,2.16168614871,2.16168614871,4.49115703875,4.49115703875,4.49115703838,4.49115703838,4.49115703865,4.49115703865,4.49115703915,4.49115703915,4.49115703915,4.49115703875,4.49115703875,3.99925205135,4.565369957811,6.013267930611,6.013267930411,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930591,6.013267930591,6.013267930611,5.585767559811,6.013267930411,6.013267930371,6.013267930367,6.013267930367,6.013267930411,6.013267930411,5.58204155558,6.013267930739,6.013267930739,6.013267930739,6.013267930539,6.013267930539,6.01326793078,6.01326793078,6.01326793068,6.01326793068,6.01326793058,6.01326793058,6.01326793022,6.01326793022,6.01326793022,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.01326793028,6.013267929893,6.013267929893,6.01326793098,6.01326793098,5.82346684715
"t33",6.82656630686,6.82488015926,6.82488015926,5.50955378146,3.70356429144,3.70356429144,3.70356429144,3.70356429144,3.70356429148,3.70356429148,3.70356429143,3.70356429147,3.70356429147,3.70356429143,3.70356429106,3.54715725493,3.54715725524,3.54715725524,3.5471572552229,3.5471572552229,3.54715725525,3.54715725515,3.54715725515,3.54715725521,3.54715725521,3.54715725523,3.54715725523,3.40431173307,3.40431173298,3.40431173298,3.40431173308,3.40431173307,3.40431173307,3.40431173307,3.20527313051,3.20527313051,2.6869574653,2.6869574653,2.68695746525,2.68695746525,2.68695746525,2.16168614865,2.16168614865,0,1.2078893926,1.37019660402,1.37019660402,1.37019660402,1.37019660402,4.49115703866,4.49115703866,4.49115703829,4.49115703829,4.49115703856,4.49115703856,4.49115703906,4.49115703906,4.49115703906,4.49115703866,4.49115703866,3.99925205126,4.565369957721,6.013267930521,6.013267930321,6.013267930521,6.013267930521,6.013267930521,6.013267930521,6.013267930521,6.013267930521,6.013267930501,6.013267930501,6.013267930521,5.585767559721,6.013267930321,6.013267930281,6.013267930277,6.013267930277,6.013267930321,6.013267930321,5.58204155549,6.013267930649,6.013267930649,6.013267930649,6.013267930449,6.013267930449,6.01326793069,6.01326793069,6.01326793059,6.01326793059,6.01326793049,6.01326793049,6.01326793013,6.01326793013,6.01326793013,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.013267929803,6.013267929803,6.01326793089,6.01326793089,5.82346684706
"t34",6.82656630686,6.82488015926,6.82488015926,5.50955378146,3.70356429144,3.70356429144,3.70356429144,3.70356429144,3.70356429148,3.70356429148,3.70356429143,3.70356429147,3.70356429147,3.70356429143,3.70356429106,3.54715725493,3.54715725524,3.54715725524,3.5471572552229,3.5471572552229,3.54715725525,3.54715725515,3.54715725515,3.54715725521,3.54715725521,3.54715725523,3.54715725523,3.40431173307,3.40431173298,3.40431173298,3.40431173308,3.40431173307,3.40431173307,3.40431173307,3.20527313051,3.20527313051,2.6869574653,2.6869574653,2.68695746525,2.68695746525,2.68695746525,2.16168614865,2.16168614865,1.2078893926,0,1.37019660402,1.37019660402,1.37019660402,1.37019660402,4.49115703866,4.49115703866,4.49115703829,4.49115703829,4.49115703856,4.49115703856,4.49115703906,4.49115703906,4.49115703906,4.49115703866,4.49115703866,3.99925205126,4.565369957721,6.013267930521,6.013267930321,6.013267930521,6.013267930521,6.013267930521,6.013267930521,6.013267930521,6.013267930521,6.013267930501,6.013267930501,6.013267930521,5.585767559721,6.013267930321,6.013267930281,6.013267930277,6.013267930277,6.013267930321,6.013267930321,5.58204155549,6.013267930649,6.013267930649,6.013267930649,6.013267930449,6.013267930449,6.01326793069,6.01326793069,6.01326793059,6.01326793059,6.01326793049,6.01326793049,6.01326793013,6.01326793013,6.01326793013,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.01326793019,6.013267929803,6.013267929803,6.01326793089,6.01326793089,5.82346684706
"t46",6.82656630692,6.82488015932,6.82488015932,5.50955378152,3.7035642915,3.7035642915,3.7035642915,3.7035642915,3.70356429154,3.70356429154,3.70356429149,3.70356429153,3.70356429153,3.70356429149,3.70356429112,3.54715725499,3.5471572553,3.5471572553,3.5471572552829,3.5471572552829,3.54715725531,3.54715725521,3.54715725521,3.54715725527,3.54715725527,3.54715725529,3.54715725529,3.40431173313,3.40431173304,3.40431173304,3.40431173314,3.40431173313,3.40431173313,3.40431173313,3.20527313057,3.20527313057,2.68695746536,2.68695746536,2.68695746531,2.68695746531,2.68695746531,2.16168614871,2.16168614871,1.37019660402,1.37019660402,0,0.8590983106,1.3229127248,1.3229127248,4.49115703872,4.49115703872,4.49115703835,4.49115703835,4.49115703862,4.49115703862,4.49115703912,4.49115703912,4.49115703912,4.49115703872,4.49115703872,3.99925205132,4.565369957781,6.013267930581,6.013267930381,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930561,6.013267930561,6.013267930581,5.585767559781,6.013267930381,6.013267930341,6.013267930337,6.013267930337,6.013267930381,6.013267930381,5.58204155555,6.013267930709,6.013267930709,6.013267930709,6.013267930509,6.013267930509,6.01326793075,6.01326793075,6.01326793065,6.01326793065,6.01326793055,6.01326793055,6.01326793019,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.013267929863,6.013267929863,6.01326793095,6.01326793095,5.82346684712
