"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105"
"t53",-0.0486491575540338,-0.000232161273569969,-0.287966093601237,-0.0115476949081827,0.0485820974911734,0.00917404962037108,0.0257838980723669,0.0583854771081693,0.00502006235638041,0.000761046972647913,0.015482966172259,-0.0408558650367103,-0.112821727785848,0.000492971973929355,0.0119951536352804,-0.151676504717839,0.000423197706990464,-1.3993706736915e-05,0.000977210218195943,-0.00160651883081657,-0.00122592479961732,-0.00306392029030112,-7.3840162489689e-05,-3.61712438414158e-06,0.00121096649710039,0.00150920572346001,-0.000209266804882733,-0.590798460345167,0.00337613626711816,-0.106609859277643,-0.00347454455170543,-0.000493663319603896,4.73732802393885e-16,-0.00726091176477767,1.3441861112241e-05,-0.00349405882353382,6.88569323503994e-05,-5.52251956779692e-06,0.000182644871005074,-2.25514051876985e-16,0.00108209251506576,0.0159859487489236,0.000519768045710665,-0.000415119605607712,2.22883740036256e-05,-3.40036266719845e-16,1.76789732031316e-16,1.40767999178886e-17,-4.59123338609582e-16,0.000440644512421935,-4.866946787195e-05,-0.000647406088680771,-4.97601217554533e-05,0.000359375903874031,-1.17165075474546e-05,-0.0059134633411979,3.62590404932791e-16,0.000442346474614879,-0.000222587846608951,8.64673615653108e-16,0.00112930239584619,-3.59241530347323e-16,-8.4845079632507e-16,-3.88271805410282e-17,0.00017537554105714,-5.59136434001636e-05,-1.7945914543491e-15,-6.8854308789683e-05,2.42364392386012e-16,-0.000140207073576342,1.11784834081896e-06,2.74784735376494e-15,1.1735288819743e-14,-0.707106781186547,-7.99074637337576e-16,1.87742572062336e-15,5.60236853221432e-15,2.48964534373781e-05,1.20648336036679e-05,7.70557487008375e-05,1.07960784147903e-15,2.29448651247651e-06,7.66105621658368e-17,1.20551364059854e-05,4.27530553372372e-16,-2.1218540187494e-05,-2.84389212192095e-16,-4.43536867252682e-17,3.89491500518915e-17,-7.83221114804492e-17,4.06759349113301e-16,1.41046433801807e-17,3.79083073947406e-06,6.0964115520906e-16,-1.08537777336843e-06,-9.12289146907627e-16,-3.28700928747088e-16,-8.12640266746137e-16,-6.01046638792138e-16,-1.73279464076148e-16,-3.10829575696534e-07,-1.29651033365413e-15,-3.86970650695542e-16,5.95079194321768e-16,-5.53463691524648e-16
"t32",-0.0476799388984835,-0.000223609786313528,-0.260686982875998,-0.010327245045644,0.0410837393071761,0.0075546412484234,0.0210842231341419,0.0456620521491188,0.00381224834799846,0.000527691103533922,0.00687078035137254,-0.00455719036825329,0.0104222708597817,-0.000169652740557035,-0.0175945196443665,0.468258172766942,-0.00772221659133899,-0.000591336457801113,0.00672653680554617,-0.00884280519783558,-0.00578050607307747,-0.014123856520001,-0.000369332067683444,2.33714072905168e-05,-0.00512382144324913,-0.00356390079764166,5.23406340050699e-05,0.0262613796321524,0.00112019417065328,-0.000418135487487442,-0.0017190390160667,-0.000264983489282309,1.13290499391375e-17,-0.00435549670166386,8.53658946516393e-06,-0.00246564548968564,4.82444131625272e-05,-3.85890528027608e-06,0.000125017948867547,8.2572837456496e-16,0.000705611482269725,0.0103719415503011,0.00031247477099354,-0.000227301101522382,1.22004787110543e-05,-2.48237658776513e-16,1.09756834598044e-16,3.99721318512746e-16,-1.94235215873898e-17,-4.25382080490638e-05,8.28108504649617e-06,0.000200705591179484,3.62056634847412e-05,-0.00064860388215395,3.2093938782661e-05,0.833559645502868,1.49632664265476e-14,0.00777180070575681,-0.00160816489772872,-3.05778190821461e-16,0.00433446210123154,-1.09780357992202e-15,-3.22249509447295e-16,7.83416179793344e-16,0.000392092417116732,-0.000115711100580595,-4.62877955678591e-16,-0.000134077091377143,-8.87039693485289e-16,-0.000266757669654995,2.01627125224127e-06,8.57428658946071e-17,2.16970988080951e-17,1.83536538845742e-16,5.75923602436542e-16,1.50271303800557e-16,-3.76664502003798e-16,3.92080401889323e-05,1.84963658748913e-05,0.000117677369776897,5.026853023619e-17,3.48070536230075e-06,-4.35922928538057e-16,1.76537795393844e-05,-1.1904256555158e-16,-3.09425686042862e-05,3.12393058306079e-16,-1.26082308241229e-16,-2.176365036333e-16,-1.01634536349075e-17,-3.64546032944686e-16,4.87813805660008e-16,5.43532502719958e-06,-6.84134442837087e-17,-1.53154509496407e-06,-3.48286367829043e-16,-4.34313669195465e-16,-4.12004713610441e-16,-5.22017139145889e-16,1.22994790544789e-16,-4.30489342984675e-07,-1.06053307186665e-15,-6.44807855422843e-17,5.93672415788512e-16,3.76361914458703e-16
"t59",-0.0479561455096811,-0.000225870810018725,-0.266371738506245,-0.0105710458821549,0.0423356189034782,0.00780472809260781,0.021795702335757,0.0473691509112446,0.00396261402491798,0.000551195303786463,0.00726095048176625,-0.00485531589412106,0.0111395081599892,-0.000181859165346549,-0.018992787395868,0.507579145500482,-0.00842293809283505,-0.000646972991387458,0.00741706438787966,-0.00979111455764269,-0.00643847792235949,-0.0159280624475153,-0.000418593737507901,2.72189547050642e-05,-0.00598400800920114,-0.0041826666961641,6.26980687316452e-05,0.0316471413575833,0.00137800695078334,-0.000519619046095133,-0.00213766832454665,-0.000334787864555482,4.72896235811138e-17,-0.00559718159091547,1.11289373044706e-05,-0.00353370177418545,7.33124371282504e-05,-5.9150194815084e-06,0.000201456996333291,-6.73072708679001e-16,0.00123978569921923,0.0183703716412897,0.00061919728041483,-0.000510389142716483,2.74059443958577e-05,5.61238384927454e-17,1.51278528523848e-16,-3.39336393545439e-16,-2.68800035818748e-16,0.000689511779533962,-7.786351522101e-05,-0.00107856929726023,-9.26143465297531e-05,0.00084769078662399,-3.26666260927664e-05,-0.390436989603735,-6.26344406149167e-15,-0.00287354610208213,0.000392180093562445,2.64632606010632e-16,-0.000236220610977267,2.25308611040517e-16,4.58611583102468e-16,-2.71619627372011e-16,9.32032502736097e-05,-3.40762786407288e-05,-6.32476454207611e-16,-4.59356942287931e-05,8.7007995089102e-16,-9.6509216003324e-05,8.22183366373034e-07,-3.78854391083334e-16,-2.54511588623595e-15,6.26480624273344e-15,-2.63881294908301e-15,7.24085499424236e-15,0.707106781186548,2.10778798736074e-05,1.04641370962368e-05,6.70592029350177e-05,1.28418711321326e-15,2.00847945735936e-06,-5.86521096630003e-18,1.08708214055374e-05,8.94002423673893e-17,-1.91998876114377e-05,2.5976579481606e-16,-6.01151397468592e-16,8.47692967921154e-17,5.43982785737195e-17,-4.95693821726662e-16,6.3662834281505e-16,3.4772711768392e-06,6.38835566990143e-18,-1.00819584374217e-06,-2.38412867337564e-16,-1.9990410815755e-16,-9.05836365184048e-16,-4.72830393963959e-16,9.74527115105068e-17,-2.92889404860704e-07,-1.62397344879821e-15,9.44526066571416e-17,1.73812693520238e-15,1.96811470871269e-17
"t60",-0.0479561455096811,-0.000225870810018742,-0.266371738506245,-0.0105710458821549,0.0423356189034781,0.00780472809260783,0.021795702335757,0.0473691509112446,0.00396261402491801,0.000551195303786442,0.00726095048176621,-0.00485531589412109,0.0111395081599893,-0.000181859165346551,-0.018992787395868,0.507579145500482,-0.00842293809283503,-0.000646972991387475,0.0074170643878796,-0.00979111455764289,-0.00643847792235962,-0.015928062447515,-0.000418593737507848,2.72189547050627e-05,-0.00598400800920111,-0.00418266669616423,6.26980687316882e-05,0.0316471413575832,0.00137800695078331,-0.000519619046095981,-0.00213766832454657,-0.000334787864555468,-2.35990164200708e-17,-0.0055971815909156,1.11289373043508e-05,-0.00353370177418504,7.33124371281119e-05,-5.91501948184571e-06,0.000201456996333337,-6.80011602582908e-16,0.00123978569921945,0.0183703716412897,0.000619197280415039,-0.00051038914271615,2.74059443960624e-05,1.18681143603397e-17,-2.16860100919541e-16,1.23834774712732e-16,1.38832600720144e-16,0.000689511779534414,-7.78635152208222e-05,-0.00107856929726005,-9.26143465290544e-05,0.000847690786623751,-3.26666260923267e-05,-0.390436989603736,-7.6268756276034e-15,-0.00287354610208332,0.000392180093562401,3.26812932684124e-16,-0.000236220610977425,7.73481191168397e-16,-6.10548826724269e-16,-4.34966754651082e-16,9.32032502740291e-05,-3.4076278638579e-05,1.12306365570078e-15,-4.59356942283269e-05,1.89782126469341e-16,-9.65092160019813e-05,8.22183363490784e-07,5.92590495472977e-16,2.6174211765998e-15,-6.39173499829959e-15,2.21147383162928e-15,-7.14757101122086e-15,-0.707106781186547,2.10778798799114e-05,1.04641370950296e-05,6.70592029346015e-05,-1.2589175091731e-15,2.00847946136577e-06,-1.25358396370094e-17,1.08708214064e-05,2.6981148386898e-16,-1.91998876124757e-05,-2.84937312884802e-16,5.55245232412581e-16,-4.14831064289205e-16,4.47107003423076e-17,9.41121600730235e-17,-1.91071355311908e-16,3.47727117565652e-06,1.33272213578581e-17,-1.00819584395059e-06,-4.91682494774979e-16,-5.22562674689143e-16,4.26431440167858e-16,-4.49837679667238e-16,3.75008325115682e-16,-2.92889405899675e-07,-6.25121852164007e-16,-4.91338651783946e-16,2.94578119125003e-16,-4.40020575882907e-16
"t43",-0.043773190208986,-0.000188644632761733,-0.145263426133532,-0.00513918054413501,0.00869182205178442,0.000520901026137159,0.000645958651843154,-0.0100393009019954,-0.00149320390265119,-0.000504584088240571,-0.0315330592246746,0.156547930910167,0.554303873804666,-0.00306874705490404,-0.139080770452407,-0.131196309713563,-0.0459127106231161,-0.00321710912504465,0.0316179644756705,-0.0394147024582748,-0.024301189453066,-0.0547593230515255,-0.00140035535989327,8.24860882003337e-05,-0.0179879006267747,-0.012388278393897,0.00015679300137839,0.0124552139946226,0.00453533411962541,-0.000257091202841452,-0.00690042770127927,-0.00107503055937148,-2.32215692239763e-16,-0.0181317355385003,3.65474032798299e-05,-0.0138929302776968,0.000348033308632954,-2.9062671952113e-05,0.00126451418544116,5.15212872365112e-16,0.0175060004128692,0.296915185837495,-0.00799594869225174,0.00193026462615059,-0.000103399901264218,-5.1982493647416e-17,1.70372065209268e-16,-3.53421058384176e-16,-4.39041260085826e-17,5.69388474992708e-05,-9.14171526278571e-06,-0.000177513846564247,-2.12352469946211e-05,0.000207608183025733,-7.36338787916968e-06,-0.000884020228405847,-5.54540830646298e-16,0.000395091685908082,-0.000198643183250306,-3.9892760055989e-16,0.00108033219099295,3.62418141528909e-16,-1.14998947146172e-16,-6.11679031726647e-16,0.000193829707372649,-6.37796909877717e-05,-4.6032386710974e-15,-8.07367431457006e-05,0.707106781186548,-0.000166254255811098,1.36220965986023e-06,1.56680088174768e-15,1.73620755406204e-15,-8.24942991427808e-17,-5.87613963570826e-17,-1.08151065648819e-15,-2.92075206859951e-16,3.28688262841556e-05,1.62140987744635e-05,0.000103826595003446,6.34066253052961e-17,3.10572891046101e-06,-9.46825421623086e-17,1.67227674939705e-05,-3.59976745628634e-16,-2.95220832459545e-05,3.41755831284917e-16,-1.25920801392595e-16,1.24125597130134e-16,-1.5595655854743e-16,-4.76615327827697e-16,1.46314922120684e-16,5.33863058299654e-06,-4.83969283490793e-16,-1.54633138464328e-06,3.85835561868577e-16,-6.14952476529982e-16,-2.62941914557929e-16,-4.17698760562057e-16,2.71152288656368e-16,-4.48900306378162e-07,-1.03508465230754e-15,-1.17022779707634e-16,8.37400171771405e-16,-5.996031761566e-16
"t44",-0.043773190208986,-0.000188644632761715,-0.145263426133532,-0.00513918054413505,0.0086918220517844,0.000520901026137247,0.000645958651843011,-0.0100393009019954,-0.00149320390265105,-0.000504584088240547,-0.0315330592246745,0.156547930910167,0.554303873804666,-0.00306874705490408,-0.139080770452407,-0.131196309713563,-0.0459127106231161,-0.00321710912504469,0.0316179644756707,-0.039414702458275,-0.0243011894530663,-0.0547593230515257,-0.00140035535989327,8.24860882003156e-05,-0.0179879006267747,-0.0123882783938969,0.000156793001378388,0.0124552139946224,0.00453533411962498,-0.000257091202841125,-0.00690042770127928,-0.00107503055937154,-1.32986449104248e-16,-0.0181317355385,3.65474032796906e-05,-0.0138929302776976,0.000348033308633172,-2.90626719519833e-05,0.00126451418544142,5.41233724504764e-16,0.0175060004128693,0.296915185837496,-0.00799594869225191,0.00193026462615115,-0.000103399901264137,3.02434003510001e-16,2.20085852151452e-16,5.20879573532085e-16,-1.35466430693357e-16,5.69388474997825e-05,-9.14171526268598e-06,-0.00017751384656429,-2.12352469947554e-05,0.000207608183025684,-7.36338787999523e-06,-0.000884020228407689,2.09599383203943e-16,0.000395091685906208,-0.000198643183250288,5.00389207021269e-16,0.00108033219099337,-2.23918394333584e-16,-4.35545367637043e-16,7.79214174176021e-16,0.000193829707374409,-6.37796909910193e-05,4.73651252260778e-15,-8.07367431624904e-05,-0.707106781186547,-0.000166254255943598,1.36220965526692e-06,-1.30590120188928e-15,-1.67425880002218e-15,1.43019771334501e-16,1.00833160972544e-16,1.17790342231102e-15,4.15691907829955e-16,3.28688262846904e-05,1.62140987737824e-05,0.000103826595002006,8.42233060430382e-17,3.10572891392882e-06,-1.36409963739899e-16,1.67227674937103e-05,1.8125697887611e-16,-2.95220832466025e-05,-1.21415337045912e-16,-6.55081011530084e-17,-7.15480565242641e-16,2.56343324925627e-16,-1.6701050793089e-15,5.66694589373873e-16,5.33863058258455e-06,4.18086922750016e-16,-1.54633138454189e-06,-1.33501012628184e-15,3.14859306593625e-16,-8.6000117461097e-17,-4.94812746132913e-16,3.52298904810967e-17,-4.48900306244448e-07,-1.21295022652868e-15,-1.31563859659852e-16,9.48417422588623e-16,6.07764362878207e-16
"t10",-0.042462671516439,-0.000178785722604826,-0.128887358031483,-0.00451196118155112,0.00732241813208121,0.000431738823409183,0.000533248541537047,-0.00809846639703672,-0.00118863579362125,-0.000388349167911934,-0.0222701693118897,0.103563435882488,0.356936982530139,-0.00192629260778654,-0.0818817426395305,-0.0741793433848179,-0.0243485486998941,-0.0016503097921674,0.0148139828126382,-0.0175298995947527,-0.00997784042328727,-0.0185287957798502,-0.000432839731362666,1.21058913551955e-05,-0.0023357104666463,-0.00123885635188683,-4.11194399198152e-06,-0.000793274162715555,-0.000880946605179658,6.67591888906321e-05,0.00182134667883503,0.000395332849532267,8.39261521152137e-16,0.00871688307409134,-2.11185188758e-05,0.0174487617451896,-0.000595234867113866,5.17284179486057e-05,-0.00277498433162542,-2.86229373536173e-15,-0.0519178374880247,-0.90283984174033,0.0332873622842002,-0.0107754448291501,0.000577701786622317,-4.85090784729905e-16,-5.36876188158011e-16,-1.60015855288762e-17,-6.47584184523156e-17,0.00393001490939617,-0.000423565450261112,-0.00542681339419799,-0.000388345551257157,0.00258464964505188,-8.14738082445761e-05,-0.00742064174010004,6.49105894176584e-16,0.00312488676131303,-0.00144774014799062,3.73454932407966e-16,0.00685850881477702,-5.56224926155134e-16,1.33062559832717e-17,-2.78535145704176e-16,0.000947116352059089,-0.000293413512080962,-4.3367619974528e-17,-0.00035182975915849,-3.89799487276433e-16,-0.000708389780281402,5.48748549732877e-06,-1.80226532560611e-16,1.42844533071414e-16,-2.42625043598303e-16,8.48301687009794e-17,1.17982968467909e-16,1.07103549217255e-16,0.000110767497672605,5.23200218563222e-05,0.000332855203417374,-5.3883110487449e-17,9.84314928722097e-06,-1.22926019514092e-16,4.96997502215935e-05,1.34170006675837e-15,-8.70284078127139e-05,-8.86878906295116e-17,3.3458356840553e-17,9.36825707812706e-17,-6.05616607337087e-17,1.85234093391067e-15,2.95690879908179e-17,1.5213584268455e-05,9.07649753002027e-17,-4.26035325934493e-06,-2.92921387582725e-16,-8.77450617822924e-16,-4.87893698115366e-16,-4.3331018563371e-16,1.13587737240255e-16,-1.18616756146223e-06,-1.09568903857469e-15,-7.61172907483909e-17,9.41642264722731e-16,1.75350774080878e-16
"t8",0.0794311369208788,0.0716430768721638,-0.00837520941382495,-0.000347355623803413,-0.0225435070167386,-0.0211881561456359,-0.000798501297921624,-0.043867270531912,0.0012448629834905,7.27999397689607e-05,-0.00250781231219733,0.0438684397909227,0.0239797943332384,0.00224382484549153,0.145542888913738,0.000285097547930434,0.000246399508261473,0.0143772899161037,-0.405641577854682,-0.0355297123996568,-0.0139761397317984,-0.0866172792735928,0.00139831004682928,0.0353860074949248,-0.00141614776864454,-0.00108386088702177,1.82347304486155e-05,0.000832663054451622,0.104166465360857,1.48091744811519e-05,0.000626891260470601,0.000357632633106524,-2.2576561055147e-16,-8.77505008062008e-05,9.13622566352399e-06,6.02561999546237e-05,-8.56764175178803e-05,8.28380319274124e-05,-0.000331668462115592,-2.46330733588707e-15,-0.00579339940352001,-0.00146498590354447,-0.00445914978223231,0.000204199934870013,-0.000513738737926721,-1.71152732553549e-17,4.60872914872819e-16,4.55170262645959e-16,1.39414906028813e-16,-0.000554361263916399,6.52711697747592e-05,0.000967816068447837,9.69020845185994e-05,-0.0873008117114018,0.00308903040944857,0.00289722232714545,-7.12157946106493e-16,-0.00289072576043237,0.00213739478863813,-4.46703043694761e-14,-0.871163766966315,-1.84362680254227e-15,-4.55522334524849e-16,-1.13573828943149e-15,0.00079228657488435,-0.00020162334657444,-6.02183089522813e-16,-0.00369291072457252,-1.47961423332082e-16,-0.000397655258306512,2.73948117186608e-06,-4.29805495910149e-16,1.60369176836977e-15,-3.28419264939372e-16,2.63877142179275e-16,-9.63870085701988e-17,1.80714272296809e-16,4.1721495514568e-05,0.000300102310157147,0.000118096442540482,2.78716555127881e-16,3.44850202204938e-06,-3.52029453984306e-16,0.0020884716878572,5.32968510894757e-16,-2.83137827212064e-05,2.41795415365037e-16,-2.25458170696302e-16,-2.2345236604542e-15,2.5058613773128e-16,2.96710735702845e-15,4.23187979050713e-16,0.000589570685444279,8.33628248199805e-16,-1.99541758844768e-05,1.65090912557288e-16,-2.14326758451308e-16,-2.66404327812877e-16,-6.65697534364471e-16,-9.51850468681306e-17,-4.017594796784e-05,-1.37954879656418e-15,5.82138674334619e-16,1.06792850495254e-15,1.1893543098478e-16
"t9",0.0819030143032862,0.0755779463001058,-0.00939806272839628,-0.00039350141315391,-0.026481267060684,-0.0252378665063919,-0.000954347678610172,-0.0534484452105399,0.00153336325000991,9.21270843478629e-05,-0.00338705871527504,0.062046091336094,0.0345403335629338,0.00328687115350112,0.222034987495638,0.000445687615363401,0.000399677979182142,0.0237526667029197,-0.702621779756534,-0.0631311488695922,-0.0257669955071775,-0.172841823767751,0.002882651447841,0.0879465037508568,-0.00359147157620594,-0.00284967405238634,5.61926397293179e-05,0.00269589996523442,0.404729969872758,6.35053345748402e-05,0.00270618510904955,0.00183007148539851,-7.24453420915534e-16,-0.000553480213179078,7.09291728754165e-05,-0.00152090141831112,0.000688664617638179,-0.000609422368646776,0.00167554473844644,1.69309011255336e-15,0.0199937272327709,0.00492585252956205,0.011367797179836,-0.000428955100541819,0.00107866951056269,-1.78384119338853e-16,-6.94998967283762e-17,-1.22418337790242e-16,-2.16385059494349e-16,0.000588275303088194,-6.73016780061763e-05,-0.000953142697830015,-8.68773464068005e-05,0.0696967087191662,-0.00235135408709533,-0.00190885607610267,5.64791419756194e-16,0.0018319866823567,-0.0012767257561015,2.3619309226976e-14,0.462282784163363,9.21266235907132e-16,7.39145086464899e-17,6.01014878786919e-16,-0.000305087775300928,7.01319870235975e-05,3.28014274674402e-16,0.00115645161407293,1.74786727563873e-20,0.000118672741153221,-7.14472191445043e-07,3.09561255428532e-16,-7.55719971411038e-16,1.09657123773392e-16,-7.9156028471663e-17,1.77216226194676e-16,-2.81001882692884e-18,-5.54489369003166e-06,-2.99820957186507e-05,-1.12065667319435e-05,-1.47748122918477e-16,-2.96688867674754e-07,-1.15033815556814e-16,-7.39144964950489e-05,5.79374623269935e-16,8.17558039013467e-07,-2.88085085803387e-17,-9.42717490448004e-19,1.09185165914213e-15,-1.05213697479353e-17,-2.12762576879251e-15,2.202858009383e-16,-8.63381065796731e-07,-4.22482685762583e-16,-5.24142754095001e-07,-6.59782622003509e-16,-1.73852860237135e-16,-2.36870819662888e-16,-5.22079698370466e-16,3.07742501457159e-16,-2.4576155681068e-06,-9.78665552809252e-16,-4.85534638933605e-16,7.61124878430114e-16,-9.73818550571992e-17
"t14",0.114897240738203,0.162236220110767,0.0212792750580547,0.000606544507864929,0.00394141003201462,-0.161081252514984,0.00500343097482476,0.0481691319682384,-0.00106587015883971,-4.23329742147301e-05,0.000819696911534914,-0.0107239640252139,-0.00549422739726166,-0.168541971079351,-0.0204835401005709,-3.54737485845641e-05,-2.51071154542152e-05,-0.00132328036173214,0.0285083026367572,0.00214656374573245,0.000671348751809404,0.0023786256077489,-2.9195314117318e-05,0.00676514585088728,2.237443174865e-06,-2.34545973180568e-06,3.51924971921139e-08,-6.52933813072286e-07,-0.0021721371345662,-5.71038282422357e-07,-2.5035012514754e-05,-2.98761245570385e-05,-3.12997521991498e-17,1.42017453824647e-05,-2.48194609660556e-06,0.000213311209721558,-0.000193741478830884,0.019704994225608,-0.00100964266760261,2.60763632908834e-14,-0.938565380066568,0.0553595746746878,0.00922686829507104,-0.000215448074849008,0.000541272731603787,5.30350326049759e-16,-4.17019354720231e-16,-4.25867373534573e-16,-9.71116193432433e-16,0.00014449631796615,-1.64892744189403e-05,-0.000235580226649737,-2.41031835323633e-05,0.0848121137697352,-0.0237679863339197,-4.81356115466385e-05,2.09245556420236e-16,6.14295804791734e-05,-4.84365894253324e-05,6.57669023652434e-16,0.0151823103112529,-4.89462386861149e-16,4.10369610534103e-17,-1.05865063112451e-16,4.64231321091981e-06,-2.55866637517887e-06,2.50896292369334e-16,-7.07847981320735e-05,7.80050695734003e-17,-8.72461476590453e-06,7.96251389474553e-08,2.83261198058384e-17,-8.00066546757634e-17,2.38276925217293e-16,3.05401321502524e-17,-5.03087044804479e-17,-1.07265516380641e-16,2.23206617306716e-06,1.79575332845679e-05,7.18064379337276e-06,3.79148563580491e-16,2.15569509439227e-07,-5.46876434779197e-16,0.00077662152096928,3.90049153835327e-16,-2.07388493780878e-06,1.52899064955703e-16,-7.83250835211043e-18,4.8580581775452e-16,1.55511484953608e-16,1.78838419994435e-16,3.66155437327001e-16,0.000715178106116547,4.16275213721391e-17,-1.67943389816372e-06,-7.28492093331247e-16,-7.4548145476918e-17,-2.57413089279906e-16,-5.17473612769501e-16,1.50411601032169e-16,-1.74774729423793e-05,-1.28817781497186e-15,-2.3174643808173e-16,8.12736591233263e-16,1.67089663100582e-16
"t77",0.118578238089921,0.171554943106982,0.0241244940864999,0.000695427686857426,0.00472380711177811,-0.196491239643662,0.00612991866851896,0.0605160858384782,-0.00135868388189594,-5.60031293975094e-05,0.00119391642617938,-0.0168329188185462,-0.00889808412227656,-0.281224449054293,-0.0368771816144449,-6.70553351487766e-05,-5.1342262791452e-05,-0.00282075177702203,0.0682347964214211,0.00550208875925952,0.00191741096688574,0.008990561145174,-0.000127214803597921,0.219252042709989,0.000229546192981962,8.46960058063732e-05,-1.86440117633293e-07,2.75010915362943e-06,0.00529705884705747,1.14576125653411e-06,4.96523851718389e-05,4.61844738232335e-05,1.17338460231838e-16,-1.76296444062757e-05,2.62779543511773e-06,-0.000110243542067156,0.00011542917285333,-0.501347884974247,0.000205883649841906,-2.28636554133743e-15,0.137277483040794,-0.00780782065004113,-0.000753653593731203,8.21991677892979e-06,-2.05918454147422e-05,-1.66049979590162e-16,2.34209862704032e-16,4.41274167434692e-16,2.5793940827486e-16,1.5662265674485e-05,-1.87913922607671e-06,-2.89109204910648e-05,-3.37712257639667e-06,0.0136171572343145,-0.00400768686024559,-9.23256604813235e-06,3.33399359964683e-16,1.21461589212171e-05,-1.00013874689983e-05,7.31005263870322e-16,0.00338668355760863,-1.60513481433039e-17,-5.3095312152402e-16,9.07965311549441e-17,1.2159862721056e-06,-6.97270291930606e-07,1.35718704035946e-16,-2.00049223519404e-05,-2.11793259060208e-16,-2.50379225424193e-06,2.3755610330587e-08,1.79344760961708e-16,2.29974082210581e-16,-7.85177366209774e-17,2.00617319122265e-16,8.42307421177036e-17,-1.61807840110756e-16,7.57514792430752e-07,6.29615133800768e-06,2.53006378024278e-06,1.56979321955936e-15,7.66180267080233e-08,-4.66249210633232e-16,0.000290002594996369,2.17003684433601e-15,-7.7933036628179e-07,-4.45121577304497e-16,-2.27395070942678e-15,-1.61934237738927e-14,0.707106781186547,-5.22612968348608e-15,-2.24199883018328e-16,0.000275967987989727,1.6114279381252e-16,-6.65570051566181e-07,-3.19102713473597e-15,-2.97460941274109e-15,3.90829762724471e-17,-6.8431277802688e-16,5.5869014841017e-16,-7.16174742690642e-06,-4.33293351783516e-16,-1.75634811447252e-16,-4.71487141918571e-16,-8.85187342632441e-16
"t78",0.118578238089921,0.171554943106982,0.0241244940864999,0.000695427686857371,0.0047238071117781,-0.196491239643662,0.00612991866851902,0.0605160858384782,-0.00135868388189592,-5.60031293975285e-05,0.0011939164261794,-0.0168329188185463,-0.00889808412227658,-0.281224449054293,-0.0368771816144449,-6.70553351487987e-05,-5.13422627915231e-05,-0.00282075177702218,0.068234796421421,0.00550208875925944,0.00191741096688552,0.00899056114517415,-0.000127214803597898,0.219252042709989,0.000229546192981983,8.46960058063367e-05,-1.86440117748954e-07,2.75010915367407e-06,0.00529705884705772,1.14576125635183e-06,4.96523851718057e-05,4.61844738233507e-05,4.19809110030935e-17,-1.76296444059466e-05,2.62779543507102e-06,-0.000110243542067501,0.000115429172853352,-0.501347884974247,0.000205883649842049,-3.0218882951516e-15,0.137277483040794,-0.00780782065004102,-0.000753653593731082,8.21991677874937e-06,-2.05918454147282e-05,-2.90891738580578e-16,1.40602328488117e-16,9.25262017419968e-16,-9.71642529187155e-17,1.56622656739116e-05,-1.87913922682402e-06,-2.89109204899852e-05,-3.37712257634921e-06,0.0136171572343137,-0.00400768686024472,-9.23256604819838e-06,1.94140944445038e-16,1.21461589206741e-05,-1.00013874694289e-05,-4.0302398734798e-16,0.00338668355760841,-2.17279274769735e-16,1.82318379619346e-17,2.44473125253267e-16,1.21598627320455e-06,-6.97270292551048e-07,-3.08370506807852e-16,-2.00049223518268e-05,1.21273670213154e-16,-2.50379225404439e-06,2.37556108840896e-08,-1.5372216033877e-16,-1.51665082095853e-16,1.86264743117894e-17,-3.61433100440497e-16,-2.28017000216466e-17,1.15746961244672e-16,7.57514789599141e-07,6.29615133998345e-06,2.53006378368022e-06,-2.13557612567561e-15,7.66180273044496e-08,1.77626688715202e-16,0.000290002595003839,-1.95860502848878e-15,-7.79330333475922e-07,5.40201376758115e-16,2.39675356990817e-15,1.54340546401164e-14,-0.707106781186548,4.73031570686407e-15,8.53627719988504e-16,0.000275967987970016,-3.36722803536984e-16,-6.65570052675856e-07,1.63844302240894e-15,2.1150692657749e-15,-4.51843601433804e-16,-3.70538041208355e-16,-4.13622538562728e-16,-7.16174742755541e-06,-1.50649112786574e-15,1.0686228339819e-16,2.31802413260188e-15,3.85529059888095e-17
