"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109"
"t98",0.0647290088448477,0.0865234766937539,0.0102698875955528,0.00598017347496281,-0.0720326265558536,0.293272360666269,-0.0757130394244833,-0.00390731670533646,-0.00375754218269829,-0.00223280932911961,-0.0530091684230064,0.000175922840731915,-0.0933276535012703,-0.00144058440363536,-0.000978796796417094,-0.00190990819067917,-0.00107795725165251,-0.000370288769506794,-0.000340687118430272,0.000792697992156509,0.00172716440888731,-0.000818591922012489,0.000130651376411112,0.00506467710121103,-0.000693598944658281,0.00126698807704641,0.00488558637123575,0.000918960862620849,-0.318646149707677,-0.0555424871730497,-0.00032697372397991,-2.8053600382631e-06,0.000253503138936466,9.22672036197643e-06,0.00015704186696877,0.000140149758146579,-7.91595304199724e-05,-1.59178493953508e-05,-4.52164007972198e-05,-8.58771189713487e-05,0.000105010210993298,0.00244813138367529,-1.44775976337536e-05,0.00193500099856555,0.0001687225809865,-5.47515485439482e-05,-0.000356892367899394,4.06406162958808e-05,1.29825644423849e-14,0.463750702618137,-0.000128748695279773,2.78470052744099e-05,-1.79637886670277e-07,9.56142275469733e-06,-9.19494841751084e-07,1.12604497831152e-05,8.69708411594073e-06,7.5903938788008e-18,-0.000179449477434789,-1.55467072978707e-06,-0.00078700717168223,3.0720878163785e-06,-2.31223656133174e-15,-1.01320355498327e-05,0.204353073839204,-0.094166519791808,-0.0116380370746967,-1.67906897319923e-08,-4.7876550711066e-06,-1.10039958455592e-05,-1.15319736868955e-15,-7.78300192871197e-08,-0.000527605600592089,1.46041205896773e-15,-5.05179813232728e-09,-3.35269001760941e-16,-1.19590404363081e-07,4.4585467519856e-16,-4.77452909401114e-16,2.72137597937489e-16,1.87227897027243e-07,-5.58926403900315e-16,-3.52786926517488e-16,6.51097533405354e-05,-2.04515724746393e-15,-2.74599885499832e-05,5.33104846431256e-16,-8.86751480798799e-16,-3.10954654154618e-07,-0.000292389179373278,4.89486806739539e-16,-8.35388423959686e-06,2.15698143738876e-07,6.75965073226518e-16,2.12483697088494e-15,5.74943039309423e-15,7.14278227846955e-16,3.35111780549019e-15,-8.07442305270733e-15,-5.80785419757035e-15,1.35692395905311e-14,-4.30254104215731e-15,0.707106781186547,-5.57608098131175e-15,8.39627371909878e-15,7.10720624787389e-16,1.27796014755484e-15,-1.78667482901726e-15,0.0957826285221026
"t99",0.0647290088448477,0.0865234766937539,0.0102698875955528,0.00598017347496281,-0.0720326265558536,0.293272360666269,-0.0757130394244833,-0.00390731670533644,-0.00375754218269821,-0.00223280932911957,-0.0530091684230065,0.000175922840731661,-0.0933276535012704,-0.00144058440363536,-0.000978796796417105,-0.00190990819067912,-0.00107795725165244,-0.00037028876950676,-0.000340687118430653,0.000792697992156442,0.00172716440888742,-0.000818591922012479,0.000130651376411306,0.00506467710121106,-0.000693598944658288,0.00126698807704655,0.00488558637123575,0.000918960862620787,-0.318646149707676,-0.0555424871730496,-0.000326973723980051,-2.80536003808205e-06,0.000253503138936586,9.2267203625883e-06,0.000157041866968716,0.000140149758146954,-7.91595304199268e-05,-1.59178493955246e-05,-4.5216400797021e-05,-8.58771189710162e-05,0.000105010210993563,0.00244813138367537,-1.44775976340017e-05,0.00193500099856561,0.000168722580986471,-5.47515485440795e-05,-0.000356892367899263,4.06406162960183e-05,1.26941275958639e-14,0.463750702618135,-0.000128748695280288,2.78470052744869e-05,-1.79637886501276e-07,9.56142275447703e-06,-9.19494841358909e-07,1.12604497830407e-05,8.69708411605182e-06,1.54697334843236e-16,-0.000179449477434791,-1.55467072909276e-06,-0.000787007171682774,3.07208781653005e-06,-1.57683756149683e-15,-1.01320355499058e-05,0.204353073839204,-0.0941665197918094,-0.0116380370746956,-1.67906866953521e-08,-4.78765507140075e-06,-1.10039958454202e-05,1.37256001233273e-15,-7.78300181464654e-08,-0.000527605600589677,-2.39761295160482e-15,-5.0517976458962e-09,9.27196869994073e-17,-1.19590407198059e-07,-2.75769134313048e-16,5.98075645700559e-16,-2.37870608549866e-16,1.87227896534175e-07,-5.31280938102505e-16,3.61475780740741e-16,6.51097533392152e-05,2.95908630005608e-15,-2.74599885492237e-05,4.41041594856873e-16,5.17285171825884e-16,-3.10954662258816e-07,-0.000292389179371054,-4.41010801754479e-16,-8.35388423903389e-06,2.15698140391688e-07,-1.58611462893839e-15,-3.4632920823916e-15,-6.51549826360096e-15,4.95703069873841e-16,-2.92858288638357e-15,7.51597050676525e-15,3.9641900873022e-14,-1.16321741759066e-14,4.09226569136803e-15,-0.707106781186548,5.00132336190762e-15,-1.32821318793144e-14,-6.38937501176223e-15,-1.02855007242871e-16,-3.6730259391061e-15,0.0957826285221041
"t73",0.0645852876653115,0.086061592810968,0.0102092291275643,0.00593650958625732,-0.0713552350216317,0.289732436858129,-0.0747016751653808,-0.00383445879880076,-0.00366079810868801,-0.00216937329892755,-0.0514398091752083,0.000170457867889913,-0.0895442603371821,-0.00136817111449525,-0.000901976938163917,-0.00174100250350421,-0.000973435584002675,-0.000333360591774739,-0.00030476958341533,0.000698378518954371,0.00146587200860638,-0.000693106132423753,0.000109106929808689,0.00422543015948996,-0.000575655055102551,0.00102101102849756,0.003701854570272,0.00068417509631566,-0.236104734675817,-0.0410656060364798,-0.000234902991540778,-1.96943340996732e-06,0.000164020770362227,5.89767164098701e-06,9.92179843620585e-05,8.72922910644149e-05,-4.91520276833925e-05,-9.47003557379136e-06,-2.66528162518738e-05,-4.52780712574563e-05,5.0435871061663e-05,0.00113133199567295,-5.3374263943813e-06,0.000541941671146946,-6.84820575474518e-06,6.40952527299011e-06,0.00031650690863072,-3.89375097180088e-05,-1.49086705649698e-14,-0.531570286957666,0.000207459480145984,-4.67318979863956e-05,5.63714803902359e-07,7.19336668389791e-05,-3.41358939938093e-06,3.7606471109398e-05,2.49909290160509e-05,-1.02031610658088e-18,-0.000467368938073154,-3.92974007907698e-06,-0.00161981449342149,5.56538348810268e-06,-1.97388348411575e-15,-1.17566425184455e-05,0.174374934719573,-0.0573633656687993,-0.00700633473048659,-1.73224601392626e-07,-3.2733597898067e-05,-2.48683141996752e-05,-4.72053808519956e-16,-1.65070800181652e-07,-0.00107039497354232,-3.380012923093e-15,-9.76170194178598e-09,9.52195328316842e-16,-2.26581775869607e-07,-1.80722783067243e-16,-3.1574752546028e-15,-2.20903188095844e-15,3.08321373908469e-07,6.77109556819523e-16,-1.14128067375805e-15,0.00010464549735721,5.7305138589283e-15,-4.35690391347973e-05,-5.88632391214384e-16,0.707106781186546,-4.76399865330239e-07,-0.00044758532180273,2.41622574692863e-15,-1.22673799902742e-05,3.1123077005153e-07,-3.68177461891461e-15,4.71351777253033e-17,-1.63871524337867e-16,-4.44430061883497e-16,-5.73589056906943e-16,-1.33247013892394e-15,2.09207651202803e-14,1.48253888879377e-15,-5.5188639960756e-17,1.24658467955786e-15,1.10190751329944e-16,-5.10973480514742e-15,-1.46863863829547e-15,7.44956377638401e-16,-2.09600341277372e-15,0.0957826285221299
"t74",0.0645852876653115,0.086061592810968,0.0102092291275643,0.00593650958625733,-0.0713552350216317,0.289732436858129,-0.0747016751653808,-0.00383445879880082,-0.00366079810868801,-0.00216937329892758,-0.0514398091752083,0.000170457867889663,-0.0895442603371822,-0.0013681711144954,-0.000901976938163855,-0.00174100250350423,-0.000973435584002604,-0.000333360591774796,-0.000304769583415691,0.000698378518954333,0.00146587200860629,-0.000693106132424138,0.000109106929809341,0.00422543015949001,-0.000575655055102708,0.00102101102849747,0.00370185457027201,0.000684175096315577,-0.236104734675817,-0.0410656060364795,-0.000234902991540313,-1.96943340938724e-06,0.000164020770362327,5.89767164100192e-06,9.92179843621048e-05,8.72922910644183e-05,-4.91520276834666e-05,-9.47003557383603e-06,-2.66528162517279e-05,-4.52780712565955e-05,5.04358710618753e-05,0.00113133199567295,-5.33742639473326e-06,0.000541941671147017,-6.84820575500623e-06,6.40952527351736e-06,0.000316506908630706,-3.89375097183226e-05,-1.49879351718655e-14,-0.531570286957665,0.000207459480145489,-4.67318979864505e-05,5.63714803140538e-07,7.19336668382705e-05,-3.41358940124144e-06,3.760647110929e-05,2.49909290164249e-05,6.54493706490238e-17,-0.000467368938073519,-3.92974007863333e-06,-0.00161981449342136,5.56538348779718e-06,-1.63387765472074e-15,-1.17566425195517e-05,0.174374934719571,-0.0573633656687977,-0.00700633473048739,-1.73224601434293e-07,-3.27335978982013e-05,-2.48683142008484e-05,2.24799260181165e-15,-1.65070801997552e-07,-0.00107039497354191,8.18017888770884e-16,-9.76171324463145e-09,-1.36299095359917e-15,-2.26581780533617e-07,1.13419760839078e-15,1.9773062342937e-15,2.28043247942575e-15,3.08321376853054e-07,-2.04383564271506e-15,-7.04372821587217e-17,0.000104645497356168,-4.6439998892329e-15,-4.35690391397485e-05,1.63686601551859e-15,-0.707106781186549,-4.7639991637283e-07,-0.000447585321819602,-1.8225146108496e-15,-1.22673799877056e-05,3.1123077368357e-07,2.69506888929832e-15,5.78747318648329e-16,6.29435702835662e-17,2.25826911368836e-15,2.79894877701944e-16,1.34854499319835e-15,8.04217803462848e-15,3.70581258344877e-16,3.90445139336277e-16,-9.47802318866605e-17,-1.3069061338372e-15,-9.97572805344402e-16,-2.94535617066291e-15,1.08815778570759e-16,-3.10595885481215e-15,0.0957826285221278
"t45",0.0642518427717546,0.0849887624896217,0.0100683051441539,0.0058350118389695,-0.0697792416317553,0.281486820636575,-0.0723444656023598,-0.00366419137634503,-0.00343377014457064,-0.00202025212819237,-0.0477477003957134,0.000157587898722624,-0.0805694928657736,-0.00119487381937108,-0.000711670798613934,-0.00131589499401157,-0.000706317345793158,-0.000238481855644863,-0.00021141286610378,0.000445497145485635,0.000693399029767525,-0.00031936700051828,4.18920417275614e-05,0.00159803189080186,-0.000199226863890853,0.000128714556804838,-0.00289124013273491,-0.0009025850750267,0.357375402264562,0.0661719627443262,0.000936749109463534,2.57269225139877e-05,0.000725216279152415,2.34447668021967e-05,0.000363150477249723,0.000294189447365277,-0.000163056965253357,-2.66593163764007e-05,-7.31092257848316e-05,-0.000103667219545083,0.000109045523930714,0.00241881050321422,-1.1561008986685e-05,0.00131124847577635,7.01485776856419e-05,-2.04173371466352e-05,-3.29605290739053e-05,3.00320803733363e-06,7.10268164572128e-16,0.0132028366868065,8.83638540374916e-06,-2.26274469676102e-06,5.61210250698747e-08,4.8873503102972e-06,3.63356803592961e-08,-1.38265196021403e-06,-2.20233070612773e-06,2.44247891743576e-16,6.29926294401152e-05,5.96288322429482e-07,0.000518139004772264,-2.75117239605615e-06,6.96109242452005e-15,2.19096697057794e-05,-0.414136384201269,-0.752190069585179,-0.107661384940149,-1.37341332846806e-06,-0.000238567014727881,-9.59377341948603e-05,1.29687726139933e-15,-5.90550163516318e-07,-0.00361743865131876,8.78954924137676e-16,-3.08665218225701e-08,-4.29720822148637e-16,-6.96588995940672e-07,-1.22358407831879e-15,-1.87442124467702e-15,2.87530503297149e-16,7.6116150220246e-07,-1.3433278338662e-15,6.09544000098275e-17,0.000247958273874971,3.1028618613191e-16,-0.000100988456280307,5.54591240116167e-16,-2.88417779616976e-16,-1.03927137352988e-06,-0.000974998558169873,3.11137017396666e-16,-2.4836766672947e-05,6.10791035525566e-07,-4.78825459886374e-16,1.65220212151582e-15,-2.54284249695515e-16,-7.81874074965098e-16,-9.70997237577938e-17,3.46145983610756e-16,2.55143128846669e-14,8.41967742736396e-16,5.96394953750428e-17,1.07660754342551e-15,-6.32855504361842e-16,-3.94188188275478e-15,-2.63330960594161e-15,4.69620427903157e-17,-2.90112224493994e-15,0.0957826285221212
"t82",0.0644532822546439,0.085629803537796,0.010152340050212,0.00589523386604262,-0.0707072081103837,0.286294278219414,-0.0737121669278177,-0.00376099427371416,-0.00355920210092098,-0.00210172782220078,-0.0497547609155482,0.000164540460033864,-0.0852162952144507,-0.00128047010042244,-0.000791629090787768,-0.00148272559564636,-0.000804612093129258,-0.00027262913095684,-0.000243437369799208,0.000521783794860343,0.000844872543493348,-0.000390073113769747,5.18788653209786e-05,0.00198088009753999,-0.000248223836745467,0.000164917499878471,-0.00390846650045779,-0.00123757458561264,0.491866982822117,0.0912300283829445,0.0013201185667303,3.6870132122369e-05,0.00109713426533453,3.57323193095895e-05,0.000557346430434506,0.0004552863253794,-0.000252796799623036,-4.23222503112937e-05,-0.000116633393296875,-0.000174490427012986,0.000190662062103151,0.00428972420866687,-2.19636582266407e-05,0.00264316281744945,0.000168601641172928,-5.0812905273768e-05,-0.000105886058168052,9.81722656267852e-06,1.23482821160253e-15,0.0450305525649997,3.28860345804091e-05,-8.51303770265587e-06,2.50423341360208e-07,6.14554171884689e-05,-3.32392283093909e-06,3.76020422015299e-05,2.60437244872682e-05,1.54614807371462e-16,-0.000501696690056033,-4.2583942959059e-06,-0.00188412206126463,6.80414827877351e-06,-3.23085210144885e-15,-1.71682201569299e-05,0.205470417802939,0.284322243232876,0.0404153629175951,5.71378536055411e-08,6.16322437497763e-06,-1.37996577477556e-05,-6.57213939755478e-16,-1.01419224920251e-07,-0.00070251880343104,-3.20609015803291e-15,-6.85525448567174e-09,1.28951278891721e-17,-1.63306535746623e-07,2.02589595536644e-15,-5.31026428926158e-17,-6.67216685996269e-16,2.61362914626964e-07,7.07490363606815e-16,-1.42902944681998e-17,9.08636538916633e-05,7.89488485805714e-16,-3.8296196858384e-05,1.12455585218038e-15,6.18510485069754e-17,-4.32100655723986e-07,-0.000406254327426277,2.61299818200317e-15,-1.1516266668679e-05,2.96018269029187e-07,-2.23659650267901e-15,-0.707106781186548,7.65982550589597e-15,-1.08266496652606e-15,8.69051192852059e-16,2.46338176480965e-16,-3.47638584585752e-15,2.01077132946554e-15,-1.37105954986416e-15,2.66593501203916e-15,-2.69517919765929e-15,-2.93531380880241e-15,-1.7166528034093e-15,7.69102614471217e-16,-3.33707077561854e-15,0.0957826285221198
"t83",0.0644532822546439,0.085629803537796,0.0101523400502119,0.00589523386604266,-0.0707072081103837,0.286294278219414,-0.0737121669278177,-0.00376099427371416,-0.00355920210092088,-0.0021017278222008,-0.0497547609155482,0.000164540460033789,-0.0852162952144507,-0.00128047010042246,-0.00079162909078776,-0.00148272559564624,-0.00080461209312927,-0.000272629130956901,-0.000243437369798691,0.00052178379486046,0.000844872543493407,-0.000390073113769924,5.187886532159e-05,0.0019808800975399,-0.000248223836745448,0.000164917499878413,-0.00390846650045772,-0.00123757458561272,0.491866982822116,0.0912300283829448,0.00132011856673071,3.68701321227394e-05,0.00109713426533459,3.5732319309354e-05,0.000557346430434498,0.000455286325378414,-0.000252796799622746,-4.23222503113283e-05,-0.000116633393297116,-0.000174490427013073,0.000190662062103582,0.00428972420866675,-2.1963658226345e-05,0.00264316281744946,0.000168601641172853,-5.08129052735251e-05,-0.000105886058168209,9.81722656256988e-06,1.23489770545673e-15,0.045030552565001,3.28860345803501e-05,-8.51303770244009e-06,2.50423341742667e-07,6.14554171880986e-05,-3.32392283251643e-06,3.76020422016921e-05,2.60437244877437e-05,-3.87545700226593e-16,-0.000501696690055934,-4.25839429990871e-06,-0.00188412206126456,6.80414827832118e-06,-3.74432248228046e-15,-1.71682201562513e-05,0.205470417802941,0.284322243232878,0.0404153629175942,5.71378515209998e-08,6.16322437516349e-06,-1.3799657747631e-05,-4.35169334830597e-16,-1.01419224967697e-07,-0.000702518803432379,6.93568215963245e-16,-6.85525465255431e-09,1.91116252736863e-16,-1.63306536223652e-07,-5.57734110441469e-17,1.586211041919e-15,3.58004719527758e-16,2.61362914236021e-07,-5.88226666152132e-16,-4.08019179111552e-16,9.08636538915767e-05,-5.91351401503789e-16,-3.82961968590354e-05,-2.54479040221802e-16,2.31102202621036e-16,-4.32100652671941e-07,-0.000406254327426718,-2.27963828732658e-15,-1.15162666768006e-05,2.96018290963826e-07,1.46877332917493e-15,0.707106781186548,-7.76013147090934e-15,4.26375278643453e-15,-8.93426948588586e-16,-5.2908321728048e-16,2.71102584825655e-14,-1.55896352447026e-16,1.67266609958048e-15,-2.90864761986916e-15,1.00166179235197e-15,-7.74715719473302e-16,-3.35018246558143e-15,5.21572626101074e-16,-1.69201713666546e-15,0.0957826285221165
"t16",0.0582228479817926,0.0644719420597776,0.00734443059021539,0.00382004176864067,-0.0371501055008315,0.100845611822797,-0.0191991648344976,0.000705484699310026,0.003770571234303,0.0031855756492352,0.0872676265818555,-0.000342270403213537,0.516464440965112,0.0506136190219433,-0.00602303731823796,-0.0094665367365989,-0.00466208797743067,-0.00154130950444338,-0.00131901169862804,0.0026449868526485,0.00426247500402837,-0.00198325785586192,0.000283781990780254,0.010915081924162,-0.00143213761812368,0.00199485926950541,0.00243285050038224,0.000111934501573223,-0.00240573582444524,0.00259356248295842,0.00033359903595501,9.5929657882566e-06,-0.000301237960430259,-1.46666530375407e-05,-0.000308988505833317,-0.000341544053989243,0.000201161652395185,6.5791973055895e-05,0.000204874043529871,0.00111595892854295,-0.00528530756425014,-0.828483929059879,-0.000238625700531987,0.0188499842850109,0.000772639844880444,-0.000221894277379515,-0.000293518670460372,2.40714823239592e-05,9.11110846292724e-18,0.00254795966063675,0.000175034155837718,-4.31308533023741e-05,9.86707882411441e-07,0.000197273795321213,-9.89447085786403e-06,0.000109779160200099,7.34654617122641e-05,-7.39342943239939e-17,-0.00137571324600274,-1.15632390219281e-05,-0.00468309188194215,1.55633677826544e-05,4.8147417515222e-16,-1.92634051307944e-05,0.00377764234562246,0.00174684802505462,-0.00159738543093302,-1.49599788423045e-06,-0.000271680469108061,-0.000200385982732127,2.93806165603562e-15,-1.76336137754038e-06,-0.08488051026627,-3.73127792187909e-15,-3.00433480656599e-09,-9.6843869127409e-16,-4.07705043557744e-07,4.04054637459143e-16,-4.2459432283539e-16,-5.72662122756712e-17,1.16676370716316e-06,-3.7344340545329e-16,-1.66463296439776e-16,0.000399871514916994,3.28023856466514e-16,-0.000166898645414341,4.69627771036374e-16,-1.75713333263738e-16,-1.82451511763581e-06,-0.00171397520104056,3.10374612367796e-16,-4.64951352771757e-05,1.17155298099055e-06,-4.59616352408624e-16,2.26165228654649e-17,-2.70124187100714e-16,9.37769153917174e-16,3.05810109450997e-16,-4.27956851404656e-16,1.80654102788225e-14,9.49244517851359e-16,4.80336116704853e-17,-1.63752529193198e-16,-8.92424716139919e-16,-2.44819862597237e-15,-2.42354049028671e-15,4.51476566355812e-16,-2.78203858263995e-15,0.0957826285221208
"t38",0.058320753347304,0.0647380891103763,0.00737810349430756,0.00384189436355918,-0.0374276601640064,0.10182984275967,-0.0194082923753508,0.000716588878201637,0.00385637014746386,0.00326694540051761,0.0896083040403515,-0.000351993595117339,0.53680091122562,0.0532414528663928,-0.00660608496430973,-0.0105662221924146,-0.00528903770526492,-0.00175830782896024,-0.00152267186541627,0.0031486688570823,0.00555124905497387,-0.00259974736918666,0.000387161089181687,0.0149351468491157,-0.00199162947799139,0.0030769024280185,0.00511320838058,0.000266370509001907,-0.00594578889315894,0.00652563546425809,0.00111850028011979,4.51287004820524e-05,0.00219924336856864,7.49028891244655e-05,0.00121688680492527,0.00104298275152716,-0.000585092400927181,-0.000112794427048067,-0.000320764609150012,-0.000784084283922436,0.00231015852672017,0.304734334350029,3.55892164703169e-05,-0.000819137491483983,8.20632453223758e-05,-2.71177667378742e-05,-5.49939850556879e-05,4.56991025933048e-06,9.36027447662063e-17,0.0004976109100726,3.57524512315079e-05,-8.8504507362973e-06,2.1347177360132e-07,4.57831374136468e-05,-2.29146478024052e-06,2.53129689172752e-05,1.67464455510397e-05,-5.27520935668292e-16,-0.000309589685688308,-2.58890292310309e-06,-0.000987651121040105,3.04915898582025e-06,-1.45912231230873e-15,-1.60691122673826e-06,-3.3239207579767e-06,-0.00010771279254514,0.000101099518689913,8.43056415131334e-07,0.000169027473032897,0.000564193571957191,-2.62363862268612e-14,8.19845623141241e-06,0.760595148285449,1.87728276844751e-14,-4.62759541695709e-07,7.85151028039447e-15,-7.36121894706615e-06,2.06519145330827e-15,-2.32561569655644e-16,-9.50742940990318e-18,2.83158111595359e-06,-7.63033491074419e-16,5.58661751282553e-16,0.000845408708478933,8.67899210077936e-16,-0.00033059879453159,-2.55351344415848e-16,1.58045073202282e-17,-3.09678413618612e-06,-0.00289955903657581,-2.67696701575592e-16,-6.78209034263489e-05,1.62005777915464e-06,-1.21689033121777e-15,9.25108333585448e-16,7.47548970846174e-16,-2.38376538595789e-15,5.08691016792514e-17,1.12691395567306e-15,1.25004173678889e-14,1.01935868784227e-15,3.55213310997738e-16,1.1843486295457e-15,-2.14410368216495e-16,-7.21066512811452e-16,-2.78745269119522e-15,6.00185998536837e-16,-2.49313510589167e-15,0.0957826285221222
"t39",0.0585139616156494,0.0652525527740007,0.00744295003468746,0.00388359368681472,-0.0379500710873636,0.103650638459071,-0.019791980919822,0.00073628770653627,0.00400198490883989,0.00340280175815212,0.0934879382765745,-0.000367967241033192,0.568368670743591,0.0570957923089357,-0.00733718241610754,-0.011874041438243,-0.00600219188723443,-0.00200164405700698,-0.0017444812543438,0.00366103681050672,0.00667193632963034,-0.00313074700222023,0.000471477373488323,0.0182016226913317,-0.00243715435571026,0.00384845023187963,0.00665587023631047,0.00035027063238836,-0.00783948364514847,0.00861436577740661,0.00149921427524047,6.11848280545456e-05,0.00308896875240132,0.000105698888337848,0.00172469483361515,0.00148587510482677,-0.000834462987174787,-0.000163200020090905,-0.000465471366337647,-0.00117365788029462,0.00353110878662782,0.469341612300912,5.67748154210824e-05,-0.00134420362004447,0.000145033071428688,-4.85598754518928e-05,-0.000107013861865191,8.93650376766692e-06,7.8281803564546e-17,0.000984469228687421,7.23344928126629e-05,-1.79537701148188e-05,4.49847353419313e-07,0.000110091887024569,-5.98664571428343e-06,6.77245884782634e-05,4.68280087451588e-05,3.76058434642692e-16,-0.000899300217669243,-7.62236742055329e-06,-0.00330259161470657,1.1556216467704e-05,9.61783586929944e-16,-1.75406067286248e-05,0.00378096432245255,0.00185074929546097,-0.00169482624711674,-2.20785130593663e-06,-0.000413291062963016,-0.000629333239593395,2.23932267583546e-14,-7.88125277457345e-06,-0.643614682965454,-1.54283612093131e-14,3.30081719343075e-07,-6.71613287265996e-15,4.84143874386562e-06,-1.79104236471527e-15,9.43067801801923e-16,-2.77452519633136e-16,-6.73274870326477e-07,-1.92857391674672e-16,-9.59189115912531e-16,-0.000137302569222165,-7.07475750908529e-16,4.04703278056084e-05,1.01562931904532e-15,-3.1839686935203e-16,4.35497833995773e-08,3.33666085395126e-05,4.3832760302568e-16,-7.829936856246e-06,2.72442121382718e-07,3.87877414791921e-16,-2.56257879927306e-16,-1.28802039118555e-15,3.0310784083508e-15,-2.87330913560583e-17,1.12418973975305e-16,1.83117410124112e-14,8.20840053271389e-16,-2.75612996426915e-16,-8.04819106042438e-16,-7.46201204213026e-16,-4.46986381880107e-15,-2.38169085284071e-15,5.83587945068642e-16,-2.50229617190521e-15,0.0957826285221028
"t35",0.0675451688342863,0.102539219130435,0.0126791117541274,0.00860382436687528,-0.209769162654208,-0.140309349392546,-0.00256207120181963,-0.00170451609561644,-0.00181702794755563,-0.00104992082615851,-0.0244075874641065,7.83326416615222e-05,-0.0202205611371058,0.00261348514544294,-0.00100954657275033,-0.00183040264205619,-0.00100304808797408,-0.000343108303491953,-0.000315581877045567,0.000776863183839214,0.122867990235548,0.00545884897231337,-7.31826555349208e-05,-0.00257342243617719,0.000214638776784735,8.52193569166359e-06,0.000106058647486811,4.26215362788565e-06,-4.30511599652724e-05,0.000101475077985479,3.87689321723053e-06,-3.03654592437886e-07,-0.000100961723594306,-3.86864647176715e-06,-6.93969040442916e-05,-6.61374992954079e-05,3.78934550632106e-05,9.22882081818225e-06,2.72721976455154e-05,7.87948791913183e-05,-0.000123149587150361,-0.00129570279847612,4.95545766549974e-05,-0.088242131526168,0.000171106609101879,-4.15687724156086e-05,-1.03192197039746e-05,6.37050442933216e-07,-3.60899952036094e-17,4.56932391622471e-06,-1.49594471971797e-05,0.0684445219596915,-1.0505828888845e-07,-0.000115222797721323,1.45365925029336e-05,-0.000225067651245834,-0.000370001066230671,3.03234769102151e-14,0.933782398773491,-0.000194440881407126,-0.00969701526406825,2.10529408774098e-05,-3.31835717290946e-16,-1.39183322249248e-05,0.000911706058499212,0.000499853136614551,-0.00108153999345755,-1.1514048504405e-06,-0.0833352074021592,-0.00594862143108317,-1.50043083918535e-15,-4.25040275485055e-07,-0.00106380270155033,-4.87579983912893e-15,-2.64039420328614e-08,5.66939976252332e-16,-6.0069625860411e-07,2.9913508324726e-16,1.42393697770713e-16,-1.5700300269107e-16,8.32576233010826e-07,-4.55399670296716e-16,-2.09027473421022e-16,0.000307350797352064,8.24894658476763e-17,-0.000140368040035625,-1.57648099266287e-16,3.84515629303247e-16,-1.90850635297917e-05,-0.0644929200261755,1.02560971706226e-15,-9.84953952222597e-06,3.34487936567134e-07,-1.34193292697982e-16,1.30297466296949e-16,6.03272059038125e-16,8.08086589773886e-17,-1.04518361264824e-17,-8.68449226210549e-16,1.57512891618694e-14,1.02512693525563e-15,-7.80732832749916e-16,-1.18574778544645e-16,-1.25834174951326e-16,-4.83522813454982e-15,-2.43655764833448e-15,2.81627994944396e-16,-2.48708936259878e-15,0.095782628522112
