"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114"
"t15",0.0945086219986736,-0.0883035977954533,0.150908112815134,-0.00964003435308672,-0.0274145180408804,-0.132890809816941,-0.00870833385294737,0.00362494987915391,-0.00947451905258308,0.174708162005158,-0.00304514944414876,0.000414993057967868,3.44683041785172e-05,0.00118181647066525,-1.60095602982544e-05,-3.46944695195361e-18,-0.000136629472747782,0.000130990828689288,0.00111040736162649,0.000315107269749836,0.0200909170471897,-0.000959165928086367,6.32307663812936e-05,0.0907940421047696,0.0024031647909132,-0.00243504342602903,0.00631201020959855,0.00019511201309488,0.000694596818075146,0.0259278159581667,0.000767596675187583,0.538067082492393,-5.11924453755842e-16,-2.4361017412924e-15,4.4660214869731e-16,-0.00676594601635924,-0.0108748890124836,-0.000129402117612046,0.000117627022739524,2.4097924411404e-05,0.000641167913774854,-5.49209968050066e-05,0.00147400147567139,0.000199892875103479,0.0759493479367451,-1.78723808737045e-05,-1.7219100626614e-06,-0.000162105102694196,5.26449650474145e-06,-2.05391259555654e-15,0.0216367099766335,-0.12347982747342,-0.000951596557083134,0.00011556327731648,0.00478396270415957,-0.00687342121854278,-0.0186020621735315,0.00214282611681469,0.00106389807745007,0.0930942150480941,-5.31971492801799e-06,8.38212866313866e-06,5.91135393094759e-05,2.72718176366604e-05,-0.000530241504644166,-0.499090226824642,0.00509609461226549,0.000264671213857997,0.000110322328611016,1.24723204877468e-07,-0.000110831258704448,-3.08954957542878e-05,-4.3713848401412e-05,-0.0096260267624322,-2.35922392732846e-16,0.00557368385290083,-3.62371475345208e-06,-2.50309525321119e-06,-0.00048214466797279,-0.568957770251061,-0.000136943385345385,2.23432383705813e-15,3.38964967205868e-15,3.66894015169095e-15,-2.01661604082304e-15,-1.40512601554121e-15,5.03503488902268e-16,-2.35922392732846e-15,-3.77302356024956e-16,-3.72965547335014e-17,9.40653804848424e-16,-7.067913962433e-16,6.74373751285984e-16,-4.2934406030426e-16,9.47972169512701e-16,-4.87240456314986e-16,-9.1550031444676e-16,-4.35849273339173e-16,-1.10068204550728e-15,-8.00141203294302e-17,8.30309128743711e-16,9.36750677027476e-17,-6.28837260041593e-17,8.41340885848751e-17,-8.90129983610599e-17,2.09814804419395e-15,3.19378854959917e-16,1.00332069041809e-15,-2.23779328401008e-16,5.3776427755281e-16,-4.4899522468056e-16,1.01394587170844e-15,-4.22405166400353e-16,-9.78384040450919e-16
"t20",0.0969292962298669,-0.0930810421609067,0.163190571340437,-0.0105078026526047,-0.0321828127051784,-0.157220450218715,-0.0105580392027865,0.00446266109811707,-0.011782703598994,0.264175508855226,-0.00601644705827909,0.000836907093837002,7.73660113036014e-05,0.00442423865478934,-9.11969996817529e-05,-8.67361737988404e-17,0.000477005278176612,-0.000344998096669998,-0.00267083208253129,-0.000327882148257366,-0.0162105203659523,0.000315584098247701,-9.2159258011059e-06,0.0156569495151723,0.000544533788281765,-0.000554527788287029,0.00203559244483597,6.7467306587139e-05,0.000250097525546433,0.0103134700283366,0.000360961433103252,0.344858625321404,-4.15504172129359e-16,-2.05676039353168e-15,1.16485618358676e-16,-0.00599233947422643,-0.00996471859745376,-0.000121404558274731,0.000120911628751268,2.50397161727367e-05,0.000731192491299293,-8.46000830374422e-05,0.00244557388581813,0.00034814590242478,0.155092419266244,-4.28159599329386e-05,-5.78312574610741e-06,-0.00059130850198498,0.000709932662163824,1.16573417585641e-15,-0.0931462509480519,0.505423865416294,0.00141680739355616,-0.000140662732645698,-0.00368383773643467,0.00320296906776746,0.00742135144472978,-0.000851096786199691,-0.000417207720435292,-0.0310135158532715,1.70820362312314e-06,-2.46701667691238e-06,-8.60272798172083e-06,-3.74446846742107e-06,4.66527016154919e-05,-0.213707734023942,0.00279251776724551,0.000457667793805546,0.000206913251762388,3.68717114523193e-07,-0.00041252083572094,-0.000118012900861266,-0.000172541002822384,-0.0384363890718901,-3.22658566531686e-15,-0.0102173955451662,6.30870101530484e-06,4.34103341525422e-06,0.000819657610278261,0.628051216972417,0.000125628138876586,-3.12250225675825e-16,-7.54604712049911e-16,-2.17794532408888e-15,1.54303653188137e-15,6.36643515683488e-16,-3.73399228204008e-16,4.85722573273506e-16,4.37692417032398e-16,-2.70616862252382e-16,-4.84421530666523e-16,6.12682647671559e-16,-3.40005801291454e-16,2.50233861409654e-16,-4.83716799254408e-16,-6.32089866559049e-17,7.15573433840433e-17,3.10949183068843e-16,2.74086309204336e-16,-3.93348548177741e-16,-4.13568918694596e-16,-7.0082828429463e-16,-1.00613961606655e-16,-2.39825520553794e-16,-3.83807569059869e-16,-3.00974523081976e-16,-4.18014147601786e-16,-1.10588621593521e-16,-3.38704758684472e-16,1.29236898960272e-16,-1.36744999004734e-16,-7.0603245472256e-16,3.6949610038306e-16,1.64104840827406e-15
"t45",0.0987569309595392,-0.0967126787966764,0.172583263086584,-0.0111725963731324,-0.0358921692405939,-0.176174765553809,-0.0120055349071275,0.00511997511986058,-0.0135969616162003,0.336444176113175,-0.00847581670744008,0.00118663507096462,0.000113167882788645,0.0071878325534688,-0.000155871355770748,-1.75207071073658e-16,0.00102336958556894,-0.000771025140046649,-0.00606161808557069,-0.000917668665139703,-0.0497874733460023,0.00153083564743409,-7.97945478512603e-05,-0.0633891505829048,-0.00145736122268866,0.0014720522847412,-0.00283863839330906,-8.06004681752617e-05,-0.0002715812445142,-0.00865812376589447,-0.000177042738045155,-0.0141287308979954,-1.0307784854003e-16,2.02254661286555e-17,2.47230191055258e-16,-0.00130218249400138,-0.00235560423293602,-3.02309104497842e-05,3.54931623302822e-05,7.47211580762186e-06,0.000246685855669861,-3.69137116893337e-05,0.00111552838899742,0.000163041492350218,0.0782309744470247,-2.29317125479446e-05,-3.40151522546265e-06,-0.000354038171424187,0.000513850080253019,8.81239525796218e-16,-0.0789298028354319,0.431575943226568,0.00156737163004382,-0.000169406757337124,-0.00569586570308118,0.0071674838594684,0.0189535056174561,-0.00218208612687041,-0.00108168014275418,-0.093089744852519,5.30394547710146e-06,-8.30838935451071e-06,-5.77927723167974e-05,-2.66701492988956e-05,0.000520730863934406,0.623628691399931,-0.0068818571988013,-0.00067207308004889,-0.000297344640225641,-4.81671445380887e-07,0.000520503789020679,0.000148392309520509,0.000216039791672078,0.0480561173818418,5.07580089070814e-15,0.00849343394495076,-5.16783744682753e-06,-3.55201213294177e-06,-0.000666740629164626,-0.436331113845995,-7.99439460978987e-05,9.97465998686664e-16,1.26461341398709e-15,5.43402128849735e-16,1.94093872918355e-15,5.3776427755281e-17,-1.88022340752436e-15,6.34908792207511e-16,-1.90548531814327e-16,8.27029417171943e-16,2.44357485634783e-15,-1.86314722330772e-15,2.20223145275256e-15,2.65087431172706e-15,-1.62822771758442e-15,8.84708972748172e-17,1.20650017754187e-15,-8.71048025374854e-16,-1.01958372300537e-15,2.75549982137191e-15,-8.27049745962677e-16,9.64506252643105e-16,2.02897594558937e-15,-2.72416637858708e-15,1.75158281975896e-15,-7.66314095512755e-16,2.25275527399038e-15,2.01119502996061e-16,-2.53703308361608e-16,-2.47198095326695e-17,-6.31683290744367e-17,4.87457296749483e-16,-1.88781282273176e-15,1.38907982338843e-15
"t94",0.0999803442269089,-0.0991538030321653,0.178919862950646,-0.0116215739882347,-0.0384205355721597,-0.189105712859615,-0.012995678460535,0.00557032089078909,-0.0148412400864893,0.386809239927036,-0.0102139953353119,0.00143401177210469,0.000138590251925099,0.00917349881166848,-0.000202577044558442,-1.11239142897013e-16,0.00142541153623314,-0.00108539398175643,-0.00856624592998337,-0.00135855218283092,-0.0749967001191233,0.00245747192642484,-0.000134198797978794,-0.126609136830092,-0.00307583207366395,0.00311088896560002,-0.0068792175118144,-0.000204269627575938,-0.000709450714530039,-0.024811319150773,-0.000650613668516181,-0.366324186665322,1.25572317500155e-16,1.44087903797242e-15,-5.89620521371187e-16,0.00423907169780417,0.00683710334289902,8.16543887199425e-05,-7.59637635979766e-05,-1.56188826876561e-05,-0.000431653082137959,4.45296737529357e-05,-0.0012643811625296,-0.000178178769454236,-0.0773215203551024,2.09617788611403e-05,2.76963272200433e-06,0.000282274519981243,-0.000334196932353653,-4.64038529823796e-16,0.0445975173473943,-0.242343942090753,-0.000735593853709504,7.58164924048228e-05,0.00227387416373775,-0.00254492673645104,-0.0065237945323175,0.000750439934130551,0.00037110476976674,0.0310269335311352,-1.75716751605497e-06,2.71535501663548e-06,1.74755862520802e-05,8.02987892482474e-06,-0.00015280912946011,-0.149712710475988,0.00160830046767762,0.000140591097762758,6.18471175582204e-05,9.75801314592974e-08,-0.000104389065120317,-2.97304681190837e-05,-4.32295112842821e-05,-0.00961185350227665,-1.36913050341469e-15,-0.00147620438289121,8.92989566898643e-07,6.13504560092521e-07,0.000114889322786619,0.0703612797815032,1.23889430420133e-05,0.00229004479660703,-0.0911131962998385,0.0382574512974259,-0.0367346263893989,0.0387577310870546,0.162445365623379,-0.0528840386372928,-0.0178981281834984,-0.0391238937419068,-0.229782812552508,0.111900076284459,-0.25319529138682,-0.206102895966732,0.113271139815449,-0.0104576227536872,-0.111246927225272,0.0480333733388839,0.112129875214733,-0.254162905076364,0.0643658106866665,-0.0541431040364981,-0.211168184412647,0.273797831004225,-0.134370876693684,0.0492761854089367,-0.109570019693748,0.0309526853804778,0.0639823316763766,0.00503984796836848,-0.0574412583238992,-0.0502589700611551,0.0809927299131783,-0.055276707769505
"t95",0.0999803442269089,-0.0991538030321653,0.178919862950647,-0.0116215739882347,-0.0384205355721597,-0.189105712859615,-0.0129956784605349,0.00557032089078917,-0.0148412400864893,0.386809239927036,-0.010213995335312,0.0014340117721047,0.000138590251925076,0.00917349881166846,-0.000202577044558324,-1.55691431968918e-16,0.00142541153623302,-0.00108539398175645,-0.0085662459299834,-0.00135855218283091,-0.0749967001191234,0.00245747192642478,-0.000134198797978719,-0.126609136830092,-0.00307583207366398,0.00311088896559992,-0.00687921751181419,-0.000204269627575815,-0.000709450714529895,-0.0248113191507732,-0.000650613668516318,-0.366324186665325,4.86457307744296e-16,1.97526211881398e-15,4.87577180090389e-17,0.00423907169780421,0.00683710334289907,8.16543887198736e-05,-7.59637635984764e-05,-1.56188826879313e-05,-0.000431653082137931,4.45296737525717e-05,-0.00126438116253026,-0.000178178769454506,-0.0773215203551038,2.0961778861564e-05,2.76963272182761e-06,0.000282274519982179,-0.000334196932353399,2.81025203108243e-16,0.0445975173473958,-0.24234394209076,-0.000735593853709369,7.58164924039518e-05,0.00227387416373759,-0.00254492673644997,-0.00652379453231763,0.000750439934130818,0.000371104769766092,0.031026933531137,-1.75716751545812e-06,2.71535501606096e-06,1.74755862526873e-05,8.0298789254757e-06,-0.000152809129460449,-0.149712710475996,0.0016083004676763,0.000140591097762774,6.18471175582373e-05,9.75801310760167e-08,-0.00010438906512173,-2.97304681192377e-05,-4.32295112856712e-05,-0.00961185350227961,-1.11716191852906e-15,-0.00147620438289424,8.92989566878694e-07,6.13504559122458e-07,0.000114889322785794,0.0703612797815096,1.23889430418353e-05,-0.00229004479660805,0.091113196299837,-0.038257451297426,0.036734626389397,-0.0387577310870546,-0.162445365623377,0.0528840386372925,0.0178981281834983,0.0391238937419062,0.229782812552506,-0.111900076284457,0.253195291386818,0.206102895966729,-0.113271139815447,0.0104576227536872,0.111246927225271,-0.048033373338883,-0.112129875214732,0.254162905076361,-0.0643658106866658,0.0541431040364978,0.211168184412645,-0.273797831004223,0.134370876693682,-0.0492761854089364,0.109570019693746,-0.0309526853804777,-0.0639823316763759,-0.0050398479683685,0.057441258323899,0.0502589700611554,-0.0809927299131764,0.0552767077695036
"t30",0.0944015495471536,-0.0878261041823635,0.148937827338879,-0.00948287790787587,-0.0253650919601218,-0.12162445039541,-0.00763568871244173,0.00306918909533451,-0.00780365748396844,-0.224221730665782,-0.0174693045449291,0.00230524331654516,0.000179569336796628,0.00841271220333201,-0.000169410890329184,2.90566182226115e-17,0.000981915878424585,-0.000743795037780487,-0.00587323755845635,-0.00113262753491774,-0.0844976904136309,-0.000596712582309321,4.16653007871683e-06,0.00401166448455423,0.000162195771213973,-0.000165564714735892,0.000680486376587168,2.26807377469064e-05,8.40295005775722e-05,0.00340957343749426,0.000108439517996591,0.0480613438316339,6.52542754701015e-17,7.00794966176129e-16,-1.82917847288504e-16,0.0011992356630003,0.00244752710876001,3.3800068544183e-05,-5.02815265335595e-05,-1.08511435988705e-05,-0.000437274309052433,0.000123499786350396,-0.00452121614062943,-0.00076188076163844,-0.698211821512591,0.0014787334689396,-1.94896113755051e-05,-0.00162344939340339,0.000530518958849349,1.03476255342017e-15,-0.0292276271406909,0.151215338092666,-6.86946360149354e-05,1.80940017372925e-05,0.00123924199778829,-0.00247424151771003,-0.00859665881159931,0.00100043197692265,0.00051217582897604,0.0935441121678006,-7.92657670552243e-06,-3.38442124107989e-05,-2.4051309810856e-06,-9.36053364027816e-07,5.64173238414363e-06,0.015993986390449,-0.000136686481164586,0.000222491178927284,0.000122153025626268,7.64467686420583e-07,-0.00281479631853759,-0.00102307154284734,-0.00222831627492996,-0.596310045825873,4.69242700251726e-16,0.00293713707657477,-1.68392160090989e-06,-1.15195007286729e-06,-0.000210836350432493,-0.026807494914222,1.09459000375649e-05,2.16276649367408e-15,1.63454319523915e-15,2.22662600163348e-15,-1.40106025739439e-15,-2.19659360145563e-15,1.08382270172513e-15,-1.45673403895152e-15,-7.05815614288063e-17,1.65774512173034e-16,-6.39625071657823e-16,9.13711380862159e-16,5.83083928362704e-16,-9.80308499307081e-16,6.86496486827087e-16,-1.44686779918191e-16,-8.32233587599873e-16,-5.24753851482984e-17,-6.37727717855974e-16,6.76677680902515e-16,8.22360571566677e-16,-1.35308431126191e-16,4.82469966756049e-17,-3.8597597340484e-16,-8.72335515454681e-16,1.89800432315312e-15,-7.32730933220016e-16,3.41198423681188e-16,2.33482937844753e-16,-1.87783816274489e-16,4.18959436370922e-16,-3.96492734477949e-16,2.32995046867135e-16,1.20227178906918e-15
"t64",0.0961815227564721,-0.0912527149091131,0.157510179834763,-0.0100828280491287,-0.0282886453019513,-0.136287353230538,-0.0086825333394275,0.00352125591900551,-0.00900523639451922,-0.285560519093619,-0.0246103093561707,0.00326856181129734,0.000262666787605912,0.0136676999945778,-0.000289552345474889,9.10729824887824e-17,0.00210660739312579,-0.00166228358563718,-0.0133296747624247,-0.00316997068487175,-0.259518289005913,-0.002894533968424,3.60752018730357e-05,-0.0162417336693241,-0.000434092121621677,0.000439508933090621,-0.00094893983302393,-2.7095761983875e-05,-9.12477494256893e-05,-0.00286232555382666,-5.31869264077639e-05,-0.00196905555997139,4.45877651421702e-16,2.41275746262439e-16,-6.17630985674938e-17,0.000260603340858556,0.000578581839640931,8.41654431993268e-06,-1.47599565219622e-05,-3.23809587361441e-06,-0.000147525293785786,5.38868916384748e-05,-0.00206231551085364,-0.000356799191083158,-0.352188659031714,0.000791991838971326,-1.14633872242823e-05,-0.00097201892533085,0.000383990234730204,1.54000076579841e-15,-0.0247667600583178,0.129121133039322,-7.59948205448396e-05,2.17914589349144e-05,0.00191608765044333,-0.00553676472278408,-0.021955141498213,0.0025649594419037,0.00132790069956366,0.280780727194982,-2.46118964557595e-05,-0.000113980135127136,-1.61575708529116e-05,-6.66708321731371e-06,6.29722197584354e-05,-0.0466726618411972,0.000336849009674272,-0.000326722426018456,-0.000175539977011733,-9.98657884808365e-07,0.00355160763350176,0.001286435194279,0.00279009033181221,0.745552489454226,-5.00901403688303e-16,-0.00244155955761032,1.37940173444359e-06,9.42572941752857e-07,0.000171502294582456,0.0186241882815322,-6.96546530144109e-06,-2.46417469762505e-15,-1.23165366794353e-15,-3.56323043987361e-15,3.06799399253654e-15,2.31542215956004e-15,-1.28355984695128e-15,1.72865194381089e-15,-2.94659045427248e-16,4.7905472991272e-16,9.69927263505532e-16,-9.06860578384766e-16,-3.79362340152678e-16,8.59840085416785e-16,-2.24002945099083e-16,9.14117956676841e-17,7.27553867846398e-16,1.98083736913102e-16,8.53429740071965e-16,-5.88667569551005e-16,-1.51435091408966e-15,1.12128188678451e-15,-2.74980775996636e-16,4.02862422241301e-16,8.09499223295568e-16,-2.47599250130515e-15,9.1062309873647e-16,-3.2143883908764e-16,-2.66578209159873e-16,-3.59846701047939e-16,-8.47754619325361e-16,-5.63134608388971e-16,-5.73434529027583e-16,-1.04289406971381e-15
"t96",0.0973730315434787,-0.0935560242237802,0.16329335351151,-0.0104880126579517,-0.0302813935771426,-0.146290627976112,-0.00939861591965228,0.00383098060991856,-0.0098293191625556,-0.328308394634289,-0.0296572700473644,0.0039499558288311,0.000321673034518626,0.0174434544385697,-0.000376314545422603,1.88434337577981e-16,0.00293421118119936,-0.00234004380157303,-0.0188374243592538,-0.00469294720092418,-0.390921932525966,-0.00464663595952233,6.06714225295171e-05,-0.032440123610868,-0.000916172634363908,0.000928814488728843,-0.00229968125999315,-6.86700875889803e-05,-0.000238366169743636,-0.00820247836016821,-0.000195456428709033,-0.0510528993518926,-2.30764614706923e-16,-1.9164725747583e-16,1.18069993142115e-16,-0.000848357470382126,-0.00167932446997688,-2.273328098144e-05,3.15897985538414e-05,6.76855670988754e-06,0.00025814105791404,-6.50047257342003e-05,0.00233750472765791,0.000389925533040572,0.348094380271295,-0.00072395630085635,9.33389100520198e-06,0.000774990375918191,-0.000249738909130294,-6.43582409587395e-16,0.01399390308427,-0.0725057197443154,3.56656467662397e-05,-9.75257425805704e-06,-0.000764930641086778,0.00196591451794274,0.00755695726970845,-0.000882113666791084,-0.000455578561444554,-0.0935845830634164,8.1537838469735e-06,3.72510866464914e-05,4.88578435909568e-06,2.00733300900242e-06,-1.84792773921586e-05,0.0112045690099506,-7.87221245872186e-05,6.83471275683669e-05,3.65119801264187e-05,2.02314603824738e-07,-0.000712288763999306,-0.000257737888538679,-0.000558296416379559,-0.149120272242403,-1.42030484595601e-16,0.000424356148926843,-2.38357217517346e-07,-1.62801469959846e-07,-2.95523950674307e-05,-0.00300327361674807,1.07944074642695e-06,0.038013729270297,0.155507421043509,-0.0600457799238476,-0.0694379296071225,0.00271877440012533,-0.0569317649879314,-0.033266628916076,-0.172666127703534,0.231061605211326,0.113289106163997,-0.102562827091938,-0.113983736621284,-0.0141908681281081,0.0753844656859895,0.0686899892167774,-0.0605462327064751,-0.172757928799354,0.0888144645191334,-0.304739406778848,-0.0589520429568963,0.0732117340357856,-0.0652045696696591,-0.0123031993283097,0.144719774057868,-0.304738417834833,0.0701996221068512,0.0601171737011515,-0.0809923227262068,0.123103427754356,0.186288927057706,0.0292408280717655,-0.0578550020725208,0.0310422926979767
"t97",0.0973730315434787,-0.0935560242237803,0.16329335351151,-0.0104880126579516,-0.0302813935771426,-0.146290627976112,-0.00939861591965225,0.00383098060991854,-0.00982931916255559,-0.328308394634289,-0.0296572700473644,0.0039499558288311,0.00032167303451859,0.0174434544385697,-0.000376314545422693,1.22298005056365e-16,0.00293421118119938,-0.002340043801573,-0.0188374243592538,-0.00469294720092423,-0.390921932525966,-0.00464663595952226,6.06714225292793e-05,-0.0324401236108679,-0.000916172634363809,0.000928814488729092,-0.0022996812599934,-6.86700875889694e-05,-0.000238366169743646,-0.00820247836016824,-0.000195456428709081,-0.0510528993518926,-1.72000856956559e-16,-7.4336582411702e-17,7.29671825364829e-17,-0.000848357470382093,-0.00167932446997693,-2.27332809815354e-05,3.15897985538184e-05,6.76855671001889e-06,0.00025814105791435,-6.50047257342598e-05,0.00233750472765809,0.000389925533040505,0.348094380271295,-0.00072395630085673,9.33389100554274e-06,0.000774990375918281,-0.000249738909130489,-8.60856524953491e-16,0.0139939030842701,-0.0725057197443147,3.56656467656926e-05,-9.75257425771115e-06,-0.000764930641086574,0.00196591451794359,0.00755695726970812,-0.000882113666791532,-0.000455578561445158,-0.093584583063417,8.1537838475202e-06,3.72510866469519e-05,4.88578436110733e-06,2.00733300845951e-06,-1.84792773921986e-05,0.0112045690099503,-7.87221245865591e-05,6.83471275685646e-05,3.65119801263921e-05,2.02314601712093e-07,-0.000712288763998792,-0.000257737888539116,-0.000558296416379417,-0.1491202722424,3.19189119579733e-16,0.000424356148926677,-2.38357219478885e-07,-1.62801469603334e-07,-2.95523950670321e-05,-0.00300327361674924,1.07944074679959e-06,-0.0380137292702958,-0.155507421043509,0.0600457799238497,0.0694379296071208,-0.00271877440012595,0.0569317649879318,0.0332666289160754,0.172666127703534,-0.231061605211326,-0.113289106163997,0.102562827091938,0.113983736621284,0.0141908681281079,-0.0753844656859897,-0.0686899892167774,0.0605462327064749,0.172757928799354,-0.0888144645191336,0.304739406778847,0.0589520429568969,-0.0732117340357865,0.0652045696696594,0.0123031993283094,-0.144719774057868,0.304738417834834,-0.0701996221068515,-0.0601171737011516,0.0809923227262069,-0.123103427754356,-0.186288927057706,-0.0292408280717644,0.0578550020725215,-0.0310422926979759
"t12",0.0937795231267483,-0.086569110615972,0.145655253197502,-0.00925015552569154,-0.0240973212654477,-0.11519707972734,-0.00716140540462525,0.0028602611619901,-0.00724114657353936,-0.188850789568936,-0.0124562003339072,0.00162076587857372,0.000117023982240319,0.00365095878184987,-5.08306824855862e-05,-2.21177243187043e-16,-0.000603399313543907,0.00063114523384436,0.00554185681724227,0.0030464629227482,0.321640533366068,0.00879745961731759,-0.000247513132278853,-0.0941851827010102,-0.0019157578926149,0.00192997242123906,-0.00294249368508709,-7.83595630890826e-05,-0.000253422724871777,-0.00719581769938501,-0.000113103794837259,-0.00307222700151804,7.55487675821051e-17,5.799551029788e-17,-1.76210802712178e-17,0.000294247037157482,0.000631429099497343,8.97098653847989e-06,-1.43589972237124e-05,-3.11630487741417e-06,-0.000129361947738309,3.498249289355e-05,-0.00124300317562623,-0.000204861282709254,-0.172468126622325,0.000330595876341928,-3.41319256663111e-06,-0.000266475498293949,2.84747463901846e-06,-1.25593979660721e-15,0.00575300883276351,-0.0315455132253008,5.10418070339613e-05,-1.79030533875199e-05,-0.0024882995705644,0.0118816371068374,0.0550318779834185,-0.00645785787213474,-0.00338620531725044,-0.842828059950247,7.66467599796978e-05,0.000387267814669353,0.000111026549156888,4.8557887299969e-05,-0.000715724564737998,-0.10899871963563,0.000614719248534817,-0.000188944955832481,-9.35946773096136e-05,-3.37808596465183e-07,0.000954204273736702,0.000336785663170716,0.000706878850821187,0.186716504582559,-1.15359111152458e-15,0.00133189334032647,-7.9232767359258e-07,-5.43499583409944e-07,-0.000100882265773413,-0.0168718352119261,7.59284034033015e-06,-8.63458610167456e-16,6.77843198237937e-16,-1.55062594708877e-15,1.58466989530481e-15,4.84855211535518e-16,1.04180986754132e-15,2.00967714691913e-15,-1.33801390106436e-15,-1.0174153186604e-15,-1.8474805019153e-16,2.61563774112128e-16,-1.56363637315859e-15,2.71755274533492e-16,-5.47928672919862e-17,4.2148359455374e-16,7.80300303537818e-16,6.69061160640805e-16,-1.69460799559484e-16,1.48156226870144e-16,-1.04642450303796e-15,-1.40772810075518e-15,9.71987247633255e-16,4.75964753721136e-17,1.88316430591723e-15,-4.55148072009415e-16,1.17468900817479e-15,1.58060413715799e-15,-2.09869014528019e-15,1.66273245172377e-15,-1.52650922501454e-15,-5.56195714485064e-16,-1.36370949255227e-15,-1.13190706807487e-16
"t80",0.0949412756405834,-0.0887542010984067,0.151003159136378,-0.00962187868014448,-0.0257948184370476,-0.123652361975364,-0.00775203459770795,0.00311184568884791,-0.00790379482069832,-0.217121399504351,-0.0150106563765779,0.00195864542231252,0.000143312597004591,0.0046595501213489,-6.60617172410512e-05,-3.52148865623292e-16,-0.000840451342906294,0.000888481066113347,0.00783172211364805,0.00451010153319721,0.484498951360156,0.0141226852599467,-0.00041626860143089,-0.188119016808144,-0.00404330064485187,0.00407861186139697,-0.00713090266606632,-0.00019859039446819,-0.000662015278557519,-0.0206208336029453,-0.000415644695145022,-0.0796554952959312,2.46535425520754e-16,9.64101531825335e-17,9.3177695687759e-17,-0.000957879784992673,-0.00183271279046637,-2.42308422440558e-05,3.07316508036896e-05,6.51397830554734e-06,0.000226358675085274,-4.22000098141903e-05,0.00140886580362126,0.000223881238680978,0.170463142732101,-0.000302196254985396,2.77914082116978e-06,0.000212460828913954,-1.85193566351605e-06,4.47558656802016e-16,-0.00325060879416892,0.0177138326412267,-2.39547780616104e-05,8.01235282754014e-06,0.000993366136088261,-0.00421876024262697,-0.0189419663009849,0.00222091803641817,0.00116174541342407,0.280915693083947,-2.53926435357485e-05,-0.000126567203166732,-3.35726070611968e-05,-1.46198640094269e-05,0.0002100302771473,0.0261670028658104,-0.000143660820960653,3.95254319011253e-05,1.94675142140173e-05,6.84354598646462e-08,-0.000191369388986013,-6.7475164006515e-05,-0.000141446291085463,-0.037345748809561,6.6266436782314e-16,-0.000231490207526351,1.36912268317718e-07,9.38734053333549e-08,1.73835142013644e-05,0.00272069508706389,-1.17666529147152e-06,0.0788919313930093,0.0487443146575842,0.0161209766717216,-0.0648741020010084,0.0897524815174952,0.132782366983994,0.177075656728627,-0.257920532467028,-0.106042096344404,-0.108628887769272,0.119649570758129,-0.183797742156179,0.00132342475612626,-0.0486372770650779,0.0751294006387687,0.0502022384069102,0.23638805992036,0.0390153739117091,0.114927083549909,-0.166611177988434,-0.00667983893264675,0.106966781946192,-0.00242389715991176,0.170424607957878,-0.0203423496985296,0.0756058035453988,0.0769094016716388,-0.315208112958829,0.0706347050766178,-0.138033685558842,-0.017675412855123,-0.0778253745762943,0.0311809239914562
