"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128"
"t5",0.00866194560652468,-0.139652167648654,-0.00461329269038593,0.000794002313076633,-0.00399596100192984,0.00396332665487683,-0.0820989855935412,-0.000556793904341078,0.000169837197824526,6.02313105875506e-05,0.0439817357479009,-0.00693161750964497,0.00238689080513193,-0.0308374730467819,0.00288949404355152,-0.000363327924909902,-0.0580395880155788,-0.00240150035222267,-0.189873311973735,0.0190539746623381,-0.0159928987795299,0.0136826540185887,-0.0117212250262636,-0.00286367030145671,-0.039969516637306,-0.0093468743123681,-0.00174855310406139,0.010079021582793,0.0325607128869806,0.00308597230583782,0.25695038792358,-0.0460571190216518,-0.000906439863677628,-0.00625754308350825,0.000216641132511949,9.89776738352869e-05,4.74966170110003e-06,9.51455997846685e-07,5.00741375169535e-06,-0.000244992636970454,1.37900426323547e-05,-0.00192146212330449,0.277499131882414,-0.404184549630316,-0.355731273578006,0.00016280986096737,0.0789100267834488,0.0041735922399576,2.64859614530067e-05,0.00573081687494677,-1.17403605674835e-05,0.00267803892728572,0.631318779576246,-0.000566307374472888,0.000125655935427196,-0.192681583333756,-0.00036779762507652,0.000253558844906165,-0.206128048232615,-1.62632816182198e-05,-3.28943786255219e-05,-5.75175719140411e-09,-1.6050251966649e-05,0.00580131779581064,0.000210039657172196,0.00405762720105174,7.1084795952549e-06,-0.00199340537985142,-2.42546536875858e-06,4.46382965814966e-08,-1.74109015690838e-08,1.66013374500099e-16,6.3159975065806e-06,-0.00237382958343652,2.40727903929408e-06,2.22057424553997e-09,0.000304540641236264,-1.30111641297858e-16,-9.47311923995865e-07,2.09917310056633e-16,-3.74916637187831e-16,-5.1182316533393e-07,-4.6952608345371e-16,0.000133268497828251,6.90656237682293e-06,8.20694891681354e-07,-0.000283244528132477,8.93812122000113e-08,-1.42129826189299e-16,8.37333822020765e-16,-0.00346897822832702,4.52798160506313e-17,0.000129845428853865,0.00471197795424021,-3.91207104046322e-17,5.28563239461822e-05,-5.93717048875687e-16,6.00015988099962e-07,-0.00484256228703207,8.86558003398318e-16,0.000124956144857194,-2.75759780769886e-16,1.03857566367776e-06,5.43922986136206e-16,1.16224803401213e-06,-6.73037514625214e-16,7.13738680313287e-07,0.000191113014293242,1.20258639421748e-16,-7.95324395469679e-16,3.80414134588954e-16,1.39777028736739e-15,4.12146591175701e-06,-1.15437629714253e-15,-4.65806829888392e-06,-0.00250973776517492,8.42572125197799e-16,-2.12458334029923e-16,-1.54376300528423e-16,-0.000106817482643387,-3.89798990383309e-06,8.23357249161156e-16,2.23733233564736e-15,-9.50734126612274e-05,-1.06033189413558e-15,7.75573064341849e-14,-2.75206183086909e-15,-5.83228335679563e-16
"t6",0.00912447199991055,-0.161949413806182,-0.00686056908147972,0.0042861500657934,-0.00370375731448392,0.00395970767587842,-0.124349385433313,-0.00117383038062831,0.00147146302258292,0.000868748874521217,-0.0362213972046075,-0.00374519640883758,0.00153622018994065,-0.0238635524003738,0.00225350274412568,-0.000293909603774262,-0.0595047985327603,-0.00294929523299843,-0.171697033340385,0.0214896303800552,-0.0181092993801431,0.0165224770979906,-0.0153157313096589,-0.00406167859838154,-0.065780365845347,-0.0248102889124353,-0.00357720310891191,0.0224911824261327,0.0797796050835638,0.00869361924683576,0.798420365867963,-0.147560196961523,-0.00807571254542198,-0.180091344033209,-0.00884502509559652,-0.00237173856424832,-6.62533592656382e-05,-3.37591103753635e-06,-1.51951575862079e-05,0.000386205631894833,-1.71054928265859e-05,0.00177894053749364,-0.260252868828297,0.283876186681836,0.241691079069018,-0.000107414832304771,-0.0361441870095182,-0.00252852467920472,-1.65867383554639e-05,0.00379196410946501,1.49034351715985e-07,-7.06926571514725e-05,-0.0365336774795801,4.44009039087603e-05,-1.0053299513531e-05,0.0145821852366086,2.76922655009867e-05,-2.82781686854584e-05,-0.0279125674075901,2.63790806563429e-07,4.87082877155927e-07,5.47649668689418e-11,5.24070478039431e-08,-1.36075975097827e-05,-1.11277067879197e-07,3.98250453432392e-05,9.82432888771029e-08,-4.06722860221502e-05,-5.07345049759124e-08,1.61936025858527e-09,-6.51474817201078e-10,-1.88370756814108e-16,2.5248511262288e-07,-0.000119981910515152,1.53876597897741e-07,1.50102321597298e-10,0.000110759107888854,2.85688813744192e-16,-8.63462663866496e-08,1.33809754696411e-16,1.52758662443238e-16,-5.85314904349743e-08,5.0739378568713e-16,1.56410907249618e-05,8.37492048464371e-07,9.99436775297162e-08,-3.56277459540671e-05,1.14058200001865e-08,1.73574737064982e-15,-4.14642742447156e-16,-0.000468853976191901,5.08903957121722e-16,1.84465568206485e-05,0.000669432619748771,6.39383996634128e-16,7.97829666473049e-06,-3.80314067719232e-17,9.40353726284623e-08,-0.00228124487688945,7.50184865769941e-16,2.03340279447777e-05,4.11183568371066e-17,1.78376561146548e-07,2.56944036499178e-16,2.0486497451305e-07,5.56219943800144e-17,1.26698487441137e-07,3.43517137485675e-05,-6.38083806846815e-18,-3.79173766719824e-16,-6.63257766108095e-17,4.10251365190926e-16,7.77938878406648e-07,-5.23826127786149e-16,-8.88891139884733e-07,-0.00130042790607326,-9.75452450060806e-16,-8.79323439449974e-16,3.66210956654339e-16,-2.1905152782303e-05,-8.22888838037923e-07,8.13960487587922e-16,2.28212510630688e-15,-2.02955688947206e-05,1.89640264505885e-16,7.45829610069537e-14,-2.8759346129844e-15,-4.82258795357141e-16
"t61",0.00961298023391773,-0.184792499661806,-0.00892947459426875,0.00652829833585126,-0.00825338280626991,0.00909081891205964,-0.342010515562459,-0.00364367509606482,0.00576550553635222,0.00350158642074449,-0.268447287569276,0.00670075081473582,-0.00177276759955188,0.0174614261865079,-0.0016222720465296,0.000197661547940472,0.03541718872983,0.00173935899066608,0.0780184646057497,-0.00646025446539977,0.00540751046759264,-0.00444446122100175,0.00366296072441957,0.000869623827441379,0.0119101489209257,0.00433466622826639,0.000517676371676443,-0.00303229480084412,-0.0100320962450093,-0.000996484728006202,-0.0863742408549959,0.0156950462929967,0.000602399976392657,0.0116447982391186,0.000511021710284994,0.000132521579031905,3.49009803310343e-06,1.12857344687955e-07,4.51514237446936e-07,-3.92657839749149e-06,2.7557392712464e-08,1.76724945798853e-05,-0.00322023039257307,0.00436238563209269,0.00382721360531509,-1.44005238874548e-06,-0.000242129006969363,-1.01090293281683e-05,7.25037893945113e-09,-0.502654459642377,1.12105641167988e-08,-5.31197297898256e-06,-0.00274822345260944,3.37515989187193e-06,-7.65854770679811e-07,0.0012120091447122,2.31117214302453e-06,-2.44123508915768e-06,-0.00243755878762952,2.37798923187309e-08,4.44693652571163e-08,5.098255710101e-12,4.96662089103164e-09,-1.29276843912181e-06,-1.06223044755692e-08,3.9012860353915e-06,9.71720706236729e-09,-4.08600995922449e-06,-5.10302484483757e-09,1.68763991632151e-10,-6.80730018100278e-11,9.79988774845007e-16,2.65361396784188e-08,-1.29161837042016e-05,1.70726067315774e-08,1.68008044376408e-11,1.28083753676601e-05,-0.707106781186547,-1.01852244574775e-08,1.71993162102025e-15,1.48014468599952e-15,-7.27525907627283e-09,-4.23133050705485e-15,1.95739490027532e-06,1.05735650646831e-07,1.26330052690099e-08,-4.54445298227748e-06,1.46088549733327e-09,2.83794196704428e-15,-1.06737594338493e-17,-6.10897950771142e-05,-1.95709480777217e-16,2.44152089439586e-06,8.86047139057922e-05,1.58936128587186e-15,1.07730337475603e-06,-2.2628010083479e-15,1.28464716305879e-08,-0.00031303879849129,1.19609230890383e-15,2.82519958803569e-06,4.27729140834839e-16,2.52933538959333e-08,1.38467438970979e-16,2.93529082614968e-08,-9.3108400664157e-17,1.82056462701887e-08,4.96162477417236e-06,-2.18248449907853e-16,-6.23695805333377e-17,3.691061592777e-16,8.30430257502505e-16,1.1472158424253e-07,-6.53755956923015e-16,-1.31692851848091e-07,-0.000193990952027543,4.54615927183977e-16,-5.32960942132692e-16,2.82448487635408e-17,-3.35817656004534e-06,-1.27963081024964e-07,7.41880349524106e-16,2.12005891660255e-15,-3.1738085009243e-06,1.70188271746147e-16,7.34183115802769e-14,-3.11664926804913e-15,-5.27938194321065e-16
"t62",0.00961298023391773,-0.184792499661806,-0.00892947459426874,0.00652829833585127,-0.0082533828062699,0.00909081891205976,-0.342010515562459,-0.00364367509606485,0.00576550553635217,0.00350158642074458,-0.268447287569275,0.00670075081473589,-0.00177276759955216,0.0174614261865077,-0.00162227204652982,0.000197661547940602,0.0354171887298299,0.00173935899066605,0.0780184646057498,-0.00646025446539976,0.00540751046759275,-0.00444446122100183,0.0036629607244198,0.000869623827441317,0.0119101489209257,0.00433466622826649,0.000517676371676644,-0.00303229480084369,-0.01003209624501,-0.000996484728005606,-0.0863742408549959,0.0156950462929967,0.00060239997639265,0.0116447982391181,0.000511021710285164,0.000132521579031939,3.49009803324979e-06,1.12857344392625e-07,4.515142373734e-07,-3.92657839748346e-06,2.75573924994419e-08,1.76724945796872e-05,-0.00322023039257259,0.00436238563209122,0.00382721360531531,-1.44005238936898e-06,-0.000242129006968969,-1.01090293276049e-05,7.25037854716646e-09,-0.502654459642376,1.12105636640902e-08,-5.3119729794512e-06,-0.00274822345261058,3.37515989161464e-06,-7.65854769907426e-07,0.00121200914471131,2.31117214334233e-06,-2.44123508855924e-06,-0.00243755878762918,2.37798882790478e-08,4.4469364119596e-08,5.09903474036528e-12,4.96661875515336e-09,-1.29276843410336e-06,-1.06223042026145e-08,3.90128604009943e-06,9.7172069246653e-09,-4.08600996294247e-06,-5.10302005458842e-09,1.68763339381164e-10,-6.80724909119413e-11,-8.82717993016116e-16,2.65361410464651e-08,-1.29161837108703e-05,1.70726020392995e-08,1.67797866261426e-11,1.28083754335811e-05,0.707106781186548,-1.01852358968608e-08,-2.14850173046778e-15,-1.60072299347218e-15,-7.27524238696244e-09,4.44262797982251e-15,1.95739490028941e-06,1.05735652019959e-07,1.26330025807577e-08,-4.5444529818497e-06,1.46088778128837e-09,-6.59260560524992e-16,1.00348543025127e-16,-6.10897950754999e-05,9.00635733175547e-16,2.4415208909359e-06,8.86047139112737e-05,-6.78108393007652e-16,1.07730337342894e-06,1.68542962296867e-15,1.28464715036956e-08,-0.000313038798491578,2.17708268465821e-16,2.82519958827909e-06,-4.74617582004768e-16,2.52933533151889e-08,1.50442395876158e-16,2.93529082714667e-08,-4.60869823295059e-16,1.82056468547863e-08,4.96162477510612e-06,1.84207424644977e-16,-1.28361490760477e-15,-1.79066459121503e-16,2.0852231312128e-16,1.14721583072241e-07,-6.53755956939398e-16,-1.31692853836088e-07,-0.000193990952027188,-4.49844338973395e-17,-8.93789611224879e-16,1.77377648961483e-16,-3.35817656016509e-06,-1.2796308062142e-07,1.06106946919311e-15,2.49598283442658e-15,-3.17380850098402e-06,-1.21895793521126e-16,7.36264783973941e-14,-2.83909520062026e-15,-2.36504658695091e-16
"t67",0.00961878463353445,-0.185063085546982,-0.00895387059558426,0.00655461403434949,-0.00830632337684886,0.00915049339176703,-0.344534424474996,-0.0036722658424347,0.00581507735118919,0.00353197193162526,-0.271115102723608,0.00681748444972539,-0.0018093064812551,0.0179091414882305,-0.00166422677992236,0.000202963248996817,0.0364336016636867,0.00178953565806253,0.0806418491853517,-0.00674242819032379,0.00564474522269802,-0.00465332310743909,0.00384909191696387,0.000917212519710407,0.012639628169188,0.00460660033752061,0.00055451628970086,-0.00325847585780817,-0.0108156123969427,-0.00107917390603534,-0.0938154118322679,0.0170620333546787,0.000667872010876486,0.0130219397308099,0.000575468462404762,0.000149549480058088,3.95333764319564e-06,1.31687472109367e-07,5.30922143975461e-07,-4.90936646459412e-06,3.61786148193675e-08,2.66309007988202e-05,-0.00516757167986733,0.0082944864288946,0.00873959834158845,-5.04992160897961e-06,-0.00215622109597367,-0.000160898984040066,-1.15488343298166e-06,0.497279643975972,4.89547179915095e-09,-2.40900511603517e-06,-0.00138661673089281,1.89861357202496e-06,-4.36459108569664e-07,0.000855575058512123,1.64019705854526e-06,-1.79915738887184e-06,-0.00181620153940327,1.81940513518768e-08,3.43429191924385e-08,3.98867120960236e-12,3.93000981047499e-09,-1.02443824914842e-06,-8.44098349278334e-09,3.14428197235343e-06,7.87009670419731e-09,-3.33429905594031e-06,-4.16655455428259e-09,1.39948719008072e-10,-5.65092976565932e-11,-3.3204004690371e-16,2.20806964808772e-08,-1.08467331257032e-05,1.44899054158666e-08,1.42903766034703e-11,1.10134541243748e-05,-4.85872312250848e-15,-8.80809170550014e-09,-1.42222027627414e-17,2.68733577843726e-16,-6.37829866051576e-09,0.707106781186548,1.71888428565126e-06,9.30459892590596e-08,1.11199614798929e-08,-4.00856275216396e-06,1.28982431813925e-09,-5.714749173175e-15,-2.74286079327215e-15,-5.41419076110754e-05,1.45492225449619e-15,2.17108639586026e-06,7.87906162862126e-05,3.46137266104953e-15,9.61897079697354e-07,6.16958157325388e-17,1.14966695672837e-08,-0.000280388526217325,2.14373177084356e-15,2.53650472182903e-06,-1.54481354410282e-15,2.2793488071892e-08,1.11200562513519e-15,2.65005020142616e-08,-6.57703379761737e-16,1.64447507422172e-08,4.48572240564596e-06,3.21181866185235e-16,8.78315239043489e-16,1.70114666038902e-16,9.44518136250886e-16,1.04080916241392e-07,-3.39260422641063e-16,-1.19568792636685e-07,-0.00017632723492162,-7.02686143934923e-16,-6.65860216161428e-16,4.70915679590533e-16,-3.06544774552512e-06,-1.17058016827131e-07,1.23933337768901e-15,2.3526421904589e-15,-2.90572605954341e-06,-3.62337052723026e-16,7.20032493262177e-14,-2.78157485182511e-15,-5.35458398921842e-16
"t68",0.00961878463353447,-0.185063085546982,-0.00895387059558427,0.00655461403434949,-0.00830632337684899,0.00915049339176719,-0.344534424474996,-0.00367226584243468,0.00581507735118922,0.00353197193162519,-0.271115102723608,0.0068174844497254,-0.00180930648125502,0.0179091414882305,-0.00166422677992264,0.000202963248996901,0.0364336016636866,0.00178953565806256,0.0806418491853519,-0.0067424281903238,0.00564474522269798,-0.00465332310743911,0.0038490919169637,0.000917212519710411,0.0126396281691878,0.00460660033752095,0.000554516289700788,-0.00325847585780824,-0.0108156123969426,-0.00107917390603519,-0.0938154118322677,0.0170620333546789,0.000667872010876461,0.0130219397308099,0.000575468462404857,0.000149549480058329,3.95333764352317e-06,1.31687472066337e-07,5.30922144000072e-07,-4.90936646438617e-06,3.6178614594692e-08,2.66309007986519e-05,-0.00516757167986752,0.0082944864288946,0.00873959834158916,-5.04992160948999e-06,-0.0021562210959737,-0.000160898984039583,-1.15488343314219e-06,0.497279643975973,4.89547182029289e-09,-2.40900511642791e-06,-0.00138661673089381,1.89861357141541e-06,-4.36459106144087e-07,0.000855575058511706,1.64019705886962e-06,-1.79915738879205e-06,-0.00181620153940251,1.81940551173109e-08,3.43429183757549e-08,3.98839454827138e-12,3.93000808924984e-09,-1.02443825004153e-06,-8.44098341503588e-09,3.14428197252512e-06,7.87009762678592e-09,-3.33429905723691e-06,-4.16655812041328e-09,1.39949950175796e-10,-5.650980151753e-11,2.50831156084713e-16,2.20806961527976e-08,-1.08467331278413e-05,1.44899039159e-08,1.42857196085971e-11,1.1013454129277e-05,3.85697869769752e-15,-8.80809780216886e-09,4.43744794807455e-16,-1.33723138746538e-16,-6.37821246872072e-09,-0.707106781186547,1.71888432531897e-06,9.30459716476996e-08,1.11199116879336e-08,-4.00856274927002e-06,1.28983560672734e-09,7.91323845409879e-15,2.49600410417339e-15,-5.41419076058859e-05,-8.14096045394655e-16,2.17108639186639e-06,7.87906162788499e-05,-2.27419239165899e-15,9.61897077182225e-07,-1.66420321369338e-16,1.149666922993e-08,-0.000280388526218271,-8.74687077332752e-16,2.53650472316553e-06,1.25847577666913e-15,2.27934877254268e-08,-6.79542093400501e-16,2.65005024719717e-08,-6.09584963354828e-17,1.64447492677522e-08,4.4857224071099e-06,-6.36385488686761e-16,-1.48090868826122e-15,-1.61651198773015e-16,2.57567955488648e-16,1.04080915027004e-07,-1.03661926000063e-15,-1.19568799700476e-07,-0.000176327234923419,1.65653778339354e-15,-6.93615752855487e-16,-2.36975693582988e-16,-3.06544774653213e-06,-1.17058016303608e-07,6.11363479629435e-16,2.12157009694771e-15,-2.9057260601194e-06,1.98741806703489e-16,7.36963394387711e-14,-2.95851836327962e-15,-3.86272175207025e-16
"t7",0.0094248120657319,-0.17854818003299,-0.00900049106291841,0.0090348719927262,0.0019034043443698,-0.00162320860506814,0.0119611151459906,1.61408986997097e-05,6.45378264421473e-05,3.95762555760698e-05,0.00250814559074082,-0.00246620068642444,0.000967747156569253,-0.0150252753681098,0.00142455543610972,-0.000191559890434063,-0.0628069142900262,-0.00406303371808484,-0.0841201182995045,0.0100411761170445,-0.00844723344818013,0.00748684456307002,-0.00668177478045598,-0.00170195771414551,-0.0262281184177811,-0.0200670347119139,-0.00121084234933549,0.00727742113491474,0.0245816818824722,0.00249231538944235,0.217854274534949,-0.0396563718156121,-0.00143650509457147,-0.0251126692294533,-0.000962243370344417,-0.000236351278765503,-5.5347576259611e-06,1.30828822155507e-07,1.04897411014314e-06,-0.00011265342547194,7.68732326678611e-06,-0.00152117330723707,0.298933873458758,-0.306157559372519,-0.327370538666464,0.000186058007083208,0.0379465256695882,0.00494158076904217,3.54649288659786e-05,0.005834011838134,1.43260658634913e-05,-0.00295697122738058,-0.506891191023264,0.000299492602621126,-6.25507090868229e-05,-0.011093857808257,-3.11718894568335e-05,0.000235084521784519,0.588062074795072,3.52899110098756e-06,4.49654496413594e-06,3.61636447617951e-10,2.83171699348652e-07,-7.18577822332625e-05,-5.63373597687247e-07,0.000167326021621436,3.90141775958078e-07,-0.000148998247497674,-1.84787365177313e-07,5.08431269340193e-09,-2.02607052714678e-09,-3.66377750915352e-16,7.69098399965766e-07,-0.000338000182888321,3.980723158618e-07,3.8013750177823e-10,0.0213718458071772,-1.94675243318493e-15,-1.9373815300121e-07,-1.81262848925889e-17,2.78109264591369e-16,-1.19150235078111e-07,9.12002706219239e-16,3.14790130796348e-05,1.66147597129104e-06,1.9790290203549e-07,-6.9551434542117e-05,2.21260512142311e-08,5.41684382627149e-16,-7.69647098997741e-16,-0.000887239882764292,7.76737401095187e-16,3.42107964964331e-05,0.00124150681607218,-2.35955643022596e-17,1.45676909818293e-05,-1.2052597858937e-15,1.7903489609606e-07,-0.0404121171277996,-5.8455324572106e-17,3.38624639064544e-05,-7.66252078226653e-16,2.95305276516305e-07,-1.84601714631244e-16,3.35966539983796e-07,-3.0886098043596e-16,2.0720744553127e-07,5.59025494855133e-05,-3.0502705815454e-16,-9.27119138887328e-16,-1.34789066147879e-16,9.15363346706e-17,1.24449491461792e-06,-1.41484496631038e-15,-1.42217595226899e-06,-0.0156522599077398,-4.69765890352529e-17,-5.35178772949946e-16,-8.836693919596e-17,-3.32942489905438e-05,-1.23431426661792e-06,8.59872671317157e-16,2.06531399221246e-15,-3.02821206617398e-05,-5.3389421089011e-16,7.06650661405598e-14,-3.03935012707098e-15,-2.39642258041358e-16
"t24",0.0100479718317998,-0.210870063848254,-0.0127596205040566,0.0164036604185446,0.00811501351536741,-0.00762194345006146,0.131077300725474,0.00089624742608737,-0.000609213373110863,-0.000331023735248485,-0.00717866249352676,0.00073579801064423,-5.22575689349723e-05,-0.00714853838852446,0.000744330891347814,-0.000154667535252596,-0.214048778295212,-0.0176338360216589,0.0590004110558402,-0.00199115066888104,0.0016461841665588,-0.00110936495077294,0.000710909816169471,0.000126634643864327,0.001025541350783,0.00242796763896188,-1.10075760573424e-05,0.000144556858557351,0.000733279340724657,0.000105014684488997,0.0107425770960632,-0.00203612400790768,-0.000126230522841791,-0.00250930180645976,-0.00010445880446019,-2.62326552194488e-05,-6.37268730886347e-07,1.85899081144684e-08,1.55076983250559e-07,-2.06794495801097e-05,1.57655809796893e-06,-0.000403220799919067,0.100421125184317,-0.0615858553639102,-0.0799888847077878,5.17322624369337e-05,-0.00333492229055063,0.00129402275782772,1.00776244443327e-05,0.00196238065609538,7.67722191913338e-06,-0.00163067701712671,-0.311776776780621,0.000223111916939588,-4.81581886127131e-05,0.0605633499891053,0.000119731447127511,-0.000245464121527504,-0.478987380559163,-1.68593975659402e-06,-1.79733665465227e-06,-1.12222151468597e-10,-7.05665194904626e-08,1.73846271987442e-05,1.28714079405435e-07,-2.80702663882429e-05,-5.82399600548936e-08,1.83244831959607e-05,2.2379524233188e-08,-3.75726084336397e-10,1.43739462518699e-10,5.16205737357988e-16,-4.96426498493643e-08,1.38349773716788e-05,-6.42518903595682e-09,-3.83627598092858e-12,0.0433854332898299,-2.42069103441826e-15,-3.92225850728817e-09,-2.11994765542716e-15,-1.64804934236089e-17,-5.21626816817384e-09,-5.52096709914129e-16,1.45580589908426e-06,8.18704650502476e-08,9.82892883082349e-09,-3.65615220215474e-06,1.19107415337777e-09,4.40586264902162e-15,-5.49913566715918e-16,-5.21395299324746e-05,-5.64950810791342e-16,2.16646188440784e-06,7.86251383896934e-05,1.5823366132766e-15,1.08357053132167e-06,1.93295911215288e-15,2.17695968084851e-08,-0.0347327244646287,2.89571438009929e-15,5.80300734640449e-07,2.1685441448059e-15,4.61049180715037e-09,-4.00104920644228e-15,-6.63884083100941e-10,-9.14417501986732e-16,-1.94304166570913e-09,-1.49342069563729e-06,1.06025257990228e-15,-1.097129575795e-14,6.68880655197952e-15,4.96529118388502e-15,-3.43024130983266e-07,1.98905156879034e-14,7.69355014139226e-07,0.725536206773591,1.21796483204735e-13,-1.94721447787457e-15,-1.31791067263565e-15,-1.03135120190251e-05,-3.15308585959255e-07,2.45821116895177e-15,7.35337388948508e-16,-7.38222570279345e-06,-2.1515454893276e-15,5.64316066034825e-14,-4.37660338045837e-15,9.28523266625916e-16
"t26",0.0100718881972309,-0.212094252796377,-0.0128990671624113,0.016670733391743,0.00832933264130126,-0.00782820541130433,0.135093331286612,0.000925566635392819,-0.000631200949393369,-0.000343090520366069,-0.00748196331176038,0.000795071064332393,-5.7458497122522e-05,-0.00810627041765962,0.000845298367630874,-0.00017679715889376,-0.247972505668427,-0.0204511667421684,0.0711473537335082,-0.00269923159637936,0.00223818461090437,-0.00159094716570476,0.00110903042024804,0.00022284253890386,0.00263303581635268,0.00729843598169271,4.12626385108696e-05,-0.000165750359094838,-0.000297703162082538,2.95561925770611e-06,0.00195548442267904,-0.000443632748115701,-7.32937460480795e-05,-0.00161165124476938,-7.0823505871159e-05,-1.80233582355509e-05,-4.4711350128513e-07,1.44080598827082e-08,1.22062567103364e-07,-1.74478080271636e-05,1.36605584888443e-06,-0.000362272003797058,0.0910229904144935,-0.0566472984416467,-0.0742199668742803,4.84813086082232e-05,-0.00314760602055754,0.00122323131779671,9.54449850589797e-06,0.00188279932518567,7.6226992896063e-06,-0.00162158148269938,-0.31170026234633,0.000224793212843767,-4.85771009317666e-05,0.0632026028303594,0.000125138306094466,-0.000259827109363174,-0.509293538496718,-1.8160347805443e-06,-1.94666587133683e-06,-1.22620501669941e-10,-7.77687216965066e-08,1.91823144655779e-05,1.42364750047817e-07,-3.14763744058466e-05,-6.56650879339787e-08,2.08537081893097e-05,2.54874229679142e-08,-4.38237113593606e-10,1.6797491013488e-10,6.23013887179698e-16,-5.82675101739975e-08,1.65579054748871e-05,-7.91259641814111e-09,-4.76626978161223e-12,0.0561381632591074,-2.65910800217376e-15,-5.22763772836676e-09,-5.89647605913043e-16,2.58557929128899e-16,-7.75038875026894e-09,1.3260808915134e-15,2.20439460601638e-06,1.27352009932305e-07,1.53476224538994e-08,-5.8915006259944e-06,1.94957809995899e-09,1.53061275934363e-15,-1.6841520992348e-16,-9.20575391358093e-05,7.28476504709637e-16,4.18651889433957e-06,0.000151948094236469,-8.54469604482003e-16,2.46396164367656e-06,-3.46779643979457e-15,5.67620814306121e-08,-0.0966634040826104,-1.7339235225072e-15,2.06020145936657e-06,-2.26905737852065e-15,4.20791415305675e-08,5.25505480803056e-15,5.89205813216394e-08,1.34906103484492e-16,3.85562057607518e-08,1.16569377682387e-05,-1.17214790322864e-15,9.18633390791763e-15,-6.15195161643342e-15,-4.39413716310581e-15,5.76318987156379e-07,-2.00964822761394e-14,-1.01941933931134e-06,-0.686375989007406,-1.14067370559403e-13,2.42727654607329e-16,1.38128003271984e-15,1.95481912264187e-06,-2.31165556413879e-09,-2.4564382833881e-16,3.41262420373344e-15,-4.98444657648258e-07,2.88927285787455e-15,8.52393941586679e-14,-1.73700360805964e-15,-1.7992310023565e-15
"t80",0.0102156409326744,-0.219513190116869,-0.0137543103646472,0.0183285508159926,0.00968866634055207,-0.0091381805440509,0.160783715155218,0.00111388987110923,-0.000773357609286602,-0.000421159895784236,-0.00946558534719864,0.00120705479531926,-9.44993942670158e-05,-0.0151818477803523,0.0015924007797172,-0.000341653605306977,-0.503995246142738,-0.0417353794106928,0.16588813875939,-0.0085766597591392,0.00715766877286513,-0.00566591106118748,0.00455072410600844,0.00107232701898525,0.0173133211147141,0.0521084854689554,0.000541959765374663,-0.00318495740146119,-0.0104861343143188,-0.0010269428989853,-0.0878927531095616,0.0159028115280801,0.000516204273057105,0.00871372531898799,0.000325901167797417,7.95190562533552e-05,1.84149135379693e-06,-4.07902219302223e-08,-3.23217099778601e-07,3.295362760705e-05,-2.2267193843212e-06,0.000475593545839489,-0.11307687727612,0.0640930867386588,0.0793669775704895,-4.85888859127034e-05,0.00301142082391837,-0.00115849759667146,-8.92708227975727e-06,-0.00161767490991293,-5.25129455295005e-06,0.00110638249173621,0.205675800683127,-0.000141401322375747,3.03417020909177e-05,-0.0323619000461169,-6.35386437883069e-05,0.000123127324435962,0.235688804656351,7.86199739408297e-07,8.20073630125998e-07,4.94936249409408e-11,3.01484597227983e-08,-7.39451498696201e-06,-5.42777346646409e-08,1.12859392825802e-05,2.29942260537566e-08,-7.02198094859553e-06,-8.55586114394233e-09,1.33833040185175e-10,-5.09265909980495e-11,-3.48951953530541e-16,1.73781315691846e-08,-4.60411236732776e-06,2.00093151210112e-09,1.16841217565712e-12,-0.012276478333872,-4.10612121059558e-16,1.05829960667073e-09,-1.68496811296209e-16,-3.83308682283675e-16,1.23973381246396e-09,3.21340764978807e-15,-3.40525740134462e-07,-1.87692822412603e-08,-2.2474455518731e-09,8.1980120638593e-07,-2.64812921998184e-10,-2.71856258289955e-15,2.16728214929196e-15,1.12432274042131e-05,-2.10857041719629e-15,-4.58976919933371e-07,-1.66570484835375e-05,-0.707106781186547,-2.3103777168939e-07,-3.10867330119899e-16,-4.79893194280694e-09,0.00783266681467564,-2.9778757327138e-15,-1.46758524443799e-07,-4.31126994278215e-16,-2.32494284117234e-09,6.55784721194774e-16,-2.77630065130852e-09,-3.26594317532432e-16,-1.72996985606496e-09,-4.76096995390491e-07,3.72055684489049e-16,9.76804057317486e-16,1.56902723411364e-16,9.01754098855809e-16,-1.42204996512423e-08,-1.46885830150594e-15,2.14862486178629e-08,0.0108157986160124,1.6791849946821e-15,-4.80716442182497e-16,2.29934839351462e-16,1.03996034969562e-08,-3.75855705678454e-11,7.83187020844366e-16,2.29838915611868e-15,-1.02458478370806e-08,-2.22788208929914e-15,7.26470935731418e-14,-3.30983124393268e-15,-5.26432951499911e-16
