"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121"
"t67",5.90397060032284,5.34755444325381,4.17205115147115,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,4.69505928932156,6.8268900174172,8.95154766842646,8.06504553568767,8.95154766842646,3.66164171322093,5.35180396290577,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,3.57717610425277,8.95154766842646,4.87451782472457,6.8268900174172,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619748,3.06051919283624,3.06051919283624,8.8095334388446,8.95154766842646,8.95154766842646,4.87451782472457,10.0992080323666,6.82689001741719,4.87451782472457,4.87451782472457,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,0.706944179564503,0,4.87451782472457,4.69346929622697,4.87451782472457,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.8268900174172,6.8268900174172,6.82689001741719,6.82689001741719,8.95154766842646,4.87451782472457,4.87451782472457,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.87451782472457,4.87451782472457,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t68",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,4.87451782472457,6.8268900174172,8.95154766842646,8.06504553568767,8.95154766842646,4.87451782472457,5.35180396290577,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,1.40201180576477,8.95154766842646,4.53261646700363,6.8268900174172,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619747,4.87451782472456,4.87451782472456,8.8095334388446,8.95154766842646,8.95154766842646,4.53261646700363,10.0992080323666,6.82689001741719,4.53261646700363,4.53261646700363,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,4.87451782472457,4.87451782472457,0,0.516849932441251,0.812213252997969,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.8268900174172,6.8268900174172,6.82689001741719,6.82689001741719,8.95154766842646,0.812213252997969,0.812213252997969,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,3.66409967507491,3.66409967507491,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t69",5.72292207182524,5.16650591475621,3.99100262297355,5.99773701394121,9.44898906782593,6.52791431118995,6.15003229090434,7.45211839892183,7.43508861934148,7.67294411299455,9.0043716425755,7.56880309423352,4.69346929622697,6.6458414889196,8.77049913992886,7.88399700719007,8.77049913992886,4.69346929622697,5.17075543440817,8.31562592247569,8.77049913992886,7.79845668947256,8.77049913992886,8.77049913992886,1.22096327726717,8.77049913992886,4.35156793850604,6.6458414889196,8.77049913992886,8.77049913992886,5.17075543440817,4.44481011769988,4.69346929622697,4.69346929622697,8.628484910347,8.77049913992886,8.77049913992886,4.35156793850604,9.91815950386902,6.6458414889196,4.35156793850604,4.35156793850604,8.77049913992886,6.6458414889196,6.6458414889196,8.02956765913592,9.91815950386902,6.45768506135033,8.77049913992886,6.6458414889196,6.6458414889196,8.77049913992886,8.77049913992886,8.77049913992886,5.17075543440817,8.77049913992886,8.77049913992886,6.6458414889196,8.77049913992886,6.6458414889196,6.6458414889196,6.6458414889196,8.77049913992886,8.52004798344979,5.17075543440817,4.69346929622697,4.69346929622697,0.516849932441251,0,0.631164724500372,5.17075543440817,5.17075543440817,8.77049913992886,9.91815950386902,9.91815950386902,6.6458414889196,6.6458414889196,6.64584148891959,6.64584148891959,8.77049913992886,0.631164724500372,0.631164724500372,9.91815950386902,9.91815950386902,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,5.17075543440817,5.17075543440817,8.77049913992886,8.77049913992886,9.91815950386902,9.91815950386902,8.77049913992886,6.6458414889196,6.6458414889196,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,8.77049913992886,3.48305114657732,3.48305114657732,8.77049913992886,8.77049913992886,5.17075543440817,5.17075543440817
"t70",5.90397060032284,5.34755444325381,4.17205115147114,6.17878554243881,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,4.87451782472457,6.8268900174172,8.95154766842646,8.06504553568767,8.95154766842646,4.87451782472457,5.35180396290577,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,1.40201180576477,8.95154766842646,4.53261646700363,6.82689001741719,8.95154766842646,8.95154766842646,5.35180396290577,4.62585864619748,4.87451782472457,4.87451782472457,8.8095334388446,8.95154766842646,8.95154766842646,4.53261646700363,10.0992080323666,6.82689001741719,4.53261646700363,4.53261646700363,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,5.35180396290577,4.87451782472457,4.87451782472457,0.812213252997969,0.631164724500372,0,5.35180396290577,5.35180396290577,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,0.694165237836408,0.694165237836408,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,3.66409967507491,3.66409967507491,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577
"t71",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,5.35180396290577,6.82689001741719,8.95154766842646,8.06504553568767,8.95154766842646,5.35180396290577,4.02503830685692,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,4.05446224243397,8.95154766842646,5.35180396290577,6.82689001741719,8.95154766842646,8.95154766842646,4.02503830685691,3.29909299014862,5.35180396290577,5.35180396290577,8.8095334388446,8.95154766842646,8.95154766842646,5.35180396290577,10.0992080323666,6.82689001741719,5.35180396290577,5.35180396290577,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,1.28820072050256,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,4.02503830685692,5.35180396290577,5.35180396290577,5.35180396290577,5.17075543440817,5.35180396290577,0,0.653986803328676,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,5.35180396290577,5.35180396290577,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.02503830685692,4.02503830685692,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,4.02503830685692,4.02503830685692
"t72",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,5.35180396290577,6.82689001741719,8.95154766842646,8.06504553568767,8.95154766842646,5.35180396290577,4.02503830685692,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,4.05446224243397,8.95154766842646,5.35180396290577,6.82689001741719,8.95154766842646,8.95154766842646,4.02503830685691,3.29909299014862,5.35180396290577,5.35180396290577,8.8095334388446,8.95154766842646,8.95154766842646,5.35180396290577,10.0992080323666,6.82689001741719,5.35180396290577,5.35180396290577,8.95154766842646,6.82689001741719,6.82689001741719,8.21061618763352,10.0992080323666,6.63873358984793,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,1.28820072050256,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,8.70109651194739,4.02503830685692,5.35180396290577,5.35180396290577,5.35180396290577,5.17075543440817,5.35180396290577,0.653986803328676,0,8.95154766842646,10.0992080323666,10.0992080323666,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,5.35180396290577,5.35180396290577,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.02503830685692,4.02503830685692,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,5.35180396290577,5.35180396290577,8.95154766842646,8.95154766842646,4.02503830685692,4.02503830685692
"t73",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,4.85630967741476,5.90470518622005,4.0001876955163,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,6.3114559959147,7.63866990250578,6.3114559959147,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.95688027657181,5.1139750363095,5.1139750363095,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,1.8822262591085,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,1.8822262591085,1.63177510262943,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,0,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,6.3114559959147,6.3114559959147,6.3114559959147,8.52517203524457,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,6.3114559959147,6.3114559959147,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,0.620902600980444,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,6.3114559959147,6.3114559959147,0.620902600980444,0.620902600980444,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t74",5.90397060032284,7.64564082926209,6.97963207614468,6.6479559784819,10.0992080323666,7.85662320362771,7.4787411833421,8.78082729135959,3.15654288317623,3.3943983768293,7.489865832013,6.05429728367102,10.0992080323666,10.0992080323666,10.0992080323666,9.21270589962783,10.0992080323666,10.0992080323666,10.0992080323666,9.64433481491344,10.0992080323666,9.12716558191031,10.0992080323666,10.0992080323666,8.80186631189482,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.37326271565832,10.0992080323666,10.0992080323666,9.95719380278475,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.35827655157368,8.40365369330652,9.91105160479736,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.84875687588755,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.91815950386902,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,0,0.591855999808566,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666
"t75",5.90397060032284,7.64564082926209,6.97963207614468,6.6479559784819,10.0992080323666,7.85662320362771,7.4787411833421,8.78082729135959,3.15654288317623,3.3943983768293,7.489865832013,6.05429728367102,10.0992080323666,10.0992080323666,10.0992080323666,9.21270589962783,10.0992080323666,10.0992080323666,10.0992080323666,9.64433481491344,10.0992080323666,9.12716558191031,10.0992080323666,10.0992080323666,8.80186631189482,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.37326271565832,10.0992080323666,10.0992080323666,9.95719380278475,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.35827655157368,8.40365369330652,9.91105160479736,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.84875687588755,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.91815950386902,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,0.591855999808566,0,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666
"t76",5.90397060032284,5.34755444325381,4.17205115147115,6.17878554243881,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,6.8268900174172,5.76318073215864,8.95154766842646,8.06504553568767,8.95154766842646,6.8268900174172,6.8268900174172,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.8268900174172,2.63660001611088,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.8095334388446,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,5.76318073215864,6.82689001741719,6.82689001741719,8.95154766842646,5.76318073215864,5.76318073215864,8.21061618763352,10.0992080323666,5.57502430458938,8.95154766842646,5.76318073215864,5.76318073215864,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,5.76318073215864,8.95154766842646,5.76318073215864,5.76318073215864,5.76318073215864,8.95154766842646,8.70109651194739,6.8268900174172,6.8268900174172,6.8268900174172,6.8268900174172,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,0,0.533278485951189,5.76318073215864,5.76318073215864,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,5.76318073215864,5.76318073215864,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172
"t77",5.90397060032284,5.34755444325381,4.17205115147115,6.17878554243881,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,6.8268900174172,5.76318073215864,8.95154766842646,8.06504553568767,8.95154766842646,6.8268900174172,6.8268900174172,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.8268900174172,2.63660001611088,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.8095334388446,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,5.76318073215864,6.82689001741719,6.82689001741719,8.95154766842646,5.76318073215864,5.76318073215864,8.21061618763352,10.0992080323666,5.57502430458938,8.95154766842646,5.76318073215864,5.76318073215864,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,5.76318073215864,8.95154766842646,5.76318073215864,5.76318073215864,5.76318073215864,8.95154766842646,8.70109651194739,6.8268900174172,6.8268900174172,6.8268900174172,6.8268900174172,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,0.533278485951189,0,5.76318073215864,5.76318073215864,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,5.76318073215864,5.76318073215864,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172
"t78",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,6.82689001741719,4.26888017747553,8.95154766842646,8.06504553568767,8.95154766842646,6.82689001741719,6.82689001741719,8.49667445097328,8.95154766842646,7.97950521797015,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.80953343884459,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,1.93202940653192,6.82689001741719,6.82689001741719,8.95154766842646,5.54702399115862,5.54702399115862,8.21061618763352,10.0992080323666,1.3158501940778,8.95154766842646,4.46674877346855,4.46674877346855,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,4.46674877346855,8.95154766842646,0.854013655864665,4.46674877346855,4.46674877346855,8.95154766842646,8.70109651194739,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,6.64584148891959,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,0,0.492416208727635,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719
"t79",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,6.82689001741719,4.26888017747553,8.95154766842646,8.06504553568767,8.95154766842646,6.82689001741719,6.82689001741719,8.49667445097328,8.95154766842646,7.97950521797015,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.80953343884459,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,1.93202940653192,6.82689001741719,6.82689001741719,8.95154766842646,5.54702399115862,5.54702399115862,8.21061618763352,10.0992080323666,1.3158501940778,8.95154766842646,4.46674877346855,4.46674877346855,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,4.46674877346855,8.95154766842646,0.854013655864665,4.46674877346855,4.46674877346855,8.95154766842646,8.70109651194739,6.82689001741719,6.82689001741719,6.82689001741719,6.82689001741719,6.64584148891959,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,0.492416208727635,0,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719
"t80",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,3.9980580105954,5.90470518622005,5.78051376514664,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,7.09889450615367,7.63866990250578,7.09889450615367,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,4.48168212433643,7.65420594795466,4.48168212433643,8.95154766842646,8.95154766842646,2.58180475155695,4.48168212433643,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,2.14766960450991,7.09889450615367,7.09889450615367,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,0.852997931069071,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,6.8484433496746,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,0,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,7.09889450615367,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,7.09889450615367,0.469193843933437,0.469193843933437,4.48168212433643,4.48168212433643,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
