"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107"
"t34",-0.134497648677719,-0.172146698330916,0.0219441617908777,0.0853722443093119,-0.0624876053333657,-0.0139983967797152,0.000117044422103158,0.00034982920465677,0.000527944191828475,0.0118365047800841,-0.000160203811871507,0.000706226234873881,-0.000126698543108667,0.000101023388295727,0.000130599238984127,0.113018453931465,-0.000538061146464768,0.000107298663500744,8.58167270049426e-05,-0.0710780191679672,-0.00393868336738552,0.0135334272685849,-0.00377414414075404,0.203213478148295,-0.00145819552791324,0.00355009554591202,0.0303904774052257,4.18833516085994e-05,0.000292221716843694,-0.00600664753015644,-7.78652626489199e-07,0.0226334521915625,-2.10292499343897e-06,1.04082017169469e-05,-0.00428297548904271,0.00222728573736227,0.585607437629162,0.000389511758028169,0.00561767891653704,-0.00787696155800119,0.0846249869210487,0.0985575473733099,-0.0126522909069115,0.015006369365104,0.126614055603641,0.00680377194938796,-0.00530058453810579,0.00897650260489125,0.0189429445270418,0.131732885924414,-0.0720172916037852,-0.0170641141683707,3.77740638033453e-06,-0.000757029467621012,-0.000175717059200936,-0.012254839099417,-0.000178154004836589,-2.09840822104941e-06,0.000217266257642599,0.000153421870592855,1.98676634070487e-06,0.684751469931484,9.43641830739896e-05,-3.71022873575279e-05,7.1178415753546e-06,-6.80833272676505e-06,7.97785053481288e-07,1.07579711573204e-07,-6.36642973277091e-07,2.71620955500946e-06,-3.98145883503172e-07,-3.02042613790314e-14,-4.05758881355522e-11,-3.85067646104203e-11,4.33680868994202e-18,-6.50512052711796e-14,0.0381966155116127,7.84028898512022e-15,-1.43892479697418e-16,-4.3790581748565e-05,2.50719701076763e-10,-4.34320769056177e-07,-5.56728733643672e-16,1.02348194089023e-17,-1.46033279814833e-16,2.44212089905229e-11,3.22218483168284e-12,-2.21745060925401e-10,-1.07223937946417e-16,5.30947491580059e-17,0,4.74347759163096e-16,5.26488574958961e-16,3.57518101454372e-12,-4.22405166400353e-16,3.05897616948026e-17,-3.84645124268431e-16,-5.55111512312578e-16,4.34829077779488e-16,8.6217702918865e-16,-8.72782748850831e-18,-3.36312114116243e-16,-5.027959114452e-16,-3.1848169807933e-16,2.15938298847102e-16,1.93316301609828e-16,2.12069944938165e-16
"t83",-0.145686456332493,-0.187881177920823,0.0262360918895257,0.116064327321032,-0.0967177586062697,-0.0221975549965373,0.000199713136676321,0.000699358298932452,0.00148603234523515,0.0645147063543257,0.00202593145647902,-0.0015457161315118,0.000167720033794675,-6.20902875288559e-05,-1.75295455312648e-05,-0.00761373259245523,-0.000178707260957387,6.82183670088037e-05,9.52937866828631e-05,-0.0798237516682747,-0.00528732073594987,0.020164783296368,-0.00674586938222582,0.37768871704988,-0.0104228739272799,0.0314141145230071,0.397174870483053,0.00437136823319175,-0.00204055404222898,0.0387574544148509,4.42324048676584e-07,0.203005507930885,1.84990503718577e-06,-7.3010859235681e-06,0.00191418895528107,-0.000916929086323282,-0.222083655779832,-0.000138322126685509,-0.00173272570983548,0.00226284535856236,-0.0223497631724008,-0.0253397673799889,0.00271663729455131,-0.00301640188574384,-0.0246413107272082,-0.0012195960417688,0.000861592191295896,-0.00142166233657219,-0.0027891390392562,-0.0192510751264979,0.0104746220861882,0.00234117189465125,-4.63523973029267e-07,9.04070028834763e-05,1.94537569666298e-05,0.0013466334460047,1.87562865219249e-05,1.94427887269214e-07,-1.97912149508782e-05,-1.31694351538005e-05,-1.62020497845141e-07,-0.0538853743740871,-6.93934600611186e-06,2.49214429977442e-06,-3.99725256740779e-07,3.76391649313523e-07,-4.39694313417605e-08,-5.79592362724203e-09,3.29842084756393e-08,-1.38296326805329e-07,1.36897228019718e-08,1.93996768738681e-15,1.11308184891357e-12,1.00628464165965e-12,1.72604985859692e-16,2.00484295994142e-15,0.0199512860295595,4.89739477345185e-15,-5.65357371968183e-16,-2.44837553163566e-07,1.75191892243243e-12,-3.88346727085015e-09,1.62909940119243e-15,1.18809698525585e-15,-1.73324208876655e-15,4.50284605337924e-13,6.75485575202879e-14,-5.31689368097124e-12,1.00464718079943e-14,-9.52214264437831e-15,-9.36056787637085e-15,2.24356820443486e-16,-4.57394538910805e-14,-0.707106781190292,-4.94786503435485e-14,-8.44664844433311e-15,-6.71866589084959e-15,2.76167977375508e-15,1.28504576498762e-15,-3.0497963649641e-15,5.83300768797201e-17,-4.13549832281043e-15,5.05973511375461e-16,-3.05944616121015e-18,-7.90592112563443e-16,-4.01778669889509e-16,2.02962646689286e-16
"t92",-0.145686456332535,-0.187881177920882,0.0262360918895413,0.116064327321138,-0.0967177586063839,-0.0221975549965644,0.000199713136676582,0.000699358298933457,0.00148603234523787,0.0645147063544669,0.00202593145648416,-0.00154571613151631,0.000167720033795238,-6.20902875292618e-05,-1.75295455313203e-05,-0.00761373259248695,-0.00017870726095831,6.82183670092026e-05,9.52937866836446e-05,-0.0798237516688785,-0.00528732073599223,0.0201647832965347,-0.00674586938228444,0.377688717053186,-0.0104228739273884,0.0314141145233387,0.39717487048731,0.00437136823324004,-0.00204055404225287,0.0387574544153086,4.42324048416376e-07,0.203005507934011,1.84990503703506e-06,-7.30108592325238e-06,0.00191418895532516,-0.000916929086344829,-0.222083655785413,-0.000138322126689087,-0.0017327257098844,0.00226284535862907,-0.0223497631730916,-0.0253397673807854,0.00271663729464661,-0.00301640188585424,-0.0246413107281279,-0.00121959604181727,0.000861592191332522,-0.00142166233663267,-0.00278913903938016,-0.0192510751273614,0.0104746220866588,0.00234117189476056,-4.63523973133858e-07,9.04070028879137e-05,1.94537569679305e-05,0.00134663344607756,1.87562865222868e-05,1.94427887593008e-07,-1.9791214952266e-05,-1.31694351533478e-05,-1.62020497907273e-07,-0.0538853743776838,-6.93934600600084e-06,2.49214430016484e-06,-3.99725258046267e-07,3.76391648080135e-07,-4.39694317849824e-08,-5.79592423522195e-09,3.29842095633109e-08,-1.38296325398468e-07,1.3689722900851e-08,-4.50208760677721e-16,1.11395614954546e-12,1.00689839495696e-12,3.18321757841744e-16,-1.09337316896936e-15,0.0199512860332048,2.86919004407518e-15,6.94209123988362e-16,-2.44837555506398e-07,1.75113829686824e-12,-3.88346691013609e-09,-1.58707792331948e-15,-1.20598488505449e-15,1.72544634473413e-15,4.47545109357058e-13,6.731815672358e-14,-5.31547736056827e-12,-1.00066597642267e-14,9.62161036379797e-15,8.8783147500493e-15,-3.55040820291304e-16,4.53161813629421e-14,0.707106781182804,4.93381377419944e-14,8.37836139344089e-15,6.95900530120413e-15,-2.56739074444567e-15,-1.3510291852502e-15,3.33290183336798e-15,-3.51823604971546e-16,3.79392268755756e-15,-2.3735548821209e-16,-5.16316614736017e-17,4.84429669312322e-16,3.89255236729421e-16,2.56305393575573e-16
"t103",-0.151955669300272,-0.196727671766085,0.0287447440083055,0.134872838220501,-0.118551100098014,-0.0274625210835026,0.000253816232626184,0.000936283520633634,0.00217191695046551,0.104443948544063,0.00380773129410583,-0.00353184231491758,0.000439761364456658,-0.00022669999331245,-0.000190805801155196,-0.153628457278724,0.000447328658619507,-6.07805296371396e-05,-3.01553487809094e-05,0.0247023633864704,0.00113657323881636,-0.00345367400695629,0.00074416218406876,-0.0375011657179757,-0.000767790518175215,0.00263045245465543,0.0386113309247599,0.000531270461546959,-0.000360660624465502,0.00701853992786281,1.53985945972393e-06,-0.588938920349762,3.93731765609053e-08,-8.37015890393228e-07,0.000412847747952706,-0.000209677023388928,-0.0534499067781449,-3.45347629722029e-05,-0.000463316255853481,0.000623709335699807,-0.00636628965107541,-0.00728975955928914,0.000829840522699007,-0.000939631810578894,-0.00774687821691627,-0.000392091568958026,0.000283964452608339,-0.00047152329005604,-0.00094109317040962,-0.00650678489601859,0.00354422216779315,0.000802623184080578,-1.62766952435998e-07,3.19263125264367e-05,6.9768096131542e-06,0.000483676513578268,6.79447981265225e-06,7.22078942788847e-08,-7.37427910996527e-06,-4.96312396057724e-06,-6.16602061324381e-08,-0.0206471256915539,-2.69360842638719e-06,9.84431755862199e-07,-1.63646732927647e-07,1.54594758657728e-07,-1.80710192258316e-08,-2.39340346254782e-09,1.3733989726733e-08,-5.77997293247853e-08,6.30102331834574e-09,1.06937129662935e-16,5.50861439796435e-13,5.06929926909292e-13,8.76469036237282e-16,4.89307995499663e-16,0.0815831214185777,1.55467570897688e-14,3.80494148965535e-17,-3.34258614785593e-08,2.89997626606864e-13,-7.63064370696252e-10,8.45519591459584e-16,-8.33585377718928e-17,1.08942263599796e-15,1.23451138770098e-13,1.9402884196383e-14,-1.59186455250121e-12,2.67814885537325e-16,-6.65477554955341e-16,-8.30932544992891e-16,-1.56806440129239e-15,-1.35742111995185e-15,7.39671175091124e-13,2.28549817959944e-16,-1.32580943492041e-15,-1.93569283440823e-16,-5.01682029252493e-15,-3.58763878927219e-15,0.707106781186548,1.69919417078446e-14,2.93752098436312e-15,-3.90102947718009e-15,-9.09401162490169e-16,8.80043633163179e-16,-5.00992452600282e-16,-1.03649727689614e-16
"t104",-0.151955669300272,-0.196727671766085,0.0287447440083055,0.134872838220501,-0.118551100098014,-0.0274625210835026,0.000253816232626184,0.000936283520633606,0.00217191695046553,0.104443948544063,0.00380773129410576,-0.00353184231491765,0.000439761364456675,-0.000226699993312459,-0.000190805801155198,-0.153628457278724,0.000447328658619444,-6.07805296371569e-05,-3.01553487809324e-05,0.0247023633864704,0.00113657323881639,-0.00345367400695621,0.000744162184068795,-0.0375011657179756,-0.000767790518175197,0.00263045245465544,0.03861133092476,0.000531270461546959,-0.000360660624465488,0.00701853992786282,1.5398594596875e-06,-0.588938920349761,3.93731765571106e-08,-8.37015890414045e-07,0.000412847747952664,-0.00020967702338883,-0.053449906778145,-3.45347629720108e-05,-0.000463316255853543,0.000623709335699852,-0.00636628965107518,-0.00728975955928907,0.000829840522698966,-0.000939631810578916,-0.00774687821691624,-0.000392091568957912,0.000283964452608259,-0.000471523290056026,-0.000941093170409903,-0.00650678489601856,0.00354422216779354,0.000802623184080881,-1.62766952319044e-07,3.19263125266954e-05,6.97680961271825e-06,0.000483676513578799,6.79447981236949e-06,7.22078941582418e-08,-7.37427910927832e-06,-4.9631239601635e-06,-6.16602062281085e-08,-0.0206471256915522,-2.69360842604545e-06,9.84431753170414e-07,-1.63646733023057e-07,1.54594758150321e-07,-1.80710190306752e-08,-2.3934034118817e-09,1.37339902679667e-08,-5.77997291495783e-08,6.30102300457763e-09,2.25185031689355e-16,5.50628986850654e-13,5.0679962613695e-13,8.97719398817998e-16,1.37228224759323e-15,0.0815831214185793,1.61175098217317e-14,3.98518011162082e-16,-3.34258600911583e-08,2.90335030322941e-13,-7.63064416666424e-10,-7.48691282771298e-16,6.41223026557574e-17,-1.53392103607156e-15,1.23887278575738e-13,1.94522438237743e-14,-1.59222368091832e-12,-3.05816856362252e-16,5.33901069615761e-16,1.03389519168218e-15,1.2361160966722e-15,1.48232121022218e-15,7.45834002579997e-13,-5.74193470548323e-16,1.19255355977961e-15,2.21869883333386e-16,5.26662047306559e-15,3.40314773543166e-15,-0.707106781186548,-1.67623076877121e-14,-2.72288172289588e-15,3.91650183706146e-15,9.71038958666103e-16,-8.74629244277778e-16,4.91269370965607e-16,2.7451999007333e-16
"t109",-0.15315790678814,-0.198426778846668,0.0292348808543295,0.13862113353136,-0.122972150568092,-0.0285314083580255,0.000264880323054992,0.00098537026810766,0.00231678929225806,0.113039648738867,0.00420005097210257,-0.00397916900460175,0.000501804599732824,-0.000265083468796829,-0.000232567218569473,-0.189066093298899,0.000608935228618484,-9.64130878519757e-05,-6.84194993911524e-05,0.0566552771912703,0.00317023065964898,-0.0110829850118504,0.00324720392946753,-0.17722969525572,0.00308178068351031,-0.00901822035684905,-0.109604471372284,-0.00112420798850815,0.000452347493084232,-0.00850172379984765,-3.88846134260351e-07,0.133936890930175,-3.72314640098917e-09,3.75548697452432e-08,4.56923139562776e-06,-2.81016606952164e-06,-0.000699343982650126,-3.75264291429828e-07,-6.79693519826594e-09,-5.44542929041504e-06,0.000140217878663927,0.000196546267578281,-5.7406135697418e-05,8.34260271824759e-05,0.000768842852685115,5.03848709414571e-05,-4.78375270495824e-05,8.49052560150838e-05,0.000202264513442663,0.0014231274097069,-0.000783719758392094,-0.00020232117118196,5.17621955995904e-08,-1.071015200694e-05,-2.70180777199341e-06,-0.000189902224344698,-2.88257452877899e-06,-3.81490167675961e-08,4.00667994033058e-06,2.96791133454211e-06,3.99592839935703e-08,0.0141339159731943,2.04124128276063e-06,-8.50788031903248e-07,1.81028315141495e-07,-1.74629114654823e-07,2.04964014862037e-08,2.79754420100069e-09,-1.6897323909873e-08,7.27403684924743e-08,-1.28609151462192e-08,2.59108447013608e-15,-1.45627260250691e-12,-1.41834899944696e-12,-8.33361157859258e-15,-8.30754226463075e-15,-0.882187522726775,-1.7157957794395e-13,-1.96036885353239e-15,-7.7487259058028e-07,4.94558647506915e-12,-9.58227011215070e-09,-4.93412094019336e-16,1.90464797549919e-16,2.05998275403487e-15,7.08949888608723e-13,9.86253605452875e-14,-7.0499549123873e-12,-1.04172809255963e-16,3.17457173211493e-16,-1.3912482277334e-15,1.78389977246747e-15,1.05644659686988e-15,2.73861785552442e-12,2.81372147803438e-15,7.25425194887888e-16,-7.56660844936456e-16,-2.35922392732846e-16,6.1103095070857e-16,-1.01687014918074e-15,1.75098650856409e-16,-3.28816466218709e-16,3.4987938260627e-17,1.10302119064647e-15,-5.17416536838292e-16,1.83021708653123e-16,-5.53376788836601e-16
"t112",-0.154984583673253,-0.201002370881765,0.0299588760387124,0.14399373079944,-0.129156828042325,-0.0300207559567664,0.000280126240908618,0.00105167364231729,0.00250676071489034,0.123986111536097,0.00468257836173175,-0.00451041424944252,0.000574071774953449,-0.000308282856186006,-0.000277224957790348,-0.226554549363645,0.000764404758278329,-0.000127350821626883,-9.71754908050992e-05,0.0805936003185775,0.00462167639989911,-0.0163816936111989,0.00490961433730261,-0.269194857735143,0.00516630260305245,-0.0152322992988784,-0.187056882558037,-0.00195634223492118,0.000824592313912881,-0.0155551231156793,-9.08965425414077e-07,0.319711986577598,-1.06761258531624e-08,1.25024317405853e-07,2.82530895895881e-05,-2.16370969727602e-05,-0.00729557379099311,-5.6011969490295e-06,-9.94737728423865e-05,0.000149696232727036,-0.00171304176017186,-0.00202791983187401,0.000280140359556723,-0.000337122104633256,-0.0028593444726896,-0.000154967405466329,0.000121047592553125,-0.000204899655392742,-0.000430898067213687,-0.00299497660826487,0.00163676268395378,0.000385830793401113,-8.42443015584504e-08,1.68163787130069e-05,3.85622525022658e-06,0.000268598861378096,3.87561420346844e-06,4.45669333158448e-08,-4.59907221155714e-06,-3.20966404710778e-06,-4.11406873325466e-08,-0.0140785814116025,-1.91415749591431e-06,7.39461271373007e-07,-1.37363112539157e-07,1.31049860884955e-07,-1.5348411698925e-08,-2.06213218992746e-09,1.2129603944519e-08,-5.16159562695406e-08,7.28943696029494e-09,-7.57317322242193e-16,7.45514761035793e-13,7.11745644517946e-13,3.15025783237388e-15,3.41631065601959e-15,0.321073948755525,6.25607151091986e-14,6.76549489198459e-16,2.23883889664268e-07,-1.38541782213064e-12,2.56901139836056e-09,8.83589918844652e-17,-3.15328288679408e-16,-5.64854472840022e-16,-1.50484171564796e-13,-2.07839457941344e-14,1.27874663982674e-12,-1.75457177189665e-16,-1.92990741497122e-16,1.2490009027033e-16,-5.29246779953986e-16,-2.30718222304915e-16,-4.19781120053336e-13,-1.15532583500055e-15,-5.76098110055924e-17,8.03547041133412e-16,1.94289029309402e-16,-5.6313043627073e-16,-2.92388607297024e-16,-1.20086232624494e-15,1.9115262169106e-16,1.16789184445181e-15,-0.707106781186548,-8.22327316292873e-14,1.76977771473037e-15,5.53376788836601e-16
"t113",-0.154984583673253,-0.201002370881765,0.0299588760387124,0.14399373079944,-0.129156828042325,-0.0300207559567664,0.000280126240908636,0.00105167364231728,0.00250676071489036,0.123986111536096,0.00468257836173178,-0.00451041424944245,0.000574071774953496,-0.000308282856186037,-0.000277224957790296,-0.226554549363645,0.000764404758278273,-0.000127350821626904,-9.71754908050944e-05,0.0805936003185775,0.00462167639989911,-0.0163816936111989,0.00490961433730264,-0.269194857735143,0.00516630260305247,-0.0152322992988784,-0.187056882558038,-0.00195634223492113,0.00082459231391302,-0.0155551231156794,-9.08965425344688e-07,0.319711986577599,-1.06761256679806e-08,1.25024317329525e-07,2.82530895895812e-05,-2.16370969725621e-05,-0.00729557379099317,-5.60119694902582e-06,-9.94737728423822e-05,0.000149696232727077,-0.00171304176017196,-0.00202791983187389,0.000280140359556771,-0.000337122104632838,-0.00285934447268961,-0.00015496740546637,0.000121047592552745,-0.000204899655392589,-0.000430898067213173,-0.0029949766082651,0.00163676268395373,0.000385830793400618,-8.42443018877577e-08,1.68163787127831e-05,3.85622525011999e-06,0.000268598861377808,3.87561420361242e-06,4.45669333620877e-08,-4.59907221184858e-06,-3.20966404692737e-06,-4.11406872001952e-08,-0.0140785814116015,-1.91415749589176e-06,7.39461271284197e-07,-1.37363112447325e-07,1.31049861207613e-07,-1.53484116091531e-08,-2.06213267424057e-09,1.21296048934127e-08,-5.16159562192336e-08,7.28943701146928e-09,-8.0375844136553e-16,7.45632722232159e-13,7.11030220161904e-13,2.79984369022657e-15,2.76557249924522e-15,0.321073948755526,6.22951054281265e-14,7.91522370078209e-16,2.23883890055773e-07,-1.38531720816903e-12,2.56901170041929e-09,4.19257494047816e-16,1.99224355121344e-16,-9.70928975640159e-16,-1.51072864545336e-13,-1.8687979177417e-14,1.27871660742657e-12,1.78074136453903e-16,-2.19402152123232e-17,1.03389519168218e-15,-8.20680319568017e-16,-3.46944695195361e-16,-4.1963769091917e-13,-1.01134378649448e-15,-5.39507452732299e-16,2.49882404365343e-17,-1.94289029309402e-16,5.36959228429419e-17,1.42580091260117e-15,9.54748433090735e-16,2.57505818453947e-16,-1.04084468138149e-15,0.707106781186547,8.28305442964139e-14,-1.80548734747317e-15,-1.53523027623947e-16
"t16",-0.0912744259019828,-0.111534748255637,0.00593722233010836,-0.0245723196462797,0.0559140057845968,0.0141940303781874,-0.000162416900330649,-0.000794573393142346,-0.00245194356614233,-0.143065556443797,-0.006121746313636,0.00632840488718632,-0.000821863463603146,0.000444347527959916,0.000378398663270841,0.302641868785819,-0.000696950352520217,2.60549580123857e-05,-8.58059809897508e-05,0.0728092289249363,0.00546227993982725,-0.0212501564457359,0.00686846047848315,-0.377897543940833,-0.00300119441530151,0.0146822702916403,0.292781613441943,0.00576953568783306,-0.00649857013943862,0.130467665099076,3.96085344202823e-05,0.00326872018252481,0.0295797386763853,0.00556416382198534,0.0248835004743997,-0.00462382125006705,-0.0590099881683122,0.000307377413359448,0.00904987055986262,-0.0134750873525396,0.142031031693291,0.162005200910537,-0.0155717667997795,0.0155039537683777,0.117999147562633,0.0045433293575817,-0.00187386459326259,0.00244234954403063,0.000994833803909336,0.00406294303614044,-0.00124338929075619,0.00242828982461532,-1.49835680514004e-06,0.000337338221716043,9.63159085360044e-05,0.00680380847933261,0.000103970214721646,1.09672023664861e-06,-0.000107515402857215,-5.43326286360623e-05,-3.40650308738836e-07,-0.00426236629343196,3.83713273660047e-05,-4.44685436811596e-05,2.74043163537921e-05,-2.83888003027363e-05,3.37800932259332e-06,5.09073052363154e-07,-3.61439497678119e-06,1.66691608332655e-05,-1.04144708225357e-05,-1.1990549183829e-12,-2.15906351824779e-09,-2.386652586038e-09,4.76181594155634e-16,-6.47969641742915e-15,-1.28487359474461e-08,7.56673222001491e-16,-1.15545343501802e-14,0.732072212472647,1.30515135511253e-06,-0.000702718733482144,-6.33104620948043e-16,-4.7782431822219e-16,8.38344753107065e-16,6.78211753975556e-09,7.00144500463216e-10,-3.76088907323626e-08,3.03235460169651e-16,-1.30365644951572e-16,8.18789480661053e-16,6.3949460890281e-16,6.41847686111419e-16,2.95917244900245e-15,-1.92380833485828e-15,2.50001298207864e-16,3.87962839844177e-17,1.66533453693773e-16,-2.00238299998662e-16,4.96610803014549e-16,1.84628787952557e-15,-1.93504847990874e-16,4.05033435865718e-16,-4.31295080651654e-16,-4.59817633025542e-16,-3.22585789630241e-16,2.84494650060196e-16
"t17",-0.091430572602575,-0.111742254197207,0.00595812592277788,-0.0247064224420526,0.0563068882251595,0.0142974135822032,-0.000163716579493275,-0.000801958107751404,-0.00247944281337793,-0.144942002450986,-0.00621588895061798,0.00644014948514072,-0.000837413117618864,0.00045374744957937,0.000387661383290034,0.310262255875803,-0.000718780671410509,2.70421883696928e-05,-8.98351672700657e-05,0.0762421639333647,0.00573611914996141,-0.0223507926953341,0.00724274783218573,-0.39869562967976,-0.00320037957741807,0.0156690077619836,0.312794340504757,0.00617623037456352,-0.00698912230603502,0.1403670652244,4.35635874001458e-05,0.00360123052898562,0.0330401717713772,0.00627621828134202,0.02891019344039,-0.00541048562840635,-0.0695875493692505,0.000364914596634267,0.0109172718870464,-0.016402488330158,0.174888367358434,0.200260204995749,-0.0198148410860458,0.0199665212706663,0.152903407769274,0.00598593924838577,-0.00252285163061772,0.00330837809771764,0.00137207769290428,0.00561444930390319,-0.00172030705503562,0.00341243166702501,-2.17499041865628e-06,0.00049382697430258,0.000144537904071622,0.0102363298863323,0.000158784474599495,1.75857633716413e-06,-0.000173606397318532,-8.99816901696118e-05,-5.77349242019902e-07,-0.0073464947822516,6.84018592012389e-05,-8.32445367567903e-05,5.73636995932237e-05,-6.00737519870324e-05,7.16361686266221e-06,1.09713837198206e-06,-8.01680891032719e-06,3.74645311662768e-05,-3.44673796588216e-05,-4.73780992710977e-12,-1.00838629876754e-08,-1.22636675334168e-08,-2.20309881449055e-16,3.96863970222364e-14,4.47023389573304e-08,-6.89065195924868e-16,1.08250933469244e-14,-0.680376057322428,-1.04648595916114e-06,0.000456101586433492,4.13149873156061e-16,3.21003822514065e-16,-8.06772525201259e-16,-1.1386915756738e-09,-5.74054895971917e-11,-2.58462171370127e-10,-2.5194678790043e-16,5.16957581154409e-17,-4.09394740330526e-16,-7.36108883264498e-16,-3.07046055247895e-16,-6.08452739712963e-16,2.11723000242969e-15,-3.21293446602906e-16,4.96170386006948e-17,-9.71445146547012e-17,8.33952376924483e-17,-2.95700119424656e-16,-1.66804504236895e-15,2.43816094662818e-16,-1.69126476969241e-16,1.69884445776067e-16,2.07223018837072e-16,3.76464685261494e-16,-1.38777878078145e-16
"t6",0.0309684781475885,-0.00581405008916144,-0.0132803870417286,-0.134224802236403,-0.106033752413958,0.0148512258110034,-0.000250213452130868,-0.00111971699134647,-0.0154377096531924,-0.000177977359013574,0.00879982463582268,-0.0209247928621604,9.93960929855947e-05,-0.00080665220525704,0.00021563395685293,0.00118740655037804,0.00539687662090645,-0.000864821536255202,-6.14699594327825e-05,0.0382587535782869,-0.0202314427978582,0.0098527840463875,-0.00171620210151061,0.00366356442952762,-0.0157182534023503,0.0286455397759969,0.00232375632178802,-0.0243522138491478,0.00452189333948411,-0.00658497293207154,-0.000384712307706356,9.13822400540505e-05,-0.53372121244942,-0.223131223460964,0.0522091480043706,-0.0407243968670222,-0.00472824276604579,-0.23575464737376,0.152120320840901,-0.0111970791133514,0.0521197739431506,0.0368888499406483,0.00505595142195059,-0.0110044525793192,-0.0386580509793216,-0.000904824616078468,0.000273977803045753,-3.00923552643828e-05,-0.00828976088940668,-0.0242980706114346,0.0148976374610232,-0.258874027403859,-0.000133343314838819,-0.0125569703208165,0.00312347185501132,0.0017464103086827,0.000673072583046299,6.79741777757372e-05,-0.000678896860371717,-0.000289012654750748,-9.49327457452978e-06,-3.29775482311768e-06,-0.000253984242486738,0.000229192717780189,-0.147248446820928,-0.0115700512010318,0.0148159336734096,5.38286414235867e-06,0.000458545011726839,-0.00297685202006135,0.66472322485411,2.21911556659285e-06,-5.99821355786387e-05,-8.00874439001057e-05,-1.64798730217797e-16,-9.78462103378428e-16,-4.09692734197316e-12,4.06133697599661e-17,-3.37182047865506e-16,-5.22007276806377e-06,0.000250261783007029,-0.000175761331899445,4.50030961465866e-16,1.78265186496106e-16,3.38207270173856e-17,1.29873007283057e-05,1.21567845376781e-06,-1.00108142594054e-05,1.1284804604129e-16,-1.84204059766992e-16,-6.93889390390723e-18,1.91630879836305e-16,5.79397640976254e-16,-7.42907057392665e-17,1.37043154602168e-16,5.12450760101375e-16,3.14854942263019e-16,3.33066907387547e-16,8.54805545932064e-17,-2.79211572157025e-16,-4.10262102068515e-16,-1.08495836588814e-15,-1.82341131484793e-16,-6.19434821110286e-17,-6.31300484790556e-16,2.49315200787923e-16,-7.97972798949331e-17
"t7",0.0327582444857812,-0.0061841980114508,-0.0151512034255861,-0.170904237947052,-0.153097330012644,0.0219929267177757,-0.000401633763795612,-0.00218931156982309,-0.0543868912915461,0.0024450540783921,-0.00952053983547893,0.00527807350102977,-5.68749056547249e-06,-0.000117289240220228,6.6136040875138e-05,0.000392016479937413,0.00250846026944044,-0.000470472124475353,-3.823275943867e-05,0.0238743559518951,-0.0256383501648219,0.00598300223796444,-0.00109615239181757,0.00235395515138397,-0.0109800956138103,0.0201100694092678,0.00164224865890849,-0.0174181090094719,0.00332110081610503,-0.00484595388701601,-0.00031583436984807,7.56143201569112e-05,-0.470140946910211,-0.205400281570752,0.0550911755494982,-0.0444863613207896,-0.00536963561381398,-0.277196404382522,0.19538356961329,-0.0151793370718811,0.076176840556991,0.0554091942559887,0.00977975199118793,-0.0247138683531127,-0.0956124356384166,-0.00334146237948409,-0.0117163831937277,0.000175197530240936,0.00518676739805565,0.0113210825699607,-0.00558057467190855,-0.102513129145889,-0.000163127601185844,-0.0175315691986292,0.00597561317363582,0.00344077398068674,0.0015704569318622,0.000288785067896559,-0.00320131647699939,-0.00218024186581456,-0.000145806038420184,-0.000181854979684093,0.00348510482159341,-0.00111889830926753,0.0786296632677783,-0.00669580447249148,0.013971621885276,0.000176943138499177,-0.00182741867395718,0.00959641512590272,-0.714886620838216,-2.02277764243553e-06,4.89131141634333e-05,6.20924749035164e-05,4.86589935011494e-16,7.74571933026804e-16,1.51094633959915e-12,2.06910342422582e-16,3.83739166061993e-16,1.13110641047464e-06,-5.02992715365868e-05,3.16292207095338e-05,-1.81402545521286e-16,-2.37599084010372e-16,1.8494020334228e-16,-1.18508356345215e-06,-8.552451695891e-08,4.65346199306693e-07,2.73761705837555e-17,1.87747472974163e-16,-2.08166817117217e-17,2.05378133887952e-16,-3.20923843055709e-16,1.70135275490999e-16,-5.51642065360625e-16,-5.13807728772461e-16,-1.46741551238426e-16,4.02455846426619e-16,-8.51673523703032e-17,4.67346817465994e-17,5.57713597526543e-16,1.66681117062041e-15,2.9976574021446e-17,4.00057258941143e-18,1.00188743484738e-15,-5.21030222391032e-17,2.47198095326695e-16
