,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t178,-0.15423977,-0.0016874517,8.718142,0.096673675,0.34722087,-0.011948144,0.025488239,-0.20627046,0.11662036,0.017600086,2.0042288,-0.028363984,1.7805207,3.762448,-0.32154772,9.38368,0.6920438,8.293394,-0.31538385,-0.055068787,-0.036550842,2.7661111,0.019487593,1.9684683,5.0224037,1.3809516,-0.030422132,2.253075,1.5368125,-0.042156607,0.011976229,1.7662599,0.05094979,1.2875944,0.52217126,2.389081,0.0024526075,-0.18310113,-0.0245893
t179,-0.13114457,-0.0018636681,8.093152,0.09007913,0.3249756,-0.011836314,0.024144053,-0.19093981,0.104759894,0.017353285,1.6057026,-0.030239725,2.7318335,3.0014334,-0.3273231,9.610998,0.34817287,8.461392,-0.31277558,-0.037566654,-0.04458555,2.1648972,0.019810474,2.4906485,4.5890565,1.3274971,-0.02426673,1.8326229,2.1620867,-0.039525285,0.012106338,1.4456434,0.036491282,0.8334389,0.53155136,1.6622006,0.0036997842,-0.1524865,-0.01892984
t180,-0.13921063,-0.0018546551,8.34235,0.09338752,0.33459646,-0.012156631,0.025371231,-0.19582504,0.11060378,0.018147271,1.7083162,-0.028612787,2.7276058,3.1660962,-0.33692506,9.867418,0.3953527,8.663604,-0.31931338,-0.038195185,-0.043637276,2.266453,0.02014915,2.4368372,4.8401933,1.2798617,-0.02606223,1.8988233,2.1681943,-0.040000107,0.012348618,1.5516485,0.038924914,0.9190017,0.5429139,1.8165559,0.003632774,-0.16312645,-0.02063948
t149,-0.22390552,-0.0016544339,10.951885,0.12564273,0.42131725,-0.015104383,0.038574975,-0.2407559,0.16743463,0.025064865,2.6831641,-0.016440237,2.8142915,4.788879,-0.43869302,12.5011,1.0010825,10.557302,-0.37223238,-0.049962353,-0.0348515,3.4369693,0.023939561,1.9552104,7.315021,0.5893188,-0.043538604,2.5943723,2.2423747,-0.045726717,0.014714938,2.5501442,0.06277156,1.8815387,0.6590943,3.350986,0.0030161776,-0.26920572,-0.038414028
t150,-0.23304704,-0.0016312663,11.327906,0.12941577,0.42473936,-0.015441753,0.041216664,-0.24587134,0.1716107,0.02507406,2.8463542,-0.017475415,2.8334305,5.008286,-0.4526376,12.833352,1.0663717,10.743536,-0.37911466,-0.054422285,-0.033170115,3.560247,0.0246295,1.9010086,7.688781,0.46412984,-0.04555348,2.655689,2.2363248,-0.047325447,0.014935924,2.6445982,0.0654904,2.0181615,0.67535174,3.5363965,0.0029607443,-0.28201962,-0.04211013
t170,-0.19715433,-0.0018497545,10.446417,0.12332997,0.41522467,-0.015552064,0.037036005,-0.24210848,0.15802447,0.029247727,2.25346,-0.017277183,3.8173325,3.9513044,-0.44384304,12.685567,0.613612,10.911533,-0.3792934,-0.04532601,-0.044177532,2.8449638,0.024803579,2.5813842,6.8265176,0.732788,-0.038225353,2.1899798,2.8513632,-0.04384452,0.015665906,2.2451136,0.048412412,1.3665231,0.67003554,2.7114604,0.003901585,-0.23131615,-0.035812225
t171,-0.16994075,-0.0018867039,9.620255,0.112446226,0.3841117,-0.014514389,0.0327908,-0.2267695,0.13848461,0.026711358,1.912541,-0.023453098,3.8460305,3.4058988,-0.41169035,11.837149,0.44287083,10.252813,-0.3580917,-0.04302371,-0.047020134,2.482082,0.02349853,2.755392,5.989196,0.8626011,-0.03210874,1.9613985,2.8382015,-0.042777397,0.014863855,1.895162,0.039764762,1.0631356,0.6339177,2.2066002,0.0041762455,-0.19462767,-0.030010648
t166,-0.19536825,-0.0018363779,10.393135,0.12290381,0.41407993,-0.015499504,0.036932584,-0.24168281,0.15671435,0.028517243,2.2484982,-0.017294552,3.812572,3.9340336,-0.44289604,12.652855,0.5895746,10.869735,-0.3784623,-0.04531076,-0.04445439,2.8290343,0.0247768,2.5957425,6.7828965,0.7524858,-0.037916668,2.175469,2.8371909,-0.043729525,0.015626855,2.2464726,0.048072252,1.3584814,0.66850257,2.680466,0.003894485,-0.22966348,-0.03527966
t183,-0.13445745,-0.0021362859,8.229375,0.10045444,0.3266288,-0.014309614,0.029797504,-0.2012721,0.1249559,0.032550227,1.2356427,-0.023920387,5.6208467,2.1005793,-0.39852014,11.922536,0.00047658425,10.509378,-0.34160066,-0.03401309,-0.05480119,1.511169,0.024565795,4.034146,5.10119,0.35312572,-0.019833697,1.2970651,4.0012517,-0.032246288,0.015683513,1.172322,0.021515613,0.5421865,0.6134824,1.0126059,0.0059259087,-0.11033242,-0.034060877
t184,-0.058155406,-0.0021317098,5.58945,0.06794585,0.2567854,-0.01095051,0.019144962,-0.16061512,0.06159864,0.021856768,0.14277615,-0.052936118,5.985752,0.55991423,-0.30683014,9.238821,0.0016778606,8.86118,-0.25060675,0.11867978,-0.055879284,0.57368803,0.021185415,4.813726,3.0744376,0.88108927,-0.0010658936,1.1489899,3.6579633,-0.025734616,0.01232092,0.0064364965,0.007902144,-0.008473475,0.48642474,-0.08266333,0.006570211,0.22437222,-0.01654345
t193,-0.094388835,-0.002223082,6.6392245,0.08247954,0.2882199,-0.012363823,0.023225429,-0.17459445,0.09081601,0.027145894,0.6168151,-0.040424615,5.799884,1.2730278,-0.355254,10.540675,0.0012949437,9.581471,-0.29701558,-0.01763287,-0.058956224,0.8960454,0.02263788,4.528606,3.923948,0.5840817,-0.009417483,1.1716164,3.8759742,-0.02616664,0.013622847,0.40499267,0.0116451895,-0.0018336476,0.5507016,0.07185574,0.006110454,-0.03787359,-0.025437864
t223,-0.040072665,-0.0020863994,4.936715,0.059285678,0.24711588,-0.010424312,0.01716031,-0.15453918,0.047098774,0.019131765,-0.014241509,-0.060422778,6.303078,0.1490197,-0.28586227,8.626534,0.001713955,8.527657,-0.22456208,0.24872608,-0.05563604,0.3731879,0.021323968,5.1118245,2.6329942,1.1024655,0.5579124,1.1795012,3.6333168,-0.024562404,0.011846858,0.02628165,0.0065777376,-0.01352489,0.45066515,-0.13593103,0.0069564213,0.6387554,-0.01323989
t224,-0.018945197,-0.002031964,4.2961955,0.049440395,0.2326752,-0.009752247,0.014543427,-0.14841205,0.030505082,0.015774501,-0.03560262,-0.06831848,6.554755,-0.00025605218,-0.25735196,7.8378043,0.0018312623,8.135734,-0.19609179,0.41754347,-0.05319649,0.1397174,0.020669058,5.329292,2.133733,1.3556563,1.3019166,1.1927227,3.5905104,-0.024826232,0.011291305,0.04300337,0.0046353117,-0.017744081,0.4095849,-0.19312559,0.0074975234,1.1123298,-0.008342454
t200,-0.020280115,-0.0020394414,4.392469,0.05067503,0.2352555,-0.009772872,0.015337002,-0.14943509,0.03511939,0.01704335,-0.032378912,-0.06714099,6.47259,-0.00021599133,-0.25705114,7.8808765,0.0017713736,8.158135,-0.20169687,0.40623417,-0.051075086,0.18883787,0.020538546,5.260773,2.204628,1.312369,1.2242504,1.1598767,3.6044729,-0.023137715,0.01143252,0.0396364,0.00606443,-0.016521651,0.4130971,-0.18653265,0.0073801796,0.9869016,-0.01008831
t197,-0.08827623,-0.0022078082,6.418983,0.08022552,0.28194147,-0.012032212,0.022473525,-0.17172784,0.08422165,0.026137486,0.5546701,-0.043742176,5.832728,1.1726711,-0.34993497,10.321643,0.0014790796,9.472765,-0.28987515,-0.011284885,-0.058490593,0.8140045,0.022320198,4.6269903,3.7402782,0.6116833,-0.0076862806,1.1857986,3.826224,-0.024906658,0.013244305,0.29011104,0.010661245,-0.0038304217,0.53930086,-0.006889517,0.006172125,-0.026605658,-0.023835562
t198,-0.09223036,-0.0022054228,6.562201,0.08174126,0.28549045,-0.012221938,0.022997716,-0.17375548,0.08766574,0.026490651,0.6016167,-0.042173907,5.8202257,1.2432681,-0.3543363,10.462105,0.0014118316,9.553112,-0.29435214,-0.014323624,-0.058575656,0.8654693,0.022412518,4.585426,3.834009,0.5887482,-0.008671292,1.188779,3.8551986,-0.02544025,0.013490631,0.3659969,0.011252601,-0.0026665307,0.5458948,0.03266863,0.0061609047,-0.033348195,-0.024798853
t196,-0.07627298,-0.002207573,6.048488,0.07556019,0.2704021,-0.011605828,0.02155324,-0.1675866,0.07424959,0.025010727,0.39771435,-0.04726057,5.9009,0.91167074,-0.33370075,9.932062,0.0015962751,9.246184,-0.27381143,-0.0001351107,-0.05796082,0.72606385,0.02194033,4.7371573,3.4842117,0.6854626,-0.005058073,1.1786178,3.7623482,-0.02437305,0.012784715,0.12893718,0.009374476,-0.0062737577,0.51963013,-0.037597515,0.0063139047,-0.008755616,-0.022016065
t206,-0.049369074,-0.0021471917,5.269453,0.063725755,0.25565037,-0.01075816,0.018506607,-0.15965033,0.05353802,0.020799361,-0.0011754774,-0.057762336,6.1799784,0.3838561,-0.29798633,8.958199,0.0017093956,8.732115,-0.23748946,0.17826732,-0.05506685,0.48790106,0.021191347,5.023393,2.8186572,1.0343097,0.24685064,1.1689659,3.6729794,-0.024040388,0.01219577,0.015881523,0.0065532667,-0.011481135,0.46683615,-0.10734681,0.0068096616,0.46239787,-0.01558457
t207,0.5173191,-0.0018346258,2.9903011,0.030499239,0.1800818,-0.008269167,0.008447382,-0.14219293,0.107108906,0.009893678,-0.07276589,-0.085976996,7.127781,-0.0012332192,-0.20316221,6.1283402,0.0021595948,7.3092003,-0.1456452,0.8938662,-0.043962225,-0.022045687,0.017139241,5.829843,1.1803281,1.7451453,2.9788332,1.2262294,3.5875585,-0.02382281,0.010237615,0.07952338,0.00087537174,-0.025967622,0.32272205,-0.305954,0.008606823,1.8553157,0.13573629
t188,-0.11639159,-0.0021871685,7.6506767,0.09338496,0.3067863,-0.013621153,0.02718962,-0.19035003,0.11179985,0.030829225,0.99574274,-0.029090984,5.6388154,1.7816485,-0.37832016,11.425362,0.0007311342,10.133843,-0.3277003,-0.03282446,-0.057308316,1.2807257,0.023627471,4.205855,4.599125,0.45111093,-0.015987385,1.183296,3.9790921,-0.03079827,0.015049955,0.92592615,0.016282624,0.32386696,0.5883651,0.6995378,0.00602968,-0.08465781,-0.031078374
t209,-0.058710393,-0.0019543495,4.819576,0.063593246,0.22954637,-0.011388989,0.021788262,-0.15118572,0.066797785,0.028916838,-0.009529393,-0.04353215,7.2961936,0.1572258,-0.3040768,9.263816,0.002423471,9.298232,-0.23464143,0.39489785,-0.04809326,0.0149369305,0.022187656,5.414186,2.8703365,0.09338355,0.6794856,1.0309699,4.6690187,-0.017894214,0.013591102,0.028679473,0.008985203,-0.011422374,0.47270998,-0.14331432,0.007905529,0.91723734,-0.025041698
t275,0.38861033,-0.0010746055,1.4525844,0.01927125,0.094961114,-0.008598519,0.01316628,-0.13072333,0.010201845,0.020061342,-0.09549924,-0.07876829,9.475763,-0.0020205507,-0.19927396,5.9950633,0.004224958,7.8684773,-0.11106389,1.7189527,-0.025334924,-0.08127898,0.015087211,7.0932956,0.6023592,0.07419765,4.6821513,1.1566155,5.2019863,-0.010895859,0.012111528,0.124429405,0.01011945,-0.032327525,0.29717258,-0.42679146,0.011798382,3.2439122,-0.004703173
t385,0.9817429,-0.0005979232,0.19794135,0.0073933164,0.014164261,-0.007533331,0.012565065,-0.1238455,0.32903168,0.017368978,-0.12918149,-0.086245835,10.013964,-0.0029729162,-0.15181604,4.6973577,0.0050800946,7.274205,-0.07855993,2.1791863,-0.01369823,-0.12064335,0.008825359,7.5596867,-0.014138255,0.27083933,6.0602145,1.2855961,5.232519,-0.0069514634,0.01217092,0.1684951,0.015289768,-0.042725895,0.2430274,-0.52844554,0.012574967,3.8706684,0.024578758
t386,0.98144567,-0.000598632,0.19720669,0.007387158,0.014197655,-0.007532275,0.012555207,-0.123864114,0.32965818,0.017390925,-0.12917598,-0.086255185,10.012968,-0.0029728254,-0.15190968,4.6964974,0.0050826413,7.274807,-0.0785622,2.179557,-0.013702397,-0.12068064,0.008820785,7.559227,-0.014121058,0.2709928,6.061344,1.2875911,5.233097,-0.0069760997,0.012172729,0.1685968,0.015301043,-0.042725094,0.24307275,-0.52861947,0.012574795,3.8717213,0.024317928
t269,0.12135964,-0.0013636281,2.056421,0.025303086,0.1283883,-0.009094639,0.014755741,-0.13369341,0.024903381,0.023217844,-0.07547382,-0.073549375,9.193167,-0.0015710077,-0.22264446,6.6025357,0.003900314,8.164742,-0.12775657,1.5084922,-0.03321547,-0.065073684,0.017819876,6.80471,0.9373999,0.045834444,3.960039,1.1070356,5.216656,-0.011210633,0.012245536,0.10390462,0.008298395,-0.02706244,0.33014163,-0.37972385,0.011307744,2.9329767,-0.009019507
t376,0.9652025,-0.0006171707,0.18624848,0.0073453845,0.024024367,-0.007667396,0.012490673,-0.12362249,0.34761453,0.01723111,-0.13086854,-0.08792043,10.070954,-0.0028938653,-0.14883144,4.768587,0.004889283,7.256811,-0.08282346,2.1720574,-0.013612297,-0.118973956,0.008737929,7.611525,-0.014097757,0.26497805,6.078785,1.3030043,5.2245455,-0.007935076,0.01214814,0.16623949,0.015770527,-0.044051323,0.24538508,-0.5242995,0.012643181,3.887187,-0.0006682316
t377,0.9599647,-0.0006188355,0.18625349,0.007325554,0.023933928,-0.0076771188,0.012488561,-0.12355908,0.34478992,0.017336477,-0.13087475,-0.08778537,10.070006,-0.0028940022,-0.1486654,4.7700715,0.004882648,7.2558436,-0.08289913,2.1697948,-0.013597742,-0.11914717,0.008746596,7.6112304,-0.014662982,0.26800555,6.075342,1.3052984,5.222362,-0.007817652,0.012151044,0.1663299,0.015774975,-0.044102788,0.24515933,-0.52385616,0.012645212,3.88713,-0.0007526258
t302,0.7468508,-0.0007614082,0.6335611,0.011352519,0.05648226,-0.008043532,0.012147392,-0.12614055,0.160654,0.016975464,-0.11826561,-0.086137675,9.853279,-0.0025663043,-0.16577977,5.232613,0.0046490147,7.498011,-0.095138036,1.9695754,-0.016239814,-0.1060926,0.011404139,7.4346356,0.18927778,0.13116947,5.583505,1.2221549,5.2226295,-0.00946578,0.012026488,0.15027857,0.013595506,-0.039986346,0.26336315,-0.48760074,0.012479214,3.682982,-0.0017490685
t361,0.9038157,-0.0005315815,0.123551555,0.0064797094,0.016473189,-0.007707577,0.012023023,-0.12603642,0.2704937,0.01588848,-0.1396934,-0.08538541,10.073623,-0.0029157167,-0.14671312,4.7378206,0.004981222,7.294107,-0.077279344,2.2442462,-0.015365518,-0.12185433,0.009313248,7.601214,-0.015332586,0.22440045,6.1297617,1.2488623,5.270963,-0.0043996787,0.012090255,0.16902885,0.016549595,-0.042843483,0.23775713,-0.532408,0.012511235,3.8948777,-0.0013161371
t362,0.9008138,-0.000531848,0.11612148,0.0063928487,0.016958036,-0.007702352,0.012007424,-0.12588434,0.27116704,0.015822152,-0.1399197,-0.08545067,10.075079,-0.002912095,-0.14670765,4.7341475,0.0049748393,7.2904882,-0.07727883,2.2381196,-0.015446217,-0.12177461,0.009294152,7.6035457,-0.015195234,0.22011678,6.1324587,1.2520298,5.271225,-0.004450766,0.012092205,0.16938332,0.01646066,-0.04283995,0.23795073,-0.53263897,0.012497427,3.8901181,-0.0013440369
t264,-0.002761803,-0.0013806119,2.094253,0.026485227,0.13641618,-0.009325632,0.015242265,-0.13519187,0.031075742,0.023791682,-0.0786723,-0.070240855,9.186449,-0.0014517567,-0.22708072,6.7937818,0.00382752,8.26647,-0.12710288,1.4958918,-0.035187438,-0.063483484,0.01893527,6.7436757,1.0437887,-0.0072924565,3.8333802,1.047217,5.3221498,-0.008378388,0.01228004,0.10268701,0.009677971,-0.026190137,0.3377823,-0.37428826,0.011095529,2.8957074,-0.011583363
t308,0.5314892,-0.0008448374,0.7623684,0.012976913,0.06343875,-0.008284628,0.013356341,-0.12917407,0.0066798204,0.020034397,-0.12054436,-0.08126118,9.943405,-0.0023996956,-0.17686057,5.6357574,0.0045862356,7.7578936,-0.09153985,1.9481802,-0.020178568,-0.10239008,0.013744622,7.412003,0.40980032,-0.030984629,5.422835,1.059306,5.493019,-0.006751952,0.0119795585,0.14716527,0.014981762,-0.03727644,0.27803874,-0.47984475,0.012308331,3.6316955,-0.0050227274
t309,0.8855919,-0.00062626577,0.07191958,0.0059413263,0.015786828,-0.007765074,0.013492999,-0.12667449,0.1791214,0.018751161,-0.13973607,-0.08486931,10.244064,-0.0029612652,-0.14423503,4.8481345,0.00506476,7.396803,-0.075380616,2.2410371,-0.015213366,-0.124166235,0.009548201,7.7173324,-0.01030431,0.06674338,6.2104845,1.196721,5.4444366,-0.0044156476,0.012180717,0.170644,0.017274212,-0.043011878,0.2458291,-0.53657144,0.0126899015,3.9614277,-0.0034912685
t292,0.5212007,-0.0008416068,0.7482517,0.013097062,0.06252886,-0.008280516,0.013374128,-0.12970571,0.0057118204,0.020258468,-0.11995904,-0.08130872,9.96012,-0.0024038223,-0.17827697,5.6585307,0.0046192463,7.762115,-0.09096299,1.9497375,-0.020178229,-0.10331651,0.013731342,7.4257455,0.4157778,-0.031830207,5.4122243,1.081662,5.491668,-0.0064648287,0.011924432,0.14788875,0.01521166,-0.037708994,0.27813902,-0.47901797,0.012336855,3.6431935,-0.0053868727
t307,0.60118705,-0.00077335275,0.6202897,0.011519429,0.05604971,-0.008134208,0.013083912,-0.12978438,0.0031242042,0.019275956,-0.12529616,-0.08334042,10.026504,-0.0024858166,-0.17347263,5.530411,0.0046805837,7.719971,-0.087410145,2.0007071,-0.018719427,-0.10787582,0.013092305,7.5044484,0.38253006,-0.03169953,5.5909753,1.0809819,5.4966965,-0.0065568984,0.0118247485,0.1529338,0.016854653,-0.03901036,0.27336118,-0.49330887,0.012414233,3.7169805,-0.0043051555
t371,0.8670524,-0.00059361605,0.07031678,0.006002829,0.018538883,-0.0076973354,0.013721016,-0.12903857,0.18759155,0.01813837,-0.13971256,-0.085934535,10.287938,-0.0028993585,-0.15016402,4.9142575,0.0051257852,7.457757,-0.07501064,2.2357984,-0.015001141,-0.12496568,0.009717977,7.758418,-0.0027424407,-0.0057050544,6.199103,1.2153836,5.4835176,-0.004631939,0.01206524,0.17155401,0.01909729,-0.043155182,0.24802493,-0.53777176,0.01273261,3.9996808,-0.0040193615
t389,0.8609811,-0.000594399,0.06325223,0.0059477882,0.018643903,-0.007686606,0.013606431,-0.12890497,0.18725318,0.018209554,-0.14013828,-0.086135775,10.287933,-0.002893264,-0.15010525,4.915361,0.005122331,7.4520044,-0.075377434,2.2310157,-0.014887107,-0.125444,0.009685651,7.7606654,-0.002468157,-0.0077000814,6.206065,1.2196172,5.477648,-0.0045507587,0.01206323,0.17211884,0.019120144,-0.04322158,0.24798623,-0.5383507,0.012721018,4.001904,-0.0040498218
t396,0.8601379,-0.0005954375,0.06430252,0.0059737605,0.01869726,-0.007689932,0.013594612,-0.12892064,0.1866574,0.01823536,-0.1401777,-0.08611104,10.289435,-0.0028924835,-0.15016335,4.918401,0.005121258,7.453068,-0.075410694,2.2304797,-0.0149168,-0.12547979,0.009703057,7.7619,-0.0024844215,-0.007825236,6.2060633,1.2188314,5.4775443,-0.004532538,0.012059574,0.17213705,0.019113885,-0.04323417,0.2480195,-0.5382096,0.012720777,4.001876,-0.004067469
t397,0.8601411,-0.0005954149,0.06430389,0.0059737726,0.018696968,-0.007689944,0.013594663,-0.12892069,0.18666086,0.018234871,-0.14017715,-0.08611127,10.289439,-0.0028924665,-0.15016404,4.9184074,0.0051212334,7.453059,-0.07541136,2.2304678,-0.014916735,-0.12547931,0.009702993,7.761909,-0.0024842524,-0.007827482,6.2060666,1.218822,5.4775286,-0.004532385,0.012059514,0.17213623,0.01911419,-0.043234214,0.2480185,-0.53820837,0.012720767,4.00187,-0.0040673395
t319,0.50762355,-0.0008327794,0.76401323,0.013283427,0.06360205,-0.0082724,0.013352342,-0.13051562,0.0065520057,0.020264678,-0.120417714,-0.081497535,9.978083,-0.002367945,-0.18068597,5.707397,0.0046349983,7.798969,-0.0907231,1.9530531,-0.020672165,-0.1026074,0.0139511265,7.4395204,0.45077786,-0.03930915,5.4083743,1.0826437,5.518301,-0.0066662193,0.01191878,0.14768435,0.016020324,-0.037409756,0.28047374,-0.47917604,0.012352237,3.6476297,-0.0054650432
t374,0.88000923,-0.0006095571,0.06932188,0.00593876,0.010173494,-0.0077828434,0.013620825,-0.12521853,0.18137597,0.020529842,-0.14281216,-0.08468792,10.263378,-0.0029668019,-0.14319764,4.9029675,0.004994733,7.401142,-0.07477094,2.229395,-0.015434685,-0.12422729,0.009631947,7.692067,-0.014551474,0.006654785,6.230936,1.1880307,5.4734674,-0.004119077,0.0122459205,0.17189276,0.016971191,-0.043445833,0.24855442,-0.54092854,0.012743058,3.9877653,-0.0046089552
t375,0.879218,-0.0006091641,0.07197401,0.0060085114,0.01054797,-0.007791952,0.013596989,-0.12520202,0.18478163,0.020481337,-0.14245692,-0.08484464,10.2679615,-0.0029682948,-0.1432433,4.9040036,0.005001362,7.401275,-0.07490719,2.229982,-0.015464081,-0.12420736,0.009648872,7.6913896,-0.0143239815,0.011303941,6.2327423,1.187367,5.474731,-0.0041632196,0.012250246,0.17198823,0.016888155,-0.04346587,0.2489751,-0.54122466,0.0127522005,3.9897575,-0.004574259
t328,0.8920882,-0.0005984254,0.06402862,0.0058719693,0.010174185,-0.007782988,0.013629783,-0.12531936,0.1864331,0.020436825,-0.14323309,-0.08488733,10.273992,-0.0029714,-0.1435647,4.8969035,0.0049935174,7.4021397,-0.07577834,2.2264822,-0.015239114,-0.12480569,0.009643847,7.704543,-0.014574702,0.013328157,6.2474008,1.1898814,5.474489,-0.0037499545,0.0122926645,0.17230633,0.017138777,-0.043455765,0.24724668,-0.5410923,0.012726198,3.9803762,-0.004718862
t356,0.8615269,-0.0006219781,0.05953679,0.0058185896,0.012074967,-0.007782777,0.013670116,-0.12599725,0.17171976,0.020251127,-0.1409738,-0.08432833,10.245998,-0.0029641574,-0.14461021,4.8792458,0.0050260024,7.3853745,-0.07555632,2.2072253,-0.015120707,-0.12450117,0.009369531,7.6902146,-0.013355421,0.028777381,6.2330213,1.196377,5.466622,-0.004074352,0.012162581,0.1719339,0.017314736,-0.04316252,0.2475038,-0.539763,0.012688333,3.9763417,-0.0040981146
t357,0.8584369,-0.00062005426,0.057459228,0.005867201,0.011826262,-0.007788327,0.013546806,-0.12601237,0.17368168,0.020293407,-0.14112058,-0.084233,10.237453,-0.0029625266,-0.1441446,4.8801465,0.005027369,7.3819146,-0.07591838,2.2053106,-0.015275406,-0.12466189,0.009449018,7.686808,-0.01322802,0.035414144,6.2302384,1.198375,5.4635077,-0.0038931263,0.012169198,0.17198321,0.017311515,-0.04314984,0.24752419,-0.53942424,0.0126916785,3.9718313,-0.004164801
t284,0.3954167,-0.0009163557,0.9900462,0.015860962,0.07458657,-0.008486626,0.01350026,-0.1302523,0.009985397,0.020880464,-0.11264971,-0.07920347,9.848713,-0.0022345367,-0.19003208,5.8937464,0.00450578,7.851992,-0.09631084,1.869948,-0.022819266,-0.09373064,0.014713663,7.2997165,0.5162697,-0.031307317,5.140784,1.0853491,5.4809732,-0.0070887795,0.012040606,0.13913952,0.013507493,-0.03523673,0.2871526,-0.45811686,0.012180427,3.5132174,-0.0059361076
t342,0.96180904,-0.00063422736,0.024530973,0.006594193,0.021228462,-0.0076941648,0.012498229,-0.12698112,0.3126356,0.015594839,-0.13280956,-0.085785024,10.158396,-0.0029482276,-0.14438735,4.728276,0.005033771,7.3040786,-0.07991109,2.2017543,-0.012596858,-0.12265042,0.008483929,7.6858697,-0.002476929,0.16504218,6.124118,1.2760723,5.280381,-0.005121617,0.011746176,0.16348809,0.017763527,-0.044132195,0.24306327,-0.5283869,0.012864183,3.8805034,-0.002546728
t343,0.95658374,-0.00062896224,0.025271174,0.0066593667,0.021796154,-0.007696425,0.01248593,-0.12674205,0.31229916,0.015460279,-0.13260503,-0.08611441,10.175675,-0.0029461472,-0.1451536,4.7275677,0.0050407453,7.302051,-0.08028012,2.1956975,-0.0125712035,-0.12291288,0.008472378,7.6991982,-0.0020806466,0.16923247,6.133275,1.2737757,5.2798314,-0.0049958522,0.011757032,0.16427714,0.017607477,-0.044229973,0.24298361,-0.52882785,0.012842593,3.8822775,-0.0024960085
t336,0.963803,-0.00063106936,0.023470614,0.0065337536,0.021128189,-0.00767887,0.012507699,-0.12654556,0.31083742,0.01571963,-0.13307111,-0.086001776,10.166019,-0.002955765,-0.14416869,4.718416,0.00505562,7.3012395,-0.07997538,2.209486,-0.012564415,-0.123168685,0.008434106,7.68648,-0.0038416674,0.17452879,6.131481,1.280538,5.285035,-0.00521421,0.011802614,0.16418216,0.017611818,-0.044150166,0.24331881,-0.52981806,0.012862997,3.8931448,-0.0023737813
t327,0.9596157,-0.0006264597,0.020230243,0.0064872964,0.020305628,-0.00767218,0.012469404,-0.1263364,0.29757497,0.015983725,-0.13242356,-0.08573062,10.156724,-0.0029512453,-0.14298712,4.714503,0.005054822,7.2945724,-0.07963836,2.2118063,-0.012399668,-0.12326502,0.008494311,7.6813526,-0.003989969,0.16283096,6.120208,1.2699339,5.276257,-0.0048294645,0.011764647,0.16365089,0.017889708,-0.04417297,0.24285801,-0.5286746,0.012867679,3.9005003,-0.0025388873
t278,0.9873681,-0.00061361835,0.06538061,0.0070337267,0.016698519,-0.007689704,0.01234842,-0.12710235,0.36809838,0.015683502,-0.13235989,-0.08608093,10.100685,-0.0029720317,-0.14536601,4.7063127,0.0049949447,7.2784724,-0.07959622,2.185474,-0.013052722,-0.12025127,0.008365027,7.6461425,-0.0071119,0.24398255,6.1440887,1.2668808,5.2589126,-0.0052016918,0.011799535,0.16449694,0.016906733,-0.044035632,0.24129306,-0.5282175,0.012760496,3.862267,-0.0014950442
t279,0.91051346,-0.00060938887,0.12198677,0.007046281,0.020395815,-0.0077315206,0.012230908,-0.1267898,0.35113874,0.015433876,-0.13285394,-0.087585196,10.077176,-0.002932272,-0.14641444,4.7099175,0.0049399813,7.2557526,-0.07946252,2.1905131,-0.012352727,-0.119764805,0.008334054,7.6127267,-0.0070129284,0.27356505,6.1555586,1.2867457,5.236505,-0.0056704683,0.011913801,0.1674306,0.0169986,-0.044199966,0.24034737,-0.5301311,0.012703194,3.8890557,-0.0015257072
t236,-0.036254015,-0.0018057342,3.6635332,0.04865503,0.19312584,-0.010641763,0.0203183,-0.14039302,0.053003766,0.027959552,-0.039610345,-0.048959576,8.15916,-0.00046764474,-0.2669851,8.289182,0.0030441538,8.95112,-0.18963659,0.76247776,-0.042838424,-0.025445944,0.02142319,6.0198917,2.050673,0.013089792,1.9602429,1.0115376,5.0500917,-0.01322699,0.013387354,0.059620753,0.009035423,-0.016671218,0.41575518,-0.24058095,0.009242568,1.8422776,-0.02176826
t228,-0.014292587,-0.0017177726,3.061711,0.038052592,0.17545289,-0.009752097,0.016592825,-0.13734807,0.03819745,0.023902997,-0.05438358,-0.06114741,8.302861,-0.00089067075,-0.24518503,7.4118924,0.0031568608,8.448855,-0.16171406,1.0070882,-0.040876463,-0.03623066,0.020238832,6.1634426,1.5758799,0.24109387,2.6757812,1.0665842,4.9191194,-0.013939166,0.012396559,0.074478865,0.008205775,-0.020285781,0.37654194,-0.2951109,0.009837682,2.222319,-0.014228924
t182,-0.14944455,-0.002087084,8.784931,0.10653655,0.34710222,-0.014819004,0.03190304,-0.2126304,0.1347376,0.032841448,1.4694353,-0.021064803,5.410373,2.4474006,-0.41353798,12.26223,0.00013604651,10.74475,-0.35382184,-0.036972906,-0.05254925,1.7659268,0.025212621,3.7972877,5.5445194,0.38753885,-0.02368147,1.4384409,3.8626301,-0.034337,0.015989292,1.4220504,0.026979279,0.728855,0.6338684,1.3414353,0.0056507518,-0.1378402,-0.035361946
