,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t170,2.4602547,13.319606,1.3728793,5.4932437,4.9079723,4.4418554,4.401492,3.1145248,2.6458437,5.9964375,5.6380696,5.1208234,5.1326823,4.8052845,6.630683,4.9151044,5.257124,4.851831,5.726978,3.8002052,4.405499,5.524735,5.8614364,4.3473,4.8267527,4.4620233,3.5761669,6.9079866,5.0854325,4.5677695,4.5490165,4.1590924,5.6204443,5.6853833,3.595767,5.454747,7.130348,5.668672,4.739018
t171,2.464402,13.233675,1.4206978,5.494102,4.9234977,4.497617,4.4582553,3.1539912,2.6452563,5.9359393,5.601294,5.1829367,5.1375947,4.814788,6.4979634,4.97302,5.359779,4.9030666,5.780532,3.8492854,4.444189,5.4662523,5.8597445,4.332556,4.8519764,4.4821053,3.596271,6.8420796,5.0263343,4.630458,4.4797726,4.127127,5.4892735,5.6576934,3.6522214,5.389523,7.20586,5.6055684,4.7926426
t166,2.4523346,13.31152,1.3765489,5.4964294,4.9022527,4.4389877,4.400441,3.1115994,2.6477044,6.0011344,5.641102,5.1190863,5.1272054,4.812951,6.5828557,4.9140825,5.294987,4.8505435,5.7232075,3.8022826,4.4034777,5.52383,5.8636756,4.344835,4.8235383,4.4662466,3.5766885,6.9065566,5.082983,4.5633626,4.543549,4.1583366,5.6004734,5.679995,3.597636,5.451126,7.130533,5.6678324,4.7382593
t183,2.532927,13.0457,1.5923469,5.5246143,4.81556,4.5072217,4.492337,3.2074625,2.698773,5.952558,5.5887837,5.279878,5.090772,4.952245,6.327721,5.0768642,5.5124803,4.967929,5.7677293,3.9790287,4.4814415,5.344512,5.90136,4.2881074,4.806605,4.5709295,3.6696908,6.761196,4.8913407,4.588111,4.344125,4.1008053,5.2970533,5.552745,3.8070657,5.2439923,7.2163453,5.49952,4.8890204
t184,2.5144517,12.685329,1.927223,5.5329657,4.664563,4.4785037,4.5767293,3.1550753,2.7410252,5.8980308,5.472722,5.5798573,5.0454774,5.0913725,5.9659677,5.279154,5.8444724,5.1297483,5.7176776,4.22917,4.553723,5.089228,5.987665,4.1927004,4.7285123,4.7325087,3.7714376,6.62294,4.7117085,4.5112405,4.1747236,4.008398,4.8921895,5.335552,4.088992,5.0304203,7.2350564,5.305573,5.1194034
t193,2.533237,12.847915,1.7672268,5.5255265,4.7395406,4.506495,4.5366626,3.2008567,2.7274058,5.922431,5.534899,5.4356627,5.067285,5.0359197,6.1327605,5.1952343,5.6975865,5.054736,5.751567,4.11148,4.528273,5.2098107,5.9394,4.240431,4.774857,4.6550565,3.7234569,6.682706,4.7802176,4.558463,4.2420325,4.0577793,5.081477,5.443111,3.9605815,5.117866,7.2349606,5.3879,5.006778
t223,2.520541,12.568817,2.0371027,5.5315337,4.617687,4.4722915,4.6064487,3.1397822,2.7559054,5.878195,5.430156,5.6707325,5.0433054,5.1241484,5.846219,5.331721,5.9478626,5.184288,5.70957,4.3050923,4.5829163,5.0081053,6.014069,4.1666965,4.6961894,4.7694945,3.8063982,6.567938,4.6620846,4.4954786,4.1169515,3.9870563,4.754148,5.2748713,4.1676545,4.969579,7.252766,5.2456408,5.197341
t224,2.5323358,12.482748,2.1105728,5.5119185,4.583173,4.4843574,4.6251884,3.1495903,2.7689538,5.855055,5.3868093,5.72337,5.056637,5.1458206,5.7203245,5.3733478,6.0253634,5.2320266,5.7200327,4.361591,4.622837,4.9440594,6.0283923,4.149712,4.676568,4.783062,3.831523,6.514881,4.617304,4.507008,4.0608053,3.986235,4.618125,5.2419195,4.2166514,4.917044,7.2916274,5.189231,5.2647133
t200,2.5213914,12.514545,2.0909603,5.5351915,4.598683,4.46404,4.619011,3.1268783,2.7600713,5.8713884,5.4124994,5.7187686,5.037794,5.137556,5.7781634,5.3570075,5.9955816,5.2057986,5.6993866,4.3413553,4.591293,4.970907,6.0298347,4.1529136,4.680345,4.793563,3.8219538,6.547393,4.6438193,4.480539,4.0939217,3.9714608,4.6791544,5.2401175,4.2104697,4.9458547,7.257535,5.2212386,5.2321887
t197,2.520339,12.798111,1.8189249,5.531619,4.7123466,4.4883757,4.550471,3.1776881,2.730293,5.9161434,5.5155516,5.4840317,5.0576935,5.054217,6.090927,5.220271,5.740795,5.078296,5.7316,4.1502037,4.5311885,5.1708975,5.957624,4.223041,4.757285,4.682778,3.7396746,6.6698995,4.7611256,4.531725,4.2287292,4.037537,5.032124,5.4045067,4.0029545,5.0915236,7.2211285,5.363717,5.042924
t198,2.553102,12.809121,1.7883716,5.5080414,4.744601,4.519411,4.545933,3.2151065,2.7520752,5.914448,5.540945,5.4748573,5.0830092,5.0459437,6.0905724,5.2262716,5.7381186,5.067569,5.7657557,4.123925,4.5535903,5.1922035,5.9300594,4.252872,4.7691436,4.6494875,3.7323756,6.651934,4.7568974,4.5682087,4.2127233,4.0706472,5.035674,5.4412584,3.9884164,5.098149,7.2511344,5.368137,5.0167027
t196,2.5015314,12.752748,1.8630204,5.540788,4.685178,4.4769726,4.563987,3.1543226,2.7274797,5.90998,5.494198,5.523852,5.0428233,5.072961,6.0442243,5.24421,5.7841735,5.1010914,5.714423,4.186408,4.5313916,5.1346564,5.974681,4.201727,4.7472706,4.712112,3.7534006,6.657865,4.7389603,4.51221,4.209451,4.012955,4.9813695,5.370521,4.0405474,5.0628753,7.2174006,5.3388505,5.0780163
t206,2.5146437,12.612785,1.9968626,5.535807,4.633313,4.4710655,4.5965905,3.1405597,2.7491577,5.8868194,5.447067,5.6372595,5.0410476,5.113087,5.899051,5.310526,5.9085784,5.163441,5.708529,4.277203,4.568588,5.038762,6.005518,4.174728,4.707771,4.758143,3.7938294,6.591205,4.681144,4.4962993,4.141129,3.9912694,4.815385,5.2953315,4.138557,4.992503,7.2405143,5.2693496,5.167415
t207,2.5461714,12.382199,2.2057118,5.5049973,4.5456595,4.4807763,4.6578674,3.1479878,2.7869139,5.8336825,5.3408375,5.782809,5.068784,5.175854,5.603184,5.4044533,6.11057,5.287786,5.7167077,4.434026,4.66015,4.866529,6.0554547,4.125668,4.63938,4.8069983,3.8676465,6.456302,4.571114,4.498824,4.000007,3.9719682,4.488833,5.190032,4.271884,4.8619065,7.31592,5.126798,5.3406615
t188,2.505313,12.949651,1.6807868,5.5284595,4.80034,4.5206914,4.5148444,3.1712294,2.6976442,5.938921,5.5628705,5.3708014,5.0755033,4.973885,6.2857985,5.146123,5.6084633,5.017492,5.7574177,4.048708,4.5028358,5.278685,5.906905,4.2582507,4.8057094,4.614285,3.686865,6.722025,4.825657,4.5798106,4.281608,4.0621753,5.24926,5.503722,3.8944378,5.1723924,7.2390785,5.4394717,4.9452553
t209,2.513035,12.595655,2.0287914,5.56429,4.6178484,4.4424233,4.6078715,3.1128223,2.743545,5.894219,5.4472165,5.658813,5.0242543,5.1183558,5.916171,5.300389,5.91507,5.162841,5.681443,4.28828,4.544138,5.030286,6.0230184,4.1633215,4.6920104,4.7767973,3.8050656,6.6012845,4.692011,4.459437,4.154121,3.9691784,4.8277774,5.2706304,4.1531153,4.998597,7.207862,5.2771273,5.1744246
t275,2.600859,12.03713,2.70091,5.9298816,4.3244896,4.070343,4.864107,2.8073356,2.7074149,5.9272604,5.2902384,6.152599,4.859939,5.2320404,5.7101336,5.264678,6.285234,5.3214064,5.3413596,4.6111574,4.3169785,4.681808,6.324778,3.9498737,4.36702,5.0411735,4.077329,6.5436487,4.730119,3.9542677,4.1234818,3.6781647,4.5153327,4.853306,4.5095925,4.9333344,6.8649487,5.198134,5.52717
t385,2.651278,11.473423,3.4028316,6.1272984,4.2890196,3.7833638,5.0316544,2.6213508,2.718835,5.885295,5.2297916,6.5961356,4.8611803,5.2262983,5.160444,5.3847837,6.6247935,5.5624866,5.1410155,4.9300632,4.268901,4.3452225,6.510128,3.8670835,4.039524,5.344309,4.252895,6.4709797,4.7640605,3.5381007,4.0828676,3.5553622,3.941028,4.5242004,4.8242307,4.8072505,6.8445487,5.124073,5.812506
t386,2.6736617,11.476748,3.3985934,6.13585,4.2353487,3.7948017,5.070472,2.6318953,2.7125359,5.9017944,5.1935306,6.5916862,4.831013,5.2488675,5.177407,5.3384676,6.6415052,5.520231,5.126091,4.9244742,4.234217,4.3317738,6.54481,3.81562,4.037214,5.3050733,4.2797723,6.4632754,4.7752285,3.5166767,4.0648303,3.5481317,3.9531593,4.5159945,4.8275895,4.827054,6.793463,5.1069837,5.828937
t269,2.589751,12.1005945,2.6196048,5.8780594,4.3547864,4.1219964,4.8326426,2.8475025,2.716104,5.918639,5.3032894,6.0982423,4.882585,5.2233286,5.723633,5.2790446,6.2531314,5.310404,5.3874984,4.581081,4.3535285,4.7145853,6.2871413,3.9753613,4.407224,5.0106306,4.0451064,6.540743,4.7135043,4.0237265,4.1161523,3.7140565,4.5407634,4.901036,4.4741755,4.929993,6.9132566,5.1968293,5.493189
t376,2.6369553,11.460059,3.421631,6.140805,4.2879305,3.7601407,5.036085,2.6016257,2.7225044,5.879531,5.2266383,6.5969353,4.8693566,5.2121754,5.1677184,5.38855,6.6244254,5.5793724,5.127051,4.9391494,4.26702,4.3458357,6.518566,3.866697,4.025339,5.3651714,4.262587,6.4720035,4.763269,3.5263054,4.096469,3.5436487,3.943059,4.512825,4.8308086,4.8025746,6.8471107,5.132117,5.8239145
t377,2.6405692,11.454441,3.4260337,6.1417017,4.2568693,3.7661977,5.0619164,2.6083674,2.7268095,5.8818727,5.203555,6.5963073,4.8619366,5.2193527,5.1615014,5.3694773,6.638801,5.568006,5.11897,4.944842,4.2568054,4.3346543,6.5423784,3.8346572,4.0195994,5.3541355,4.2816668,6.463442,4.7623973,3.5129282,4.0826073,3.5435362,3.93511,4.505033,4.8381653,4.8044586,6.829027,5.1190085,5.8372455
t302,2.6412225,11.482578,3.3950725,6.1334643,4.3265676,3.7664192,4.9972634,2.604594,2.7127314,5.8771777,5.264206,6.5995393,4.8757033,5.211773,5.15937,5.4105625,6.59883,5.5863614,5.1449924,4.9256616,4.282801,4.3653803,6.48108,3.9059877,4.0473065,5.3676543,4.228206,6.482108,4.764011,3.5555966,4.10797,3.5522616,3.9455848,4.538585,4.8162336,4.8007436,6.8727565,5.1466856,5.7877927
t361,2.6820688,11.558879,3.3106706,6.1257915,4.1764083,3.8275611,5.08855,2.6535208,2.7083762,5.911175,5.1744184,6.5285234,4.8132567,5.2710958,5.3292603,5.278819,6.5834694,5.4575233,5.136987,4.8724337,4.2245154,4.391298,6.554772,3.7657323,4.0968175,5.2223554,4.2660117,6.4489346,4.768082,3.5678554,4.0557265,3.5504544,4.088334,4.5708795,4.781501,4.8500276,6.7629585,5.1011605,5.7785277
t362,2.6950562,11.5866585,3.274476,6.1476336,4.1558943,3.820751,5.0755424,2.6369371,2.681539,5.9432993,5.166797,6.5124598,4.787766,5.281092,5.38646,5.2488527,6.583358,5.4383535,5.105646,4.8437195,4.1829815,4.387978,6.559046,3.7698727,4.0918155,5.2110724,4.2818093,6.465967,4.792936,3.5589757,4.0811696,3.5202878,4.139395,4.5634217,4.7670627,4.8886676,6.7196617,5.1184464,5.796744
t264,2.5883167,12.107346,2.6126287,5.8738055,4.356701,4.1264024,4.830075,2.8508813,2.7163877,5.9186826,5.3046203,6.091836,4.883825,5.222422,5.7277665,5.27862,6.2487583,5.3074193,5.390842,4.5765667,4.3558545,4.718877,6.284217,3.976692,4.4116626,5.0067325,4.0421224,6.5412726,4.7129426,4.0289845,4.1164465,3.7170138,4.5460434,4.905863,4.4697027,4.9312387,6.9169154,5.1975894,5.4887996
t308,2.5981593,12.046139,2.707053,5.9325857,4.3053765,4.0727663,4.8679786,2.8126643,2.7084134,5.930752,5.28022,6.141891,4.8578625,5.233476,5.7455316,5.2521687,6.278511,5.308292,5.3400187,4.597661,4.313243,4.6907554,6.329621,3.937526,4.3771234,5.023815,4.079949,6.539293,4.7264004,3.9475377,4.1223693,3.679032,4.5500593,4.8601866,4.5000987,4.9393907,6.8555493,5.19591,5.5236382
t309,2.6772814,11.712909,3.1192114,6.10327,4.097129,3.8834019,5.0782604,2.678122,2.6965818,5.952711,5.1354737,6.4034624,4.7891335,5.2874203,5.5688105,5.204331,6.531319,5.3831453,5.1225204,4.7726936,4.195245,4.447623,6.565624,3.7273173,4.1539927,5.133755,4.2794423,6.4548984,4.772296,3.6209228,4.065587,3.5372522,4.308177,4.615037,4.702623,4.9099245,6.72051,5.104975,5.7661433
t292,2.601636,12.026681,2.7340977,5.9633646,4.2911863,4.044568,4.876105,2.7854514,2.6981115,5.9413605,5.2828026,6.1580644,4.83598,5.2379966,5.748371,5.235731,6.2836037,5.3038445,5.3139653,4.6035385,4.2851396,4.684353,6.341431,3.9343076,4.366078,5.0382566,4.0903525,6.554548,4.742489,3.918562,4.137282,3.6556506,4.544363,4.843089,4.508037,4.9524083,6.8218255,5.209091,5.52992
t307,2.600723,12.042174,2.709776,5.935406,4.3078847,4.0696,4.866774,2.8093429,2.707338,5.931153,5.2824507,6.1458373,4.8556056,5.235279,5.7435966,5.252384,6.279747,5.3095164,5.336501,4.6005054,4.312584,4.6890006,6.328011,3.9400709,4.3739457,5.0262437,4.0792556,6.5409665,4.728219,3.944315,4.122181,3.6770477,4.546165,4.855716,4.502314,4.939545,6.8528337,5.1964006,5.524374
t371,2.6850889,11.833136,2.9969716,6.1097965,4.010656,3.91613,5.100196,2.6921215,2.6792417,5.9838552,5.0979676,6.3118825,4.766108,5.3133144,5.7132707,5.1106424,6.4870477,5.3166375,5.1108956,4.6937985,4.163632,4.4949074,6.5980296,3.6666985,4.205457,5.0282607,4.2919374,6.4427905,4.766623,3.6526291,4.074826,3.5257454,4.4526925,4.6567364,4.6451564,4.9527035,6.6713943,5.1115417,5.7441554
t389,2.678973,11.778987,3.0364892,6.113668,4.096893,3.8487673,5.0287495,2.657893,2.696234,5.9179616,5.2040997,6.371631,4.803496,5.2561564,5.668454,5.2141604,6.5395875,5.4009843,5.148135,4.762905,4.2223616,4.4395456,6.5140495,3.7631304,4.144874,5.106078,4.2440906,6.4768023,4.7842684,3.6200612,4.091949,3.553439,4.4149017,4.6074667,4.712799,4.882654,6.748084,5.1333427,5.752481
t396,2.6797452,11.807843,3.0157623,6.1029763,4.0617685,3.9107103,5.064557,2.6897652,2.6808336,5.9689612,5.135689,6.3315363,4.777358,5.2989693,5.6849527,5.1493096,6.483606,5.337545,5.132615,4.711564,4.1811414,4.4947767,6.557323,3.7149248,4.2010584,5.060269,4.262397,6.4571953,4.7691445,3.669172,4.083666,3.537977,4.425858,4.660387,4.6553354,4.9391713,6.6958175,5.124317,5.728337
t397,2.6611874,11.815248,3.0075805,6.1073904,4.068994,3.8961353,5.0530643,2.6811686,2.6947458,5.9435287,5.1550426,6.3280544,4.8008184,5.275432,5.6954865,5.1720963,6.486134,5.3557863,5.140975,4.7212334,4.202303,4.4941635,6.544624,3.7252796,4.192699,5.0678077,4.2547936,6.448987,4.7527585,3.6682906,4.093434,3.544968,4.436339,4.659101,4.6673517,4.914984,6.725618,5.13189,5.7231965
t319,2.602334,12.039582,2.7105577,5.9434247,4.306977,4.0617776,4.870191,2.799816,2.7038448,5.9335933,5.2847333,6.1508136,4.849578,5.2357554,5.741983,5.249374,6.281429,5.311423,5.3304152,4.6056814,4.302991,4.686022,6.3328495,3.9396503,4.367439,5.0355053,4.0833983,6.5468435,4.7346587,3.9415495,4.128429,3.6687808,4.542775,4.850298,4.508186,4.9423823,6.844353,5.201717,5.527326
t374,2.6948068,11.777611,3.0477936,6.097928,4.0793147,3.9139755,5.0595775,2.6928535,2.6705391,5.9809055,5.139462,6.352183,4.7629566,5.3105087,5.649619,5.151465,6.4885144,5.337804,5.1338587,4.719171,4.1725893,4.4867043,6.550555,3.728512,4.1985183,5.0741363,4.257892,6.4725146,4.787055,3.6663,4.078304,3.5377495,4.3869276,4.654653,4.6569395,4.9492016,6.683472,5.1225567,5.7320714
t375,2.6902766,11.718234,3.113029,6.1328263,4.036599,3.8605137,5.1156535,2.661804,2.6853328,5.975797,5.0913343,6.408832,4.7669487,5.309805,5.5870767,5.153062,6.544624,5.3764677,5.0839734,4.780182,4.1469793,4.432492,6.6052217,3.6795032,4.1403046,5.1241684,4.3142104,6.4390116,4.7788415,3.6045372,4.0570793,3.5037668,4.3203764,4.5996456,4.7158623,4.9254284,6.665832,5.088936,5.78759
t328,2.6987169,11.775035,3.054547,6.101116,4.0588164,3.9139874,5.0797315,2.693177,2.670676,5.987998,5.117586,6.353075,4.756428,5.318814,5.6479044,5.138655,6.4932594,5.3322835,5.1220946,4.7213655,4.1616697,4.4833426,6.570682,3.7069192,4.1965904,5.070678,4.274485,6.465528,4.787411,3.6580138,4.069452,3.5295043,4.381637,4.6506743,4.659142,4.9529166,6.670436,5.1116705,5.741304
t356,2.688779,11.729934,3.1016552,6.111307,4.0989676,3.8833723,5.064419,2.6751928,2.6773624,5.9662967,5.1488514,6.396137,4.7748575,5.2984843,5.588907,5.181223,6.5179563,5.372052,5.124846,4.758476,4.1763515,4.456505,6.55261,3.7386384,4.165054,5.1168866,4.266389,6.4665513,4.78343,3.63355,4.078568,3.5323193,4.328248,4.625932,4.691742,4.927706,6.6972,5.1200776,5.752931
t357,2.7158964,11.685127,3.1533535,6.1125565,4.1200175,3.873519,5.0579524,2.6710453,2.6559985,5.9853406,5.163407,6.43619,4.7520833,5.320333,5.534227,5.1832294,6.537552,5.382033,5.118103,4.7766104,4.15413,4.4315715,6.5436935,3.7565818,4.15091,5.141101,4.2614174,6.486727,4.8107543,3.607499,4.0705943,3.5246716,4.271573,4.6044693,4.7047696,4.93774,6.6737757,5.116559,5.766785
t284,2.6171985,12.022043,2.7128136,5.926391,4.314404,4.0731964,4.884836,2.811099,2.711605,5.9228835,5.2699056,6.1726604,4.86586,5.2422075,5.709514,5.2687607,6.3092213,5.3373585,5.336345,4.6343756,4.3209696,4.657788,6.3454275,3.9242728,4.340897,5.0441217,4.0944304,6.5204005,4.724966,3.9495194,4.1028013,3.674915,4.5104685,4.8332143,4.5362954,4.919456,6.867094,5.175117,5.553755
t342,2.7168186,11.48502,3.3981628,6.179682,4.220362,3.768881,5.060635,2.6053796,2.6695158,5.933822,5.2049913,6.6101604,4.7865233,5.2749977,5.2042623,5.305317,6.6311026,5.4826837,5.0976357,4.8995476,4.1833267,4.3336396,6.5391064,3.8197424,4.0392013,5.2758646,4.2756124,6.4797406,4.8159304,3.5001614,4.090147,3.5092945,3.9803193,4.5162435,4.821191,4.867104,6.739185,5.125658,5.8209
t343,2.6830816,11.46041,3.421928,6.166173,4.1702285,3.7811115,5.1073413,2.624317,2.7081308,5.918162,5.1600823,6.5906606,4.8078876,5.2584653,5.1643753,5.2898564,6.656939,5.4929338,5.0987334,4.922761,4.207996,4.3186717,6.5848613,3.7697413,4.0186095,5.282345,4.317789,6.4646034,4.7946696,3.4635658,4.0637946,3.5322433,3.941564,4.4903784,4.834884,4.8518043,6.760833,5.102469,5.855818
t336,2.7177908,11.505872,3.3771522,6.1700706,4.2269874,3.776044,5.0544524,2.6108317,2.6701548,5.927049,5.214518,6.602752,4.7896094,5.2755804,5.2104974,5.3104353,6.612935,5.4774036,5.109877,4.8932643,4.191154,4.350765,6.529082,3.8227704,4.057067,5.2656054,4.25934,6.47317,4.8063846,3.5241945,4.088114,3.5163527,3.9893494,4.536741,4.8123393,4.8610005,6.7463713,5.125711,5.7984066
t327,2.7086844,11.494094,3.3890116,6.166256,4.231033,3.7767706,5.0570216,2.612999,2.6785545,5.9216537,5.2123914,6.6045156,4.7989807,5.2696066,5.193101,5.317455,6.6195455,5.489118,5.1120806,4.9016128,4.2009945,4.345773,6.531542,3.823115,4.0508513,5.2770104,4.2630024,6.472908,4.8018813,3.5191658,4.085076,3.521643,3.9732218,4.53054,4.817391,4.8536887,6.758954,5.123371,5.804717
t278,2.6834664,11.511,3.3616822,6.124512,4.2492676,3.8078985,5.0467772,2.6412055,2.7067132,5.8962183,5.2224374,6.5878334,4.836083,5.25501,5.187258,5.348875,6.608882,5.5177894,5.1452017,4.9081254,4.2484446,4.3596864,6.518762,3.832267,4.070755,5.291535,4.2456226,6.4604473,4.7671294,3.5546663,4.0657578,3.5594957,3.9702601,4.552839,4.809535,4.8216796,6.807676,5.112395,5.7830663
t279,2.6939747,11.512617,3.3670382,6.147246,4.2094665,3.79594,5.0730906,2.6311898,2.6972516,5.910598,5.197435,6.579877,4.8108025,5.2658634,5.2003183,5.308898,6.610024,5.483909,5.125257,4.899957,4.218985,4.3597984,6.543419,3.7981794,4.0647244,5.262664,4.265744,6.4590297,4.7821884,3.5329928,4.068759,3.5392966,3.9812646,4.5433865,4.8096495,4.8438177,6.7731347,5.11097,5.796012
t236,2.524124,12.478311,2.1598115,5.6103067,4.5585012,4.391883,4.6509266,3.0657768,2.7443295,5.8902307,5.409946,5.760113,4.9996834,5.1480713,5.84736,5.320214,6.0046825,5.205137,5.6331186,4.362002,4.525824,4.952068,6.072667,4.124442,4.6390996,4.8289313,3.8527508,6.572909,4.674681,4.3872957,4.127417,3.9210236,4.7401857,5.1904416,4.233252,4.9638133,7.1698637,5.242388,5.2508383
t228,2.5381498,12.373405,2.2815154,5.6655836,4.5038557,4.3335752,4.6957827,3.016033,2.742149,5.891619,5.3775115,5.8498225,4.974301,5.172612,5.7970133,5.323398,6.0802813,5.240155,5.5786967,4.4263463,4.497061,4.8829207,6.124061,4.0865655,4.583029,4.8761296,3.9007986,6.553378,4.670056,4.3070803,4.1112785,3.8717127,4.6710186,5.1149516,4.3012376,4.941711,7.1204696,5.2179265,5.3196177
t182,2.527841,13.090823,1.5534706,5.520851,4.83324,4.503324,4.4806566,3.2018957,2.689914,5.956838,5.59708,5.2499366,5.098148,4.928659,6.3715577,5.0509024,5.470841,4.949248,5.767637,3.9488206,4.470396,5.3745756,5.893303,4.298329,4.8136344,4.551505,3.6550841,6.782093,4.91985,4.592155,4.3719225,4.110342,5.3451777,5.577196,3.7710083,5.2755833,7.2099223,5.5255504,4.8641357
t220,2.5631874,12.442204,2.1058748,5.4224696,4.5935507,4.5713654,4.6078568,3.2376926,2.7872758,5.812991,5.3412046,5.727643,5.116671,5.137661,5.5279946,5.4369807,6.0768476,5.270029,5.806091,4.373477,4.7130356,4.9132857,5.995511,4.1669345,4.702926,4.736553,3.8270056,6.447214,4.5640388,4.618984,3.9867213,4.054259,4.4176044,5.285642,4.2267036,4.867014,7.4091587,5.127349,5.312104
t221,2.573517,12.37366,2.183301,5.450667,4.5134606,4.541775,4.659717,3.2158923,2.7962165,5.800484,5.2936625,5.7220016,5.119647,5.178458,5.511439,5.4046993,6.1179805,5.3238525,5.7821646,4.439272,4.7224946,4.84838,6.037419,4.132234,4.652755,4.7457404,3.877577,6.401111,4.5314584,4.579287,3.948304,4.0267425,4.393083,5.2354145,4.2237935,4.822398,7.3925967,5.082,5.3835206
t185,2.567143,12.979305,1.651755,5.517136,4.7750816,4.5032396,4.497731,3.2516916,2.7117927,5.940146,5.567557,5.3107433,5.0889535,4.987723,6.2493997,5.11444,5.5654044,4.99763,5.7630787,4.024195,4.5009003,5.296729,5.920111,4.2703223,4.791,4.598016,3.6896255,6.736548,4.8527403,4.575996,4.314797,4.0990553,5.2096066,5.516038,3.8534102,5.1987348,7.2188163,5.457442,4.9316773
t186,2.5537188,13.050192,1.5889677,5.5215635,4.804594,4.4985237,4.4881577,3.2342079,2.703854,5.9524136,5.588366,5.2627735,5.094702,4.9576416,6.31177,5.067758,5.50387,4.9641666,5.7675343,3.9747977,4.481304,5.3458977,5.907925,4.2903986,4.798684,4.5679545,3.6725247,6.763567,4.8990655,4.583455,4.35486,4.110716,5.279657,5.553108,3.7980218,5.250716,7.207621,5.5032372,4.888916
t181,2.6126134,12.961981,1.6437025,5.5281744,4.785102,4.540931,4.502208,3.299348,2.7182996,5.9407635,5.5862336,5.295797,5.0851054,5.0009704,6.221826,5.122615,5.5888524,4.9943557,5.7982244,4.0127525,4.511182,5.3053713,5.90636,4.2750487,4.811411,4.5893564,3.6918888,6.7169724,4.825596,4.6137443,4.275881,4.1075487,5.178742,5.5374036,3.8479984,5.1806383,7.2608004,5.4476027,4.918844
t172,2.4530427,13.248732,1.4180183,5.5034695,4.9064736,4.481261,4.441211,3.1212199,2.650938,5.9664245,5.6201973,5.1774745,5.1247354,4.82982,6.5471587,4.9633923,5.3271937,4.887869,5.755905,3.8441138,4.4310994,5.4810424,5.8622284,4.332807,4.8405194,4.4879265,3.595774,6.8637385,5.0292664,4.5999722,4.48433,4.133201,5.5306773,5.6564035,3.651778,5.395124,7.176805,5.6196556,4.7765713
t192,2.6156015,12.932677,1.6636497,5.5284925,4.7634993,4.545222,4.5164227,3.305812,2.7389348,5.940638,5.5765686,5.3025017,5.0756984,5.0397162,6.1527433,5.1216445,5.618648,4.995412,5.8048406,4.0291224,4.516704,5.2873077,5.915699,4.279575,4.807014,4.5985775,3.7085464,6.701395,4.8189993,4.616179,4.262205,4.115604,5.106923,5.520485,3.8562827,5.174196,7.2654886,5.4391017,4.936232
t251,2.5358243,12.188857,2.370212,5.4384375,4.5817585,4.492808,4.7013397,3.1561074,2.8684375,5.795415,5.2938724,5.9379287,5.1026707,5.2404294,5.264615,5.5414557,6.3148184,5.411882,5.7189336,4.5915527,4.783805,4.6998224,6.0868826,4.101874,4.559093,4.8953657,3.9024541,6.321008,4.453784,4.5259366,3.8432937,3.935926,4.1351724,5.0862675,4.4365106,4.7353935,7.428276,4.9753366,5.4582367
t294,2.523292,12.164279,2.4025235,5.4250617,4.6261744,4.50288,4.696341,3.1548305,2.8846424,5.7971697,5.3131347,5.987017,5.0947185,5.242287,5.178482,5.6007648,6.3527575,5.4254546,5.7250814,4.6194644,4.800868,4.673331,6.091952,4.106641,4.550169,4.914661,3.8953376,6.3126144,4.4446464,4.5341153,3.8246148,3.9241195,4.0461287,5.068682,4.4867535,4.7251353,7.44331,4.9597454,5.4615045
t344,2.5271013,12.108686,2.4699616,5.4402637,4.590017,4.4582953,4.72187,3.1261067,2.895022,5.788249,5.279384,6.0141377,5.1079392,5.2681003,5.1966004,5.5703325,6.3883224,5.446456,5.6831245,4.651741,4.8109045,4.642843,6.1035676,4.087702,4.518651,4.955606,3.9157815,6.2839255,4.417873,4.4829564,3.7990952,3.8995898,4.062322,5.0162377,4.509954,4.6996174,7.44209,4.9319487,5.490171
t363,2.523998,12.099628,2.4803128,5.4452944,4.591419,4.4522595,4.7248416,3.120376,2.89764,5.789555,5.280448,6.0214877,5.10437,5.271238,5.1894317,5.5743656,6.396464,5.451088,5.6771913,4.6594334,4.808313,4.635289,6.1076517,4.0852976,4.512025,4.9624567,3.917297,6.283096,4.417583,4.4761705,3.7980576,3.8937392,4.054532,5.0081964,4.5172358,4.6972103,7.4382124,4.929727,5.4932513
t364,2.5047023,12.122275,2.4523954,5.4662094,4.5900016,4.4354672,4.729787,3.102896,2.893222,5.8097267,5.3018174,5.9991508,5.0828366,5.273604,5.2138023,5.5677047,6.379802,5.4517674,5.6604476,4.6544814,4.784051,4.6377435,6.1248846,4.0787144,4.498489,4.960083,3.9164708,6.306371,4.440866,4.4669523,3.822268,3.8769174,4.0793386,5.020233,4.49878,4.7154217,7.4154787,4.952902,5.481342
t281,2.5041354,12.131138,2.4432673,5.463044,4.613251,4.454148,4.713407,3.1122026,2.8966546,5.809561,5.3053517,6.001175,5.082195,5.2650824,5.1956997,5.592135,6.380483,5.4454317,5.676852,4.650043,4.7830415,4.643693,6.1130085,4.0902166,4.512946,4.9526615,3.899476,6.3091307,4.442343,4.489582,3.8247204,3.8869753,4.0633807,5.029269,4.5041556,4.719845,7.416663,4.955135,5.468199
