"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116"
"t72",0.0775824852026232,-0.00140587269688232,0.0205558252284371,-0.0760606961856847,-0.00951416329801596,-0.00119839509721023,-0.0540675812235273,0.0738612072158813,0.196494027548239,-0.0599091704092496,-0.00297097087639587,0.00818264066164293,-0.0312493431718087,0.00136522507052028,-0.208747888576795,-0.43489166215559,-0.383138292116676,-0.0073543024012752,0.0191245867859404,0.000882066354690191,-0.193807246751043,-0.0402088776063619,-0.00265195407510565,0.0846609934893238,0.00506198544394828,4.77016948699382e-05,1.52764846668977e-06,0.000435976382429833,0.0232334621862034,0.000534894732551981,-1.14531318363575e-05,0.00552194551062192,-7.61591144331774e-17,-0.017481488783993,-0.00985317755729477,0.000661369543132533,0.00225803491104467,-0.000468544229922645,-0.000632158794826589,-1.90771615403557e-05,1.28591910199608e-16,-0.00317756279059666,4.94599774178229e-05,0.000463027262456366,-7.58303750298404e-07,-0.00299676029982626,0.00759462836210952,-1.21439269559911e-15,-1.12531835296546e-07,-8.68121998002272e-07,-0.000821576655994413,-3.16752230898801e-06,2.15102539517759e-06,-9.54432570670428e-06,-1.95921725088364e-06,-0.00749083947979607,8.80841853320756e-08,3.60891519300483e-16,0.00010680770373509,0.000968015179410724,3.18409624736388e-06,6.92784334979834e-05,-0.00146617062093876,-1.0876929014882e-05,0.00051600060313054,-1.6828416465756e-06,-0.00288398554068561,0.000534328457232306,-5.97264116373552e-05,-4.08524398289797e-06,3.86406304682064e-05,-1.37859789714126e-05,1.42075955143437e-16,-3.31278064545903e-06,4.89456052408637e-05,-3.18798103866787e-16,-1.26635255304594e-05,-2.26465912507523e-15,1.45843277491592e-06,-3.84993253925358e-05,-4.33327917124643e-16,-2.98012184723029e-15,3.70018453057462e-07,0.00105274279644593,7.5029366398367e-16,6.42155542691438e-07,5.63393128753418e-08,2.96659815185846e-15,-5.82477373877746e-06,8.66094760295912e-15,-8.19269515308866e-17,-0.707106781186547,5.38111222248006e-14,2.00366194077373e-05,1.02530528216985e-16,-1.61426364095515e-15,1.51472125627501e-15,4.37568500672831e-15,-3.19049828884958e-15,4.41473725475665e-15,1.27824673878324e-07,-1.95903141158314e-15,-9.23618501714218e-16,1.18413801089612e-16,-2.16426354334748e-15,2.12496989457186e-15,-3.36991804091594e-16,-1.9400040620713e-15,1.18300345435057e-15,3.28022992781146e-15,-3.7432630899446e-15,4.33469211798583e-16,2.9897283195004e-15,1.00445779154332e-14,3.56344388335326e-15,0.0928476690885228
"t45",0.0771464698973688,-0.00138378092601255,0.0194523451926856,-0.0704255296659437,-0.00725521817157601,-0.000348616444556647,-0.0802797973804221,0.141727996717577,0.384222323283924,-0.127902299686116,-0.00664705310603583,-0.00677903278926794,-0.193253028282118,-0.00746521101683751,0.109394046153444,0.191827135410558,0.0873751628526383,-0.000115859901247592,0.00668065744122375,0.000320805067384241,-0.0731924875233841,-0.0148214690704427,-0.000973419636901632,0.0288952018313486,0.00149512147912616,-9.57433616657118e-07,-3.02358972591545e-07,0.000225757230571715,0.00307291804083594,0.000834222751919162,-7.62829160801059e-06,0.00352001339580712,-1.85183828476407e-16,-0.010650772003808,-0.00584965375513458,0.00037285446150586,0.00121908930289032,-0.000249024615034442,-0.000333237082941219,-1.0032187615042e-05,9.70750100794663e-16,-0.00103404811620517,2.57206953273985e-05,0.000237979244417347,-3.83234234714295e-07,-0.000964028907601059,0.00240017065557807,1.92681837323806e-16,-5.54686452806942e-08,-3.50295265329193e-07,-0.000317337754196055,-1.17728637347388e-06,6.78873863145226e-07,-2.30677756401015e-06,-4.35795093273838e-07,-0.000792506875238716,6.62134810739193e-10,3.76841708314803e-16,-4.3133797057665e-05,-0.000323634121942745,-6.68588625139292e-06,-0.000148142495482932,0.00243633276356495,7.42154841218324e-05,-0.00545402727545194,4.22532195582317e-05,0.829986714400367,0.00836873333282355,-0.000703758852753034,-1.66205666323228e-05,0.000163214889994058,-3.95446932104143e-05,1.36816223876422e-15,-8.3153861309992e-06,0.000122698917743515,-5.80190445348607e-16,-2.50945149029941e-05,-5.6468539687646e-16,2.42101959142121e-06,-6.18846049119954e-05,1.39501641080763e-15,3.1354863991626e-16,5.36750353329082e-07,0.00105570007467204,1.23421490098662e-16,9.00950118603958e-07,7.7128005208095e-08,2.8936057533503e-16,-7.8373886375866e-06,5.37652859348791e-16,1.13952818499959e-15,-2.17325447153871e-16,2.91433543964104e-15,1.81867114411943e-05,1.00426422980122e-15,-5.42071408723199e-16,-6.76607956954367e-16,1.75103467237093e-16,-9.64906503454278e-16,-1.00522730460147e-16,1.53594221584502e-07,1.26212976232993e-16,-4.69529465918529e-16,-2.32753663223905e-16,-9.50925077796016e-16,-1.93179212823319e-16,-5.7404073147295e-17,-4.6580108136905e-16,7.57911751229072e-16,8.42803961571951e-16,-3.75694559940028e-15,-2.33658543237228e-15,3.18610374408693e-15,9.89958413334604e-15,5.57888550925719e-15,0.0928476690885246
"t88",0.0774560546556169,-0.0013923179346729,0.0196347966100026,-0.0711484878314545,-0.00735102477044727,-0.000353883503505549,-0.0825780329246778,0.147867744640648,0.401096542423769,-0.133831823138172,-0.0069626303624821,-0.00715476722376866,-0.204074993937516,-0.0079514873411021,0.118064068140296,0.207279418470837,0.0948022664415582,-0.00012672944265897,0.00759826281452224,0.000367203122760496,-0.0855049998337844,-0.0174678697545955,-0.00114825994924153,0.0344090998413054,0.00179564760999288,-1.16825311311308e-06,-3.69777423634287e-07,0.000277831709398497,0.00378650520102387,0.0010408068236699,-1.00348057697084e-05,0.00471813764033605,-3.63169984595806e-17,-0.0147036295277258,-0.0082587722034312,0.000555735747528892,0.00190724018052498,-0.000395932976753409,-0.000533794959926445,-1.61019776539123e-05,-9.10061152587294e-18,-0.00169055658633283,4.24710987852282e-05,0.000395232086815948,-6.41656963682295e-07,-0.00162864515657036,0.0042191548529506,-1.29296931510245e-15,-1.02036333795921e-07,-8.09003392726181e-07,-0.000772408119276765,-3.00038346278459e-06,2.09685625430443e-06,-9.65193711420502e-06,-1.99985605049862e-06,-0.00807308093673664,9.91230446513317e-08,-2.48755546268786e-16,0.000141087353873956,0.000900145994490749,6.74836372850897e-06,0.00014800846173035,-0.00230121953026334,-4.73531124764801e-05,0.00315700626094642,-2.18193172708877e-05,-0.394201323490083,-0.00352813232500042,0.000263253610266511,4.59626445606161e-06,-3.27061638158176e-05,2.84696913504597e-06,-7.49669771214703e-16,1.22205262246805e-07,-1.73017953690143e-06,1.41265099497796e-16,-2.71239507241715e-06,2.57865318412878e-16,5.37158894885204e-07,-1.51571549906238e-05,-1.70257640026775e-15,-7.7632765322648e-16,1.73680797909641e-07,0.000367992515524832,7.86217809632069e-17,3.1985875749368e-07,2.88396438617103e-08,-1.03065721202936e-15,-3.04768787493794e-06,2.29124044295051e-15,-2.45174374717682e-17,-1.11546820754514e-15,-3.740063814206e-15,8.07514683640796e-06,-3.47152095331301e-16,7.43398028755461e-16,-1.08781493885114e-15,-5.99951218042189e-16,-2.95123548291339e-15,-1.60292896772402e-14,7.62466849703611e-08,0.707106781186546,2.64113370787015e-14,-5.99151208197992e-15,-1.33167957007706e-16,1.39360951734755e-14,-1.98242926765834e-15,-4.43626588137691e-15,1.40873778107399e-15,5.7881121063034e-16,-3.87455229598755e-15,-3.30936778740825e-15,2.89031618614648e-15,1.01397081773773e-14,6.18588242469156e-15,0.0928476690885342
"t89",0.0774560546556169,-0.00139231793467289,0.0196347966100026,-0.0711484878314545,-0.00735102477044732,-0.000353883503505542,-0.0825780329246779,0.147867744640648,0.401096542423769,-0.133831823138172,-0.00696263036248212,-0.00715476722376866,-0.204074993937516,-0.007951487341102,0.118064068140296,0.207279418470837,0.0948022664415581,-0.000126729442658997,0.00759826281452237,0.000367203122760354,-0.0855049998337844,-0.0174678697545952,-0.00114825994924146,0.0344090998413052,0.00179564760999256,-1.16825311310897e-06,-3.69777423358263e-07,0.000277831709398534,0.00378650520102388,0.00104080682366989,-1.00348057696221e-05,0.00471813764033585,-6.89842231361814e-17,-0.0147036295277255,-0.00825877220343124,0.000555735747528849,0.00190724018052475,-0.000395932976753348,-0.000533794959926396,-1.61019776537987e-05,-7.72378940955672e-16,-0.00169055658633335,4.24710987853314e-05,0.000395232086815654,-6.41656963658945e-07,-0.00162864515657023,0.00421915485295086,-8.35002317444592e-16,-1.02036333754994e-07,-8.09003391989106e-07,-0.000772408119276743,-3.00038346277194e-06,2.09685625463601e-06,-9.65193711428899e-06,-1.99985604971374e-06,-0.00807308093673748,9.9123045844713e-08,-2.68053439321578e-16,0.000141087353874467,0.000900145994490825,6.74836372907722e-06,0.000148008461730627,-0.00230121953026392,-4.73531124762092e-05,0.00315700626094703,-2.18193172718179e-05,-0.394201323490081,-0.00352813232500053,0.000263253610267303,4.59626445637013e-06,-3.27061638152567e-05,2.84696913457299e-06,-6.55353652943827e-16,1.22205259056581e-07,-1.730179534864e-06,-3.34095007942906e-17,-2.71239507262515e-06,7.81751664482296e-16,5.37158895468071e-07,-1.51571549904823e-05,1.37829249306927e-15,7.22473430032033e-16,1.73680800210154e-07,0.000367992515524707,1.37242977875839e-16,3.19858755828158e-07,2.88396444943456e-08,-4.70861140238408e-16,-3.04768787745552e-06,-2.64925201714262e-15,-1.7800575951603e-15,1.02170188715399e-15,-2.80331313717852e-15,8.07514683601467e-06,7.03994369646679e-16,-1.37385396881932e-15,1.34079778583016e-15,1.91516404700123e-16,1.56669675525649e-15,1.63337114905831e-14,7.62467093296912e-08,-0.707106781186549,-2.63867066361276e-14,6.10051576809565e-15,-1.87045769133424e-15,-1.38125415482495e-14,2.294995337766e-15,4.77152786209574e-15,1.60802374097846e-16,2.4524622418135e-15,-3.0767007663373e-15,-8.6687721407048e-16,2.89192775453847e-15,9.83636790642284e-15,4.0487031022879e-15,0.0928476690885229
"t3",0.0551747664287854,-0.000706414533082666,0.000722644173409019,0.0120694624920127,0.0133689047441017,0.00537448119205677,-0.0716155803028914,0.0182602928533741,0.0399904687168838,-0.000668118697288106,0.000259076646835581,-0.0323617558755947,0.0189552294706977,0.00389113994088919,-0.0407028067073466,-0.0517916274261438,0.0406918720033685,0.00337899126105821,-0.027117816419757,-0.00127230883357049,0.185869809882129,0.0104360529345441,0.000422527982338576,0.117982659654386,0.0209789622911852,0.00120572922395582,5.86389777441201e-05,-0.0123525541537537,-0.00368468718291382,-0.0402312594776206,0.000334448080654107,-0.170534263812127,2.95896687705634e-15,0.626189771204257,0.406498781992509,-0.0413613309738348,-0.228516608028279,0.0577095013087294,0.0859415524646486,0.00266453726386648,-1.96015973888839e-15,-0.00988594428705949,-0.0118473396862728,-0.124373248921704,0.000246253591472077,-0.00884986793507262,0.0201364705248125,-7.02133756383709e-15,-3.17420632386919e-05,-7.03177164817255e-05,-0.0608905970470564,-0.000221178568784859,0.000130449546134298,-0.000548014057074097,-0.0001128081127038,-0.50092916128881,8.55360649314971e-06,5.04467017598775e-15,-0.00212787026015924,-0.00025241568369574,2.13057034567104e-05,0.000466751872868825,-0.000370369891252793,-9.72669523842243e-05,0.00469974010044656,-1.50045868861479e-05,-0.00159229520316926,0.000209733294627891,-0.0006395063008768,-1.81463018248928e-06,0.000423072827523377,-0.000153343253132711,-2.16624281638768e-16,-3.69747540864781e-05,0.000546305789387148,-9.33092481398919e-16,-0.000141029544829892,3.87912881857366e-16,1.59812616309235e-05,-0.000419637328157649,-7.68477935300462e-16,7.07476159375782e-16,3.93071473525725e-06,0.000632662047009103,-4.28875921597167e-17,6.83585177730362e-06,5.89774432603723e-07,-3.96834441218444e-17,-6.04840454453821e-05,2.42272316144366e-16,-7.74499294141281e-16,-3.39835991059928e-16,-4.28823643261467e-15,1.23048865999749e-05,-1.12974167042543e-16,-1.26530391113125e-16,-5.40495330816853e-16,-3.45623465518161e-18,-4.6954213347993e-16,3.58608517995282e-16,1.24130748493448e-06,-2.58183381276825e-16,-1.19163252895087e-15,2.03993004364462e-17,-1.10085280601712e-15,1.59563527647107e-15,4.96300632681113e-17,-3.81385352635353e-16,3.7841601753281e-16,1.30570505682851e-15,-3.46704562782847e-15,-1.92753296303651e-15,3.31647224262348e-15,1.04475914866853e-14,5.18406829370192e-15,0.0928476690885258
"t4",0.0548949963300178,-0.000700912013288492,0.000714096121683001,0.0119132551491037,0.0131465648220483,0.00527228376248521,-0.0690475545409731,0.0172745640854208,0.0378023986398357,-0.000629563213066603,0.000243771916238866,-0.0301361098858815,0.017638390881795,0.00357769977594515,-0.0367331371106426,-0.046660060488561,0.0364439449472395,0.00299085967549601,-0.0226249484066353,-0.00105089272851873,0.148546214667022,0.00821945498841907,0.000332281888489782,0.0913108351323776,0.016000258489136,0.00089426232274652,4.3313903774078e-05,-0.00902137981261233,-0.002684844347766,-0.0286485040842208,0.000214451896421436,-0.105041865289659,2.17726650102228e-15,0.360733073765833,0.221809617317958,-0.0195150786227469,-0.0926647364364691,0.0221234925875906,0.0320656485048334,0.000986897646980247,-3.18792139463943e-15,-0.00341114318624104,-0.0039257813766003,-0.0402269288678078,7.68966261095723e-05,-0.00265417564030002,0.00493763503243775,-2.0632031706087e-15,-5.7967101359978e-06,9.08459570153467e-06,0.0121917681027684,5.79399186824883e-05,-6.70694924402929e-05,0.000485436111925024,0.000111783234532586,0.859887332946759,-2.12084196517491e-05,-8.74193682173471e-15,0.0197980433925265,0.00320096377630129,0.000212874556351014,0.00458878441580572,-0.00334944363762829,-0.000582711862297163,0.0262128369954743,-7.77663824222363e-05,-0.00786818577400381,0.000975660349713595,-0.0028217224971701,-7.19938595457365e-06,0.00154746233095264,-0.000490272173168353,2.48408113915153e-16,-0.000111408272324948,0.00164505746612624,9.01164591037878e-16,-0.000374535541244099,-6.31673089325827e-16,3.7767959121901e-05,-0.00096851234928443,1.47814385592866e-16,-3.12110559053412e-16,8.36598946138696e-06,0.00131215923650591,3.85791937619703e-17,1.40833595492432e-05,1.19147454900134e-06,-7.38045085383877e-16,-0.000120307037345336,1.41463836712226e-17,-6.17093367744655e-16,4.33546737071898e-16,-7.75074449066437e-15,2.31051228359488e-05,6.81079591403214e-16,-8.51883076227094e-16,3.30922345014003e-16,1.31274169219554e-16,-4.82106682432871e-16,9.11679349694944e-16,2.20563396571736e-06,-1.17462776559279e-15,4.96128576824321e-17,-6.22788913139789e-16,-5.26607944595209e-16,-1.44096706129265e-15,3.77349476456931e-16,-8.83608338448839e-17,9.38416541770688e-16,1.46466347007655e-15,-4.54107924212676e-15,-2.65724789995733e-15,1.61539651174971e-15,9.10566658831197e-15,4.43580461911972e-15,0.0928476690885271
"t2",0.0534713086484821,-0.000642936585290574,-0.00171455474169849,0.0241241490469669,0.0199742188315368,0.00438263189934826,-0.0787115917735049,0.0156725096800536,0.031120206999794,0.00737006734508222,0.000589731931952538,-0.0424600987971679,0.0284592095869114,0.00525111263525239,-0.052261319729309,-0.0623667972885888,0.0694134605440822,0.00531760981834013,-0.0552823422358737,-0.0027660582211382,0.50714661908811,0.0163629288750136,3.27807341122519e-05,0.709602428187254,0.177426289777902,-0.153817508203304,-0.0020757248547214,0.14126086707395,0.0140481512748999,0.175132691342498,-0.00032616730624538,0.124265783294517,-9.06115850989668e-16,-0.255941196205782,-0.113442208362609,0.00366026449664868,-0.00174139292020695,0.00179138437693643,0.00350774771967755,0.000275312515828013,-1.06268018898712e-16,0.000419288621521335,-0.000884939955059283,-0.00998339761419325,3.94168797053629e-05,0.000120460167951869,0.000124898689603887,1.40818344770818e-15,-6.53708985121101e-06,-1.38151150490186e-05,-0.0121233625152543,-4.42269397110943e-05,2.52946410463845e-05,-9.24897524941726e-05,-1.80085435109185e-05,-0.0421419584615023,-6.07645495530849e-08,3.63252130666358e-16,0.00255890496581966,0.000108135602976799,3.76353309801697e-05,0.00081428736509195,-0.000257854690256067,-0.000145983449428061,0.0055143241422451,-1.68009813815113e-05,-0.000770718302682112,0.000100052610021771,-0.000655561062176036,-8.22889746775508e-07,0.000393652200549467,-0.000134344686914618,2.62192053194649e-17,-3.16290289192382e-05,0.000467210693753642,-7.24201951200166e-17,-0.000115343035270537,-9.43283348678757e-17,1.26406767387427e-05,-0.000397206685963947,8.67553665945684e-16,-3.35603352113496e-16,3.03968621700516e-06,0.000263050631051954,1.02270776197528e-16,5.26026774500254e-06,4.52461810848313e-07,-3.10501478822519e-16,-4.63081636771166e-05,1.69810340091471e-16,-3.64441685139903e-16,-1.95300212587819e-16,-8.81239525796218e-16,5.19799503403528e-06,4.33310254621488e-16,-3.60692638609073e-16,-3.76764756420177e-17,2.13469158845287e-16,-6.61270300556202e-16,1.60131124303865e-16,9.42858373272351e-07,-8.69011091042469e-16,8.97028064467642e-17,-1.04861554694932e-16,-8.20640073965739e-16,-4.63574489222361e-16,-8.3730924549437e-17,-4.25706356651456e-17,7.38389261305324e-16,1.22846270842828e-15,-3.68180111552449e-15,-2.18897990217934e-15,3.13062848643108e-15,1.00445636677929e-14,5.2652158509146e-15,0.0928476690885245
"t36",0.0689624822080567,-0.000999961749915458,-0.00402554828226634,0.0668594584388995,0.161426498658252,-0.0838784640962521,0.0177360913791892,0.0322290354733364,0.0808931158155194,0.399718695859179,-0.00452813003874068,0.0411130041901967,-0.0260479790603252,-0.00258426061771952,0.0145747396079308,0.0166707090304394,-0.016164346871249,-0.000966849885009348,0.00362358561795952,0.000153776384196672,-0.0158820572385801,-0.000382980394178521,-7.42887760080645e-07,-0.0110043373514576,-0.0017633130653988,0.000196720461823196,3.81967908067105e-07,0.000377088203881067,4.51942481739162e-05,0.00144134149555941,-1.00349450097737e-05,0.0183747447617362,-4.75494714490002e-17,-0.00169470483477541,-0.0014606602419984,5.73218062156376e-05,-2.45675550310225e-05,2.36554855160308e-05,4.56642089040923e-05,0.000234616850265741,-1.42350369484191e-15,4.63726241582859e-06,-9.0759049475571e-06,-9.74954452790813e-05,1.85245388443413e-05,9.89872439065137e-07,5.22951575945363e-07,2.41749719717058e-15,2.14117818834219e-07,4.60510598477557e-07,0.000506062688150125,2.18038507392308e-06,-2.08187977734739e-06,1.26276105979741e-05,2.75554456870156e-06,0.0118508626600909,2.71913766694944e-08,5.07186311154916e-16,-0.87781179444814,0.000506800409298665,2.43580158308304e-05,0.000523004253002091,-0.000159048688813597,-0.00136924042623925,0.00260866459580612,-7.60879835100758e-06,-0.000339060643162792,4.24065282479521e-05,-0.000268827455895774,-3.15494855588433e-07,0.000143297955587648,-4.49086009842879e-05,-9.67994048069297e-16,-1.0194797740054e-05,0.000150537574804377,2.73278351914138e-16,-3.47221241391184e-05,1.76593735424524e-15,4.08950382422418e-06,-0.0823590955086017,7.78039150338503e-16,-1.75250768127904e-15,7.25238938137784e-07,6.27295236617571e-05,-6.76174585182569e-16,1.25292465877853e-06,1.07241053008233e-07,-7.06958097283232e-16,-1.09217905967875e-05,-5.69764392267941e-16,-2.46653380776069e-15,1.67515851348039e-17,-1.31145094783847e-15,1.19948428020118e-06,4.24511705375401e-16,-8.31414958935672e-16,3.26637228759635e-16,-1.49089998248387e-16,-5.59515535580991e-16,1.62141379359047e-16,2.12861677418731e-07,-9.7876559966574e-16,-1.71417420826836e-15,-9.52167385861999e-17,-8.06921471063382e-16,3.32528636300814e-16,-8.29287133947543e-17,-3.81054344302544e-16,3.42833734306436e-16,1.64607793726265e-15,-3.67184395106805e-15,-2.21267998842118e-15,2.92451983270844e-15,9.86194182977814e-15,5.87482055094902e-15,0.0928476690885266
"t58",0.0693980616531028,-0.00100970008292805,-0.00408541158896254,0.0679489679089511,0.16482391133337,-0.0859034891157963,0.0185626883725376,0.0345490535974137,0.0868014656990106,0.430643109609934,-0.00488745247057968,0.0449648418222666,-0.0285156260444663,-0.00287278001265034,0.0165953507111586,0.0190242036896238,-0.0185881028730256,-0.00112894417533616,0.00457365364056138,0.000196716384158146,-0.0212376814827809,-0.000522381127370272,-1.01537463423764e-06,-0.0153727841447101,-0.00251335335312643,0.000291449005274357,5.6912931381515e-07,0.000570829249147259,6.86347022926337e-05,0.00226085850426044,-1.83135779430972e-05,0.035600601143078,1.06201901346705e-16,-0.00363647946777126,-0.00341321531142299,0.000170579564708826,-9.66157335514231e-05,0.000104136558799539,0.000212750276547912,0.00111030125767521,-1.47767601901221e-15,2.56957693368047e-05,-5.53878788662198e-05,-0.000632020341470846,0.000131611017882354,7.86584468282304e-06,8.681194154058e-06,7.20784685831274e-16,-1.53060424612654e-05,-1.24637531417071e-06,-0.00113217269546948,-4.24795204368103e-06,2.69036967006762e-06,-1.11884464825909e-05,-2.2531971719266e-06,-0.00655100603582233,-1.1717651450375e-08,-8.78049853233153e-17,0.190881419155964,-9.94752442107296e-05,-1.61824841323269e-06,-3.41591835336569e-05,9.42363669755874e-06,3.11566235363811e-05,-4.01914234377175e-05,5.85138052608484e-08,8.96874671835897e-07,1.55541884718908e-07,-2.42043805202505e-06,-5.80507869675414e-09,3.29886662454864e-06,-8.03671320682507e-07,-1.25027241235791e-16,-4.01091341813126e-08,5.60207654995448e-07,-4.64709563503739e-16,3.82635074800894e-06,-8.01580560717389e-15,-5.97995315878425e-06,0.842917727836701,2.49324318661151e-15,3.15064519267631e-14,7.03976815587189e-07,5.14337133977152e-05,6.54640223680207e-15,9.94415672897808e-07,7.87753482686841e-08,1.63719813324306e-15,-7.65894357771678e-06,4.81989578699101e-15,-1.60009405664995e-15,-1.38055751350276e-15,2.83106871279415e-15,7.61481728897273e-07,7.55692223945689e-16,4.97414766544572e-16,-7.73377184803812e-17,-6.6446263869026e-18,2.90756300523852e-15,-5.20114070310252e-16,1.30811244483042e-07,-6.00952024227809e-16,-5.64080425625189e-16,-1.66565109410607e-16,-1.75454965930174e-15,1.62336719921293e-15,9.09094972840323e-16,-3.78498832688467e-16,5.11987903700813e-17,4.57903121426819e-16,-4.75468253596549e-15,-2.16387480750365e-15,2.72778300886327e-15,1.00267464907055e-14,5.76810062683933e-15,0.0928476690885158
"t84",0.0695299272660361,-0.00101264331006119,-0.00410345949205596,0.0682772159262312,0.165845191679097,-0.0865113432979379,0.0188083154681517,0.0352311483531041,0.0885378039488203,0.4397153523879,-0.00499278283995671,0.0460876639308366,-0.029234665372268,-0.00295632222511675,0.0171748876501917,0.019698634362009,-0.019280630985965,-0.00117499335382471,0.0048363701015444,0.000208539364557423,-0.0226924332724232,-0.000560029313521179,-1.08892249498555e-06,-0.0165446975671979,-0.00271347120016695,0.000316471608571509,6.18497703943557e-07,0.000621734046941183,7.47887881547643e-05,0.0024743745520457,-2.040365284536e-05,0.0399031389605826,-8.41493852745665e-17,-0.00411356406102863,-0.00388714557812939,0.000197303922606858,-0.000113214124045657,0.000122535270660544,0.000250813333287882,0.00130960062341879,1.36097332265137e-15,3.04476396800391e-05,-6.57906823565922e-05,-0.00075177375070464,0.00015685395301875,9.39453611603668e-06,1.04638063233979e-05,-1.69473855291933e-15,-1.86335179178035e-05,-1.58317223685958e-06,-0.0014500941711492,-5.47828695359729e-06,3.55784243327823e-06,-1.52497002255073e-05,-3.09381383808994e-06,-0.00937073254257487,-1.72751214832633e-08,-1.63612016871591e-16,0.310049616611104,-0.00016415283135625,-3.16321479115929e-06,-6.69394514211465e-05,1.87305134165686e-05,6.96149881833308e-05,-9.29374274633606e-05,1.4126383502857e-07,2.23922811836567e-06,4.08620122579069e-07,-6.71633710182384e-06,-1.88071962320273e-08,1.29465964477214e-05,-6.88982530643846e-06,9.5454666944403e-16,-1.92800739747352e-06,2.85306902796083e-05,-8.09793807547822e-17,-1.06598206325528e-05,2.61084908835797e-15,3.83911848606672e-06,-0.375966086447086,-2.78717325573485e-16,-1.7990001703878e-14,1.07310095728267e-08,6.11037769506853e-06,-2.46604376219092e-15,1.42372322006352e-07,1.65282133723224e-08,-2.58541399825317e-15,-1.97594510406893e-06,-2.75068431066503e-15,7.47649418217514e-15,-2.1379281405489e-15,1.22124532708767e-15,3.10662418725035e-07,4.34316519407745e-16,-6.57539263925097e-15,7.0006037982681e-15,-4.41927632409956e-15,0.707106781186545,-4.42035685947569e-14,6.80060040991272e-08,1.7571464385942e-15,5.85819901397836e-15,4.34708634531992e-16,7.60165258021899e-16,5.24619545600371e-15,-1.27372138101635e-15,6.41994744366774e-16,2.95556722681122e-16,6.3385047447725e-16,-2.8210727648451e-15,-3.2550196709029e-15,3.41722198567236e-15,8.71901272693951e-15,2.60987083810349e-15,0.0928476690885351
"t85",0.0695299272660362,-0.00101264331006117,-0.00410345949205593,0.0682772159262312,0.165845191679097,-0.0865113432979379,0.0188083154681518,0.0352311483531039,0.0885378039488202,0.4397153523879,-0.00499278283995677,0.0460876639308365,-0.029234665372268,-0.00295632222511665,0.0171748876501914,0.019698634362009,-0.019280630985965,-0.00117499335382465,0.00483637010154449,0.000208539364558093,-0.0226924332724231,-0.000560029313521177,-1.08892249500706e-06,-0.0165446975671977,-0.00271347120016708,0.000316471608571451,6.18497703993112e-07,0.000621734046941211,7.47887881546858e-05,0.00247437455204565,-2.04036528454851e-05,0.0399031389605826,-1.30172974686607e-16,-0.00411356406102829,-0.00388714557812922,0.000197303922606614,-0.000113214124045863,0.000122535270660761,0.000250813333287715,0.00130960062341879,5.00550478566868e-16,3.04476396804648e-05,-6.57906823567612e-05,-0.000751773750704682,0.000156853953018186,9.39453611595077e-06,1.04638063234632e-05,-5.70637740486363e-16,-1.86335179185356e-05,-1.58317223700328e-06,-0.00145009417114919,-5.47828695368117e-06,3.55784243317827e-06,-1.52497002255794e-05,-3.09381383827467e-06,-0.00937073254257476,-1.72751221749843e-08,-4.32417484248078e-16,0.310049616611103,-0.000164152831355615,-3.16321479153711e-06,-6.69394514211345e-05,1.87305134176132e-05,6.96149881829072e-05,-9.29374274635847e-05,1.41263836662103e-07,2.23922811790037e-06,4.08620120917497e-07,-6.71633710130088e-06,-1.88071968275712e-08,1.29465964479867e-05,-6.88982530592193e-06,-5.85634911529084e-17,-1.92800739558974e-06,2.85306902808106e-05,-2.18558437621068e-16,-1.0659820631807e-05,4.10965033616028e-15,3.8391184883288e-06,-0.37596608644708,-1.63180163683301e-15,-1.12176412536497e-14,1.07310110169082e-08,6.11037769370499e-06,-2.73547761199445e-15,1.42372321490193e-07,1.65282119719906e-08,4.51502627192174e-17,-1.97594510482629e-06,-1.29351659135769e-15,-4.42370886302575e-15,3.08012830683498e-15,-7.39686090156511e-15,3.10662416395288e-07,1.65655767998707e-16,5.47043785061512e-15,-7.53637909100244e-15,4.19882993672719e-15,-0.70710678118655,4.44928427319373e-14,6.80059955412983e-08,-3.16167880754164e-15,-4.13380820764698e-15,-4.78196606611612e-16,-1.85785552968866e-15,-6.91074666364176e-15,7.14741494378893e-16,-2.32139981054217e-16,2.3224901753292e-15,2.55917332706645e-15,-3.29272549149186e-15,-1.04758412423383e-15,2.84402716134553e-15,1.11079603698017e-14,6.3187096297417e-15,0.0928476690885246
