,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
t67,10.704834,8.145813,6.0097733,6.5956554,4.4950743,1.8576043,4.3295426,3.1021,4.9764585,6.1841125,6.8859534,3.0640852,4.499608,3.9924805,4.904516,6.992949,4.0111537,3.911593,4.6795015,3.5824988,3.473102,3.8031228,4.276606,4.4220557,4.2877927,5.698735,4.8690524,3.9114153,4.221044,6.420933,6.5516014,4.006092,6.0308547,4.6695547,4.5133896,5.564101,5.8183722
t68,9.070296,4.187175,5.2410274,6.818659,6.8963227,2.0378568,4.5140452,3.059204,4.9054565,5.6713715,6.7024565,2.8653023,4.542634,5.162355,5.584838,7.455044,4.3560104,4.322089,4.519499,3.543454,4.2941813,3.8503544,3.4617457,4.684491,3.6371133,6.051895,4.8718767,3.2830117,4.7068925,6.852249,6.4373536,3.7924764,6.344721,5.742948,4.190911,6.0854626,5.7475395
t69,9.097234,4.210448,5.1979127,6.8373904,6.9472575,2.065516,4.5137534,3.086351,4.8813467,5.6418724,6.7306776,2.8802323,4.5121484,5.165137,5.5573215,7.440506,4.33772,4.29703,4.5081563,3.5641572,4.276798,3.865843,3.4386413,4.6542206,3.662152,6.053472,4.8428965,3.2431593,4.7093644,6.839565,6.432426,3.8151832,6.3208895,5.7322764,4.177079,6.1074524,5.7648697
t70,10.717498,8.08009,6.1085243,6.5933375,4.411108,1.8526951,4.276214,3.1347854,5.043836,6.236559,6.8002276,3.1571126,4.592588,3.9713986,4.936592,6.9625096,3.994488,3.8919299,4.6059666,3.496419,3.542821,3.7217605,4.367781,4.3855257,4.2957335,5.7715225,4.856241,3.9306533,4.2754498,6.470979,6.475595,4.06546,6.016499,4.6638656,4.5780807,5.496114,5.8418922
t71,10.743967,8.140795,6.0666637,6.5822325,4.4683695,1.8615292,4.3171825,3.0815678,4.9713173,6.1979527,6.8851933,3.0728087,4.4955363,3.9787128,4.901767,6.9993353,4.041494,3.9382062,4.6841626,3.5846875,3.4697478,3.8083308,4.288505,4.433955,4.3053684,5.6918597,4.843161,3.90484,4.1999445,6.448164,6.554607,4.0332117,6.018341,4.6534114,4.4910464,5.5873213,5.801219
t72,10.732391,8.163785,6.028774,6.600738,4.4613004,1.8416516,4.296882,3.1010923,4.9999986,6.215873,6.87051,3.083948,4.5241427,3.9656234,4.89374,6.9764023,4.007797,3.9038646,4.678641,3.5599344,3.4738004,3.7832377,4.299624,4.4181614,4.313807,5.707608,4.855207,3.9237492,4.217477,6.4312387,6.5368896,4.0254126,6.0300393,4.6458526,4.544143,5.534522,5.818515
t73,10.637373,8.053407,6.0771203,6.6126623,4.5136957,1.9003642,4.3604636,3.0644383,4.9660406,6.1388993,6.857445,3.0842814,4.5326314,4.0605707,4.9491096,6.955539,4.0573483,3.95878,4.6689796,3.5818665,3.512537,3.7719471,4.284072,4.467355,4.2494445,5.6934943,4.830656,3.8538167,4.2749987,6.4065695,6.495111,4.0346904,6.0886507,4.69982,4.4782867,5.5996113,5.809487
t74,10.729457,8.139736,6.061199,6.5846176,4.4068437,1.8705168,4.282934,3.1131833,5.024861,6.2460113,6.8080235,3.155361,4.558287,3.9770515,4.9305005,6.9607964,4.0288987,3.9227726,4.637236,3.5008519,3.5214326,3.724636,4.381321,4.3959703,4.309634,5.7658615,4.8237076,3.9160094,4.246704,6.4859104,6.5037007,4.0957203,6.024647,4.646401,4.5952835,5.4744906,5.810972
t75,10.764338,8.183035,6.0483813,6.593737,4.378052,1.8523861,4.257815,3.1002495,5.034527,6.2717605,6.816377,3.1525831,4.5693436,3.9468775,4.9091835,6.9459076,4.031781,3.9209244,4.656764,3.494142,3.5032609,3.7228568,4.3848424,4.4032183,4.339476,5.761972,4.8076324,3.9257193,4.226323,6.4786215,6.506261,4.1036673,6.0340285,4.617509,4.6281776,5.4412603,5.8030496
t76,9.062232,4.197045,5.2572002,6.8204513,6.8648953,2.0314543,4.5384197,3.0473707,4.930056,5.670637,6.6945887,2.8709042,4.557161,5.1410856,5.5861106,7.4408917,4.3441415,4.314949,4.540494,3.5514472,4.2804866,3.863749,3.4796448,4.6841264,3.6117513,6.0559926,4.8979535,3.3000214,4.7075024,6.8470488,6.434946,3.7877164,6.3402596,5.723751,4.19395,6.0544877,5.733413
t77,9.074703,4.1929903,5.228675,6.8253374,6.9091225,2.0447373,4.5138965,3.0679548,4.897193,5.6627464,6.7105017,2.8703616,4.532322,5.163659,5.5775027,7.4507394,4.350853,4.3144464,4.5155263,3.5497832,4.2889037,3.8546433,3.4567184,4.6755915,3.645532,6.052294,4.8620687,3.2719555,4.7072206,6.847336,6.4350157,3.7985911,6.3363166,5.739393,4.187934,6.0910807,5.7538795
t78,10.651155,8.118745,6.669014,6.5796795,4.2792807,2.1382744,4.431416,3.0580735,4.9688993,6.0667186,6.613376,3.2879224,4.7905307,4.2135963,5.1740823,6.8534107,4.140424,4.0838118,4.534125,3.4884145,3.7252424,3.5001035,4.5046744,4.509741,4.1082354,5.815874,4.763694,3.744384,4.462482,6.422713,6.25268,4.1777806,6.2160087,4.808774,4.5308404,5.490915,5.8206687
t79,10.714219,8.222128,6.763445,6.573774,4.2020016,2.1743264,4.4258885,3.049263,4.968743,6.0661335,6.580118,3.312773,4.8220716,4.220854,5.1970463,6.8357,4.152951,4.1049724,4.5282393,3.480155,3.7407901,3.4599395,4.540405,4.527177,4.1010466,5.8154235,4.7497334,3.7304406,4.468446,6.4193487,6.2296286,4.2022533,6.2383137,4.8108687,4.540674,5.474639,5.8191175
t80,9.387365,-2.4569094,7.662387,8.4944935,0.7939581,2.0107055,2.2440279,2.3845816,5.248669,5.2582555,6.69805,3.392654,3.9504547,4.226551,3.985799,5.482441,4.7617493,4.082493,4.0855923,4.391785,3.9271612,4.5517554,5.9857793,4.917475,4.948562,6.2222915,4.3536296,3.6695058,4.7549415,6.611112,5.446656,4.1413255,6.2701774,3.9827716,4.430203,4.992863,4.9498405
t81,9.403683,-2.3886526,7.673465,8.414181,0.8929263,2.065822,2.3094118,2.4196603,5.245373,5.233291,6.7223344,3.2957337,4.0620294,4.3398376,4.0241656,5.500699,4.7977448,3.985179,4.1571236,4.309415,3.9393456,4.5358906,5.9120207,4.939738,4.9085383,6.1774063,4.290549,3.5791912,4.7379603,6.543103,5.4724874,4.143991,6.3181896,4.049625,4.362003,5.0262027,5.0186887
t82,9.381469,-2.414017,7.7090373,8.454577,0.8634239,2.0334103,2.2590344,2.4017417,5.205544,5.231683,6.746946,3.2928174,4.0377703,4.320694,4.0337043,5.4937115,4.7954783,4.004923,4.132421,4.3384485,3.9557528,4.567523,5.911037,4.896191,4.946029,6.2265186,4.3374534,3.5688937,4.7445216,6.57983,5.4990144,4.178515,6.324349,3.9934332,4.383357,5.0019336,4.9868374
t83,9.375954,-2.4437466,7.7324815,8.519846,0.8194348,1.9743022,2.2042203,2.4053454,5.178881,5.2462454,6.7646847,3.3115747,4.0030165,4.2989583,4.0406594,5.49196,4.753223,4.04114,4.119008,4.3781114,3.9801476,4.611763,5.9322968,4.862324,4.9883966,6.2838616,4.372093,3.5755546,4.782948,6.603482,5.5193453,4.207534,6.321949,3.9371345,4.4516463,4.959005,4.925386
t84,9.38054,-2.3855183,7.694743,8.387969,0.9275309,2.0847647,2.3046756,2.4150233,5.220749,5.224043,6.750804,3.266489,4.0938883,4.3760056,4.052073,5.511665,4.809547,3.9548333,4.172547,4.281169,3.96844,4.528042,5.884648,4.913187,4.9273825,6.186358,4.3066797,3.5510798,4.7324347,6.552433,5.497954,4.170488,6.342636,4.0286465,4.3406186,5.0375724,5.0445166
t85,9.374596,-2.4325202,7.6869793,8.460659,0.8420898,2.0295684,2.2519436,2.3925462,5.2193675,5.2387733,6.739146,3.330856,4.0076203,4.297275,4.033761,5.5017514,4.7673464,4.028006,4.1263385,4.351191,3.9529238,4.555854,5.93975,4.8971033,4.9521027,6.2234297,4.349583,3.6103432,4.7583847,6.598108,5.4847016,4.1704326,6.2991076,3.989709,4.4055023,5.0081053,4.9691916
t86,9.389632,-2.416906,7.6779566,8.4313545,0.8500607,2.038732,2.2819438,2.3947284,5.276,5.230175,6.700803,3.3543184,4.0054483,4.2724986,3.9989915,5.4979124,4.808254,4.030795,4.124771,4.334847,3.911697,4.5279984,5.939612,4.943543,4.911255,6.168336,4.3183436,3.6335046,4.733405,6.573322,5.459721,4.1228247,6.30486,4.0315704,4.372728,5.0263925,4.989361
t87,10.862386,8.433923,6.955868,6.564813,4.026823,2.3081636,4.3940635,3.0195043,4.957439,6.0740204,6.4833055,3.351215,4.8629346,4.228119,5.2623653,6.7849274,4.192154,4.1768675,4.5295315,3.4616542,3.781365,3.3431761,4.6287174,4.5954976,4.1071877,5.8059845,4.6922803,3.680328,4.4405594,6.4123225,6.2185426,4.2440276,6.3163624,4.801669,4.581359,5.4344764,5.8030357
t88,10.832797,8.437038,6.944951,6.571178,4.052872,2.2530644,4.4263597,3.0183125,4.9555693,6.0556035,6.523023,3.3471887,4.876542,4.2422733,5.23966,6.7825103,4.191252,4.159573,4.5286145,3.480133,3.7894652,3.382,4.5914955,4.572919,4.0829206,5.816507,4.712972,3.6910496,4.472082,6.4048862,6.191428,4.2377853,6.297736,4.8255587,4.555103,5.4608493,5.8160257
t89,11.510123,10.5923395,9.742654,6.1723857,2.5794213,0.6873456,4.260447,3.2881336,5.818464,6.2350693,7.3430486,3.4639475,5.1161256,4.3144956,4.6738973,6.7934694,3.7769094,3.3754146,4.457038,3.2667415,3.7524729,4.3469944,4.325879,3.4609444,3.5041447,6.112148,5.27907,4.585951,4.8432693,6.731436,5.4311485,5.0665894,5.848201,4.868142,4.2961965,5.1915984,5.598579
t90,8.719923,4.025744,5.4072933,6.520158,7.377598,1.7186036,4.2000055,3.040214,4.763881,5.863915,6.727533,2.674531,4.61825,5.377102,5.52604,7.8455415,4.6499557,4.550659,4.380363,3.2832627,4.5445876,3.5492842,3.241952,4.9064927,3.84576,5.9801025,4.7136307,3.2903624,4.8146086,7.0769634,6.5921926,3.329589,6.581113,6.099758,4.0605507,6.501187,5.7896004
t91,8.692916,3.934418,5.4669504,6.4366713,7.5998263,1.7297448,4.194356,2.9842343,4.7010775,5.9528337,6.7805934,2.6276343,4.6679726,5.472969,5.50222,7.862216,4.7119975,4.5778074,4.3241453,3.2060285,4.5809183,3.520893,3.2542827,4.945492,3.8235345,5.95192,4.644479,3.3113344,4.865248,7.098304,6.6549525,3.3186991,6.637382,6.1299767,4.021529,6.53112,5.7483015
t92,10.88867,8.518012,7.036118,6.538889,3.979253,2.336613,4.3921747,3.0472562,4.9931026,6.07346,6.4517756,3.383313,4.8912396,4.241719,5.288908,6.7911606,4.171531,4.160848,4.484211,3.4283602,3.8007832,3.3117735,4.6632648,4.570831,4.086566,5.822434,4.7194376,3.6942492,4.458186,6.4280896,6.1921077,4.2820306,6.3060346,4.8112845,4.5970488,5.4016104,5.7999268
t93,10.894853,8.517931,7.03515,6.5529685,3.9747934,2.3448772,4.396964,3.0293896,4.9730744,6.065798,6.460621,3.3740904,4.894687,4.245093,5.2794075,6.7811446,4.186922,4.176054,4.506912,3.4458668,3.7997851,3.3193667,4.654025,4.5879984,4.0850887,5.813559,4.699956,3.6813936,4.4588437,6.415233,6.185639,4.2690444,6.319289,4.8153434,4.5812,5.4191575,5.8052034
t94,10.843939,8.45128,6.9599977,6.5730796,4.041366,2.268786,4.420804,3.0105412,4.948561,6.057577,6.5149007,3.3461568,4.876485,4.2399163,5.2432,6.7761426,4.198676,4.1699815,4.5357842,3.4842467,3.7903044,3.3713984,4.5955396,4.583685,4.087993,5.813085,4.7032957,3.6842594,4.463474,6.4024343,6.1958327,4.236619,6.3077283,4.822012,4.5582957,5.4620695,5.813529
t95,10.855664,8.497125,7.0041914,6.5811834,4.010079,2.2544355,4.4540873,2.9889357,4.9365487,6.036819,6.51481,3.3706555,4.925148,4.2632966,5.2545075,6.73987,4.2254176,4.189649,4.5303802,3.494769,3.830778,3.3632176,4.601272,4.5979,4.060843,5.8267584,4.69428,3.6628816,4.4970236,6.385529,6.152035,4.2529488,6.329528,4.848789,4.5530787,5.469413,5.8268924
t96,9.384725,-2.4393973,7.6913967,8.47364,0.8388656,2.0219095,2.245388,2.407624,5.19566,5.266225,6.734085,3.3392656,4.0092206,4.2896976,4.013399,5.4859037,4.773515,4.03536,4.1149535,4.3597746,3.9792643,4.582568,5.9498363,4.8994374,4.9716506,6.2512608,4.345491,3.6129308,4.754004,6.5928516,5.4837646,4.1920266,6.317994,3.9642537,4.4179068,4.9848332,4.9747076
t97,8.722058,3.9892583,5.467992,6.4279,7.521162,1.736004,4.195253,2.9962041,4.72488,5.9274225,6.751509,2.658065,4.667737,5.444986,5.477946,7.850899,4.683832,4.5533338,4.320632,3.2059522,4.5520496,3.5086563,3.2453573,4.917276,3.8507457,5.9755354,4.667407,3.3142095,4.846602,7.0859456,6.6065063,3.3261116,6.60393,6.1071067,4.0374246,6.5270085,5.759852
t98,8.723447,4.0008364,5.4518476,6.4416194,7.4843345,1.7197254,4.1873026,3.0127947,4.7402673,5.910449,6.7334685,2.6684628,4.6586947,5.4253902,5.4839787,7.8587575,4.6794667,4.563346,4.3380656,3.2191193,4.5594087,3.5034893,3.2322302,4.918646,3.8648796,5.982611,4.6846128,3.3027503,4.831983,7.086376,6.6030188,3.3192093,6.596227,6.113023,4.047587,6.531915,5.7736874
t99,8.736038,3.9790838,5.3945723,6.5095973,7.422242,1.7138057,4.206815,3.057233,4.781475,5.8602915,6.730438,2.6716213,4.6163964,5.3755965,5.5344205,7.848091,4.6457257,4.5594916,4.389393,3.267137,4.552671,3.549588,3.257177,4.909839,3.8293796,5.993735,4.729952,3.2732675,4.7950573,7.0696483,6.634373,3.338588,6.575725,6.101118,4.072689,6.492768,5.8107553
t100,10.307915,8.760365,-0.8246626,8.128557,0.20327845,2.1323116,1.8009988,3.955964,5.6429715,5.8502593,5.784662,3.1111896,5.8380976,3.6067057,4.6377935,6.792778,2.96144,3.7338705,3.6014502,2.852041,2.7678747,2.2530215,5.088477,4.30467,4.4804683,5.409547,4.449344,1.770521,4.355871,5.6312027,5.547899,3.0213263,7.226887,4.456795,5.544912,4.9254494,5.2668138
t101,10.933996,8.578673,7.0963707,6.5610223,3.9192247,2.3776116,4.42441,3.0065668,4.9532876,6.0326014,6.451822,3.3837461,4.9323997,4.28237,5.2949414,6.7548738,4.2130823,4.2083917,4.5146513,3.4641087,3.8326855,3.2986426,4.657114,4.6187096,4.0454855,5.807505,4.674413,3.6509984,4.467841,6.3864374,6.157645,4.2775993,6.3528786,4.84948,4.5566998,5.43698,5.8271813
t102,10.293428,8.756372,-0.79115295,8.115303,0.25364524,2.1485896,1.8244991,3.9250417,5.6319,5.8557487,5.782751,3.1123629,5.8315597,3.6434712,4.670294,6.7783933,2.966147,3.7605867,3.6237123,2.8569496,2.7755673,2.2645183,5.1032186,4.3064375,4.514003,5.3866773,4.4392586,1.7739372,4.3899546,5.641565,5.5417075,3.018636,7.2098303,4.4404573,5.5175514,4.9411244,5.2886577
t103,0.006858998,7.625869,5.579236,-3.0461407,0.9560489,2.0866318,3.7459292,2.2969425,5.6890616,5.8170824,6.0988836,3.149962,3.9301677,4.5895114,5.2883224,5.6667895,4.909124,4.891477,4.2273407,4.9006076,3.340876,4.6184998,5.5620675,4.066055,3.373873,6.5056415,6.1453786,3.6403317,4.807363,7.9484053,6.1837053,5.7159457,4.3852944,3.230203,5.118144,6.7285385,4.7094674
t104,0.010945665,7.695936,5.5988693,-3.116921,1.0130761,2.1338975,3.6895728,2.2836702,5.6117086,5.902792,6.14247,3.101188,3.8396075,4.675136,5.3205566,5.6653204,4.993309,4.98253,4.3059106,4.8460336,3.4215117,4.7120295,5.644295,3.9753768,3.3391979,6.482917,6.1061616,3.6354644,4.812683,7.8973174,6.1990333,5.7126594,4.307927,3.16771,5.1244116,6.7224746,4.6541634
t105,10.897809,8.628165,7.157798,6.5730753,3.9276147,2.234517,4.4694757,2.9770215,4.947479,6.0357804,6.498468,3.4201322,5.0001216,4.2787356,5.273672,6.691268,4.2438955,4.2022853,4.5073733,3.4790182,3.8881958,3.3468857,4.640534,4.5901055,4.035521,5.858654,4.6931987,3.65767,4.556621,6.395964,6.0695543,4.301303,6.3540807,4.865348,4.5680532,5.445548,5.8129663
t106,10.902572,8.621963,7.1493297,6.569916,3.923073,2.2539153,4.465236,2.9829605,4.9492407,6.031938,6.491164,3.415232,4.992834,4.2830963,5.278297,6.70104,4.2384067,4.202731,4.505507,3.475447,3.8812778,3.3395631,4.6439924,4.5945582,4.032173,5.8497777,4.6917386,3.656258,4.5428677,6.391587,6.082577,4.299241,6.3538184,4.8663044,4.564589,5.4435654,5.8196335
t107,9.387811,-2.588125,7.598082,8.690156,0.614067,1.9753987,2.1798382,2.3943706,5.158685,5.3739667,6.633575,3.5575516,3.7593656,4.0346594,3.8693082,5.4029284,4.654346,4.268873,3.9568975,4.556451,4.0106616,4.6280837,6.1703935,4.9113164,5.0801306,6.33698,4.393082,3.8091538,4.748466,6.686212,5.3710017,4.1989584,6.2505426,3.8592372,4.5347033,4.8714046,4.935245
t108,0.012988098,7.6722646,5.587425,-3.1160107,0.99699485,2.1218784,3.7048695,2.287621,5.6326838,5.88038,6.1311765,3.1167967,3.861117,4.6537647,5.303244,5.6646338,4.9702196,4.9576044,4.282334,4.8661594,3.3972147,4.6862445,5.621051,3.9987946,3.3474932,6.5374575,6.1223936,3.638543,4.8113117,7.917791,6.1963105,5.7100134,4.3254466,3.1921716,5.1215725,6.7294993,4.668947
t109,11.511722,10.631488,9.793057,6.1634264,2.547426,0.65323013,4.2582855,3.2910829,5.8116803,6.2532682,7.362189,3.435932,5.1108847,4.2993007,4.6595335,6.8024,3.7558372,3.3742552,4.4500713,3.2459738,3.7549787,4.3713164,4.33015,3.4360986,3.4983997,6.124863,5.2780695,4.601974,4.8677764,6.7521462,5.422561,5.083935,5.841029,4.8719597,4.295633,5.194375,5.5779634
t110,10.925916,8.608139,7.1285267,6.5555506,3.909285,2.3528175,4.4375763,3.008554,4.9640994,6.0340776,6.451949,3.4094803,4.9698434,4.2840095,5.299735,6.7366514,4.2158294,4.2018995,4.4916763,3.4513192,3.8547573,3.3019996,4.6725516,4.6068854,4.0377026,5.825196,4.688693,3.6551118,4.4999185,6.3898964,6.1223874,4.297989,6.3502574,4.8555546,4.5708976,5.4209504,5.8290567
t111,8.764404,3.9960043,5.485839,6.4090133,7.530941,1.7553669,4.2067146,2.9960089,4.7280984,5.9219427,6.7249737,2.6906617,4.6912317,5.454161,5.459869,7.839834,4.6435947,4.526117,4.3267555,3.1746454,4.5210185,3.4891317,3.25142,4.8836627,3.8652613,6.0096884,4.671698,3.3258886,4.8453627,7.0610075,6.589845,3.3442843,6.5608897,6.081015,4.071359,6.516598,5.759895
t112,9.324136,-2.5242612,7.6738377,8.505902,0.79078174,2.027807,2.2086554,2.3472633,5.2004685,5.307173,6.741224,3.4531078,3.8804655,4.1776986,3.972997,5.4747767,4.8030787,4.1575723,4.0329366,4.4113817,3.9905856,4.5519824,6.030171,4.8366084,5.0206585,6.268849,4.4224086,3.692149,4.7067585,6.6920905,5.4892373,4.19284,6.308523,3.877301,4.4262753,5.000976,4.9873223
t113,11.506432,10.715265,9.905536,6.1342573,2.4671493,0.55567944,4.2639422,3.2853098,5.768769,6.284415,7.397043,3.349325,5.089596,4.275798,4.633775,6.812217,3.7072344,3.371059,4.4506917,3.2062018,3.7753313,4.428741,4.327765,3.3764668,3.4789348,6.132813,5.289154,4.6494675,4.9214897,6.798674,5.398287,5.1169405,5.8257675,4.890364,4.285663,5.204632,5.5345426
t114,11.508169,10.693825,9.874157,6.1379247,2.4892936,0.5839574,4.263293,3.2871842,5.784322,6.280594,7.3923874,3.379064,5.0945582,4.2791147,4.6349325,6.813501,3.7144012,3.3737297,4.440081,3.2093396,3.7612648,4.4186125,4.3351436,3.3875203,3.4842787,6.1340117,5.2758217,4.6326227,4.9130535,6.792039,5.40798,5.1137896,5.826696,4.8853135,4.289575,5.207586,5.538848
t115,10.900234,8.606333,7.1289706,6.5529704,3.9251642,2.3266685,4.45079,3.009977,4.972833,6.0389833,6.460851,3.421734,4.9779444,4.2791967,5.2985673,6.722554,4.2174897,4.1908784,4.4783216,3.4438183,3.868119,3.3139489,4.6757817,4.5910406,4.0383253,5.842475,4.7068624,3.66243,4.5136166,6.3963823,6.112742,4.310186,6.3411145,4.857277,4.5862317,5.4110847,5.8273473
t116,0.010789986,7.697451,5.6318617,-3.080173,0.99996924,2.1285248,3.6902883,2.2722597,5.604525,5.9224825,6.1358185,3.0966055,3.827931,4.6873136,5.350176,5.669176,5.0008836,5.0132723,4.318792,4.8220534,3.4515488,4.7488155,5.65229,3.9495583,3.3478599,6.299056,6.086117,3.6377358,4.8142605,7.879513,6.201912,5.7405047,4.3229575,3.146919,5.1147118,6.689806,4.660423
t117,0.019576693,7.714027,5.655214,-3.014149,1.0135112,2.1210306,3.6777549,2.2570145,5.62068,5.907532,6.112194,3.0873892,3.850574,4.678128,5.396348,5.6689982,4.969659,5.007549,4.2916493,4.83235,3.4537668,4.7521763,5.6233625,3.9610941,3.3727496,5.998106,6.0996995,3.657495,4.7953625,7.8897753,6.221094,5.7423606,4.339475,3.151723,5.0918713,6.679983,4.6737638
t118,8.712712,3.8179207,5.3829536,6.522027,7.690601,1.6556962,4.1094217,3.0540807,4.740825,5.8466616,6.763861,2.598767,4.607985,5.397285,5.601718,7.993153,4.7236857,4.630159,4.4556727,3.2358298,4.614522,3.5115094,3.2145212,4.9827614,3.8305411,5.965406,4.693437,3.2550802,4.817881,7.1431565,6.7251534,3.234963,6.6302147,6.218492,4.0498443,6.5893373,5.8043118
t119,10.316521,8.763758,-0.852272,8.147171,0.18654343,2.117833,1.7751787,3.9754572,5.6568093,5.8499603,5.786935,3.1073222,5.849778,3.5924277,4.621805,6.8028474,2.9524994,3.7124302,3.5779157,2.8495123,2.751886,2.231353,5.0779257,4.308876,4.466164,5.4204617,4.4515147,1.7523557,4.340221,5.6198535,5.546047,3.013427,7.252541,4.4725366,5.5670357,4.899428,5.245611
t120,10.3223,8.758988,-0.8612928,8.144822,0.1690504,2.1116784,1.7745043,3.9807274,5.6577053,5.868892,5.7942314,3.0851984,5.8497334,3.5779927,4.6126842,6.809637,2.9520311,3.7064545,3.5739148,2.8476985,2.75238,2.2319403,5.074956,4.3236365,4.4538703,5.4130864,4.4434323,1.7602636,4.328781,5.6272154,5.5438404,3.0091379,7.251659,4.477257,5.572881,4.906692,5.2492776
t121,11.515812,10.681905,9.857763,6.1598086,2.5021057,0.5971711,4.2548456,3.290916,5.789043,6.258446,7.377822,3.3854468,5.102431,4.2971053,4.6554885,6.79729,3.7415497,3.359915,4.4608483,3.2368324,3.7737594,4.3937545,4.3168745,3.4086359,3.485619,6.1251783,5.2952776,4.6370068,4.8851285,6.767578,5.3976846,5.096449,5.8311434,4.882298,4.28143,5.184566,5.567219
t122,9.380788,-2.4911065,7.6567,8.540733,0.7727922,1.9992831,2.247964,2.4108343,5.1577187,5.314022,6.7179503,3.4107776,3.9234998,4.204095,3.9774704,5.4663,4.7228327,4.122974,4.074514,4.413561,4.010361,4.6238265,6.0242677,4.892977,5.0291204,6.3102784,4.362612,3.671879,4.7561564,6.6272902,5.4556417,4.226499,6.312975,3.9077551,4.4761896,4.9543757,4.953384
t123,8.687432,3.9658895,5.4390545,6.510266,7.5370197,1.7471203,4.156861,2.9893544,4.6986675,5.916526,6.761969,2.6242557,4.630789,5.45408,5.5630655,7.9134016,4.671046,4.5394316,4.3785186,3.23798,4.5350733,3.552234,3.2375822,4.918055,3.8087187,5.95792,4.649244,3.3171453,4.8714013,7.122336,6.62667,3.27679,6.63144,6.1622562,4.056079,6.545316,5.743731
t124,8.663359,3.852698,5.3989944,6.471718,7.6845207,1.6789689,4.1389256,3.0484295,4.7618127,5.897538,6.7977767,2.5821054,4.613781,5.4109707,5.550757,7.9436,4.750999,4.6251307,4.383561,3.2418776,4.625593,3.5213635,3.2429824,4.9938025,3.802131,5.947554,4.7024746,3.2433674,4.7975664,7.147823,6.727374,3.2647283,6.670709,6.2105403,4.018186,6.5699205,5.814871
t125,8.71705,3.8339648,5.4067087,6.4448586,7.7124867,1.716696,4.1849976,3.036117,4.745503,5.8926373,6.770347,2.6325672,4.635827,5.4185514,5.5369105,7.9006143,4.709444,4.5970097,4.3953857,3.2037005,4.6001697,3.5148268,3.2717402,4.955527,3.8083465,5.9845805,4.686573,3.2613215,4.810093,7.104648,6.7292395,3.3139198,6.6154575,6.172911,4.061447,6.5281334,5.8006725
t126,8.615909,3.8599052,5.4173093,6.4479146,7.692711,1.6557068,4.160025,3.0356872,4.7466435,5.939176,6.8271422,2.5571198,4.630291,5.438072,5.519633,7.9033628,4.795704,4.6660323,4.335055,3.2600942,4.6755643,3.5220866,3.2450492,5.032813,3.8005593,5.9092526,4.6869383,3.2431946,4.8140945,7.142946,6.737848,3.2785435,6.7165766,6.1913095,3.9710693,6.564284,5.804766
t127,8.674095,3.8247771,5.452789,6.50698,7.7264957,1.6475674,4.21679,2.9818418,4.684021,5.9678745,6.7658396,2.6251063,4.677371,5.491099,5.5460587,7.858117,4.724915,4.667377,4.3459506,3.2420788,4.6568146,3.5409217,3.2363615,4.987551,3.8398845,5.925083,4.635183,3.3140619,4.881748,7.0671353,6.7469153,3.3313665,6.6444755,6.1344957,4.0013976,6.5099277,5.7445946
t128,11.509844,10.653819,9.823659,6.1499963,2.5353544,0.6344491,4.257782,3.2954345,5.8203526,6.284703,7.392237,3.425398,5.103309,4.2728834,4.6307526,6.8261714,3.7231574,3.3836544,4.4199343,3.2067914,3.7334316,4.398137,4.3505807,3.4084294,3.50066,6.147645,5.2510076,4.599392,4.904658,6.7850966,5.4291797,5.109563,5.827595,4.872037,4.3015685,5.214131,5.539012
t129,9.371961,-2.4986515,7.6610317,8.5609255,0.7493086,1.9873002,2.2171643,2.3928814,5.173637,5.3059688,6.719114,3.4283688,3.898643,4.184927,3.9775145,5.4660907,4.731309,4.14138,4.0590343,4.4364004,3.9924605,4.6097116,6.034368,4.877747,5.021228,6.3039207,4.383807,3.681574,4.755759,6.64416,5.463672,4.208646,6.2977242,3.9045453,4.4739504,4.9528522,4.941152
t130,9.422373,-2.5051792,7.6224256,8.653964,0.5940024,1.9798174,2.1772776,2.402805,5.18241,5.366668,6.6348443,3.5569012,3.768917,4.0232058,3.8902843,5.425198,4.717631,4.278227,3.9878516,4.5697474,4.034806,4.615933,6.16756,4.9156823,5.0292344,6.350479,4.419677,3.7731216,4.7487383,6.6823034,5.4126973,4.184027,6.2440753,3.8589427,4.537455,4.9168825,4.9616456
t131,8.648842,3.8709183,5.409605,6.48171,7.667816,1.6829071,4.1251574,3.04177,4.7637863,5.9162865,6.8071055,2.5700254,4.611699,5.4228926,5.554428,7.9571385,4.751097,4.6143613,4.363448,3.24552,4.6125727,3.5302503,3.2373807,4.991593,3.7923052,5.936469,4.702942,3.2483754,4.7986474,7.1622357,6.717469,3.2519906,6.682852,6.2223544,4.0084453,6.5818086,5.811974
t132,9.385848,-2.4495254,7.754499,8.546214,0.7778075,1.9513226,2.1695096,2.3751988,5.2399216,5.217304,6.73978,3.3270707,3.9558773,4.2464023,4.0102086,5.4753027,4.7914877,4.081084,4.0743327,4.416299,3.9013052,4.5844893,5.9387665,4.8691444,4.941983,6.26007,4.3848677,3.588672,4.7667904,6.616811,5.507475,4.1501145,6.282062,3.9608107,4.443527,4.9584455,4.898503
