,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
t60,-0.40503246,0.15178117,9.323949,0.15655932,-0.020833233,-0.14973234,-0.128134,-0.05280166,-0.11457504,2.7758975,0.15982316,2.7659583,-0.009020744,0.789089,-0.8607115,3.2765217,-0.007873211,0.21058983,3.5007608,-1.0335151,0.84646857,3.2167678,2.2612,3.8270807,0.22837082,-0.0045365957,-1.0436046,13.061034,0.4489797,-8.968652e-05,3.4465716,5.7140594,8.575827,-0.11203347,4.2774396,-0.58880687,0.8216658
t61,-0.14450476,0.12609857,2.4047034,-0.27852556,-0.0027229066,-0.43082073,-0.11671502,-0.35304236,1.2600571,1.1744062,5.0977025,0.6266585,5.3540516,0.1530387,1.170826,7.4749265,-0.011449203,0.09853577,0.119668305,2.3370314,2.6607008,2.9951837,6.89809,8.167724,3.2885249,6.5622964,-0.37149027,2.6618247,-0.013167633,2.0012367,0.42425716,0.023654021,7.819677,-0.10544861,0.8662077,-0.3679635,0.07268706
t62,-0.6674539,0.20779619,8.601317,0.53381103,-0.09103971,-0.2009757,-0.067817114,0.90387315,-0.1212777,2.8248553,0.3601239,2.956946,-0.14040251,0.98616165,-1.3504812,2.6234462,-0.016801266,0.23893447,6.58201,-1.1243349,2.2269275,2.0354843,1.5702,4.8647027,-0.10041305,-0.0026603322,-1.5305603,14.8795395,-0.00941443,-0.009013947,4.160572,9.463481,11.044018,-0.13257425,7.6993504,-0.34194937,0.07212143
t63,-0.07455447,0.43466932,7.6396565,-0.25717077,2.104459,-0.0011683021,0.18445866,-0.23042063,0.6214614,0.11815619,2.5073059,4.843034,4.8655806,0.4028628,-0.1051141,6.313895,-0.0070669143,0.05655045,1.9305207,-0.25435004,-0.23219956,2.8811684,3.861508,0.7665567,3.6381707,0.4013107,-0.6298421,9.45006,-0.03445389,2.5484755,1.0351781,1.1277528,-0.045652423,-0.06271564,1.247298,-0.35216516,0.02560517
t64,-0.38636404,0.12968364,8.077217,0.44754496,-0.028611152,-0.13706067,-0.064172536,-0.011591713,-0.14156803,2.3374364,0.13032116,2.3953662,-0.013286239,0.697852,-0.7701721,2.7692835,-0.0047357813,0.18245356,2.8390818,-0.83050513,0.768713,2.433381,1.7046326,3.435812,-0.015778022,-0.005739302,-0.92092174,11.36413,0.6999302,0.25274685,2.9836638,5.1961727,7.58853,-0.09331411,3.606898,-0.47871745,1.0880978
t65,1.2571363,2.6115596,6.8998756,-0.23830168,1.7610967,2.9583073,1.4180996,-0.35421413,0.3596718,0.0032007187,5.246965,3.209156,6.1760135,0.4043398,1.5905768,8.589452,-0.013494045,0.009462893,4.037352,0.48618457,-0.3508115,1.0017954,4.2265534,0.3139673,4.5072727,0.113148816,-0.56406444,7.8867517,-0.05155907,3.0387368,0.37349537,0.009785502,-0.4242894,-0.05450692,1.4123989,-0.11059427,0.040570233
t66,-0.37403563,0.120173395,7.388605,0.5384259,-0.03211228,-0.13563374,-0.043829635,0.1207261,-0.13560483,2.0719306,0.11992806,2.1668446,-0.015761022,0.65500283,-0.71482706,2.4698102,-0.004196255,0.1717861,2.5388067,-0.7326587,0.6880591,1.995953,1.4541771,3.1716428,-0.035146803,-0.005724675,-0.8672048,10.500912,0.7397425,0.303889,2.8116343,5.0098896,7.082126,-0.08238752,3.2878613,-0.43337372,1.1451135
t67,-0.34960032,0.09599749,5.6962767,0.6546667,-0.037469406,-0.120922804,0.09310253,0.58797634,-0.11928452,1.4769365,0.09329506,1.5727538,-0.029628098,0.5415366,-0.58228374,1.8648309,-0.0021329576,0.14292663,1.8814867,-0.47993022,0.53913033,0.87400365,0.97496074,2.7040532,-0.08150215,-0.005814623,-0.7195266,8.20623,0.8652423,0.45415533,2.2423425,4.3238807,5.8260703,-0.055410456,2.5222664,-0.29691514,1.2595198
t68,-0.051495798,0.8330282,6.6746917,-0.25469908,1.9889619,0.267654,0.44698295,-0.20391364,0.5064079,0.004562707,3.0189326,4.4691095,4.8900223,0.35274097,-0.0029971804,6.0418096,-0.00932501,0.04568427,1.5391891,-0.06132259,-0.2112543,2.1286564,3.697788,0.54452246,3.553028,0.70817125,-0.57407475,8.14038,-0.035826676,2.6715362,0.53891385,0.69703496,-0.10266655,-0.056068923,0.97989905,-0.26966253,0.025407484
t69,-0.042775236,1.1393892,5.92855,-0.24019933,1.8805435,0.53592926,0.6892598,-0.18780363,0.42294872,0.0077332878,3.285756,4.235509,4.8246274,0.32190838,0.23070669,5.8058543,-0.009899227,0.03670466,1.285125,0.3471062,-0.19927827,1.6624029,3.549603,0.41358086,3.3782215,0.96533775,-0.5475071,7.2181,-0.03526376,2.7206912,0.21436068,0.3836289,-0.14745569,-0.05079733,0.80654615,-0.20902133,0.023995314
t70,-0.38106722,0.12217957,7.1939697,0.40059498,-0.02804521,-0.13752876,-0.05436388,0.124946706,-0.07753753,1.966473,0.13631852,2.0111723,-0.021704122,0.64461154,-0.70147663,2.484597,-0.006153929,0.17367096,2.6718397,-0.7236969,0.7290472,1.7911749,1.6715314,3.2349567,-0.031945728,-0.0041108946,-0.87402964,10.315741,0.6221898,0.17649525,2.8158333,4.8417044,7.0269933,-0.07839659,3.4300933,-0.4052229,0.88739216
t71,-0.3814058,0.1261935,7.4944057,0.37526774,-0.026587611,-0.13750288,-0.066740744,0.042500414,-0.086757034,2.0919187,0.14139429,2.134869,-0.018834723,0.6642895,-0.726523,2.5981114,-0.0063654813,0.17935252,2.792283,-0.77177036,0.75555474,1.9960457,1.7528539,3.2971184,-0.024040319,-0.004114735,-0.89896584,10.715615,0.5953575,0.13050228,2.9168663,4.971088,7.243912,-0.08342146,3.5624473,-0.4341642,0.868471
t72,-0.36155427,0.0991919,5.961565,0.65974313,-0.033557534,-0.11747723,0.09222553,0.5403341,-0.11150308,1.5212746,0.10217302,1.6898396,-0.033517502,0.55459285,-0.6148711,1.9141889,-0.0027067105,0.14549857,2.0301046,-0.50412256,0.6617672,1.1183398,1.0996884,2.8305118,-0.07017582,-0.005388242,-0.7374579,8.747122,0.8103306,0.49517265,2.327756,4.3351636,6.098481,-0.06019856,2.7366943,-0.29323617,1.2116687
t73,-0.37798825,0.12510669,7.8647957,0.4646931,-0.028733116,-0.13417557,-0.05434255,-0.0022558314,-0.13273568,2.247385,0.12925586,2.3192892,-0.016169893,0.6826538,-0.7585541,2.6042514,-0.004572886,0.17930278,2.730552,-0.7952581,0.7456897,2.2596612,1.6421819,3.3436117,-0.026710704,-0.005695614,-0.89830905,11.101531,0.71346045,0.28143084,2.9152138,5.139457,7.4241695,-0.08865171,3.5127788,-0.45815656,1.1098301
t74,-0.37269488,0.12217003,7.071834,0.4670865,-0.025827294,-0.1353797,-0.019049121,0.17177325,-0.05142298,1.9513441,0.13190453,1.8616929,-0.0245409,0.6274279,-0.68899244,2.4807134,-0.003265285,0.1739436,2.5859883,-0.68035704,0.69321615,1.7646683,1.6937335,3.222591,-0.023763776,-0.0042076563,-0.8435016,10.293308,0.66206735,0.008300335,2.665268,4.969992,6.9471917,-0.071797915,3.279607,-0.3693995,1.0876265
t75,-0.3723593,0.12460283,7.299175,0.47361377,-0.025585225,-0.13576528,-0.02533338,0.09915813,-0.050913174,2.0371845,0.13460574,1.9278852,-0.024408301,0.6400527,-0.70524436,2.5237339,-0.003428442,0.17755993,2.6389678,-0.71306247,0.66947335,1.880399,1.7521096,3.2606459,-0.021170674,-0.0041776155,-0.8567489,10.518079,0.64457786,-0.0002890462,2.7076888,5.0520935,7.087193,-0.07455879,3.356269,-0.3933174,1.0743988
t76,-0.070061766,0.531862,7.462355,-0.26206684,2.089264,0.058933847,0.13810875,-0.22178721,0.5709439,0.0005292579,2.62744,4.837468,4.922311,0.39039084,-0.077675134,6.236649,-0.008145732,0.05485157,1.8068892,-0.21336536,-0.21991335,2.7800984,3.7890923,0.7086628,3.6216657,0.49344143,-0.61662084,9.217501,-0.035681948,2.600653,0.87219703,1.0475547,-0.052404363,-0.0650194,1.2058259,-0.32983568,0.026336845
t77,-0.067886405,0.579451,7.358533,-0.26185825,2.078735,0.09743865,0.1543889,-0.22002189,0.5680641,0.0010307216,2.6815453,4.7905726,4.931351,0.38376755,-0.066859104,6.2242455,-0.0082131745,0.05362154,1.7753135,-0.1923497,-0.21986172,2.6982176,3.7741456,0.6953704,3.6071355,0.5383394,-0.6094981,9.065097,-0.035796728,2.6001153,0.81553286,0.9939062,-0.059905767,-0.06432507,1.1736009,-0.3218202,0.026368616
t78,-0.6177902,0.20527145,6.9483895,0.74369997,-0.10074178,-0.16625941,-0.11653405,1.2439167,-0.295533,2.2232125,0.3595508,2.3671415,-0.17367096,0.90943336,-1.2556276,2.072387,-0.024726698,0.21651343,6.248308,-1.0390571,2.6639574,1.0864755,0.99437225,4.29205,-0.15249225,0.022750152,-1.4070807,13.1319895,-0.01119151,-0.009607028,4.13207,8.7390585,10.482303,-0.11635938,7.977958,-0.2299557,0.0012027891
t79,-0.6153083,0.20147616,6.5948896,0.7657388,-0.102291696,-0.1650083,-0.10452165,1.3311448,-0.28668132,2.0990195,0.3554975,2.2532299,-0.17413896,0.88660246,-1.2301413,1.9881129,-0.024255129,0.21015224,6.1413403,-0.98527855,2.6481616,0.87680966,0.89641887,4.199873,-0.15990147,0.045124516,-1.383714,12.719472,-0.011113345,-0.009439118,4.0276475,8.640206,10.242096,-0.110751085,7.8688912,-0.2029772,0.00089204736
t80,7.254019,0.028443499,1.1120837,-0.12754034,3.1730297,3.8660834,2.2218919,-0.15113719,1.0675157,0.4625365,1.294787,-0.42653012,4.5306587,0.1623165,4.7292047,5.119074,3.1250834,0.15197963,-0.010785678,12.831159,5.1759124,-0.09402742,8.954045,6.058504,3.9586973,5.482838,-0.11917149,-0.11854494,1.5190032,-0.008548181,-0.029414363,0.07067184,5.188913,-0.11064297,0.9113791,4.078795,0.03181895
t81,0.7184825,0.0880996,1.2951849,-0.18702793,0.5655346,-0.183292,-0.0838243,-0.27109012,0.95393825,1.0065705,3.8917704,-0.0100219725,4.4872866,0.10370394,1.4130186,6.444716,0.18738765,0.07705156,-0.0051554376,3.3383465,3.0614207,1.4703375,6.2423525,6.322671,2.870986,4.971789,-0.23541164,0.6701738,0.0011350252,1.1196903,-0.0139525235,0.035188965,5.431415,-0.09628116,0.7514122,-0.1394569,0.063925736
t82,2.31642,0.109235525,1.1436598,-0.17445932,0.49393296,-0.09354715,0.61862975,-0.32084015,1.0007762,0.60870653,3.8054478,-0.13903867,5.6446624,0.15079118,2.7413337,6.5210443,1.9705838,0.10828267,-0.024724778,7.1767497,4.0495915,0.22895977,8.645876,8.207144,3.666229,7.961575,-0.23547883,-0.06615955,-0.0010510061,0.5106595,-0.02706023,0.046158966,8.185749,-0.11291374,1.1250598,-0.11566807,0.0875876
t83,5.2682343,0.09000993,1.0649726,-0.16798578,1.7058854,1.8559641,2.0737019,-0.23892483,0.94061756,0.23116685,2.728385,-0.32013232,5.737298,0.16194881,4.227873,5.8571897,3.2415307,0.14120892,-0.027038218,11.702718,4.896593,-0.06420468,9.960118,8.121202,4.0287304,8.446313,-0.21724513,-0.12879731,0.7025274,-0.0028383166,-0.03767047,0.06309592,8.216705,-0.11351934,1.1700188,1.7771459,0.06897347
t84,1.6902218,0.116978005,1.3898883,-0.2012367,0.32910436,-0.16329664,0.34152934,-0.34226254,1.0981576,0.6488414,4.0350566,-0.10905207,5.704871,0.14124644,2.4810665,6.7932963,1.4709237,0.10516736,-0.020549096,6.332715,3.8332508,0.69787675,8.459052,8.371802,3.642932,8.060701,-0.25904688,-0.034677174,-0.0046706903,0.7800633,-0.020373382,0.04266891,8.300899,-0.11043095,1.2186829,-0.18861823,0.0870247
t85,4.8126445,0.033273257,0.6456058,-0.13292275,1.9672756,1.9803221,1.4811999,-0.18173932,1.0619104,0.6340404,2.1129365,-0.26596275,4.5224233,0.1522632,3.1026573,5.5415864,2.6271636,0.11975113,-0.014736418,9.194666,4.2773814,-0.05445007,7.9941487,6.065476,3.3435252,5.1142654,-0.16018051,-0.088793084,0.8598989,-0.0030022697,-0.034240764,0.055535052,5.195537,-0.10784344,0.50078714,2.275228,0.052116327
t86,4.3406844,0.038023714,0.6807311,-0.13744849,1.6352546,1.5875001,1.2668116,-0.20086671,1.0333245,0.7493231,2.3057163,-0.23410472,4.4757857,0.1623147,2.878698,5.7101245,2.621705,0.115876555,-0.013012414,8.51401,4.142987,-0.051643986,7.85365,6.210377,3.2514126,5.0423565,-0.17078792,-0.08109048,0.7417289,-0.002079459,-0.03139855,0.053507745,5.2602773,-0.10799645,0.5124642,1.8724419,0.057521164
t87,-0.87782717,0.17613779,5.058145,0.56902343,-0.12582844,-0.27479985,1.3372537,3.0317912,1.8976725,1.2433383,0.37294322,1.9671972,-0.14916821,0.8357109,-1.2913013,1.182967,0.29906905,0.18113174,6.8010435,-0.4653298,1.604122,-0.0336683,0.21982181,4.8166933,-0.29746777,-0.002600221,-1.5001816,11.85689,-0.018945878,-0.012078581,2.1980693,11.019266,9.024797,-0.06898406,6.6673326,0.61072683,0.0013972525
t88,-0.6001413,0.1631168,4.356683,0.688658,-0.101769395,-0.1666991,-0.0069063483,1.8600345,-0.03444549,1.3626436,0.3081744,1.4843284,-0.15947625,0.6923746,-1.0273162,1.1076694,-0.014862725,0.16179365,5.1004643,-0.56304985,2.1120467,-0.029286431,0.33997002,3.713912,-0.21763422,-0.00040635857,-1.1551696,9.604059,-0.0109471055,-0.009148192,2.6810648,7.707224,8.1071415,-0.07206633,6.4684196,0.065981835,0.002015318
t89,-0.5628233,0.24864426,4.2927885,0.4233905,-0.15845695,-0.10973314,-0.37435842,2.2069778,-0.78126246,0.66784525,0.4081072,1.2412688,-0.30747843,0.8394428,-1.2471988,1.0089166,-0.0532687,0.19996868,7.3473673,-1.2588086,5.2536955,-0.07982918,-0.010096887,2.9080112,-0.39825797,1.3609476,-1.2813275,12.295383,-0.04266513,-0.015984114,5.652,8.238964,10.580712,-0.08211234,11.675631,0.10009536,0.037577044
t90,2.8736205,4.226613,5.7070723,-0.20794077,2.0325418,5.6721625,2.1881905,-0.3778848,0.40997067,0.01324214,7.1923084,2.2550058,6.7536044,0.37605336,3.219361,10.024624,-0.021058338,0.0049357014,4.2243576,3.1256335,-0.2732787,-0.03334521,4.205922,-0.06359945,5.2816744,-0.0008217881,-0.48346758,6.547524,-0.060748883,3.0679004,-0.03642096,0.025468051,-0.6913148,-0.06385626,1.3486397,0.3145499,0.031905483
t91,4.0508814,5.102349,4.1441894,-0.15233012,2.174646,7.7118583,2.51179,-0.40694812,0.745881,0.014234153,7.4369297,0.1682404,6.25083,0.32331616,4.425348,10.384024,-0.022616506,0.040543113,3.6032052,6.1671014,-0.06342814,-0.13399558,4.028321,-0.0009311545,5.1955466,-0.003626832,-0.34714055,4.1749268,-0.053802,2.4232872,-0.07411248,0.038997464,-0.7496341,-0.07686185,1.5582111,1.677,0.4097822
t92,-0.8988301,0.16345033,3.6113577,0.48096514,-0.13699907,-0.2864684,1.7788976,3.5543294,2.554675,0.6268264,0.35065368,1.5336508,-0.14568087,0.7387439,-1.194829,0.664218,0.7402024,0.15307686,6.5900187,-0.2242637,1.3746022,-0.09396687,-0.009380375,4.5771174,-0.34019354,-0.002075563,-1.4135438,10.40346,-0.022249835,-0.012013361,1.5727588,10.810408,7.9018154,-0.04196829,6.1950727,1.4753436,0.0041522104
t93,-0.9117503,0.17071311,4.330115,0.5274365,-0.13294193,-0.28873593,1.6311575,3.3794565,2.360032,0.9225352,0.36733067,1.7800661,-0.1486819,0.7951869,-1.255859,0.9041775,0.6093742,0.16729018,6.794455,-0.32663438,1.451786,-0.0644251,-0.003072836,4.7797184,-0.32232806,-0.0023885043,-1.4759382,11.223476,-0.021210296,-0.012237227,1.8231001,11.072123,8.514871,-0.056026205,6.416374,1.144196,0.0026092133
t94,-0.6017472,0.16058004,4.0767417,0.67128843,-0.10308591,-0.17127521,0.013795734,1.9335402,-0.015760265,1.2433232,0.30233636,1.4056442,-0.16263491,0.67351913,-1.0054523,1.0218503,-0.014643546,0.15726109,4.9902124,-0.5134601,2.0884016,-0.037696164,0.26754022,3.6775217,-0.22036573,-0.0001732934,-1.1363165,9.283366,-0.011232145,-0.008772556,2.5529497,7.567823,7.942201,-0.06772621,6.3535857,0.22739324,0.0031340234
t95,-0.58713704,0.15130517,3.2400703,0.5764571,-0.107865155,-0.16370237,0.2045991,2.1156197,0.173391,0.8771592,0.28207427,1.1092538,-0.16020586,0.60283667,-0.9329849,0.69170374,-0.012584537,0.13941412,4.765213,-0.39238864,1.990234,-0.0749565,-0.0020672877,3.413187,-0.24638225,0.016612118,-1.0564446,8.271319,-0.0136178285,-0.00879918,2.226342,7.1984434,7.1616173,-0.050120413,6.1537004,0.6230196,0.005104907
t96,4.8217287,0.1102838,1.0867076,-0.19272183,1.2376788,1.1645544,1.9972129,-0.2586832,0.90024704,0.12747578,3.1611218,-0.28917626,6.1958847,0.16199079,4.2538786,6.1892934,3.0888827,0.14255102,-0.03336295,11.633618,4.864966,-0.05016281,10.412414,8.915246,4.1997066,9.311308,-0.23456872,-0.13151085,0.43268108,-0.0018561402,-0.03424876,0.06303549,9.3050375,-0.11827305,1.3605193,1.1498531,0.08244276
t97,3.4220972,4.8569436,4.6754217,-0.1859212,2.075981,6.8828125,2.496818,-0.37339544,0.71457714,0.0151219135,7.581745,0.95213723,6.4565234,0.34130535,3.8216858,10.411447,-0.023611924,0.023755476,3.887866,4.801612,-0.14821811,-0.09262371,4.1235495,-8.077753e-05,5.224779,-0.0029712112,-0.41037375,5.185175,-0.056414813,2.8070364,-0.0562698,0.032445464,-0.7420035,-0.0705647,1.3962959,1.0705055,0.01071024
t98,3.33428,4.7588124,4.7868996,-0.19245277,2.0719538,6.686366,2.4531455,-0.37498358,0.7010951,0.014825493,7.512014,1.1075636,6.4509673,0.342655,3.7166991,10.3949375,-0.023344614,0.0215991,3.9367502,4.572353,-0.1684051,-0.086807765,4.1212635,-0.0039203227,5.2408385,-0.0028404447,-0.41358486,5.3926053,-0.0566467,2.8032131,-0.052684132,0.03158301,-0.7351432,-0.07008834,1.3684967,0.9527633,0.014261997
t99,3.1458857,4.51935,5.5740914,-0.21079822,2.1585898,6.1695733,2.37715,-0.38558143,0.48993552,0.014449983,7.5404196,1.9537508,6.791995,0.36618337,3.4631994,10.346396,-0.022824842,0.008571641,4.2551494,3.6465683,-0.2529951,-0.04869113,4.229272,-0.058318518,5.389912,-0.0017148823,-0.45650274,6.452434,-0.062289577,3.0969584,-0.04348887,0.027820747,-0.72878844,-0.06606684,1.4063175,0.52075976,0.028677586
t100,-0.36173552,0.13524735,4.911931,4.0404763,-0.124197386,-0.37342232,2.0901942,3.0117033,0.3536254,1.23681,0.5415327,-0.010205263,-0.23538393,0.4887493,0.45095527,-0.02480979,-0.011773562,0.18892734,-0.04723784,1.1040926,-0.19028528,-0.010495493,-0.0014179137,4.145917,-0.24956004,-0.0059202663,-0.20430641,9.977871,5.379381,5.641139,8.186472,1.4886366,10.313412,0.51168984,-0.08383182,1.2284142,4.3132133
t101,-0.90133095,0.15678951,2.8500137,0.3721057,-0.14149117,-0.28667086,2.0007348,3.7730057,2.9668665,0.29220268,0.33169657,1.2929547,-0.14193784,0.6814306,-1.1313068,0.331913,0.9601934,0.13618031,6.4465947,-0.11355564,1.2920457,-0.12044243,-0.017200714,4.36254,-0.3641681,-0.0020707792,-1.3508592,9.618586,-0.025940849,-0.012922915,1.2082126,10.650693,7.264275,-0.027095424,5.975139,1.8619845,0.008183921
t102,-0.3781838,0.14584713,5.3354564,4.0798826,-0.124401726,-0.37518698,1.840117,2.9415762,0.27801105,1.2557789,0.6473077,0.16186236,-0.23629637,0.5149534,0.33998457,-0.014234921,-0.012325676,0.1985962,-0.04490101,0.8459663,-0.1760294,0.20210344,-0.0011709384,4.3172455,-0.2592627,-0.0062283166,-0.2304442,10.505448,5.3657556,5.891003,8.377648,1.6046154,10.674645,0.27880493,-0.06547675,1.0319155,4.5204344
t103,6.274144,6.6761613,7.7305126,-0.3996921,2.291191,0.8163115,5.8705244,-0.38019827,7.7387433,8.152785,0.1360787,12.068787,9.393648,0.5134511,0.207688,1.0351092,-0.0070491554,0.043890063,1.532139,-0.7497644,-0.20983171,11.094907,6.5727086,-0.6335633,7.6160564,-0.015899893,3.5313525,7.619343,-0.038152862,-0.0101869,6.7956314,0.002511114,-0.35002464,-0.04541834,1.5803044,-0.0062186504,0.18641865
t104,7.926543,8.671078,4.9732866,-0.2948901,1.8981149,1.5270752,7.3845096,-0.35031518,8.127672,7.512409,0.090775356,10.043663,8.919777,0.48139253,1.0656701,1.0873106,-0.010933681,0.051510263,-0.00021601426,0.5483365,0.051752973,8.665502,6.887319,-0.7197698,8.533734,-0.020250782,5.737312,4.472436,-0.029257106,-0.01454327,6.165887,0.017994877,-0.5909254,-0.051077534,0.5714433,1.6535535,0.16964883
t105,-0.5650455,0.15688401,2.4813795,0.350279,-0.13859452,-0.15531987,-0.013658798,2.3429613,-0.14737332,0.43881756,0.28028417,0.8952774,-0.18340087,0.56319594,-0.877552,0.30723405,-0.02214874,0.13813818,4.849791,-0.4507526,2.987479,-0.1470075,-0.018170385,2.4626937,-0.36480188,0.23773573,-1.0024831,8.112886,-0.025583763,-0.011482062,2.934752,6.7897124,6.8507466,-0.021442795,7.4017825,1.0505404,0.01748546
t106,-0.5560945,0.15119262,1.9295986,0.27734965,-0.14179067,-0.14901732,0.01671245,2.4699395,-0.13143313,0.26315203,0.27286524,0.74317884,-0.18027182,0.52959245,-0.8234145,0.03704578,-0.021307282,0.12884182,4.7066965,-0.3798123,2.9924576,-0.1658125,-0.022270659,2.2372422,-0.3823114,0.29806548,-0.95177406,7.582177,-0.029421462,-0.011851383,2.7801955,6.4964733,6.4139314,-0.008882116,7.36795,1.306943,0.019748049
t107,9.642357,0.09303705,2.0490408,-0.20756814,4.1941934,4.800988,3.7685075,-0.15492281,0.9661185,0.0075887726,1.4358101,-0.6178432,6.6877933,0.16741687,7.5336833,5.6684995,4.1582046,0.20910974,-0.025921095,19.953514,6.729222,-0.13105558,13.055886,9.089693,5.58651,10.512512,-0.20932797,-0.16747312,1.5507704,-0.013094465,-0.033666022,0.092628635,9.326568,-0.13359447,2.3733962,5.017884,0.0556362
t108,7.3398643,8.38178,5.8604207,-0.32482558,1.9370501,1.4598038,7.162115,-0.34049106,8.06644,8.232948,0.12867957,11.392119,9.8261,0.52869606,0.45049098,0.78038985,-0.008533749,0.049784217,0.6475023,-0.2874121,-0.11419412,10.038262,6.997514,-0.73391676,8.244584,-0.018439509,4.654065,5.5283394,-0.031069666,-0.014462337,6.5898876,0.008783768,-0.5132249,-0.04832863,0.7261757,0.7518732,0.18702444
t109,-0.5277307,0.2346089,2.454685,0.26104,-0.1687852,-0.078606136,-0.3313876,2.5416853,-0.75224394,0.16094416,0.3876121,0.49732518,-0.3031559,0.7117499,-1.0423539,0.2909298,-0.0519828,0.17361364,6.9057674,-1.0636557,5.6588097,-0.15085827,-0.022350283,2.0556874,-0.46750337,1.5749573,-1.1013852,10.307052,-0.054027513,-0.017603492,5.3981566,7.2714486,9.273122,-0.043068275,11.690047,1.025621,0.04791655
t110,-0.84390813,0.15137573,1.7177947,0.21837294,-0.13581854,-0.24758269,2.167278,3.9046094,3.4877715,0.0025077502,0.29260346,0.55309135,-0.15214509,0.5279379,-0.94811493,-0.011019659,1.0933911,0.11348459,5.8061256,0.17802699,1.2113341,-0.18632556,-0.028895522,3.7240834,-0.42468467,-0.00066288735,-1.1655873,8.038087,-0.023446357,-0.0143586695,0.6755819,9.953645,6.0764084,0.19247426,5.7859807,2.2039642,0.012110068
t111,3.6393118,5.0858817,4.851442,-0.19108371,2.173065,7.2790737,2.6715035,-0.40329754,0.71888465,0.014972984,7.9303417,0.9035135,6.6460705,0.34769988,4.0826216,10.782204,-0.024333023,0.02356979,4.0157857,5.144258,-0.15335932,-0.10106564,4.200334,-0.0027103084,5.4364986,-0.0034799944,-0.41483977,5.410412,-0.0592187,2.9027672,-0.06512363,0.034830023,-0.78176475,-0.07175646,1.5089123,1.1716181,0.010389884
t112,7.2676263,0.09312893,1.5429232,-0.18671036,2.7234485,3.1129405,2.91251,-0.2141388,0.9858271,0.0027130686,2.3171344,-0.4680138,6.455314,0.15092567,5.892664,5.7291875,3.7660825,0.16990107,-0.031087564,15.649701,5.7209716,-0.09984866,11.502645,8.811793,4.818865,9.694549,-0.20032017,-0.15847573,1.0207466,-0.006427206,-0.03472105,0.07654361,9.171604,-0.12643814,1.7351447,3.1358702,0.065524854
t113,-0.46797055,0.20762949,0.3392887,-0.04127016,-0.17169395,-0.06519263,-0.35795787,3.3648431,-0.7246059,0.0042931885,0.3739138,-0.00095981173,-0.24201678,0.5827099,-0.87971914,-0.023853952,-0.053233314,0.15159251,6.5021167,-0.95341665,6.4300203,-0.24238162,-0.038824905,0.6838477,-0.5652584,2.3866844,-0.98017305,8.534008,-0.077134326,-0.01950737,5.01369,6.0008626,7.5348697,0.9296981,12.5047655,1.9373461,0.06564814
t114,-0.48170123,0.22117473,0.99971557,-0.026330208,-0.17233196,-0.07037975,-0.38566548,3.1054904,-0.7847705,0.002816281,0.38137472,0.054584824,-0.26884514,0.6288073,-0.9382378,-0.012151032,-0.055429995,0.16185153,6.8381486,-1.0269555,6.341276,-0.21867536,-0.033199012,1.1119593,-0.544699,2.2839282,-1.0105022,9.219769,-0.07258533,-0.01909671,5.3676934,6.453198,8.198311,0.027938256,12.562715,1.6021556,0.06171093
t115,-0.8690516,0.15590516,2.4419436,0.3181104,-0.13548706,-0.250583,1.9968424,3.7750769,3.0614026,0.17985338,0.31130153,0.91291374,-0.14188601,0.6275826,-1.064588,0.19013685,1.0718876,0.13097815,6.0395846,-0.07297798,1.3364067,-0.14730339,-0.01962335,4.2123775,-0.39568606,-0.0016364012,-1.2696816,8.9344225,-0.021924706,-0.012771592,0.8824156,10.49525,6.9109354,-0.013668046,5.9317675,1.7748121,0.010393095
t116,8.826601,10.232076,4.053344,-0.22841766,2.005741,1.862423,8.985287,-0.35939163,8.390476,7.8965364,0.079738036,8.702416,9.628953,0.5315471,1.1571963,1.7411053,-0.012425639,0.06508879,-0.020799587,3.1255078,0.5981806,7.972072,7.9626474,-0.67919964,9.807382,-0.02175452,6.608697,3.4111753,-0.022729151,-0.01689333,6.49883,0.02274887,-0.6473308,-0.058884505,0.3324403,2.231039,0.16824067
t117,10.040987,11.30557,3.4616086,-0.13778603,2.6715102,1.8536484,10.272207,-0.37596288,8.374623,7.636819,0.07218679,6.5237465,9.710452,0.5524747,1.8832082,2.1406057,-0.0097632,0.098474786,-0.04635503,7.648438,2.0260544,6.446346,9.483014,-0.60817355,11.061651,-0.022025626,7.718677,2.158743,-0.020720528,-0.019479996,6.4595146,0.033996247,-0.60540336,-0.07608913,0.6739465,3.296667,0.15753476
t118,5.0071287,5.5649595,4.3359346,-0.15059298,2.398999,8.633265,2.774933,-0.4756972,0.9394687,0.01542634,7.947462,-0.049642686,6.5332227,0.34027064,5.4776196,10.706328,-0.024801638,0.05148511,3.5343478,7.6686025,-0.021198556,-0.15265147,4.2737064,-0.02492331,5.587903,-0.0030898834,-0.3341283,3.7830122,-0.057028413,2.2923074,-0.08920995,0.046744563,-0.8115001,-0.08080882,1.997117,2.2700622,1.0040965
