,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
t187,9.643039,-1.2556918,6.3141737,7.4576197,4.5490932,6.2102714,6.255682,5.149486,6.0020514,5.770129,4.6528363,5.5170164,5.3901753,5.020542,3.7023742,4.939888,5.0229506,4.5308266,4.699124,5.3097954,5.1182985,5.032444,3.7229967,2.9897647,4.2666545,4.7040763,3.618538,6.7363286,5.495422,4.566691,5.1731663,5.425727,4.2626333,6.1404066,6.983765,5.071074,3.6427095,6.4661255
t188,9.626501,-1.2873358,6.309119,7.536777,4.5144773,6.2734823,6.2748785,5.1706963,5.9554415,5.7937226,4.6426916,5.4657183,5.3787475,5.0346975,3.6939952,4.9859223,4.9750156,4.5568485,4.664646,5.2738028,5.095562,5.008294,3.777824,2.9786463,4.270508,4.7251606,3.6443646,6.6913834,5.5009933,4.6125116,5.2230835,5.4319334,4.273789,6.1479173,6.987321,5.046208,3.6338203,6.4843507
t255,9.62102,-1.2121177,6.4553156,7.9480047,4.5151353,6.50325,6.3029838,5.332672,5.877772,5.9015207,4.6848264,5.2899714,5.424499,5.066933,3.5622983,5.009561,4.893461,4.5782413,4.67127,5.1905766,5.0958705,4.9808874,3.8362262,2.8175366,4.3498015,4.6892014,3.6227689,6.608647,5.5763965,4.691719,5.3470187,5.3690376,4.189117,6.3654304,7.219212,5.0523396,3.419841,6.587663
t289,9.700831,-1.1178107,6.5278087,8.060359,4.5127215,6.6325502,6.298409,5.4031143,5.842742,5.8609977,4.6282315,5.2176332,5.3659315,5.0317845,3.5706828,5.000022,4.843664,4.59977,4.730986,5.2170672,5.104923,4.9576635,3.850255,2.7848797,4.4073067,4.7407064,3.6492963,6.5351105,5.526321,4.744511,5.3430476,5.415206,4.188391,6.4759383,7.351659,5.0123796,3.3267822,6.613754
t345,9.712534,-1.1192036,6.529605,8.049784,4.5086236,6.6118875,6.299455,5.402968,5.843093,5.844583,4.635802,5.2299867,5.353443,5.04132,3.5733762,5.0026784,4.8441496,4.603801,4.7376437,5.211418,5.097073,4.9527063,3.8415349,2.7799022,4.4170675,4.739989,3.6406083,6.534776,5.528244,4.7436604,5.338065,5.404647,4.174528,6.457083,7.3324976,5.0193214,3.3381765,6.620463
t346,9.708503,-1.114685,6.535018,8.09124,4.5059857,6.656632,6.308069,5.404984,5.8339744,5.864897,4.628139,5.1940484,5.360179,5.0290303,3.5719097,5.016347,4.8383393,4.6146393,4.7279644,5.2059383,5.1041636,4.951016,3.8682177,2.7826967,4.4164953,4.748776,3.661571,6.534794,5.5291376,4.752618,5.35956,5.414137,4.1882315,6.493187,7.3730145,4.999541,3.3084955,6.6260476
t269,9.640203,-1.2000449,6.4356837,7.868678,4.5309143,6.4570584,6.294283,5.2956934,5.913021,5.8647227,4.677678,5.341405,5.411339,5.0524087,3.5871553,4.9874997,4.9272275,4.567099,4.6907306,5.220769,5.1062536,4.9943466,3.7992508,2.8476985,4.3371587,4.690944,3.6208296,6.6383886,5.5545783,4.662745,5.302127,5.380726,4.2001553,6.334919,7.1905775,5.0567393,3.454626,6.5669584
t286,9.729097,-1.1170613,6.53622,8.078658,4.4804087,6.632902,6.314464,5.4339476,5.8075724,5.843452,4.646517,5.2098484,5.336766,5.056343,3.5755432,5.027708,4.809573,4.628802,4.7336445,5.1905165,5.076525,4.9257054,3.8566551,2.7543988,4.4308114,4.7457314,3.6512284,6.5062127,5.53769,4.7796683,5.357028,5.3897624,4.165177,6.4683967,7.3473697,5.007828,3.3208573,6.6422033
t375,9.689282,-1.1217043,6.5246005,8.070638,4.5195494,6.650161,6.297621,5.3995085,5.8481817,5.8820386,4.629861,5.215872,5.378431,5.029942,3.5624137,4.997161,4.848909,4.5936303,4.7206817,5.217638,5.1104074,4.9649673,3.8523283,2.7898731,4.396,4.7332406,3.6510382,6.539802,5.532299,4.7388825,5.3494906,5.4164157,4.196087,6.4863095,7.3683615,5.0125337,3.3212345,6.6074758
t376,9.733826,-1.0951505,6.5557394,8.132384,4.487365,6.695674,6.3149323,5.4329896,5.802873,5.855181,4.6211805,5.1642585,5.3364005,5.0326524,3.5746837,5.0295033,4.8040833,4.633425,4.738054,5.198421,5.092855,4.929144,3.8815944,2.7578027,4.4385977,4.7642226,3.6723247,6.513688,5.5238457,4.7871227,5.3708353,5.415257,4.18137,6.5246463,7.409685,4.9848537,3.2791066,6.64446
t320,9.719286,-1.1052465,6.5522327,8.141339,4.476036,6.7044334,6.3289886,5.4440494,5.7885547,5.8892727,4.6340375,5.1509857,5.354522,5.038931,3.5660245,5.050954,4.7935705,4.646007,4.7147546,5.1797647,5.0862756,4.922258,3.901467,2.749374,4.429927,4.7573767,3.687584,6.5068703,5.542561,4.7991204,5.3990493,5.4048533,4.1887736,6.5353637,7.417471,4.9729204,3.2639349,6.6532173
t272,9.62431,-1.2114346,6.4500136,7.9289017,4.5157547,6.4923034,6.302682,5.3247757,5.8821635,5.895538,4.6828923,5.2982855,5.4215612,5.0637875,3.5691624,5.00805,4.898193,4.5784984,4.673266,5.195866,5.0969977,4.981892,3.8316612,2.8241541,4.34671,4.690827,3.6254258,6.6150966,5.5721097,4.688293,5.340062,5.371985,4.193545,6.35898,7.2120705,5.050537,3.4266455,6.58391
t273,9.643212,-1.1902449,6.48096,8.028683,4.4955974,6.569259,6.3135943,5.371168,5.8404136,5.9040527,4.6682506,5.2337475,5.403805,5.0612564,3.5652487,5.030094,4.853702,4.6036153,4.676865,5.181886,5.0883617,4.9582715,3.867475,2.795666,4.3736815,4.713098,3.6469328,6.5698495,5.5685773,4.7327113,5.372267,5.3803926,4.19201,6.416266,7.275439,5.024235,3.3712718,6.6090746
t153,9.627513,-1.2814553,6.2913795,7.306299,4.541518,6.106894,6.2474685,5.133731,6.0032177,5.7642817,4.658739,5.5361843,5.397363,5.0296764,3.7221794,4.942117,5.0293736,4.52554,4.690353,5.3135014,5.11325,5.0347004,3.7232807,3.0088122,4.252155,4.6921196,3.6113353,6.7478113,5.495347,4.5555925,5.162375,5.423205,4.268884,6.08597,6.903167,5.0803127,3.6848538,6.4515915
t250,9.679973,-1.1530329,6.4990783,7.914374,4.522958,6.514091,6.2921343,5.3559456,5.8770614,5.8577385,4.650176,5.2926593,5.3829837,5.042885,3.5746417,4.9894905,4.8843083,4.5846405,4.722087,5.2215724,5.104734,4.973973,3.815227,2.8087378,4.3860207,4.7156873,3.627502,6.584871,5.538165,4.704751,5.3196874,5.3979692,4.184555,6.398488,7.2559614,5.0381904,3.3928654,6.596476
t251,9.724808,-1.1047633,6.524004,7.923746,4.544304,6.5162153,6.269595,5.3577657,5.9000926,5.805396,4.632198,5.3186584,5.35337,5.0310063,3.5840335,4.9537816,4.899268,4.5681787,4.768331,5.252622,5.114637,4.983,3.7658465,2.813077,4.408846,4.7243133,3.605489,6.5784554,5.508026,4.688185,5.273132,5.4129376,4.1678333,6.407863,7.2756925,5.051448,3.389744,6.590282
t178,9.632752,-1.2361861,6.3566165,7.5005846,4.556933,6.243566,6.2602534,5.188353,5.991904,5.8059993,4.670235,5.4888043,5.4111915,5.0339375,3.6553695,4.941044,5.0096145,4.5295687,4.7009683,5.2855263,5.1195397,5.0307207,3.724452,2.9450464,4.2863035,4.6827593,3.6023254,6.721578,5.5203485,4.5803337,5.20433,5.4043136,4.233078,6.183691,7.0210495,5.0819974,3.5982604,6.4953384
t189,9.731722,-1.0961567,6.5378056,7.9552565,4.536184,6.547869,6.2760715,5.3779483,5.882633,5.8125486,4.6271963,5.291944,5.3478923,5.029766,3.5795982,4.9641085,4.880787,4.5794616,4.76871,5.2451844,5.111738,4.973125,3.7838628,2.799027,4.419438,4.7324476,3.615726,6.5605483,5.5083666,4.7074575,5.2895722,5.4153576,4.167542,6.4331074,7.3027163,5.0397763,3.3653224,6.602359
t190,9.629722,-1.2526315,6.3333783,7.4512234,4.5516253,6.2113233,6.2584996,5.1683893,5.996164,5.7951922,4.665413,5.504102,5.4061217,5.031541,3.675622,4.9433813,5.0160494,4.5295954,4.694408,5.29297,5.117262,5.031764,3.7258565,2.966866,4.2738647,4.688548,3.6083682,6.730223,5.512657,4.573388,5.193399,5.41166,4.2469177,6.152825,6.987246,5.07895,3.6269429,6.481462
t179,9.634381,-1.2128153,6.3899174,7.5380845,4.5668883,6.270976,6.261393,5.2151523,5.989663,5.8241463,4.6799097,5.471798,5.4226093,5.037772,3.6257854,4.9347258,5.0051165,4.5271215,4.7104187,5.276138,5.124582,5.031451,3.7191467,2.9145036,4.302491,4.6701245,3.5905669,6.7146053,5.533756,4.5859623,5.218017,5.391533,4.212033,6.221905,7.0597796,5.089641,3.5614161,6.5138593
t93,9.598874,-1.4364195,6.135991,6.7475286,4.441095,5.7342486,6.246403,5.0442533,5.9568014,5.7042704,4.615113,5.5661488,5.3475723,5.0256615,3.8875973,5.0218534,5.0144415,4.5445814,4.6046805,5.363992,5.0840416,5.0113173,3.8033745,3.1410685,4.16967,4.7581377,3.6765423,6.75783,5.4597616,4.552178,5.102138,5.486412,4.3685904,5.8550377,6.585487,5.0456905,3.8676417,6.3576393
t71,9.602077,-1.4531324,6.1406374,6.628678,4.412962,5.6809916,6.2153273,5.074258,5.914835,5.657291,4.600874,5.522107,5.32586,5.051592,3.9229643,5.014392,4.9863753,4.5644484,4.6495175,5.34815,5.0593204,4.987694,3.846875,3.1632378,4.193488,4.741302,3.6642253,6.7190723,5.4166307,4.5705385,5.138145,5.4842443,4.3810844,5.8242774,6.5281267,5.0429707,3.8953996,6.3516674
t31,9.565102,-1.7309844,5.919191,5.039311,4.151558,4.9811687,6.062891,4.973943,5.713842,5.346995,4.4765673,5.27962,5.208508,5.104555,4.430225,5.1753826,4.810238,4.677639,4.6760125,5.401083,4.8768024,4.8390374,4.3172956,3.495458,4.141263,4.8652782,3.82361,6.551326,5.1549864,4.5868077,5.187564,5.6269407,4.612447,5.423974,5.750552,4.86672,4.244051,6.1256948
t32,9.557137,-1.7661694,6.0061827,5.1876807,4.109779,5.1216664,6.0679774,5.02864,5.683767,5.3115478,4.470894,5.2981715,5.16237,5.1166096,4.384729,5.162355,4.8376045,4.7000413,4.704865,5.396328,4.9059653,4.828602,4.284728,3.4747128,4.152698,4.8336735,3.8012493,6.548125,5.15198,4.617499,5.20749,5.6196218,4.5971246,5.497794,5.83295,4.897233,4.238206,6.139607
t21,10.183109,0.06982129,5.2212925,4.602618,4.8528666,3.966926,5.8969197,5.5473375,5.674282,5.7241516,4.1008816,4.8444657,4.9461975,5.3527217,4.837374,5.220458,4.188136,4.00429,4.1234617,5.455065,4.7365794,5.0433497,4.4498353,3.6057713,4.4944277,5.7977285,4.086593,6.347489,4.8436794,4.2062063,5.3690543,5.4288487,4.5487447,4.7215796,5.7438517,4.2901797,3.7543602,6.3434815
t22,10.181956,0.1414532,5.1727815,4.607651,4.886051,3.9273481,5.936388,5.545216,5.678597,5.735903,4.1064596,4.83832,4.9539685,5.3533826,4.8707385,5.272233,4.1849265,3.9967546,4.1202493,5.455982,4.7450395,5.0353756,4.4588356,3.6039324,4.5059752,5.8112288,4.09524,6.3344026,4.852031,4.199514,5.3682795,5.4331794,4.5600467,4.708434,5.743896,4.2832246,3.7668064,6.3284254
t23,10.176889,0.15783998,5.1538043,4.6005287,4.90739,3.9030507,5.946311,5.5455785,5.6853595,5.7406416,4.1022744,4.837224,4.9476004,5.3521647,4.8858466,5.2899885,4.1824436,3.9867706,4.1102567,5.458806,4.7479687,5.022938,4.459365,3.6050518,4.499727,5.825865,4.11042,6.322913,4.8472347,4.201654,5.366203,5.4446306,4.5682564,4.691745,5.7427793,4.2762537,3.7766113,6.315357
t24,10.175195,0.14619175,5.1389885,4.614613,4.9337506,3.8816159,5.9668584,5.5514627,5.7011247,5.759662,4.1087704,4.8320847,4.9678054,5.3430605,4.910773,5.3049655,4.1649785,3.9670434,4.1003876,5.461433,4.754845,5.025259,4.455103,3.5996096,4.507897,5.8420267,4.116749,6.3008766,4.8669553,4.1898565,5.354519,5.4427214,4.574383,4.6697693,5.7589746,4.2630186,3.7763772,6.315103
t30,10.1591835,0.17023145,5.117915,4.620425,4.9261284,3.890834,5.9979095,5.5357747,5.7020597,5.755103,4.117807,4.837287,4.9692225,5.342823,4.920016,5.341895,4.1895256,3.9815257,4.1110673,5.460436,4.7616043,5.009825,4.462718,3.5982127,4.5058446,5.826593,4.120363,6.297883,4.8711576,4.197687,5.355015,5.4548435,4.584452,4.6847878,5.7518063,4.2729707,3.8014338,6.2932496
t100,6.797428,5.587085,-1.7983522,5.8328443,4.0251765,5.463656,5.1757884,5.365437,5.3355336,5.9542384,3.5794544,5.7373424,5.531944,4.4772053,5.268537,3.589434,4.885933,4.198985,3.8570802,5.787059,4.477274,5.413007,5.177385,3.0499995,4.7353783,3.9723303,4.403137,5.369987,6.31741,3.4200044,5.4430566,4.8519177,5.764864,4.497897,4.856113,4.4096913,5.493059,4.3394604
t129,6.7699428,5.6189504,-1.8881153,5.82606,3.9847505,5.470805,5.1659756,5.3823175,5.329326,5.9648976,3.598009,5.753996,5.507866,4.464046,5.26994,3.59154,4.895556,4.21423,3.8391924,5.770675,4.4685845,5.4137425,5.1791224,3.0707436,4.738656,3.9689856,4.4002304,5.356289,6.31969,3.4303596,5.4443135,4.826599,5.7873187,4.511828,4.871016,4.428628,5.4920616,4.3357687
t130,6.807782,5.5754914,-1.968502,5.789072,4.008355,5.422672,5.1702456,5.387249,5.321356,5.9717975,3.5942209,5.709802,5.5111327,4.5067635,5.2681384,3.6301982,4.9033537,4.2211013,3.8389316,5.7712183,4.4720097,5.3844757,5.1937327,3.0661314,4.728691,3.9953072,4.3861103,5.3469734,6.306361,3.4639869,5.426383,4.869265,5.771782,4.5248485,4.884987,4.4264164,5.4793463,4.3419557
t101,6.766507,5.6207876,-1.8547509,5.8264155,3.9712412,5.466603,5.174731,5.4008026,5.3051214,5.9592123,3.617948,5.752893,5.50378,4.465335,5.2894316,3.5908968,4.8995624,4.2333193,3.8369076,5.75715,4.4749203,5.4197464,5.197917,3.0741131,4.74858,3.9873018,4.376554,5.3538003,6.333471,3.4298577,5.4514,4.825895,5.8049445,4.515302,4.8708887,4.427303,5.468539,4.3216467
t118,6.7580686,5.619314,-2.165708,5.836135,3.964215,5.472466,5.218503,5.387686,5.2576494,5.9242053,3.6644065,5.7477403,5.540889,4.47591,5.3268504,3.5795565,4.896243,4.24692,3.8819778,5.7784195,4.497923,5.4350605,5.2132936,3.0294275,4.776513,4.0221133,4.324546,5.3636856,6.3560452,3.419118,5.451264,4.8160796,5.834862,4.486419,4.84363,4.3973565,5.414707,4.2895627
t143,6.725112,5.649944,-2.2743623,5.8563027,3.925329,5.500242,5.2251205,5.392924,5.2417135,5.9141645,3.6906059,5.774808,5.5387664,4.451458,5.342673,3.5567434,4.8965774,4.2612453,3.886642,5.774463,4.498244,5.458104,5.2131243,3.0306637,4.7903748,4.0212846,4.3131337,5.3627105,6.371451,3.4017115,5.4588213,4.782154,5.870205,4.4795575,4.835736,4.4016886,5.399293,4.2739396
t261,5.9789886,5.8061695,-4.1300406,6.127268,4.359365,5.8345904,5.3476496,5.699868,5.2212415,5.90345,4.7632465,5.1599956,6.0930724,4.6844225,5.856451,3.2060246,3.9376323,3.373595,3.9937623,5.3681345,4.7635517,5.288148,5.7800837,3.1436517,5.520998,4.850973,4.2568955,5.457328,6.7029834,3.755882,4.9758077,3.856742,4.756638,5.081952,4.9249825,4.7082944,6.035113,3.8578897
t262,5.9735622,5.7982883,-4.172403,6.1135316,4.375188,5.819331,5.32412,5.7351418,5.233618,5.9012513,4.7890635,5.1353855,6.118356,4.70809,5.8497663,3.2199583,3.9179723,3.3517337,3.9790337,5.3341784,4.7610407,5.291851,5.7875,3.1466584,5.5312443,4.8587394,4.2707663,5.441361,6.689826,3.7773418,4.957742,3.8464293,4.7275987,5.1076784,4.9468923,4.699729,6.0534616,3.8519554
t161,6.6451855,5.6914096,-2.4759333,5.90177,3.8771243,5.5527344,5.2587433,5.4100666,5.1826706,5.880553,3.7760894,5.8154593,5.5377574,4.413735,5.4043465,3.5212848,4.8837824,4.284847,3.9013844,5.764939,4.5216002,5.499376,5.2354984,3.027643,4.8561673,4.0724726,4.2573457,5.378416,6.4352493,3.371813,5.4913745,4.7031713,5.9199696,4.455598,4.8203874,4.399894,5.352698,4.2055135
t157,6.682783,5.6810565,-2.4218278,5.885257,3.8897393,5.5340934,5.2482176,5.3969574,5.2076273,5.8898935,3.7356184,5.8015904,5.546728,4.4279704,5.3772078,3.5285041,4.89214,4.279677,3.9046578,5.7742743,4.509401,5.4890504,5.2225504,3.019394,4.821562,4.0404444,4.2815065,5.3688245,6.40279,3.377751,5.4717703,4.739205,5.911157,4.4621067,4.818802,4.396875,5.365395,4.2396555
t158,6.605043,5.7222185,-2.5178328,5.9303355,3.871225,5.58834,5.2707763,5.422394,5.164611,5.8641224,3.8097723,5.8249965,5.5366287,4.3988433,5.428445,3.4965043,4.8682847,4.28141,3.9051795,5.749835,4.532612,5.5186024,5.2514634,3.0341315,4.8822336,4.0930886,4.2413826,5.391658,6.464342,3.3586187,5.5077415,4.6629477,5.9274063,4.457915,4.8141837,4.412861,5.3469143,4.1770444
t201,5.77181,6.126917,-4.471052,6.3567996,4.0047007,6.0068207,5.5917425,5.44269,5.115881,5.4945655,4.374264,5.5414805,5.8748403,4.570305,5.8656287,3.2812316,4.2309947,3.6726906,4.2144594,5.5742536,4.7629666,5.546768,5.631971,3.1585364,5.4764414,4.8896008,4.0820765,5.6635675,6.948685,3.4634743,5.320832,3.9787562,5.3015513,4.6612234,4.7968755,4.9081526,5.575829,3.5231144
t308,5.354355,6.5038037,-5.064936,6.539071,4.012519,6.1852555,5.5344033,5.850773,5.3724837,5.049213,4.6185155,5.3941145,6.314704,5.0399446,5.9456353,3.5574555,4.0661077,3.5624018,4.3671675,5.2084007,5.027952,5.8581223,5.7238827,3.2047098,5.771828,5.2145104,4.0106034,5.7769804,7.1880403,3.5359485,5.3729253,3.918187,5.060871,4.877522,5.1180377,5.3161116,5.5049486,3.1153765
t314,5.3831005,6.4748816,-5.043211,6.5166655,4.025119,6.162922,5.527257,5.82802,5.349732,5.0683274,4.6204405,5.380265,6.2924714,5.015441,5.93821,3.5280814,4.06355,3.5484545,4.3460474,5.2279706,4.997581,5.82502,5.7164106,3.2064712,5.7537413,5.183762,4.022227,5.7612295,7.16543,3.5455315,5.3662586,3.9019454,5.0598025,4.8801985,5.0915976,5.2961926,5.511567,3.144971
t344,5.3212376,6.536116,-5.102478,6.584456,3.9530377,6.2234235,5.571197,5.8492556,5.397227,5.0354624,4.6022534,5.425915,6.3213406,5.043875,5.9388103,3.5944116,4.082241,3.5982358,4.4073496,5.200555,5.066716,5.896863,5.714911,3.1893878,5.7850647,5.247439,3.9696865,5.8078933,7.233552,3.507269,5.411928,3.950567,5.078606,4.8465743,5.138323,5.3309584,5.4617796,3.0782936
t355,5.339357,6.5194044,-5.0762215,6.5462604,4.015835,6.193412,5.5266643,5.870287,5.3867497,5.0325046,4.6324377,5.384092,6.3328753,5.059195,5.954859,3.5713334,4.055503,3.553899,4.373023,5.1910505,5.041511,5.8729887,5.7346253,3.2102783,5.787608,5.229788,4.0119267,5.7811112,7.197679,3.544151,5.3708844,3.91264,5.046847,4.890983,5.13492,5.332539,5.504608,3.1006236
t356,5.321065,6.541682,-5.068065,6.560677,4.0136385,6.2109632,5.5291877,5.887107,5.40477,5.0251293,4.621417,5.40609,6.3444767,5.0745454,5.972235,3.595759,4.0614877,3.569984,4.3884983,5.1791997,5.0677457,5.903417,5.7511215,3.2127972,5.8029785,5.258692,4.012539,5.792854,7.2083974,3.535288,5.3627477,3.9299903,5.0563917,4.8840017,5.1583614,5.341365,5.5140886,3.0806727
t290,5.3385186,6.518332,-5.083992,6.533118,4.0354633,6.1836166,5.515244,5.872478,5.383622,5.0288157,4.6402144,5.368888,6.3365555,5.061971,5.956507,3.5632238,4.0486984,3.538367,4.3614783,5.1876025,5.0324388,5.8658504,5.735673,3.215893,5.790109,5.22495,4.024523,5.7720213,7.1863933,3.5559225,5.3575435,3.8977234,5.038356,4.9057794,5.1343284,5.336534,5.519633,3.10113
t291,5.3348484,6.52057,-5.0984344,6.5496993,4.0117207,6.1987634,5.502182,5.869087,5.3957534,5.0263314,4.6587396,5.3549433,6.335633,5.053542,5.973005,3.5744064,4.0267663,3.5228477,4.368841,5.1852403,5.0455847,5.8714023,5.75166,3.2323244,5.7964706,5.230701,4.023775,5.778478,7.2068915,3.5764272,5.3595977,3.8788462,5.021092,4.9155555,5.135987,5.339394,5.504552,3.0970957
t328,5.3813066,6.477461,-5.040488,6.5515733,3.971868,6.1899333,5.56253,5.8182487,5.35806,5.079014,4.5955667,5.4216323,6.2819386,5.0057755,5.925941,3.5481467,4.0865574,3.5915217,4.3774624,5.2390223,5.0207047,5.8426323,5.7034664,3.1881354,5.745251,5.195485,3.985275,5.7857327,7.195046,3.5104434,5.402293,3.9423754,5.086054,4.8412066,5.0909567,5.2860665,5.474385,3.1411228
t329,5.3605537,6.496274,-5.0713058,6.580156,3.942538,6.2127476,5.583851,5.8212123,5.373905,5.0671315,4.59485,5.4310913,6.2908344,5.0125012,5.918279,3.5691454,4.090565,3.606684,4.401502,5.230162,5.0426435,5.862436,5.6955414,3.1785417,5.7546215,5.2125907,3.9572923,5.8042107,7.2254167,3.4975657,5.4302115,3.9563332,5.0880337,4.828087,5.103825,5.2987947,5.4448323,3.1190987
t292,5.393466,6.466264,-5.031224,6.5485854,3.9621017,6.1824613,5.5704155,5.7996407,5.34023,5.0913134,4.5799913,5.436799,6.265471,4.9885163,5.925361,3.534887,4.0941353,3.6003747,4.3716087,5.2553654,5.009147,5.829914,5.6998234,3.1871862,5.7300587,5.1821437,3.9853868,5.7823415,7.1905875,3.5031598,5.401465,3.945563,5.103669,4.817592,5.0766287,5.273299,5.475031,3.1533074
t293,5.422391,6.4330277,-5.0125017,6.5269637,3.9746022,6.1651716,5.572487,5.7673545,5.3217173,5.123899,4.57196,5.4293504,6.2342453,4.9542346,5.908777,3.506245,4.1021843,3.5954716,4.3553243,5.2819653,4.9800706,5.797135,5.682562,3.181581,5.7104254,5.1525235,3.9916544,5.770343,7.16424,3.5052192,5.3948894,3.937578,5.109992,4.819866,5.047592,5.2429194,5.488331,3.1836514
t333,5.5756745,6.2808027,-4.9290037,6.48632,3.7980497,6.1080627,5.7260356,5.3027005,5.079896,5.3162494,4.3243475,5.6278605,5.8402185,4.520383,5.9080276,3.2950728,4.222836,3.682704,4.311258,5.619463,4.793525,5.6503696,5.607489,3.1828413,5.5491986,4.9893293,3.991182,5.7544894,7.0680447,3.4082668,5.401941,3.9106472,5.4032493,4.490721,4.7748575,5.023904,5.466534,3.3125846
t349,5.5216265,6.320424,-4.9988256,6.506857,3.7565284,6.1239,5.7187934,5.3066883,5.1163273,5.2674203,4.3629045,5.598631,5.8871107,4.5694103,5.9094515,3.3353114,4.2035885,3.6721313,4.3193855,5.575858,4.825075,5.68221,5.620041,3.1867874,5.577838,5.0177307,3.9806294,5.765579,7.0890474,3.4331985,5.4073853,3.9018893,5.3733916,4.486974,4.8199153,5.0683517,5.4620924,3.2660306
t350,5.527697,6.315111,-4.991685,6.5074263,3.7555163,6.125023,5.7250104,5.3032722,5.1052866,5.2751384,4.352922,5.6093926,5.874332,4.556716,5.9109817,3.3246334,4.2066135,3.6741765,4.3221807,5.5879283,4.818495,5.6790724,5.617601,3.1880925,5.575218,5.013511,3.9792655,5.766908,7.089712,3.4252348,5.409645,3.9009073,5.383773,4.482686,4.8097243,5.062394,5.4586997,3.2715201
t319,5.519311,6.3171234,-4.9989495,6.513578,3.7298813,6.1274567,5.7374287,5.267937,5.1012497,5.272357,4.346775,5.617684,5.865174,4.54651,5.913546,3.3247445,4.2092066,3.6765628,4.3247128,5.5924034,4.8155403,5.6773086,5.618212,3.1876013,5.5739837,5.0170355,3.9747837,5.772368,7.094287,3.427564,5.412618,3.8947127,5.39646,4.455531,4.814576,5.0614047,5.453705,3.2617266
t322,5.647133,6.2179694,-4.814531,6.4998074,3.818844,6.1446743,5.815019,5.1036954,4.920178,5.410868,4.174034,5.7945,5.639272,4.2902,5.932911,3.1589522,4.2680426,3.7119977,4.3659186,5.82133,4.70544,5.644717,5.5479116,3.2017636,5.5097747,4.92871,3.9808059,5.757259,7.0535116,3.277534,5.430401,3.9162688,5.570216,4.365066,4.570513,4.94459,5.4172363,3.3815894
t323,5.6048856,6.2406635,-4.893419,6.5558167,3.7649522,6.2282133,5.878426,4.990681,4.821229,5.401322,4.1024795,5.9091954,5.541821,4.1736693,5.9682465,3.0873513,4.265845,3.704797,4.449884,5.930549,4.674619,5.7188816,5.507,3.2416852,5.5464544,4.922989,3.9500823,5.7796226,7.083635,3.186112,5.4699025,3.901812,5.668559,4.2928634,4.475196,4.973339,5.3577337,3.3574815
t311,5.602507,6.249937,-4.879634,6.5718093,3.785693,6.2218,5.896411,4.9976726,4.8266163,5.3998885,4.1081386,5.90473,5.5474358,4.176343,5.965067,3.0904355,4.250401,3.706345,4.445286,5.928392,4.687393,5.7160587,5.515741,3.2415626,5.560526,4.93171,3.9361734,5.7933955,7.0976915,3.1856458,5.481747,3.8856225,5.6637225,4.272393,4.453074,4.982234,5.3493958,3.3617778
t357,5.5776386,6.2695622,-4.8987536,6.5903983,3.7671134,6.25132,5.917322,4.967148,4.807373,5.3769507,4.0828757,5.9307075,5.5286384,4.152134,5.9813213,3.0801382,4.2503657,3.7074797,4.4751754,5.9507914,4.682881,5.7426267,5.4922266,3.2572734,5.5737762,4.933156,3.9200351,5.8064017,7.1077905,3.1688607,5.499689,3.8818212,5.6947885,4.252919,4.4475183,4.9990606,5.3236976,3.3363764
t373,5.6342216,6.2092557,-4.904177,6.538341,3.7488413,6.241378,5.867189,4.9466534,4.7731166,5.437581,4.0754423,5.9555984,5.491246,4.1179495,5.970515,3.047093,4.289543,3.7003114,4.462379,5.9821568,4.6395454,5.7236967,5.496999,3.2417076,5.524299,4.900144,3.9754388,5.7517123,7.0600314,3.1463342,5.4515986,3.9242682,5.698361,4.3064556,4.4327035,4.9453044,5.36935,3.3836503
t374,5.616898,6.226585,-4.890483,6.549415,3.768629,6.25249,5.879218,4.956847,4.779485,5.4183583,4.0684404,5.950885,5.500104,4.128397,5.9787807,3.052707,4.278794,3.7008543,4.473898,5.9739523,4.6483335,5.7366824,5.482293,3.2534304,5.540757,4.90313,3.9614372,5.765858,7.0702796,3.149824,5.468161,3.9176426,5.703669,4.2947226,4.4415145,4.9630775,5.352648,3.3706431
t330,5.6398425,6.2083716,-4.8515196,6.52352,3.803093,6.2363997,5.8502336,4.983642,4.7926397,5.43406,4.0741076,5.9319253,5.514215,4.1520395,5.97102,3.059104,4.2823615,3.6965802,4.456083,5.9496684,4.643936,5.7219005,5.47848,3.2501214,5.529207,4.888644,3.9806716,5.7494726,7.0518985,3.1659276,5.4527383,3.9334893,5.6873856,4.3239717,4.4606423,4.948939,5.374545,3.3931892
t382,5.5695753,6.271286,-4.9476047,6.597102,3.7185636,6.2782216,5.9333086,4.92148,4.765832,5.376167,4.05397,5.976688,5.485211,4.100912,5.9939303,3.050595,4.2688437,3.7080793,4.50237,6.000053,4.6603107,5.7615733,5.4781475,3.2623234,5.565857,4.9288077,3.9223933,5.7988343,7.1022797,3.1310453,5.499117,3.8900306,5.732094,4.235867,4.41943,4.994313,5.312049,3.3241444
