,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
t37,9.647183,11.927982,7.452467,3.273281,9.896313,3.966508,2.5629072,4.9423156,3.716311,4.239031,5.07858,6.6412067,5.058683,3.2601168,3.8672893,6.4655576,5.5616865,5.494339,6.8424315,5.407005,4.771876,4.9185696,3.774031,5.3441443,2.929461,5.120373,5.780988,4.901571,3.5192516
t38,9.619277,11.980193,7.440877,3.2511292,9.945191,3.9657507,2.5694883,4.880334,3.7509487,4.2385693,5.0458126,6.647144,5.0585365,3.3151064,3.871752,6.417878,5.617436,5.524327,6.897201,5.3734193,4.762725,4.91172,3.784574,5.3099523,2.8945067,5.0599227,5.7558007,4.9064093,3.579087
t29,9.636694,11.990627,7.4230723,3.2538,9.954434,3.9772604,2.5855427,4.8845677,3.7410932,4.238244,5.0259104,6.6384163,5.066745,3.3216667,3.8835576,6.4034653,5.630707,5.5433674,6.9146233,5.3560286,4.781735,4.92896,3.7632627,5.328523,2.8946462,5.0493803,5.7608166,4.890515,3.5870163
t26,9.741823,11.834694,7.403412,3.3173692,9.804701,3.975552,2.582829,5.127354,3.6346407,4.232512,5.068922,6.616975,5.0612206,3.1216128,3.9052117,6.5454264,5.4859505,5.4806614,6.72681,5.4460335,4.8916607,4.970483,3.678612,5.469813,2.9966905,5.2512636,5.837036,4.858042,3.391663
t62,9.329004,12.160759,7.6351104,3.3552263,10.14841,3.7622366,2.4866207,4.5908165,3.9360168,4.4841924,5.0800204,6.9167347,4.8929133,3.508387,3.654336,6.2646832,5.826272,5.527208,7.058935,5.3818955,4.453277,4.632633,4.064696,4.9970975,2.937001,4.867996,5.567995,5.054832,3.8408678
t63,9.340024,12.155574,7.622005,3.357303,10.144608,3.768461,2.4968364,4.6,3.9275188,4.4756002,5.079567,6.905554,4.9043818,3.5055733,3.6685784,6.263249,5.821003,5.5347905,7.0566096,5.374584,4.464212,4.641105,4.054785,5.0077662,2.94238,4.872112,5.5742426,5.0448394,3.830088
t50,9.305308,12.16819,7.6485906,3.347748,10.158553,3.75495,2.46473,4.5734663,3.94342,4.4966116,5.084075,6.9314,4.8770814,3.5116909,3.637649,6.2698274,5.8279276,5.5148315,7.056408,5.3959413,4.4265876,4.6201286,4.079188,4.9738617,2.9245105,4.867808,5.5618596,5.0726657,3.8522027
t16,9.79191,11.761979,7.462771,3.3245728,9.777351,3.9581892,2.5703013,5.169175,3.5985599,4.2135525,5.1828117,6.594527,5.112369,3.0664825,3.8522646,6.600157,5.3522873,5.4413013,6.6533923,5.489823,4.880192,4.9742026,3.6599534,5.517079,3.0523322,5.356338,5.816578,4.8416357,3.3186648
t24,9.794674,11.828374,7.39839,3.27974,9.809514,4.0042405,2.581994,5.0987163,3.5919776,4.1723638,5.1260624,6.5637026,5.137019,3.1389437,3.8760722,6.582794,5.4242964,5.4730945,6.7343183,5.4671173,4.891622,5.0078397,3.6533797,5.501288,2.9897647,5.27331,5.835296,4.8371916,3.3680725
t52,9.405679,12.102945,7.589032,3.3244462,10.079645,3.8208082,2.5009522,4.675434,3.8842278,4.423019,5.0633044,6.848127,4.9273868,3.446451,3.7039523,6.3193154,5.766659,5.512094,7.010907,5.3880506,4.530579,4.7130995,3.98635,5.080424,2.9218922,4.9202075,5.623684,5.018218,3.7721558
t71,9.2197695,12.213379,7.716848,3.3397992,10.189312,3.7174082,2.428272,4.513488,4.0085974,4.541232,5.0740685,6.996065,4.8172975,3.5478609,3.5631166,6.255168,5.890979,5.4913964,7.098147,5.4130034,4.352282,4.5694747,4.136598,4.8848133,2.8984094,4.8125954,5.516662,5.117156,3.934933
t72,9.27719,12.181178,7.6741805,3.339249,10.157171,3.7496846,2.4528165,4.5623903,3.9604976,4.5119805,5.0647664,6.954148,4.8504896,3.515082,3.6071894,6.272719,5.848563,5.500063,7.069777,5.404197,4.4089174,4.6154857,4.0883074,4.945779,2.907185,4.84904,5.5493155,5.0885277,3.8842006
t31,9.751248,11.837261,7.418858,3.303235,9.814519,3.980923,2.579098,5.0888004,3.6275196,4.2178283,5.102834,6.603686,5.0912614,3.1460125,3.8783383,6.548213,5.4576783,5.475436,6.740404,5.450105,4.8672986,4.972811,3.6855972,5.465031,2.9975543,5.2491145,5.8245206,4.856464,3.3976426
t17,9.847036,11.756282,7.4691606,3.3774357,9.732317,3.9888892,2.604638,5.2200284,3.546165,4.2501593,5.1621346,6.592451,5.088692,3.0354052,3.8930473,6.585078,5.3206124,5.434632,6.6188474,5.467085,4.9171486,5.00142,3.6183233,5.5753365,3.0890083,5.378358,5.8733625,4.8130593,3.2980816
t57,9.241353,12.263394,7.6967435,3.4236407,10.263783,3.669234,2.5152423,4.470753,4.020336,4.566545,5.1132364,7.010093,4.864435,3.6232984,3.5980754,6.147889,5.9331408,5.589409,7.157362,5.3415904,4.376109,4.511405,4.180074,4.8950863,2.9875426,4.77539,5.4715123,5.086844,3.9520488
t66,9.186551,12.260251,7.6905293,3.3914886,10.290903,3.675356,2.452285,4.431019,4.02362,4.554218,5.1590796,7.009482,4.8628516,3.6228402,3.6025841,6.1637325,5.9130154,5.577974,7.1205406,5.357835,4.293779,4.4832134,4.211198,4.8395767,2.9667778,4.80099,5.4851694,5.12416,3.941204
t74,9.192622,12.26904,7.725142,3.3979921,10.273776,3.6640477,2.4681156,4.441554,4.049203,4.5693827,5.1195436,7.025255,4.837231,3.6281269,3.5638096,6.1658773,5.947514,5.561993,7.157777,5.3661566,4.3187923,4.495418,4.2019105,4.8465195,2.9573123,4.7638183,5.46895,5.1144066,3.973305
t75,9.2309065,12.2734375,7.682845,3.4207323,10.295456,3.6717896,2.5054777,4.4503093,4.003239,4.567988,5.15382,7.0069323,4.8837075,3.6352637,3.615372,6.123395,5.9147506,5.6136866,7.1340475,5.3235416,4.3593993,4.4832454,4.199316,4.882627,3.005017,4.796225,5.473115,5.087049,3.9394195
t70,9.211254,12.276647,7.7003345,3.426801,10.293456,3.6565914,2.502495,4.437343,4.037546,4.56874,5.13972,7.019006,4.8650384,3.644318,3.5954149,6.131631,5.9465423,5.600735,7.164564,5.335612,4.333509,4.4838142,4.207807,4.861672,2.9917572,4.7655196,5.4635935,5.1002684,3.962004
t119,9.112263,12.272529,7.8122644,3.3481784,10.256044,3.659501,2.3949976,4.410132,4.120311,4.5700383,5.072818,7.0492234,4.7623405,3.6292892,3.470696,6.2150254,5.986522,5.4820256,7.1773157,5.4306517,4.245767,4.4981875,4.214493,4.769265,2.8792832,4.7261405,5.4669657,5.1468635,4.0333123
t235,9.106865,12.272474,7.7872815,3.3386679,10.260046,3.6705701,2.3691735,4.4070835,4.07014,4.589435,5.110682,7.0546303,4.773615,3.607154,3.4924583,6.217065,5.9324503,5.483451,7.1256156,5.437764,4.231375,4.4801054,4.2294984,4.766803,2.88435,4.7796326,5.4724135,5.1764007,4.0041575
t236,9.127046,12.303386,7.7738304,3.3907008,10.302361,3.6391397,2.4223526,4.39077,4.057267,4.6188846,5.141109,7.0739164,4.799359,3.6426418,3.5166342,6.160954,5.940788,5.5450783,7.149436,5.3972745,4.2545795,4.44637,4.255372,4.781206,2.943122,4.77496,5.440078,5.168684,4.00782
t73,9.208355,12.301467,7.706491,3.4676533,10.317134,3.6170404,2.5348065,4.4130588,4.0694485,4.590089,5.1393113,7.0447035,4.8622007,3.679741,3.5989554,6.102641,5.9874105,5.626691,7.2118793,5.322604,4.32695,4.463162,4.234093,4.853466,3.0171735,4.7272944,5.4296904,5.1074963,3.9909813
t58,9.273897,12.233348,7.6600595,3.4405887,10.229226,3.6925745,2.5519216,4.5028987,4.0096607,4.5271726,5.078318,6.972625,4.902413,3.611008,3.6336577,6.1399226,5.945142,5.611488,7.1720543,5.3012276,4.409341,4.546026,4.1453857,4.9268994,3.0110605,4.7563605,5.496241,5.0475974,3.9213257
t18,9.819029,11.723274,7.536045,3.379332,9.721396,3.9535801,2.573645,5.2259912,3.566631,4.259342,5.237288,6.614957,5.0826354,3.0125427,3.855966,6.609182,5.2722316,5.393088,6.5764155,5.500402,4.8653884,4.961702,3.6623564,5.5512285,3.1045704,5.423109,5.8503013,4.841619,3.2727194
t22,9.755667,11.754424,7.575967,3.3520653,9.755821,3.9496799,2.547631,5.162226,3.6254752,4.2550936,5.2785835,6.6168904,5.0736866,3.057961,3.832772,6.54936,5.2469726,5.390527,6.602674,5.4526663,4.8050117,4.920681,3.719301,5.4765673,3.083434,5.394233,5.8008385,4.871338,3.3192804
t110,12.769509,4.871809,6.19234,4.3498225,4.9752293,4.0940943,4.156021,4.9425793,4.8291516,5.5027966,5.7066894,5.5090404,6.3336306,3.4821434,4.951743,5.1722302,6.27134,4.3550344,6.976414,5.7252226,5.430078,5.944623,4.728345,5.438735,5.766906,4.7737694,5.667843,4.8300776,3.9140859
t111,12.888676,4.693919,6.3059916,4.4209914,4.9115043,3.9841568,3.9528422,4.9277825,4.783855,5.4092135,5.621025,5.513335,6.270116,3.3059697,5.1533284,5.2463374,6.4332356,4.4493318,6.780889,5.659085,5.3783584,5.7788887,4.5142694,5.2717957,5.936595,4.58106,5.7615104,4.8632283,3.682653
t208,12.448502,5.188739,5.8759327,4.087544,5.169495,4.310691,4.6365438,5.055803,5.004206,5.758298,5.994188,5.466434,6.5506573,3.981772,4.600469,5.0255,5.8995724,4.1724358,7.407757,5.8683195,5.5167136,6.253792,5.2870693,5.756214,5.441249,5.2108417,5.6013002,4.650095,4.4907
t209,12.523909,5.161255,5.8682613,4.079461,5.134654,4.319168,4.5500855,5.0270486,5.0381875,5.700473,5.95888,5.415856,6.555024,3.9772294,4.626434,4.9951816,5.9399037,4.165147,7.4158835,5.914862,5.5315933,6.222693,5.2910113,5.758686,5.4677386,5.144154,5.5865827,4.6215177,4.4459887
t173,12.422077,5.2691617,5.8554597,4.1094837,5.147023,4.3438883,4.6185517,5.0245805,5.0120797,5.7276406,6.0242896,5.446521,6.51517,4.0104175,4.513269,5.0075264,5.8336577,4.192924,7.4441094,5.884119,5.5027456,6.296165,5.3592944,5.7974954,5.3504167,5.2180576,5.601398,4.613062,4.5638676
t192,12.4818,5.2548127,5.8856463,4.11277,5.145005,4.3661337,4.6050124,5.037524,5.0075016,5.7098765,5.9390035,5.445436,6.5124435,3.9916003,4.5248165,5.0155425,5.8489685,4.1285486,7.469941,5.884662,5.5712132,6.294973,5.3331537,5.817623,5.3616123,5.2040467,5.538003,4.6568375,4.525681
t193,12.526212,5.158632,5.918619,4.12974,5.158375,4.337319,4.5252724,5.057471,5.0442843,5.6650486,5.942117,5.466544,6.5135117,3.923812,4.6147413,5.055797,5.9412656,4.1295485,7.460829,5.856554,5.5636153,6.2155676,5.241751,5.7900157,5.4614253,5.1318064,5.5594826,4.6425815,4.4482746
t181,12.484079,5.189423,5.839686,4.0584097,5.1830783,4.342222,4.5623484,5.056866,5.0995693,5.7001634,6.006237,5.442381,6.573897,4.0190806,4.584027,5.004798,5.9056954,4.1303053,7.4851317,5.902897,5.5371065,6.2296367,5.3326216,5.8026958,5.4285645,5.1623435,5.592556,4.5792694,4.51103
t187,12.633846,5.087073,6.099609,4.289754,5.050895,4.196332,4.380989,4.9978995,4.8725586,5.582764,5.783186,5.509607,6.3677216,3.694471,4.721977,5.1363406,6.056268,4.2689133,7.2000403,5.7583447,5.512691,6.110791,4.9946303,5.6026273,5.552356,4.9860697,5.583926,4.8038335,4.205377
t211,12.533652,5.1630983,6.0120735,4.2202926,5.1209764,4.2902284,4.5109925,5.036428,4.934829,5.6578584,5.8741126,5.4936714,6.4306498,3.819743,4.6299405,5.096414,5.957875,4.195981,7.34823,5.8024693,5.531465,6.214333,5.1530976,5.722684,5.466024,5.1098514,5.555551,4.740602,4.385433
t237,12.468574,5.226517,5.981223,4.2041483,5.139316,4.295562,4.5671287,5.0409284,4.9514,5.6847324,5.925849,5.5085444,6.436403,3.868796,4.5608606,5.0892673,5.886361,4.187486,7.382248,5.797458,5.5223,6.237366,5.203853,5.743208,5.399886,5.1593294,5.577301,4.726064,4.4711976
t238,12.475835,5.2440023,5.970702,4.192775,5.1391788,4.316651,4.5811167,5.042121,4.9479575,5.6903977,5.906877,5.4998364,6.4432216,3.892903,4.542437,5.0789022,5.8702145,4.170469,7.402733,5.809944,5.544371,6.263121,5.2327056,5.7641206,5.377496,5.1750064,5.552158,4.7282934,4.4824443
t231,12.477466,5.29514,5.9791574,4.19995,5.111732,4.3180113,4.5996537,5.0133643,4.929101,5.6820135,5.863975,5.485643,6.42587,3.9054346,4.487554,5.060432,5.8230696,4.165542,7.417391,5.8194785,5.555174,6.2914,5.273063,5.7737107,5.3179545,5.1935678,5.529897,4.7544975,4.527385
t232,12.516788,5.2345247,6.0198874,4.237681,5.101106,4.2812862,4.54622,5.019523,4.892018,5.6637077,5.849712,5.5034895,6.398074,3.8382757,4.56037,5.0960703,5.8947864,4.201169,7.345735,5.789658,5.5455976,6.238088,5.1808486,5.7201085,5.387292,5.1372995,5.5383687,4.783119,4.420335
t155,12.445887,5.3029494,5.928385,4.159171,5.107868,4.291114,4.62007,4.9997177,4.92993,5.7210813,5.920827,5.461318,6.4585376,3.9480355,4.4923763,5.018557,5.8163195,4.1988597,7.3890715,5.853672,5.519312,6.2714424,5.3004136,5.74449,5.318092,5.1971827,5.57198,4.72937,4.5163302
t166,12.670674,5.016731,6.1381717,4.323773,5.045911,4.187309,4.308964,4.9876823,4.851223,5.564273,5.745118,5.507529,6.3473787,3.624734,4.793995,5.142317,6.126624,4.268315,7.1396527,5.746174,5.4796753,6.0743237,4.9182067,5.5739956,5.6222496,4.915044,5.5717936,4.8224635,4.1262226
t167,12.613525,5.128185,6.0573506,4.2498264,5.060998,4.2008004,4.4293,4.999671,4.9075985,5.6002607,5.8255854,5.4945097,6.4016986,3.7451854,4.678977,5.111826,6.011477,4.2757635,7.2312784,5.787766,5.5215855,6.120603,5.047185,5.616343,5.511388,5.0320234,5.605997,4.7700214,4.260279
t154,12.592875,5.1303,6.078489,4.274875,5.0640106,4.2188897,4.4341893,5.012484,4.8836875,5.6076913,5.801269,5.511792,6.37798,3.7470384,4.6743517,5.133631,6.0084133,4.2466598,7.25814,5.762671,5.5311885,6.1531315,5.0558085,5.639616,5.506625,5.0374336,5.5752854,4.7944465,4.273009
t133,12.6527605,5.086692,6.1204734,4.308244,5.029085,4.1719203,4.3767376,4.990095,4.8534646,5.5624485,5.7625837,5.5233784,6.349559,3.6895063,4.7262177,5.1538043,6.0594616,4.2922006,7.1724057,5.741167,5.5202584,6.092227,4.9816833,5.5752664,5.5538907,4.982328,5.596806,4.822147,4.1854115
t102,12.885207,4.6772385,6.3066654,4.415362,4.9075694,3.9833336,3.9796696,4.9457564,4.8043866,5.411794,5.625234,5.5255923,6.266733,3.3197937,5.1456537,5.250901,6.417747,4.4354987,6.782873,5.6556163,5.4087863,5.787539,4.4997816,5.2774677,5.927192,4.608654,5.770688,4.8641696,3.6685824
t103,12.8920355,4.729791,6.2921343,4.428023,4.8905315,3.988477,4.0088215,4.8993087,4.7663465,5.411452,5.617248,5.548034,6.2711563,3.3449142,5.096792,5.240641,6.3740644,4.4370537,6.8281407,5.6594667,5.3734283,5.7975616,4.588079,5.290541,5.903986,4.629421,5.748071,4.884281,3.7586327
t114,12.464136,5.2273283,5.857353,4.0848436,5.1126633,4.284897,4.5983396,4.9943175,4.9985394,5.7333937,5.986144,5.4102297,6.538372,3.9940202,4.5693984,4.9687686,5.8794165,4.2129283,7.3782167,5.91895,5.488085,6.2355204,5.3252287,5.7298236,5.4023857,5.176136,5.620209,4.639653,4.48902
t115,12.864432,4.7196307,6.2625217,4.393511,4.9200068,4.0191956,4.0014515,4.9089885,4.7989316,5.443266,5.6496973,5.5140524,6.3053513,3.3389149,5.113552,5.2079697,6.416014,4.418732,6.8207,5.694184,5.377333,5.8243384,4.543597,5.3191805,5.9139156,4.628472,5.7361245,4.849232,3.7132778
t67,12.918874,4.5614524,6.34267,4.414195,4.8956566,3.9677784,3.9017525,4.9358974,4.8079896,5.387664,5.6170535,5.547286,6.249482,3.2308137,5.2484703,5.2702193,6.5124393,4.4452276,6.6846294,5.636127,5.366692,5.728865,4.3589516,5.2183337,6.0022993,4.5358725,5.8146777,4.8552666,3.5307112
t258,12.424239,5.3097,5.8820214,4.119287,5.124214,4.3061547,4.637232,5.006789,4.9533362,5.7402277,5.9649863,5.453689,6.492855,4.014553,4.486182,5.0003986,5.8031106,4.1935887,7.4229336,5.8748007,5.515832,6.2829967,5.365819,5.765781,5.314709,5.21233,5.580113,4.693326,4.537908
t259,12.426051,5.3362713,5.9237247,4.1669655,5.081174,4.2838793,4.637369,4.9742017,4.881785,5.7382636,5.9205303,5.4452953,6.4429874,3.9592953,4.470485,4.9995604,5.7897687,4.2270927,7.3752337,5.8651137,5.507676,6.2837677,5.326795,5.7359395,5.2916636,5.206693,5.569785,4.752815,4.512005
t101,12.895083,4.642934,6.286937,4.412379,4.905428,3.9950802,3.9341514,4.90108,4.788937,5.41638,5.62791,5.5267615,6.289448,3.270014,5.1906166,5.220746,6.488113,4.434475,6.744906,5.677001,5.34772,5.7725368,4.4364176,5.2727623,5.970323,4.5655518,5.769641,4.851588,3.608906
t100,12.898836,4.638419,6.29445,4.4141417,4.903419,3.9905984,3.930876,4.9028172,4.7879224,5.412089,5.625359,5.529505,6.284533,3.2668996,5.194202,5.22752,6.487563,4.438115,6.7407565,5.672039,5.347412,5.7667623,4.4321384,5.266009,5.9726667,4.562331,5.7735977,4.8538275,3.606011
t99,12.908283,4.6161485,6.246985,4.402441,4.8924017,4.0189786,3.9060283,4.8452015,4.770566,5.434043,5.637215,5.535406,6.331756,3.225757,5.2231274,5.1749954,6.552405,4.4228683,6.720476,5.718575,5.288342,5.7736697,4.386617,5.2916975,6.0186377,4.540153,5.7583995,4.83867,3.55645
t120,12.882734,1.9651979,7.851392,3.7923517,3.7260218,3.7848992,3.38148,5.366337,5.3537297,4.756812,5.5539055,5.4500146,5.4146,3.0500605,6.185724,6.434433,7.8438144,3.316638,5.8168817,5.0088773,5.200149,5.958661,3.8335207,4.999766,7.139766,5.0992274,7.273363,4.248192,2.883518
t136,12.927538,1.9380579,7.9532185,3.6940079,3.7687674,3.7848108,3.4029677,5.4189386,5.281259,4.7904973,5.5986166,5.390213,5.467873,3.0907907,6.1324925,6.4882197,7.819273,3.316808,5.7903395,5.0257287,5.1220903,5.9346223,3.8297572,4.9214997,7.225996,5.0433645,7.2853065,4.2344637,2.9814324
t137,13.052497,3.7073765,6.7254453,4.3736167,4.6335793,3.8384018,3.5718338,5.0134516,4.819099,5.1373253,5.5433717,5.683356,6.007398,2.8880548,5.712541,5.548875,6.9885283,4.334973,6.1794343,5.4362273,5.1533117,5.5276775,3.8002717,4.969567,6.41935,4.3705535,6.220952,4.7786517,3.017342
t156,12.845131,1.9450138,7.882943,3.7813678,3.7101355,3.7502246,3.3508284,5.363358,5.3612823,4.778316,5.5154734,5.362032,5.4080987,3.1052363,6.1792603,6.4893966,7.8584294,3.2982826,5.8564606,4.996518,5.130298,5.9518976,3.8542078,4.9920807,7.1592355,5.078714,7.3104663,4.2412896,2.9394016
t157,12.874947,1.9729266,7.8829856,3.7667978,3.7464201,3.7791495,3.3692431,5.3720274,5.3454456,4.7759624,5.5426555,5.4209805,5.427559,3.0593348,6.1694794,6.4420147,7.8439274,3.321578,5.829827,5.0148363,5.164028,5.9447427,3.846089,4.990995,7.162334,5.069119,7.270196,4.2625737,2.925182
t212,12.955852,1.9487195,7.896421,3.7505546,3.749604,3.7913601,3.4234529,5.364487,5.2638392,4.771647,5.6292396,5.4401927,5.4761276,3.0621054,6.134696,6.450601,7.783537,3.3485126,5.7758617,5.0671043,5.1692147,5.941581,3.805419,4.9290442,7.172733,5.0763335,7.267871,4.2287736,2.9404223
t269,12.932228,1.8303655,7.925346,3.7276936,3.7132769,3.7777107,3.4131832,5.383993,5.3016334,4.7702613,5.6229086,5.4230275,5.441848,3.0864718,6.143348,6.505697,7.873475,3.2525432,5.778118,5.011507,5.149279,5.9459643,3.8148558,4.9331155,7.195584,5.101457,7.3327184,4.195087,2.9575646
t270,12.934569,1.8435614,7.9126086,3.7446136,3.69865,3.7748752,3.4089363,5.355715,5.2848177,4.7395473,5.629666,5.420021,5.44814,3.0773265,6.1560645,6.495474,7.841282,3.2729402,5.766611,5.044796,5.174789,5.976057,3.7978206,4.935795,7.1769876,5.1204104,7.3313932,4.2028165,2.9340568
t131,12.925564,1.9319178,7.924683,3.725759,3.7210221,3.7876995,3.4069011,5.379853,5.2977867,4.7450933,5.594702,5.4145737,5.4478765,3.0735571,6.1773868,6.475833,7.825266,3.2976067,5.7816586,5.033985,5.1778097,5.9735856,3.8082247,4.94472,7.1928782,5.0974116,7.3038282,4.2295003,2.9221823
t245,12.793323,1.6146439,7.854251,3.8523026,3.4952884,3.6922505,3.3151383,5.2830997,5.398761,4.528822,5.5971303,5.3399124,5.346954,3.105015,6.2635336,6.5768027,8.004262,3.0887756,5.7090487,5.0402493,5.2277546,6.198523,3.7266448,5.016193,7.113006,5.3290305,7.4961796,4.170377,2.777091
t246,12.823333,1.5666867,7.830615,3.8409717,3.4809058,3.725898,3.3116581,5.2842402,5.356974,4.478186,5.6408143,5.388853,5.4008923,3.0579507,6.221009,6.5284734,7.974726,3.0695314,5.700757,5.0827527,5.209217,6.247976,3.7486598,5.010472,7.111133,5.3783693,7.4992146,4.2267084,2.8145528
t222,12.827159,1.5406083,7.8117356,3.84477,3.4808877,3.7294738,3.3059442,5.2678943,5.342534,4.452556,5.650806,5.4103904,5.416677,3.0444477,6.201433,6.5057406,7.9482045,3.0660899,5.7174993,5.089013,5.2171855,6.2754936,3.7656705,5.015453,7.0905995,5.4044685,7.484817,4.243664,2.8467176
t223,12.773499,1.6176896,7.80622,3.8802233,3.5220034,3.675999,3.2827387,5.237003,5.3730855,4.537026,5.6053777,5.3687296,5.343053,3.0857322,6.225866,6.544708,7.9605055,3.1174014,5.7498145,5.0476313,5.264633,6.190044,3.7537022,5.054717,7.058622,5.3220882,7.457692,4.1666455,2.820117
t221,12.778426,1.5540047,7.7712274,3.8787487,3.549391,3.6862938,3.2601507,5.22646,5.3071837,4.5427666,5.6728907,5.4308386,5.3545194,3.0165217,6.1640744,6.481269,7.910517,3.1414316,5.71942,5.119635,5.271948,6.181388,3.753867,5.0628934,7.0454664,5.319308,7.425778,4.170028,2.8531094
t281,12.787819,1.6308812,7.815018,3.8607192,3.5345418,3.689324,3.2923584,5.253049,5.354961,4.544124,5.6168547,5.381299,5.3534656,3.070556,6.210518,6.5299745,7.9469886,3.1254418,5.745986,5.0598955,5.25229,6.1829658,3.760156,5.040627,7.072091,5.3148313,7.44762,4.1751494,2.831883
t282,12.818553,1.5856242,7.806501,3.8418984,3.5299106,3.7218654,3.293644,5.2599483,5.329018,4.4963474,5.6541,5.407897,5.3968205,3.0391316,6.188032,6.505852,7.9349613,3.111665,5.7358623,5.0935173,5.22835,6.231116,3.7786827,5.0283604,7.0801682,5.3628416,7.4449983,4.22093,2.8517437
t241,13.008778,2.3445482,7.733195,3.8800578,3.9941678,3.8602438,3.3906038,5.3112764,5.127699,4.8682346,5.6737833,5.515179,5.5919504,2.947125,6.0076995,6.2689214,7.5428214,3.608229,5.7551756,5.240909,5.172098,5.851245,3.8434381,4.900382,7.092941,4.8582635,7.035101,4.3610034,2.9506114
t247,12.992292,2.3586962,7.701972,3.8742836,3.984814,3.8430564,3.4193473,5.3264747,5.1532283,4.866982,5.643944,5.5123534,5.5765934,2.974341,6.0337043,6.2669573,7.5608253,3.6129453,5.786901,5.2131543,5.175699,5.848963,3.8406866,4.921946,7.073719,4.878822,7.022525,4.3509407,2.9396527
t248,13.029883,2.3999474,7.6591687,3.9134295,4.0266395,3.8708568,3.4420948,5.3274665,5.111859,4.9038887,5.6811976,5.549856,5.616411,2.9425426,5.9928417,6.226405,7.5182323,3.6552541,5.768128,5.251797,5.1723127,5.811738,3.8473096,4.8964434,7.043752,4.838781,6.9804115,4.3757367,2.9446359
t178,13.015723,3.2331893,7.0781603,4.1968813,4.423851,3.8459535,3.5322697,5.1355467,4.9439526,5.084069,5.58416,5.613824,5.877387,2.9373176,5.785799,5.8173656,7.151909,4.135213,6.064714,5.386742,5.2115245,5.6490464,3.839045,4.9756207,6.6462073,4.5402412,6.472819,4.656004,3.0025387
t184,13.043104,3.1483026,7.1235228,4.1537,4.407298,3.8712418,3.5293558,5.1965365,5.002875,5.1176987,5.591856,5.610819,5.880191,2.946672,5.7811203,5.858729,7.1895785,4.1260567,6.097272,5.32291,5.2623477,5.6716843,3.830911,4.9361925,6.649565,4.5399227,6.4670963,4.640773,2.968121
t185,13.072013,3.1467278,7.1435122,4.1967893,4.401051,3.8127422,3.5837884,5.108704,4.904785,5.060125,5.6178117,5.6805673,5.865047,2.8762581,5.8308864,5.8559074,7.177242,4.1209097,6.0050473,5.418732,5.1466823,5.590677,3.7729986,4.9523067,6.681115,4.5403433,6.5173388,4.6303616,2.9558125
t182,12.99298,2.3652387,7.698527,3.8733497,3.9869084,3.8432674,3.422421,5.3293905,5.1563168,4.868328,5.6413507,5.5152826,5.5747466,2.9761617,6.035702,6.2652555,7.559242,3.6175158,5.7901497,5.2080746,5.178556,5.8470354,3.8411953,4.9243646,7.073521,4.8791428,7.018418,4.3487425,2.9372556
t196,13.01837,3.1209302,7.1632032,4.1350894,4.357551,3.8420658,3.5050743,5.1892705,4.9955044,5.046688,5.5990624,5.58987,5.820358,2.9419525,5.8345037,5.8885484,7.223185,4.0679035,6.028652,5.332874,5.210824,5.6888156,3.8252614,4.950938,6.7110143,4.5955853,6.5424213,4.5931005,2.9742537
t197,13.014998,2.4574652,7.627052,3.914403,4.0482492,3.8558187,3.4458628,5.318993,5.1198874,4.901851,5.6501265,5.5428023,5.617273,2.9620595,6.0014696,6.2076707,7.499089,3.6895242,5.805265,5.237173,5.17809,5.812134,3.8439991,4.9162827,7.0297956,4.8298078,6.947211,4.3824806,2.9413562
t108,13.096482,3.8393435,6.618487,4.454571,4.7129397,3.843591,3.598517,4.9907937,4.8004637,5.170724,5.542629,5.729654,6.0573754,2.8574624,5.7099533,5.4735765,6.929629,4.428348,6.212009,5.4364433,5.1648006,5.4563923,3.7643464,4.9354744,6.3486524,4.2830544,6.1507215,4.8311462,2.9979613
t260,13.871519,2.5688565,7.769462,3.6026106,4.0703106,4.3265905,4.317338,6.08316,5.379431,5.342451,6.074263,6.377446,5.4733458,3.028029,6.1159544,6.318839,7.3074813,4.0100904,5.5621085,4.519517,5.492768,5.2126265,3.8333423,4.5446353,7.3821535,4.9375615,6.8696156,3.8696504,2.6427467
t261,13.902086,2.557352,7.7597194,3.6440697,4.114576,4.376482,4.3471804,6.1245937,5.3345046,5.3216367,6.035094,6.4063535,5.5187445,2.9570544,6.1781487,6.2770023,7.3325644,3.9935203,5.5928416,4.473677,5.4423857,5.2163734,3.9083228,4.5865793,7.3738008,4.9695616,6.8392553,3.8081038,2.6828854
t287,13.868498,2.5087337,7.763016,3.6707962,4.141326,4.3834634,4.3136907,6.1232185,5.3068027,5.292456,6.0066094,6.372646,5.545972,2.9195645,6.21643,6.2505636,7.371919,3.9535797,5.621176,4.4634132,5.4132915,5.249218,3.9482107,4.6148868,7.3683014,5.0084577,6.8358097,3.7841783,2.7112281
t288,13.912946,2.5690675,7.769121,3.6206717,4.0889482,4.371226,4.3593755,6.1208405,5.357934,5.342805,6.057427,6.4193945,5.494334,2.9784315,6.15744,6.3014655,7.3163295,4.0083537,5.569848,4.4835277,5.4645705,5.1975765,3.8868113,4.5640388,7.3851132,4.9574337,6.854651,3.824552,2.6596332
